date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,paymentDate,declarationDate,recordDate
2023-07-26,90.9,91.06,88.77,89.31,86.46,19877000,19877000,-1.59,-1.75,90.01,"July 26, 23",-0.0175,,,,,
2023-07-25,90.06,92.32,90.06,91.8,88.87,20042000,20042000,1.74,1.93,91.06,"July 25, 23",0.0193,,,,,
2023-07-24,90.08,90.54,89.42,90.16,87.28,19993820,19993820,0.079,0.08880995,90.05,"July 24, 23",0.0008880995,,,,,
2023-07-21,90.45,91.12,89.38,89.68,86.82,74287000,74287000,-0.774,-0.8513,90.1575,"July 21, 23",-0.008513,,,,,
2023-07-20,89.25,90.7,88.6,88.83,86,28268310,28268310,-0.42,-0.47059,89.345,"July 20, 23",-0.0047059,,,,,
2023-07-19,89.73,90.6,88.56,90.14,87.26,24118000,24118000,0.41,0.45693,89.7575,"July 19, 23",0.0045693,,,,,
2023-07-18,90.6,90.99,89.83,90.34,87.46,24518350,24518350,-0.255,-0.28698,90.44,"July 18, 23",-0.0028698,,,,,
2023-07-17,89.1,91.32,88.98,91.04,88.13,26825210,26825210,1.93,2.18,90.11,"July 17, 23",0.0218,,,,,
2023-07-14,88.62,90.34,88.62,88.86,86.02,18510360,18510360,0.242,0.27082,89.11,"July 14, 23",0.0027082,,,,,
2023-07-13,89.89,89.89,87.83,89.04,86.2,25912000,25912000,-0.858,-0.9456,89.1625,"July 13, 23",-0.009456,,,,,
2023-07-12,88.9,89.76,88.2,89,86.16,28197000,28197000,0.095,0.11249,88.965,"July 12, 23",0.0011249,,,,,
2023-07-11,88.11,88.3,86.46,88.21,85.4,25504460,25504460,0.094,0.11349,87.77,"July 11, 23",0.0011349,,,,,
2023-07-10,84.83,87.92,84.83,87.77,84.97,30622000,30622000,2.94,3.47,86.3375,"July 10, 23",0.0347,,,,,
2023-07-07,85.04,85.8,84.47,84.68,81.98,19409000,19409000,-0.368,-0.42333,84.9975,"July 07, 23",-0.0042333,,,,,
2023-07-06,84.5,85.39,84.43,84.8,82.09,23950050,23950050,0.3,0.35503,84.78,"July 06, 23",0.0035503,,,,,
2023-07-05,86.74,87.69,86.18,86.19,83.44,14446420,14446420,-0.554,-0.63408,86.7,"July 05, 23",-0.0063408,,,,,
2023-07-03,86.86,87.67,86.49,87.64,84.84,9038300,9038300,0.782,0.898,87.165,"July 03, 23",0.00898,,,,,
2023-06-30,86.85,87.46,86.43,86.74,83.97,23145170,23145170,-0.109,-0.12666,86.87,"June 30, 23",-0.0012666,,,,,
2023-06-29,85.45,86.28,84.64,86.26,83.51,23386000,23386000,0.812,0.94792,85.6575,"June 29, 23",0.0094792,,,,,
2023-06-28,83.87,85.85,83.71,84.79,82.08,19445000,19445000,0.921,1.1,84.555,"June 28, 23",0.011,,,,,
2023-06-27,82.87,85,82.1,84.84,82.13,24923000,24923000,1.97,2.38,83.7025,"June 27, 23",0.0238,,,,,
2023-06-26,82.5,83.7,82.02,82.16,79.54,21372150,21372150,-0.337,-0.41212,82.595,"June 26, 23",-0.0041212,,,,,
2023-06-23,83.4,83.6,81.89,82.22,79.6,37413250,37413250,-1.19,-1.41,82.7775,"June 23, 23",-0.0141,,,,,
2023-06-22,84.51,84.89,83.53,84.24,81.55,23473260,23473260,-0.266,-0.31949,84.2925,"June 22, 23",-0.0031949,,,,,
2023-06-21,86,86.6,84.46,84.77,82.06,23229000,23229000,-1.23,-1.43,85.4575,"June 21, 23",-0.0143,4.6,0.46,2023-06-30,2023-06-01,2023-06-22
2023-06-20,86.27,87.71,86.1,86.8,83.58,27537230,27537230,0.537,0.61435,86.72,"June 20, 23",0.0061435,,,,,
2023-06-16,88.93,89,86.54,86.81,83.59,68299000,68299000,-2.12,-2.38,87.82,"June 16, 23",-0.0238,,,,,
2023-06-15,88.44,88.8,87.1,88.34,85.06,33814000,33814000,-0.098,-0.11307,88.17,"June 15, 23",-0.0011307,,,,,
2023-06-14,85.59,88.85,84.72,88.62,85.33,43524000,43524000,3.03,3.54,86.945,"June 14, 23",0.0354,,,,,
2023-06-13,86.11,86.33,84.1,85.11,81.95,38990270,38990270,-1,-1.16,85.4125,"June 13, 23",-0.0116,,,,,
2023-06-12,81.11,85.8,81.11,85.54,82.37,51097880,51097880,4.42,5.46,83.39,"June 12, 23",0.0546,,,,,
2023-06-09,80.58,81.77,80.39,80.46,77.47,19246880,19246880,-0.118,-0.14892,80.8,"June 09, 23",-0.0014892,,,,,
2023-06-08,79.49,80.5,78.88,80.42,77.44,21917170,21917170,0.929,1.17,79.8225,"June 08, 23",0.0117,,,,,
2023-06-07,78.98,80.55,78.75,79.26,76.32,28957000,28957000,0.281,0.35452,79.385,"June 07, 23",0.0035452,,,,,
2023-06-06,80.2,80.2,77.64,79,76.07,37823450,37823450,-1.2,-1.5,79.26,"June 06, 23",-0.015,,,,,
2023-06-05,80.92,80.92,79.45,80.23,77.25,26222000,26222000,-0.69,-0.85269,80.38,"June 05, 23",-0.0085269,,,,,
2023-06-02,79.06,82.38,78.72,81.2,78.19,62815000,62815000,2.14,2.71,80.34,"June 02, 23",0.0271,,,,,
2023-06-01,80.06,80.58,78.52,79,76.07,80792280,80792280,-1.07,-1.32,79.54,"June 01, 23",-0.0132,,,,,
2023-05-31,79.49,82.17,79.01,80.8,77.8,89998000,89998000,1.31,1.65,80.3675,"May 31, 23",0.0165,,,,,
2023-05-30,83.51,92.18,79.88,80.33,77.35,116912010,116912010,-3.18,-3.81,83.975,"May 30, 23",-0.0381,,,,,
2023-05-26,74.74,81.5,74.7,81.27,78.25,82500380,82500380,6.53,8.74,78.0525,"May 26, 23",0.0874,,,,,
2023-05-25,69.94,73.24,69.08,72.88,70.18,49263000,49263000,2.94,4.2,71.285,"May 25, 23",0.042,,,,,
2023-05-24,68.14,68.43,67.61,67.95,65.43,23021000,23021000,-0.191,-0.27884,68.0325,"May 24, 23",-0.0027884,,,,,
2023-05-23,69.06,69.9,68.2,68.65,66.1,36088020,36088020,-0.414,-0.59369,68.9525,"May 23, 23",-0.0059369,,,,,
2023-05-22,68.14,68.47,67.41,67.84,65.32,17797760,17797760,-0.303,-0.44027,67.965,"May 22, 23",-0.0044027,,,,,
2023-05-19,68,68.5,67.84,68.22,65.69,22968000,22968000,0.225,0.32353,68.14,"May 19, 23",0.0032353,,,,,
2023-05-18,65.6,67.94,65.6,67.79,65.27,26389000,26389000,2.19,3.34,66.7325,"May 18, 23",0.0334,,,,,
2023-05-17,64.74,66.09,64.46,65.75,63.31,24133000,24133000,1.01,1.56,65.26,"May 17, 23",0.0156,,,,,
2023-05-16,64.05,64.69,63.87,64.14,61.76,14969300,14969300,0.098,0.14052,64.1875,"May 16, 23",0.0014052,,,,,
2023-05-15,63.19,64,62.85,63.98,61.61,14614000,14614000,0.793,1.25,63.505,"May 15, 23",0.0125,,,,,
2023-05-12,62.84,63.27,62.42,63.12,60.78,11942460,11942460,0.277,0.44558,62.9125,"May 12, 23",0.0044558,,,,,
2023-05-11,62.66,62.85,61.8,62.77,60.44,14430000,14430000,0.109,0.17555,62.52,"May 11, 23",0.0017555,,,,,
2023-05-10,62.21,62.8,61.83,62.63,60.31,19175440,19175440,0.421,0.67513,62.3675,"May 10, 23",0.0067513,,,,,
2023-05-09,62.27,62.41,61.59,61.85,59.56,16990480,16990480,-0.422,-0.67448,62.03,"May 09, 23",-0.0067448,,,,,
2023-05-08,62.98,63.07,62.06,62.91,60.58,13935030,13935030,-0.072,-0.11115,62.755,"May 08, 23",-0.0011115,,,,,
2023-05-05,61.6,63.15,61.34,63.01,60.67,24876340,24876340,1.42,2.29,62.275,"May 05, 23",0.0229,,,,,
2023-05-04,61,61.4,60.13,61.02,58.76,17684380,17684380,0.016,0.03278689,60.8875,"May 04, 23",0.0003278689,,,,,
2023-05-03,61.69,62.2,61.24,61.32,59.05,19816000,19816000,-0.37,-0.59977,61.6125,"May 03, 23",-0.0059977,,,,,
2023-05-02,62.58,62.65,60.5,61.23,58.96,28357480,28357480,-1.34,-2.16,61.74,"May 02, 23",-0.0216,,,,,
2023-05-01,62.65,63.9,62.62,63.8,61.43,17030000,17030000,1.15,1.84,63.2425,"May 01, 23",0.0184,,,,,
2023-04-28,61.91,62.68,61.46,62.65,60.33,16183050,16183050,0.743,1.2,62.175,"April 28, 23",0.012,,,,,
2023-04-27,61.62,62.01,60.32,61.84,59.55,18250000,18250000,0.222,0.35703,61.4475,"April 27, 23",0.0035703,,,,,
2023-04-26,62,62.31,61.35,61.62,59.33,17179000,17179000,-0.378,-0.6129,61.82,"April 26, 23",-0.006129,,,,,
2023-04-25,63.4,63.6,62.17,62.2,59.89,23670000,23670000,-1.2,-1.89,62.8425,"April 25, 23",-0.0189,,,,,
2023-04-24,63.36,63.89,63.18,63.45,61.1,12338000,12338000,0.09,0.14205,63.47,"April 24, 23",0.0014205,,,,,
2023-04-21,63.06,63.38,62.2,63.29,60.94,14807150,14807150,0.23,0.36473,62.9825,"April 21, 23",0.0036473,,,,,
2023-04-20,62.79,64.27,62.71,63.3,60.95,20239270,20239270,0.516,0.81223,63.2675,"April 20, 23",0.0081223,,,,,
2023-04-19,62.68,63.68,62.56,63.45,61.1,19061660,19061660,0.771,1.23,63.0925,"April 19, 23",0.0123,,,,,
2023-04-18,63.16,63.55,62.71,63.23,60.88,16807300,16807300,0.07,0.11083,63.1625,"April 18, 23",0.0011083,,,,,
2023-04-17,61.86,62.83,61.78,62.74,60.41,13201120,13201120,0.875,1.42,62.3025,"April 17, 23",0.0142,,,,,
2023-04-14,62.05,62.8,61.52,61.95,59.65,17465940,17465940,-0.094,-0.16116,62.08,"April 14, 23",-0.0016116,,,,,
2023-04-13,61.91,62.65,61.71,62.42,60.1,17265000,17265000,0.517,0.82378,62.1725,"April 13, 23",0.0082378,,,,,
2023-04-12,62.73,62.75,61.63,61.67,59.38,14112000,14112000,-1.06,-1.69,62.195,"April 12, 23",-0.0169,,,,,
2023-04-11,63.08,63.09,62.08,62.16,59.85,16518000,16518000,-0.921,-1.46,62.6025,"April 11, 23",-0.0146,,,,,
2023-04-10,61.81,62.79,61.65,62.74,60.41,15401740,15401740,0.934,1.5,62.2475,"April 10, 23",0.015,,,,,
2023-04-06,62.42,62.84,61.9,62.26,59.95,14493170,14493170,-0.152,-0.25633,62.355,"April 06, 23",-0.0025633,,,,,
2023-04-05,63.11,63.17,62.57,62.9,60.57,16908750,16908750,-0.213,-0.33275,62.9375,"April 05, 23",-0.0033275,,,,,
2023-04-04,64.32,64.42,63.2,63.44,61.09,13429990,13429990,-0.874,-1.37,63.845,"April 04, 23",-0.0137,,,,,
2023-04-03,63.9,64.39,63.64,64.25,61.87,15682460,15682460,0.347,0.54773,64.045,"April 03, 23",0.0054773,,,,,
2023-03-31,63.05,64.22,62.59,64.15,61.77,22097280,22097280,1.1,1.74,63.5025,"March 31, 23",0.0174,,,,,
2023-03-30,63.27,63.61,62.93,63.38,61.03,21523000,21523000,0.102,0.17386,63.2975,"March 30, 23",0.0017386,,,,,
2023-03-29,63.28,63.4,62.46,62.55,60.23,26395320,26395320,-0.728,-1.15,62.9225,"March 29, 23",-0.0115,,,,,
2023-03-28,62.52,62.65,61.89,62.47,60.15,12439110,12439110,-0.053,-0.07997441,62.3825,"March 28, 23",-0.0007997441,,,,,
2023-03-27,63.9,63.91,62.6,62.68,60.35,14708840,14708840,-1.22,-1.91,63.2725,"March 27, 23",-0.0191,,,,,
2023-03-24,63.8,63.93,62.86,63.62,61.26,17229160,17229160,-0.186,-0.28213,63.5525,"March 24, 23",-0.0028213,,,,,
2023-03-23,63.89,64.82,63.15,63.92,61.55,27164460,27164460,0.033,0.04695571,63.945,"March 23, 23",0.0004695571,,,,,
2023-03-22,63.69,64.85,63.07,63.09,60.75,25799000,25799000,-0.598,-0.94206,63.675,"March 22, 23",-0.0094206,,,,,
2023-03-21,64.31,64.66,63.43,63.68,61.32,25000110,25000110,-0.634,-0.97963,64.02,"March 21, 23",-0.0097963,4.6,0.46,2023-03-31,2023-03-02,2023-03-22
2023-03-20,63.27,64.47,63.16,64.37,61.54,25857300,25857300,1.1,1.74,63.8175,"March 20, 23",0.0174,,,,,
2023-03-17,63.65,63.96,62.71,63.1,60.33,79303000,79303000,-0.553,-0.8641,63.355,"March 17, 23",-0.008641,,,,,
2023-03-16,62.19,63.71,61.78,63.65,60.85,31721520,31721520,1.46,2.35,62.8325,"March 16, 23",0.0235,,,,,
2023-03-15,62.77,63.01,61.62,62.6,59.85,22963000,22963000,-0.163,-0.27083,62.5,"March 15, 23",-0.0027083,,,,,
2023-03-14,62.34,63.34,61.85,63.25,60.47,25893330,25893330,0.907,1.46,62.695,"March 14, 23",0.0146,,,,,
2023-03-13,60.71,62.44,60.69,61.65,58.94,22364020,22364020,0.938,1.55,61.3725,"March 13, 23",0.0155,,,,,
2023-03-10,62.82,63.02,61.28,61.48,58.78,26099180,26099180,-1.34,-2.13,62.15,"March 10, 23",-0.0213,,,,,
2023-03-09,63.01,64.24,62.19,62.25,59.51,21778320,21778320,-0.756,-1.21,62.9225,"March 09, 23",-0.0121,,,,,
2023-03-08,62.78,63.27,62.37,63.23,60.45,20913120,20913120,0.448,0.71679,62.9125,"March 08, 23",0.0071679,,,,,
2023-03-07,63.49,63.58,62.35,62.52,59.77,19335500,19335500,-0.972,-1.53,62.985,"March 07, 23",-0.0153,,,,,
2023-03-06,63.5,64.41,63.17,63.29,60.51,24983000,24983000,-0.208,-0.33071,63.5925,"March 06, 23",-0.0033071,,,,,
2023-03-03,61.77,63.57,61.58,63.28,60.5,46088000,46088000,1.51,2.44,62.55,"March 03, 23",0.0244,,,,,
2023-03-02,58.94,60.09,58.61,59.87,57.24,27662540,27662540,0.926,1.58,59.3775,"March 02, 23",0.0158,,,,,
2023-03-01,59.4,59.82,59.03,59.36,56.75,15484000,15484000,-0.043,-0.06734007,59.4025,"March 01, 23",-0.0006734007,,,,,
2023-02-28,58.56,59.86,58.22,59.43,56.82,27822000,27822000,0.873,1.49,59.0175,"February 28, 23",0.0149,,,,,
2023-02-27,58.59,58.98,58.43,58.55,55.98,18322790,18322790,-0.042,-0.06827104,58.6375,"February 27, 23",-0.0006827104,,,,,
2023-02-24,57.75,58.02,57.36,57.78,55.24,15353260,15353260,0.022,0.05194805,57.7275,"February 24, 23",0.0005194805,,,,,
2023-02-23,58.58,58.59,57.37,58.38,55.81,18939300,18939300,-0.195,-0.34141,58.23,"February 23, 23",-0.0034141,,,,,
2023-02-22,58.23,58.31,57.21,57.62,55.09,23475250,23475250,-0.608,-1.05,57.8425,"February 22, 23",-0.0105,,,,,
2023-02-21,59,59.31,57.98,58.15,55.59,22738740,22738740,-0.846,-1.44,58.61,"February 21, 23",-0.0144,,,,,
2023-02-17,60,60.09,59.25,59.56,56.94,14215600,14215600,-0.441,-0.73333,59.725,"February 17, 23",-0.0073333,,,,,
2023-02-16,60.08,60.89,59.96,60.05,57.41,17449000,17449000,-0.021,-0.04993342,60.245,"February 16, 23",-0.0004993342,,,,,
2023-02-15,59.89,60.83,59.67,60.77,58.1,12688950,12688950,0.883,1.47,60.29,"February 15, 23",0.0147,,,,,
2023-02-14,59.42,60.56,59.33,60.23,57.58,17571190,17571190,0.814,1.36,59.885,"February 14, 23",0.0136,,,,,
2023-02-13,59.5,60.15,59.35,60.11,57.47,19847420,19847420,0.612,1.03,59.7775,"February 13, 23",0.0103,,,,,
2023-02-10,59.63,59.85,58.96,59.33,56.72,21035000,21035000,-0.306,-0.5031,59.4425,"February 10, 23",-0.005031,,,,,
2023-02-09,61.26,61.49,59.55,59.94,57.31,18837000,18837000,-1.32,-2.15,60.56,"February 09, 23",-0.0215,,,,,
2023-02-08,60.67,61.02,60.06,60.17,57.52,15290120,15290120,-0.497,-0.82413,60.48,"February 08, 23",-0.0082413,,,,,
2023-02-07,60.07,61.7,59.97,61.45,58.75,24025000,24025000,1.38,2.3,60.7975,"February 07, 23",0.023,,,,,
2023-02-06,59.33,60.32,59.23,60.13,57.49,18709330,18709330,0.796,1.35,59.7525,"February 06, 23",0.0135,,,,,
2023-02-03,59.8,60.8,59.63,59.76,57.13,19094190,19094190,-0.038,-0.06688963,59.9975,"February 03, 23",-0.0006688963,,,,,
2023-02-02,60.76,61.31,59.98,60.58,57.92,24188000,24188000,-0.186,-0.29625,60.6575,"February 02, 23",-0.0029625,,,,,
2023-02-01,58.36,60.83,58.27,60.28,57.63,26553000,26553000,1.92,3.29,59.435,"February 01, 23",0.0329,,,,,
2023-01-31,58.21,58.72,58.07,58.5,55.93,23719070,23719070,0.294,0.4982,58.375,"January 31, 23",0.004982,,,,,
2023-01-30,58.3,58.96,57.98,58.15,55.59,16984060,16984060,-0.155,-0.25729,58.3475,"January 30, 23",-0.0025729,,,,,
2023-01-27,59.33,59.93,59.02,59.1,56.5,19344640,19344640,-0.233,-0.38766,59.345,"January 27, 23",-0.0038766,,,,,
2023-01-26,59.04,60.06,58.63,59.86,57.23,24525000,24525000,0.817,1.39,59.3975,"January 26, 23",0.0139,,,,,
2023-01-25,57.77,58.7,57.6,58.57,56,13766000,13766000,0.801,1.38,58.16,"January 25, 23",0.0138,,,,,
2023-01-24,57.84,58.67,57.56,58.5,55.93,13825000,13825000,0.659,1.14,58.1425,"January 24, 23",0.0114,,,,,
2023-01-23,57.2,58.48,56.98,58.16,55.6,23429000,23429000,0.963,1.68,57.705,"January 23, 23",0.0168,,,,,
2023-01-20,56.3,57.14,55.91,57.08,54.57,22950200,22950200,0.775,1.39,56.6075,"January 20, 23",0.0139,,,,,
2023-01-19,56.91,57.01,56.03,56.32,53.84,22693820,22693820,-0.59,-1.04,56.5675,"January 19, 23",-0.0104,,,,,
2023-01-18,58.32,58.76,57.37,57.43,54.91,15703660,15703660,-0.892,-1.53,57.97,"January 18, 23",-0.0153,,,,,
2023-01-17,57.49,58.54,57.45,57.92,55.37,15835060,15835060,0.434,0.74796,57.85,"January 17, 23",0.0074796,,,,,
2023-01-13,57.72,58.19,57.67,57.9,55.35,19647480,19647480,0.185,0.31185,57.87,"January 13, 23",0.0031185,,,,,
2023-01-12,57.56,58.51,57.38,58.19,55.63,19514000,19514000,0.635,1.09,57.91,"January 12, 23",0.0109,,,,,
2023-01-11,57.3,57.83,56.69,57.81,55.27,22502470,22502470,0.514,0.89005,57.4075,"January 11, 23",0.0089005,,,,,
2023-01-10,57.2,57.51,55,57.49,54.96,44635320,44635320,0.29299,0.50699,56.8,"January 10, 23",0.0050699,,,,,
2023-01-09,59.23,60.17,56.06,57.69,55.15,37739000,37739000,-1.54,-2.6,58.2875,"January 09, 23",-0.026,,,,,
2023-01-06,56.31,59.1,56.23,58.84,56.25,35261010,35261010,2.53,4.49,57.62,"January 06, 23",0.0449,,,,,
2023-01-05,55.57,55.98,55.11,55.5,53.06,16278850,16278850,-0.069,-0.12597,55.54,"January 05, 23",-0.0012597,,,,,
2023-01-04,56.3,56.82,55.6,56.02,53.56,17074000,17074000,-0.275,-0.49734,56.185,"January 04, 23",-0.0049734,,,,,
2023-01-03,56.5,56.76,55.08,55.35,52.92,20173140,20173140,-1.15,-2.04,55.9225,"January 03, 23",-0.0204,,,,,
2022-12-30,55.18,55.97,54.8,55.91,53.45,14377250,14377250,0.731,1.32,55.465,"December 30, 22",0.0132,,,,,
2022-12-29,55.19,56.26,55.05,55.78,53.33,18176060,18176060,0.596,1.07,55.57,"December 29, 22",0.0107,,,,,
2022-12-28,55.16,55.78,54.25,54.49,52.09,15411560,15411560,-0.675,-1.21,54.92,"December 28, 22",-0.0121,,,,,
2022-12-27,55.16,55.81,54.69,55.35,52.92,16677040,16677040,0.199,0.34445,55.2525,"December 27, 22",0.0034445,,,,,
2022-12-23,55,55.36,54.75,55.24,52.81,13761020,13761020,0.243,0.43636,55.0875,"December 23, 22",0.0043636,,,,,
2022-12-22,55.34,55.49,54.72,55.31,52.88,27554130,27554130,-0.026,-0.05421034,55.215,"December 22, 22",-0.0005421034,,,,,
2022-12-21,54.77,56.19,54.7,56.12,53.65,25619120,25619120,1.36,2.46,55.445,"December 21, 22",0.0246,,,,,
2022-12-20,54.52,54.9,54.09,54.4,52.01,29831000,29831000,-0.115,-0.2201,54.4775,"December 20, 22",-0.002201,,,,,
2022-12-19,55.4,55.65,54.57,54.96,52.54,25093180,25093180,-0.439,-0.79422,55.145,"December 19, 22",-0.0079422,4.6,0.46,2022-12-30,2022-12-08,2022-12-20
2022-12-16,55.75,55.98,55.09,55.59,52.71,49549000,49549000,-0.154,-0.287,55.6025,"December 16, 22",-0.00287,,,,,
2022-12-15,56.38,56.65,55.77,55.8,52.91,36903330,36903330,-0.578,-1.03,56.15,"December 15, 22",-0.0103,,,,,
2022-12-14,56.86,58.57,56.77,57.44,54.46,35218310,35218310,0.589,1.02,57.41,"December 14, 22",0.0102,,,,,
2022-12-13,57.58,58.18,56.5,57.1,54.14,40416290,40416290,-0.478,-0.83362,57.34,"December 13, 22",-0.0083362,,,,,
2022-12-12,54.48,55.69,54.22,55.66,52.78,23418420,23418420,1.19,2.17,55.0125,"December 12, 22",0.0217,,,,,
2022-12-09,55.09,55.26,54.1,54.47,51.65,37028300,37028300,-0.622,-1.13,54.73,"December 09, 22",-0.0113,,,,,
2022-12-08,52.08,53.24,52.04,53.11,50.36,27514310,27514310,1.03,1.98,52.6175,"December 08, 22",0.0198,,,,,
2022-12-07,51.96,52.5,51.61,51.85,49.16,16524000,16524000,-0.11,-0.2117,51.98,"December 07, 22",-0.002117,,,,,
2022-12-06,53.07,53.36,52.18,52.58,49.86,19655130,19655130,-0.483,-0.92331,52.7975,"December 06, 22",-0.0092331,,,,,
2022-12-05,53.78,53.95,52.55,53.06,50.31,18549830,18549830,-0.713,-1.34,53.335,"December 05, 22",-0.0134,,,,,
2022-12-02,53.71,54.27,53.61,54.08,51.28,19320000,19320000,0.375,0.68888,53.9175,"December 02, 22",0.0068888,,,,,
2022-12-01,55.1,55.24,54.2,55.08,52.23,23006450,23006450,-0.028,-0.03629764,54.905,"December 01, 22",-0.0003629764,,,,,
2022-11-30,52.41,55.17,51.78,55.1,52.25,47349390,47349390,2.69,5.13,53.615,"November 30, 22",0.0513,,,,,
2022-11-29,52.3,52.59,51.48,52.14,49.44,12695850,12695850,-0.161,-0.30593,52.1275,"November 29, 22",-0.0030593,,,,,
2022-11-28,52.52,52.88,51.62,52.22,49.51,23510640,23510640,-0.303,-0.57121,52.31,"November 28, 22",-0.0057121,,,,,
2022-11-25,53.07,53.46,52.95,52.99,50.24,7455390,7455390,-0.078,-0.15074,53.1175,"November 25, 22",-0.0015074,,,,,
2022-11-23,53.04,54.15,52.88,53.36,50.6,13967170,13967170,0.329,0.60332,53.3575,"November 23, 22",0.0060332,,,,,
2022-11-22,52.3,53.03,51.9,53.01,50.26,18920000,18920000,0.708,1.36,52.56,"November 22, 22",0.0136,,,,,
2022-11-21,51.29,52.09,51.11,51.74,49.06,18622000,18622000,0.45,0.87736,51.5575,"November 21, 22",0.0087736,,,,,
2022-11-18,51.69,51.77,51.1,51.52,48.85,14538710,14538710,-0.171,-0.32888,51.52,"November 18, 22",-0.0032888,,,,,
2022-11-17,50.5,51.27,50.31,51.21,48.56,20385030,20385030,0.711,1.41,50.8225,"November 17, 22",0.0141,,,,,
2022-11-16,51.67,51.85,51.03,51.17,48.52,25405040,25405040,-0.499,-0.96768,51.43,"November 16, 22",-0.0096768,,,,,
2022-11-15,53,53.26,51.59,52.44,49.72,23315390,23315390,-0.554,-1.06,52.5725,"November 15, 22",-0.0106,,,,,
2022-11-14,51.54,52.5,51.3,51.32,48.66,21608000,21608000,-0.217,-0.42685,51.665,"November 14, 22",-0.0042685,,,,,
2022-11-11,50.48,51.9,50.2,51.81,49.13,26728320,26728320,1.33,2.63,51.0975,"November 11, 22",0.0263,,,,,
2022-11-10,49.1,50.72,48.72,50.66,48.04,33970280,33970280,1.56,3.18,49.8,"November 10, 22",0.0318,,,,,
2022-11-09,47.85,47.9,46.9,46.95,44.52,23695090,23695090,-0.903,-1.88,47.4,"November 09, 22",-0.0188,,,,,
2022-11-08,48.12,48.88,47.35,48.21,45.71,20743210,20743210,0.0865,0.18703,48.14,"November 08, 22",0.0018703,,,,,
2022-11-07,46.68,47.77,46.16,47.52,45.06,17687450,17687450,0.845,1.8,47.0325,"November 07, 22",0.018,,,,,
2022-11-04,45.69,46.89,45.33,46.53,44.12,28891000,28891000,0.844,1.84,46.11,"November 04, 22",0.0184,,,,,
2022-11-03,45.09,45.29,44.14,44.41,42.11,23887270,23887270,-0.682,-1.51,44.7325,"November 03, 22",-0.0151,,,,,
2022-11-02,47.03,48.05,45.57,45.6,43.24,21091310,21091310,-1.42,-3.04,46.5625,"November 02, 22",-0.0304,,,,,
2022-11-01,47.58,47.68,46.32,46.79,44.37,16324380,16324380,-0.7895,-1.66,47.0925,"November 01, 22",-0.0166,,,,,
2022-10-31,46.69,47.28,46.5,47.01,44.57,19259000,19259000,0.327,0.68537,46.87,"October 31, 22",0.0068537,,,,,
2022-10-28,45.7,47.43,45.56,47.29,44.84,23096080,23096080,1.59,3.48,46.495,"October 28, 22",0.0348,,,,,
2022-10-27,46.61,47.08,45.49,45.54,43.18,18512000,18512000,-1.06,-2.3,46.18,"October 27, 22",-0.023,,,,,
2022-10-26,45.8,47.18,45.53,46.12,43.73,29315190,29315190,0.319,0.69869,46.1575,"October 26, 22",0.0069869,,,,,
2022-10-25,45.8,46.43,45.68,46.01,43.63,18246090,18246090,0.208,0.45852,45.98,"October 25, 22",0.0045852,,,,,
2022-10-24,45.27,45.88,45.11,45.65,43.28,25287010,25287010,0.379,0.83941,45.4775,"October 24, 22",0.0083941,,,,,
2022-10-21,43.21,45.07,42.92,44.97,42.64,26980000,26980000,1.76,4.07,44.0425,"October 21, 22",0.0407,,,,,
2022-10-20,43.51,44.22,42.81,43.03,40.8,23403190,23403190,-0.483,-1.1,43.3925,"October 20, 22",-0.011,,,,,
2022-10-19,43.32,43.83,43.09,43.53,41.27,12702350,12702350,0.207,0.48476,43.4425,"October 19, 22",0.0048476,,,,,
2022-10-18,44.82,44.86,43.02,43.48,41.23,20341000,20341000,-1.34,-2.99,44.045,"October 18, 22",-0.0299,,,,,
2022-10-17,43.96,44.12,43.34,43.54,41.28,24120090,24120090,-0.418,-0.95541,43.74,"October 17, 22",-0.0095541,,,,,
2022-10-14,44.33,44.4,42.64,42.71,40.5,22816710,22816710,-1.62,-3.65,43.52,"October 14, 22",-0.0365,,,,,
2022-10-13,41.74,44.38,41.51,43.8,41.53,27984380,27984380,2.05,4.94,42.8575,"October 13, 22",0.0494,,,,,
2022-10-12,43.23,43.57,42.8,43.06,40.83,15046250,15046250,-0.168,-0.39325,43.165,"October 12, 22",-0.0039325,,,,,
2022-10-11,43.52,43.87,42.56,43.08,40.85,28046330,28046330,-0.444,-1.01,43.2575,"October 11, 22",-0.0101,,,,,
2022-10-10,46,46.01,43.18,43.77,41.5,33454120,33454120,-2.23,-4.85,44.74,"October 10, 22",-0.0485,,,,,
2022-10-07,47.24,47.33,45.9,46.05,43.66,28425460,28425460,-1.19,-2.52,46.63,"October 07, 22",-0.0252,,,,,
2022-10-06,48.38,48.97,47.87,47.95,45.47,17250000,17250000,-0.429,-0.8888,48.2925,"October 06, 22",-0.008888,,,,,
2022-10-05,47.26,48.81,47.15,48.48,45.97,18493240,18493240,1.22,2.58,47.925,"October 05, 22",0.0258,,,,,
2022-10-04,46.85,48.02,46.59,47.99,45.5,27277000,27277000,1.14,2.43,47.3625,"October 04, 22",0.0243,,,,,
2022-10-03,44.92,46.1,44.7,45.68,43.31,21479000,21479000,0.754,1.69,45.35,"October 03, 22",0.0169,,,,,
