date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,recordDate,paymentDate,adjDividend,declarationDate
2021-11-26,43.665,43.71,40.11,42.26,42.259998,36386880,36386900,-1.405,-3.22,41.62,"November 26, 21",-0.0322,,,,,
2021-11-24,46.2,47.1279,45.8,46.73,46.73,5595585,5595600,0.53,1.15,46.68,"November 24, 21",0.0115,,,,,
2021-11-23,46.745,47.584,46.46,46.7,46.7,7006859,7006900,-0.045,-0.09626698,46.82,"November 23, 21",-0.0009626698,,,,,
2021-11-22,46.68,47.33,45.8,46.48,46.48,10953997,10954000,-0.2,-0.42845,46.59,"November 22, 21",-0.0042845,,,,,
2021-11-19,46.5377,46.5377,45.2201,46.11,46.11,17013976,17014000,-0.4277,-0.91904,45.86,"November 19, 21",-0.0091904,,,,,
2021-11-18,48.68,48.85,46.91,47.43,47.43,9883648,9883600,-1.25,-2.57,47.47,"November 18, 21",-0.0257,,,,,
2021-11-17,48.68,49.5,48.255,48.74,48.74,8291600,8291600,0.06,0.12325,48.74,"November 17, 21",0.0012325,,,,,
2021-11-16,50.2,50.36,48.9201,49.2,49.2,9333059,9333100,-1,-1.99,49.35,"November 16, 21",-0.0199,,,,,
2021-11-15,50.2,50.83,50.07,50.48,50.48,6506751,6506800,0.28,0.55777,50.42,"November 15, 21",0.0055777,,,,,
2021-11-12,51.35,51.405,49.28,49.83,49.83,10277123,10277100,-1.52,-2.96,50.17,"November 12, 21",-0.0296,,,,,
2021-11-11,51.57,52.15,51.31,51.34,51.34,5878841,5878800,-0.23,-0.446,51.69,"November 11, 21",-0.00446,,,,,
2021-11-10,51.9281,52.81,51.53,51.77,51.77,7138124,7155800,-0.1581,-0.30446,52.15,"November 10, 21",-0.0030446,,,,,
2021-11-09,52.91,53.1,51.66,52.81,52.81,7623949,7623900,-0.1,-0.189,52.47,"November 09, 21",-0.00189,,,,,
2021-11-08,53.87,54.52,52.81,53.11,53.11,14923105,14923100,-0.76,-1.41,53.68,"November 08, 21",-0.0141,,,,,
2021-11-05,52.39,52.87,50.88,52.71,52.709999,21551754,21551800,0.32,0.6108,52.16,"November 05, 21",0.006108,,,,,
2021-11-04,49.295,49.47,48.38,49.14,49.139999,8659241,8659200,-0.155,-0.31443,48.96,"November 04, 21",-0.0031443,,,,,
2021-11-03,47.78,49.23,47.1888,49.05,49.049999,11270831,11270800,1.27,2.66,48.56,"November 03, 21",0.0266,,,,,
2021-11-02,47.915,48.08,47.19,47.98,47.98,8762855,8764900,0.065,0.13566,47.81,"November 02, 21",0.0013566,,,,,
2021-11-01,46.18,48.15,45.82,48.05,48.049999,13566892,13566900,1.87,4.05,47.53,"November 01, 21",0.0405,,,,,
2021-10-29,45.855,46.45,45.48,46.14,46.139999,9674916,9674900,0.285,0.62152,45.94,"October 29, 21",0.0062152,,,,,
2021-10-28,45.995,46.26,45.44,46.01,46.009998,7376817,7376800,0.015,0.03261224,45.92,"October 28, 21",0.0003261224,,,,,
2021-10-27,47.12,47.43,45.7877,45.82,45.82,7896598,7896600,-1.3,-2.76,46.38,"October 27, 21",-0.0276,,,,,
2021-10-26,47.1,47.63,46.5367,46.79,46.79,9345532,9345500,-0.31,-0.65817,47.06,"October 26, 21",-0.0065817,,,,,
2021-10-25,46.54,47.1799,46.2399,46.65,46.65,7494238,7494200,0.11,0.23636,46.62,"October 25, 21",0.0023636,,,,,
2021-10-22,46.12,47.375,46.12,46.73,46.73,8215757,8565800,0.61,1.32,46.71,"October 22, 21",0.0132,,,,,
2021-10-21,46.18,47.18,45.9801,46.72,46.72,13252595,13252600,0.54,1.17,46.69,"October 21, 21",0.0117,,,,,
2021-10-20,46.9,46.9,45.58,45.95,45.95,19751205,19751200,-0.95,-2.03,46.18,"October 20, 21",-0.0203,,,,,
2021-10-19,47.2,47.25,46.075,46.22,46.22,14646375,14646400,-0.98,-2.08,46.45,"October 19, 21",-0.0208,,,,,
2021-10-18,47.7,48.13,47.15,47.17,47.169998,9126832,9126800,-0.53,-1.11,47.5,"October 18, 21",-0.0111,,,,,
2021-10-15,48.63,49.2899,47.935,48,48,8527987,8528000,-0.63,-1.3,48.45,"October 15, 21",-0.013,,,,,
2021-10-14,48.33,48.6532,47.83,47.91,47.91,7434975,7435000,-0.42,-0.86903,48.23,"October 14, 21",-0.0086903,,,,,
2021-10-13,49.3693,49.41,47.46,47.88,47.88,13271546,13271500,-1.4893,-3.02,48.12,"October 13, 21",-0.0302,,,,,
2021-10-12,49.085,50.14,48.67,49.67,49.669998,7402318,7402300,0.585,1.19,49.67,"October 12, 21",0.0119,,,,,
2021-10-11,48.75,49.98,48.23,49.18,49.18,8145107,8145100,0.43,0.88205,49.2,"October 11, 21",0.0088205,,,,,
2021-10-08,49.5,49.65,48.65,49.16,49.16,7506695,7349300,-0.34,-0.68687,49.06,"October 08, 21",-0.0068687,,,,,
2021-10-07,50.87,50.9,49.21,49.52,49.52,10812061,10812100,-1.35,-2.65,49.9,"October 07, 21",-0.0265,,,,,
2021-10-06,49.85,50.28,49.06,50.22,50.22,9995859,9995900,0.37,0.74223,49.66,"October 06, 21",0.0074223,,,,,
2021-10-05,51.36,51.86,50.37,50.88,50.88,9828086,9828100,-0.48,-0.93458,51.11,"October 05, 21",-0.0093458,,,,,
2021-10-04,51.76,52.43,50.98,51.3,51.299999,13986460,13986700,-0.46,-0.88872,51.47,"October 04, 21",-0.0088872,,,,,
2021-10-01,48.9,51.48,48.88,51.34,51.34,21452897,21464900,2.44,4.99,50.46,"October 01, 21",0.0499,,,,,
2021-09-30,48.38,48.4,47.18,47.57,47.57,12204761,12016500,-0.81,-1.67,47.65,"September 30, 21",-0.0167,,,,,
2021-09-29,48.8808,49.41,47.78,48.71,48.709999,9791562,9791600,-0.1708,-0.34942,48.82,"September 29, 21",-0.0034942,,,,,
2021-09-28,49.02,49.67,48.345,48.68,48.68,9820648,9820600,-0.34,-0.69359,48.84,"September 28, 21",-0.0069359,,,,,
2021-09-27,49.51,50.56,48.98,49.08,49.08,14094302,14094300,-0.43,-0.86851,49.7,"September 27, 21",-0.0086851,,,,,
2021-09-24,47.38,48.95,47.38,48.79,48.79,12236356,12236400,1.41,2.98,48.47,"September 24, 21",0.0298,,,,,
2021-09-23,46.18,47.83,46.1,47.47,47.47,13703508,13703500,1.29,2.79,47.27,"September 23, 21",0.0279,,,,,
2021-09-22,44.85,46.29,44.83,45.68,45.68,13782969,13783000,0.83,1.85,45.66,"September 22, 21",0.0185,,,,,
2021-09-21,45.5,46.26,44.28,44.45,44.45,12217719,12217700,-1.05,-2.31,44.88,"September 21, 21",-0.0231,,,,,
2021-09-20,44.76,45.335,43.59,45.27,45.27,14700328,14700300,0.51,1.14,44.64,"September 20, 21",0.0114,,,,,
2021-09-17,44.78,45.5,44.11,44.54,44.54,11743870,11743900,-0.24,-0.53595,44.68,"September 17, 21",-0.0053595,,,,,
2021-09-16,43.86,45.41,43.85,44.47,44.47,12204301,12204300,0.61,1.39,44.66,"September 16, 21",0.0139,,,,,
2021-09-15,43.646,43.91,43.02,43.86,43.86,10486815,10321600,0.214,0.49031,43.52,"September 15, 21",0.0049031,,,,,
2021-09-14,44.63,44.93,43.58,43.87,43.869999,10975679,10762800,-0.76,-1.7,44.02,"September 14, 21",-0.017,,,,,
2021-09-13,44.73,45.175,43.57,44.84,44.84,14421633,14173600,0.11,0.24592,44.57,"September 13, 21",0.0024592,,,,,
2021-09-10,46.82,46.82,44.18,44.34,44.34,17498633,17498600,-2.48,-5.3,45.04,"September 10, 21",-0.053,,,,,
2021-09-09,45.24,47.7357,45.07,46.58,46.58,12872337,12872300,1.34,2.96,46.76,"September 09, 21",0.0296,,,,,
2021-09-08,46.7,47.19,45.42,45.53,45.529999,9053359,9053400,-1.17,-2.51,45.98,"September 08, 21",-0.0251,,,,,
2021-09-07,46.02,46.78,45.68,46.57,46.57,7917962,7802500,0.55,1.2,46.22,"September 07, 21",0.012,,,,,
2021-09-03,46.6,47.355,45.92,46.22,46.22,7710172,7705300,-0.38,-0.81545,46.47,"September 03, 21",-0.0081545,,,,,
2021-09-02,46.28,47.49,45.87,46.76,46.759998,9767816,9780100,0.48,1.04,46.83,"September 02, 21",0.0104,,,,,
2021-09-01,46.75,46.93,45.95,46.19,46.189999,8589983,8608000,-0.56,-1.2,46.37,"September 01, 21",-0.012,,,,,
2021-08-31,45.73,46.825,45.61,46.51,46.509998,8884233,8884200,0.78,1.71,46.43,"August 31, 21",0.0171,,,,,
2021-08-30,48.01,48.01,45.71,45.91,45.91,11376129,11376100,-2.1,-4.37,46.25,"August 30, 21",-0.0437,,,,,
2021-08-27,47.17,48.22,47.03,47.71,47.709999,6824272,6824300,0.54,1.14,47.75,"August 27, 21",0.0114,,,,,
2021-08-26,47.3,48.02,46.4,47.01,47.009998,8604046,8604000,-0.29,-0.61311,47.24,"August 26, 21",-0.0061311,,,,,
2021-08-25,47.3,47.935,46.54,47.59,47.59,9772287,9772300,0.29,0.61311,47.55,"August 25, 21",0.0061311,,,,,
2021-08-24,46.34,47.555,46.28,47.12,47.119999,10047996,10048000,0.78,1.68,47.07,"August 24, 21",0.0168,,,,,
2021-08-23,44.6444,45.625,44.32,45.53,45.529999,8269215,8269200,0.8856,1.98,45.23,"August 23, 21",0.0198,,,,,
2021-08-20,43.79,44.32,43.48,44.03,44.029999,9866975,9867000,0.24,0.54807,44,"August 20, 21",0.0054807,,,,,
2021-08-19,44.7683,44.9,43.17,43.93,43.93,12360708,12360700,-0.8383,-1.87,43.85,"August 19, 21",-0.0187,,,,,
2021-08-18,45.1158,45.99,44.71,45.04,45.04,9460719,9460700,-0.0758,-0.16801,45.43,"August 18, 21",-0.0016801,,,,,
2021-08-17,45.435,45.8,44.52,45.29,45.29,9745534,9745500,-0.145,-0.31914,45.15,"August 17, 21",-0.0031914,,,,,
2021-08-16,45.616,46.55,45.16,46.3,46.299999,8408444,8402500,0.684,1.5,46.05,"August 16, 21",0.015,,,,,
2021-08-13,47.08,47.38,46.265,46.49,46.49,7572363,7572400,-0.59,-1.25,46.75,"August 13, 21",-0.0125,,,,,
2021-08-12,47.91,48.01,46.55,47.24,47.24,9323627,9307300,-0.67,-1.4,47.13,"August 12, 21",-0.014,,,,,
2021-08-11,47.14,48.41,46.46,48.21,48.209999,12779269,12779300,1.07,2.27,47.77,"August 11, 21",0.0227,,,,,
2021-08-10,46.37,48.24,46.17,47.68,47.68,12551748,12551700,1.31,2.83,47.49,"August 10, 21",0.0283,,,,,
2021-08-09,46.9906,47,45.53,46.45,46.45,13064799,13064800,-0.5406,-1.15,46.16,"August 09, 21",-0.0115,,,,,
2021-08-06,47.72,48.1299,46.58,47.62,47.619999,9919257,9919300,-0.1,-0.20956,47.28,"August 06, 21",-0.0020956,,,,,
2021-08-05,45.5165,47.665,45.38,47.24,47.24,12644615,12644600,1.7235,3.79,46.82,"August 05, 21",0.0379,,,,,
2021-08-04,45.52,46.645,44.9,45.28,45.279999,12205041,12205000,-0.24,-0.52724,45.6,"August 04, 21",-0.0052724,,,,,
2021-08-03,46.12,46.57,44.6112,46.54,46.54,12596991,12597000,0.42,0.91067,45.57,"August 03, 21",0.0091067,,,,,
2021-08-02,46.85,48.23,45.95,46.07,46.07,10995896,10995900,-0.78,-1.66,46.99,"August 02, 21",-0.0166,,,,,
2021-07-30,47.692,48.23,46.49,46.72,46.72,12123471,12123500,-0.972,-2.04,47.05,"July 30, 21",-0.0204,,,,,
2021-07-29,49.58,49.6,48.46,48.49,48.49,7643569,7643600,-1.09,-2.2,48.91,"July 29, 21",-0.022,,,,,
2021-07-28,49.08,49.51,48.04,49.14,49.139999,9772459,9772500,0.06,0.12225,48.89,"July 28, 21",0.0012225,,,,,
2021-07-27,49.105,49.57,48.085,48.65,48.65,10559900,10559900,-0.455,-0.92659,48.66,"July 27, 21",-0.0092659,,,,,
2021-07-26,47.5,49.525,47.4,49.46,49.459999,10775250,10775300,1.96,4.13,48.67,"July 26, 21",0.0413,,,,,
2021-07-23,48.1364,48.48,47.16,47.53,47.529999,9491348,9491300,-0.6064,-1.26,47.71,"July 23, 21",-0.0126,,,,,
2021-07-22,47.69,48.6984,46.8,47.95,47.95,12922278,12922300,0.26,0.54519,47.92,"July 22, 21",0.0054519,,,,,
2021-07-21,47.117,48.9391,46.99,48.1,48.099998,22898276,23048300,0.983,2.09,47.89,"July 21, 21",0.0209,,,,,
2021-07-20,43.55,46.46,43.07,46.32,46.32,21894036,21894000,2.77,6.36,45.27,"July 20, 21",0.0636,,,,,
2021-07-19,43.7035,44.65,42.56,43.46,43.459999,26417411,26444000,-0.2435,-0.55716,43.53,"July 19, 21",-0.0055716,,,,,
2021-07-16,48.45,48.4799,45.83,46.01,46.009998,13760722,13760700,-2.44,-5.04,46.88,"July 16, 21",-0.0504,,,,,
2021-07-15,47.9,48.63,46.96,47.71,47.709999,12331828,12331800,-0.19,-0.39666,47.86,"July 15, 21",-0.0039666,,,,,
2021-07-14,49.0357,49.96,47.8715,48.16,48.16,14949343,14949300,-0.8757,-1.79,48.74,"July 14, 21",-0.0179,,,,,
2021-07-13,49.76,50.04,48.38,48.5,48.5,14287157,14287200,-1.26,-2.53,49.01,"July 13, 21",-0.0253,,,,,
2021-07-12,50.3273,51.02,49.44,50.62,50.619999,11567189,11567200,0.2927,0.58159,50.39,"July 12, 21",0.0058159,,,,,
2021-07-09,50.33,51.324,49.9746,51.1,51.099998,9914705,9914700,0.77,1.53,50.97,"July 09, 21",0.0153,,,,,
2021-07-08,49.0815,50.52,48.57,49.66,49.66,13173311,13207800,0.5785,1.18,49.59,"July 08, 21",0.0118,,,,,
2021-07-07,51.04,51.87,49.78,50.3,50.299999,12719050,12719100,-0.74,-1.45,50.49,"July 07, 21",-0.0145,,,,,
2021-07-06,52.68,53.21,51.02,51.44,51.439999,10652336,10652300,-1.24,-2.35,51.69,"July 06, 21",-0.0235,,,,,
2021-07-02,53.17,53.17,52.09,52.77,52.77,9184856,9205500,-0.4,-0.7523,52.68,"July 02, 21",-0.007523,,,,,
2021-07-01,52.79,53.76,52.69,53.08,53.08,8577588,8577600,0.29,0.54935,53.14,"July 01, 21",0.0054935,,,,,
2021-06-30,52.265,52.96,51.87,52.29,52.29,9244478,9244500,0.025,0.04783316,52.45,"June 30, 21",0.0004783316,,,,,
2021-06-29,52.66,53.08,52.03,52.15,52.15,12598306,12598300,-0.51,-0.96848,52.49,"June 29, 21",-0.0096848,,,,,
2021-06-28,53.5,53.51,51.67,52.49,52.49,19098758,19098800,-1.01,-1.89,52.2,"June 28, 21",-0.0189,,,,,
2021-06-25,54.52,54.57,53.72,53.88,53.88,12256367,12256400,-0.64,-1.17,53.97,"June 25, 21",-0.0117,,,,,
2021-06-24,55.11,55.39,53.96,54.34,54.34,11548556,11548600,-0.77,-1.4,54.45,"June 24, 21",-0.014,,,,,
2021-06-23,55.1303,55.49,54.9,55.12,55.119999,9957545,9957500,-0.0103,-0.01868301,55.22,"June 23, 21",-0.0001868301,,,,,
2021-06-22,55.49,55.57,54.1,55.17,55.169998,9819669,9819700,-0.32,-0.57668,54.88,"June 22, 21",-0.0057668,,,,,
2021-06-21,55.24,55.88,54.55,55.69,55.689999,10891566,10891600,0.45,0.81463,55.27,"June 21, 21",0.0081463,,,,,
2021-06-18,53.87,55.38,53.54,54.92,54.919998,12490745,12490700,1.05,1.95,54.69,"June 18, 21",0.0195,,,,,
2021-06-17,55.77,56.41,53.48,54.24,54.24,12509916,12509900,-1.53,-2.74,54.69,"June 17, 21",-0.0274,,,,,
2021-06-16,55.18,56.1,54.98,55.6,55.599998,9942470,9952000,0.42,0.76115,55.52,"June 16, 21",0.0076115,,,,,
2021-06-15,55.74,56.02,54.92,55.29,55.29,7541966,7542000,-0.45,-0.80732,55.38,"June 15, 21",-0.0080732,,,,,
2021-06-14,56.625,57,55.54,55.74,55.74,8248534,8248500,-0.885,-1.56,56.01,"June 14, 21",-0.0156,,,,,
2021-06-11,56.16,56.83,56.095,56.52,56.52,9780472,9780500,0.36,0.64103,56.53,"June 11, 21",0.0064103,,,,,
2021-06-10,57.596,58.07,55.925,56.26,56.259998,11663964,11664000,-1.336,-2.32,56.67,"June 10, 21",-0.0232,,,,,
2021-06-09,57.9888,58.01,57.17,57.23,57.23,8151464,8151500,-0.7588,-1.31,57.53,"June 09, 21",-0.0131,,,,,
2021-06-08,57.9,58.12,56.83,57.73,57.73,10777956,10778000,-0.17,-0.29361,57.61,"June 08, 21",-0.0029361,,,,,
2021-06-07,57.3442,57.97,57.02,57.3,57.299999,8914964,8915000,-0.0442,-0.07707841,57.26,"June 07, 21",-0.0007707841,,,,,
2021-06-04,58.3,58.4,56.72,56.93,56.93,13622768,13622800,-1.37,-2.35,57.21,"June 04, 21",-0.0235,,,,,
2021-06-03,59.6,59.602,57.68,57.73,57.73,13746467,13746500,-1.87,-3.14,58.5,"June 03, 21",-0.0314,,,,,
2021-06-02,60.15,60.585,59.61,60.29,60.29,12089180,12089200,0.14,0.23275,60.17,"June 02, 21",0.0023275,,,,,
2021-06-01,59.12,60.41,58.96,59.67,59.669998,14321083,14321100,0.55,0.93031,59.68,"June 01, 21",0.0093031,,,,,
2021-05-28,58.95,59.1965,57.955,58.35,58.349998,14357297,14357300,-0.6,-1.02,58.4,"May 28, 21",-0.0102,,,,,
2021-05-27,58.59,59.23,57.87,59.13,59.13,12307490,12307500,0.54,0.92166,58.49,"May 27, 21",0.0092166,,,,,
2021-05-26,57.75,58.43,57.23,58.01,58.009998,11697308,11697300,0.26,0.45022,57.91,"May 26, 21",0.0045022,,,,,
2021-05-25,57.65,59.29,56.781,56.98,56.98,23598755,23605700,-0.67,-1.16,58.05,"May 25, 21",-0.0116,,,,,
2021-05-24,56,56.34,54.92,56.14,56.139999,9470671,9470700,0.14,0.25,55.95,"May 24, 21",0.0025,,,,,
2021-05-21,55.45,55.97,55.12,55.3,55.299999,10527393,10527400,-0.15,-0.27051,55.63,"May 21, 21",-0.0027051,,,,,
2021-05-20,56,56,54.213,55.09,55.09,11561491,11702500,-0.91,-1.62,54.86,"May 20, 21",-0.0162,,,,,
2021-05-19,55.08,56.27,54.48,55.79,55.79,15121626,15121600,0.71,1.29,55.39,"May 19, 21",0.0129,,,,,
2021-05-18,57.08,57.75,55.95,56.38,56.38,13706168,13706200,-0.7,-1.23,56.94,"May 18, 21",-0.0123,,,,,
2021-05-17,55.01,56.73,54.26,56.57,56.57,17529926,17529900,1.56,2.84,55.84,"May 17, 21",0.0284,,,,,
2021-05-14,53.4,55.51,53.29,55.28,55.279999,14499188,14499200,1.88,3.52,54.79,"May 14, 21",0.0352,,,,,
2021-05-13,51.42,52.73,51.07,52.43,52.43,13373744,13363900,1.01,1.96,52.03,"May 13, 21",0.0196,,,,,
2021-05-12,52.12,53.081,50.9,51.01,51.009998,12728687,12728700,-1.11,-2.13,51.86,"May 12, 21",-0.0213,,,,,
2021-05-11,52.04,53.17,51.2,52.7,52.7,15065935,15065900,0.66,1.27,52.38,"May 11, 21",0.0127,,,,,
2021-05-10,54.948,55.61,54,54.03,54.029999,10852915,10852900,-0.918,-1.67,54.65,"May 10, 21",-0.0167,,,,,
2021-05-07,52.93,54.9601,52.69,54.73,54.73,11819918,11819900,1.8,3.4,54.32,"May 07, 21",0.034,,,,,
2021-05-06,53.43,53.7701,52.1,53.05,53.049999,10524357,10524400,-0.38,-0.71121,52.7,"May 06, 21",-0.0071121,,,,,
2021-05-05,52.75,53.96,52.44,53.27,53.27,11151324,11151300,0.52,0.98578,53.34,"May 05, 21",0.0098578,,,,,
2021-05-04,54.088,54.47,51.73,52.8,52.799999,13673150,13673200,-1.288,-2.38,52.41,"May 04, 21",-0.0238,,,,,
2021-05-03,54.668,54.87,53.61,54.46,54.459999,9912920,9912900,-0.208,-0.38048,54.19,"May 03, 21",-0.0038048,,,,,
2021-04-30,53.22,54.91,53.13,54.4,54.4,11143869,11144000,1.18,2.22,54.26,"April 30, 21",0.0222,,,,,
2021-04-29,54.1,54.3228,53.1198,53.69,53.689999,9804825,9804800,-0.41,-0.75786,53.67,"April 29, 21",-0.0075786,,,,,
2021-04-28,53.25,54.04,52.97,53.55,53.549999,11535979,11536000,0.3,0.56338,53.57,"April 28, 21",0.0056338,,,,,
2021-04-27,53.7833,54.12,53.19,53.48,53.48,10331466,10331500,-0.3033,-0.56393,53.58,"April 27, 21",-0.0056393,,,,,
2021-04-26,54.05,54.47,53.22,53.78,53.779999,12358766,12358800,-0.27,-0.49954,53.7,"April 26, 21",-0.0049954,,,,,
2021-04-23,51.21,53.35,50.64,53.11,53.11,13862419,13841100,1.9,3.71,52.47,"April 23, 21",0.0371,,,,,
2021-04-22,52.34,53.09,50.875,51.03,51.029999,20538150,20538200,-1.31,-2.5,51.81,"April 22, 21",-0.025,,,,,
2021-04-21,49.88,51.89,48.9,51.86,51.86,21085585,21085600,1.98,3.97,50.97,"April 21, 21",0.0397,,,,,
2021-04-20,53.47,53.7899,49.47,50.3,50.299999,44364545,44364800,-3.17,-5.93,50.45,"April 20, 21",-0.0593,,,,,
2021-04-19,55.79,55.965,54.7376,54.99,54.99,13984371,13984400,-0.8,-1.43,55.16,"April 19, 21",-0.0143,,,,,
2021-04-16,56.47,57.15,55.71,55.87,55.869999,10620386,10620400,-0.6,-1.06,56.16,"April 16, 21",-0.0106,,,,,
2021-04-15,57.79,57.8514,55.57,56.12,56.119999,12123396,12123400,-1.67,-2.89,56.21,"April 15, 21",-0.0289,,,,,
2021-04-14,57.46,58.52,56.54,56.92,56.919998,12971146,12971100,-0.54,-0.93978,57.56,"April 14, 21",-0.0093978,,,,,
2021-04-13,54.406,56.86,53.9,56.66,56.66,15349381,15349400,2.254,4.14,55.44,"April 13, 21",0.0414,,,,,
2021-04-12,57.57,57.71,55.29,56.16,56.16,18714698,18714700,-1.41,-2.45,56.09,"April 12, 21",-0.0245,,,,,
2021-04-09,59.02,59.3601,57.785,58.43,58.43,10896080,10896100,-0.59,-0.99966,58.37,"April 09, 21",-0.0099966,,,,,
2021-04-08,59.14,59.47,57.75,59.43,59.43,13655758,13655800,0.29,0.49036,58.7,"April 08, 21",0.0049036,,,,,
2021-04-07,59.79,61.3399,59.19,59.57,59.57,13772591,13772600,-0.22,-0.36795,60.18,"April 07, 21",-0.0036795,,,,,
2021-04-06,59.878,60.42,58.87,59.48,59.48,11917227,11917200,-0.398,-0.66468,59.62,"April 06, 21",-0.0066468,,,,,
2021-04-05,59.34,60.89,58.94,59.29,59.29,17175712,17175700,-0.05,-0.0842602,59.96,"April 05, 21",-0.000842602,,,,,
2021-04-01,57.6619,58.545,57.28,57.82,57.82,10932226,10932200,0.1581,0.27418,57.76,"April 01, 21",0.0027418,,,,,
2021-03-31,58,58.0115,57.06,57.54,57.54,11021782,11023800,-0.46,-0.7931,57.55,"March 31, 21",-0.007931,,,,,
2021-03-30,56.78,58.5,56.48,58.21,58.209999,12708910,12708900,1.43,2.52,57.8,"March 30, 21",0.0252,,,,,
2021-03-29,56.8,57.31,55.41,56.2,56.2,12083040,12083000,-0.6,-1.06,56.24,"March 29, 21",-0.0106,,,,,
2021-03-26,57.09,57.37,55.22,56.83,56.83,15432445,15432400,-0.26,-0.45542,56.34,"March 26, 21",-0.0045542,,,,,
2021-03-25,52.905,56.29,52.0301,56.05,56.049999,21500079,21500100,3.145,5.94,54.7,"March 25, 21",0.0594,,,,,
2021-03-24,55.66,56.96,53.78,53.83,53.83,18015776,18015800,-1.83,-3.29,55.59,"March 24, 21",-0.0329,,,,,
2021-03-23,57.11,58.08,53.85,54.36,54.36,21698204,21698200,-2.75,-4.82,55.48,"March 23, 21",-0.0482,,,,,
2021-03-22,59.75,60.2,58.21,58.33,58.33,12958276,12958300,-1.42,-2.38,58.81,"March 22, 21",-0.0238,,,,,
2021-03-19,60.9,60.95,58.64,60.77,60.77,19643819,19643800,-0.13,-0.21346,60.19,"March 19, 21",-0.0021346,,,,,
2021-03-18,62.17,63.6999,60.58,60.82,60.82,19129709,19105700,-1.35,-2.17,62.08,"March 18, 21",-0.0217,,,,,
2021-03-17,59.11,62.56,58.86,62.45,62.45,18338038,18338000,3.34,5.65,61.14,"March 17, 21",0.0565,,,,,
2021-03-16,61.11,61.2,59.21,59.81,59.81,18306413,18306400,-1.3,-2.13,60.24,"March 16, 21",-0.0213,,,,,
2021-03-15,58.25,61.69,57.9185,60.94,60.939999,35374245,35290100,2.69,4.62,60.41,"March 15, 21",0.0462,,,,,
2021-03-12,54,56.44,53.61,56.29,56.29,19762477,19762500,2.29,4.24,55.45,"March 12, 21",0.0424,,,,,
2021-03-11,54.3,55.87,53.37,54.06,54.06,17140757,17140800,-0.24,-0.44199,54.51,"March 11, 21",-0.0044199,,,,,
2021-03-10,53.4,54.37,52.85,53.92,53.919998,13438932,13438900,0.52,0.97378,53.7,"March 10, 21",0.0097378,,,,,
2021-03-09,53.81,54.155,51.8,53.43,53.43,15292842,15292800,-0.38,-0.70619,53.09,"March 09, 21",-0.0070619,,,,,
2021-03-08,51.35,54.3325,51.34,54.06,54.06,17588966,17589000,2.71,5.28,53.29,"March 08, 21",0.0528,,,,,
2021-03-05,52.6453,52.73,46.56,50.52,50.52,21503158,21503200,-2.1253,-4.04,49.54,"March 05, 21",-0.0404,,,,,
2021-03-04,54.64,54.85,49.95,52.05,52.049999,19937491,19937500,-2.59,-4.74,52.22,"March 04, 21",-0.0474,,,,,
2021-03-03,53.61,55.2,53.28,54.57,54.57,18438946,18438900,0.96,1.79,54.28,"March 03, 21",0.0179,,,,,
2021-03-02,53.66,54.05,52.75,53.21,53.209999,12370989,12371000,-0.45,-0.83861,53.36,"March 02, 21",-0.0083861,,,,,
2021-03-01,55.44,55.93,52.78,53.31,53.31,19500088,19500600,-2.13,-3.84,54.26,"March 01, 21",-0.0384,,,,,
2021-02-26,51.51,53.41,51.2,52.68,52.68,18330099,18330200,1.17,2.27,52.53,"February 26, 21",0.0227,,,,,
2021-02-25,54.85,55,50.42,51.78,51.779999,25949974,25950000,-3.07,-5.6,52.43,"February 25, 21",-0.056,,,,,
2021-02-24,51.11,55.87,50.87,54.96,54.959999,27482084,27482100,3.85,7.53,54.06,"February 24, 21",0.0753,,,,,
2021-02-23,50.2,51.1823,46.96,50.61,50.61,20124969,20125000,0.41,0.81673,49.49,"February 23, 21",0.0081673,,,,,
2021-02-22,49.26,51.82,48.35,49.7,49.7,27547898,27547900,0.44,0.89322,50.42,"February 22, 21",0.0089322,,,,,
2021-02-19,45.5228,48.36,45.44,48.03,48.029999,21112041,21112000,2.5072,5.51,47.65,"February 19, 21",0.0551,,,,,
2021-02-18,45.1969,45.44,44.3,44.96,44.959999,10250399,10250400,-0.2369,-0.52415,44.84,"February 18, 21",-0.0052415,,,,,
2021-02-17,45.41,46.48,44.72,46.08,46.08,12840055,12821500,0.67,1.48,45.73,"February 17, 21",0.0148,,,,,
2021-02-16,45.0665,45.81,44.56,45.71,45.709999,13954879,13954900,0.6435,1.43,45.24,"February 16, 21",0.0143,,,,,
2021-02-12,43.11,44.471,42.9,43.935,43.935,8987489,8987500,0.825,1.91,43.88,"February 12, 21",0.0191,,,,,
2021-02-11,43.64,43.84,42.99,43.44,43.439999,8478124,8478100,-0.2,-0.4583,43.42,"February 11, 21",-0.004583,,,,,
2021-02-10,43.86,44.2199,43.36,43.78,43.779999,9772515,9772500,-0.08,-0.1824,43.83,"February 10, 21",-0.001824,,,,,
2021-02-09,44.06,44.0915,42.82,43.32,43.32,11967158,11967200,-0.74,-1.68,43.34,"February 09, 21",-0.0168,,,,,
2021-02-08,42.5,44.64,42.24,44.35,44.349998,19794297,19794300,1.85,4.35,44.05,"February 08, 21",0.0435,,,,,
