date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,dividend,declarationDate,recordDate
2021-12-01,179.87,181.61,175.18,175.21,171.58,1873770,1873770,-4.66,-2.59,177.9675,"December 01, 21",-0.0259,,,,,
2021-11-30,178.68,179.72,176.48,177.59,173.91,2610310,2610310,-1.09,-0.61003,178.1175,"November 30, 21",-0.0061003,0.1,2021-12-15,0.2,2021-10-21,2021-12-01
2021-11-29,179.41,182.41,178.2,178.61,174.81,1376296,1376296,-0.795,-0.44591,179.6575,"November 29, 21",-0.0044591,,,,,
2021-11-26,176.27,179.52,175.01,176.03,172.28,744872,744872,-0.24,-0.13615,176.7075,"November 26, 21",-0.0013615,,,,,
2021-11-24,176.53,179.72,174.83,179.42,175.6,885600,885600,2.88,1.64,177.625,"November 24, 21",0.0164,,,,,
2021-11-23,176.86,178.79,174.77,177.48,173.7,1110446,1110446,0.62,0.35056,176.975,"November 23, 21",0.0035056,,,,,
2021-11-22,177.21,179.97,176.52,177.19,173.42,960400,960400,-0.02,-0.01128604,177.7225,"November 22, 21",-0.0001128604,,,,,
2021-11-19,175.79,177.16,174.59,175.91,172.17,1492834,1492834,0.125,0.06826327,175.8625,"November 19, 21",0.0006826327,,,,,
2021-11-18,180.57,181.26,175.86,176,172.25,1588672,1588672,-4.56,-2.53,178.4225,"November 18, 21",-0.0253,,,,,
2021-11-17,180.6,181.52,177.33,180.47,176.63,978000,978000,-0.13,-0.07198228,179.98,"November 17, 21",-0.0007198228,,,,,
2021-11-16,179,182.04,178.04,180.68,176.84,1151400,1151400,1.68,0.93855,179.94,"November 16, 21",0.0093855,,,,,
2021-11-15,178.61,180.26,177.7,179.84,176.01,985600,985600,1.24,0.68865,179.1025,"November 15, 21",0.0068865,,,,,
2021-11-12,175,180.8,174.88,178.69,174.89,1044810,1044810,3.69,2.11,177.3425,"November 12, 21",0.0211,,,,,
2021-11-11,173.45,174.85,172.53,174.69,170.97,594604,594604,1.24,0.7149,173.88,"November 11, 21",0.007149,,,,,
2021-11-10,175.97,176.37,171.58,172.51,168.84,999692,999692,-3.47,-1.97,174.1075,"November 10, 21",-0.0197,,,,,
2021-11-09,173.43,176.77,173.43,175.97,172.23,1409234,1409234,2.54,1.46,174.9,"November 09, 21",0.0146,,,,,
2021-11-08,174.95,176,172.23,175.73,171.99,1047800,1047800,0.775,0.44584,174.7275,"November 08, 21",0.0044584,,,,,
2021-11-05,178.52,180.32,169.76,174.42,170.71,1689820,1689820,-4.1,-2.3,175.755,"November 05, 21",-0.023,,,,,
2021-11-04,174.34,179.27,173.29,177.63,173.85,1311400,1311400,3.29,1.89,176.1325,"November 04, 21",0.0189,,,,,
2021-11-03,173.1,174.59,171.13,174.17,170.46,1091200,1091200,1.07,0.61814,173.2475,"November 03, 21",0.0061814,,,,,
2021-11-02,172.59,174.71,169.68,173.46,169.77,952434,952434,0.865,0.50408,172.61,"November 02, 21",0.0050408,,,,,
2021-11-01,171.88,173.12,170.21,172.47,168.8,1051000,1051000,0.59,0.34326,171.92,"November 01, 21",0.0034326,,,,,
2021-10-29,166.4,172.08,166.4,170.68,167.05,1046598,1046598,4.28,2.57,168.89,"October 29, 21",0.0257,,,,,
2021-10-28,163.27,167.94,163.22,167.51,163.95,843800,843800,4.24,2.6,165.485,"October 28, 21",0.026,,,,,
2021-10-27,157.39,164.63,152.56,161.95,158.5,1261442,1261442,4.56,2.9,159.1325,"October 27, 21",0.029,,,,,
2021-10-26,163.66,164.75,162.07,162.88,159.41,1129000,1129000,-0.78,-0.4766,163.34,"October 26, 21",-0.004766,,,,,
2021-10-25,161.26,164.09,160.95,162.35,158.9,1085758,1085758,1.09,0.67593,162.1625,"October 25, 21",0.0067593,,,,,
2021-10-22,160,161.92,160,160.87,157.45,1081622,1081622,0.865,0.54375,160.6975,"October 22, 21",0.0054375,,,,,
2021-10-21,157.29,160,156.8,159.35,155.96,1116518,1116518,2.06,1.31,158.36,"October 21, 21",0.0131,,,,,
2021-10-20,154.85,157,154,156.59,153.26,977600,977600,1.74,1.12,155.61,"October 20, 21",0.0112,,,,,
2021-10-19,155.13,155.72,152.66,154.01,150.73,619850,619850,-1.12,-0.72198,154.38,"October 19, 21",-0.0072198,,,,,
2021-10-18,151.26,153.97,151.26,153.84,150.57,874000,874000,2.58,1.71,152.5825,"October 18, 21",0.0171,,,,,
2021-10-15,149.2,152.4,148.88,151.26,148.04,1243474,1243474,2.06,1.38,150.435,"October 15, 21",0.0138,,,,,
2021-10-14,144.32,147.98,143.28,147.79,144.65,1079800,1079800,3.47,2.4,145.8425,"October 14, 21",0.024,,,,,
2021-10-13,143.09,143.52,141.19,142.39,139.36,776036,776036,-0.705,-0.4892,142.5475,"October 13, 21",-0.004892,,,,,
2021-10-12,143.92,144.5,141.83,142.89,139.85,745400,745400,-1.03,-0.71568,143.285,"October 12, 21",-0.0071568,,,,,
2021-10-11,144.49,144.97,143.33,143.48,140.43,556280,556280,-1.01,-0.69901,144.0675,"October 11, 21",-0.0069901,,,,,
2021-10-08,146.68,147.92,142.77,143.84,140.78,1072600,1072600,-2.84,-1.94,145.3025,"October 08, 21",-0.0194,,,,,
2021-10-07,147.35,148.76,146.35,146.86,143.73,1162866,1162866,-0.495,-0.33254,147.33,"October 07, 21",-0.0033254,,,,,
2021-10-06,144.08,146.57,143.32,146.42,143.3,675442,675442,2.34,1.62,145.0975,"October 06, 21",0.0162,,,,,
2021-10-05,142.64,145.49,142.09,144.8,141.72,1440024,1440024,2.17,1.51,143.755,"October 05, 21",0.0151,,,,,
2021-10-04,142.7,143.5,141.26,141.68,138.67,1085844,1085844,-1.01,-0.71479,142.285,"October 04, 21",-0.0071479,,,,,
2021-10-01,143.75,143.97,139.51,142.76,139.72,1021486,1021486,-0.985,-0.6887,142.4975,"October 01, 21",-0.006887,,,,,
2021-09-30,147.51,148.64,142.67,142.99,139.95,1729622,1729622,-4.52,-3.06,145.4525,"September 30, 21",-0.0306,,,,,
2021-09-29,148.03,148.62,145.53,146.59,143.47,914600,914600,-1.44,-0.97278,147.1925,"September 29, 21",-0.0097278,,,,,
2021-09-28,148.24,148.32,146.07,146.76,143.64,930166,930166,-1.48,-0.99838,147.3475,"September 28, 21",-0.0099838,,,,,
2021-09-27,151.33,152.04,148.89,149.26,146.08,917618,917618,-2.07,-1.37,150.38,"September 27, 21",-0.0137,,,,,
2021-09-24,149.43,151.6,148.7,151.49,148.27,805000,805000,2.06,1.38,150.305,"September 24, 21",0.0138,,,,,
2021-09-23,149.14,151.28,149.13,149.84,146.65,1046270,1046270,0.695,0.46936,149.8475,"September 23, 21",0.0046936,,,,,
2021-09-22,149.47,150.46,147.97,148.37,145.21,1122286,1122286,-1.11,-0.73593,149.0675,"September 22, 21",-0.0073593,,,,,
2021-09-21,147.41,150.04,146.42,149.1,145.93,1834234,1834234,1.69,1.15,148.2425,"September 21, 21",0.0115,,,,,
2021-09-20,142.29,145.85,141.92,145.75,142.65,1288062,1288062,3.45,2.43,143.9525,"September 20, 21",0.0243,,,,,
2021-09-17,145.35,145.98,144,144.82,141.74,1978212,1978212,-0.52,-0.36464,145.0375,"September 17, 21",-0.0036464,,,,,
2021-09-16,145.53,146.41,145.08,145.75,142.65,861400,861400,0.225,0.15117,145.6925,"September 16, 21",0.0015117,,,,,
2021-09-15,144.75,146.71,142.62,145.39,142.3,1424248,1424248,0.645,0.44214,144.8675,"September 15, 21",0.0044214,,,,,
2021-09-14,145.55,145.55,143.96,144.33,141.26,1138006,1138006,-1.22,-0.8382,144.8475,"September 14, 21",-0.008382,,,,,
2021-09-13,147.13,147.13,143.68,144.94,141.86,1242682,1242682,-2.19,-1.49,145.72,"September 13, 21",-0.0149,,,,,
2021-09-10,145.96,147.04,145.41,145.73,142.63,1379234,1379234,-0.225,-0.15758,146.035,"September 10, 21",-0.0015758,,,,,
2021-09-09,148.25,148.4,142.73,144.82,141.74,2359400,2359400,-3.42,-2.31,146.05,"September 09, 21",-0.0231,,,,,
2021-09-08,150.75,150.75,147.85,149.87,146.68,1207024,1207024,-0.885,-0.58375,149.805,"September 08, 21",-0.0058375,,,,,
2021-09-07,150.9,151.98,149.87,150.98,147.77,1366484,1366484,0.085,0.05301524,150.9325,"September 07, 21",0.0005301524,,,,,
2021-09-03,150.07,152.11,148.85,150.57,147.37,913800,913800,0.51,0.33318,150.4,"September 03, 21",0.0033318,,,,,
2021-09-02,147,150.01,146.59,149.95,146.76,1272400,1272400,2.94,2.01,148.3875,"September 02, 21",0.0201,,,,,
2021-09-01,144.96,146.96,142.94,146.45,143.33,1131200,1131200,1.49,1.03,145.3275,"September 01, 21",0.0103,,,,,
2021-08-31,146.79,147.38,144.07,144.36,141.29,2022400,2022400,-2.43,-1.66,145.65,"August 31, 21",-0.0166,0.1,2021-09-15,0.2,2021-07-22,2021-09-01
2021-08-30,144.89,147.25,143.88,146.92,143.7,859604,859604,2.03,1.4,145.735,"August 30, 21",0.014,,,,,
2021-08-27,143.21,146.29,142.58,144.89,141.71,876510,876510,1.68,1.17,144.2425,"August 27, 21",0.0117,,,,,
2021-08-26,143.84,143.84,141.88,143.05,139.91,883800,883800,-0.785,-0.54922,143.1525,"August 26, 21",-0.0054922,,,,,
2021-08-25,142.38,143.69,142.37,143.03,139.89,701000,701000,0.655,0.45652,142.8675,"August 25, 21",0.0045652,,,,,
2021-08-24,142.64,143.54,141.96,142.76,139.63,533210,533210,0.125,0.08412787,142.725,"August 24, 21",0.0008412787,,,,,
2021-08-23,141.69,143.47,141.43,142.07,138.96,710400,710400,0.38,0.26819,142.165,"August 23, 21",0.0026819,,,,,
2021-08-20,139.94,142,139.66,141.26,138.16,783800,783800,1.31,0.94326,140.715,"August 20, 21",0.0094326,,,,,
2021-08-19,137.01,139.92,136.37,139.76,136.7,1001366,1001366,2.74,2.01,138.265,"August 19, 21",0.0201,,,,,
2021-08-18,139.17,141.07,138.01,138.24,135.21,1127316,1127316,-0.935,-0.66825,139.1225,"August 18, 21",-0.0066825,,,,,
2021-08-17,140.43,140.43,137.61,139.9,136.83,667894,667894,-0.525,-0.37741,139.5925,"August 17, 21",-0.0037741,,,,,
2021-08-16,139.72,140.93,138.51,140.84,137.75,685816,685816,1.12,0.8016,140,"August 16, 21",0.008016,,,,,
2021-08-13,139.4,140.84,138.78,140.5,137.42,658400,658400,1.1,0.7891,139.88,"August 13, 21",0.007891,,,,,
2021-08-12,137.76,140.08,137.76,139.53,136.47,635600,635600,1.76,1.28,138.7825,"August 12, 21",0.0128,,,,,
2021-08-11,136.26,138.29,136,138.17,135.14,824234,824234,1.9,1.4,137.18,"August 11, 21",0.014,,,,,
2021-08-10,136.35,137.71,135.88,136.21,133.22,829800,829800,-0.14,-0.10268,136.5375,"August 10, 21",-0.0010268,,,,,
2021-08-09,136.45,136.61,134.96,136.1,133.12,585800,585800,-0.355,-0.2565,136.03,"August 09, 21",-0.002565,,,,,
2021-08-06,136.49,136.94,135.6,136.36,133.37,525880,525880,-0.125,-0.09524507,136.3475,"August 06, 21",-0.0009524507,,,,,
2021-08-05,135.95,137.4,135.45,136.1,133.12,776800,776800,0.145,0.11033,136.225,"August 05, 21",0.0011033,,,,,
2021-08-04,136.99,137.06,134.86,135.18,132.22,979658,979658,-1.81,-1.32,136.0225,"August 04, 21",-0.0132,,,,,
2021-08-03,132.75,136.97,132.66,136.91,133.91,1061400,1061400,4.16,3.13,134.8225,"August 03, 21",0.0313,,,,,
2021-08-02,134.61,135.2,133.16,133.4,130.48,885446,885446,-1.22,-0.89889,134.0925,"August 02, 21",-0.0089889,,,,,
2021-07-30,133.59,134.91,132.85,134.57,131.62,1014000,1014000,0.99,0.73359,133.98,"July 30, 21",0.0073359,,,,,
2021-07-29,130.44,136.69,129.88,134,131.06,1346282,1346282,3.56,2.73,132.7525,"July 29, 21",0.0273,,,,,
2021-07-28,126.73,129.67,125.15,129.51,126.67,1652074,1652074,2.78,2.19,127.765,"July 28, 21",0.0219,,,,,
2021-07-27,128.88,131.23,128.17,129.64,126.8,1573600,1573600,0.755,0.5897,129.48,"July 27, 21",0.005897,,,,,
2021-07-26,130.58,131.54,129.09,129.39,126.55,900660,900660,-1.19,-0.91132,130.15,"July 26, 21",-0.0091132,,,,,
2021-07-23,127.76,130.75,127.22,130.54,127.68,833612,833612,2.78,2.18,129.0675,"July 23, 21",0.0218,,,,,
2021-07-22,127.64,128.22,127.1,127.67,124.87,580600,580600,0.035,0.0235036,127.6575,"July 22, 21",0.000235036,,,,,
2021-07-21,126.99,127.45,125.44,127.21,124.42,865640,865640,0.22,0.17324,126.7725,"July 21, 21",0.0017324,,,,,
2021-07-20,125.4,127.65,125.03,126.52,123.75,1144494,1144494,1.12,0.89314,126.15,"July 20, 21",0.0089314,,,,,
2021-07-19,125.27,125.47,123.34,125.08,122.34,1166414,1166414,-0.195,-0.15167,124.79,"July 19, 21",-0.0015167,,,,,
2021-07-16,129.41,130.02,126.73,126.97,124.19,1499600,1499600,-2.44,-1.89,128.2825,"July 16, 21",-0.0189,,,,,
2021-07-15,128.26,130.67,127.81,129.41,126.57,826658,826658,1.14,0.89662,129.0375,"July 15, 21",0.0089662,,,,,
2021-07-14,129.01,130.03,127.98,129.38,126.54,996236,996236,0.37,0.2868,129.1,"July 14, 21",0.002868,,,,,
2021-07-13,129.56,129.66,127.91,128.79,125.97,1004488,1004488,-0.765,-0.59432,128.98,"July 13, 21",-0.0059432,,,,,
2021-07-12,129.86,130.29,128.03,128.81,125.99,1311600,1311600,-1.05,-0.80856,129.2475,"July 12, 21",-0.0080856,,,,,
2021-07-09,129.69,130.57,128.92,130.29,127.43,1277400,1277400,0.605,0.46264,129.8675,"July 09, 21",0.0046264,,,,,
2021-07-08,127.82,129.52,125.74,128.22,125.41,1200276,1200276,0.4,0.31294,127.825,"July 08, 21",0.0031294,,,,,
2021-07-07,127.62,129.79,127.27,129.59,126.75,1305174,1305174,1.97,1.54,128.5675,"July 07, 21",0.0154,,,,,
2021-07-06,128.94,129.43,125.75,127.27,124.48,1382400,1382400,-1.67,-1.3,127.8475,"July 06, 21",-0.013,,,,,
2021-07-02,129.56,129.8,128.69,129,126.17,981000,981000,-0.555,-0.43223,129.2625,"July 02, 21",-0.0043223,,,,,
2021-07-01,127.07,129.31,126.68,129,126.17,1513400,1513400,1.93,1.52,128.015,"July 01, 21",0.0152,,,,,
2021-06-30,127.45,127.95,126.55,126.9,124.12,1778726,1778726,-0.55,-0.43154,127.2125,"June 30, 21",-0.0043154,,,,,
2021-06-29,127.64,128.23,127.04,127.52,124.72,1208876,1208876,-0.12,-0.09401442,127.6075,"June 29, 21",-0.0009401442,,,,,
2021-06-28,126.72,127.86,125.56,127.79,124.99,1065300,1065300,1.08,0.84438,126.9825,"June 28, 21",0.0084438,,,,,
2021-06-25,126.19,127.98,125.92,126.81,124.03,2427642,2427642,0.62,0.49132,126.725,"June 25, 21",0.0049132,,,,,
2021-06-24,127.19,127.88,125.67,126.05,123.29,1045800,1045800,-1.14,-0.8963,126.6975,"June 24, 21",-0.008963,,,,,
2021-06-23,126.43,127.57,125.59,126.48,123.71,642280,642280,0.055,0.03954758,126.5175,"June 23, 21",0.0003954758,,,,,
2021-06-22,126.02,127.79,125.48,126.47,123.7,993100,993100,0.45,0.35709,126.44,"June 22, 21",0.0035709,,,,,
2021-06-21,124.08,126.04,123.72,125.7,122.94,995052,995052,1.62,1.31,124.885,"June 21, 21",0.0131,,,,,
2021-06-18,123.39,124.37,122.78,123.18,120.48,1751328,1751328,-0.215,-0.17019,123.43,"June 18, 21",-0.0017019,,,,,
2021-06-17,126.29,126.67,122.95,124.6,121.87,1083108,1083108,-1.7,-1.34,125.1275,"June 17, 21",-0.0134,,,,,
2021-06-16,126.81,126.92,125.07,126.22,123.45,934276,934276,-0.59,-0.46526,126.255,"June 16, 21",-0.0046526,,,,,
2021-06-15,125.48,127.22,124.91,126.71,123.93,1034158,1034158,1.22,0.98024,126.08,"June 15, 21",0.0098024,,,,,
2021-06-14,126,126.64,124.51,125.07,122.33,1062128,1062128,-0.935,-0.7381,125.555,"June 14, 21",-0.007381,,,,,
2021-06-11,124.58,126.13,124.58,125.52,122.77,1315000,1315000,0.935,0.75454,125.2025,"June 11, 21",0.0075454,,,,,
2021-06-10,125.74,125.96,123.81,124.21,121.49,1385560,1385560,-1.53,-1.22,124.93,"June 10, 21",-0.0122,,,,,
2021-06-09,127.78,128.08,124.61,124.89,122.15,2082842,2082842,-2.89,-2.26,126.34,"June 09, 21",-0.0226,,,,,
2021-06-08,127.62,128.2,126.13,127.7,124.9,1394160,1394160,0.08,0.0626861,127.4125,"June 08, 21",0.000626861,,,,,
2021-06-07,130.77,130.98,126.17,127.15,124.36,1704248,1704248,-3.63,-2.77,128.7675,"June 07, 21",-0.0277,,,,,
2021-06-04,132.67,132.96,128.02,130.14,127.29,1443292,1443292,-2.53,-1.91,130.9475,"June 04, 21",-0.0191,,,,,
2021-06-03,131.2,133.09,129.75,132.09,129.19,1731298,1731298,0.89,0.67835,131.5325,"June 03, 21",0.0067835,,,,,
2021-06-02,134.45,134.54,130.93,131.71,128.82,1396600,1396600,-2.73,-2.04,132.9075,"June 02, 21",-0.0204,,,,,
2021-06-01,134.31,134.63,133.47,133.93,130.99,1271152,1271152,-0.385,-0.28293,134.085,"June 01, 21",-0.0028293,0.1,2021-06-16,0.2,2021-05-20,2021-06-02
2021-05-28,132.35,132.93,130.91,132.73,129.72,1233230,1233230,0.375,0.28712,132.23,"May 28, 21",0.0028712,,,,,
2021-05-27,130.93,134.21,130.85,132.16,129.16,5651000,5651000,1.23,0.93943,132.0375,"May 27, 21",0.0093943,,,,,
2021-05-26,130.85,131.71,129.3,131.34,128.36,1118134,1118134,0.49,0.37447,130.8,"May 26, 21",0.0037447,,,,,
2021-05-25,132.85,134.25,130.46,130.67,127.71,1415400,1415400,-2.19,-1.64,132.0575,"May 25, 21",-0.0164,,,,,
2021-05-24,132.13,132.63,131.09,132.35,129.35,1581898,1581898,0.215,0.1665,132.05,"May 24, 21",0.001665,,,,,
2021-05-21,132.48,133.74,131.29,131.47,128.49,1484470,1484470,-1.01,-0.76238,132.245,"May 21, 21",-0.0076238,,,,,
2021-05-20,132.94,133.66,132.21,132.3,129.3,898400,898400,-0.635,-0.48142,132.7775,"May 20, 21",-0.0048142,,,,,
2021-05-19,130.49,132.42,129.26,132.07,129.07,1562600,1562600,1.58,1.21,131.06,"May 19, 21",0.0121,,,,,
2021-05-18,135.35,135.73,132.43,132.51,129.5,1358636,1358636,-2.84,-2.1,134.005,"May 18, 21",-0.021,,,,,
2021-05-17,134.15,135.78,134.15,135.12,132.06,1010400,1010400,0.965,0.72307,134.8,"May 17, 21",0.0072307,,,,,
2021-05-14,132.71,135.33,132.21,134.79,131.73,763636,763636,2.07,1.57,133.76,"May 14, 21",0.0157,,,,,
2021-05-13,128.24,132.26,128.24,131.99,129,1222284,1222284,3.75,2.92,130.1825,"May 13, 21",0.0292,,,,,
2021-05-12,131.45,131.68,128.13,128.19,125.28,1745042,1745042,-3.26,-2.48,129.8625,"May 12, 21",-0.0248,,,,,
2021-05-11,133.68,134,130.74,132.07,129.07,1591256,1591256,-1.61,-1.2,132.6225,"May 11, 21",-0.012,,,,,
2021-05-10,135.2,138.04,134.87,135.07,132.01,1138744,1138744,-0.13,-0.09615385,135.795,"May 10, 21",-0.0009615385,,,,,
2021-05-07,133.05,134.96,131.9,134.79,131.73,722068,722068,1.73,1.31,133.675,"May 07, 21",0.0131,,,,,
2021-05-06,132.15,132.57,130.68,132.48,129.48,833122,833122,0.335,0.24972,131.97,"May 06, 21",0.0024972,,,,,
2021-05-05,133.18,133.18,131.28,132.07,129.07,745784,745784,-1.12,-0.83346,132.4275,"May 05, 21",-0.0083346,,,,,
2021-05-04,130.16,132.81,130.03,132.38,129.38,1160870,1160870,2.22,1.71,131.345,"May 04, 21",0.0171,,,,,
2021-05-03,129.41,131.46,129.11,130.84,127.87,1039600,1039600,1.43,1.11,130.205,"May 03, 21",0.0111,,,,,
2021-04-30,129.35,130.59,128.38,128.91,125.99,936600,936600,-0.445,-0.34016,129.3075,"April 30, 21",-0.0034016,,,,,
2021-04-29,129.35,130.05,128.06,129.66,126.72,666684,666684,0.3,0.23966,129.28,"April 29, 21",0.0023966,,,,,
2021-04-28,128.6,129.34,127.72,128.61,125.69,992200,992200,0.005,0.00777605,128.5675,"April 28, 21",7.77605e-05,,,,,
2021-04-27,127.46,129.33,127.05,129.18,126.25,1026600,1026600,1.73,1.35,128.255,"April 27, 21",0.0135,,,,,
2021-04-26,129.34,129.74,126.05,126.75,123.88,1251200,1251200,-2.59,-2,127.97,"April 26, 21",-0.02,,,,,
2021-04-23,126.36,129.63,126.36,128.88,125.96,1575498,1575498,2.52,1.99,127.8075,"April 23, 21",0.0199,,,,,
2021-04-22,123.5,127.56,123.5,125.38,122.54,2113432,2113432,1.88,1.52,124.985,"April 22, 21",0.0152,,,,,
2021-04-21,123.81,125.05,122.55,123.35,120.55,2034220,2034220,-0.455,-0.37154,123.69,"April 21, 21",-0.0037154,,,,,
2021-04-20,124.96,125.75,122.82,123.82,121.01,1200058,1200058,-1.14,-0.91229,124.3375,"April 20, 21",-0.0091229,,,,,
2021-04-19,125.67,125.71,123.51,123.96,121.15,1216800,1216800,-1.72,-1.36,124.7125,"April 19, 21",-0.0136,,,,,
2021-04-16,125.98,126.69,125.59,125.69,122.84,1512800,1512800,-0.29,-0.2302,125.9875,"April 16, 21",-0.002302,,,,,
2021-04-15,124.54,125.69,123.61,125.05,122.21,1113400,1113400,0.505,0.40951,124.7225,"April 15, 21",0.0040951,,,,,
2021-04-14,124.48,124.76,123.39,123.95,121.14,1034886,1034886,-0.535,-0.42577,124.145,"April 14, 21",-0.0042577,,,,,
2021-04-13,124.92,124.92,122.82,124.17,121.35,1305000,1305000,-0.755,-0.60038,124.2075,"April 13, 21",-0.0060038,,,,,
2021-04-12,124.65,125.25,123.42,124.51,121.69,1343438,1343438,-0.135,-0.11231,124.4575,"April 12, 21",-0.0011231,,,,,
2021-04-09,123.86,125.56,123.66,124.64,121.81,1318400,1318400,0.785,0.62974,124.43,"April 09, 21",0.0062974,,,,,
2021-04-08,122.12,123.12,121.16,122.49,119.71,1139286,1139286,0.375,0.30298,122.2225,"April 08, 21",0.0030298,,,,,
2021-04-07,122.21,122.97,121.68,121.7,118.94,952836,952836,-0.505,-0.41731,122.14,"April 07, 21",-0.0041731,,,,,
2021-04-06,123.18,124.43,122.13,122.3,119.53,992000,992000,-0.885,-0.7144,123.01,"April 06, 21",-0.007144,,,,,
2021-04-05,122.99,124.35,122.29,123.15,120.36,1254800,1254800,0.165,0.13009,123.195,"April 05, 21",0.0013009,,,,,
2021-04-01,120.14,121.91,120.14,121.85,119.09,1058882,1058882,1.71,1.42,121.01,"April 01, 21",0.0142,,,,,
2021-03-31,120.28,121.75,118.91,120.21,117.48,1336260,1336260,-0.07,-0.05819754,120.2875,"March 31, 21",-0.0005819754,,,,,
2021-03-30,118.07,120.92,117.62,120.31,117.58,1691496,1691496,2.24,1.9,119.23,"March 30, 21",0.019,,,,,
2021-03-29,118.08,119.2,116.59,117.67,115,1336736,1336736,-0.405,-0.34722,117.885,"March 29, 21",-0.0034722,,,,,
2021-03-26,115.27,118.49,115.18,117.88,115.21,1384612,1384612,2.61,2.26,116.705,"March 26, 21",0.0226,,,,,
2021-03-25,117,117,114.12,115.88,113.25,1724402,1724402,-1.12,-0.95726,116,"March 25, 21",-0.0095726,,,,,
2021-03-24,115.8,118.08,115.8,117.06,114.41,1644010,1644010,1.26,1.09,116.685,"March 24, 21",0.0109,,,,,
2021-03-23,115.74,117.38,115.3,115.83,113.2,1748294,1748294,0.085,0.0777605,116.0625,"March 23, 21",0.000777605,,,,,
2021-03-22,115.54,116.52,114.4,115.63,113.01,1564470,1564470,0.09,0.0778951,115.5225,"March 22, 21",0.000778951,,,,,
2021-03-19,114.26,116.41,113.13,115.31,112.69,2666230,2666230,1.05,0.91896,114.7775,"March 19, 21",0.0091896,,,,,
2021-03-18,113.64,116.53,113.5,115.05,112.44,2018000,2018000,1.41,1.24,114.68,"March 18, 21",0.0124,,,,,
2021-03-17,113.76,116,112.81,113.96,111.38,1238800,1238800,0.205,0.17581,114.1325,"March 17, 21",0.0017581,,,,,
2021-03-16,117,117.14,114.18,114.49,111.89,824400,824400,-2.51,-2.15,115.7025,"March 16, 21",-0.0215,,,,,
2021-03-15,116.35,117.01,114.57,116,113.37,1018978,1018978,-0.355,-0.30082,115.9825,"March 15, 21",-0.0030082,,,,,
2021-03-12,115.02,117.58,114.46,116.91,114.26,1236828,1236828,1.89,1.64,115.9925,"March 12, 21",0.0164,,,,,
2021-03-11,113.4,115.32,112.84,114.84,112.24,908600,908600,1.43,1.27,114.1,"March 11, 21",0.0127,,,,,
2021-03-10,113.25,114.42,112.41,112.97,110.41,1280070,1280070,-0.285,-0.24724,113.2625,"March 10, 21",-0.0024724,,,,,
2021-03-09,111.11,113.22,110.86,111.91,109.37,1368382,1368382,0.805,0.72001,111.775,"March 09, 21",0.0072001,,,,,
2021-03-08,110.19,111.97,109.14,109.33,106.85,1503746,1503746,-0.86,-0.78047,110.1575,"March 08, 21",-0.0078047,,,,,
2021-03-05,108.82,111.42,105.89,109.93,107.44,2158864,2158864,1.11,1.02,109.015,"March 05, 21",0.0102,,,,,
2021-03-04,111.3,111.8,107.07,107.51,105.07,2063374,2063374,-3.78,-3.41,109.42,"March 04, 21",-0.0341,,,,,
2021-03-03,111.25,113.57,109.88,111.38,108.85,1475248,1475248,0.13,0.11685,111.52,"March 03, 21",0.0011685,,,,,
2021-03-02,110.11,111.66,108.9,111.21,108.69,1272200,1272200,1.09,0.999,110.47,"March 02, 21",0.00999,0.1,2021-03-17,0.2,2021-02-04,2021-03-03
2021-03-01,108.85,111.02,108.48,110.36,107.76,1945824,1945824,1.51,1.39,109.6775,"March 01, 21",0.0139,,,,,
2021-02-26,108,109.38,107.01,107.39,104.86,1445600,1445600,-0.61,-0.56481,107.945,"February 26, 21",-0.0056481,,,,,
2021-02-25,108.8,110.32,107.41,107.77,105.23,1099800,1099800,-1.03,-0.94669,108.575,"February 25, 21",-0.0094669,,,,,
2021-02-24,105.15,109.25,105.08,108.66,106.1,1274400,1274400,3.51,3.34,107.035,"February 24, 21",0.0334,,,,,
2021-02-23,105,106.35,103.51,105.81,103.32,1242234,1242234,0.81,0.77143,105.1675,"February 23, 21",0.0077143,,,,,
2021-02-22,107.14,107.28,105.27,105.88,103.39,962290,962290,-1.26,-1.18,106.3925,"February 22, 21",-0.0118,,,,,
2021-02-19,106.83,108.42,106.52,107.82,105.28,1269830,1269830,0.995,0.92671,107.3975,"February 19, 21",0.0092671,,,,,
2021-02-18,103.62,106.79,103.29,105.9,103.4,975218,975218,2.27,2.2,104.9,"February 18, 21",0.022,,,,,
2021-02-17,104.13,105.01,101.94,104,101.55,737486,737486,-0.13,-0.12484,103.77,"February 17, 21",-0.0012484,,,,,
2021-02-16,106.53,106.53,104.65,105.1,102.62,933400,933400,-1.44,-1.34,105.7025,"February 16, 21",-0.0134,,,,,
2021-02-12,103.35,106.37,103.35,106.11,103.61,632482,632482,2.76,2.67,104.795,"February 12, 21",0.0267,,,,,
2021-02-11,105.37,105.7,102.47,104.02,101.57,1361218,1361218,-1.35,-1.28,104.39,"February 11, 21",-0.0128,,,,,
2021-02-10,108.16,108.58,103.99,104.5,102.04,1861406,1861406,-3.66,-3.38,106.3075,"February 10, 21",-0.0338,,,,,
2021-02-09,106.02,108.16,105.83,107.76,105.22,1301292,1301292,1.74,1.64,106.9425,"February 09, 21",0.0164,,,,,
