date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,adjDividend,paymentDate,dividend
2022-08-22,391.24,391.9158,388,389.85,389.85,140482,140500,-1.39,-0.35528,389.57,"August 22, 22",-0.0035528,,,,,
2022-08-19,402.87,402.87,394.8,397.3,397.299988,197860,197800,-5.57,-1.38,398.03,"August 19, 22",-0.0138,,,,,
2022-08-18,405.57,407.1099,401.57,405.81,405.809998,310122,310100,0.24,0.05917597,404.48,"August 18, 22",0.0005917597,,,,,
2022-08-17,404.74,406.63,401.09,404.45,404.45,253299,253300,-0.29,-0.07165094,403.83,"August 17, 22",-0.0007165094,,,,,
2022-08-16,411.84,414.2225,408.69,410.85,410.85,158321,158300,-0.99,-0.24038,411.74,"August 16, 22",-0.0024038,,,,,
2022-08-15,410.24,415.71,407.97,415.43,415.429993,150120,150100,5.19,1.27,413.95,"August 15, 22",0.0127,,,,,
2022-08-12,410.42,412.38,404.48,409.34,409.339996,223682,223700,-1.08,-0.26315,409.08,"August 12, 22",-0.0026315,,,,,
2022-08-11,421.14,421.14,406.71,407.22,407.22,221295,221300,-13.92,-3.31,408.91,"August 11, 22",-0.0331,,,,,
2022-08-10,418.22,420.14,413.37,415.56,415.559998,179951,180000,-2.66,-0.63603,415.97,"August 10, 22",-0.0063603,,,,,
2022-08-09,412.24,412.24,405,406.47,406.47,180447,180400,-5.77,-1.4,407.85,"August 09, 22",-0.014,,,,,
2022-08-08,421.43,425.805,413.17,414.07,414.07,129540,129500,-7.36,-1.75,416.06,"August 08, 22",-0.0175,,,,,
2022-08-05,409.83,420.9,409.83,418.92,418.92,201406,201400,9.09,2.22,417.24,"August 05, 22",0.0222,,,,,
2022-08-04,412.78,415.65,408.545,415.19,415.19,148479,148500,2.41,0.58385,413.19,"August 04, 22",0.0058385,,,,,
2022-08-03,404.74,412.27,403.16,411.74,411.73999,191854,191900,7,1.73,409.62,"August 03, 22",0.0173,,,,,
2022-08-02,395.66,404.89,395.13,401.27,401.269989,200599,200600,5.61,1.42,401.23,"August 02, 22",0.0142,,,,,
2022-08-01,393.36,402.896,391.495,401.28,401.279999,235621,235600,7.92,2.01,399.89,"August 01, 22",0.0201,,,,,
2022-07-29,398.16,402.65,393.985,399,399,282860,282900,0.84,0.21097,399.49,"July 29, 22",0.0021097,,,,,
2022-07-28,367.85,399.91,366.12,398.35,398.35,370742,370700,30.5,8.29,392.19,"July 28, 22",0.0829,,,,,
2022-07-27,364.04,374.97,363.28,374.34,374.339996,239833,239800,10.3,2.83,369.91,"July 27, 22",0.0283,,,,,
2022-07-26,364.37,364.37,356.01,358.87,358.869995,218595,218600,-5.5,-1.51,358.3,"July 26, 22",-0.0151,,,,,
2022-07-25,366.44,366.44,361.99,365.51,365.51,177305,177300,-0.93,-0.25379,364.62,"July 25, 22",-0.0025379,,,,,
2022-07-22,371.95,375,363.65,367.31,367.309998,159451,159500,-4.64,-1.25,367.37,"July 22, 22",-0.0125,,,,,
2022-07-21,364.93,371.03,362.77,370.97,370.97,194558,194600,6.04,1.66,368.64,"July 21, 22",0.0166,,,,,
2022-07-20,357.03,369.215,356.5,365.96,365.959991,311872,311900,8.93,2.5,366.01,"July 20, 22",0.025,,,,,
2022-07-19,344.2,354.05,342.36,353.8,353.799988,251832,251800,9.6,2.79,350.63,"July 19, 22",0.0279,,,,,
2022-07-18,341.13,346.8022,339.32,340.18,340.179993,315930,315900,-0.95,-0.27849,341.9,"July 18, 22",-0.0027849,,,,,
2022-07-15,333.82,339.51,331.48,339.12,339.119995,241323,241300,5.3,1.59,337.2,"July 15, 22",0.0159,,,,,
2022-07-14,319.13,329.42,314.15,328.45,328.45,282297,282300,9.32,2.92,324.92,"July 14, 22",0.0292,,,,,
2022-07-13,316.9,321.35,313.35,320.83,320.829987,196126,196100,3.93,1.24,318.81,"July 13, 22",0.0124,,,,,
2022-07-12,340.45,343.73,322.62,324.19,324.19,184016,184000,-16.26,-4.78,328.38,"July 12, 22",-0.0478,,,,,
2022-07-11,343.05,343.41,338.14,340.83,340.829987,92645,92400,-2.22,-0.64714,340.91,"July 11, 22",-0.0064714,,,,,
2022-07-08,342.38,348.55,340.45,346.49,346.48999,121411,121400,4.11,1.2,346.57,"July 08, 22",0.012,,,,,
2022-07-07,337.4,348.05,337.4,347.13,347.13,141795,141800,9.73,2.88,346.37,"July 07, 22",0.0288,,,,,
2022-07-06,341.93,343.22,332.96,338.67,338.67,273347,273300,-3.26,-0.95341,337.6,"July 06, 22",-0.0095341,,,,,
2022-07-05,328.84,341.53,327.091,340.13,340.13,174796,174800,11.29,3.43,338.05,"July 05, 22",0.0343,,,,,
2022-07-01,331.26,337.175,329.54,333.88,333.88,188310,188300,2.62,0.79092,333.87,"July 01, 22",0.0079092,,,,,
2022-06-30,333,334.47,325.65,332.48,332.48,231870,231900,-0.52,-0.15616,331.83,"June 30, 22",-0.0015616,,,,,
2022-06-29,334.77,337.48,328.78,335.33,335.329987,192114,192100,0.56,0.16728,334.72,"June 29, 22",0.0016728,,,,,
2022-06-28,341.6,344.6,333.92,334.2,334.2,203839,203800,-7.4,-2.17,336.55,"June 28, 22",-0.0217,,,,,
2022-06-27,345.24,345.24,337.855,341.7,341.7,194463,194500,-3.54,-1.03,341.53,"June 27, 22",-0.0103,,,,,
2022-06-24,330.85,345.76,329.54,345.33,345.329987,360383,360400,14.48,4.38,342.35,"June 24, 22",0.0438,,,,,
2022-06-23,318.52,328.32,315.7201,327.26,327.26,212540,212500,8.74,2.74,324.87,"June 23, 22",0.0274,,,,,
2022-06-22,307.44,319.22,307.44,315.11,315.109985,196880,196900,7.67,2.49,315.63,"June 22, 22",0.0249,,,,,
2022-06-21,313.16,319.6,311.44,311.83,311.829987,207876,207900,-1.33,-0.4247,314.03,"June 21, 22",-0.004247,,,,,
2022-06-17,303.64,315.46,303.64,310.7,310.7,545691,545700,7.06,2.33,310.81,"June 17, 22",0.0233,,,,,
2022-06-16,309.88,312.28,300.85,303.39,303.39,291094,291100,-6.49,-2.09,303.84,"June 16, 22",-0.0209,,,,,
2022-06-15,315.96,323.35,311.34,318.27,318.269989,253341,253300,2.31,0.73111,317.65,"June 15, 22",0.0073111,,,,,
2022-06-14,316.09,317.69,308.37,310.58,310.579987,292524,292500,-5.51,-1.74,311.2,"June 14, 22",-0.0174,,,,,
2022-06-13,325.24,326.09,314.72,315.92,315.92,374424,374400,-9.32,-2.87,318.92,"June 13, 22",-0.0287,,,,,
2022-06-10,345.69,345.69,337.4,337.52,337.519989,224271,224300,-8.17,-2.36,339.98,"June 10, 22",-0.0236,,,,,
2022-06-09,361.68,364.04,351.59,351.61,351.609985,161756,161800,-10.07,-2.78,357.27,"June 09, 22",-0.0278,,,,,
2022-06-08,361.34,366.555,358.3401,363.45,363.45,193217,193200,2.11,0.58394,364.41,"June 08, 22",0.0058394,,,,,
2022-06-07,357.67,364.8,355.56,363.58,363.579987,173214,173200,5.91,1.65,362.41,"June 07, 22",0.0165,,,,,
2022-06-06,360.55,363.665,354.105,356.42,356.42,146536,146500,-4.13,-1.15,357.32,"June 06, 22",-0.0115,,,,,
2022-06-03,354.53,358.66,350.7,356.85,356.85,202946,202900,2.32,0.65439,356.06,"June 03, 22",0.0065439,,,,,
2022-06-02,344.53,361.52,344.4711,361.09,361.089996,219470,219500,16.56,4.81,358.34,"June 02, 22",0.0481,,,,,
2022-06-01,361.19,364.4,342.75,345.87,345.869995,345809,345800,-15.32,-4.24,348.34,"June 01, 22",-0.0424,,,,,
2022-05-31,360.88,361.775,352.25,355.82,355.82,1738058,1738100,-5.06,-1.4,356.07,"May 31, 22",-0.014,,,,,
2022-05-27,355.34,364.26,354.34,362.48,362.48,376663,376600,7.14,2.01,361.37,"May 27, 22",0.0201,,,,,
2022-05-26,345.78,353.71,339.8001,351.39,351.39,299170,299200,5.61,1.62,349.65,"May 26, 22",0.0162,,,,,
2022-05-25,333.72,345.85,331.89,342.21,342.209991,288827,288800,8.49,2.54,341.15,"May 25, 22",0.0254,,,,,
2022-05-24,340,340,330.12,333.88,333.88,249319,249200,-6.12,-1.8,334.29,"May 24, 22",-0.018,,,,,
2022-05-23,344.61,344.61,334.11,343.37,343.369995,252090,252100,-1.24,-0.35983,341.54,"May 23, 22",-0.0035983,,,,,
2022-05-20,345.86,348.8,331.48,341.73,341.73,326296,326300,-4.13,-1.19,338.48,"May 20, 22",-0.0119,,,,,
2022-05-19,331.28,349.7,331,340.29,340.29,392882,392900,9.01,2.72,342.95,"May 19, 22",0.0272,,,,,
2022-05-18,341.43,343.04,327.97,331.13,331.13,346293,346300,-10.3,-3.02,331.93,"May 18, 22",-0.0302,,,,,
2022-05-17,351.32,354.39,340.615,347.07,347.07,360746,360700,-4.25,-1.21,345.35,"May 17, 22",-0.0121,,,,,
2022-05-16,352.33,356.02,342.68,345.42,345.42,205735,205700,-6.91,-1.96,346.62,"May 16, 22",-0.0196,,,,,
2022-05-13,350.79,363.83,348.38,358.36,358.359985,315866,315900,7.57,2.16,358.37,"May 13, 22",0.0216,,,,,
2022-05-12,335.85,351.81,333.395,345.2,345.2,309829,309800,9.35,2.78,343.27,"May 12, 22",0.0278,,,,,
2022-05-11,350.64,359.502,339.16,340.48,340.48,381899,381900,-10.16,-2.9,347.15,"May 11, 22",-0.029,,,,,
2022-05-10,354.55,364.36,342.1,354.66,354.66,376208,376200,0.11,0.03102524,353.49,"May 10, 22",0.0003102524,,,,,
2022-05-09,355.53,358.11,348.23,354.2,354.2,356937,356900,-1.33,-0.37409,352.89,"May 09, 22",-0.0037409,,,,,
2022-05-06,378.61,378.61,362.45,363.91,363.91,283019,283000,-14.7,-3.88,366.94,"May 06, 22",-0.0388,,,,,
2022-05-05,389.04,392.24,370.885,380.21,380.209991,329887,329900,-8.83,-2.27,377.55,"May 05, 22",-0.0227,,,,,
2022-05-04,386.34,394.37,373.58,393.49,393.48999,251170,251200,7.15,1.85,384.92,"May 04, 22",0.0185,,,,,
2022-05-03,393.12,396.03,385.86,387.3,387.299988,261110,261100,-5.82,-1.48,388.86,"May 03, 22",-0.0148,,,,,
2022-05-02,396.11,398.84,385.525,394.61,394.609985,361723,361700,-1.5,-0.37868,392.69,"May 02, 22",-0.0037868,,,,,
2022-04-29,400.28,408.445,393.86,394.71,394.709991,447705,447700,-5.57,-1.39,399.53,"April 29, 22",-0.0139,,,,,
2022-04-28,383.25,404.76,383.25,403.66,403.66,457346,457300,20.41,5.33,397.83,"April 28, 22",0.0533,,,,,
2022-04-27,375.2,384.06,368.72,370.5,370.5,290275,290300,-4.7,-1.25,373.23,"April 27, 22",-0.0125,,,,,
2022-04-26,393.99,393.99,374.965,375.04,375.04,245754,245800,-18.95,-4.81,378.06,"April 26, 22",-0.0481,,,,,
2022-04-25,382.16,396.83,381.412,396.45,396.45,442966,443000,14.29,3.74,390.86,"April 25, 22",0.0374,,,,,
2022-04-22,395.68,396.7,385,385.4,385.399994,239679,239700,-10.28,-2.6,388.71,"April 22, 22",-0.026,,,,,
2022-04-21,411.43,417.08,394.09,396.85,396.85,163449,163400,-14.58,-3.54,399.3,"April 21, 22",-0.0354,,,,,
2022-04-20,413.88,414.93,405.58,406.55,406.549988,210093,210100,-7.33,-1.77,408.82,"April 20, 22",-0.0177,,,,,
2022-04-19,397.83,411.33,397.315,410.79,410.79,149872,149900,12.96,3.26,408.53,"April 19, 22",0.0326,,,,,
2022-04-18,406.08,408.3771,394.68,397.1,397.1,185006,185000,-8.98,-2.21,397.53,"April 18, 22",-0.0221,,,,,
2022-04-14,419.36,419.36,404.61,404.83,404.829987,133782,133800,-14.53,-3.46,408.68,"April 14, 22",-0.0346,,,,,
2022-04-13,410.95,420.89,409.86,418.34,418.339996,143704,143700,7.39,1.8,417.64,"April 13, 22",0.018,,,,,
2022-04-12,418.28,426.78,411.23,412.23,412.23,110923,110900,-6.05,-1.45,415.52,"April 12, 22",-0.0145,,,,,
2022-04-11,422.08,424.875,413.23,414.16,414.16,229882,229900,-7.92,-1.88,416.95,"April 11, 22",-0.0188,,,,,
2022-04-08,437.36,437.36,425.09,425.76,425.76,102198,102200,-11.6,-2.65,428.01,"April 08, 22",-0.0265,,,,,
2022-04-07,428.06,440.07,427.91,437.88,437.88,211820,211800,9.82,2.29,436.29,"April 07, 22",0.0229,,,,,
2022-04-06,432.1,433.94,425.68,430.34,430.339996,175490,175500,-1.76,-0.40731,430.07,"April 06, 22",-0.0040731,,,,,
2022-04-05,443.86,450.9648,437.02,438.75,438.75,169499,169500,-5.11,-1.15,441.57,"April 05, 22",-0.0115,,,,,
2022-04-04,445.12,450.51,443.69,444.26,444.26,164001,164000,-0.86,-0.19321,445.19,"April 04, 22",-0.0019321,,,,,
2022-04-01,443.44,446.385,439.42,443.94,443.94,183371,183400,0.5,0.11275,443.23,"April 01, 22",0.0011275,,,,,
2022-03-31,445.45,451.96,443.56,444.89,444.89,314843,314800,-0.56,-0.12572,446.3,"March 31, 22",-0.0012572,,,,,
2022-03-30,445.98,447.89,441.53,444,444,116457,116500,-1.98,-0.44397,444.36,"March 30, 22",-0.0044397,,,,,
2022-03-29,444.79,453.03,441.71,451.63,451.63,154386,154400,6.84,1.54,449.34,"March 29, 22",0.0154,,,,,
2022-03-28,431.21,438.85,430.17,438.3,438.299988,119818,119800,7.09,1.64,435.05,"March 28, 22",0.0164,,,,,
2022-03-25,437.97,437.97,424.55,429.52,429.519989,111118,111100,-8.45,-1.93,428.51,"March 25, 22",-0.0193,,,,,
2022-03-24,430.6,436.83,422.9223,436.6,436.6,123058,123100,6,1.39,433.1,"March 24, 22",0.0139,,,,,
2022-03-23,434.07,437.35,426.97,428.02,428.019989,103844,103800,-6.05,-1.39,430.2,"March 23, 22",-0.0139,,,,,
2022-03-22,438.99,446.03,434.24,441.33,441.329987,136512,136500,2.34,0.53304,441.35,"March 22, 22",0.0053304,,,,,
2022-03-21,432.28,436.69,424.94,435.56,435.559998,176302,176300,3.28,0.75877,432.58,"March 21, 22",0.0075877,,,,,
2022-03-18,423.44,437.23,420.34,435.99,435.98999,418373,418400,12.55,2.96,434.14,"March 18, 22",0.0296,,,,,
2022-03-17,411.99,423.89,411.99,423.79,423.79,158689,158700,11.8,2.86,421.4,"March 17, 22",0.0286,,,,,
2022-03-16,409.38,418.715,398.77,415.07,415.07,224335,224300,5.69,1.39,411.45,"March 16, 22",0.0139,,,,,
2022-03-15,395.79,404.91,393.94,403.33,403.329987,195670,195700,7.54,1.91,400.59,"March 15, 22",0.0191,,,,,
2022-03-14,398.64,406.64,389.46,391.52,391.519989,218925,218900,-7.12,-1.79,394.26,"March 14, 22",-0.0179,,,,,
2022-03-11,412.17,412.17,397.735,398.31,398.309998,256447,256400,-13.86,-3.36,401.8,"March 11, 22",-0.0336,,,,,
2022-03-10,410.77,413.19,404.405,408.13,408.13,140225,140200,-2.64,-0.6427,408.41,"March 10, 22",-0.006427,,,,,
2022-03-09,413.01,422.32,413.01,418.65,418.649994,146836,146800,5.64,1.37,419.03,"March 09, 22",0.0137,,,,,
2022-03-08,405.64,413.46,399.44,404.14,404.14,210803,210800,-1.5,-0.36979,406.09,"March 08, 22",-0.0036979,,,,,
2022-03-07,421.1,422.075,408.19,408.23,408.23,277787,277800,-12.87,-3.06,412.97,"March 07, 22",-0.0306,,,,,
2022-03-04,420.67,424.39,411.65,416.68,416.679993,140715,140700,-3.99,-0.94849,416.35,"March 04, 22",-0.0094849,,,,,
2022-03-03,431.8,439.3199,418.305,420.47,420.47,158442,158400,-11.33,-2.62,422.31,"March 03, 22",-0.0262,,,,,
2022-03-02,426.39,431.005,418.22,427.41,427.41,151542,151500,1.02,0.23922,427.13,"March 02, 22",0.0023922,,,,,
2022-03-01,428.51,428.88,419.59,422.33,422.329987,192764,192800,-6.18,-1.44,424.06,"March 01, 22",-0.0144,,,,,
2022-02-28,426.88,434.8345,420.99,428.26,428.26,249829,249800,1.38,0.32328,427.16,"February 28, 22",0.0032328,,,,,
2022-02-25,423.19,430.71,416.56,429.92,429.92,156656,156700,6.73,1.59,425.31,"February 25, 22",0.0159,,,,,
2022-02-24,385.95,427.68,385,425.29,425.29,332842,332800,39.34,10.19,417.39,"February 24, 22",0.1019,,,,,
2022-02-23,409.13,411.385,397.12,397.39,397.39,225897,225900,-11.74,-2.87,401.16,"February 23, 22",-0.0287,,,,,
2022-02-22,407.6,414.55,403.7131,408.33,408.329987,301202,301200,0.73,0.1791,408.34,"February 22, 22",0.001791,,,,,
2022-02-18,426.05,426.76,409.85,411.28,411.279999,362186,362200,-14.77,-3.47,415.17,"February 18, 22",-0.0347,,,,,
2022-02-17,444.51,453.37,428,428.62,428.619995,451862,451900,-15.89,-3.57,438.08,"February 17, 22",-0.0357,,,,,
2022-02-16,474.36,474.36,462.13,469.74,469.73999,178630,178600,-4.62,-0.97394,469.08,"February 16, 22",-0.0097394,,,,,
2022-02-15,474.31,479.77,470.26,477.13,477.13,202608,202600,2.82,0.59455,476.11,"February 15, 22",0.0059455,,,,,
2022-02-14,467.44,474.805,460.42,467.28,467.279999,225444,225400,-0.16,-0.03422899,467.47,"February 14, 22",-0.0003422899,,,,,
2022-02-11,480.89,485.12,462.63,467.67,467.67,242752,242700,-13.22,-2.75,469.73,"February 11, 22",-0.0275,,,,,
2022-02-10,480.01,492.59,478.77,483.21,483.209991,170871,170900,3.2,0.66665,485.01,"February 10, 22",0.0066665,,,,,
2022-02-09,482.56,491.22,480.44,491.07,491.07,142860,142900,8.51,1.76,487.9,"February 09, 22",0.0176,,,,,
2022-02-08,468.46,474.76,467.185,472.04,472.04,247146,247100,3.58,0.76421,471.02,"February 08, 22",0.0076421,,,,,
2022-02-07,471.34,479.47,470.75,471.75,471.75,155020,155000,0.41,0.08698604,474.35,"February 07, 22",0.0008698604,,,,,
2022-02-04,459.62,477.995,454.3,470.75,470.75,231088,231100,11.13,2.42,470.05,"February 04, 22",0.0242,,,,,
2022-02-03,463.01,465.18,455,461.39,461.39,195961,196000,-1.62,-0.34988,461.32,"February 03, 22",-0.0034988,,,,,
2022-02-02,475.3,480.92,466.5708,470.71,470.709991,173711,173700,-4.59,-0.96571,470.83,"February 02, 22",-0.0096571,,,,,
2022-02-01,473.75,479.98,469.45,475.35,475.35,169007,169000,1.6,0.33773,474.7,"February 01, 22",0.0033773,,,,,
2022-01-31,450.17,474.28,450.17,473.8,473.799988,194609,194600,23.63,5.25,469.14,"January 31, 22",0.0525,,,,,
2022-01-28,436.62,450.81,428.68,450.52,450.519989,162298,162300,13.9,3.18,443.04,"January 28, 22",0.0318,,,,,
2022-01-27,441.81,449.28,430.66,433.2,433.2,172946,172900,-8.61,-1.95,436.69,"January 27, 22",-0.0195,,,,,
2022-01-26,452.1,456.635,434.05,437.23,437.23,201694,201700,-14.87,-3.29,442.96,"January 26, 22",-0.0329,,,,,
2022-01-25,456.07,456.55,441.07,446.14,446.14,247357,247300,-9.93,-2.18,448.63,"January 25, 22",-0.0218,,,,,
2022-01-24,447.41,467.45,437.21,466.82,466.82,303330,303300,19.41,4.34,452.64,"January 24, 22",0.0434,,,,,
2022-01-21,459.98,466.67,452.91,454.53,454.529999,267499,267500,-5.45,-1.18,458.79,"January 21, 22",-0.0118,,,,,
2022-01-20,471.06,479,458.19,458.68,458.679993,157872,157900,-12.38,-2.63,467.35,"January 20, 22",-0.0263,,,,,
2022-01-19,468.97,473.73,461.96,466.74,466.73999,208751,208800,-2.23,-0.47551,468.47,"January 19, 22",-0.0047551,,,,,
2022-01-18,471.12,474.47,464.66,465.94,465.94,149402,149400,-5.18,-1.1,467.77,"January 18, 22",-0.011,,,,,
2022-01-14,478.1,487.68,472,480.52,480.519989,210204,210200,2.42,0.50617,478.36,"January 14, 22",0.0050617,,,,,
2022-01-13,504.76,509.96,480.26,480.42,480.42,134748,134700,-24.34,-4.82,486.79,"January 13, 22",-0.0482,,,,,
2022-01-12,505.34,508.76,501.9,504.11,504.109985,176527,176500,-1.23,-0.2434,504.85,"January 12, 22",-0.002434,,,,,
2022-01-11,486.47,505.5,484.6801,505,505,283547,283500,18.53,3.81,498.8,"January 11, 22",0.0381,,,,,
2022-01-10,474.88,486.47,472.21,486.41,486.41,242078,242100,11.53,2.43,478.63,"January 10, 22",0.0243,,,,,
2022-01-07,492.96,499.205,481.14,483.59,483.589996,195345,195300,-9.37,-1.9,484.95,"January 07, 22",-0.019,,,,,
2022-01-06,489.68,499.65,485.01,493.6,493.6,160384,160400,3.92,0.80052,494.64,"January 06, 22",0.0080052,,,,,
2022-01-05,518.49,518.49,492.57,492.59,492.589996,214381,214400,-25.9,-5,500.1,"January 05, 22",-0.05,,,,,
2022-01-04,525.44,529.265,511.667,520.48,520.47998,167135,167100,-4.96,-0.94397,519.81,"January 04, 22",-0.0094397,,,,,
2022-01-03,536.41,538.955,519.85,523.85,523.849976,173797,173800,-12.56,-2.34,526.21,"January 03, 22",-0.0234,,,,,
2021-12-31,537.39,544.045,535.4414,537.95,537.95,182984,183000,0.56,0.10421,539.6,"December 31, 21",0.0010421,,,,,
2021-12-30,536.06,542.24,534.77,538.12,538.119995,117025,117000,2.06,0.38429,538.59,"December 30, 21",0.0038429,,,,,
2021-12-29,532.5,536.15,529.98,534.63,534.63,104764,104800,2.13,0.4,533.53,"December 29, 21",0.004,,,,,
2021-12-28,533.39,535.67,528.13,531.19,531.19,87927,87900,-2.2,-0.41246,531.41,"December 28, 21",-0.0041246,,,,,
2021-12-27,527.94,532.725,526.52,532.6,532.599976,72315,72300,4.66,0.88268,530.41,"December 27, 21",0.0088268,,,,,
2021-12-23,525.27,528.99,522.02,523.11,523.109985,85961,86000,-2.16,-0.41122,525.14,"December 23, 21",-0.0041122,,,,,
2021-12-22,519.06,526.33,516.545,525.78,525.78,129931,129900,6.72,1.29,523.3,"December 22, 21",0.0129,,,,,
2021-12-21,501.69,519.52,499.79,519.36,519.359985,132919,132900,17.67,3.52,513.84,"December 21, 21",0.0352,,,,,
2021-12-20,496.66,500.59,492.78,500.04,500.04,139084,139100,3.38,0.68055,498.27,"December 20, 21",0.0068055,,,,,
2021-12-17,501.63,509.67,495.23,501.67,501.67,437012,437000,0.04,0.007974,502.17,"December 17, 21",7.974e-05,,,,,
2021-12-16,521,523.63,499.22,503.41,503.41,151039,151000,-17.59,-3.38,506.39,"December 16, 21",-0.0338,,,,,
2021-12-15,508,520,501.51,519.64,519.64,195353,195400,11.64,2.29,512.4,"December 15, 21",0.0229,,,,,
2021-12-14,510.42,513.46,500.88,505.82,505.82,176719,176700,-4.6,-0.90122,506.33,"December 14, 21",-0.0090122,,,,,
2021-12-13,516.49,517.53,509.87,515.01,515.01,193301,193300,-1.48,-0.28655,514.21,"December 13, 21",-0.0028655,,,,,
2021-12-10,516.94,523.52,509.8,515.08,515.08,158579,158600,-1.86,-0.35981,514.62,"December 10, 21",-0.0035981,,,,,
2021-12-09,529.22,530.49,512.69,513.22,513.219971,169236,169200,-16,-3.02,519.85,"December 09, 21",-0.0302,,,,,
2021-12-08,523.57,530.89,517.23,529.97,529.969971,179293,179300,6.4,1.22,526.36,"December 08, 21",0.0122,,,,,
2021-12-07,516.8,525.75,516.39,524.06,524.059998,192730,192700,7.26,1.4,522.92,"December 07, 21",0.014,,,,,
2021-12-06,501.49,509.8,495,507.73,507.73,109504,109500,6.24,1.24,506.45,"December 06, 21",0.0124,,,,,
2021-12-03,518.15,518.15,494,501.55,501.549988,148957,149000,-16.6,-3.2,501.02,"December 03, 21",-0.032,,,,,
2021-12-02,504.56,520.24,500.46,518.15,518.15,163441,163400,13.59,2.69,515.3,"December 02, 21",0.0269,,,,,
2021-12-01,521.63,523.98,501.5,501.87,501.869995,205982,206000,-19.76,-3.79,510.49,"December 01, 21",-0.0379,,,,,
2021-11-30,524.5,533.11,517.2,518.98,518.97998,436631,436600,-5.52,-1.05,520.13,"November 30, 21",-0.0105,,,,,
2021-11-29,509.05,522.99,508,521.28,521.28,182391,182400,12.23,2.4,518.99,"November 29, 21",0.024,,,,,
2021-11-26,508.37,518.85,500.5,501.43,501.429993,86786,86800,-6.94,-1.37,505.07,"November 26, 21",-0.0137,,,,,
2021-11-24,514.46,521.085,511.46,514.53,514.53,159762,159700,0.07,0.0136065,515.02,"November 24, 21",0.000136065,,,,,
2021-11-23,539.15,547.51,514.23,517.72,517.719971,216638,216600,-21.43,-3.97,522.03,"November 23, 21",-0.0397,,,,,
2021-11-22,548.34,549.99,538.205,539.99,539.98999,151459,151500,-8.35,-1.52,542.79,"November 22, 21",-0.0152,,,,,
2021-11-19,547.28,549.47,542.245,547.88,547.88,153925,153900,0.6,0.10963,547.17,"November 19, 21",0.0010963,,,,,
2021-11-18,542.23,546.09,538.55,540.99,540.98999,95236,95200,-1.24,-0.22869,541.98,"November 18, 21",-0.0022869,,,,,
2021-11-17,553.82,557.55,540.84,542.04,542.039978,97486,97200,-11.78,-2.13,543.57,"November 17, 21",-0.0213,,,,,
2021-11-16,551.04,553.975,548.15,552.14,552.14,160005,160000,1.1,0.19962,552.22,"November 16, 21",0.0019962,,,,,
2021-11-15,550.89,553.51,547.7,551.28,551.28,117343,117300,0.39,0.07079453,550.69,"November 15, 21",0.0007079453,,,,,
2021-11-12,544,551.22,541.61,550.19,550.19,123284,123300,6.19,1.14,549.08,"November 12, 21",0.0114,,,,,
2021-11-11,537.66,544.45,534.75,543.86,543.859985,176104,176100,6.2,1.15,542.34,"November 11, 21",0.0115,,,,,
2021-11-10,540.86,544.18,532.59,534.13,534.13,104499,104400,-6.73,-1.24,537.55,"November 10, 21",-0.0124,,,,,
2021-11-09,541.76,544.3,537.31,541.77,541.77,115966,116000,0.01,0.00184584,540.53,"November 09, 21",1.84584e-05,,,,,
2021-11-08,534.45,542.4,529.82,541.76,541.76,149569,149600,7.31,1.37,539.73,"November 08, 21",0.0137,,,,,
2021-11-05,541.53,544.33,530.62,533.1,533.099976,177941,177900,-8.43,-1.56,535.23,"November 05, 21",-0.0156,,,,,
2021-11-04,545.29,549.08,538.37,539.64,539.64,210743,210700,-5.65,-1.04,543.45,"November 04, 21",-0.0104,,,,,
2021-11-03,541.14,545.5,536.31,544.9,544.9,163997,164000,3.76,0.69483,541.48,"November 03, 21",0.0069483,,,,,
2021-11-02,543.88,543.88,538.04,541.89,541.89,235487,235500,-1.99,-0.36589,540.67,"November 02, 21",-0.0036589,,,,,
2021-11-01,543,544.14,536.175,541.07,541.07,201283,201300,-1.93,-0.35543,540.32,"November 01, 21",-0.0035543,,,,,
2021-10-29,537.79,546.98,534.41,543.22,543.219971,232641,232600,5.43,1.01,541.86,"October 29, 21",0.0101,,,,,
2021-10-28,532.39,543.87,528.62,536.86,536.859985,246371,246400,4.47,0.83961,536.02,"October 28, 21",0.0083961,,,,,
2021-10-27,531.92,532.885,522.26,525.36,525.359985,152676,152700,-6.56,-1.23,525.89,"October 27, 21",-0.0123,,,,,
2021-10-26,533,535.33,528.745,529.79,529.789978,149760,149800,-3.21,-0.60225,531.77,"October 26, 21",-0.0060225,,,,,
2021-10-25,528.43,534.82,525.86,532.41,532.409973,169611,169600,3.98,0.75317,532.54,"October 25, 21",0.0075317,,,,,
2021-10-22,517.11,528.95,517.095,527.79,527.789978,129730,129700,10.68,2.07,525.49,"October 22, 21",0.0207,,,,,
2021-10-21,516.49,518.85,510.69,516.7,516.7,175376,175400,0.21,0.04065906,514.75,"October 21, 21",0.0004065906,,,,,
2021-10-20,507.45,513.485,504.38,511.9,511.899994,79590,79600,4.45,0.87693,511.04,"October 20, 21",0.0087693,,,,,
2021-10-19,507.96,508.84,504.53,506.07,506.07,146710,146700,-1.89,-0.37208,506.44,"October 19, 21",-0.0037208,,,,,
