date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,dividend,adjDividend,paymentDate
2023-07-14,122.65,123.04,121.8,122.74,118.34,386900,386900,0.09,0.07337954,122.5575,"July 14, 23",0.0007337954,,,,,
2023-07-13,122.12,122.92,121.4,122.78,118.38,482300,482300,0.66,0.54045,122.305,"July 13, 23",0.0054045,,,,,
2023-07-12,122.98,123.19,121.6,122.35,117.96,689526,689526,-0.63,-0.51228,122.53,"July 12, 23",-0.0051228,,,,,
2023-07-11,119.23,121.67,118.84,121.4,117.05,832500,832500,2.17,1.82,120.285,"July 11, 23",0.0182,,,,,
2023-07-10,116.82,118.93,116.82,118.56,114.31,512033,512033,1.74,1.49,117.7825,"July 10, 23",0.0149,,,,,
2023-07-07,115.34,117.86,115.25,116.79,112.6,493612,493612,1.45,1.26,116.31,"July 07, 23",0.0126,,,,,
2023-07-06,115.11,115.68,114.34,115.42,111.28,743400,743400,0.31,0.26931,115.1375,"July 06, 23",0.0026931,,,,,
2023-07-05,117.51,117.79,116.04,116.57,112.39,666200,666200,-0.94,-0.79993,116.9775,"July 05, 23",-0.0079993,,,,,
2023-07-03,119.12,119.95,117.44,118.75,114.49,483226,483226,-0.37,-0.31061,118.815,"July 03, 23",-0.0031061,,,,,
2023-06-30,120,120.84,119.52,120.02,115.72,738387,738387,0.02,0.01666667,120.095,"June 30, 23",0.0001666667,,,,,
2023-06-29,118,119.63,118,119.58,115.29,544900,544900,1.58,1.34,118.8025,"June 29, 23",0.0134,,,,,
2023-06-28,118.61,119.07,117.09,118.16,113.93,514700,514700,-0.45,-0.37939,118.2325,"June 28, 23",-0.0037939,,,,,
2023-06-27,117.61,119.32,117.26,118.99,114.73,481200,481200,1.38,1.17,118.295,"June 27, 23",0.0117,,,,,
2023-06-26,115.83,117.57,115.58,117.17,112.97,613400,613400,1.34,1.16,116.5375,"June 26, 23",0.0116,,,,,
2023-06-23,115.61,116.56,114.68,115.5,111.36,1110500,1110500,-0.11,-0.09514748,115.5875,"June 23, 23",-0.0009514748,,,,,
2023-06-22,119.44,119.98,116.18,116.39,112.22,898745,898745,-3.05,-2.55,117.9975,"June 22, 23",-0.0255,,,,,
2023-06-21,117.57,119.98,117.37,119.42,115.14,729100,729100,1.85,1.57,118.585,"June 21, 23",0.0157,,,,,
2023-06-20,117.25,119.01,117.2,118.22,113.98,800400,800400,0.97,0.82729,117.92,"June 20, 23",0.0082729,,,,,
2023-06-16,119.88,119.96,117.54,118.43,114.19,2882000,2882000,-1.45,-1.21,118.9525,"June 16, 23",-0.0121,,,,,
2023-06-15,116.6,119.32,116.05,118.94,114.68,857478,857478,2.34,2.01,117.7275,"June 15, 23",0.0201,,,,,
2023-06-14,117.85,118.69,116.32,116.77,112.58,1023900,1023900,-1.08,-0.91642,117.4075,"June 14, 23",-0.0091642,2023-06-15,2023-04-13,0.45,0.45,2023-06-30
2023-06-13,114.59,118.04,114.59,117.77,113.12,928200,928200,3.18,2.78,116.2475,"June 13, 23",0.0278,,,,,
2023-06-12,113.04,115.23,112.45,114.59,110.07,808647,808647,1.55,1.37,113.8275,"June 12, 23",0.0137,,,,,
2023-06-09,113.27,113.72,112.18,112.65,108.2,407448,407448,-0.62,-0.54736,112.955,"June 09, 23",-0.0054736,,,,,
2023-06-08,112.57,113.69,112.11,113.1,108.63,636620,636620,0.53,0.47082,112.8675,"June 08, 23",0.0047082,,,,,
2023-06-07,110.15,113.76,110.06,113.08,108.62,708126,708126,2.93,2.66,111.7625,"June 07, 23",0.0266,,,,,
2023-06-06,108.86,110.72,108.86,110.17,105.82,663845,663845,1.31,1.2,109.6525,"June 06, 23",0.012,,,,,
2023-06-05,109.26,109.55,107.58,108.47,104.19,588583,588583,-0.79,-0.72305,108.715,"June 05, 23",-0.0072305,,,,,
2023-06-02,105.97,109.59,105.23,109.27,104.96,765300,765300,3.3,3.11,107.515,"June 02, 23",0.0311,,,,,
2023-06-01,104.42,105.37,103.55,104.76,100.62,668113,668113,0.34,0.32561,104.525,"June 01, 23",0.0032561,,,,,
2023-05-31,106.7,107.28,103.89,104.74,100.6,1533000,1533000,-1.96,-1.84,105.6525,"May 31, 23",-0.0184,,,,,
2023-05-30,107.4,107.77,106.36,107.08,102.85,478400,478400,-0.32,-0.29795,107.1525,"May 30, 23",-0.0029795,,,,,
2023-05-26,105.3,107.28,105.29,107.1,102.87,727152,727152,1.8,1.71,106.2425,"May 26, 23",0.0171,,,,,
2023-05-25,106.57,106.78,104.43,105.25,101.09,598200,598200,-1.32,-1.24,105.7575,"May 25, 23",-0.0124,,,,,
2023-05-24,107.84,107.84,105.84,106.28,102.08,490841,490841,-1.56,-1.45,106.95,"May 24, 23",-0.0145,,,,,
2023-05-23,108.67,109.68,107.57,107.86,103.6,452800,452800,-0.81,-0.74538,108.445,"May 23, 23",-0.0074538,,,,,
2023-05-22,109.27,110.29,108.5,109.76,105.43,403600,403600,0.49,0.44843,109.455,"May 22, 23",0.0044843,,,,,
2023-05-19,111.71,111.71,109.06,109.3,104.98,572220,572220,-2.41,-2.16,110.445,"May 19, 23",-0.0216,,,,,
2023-05-18,108.74,110.88,108.44,110.49,106.13,575900,575900,1.75,1.61,109.6375,"May 18, 23",0.0161,,,,,
2023-05-17,106.96,109.19,106.96,109.05,104.74,497900,497900,2.09,1.95,108.04,"May 17, 23",0.0195,,,,,
2023-05-16,108.45,108.92,106.45,106.5,102.3,512516,512516,-1.95,-1.8,107.58,"May 16, 23",-0.018,,,,,
2023-05-15,108.32,109.42,107.7,109.38,105.06,327400,327400,1.06,0.97858,108.705,"May 15, 23",0.0097858,,,,,
2023-05-12,109.49,109.84,107.35,108.72,104.43,601400,601400,-0.77,-0.70326,108.85,"May 12, 23",-0.0070326,,,,,
2023-05-11,107.39,109.03,106.68,108.87,104.57,658634,658634,1.48,1.38,107.9925,"May 11, 23",0.0138,,,,,
2023-05-10,108.69,109.23,107.06,108.31,104.03,605747,605747,-0.38,-0.34962,108.3225,"May 10, 23",-0.0034962,,,,,
2023-05-09,107.18,108.27,106.63,107.85,103.59,668203,668203,0.67,0.62512,107.4825,"May 09, 23",0.0062512,,,,,
2023-05-08,108.38,108.94,107.31,107.62,103.37,381800,381800,-0.76,-0.70124,108.0625,"May 08, 23",-0.0070124,,,,,
2023-05-05,108.08,108.67,107.14,108.09,103.82,813840,813840,0.01,0.00925241,107.995,"May 05, 23",9.25241e-05,,,,,
2023-05-04,108.72,109.45,106.97,107.03,102.8,527734,527734,-1.69,-1.55,108.0425,"May 04, 23",-0.0155,,,,,
2023-05-03,110.41,111.24,108.75,108.96,104.66,644800,644800,-1.45,-1.31,109.84,"May 03, 23",-0.0131,,,,,
2023-05-02,110.97,111.04,108.86,109.61,105.28,597500,597500,-1.36,-1.23,110.12,"May 02, 23",-0.0123,,,,,
2023-05-01,110.62,111.53,109.57,110.68,106.31,973400,973400,0.06,0.05423974,110.6,"May 01, 23",0.0005423974,,,,,
2023-04-28,111.3,111.9,109.08,110.48,106.12,1233028,1233028,-0.82,-0.73675,110.69,"April 28, 23",-0.0073675,,,,,
2023-04-27,110.54,112.07,108.66,111.44,107.04,1409333,1409333,0.9,0.81418,110.6775,"April 27, 23",0.0081418,,,,,
2023-04-26,108.9,110.54,107.06,107.49,103.25,2946634,2946634,-1.41,-1.29,108.4975,"April 26, 23",-0.0129,,,,,
2023-04-25,103.27,104.12,101.92,101.95,97.93,1365846,1365846,-1.32,-1.28,102.815,"April 25, 23",-0.0128,,,,,
2023-04-24,103.37,103.71,102.25,103.14,99.07,861348,861348,-0.23,-0.2225,103.1175,"April 24, 23",-0.002225,,,,,
2023-04-21,104.44,104.45,102.75,102.99,98.92,672300,672300,-1.45,-1.39,103.6575,"April 21, 23",-0.0139,,,,,
2023-04-20,103.6,104.67,103.18,104.19,100.08,765400,765400,0.59,0.5695,103.91,"April 20, 23",0.005695,,,,,
2023-04-19,103.8,104.55,103.4,104.18,100.07,527000,527000,0.38,0.36609,103.9825,"April 19, 23",0.0036609,,,,,
2023-04-18,105.25,106.28,103.49,104.31,100.19,765308,765308,-0.94,-0.89311,104.8325,"April 18, 23",-0.0089311,,,,,
2023-04-17,103.14,104.72,102.77,104.43,100.31,1016910,1016910,1.29,1.25,103.765,"April 17, 23",0.0125,,,,,
2023-04-14,102.16,103.96,101.65,102.74,98.68,1008900,1008900,0.58,0.56774,102.6275,"April 14, 23",0.0056774,,,,,
2023-04-13,101.63,102.68,99.99,102.14,98.11,661406,661406,0.51,0.50182,101.61,"April 13, 23",0.0050182,,,,,
2023-04-12,101.99,102.7,101.37,101.55,97.54,548000,548000,-0.44,-0.43141,101.9025,"April 12, 23",-0.0043141,,,,,
2023-04-11,101.06,102.29,100.36,101.33,97.33,643630,643630,0.27,0.26717,101.26,"April 11, 23",0.0026717,,,,,
2023-04-10,98.72,100.43,98.72,100.38,96.42,526000,526000,1.66,1.68,99.5625,"April 10, 23",0.0168,,,,,
2023-04-06,99.01,99.75,98.05,99.64,95.71,836839,836839,0.63,0.6363,99.1125,"April 06, 23",0.006363,,,,,
2023-04-05,99.25,99.86,98.01,99.19,95.27,1318900,1318900,-0.06,-0.0604534,99.0775,"April 05, 23",-0.000604534,,,,,
2023-04-04,105.98,105.98,99.07,99.97,96.02,1311700,1311700,-6.01,-5.67,102.75,"April 04, 23",-0.0567,,,,,
2023-04-03,106.19,106.74,104.74,106.06,101.87,859900,859900,-0.13,-0.12242,105.9325,"April 03, 23",-0.0012242,,,,,
2023-03-31,105.79,106.85,105.34,106.73,102.52,726500,726500,0.94,0.88855,106.1775,"March 31, 23",0.0088855,,,,,
2023-03-30,106.28,106.28,104.73,105.04,100.89,460001,460001,-1.24,-1.17,105.5825,"March 30, 23",-0.0117,,,,,
2023-03-29,105.4,105.61,104.37,105.4,101.24,625500,625500,0,0,105.195,"March 29, 23",0,,,,,
2023-03-28,102.75,104.47,102.39,104.22,100.11,987952,987952,1.47,1.43,103.4575,"March 28, 23",0.0143,,,,,
2023-03-27,101.98,102.59,101.04,102.4,98.36,851118,851118,0.42,0.41185,102.0025,"March 27, 23",0.0041185,,,,,
2023-03-24,101.23,101.57,99.57,100.6,96.63,877500,877500,-0.63,-0.62235,100.7425,"March 24, 23",-0.0062235,,,,,
2023-03-23,104.06,105.34,101.24,102.27,98.23,957300,957300,-1.79,-1.72,103.2275,"March 23, 23",-0.0172,,,,,
2023-03-22,106.59,106.92,103.65,103.86,99.76,730300,730300,-2.73,-2.56,105.255,"March 22, 23",-0.0256,,,,,
2023-03-21,107.33,107.52,105.99,106.92,102.7,873100,873100,-0.41,-0.382,106.94,"March 21, 23",-0.00382,,,,,
2023-03-20,104,106.07,103.62,105.81,101.63,938623,938623,1.81,1.74,104.875,"March 20, 23",0.0174,,,,,
2023-03-17,106,106.06,103.11,103.32,99.24,1994100,1994100,-2.68,-2.53,104.6225,"March 17, 23",-0.0253,,,,,
2023-03-16,103.2,106.41,102.08,106.18,101.99,1141463,1141463,2.98,2.89,104.4675,"March 16, 23",0.0289,,,,,
2023-03-15,105.37,105.51,101.92,103.84,99.74,1065900,1065900,-1.53,-1.45,104.16,"March 15, 23",-0.0145,,,,,
2023-03-14,107.49,108.83,106.16,107.62,103.37,938200,938200,0.13,0.12094,107.525,"March 14, 23",0.0012094,2023-03-15,2023-02-09,0.45,0.45,2023-03-31
2023-03-13,106.23,107.5,105.17,105.98,101.36,874000,874000,-0.25,-0.23534,106.22,"March 13, 23",-0.0023534,,,,,
2023-03-10,111.65,111.65,107.21,107.49,102.8,883100,883100,-4.16,-3.73,109.5,"March 10, 23",-0.0373,,,,,
2023-03-09,114.73,115.38,111.22,111.5,106.64,898715,898715,-3.23,-2.82,113.2075,"March 09, 23",-0.0282,,,,,
2023-03-08,113.69,114.62,112.77,114.35,109.37,650607,650607,0.66,0.58053,113.8575,"March 08, 23",0.0058053,,,,,
2023-03-07,114.6,115.11,113.08,113.38,108.44,675019,675019,-1.22,-1.06,114.0425,"March 07, 23",-0.0106,,,,,
2023-03-06,114.83,115.78,114.28,114.43,109.44,691406,691406,-0.4,-0.34834,114.83,"March 06, 23",-0.0034834,,,,,
2023-03-03,113.24,114.87,112.25,114.76,109.76,659100,659100,1.52,1.34,113.78,"March 03, 23",0.0134,,,,,
2023-03-02,111.69,112.63,111.4,112.51,107.61,924716,924716,0.82,0.73417,112.0575,"March 02, 23",0.0073417,,,,,
2023-03-01,112.1,113,111.81,112.41,107.51,841600,841600,0.31,0.27654,112.33,"March 01, 23",0.0027654,,,,,
2023-02-28,112.85,113.44,112.2,112.71,107.8,1292821,1292821,-0.14,-0.12406,112.8,"February 28, 23",-0.0012406,,,,,
2023-02-27,114.15,114.85,112.03,113,108.07,1025300,1025300,-1.15,-1.01,113.5075,"February 27, 23",-0.0101,,,,,
2023-02-24,112.25,113.81,111.37,113.01,108.08,1048907,1048907,0.76,0.67706,112.61,"February 24, 23",0.0067706,,,,,
2023-02-23,114.96,116.03,112.3,113.78,108.82,1453400,1453400,-1.18,-1.03,114.2675,"February 23, 23",-0.0103,,,,,
2023-02-22,118.08,118.08,112.06,113.14,108.21,1645000,1645000,-4.94,-4.18,115.34,"February 22, 23",-0.0418,,,,,
2023-02-21,117.36,118.05,113.61,115.01,110,1217837,1217837,-2.35,-2,116.0075,"February 21, 23",-0.02,,,,,
2023-02-17,118.49,118.89,116.46,118.6,113.43,839000,839000,0.11,0.09283484,118.11,"February 17, 23",0.0009283484,,,,,
2023-02-16,119.24,120.07,118.18,118.75,113.57,656600,656600,-0.49,-0.41094,119.06,"February 16, 23",-0.0041094,,,,,
2023-02-15,118.84,121.78,118.56,121.58,116.28,437300,437300,2.74,2.31,120.19,"February 15, 23",0.0231,,,,,
2023-02-14,119.03,120.42,118.25,119.86,114.64,375011,375011,0.83,0.6973,119.39,"February 14, 23",0.006973,,,,,
2023-02-13,118.5,120.14,118.03,119.92,114.69,671933,671933,1.42,1.2,119.1475,"February 13, 23",0.012,,,,,
2023-02-10,118.61,119.41,117.73,118.08,112.93,462800,462800,-0.53,-0.44684,118.4575,"February 10, 23",-0.0044684,,,,,
2023-02-09,121.28,121.38,118.12,118.58,113.41,687500,687500,-2.7,-2.23,119.84,"February 09, 23",-0.0223,,,,,
2023-02-08,119.64,121.17,119.27,120.15,114.91,470000,470000,0.51,0.42628,120.0575,"February 08, 23",0.0042628,,,,,
2023-02-07,119.71,120.64,117.17,120.26,115.02,507200,507200,0.55,0.45944,119.445,"February 07, 23",0.0045944,,,,,
2023-02-06,121.97,123.2,120.68,120.87,115.6,475940,475940,-1.1,-0.90186,121.68,"February 06, 23",-0.0090186,,,,,
2023-02-03,120.41,123.31,120.34,122.93,117.57,673500,673500,2.52,2.09,121.7475,"February 03, 23",0.0209,,,,,
2023-02-02,121.23,123.46,120.46,121.74,116.43,988300,988300,0.51,0.42069,121.7225,"February 02, 23",0.0042069,,,,,
2023-02-01,116.53,120.63,115.8,120.05,114.82,634800,634800,3.52,3.02,118.2525,"February 01, 23",0.0302,,,,,
2023-01-31,115.11,117.58,114.14,117.55,112.43,691200,691200,2.44,2.12,116.095,"January 31, 23",0.0212,,,,,
2023-01-30,113.37,115.27,113.09,114.45,109.46,554442,554442,1.08,0.95263,114.045,"January 30, 23",0.0095263,,,,,
2023-01-27,112.72,114.86,112.72,114.28,109.3,531709,531709,1.56,1.38,113.645,"January 27, 23",0.0138,,,,,
2023-01-26,114,114.84,112.96,113.25,108.31,396600,396600,-0.75,-0.65789,113.7625,"January 26, 23",-0.0065789,,,,,
2023-01-25,112.11,113.44,111.89,113.35,108.41,296149,296149,1.24,1.11,112.6975,"January 25, 23",0.0111,,,,,
2023-01-24,111.63,113.74,110.82,113.39,108.45,382844,382844,1.77,1.58,112.395,"January 24, 23",0.0158,,,,,
2023-01-23,111.73,112.72,111.17,112.09,107.2,482244,482244,0.36,0.32221,111.9275,"January 23, 23",0.0032221,,,,,
2023-01-20,108.73,111.49,108.6,111.3,106.45,674301,674301,2.57,2.36,110.03,"January 20, 23",0.0236,,,,,
2023-01-19,110.39,110.39,108.07,108.26,103.54,573827,573827,-2.13,-1.93,109.2775,"January 19, 23",-0.0193,,,,,
2023-01-18,113.13,114.05,110.51,110.96,106.12,760023,760023,-2.17,-1.92,112.1625,"January 18, 23",-0.0192,,,,,
2023-01-17,113.84,114.04,112.46,112.79,107.87,485626,485626,-1.05,-0.92235,113.2825,"January 17, 23",-0.0092235,,,,,
2023-01-13,112.96,114.37,111.66,113.76,108.8,559300,559300,0.8,0.70822,113.1875,"January 13, 23",0.0070822,,,,,
2023-01-12,114.33,114.33,112.86,113.51,108.56,488148,488148,-0.82,-0.71722,113.7575,"January 12, 23",-0.0071722,,,,,
2023-01-11,112.64,114.41,112.21,114.11,109.14,556000,556000,1.47,1.31,113.3425,"January 11, 23",0.0131,,,,,
2023-01-10,111.5,112.54,111.2,112.04,107.16,557900,557900,0.54,0.4843,111.82,"January 10, 23",0.004843,,,,,
2023-01-09,112.38,113.94,111.01,112.27,107.38,632700,632700,-0.11,-0.09788219,112.4,"January 09, 23",-0.0009788219,,,,,
2023-01-06,108.96,112.29,108.68,111.42,106.56,528337,528337,2.46,2.26,110.3375,"January 06, 23",0.0226,,,,,
2023-01-05,108.77,109.49,106.81,107.75,103.05,712420,712420,-1.02,-0.93776,108.205,"January 05, 23",-0.0093776,,,,,
2023-01-04,108.87,109.29,107.41,109.24,104.48,532000,532000,0.37,0.33985,108.7025,"January 04, 23",0.0033985,,,,,
2023-01-03,107.75,108.58,106.53,107.7,103.01,656439,656439,-0.05,-0.04640371,107.64,"January 03, 23",-0.0004640371,,,,,
2022-12-30,105.69,106.01,104.49,105.26,100.67,292323,292323,-0.43,-0.40685,105.3625,"December 30, 22",-0.0040685,,,,,
2022-12-29,105.09,106.83,104.42,106.74,102.09,302700,302700,1.65,1.57,105.77,"December 29, 22",0.0157,,,,,
2022-12-28,106.35,106.8,104.13,104.32,99.77,269200,269200,-2.03,-1.91,105.4,"December 28, 22",-0.0191,,,,,
2022-12-27,104.93,106.09,104.24,105.98,101.36,443000,443000,1.05,1,105.31,"December 27, 22",0.01,,,,,
2022-12-23,104.89,105.58,104.28,105.03,100.45,390520,390520,0.14,0.13347,104.945,"December 23, 22",0.0013347,,,,,
2022-12-22,105.16,105.36,103.3,105.18,100.6,426142,426142,0.02,0.01901864,104.75,"December 22, 22",0.0001901864,,,,,
2022-12-21,105.26,106.87,104.92,106.75,102.1,504800,504800,1.49,1.42,105.95,"December 21, 22",0.0142,,,,,
2022-12-20,104.14,105.63,103.97,104.48,99.93,530018,530018,0.34,0.32648,104.555,"December 20, 22",0.0032648,,,,,
2022-12-19,103.33,106.34,103.33,104.57,100.01,835407,835407,1.24,1.2,104.3925,"December 19, 22",0.012,,,,,
2022-12-16,104.5,105.4,103.18,103.86,99.33,1163600,1163600,-0.64,-0.61244,104.235,"December 16, 22",-0.0061244,,,,,
2022-12-15,107.64,107.89,105.27,105.71,101.1,760100,760100,-1.93,-1.79,106.6275,"December 15, 22",-0.0179,2022-12-16,2022-12-01,0.41,0.41,2022-12-30
2022-12-14,112.08,112.25,109,109.77,104.59,690600,690600,-2.31,-2.06,110.775,"December 14, 22",-0.0206,,,,,
2022-12-13,114.74,114.8,111.28,111.83,106.55,559900,559900,-2.91,-2.54,113.1625,"December 13, 22",-0.0254,,,,,
2022-12-12,109.08,110.81,108.2,110.25,105.05,692100,692100,1.17,1.07,109.585,"December 12, 22",0.0107,,,,,
2022-12-09,110.19,111.47,109.05,109.13,103.98,383700,383700,-1.06,-0.96197,109.96,"December 09, 22",-0.0096197,,,,,
2022-12-08,110,112.31,109.77,110.86,105.63,463100,463100,0.86,0.78182,110.735,"December 08, 22",0.0078182,,,,,
2022-12-07,109.24,109.83,108.06,109.15,104,575800,575800,-0.09,-0.0823874,109.07,"December 07, 22",-0.000823874,,,,,
2022-12-06,111.38,111.38,107.49,109.17,104.02,423400,423400,-2.21,-1.98,109.855,"December 06, 22",-0.0198,,,,,
2022-12-05,112.27,112.49,109.7,111.02,105.78,752423,752423,-1.25,-1.11,111.37,"December 05, 22",-0.0111,,,,,
2022-12-02,112.63,115.02,112.44,114.52,109.12,286300,286300,1.89,1.68,113.6525,"December 02, 22",0.0168,,,,,
2022-12-01,115.12,116.18,114,114.06,108.68,521214,521214,-1.06,-0.92078,114.84,"December 01, 22",-0.0092078,,,,,
2022-11-30,110.35,113.67,108.76,113.65,108.29,896715,896715,3.3,2.99,111.6075,"November 30, 22",0.0299,,,,,
2022-11-29,111.82,112.86,110.74,110.77,105.54,349525,349525,-1.05,-0.93901,111.5475,"November 29, 22",-0.0093901,,,,,
2022-11-28,113.41,113.81,111.61,112.25,106.95,502505,502505,-1.16,-1.02,112.77,"November 28, 22",-0.0102,,,,,
2022-11-25,113.42,114.37,112.58,114.32,108.93,192443,192443,0.9,0.79351,113.6725,"November 25, 22",0.0079351,,,,,
2022-11-23,114.29,114.98,113.56,113.99,108.61,300101,300101,-0.3,-0.26249,114.205,"November 23, 22",-0.0026249,,,,,
2022-11-22,113.29,114.36,112.9,113.94,108.56,440827,440827,0.65,0.57375,113.6225,"November 22, 22",0.0057375,,,,,
2022-11-21,112.68,113.44,112.01,112.66,107.34,550800,550800,-0.02,-0.01774938,112.6975,"November 21, 22",-0.0001774938,,,,,
2022-11-18,112.41,113.12,111.18,112.96,107.63,681610,681610,0.55,0.48928,112.4175,"November 18, 22",0.0048928,,,,,
2022-11-17,109.42,110.79,107.72,110.77,105.54,591900,591900,1.35,1.23,109.675,"November 17, 22",0.0123,,,,,
2022-11-16,112.39,112.82,110.17,111.05,105.81,467400,467400,-1.34,-1.19,111.6075,"November 16, 22",-0.0119,,,,,
2022-11-15,112.83,113.76,111.54,112.64,107.32,506709,506709,-0.19,-0.16839,112.6925,"November 15, 22",-0.0016839,,,,,
2022-11-14,112.87,113.98,110.79,110.95,105.71,567600,567600,-1.92,-1.7,112.1475,"November 14, 22",-0.017,,,,,
2022-11-11,114.32,116.98,113.17,113.57,108.21,993700,993700,-0.75,-0.65605,114.51,"November 11, 22",-0.0065605,,,,,
2022-11-10,108.79,114.23,107.79,113.98,108.6,1323100,1323100,5.19,4.77,111.1975,"November 10, 22",0.0477,,,,,
2022-11-09,105.92,106.72,103.98,104.37,99.44,530100,530100,-1.55,-1.46,105.2475,"November 09, 22",-0.0146,,,,,
2022-11-08,107.55,109.24,105.73,106.78,101.74,610100,610100,-0.77,-0.71595,107.325,"November 08, 22",-0.0071595,,,,,
2022-11-07,103.5,107.35,102.76,107.07,102.02,775800,775800,3.57,3.45,105.17,"November 07, 22",0.0345,,,,,
2022-11-04,104.1,104.77,100.88,103.12,98.25,804228,804228,-0.98,-0.9414,103.2175,"November 04, 22",-0.009414,,,,,
2022-11-03,100.72,103.18,100.19,102.34,97.51,1076448,1076448,1.62,1.61,101.6075,"November 03, 22",0.0161,,,,,
2022-11-02,106.24,106.44,101.85,102.01,97.2,1118446,1118446,-4.23,-3.98,104.135,"November 02, 22",-0.0398,,,,,
2022-11-01,107.24,107.92,105.73,106.56,101.53,790100,790100,-0.68,-0.63409,106.8625,"November 01, 22",-0.0063409,,,,,
2022-10-31,105.28,106.22,103.72,104.77,99.83,864338,864338,-0.51,-0.48442,104.9975,"October 31, 22",-0.0048442,,,,,
2022-10-28,103.46,106.73,101.85,106.19,101.18,860332,860332,2.73,2.64,104.5575,"October 28, 22",0.0264,,,,,
2022-10-27,105.07,105.07,100.5,103.46,98.58,1575808,1575808,-1.61,-1.53,103.525,"October 27, 22",-0.0153,,,,,
2022-10-26,98.09,98.77,96.58,97.33,92.74,898119,898119,-0.76,-0.7748,97.6925,"October 26, 22",-0.007748,,,,,
2022-10-25,94.4,97.99,94.4,97.54,92.94,994042,994042,3.14,3.33,96.0825,"October 25, 22",0.0333,,,,,
2022-10-24,93.62,94.83,92.14,94.36,89.91,486911,486911,0.74,0.79043,93.7375,"October 24, 22",0.0079043,,,,,
2022-10-21,90.02,93.21,88.82,92.79,88.41,681300,681300,2.77,3.08,91.21,"October 21, 22",0.0308,,,,,
2022-10-20,91.85,91.85,89.59,89.8,85.56,795400,795400,-2.05,-2.23,90.7725,"October 20, 22",-0.0223,,,,,
2022-10-19,94.16,94.55,91.96,92.11,87.76,767722,767722,-2.05,-2.18,93.195,"October 19, 22",-0.0218,,,,,
2022-10-18,95.83,96.63,94.49,95.18,90.69,897000,897000,-0.65,-0.67828,95.5325,"October 18, 22",-0.0067828,,,,,
2022-10-17,91.8,93.9,91.8,93.53,89.12,713400,713400,1.73,1.88,92.7575,"October 17, 22",0.0188,,,,,
2022-10-14,92.85,93.9,89.64,89.94,85.7,684530,684530,-2.91,-3.13,91.5825,"October 14, 22",-0.0313,,,,,
2022-10-13,89,92.63,87.33,92.2,87.85,831600,831600,3.2,3.6,90.29,"October 13, 22",0.036,,,,,
2022-10-12,91.22,91.43,89.93,90.5,86.23,730037,730037,-0.72,-0.7893,90.77,"October 12, 22",-0.007893,,,,,
2022-10-11,91.29,92.83,90.58,91.58,87.26,609634,609634,0.29,0.31767,91.57,"October 11, 22",0.0031767,,,,,
2022-10-10,93.13,93.49,91.02,91.79,87.46,389800,389800,-1.34,-1.44,92.3575,"October 10, 22",-0.0144,,,,,
2022-10-07,93.1,93.68,91.48,92.42,88.06,615616,615616,-0.68,-0.7304,92.67,"October 07, 22",-0.007304,,,,,
2022-10-06,95.85,96.39,93.99,94.41,89.95,532600,532600,-1.44,-1.5,95.16,"October 06, 22",-0.015,,,,,
2022-10-05,94.47,96.95,94.17,95.96,91.43,808200,808200,1.49,1.58,95.3875,"October 05, 22",0.0158,,,,,
2022-10-04,93.52,95.91,93.52,95.84,91.32,958741,958741,2.32,2.48,94.6975,"October 04, 22",0.0248,,,,,
2022-10-03,90.27,93.54,90.09,92.45,88.09,908542,908542,2.18,2.41,91.5875,"October 03, 22",0.0241,,,,,
2022-09-30,89.4,91.5,88.29,89.68,85.45,837400,837400,0.28,0.3132,89.7175,"September 30, 22",0.003132,,,,,
2022-09-29,90.59,90.59,88.4,89.27,85.06,919500,919500,-1.32,-1.46,89.7125,"September 29, 22",-0.0146,,,,,
2022-09-28,90.05,92.22,89.38,91.8,87.47,763500,763500,1.75,1.94,90.8625,"September 28, 22",0.0194,,,,,
2022-09-27,91.24,91.43,88.54,88.99,84.79,952300,952300,-2.25,-2.47,90.05,"September 27, 22",-0.0247,,,,,
2022-09-26,92.18,92.85,89.77,90.19,85.93,895500,895500,-1.99,-2.16,91.2475,"September 26, 22",-0.0216,,,,,
2022-09-23,89.99,92.29,89.5,92.04,87.7,1166516,1166516,2.05,2.28,90.955,"September 23, 22",0.0228,,,,,
2022-09-22,90.77,91.54,89.87,90.63,86.35,1316200,1316200,-0.14,-0.15424,90.7025,"September 22, 22",-0.0015424,,,,,
2022-09-21,91.7,94.14,91.13,91.13,86.83,1252702,1252702,-0.57,-0.62159,92.025,"September 21, 22",-0.0062159,,,,,
2022-09-20,91.21,91.4,89.02,91.1,86.8,1139210,1139210,-0.11,-0.1206,90.6825,"September 20, 22",-0.001206,,,,,
2022-09-19,89.11,92.22,89.01,92.21,87.86,546100,546100,3.1,3.48,90.6375,"September 19, 22",0.0348,,,,,
2022-09-16,92.06,92.11,89.56,89.69,85.46,2627243,2627243,-2.37,-2.57,90.855,"September 16, 22",-0.0257,,,,,
2022-09-15,94.69,96.5,92.97,93.15,88.75,759445,759445,-1.54,-1.63,94.3275,"September 15, 22",-0.0163,2022-09-16,2022-09-01,0.41,0.41,2022-09-30
2022-09-14,95.61,95.92,93.82,95.15,90.27,908400,908400,-0.46,-0.48112,95.125,"September 14, 22",-0.0048112,,,,,
