date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,recordDate,adjDividend,declarationDate
2023-07-24,115.32,117,114.12,115.14,113.93,1565342,1565342,-0.18,-0.15609,115.395,"July 24, 23",-0.0015609,,,,,
2023-07-21,113.95,115.66,113.34,115.05,113.84,1772540,1772540,1.1,0.96534,114.5,"July 21, 23",0.0096534,,,,,
2023-07-20,112.89,113.63,111.8,112.27,111.09,2179700,2179700,-0.62,-0.54921,112.6475,"July 20, 23",-0.0054921,,,,,
2023-07-19,117.15,117.4,115.24,115.31,114.1,1410400,1410400,-1.84,-1.57,116.275,"July 19, 23",-0.0157,,,,,
2023-07-18,116.8,117.64,115.73,117.15,115.92,1310684,1310684,0.35,0.29966,116.83,"July 18, 23",0.0029966,,,,,
2023-07-17,113.54,117.25,113.41,116.25,115.03,1789424,1789424,2.71,2.39,115.1125,"July 17, 23",0.0239,,,,,
2023-07-14,114.34,114.97,112.68,113.09,111.9,1752236,1752236,-1.25,-1.09,113.77,"July 14, 23",-0.0109,,,,,
2023-07-13,112,114.35,111.81,114.02,112.82,1977491,1977491,2.02,1.8,113.045,"July 13, 23",0.018,,,,,
2023-07-12,111.24,111.45,109.94,111.24,110.07,1344800,1344800,0,0,110.9675,"July 12, 23",0,,,,,
2023-07-11,109.8,109.84,107.35,109.42,108.27,1161741,1161741,-0.38,-0.34608,109.1025,"July 11, 23",-0.0034608,,,,,
2023-07-10,106.54,109.44,106.54,109.42,108.27,1142533,1142533,2.88,2.7,107.985,"July 10, 23",0.027,,,,,
2023-07-07,107.24,108.21,106.21,106.34,105.22,1990300,1990300,-0.9,-0.83924,107,"July 07, 23",-0.0083924,,,,,
2023-07-06,106.5,107.44,106.08,107.05,105.92,1792111,1792111,0.55,0.51643,106.7675,"July 06, 23",0.0051643,,,,,
2023-07-05,110.39,110.52,107.83,108.09,106.95,1900826,1900826,-2.3,-2.08,109.2075,"July 05, 23",-0.0208,,,,,
2023-07-03,111.76,112.08,109.52,111.53,110.36,639405,639405,-0.23,-0.2058,111.2225,"July 03, 23",-0.002058,,,,,
2023-06-30,110.24,112.57,109.89,111.33,110.16,2273500,2273500,1.09,0.98875,111.0075,"June 30, 23",0.0098875,,,,,
2023-06-29,108.09,109.79,107.32,109.4,108.25,1618224,1618224,1.31,1.21,108.65,"June 29, 23",0.0121,,,,,
2023-06-28,108.51,109.41,107.49,107.65,106.52,1626500,1626500,-0.86,-0.79255,108.265,"June 28, 23",-0.0079255,,,,,
2023-06-27,106.63,110.46,105.5,110.29,109.13,2173984,2173984,3.66,3.43,108.22,"June 27, 23",0.0343,,,,,
2023-06-26,105.43,107.6,105.3,105.99,104.87,1548800,1548800,0.56,0.53116,106.08,"June 26, 23",0.0053116,,,,,
2023-06-23,105.96,107.01,105.04,105.16,104.05,2161488,2161488,-0.8,-0.755,105.7925,"June 23, 23",-0.00755,,,,,
2023-06-22,106.26,107.83,105.65,107.8,106.67,1690267,1690267,1.54,1.45,106.885,"June 22, 23",0.0145,,,,,
2023-06-21,107.48,108.98,106.76,106.89,105.77,1450616,1450616,-0.595,-0.54894,107.5275,"June 21, 23",-0.0054894,,,,,
2023-06-20,111.06,111.99,107.77,108.69,107.55,1793926,1793926,-2.37,-2.13,109.8775,"June 20, 23",-0.0213,,,,,
2023-06-16,111.25,111.77,110.05,111.06,109.89,3381500,3381500,-0.19,-0.17079,111.0325,"June 16, 23",-0.0017079,,,,,
2023-06-15,108.72,110.85,108.61,110.09,108.93,1553407,1553407,1.37,1.26,109.5675,"June 15, 23",0.0126,,,,,
2023-06-14,110.42,112.17,109.43,110.36,109.2,1855260,1855260,-0.06,-0.05433798,110.595,"June 14, 23",-0.0005433798,,,,,
2023-06-13,111.05,112.16,110.46,111.39,110.22,2137600,2137600,0.34,0.30617,111.265,"June 13, 23",0.0030617,,,,,
2023-06-12,106.41,109.63,105.79,109.46,108.31,2199116,2199116,3.05,2.87,107.8225,"June 12, 23",0.0287,,,,,
2023-06-09,105.92,106.49,104.71,105.02,103.92,1599100,1599100,-0.9,-0.8497,105.535,"June 09, 23",-0.008497,,,,,
2023-06-08,104.54,104.97,102.99,104.67,103.57,1129720,1129720,0.13,0.12435,104.2925,"June 08, 23",0.0012435,,,,,
2023-06-07,104.13,105.8,103.18,104.22,103.12,1566134,1566134,0.09,0.08643042,104.3325,"June 07, 23",0.0008643042,,,,,
2023-06-06,100.42,103.16,100.09,103.07,101.99,1335006,1335006,2.65,2.64,101.685,"June 06, 23",0.0264,,,,,
2023-06-05,102.85,103.25,100.77,101.52,100.45,1084122,1084122,-1.33,-1.29,102.0975,"June 05, 23",-0.0129,,,,,
2023-06-02,103.96,104.1,101.5,103.22,102.13,1149877,1149877,-0.74,-0.71181,103.195,"June 02, 23",-0.0071181,,,,,
2023-06-01,100.52,104.01,99.62,103.1,102.02,1694592,1694592,2.58,2.57,101.8125,"June 01, 23",0.0257,,,,,
2023-05-31,100.41,102.25,99.37,100.19,99.14,2176600,2176600,-0.22,-0.2191,100.555,"May 31, 23",-0.002191,,,,,
2023-05-30,106.24,106.3,101.07,102.72,101.64,2139744,2139744,-3.52,-3.31,104.0825,"May 30, 23",-0.0331,,,,,
2023-05-26,98.4,104.59,98.26,103.71,102.62,3136360,3136360,5.31,5.4,101.24,"May 26, 23",0.054,,,,,
2023-05-25,95.52,98.39,94.73,97.27,96.25,3968620,3968620,1.75,1.83,96.4775,"May 25, 23",0.0183,,,,,
2023-05-24,94.59,95.44,93.03,94.4,93.41,1959946,1959946,-0.19,-0.20087,94.365,"May 24, 23",-0.0020087,,,,,
2023-05-23,96.93,97.52,95.48,95.55,94.54,1725300,1725300,-1.38,-1.42,96.37,"May 23, 23",-0.0142,2023-06-16,0.11,2023-05-24,0.11,2023-05-11
2023-05-22,96.7,98.27,96.68,97.81,96.67,1269248,1269248,1.11,1.15,97.365,"May 22, 23",0.0115,,,,,
2023-05-19,98.69,99.16,96.55,97.1,95.97,1885000,1885000,-1.59,-1.61,97.875,"May 19, 23",-0.0161,,,,,
2023-05-18,95.52,99.34,95.4,98.57,97.42,2447858,2447858,3.05,3.19,97.2075,"May 18, 23",0.0319,,,,,
2023-05-17,94.4,95.54,93.37,94.92,93.81,1431200,1431200,0.52,0.55085,94.5575,"May 17, 23",0.0055085,,,,,
2023-05-16,93.71,95.13,93.29,93.43,92.34,1033115,1033115,-0.28,-0.29879,93.89,"May 16, 23",-0.0029879,,,,,
2023-05-15,91.21,94.39,90.57,94.22,93.12,1247300,1247300,3.01,3.3,92.5975,"May 15, 23",0.033,,,,,
2023-05-12,91.44,91.58,89.46,90.93,89.87,1210700,1210700,-0.51,-0.55774,90.8525,"May 12, 23",-0.0055774,,,,,
2023-05-11,91.21,91.35,90.33,91.18,90.12,1326012,1326012,-0.03,-0.03289113,91.0175,"May 11, 23",-0.0003289113,,,,,
2023-05-10,91.5,91.53,90.12,90.96,89.9,1442500,1442500,-0.54,-0.59016,91.0275,"May 10, 23",-0.0059016,,,,,
2023-05-09,90.33,90.42,88.96,90.29,89.24,1693318,1693318,-0.04,-0.04428208,90,"May 09, 23",-0.0004428208,,,,,
2023-05-08,92.67,92.96,90.9,91.42,90.35,1113114,1113114,-1.25,-1.35,91.9875,"May 08, 23",-0.0135,,,,,
2023-05-05,90.95,92.77,90.27,92.63,91.55,2098756,2098756,1.68,1.85,91.655,"May 05, 23",0.0185,,,,,
2023-05-04,92,92.14,89.73,89.98,88.93,1311500,1311500,-2.02,-2.2,90.9625,"May 04, 23",-0.022,,,,,
2023-05-03,92.24,93.84,91.87,92.16,91.09,1471302,1471302,-0.08,-0.08673027,92.5275,"May 03, 23",-0.0008673027,,,,,
2023-05-02,92.5,92.85,91.01,92.31,91.23,1620400,1620400,-0.19,-0.20541,92.1675,"May 02, 23",-0.0020541,,,,,
2023-05-01,91.69,92.71,91.5,92.3,91.22,1757665,1757665,0.61,0.66529,92.05,"May 01, 23",0.0066529,,,,,
2023-04-28,90.52,91.42,89.69,91.38,90.31,1638734,1638734,0.865,0.95007,90.7525,"April 28, 23",0.0095007,,,,,
2023-04-27,90,91.26,88.54,90.37,89.32,3472105,3472105,0.37,0.41111,90.0425,"April 27, 23",0.0041111,,,,,
2023-04-26,94.81,95.07,92.66,93.33,92.24,2282001,2282001,-1.48,-1.56,93.9675,"April 26, 23",-0.0156,,,,,
2023-04-25,97.11,97.53,94.31,94.35,93.25,1750030,1750030,-2.76,-2.84,95.825,"April 25, 23",-0.0284,,,,,
2023-04-24,97.96,98.7,96.83,97.6,96.46,836714,836714,-0.36,-0.3675,97.7725,"April 24, 23",-0.003675,,,,,
2023-04-21,99.25,99.47,97.89,97.99,96.85,988100,988100,-1.26,-1.27,98.65,"April 21, 23",-0.0127,,,,,
2023-04-20,97.86,100.69,97.83,99.41,98.25,1315202,1315202,1.55,1.58,98.9475,"April 20, 23",0.0158,,,,,
2023-04-19,98.25,99,97.66,98.56,97.41,1146700,1146700,0.31,0.31552,98.3675,"April 19, 23",0.0031552,,,,,
2023-04-18,98.8,99.76,98.16,99.65,98.49,1123500,1123500,0.85,0.86032,99.0925,"April 18, 23",0.0086032,,,,,
2023-04-17,96.71,98.37,95.78,98.11,96.97,2173200,2173200,1.4,1.45,97.2425,"April 17, 23",0.0145,,,,,
2023-04-14,101.76,102.76,99.66,100.75,99.58,1369619,1369619,-1.01,-0.99253,101.2325,"April 14, 23",-0.0099253,,,,,
2023-04-13,101.55,102.5,100.49,101.94,100.75,975900,975900,0.39,0.38405,101.62,"April 13, 23",0.0038405,,,,,
2023-04-12,103.43,103.71,101.39,101.48,100.3,941607,941607,-1.95,-1.89,102.5025,"April 12, 23",-0.0189,,,,,
2023-04-11,103.6,103.76,102.07,102.28,101.09,948221,948221,-1.32,-1.27,102.9275,"April 11, 23",-0.0127,,,,,
2023-04-10,99.39,102.78,99.01,102.73,101.53,1788800,1788800,3.34,3.36,100.9775,"April 10, 23",0.0336,,,,,
2023-04-06,99.93,101.16,99.25,100.39,99.22,1216870,1216870,0.46,0.46032,100.1825,"April 06, 23",0.0046032,,,,,
2023-04-05,102.1,102.34,100.24,101.23,100.05,1818500,1818500,-0.87,-0.85211,101.4775,"April 05, 23",-0.0085211,,,,,
2023-04-04,106.91,107.31,102.73,103.09,101.89,1502527,1502527,-3.82,-3.57,105.01,"April 04, 23",-0.0357,,,,,
2023-04-03,106.5,107.24,105,106.8,105.55,1236650,1236650,0.3,0.28169,106.385,"April 03, 23",0.0028169,,,,,
2023-03-31,107.21,108.72,106.6,107.51,106.26,1598239,1598239,0.3,0.27982,107.51,"March 31, 23",0.0027982,,,,,
2023-03-30,108.68,108.85,106.83,107.6,106.35,1760711,1760711,-1.08,-0.99374,107.99,"March 30, 23",-0.0099374,,,,,
2023-03-29,106.16,108.45,105.71,107.39,106.14,1689700,1689700,1.23,1.16,106.9275,"March 29, 23",0.0116,,,,,
2023-03-28,104.58,105,102.2,104.21,102.99,1392430,1392430,-0.37,-0.3538,103.9975,"March 28, 23",-0.003538,,,,,
2023-03-27,106.74,107.57,105.06,105.35,104.12,1133004,1133004,-1.39,-1.3,106.18,"March 27, 23",-0.013,,,,,
2023-03-24,106.58,107,104.44,106.34,105.1,1679422,1679422,-0.24,-0.22518,106.09,"March 24, 23",-0.0022518,,,,,
2023-03-23,105.9,108.91,105.51,107.61,106.36,1262800,1262800,1.71,1.61,106.9825,"March 23, 23",0.0161,,,,,
2023-03-22,106.34,108.27,104.31,104.37,103.15,1422100,1422100,-1.97,-1.85,105.8225,"March 22, 23",-0.0185,,,,,
2023-03-21,107.08,108.28,105.04,106.36,105.12,1462930,1462930,-0.72,-0.67239,106.69,"March 21, 23",-0.0067239,,,,,
2023-03-20,105.58,106.62,104.88,106.5,105.26,1326100,1326100,0.92,0.87138,105.895,"March 20, 23",0.0087138,,,,,
2023-03-17,106.54,106.87,104.53,105.1,103.87,2428126,2428126,-1.44,-1.35,105.76,"March 17, 23",-0.0135,,,,,
2023-03-16,102.07,106.53,101.51,105.97,104.73,1462911,1462911,3.9,3.82,104.02,"March 16, 23",0.0382,,,,,
2023-03-15,103.23,103.56,100.31,102.63,101.43,2050400,2050400,-0.6,-0.58123,102.4325,"March 15, 23",-0.0058123,,,,,
2023-03-14,104.24,105.42,103.43,105.17,103.94,2529558,2529558,0.93,0.89217,104.565,"March 14, 23",0.0089217,,,,,
2023-03-13,100,103.68,99.66,102.73,101.53,1749119,1749119,2.73,2.73,101.5175,"March 13, 23",0.0273,,,,,
2023-03-10,102.95,103.65,100.04,101.29,100.11,2371900,2371900,-1.66,-1.61,101.9825,"March 10, 23",-0.0161,,,,,
2023-03-09,103.18,104.76,101.53,102.14,100.95,1652123,1652123,-1.04,-1.01,102.9025,"March 09, 23",-0.0101,,,,,
2023-03-08,101.09,103.65,100.74,103.25,102.05,1474800,1474800,2.16,2.14,102.1825,"March 08, 23",0.0214,,,,,
2023-03-07,101.82,102.4,100.1,100.58,99.41,1577500,1577500,-1.24,-1.22,101.225,"March 07, 23",-0.0122,,,,,
2023-03-06,103.57,104.6,101.01,101.65,100.46,1432100,1432100,-1.92,-1.85,102.7075,"March 06, 23",-0.0185,,,,,
2023-03-03,102.48,103.39,100.97,103.03,101.83,1393427,1393427,0.55,0.53669,102.4675,"March 03, 23",0.0053669,,,,,
2023-03-02,99.88,102.39,99.35,102.05,100.86,1484069,1484069,2.17,2.17,100.9175,"March 02, 23",0.0217,,,,,
2023-03-01,101.51,102.65,100.83,101.38,100.2,1090151,1090151,-0.13,-0.12807,101.5925,"March 01, 23",-0.0012807,,,,,
2023-02-28,100.97,102.43,100.59,101.14,99.96,1378500,1378500,0.17,0.16837,101.2825,"February 28, 23",0.0016837,,,,,
2023-02-27,102.26,102.47,100.56,100.97,99.79,1404200,1404200,-1.29,-1.26,101.565,"February 27, 23",-0.0126,,,,,
2023-02-24,101.05,101.95,99.99,100.64,99.47,1465531,1465531,-0.41,-0.40574,100.9075,"February 24, 23",-0.0040574,,,,,
2023-02-23,102.86,103.4,100.61,102.99,101.79,1446353,1446353,0.13,0.12639,102.465,"February 23, 23",0.0012639,,,,,
2023-02-22,101.3,102.73,99.89,100.77,99.6,1329086,1329086,-0.53,-0.5232,101.1725,"February 22, 23",-0.005232,,,,,
2023-02-21,103.44,104.34,101.03,101.16,99.98,1976100,1976100,-2.28,-2.2,102.4925,"February 21, 23",-0.022,,,,,
2023-02-17,106,106.62,103.64,105.25,104.02,1151500,1151500,-0.75,-0.70755,105.3775,"February 17, 23",-0.0070755,,,,,
2023-02-16,107,107.79,106.14,106.3,105.06,1613900,1613900,-0.695,-0.65421,106.8075,"February 16, 23",-0.0065421,2023-03-17,0.11,2023-02-17,0.11,2023-01-25
2023-02-15,106.43,108.53,105.77,108.46,107.09,1202400,1202400,2.03,1.91,107.2975,"February 15, 23",0.0191,,,,,
2023-02-14,105.66,108.35,105.07,108.01,106.65,1779343,1779343,2.35,2.22,106.7725,"February 14, 23",0.0222,,,,,
2023-02-13,105.88,107.6,105.36,106.75,105.4,1303800,1303800,0.87,0.82168,106.3975,"February 13, 23",0.0082168,,,,,
2023-02-10,106.32,106.86,104.29,105.56,104.23,1414800,1414800,-0.76,-0.71482,105.7575,"February 10, 23",-0.0071482,,,,,
2023-02-09,109.36,110.28,106.74,107.66,106.3,1906400,1906400,-1.7,-1.55,108.51,"February 09, 23",-0.0155,,,,,
2023-02-08,108.46,110.31,107.28,107.63,106.27,1129800,1129800,-0.83,-0.76526,108.42,"February 08, 23",-0.0076526,,,,,
2023-02-07,106.92,110.89,106.81,110.2,108.81,1824035,1824035,3.28,3.07,108.705,"February 07, 23",0.0307,,,,,
2023-02-06,107.43,108.5,106.37,106.95,105.6,1411500,1411500,-0.48,-0.4468,107.3125,"February 06, 23",-0.004468,,,,,
2023-02-03,108.4,110.73,107.07,107.99,106.63,1608800,1608800,-0.41,-0.37823,108.5475,"February 03, 23",-0.0037823,,,,,
2023-02-02,109.9,112.06,109.41,111.54,110.13,2352937,2352937,1.64,1.49,110.7275,"February 02, 23",0.0149,,,,,
2023-02-01,102.19,108.77,101.93,107.99,106.63,2784100,2784100,5.8,5.68,105.22,"February 01, 23",0.0568,,,,,
2023-01-31,100,101.72,99.01,101.7,100.42,1973300,1973300,1.7,1.7,100.6075,"January 31, 23",0.017,,,,,
2023-01-30,102.08,102.59,100.02,100.17,98.9,2067229,2067229,-1.91,-1.87,101.215,"January 30, 23",-0.0187,,,,,
2023-01-27,101.56,104.22,99.33,103.44,102.13,2593132,2593132,1.88,1.85,102.1375,"January 27, 23",0.0185,,,,,
2023-01-26,99.71,104.97,98.26,103.67,102.36,3941845,3941845,3.96,3.97,101.6525,"January 26, 23",0.0397,,,,,
2023-01-25,100.54,103.59,100.25,103.44,102.13,1501223,1501223,2.9,2.88,101.955,"January 25, 23",0.0288,,,,,
2023-01-24,102,103.24,101.85,103.02,101.72,1193368,1193368,1.02,1,102.5275,"January 24, 23",0.01,,,,,
2023-01-23,98.14,104.47,97.9,103.5,102.19,2617827,2617827,5.36,5.46,101.0025,"January 23, 23",0.0546,,,,,
2023-01-20,95.4,97.55,94.45,97.53,96.3,1421100,1421100,2.13,2.23,96.2325,"January 20, 23",0.0223,,,,,
2023-01-19,94.84,95.25,92.6,93.85,92.66,1542663,1542663,-0.99,-1.04,94.135,"January 19, 23",-0.0104,,,,,
2023-01-18,97.31,98.44,95.81,95.91,94.7,1326800,1326800,-1.4,-1.44,96.8675,"January 18, 23",-0.0144,,,,,
2023-01-17,97.35,97.85,95.46,96.64,95.42,1668200,1668200,-0.71,-0.72933,96.825,"January 17, 23",-0.0072933,,,,,
2023-01-13,95.5,98.24,95.27,97.44,96.21,1464565,1464565,1.94,2.03,96.6125,"January 13, 23",0.0203,,,,,
2023-01-12,97.07,97.07,93.97,96.14,94.93,1165700,1165700,-0.93,-0.95807,96.0625,"January 12, 23",-0.0095807,,,,,
2023-01-11,95.09,96.36,93.75,96.34,95.12,870000,870000,1.25,1.31,95.385,"January 11, 23",0.0131,,,,,
2023-01-10,93.44,95.45,92.81,94.78,93.58,1160508,1160508,1.34,1.43,94.12,"January 10, 23",0.0143,,,,,
2023-01-09,92.94,95.83,92.37,93.21,92.03,1654500,1654500,0.275,0.29051,93.5875,"January 09, 23",0.0029051,,,,,
2023-01-06,88.28,91.8,87.73,91.24,90.09,1444500,1444500,2.96,3.35,89.7625,"January 06, 23",0.0335,,,,,
2023-01-05,86.84,88.42,85.95,87.12,86.02,998700,998700,0.28,0.32243,87.0825,"January 05, 23",0.0032243,,,,,
2023-01-04,87.24,87.88,85.75,87.42,86.32,2025543,2025543,0.18,0.20633,87.0725,"January 04, 23",0.0020633,,,,,
2023-01-03,88.85,89.16,85.55,85.93,84.84,1033343,1033343,-2.92,-3.29,87.3725,"January 03, 23",-0.0329,,,,,
2022-12-30,85.84,87.46,85.35,87.35,86.25,677417,677417,1.51,1.76,86.5,"December 30, 22",0.0176,,,,,
2022-12-29,86.06,88.13,85.25,87.49,86.39,1137307,1137307,1.43,1.66,86.7325,"December 29, 22",0.0166,,,,,
2022-12-28,84.01,85.4,83.31,84.24,83.18,990300,990300,0.23,0.27378,84.24,"December 28, 22",0.0027378,,,,,
2022-12-27,85.63,86.03,84.01,84.76,83.69,1156008,1156008,-0.87,-1.02,85.1075,"December 27, 22",-0.0102,,,,,
2022-12-23,85.45,86.61,84.37,86.56,85.47,858600,858600,1.11,1.3,85.7475,"December 23, 22",0.013,,,,,
2022-12-22,87.61,87.61,83.75,86.11,85.02,2146800,2146800,-1.5,-1.71,86.27,"December 22, 22",-0.0171,,,,,
2022-12-21,88.66,90.02,88.32,89.75,88.62,1543651,1543651,1.09,1.23,89.1875,"December 21, 22",0.0123,,,,,
2022-12-20,86.92,89.72,86.59,87.79,86.68,1314335,1314335,0.87,1,87.755,"December 20, 22",0.01,,,,,
2022-12-19,89.42,89.5,86.55,88.4,87.28,1323600,1323600,-1.02,-1.14,88.4675,"December 19, 22",-0.0114,,,,,
2022-12-16,88.01,89.51,87.19,89.02,87.9,3091246,3091246,1.01,1.15,88.4325,"December 16, 22",0.0115,,,,,
2022-12-15,92.3,92.51,88.3,88.52,87.4,2566800,2566800,-3.78,-4.1,90.4075,"December 15, 22",-0.041,,,,,
2022-12-14,95.79,97.27,93.14,94.15,92.96,1462900,1462900,-1.64,-1.71,95.0875,"December 14, 22",-0.0171,,,,,
2022-12-13,98.77,99.15,95.31,96.51,95.29,1553800,1553800,-2.26,-2.29,97.435,"December 13, 22",-0.0229,,,,,
2022-12-12,91.87,94.85,91.42,94.59,93.4,1210200,1210200,2.72,2.96,93.1825,"December 12, 22",0.0296,,,,,
2022-12-09,93.18,94.84,92.35,92.41,91.24,2039300,2039300,-0.77,-0.82636,93.195,"December 09, 22",-0.0082636,,,,,
2022-12-08,92.17,95.13,91.69,94.79,93.59,1619966,1619966,2.62,2.84,93.445,"December 08, 22",0.0284,,,,,
2022-12-07,89.48,91.47,89.04,91.36,90.21,1444600,1444600,1.88,2.1,90.3375,"December 07, 22",0.021,,,,,
2022-12-06,93.36,93.43,89.5,90.39,89.25,1333600,1333600,-2.97,-3.18,91.67,"December 06, 22",-0.0318,,,,,
2022-12-05,92.15,93.8,91.66,93.39,92.21,1617000,1617000,1.24,1.35,92.75,"December 05, 22",0.0135,,,,,
2022-12-02,90.11,92.81,90,92.67,91.5,1177200,1177200,2.56,2.84,91.3975,"December 02, 22",0.0284,,,,,
2022-12-01,94.37,94.61,90.41,92.29,91.12,1552900,1552900,-2.08,-2.2,92.92,"December 01, 22",-0.022,,,,,
2022-11-30,89.67,93.48,87.86,93.45,92.27,2426400,2426400,3.78,4.22,91.115,"November 30, 22",0.0422,,,,,
2022-11-29,90.14,90.87,88.87,89.19,88.06,1099942,1099942,-0.95,-1.05,89.7675,"November 29, 22",-0.0105,,,,,
2022-11-28,91.27,92.25,89.71,90.22,89.08,1306600,1306600,-1.05,-1.15,90.8625,"November 28, 22",-0.0115,,,,,
2022-11-25,93.08,93.7,92.58,92.59,91.42,530300,530300,-0.49,-0.52643,92.9875,"November 25, 22",-0.0052643,2022-12-21,0.11,2022-11-28,0.11,2022-11-14
2022-11-23,93.13,95.56,92.63,94.03,92.73,883000,883000,0.9,0.96639,93.8375,"November 23, 22",0.0096639,,,,,
2022-11-22,92.19,93.02,90.65,92.93,91.64,1401948,1401948,0.74,0.80269,92.1975,"November 22, 22",0.0080269,,,,,
2022-11-21,91.63,91.8,90.6,91.1,89.84,1014692,1014692,-0.53,-0.57841,91.2825,"November 21, 22",-0.0057841,,,,,
2022-11-18,94.08,94.24,91.36,92.9,91.62,1507500,1507500,-1.18,-1.25,93.145,"November 18, 22",-0.0125,,,,,
2022-11-17,88.81,92.91,88.56,92.51,91.23,1346687,1346687,3.7,4.17,90.6975,"November 17, 22",0.0417,,,,,
2022-11-16,93.59,94.65,91.03,91.48,90.21,2188800,2188800,-2.11,-2.25,92.6875,"November 16, 22",-0.0225,,,,,
2022-11-15,97.38,97.74,94.76,96.59,95.25,1581840,1581840,-0.79,-0.81125,96.6175,"November 15, 22",-0.0081125,,,,,
2022-11-14,94.83,96.41,94.04,94.14,92.84,1254600,1254600,-0.69,-0.72762,94.855,"November 14, 22",-0.0072762,,,,,
2022-11-11,93.29,96.89,92.65,96.31,94.98,1716405,1716405,3.02,3.24,94.785,"November 11, 22",0.0324,,,,,
2022-11-10,90,93.42,88.71,93.33,92.04,2472700,2472700,3.33,3.7,91.365,"November 10, 22",0.037,,,,,
2022-11-09,84.92,85.79,84.11,84.37,83.2,1639700,1639700,-0.55,-0.64767,84.7975,"November 09, 22",-0.0064767,,,,,
2022-11-08,86.6,87.21,84.74,86.45,85.25,2087322,2087322,-0.15,-0.17321,86.25,"November 08, 22",-0.0017321,,,,,
2022-11-07,85.77,85.91,83.28,85.54,84.36,1737532,1737532,-0.23,-0.26816,85.125,"November 07, 22",-0.0026816,,,,,
2022-11-04,82.75,84.83,81.31,84.72,83.55,2344919,2344919,1.97,2.38,83.4025,"November 04, 22",0.0238,,,,,
2022-11-03,78.09,80.92,77.28,80.09,78.98,1359100,1359100,2,2.56,79.095,"November 03, 22",0.0256,,,,,
2022-11-02,82.25,83.75,79.18,79.44,78.34,1959772,1959772,-2.81,-3.42,81.155,"November 02, 22",-0.0342,,,,,
2022-11-01,83.28,83.58,81.67,82.22,81.08,1220779,1220779,-1.06,-1.27,82.6875,"November 01, 22",-0.0127,,,,,
2022-10-31,82.45,82.84,80.62,81.35,80.22,1499000,1499000,-1.1,-1.33,81.815,"October 31, 22",-0.0133,,,,,
2022-10-28,79.92,83.64,79.92,83.35,82.2,1665117,1665117,3.43,4.29,81.7075,"October 28, 22",0.0429,,,,,
2022-10-27,83.18,84.29,79.79,79.86,78.76,2147529,2147529,-3.32,-3.99,81.78,"October 27, 22",-0.0399,,,,,
2022-10-26,79.65,85.2,78.67,82.25,81.11,4210719,4210719,2.6,3.26,81.4425,"October 26, 22",0.0326,,,,,
2022-10-25,78.15,80.25,78.11,79.65,78.55,2186606,2186606,1.5,1.92,79.04,"October 25, 22",0.0192,,,,,
2022-10-24,77.94,78.27,76.63,77.46,76.39,2094902,2094902,-0.48,-0.61586,77.575,"October 24, 22",-0.0061586,,,,,
2022-10-21,74.18,77.44,73.73,77.27,76.2,2158530,2158530,3.09,4.17,75.655,"October 21, 22",0.0417,,,,,
2022-10-20,73.55,75.6,73.17,73.95,72.93,1455905,1455905,0.4,0.54385,74.0675,"October 20, 22",0.0054385,,,,,
2022-10-19,72.55,74.27,72.18,73.18,72.17,1524307,1524307,0.63,0.86837,73.045,"October 19, 22",0.0086837,,,,,
2022-10-18,74.08,74.52,71.11,72.78,71.77,1717139,1717139,-1.3,-1.75,73.1225,"October 18, 22",-0.0175,,,,,
2022-10-17,73.55,73.95,71.12,71.51,70.52,2107000,2107000,-2.04,-2.77,72.5325,"October 17, 22",-0.0277,,,,,
2022-10-14,76.07,76.38,71.2,71.37,70.38,2410327,2410327,-4.7,-6.18,73.755,"October 14, 22",-0.0618,,,,,
2022-10-13,69.01,75.85,67.81,75.11,74.07,3403800,3403800,6.1,8.84,71.945,"October 13, 22",0.0884,,,,,
2022-10-12,73.88,74.16,71.94,72,71,1928349,1928349,-1.88,-2.54,72.995,"October 12, 22",-0.0254,,,,,
2022-10-11,74.85,75.92,72.86,74.02,73,1761643,1761643,-0.83,-1.11,74.4125,"October 11, 22",-0.0111,,,,,
2022-10-10,77.61,77.61,74.75,76.11,75.06,1701400,1701400,-1.5,-1.93,76.52,"October 10, 22",-0.0193,,,,,
2022-10-07,79.64,80.16,76.65,77.33,76.26,2321826,2321826,-2.31,-2.9,78.445,"October 07, 22",-0.029,,,,,
2022-10-06,81.76,83.2,81,82.01,80.88,1216218,1216218,0.25,0.30577,81.9925,"October 06, 22",0.0030577,,,,,
2022-10-05,80,82.84,79.24,81.95,80.82,1193819,1193819,1.95,2.44,81.0075,"October 05, 22",0.0244,,,,,
2022-10-04,80.84,82.23,80.44,81.67,80.54,1493833,1493833,0.83,1.03,81.295,"October 04, 22",0.0103,,,,,
2022-10-03,76.17,79.73,75.47,78.69,77.6,2160216,2160216,2.52,3.31,77.515,"October 03, 22",0.0331,,,,,
2022-09-30,75.66,77.18,75.01,75.15,74.11,1744800,1744800,-0.51,-0.67407,75.75,"September 30, 22",-0.0067407,,,,,
2022-09-29,77.66,78.07,76.18,77.17,76.1,1601141,1601141,-0.49,-0.63096,77.27,"September 29, 22",-0.0063096,,,,,
2022-09-28,77.9,79.28,77.53,78.95,77.86,1619100,1619100,1.05,1.35,78.415,"September 28, 22",0.0135,,,,,
