date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,recordDate,paymentDate,declarationDate
2025-03-05,904.49,927.08,904.49,921.02,905.05,486900,486900,16.53,1.83,914.27,"March 05, 25",0.0183,,,,,
2025-03-04,909.73,917.61,895.68,910.04,894.26,689611,689611,0.315,0.03407604,908.265,"March 04, 25",0.0003407604,,,,,
2025-03-03,912.07,921.59,903.74,910.58,894.79,547227,547227,-1.49,-0.16336,911.995,"March 03, 25",-0.0016336,,,,,
2025-02-28,910,914,897.81,904.62,888.93,1214800,1214800,-5.38,-0.59121,906.6075,"February 28, 25",-0.0059121,,,,,
2025-02-27,915.34,919.83,906.96,910.38,894.59,503700,503700,-4.96,-0.54188,913.1275,"February 27, 25",-0.0054188,,,,,
2025-02-26,908.33,916.7,907.18,910.28,894.5,664616,664616,1.95,0.21468,910.6225,"February 26, 25",0.0021468,4.69,4.69,2025-02-26,2025-03-19,2025-02-12
2025-02-25,908,914.87,902.99,906.66,886.33,853448,853448,-1.34,-0.14758,908.13,"February 25, 25",-0.0014758,,,,,
2025-02-24,918.09,920,894.46,909.01,888.63,648509,648509,-9.08,-0.98901,910.39,"February 24, 25",-0.0098901,,,,,
2025-02-21,935.02,935.45,916.5,919.68,899.06,664120,664120,-15.34,-1.64,926.6625,"February 21, 25",-0.0164,,,,,
2025-02-20,939.08,940.8,927.03,940.25,919.17,275426,275426,1.17,0.12459,936.79,"February 20, 25",0.0012459,,,,,
2025-02-19,931,939.72,924.65,939.08,918.03,529115,529115,8.08,0.86788,933.6125,"February 19, 25",0.0086788,,,,,
2025-02-18,920.16,939.16,907.34,931.9,911.01,513097,513097,11.74,1.28,924.64,"February 18, 25",0.0128,,,,,
2025-02-14,923.02,953.41,921.34,933.6,912.67,523400,523400,10.58,1.15,932.8425,"February 14, 25",0.0115,,,,,
2025-02-13,899,924.62,890,923,902.31,930526,930526,24,2.67,909.155,"February 13, 25",0.0267,,,,,
2025-02-12,923.47,941.93,923.47,935.2,914.23,518429,518429,11.73,1.27,931.0175,"February 12, 25",0.0127,,,,,
2025-02-11,931.01,943.94,926.54,943.64,922.48,437883,437883,12.63,1.36,936.2825,"February 11, 25",0.0136,,,,,
2025-02-10,935.84,943.65,928.05,943.14,921.99,373720,373720,7.3,0.78005,937.67,"February 10, 25",0.0078005,,,,,
2025-02-07,942.19,942.97,928.9,933.27,912.35,357240,357240,-8.92,-0.94673,936.8325,"February 07, 25",-0.0094673,,,,,
2025-02-06,941.97,944.02,931.83,938.34,917.3,241300,241300,-3.63,-0.38536,939.04,"February 06, 25",-0.0038536,,,,,
2025-02-05,934.93,937.12,924.11,936.5,915.5,326279,326279,1.57,0.16793,933.165,"February 05, 25",0.0016793,,,,,
2025-02-04,906.1,927.31,905.13,924.28,903.56,311300,311300,18.18,2.01,915.705,"February 04, 25",0.0201,,,,,
2025-02-03,911.15,917.83,900.89,915,894.49,393700,393700,3.85,0.42254,911.2175,"February 03, 25",0.0042254,,,,,
2025-01-31,923.9,939.46,912.97,913.66,893.18,652058,652058,-10.24,-1.11,922.4975,"January 31, 25",-0.0111,,,,,
2025-01-30,921.14,936.68,915.38,922.13,901.46,401600,401600,0.99,0.10748,923.8325,"January 30, 25",0.0010748,,,,,
2025-01-29,909.27,915.48,900.76,908.23,887.87,344835,344835,-1.04,-0.11438,908.435,"January 29, 25",-0.0011438,,,,,
2025-01-28,899.94,910.8,886.22,906.81,886.48,734116,734116,6.87,0.76338,900.9425,"January 28, 25",0.0076338,,,,,
2025-01-27,907.39,908.83,857.9,900.1,879.92,976298,976298,-7.29,-0.8034,893.555,"January 27, 25",-0.008034,,,,,
2025-01-24,940,949.6,935.7,940.85,919.76,364464,364464,0.85,0.09042553,941.5375,"January 24, 25",0.0009042553,,,,,
2025-01-23,932.39,941.53,918.42,940.93,919.83,497474,497474,8.54,0.91593,933.3175,"January 23, 25",0.0091593,,,,,
2025-01-22,940.01,947.45,924.32,925.23,904.49,375639,375639,-14.78,-1.57,934.2525,"January 22, 25",-0.0157,,,,,
2025-01-21,923.68,935.02,923.68,934,913.06,666221,666221,10.32,1.12,929.095,"January 21, 25",0.0112,,,,,
2025-01-17,932.12,932.12,914.97,915.59,895.06,623400,623400,-16.53,-1.77,923.7,"January 17, 25",-0.0177,,,,,
2025-01-16,904.97,921.68,899.99,919.89,899.27,514952,514952,14.92,1.65,911.6325,"January 16, 25",0.0165,,,,,
2025-01-15,920.5,928.35,893.12,900.01,879.83,553014,553014,-20.49,-2.23,910.495,"January 15, 25",-0.0223,,,,,
2025-01-14,901.6,907.93,894.65,898.09,877.95,797707,797707,-3.51,-0.38931,900.5675,"January 14, 25",-0.0038931,,,,,
2025-01-13,891.13,901.53,888.52,899.65,879.48,403443,403443,8.52,0.95609,895.2075,"January 13, 25",0.0095609,,,,,
2025-01-10,924.33,934.47,898.83,899.83,879.66,780922,780922,-24.5,-2.65,914.365,"January 10, 25",-0.0265,,,,,
2025-01-08,941.19,951.63,938.86,951.04,929.72,344400,344400,9.85,1.05,945.68,"January 08, 25",0.0105,,,,,
2025-01-07,943.96,951.17,922.62,940.07,918.99,641411,641411,-3.89,-0.41209,939.455,"January 07, 25",-0.0041209,,,,,
2025-01-06,952.61,964.73,939.19,940,918.93,402714,402714,-12.61,-1.32,949.1325,"January 06, 25",-0.0132,,,,,
2025-01-03,950,963.85,948.17,959.97,938.45,284313,284313,9.97,1.05,955.4975,"January 03, 25",0.0105,,,,,
2025-01-02,939,953.77,939,944.23,923.06,440466,440466,5.23,0.55698,944,"January 02, 25",0.0055698,,,,,
2024-12-31,946.7,949.17,934.85,942.89,921.75,516500,516500,-3.81,-0.40245,943.4025,"December 31, 24",-0.0040245,,,,,
2024-12-30,937.92,938.96,929.19,935.93,914.95,298600,298600,-1.99,-0.21217,935.5,"December 30, 24",-0.0021217,,,,,
2024-12-27,939.9,950.17,939.51,942.66,921.53,289731,289731,2.76,0.29365,943.06,"December 27, 24",0.0029365,,,,,
2024-12-26,949.27,952.23,943,948.39,927.13,234852,234852,-0.88,-0.09270281,948.2225,"December 26, 24",-0.0009270281,,,,,
2024-12-24,939.59,950.01,937.7,950.01,928.71,168400,168400,10.42,1.11,944.3275,"December 24, 24",0.0111,,,,,
2024-12-23,932.33,942.27,923.01,939.59,918.52,488700,488700,7.26,0.77869,934.3,"December 23, 24",0.0077869,,,,,
2024-12-20,922.62,936.47,919.29,927.22,906.43,1434622,1434622,4.6,0.49858,926.4,"December 20, 24",0.0049858,,,,,
2024-12-19,925.01,938.96,920.4,921.57,900.91,685376,685376,-3.44,-0.37189,926.485,"December 19, 24",-0.0037189,,,,,
2024-12-18,954.18,963.34,925.64,926.38,905.61,650807,650807,-27.8,-2.91,942.385,"December 18, 24",-0.0291,,,,,
2024-12-17,954.27,971.43,945.45,960.84,939.3,438700,438700,6.57,0.68848,957.9975,"December 17, 24",0.0068848,,,,,
2024-12-16,965,972.02,955.5,957.98,936.5,515200,515200,-7.02,-0.72746,962.625,"December 16, 24",-0.0072746,,,,,
2024-12-13,970.15,982.98,963.04,965,943.36,394573,394573,-5.15,-0.53085,970.2925,"December 13, 24",-0.0053085,,,,,
2024-12-12,977.22,986.5,972.73,975.3,953.43,284500,284500,-1.92,-0.19648,977.9375,"December 12, 24",-0.0019648,,,,,
2024-12-11,965.51,975.92,962.14,973.57,951.74,388105,388105,8.06,0.83479,969.285,"December 11, 24",0.0083479,,,,,
2024-12-10,973.53,973.53,951.25,961.72,940.16,469428,469428,-11.81,-1.21,965.0075,"December 10, 24",-0.0121,,,,,
2024-12-09,985.77,989.84,962.08,968.98,947.26,476100,476100,-16.79,-1.7,976.6675,"December 09, 24",-0.017,,,,,
2024-12-06,981.89,986.68,971.12,985,962.92,541544,541544,3.11,0.31674,981.1725,"December 06, 24",0.0031674,,,,,
2024-12-05,956.15,975.97,953.74,973.8,951.97,384822,384822,17.65,1.85,964.915,"December 05, 24",0.0185,,,,,
2024-12-04,963.65,969.49,959,965.64,943.99,319648,319648,1.99,0.20651,964.445,"December 04, 24",0.0020651,,,,,
2024-12-03,961.91,967.6,958.99,963.65,942.04,386928,386928,1.74,0.18089,963.0375,"December 03, 24",0.0018089,,,,,
2024-12-02,971.18,973.09,956.31,964.84,943.21,536101,536101,-6.34,-0.65281,966.355,"December 02, 24",-0.0065281,,,,,
2024-11-29,983.84,991.93,980.03,981.48,959.48,362814,362814,-2.36,-0.23988,984.32,"November 29, 24",-0.0023988,,,,,
2024-11-27,986,994.03,978.23,979.1,957.15,459647,459647,-6.9,-0.6998,984.34,"November 27, 24",-0.006998,,,,,
2024-11-26,974,982.69,961.36,978.26,956.33,708108,708108,4.26,0.43737,974.0775,"November 26, 24",0.0043737,,,,,
2024-11-25,940,976.35,938.55,974.35,952.51,1977322,1977322,34.35,3.65,957.3125,"November 25, 24",0.0365,,,,,
2024-11-22,928.7,937.32,922.71,936.37,915.38,512800,512800,7.67,0.82589,931.275,"November 22, 24",0.0082589,,,,,
2024-11-21,914,930.15,913.76,923.6,902.89,508100,508100,9.6,1.05,920.3775,"November 21, 24",0.0105,,,,,
2024-11-20,916.3,923.06,914.52,918.94,898.34,664296,664296,2.64,0.28812,918.205,"November 20, 24",0.0028812,,,,,
2024-11-19,911,927.99,905.02,923,902.31,545052,545052,12,1.32,916.7525,"November 19, 24",0.0132,,,,,
2024-11-18,891,910.39,891,909.48,889.09,480200,480200,18.48,2.07,900.4675,"November 18, 24",0.0207,,,,,
2024-11-15,889.48,903.62,885.98,897.37,877.25,368707,368707,7.89,0.88704,894.1125,"November 15, 24",0.0088704,,,,,
2024-11-14,905.53,905.92,893.94,898.12,877.98,414246,414246,-7.41,-0.81831,900.8775,"November 14, 24",-0.0081831,,,,,
2024-11-13,901.39,910,900.52,901.15,880.95,364100,364100,-0.24,-0.02662554,903.265,"November 13, 24",-0.0002662554,4.26,4.26,2024-11-13,2024-12-11,2024-10-30
2024-11-12,915.36,916.68,901.52,903.02,878.61,810358,810358,-12.34,-1.35,909.145,"November 12, 24",-0.0135,,,,,
2024-11-11,921.06,927.54,911.67,913.5,888.81,289832,289832,-7.56,-0.82079,918.4425,"November 11, 24",-0.0082079,,,,,
2024-11-08,916.16,927.82,912.77,921.06,896.16,535955,535955,4.9,0.53484,919.4525,"November 08, 24",0.0053484,,,,,
2024-11-07,898.64,909.46,891.19,907.74,883.2,366238,366238,9.1,1.01,901.7575,"November 07, 24",0.0101,,,,,
2024-11-06,895,895.89,869.5,890.82,866.74,671741,671741,-4.18,-0.46704,887.8025,"November 06, 24",-0.0046704,,,,,
2024-11-05,894.4,909.46,888.9,908.99,884.42,437534,437534,14.59,1.63,900.4375,"November 05, 24",0.0163,,,,,
2024-11-04,888,898.19,887.15,895.92,871.7,335828,335828,7.92,0.89189,892.315,"November 04, 24",0.0089189,,,,,
2024-11-01,914,916.31,887.28,888.3,864.29,451000,451000,-25.7,-2.81,901.4725,"November 01, 24",-0.0281,,,,,
2024-10-31,885.36,925,885.36,908.08,883.53,850730,850730,22.72,2.57,900.95,"October 31, 24",0.0257,,,,,
2024-10-30,913.4,917.6,908.37,910.22,885.62,543437,543437,-3.18,-0.34815,912.3975,"October 30, 24",-0.0034815,,,,,
2024-10-29,912,920.15,903.94,905.91,881.42,534500,534500,-6.09,-0.66776,910.5,"October 29, 24",-0.0066776,,,,,
2024-10-28,927.49,929.15,912.31,912.62,887.95,447466,447466,-14.87,-1.6,920.3925,"October 28, 24",-0.016,,,,,
2024-10-25,917.4,943.02,913,914.33,889.62,1032154,1032154,-3.07,-0.33464,921.9375,"October 25, 24",-0.0033464,,,,,
2024-10-24,890.27,896.75,887.9,895.76,871.55,425529,425529,5.49,0.61667,892.67,"October 24, 24",0.0061667,,,,,
2024-10-23,873.72,891.86,873.01,891.16,867.07,400200,400200,17.44,2,882.4375,"October 23, 24",0.02,,,,,
2024-10-22,878.62,883.04,877.4,878.37,854.63,264262,264262,-0.25,-0.02845371,879.3575,"October 22, 24",-0.0002845371,,,,,
2024-10-21,887.98,895.04,877.12,879.94,856.16,396333,396333,-8.04,-0.90543,885.02,"October 21, 24",-0.0090543,,,,,
2024-10-18,888.15,895.23,884.86,895.2,871,299400,299400,7.05,0.79378,890.86,"October 18, 24",0.0079378,,,,,
2024-10-17,880.91,890,875.41,888.85,864.82,447429,447429,7.94,0.90134,883.7925,"October 17, 24",0.0090134,,,,,
2024-10-16,878.64,882.8,873.29,880.2,856.41,260500,260500,1.56,0.17755,878.7325,"October 16, 24",0.0017755,,,,,
2024-10-15,872.12,882.02,868.49,878.03,854.3,558100,558100,5.91,0.67766,875.165,"October 15, 24",0.0067766,,,,,
2024-10-14,867.89,873.57,863.33,866.02,842.61,418526,418526,-1.87,-0.21547,867.7025,"October 14, 24",-0.0021547,,,,,
2024-10-11,869.63,878.57,864.29,871.56,848,425237,425237,1.93,0.22193,871.0125,"October 11, 24",0.0022193,,,,,
2024-10-10,876.76,890,870.33,870.54,847.01,268534,268534,-6.22,-0.70943,876.9075,"October 10, 24",-0.0070943,,,,,
2024-10-09,870.12,877.77,862.23,876.76,853.06,239260,239260,6.64,0.76311,871.72,"October 09, 24",0.0076311,,,,,
2024-10-08,876.68,877.77,871.44,872.51,848.93,245000,245000,-4.17,-0.47566,874.6,"October 08, 24",-0.0047566,,,,,
2024-10-07,868.56,872.7,864.08,870.01,846.49,235020,235020,1.45,0.16694,868.8375,"October 07, 24",0.0016694,,,,,
2024-10-04,883.97,883.97,867.29,876.88,853.18,236800,236800,-7.09,-0.80206,878.0275,"October 04, 24",-0.0080206,,,,,
2024-10-03,884.92,884.92,873.97,876.22,852.54,209435,209435,-8.7,-0.98314,880.0075,"October 03, 24",-0.0098314,,,,,
2024-10-02,871.79,887.41,871.79,886.6,862.64,255402,255402,14.81,1.7,879.3975,"October 02, 24",0.017,,,,,
2024-10-01,894.98,894.98,876.37,883,859.13,419917,419917,-11.98,-1.34,887.3325,"October 01, 24",-0.0134,,,,,
2024-09-30,879.41,889.56,879.41,887.63,863.64,534600,534600,8.22,0.93472,884.0025,"September 30, 24",0.0093472,,,,,
2024-09-27,886.15,889.61,879.95,882.69,858.83,359055,359055,-3.46,-0.39045,884.6,"September 27, 24",-0.0039045,,,,,
2024-09-26,896.62,896.62,876.49,878.98,855.22,579500,579500,-17.64,-1.97,887.1775,"September 26, 24",-0.0197,,,,,
2024-09-25,892.08,896.52,888.01,890.01,865.95,554115,554115,-2.07,-0.23204,891.655,"September 25, 24",-0.0023204,,,,,
2024-09-24,881.92,892.07,880.44,887.58,863.59,435032,435032,5.66,0.64178,885.5025,"September 24, 24",0.0064178,,,,,
2024-09-23,883.87,890.6,876.26,881.92,858.08,452040,452040,-1.95,-0.22062,883.1625,"September 23, 24",-0.0022062,,,,,
2024-09-20,865.8,886.5,862.95,877.2,853.49,1240600,1240600,11.4,1.32,873.1125,"September 20, 24",0.0132,,,,,
2024-09-19,874.95,879.47,868.72,870.99,847.45,597000,597000,-3.96,-0.4526,873.5325,"September 19, 24",-0.004526,,,,,
2024-09-18,862.3,872.87,859.93,860.95,837.68,288300,288300,-1.35,-0.15656,864.0125,"September 18, 24",-0.0015656,,,,,
2024-09-17,877.24,881.96,861.72,864.33,840.97,322200,322200,-12.91,-1.47,871.3125,"September 17, 24",-0.0147,,,,,
2024-09-16,871.38,880.73,871.38,876.57,852.88,249137,249137,5.19,0.59561,875.015,"September 16, 24",0.0059561,,,,,
2024-09-13,869.9,875.66,869.9,871.54,847.98,282044,282044,1.64,0.18853,871.75,"September 13, 24",0.0018853,,,,,
2024-09-12,874.71,874.71,855.45,868.81,845.33,344200,344200,-5.9,-0.67451,868.42,"September 12, 24",-0.0067451,,,,,
2024-09-11,854.48,869.27,847,867.7,844.25,656349,656349,13.22,1.55,859.6125,"September 11, 24",0.0155,,,,,
2024-09-10,835.9,865.45,835.34,864.78,841.4,598614,598614,28.88,3.45,850.3675,"September 10, 24",0.0345,,,,,
2024-09-09,821.34,835.4,820.08,831.8,809.32,430136,430136,10.46,1.27,827.155,"September 09, 24",0.0127,,,,,
2024-09-06,821.53,825.01,809.54,817.96,795.85,457770,457770,-3.57,-0.43456,818.51,"September 06, 24",-0.0043456,,,,,
2024-09-05,826.24,829.04,816.6,821.74,799.53,333726,333726,-4.5,-0.54464,823.405,"September 05, 24",-0.0054464,,,,,
2024-09-04,826.19,830,816,827.59,805.22,586300,586300,1.4,0.16945,824.945,"September 04, 24",0.0016945,,,,,
2024-09-03,829.47,835.49,825.3,832.15,809.66,402407,402407,2.68,0.3231,830.6025,"September 03, 24",0.003231,,,,,
2024-08-30,820.38,836.48,816.99,834.36,811.81,521000,521000,13.98,1.7,827.0525,"August 30, 24",0.017,,,,,
2024-08-29,812.78,823.38,810,818.74,796.61,310400,310400,5.96,0.73329,816.225,"August 29, 24",0.0073329,,,,,
2024-08-28,817.48,818.5,810.31,813.7,791.71,218633,218633,-3.78,-0.4624,814.9975,"August 28, 24",-0.004624,,,,,
2024-08-27,815.42,820.68,813.6,817.98,795.87,257100,257100,2.56,0.31395,816.92,"August 27, 24",0.0031395,,,,,
2024-08-26,830.39,833,816.09,818.9,796.77,284009,284009,-11.49,-1.38,824.595,"August 26, 24",-0.0138,,,,,
2024-08-23,822.42,829.39,817.96,827.96,805.58,532749,532749,5.54,0.67362,824.4325,"August 23, 24",0.0067362,,,,,
2024-08-22,818.39,820.85,814.13,818.95,796.81,418336,418336,0.56,0.06842703,818.08,"August 22, 24",0.0006842703,,,,,
2024-08-21,826,826.9,816.01,817.99,795.88,382700,382700,-8.01,-0.96973,821.725,"August 21, 24",-0.0096973,4.26,4.26,2024-08-21,2024-09-18,2024-08-07
2024-08-20,833.57,833.57,824.78,829.84,803.26,284125,284125,-3.73,-0.44747,830.44,"August 20, 24",-0.0044747,,,,,
2024-08-19,820.93,834.6,820.7,830.38,803.78,304239,304239,9.45,1.15,826.6525,"August 19, 24",0.0115,,,,,
2024-08-16,825.8,831.7,821,828.66,802.12,371708,371708,2.86,0.34633,826.79,"August 16, 24",0.0034633,,,,,
2024-08-15,838.15,839.05,827.14,830.08,803.49,553501,553501,-8.07,-0.96283,833.605,"August 15, 24",-0.0096283,,,,,
2024-08-14,831.75,843.27,828.81,841.49,814.54,566505,566505,9.74,1.17,836.33,"August 14, 24",0.0117,,,,,
2024-08-13,825,831.47,820.99,829.64,803.07,429200,429200,4.64,0.56242,826.775,"August 13, 24",0.0056242,,,,,
2024-08-12,815,820,803.28,819.09,792.85,409000,409000,4.09,0.50184,814.3425,"August 12, 24",0.0050184,,,,,
2024-08-09,811.95,823.34,804.37,818.88,792.65,365900,365900,6.93,0.8535,814.635,"August 09, 24",0.008535,,,,,
2024-08-08,775.74,812.75,772,809.48,783.55,716700,716700,33.74,4.35,792.4925,"August 08, 24",0.0435,,,,,
2024-08-07,783.86,799.99,779.15,780.29,755.3,695052,695052,-3.57,-0.45544,785.8225,"August 07, 24",-0.0045544,,,,,
2024-08-06,767.52,791.28,763.49,784.61,759.48,410400,410400,17.09,2.23,776.725,"August 06, 24",0.0223,,,,,
2024-08-05,800.81,800.81,764.11,768.24,743.63,675400,675400,-32.57,-4.07,783.4925,"August 05, 24",-0.0407,,,,,
2024-08-02,810.72,814.95,798.68,806.65,780.81,379114,379114,-4.07,-0.50202,807.75,"August 02, 24",-0.0050202,,,,,
2024-08-01,792.5,813.86,792.5,811.18,785.2,622735,622735,18.68,2.36,802.51,"August 01, 24",0.0236,,,,,
2024-07-31,778.27,799.53,770.55,790.24,764.93,718732,718732,11.97,1.54,784.6475,"July 31, 24",0.0154,,,,,
2024-07-30,776.55,784.35,768.13,768.77,744.15,665347,665347,-7.78,-1,774.45,"July 30, 24",-0.01,,,,,
2024-07-29,771.55,783.13,768.07,776.55,751.68,399141,399141,5,0.64805,774.825,"July 29, 24",0.0064805,,,,,
2024-07-26,769.31,779.98,766.87,772.43,747.69,541016,541016,3.12,0.40556,772.1475,"July 26, 24",0.0040556,,,,,
2024-07-25,797.3,801.74,767.27,769.31,744.67,538024,538024,-27.99,-3.51,783.905,"July 25, 24",-0.0351,,,,,
2024-07-24,802,807.07,790,794.15,768.71,353112,353112,-7.85,-0.9788,798.305,"July 24, 24",-0.009788,,,,,
2024-07-23,806.3,812.87,800.27,802.97,777.25,243110,243110,-3.33,-0.413,805.6025,"July 23, 24",-0.00413,,,,,
2024-07-22,786.82,799.97,783.32,798.86,773.27,266219,266219,12.04,1.53,792.2425,"July 22, 24",0.0153,,,,,
2024-07-19,796.01,800,783.31,786.82,761.62,234300,234300,-9.19,-1.15,791.535,"July 19, 24",-0.0115,,,,,
2024-07-18,801.84,812.32,792.94,795.07,769.6,339500,339500,-6.77,-0.84431,800.5425,"July 18, 24",-0.0084431,,,,,
2024-07-17,810,819.41,799.17,803.14,777.42,397151,397151,-6.86,-0.84691,807.93,"July 17, 24",-0.0084691,,,,,
2024-07-16,810,813.72,797.45,812.62,786.59,261240,261240,2.62,0.32346,808.4475,"July 16, 24",0.0032346,,,,,
2024-07-15,806.62,809.6,795.34,804.66,778.89,306600,306600,-1.96,-0.24299,804.055,"July 15, 24",-0.0024299,,,,,
2024-07-12,801.81,814.24,797.3,804.84,779.06,466200,466200,3.03,0.3779,804.5475,"July 12, 24",0.003779,,,,,
2024-07-11,785.51,803.22,784.5,797.8,772.25,459384,459384,12.29,1.56,792.7575,"July 11, 24",0.0156,,,,,
2024-07-10,770.72,778.93,761.19,775.96,751.11,325617,325617,5.24,0.67988,771.7,"July 10, 24",0.0067988,,,,,
2024-07-09,759.09,769.77,751.55,766.83,742.27,338941,338941,7.74,1.02,761.81,"July 09, 24",0.0102,,,,,
2024-07-08,753.69,760.11,750.17,756.92,732.68,292042,292042,3.23,0.42856,755.2225,"July 08, 24",0.0042856,,,,,
2024-07-05,750.37,755.1,746.73,754.49,730.32,371423,371423,4.12,0.54906,751.6725,"July 05, 24",0.0054906,,,,,
2024-07-03,759.14,759.14,747.67,749,725.01,236238,236238,-10.14,-1.34,753.7375,"July 03, 24",-0.0134,,,,,
2024-07-02,761.56,767.15,753.2,756.38,732.15,372142,372142,-5.18,-0.68018,759.5725,"July 02, 24",-0.0068018,,,,,
2024-07-01,756.34,762.14,751.05,759.68,735.35,387756,387756,3.34,0.4416,757.3025,"July 01, 24",0.004416,,,,,
2024-06-28,756.95,761.95,753.59,756.6,732.37,1146810,1146810,-0.35,-0.04623819,757.2725,"June 28, 24",-0.0004623819,,,,,
2024-06-27,744.58,752.74,741.75,751.96,727.87,380100,380100,7.38,0.99116,747.7575,"June 27, 24",0.0099116,,,,,
2024-06-26,737.01,746.4,735.98,741.87,718.11,654917,654917,4.86,0.65942,740.315,"June 26, 24",0.0065942,,,,,
2024-06-25,753.01,753.21,735.58,742.86,719.07,662747,662747,-10.15,-1.35,746.165,"June 25, 24",-0.0135,,,,,
2024-06-24,767.36,769.93,751.59,752.2,728.11,559017,559017,-15.16,-1.98,760.27,"June 24, 24",-0.0198,,,,,
2024-06-21,763.2,766.7,757.76,765,740.5,985003,985003,1.8,0.23585,763.165,"June 21, 24",0.0023585,,,,,
2024-06-20,773,774.81,762.34,763.6,739.14,369624,369624,-9.4,-1.22,768.4375,"June 20, 24",-0.0122,,,,,
2024-06-18,768.33,774.92,763.07,773.84,749.05,385362,385362,5.51,0.71714,770.04,"June 18, 24",0.0071714,,,,,
2024-06-17,765.06,769.6,760,762.38,737.96,285300,285300,-2.68,-0.3503,764.26,"June 17, 24",-0.003503,,,,,
2024-06-14,768.32,771.05,761.66,766.26,741.72,275600,275600,-2.06,-0.26812,766.8225,"June 14, 24",-0.0026812,,,,,
2024-06-13,763.02,774.51,762.15,766.6,742.05,366100,366100,3.58,0.46919,766.57,"June 13, 24",0.0046919,,,,,
2024-06-12,774.61,777.75,759.44,761.45,737.06,447800,447800,-13.16,-1.7,768.3125,"June 12, 24",-0.017,,,,,
2024-06-11,759.78,766,756.26,760.28,735.93,364725,364725,0.5,0.06580852,760.58,"June 11, 24",0.0006580852,,,,,
2024-06-10,748.41,766.01,747.65,762.53,738.11,406700,406700,14.12,1.89,756.15,"June 10, 24",0.0189,,,,,
2024-06-07,750.01,757.05,747,753.39,729.26,378400,378400,3.38,0.45066,751.8625,"June 07, 24",0.0045066,,,,,
2024-06-06,756.68,763.46,749.67,762.83,738.4,603500,603500,6.15,0.81276,758.16,"June 06, 24",0.0081276,,,,,
2024-06-05,766.99,768.36,758.47,758.61,734.31,380435,380435,-8.38,-1.09,763.1075,"June 05, 24",-0.0109,,,,,
2024-06-04,755.24,769.4,749.18,764.68,740.19,461948,461948,9.44,1.25,759.625,"June 04, 24",0.0125,,,,,
2024-06-03,766.66,768.92,750.06,751.46,727.39,451659,451659,-15.2,-1.98,759.275,"June 03, 24",-0.0198,,,,,
2024-05-31,761.85,768.55,756.73,762.98,738.54,1066500,1066500,1.13,0.14832,762.5275,"May 31, 24",0.0014832,,,,,
2024-05-30,771.24,771.54,759.39,760.63,736.27,381600,381600,-10.61,-1.38,765.7,"May 30, 24",-0.0138,,,,,
2024-05-29,765.46,772.84,759.78,760.02,735.68,357242,357242,-5.44,-0.71068,764.525,"May 29, 24",-0.0071068,,,,,
2024-05-28,768.96,775.86,764.63,768.71,744.09,516400,516400,-0.25,-0.03251144,769.54,"May 28, 24",-0.0003251144,,,,,
2024-05-24,770.33,774.6,765.29,766.12,741.58,294600,294600,-4.21,-0.54652,769.085,"May 24, 24",-0.0054652,,,,,
2024-05-23,784.66,788.36,767.26,767.53,742.95,491700,491700,-17.13,-2.18,776.9525,"May 23, 24",-0.0218,,,,,
2024-05-22,792.86,797.35,778.63,781.46,756.43,426700,426700,-11.4,-1.44,787.575,"May 22, 24",-0.0144,,,,,
2024-05-21,791.75,796.74,788.14,792.24,766.86,539515,539515,0.49,0.06188822,792.2175,"May 21, 24",0.0006188822,4.26,4.26,2024-05-22,2024-06-19,2024-05-08
2024-05-20,795.25,801.96,791.19,795.28,765.68,463800,463800,0.03,0.0037724,795.92,"May 20, 24",3.7724e-05,,,,,
2024-05-17,800.82,806.07,796.62,799.83,770.06,543400,543400,-0.99,-0.12362,800.835,"May 17, 24",-0.0012362,,,,,
2024-05-16,812.98,813.3,794.46,799.5,769.74,609057,609057,-13.48,-1.66,805.06,"May 16, 24",-0.0166,,,,,
2024-05-15,800.32,812.52,796.41,809.68,779.54,987018,987018,9.36,1.17,804.7325,"May 15, 24",0.0117,,,,,
2024-05-14,778,796.53,772.99,789.82,760.42,905355,905355,11.82,1.52,784.335,"May 14, 24",0.0152,,,,,
2024-05-13,760.46,777.69,755.45,776.89,747.97,652000,652000,16.43,2.16,767.6225,"May 13, 24",0.0216,,,,,
2024-05-10,760.55,779,752.87,757.68,729.48,975447,975447,-2.87,-0.37736,762.525,"May 10, 24",-0.0037736,,,,,
2024-05-09,778,800,761.03,772.43,743.68,2353632,2353632,-5.57,-0.71594,777.865,"May 09, 24",-0.0071594,,,,,
2024-05-08,701.36,703.18,684.14,692.71,666.93,876100,876100,-8.65,-1.23,695.3475,"May 08, 24",-0.0123,,,,,
2024-05-07,698.21,715.61,692.81,711.87,685.37,629300,629300,13.66,1.96,704.625,"May 07, 24",0.0196,,,,,
2024-05-06,708.99,708.99,688.07,693.73,667.91,799123,799123,-15.26,-2.15,699.945,"May 06, 24",-0.0215,,,,,
2024-05-03,716.41,730.24,697.99,700.18,674.12,762548,762548,-16.23,-2.27,711.205,"May 03, 24",-0.0227,,,,,
2024-05-02,703.77,704.92,693.11,698.7,672.69,1029600,1029600,-5.07,-0.72041,700.125,"May 02, 24",-0.0072041,,,,,
