date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,change,vwap,low,open,high,unadjustedVolume,changePercent,changeOverTime,adjClose,volume
2023-07-11,"July 11, 23",,,,,,216.46,-1.33,217.0825,215.12,217.79,218.96,533900,-0.61068,-0.0061068,209.23,533900
2023-07-10,"July 10, 23",,,,,,216.97,6.97,213.51,210,210,217.07,624005,3.32,0.0332,209.72,624005
2023-07-07,"July 07, 23",,,,,,209.98,0.83,210.1775,209.15,209.15,212.43,230546,0.39684,0.0039684,202.97,230546
2023-07-06,"July 06, 23",,,,,,210.12,0.7,209.36,207.66,209.42,210.24,339600,0.33426,0.0033426,203.1,339600
2023-07-05,"July 05, 23",,,,,,210.87,0.25,211.11,210.57,210.62,212.38,369100,0.1187,0.001187,203.83,369100
2023-07-03,"July 03, 23",,,,,,212.83,-1.12,213.5575,212.8,213.95,214.65,175200,-0.52349,-0.0052349,205.72,175200
2023-06-30,"June 30, 23",,,,,,215.26,0.73,215.255,213.83,214.53,217.4,606597,0.34028,0.0034028,208.07,606597
2023-06-29,"June 29, 23",,,,,,213.53,3.84,211.485,208.82,209.69,213.9,735400,1.83,0.0183,206.4,735400
2023-06-28,"June 28, 23",,,,,,209.98,-0.57,210.0825,209.08,210.55,210.72,653304,-0.27072,-0.0027072,202.97,653304
2023-06-27,"June 27, 23",,,,,,210.75,4.16,208.495,205.7,206.59,210.94,713100,2.01,0.0201,203.71,713100
2023-06-26,"June 26, 23",,,,,,205.93,2.1,204.97,203.73,203.83,206.39,409046,1.03,0.0103,199.05,409046
2023-06-23,"June 23, 23",,,,,,203.04,0.5,202.6875,201.54,202.54,203.63,620842,0.24686,0.0024686,196.26,620842
2023-06-22,"June 22, 23",,,,,,203.62,-3.4,205.175,203.04,207.02,207.02,549600,-1.64,-0.0164,196.82,549600
2023-06-21,"June 21, 23",,,,,,206.67,2.44,205.33,202.65,204.23,207.77,338207,1.19,0.0119,199.77,338207
2023-06-20,"June 20, 23",,,,,,205.14,-1.75,206.2625,204.39,206.89,208.63,524900,-0.84586,-0.0084586,198.29,524900
2023-06-16,"June 16, 23",,,,,,209.75,-1.6,210.5675,208.7,211.35,212.47,873107,-0.75704,-0.0075704,202.74,873107
2023-06-15,"June 15, 23",,,,,,210.4,2.96,209.015,207.43,207.44,210.79,454300,1.43,0.0143,203.37,454300
2023-06-14,"June 14, 23",,,,,,207.86,-1.76,208.6925,206.7,209.62,210.59,330200,-0.83961,-0.0083961,200.92,330200
2023-06-13,"June 13, 23",,,,,,208.83,1.52,208.295,207.3,207.31,209.74,616915,0.7332,0.007332,201.86,616915
2023-06-12,"June 12, 23",,,,,,207,-0.3,207.05,205.7,207.3,208.2,356000,-0.14472,-0.0014472,200.09,356000
2023-06-09,"June 09, 23",,,,,,206.86,-1.19,206.9675,204.91,208.05,208.05,251804,-0.57198,-0.0057198,199.95,251804
2023-06-08,"June 08, 23",0.64,0.64,2023-06-09,2023-06-23,2023-05-25,207.44,0.07,207.07,205.2,207.37,208.27,609549,0.03375609,0.0003375609,200.51,609549
2023-06-07,"June 07, 23",,,,,,208.19,3.09,206.5225,204.47,205.1,208.33,704236,1.51,0.0151,200.62,704236
2023-06-06,"June 06, 23",,,,,,205.54,0.83,205.3425,204.45,204.71,206.67,389233,0.40545,0.0040545,198.07,389233
2023-06-05,"June 05, 23",,,,,,205.39,-4.07,207.225,204.59,209.46,209.46,480906,-1.94,-0.0194,197.92,480906
2023-06-02,"June 02, 23",,,,,,209.1,5.57,206.4825,203.47,203.53,209.83,469532,2.74,0.0274,201.5,469532
2023-06-01,"June 01, 23",,,,,,201.32,1.99,200.155,197.79,199.33,202.18,886900,0.99834,0.0099834,194,886900
2023-05-31,"May 31, 23",,,,,,199.16,-2.35,200.375,198.56,201.51,202.27,1040800,-1.17,-0.0117,191.92,1040800
2023-05-30,"May 30, 23",,,,,,202.79,-1.2,203.5325,202.09,203.99,205.26,381400,-0.58826,-0.0058826,195.42,381400
2023-05-26,"May 26, 23",,,,,,203.48,1.01,203.01,201.75,202.47,204.34,336543,0.49884,0.0049884,196.08,336543
2023-05-25,"May 25, 23",,,,,,201.79,1.05,201.205,199.53,200.74,202.76,378706,0.52306,0.0052306,194.45,378706
2023-05-24,"May 24, 23",,,,,,200.16,-3.36,201.8125,200.05,203.52,203.52,434000,-1.65,-0.0165,192.88,434000
2023-05-23,"May 23, 23",,,,,,204.58,-3.78,206.355,204.12,208.36,208.36,651647,-1.81,-0.0181,197.14,651647
2023-05-22,"May 22, 23",,,,,,208.68,3.18,207.14,204.7,205.5,209.68,599406,1.55,0.0155,201.09,599406
2023-05-19,"May 19, 23",,,,,,204.99,-2.14,205.9875,204.51,207.13,207.32,505307,-1.03,-0.0103,197.54,505307
2023-05-18,"May 18, 23",,,,,,205.29,0.7,204.78,202.81,204.59,206.43,480600,0.34215,0.0034215,197.83,480600
2023-05-17,"May 17, 23",,,,,,204.79,1.17,204.48,203.39,203.62,206.12,369642,0.5746,0.005746,197.34,369642
2023-05-16,"May 16, 23",,,,,,202.7,-3.91,204.6475,202.67,206.61,206.61,455300,-1.89,-0.0189,195.33,455300
2023-05-15,"May 15, 23",,,,,,207.89,-0.4,207.7525,206.54,208.29,208.29,333144,-0.19204,-0.0019204,200.33,333144
2023-05-12,"May 12, 23",,,,,,208.47,-1.16,208.58,206.59,209.63,209.63,309704,-0.55336,-0.0055336,200.89,309704
2023-05-11,"May 11, 23",,,,,,207.95,1.74,206.855,205.3,206.21,207.96,422800,0.8438,0.008438,200.39,422800
2023-05-10,"May 10, 23",,,,,,207.7,-1.6,207.98,204.82,209.3,210.1,321501,-0.76445,-0.0076445,200.15,321501
2023-05-09,"May 09, 23",,,,,,208.16,-1.97,209.2125,207.58,210.13,210.98,351340,-0.93751,-0.0093751,200.59,351340
2023-05-08,"May 08, 23",,,,,,210.64,-1.38,211.3675,209.85,212.02,212.96,260300,-0.65088,-0.0065088,202.98,260300
2023-05-05,"May 05, 23",,,,,,210.93,1.54,210.0975,208.28,209.39,211.79,367300,0.73547,0.0073547,203.26,367300
2023-05-04,"May 04, 23",,,,,,207.49,-3.1,209.1225,207.03,210.59,211.38,432140,-1.47,-0.0147,199.95,432140
2023-05-03,"May 03, 23",,,,,,210.1,1.73,209.485,206.73,208.37,212.74,703300,0.83025,0.0083025,202.46,703300
2023-05-02,"May 02, 23",,,,,,206.73,0.29,206.1325,203.78,206.44,207.58,421822,0.14048,0.0014048,199.21,421822
2023-05-01,"May 01, 23",,,,,,206.84,0.52,206.7675,205.74,206.32,208.17,643412,0.25204,0.0025204,199.32,643412
2023-04-28,"April 28, 23",,,,,,206.32,-0.93,207.0475,205.31,207.25,209.31,695038,-0.44873,-0.0044873,198.82,695038
2023-04-27,"April 27, 23",,,,,,207.83,2.83,204.3975,196.85,205,207.91,759100,1.38,0.0138,200.27,759100
2023-04-26,"April 26, 23",,,,,,209.78,-3.42,212.0575,209.11,213.2,216.14,524108,-1.6,-0.016,202.15,524108
2023-04-25,"April 25, 23",,,,,,215.37,-2.54,216.8475,215.15,217.91,218.96,545720,-1.17,-0.0117,207.54,545720
2023-04-24,"April 24, 23",,,,,,218.25,1.1,217.9325,217.03,217.15,219.3,531200,0.50656,0.0050656,210.31,531200
2023-04-21,"April 21, 23",,,,,,217.76,-0.72,217.695,216.06,218.48,218.48,346600,-0.32955,-0.0032955,209.84,346600
2023-04-20,"April 20, 23",,,,,,217.23,0.28,217.325,216.21,216.95,218.91,541500,0.12906,0.0012906,209.33,541500
2023-04-19,"April 19, 23",,,,,,217.84,-1.19,218.3225,215.81,219.03,220.61,655500,-0.5433,-0.005433,209.92,655500
2023-04-18,"April 18, 23",,,,,,220.55,-0.41,221.115,220.32,220.96,222.63,453800,-0.18555,-0.0018555,212.53,453800
2023-04-17,"April 17, 23",,,,,,220.87,0.84,220.085,218.53,220.03,220.91,335846,0.38177,0.0038177,212.84,335846
2023-04-14,"April 14, 23",,,,,,219.53,-1.35,220.65,218.84,220.88,223.35,252700,-0.61119,-0.0061119,211.55,252700
2023-04-13,"April 13, 23",,,,,,221.44,-0.19,220.305,216.04,221.63,222.11,281021,-0.08572847,-0.0008572847,213.39,281021
2023-04-12,"April 12, 23",,,,,,221.86,0.45,221.76,220.61,221.41,223.16,212544,0.20324,0.0020324,213.79,212544
2023-04-11,"April 11, 23",,,,,,220.41,0.38,220.805,220.03,220.03,222.75,221900,0.1727,0.001727,212.4,221900
2023-04-10,"April 10, 23",,,,,,219.45,3.72,217.275,214.04,215.73,219.88,277600,1.72,0.0172,211.47,277600
2023-04-06,"April 06, 23",,,,,,216.77,-0.64,216.9275,215.28,217.41,218.25,263100,-0.29437,-0.0029437,208.89,263100
2023-04-05,"April 05, 23",,,,,,217.84,-3.27,219.2875,216.97,221.11,221.23,366600,-1.48,-0.0148,209.92,366600
2023-04-04,"April 04, 23",,,,,,222.23,-7.21,225.545,221.07,229.44,229.44,336808,-3.14,-0.0314,214.15,336808
2023-04-03,"April 03, 23",,,,,,229.23,-0.93,229.78,228.12,230.16,231.61,355808,-0.40407,-0.0040407,220.9,355808
2023-03-31,"March 31, 23",,,,,,231.03,2.98,229.3925,227.33,228.05,231.16,298644,1.31,0.0131,222.63,298644
2023-03-30,"March 30, 23",,,,,,226.96,-0.35,227.1325,226.18,227.31,228.08,147300,-0.15397,-0.0015397,218.71,147300
2023-03-29,"March 29, 23",,,,,,226.07,1.59,224.995,223.14,224.48,226.29,213308,0.7083,0.007083,217.85,213308
2023-03-28,"March 28, 23",,,,,,222.91,0.99,222.6525,221.15,221.92,224.63,212128,0.44611,0.0044611,214.8,212128
2023-03-27,"March 27, 23",,,,,,221.73,0.09,221.38,219.53,221.64,222.62,234000,0.04060639,0.0004060639,213.67,234000
2023-03-24,"March 24, 23",,,,,,219.44,3.49,217.37,214.45,215.95,219.64,236910,1.62,0.0162,211.46,236910
2023-03-23,"March 23, 23",,,,,,218,-0.27,218.4725,216.02,218.27,221.6,308500,-0.1237,-0.001237,210.07,308500
2023-03-22,"March 22, 23",,,,,,218.85,-3.42,221.0525,218.78,222.27,224.31,314600,-1.54,-0.0154,210.89,314600
2023-03-21,"March 21, 23",,,,,,222.51,-0.16,222.3925,220.29,222.67,224.1,296810,-0.07185521,-0.0007185521,214.42,296810
2023-03-20,"March 20, 23",,,,,,220.09,2.85,218.75,217.24,217.24,220.43,248831,1.31,0.0131,212.09,248831
2023-03-17,"March 17, 23",,,,,,215.74,-2.12,216.255,213.43,217.86,217.99,595100,-0.9731,-0.009731,207.9,595100
2023-03-16,"March 16, 23",,,,,,219.12,5.13,216.685,213.99,213.99,219.64,438749,2.4,0.024,211.15,438749
2023-03-15,"March 15, 23",,,,,,215.8,-4.5,217.4975,212.94,220.3,220.95,447700,-2.04,-0.0204,207.95,447700
2023-03-14,"March 14, 23",,,,,,223.96,1.34,223.1375,220.72,222.62,225.25,345040,0.60192,0.0060192,215.82,345040
2023-03-13,"March 13, 23",,,,,,219.02,0.87,218.7025,217.04,218.15,220.6,329524,0.39881,0.0039881,211.06,329524
2023-03-10,"March 10, 23",,,,,,219.93,-3.49,221.4575,218.14,223.42,224.34,466200,-1.56,-0.0156,211.93,466200
2023-03-09,"March 09, 23",,,,,,223.13,-1.65,224.1025,222.3,224.78,226.2,362325,-0.73405,-0.0073405,215.02,362325
2023-03-08,"March 08, 23",,,,,,223.44,-0.53,223.3725,221.9,223.97,224.18,347000,-0.23664,-0.0023664,215.32,347000
2023-03-07,"March 07, 23",,,,,,224.06,-3.43,225.6825,223.39,227.49,227.79,244609,-1.51,-0.0151,215.91,244609
2023-03-06,"March 06, 23",,,,,,227.27,-1.28,228.2775,227.09,228.55,230.2,242303,-0.56005,-0.0056005,219.01,242303
2023-03-03,"March 03, 23",,,,,,228.24,3.24,226.2625,223.37,225,228.44,332300,1.44,0.0144,219.94,332300
2023-03-02,"March 02, 23",,,,,,224.43,2.11,223.2925,221.2,222.32,225.22,379800,0.94908,0.0094908,216.27,379800
2023-03-01,"March 01, 23",,,,,,223.48,-0.4,223.7325,222.18,223.88,225.39,443416,-0.17867,-0.0017867,215.35,443416
2023-02-28,"February 28, 23",,,,,,224.98,-0.14,225.8125,224.9,225.12,228.25,445319,-0.06218905,-0.0006218905,216.8,445319
2023-02-27,"February 27, 23",,,,,,225.22,-1.27,226.04,224.84,226.49,227.61,187500,-0.56073,-0.0056073,217.03,187500
2023-02-24,"February 24, 23",,,,,,224.84,0.27,224.4,222.1,224.57,226.09,483240,0.12023,0.0012023,216.66,483240
2023-02-23,"February 23, 23",,,,,,225.69,-0.21,225.315,222.25,225.9,227.42,333800,-0.09296149,-0.0009296149,217.48,333800
2023-02-22,"February 22, 23",,,,,,224.85,-1.31,225.73,224,226.16,227.91,385600,-0.57924,-0.0057924,216.67,385600
2023-02-21,"February 21, 23",,,,,,224.88,-4.4,227.2925,224.29,229.28,230.72,835700,-1.92,-0.0192,216.7,835700
2023-02-17,"February 17, 23",,,,,,231,5.94,227.995,224.8,225.06,231.12,777200,2.64,0.0264,222.6,777200
2023-02-16,"February 16, 23",,,,,,225.09,0.41,224.9525,223.61,224.68,226.43,364500,0.18248,0.0018248,216.91,364500
2023-02-15,"February 15, 23",,,,,,227.42,2.88,225.9975,224.54,224.54,227.49,195013,1.28,0.0128,219.15,195013
2023-02-14,"February 14, 23",,,,,,225.35,-0.61,225.23,223.05,225.96,226.56,229200,-0.26996,-0.0026996,217.16,229200
2023-02-13,"February 13, 23",,,,,,226.67,0.02,226.915,226.14,226.65,228.2,375325,0.00882418,8.82418e-05,218.43,375325
2023-02-10,"February 10, 23",,,,,,225.92,2.67,224.6375,223.06,223.25,226.32,343534,1.2,0.012,217.71,343534
2023-02-09,"February 09, 23",,,,,,223.68,-2.72,225.1625,223.13,226.4,227.44,414629,-1.2,-0.012,215.55,414629
2023-02-08,"February 08, 23",,,,,,224.56,1.11,224.435,223.45,223.45,226.28,358300,0.49676,0.0049676,216.39,358300
2023-02-07,"February 07, 23",,,,,,224.86,0.75,224.6125,222.7,224.11,226.78,477900,0.33466,0.0033466,216.68,477900
2023-02-06,"February 06, 23",,,,,,225.27,-3.13,226.9875,224.94,228.4,229.34,430021,-1.37,-0.0137,217.08,430021
2023-02-03,"February 03, 23",,,,,,229.84,5.07,227.295,224.69,224.77,229.88,601317,2.26,0.0226,221.48,601317
2023-02-02,"February 02, 23",,,,,,225.59,-4.12,227.1725,223.19,229.71,230.2,765100,-1.79,-0.0179,217.39,765100
2023-02-01,"February 01, 23",,,,,,227.73,-11.27,232.81,225.51,239,239,904700,-4.72,-0.0472,219.45,904700
2023-01-31,"January 31, 23",,,,,,239.68,5.05,236.7675,232.61,234.63,240.15,547084,2.15,0.0215,230.97,547084
2023-01-30,"January 30, 23",,,,,,232.99,-5.11,235.61,232.61,238.1,238.74,397800,-2.15,-0.0215,224.52,397800
2023-01-27,"January 27, 23",,,,,,238.73,4.85,236.575,233.85,233.88,239.84,448622,2.07,0.0207,230.05,448622
2023-01-26,"January 26, 23",,,,,,234.15,-0.38,233.905,231.86,234.53,235.08,326300,-0.16203,-0.0016203,225.64,326300
2023-01-25,"January 25, 23",,,,,,232.8,2.67,230.9575,228.04,230.13,232.86,242008,1.16,0.0116,224.34,242008
2023-01-24,"January 24, 23",,,,,,232.35,2.94,231.0875,228.38,229.41,234.21,226516,1.28,0.0128,223.9,226516
2023-01-23,"January 23, 23",,,,,,230.86,0.09,230.9275,229.41,230.77,232.67,293238,0.03899987,0.0003899987,222.47,293238
2023-01-20,"January 20, 23",,,,,,231.2,3.7,229.005,225.91,227.5,231.41,298243,1.63,0.0163,222.79,298243
2023-01-19,"January 19, 23",,,,,,226.47,-7.37,230.0825,226.18,233.84,233.84,431100,-3.15,-0.0315,218.24,431100
2023-01-18,"January 18, 23",,,,,,233.97,-4.83,236.5825,233.7,238.8,239.86,355271,-2.02,-0.0202,225.46,355271
2023-01-17,"January 17, 23",,,,,,236.7,-2.61,238.1125,236.35,239.31,240.09,205707,-1.09,-0.0109,228.09,205707
2023-01-13,"January 13, 23",,,,,,238.9,3.4,237.2325,235.33,235.5,239.2,262800,1.44,0.0144,230.21,262800
2023-01-12,"January 12, 23",0.6,0.6,2023-01-13,2023-01-27,2022-11-09,236.25,0.77,235.7625,233.73,235.48,237.59,471437,0.32699,0.0032699,227.66,471437
2023-01-11,"January 11, 23",,,,,,235.48,-0.71,236.225,235.1,236.19,238.13,823317,-0.30061,-0.0030061,226.34,823317
2023-01-10,"January 10, 23",,,,,,234.8,1.64,234.15,232.96,233.16,235.68,213930,0.70338,0.0070338,225.69,213930
2023-01-09,"January 09, 23",,,,,,233.86,0.46,234.29,231.9,233.4,238,324700,0.19709,0.0019709,224.78,324700
2023-01-06,"January 06, 23",,,,,,232.14,3.5,230.2975,227.94,228.64,232.47,228118,1.53,0.0153,223.13,228118
2023-01-05,"January 05, 23",,,,,,225.74,-2.72,227.11,224.84,228.46,229.4,441300,-1.19,-0.0119,216.98,441300
2023-01-04,"January 04, 23",,,,,,229.27,-1.76,229.8775,227.33,231.03,231.88,356623,-0.76181,-0.0076181,220.37,356623
2023-01-03,"January 03, 23",,,,,,229.49,-0.03,228.9025,226.78,229.52,229.82,429905,-0.01307076,-0.0001307076,220.58,429905
2022-12-30,"December 30, 22",,,,,,228.33,-1.03,228.5775,226.18,229.36,230.44,191400,-0.44908,-0.0044908,219.47,191400
2022-12-29,"December 29, 22",,,,,,230.5,1.41,229.865,228.27,229.09,231.6,181030,0.61548,0.0061548,221.55,181030
2022-12-28,"December 28, 22",,,,,,227.16,-3.57,229.1575,227.01,230.73,231.73,162100,-1.55,-0.0155,218.34,162100
2022-12-27,"December 27, 22",,,,,,230.06,-0.14,229.9625,228.31,230.2,231.28,202200,-0.06081668,-0.0006081668,221.13,202200
2022-12-23,"December 23, 22",,,,,,229.33,-0.12,229.345,228.02,229.45,230.58,187400,-0.05229898,-0.0005229898,220.43,187400
2022-12-22,"December 22, 22",,,,,,229.65,-0.45,228.995,225.19,230.1,231.04,291240,-0.19557,-0.0019557,220.74,291240
2022-12-21,"December 21, 22",,,,,,232,1.94,230.8725,229.27,230.06,232.16,384542,0.84326,0.0084326,223,384542
2022-12-20,"December 20, 22",,,,,,228.12,1.96,227.38,226.16,226.16,229.08,361511,0.86664,0.0086664,219.27,361511
2022-12-19,"December 19, 22",,,,,,226.27,-1.77,227.2925,225.14,228.04,229.72,298300,-0.77618,-0.0077618,217.49,298300
2022-12-16,"December 16, 22",,,,,,227.99,0.52,227.8325,226.3,227.47,229.57,828000,0.2286,0.002286,219.14,828000
2022-12-15,"December 15, 22",,,,,,229.58,-6.56,232.8375,229.49,236.14,236.14,580736,-2.78,-0.0278,220.67,580736
2022-12-14,"December 14, 22",,,,,,238.54,-3.49,240.5975,237.88,242.03,243.94,358200,-1.44,-0.0144,229.28,358200
2022-12-13,"December 13, 22",,,,,,242.05,-4.09,243.8075,240.81,246.14,246.23,562314,-1.66,-0.0166,232.66,562314
2022-12-12,"December 12, 22",,,,,,240.01,4.13,237.82,235.37,235.88,240.02,445200,1.75,0.0175,230.7,445200
2022-12-09,"December 09, 22",,,,,,235.21,0.71,235.08,234.18,234.5,236.43,266600,0.30277,0.0030277,226.08,266600
2022-12-08,"December 08, 22",,,,,,234.14,-2.79,235.2875,233.15,236.93,236.93,326800,-1.18,-0.0118,225.05,326800
2022-12-07,"December 07, 22",,,,,,235.05,0.93,234.835,234.06,234.12,236.11,219000,0.39723,0.0039723,225.93,219000
2022-12-06,"December 06, 22",,,,,,233.78,-3.35,235.34,232.25,237.13,238.2,223000,-1.41,-0.0141,224.71,223000
2022-12-05,"December 05, 22",,,,,,236.87,-1.6,237.745,236.5,238.47,239.14,347107,-0.67094,-0.0067094,227.68,347107
2022-12-02,"December 02, 22",,,,,,241.84,2.99,240.5225,237.89,238.85,243.51,500400,1.25,0.0125,232.45,500400
2022-12-01,"December 01, 22",,,,,,240.74,1.96,239.5975,238.07,238.78,240.8,474500,0.82084,0.0082084,231.4,474500
2022-11-30,"November 30, 22",,,,,,237.49,7.26,233.7,229.36,230.23,237.72,1175400,3.15,0.0315,228.27,1175400
2022-11-29,"November 29, 22",,,,,,231.06,-0.23,231.555,230.58,231.29,233.29,286639,-0.09944226,-0.0009944226,222.09,286639
2022-11-28,"November 28, 22",,,,,,231.83,-3.23,233.72,231.55,235.06,236.44,249400,-1.37,-0.0137,222.83,249400
2022-11-25,"November 25, 22",,,,,,236.66,1.97,235.71,233.71,234.69,237.78,132039,0.83941,0.0083941,227.48,132039
2022-11-23,"November 23, 22",,,,,,235.4,0.27,235.53,234.73,235.13,236.86,227926,0.11483,0.0011483,226.26,227926
2022-11-22,"November 22, 22",,,,,,234.82,-0.31,235.015,233.85,235.13,236.26,237631,-0.13184,-0.0013184,225.71,237631
2022-11-21,"November 21, 22",,,,,,233.28,0.29,233.4275,232.18,232.99,235.26,383600,0.12447,0.0012447,224.23,383600
2022-11-18,"November 18, 22",,,,,,233.55,-1.05,233.52,231.33,234.6,234.6,268245,-0.44757,-0.0044757,224.49,268245
2022-11-17,"November 17, 22",,,,,,231.47,1.16,230.3275,227.91,230.31,231.62,259300,0.50367,0.0050367,222.49,259300
2022-11-16,"November 16, 22",,,,,,232.74,1.12,232.425,230.82,231.62,234.52,341600,0.48355,0.0048355,223.71,341600
2022-11-15,"November 15, 22",,,,,,231.62,1.61,231.0425,229.24,230.01,233.3,510600,0.69997,0.0069997,222.63,510600
2022-11-14,"November 14, 22",,,,,,228.1,-1.36,229.065,228.09,229.46,230.61,403600,-0.5927,-0.005927,219.25,403600
2022-11-11,"November 11, 22",,,,,,230.08,-3.52,231.665,228.36,233.6,234.62,431500,-1.51,-0.0151,221.15,431500
2022-11-10,"November 10, 22",,,,,,232.96,3.87,230.825,227.96,229.09,233.29,362700,1.69,0.0169,223.92,362700
2022-11-09,"November 09, 22",,,,,,221.79,-2.16,223.1275,221.28,223.95,225.49,257534,-0.9645,-0.009645,213.18,257534
2022-11-08,"November 08, 22",,,,,,224.89,-1.21,225.5525,223.01,226.1,228.21,345049,-0.53516,-0.0053516,216.16,345049
2022-11-07,"November 07, 22",,,,,,225.75,3.16,223.9225,221.48,222.59,225.87,333400,1.42,0.0142,216.99,333400
2022-11-04,"November 04, 22",,,,,,222.59,-1.08,222.56,220.05,223.67,223.93,314240,-0.48285,-0.0048285,213.95,314240
2022-11-03,"November 03, 22",,,,,,220.74,4.12,218.99,215.1,216.62,223.5,396120,1.9,0.019,212.17,396120
2022-11-02,"November 02, 22",,,,,,218.42,-4.45,221.3225,218.13,222.87,225.87,336920,-2,-0.02,209.94,336920
2022-11-01,"November 01, 22",,,,,,223.37,-0.14,223.0625,221.04,223.51,224.33,326312,-0.06263702,-0.0006263702,214.7,326312
2022-10-31,"October 31, 22",,,,,,222.31,1.06,222.035,221.11,221.25,223.47,452500,0.4791,0.004791,213.68,452500
2022-10-28,"October 28, 22",,,,,,222.92,4.63,220.61,217.48,218.29,223.75,422618,2.12,0.0212,214.27,422618
2022-10-27,"October 27, 22",,,,,,217.54,-3.75,219.55,216.84,221.29,222.53,588004,-1.69,-0.0169,209.1,588004
2022-10-26,"October 26, 22",,,,,,219.83,4.16,218.0275,214.55,215.67,222.06,803700,1.93,0.0193,211.3,803700
2022-10-25,"October 25, 22",,,,,,212.34,5.68,209.64,206.53,206.66,213.03,466635,2.75,0.0275,204.1,466635
2022-10-24,"October 24, 22",,,,,,207.1,0.95,206.52,204.85,206.15,207.98,277700,0.46083,0.0046083,199.06,277700
2022-10-21,"October 21, 22",,,,,,203.95,3.34,201.985,198.93,200.61,204.45,556500,1.66,0.0166,196.03,556500
2022-10-20,"October 20, 22",,,,,,199.29,-4.88,201.655,198.99,204.17,204.17,580000,-2.39,-0.0239,191.56,580000
2022-10-19,"October 19, 22",,,,,,204.06,-0.96,204.3725,202.4,205.02,206.01,377009,-0.46825,-0.0046825,196.14,377009
2022-10-18,"October 18, 22",,,,,,206.11,-1.97,206.885,203.82,208.08,209.53,745844,-0.94675,-0.0094675,198.11,745844
2022-10-17,"October 17, 22",,,,,,203.58,3.89,201.5975,199.06,199.69,204.06,520249,1.95,0.0195,195.68,520249
2022-10-14,"October 14, 22",,,,,,197.11,-7.6,200.85,196.87,204.71,204.71,571201,-3.71,-0.0371,189.46,571201
2022-10-13,"October 13, 22",0.6,0.6,2022-10-14,2022-10-28,2022-09-20,203.81,7.52,200.3825,195.27,196.29,206.16,524900,3.83,0.0383,195.9,524900
2022-10-12,"October 12, 22",,,,,,200.4,-5.35,203.1175,200.35,205.75,205.97,473900,-2.6,-0.026,192.05,473900
2022-10-11,"October 11, 22",,,,,,205.56,1.75,204.8425,202.19,203.81,207.81,449018,0.85864,0.0085864,196.99,449018
2022-10-10,"October 10, 22",,,,,,203.69,0.31,203.26,201.56,203.38,204.41,353400,0.15242,0.0015242,195.2,353400
2022-10-07,"October 07, 22",,,,,,202.03,-3.37,203.515,201.11,205.4,205.52,270700,-1.64,-0.0164,193.61,270700
2022-10-06,"October 06, 22",,,,,,207.39,-1.96,208.38,206.96,209.35,209.82,484800,-0.93623,-0.0093623,198.75,484800
2022-10-05,"October 05, 22",,,,,,208.86,0.69,209.0125,208.12,208.17,210.9,325131,0.33146,0.0033146,200.16,325131
2022-10-04,"October 04, 22",,,,,,210.64,3,209.17,207.64,207.64,210.76,546600,1.44,0.0144,201.86,546600
2022-10-03,"October 03, 22",,,,,,205.09,3.22,203.5725,200.88,201.87,206.45,564114,1.6,0.016,196.54,564114
2022-09-30,"September 30, 22",,,,,,199.85,-0.85,200.875,199.43,200.7,203.52,796800,-0.42352,-0.0042352,191.52,796800
2022-09-29,"September 29, 22",,,,,,200.25,-1.15,200.655,198.93,201.4,202.04,578027,-0.571,-0.00571,191.91,578027
2022-09-28,"September 28, 22",,,,,,202.94,3.01,201.4225,198.5,199.93,204.32,427536,1.51,0.0151,194.48,427536
2022-09-27,"September 27, 22",,,,,,198.53,-2.73,199.5075,196.44,201.26,201.8,677100,-1.36,-0.0136,190.26,677100
2022-09-26,"September 26, 22",,,,,,199.62,0.81,199.6175,197.89,198.81,202.15,654741,0.40742,0.0040742,191.3,654741
2022-09-23,"September 23, 22",,,,,,199.31,-1.14,199.475,197.03,200.45,201.11,544019,-0.56872,-0.0056872,191,544019
2022-09-22,"September 22, 22",,,,,,201.76,-1.13,202.38,200.6,202.89,204.27,410300,-0.55695,-0.0055695,193.35,410300
2022-09-21,"September 21, 22",,,,,,204.32,-3.4,206.6825,204.19,207.72,210.5,461800,-1.64,-0.0164,195.81,461800
2022-09-20,"September 20, 22",,,,,,206.22,-1.78,206.7975,204.97,208,208,481800,-0.85577,-0.0085577,197.63,481800
2022-09-19,"September 19, 22",,,,,,209.39,5.49,206.6525,203.9,203.9,209.42,560710,2.69,0.0269,200.66,560710
2022-09-16,"September 16, 22",,,,,,204.93,-0.11,204.3575,202.07,205.04,205.39,1066911,-0.05364807,-0.0005364807,196.39,1066911
2022-09-15,"September 15, 22",,,,,,205.84,-2.78,207.3525,205.28,208.62,209.67,476904,-1.33,-0.0133,197.26,476904
2022-09-14,"September 14, 22",,,,,,208.04,0.62,207.925,206.31,207.42,209.93,686402,0.29891,0.0029891,199.37,686402
2022-09-13,"September 13, 22",,,,,,207.97,1.23,207.6225,206.14,206.74,209.64,555300,0.59495,0.0059495,199.3,555300
2022-09-12,"September 12, 22",,,,,,211.17,-0.09,211.2125,210.33,211.26,212.09,380700,-0.04260153,-0.0004260153,202.37,380700
2022-09-09,"September 09, 22",,,,,,210.04,0.97,209.67,208.94,209.07,210.63,316047,0.46396,0.0046396,201.29,316047
