date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,volume,high,unadjustedVolume,changePercent,vwap,low,adjClose,change,open,changeOverTime
2022-09-09,"September 09, 22",,,,,,172.7,561400,173.81,561400,0.27289,172.44,171.02,151.67,0.47,172.23,0.0027289
2022-09-08,"September 08, 22",,,,,,171.99,546745,172.64,546745,1.66,170.7475,169.18,151.05,2.81,169.18,0.0166
2022-09-07,"September 07, 22",,,,,,170.04,549449,170.24,549449,1.17,169.0025,167.65,149.34,1.96,168.08,0.0117
2022-09-06,"September 06, 22",,,,,,167.41,608530,167.66,608530,1.27,166.3125,164.87,147.03,2.1,165.31,0.0127
2022-09-02,"September 02, 22",,,,,,164.22,593319,169.35,593319,-2.73,166.575,163.9,144.22,-4.61,168.83,-0.0273
2022-09-01,"September 01, 22",,,,,,166.97,718400,167.06,718400,1.52,165.305,162.72,146.64,2.5,164.47,0.0152
2022-08-31,"August 31, 22",,,,,,165.67,1099531,169.45,1099531,-1.99,167.3075,165.08,145.5,-3.36,169.03,-0.0199
2022-08-30,"August 30, 22",,,,,,167.81,486000,170.79,486000,-1.66,169.21,167.59,147.38,-2.84,170.65,-0.0166
2022-08-29,"August 29, 22",,,,,,170.39,596418,173.21,596418,-1.63,171.7775,170.3,149.64,-2.82,173.21,-0.0163
2022-08-26,"August 26, 22",,,,,,173.88,568205,178.11,568205,-2.37,175.97,173.78,152.71,-4.23,178.11,-0.0237
2022-08-25,"August 25, 22",,,,,,178.36,542160,178.43,542160,0.33753,177.68,176.17,156.64,0.6,177.76,0.0033753
2022-08-24,"August 24, 22",,,,,,176.96,688900,177.87,688900,0.9009,176.385,175.33,155.41,1.58,175.38,0.009009
2022-08-23,"August 23, 22",,,,,,175.7,330700,178.93,330700,-1.61,176.8975,174.39,154.31,-2.87,178.57,-0.0161
2022-08-22,"August 22, 22",,,,,,179.31,336232,182.92,336232,-1.77,180.985,179.17,157.48,-3.23,182.54,-0.0177
2022-08-19,"August 19, 22",,,,,,183.87,511600,185.66,511600,-0.7503,184.5,183.21,161.48,-1.39,185.26,-0.007503
2022-08-18,"August 18, 22",,,,,,185.69,372531,189.48,372531,-1.75,187.3725,185.32,163.08,-3.31,189,-0.0175
2022-08-17,"August 17, 22",,,,,,188.69,368643,189.84,368643,0.69374,188.2625,187.13,165.72,1.3,187.39,0.0069374
2022-08-16,"August 16, 22",,,,,,188.56,323400,190.17,323400,0.40469,188.5375,187.62,165.6,0.76,187.8,0.0040469
2022-08-15,"August 15, 22",,,,,,188.66,299200,189.29,299200,0.35106,188.205,186.87,165.69,0.66,188,0.0035106
2022-08-12,"August 12, 22",,,,,,187.79,311600,187.95,311600,1.23,186.685,185.5,164.92,2.29,185.5,0.0123
2022-08-11,"August 11, 22",,,,,,184.25,359700,186.53,359700,-0.6685,185.085,184.07,161.82,-1.24,185.49,-0.006685
2022-08-10,"August 10, 22",,,,,,184.74,577755,185.27,577755,0.75811,183.935,182.38,162.25,1.39,183.35,0.0075811
2022-08-09,"August 09, 22",,,,,,181.3,558600,181.36,558600,0.83426,180.545,179.72,159.22,1.5,179.8,0.0083426
2022-08-08,"August 08, 22",,,,,,179.54,398800,182.32,398800,-0.80115,180.5575,179.38,157.68,-1.45,180.99,-0.0080115
2022-08-05,"August 05, 22",,,,,,179.54,421000,179.7,421000,0.89918,178.2725,175.91,157.68,1.6,177.94,0.0089918
2022-08-04,"August 04, 22",,,,,,178.77,713527,179.1,713527,0.71549,177.535,174.77,157,1.27,177.5,0.0071549
2022-08-03,"August 03, 22",,,,,,178.05,619641,181.68,619641,-0.77463,179.2175,177.7,156.37,-1.39,179.44,-0.0077463
2022-08-02,"August 02, 22",,,,,,178.91,921900,182.58,921900,-1.4,180.42,178.74,157.13,-2.54,181.45,-0.014
2022-08-01,"August 01, 22",,,,,,181.9,766325,185.58,766325,-1.44,183.4175,181.64,159.75,-2.65,184.55,-0.0144
2022-07-29,"July 29, 22",,,,,,185.73,748908,187.03,748908,0.04309184,185.555,183.81,163.12,0.08,185.65,0.0004309184
2022-07-28,"July 28, 22",,,,,,183.99,877716,184.17,877716,5.29,179.3325,174.42,161.59,9.24,174.75,0.0529
2022-07-27,"July 27, 22",,,,,,176,717100,176.13,717100,1.32,174.7375,173.12,154.57,2.3,173.7,0.0132
2022-07-26,"July 26, 22",,,,,,173.7,372400,174.59,372400,0.50338,173.4875,172.83,152.55,0.87,172.83,0.0050338
2022-07-25,"July 25, 22",,,,,,173.24,472342,175.43,472342,-0.25334,173.715,172.51,152.15,-0.44,173.68,-0.0025334
2022-07-22,"July 22, 22",,,,,,174.05,477705,175.52,477705,0.58368,173.635,171.93,152.86,1.01,173.04,0.0058368
2022-07-21,"July 21, 22",,,,,,172.4,585317,172.83,585317,0.70093,171.7975,170.76,151.41,1.2,171.2,0.0070093
2022-07-20,"July 20, 22",,,,,,171.44,463500,172.51,463500,0.51005,171.055,169.7,150.57,0.87,170.57,0.0051005
2022-07-19,"July 19, 22",,,,,,170.99,864507,171.48,864507,1.9,169.2775,166.84,150.17,3.19,167.8,0.019
2022-07-18,"July 18, 22",,,,,,166.44,494500,168.95,494500,-0.95805,167.2975,165.75,146.17,-1.61,168.05,-0.0095805
2022-07-15,"July 15, 22",,,,,,167.49,488400,168.88,488400,-0.09543692,167.455,165.8,147.1,-0.16,167.65,-0.0009543692
2022-07-14,"July 14, 22",1.25,1.25,2022-07-15,2022-07-25,2022-05-17,165.29,441800,166.77,441800,0.24259,165.4,164.65,145.16,0.4,164.89,0.0024259
2022-07-13,"July 13, 22",,,,,,168.84,374200,169.88,374200,0.49402,168.175,165.97,147.18,0.83,168.01,0.0049402
2022-07-12,"July 12, 22",,,,,,169.6,591333,171.41,591333,0.95238,169.2525,168,147.84,1.6,168,0.0095238
2022-07-11,"July 11, 22",,,,,,169.36,262536,170.45,262536,0.04134916,169.37,168.38,147.63,0.07,169.29,0.0004134916
2022-07-08,"July 08, 22",,,,,,169.83,505365,172.47,505365,-0.45718,170.4775,169,148.04,-0.78,170.61,-0.0045718
2022-07-07,"July 07, 22",,,,,,171,554543,173.31,554543,-0.7545,171.7325,170.32,149.06,-1.3,172.3,-0.007545
2022-07-06,"July 06, 22",,,,,,171.75,723700,174.13,723700,-0.69384,172.5,171.17,149.72,-1.2,172.95,-0.0069384
2022-07-05,"July 05, 22",,,,,,171.84,646600,174.75,646600,-1.42,172.5,169.1,149.79,-2.47,174.31,-0.0142
2022-07-01,"July 01, 22",,,,,,175.45,622245,175.83,622245,0.60783,174.5225,172.42,152.94,1.06,174.39,0.0060783
2022-06-30,"June 30, 22",,,,,,174.67,1026600,177.28,1026600,1.3,173.8725,171.11,152.26,2.24,172.43,0.013
2022-06-29,"June 29, 22",,,,,,173.19,497509,173.84,497509,0.6392,172.575,171.18,150.97,1.1,172.09,0.006392
2022-06-28,"June 28, 22",,,,,,173.26,561400,176.21,561400,-0.57386,174.185,173.01,151.03,-1,174.26,-0.0057386
2022-06-27,"June 27, 22",,,,,,173.63,525121,176.62,525121,0.86557,173.475,171.51,151.36,1.49,172.14,0.0086557
2022-06-24,"June 24, 22",,,,,,172.53,959600,172.72,959600,1.02,171.355,169.38,150.4,1.74,170.79,0.0102
2022-06-23,"June 23, 22",,,,,,170.13,685300,170.48,685300,1.75,168.705,167.01,148.3,2.93,167.2,0.0175
2022-06-22,"June 22, 22",,,,,,166.11,818553,167.88,818553,2.55,164.4875,161.98,144.8,4.13,161.98,0.0255
2022-06-21,"June 21, 22",,,,,,163.68,548750,166.46,548750,0.11009,164.1925,163.13,142.68,0.18,163.5,0.0011009
2022-06-17,"June 17, 22",,,,,,162.54,1295500,165.52,1295500,0.07388253,163.095,161.9,141.69,0.12,162.42,0.0007388253
2022-06-16,"June 16, 22",,,,,,161.63,615106,162.62,615106,1.33,160.6925,159.01,140.89,2.12,159.51,0.0133
2022-06-15,"June 15, 22",,,,,,162.41,803300,164.28,803300,0.68192,161.7125,158.85,141.57,1.1,161.31,0.0068192
2022-06-14,"June 14, 22",,,,,,160.03,559800,162.55,559800,-0.73812,160.745,159.18,139.5,-1.19,161.22,-0.0073812
2022-06-13,"June 13, 22",,,,,,160.82,532505,166.71,532505,-2.63,163.155,159.92,140.19,-4.35,165.17,-0.0263
2022-06-10,"June 10, 22",,,,,,168.16,566400,169.93,566400,0.69461,167.72,165.79,146.59,1.16,167,0.0069461
2022-06-09,"June 09, 22",,,,,,168.93,526146,173.83,526146,-2.79,171.3175,168.73,147.26,-4.85,173.78,-0.0279
2022-06-08,"June 08, 22",,,,,,173.76,484040,177.44,484040,-2.07,175.34,172.72,151.47,-3.68,177.44,-0.0207
2022-06-07,"June 07, 22",,,,,,177.92,517300,178.08,517300,2.37,175.75,173.2,155.09,4.12,173.8,0.0237
2022-06-06,"June 06, 22",,,,,,174.25,647600,180,647600,-3.06,177.02,174.08,151.9,-5.5,179.75,-0.0306
2022-06-03,"June 03, 22",,,,,,179.13,407400,180.91,407400,-0.31165,179.415,177.93,156.15,-0.56,179.69,-0.0031165
2022-06-02,"June 02, 22",,,,,,180.94,630504,181.23,630504,0.89216,179.4875,176.44,157.73,1.6,179.34,0.0089216
2022-06-01,"June 01, 22",,,,,,179.77,984800,182.16,984800,-0.82202,180.0375,176.96,156.71,-1.49,181.26,-0.0082202
2022-05-31,"May 31, 22",,,,,,181,1069309,182.98,1069309,-0.34686,181.5625,180.64,157.78,-0.63,181.63,-0.0034686
2022-05-27,"May 27, 22",,,,,,183.82,963903,184.78,963903,1.75,182.48,180.66,160.24,3.16,180.66,0.0175
2022-05-26,"May 26, 22",,,,,,180.45,598400,182.87,598400,-0.88977,181.3375,179.96,157.3,-1.62,182.07,-0.0088977
2022-05-25,"May 25, 22",,,,,,180.66,741920,181.94,741920,0.45038,180.3075,178.78,157.48,0.81,179.85,0.0045038
2022-05-24,"May 24, 22",,,,,,180.42,773122,180.79,773122,1.35,178.8825,176.31,157.27,2.41,178.01,0.0135
2022-05-23,"May 23, 22",,,,,,178.16,622021,179.05,622021,0.55311,177.215,174.47,155.3,0.98,177.18,0.0055311
2022-05-20,"May 20, 22",,,,,,175.31,1101643,175.5,1101643,0.06849706,174.64,172.56,152.82,0.12,175.19,0.0006849706
2022-05-19,"May 19, 22",,,,,,173.46,907100,174.1,907100,0.55652,172.86,171.38,151.21,0.96,172.5,0.0055652
2022-05-18,"May 18, 22",,,,,,173.11,756303,177.66,756303,-2.14,175.025,172.44,150.9,-3.78,176.89,-0.0214
2022-05-17,"May 17, 22",,,,,,176.55,775000,179.11,775000,-1.12,177.4225,175.48,153.9,-2,178.55,-0.0112
2022-05-16,"May 16, 22",,,,,,177.09,633604,180.88,633604,-1.55,178.68,176.87,154.37,-2.79,179.88,-0.0155
2022-05-13,"May 13, 22",,,,,,179.76,571031,179.81,571031,0.74539,178.4125,175.65,156.7,1.33,178.43,0.0074539
2022-05-12,"May 12, 22",,,,,,177.35,753653,178.55,753653,-0.0619858,177.065,174.9,154.6,-0.11,177.46,-0.000619858
2022-05-11,"May 11, 22",,,,,,177.1,815600,179.05,815600,1.4,176.2875,174.34,154.38,2.44,174.66,0.014
2022-05-10,"May 10, 22",,,,,,174.28,787100,181.07,787100,-2.98,177.265,174.08,151.92,-5.35,179.63,-0.0298
2022-05-09,"May 09, 22",,,,,,177.54,471600,183.64,471600,-2.81,180.185,176.89,154.76,-5.13,182.67,-0.0281
2022-05-06,"May 06, 22",,,,,,184.55,562200,186.1,562200,-0.24324,184.5175,182.42,160.87,-0.45,185,-0.0024324
2022-05-05,"May 05, 22",,,,,,186.36,599400,190.76,599400,-2.03,188.045,184.83,162.45,-3.87,190.23,-0.0203
2022-05-04,"May 04, 22",,,,,,190.3,720638,190.61,720638,0.30043,188.845,184.74,165.89,0.57,189.73,0.0030043
2022-05-03,"May 03, 22",,,,,,189.73,543740,192.68,543740,-0.33095,190.2975,188.42,165.39,-0.63,190.36,-0.0033095
2022-05-02,"May 02, 22",,,,,,189.79,805239,198.54,805239,-3.97,192.67,184.72,165.44,-7.84,197.63,-0.0397
2022-04-29,"April 29, 22",,,,,,196.68,1100854,207.42,1100854,-4.39,201.475,196.08,171.45,-9.04,205.72,-0.0439
2022-04-28,"April 28, 22",,,,,,206.13,715323,207.62,715323,1.52,204.67,201.88,179.69,3.08,203.05,0.0152
2022-04-27,"April 27, 22",,,,,,202.47,597124,206.83,597124,-0.4768,203.6475,201.85,176.5,-0.97,203.44,-0.004768
2022-04-26,"April 26, 22",,,,,,203.4,404443,206.07,404443,-0.69814,204.405,203.32,177.31,-1.43,204.83,-0.0069814
2022-04-25,"April 25, 22",,,,,,205.02,573800,207.73,573800,-0.7119,205.09,201.12,178.72,-1.47,206.49,-0.007119
2022-04-22,"April 22, 22",,,,,,207.07,690533,212.66,690533,-2.63,209.8275,206.92,180.5,-5.59,212.66,-0.0263
2022-04-21,"April 21, 22",,,,,,212.46,1200719,215.1,1200719,0.32109,212.4475,210.45,185.2,0.68,211.78,0.0032109
2022-04-20,"April 20, 22",,,,,,210.49,745501,211.51,745501,1.14,209.56,208.12,183.49,2.37,208.12,0.0114
2022-04-19,"April 19, 22",,,,,,207.51,476028,207.93,476028,1.64,205.925,204.1,180.89,3.35,204.16,0.0164
2022-04-18,"April 18, 22",,,,,,203.18,436608,206.14,436608,-0.99406,204.1425,202.03,177.11,-2.04,205.22,-0.0099406
2022-04-14,"April 14, 22",,,,,,205.39,785133,207.58,785133,-0.70102,206.23,205.11,179.04,-1.45,206.84,-0.0070102
2022-04-13,"April 13, 22",1.0875,1.087,2022-04-14,2022-04-29,2022-03-22,206.16,433100,207.65,433100,0.04852955,205.955,203.95,179.71,0.1,206.06,0.0004852955
2022-04-12,"April 12, 22",,,,,,207.67,657605,209.9,657605,-0.05775061,207.9475,206.43,180.08,-0.12,207.79,-0.0005775061
2022-04-11,"April 11, 22",,,,,,207.87,1196532,215.41,1196532,-3.22,211.185,206.68,180.25,-6.91,214.78,-0.0322
2022-04-08,"April 08, 22",,,,,,214.33,810500,215.5,810500,-0.30699,214.1325,211.71,185.85,-0.66,214.99,-0.0030699
2022-04-07,"April 07, 22",,,,,,216.07,686218,217.23,686218,0.12512,215.665,213.56,187.36,0.27,215.8,0.0012512
2022-04-06,"April 06, 22",,,,,,217.27,917303,217.64,917303,2.56,214.22,210.13,188.4,5.43,211.84,0.0256
2022-04-05,"April 05, 22",,,,,,211.28,693900,216,693900,0.91708,211.5,209.36,183.21,1.92,209.36,0.0091708
2022-04-04,"April 04, 22",,,,,,210.86,657800,214.16,657800,-1.18,211.6625,208.26,182.85,-2.51,213.37,-0.0118
2022-04-01,"April 01, 22",,,,,,213.32,728200,213.68,728200,1.26,211.6775,209.04,184.98,2.65,210.67,0.0126
2022-03-31,"March 31, 22",,,,,,209.45,871311,215.06,871311,-2.12,211.975,209.41,181.62,-4.53,213.98,-0.0212
2022-03-30,"March 30, 22",,,,,,213.01,560100,213.05,560100,0.10339,212.28,210.27,184.71,0.22,212.79,0.0010339
2022-03-29,"March 29, 22",,,,,,213.57,1131425,214.12,1131425,0.53191,212.715,210.73,185.2,1.13,212.44,0.0053191
2022-03-28,"March 28, 22",,,,,,209.69,1301300,210.39,1301300,1.07,208.4425,206.23,181.83,2.23,207.46,0.0107
2022-03-25,"March 25, 22",,,,,,206.36,1261837,207.1,1261837,-0.06779661,206.115,204.5,178.94,-0.14,206.5,-0.0006779661
2022-03-24,"March 24, 22",,,,,,205.2,564400,205.64,564400,1.03,204.0875,202.4,177.94,2.09,203.11,0.0103
2022-03-23,"March 23, 22",,,,,,203.22,616100,205.45,616100,-0.82475,204.0525,202.63,176.22,-1.69,204.91,-0.0082475
2022-03-22,"March 22, 22",,,,,,205.48,708814,208.13,708814,-1.27,206.17,202.94,178.18,-2.65,208.13,-0.0127
2022-03-21,"March 21, 22",,,,,,206.98,1058000,207.87,1058000,-0.02897991,206.8725,205.6,179.48,-0.06,207.04,-0.0002897991
2022-03-18,"March 18, 22",,,,,,206.77,1342300,211.02,1342300,-2.01,208.76,206.23,179.3,-4.25,211.02,-0.0201
2022-03-17,"March 17, 22",,,,,,209.66,409400,210.04,409400,1.66,208.045,206.24,181.8,3.42,206.24,0.0166
2022-03-16,"March 16, 22",,,,,,207.84,572400,209.38,572400,0.38155,206.895,203.31,180.23,0.79,207.05,0.0038155
2022-03-15,"March 15, 22",,,,,,205.58,640300,207.61,640300,-0.85363,205.985,203.4,178.27,-1.77,207.35,-0.0085363
2022-03-14,"March 14, 22",,,,,,205.42,463100,210.81,463100,-2.56,207.8075,204.19,178.13,-5.39,210.81,-0.0256
2022-03-11,"March 11, 22",,,,,,208.47,456603,214.07,456603,-1.72,210.66,207.98,180.77,-3.65,212.12,-0.0172
2022-03-10,"March 10, 22",,,,,,211.17,623836,211.46,623836,0.49971,210.3725,208.74,183.11,1.05,210.12,0.0049971
2022-03-09,"March 09, 22",,,,,,211.7,678600,215.46,678600,-0.04249492,212.345,210.43,183.57,-0.09,211.79,-0.0004249492
2022-03-08,"March 08, 22",,,,,,208.18,599119,212.35,599119,-1.89,209.9475,207.07,180.52,-4.01,212.19,-0.0189
2022-03-07,"March 07, 22",,,,,,212.05,616946,216.26,616946,-1.22,213.615,211.48,183.88,-2.62,214.67,-0.0122
2022-03-04,"March 04, 22",,,,,,214.26,585853,214.44,585853,3.1,210.8125,206.74,185.79,6.45,207.81,0.031
2022-03-03,"March 03, 22",,,,,,210.17,511039,210.32,511039,0.35334,209.0725,206.37,182.25,0.74,209.43,0.0035334
2022-03-02,"March 02, 22",,,,,,207.8,565932,208.64,565932,1.18,206.7225,205.07,180.19,2.42,205.38,0.0118
2022-03-01,"March 01, 22",,,,,,203.63,634401,207.16,634401,-1.22,204.85,202.46,176.58,-2.52,206.15,-0.0122
2022-02-28,"February 28, 22",,,,,,204.61,962309,207.71,962309,-1.18,205.3025,201.84,177.43,-2.44,207.05,-0.0118
2022-02-25,"February 25, 22",,,,,,209.91,551246,210.02,551246,2.45,207.2175,204.04,182.02,5.01,204.9,0.0245
2022-02-24,"February 24, 22",,,,,,204.32,739137,204.74,739137,2.38,201.4325,197.1,177.17,4.75,199.57,0.0238
2022-02-23,"February 23, 22",,,,,,201.82,375400,207.84,375400,-2.33,204.4575,201.54,175.01,-4.81,206.63,-0.0233
2022-02-22,"February 22, 22",,,,,,205.81,506700,206.86,506700,0.44412,205.095,202.81,178.47,0.91,204.9,0.0044412
2022-02-18,"February 18, 22",,,,,,204.44,414045,206.98,414045,-0.37523,205.1125,203.82,177.28,-0.77,205.21,-0.0037523
2022-02-17,"February 17, 22",,,,,,205.09,433014,208.49,433014,-1.5,206.595,204.59,177.84,-3.12,208.21,-0.015
2022-02-16,"February 16, 22",,,,,,208.66,359634,209.72,359634,-0.04311377,208.185,205.61,180.94,-0.09,208.75,-0.0004311377
2022-02-15,"February 15, 22",,,,,,208.35,377435,210.51,377435,-0.26806,208.84,207.59,180.67,-0.56,208.91,-0.0026806
2022-02-14,"February 14, 22",,,,,,207.58,540500,212.49,540500,-1.15,209.2,206.74,180,-2.41,209.99,-0.0115
2022-02-11,"February 11, 22",,,,,,210.83,551200,214.66,551200,-0.18937,211.5125,209.33,182.82,-0.4,211.23,-0.0018937
2022-02-10,"February 10, 22",,,,,,211.5,758400,215.81,758400,-0.64825,212.6675,210.48,183.4,-1.38,212.88,-0.0064825
2022-02-09,"February 09, 22",,,,,,216.54,632600,217.22,632600,1.78,214.82,212.76,187.77,3.78,212.76,0.0178
2022-02-08,"February 08, 22",,,,,,209.61,554225,211.65,554225,-0.1667,209.865,208.24,181.76,-0.35,209.96,-0.001667
2022-02-07,"February 07, 22",,,,,,210.33,584100,214.87,584100,-1.29,212.0225,209.82,182.39,-2.74,213.07,-0.0129
2022-02-04,"February 04, 22",,,,,,212.53,624838,215.94,624838,0.50125,212.3225,209.35,184.29,1.06,211.47,0.0050125
2022-02-03,"February 03, 22",,,,,,213.02,532900,215.93,532900,0.48587,212.3225,208.35,184.72,1.03,211.99,0.0048587
2022-02-02,"February 02, 22",,,,,,212.03,805303,214.72,805303,2.94,209.485,205.21,183.86,6.05,205.98,0.0294
2022-02-01,"February 01, 22",,,,,,205.25,654400,207.88,654400,-0.79269,205.74,202.94,177.98,-1.64,206.89,-0.0079269
2022-01-31,"January 31, 22",,,,,,206.68,653200,207.1,653200,1.49,204.72,201.46,179.22,3.04,203.64,0.0149
2022-01-28,"January 28, 22",,,,,,204.76,694000,204.81,694000,4.33,199.935,193.91,177.56,8.5,196.26,0.0433
2022-01-27,"January 27, 22",,,,,,196.12,636300,202.5,636300,-1.87,198.4125,195.18,170.06,-3.73,199.85,-0.0187
2022-01-26,"January 26, 22",,,,,,198.99,875500,204.95,875500,-0.58453,200.345,197.28,172.55,-1.17,200.16,-0.0058453
2022-01-25,"January 25, 22",,,,,,199.19,1415100,201.54,1415100,-0.405,199.41,196.91,172.73,-0.81,200,-0.00405
2022-01-24,"January 24, 22",,,,,,202.8,761700,203.44,761700,0.56531,200.965,195.96,175.86,1.14,201.66,0.0056531
2022-01-21,"January 21, 22",,,,,,202.89,597500,205.93,597500,-1.2,204.0875,202.17,175.93,-2.47,205.36,-0.012
2022-01-20,"January 20, 22",,,,,,203.95,713800,209.36,713800,-1.12,205.7775,203.53,176.85,-2.32,206.27,-0.0112
2022-01-19,"January 19, 22",,,,,,209.16,698020,216.76,698020,-2.84,212.56,209.04,181.37,-6.12,215.28,-0.0284
2022-01-18,"January 18, 22",,,,,,214.16,607500,214.8,607500,0.33733,213.415,211.26,185.71,0.72,213.44,0.0033733
2022-01-14,"January 14, 22",,,,,,215.11,476300,218.85,476300,-1.55,216.3975,213.14,186.53,-3.38,218.49,-0.0155
2022-01-13,"January 13, 22",1.0875,1.087,2022-01-14,2022-01-31,2021-12-07,218.91,704800,220.34,704800,1.21,217.75,215.45,189.83,2.61,216.3,0.0121
2022-01-12,"January 12, 22",,,,,,216.73,720800,218.01,720800,1.62,215.2125,212.84,186.99,3.46,213.27,0.0162
2022-01-11,"January 11, 22",,,,,,213.58,658300,214.82,658300,-0.42426,213.24,210.07,184.27,-0.91,214.49,-0.0042426
2022-01-10,"January 10, 22",,,,,,214.7,847144,217.32,847144,-0.08841733,214.845,212.47,185.24,-0.19,214.89,-0.0008841733
2022-01-07,"January 07, 22",,,,,,216.42,545500,220.04,545500,-1.58,218.1125,216.1,186.72,-3.47,219.89,-0.0158
2022-01-06,"January 06, 22",,,,,,220.9,425000,224.41,425000,-1.23,222.1875,219.8,190.59,-2.74,223.64,-0.0123
2022-01-05,"January 05, 22",,,,,,223.22,383500,227.96,383500,-1.59,225.29,223.15,192.59,-3.61,226.83,-0.0159
2022-01-04,"January 04, 22",,,,,,227.39,500900,230.41,500900,0.16298,227.835,226.52,196.19,0.37,227.02,0.0016298
2022-01-03,"January 03, 22",,,,,,226.13,647300,230.71,647300,-1.44,227.255,222.75,195.1,-3.3,229.43,-0.0144
2021-12-31,"December 31, 21",,,,,,229.44,414200,231.63,414200,0.17464,229.7825,229.02,197.96,0.4,229.04,0.0017464
2021-12-30,"December 30, 21",,,,,,228.94,390200,230.04,390200,0.37266,228.635,227.47,197.52,0.85,228.09,0.0037266
2021-12-29,"December 29, 21",,,,,,228.31,391100,228.54,391100,0.87929,226.88,224.35,196.98,1.99,226.32,0.0087929
2021-12-28,"December 28, 21",,,,,,225.7,373400,226.06,373400,0.48529,225.0275,223.74,194.73,1.09,224.61,0.0048529
2021-12-27,"December 27, 21",,,,,,224.63,345410,224.68,345410,1.22,223.0075,220.8,193.81,2.71,221.92,0.0122
2021-12-23,"December 23, 21",,,,,,221.09,253718,223.82,253718,-0.83427,221.84,219.5,190.75,-1.86,222.95,-0.0083427
2021-12-22,"December 22, 21",,,,,,222.19,417900,222.26,417900,1.39,220.525,218.5,191.7,3.04,219.15,0.0139
2021-12-21,"December 21, 21",,,,,,218.4,488500,220.02,488500,-0.26942,218.6525,217.2,188.43,-0.59,218.99,-0.0026942
2021-12-20,"December 20, 21",,,,,,218.55,492200,220.7,492200,0.0366183,218.3825,215.81,188.56,0.08,218.47,0.000366183
2021-12-17,"December 17, 21",,,,,,220.14,1679025,224.86,1679025,-1.38,221.9,219.39,189.93,-3.07,223.21,-0.0138
2021-12-16,"December 16, 21",,,,,,222.89,981423,223.17,981423,0.4009,222.12,220.42,192.31,0.89,222,0.004009
2021-12-15,"December 15, 21",,,,,,222.2,572700,223.18,572700,1.85,220.43,218.17,191.71,4.03,218.17,0.0185
2021-12-14,"December 14, 21",,,,,,217.3,776934,218.45,776934,-0.52644,217.31,215.04,187.48,-1.15,218.45,-0.0052644
2021-12-13,"December 13, 21",,,,,,218.45,686800,219.5,686800,1.36,216.945,214.31,188.47,2.93,215.52,0.0136
2021-12-10,"December 10, 21",,,,,,216.47,552317,217.57,552317,-0.50558,216.525,214.49,186.77,-1.1,217.57,-0.0050558
2021-12-09,"December 09, 21",,,,,,216.05,643132,218.89,643132,-0.79893,217.1675,215.94,186.4,-1.74,217.79,-0.0079893
2021-12-08,"December 08, 21",,,,,,218.16,781506,218.87,781506,1.21,216.935,215.16,188.22,2.61,215.55,0.0121
2021-12-07,"December 07, 21",,,,,,215.01,968000,215.02,968000,2.47,212.06,208.39,185.51,5.19,209.82,0.0247
2021-12-06,"December 06, 21",,,,,,208.31,458500,211.37,458500,-0.61546,209.325,208.02,179.73,-1.29,209.6,-0.0061546
2021-12-03,"December 03, 21",,,,,,207.43,616802,210.37,616802,-0.66565,208,205.38,178.97,-1.39,208.82,-0.0066565
2021-12-02,"December 02, 21",,,,,,207.96,530248,209.51,530248,2.54,205.6525,202.34,179.42,5.16,202.8,0.0254
2021-12-01,"December 01, 21",,,,,,201.34,1010900,208.91,1010900,-2.88,204.6975,201.22,173.71,-5.98,207.32,-0.0288
2021-11-30,"November 30, 21",,,,,,206.25,2349800,211.97,2349800,-1.17,208.215,205.95,177.95,-2.44,208.69,-0.0117
2021-11-29,"November 29, 21",,,,,,210,974500,211.18,974500,2.44,207.57,204.1,181.18,5,205,0.0244
2021-11-26,"November 26, 21",,,,,,203.57,472946,209.64,472946,-1.61,205.9225,203.57,175.64,-3.34,206.91,-0.0161
2021-11-24,"November 24, 21",,,,,,210.56,523200,211.11,523200,1.71,208.9325,207.03,181.67,3.53,207.03,0.0171
2021-11-23,"November 23, 21",,,,,,207.12,543600,207.52,543600,1.94,205.01,202.23,178.7,3.95,203.17,0.0194
2021-11-22,"November 22, 21",,,,,,202.3,548100,205.37,548100,0.34224,202.4,200.32,174.54,0.69,201.61,0.0034224
2021-11-19,"November 19, 21",,,,,,201.34,584500,204.68,584500,-1.56,202.8925,201.02,173.71,-3.19,204.53,-0.0156
2021-11-18,"November 18, 21",,,,,,204.04,364326,205.98,364326,-0.50227,204.6525,203.52,176.04,-1.03,205.07,-0.0050227
2021-11-17,"November 17, 21",,,,,,204.29,431100,204.57,431100,0.31426,202.6075,197.92,176.26,0.64,203.65,0.0031426
2021-11-16,"November 16, 21",,,,,,204.53,408500,206.83,408500,-0.76177,205.2025,203.35,176.46,-1.57,206.1,-0.0076177
2021-11-15,"November 15, 21",,,,,,206.1,384200,206.15,384200,0.32615,205.3225,203.61,177.82,0.67,205.43,0.0032615
2021-11-12,"November 12, 21",,,,,,205.04,314509,205.97,314509,0.51966,204.5075,203.04,176.9,1.06,203.98,0.0051966
2021-11-11,"November 11, 21",,,,,,203.49,336743,203.54,336743,0.36993,202.8175,201.5,175.57,0.75,202.74,0.0036993
2021-11-10,"November 10, 21",,,,,,202.8,458649,203.41,458649,0.39604,202.0525,200,174.97,0.8,202,0.0039604
