date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,declarationDate,recordDate,adjDividend
2024-05-06,430.51,436.76,429.21,436.38,436.38,311208,311208,5.87,1.36,433.215,"May 06, 24",0.0136,,,,,
2024-05-03,425.06,431,421.44,428.64,428.64,478615,478615,3.58,0.84223,426.535,"May 03, 24",0.0084223,,,,,
2024-05-02,424.24,424.24,414.64,419.04,419.04,618237,618237,-5.2,-1.23,420.54,"May 02, 24",-0.0123,,,,,
2024-05-01,412.16,428.92,412.16,422.39,422.39,929753,929753,10.23,2.48,418.9075,"May 01, 24",0.0248,,,,,
2024-04-30,458.06,458.08,411.15,412.59,412.59,1344201,1344201,-45.47,-9.93,434.97,"April 30, 24",-0.0993,,,,,
2024-04-29,448.9,453.35,445.9,448.65,448.65,694370,694370,-0.25,-0.05569169,449.2,"April 29, 24",-0.0005569169,,,,,
2024-04-26,447.45,453.21,447.45,448.78,448.78,292240,292240,1.33,0.29724,449.2225,"April 26, 24",0.0029724,,,,,
2024-04-25,447.72,450.84,445.97,446.31,446.31,362984,362984,-1.41,-0.31493,447.71,"April 25, 24",-0.0031493,,,,,
2024-04-24,450.32,453.59,447.9,451.06,451.06,283578,283578,0.74,0.16433,450.7175,"April 24, 24",0.0016433,,,,,
2024-04-23,446.33,452.31,445.66,450.26,450.26,252951,252951,3.93,0.88051,448.64,"April 23, 24",0.0088051,,,,,
2024-04-22,442.94,447.55,441.96,443.06,443.06,391914,391914,0.12,0.02709171,443.8775,"April 22, 24",0.0002709171,,,,,
2024-04-19,450.53,451.72,438.58,440.38,440.38,445356,445356,-10.15,-2.25,445.3025,"April 19, 24",-0.0225,,,,,
2024-04-18,449.92,452.73,446.34,449.61,449.61,426540,426540,-0.31,-0.06890114,449.65,"April 18, 24",-0.0006890114,,,,,
2024-04-17,460.7,462.83,449.3,449.31,449.31,401458,401458,-11.39,-2.47,455.535,"April 17, 24",-0.0247,,,,,
2024-04-16,462.34,462.34,455.54,458.13,458.13,496745,496745,-4.21,-0.91059,459.5875,"April 16, 24",-0.0091059,,,,,
2024-04-15,470.37,474.31,463,463.59,463.59,626554,626554,-6.78,-1.44,467.8175,"April 15, 24",-0.0144,,,,,
2024-04-12,469.96,470.8,462.97,465.45,465.45,319515,319515,-4.51,-0.95966,467.295,"April 12, 24",-0.0095966,,,,,
2024-04-11,472.15,478.82,467.73,474.72,474.72,306096,306096,2.57,0.54432,473.355,"April 11, 24",0.0054432,,,,,
2024-04-10,465.27,468.51,463.21,463.78,463.78,249378,249378,-1.49,-0.32024,465.1925,"April 10, 24",-0.0032024,,,,,
2024-04-09,474.5,475.95,466.75,469.89,469.89,247067,247067,-4.61,-0.97155,471.7725,"April 09, 24",-0.0097155,,,,,
2024-04-08,470.34,473.05,469.28,471.87,471.87,340031,340031,1.53,0.3253,471.135,"April 08, 24",0.003253,,,,,
2024-04-05,465.41,472.54,465.41,470.36,470.36,233247,233247,4.95,1.06,468.43,"April 05, 24",0.0106,,,,,
2024-04-04,475.43,477.67,463.49,464.34,464.34,365858,365858,-11.09,-2.33,470.2325,"April 04, 24",-0.0233,,,,,
2024-04-03,466.91,474.01,466.91,472.09,472.09,230800,230800,5.18,1.11,469.98,"April 03, 24",0.0111,,,,,
2024-04-02,473.83,477.06,465.5,469.48,469.48,249585,249585,-4.35,-0.91805,471.4675,"April 02, 24",-0.0091805,,,,,
2024-04-01,475.88,478.36,474.55,477.44,477.44,255573,255573,1.56,0.32781,476.5575,"April 01, 24",0.0032781,,,,,
2024-03-28,481.97,484.98,476.02,476.67,476.67,402282,402282,-5.3,-1.1,479.91,"March 28, 24",-0.011,,,,,
2024-03-27,479.06,481.65,476.49,480.84,480.84,299654,299654,1.78,0.37156,479.51,"March 27, 24",0.0037156,,,,,
2024-03-26,475.6,482.31,473.14,475.45,475.45,357067,357067,-0.15,-0.03153911,476.625,"March 26, 24",-0.0003153911,,,,,
2024-03-25,477.61,479.03,471.85,473.61,473.61,333959,333959,-4,-0.8375,475.525,"March 25, 24",-0.008375,,,,,
2024-03-22,484.08,485.92,477.48,479.34,479.34,233022,233022,-4.74,-0.97918,481.705,"March 22, 24",-0.0097918,,,,,
2024-03-21,482.89,486.54,475.47,483.11,483.11,446676,446676,0.22,0.04555903,482.0025,"March 21, 24",0.0004555903,,,,,
2024-03-20,478.66,482.24,475.29,480.28,480.28,304306,304306,1.62,0.33844,479.1175,"March 20, 24",0.0033844,,,,,
2024-03-19,473.69,477.3,471.96,477.02,477.02,238384,238384,3.33,0.70299,474.9925,"March 19, 24",0.0070299,,,,,
2024-03-18,473.23,477.22,472.63,474.75,474.75,288966,288966,1.52,0.3212,474.4575,"March 18, 24",0.003212,,,,,
2024-03-15,465.84,471.3,463.92,470.97,470.97,493569,493569,5.13,1.1,468.0075,"March 15, 24",0.011,,,,,
2024-03-14,477,479,468.03,468.94,468.94,369262,369262,-8.06,-1.69,473.2425,"March 14, 24",-0.0169,,,,,
2024-03-13,476.52,476.96,471.24,476.7,476.7,294135,294135,0.18,0.03777386,475.355,"March 13, 24",0.0003777386,,,,,
2024-03-12,466,476.99,465.58,476.16,476.16,321364,321364,10.16,2.18,471.1825,"March 12, 24",0.0218,,,,,
2024-03-11,461.19,468.06,461.19,465,465,309431,309431,3.81,0.82612,463.86,"March 11, 24",0.0082612,,,,,
2024-03-08,469.83,471.24,463.51,463.56,463.56,387228,387228,-6.27,-1.33,467.035,"March 08, 24",-0.0133,,,,,
2024-03-07,473.83,476.42,468.54,470,470,556833,556833,-3.83,-0.80831,472.1975,"March 07, 24",-0.0080831,,,,,
2024-03-06,465.11,469.45,463.65,468.97,468.97,259461,259461,3.86,0.82991,466.795,"March 06, 24",0.0082991,,,,,
2024-03-05,467.69,467.69,456.3,460.23,460.23,256145,256145,-7.46,-1.6,462.9775,"March 05, 24",-0.016,,,,,
2024-03-04,470.82,474.65,467.35,469.75,469.75,316571,316571,-1.07,-0.22726,470.6425,"March 04, 24",-0.0022726,,,,,
2024-03-01,464.48,471.64,464.24,471.48,471.48,274783,274783,7,1.51,467.96,"March 01, 24",0.0151,,,,,
2024-02-29,468.01,469.96,459.68,465.56,465.56,606980,606980,-2.45,-0.52349,465.8025,"February 29, 24",-0.0052349,,,,,
2024-02-28,459.96,465.9,458.65,465.69,465.69,221029,221029,5.73,1.25,462.55,"February 28, 24",0.0125,,,,,
2024-02-27,460.47,461.49,458.38,461.05,461.05,231180,231180,0.58,0.12596,460.3475,"February 27, 24",0.0012596,,,,,
2024-02-26,461.1,462.89,458.98,460.97,460.97,213416,213416,-0.13,-0.02819345,460.985,"February 26, 24",-0.0002819345,,,,,
2024-02-23,455.12,461.97,455.12,460.64,460.64,280750,280750,5.52,1.21,458.2125,"February 23, 24",0.0121,,,,,
2024-02-22,448.7,455.4,447.97,453.46,453.46,304392,304392,4.76,1.06,451.3825,"February 22, 24",0.0106,,,,,
2024-02-21,441.59,442.04,437.34,440.76,440.76,498066,498066,-0.83,-0.18796,440.4325,"February 21, 24",-0.0018796,,,,,
2024-02-20,447.77,450.4,441.21,445,445,602208,602208,-2.77,-0.61862,446.095,"February 20, 24",-0.0061862,,,,,
2024-02-16,453.71,456.87,448.55,448.61,448.61,391520,391520,-5.1,-1.12,451.935,"February 16, 24",-0.0112,,,,,
2024-02-15,453.19,455.68,450.52,453.81,453.81,577760,577760,0.62,0.13681,453.3,"February 15, 24",0.0013681,,,,,
2024-02-14,449.06,452.79,446.96,449.86,449.86,538648,538648,0.8,0.17815,449.6675,"February 14, 24",0.0017815,,,,,
2024-02-13,442.98,447.98,440.16,446.24,446.24,401195,401195,3.26,0.73592,444.34,"February 13, 24",0.0073592,,,,,
2024-02-12,463,463,449.27,450.97,450.97,477493,477493,-12.03,-2.6,456.56,"February 12, 24",-0.026,,,,,
2024-02-09,458.8,465.02,456.59,463.52,463.52,342831,342831,4.72,1.03,460.9825,"February 09, 24",0.0103,,,,,
2024-02-08,453.3,456.48,449.22,456.18,456.18,474847,474847,2.88,0.63534,453.795,"February 08, 24",0.0063534,,,,,
2024-02-07,458.97,458.97,448.37,449.95,449.95,1064825,1064825,-9.02,-1.97,454.065,"February 07, 24",-0.0197,,,,,
2024-02-06,433.13,466.03,431,461.7,461.7,1171606,1171606,28.57,6.6,447.965,"February 06, 24",0.066,,,,,
2024-02-05,469.89,471.32,464.53,469.79,469.79,417170,417170,-0.1,-0.02128158,468.8825,"February 05, 24",-0.0002128158,,,,,
2024-02-02,467.48,471.76,462.29,469.89,469.89,453591,453591,2.41,0.51553,467.855,"February 02, 24",0.0051553,,,,,
2024-02-01,457.59,467.01,456.64,467.01,467.01,311707,311707,9.42,2.06,462.0625,"February 01, 24",0.0206,,,,,
2024-01-31,462.55,464.26,456.92,457.44,457.44,369610,369610,-5.11,-1.1,460.2925,"January 31, 24",-0.011,,,,,
2024-01-30,465.16,470.52,464.33,465.54,465.54,257802,257802,0.38,0.08169232,466.3875,"January 30, 24",0.0008169232,,,,,
2024-01-29,460.56,465.11,459.08,463.69,463.69,202623,202623,3.13,0.67961,462.11,"January 29, 24",0.0067961,,,,,
2024-01-26,459.71,464.3,458.59,460.83,460.83,206169,206169,1.12,0.24363,460.8575,"January 26, 24",0.0024363,,,,,
2024-01-25,466.68,467.22,457.01,461.19,461.19,306906,306906,-5.49,-1.18,463.025,"January 25, 24",-0.0118,,,,,
2024-01-24,470.97,471.44,463.03,463.08,463.08,260626,260626,-7.89,-1.68,467.13,"January 24, 24",-0.0168,,,,,
2024-01-23,469.16,469.39,463.54,466.22,466.22,265771,265771,-2.94,-0.62665,467.0775,"January 23, 24",-0.0062665,,,,,
2024-01-22,468.76,470.5,465.13,468,468,306459,306459,-0.76,-0.16213,468.0975,"January 22, 24",-0.0016213,,,,,
2024-01-19,465.1,466.33,460.56,464.88,464.88,1080444,1080444,-0.22,-0.04730166,464.2175,"January 19, 24",-0.0004730166,,,,,
2024-01-18,456.67,463.23,455.54,463.09,463.09,591915,591915,6.42,1.41,459.6325,"January 18, 24",0.0141,,,,,
2024-01-17,451,455.72,450.17,454.38,454.38,548414,548414,3.38,0.74945,452.8175,"January 17, 24",0.0074945,,,,,
2024-01-16,451.22,456.7,450.69,453.1,453.1,558701,558701,1.88,0.41665,452.9275,"January 16, 24",0.0041665,,,,,
2024-01-12,443.11,454.65,443.11,454.21,454.21,380036,380036,11.1,2.51,448.77,"January 12, 24",0.0251,,,,,
2024-01-11,443.73,444.99,436,444.66,444.66,290517,290517,0.93,0.20959,442.345,"January 11, 24",0.0020959,,,,,
2024-01-10,439.4,442.3,437.42,441.56,441.56,348282,348282,2.16,0.49158,440.17,"January 10, 24",0.0049158,,,,,
2024-01-09,431.89,437.18,431.79,436.98,436.98,291117,291117,5.09,1.18,434.46,"January 09, 24",0.0118,,,,,
2024-01-08,427.85,435.88,425.75,435.82,435.82,336206,336206,7.97,1.86,431.325,"January 08, 24",0.0186,,,,,
2024-01-05,425.66,430.08,424.53,425.37,425.37,325985,325985,-0.29,-0.06812949,426.41,"January 05, 24",-0.0006812949,,,,,
2024-01-04,427.2,430.98,425.08,426.54,426.54,380034,380034,-0.66,-0.15449,427.45,"January 04, 24",-0.0015449,,,,,
2024-01-03,435.65,437.42,427.31,427.54,427.54,435540,435540,-8.11,-1.86,431.98,"January 03, 24",-0.0186,,,,,
2024-01-02,446.82,449.09,434.96,437.25,437.25,442796,442796,-9.57,-2.14,442.03,"January 02, 24",-0.0214,,,,,
2023-12-29,450.95,454.89,449.85,451.11,451.11,289439,289439,0.16,0.03548065,451.7,"December 29, 23",0.0003548065,,,,,
2023-12-28,448.02,452.98,448.02,452.27,452.27,276820,276820,4.25,0.94862,450.3225,"December 28, 23",0.0094862,,,,,
2023-12-27,447.74,447.96,444.34,446.63,446.63,203247,203247,-1.11,-0.24791,446.6675,"December 27, 23",-0.0024791,,,,,
2023-12-26,444.25,447.66,443.53,446.47,446.47,232125,232125,2.22,0.49972,445.4775,"December 26, 23",0.0049972,,,,,
2023-12-22,446,449.01,442.07,446.49,446.49,252981,252981,0.49,0.10987,445.8925,"December 22, 23",0.0010987,,,,,
2023-12-21,445.85,446.11,439.84,443.34,443.34,603555,603555,-2.51,-0.56297,443.785,"December 21, 23",-0.0056297,,,,,
2023-12-20,448.73,451.82,442.59,442.59,442.59,416153,416153,-6.14,-1.37,446.4325,"December 20, 23",-0.0137,,,,,
2023-12-19,449.35,453.56,447.51,450.48,450.48,383928,383928,1.13,0.25147,450.225,"December 19, 23",0.0025147,,,,,
2023-12-18,445.09,450.55,443.38,449.68,449.68,991815,991815,4.59,1.03,447.175,"December 18, 23",0.0103,,,,,
2023-12-15,449.42,455.1,444.16,444.42,444.42,1344953,1344953,-5,-1.11,448.275,"December 15, 23",-0.0111,,,,,
2023-12-14,465.97,468.31,453.86,454.01,454.01,773915,773915,-11.96,-2.57,460.5375,"December 14, 23",-0.0257,,,,,
2023-12-13,461.39,469.58,461.35,466.05,466.05,535722,535722,4.66,1.01,464.5925,"December 13, 23",0.0101,,,,,
2023-12-12,458.4,463.9,457,460.62,460.62,426497,426497,2.22,0.48429,459.98,"December 12, 23",0.0048429,,,,,
2023-12-11,452.84,460,447.94,457.6,457.6,604347,604347,4.76,1.05,454.595,"December 11, 23",0.0105,,,,,
2023-12-08,445.39,453.25,443.95,452,452,431672,431672,6.61,1.48,448.6475,"December 08, 23",0.0148,,,,,
2023-12-07,442.5,447.29,442.13,446,446,462472,462472,3.5,0.79096,444.48,"December 07, 23",0.0079096,,,,,
2023-12-06,437.08,442.8,437.08,442,442,457720,457720,4.92,1.13,439.74,"December 06, 23",0.0113,,,,,
2023-12-05,436.75,439.17,433.43,434.83,434.83,277773,277773,-1.92,-0.43961,436.045,"December 05, 23",-0.0043961,,,,,
2023-12-04,436.83,441.58,435.19,439.58,439.58,474009,474009,2.75,0.62954,438.295,"December 04, 23",0.0062954,,,,,
2023-12-01,434.32,441.82,432.76,441.14,441.14,532043,532000,6.82,1.57,439.18,"December 01, 23",0.0157,,,,,
2023-11-30,430.57,435.38,426.62,434.84,434.84,996277,996300,4.27,0.99171,433.69,"November 30, 23",0.0099171,,,,,
2023-11-29,431.95,434.41,430.02,430.12,430.12,441052,441100,-1.83,-0.42366,431.46,"November 29, 23",-0.0042366,,,,,
2023-11-28,429.79,433.9,428.59,428.69,428.69,258618,258600,-1.1,-0.25594,429.99,"November 28, 23",-0.0025594,,,,,
2023-11-27,426.83,432.79,426.83,431.36,431.36,306615,306600,4.53,1.06,430.82,"November 27, 23",0.0106,,,,,
2023-11-24,426.78,429.04,423.53,426.85,426.85,159863,159900,0.07,0.01640189,426.48,"November 24, 23",0.0001640189,,,,,
2023-11-22,430.27,432.69,426.71,428.34,428.34,274233,274200,-1.93,-0.44856,428.73,"November 22, 23",-0.0044856,,,,,
2023-11-21,426.99,429.88,425.93,427.79,427.79,282330,282300,0.8,0.18736,427.66,"November 21, 23",0.0018736,,,,,
2023-11-20,417.95,425,417.95,424.58,424.58,428663,428700,6.63,1.59,423.09,"November 20, 23",0.0159,,,,,
2023-11-17,421.3,422.6905,415.88,417.61,417.61,521753,521800,-3.69,-0.87586,417.58,"November 17, 23",-0.0087586,,,,,
2023-11-16,418.03,422.32,416.41,420.1,420.1,458553,458600,2.07,0.49518,419.41,"November 16, 23",0.0049518,,,,,
2023-11-15,421.59,425.96,417.365,417.78,417.78,564477,564500,-3.81,-0.90372,419,"November 15, 23",-0.0090372,,,,,
2023-11-14,419.12,424.13,416.5,422.13,422.13,463503,463500,3.01,0.71817,421.7,"November 14, 23",0.0071817,,,,,
2023-11-13,411.12,416.28,410.58,414.5,414.5,495533,495500,3.38,0.82214,414.28,"November 13, 23",0.0082214,,,,,
2023-11-10,402.59,412.41,402.59,411.63,411.63,413640,413600,9.04,2.25,409.72,"November 10, 23",0.0225,,,,,
2023-11-09,400.97,403.74,397.43,401.35,401.35,416014,416000,0.38,0.09477018,400.81,"November 09, 23",0.0009477018,,,,,
2023-11-08,398.48,401.42,396.6,401.14,401.14,592447,592400,2.66,0.66754,399.68,"November 08, 23",0.0066754,,,,,
2023-11-07,394.21,401.06,392.49,397.89,397.89,857698,857700,3.68,0.93351,396.61,"November 07, 23",0.0093351,,,,,
2023-11-06,387.81,394.22,382.27,392.57,392.57,850688,850700,4.76,1.23,388.86,"November 06, 23",0.0123,,,,,
2023-11-03,364.58,401.181,360.22,386.71,386.71,1840588,1839400,22.13,6.07,389.64,"November 03, 23",0.0607,,,,,
2023-11-02,332.59,338.11,332.59,337.59,337.59,762771,762800,5,1.5,336.45,"November 02, 23",0.015,,,,,
2023-11-01,331.86,334.23,330,331.92,331.92,618487,618500,0.06,0.01807991,332.05,"November 01, 23",0.0001807991,,,,,
2023-10-31,330.03,333.3425,329.2,332.04,332.04,578680,578600,2.01,0.60904,331.84,"October 31, 23",0.0060904,,,,,
2023-10-30,327.79,330.935,324.98,329.67,329.67,502647,502600,1.88,0.57354,327.99,"October 30, 23",0.0057354,,,,,
2023-10-27,329.1,330.2089,323.61,325.76,325.76,448574,448600,-3.34,-1.01,326.03,"October 27, 23",-0.0101,,,,,
2023-10-26,331.75,334.405,328.975,329.43,329.43,428668,428700,-2.32,-0.69932,330.45,"October 26, 23",-0.0069932,,,,,
2023-10-25,335.75,336.78,330.07,331.66,331.66,359055,359000,-4.09,-1.22,333.12,"October 25, 23",-0.0122,,,,,
2023-10-24,344.47,345.47,334.51,337.3,337.3,569106,569100,-7.17,-2.08,337.61,"October 24, 23",-0.0208,,,,,
2023-10-23,345.9,348,342.33,342.53,342.53,493907,493900,-3.37,-0.97427,344.39,"October 23, 23",-0.0097427,,,,,
2023-10-20,353.41,354.85,347.225,348.76,348.76,1235649,1235600,-4.65,-1.32,349,"October 20, 23",-0.0132,,,,,
2023-10-19,351.2,358.3,351.2,353.03,353.03,511982,512000,1.83,0.52107,354.44,"October 19, 23",0.0052107,,,,,
2023-10-18,350.09,353.83,349.69,349.82,349.82,444770,444800,-0.27,-0.07712303,351.22,"October 18, 23",-0.0007712303,,,,,
2023-10-17,353.01,354.15,350.64,351.73,351.73,496296,496300,-1.28,-0.3626,352.16,"October 17, 23",-0.003626,,,,,
2023-10-16,360.61,361.66,352.37,354.94,354.94,561814,561800,-5.67,-1.57,355.4,"October 16, 23",-0.0157,,,,,
2023-10-13,358.12,359.842,355.01,358.22,358.22,467436,467400,0.1,0.0279236,357.71,"October 13, 23",0.000279236,,,,,
2023-10-12,361.59,362.57,357.67,357.9,357.9,421072,421100,-3.69,-1.02,359.17,"October 12, 23",-0.0102,,,,,
2023-10-11,356.73,361.49,355.14,360.82,360.82,364089,364100,4.09,1.15,360.11,"October 11, 23",0.0115,,,,,
2023-10-10,353.53,357.5,352.955,355.82,355.82,472711,472700,2.29,0.64775,355.89,"October 10, 23",0.0064775,,,,,
2023-10-09,351.01,355.1,350.16,354.06,354.06,382948,382900,3.05,0.86892,353.24,"October 09, 23",0.0086892,,,,,
2023-10-06,348.94,355.605,348.13,353.6,353.6,332064,332100,4.66,1.34,352.7,"October 06, 23",0.0134,,,,,
2023-10-05,346.63,353.34,345.58,352.14,352.14,314018,314000,5.51,1.59,350.65,"October 05, 23",0.0159,,,,,
2023-10-04,343.62,347.74,341.93,347.3,347.3,329686,329700,3.68,1.07,344.99,"October 04, 23",0.0107,,,,,
2023-10-03,344.85,347.46,340.649,341.7,341.7,322674,322700,-3.15,-0.91344,342.79,"October 03, 23",-0.0091344,,,,,
2023-10-02,343.47,350.13,341.94,346,346,418614,418600,2.53,0.7366,346.66,"October 02, 23",0.007366,,,,,
2023-09-29,349.36,349.825,343.4,343.61,343.61,551552,551500,-5.75,-1.65,345.42,"September 29, 23",-0.0165,,,,,
2023-09-28,347.99,349.56,340.63,346.42,346.42,610508,610500,-1.57,-0.45116,346.32,"September 28, 23",-0.0045116,,,,,
2023-09-27,351.45,354.89,348.695,349.19,349.19,412940,412900,-2.26,-0.64305,350.14,"September 27, 23",-0.0064305,,,,,
2023-09-26,356.65,357.86,349.49,349.99,349.99,482395,482400,-6.66,-1.87,351.18,"September 26, 23",-0.0187,,,,,
2023-09-25,354.87,359.425,354.265,357.91,357.91,518787,518800,3.04,0.85665,357.88,"September 25, 23",0.0085665,,,,,
2023-09-22,349.56,357.5,349.56,356.26,356.26,527782,527800,6.7,1.92,355.4,"September 22, 23",0.0192,,,,,
2023-09-21,354.83,354.83,349.14,349.2,349.2,454691,454700,-5.63,-1.59,350.81,"September 21, 23",-0.0159,,,,,
2023-09-20,355.88,360.54,354.03,357.22,357.22,467637,467600,1.34,0.37653,358.21,"September 20, 23",0.0037653,,,,,
2023-09-19,350.32,355.48,348.35,354.7,354.7,432712,432700,4.38,1.25,353.95,"September 19, 23",0.0125,,,,,
2023-09-18,349.2,357.33,348.81,351.83,351.83,408955,409000,2.63,0.75315,353.63,"September 18, 23",0.0075315,,,,,
2023-09-15,356.5,356.5,343.19,350.14,350.14,907052,907100,-6.36,-1.78,350.07,"September 15, 23",-0.0178,,,,,
2023-09-14,355.13,358.02,353.19,356.52,356.52,439489,439500,1.39,0.39141,356.33,"September 14, 23",0.0039141,,,,,
2023-09-13,352.57,353.47,350.32,353.19,353.19,579692,579700,0.62,0.17585,352.15,"September 13, 23",0.0017585,,,,,
2023-09-12,348.63,353.3,347.21,350.27,350.27,394652,394700,1.64,0.47041,350.71,"September 12, 23",0.0047041,,,,,
2023-09-11,354.84,357.365,349.77,350.42,350.42,337319,337300,-4.42,-1.25,351.51,"September 11, 23",-0.0125,,,,,
2023-09-08,354.85,357.315,353.15,354.15,354.15,341531,341500,-0.7,-0.19727,354.65,"September 08, 23",-0.0019727,,,,,
2023-09-07,349.72,355.33,347.79,354.01,354.01,449680,449700,4.29,1.23,353.36,"September 07, 23",0.0123,,,,,
2023-09-06,349.27,351.8,348.559,350.58,350.58,260000,260000,1.31,0.37507,350.58,"September 06, 23",0.0037507,,,,,
2023-09-05,348.75,350.79,346.63,350.35,350.35,358045,358000,1.6,0.45878,349.67,"September 05, 23",0.0045878,,,,,
2023-09-01,351.21,351.265,348.83,350.04,350.04,287060,287100,-1.17,-0.33313,350.06,"September 01, 23",-0.0033313,,,,,
2023-08-31,353.09,354.41,349.47,349.68,349.68,423072,423100,-3.41,-0.96576,350.87,"August 31, 23",-0.0096576,,,,,
2023-08-30,349.24,351.915,348.29,351.64,351.64,263096,263100,2.4,0.68721,350.79,"August 30, 23",0.0068721,,,,,
2023-08-29,343.96,350.24,343.8061,348.98,348.98,242720,242700,5.02,1.46,348.43,"August 29, 23",0.0146,,,,,
2023-08-28,342.7,346.18,342.22,344.49,344.49,291143,291100,1.79,0.52232,344.04,"August 28, 23",0.0052232,,,,,
2023-08-25,340.18,344.82,338.75,342.49,342.49,296596,296600,2.31,0.67905,342.32,"August 25, 23",0.0067905,,,,,
2023-08-24,340.84,342.84,339.2,339.26,339.26,441097,441100,-1.58,-0.46356,340.57,"August 24, 23",-0.0046356,,,,,
2023-08-23,335,340,334.49,339.64,339.64,273714,273700,4.64,1.39,338.42,"August 23, 23",0.0139,,,,,
2023-08-22,333.61,335.865,332.06,332.62,332.62,352423,352400,-0.99,-0.29675,333.58,"August 22, 23",-0.0029675,,,,,
2023-08-21,328.2,333.36,328.2,332.11,332.11,299707,299700,3.91,1.19,331.69,"August 21, 23",0.0119,,,,,
2023-08-18,324.84,330.63,324.3,328.15,328.15,359248,359200,3.31,1.02,328.46,"August 18, 23",0.0102,,,,,
2023-08-17,331.26,333.3475,326.33,326.85,326.85,333208,333200,-4.41,-1.33,328.55,"August 17, 23",-0.0133,,,,,
2023-08-16,333.18,335.25,330.56,331.04,331.04,299316,299300,-2.14,-0.6423,332.26,"August 16, 23",-0.006423,,,,,
2023-08-15,338.84,338.84,333.575,334.15,334.15,308889,308900,-4.69,-1.38,335.35,"August 15, 23",-0.0138,,,,,
2023-08-14,339.79,341.33,337.86,338.86,338.86,280081,280100,-0.93,-0.2737,339.22,"August 14, 23",-0.002737,,,,,
2023-08-11,337.8,341.94,337.27,339.96,339.96,306691,306700,2.16,0.63943,340.17,"August 11, 23",0.0063943,,,,,
2023-08-10,339.57,341.81,336.26,337.88,337.88,425244,425200,-1.69,-0.49769,338.7,"August 10, 23",-0.0049769,,,,,
2023-08-09,337.38,340.09,335.295,338.4,338.4,362877,362900,1.02,0.30233,338.5,"August 09, 23",0.0030233,,,,,
2023-08-08,339.93,343.1,334.425,337.14,337.14,325557,325600,-2.79,-0.82076,336.77,"August 08, 23",-0.0082076,,,,,
2023-08-07,338.72,342.8,338.325,341.7,341.7,415833,415800,2.98,0.87978,340.87,"August 07, 23",0.0087978,,,,,
2023-08-04,342.21,344.495,336.6,336.83,336.83,576345,576300,-5.38,-1.57,339.44,"August 04, 23",-0.0157,,,,,
2023-08-03,339.51,341.68,336.13,340.68,340.68,743666,743700,1.17,0.34461,339.14,"August 03, 23",0.0034461,,,,,
2023-08-02,341.53,341.53,334.92,340.81,340.81,998397,998400,-0.72,-0.21082,339.72,"August 02, 23",-0.0021082,,,,,
2023-08-01,341.1,344.78,334.43,343.92,343.92,1004509,1004500,2.82,0.82674,341.16,"August 01, 23",0.0082674,,,,,
2023-07-31,352.08,353.99,350.0795,353.59,353.589996,557313,557300,1.51,0.42888,352.42,"July 31, 23",0.0042888,,,,,
2023-07-28,355.31,356.53,348.195,350.86,350.859985,413215,413200,-4.45,-1.25,351.2,"July 28, 23",-0.0125,,,,,
2023-07-27,361,361,353.19,353.75,353.75,347738,347700,-7.25,-2.01,355.01,"July 27, 23",-0.0201,,,,,
2023-07-26,362.38,362.765,356.66,357.16,357.16,319351,319400,-5.22,-1.44,358.12,"July 26, 23",-0.0144,,,,,
2023-07-25,356.54,364.95,355.29,363.82,363.82,216632,216600,7.28,2.04,363.03,"July 25, 23",0.0204,,,,,
2023-07-24,357.51,359.93,356.11,357.21,357.209991,212897,212900,-0.3,-0.08391374,357.44,"July 24, 23",-0.0008391374,,,,,
2023-07-21,359.27,360.755,354.6817,355.85,355.85,259966,260000,-3.42,-0.95193,356.38,"July 21, 23",-0.0095193,,,,,
2023-07-20,365.45,365.45,356.85,357.45,357.45,418689,418700,-8,-2.19,359.12,"July 20, 23",-0.0219,,,,,
2023-07-19,373.09,377.88,367.1,367.68,367.679993,310303,310300,-5.41,-1.45,368.93,"July 19, 23",-0.0145,,,,,
2023-07-18,369.42,374.83,368.31,374.04,374.04,362830,362800,4.62,1.25,372.55,"July 18, 23",0.0125,,,,,
2023-07-17,365.07,371.82,364.255,371.07,371.07,309772,309800,6,1.64,369.38,"July 17, 23",0.0164,,,,,
2023-07-14,360.46,364.47,360.38,362.67,362.67,229495,229100,2.21,0.61311,362.75,"July 14, 23",0.0061311,,,,,
2023-07-13,359.33,363.36,358.96,361.33,361.329987,262336,262300,2,0.55659,361.88,"July 13, 23",0.0055659,,,,,
2023-07-12,358.33,360.125,355.8601,358.28,358.279999,411818,411800,-0.05,-0.01395362,357.95,"July 12, 23",-0.0001395362,,,,,
2023-07-11,351.88,354.82,350.48,354.56,354.559998,298780,298800,2.68,0.76162,353.42,"July 11, 23",0.0076162,,,,,
2023-07-10,347.37,353.27,347.1,351.78,351.779999,287525,287500,4.41,1.27,351.25,"July 10, 23",0.0127,,,,,
2023-07-07,346.46,351.215,344.675,347.74,347.73999,311361,311400,1.28,0.36945,348.36,"July 07, 23",0.0036945,,,,,
2023-07-06,343.79,349.99,341.91,349.74,349.73999,419240,419200,5.95,1.73,347.86,"July 06, 23",0.0173,,,,,
2023-07-05,345.2,347.64,342.4168,346.99,346.98999,264938,264900,1.79,0.51854,346.15,"July 05, 23",0.0051854,,,,,
