date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,declarationDate,recordDate,paymentDate,dividend
2024-05-07,102.82,103.98,102.19,103.09,95.57,699907,699907,0.27,0.26259,103.02,"May 07, 24",0.0026259,,,,,
2024-05-06,102.81,103.2,101.27,102.12,94.67,804017,804017,-0.69,-0.67114,102.35,"May 06, 24",-0.0067114,,,,,
2024-05-03,104.49,105.91,100.91,102.01,94.57,1336900,1336900,-2.48,-2.37,103.33,"May 03, 24",-0.0237,,,,,
2024-05-02,105.46,105.91,104.66,104.91,97.25,989118,989118,-0.55,-0.52152,105.235,"May 02, 24",-0.0052152,,,,,
2024-05-01,104.11,105.98,103.6,104.28,96.67,715109,715109,0.17,0.16329,104.4925,"May 01, 24",0.0016329,,,,,
2024-04-30,102.62,104.45,102.62,104.17,96.57,1057528,1057528,1.55,1.51,103.465,"April 30, 24",0.0151,,,,,
2024-04-29,102.87,103.66,102.65,103.29,95.75,365746,365746,0.42,0.40828,103.1175,"April 29, 24",0.0040828,,,,,
2024-04-26,102.93,103.65,102.1,102.19,94.73,559732,559732,-0.74,-0.71894,102.7175,"April 26, 24",-0.0071894,,,,,
2024-04-25,102.91,103.2,101.95,102.57,95.09,817432,817432,-0.34,-0.33039,102.6575,"April 25, 24",-0.0033039,,,,,
2024-04-24,102.07,103.78,101.51,103.6,96.04,763120,763120,1.53,1.5,102.74,"April 24, 24",0.015,,,,,
2024-04-23,101.22,103.37,101.22,102.87,95.36,508500,508500,1.65,1.63,102.17,"April 23, 24",0.0163,,,,,
2024-04-22,100.25,101.31,99.57,101.14,93.76,723700,723700,0.89,0.88778,100.5675,"April 22, 24",0.0088778,,,,,
2024-04-19,98.98,100.08,98.79,99.77,92.49,483907,483907,0.79,0.79814,99.405,"April 19, 24",0.0079814,,,,,
2024-04-18,97.46,98.62,96.78,98.53,91.34,450500,450500,1.07,1.1,97.8475,"April 18, 24",0.011,,,,,
2024-04-17,96.77,97.55,96.39,97.04,89.96,396500,396500,0.27,0.27901,96.9375,"April 17, 24",0.0027901,,,,,
2024-04-16,97.52,97.64,95.98,96.43,89.39,550400,550400,-1.09,-1.12,96.8925,"April 16, 24",-0.0112,,,,,
2024-04-15,100.27,100.32,97.51,98.05,90.9,637061,637061,-2.22,-2.21,99.0375,"April 15, 24",-0.0221,,,,,
2024-04-12,99.57,100.1,99.17,99.74,92.46,829900,829900,0.17,0.17073,99.645,"April 12, 24",0.0017073,,,,,
2024-04-11,100.26,100.26,98.85,99.75,92.47,501409,501409,-0.51,-0.50868,99.78,"April 11, 24",-0.0050868,,,,,
2024-04-10,100.21,100.71,99.37,99.65,92.38,703200,703200,-0.56,-0.55883,99.985,"April 10, 24",-0.0055883,,,,,
2024-04-09,101.33,102.91,100.79,102.9,95.39,641400,641400,1.57,1.55,101.9825,"April 09, 24",0.0155,,,,,
2024-04-08,100.19,101.24,100,101.04,93.67,431500,431500,0.85,0.84839,100.6175,"April 08, 24",0.0084839,,,,,
2024-04-05,99.69,100.43,98.86,99.69,92.42,377120,377120,0,0,99.6675,"April 05, 24",0,,,,,
2024-04-04,101.25,101.46,99.07,99.35,92.1,428921,428921,-1.9,-1.88,100.2825,"April 04, 24",-0.0188,,,,,
2024-04-03,99.5,100.54,99.2,100.16,92.85,538818,538818,0.66,0.66332,99.85,"April 03, 24",0.0066332,,,,,
2024-04-02,100.11,100.56,99.25,99.8,92.52,406031,406031,-0.31,-0.30966,99.93,"April 02, 24",-0.0030966,,,,,
2024-04-01,102.12,102.12,100.63,100.74,93.39,549100,549100,-1.38,-1.35,101.4025,"April 01, 24",-0.0135,,,,,
2024-03-28,102.01,103.19,101.67,102.12,94.67,674206,674206,0.11,0.10783,102.2475,"March 28, 24",0.0010783,,,,,
2024-03-27,99.59,101.63,99.4,101.54,94.13,536100,536100,1.95,1.96,100.54,"March 27, 24",0.0196,,,,,
2024-03-26,99.44,99.64,98.75,98.79,91.58,373716,373716,-0.65,-0.65366,99.155,"March 26, 24",-0.0065366,,,,,
2024-03-25,99.93,100.43,98.85,99.03,91.8,478936,478936,-0.9,-0.90063,99.56,"March 25, 24",-0.0090063,,,,,
2024-03-22,102.3,102.54,99.5,99.53,92.27,631930,631930,-2.77,-2.71,100.9675,"March 22, 24",-0.0271,,,,,
2024-03-21,101.63,102.46,101.28,102.22,94.76,845146,845146,0.59,0.58054,101.8975,"March 21, 24",0.0058054,,,,,
2024-03-20,99.1,101.39,99.1,101.1,93.72,326462,326462,2,2.02,100.1725,"March 20, 24",0.0202,,,,,
2024-03-19,99.79,100.55,99.19,99.67,92.4,326272,326272,-0.12,-0.12025,99.8,"March 19, 24",-0.0012025,,,,,
2024-03-18,99.12,100.29,99,99.79,92.51,440055,440055,0.67,0.67595,99.55,"March 18, 24",0.0067595,,,,,
2024-03-15,98.35,99.61,97.88,99.12,91.89,747927,747927,0.77,0.78292,98.74,"March 15, 24",0.0078292,,,,,
2024-03-14,100.53,100.54,98.6,99.34,92.09,506100,506100,-1.19,-1.18,99.7525,"March 14, 24",-0.0118,,,,,
2024-03-13,100.8,102.3,100.8,101.19,93.81,407341,407341,0.39,0.3869,101.2725,"March 13, 24",0.003869,,,,,
2024-03-12,101.51,101.73,100.73,101.13,93.75,668020,668020,-0.38,-0.37435,101.275,"March 12, 24",-0.0037435,1.09,2024-02-12,2024-03-13,2024-04-15,1.09
2024-03-11,102,102.78,101.4,102.76,94.25,381009,381009,0.76,0.7451,102.235,"March 11, 24",0.007451,,,,,
2024-03-08,102.9,103.5,101.48,102.17,93.71,496732,496732,-0.73,-0.70943,102.5125,"March 08, 24",-0.0070943,,,,,
2024-03-07,102.33,102.66,101.55,101.99,93.54,683222,683222,-0.34,-0.33226,102.1325,"March 07, 24",-0.0033226,,,,,
2024-03-06,102.11,102.53,101.13,101.81,93.38,776851,776851,-0.3,-0.2938,101.895,"March 06, 24",-0.002938,,,,,
2024-03-05,101.3,102.44,101.16,101.68,93.26,727609,727609,0.38,0.37512,101.645,"March 05, 24",0.0037512,,,,,
2024-03-04,99.8,101.72,99.63,101.7,93.28,522127,522127,1.9,1.9,100.7125,"March 04, 24",0.019,,,,,
2024-03-01,100.61,100.61,99.31,99.92,91.65,545135,545135,-0.69,-0.68582,100.1125,"March 01, 24",-0.0068582,,,,,
2024-02-29,99.59,101.52,99.1,100.85,92.5,1606021,1606021,1.26,1.27,100.265,"February 29, 24",0.0127,,,,,
2024-02-28,97.13,99.31,97.13,98.67,90.5,575800,575800,1.54,1.59,98.06,"February 28, 24",0.0159,,,,,
2024-02-27,97.91,99.22,97.48,97.91,89.8,795900,795900,0,0,98.13,"February 27, 24",0,,,,,
2024-02-26,98.03,98.4,97.23,97.4,89.33,536100,536100,-0.63,-0.64266,97.765,"February 26, 24",-0.0064266,,,,,
2024-02-23,98.95,99.03,98.25,98.28,90.14,452247,452247,-0.67,-0.67711,98.6275,"February 23, 24",-0.0067711,,,,,
2024-02-22,99.13,99.33,98.05,99.1,90.89,761711,761711,-0.03,-0.03026329,98.9025,"February 22, 24",-0.0003026329,,,,,
2024-02-21,99.42,100.2,99.07,99.4,91.17,858822,858822,-0.02,-0.02011668,99.5225,"February 21, 24",-0.0002011668,,,,,
2024-02-20,99.95,101.1,99.2,99.41,91.18,652644,652644,-0.54,-0.54027,99.915,"February 20, 24",-0.0054027,,,,,
2024-02-16,100.98,101.76,99.99,100.42,92.1,783107,783107,-0.56,-0.55457,100.7875,"February 16, 24",-0.0055457,,,,,
2024-02-15,101.96,102.54,101.58,102.21,93.75,466300,466300,0.25,0.24519,102.0725,"February 15, 24",0.0024519,,,,,
2024-02-14,101.13,101.3,99.77,100.89,92.54,723200,723200,-0.24,-0.23732,100.7725,"February 14, 24",-0.0023732,,,,,
2024-02-13,100.66,101.31,97.74,101.05,92.68,1268100,1268100,0.39,0.38744,100.19,"February 13, 24",0.0038744,,,,,
2024-02-12,101.47,101.97,100.68,100.71,92.37,744776,744776,-0.76,-0.74899,101.2075,"February 12, 24",-0.0074899,,,,,
2024-02-09,101.71,102.03,99.93,101.14,92.76,1103380,1103380,-0.57,-0.56042,101.2025,"February 09, 24",-0.0056042,,,,,
2024-02-08,100.39,102.48,100.24,102.06,93.61,1035111,1035111,1.67,1.66,101.2925,"February 08, 24",0.0166,,,,,
2024-02-07,101.82,102,100.8,100.84,92.49,420299,420299,-0.98,-0.96248,101.365,"February 07, 24",-0.0096248,,,,,
2024-02-06,99.74,102.33,99.48,101.66,93.24,378120,378120,1.92,1.93,100.8025,"February 06, 24",0.0193,,,,,
2024-02-05,100.57,100.98,99.53,99.8,91.54,593540,593540,-0.77,-0.76564,100.22,"February 05, 24",-0.0076564,,,,,
2024-02-02,101.98,102.89,100.7,101.97,93.53,519744,519744,-0.01,-0.00980584,101.885,"February 02, 24",-9.80584e-05,,,,,
2024-02-01,101.53,103.28,100.93,103.24,94.69,604937,604937,1.71,1.68,102.245,"February 01, 24",0.0168,,,,,
2024-01-31,103.93,104.23,101.56,101.73,93.31,1105005,1105005,-2.2,-2.12,102.8625,"January 31, 24",-0.0212,,,,,
2024-01-30,103.16,104.35,102.94,103.6,95.02,728300,728300,0.44,0.42652,103.5125,"January 30, 24",0.0042652,,,,,
2024-01-29,103.39,104,102.54,103.69,95.1,662300,662300,0.3,0.29016,103.405,"January 29, 24",0.0029016,,,,,
2024-01-26,103.89,104.15,103.14,103.6,95.02,645900,645900,-0.29,-0.27914,103.695,"January 26, 24",-0.0027914,,,,,
2024-01-25,102.63,103.71,102.22,103.67,95.09,762900,762900,1.04,1.01,103.0575,"January 25, 24",0.0101,,,,,
2024-01-24,103.2,103.2,100.86,101.23,92.85,730700,730700,-1.97,-1.91,102.1225,"January 24, 24",-0.0191,,,,,
2024-01-23,101.31,101.9,100.48,101.88,93.44,662000,662000,0.57,0.56263,101.3925,"January 23, 24",0.0056263,,,,,
2024-01-22,101.11,102.04,100.8,100.8,92.45,427934,427934,-0.31,-0.3066,101.1875,"January 22, 24",-0.003066,,,,,
2024-01-19,99.86,100.96,98.54,100.62,92.29,619300,619300,0.76,0.76107,99.995,"January 19, 24",0.0076107,,,,,
2024-01-18,100.24,100.54,98.48,99.08,90.88,589900,589900,-1.16,-1.16,99.585,"January 18, 24",-0.0116,,,,,
2024-01-17,100.69,102.25,99.44,100.24,91.94,640500,640500,-0.45,-0.44692,100.655,"January 17, 24",-0.0044692,,,,,
2024-01-16,102.67,102.79,101.01,101.9,93.46,683600,683600,-0.77,-0.74998,102.0925,"January 16, 24",-0.0074998,,,,,
2024-01-12,103.1,103.36,102.15,102.9,94.38,719900,719900,-0.2,-0.19399,102.8775,"January 12, 24",-0.0019399,,,,,
2024-01-11,102.84,103.33,101.63,101.98,93.54,756542,756542,-0.86,-0.83625,102.445,"January 11, 24",-0.0083625,,,,,
2024-01-10,102.56,103.42,102.3,103.25,94.7,965100,965100,0.69,0.67278,102.8825,"January 10, 24",0.0067278,,,,,
2024-01-09,102.22,102.47,101.23,102.4,93.92,1157033,1157033,0.18,0.17609,102.08,"January 09, 24",0.0017609,,,,,
2024-01-08,100.5,102.97,100.01,102.33,93.86,1200228,1200228,1.83,1.82,101.4525,"January 08, 24",0.0182,,,,,
2024-01-05,100.94,102.28,100.7,101.97,93.53,581900,581900,1.03,1.02,101.4725,"January 05, 24",0.0102,,,,,
2024-01-04,101.62,102.17,100.84,101.81,93.38,619218,619218,0.19,0.18697,101.61,"January 04, 24",0.0018697,,,,,
2024-01-03,103.44,103.44,100.89,101.61,93.2,604300,604300,-1.83,-1.77,102.345,"January 03, 24",-0.0177,,,,,
2024-01-02,102.64,104.54,102.41,104.47,95.82,562315,562315,1.83,1.78,103.515,"January 02, 24",0.0178,,,,,
2023-12-29,104,104.43,103.02,103.05,94.52,388729,388729,-0.95,-0.91346,103.625,"December 29, 23",-0.0091346,1.09,2023-11-02,2024-01-02,2024-01-16,1.09
2023-12-28,104.27,105.38,104.27,105.33,95.61,351501,351501,1.06,1.02,104.8125,"December 28, 23",0.0102,,,,,
2023-12-27,104.66,105.05,104,104.81,95.14,393794,393794,0.15,0.14332,104.63,"December 27, 23",0.0014332,,,,,
2023-12-26,104.02,105.03,103.83,104.61,94.96,323000,323000,0.59,0.5672,104.3725,"December 26, 23",0.005672,,,,,
2023-12-22,104.67,105.63,103.95,104.01,94.41,423800,423800,-0.66,-0.63055,104.565,"December 22, 23",-0.0063055,,,,,
2023-12-21,104.06,104.55,103.28,104.45,94.81,327800,327800,0.39,0.37478,104.085,"December 21, 23",0.0037478,,,,,
2023-12-20,104.38,105.63,103.18,103.24,93.71,505434,505434,-1.14,-1.09,104.1075,"December 20, 23",-0.0109,,,,,
2023-12-19,104.72,105.56,104.25,104.4,94.77,551300,551300,-0.32,-0.30558,104.7325,"December 19, 23",-0.0030558,,,,,
2023-12-18,105.57,105.57,104.16,104.36,94.73,382400,382400,-1.21,-1.15,104.915,"December 18, 23",-0.0115,,,,,
2023-12-15,105.84,106.49,104.24,105.12,95.42,1334700,1334700,-0.72,-0.68027,105.4225,"December 15, 23",-0.0068027,,,,,
2023-12-14,105.47,107.61,104.95,107.05,97.17,967900,967900,1.58,1.5,106.27,"December 14, 23",0.015,,,,,
2023-12-13,99.75,104.01,98.96,103.74,94.17,529689,529689,3.99,4,101.615,"December 13, 23",0.04,,,,,
2023-12-12,99.46,99.46,98.79,99.33,90.16,550900,550900,-0.13,-0.13071,99.26,"December 12, 23",-0.0013071,,,,,
2023-12-11,99,99.6,98.34,99.32,90.15,403300,403300,0.32,0.32323,99.065,"December 11, 23",0.0032323,,,,,
2023-12-08,98.67,99.3,97.93,99.12,89.97,368230,368230,0.45,0.45607,98.755,"December 08, 23",0.0045607,,,,,
2023-12-07,99.09,99.61,98.28,99.01,89.87,565647,565647,-0.08,-0.08073469,98.9975,"December 07, 23",-0.0008073469,,,,,
2023-12-06,100.26,100.71,98.78,99.05,89.91,418300,418300,-1.21,-1.21,99.7,"December 06, 23",-0.0121,,,,,
2023-12-05,99.37,99.87,98.55,99.77,90.56,836700,836700,0.4,0.40254,99.39,"December 05, 23",0.0040254,,,,,
2023-12-04,97.52,100.12,97.42,99.9,90.68,662424,662424,2.38,2.44,98.74,"December 04, 23",0.0244,,,,,
2023-12-01,95.43,98.04,95.19,97.91,88.87,722700,722700,2.48,2.6,96.6425,"December 01, 23",0.026,,,,,
2023-11-30,94.25,95.7,94.24,95.59,86.77,975711,975711,1.34,1.42,94.945,"November 30, 23",0.0142,,,,,
2023-11-29,94.86,95.64,94.03,94.32,85.62,653600,653600,-0.54,-0.56926,94.7125,"November 29, 23",-0.0056926,,,,,
2023-11-28,93.41,94.31,92.78,94.04,85.36,566625,566625,0.63,0.67445,93.635,"November 28, 23",0.0067445,,,,,
2023-11-27,92.73,94.37,91.62,93.7,85.05,1069600,1069600,0.97,1.05,93.105,"November 27, 23",0.0105,,,,,
2023-11-24,91.97,92.54,91.4,92.11,83.61,856520,856520,0.14,0.15222,92.005,"November 24, 23",0.0015222,,,,,
2023-11-22,92.48,92.48,91.8,92.09,83.59,405122,405122,-0.39,-0.42171,92.2125,"November 22, 23",-0.0042171,,,,,
2023-11-21,91.55,92.22,90.84,91.82,83.35,544700,544700,0.27,0.29492,91.6075,"November 21, 23",0.0029492,,,,,
2023-11-20,92.69,92.86,91.6,92.38,83.86,643816,643816,-0.31,-0.33445,92.3825,"November 20, 23",-0.0033445,,,,,
2023-11-17,93.92,93.92,91.88,92.54,84,1367000,1367000,-1.38,-1.47,93.065,"November 17, 23",-0.0147,,,,,
2023-11-16,94,94.34,92.43,92.54,84,905149,905149,-1.46,-1.55,93.3275,"November 16, 23",-0.0155,,,,,
2023-11-15,94.46,95.14,93.81,94.29,85.59,986201,986201,-0.17,-0.17997,94.425,"November 15, 23",-0.0017997,,,,,
2023-11-14,93.79,96.38,93.62,94.72,85.98,2030700,2030700,0.935,0.99158,94.6275,"November 14, 23",0.0099158,,,,,
2023-11-13,91.86,92.28,90.7,91.15,82.74,735800,735800,-0.71,-0.77292,91.4975,"November 13, 23",-0.0077292,,,,,
2023-11-10,91.89,92.56,91.33,92.56,84.02,794900,794900,0.67,0.72913,92.085,"November 10, 23",0.0072913,,,,,
2023-11-09,93.83,93.83,91.19,91.53,83.08,659300,659300,-2.3,-2.45,92.595,"November 09, 23",-0.0245,,,,,
2023-11-08,93.05,93.59,93.02,93.38,84.76,408300,408300,0.33,0.35465,93.26,"November 08, 23",0.0035465,,,,,
2023-11-07,94.06,94.06,92.83,93.05,84.46,547732,547732,-1.01,-1.07,93.5,"November 07, 23",-0.0107,,,,,
2023-11-06,95.02,95.14,93.05,94.17,85.48,777872,777872,-0.85,-0.89455,94.345,"November 06, 23",-0.0089455,,,,,
2023-11-03,95.52,97.85,95.45,95.5,86.69,1172800,1172800,-0.02,-0.02093802,96.08,"November 03, 23",-0.0002093802,,,,,
2023-11-02,93.02,94.01,92.73,93.45,84.83,655045,655045,0.43,0.46227,93.3025,"November 02, 23",0.0046227,,,,,
2023-11-01,91.27,91.91,90.57,91.7,83.24,623400,623400,0.43,0.47113,91.3625,"November 01, 23",0.0047113,,,,,
2023-10-31,88.35,92.03,88.25,91.19,82.77,1148011,1148011,2.84,3.21,89.955,"October 31, 23",0.0321,,,,,
2023-10-30,87.49,88.31,86.77,87.74,79.64,481900,481900,0.25,0.28575,87.5775,"October 30, 23",0.0028575,,,,,
2023-10-27,88.74,88.74,86.46,86.65,78.65,706522,706522,-2.09,-2.36,87.6475,"October 27, 23",-0.0236,,,,,
2023-10-26,86.29,88.41,86.29,88.03,79.91,594805,594805,1.74,2.02,87.255,"October 26, 23",0.0202,,,,,
2023-10-25,86.95,87.48,85.59,85.71,77.8,391351,391351,-1.24,-1.43,86.4325,"October 25, 23",-0.0143,,,,,
2023-10-24,86.48,87.88,86.24,87.64,79.55,650946,650946,1.16,1.34,87.06,"October 24, 23",0.0134,,,,,
2023-10-23,86.61,87.63,85.73,85.84,77.92,476600,476600,-0.77,-0.88904,86.4525,"October 23, 23",-0.0088904,,,,,
2023-10-20,88.05,88.62,87.16,87.29,79.23,776226,776226,-0.76,-0.86315,87.78,"October 20, 23",-0.0086315,,,,,
2023-10-19,88.37,89.83,87.53,87.63,79.54,574500,574500,-0.74,-0.83739,88.34,"October 19, 23",-0.0083739,,,,,
2023-10-18,89.99,90.4,88.75,88.87,80.67,329900,329900,-1.12,-1.24,89.5025,"October 18, 23",-0.0124,,,,,
2023-10-17,89.11,91.73,89.11,90.68,82.31,630600,630600,1.57,1.76,90.1575,"October 17, 23",0.0176,,,,,
2023-10-16,89.33,89.95,88.36,89.6,81.33,423661,423661,0.27,0.30225,89.31,"October 16, 23",0.0030225,,,,,
2023-10-13,89.59,89.92,87.55,88.36,80.21,526174,526174,-1.23,-1.37,88.855,"October 13, 23",-0.0137,,,,,
2023-10-12,91.3,91.3,88.93,89.27,81.03,419700,419700,-2.03,-2.22,90.2,"October 12, 23",-0.0222,,,,,
2023-10-11,90.1,91.3,90.04,91.01,82.61,472431,472431,0.91,1.01,90.6125,"October 11, 23",0.0101,,,,,
2023-10-10,88.28,89.56,87.86,89.21,80.98,651134,651134,0.93,1.05,88.7275,"October 10, 23",0.0105,,,,,
2023-10-09,86.82,88.53,86.56,88.05,79.92,447208,447208,1.23,1.42,87.49,"October 09, 23",0.0142,,,,,
2023-10-06,87.14,87.89,86.05,86.92,78.9,741112,741112,-0.22,-0.25247,87,"October 06, 23",-0.0025247,,,,,
2023-10-05,87.95,88.36,87.32,87.84,79.73,547100,547100,-0.11,-0.12507,87.8675,"October 05, 23",-0.0012507,,,,,
2023-10-04,87.1,87.83,85.99,87.77,79.67,356435,356435,0.67,0.76923,87.1725,"October 04, 23",0.0076923,,,,,
2023-10-03,87.93,88.03,86,86.67,78.67,522914,522914,-1.26,-1.43,87.1575,"October 03, 23",-0.0143,,,,,
2023-10-02,90.29,90.87,88.18,88.53,80.36,482700,482700,-1.76,-1.95,89.4675,"October 02, 23",-0.0195,,,,,
2023-09-29,92.41,92.55,89.95,90.63,82.27,542600,542600,-1.78,-1.93,91.385,"September 29, 23",-0.0193,,,,,
2023-09-28,90.87,91.93,90.79,91.18,82.77,298442,298442,0.31,0.34115,91.1925,"September 28, 23",0.0034115,,,,,
2023-09-27,90.74,92.25,90.04,90.4,82.06,526700,526700,-0.34,-0.3747,90.8575,"September 27, 23",-0.003747,,,,,
2023-09-26,92.19,92.34,89.9,90.41,82.07,553300,553300,-1.78,-1.93,91.21,"September 26, 23",-0.0193,,,,,
2023-09-25,92.9,92.99,91.95,92.35,83.83,425725,425725,-0.55,-0.59203,92.5475,"September 25, 23",-0.0059203,,,,,
2023-09-22,94.57,95,92.84,92.9,84.33,458922,458922,-1.67,-1.77,93.8275,"September 22, 23",-0.0177,,,,,
2023-09-21,95.81,96.63,94.04,94.05,85.37,736200,736200,-1.76,-1.84,95.1325,"September 21, 23",-0.0184,1.09,2023-08-02,2023-09-22,2023-10-16,1.09
2023-09-20,97.25,98.11,96.99,97.58,87.59,665644,665644,0.33,0.33933,97.4825,"September 20, 23",0.0033933,,,,,
2023-09-19,96.84,97.25,96.25,96.37,86.5,455901,455901,-0.47,-0.48534,96.6775,"September 19, 23",-0.0048534,,,,,
2023-09-18,98.01,98.27,96.49,96.64,86.75,483100,483100,-1.37,-1.4,97.3525,"September 18, 23",-0.014,,,,,
2023-09-15,99.39,99.73,98.6,98.82,88.7,674100,674100,-0.57,-0.5735,99.135,"September 15, 23",-0.005735,,,,,
2023-09-14,98.37,99.88,98.37,99.72,89.51,390209,390209,1.35,1.37,99.085,"September 14, 23",0.0137,,,,,
2023-09-13,98.52,98.52,97.19,97.54,87.55,332307,332307,-0.98,-0.99472,97.9425,"September 13, 23",-0.0099472,,,,,
2023-09-12,96.93,98.33,96.69,98.24,88.18,225384,225384,1.31,1.35,97.5475,"September 12, 23",0.0135,,,,,
2023-09-11,98.03,98.29,96.97,97.32,87.36,418300,418300,-0.71,-0.72427,97.6525,"September 11, 23",-0.0072427,,,,,
2023-09-08,97.92,98.2,97.38,97.61,87.62,471500,471500,-0.31,-0.31658,97.7775,"September 08, 23",-0.0031658,,,,,
2023-09-07,96.91,98.16,96.81,97.54,87.55,645047,645047,0.63,0.65009,97.355,"September 07, 23",0.0065009,,,,,
2023-09-06,96.75,97.44,96.2,97.24,87.28,448500,448500,0.49,0.50646,96.9075,"September 06, 23",0.0050646,,,,,
2023-09-05,97.6,98.15,96.36,96.54,86.66,439900,439900,-1.06,-1.09,97.1625,"September 05, 23",-0.0109,,,,,
2023-09-01,98.4,99.06,98,98.06,88.02,335000,335000,-0.34,-0.34553,98.38,"September 01, 23",-0.0034553,,,,,
2023-08-31,98.68,98.98,97.55,97.94,87.91,474814,474814,-0.74,-0.7499,98.2875,"August 31, 23",-0.007499,,,,,
2023-08-30,98.24,99.09,97.86,98.74,88.63,420826,420826,0.5,0.50896,98.4825,"August 30, 23",0.0050896,,,,,
2023-08-29,98.2,98.32,97.17,98.26,88.2,534300,534300,0.06,0.0610998,97.9875,"August 29, 23",0.000610998,,,,,
2023-08-28,97.64,99.37,97.64,97.92,87.89,439205,439205,0.28,0.28677,98.1425,"August 28, 23",0.0028677,,,,,
2023-08-25,97.94,98.58,97.52,97.56,87.57,288556,288556,-0.38,-0.38799,97.9,"August 25, 23",-0.0038799,,,,,
2023-08-24,97.75,99.86,97.15,97.61,87.62,784137,784137,-0.14,-0.14322,98.0925,"August 24, 23",-0.0014322,,,,,
2023-08-23,96.47,98.13,96.17,98.08,88.04,646100,646100,1.61,1.67,97.2125,"August 23, 23",0.0167,,,,,
2023-08-22,96.27,96.5,95.63,96.17,86.32,925637,925637,-0.1,-0.10387,96.1425,"August 22, 23",-0.0010387,,,,,
2023-08-21,96.2,96.37,94.25,95.83,86.02,958207,958207,-0.37,-0.38462,95.6625,"August 21, 23",-0.0038462,,,,,
2023-08-18,95.07,96.72,95.07,96.42,86.55,300000,300000,1.35,1.42,95.82,"August 18, 23",0.0142,,,,,
2023-08-17,97.74,98.32,96.03,96.05,86.22,370301,370301,-1.69,-1.73,97.035,"August 17, 23",-0.0173,,,,,
2023-08-16,99.37,99.85,97.49,97.52,87.54,261300,261300,-1.85,-1.86,98.5575,"August 16, 23",-0.0186,,,,,
2023-08-15,100.21,100.21,98.83,99.25,89.09,375500,375500,-0.96,-0.95799,99.625,"August 15, 23",-0.0095799,,,,,
2023-08-14,101.79,102.11,100.48,100.83,90.51,393900,393900,-0.96,-0.94312,101.3025,"August 14, 23",-0.0094312,,,,,
2023-08-11,102.23,102.9,102.01,102.21,91.75,277432,277432,-0.02,-0.01956373,102.3375,"August 11, 23",-0.0001956373,,,,,
2023-08-10,103.51,104.58,102.48,102.75,92.23,462434,462434,-0.76,-0.73423,103.33,"August 10, 23",-0.0073423,,,,,
2023-08-09,101.98,103.71,101.49,102.99,92.45,705848,705848,1.01,0.99039,102.5425,"August 09, 23",0.0099039,,,,,
2023-08-08,102.72,103.08,101.34,102.08,91.63,362000,362000,-0.64,-0.62305,102.305,"August 08, 23",-0.0062305,,,,,
2023-08-07,103.42,104.05,102.61,103.93,93.29,551100,551100,0.51,0.49313,103.5025,"August 07, 23",0.0049313,,,,,
2023-08-04,102.65,104.02,102.03,103.42,92.83,635912,635912,0.77,0.75012,103.03,"August 04, 23",0.0075012,,,,,
2023-08-03,101,102.95,100.08,102.63,92.12,996249,996249,1.63,1.61,101.665,"August 03, 23",0.0161,,,,,
2023-08-02,100.22,100.84,99.71,100.74,90.43,665400,665400,0.52,0.51886,100.3775,"August 02, 23",0.0051886,,,,,
2023-08-01,101.53,101.89,100.56,101.23,90.87,619935,619935,-0.3,-0.29548,101.3025,"August 01, 23",-0.0029548,,,,,
2023-07-31,101.02,102.74,100.44,101.52,91.13,4129017,4129017,0.5,0.49495,101.43,"July 31, 23",0.0049495,,,,,
2023-07-28,101.67,102.1,100.26,100.93,90.6,558927,558927,-0.74,-0.72784,101.24,"July 28, 23",-0.0072784,,,,,
2023-07-27,103.26,103.7,100.48,100.57,90.27,466460,466460,-2.69,-2.61,102.0025,"July 27, 23",-0.0261,,,,,
2023-07-26,102.04,102.96,101.45,102.93,92.39,517400,517400,0.89,0.87221,102.345,"July 26, 23",0.0087221,,,,,
2023-07-25,103.01,103.31,101.68,102.29,91.82,360435,360435,-0.72,-0.69896,102.5725,"July 25, 23",-0.0069896,,,,,
2023-07-24,103.24,103.98,102.58,103.16,92.6,488424,488424,-0.08,-0.07748935,103.24,"July 24, 23",-0.0007748935,,,,,
2023-07-21,103.34,104.18,102.59,103.25,92.68,514939,514939,-0.09,-0.08709116,103.34,"July 21, 23",-0.0008709116,,,,,
2023-07-20,102.76,103.01,101.22,102.98,92.44,456100,456100,0.22,0.21409,102.4925,"July 20, 23",0.0021409,,,,,
2023-07-19,101.52,102.61,101.07,102.47,91.98,613000,613000,0.95,0.93578,101.9175,"July 19, 23",0.0093578,,,,,
2023-07-18,100.77,101.43,99.97,101.05,90.7,658541,658541,0.28,0.27786,100.805,"July 18, 23",0.0027786,,,,,
2023-07-17,99.85,100.88,99.3,100.77,90.45,513017,513017,0.92,0.92138,100.2,"July 17, 23",0.0092138,,,,,
2023-07-14,100.35,100.43,99.25,100.27,90,409200,409200,-0.08,-0.07972098,100.075,"July 14, 23",-0.0007972098,,,,,
2023-07-13,99.85,100.71,99.26,100.65,90.35,552731,552731,0.8,0.8012,100.1175,"July 13, 23",0.008012,,,,,
2023-07-12,100.05,100.84,99.62,99.71,89.5,656400,656400,-0.34,-0.33983,100.055,"July 12, 23",-0.0033983,,,,,
