date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,dividend,paymentDate,adjDividend,declarationDate
2024-05-14,144.01,145.31,143.55,144.96,144.96,1608128,1608128,0.95,0.65968,144.4575,"May 14, 24",0.0065968,,,,,
2024-05-13,146.55,146.91,143.69,143.95,143.95,1684662,1684662,-2.6,-1.77,145.275,"May 13, 24",-0.0177,,,,,
2024-05-10,145.51,146.64,144.88,145.88,145.88,1284771,1284771,0.37,0.25428,145.7275,"May 10, 24",0.0025428,,,,,
2024-05-09,145.81,146.56,145.13,145.68,145.68,1196946,1196946,-0.13,-0.08915712,145.795,"May 09, 24",-0.0008915712,,,,,
2024-05-08,147.75,148,145.39,145.97,145.97,1230754,1230754,-1.78,-1.2,146.7775,"May 08, 24",-0.012,,,,,
2024-05-07,148,148.72,147.51,148.33,148.33,1006429,1006429,0.33,0.22297,148.14,"May 07, 24",0.0022297,,,,,
2024-05-06,146,148.45,145.92,148.34,148.34,1081596,1081596,2.34,1.6,147.1775,"May 06, 24",0.016,,,,,
2024-05-03,144.42,146.28,143.95,145.88,145.88,1075136,1075136,1.46,1.01,145.1325,"May 03, 24",0.0101,,,,,
2024-05-02,143.87,143.87,140.37,143.07,143.07,1232182,1232182,-0.8,-0.55606,142.795,"May 02, 24",-0.0055606,,,,,
2024-05-01,142.22,145.12,141.53,142.74,142.74,1164552,1164552,0.52,0.36563,142.9025,"May 01, 24",0.0036563,,,,,
2024-04-30,143.29,144.28,142.49,142.81,142.81,2314195,2314195,-0.48,-0.33498,143.2175,"April 30, 24",-0.0033498,,,,,
2024-04-29,144.08,145.72,143.73,144.27,144.27,1319144,1319144,0.19,0.13187,144.45,"April 29, 24",0.0013187,,,,,
2024-04-26,143.38,145.69,143.38,144.47,144.47,853154,853154,1.09,0.76022,144.23,"April 26, 24",0.0076022,,,,,
2024-04-25,142.34,143.88,141.04,143.43,143.43,1108870,1108870,1.09,0.76577,142.6725,"April 25, 24",0.0076577,,,,,
2024-04-24,140.97,142.93,140.82,142.83,142.83,1024852,1024852,1.86,1.32,141.8875,"April 24, 24",0.0132,,,,,
2024-04-23,140.85,143.25,140.55,141.72,141.72,1259946,1259946,0.87,0.61768,141.5925,"April 23, 24",0.0061768,,,,,
2024-04-22,140.6,141.13,138.93,139.96,139.96,1170515,1170515,-0.64,-0.45519,140.155,"April 22, 24",-0.0045519,,,,,
2024-04-19,140.02,140.94,139.25,140.6,140.6,2542994,2542994,0.58,0.41423,140.2025,"April 19, 24",0.0041423,,,,,
2024-04-18,143.74,143.85,140.38,140.64,140.64,1494127,1494127,-3.1,-2.16,142.1525,"April 18, 24",-0.0216,,,,,
2024-04-17,146.52,147.27,143.04,143.16,143.16,1531747,1531747,-3.36,-2.29,144.9975,"April 17, 24",-0.0229,,,,,
2024-04-16,145.3,146.11,144.69,145.45,145.45,1874975,1874975,0.15,0.10323,145.3875,"April 16, 24",0.0010323,,,,,
2024-04-15,147.63,147.76,144.48,145.3,145.3,1923372,1923372,-2.33,-1.58,146.2925,"April 15, 24",-0.0158,,,,,
2024-04-12,150,150.32,147.18,147.27,147.27,2077424,2077424,-2.73,-1.82,148.6925,"April 12, 24",-0.0182,,,,,
2024-04-11,152.68,153.05,150.38,151.34,151.34,1101237,1101237,-1.34,-0.87765,151.8625,"April 11, 24",-0.0087765,,,,,
2024-04-10,152.02,153.1,151.12,152.12,152.12,1351188,1351188,0.1,0.06578082,152.09,"April 10, 24",0.0006578082,,,,,
2024-04-09,155.24,156.25,153.37,154.7,154.7,1018074,1018074,-0.54,-0.34785,154.89,"April 09, 24",-0.0034785,,,,,
2024-04-08,154.25,155.35,151.75,153.65,153.65,1434634,1434634,-0.6,-0.38898,153.75,"April 08, 24",-0.0038898,,,,,
2024-04-05,149.82,151.82,149.82,151.04,151.04,1357341,1357341,1.22,0.81431,150.625,"April 05, 24",0.0081431,,,,,
2024-04-04,153.24,153.39,149.33,149.59,149.59,1503805,1503805,-3.65,-2.38,151.3875,"April 04, 24",-0.0238,,,,,
2024-04-03,149.39,152,148.64,151.73,151.73,1625843,1625843,2.34,1.57,150.44,"April 03, 24",0.0157,,,,,
2024-04-02,149.27,149.64,147.76,149.57,149.57,1251030,1251030,0.3,0.20098,149.06,"April 02, 24",0.0020098,,,,,
2024-04-01,148.69,150.48,147.51,150,150,1270875,1270875,1.31,0.88103,149.17,"April 01, 24",0.0088103,,,,,
2024-03-28,145.19,150.34,144.57,148.49,148.49,1656386,1656386,3.3,2.27,147.1475,"March 28, 24",0.0227,,,,,
2024-03-27,148,148,146.17,146.92,146.92,1181778,1181778,-1.08,-0.72973,147.2725,"March 27, 24",-0.0072973,,,,,
2024-03-26,147.29,148.7,145.04,146.67,146.67,1959872,1959872,-0.62,-0.42094,146.925,"March 26, 24",-0.0042094,,,,,
2024-03-25,150,150.42,141.83,146.14,146.14,3763169,3763169,-3.86,-2.57,147.0975,"March 25, 24",-0.0257,,,,,
2024-03-22,152.67,153.24,151.72,152.46,152.46,1181137,1181137,-0.21,-0.13755,152.5225,"March 22, 24",-0.0013755,,,,,
2024-03-21,149.93,153.23,149.45,152.17,152.17,2474768,2474768,2.24,1.49,151.195,"March 21, 24",0.0149,,,,,
2024-03-20,145.46,149.41,145.12,148.43,148.43,2396589,2396589,2.97,2.04,147.105,"March 20, 24",0.0204,,,,,
2024-03-19,144.24,145.45,143.5,145.2,145.2,1118657,1118657,0.96,0.66556,144.5975,"March 19, 24",0.0066556,,,,,
2024-03-18,143.96,145.21,143.43,144.62,144.62,2237054,2237054,0.66,0.45846,144.305,"March 18, 24",0.0045846,,,,,
2024-03-15,143.29,144.67,142.03,143.91,143.91,3757643,3757643,0.62,0.43269,143.475,"March 15, 24",0.0043269,,,,,
2024-03-14,143.76,144.22,141.45,143.77,143.77,1526947,1526947,0.01,0.00695604,143.3,"March 14, 24",6.95604e-05,,,,,
2024-03-13,144.53,146.69,144.12,144.89,144.89,1371044,1371044,0.36,0.24908,145.0575,"March 13, 24",0.0024908,,,,,
2024-03-12,145.13,145.97,143.74,144.53,144.53,1757871,1757871,-0.6,-0.41342,144.8425,"March 12, 24",-0.0041342,,,,,
2024-03-11,143.73,147.53,143.55,145.87,145.87,2151500,2151500,2.14,1.49,145.17,"March 11, 24",0.0149,,,,,
2024-03-08,144.79,145.72,142.64,143.73,143.73,1385393,1385393,-1.06,-0.73209,144.22,"March 08, 24",-0.0073209,,,,,
2024-03-07,145.27,145.57,143.8,145.01,145.01,1415202,1415202,-0.26,-0.17898,144.9125,"March 07, 24",-0.0017898,,,,,
2024-03-06,145.95,146.48,143.35,143.9,143.9,1210424,1210424,-2.05,-1.4,144.92,"March 06, 24",-0.014,,,,,
2024-03-05,145,145,142,143.94,143.94,2910395,2910395,-1.06,-0.73103,143.985,"March 05, 24",-0.0073103,,,,,
2024-03-04,150.34,150.83,146.32,146.33,146.33,2803627,2803627,-4.01,-2.67,148.455,"March 04, 24",-0.0267,,,,,
2024-03-01,146.49,150.76,145.5,150.34,150.34,2341562,2341562,3.85,2.63,148.2725,"March 01, 24",0.0263,,,,,
2024-02-29,147.83,148.14,145.61,146.93,146.93,2287239,2287239,-0.9,-0.60881,147.1275,"February 29, 24",-0.0060881,,,,,
2024-02-28,148.48,148.5,145.89,147.48,147.48,1589086,1589086,-1,-0.67349,147.5875,"February 28, 24",-0.0067349,,,,,
2024-02-27,150,150.11,147.01,147.94,147.94,2173077,2173077,-2.06,-1.37,148.765,"February 27, 24",-0.0137,,,,,
2024-02-26,151.25,151.46,149.53,149.71,149.71,1340536,1340536,-1.54,-1.02,150.4875,"February 26, 24",-0.0102,,,,,
2024-02-23,152.13,153.06,150.85,151.01,151.01,1466965,1466965,-1.12,-0.73621,151.7625,"February 23, 24",-0.0073621,,,,,
2024-02-22,153.09,153.83,151.76,152.44,152.44,1397260,1397260,-0.65,-0.42459,152.78,"February 22, 24",-0.0042459,,,,,
2024-02-21,152,152.44,149.81,151.11,151.11,1492966,1492966,-0.89,-0.58553,151.34,"February 21, 24",-0.0058553,,,,,
2024-02-20,153.03,154.37,150.48,151.94,151.94,2076613,2076613,-1.09,-0.71228,152.455,"February 20, 24",-0.0071228,,,,,
2024-02-16,156.7,157.24,153.29,153.38,153.38,1499680,1499680,-3.32,-2.12,155.1525,"February 16, 24",-0.0212,,,,,
2024-02-15,155.72,157.43,155.21,156.96,156.96,1283046,1283046,1.24,0.7963,156.33,"February 15, 24",0.007963,,,,,
2024-02-14,154.8,155.98,153.68,155.72,155.72,1547152,1547152,0.92,0.59432,155.045,"February 14, 24",0.0059432,,,,,
2024-02-13,154.48,155.57,151.66,153.49,153.49,2385262,2385262,-0.99,-0.64086,153.8,"February 13, 24",-0.0064086,,,,,
2024-02-12,154.83,160.04,154,155.27,155.27,3436528,3436528,0.44,0.28418,156.035,"February 12, 24",0.0028418,,,,,
2024-02-09,154.89,158.11,152.23,154.91,154.91,6604144,6604144,0.02,0.01291239,155.035,"February 09, 24",0.0001291239,,,,,
2024-02-08,170.61,171.59,168.32,169.6,169.6,3063079,3063079,-1.01,-0.59199,170.03,"February 08, 24",-0.0059199,,,,,
2024-02-07,168.35,169.68,167.51,169.57,169.57,1406004,1406004,1.22,0.72468,168.7775,"February 07, 24",0.0072468,,,,,
2024-02-06,164.35,166.72,164,166.67,166.67,925069,925069,2.32,1.41,165.435,"February 06, 24",0.0141,,,,,
2024-02-05,165.72,166.11,163.7,164.01,164.01,1530413,1530413,-1.71,-1.03,164.885,"February 05, 24",-0.0103,,,,,
2024-02-02,166.53,168.25,165.99,167,167,1121089,1121089,0.47,0.28223,166.9425,"February 02, 24",0.0028223,,,,,
2024-02-01,164.57,166.33,162.44,166.33,166.33,1105583,1105583,1.76,1.07,164.9175,"February 01, 24",0.0107,,,,,
2024-01-31,165.34,166.85,164.33,164.93,164.93,1078907,1078907,-0.41,-0.24797,165.3625,"January 31, 24",-0.0024797,,,,,
2024-01-30,166.48,168.24,165.68,166.94,166.94,1280780,1280780,0.46,0.27631,166.835,"January 30, 24",0.0027631,,,,,
2024-01-29,167.94,168.22,165.97,168.02,168.02,1155400,1155400,0.08,0.04763606,167.5375,"January 29, 24",0.0004763606,,,,,
2024-01-26,168.5,169.56,167.3,167.39,167.39,1123140,1123140,-1.11,-0.65875,168.1875,"January 26, 24",-0.0065875,,,,,
2024-01-25,167.87,168.52,166.77,168.5,168.5,1524323,1524323,0.63,0.37529,167.915,"January 25, 24",0.0037529,,,,,
2024-01-24,166.12,168.16,164.82,165.9,165.9,1050378,1050378,-0.22,-0.13243,166.25,"January 24, 24",-0.0013243,,,,,
2024-01-23,165.15,165.78,164.14,165.15,165.15,827096,827096,0,0,165.055,"January 23, 24",0,,,,,
2024-01-22,164.97,165.54,163.59,164.43,164.43,875533,875533,-0.54,-0.32733,164.6325,"January 22, 24",-0.0032733,,,,,
2024-01-19,160.89,163.15,159.78,163.1,163.1,1504060,1504060,2.21,1.37,161.73,"January 19, 24",0.0137,,,,,
2024-01-18,161.32,162.23,158.98,159.86,159.86,1202792,1202792,-1.46,-0.90503,160.5975,"January 18, 24",-0.0090503,,,,,
2024-01-17,160.44,160.94,158.37,160.38,160.38,983635,983635,-0.06,-0.03739716,160.0325,"January 17, 24",-0.0003739716,,,,,
2024-01-16,161.25,163.6,160.25,161.88,161.88,1265027,1265027,0.63,0.3907,161.745,"January 16, 24",0.003907,,,,,
2024-01-12,161.87,162.43,160.72,161.68,161.68,945847,945847,-0.19,-0.11738,161.675,"January 12, 24",-0.0011738,,,,,
2024-01-11,159.24,161.8,158.55,161.54,161.54,1255743,1255743,2.3,1.44,160.2825,"January 11, 24",0.0144,,,,,
2024-01-10,158.57,160.02,158.31,159.21,159.21,884346,884346,0.64,0.40361,159.0275,"January 10, 24",0.0040361,,,,,
2024-01-09,158.82,161.14,158.45,159.22,159.22,1067084,1067084,0.4,0.25186,159.4075,"January 09, 24",0.0025186,,,,,
2024-01-08,158.27,159.18,156.66,158.54,158.54,880079,880079,0.27,0.17059,158.1625,"January 08, 24",0.0017059,,,,,
2024-01-05,158.52,159.79,157.79,158.21,158.21,1039093,1039093,-0.31,-0.19556,158.5775,"January 05, 24",-0.0019556,,,,,
2024-01-04,157.96,160.52,157.82,158.86,158.86,1238885,1238885,0.9,0.56976,158.79,"January 04, 24",0.0056976,,,,,
2024-01-03,158.89,159.18,157.48,158.4,158.4,1061438,1061438,-0.49,-0.30839,158.4875,"January 03, 24",-0.0030839,,,,,
2024-01-02,160.14,160.14,157.99,159.26,159.26,1506298,1506298,-0.88,-0.54952,159.3825,"January 02, 24",-0.0054952,,,,,
2023-12-29,161.5,162.92,160.72,160.95,160.95,916755,916755,-0.55,-0.34056,161.5225,"December 29, 23",-0.0034056,,,,,
2023-12-28,160.99,162.25,160.4,161.47,161.47,784952,784952,0.48,0.29816,161.2775,"December 28, 23",0.0029816,,,,,
2023-12-27,161.59,161.73,160.5,160.99,160.99,937004,937004,-0.6,-0.37131,161.2025,"December 27, 23",-0.0037131,,,,,
2023-12-26,162,162.26,161.16,161.62,161.62,763377,763377,-0.38,-0.23457,161.76,"December 26, 23",-0.0023457,,,,,
2023-12-22,158.88,162.9,158.88,161.95,161.95,1347553,1347553,3.07,1.93,160.6525,"December 22, 23",0.0193,,,,,
2023-12-21,159.28,160.5,158.74,160.39,160.39,1069341,1069341,1.11,0.69689,159.7275,"December 21, 23",0.0069689,,,,,
2023-12-20,158.21,160.45,157.5,157.96,157.96,1569336,1569336,-0.25,-0.15802,158.53,"December 20, 23",-0.0015802,,,,,
2023-12-19,158.64,159.77,157.75,159.4,159.4,1324534,1324534,0.76,0.47907,158.89,"December 19, 23",0.0047907,,,,,
2023-12-18,160.54,161.45,157.84,158.57,158.57,1962581,1962581,-1.97,-1.23,159.6,"December 18, 23",-0.0123,,,,,
2023-12-15,163.68,163.86,159.25,160.2,160.2,15610102,15610102,-3.48,-2.13,161.7475,"December 15, 23",-0.0213,,,,,
2023-12-14,163.29,164.85,162.4,163.89,163.89,3013448,3013448,0.6,0.36744,163.6075,"December 14, 23",0.0036744,,,,,
2023-12-13,161.14,164.04,160.84,163.12,163.12,4475569,4475569,1.98,1.23,162.285,"December 13, 23",0.0123,,,,,
2023-12-12,155.14,157.34,154.66,157.2,157.2,2270635,2270635,2.06,1.33,156.085,"December 12, 23",0.0133,,,,,
2023-12-11,154.41,155.05,152.1,152.56,152.56,2478139,2478139,-1.85,-1.2,153.53,"December 11, 23",-0.012,,,,,
2023-12-08,154.38,156.72,154.08,155.32,155.32,2078756,2078756,0.94,0.60889,155.125,"December 08, 23",0.0060889,,,,,
2023-12-07,155.1,155.85,153.56,154.21,154.21,2437241,2437241,-0.89,-0.57382,154.68,"December 07, 23",-0.0057382,,,,,
2023-12-06,157.5,158.81,156.54,157.32,157.32,2544881,2544881,-0.18,-0.11429,157.5425,"December 06, 23",-0.0011429,,,,,
2023-12-05,154.26,157.98,152.12,156.76,156.76,3596960,3596960,2.5,1.62,155.28,"December 05, 23",0.0162,,,,,
2023-12-04,157.35,158.45,154.5,157.56,157.56,1878865,1878865,0.21,0.13346,156.965,"December 04, 23",0.0013346,,,,,
2023-12-01,158.69,161.605,157.2,157.84,157.84,1733670,1733200,-0.85,-0.53564,158.31,"December 01, 23",-0.0053564,,,,,
2023-11-30,157.17,158.54,156.5,158.2,158.2,1508258,1508200,1.03,0.65534,157.79,"November 30, 23",0.0065534,,,,,
2023-11-29,157.59,158.84,155.74,157.01,157.01,1562460,1562500,-0.58,-0.36804,157.25,"November 29, 23",-0.0036804,,,,,
2023-11-28,156.27,158.17,156.27,156.68,156.68,1324690,1324700,0.41,0.26237,157.05,"November 28, 23",0.0026237,,,,,
2023-11-27,156.05,157.58,156.01,156.27,156.27,1008479,1008500,0.22,0.14098,156.83,"November 27, 23",0.0014098,,,,,
2023-11-24,156.395,156.54,155.43,156.32,156.32,539167,539200,-0.075,-0.0479555,155.91,"November 24, 23",-0.000479555,,,,,
2023-11-22,156.4,157.6,155.81,155.88,155.88,1118834,1118600,-0.52,-0.33248,156.64,"November 22, 23",-0.0033248,,,,,
2023-11-21,155.82,156.96,154.665,155.74,155.74,885175,885200,-0.08,-0.05134129,155.71,"November 21, 23",-0.0005134129,,,,,
2023-11-20,153.99,156.54,153.3354,155.88,155.88,1162306,1162200,1.89,1.23,155.59,"November 20, 23",0.0123,,,,,
2023-11-17,154.92,155.55,153.425,154.39,154.39,1067327,1067200,-0.53,-0.34211,154.35,"November 17, 23",-0.0034211,,,,,
2023-11-16,153.95,154.98,152.78,154.85,154.85,1405350,1405300,0.9,0.58461,154.28,"November 16, 23",0.0058461,,,,,
2023-11-15,153.64,155.805,153.07,153.94,153.94,1805725,1805700,0.3,0.19526,154.47,"November 15, 23",0.0019526,,,,,
2023-11-14,153.09,156.21,152.5793,153.4,153.4,2315555,2315400,0.31,0.2025,154.48,"November 14, 23",0.002025,,,,,
2023-11-13,147.65,151.98,147.28,150.09,150.09,2829744,2829600,2.44,1.65,150.13,"November 13, 23",0.0165,,,,,
2023-11-10,146.68,149.07,145.1,147.88,147.88,2430484,2430200,1.2,0.81811,147.59,"November 10, 23",0.0081811,,,,,
2023-11-09,148.63,149.92,144.26,146.32,146.32,4612590,4612600,-2.31,-1.55,146.94,"November 09, 23",-0.0155,,,,,
2023-11-08,148.21,148.64,143.13,143.47,143.47,8047429,8062400,-4.74,-3.2,145.51,"November 08, 23",-0.032,,,,,
2023-11-07,135.68,137.28,135,136.36,136.36,1881702,1881700,0.68,0.50118,136.47,"November 07, 23",0.0050118,,,,,
2023-11-06,139,139.171,132.17,134.37,134.37,1926710,1926700,-4.63,-3.33,134.48,"November 06, 23",-0.0333,,,,,
2023-11-03,137.6,139.6725,136.88,138.91,138.91,1386836,1386800,1.31,0.95203,138.59,"November 03, 23",0.0095203,,,,,
2023-11-02,135.69,137.8,134.835,137.5,137.5,1959575,1959400,1.81,1.33,136.6,"November 02, 23",0.0133,,,,,
2023-11-01,133.93,135.005,132.2,133.81,133.81,1629908,1629900,-0.12,-0.08959904,133.66,"November 01, 23",-0.0008959904,,,,,
2023-10-31,133.42,134.25,132.24,133.75,133.75,1146008,1146000,0.33,0.24734,133.65,"October 31, 23",0.0024734,,,,,
2023-10-30,135.18,135.314,130.34,133.35,133.35,1622155,1622100,-1.83,-1.35,132.49,"October 30, 23",-0.0135,,,,,
2023-10-27,133.28,135.4,132.73,134.43,134.43,1516049,1515900,1.15,0.86285,134.2,"October 27, 23",0.0086285,,,,,
2023-10-26,137.59,137.8,132.3975,133.04,133.04,2499189,2499100,-4.55,-3.31,134.21,"October 26, 23",-0.0331,,,,,
2023-10-25,141.9,142.7,136.37,137.07,137.07,1243560,1243600,-4.83,-3.4,138.19,"October 25, 23",-0.034,,,,,
2023-10-24,143.38,144.46,139.69,142.69,142.69,1536342,1536300,-0.69,-0.48124,142.14,"October 24, 23",-0.0048124,,,,,
2023-10-23,140,143.47,138.8,142.17,142.17,2809979,2809900,2.17,1.55,141.11,"October 23, 23",0.0155,,,,,
2023-10-20,141.6,144.46,140.35,140.58,140.58,1297747,1297700,-1.02,-0.72034,141.96,"October 20, 23",-0.0072034,,,,,
2023-10-19,142.82,143.43,140.105,140.28,140.28,742425,742400,-2.54,-1.78,141.06,"October 19, 23",-0.0178,,,,,
2023-10-18,144.51,145,141.925,142.5,142.5,865347,865300,-2.01,-1.39,142.94,"October 18, 23",-0.0139,,,,,
2023-10-17,142.55,145.37,142.4,144.86,144.86,1623728,1623700,2.31,1.62,144.7,"October 17, 23",0.0162,,,,,
2023-10-16,143.58,144.815,142.695,143.59,143.59,1229092,1229000,0.01,0.00696476,143.75,"October 16, 23",6.96476e-05,,,,,
2023-10-13,141.62,143.07,141.31,142.83,142.83,800143,800100,1.21,0.8544,142.37,"October 13, 23",0.008544,,,,,
2023-10-12,143.9,144.69,139.74,141.62,141.62,1832649,1832600,-2.28,-1.58,141.8,"October 12, 23",-0.0158,,,,,
2023-10-11,147.37,148.96,144.69,144.75,144.75,1364897,1364900,-2.62,-1.78,146.2,"October 11, 23",-0.0178,,,,,
2023-10-10,143.36,146.34,143.28,145.24,145.24,1248534,1248500,1.88,1.31,145.34,"October 10, 23",0.0131,,,,,
2023-10-09,139.82,143.75,139.79,143.13,143.13,1117320,1117300,3.31,2.37,142.35,"October 09, 23",0.0237,,,,,
2023-10-06,139.61,142.555,139.08,140.91,140.91,1386025,1386000,1.3,0.93117,141.11,"October 06, 23",0.0093117,,,,,
2023-10-05,139.34,140.911,138.695,140.2,140.2,924400,924400,0.86,0.6172,139.98,"October 05, 23",0.006172,,,,,
2023-10-04,137.79,140.06,136.675,139.63,139.63,868384,868400,1.84,1.34,139,"October 04, 23",0.0134,,,,,
2023-10-03,137.58,138.54,137.07,137.56,137.56,1083384,1083400,-0.02,-0.014537,137.89,"October 03, 23",-0.00014537,,,,,
2023-10-02,140.49,140.49,137.31,139,139,1372313,1372300,-1.49,-1.06,138.77,"October 02, 23",-0.0106,,,,,
2023-09-29,141.1,141.555,140.2,140.39,140.39,1231745,1231700,-0.71,-0.50319,140.74,"September 29, 23",-0.0050319,,,,,
2023-09-28,137.78,141.165,137.115,140.2,140.2,1230381,1230300,2.42,1.76,139.95,"September 28, 23",0.0176,,,,,
2023-09-27,137.68,138.7,137.04,137.78,137.78,814939,815200,0.1,0.07263219,137.84,"September 27, 23",0.0007263219,,,,,
2023-09-26,137.38,139.385,136.72,137.38,137.38,980777,980800,0,0,137.82,"September 26, 23",0,,,,,
2023-09-25,137.81,139.06,137.3,138.75,138.75,631696,631700,0.94,0.6821,138.63,"September 25, 23",0.006821,,,,,
2023-09-22,136.99,139.49,136.785,138.24,138.24,1079895,1079900,1.25,0.91248,138.54,"September 22, 23",0.0091248,,,,,
2023-09-21,139,139.27,135.73,135.94,135.94,1583022,1582900,-3.06,-2.2,136.66,"September 21, 23",-0.022,,,,,
2023-09-20,144.33,144.33,140.54,140.72,140.72,806977,806800,-3.61,-2.5,141.73,"September 20, 23",-0.025,,,,,
2023-09-19,141.19,145.1,140.34,143.91,143.91,1255654,1255200,2.72,1.93,143.89,"September 19, 23",0.0193,,,,,
2023-09-18,143.04,143.04,139.65,141.33,141.33,918804,918700,-1.71,-1.2,141.09,"September 18, 23",-0.012,,,,,
2023-09-15,144,144.42,142.23,142.91,142.91,1623123,1623100,-1.09,-0.75694,143.03,"September 15, 23",-0.0075694,,,,,
2023-09-14,144.59,145.5,143.06,144.4,144.4,813316,813300,-0.19,-0.13141,144.39,"September 14, 23",-0.0013141,,,,,
2023-09-13,143.13,144.73,142.58,144.36,144.36,970096,970100,1.23,0.85936,144.07,"September 13, 23",0.0085936,,,,,
2023-09-12,144.61,146.23,142.83,143.19,143.19,846587,846600,-1.42,-0.98195,143.82,"September 12, 23",-0.0098195,,,,,
2023-09-11,142.9,146.09,142.555,145.38,145.38,1077768,1077600,2.48,1.74,145.24,"September 11, 23",0.0174,,,,,
2023-09-08,142.75,143,141.625,142.77,142.77,711796,711800,0.02,0.01401051,142.48,"September 08, 23",0.0001401051,,,,,
2023-09-07,140.75,143.01,139.85,142.23,142.23,925398,925400,1.48,1.05,141.99,"September 07, 23",0.0105,,,,,
2023-09-06,141.3,141.33,139.76,140.97,140.97,1074639,1074600,-0.33,-0.23355,140.48,"September 06, 23",-0.0023355,,,,,
2023-09-05,141.53,142.96,140.84,141.18,141.18,1342922,1342900,-0.35,-0.2473,141.51,"September 05, 23",-0.002473,,,,,
2023-09-01,142.75,143.62,140.525,141.83,141.83,1379903,1379900,-0.92,-0.64448,142.01,"September 01, 23",-0.0064448,,,,,
2023-08-31,141.99,143.465,141.98,142.2,142.2,1438467,1438500,0.21,0.1479,142.51,"August 31, 23",0.001479,,,,,
2023-08-30,141.86,142.21,140.915,141.83,141.83,583909,583900,-0.03,-0.02114761,141.68,"August 30, 23",-0.0002114761,,,,,
2023-08-29,140.1,142.25,140.07,141.39,141.39,785631,785600,1.29,0.92077,141.52,"August 29, 23",0.0092077,,,,,
2023-08-28,141.53,142,140.29,140.8,140.8,620739,620700,-0.73,-0.51579,140.84,"August 28, 23",-0.0051579,,,,,
2023-08-25,139.66,142.38,139.06,141.42,141.42,1419213,1419200,1.76,1.26,141.04,"August 25, 23",0.0126,,,,,
2023-08-24,144.55,145.82,139.61,139.66,139.66,1404267,1404300,-4.89,-3.38,141.19,"August 24, 23",-0.0338,,,,,
2023-08-23,141.08,144.83,140.75,144.55,144.55,1258798,1258700,3.47,2.46,143.93,"August 23, 23",0.0246,,,,,
2023-08-22,140.23,141.97,140,140.48,140.48,1217487,1217500,0.25,0.17828,140.72,"August 22, 23",0.0017828,,,,,
2023-08-21,138.34,139.74,137.725,139.56,139.56,1001492,1001400,1.22,0.88189,139.07,"August 21, 23",0.0088189,,,,,
2023-08-18,136.69,138.32,135.98,137.46,137.46,1026628,1026600,0.77,0.56332,137.6,"August 18, 23",0.0056332,,,,,
2023-08-17,140.53,140.97,138.06,138.08,138.08,1008664,1008600,-2.45,-1.74,138.9,"August 17, 23",-0.0174,,,,,
2023-08-16,139.35,141.56,139.07,140.27,140.27,1335394,1335300,0.92,0.66021,140.57,"August 16, 23",0.0066021,,,,,
2023-08-15,142,142.34,138.97,139.51,139.51,1188956,1188900,-2.49,-1.75,140.25,"August 15, 23",-0.0175,,,,,
2023-08-14,140.34,142.455,139.98,142.38,142.38,1482480,1482500,2.04,1.45,141.68,"August 14, 23",0.0145,,,,,
2023-08-11,138.33,140.63,137.43,140.2,140.2,1398113,1398100,1.87,1.35,139.48,"August 11, 23",0.0135,,,,,
2023-08-10,140.85,142.62,138.42,138.46,138.46,1920458,1920300,-2.39,-1.7,139.72,"August 10, 23",-0.017,,,,,
2023-08-09,140,143.84,136.92,139.4,139.4,3773212,3773100,-0.6,-0.42857,139.51,"August 09, 23",-0.0042857,,,,,
2023-08-08,139.78,140.24,138.48,140.14,140.14,2603612,2603600,0.36,0.25755,139.8,"August 08, 23",0.0025755,,,,,
2023-08-07,142.31,142.825,140.68,141.18,141.18,1954868,1954700,-1.13,-0.79404,141.2,"August 07, 23",-0.0079404,,,,,
2023-08-04,145.43,145.64,141.64,142.18,142.18,1722174,1721800,-3.25,-2.23,143.01,"August 04, 23",-0.0223,,,,,
2023-08-03,145.84,147.075,144.35,145.75,145.75,854898,854800,-0.09,-0.06171146,145.73,"August 03, 23",-0.0006171146,,,,,
2023-08-02,149.97,149.9775,146.3991,147.22,147.22,1299665,1299500,-2.75,-1.83,147.47,"August 02, 23",-0.0183,,,,,
2023-08-01,152.2,153.75,151.605,151.79,151.79,1078861,1078800,-0.41,-0.26938,152.39,"August 01, 23",-0.0026938,,,,,
2023-07-31,151.6,152.97,150.715,152.94,152.94,1043189,1043200,1.34,0.88391,152.34,"July 31, 23",0.0088391,,,,,
2023-07-28,151.97,152.19,150.4582,151.6,151.6,598485,598100,-0.37,-0.24347,151.56,"July 28, 23",-0.0024347,,,,,
2023-07-27,151.26,151.75,149.235,149.85,149.85,934819,934800,-1.41,-0.93217,150.19,"July 27, 23",-0.0093217,,,,,
2023-07-26,150.66,151.3,148.995,150.25,150.25,825586,825500,-0.41,-0.27214,150.17,"July 26, 23",-0.0027214,,,,,
2023-07-25,149.69,151.44,149.545,151.03,151.03,666092,666000,1.34,0.89518,150.69,"July 25, 23",0.0089518,,,,,
2023-07-24,150.46,150.93,148.84,150.28,150.28,549937,549900,-0.18,-0.11963,150.04,"July 24, 23",-0.0011963,,,,,
2023-07-21,152.85,152.85,149.83,149.96,149.96,874091,874100,-2.89,-1.89,150.41,"July 21, 23",-0.0189,,,,,
