date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,vwap,low,changeOverTime,adjClose,changePercent,open,volume,change,close,high,unadjustedVolume
2023-07-20,"July 20, 23",0.45,0.9,2023-07-21,2023-08-25,2023-06-15,65.1175,64.3,-0.001224,62.91,-0.1224,65.36,1716832,-0.09,65.28,65.53,1716832
2023-07-19,"July 19, 23",,,,,,65.4075,64.52,0.0109,63.05,1.09,65.17,1639944,0.71,65.88,66.06,1639944
2023-07-18,"July 18, 23",,,,,,63.67,62.57,0.0302,61.69,3.02,62.57,2010766,1.88,64.46,65.08,2010766
2023-07-17,"July 17, 23",,,,,,62.675,62.11,-0.0055626,59.88,-0.55626,62.92,1920600,-0.345,62.57,63.1,1920600
2023-07-14,"July 14, 23",,,,,,64.34,63.12,-0.0255,60.7,-2.55,65.08,1980448,-1.66,63.42,65.74,1980448
2023-07-13,"July 13, 23",,,,,,65.105,64.74,-0.0036844,62.11,-0.36844,65.14,1446400,-0.235,64.9,65.64,1446400
2023-07-12,"July 12, 23",,,,,,65.37,64.82,-0.0036641,62.46,-0.36641,65.5,2496428,-0.24,65.26,65.9,2496428
2023-07-11,"July 11, 23",,,,,,64.27,63.35,0.0202,61.88,2.02,63.38,2238294,1.28,64.66,65.69,2238294
2023-07-10,"July 10, 23",,,,,,61.785,60.37,0.0464,60.46,4.64,60.37,2342808,2.8,63.17,63.23,2342808
2023-07-07,"July 07, 23",,,,,,60.9425,60.39,-0.0099869,57.87,-0.99869,61.08,2560000,-0.615,60.47,61.83,2560000
2023-07-06,"July 06, 23",,,,,,62.5625,61.43,-0.0194,59.45,-1.94,63.35,1869894,-1.23,62.12,63.35,1869894
2023-07-05,"July 05, 23",,,,,,63.175,62.06,0.0066403,60.93,0.66403,63.25,1892600,0.415,63.67,63.72,1892600
2023-07-03,"July 03, 23",,,,,,63.1225,62.09,0.0131,60.79,1.31,62.7,1480800,0.825,63.52,64.18,1480800
2023-06-30,"June 30, 23",,,,,,62.2775,61.48,0.0067578,59.88,0.67578,62.15,1721882,0.42,62.57,62.91,1721882
2023-06-29,"June 29, 23",,,,,,62.23,61.32,-0.0188,58.9,-1.88,62.72,2018000,-1.18,61.54,63.34,2018000
2023-06-28,"June 28, 23",,,,,,63,62.44,-0.0060241,60.01,-0.60241,63.08,1808832,-0.38,62.7,63.78,1808832
2023-06-27,"June 27, 23",,,,,,62.555,61.28,0.0213,60.48,2.13,61.87,1787600,1.32,63.19,63.88,1787600
2023-06-26,"June 26, 23",,,,,,61.14,60.15,0.0254,59.11,2.54,60.23,2133000,1.53,61.76,62.42,2133000
2023-06-23,"June 23, 23",,,,,,59.7275,58.95,0.0085614,57.5,0.85614,59.57,3690084,0.51,60.08,60.31,3690084
2023-06-22,"June 22, 23",,,,,,60.155,59.38,-0.0097344,57.44,-0.97344,60.61,1212090,-0.585,60.02,60.61,1212090
2023-06-21,"June 21, 23",,,,,,60.785,60.47,-0.0078727,57.89,-0.78727,60.97,1652200,-0.485,60.49,61.21,1652200
2023-06-20,"June 20, 23",,,,,,61.32,60.59,-0.0173,58.23,-1.73,61.91,2414064,-1.06,60.84,61.94,2414064
2023-06-16,"June 16, 23",,,,,,63.0675,61.88,-0.0246,59.64,-2.46,63.89,2785800,-1.57,62.32,64.18,2785800
2023-06-15,"June 15, 23",,,,,,63.1375,62.25,0.011,60.9,1.1,62.94,1699000,0.685,63.63,63.73,1699000
2023-06-14,"June 14, 23",,,,,,63.895,62.53,-0.0307,60.11,-3.07,64.8,1865200,-1.99,62.81,65.44,1865200
2023-06-13,"June 13, 23",,,,,,63.9125,62.94,0.028,61.94,2.8,62.96,2485804,1.77,64.72,65.03,2485804
2023-06-12,"June 12, 23",,,,,,62.645,61.93,-0.0060404,59.84,-0.60404,62.91,2076276,-0.38,62.53,63.21,2076276
2023-06-09,"June 09, 23",,,,,,63.315,62.67,-0.013,60.08,-1.3,63.61,1569668,-0.825,62.78,64.2,1569668
2023-06-08,"June 08, 23",,,,,,64.035,63,-0.025,60.37,-2.5,64.7,2260154,-1.62,63.08,65.36,2260154
2023-06-07,"June 07, 23",,,,,,63.8825,62.33,0.0356,62.02,3.56,62.57,4743244,2.23,64.8,65.83,4743244
2023-06-06,"June 06, 23",,,,,,60.2625,58.37,0.0541,59.28,5.41,58.76,2313000,3.18,61.94,61.98,2313000
2023-06-05,"June 05, 23",,,,,,58.665,57.55,-0.0057481,56.28,-0.57481,59.15,2284282,-0.34,58.81,59.15,2284282
2023-06-02,"June 02, 23",,,,,,58.46,57.4,0.0265,56.73,2.65,57.75,1888228,1.53,59.28,59.41,1888228
2023-06-01,"June 01, 23",,,,,,56.68,55.82,0.0047619,54.52,0.47619,56.7,1546454,0.27,56.97,57.23,1546454
2023-05-31,"May 31, 23",,,,,,56.9075,55.57,-0.0129,54.32,-1.29,57.5,1630476,-0.745,56.76,57.8,1630476
2023-05-30,"May 30, 23",,,,,,57.375,56.24,0.0083624,55.39,0.83624,57.4,1839684,0.475,57.88,57.98,1839684
2023-05-26,"May 26, 23",,,,,,55.8475,54.72,0.0335,54.37,3.35,54.97,1965000,1.84,56.81,56.89,1965000
2023-05-25,"May 25, 23",,,,,,56.35,55.17,-0.0258,53.19,-2.58,57.05,2317924,-1.47,55.58,57.6,2317924
2023-05-24,"May 24, 23",,,,,,56.27,55.06,0.0303,54.65,3.03,55.42,3203220,1.67,57.1,57.5,3203220
2023-05-23,"May 23, 23",,,,,,57.4775,55.84,-0.0407,53.53,-4.07,58.3,7251400,-2.37,55.93,59.84,7251400
2023-05-22,"May 22, 23",,,,,,56.5525,55.56,-0.017,53.67,-1.7,57.05,4381800,-0.97,56.08,57.52,4381800
2023-05-19,"May 19, 23",,,,,,57.9175,56.54,-0.0226,54.93,-2.26,58.73,2390114,-1.33,57.4,59,2390114
2023-05-18,"May 18, 23",,,,,,58.1725,57.07,0.0273,56.51,2.73,57.48,1744246,1.57,59.05,59.09,1744246
2023-05-17,"May 17, 23",,,,,,56.59,55.26,0.0279,54.97,2.79,55.88,2271800,1.55,57.44,57.78,2271800
2023-05-16,"May 16, 23",,,,,,56.3025,55.37,-0.0186,53.43,-1.86,56.89,2710544,-1.05,55.83,57.12,2710544
2023-05-15,"May 15, 23",,,,,,57.5375,56.65,0.0214,55.72,2.14,57,1614020,1.22,58.22,58.28,1614020
2023-05-12,"May 12, 23",,,,,,56.7525,56.26,0.0036998,54.52,0.36998,56.76,1285322,0.21,56.97,57.02,1285322
2023-05-11,"May 11, 23",,,,,,56.555,55.83,-0.0021142,54.21,-0.21142,56.76,1351866,-0.12,56.64,56.99,1351866
2023-05-10,"May 10, 23",,,,,,57.3225,56.24,-0.0273,54.16,-2.73,58.18,1566200,-1.59,56.59,58.28,1566200
2023-05-09,"May 09, 23",,,,,,57.7425,57.28,0.0001736714,55.12,0.01736714,57.58,1308280,0.005,57.59,58.52,1308280
2023-05-08,"May 08, 23",,,,,,58.775,57.89,-0.0184,55.77,-1.84,59.36,1016266,-1.08,58.27,59.58,1016266
2023-05-05,"May 05, 23",,,,,,58.945,58.35,0.012,56.63,1.2,58.47,2071088,0.695,59.17,59.79,2071088
2023-05-04,"May 04, 23",,,,,,57.5025,56.88,0.0036624,55.08,0.36624,57.34,1494816,0.205,57.55,58.24,1494816
2023-05-03,"May 03, 23",,,,,,58.3825,57.63,-0.018,55.24,-1.8,58.78,1566470,-1.06,57.72,59.4,1566470
2023-05-02,"May 02, 23",,,,,,58.4975,57.4,-0.0015298,56.22,-0.15298,58.83,1808600,-0.09,58.74,59.02,1808600
2023-05-01,"May 01, 23",,,,,,59.745,58.92,-0.0177,56.73,-1.77,60.35,1624800,-1.06,59.28,60.43,1624800
2023-04-28,"April 28, 23",,,,,,60.4575,59.21,-0.0086814,57.92,-0.86814,61.05,1639200,-0.525,60.52,61.05,1639200
2023-04-27,"April 27, 23",,,,,,60.035,58.82,0.0365,58.5,3.65,58.98,1699400,2.16,61.13,61.21,1699400
2023-04-26,"April 26, 23",,,,,,58.8725,58.58,-0.002212,56.12,-0.2212,58.77,1276226,-0.13,58.64,59.5,1276226
2023-04-25,"April 25, 23",,,,,,59.19,58.73,-0.0126,56.22,-1.26,59.49,1638058,-0.745,58.74,59.8,1638058
2023-04-24,"April 24, 23",,,,,,60.325,59.53,-0.0059455,57.6,-0.59455,60.55,1496120,-0.355,60.19,61.03,1496120
2023-04-21,"April 21, 23",,,,,,60.9325,60.53,-0.0091503,58.03,-0.91503,61.2,1414218,-0.565,60.64,61.36,1414218
2023-04-20,"April 20, 23",0.45,0.9,2023-04-21,2023-05-26,2023-03-16,60.725,60,0.0165,58.46,1.65,60.09,1640024,0.985,61.08,61.73,1640024
2023-04-19,"April 19, 23",,,,,,60.66,59.99,0.0176,58.09,1.76,60.09,1579390,1.06,61.15,61.41,1579390
2023-04-18,"April 18, 23",,,,,,60.2125,59.75,0.0096796,57.47,0.96796,59.92,1384458,0.58,60.5,60.68,1384458
2023-04-17,"April 17, 23",,,,,,59.295,58.83,-0.0018515,56.33,-0.18515,59.41,1513800,-0.11,59.3,59.64,1513800
2023-04-14,"April 14, 23",,,,,,59.3975,58.85,0.0023685,56.29,0.23685,59.11,1792600,0.135,59.25,60.38,1792600
2023-04-13,"April 13, 23",,,,,,59.0175,58.45,-0.000338295,56.14,-0.0338295,59.12,1545000,-0.02,59.1,59.4,1545000
2023-04-12,"April 12, 23",,,,,,59.705,58.99,-0.0196,56.04,-1.96,60.17,2714200,-1.17,58.99,60.67,2714200
2023-04-11,"April 11, 23",,,,,,59.515,58.75,0.0030217,56.76,0.30217,59.57,2252200,0.18,59.75,59.99,2252200
2023-04-10,"April 10, 23",,,,,,58.8125,58.32,0.0144,56.2,1.44,58.32,2305000,0.84,59.16,59.45,2305000
2023-04-06,"April 06, 23",,,,,,58.545,58.1,-0.0017071,55.55,-0.17071,58.58,1758826,-0.095,58.48,59.02,1758826
2023-04-05,"April 05, 23",,,,,,58.8425,58.5,0.0023818,55.97,0.23818,58.78,1968000,0.14,58.92,59.17,1968000
2023-04-04,"April 04, 23",,,,,,60.125,58.72,-0.0238,56.57,-2.38,61,1969482,-1.45,59.55,61.23,1969482
2023-04-03,"April 03, 23",,,,,,60.5475,59.97,0.0021452,57.69,0.21452,60.6,2860600,0.125,60.73,60.89,2860600
2023-03-31,"March 31, 23",,,,,,60.08,59.24,0.0253,57.79,2.53,59.33,2117856,1.5,60.83,60.92,2117856
2023-03-30,"March 30, 23",,,,,,58.9525,58.1,-0.0013518,56.14,-0.13518,59.18,2927662,-0.08,59.1,59.43,2927662
2023-03-29,"March 29, 23",,,,,,59.2525,58.58,-0.0028692,56.12,-0.28692,59.25,2508376,-0.17,59.08,60.1,2508376
2023-03-28,"March 28, 23",,,,,,59.51,58.92,-0.0025236,56.32,-0.25236,59.44,1732290,-0.155,59.29,60.39,1732290
2023-03-27,"March 27, 23",,,,,,59.3375,58.81,0.0026991,56.47,0.26991,59.28,1649030,0.16,59.44,59.82,1649030
2023-03-24,"March 24, 23",,,,,,58.775,58.03,-0.0037244,55.91,-0.37244,59.07,1665824,-0.22,58.85,59.15,1665824
2023-03-23,"March 23, 23",,,,,,59.5475,58.45,-0.0063503,56.48,-0.63503,59.84,2830000,-0.385,59.46,60.44,2830000
2023-03-22,"March 22, 23",,,,,,60.57,59.39,-0.0341,56.53,-3.41,61.61,2397600,-2.1,59.51,61.77,2397600
2023-03-21,"March 21, 23",,,,,,60.9875,60.14,0.0244,58.53,2.44,60.14,2677126,1.47,61.61,62.06,2677126
2023-03-20,"March 20, 23",,,,,,59.37,58.48,0.0157,56.56,1.57,58.62,2143000,0.925,59.54,60.84,2143000
2023-03-17,"March 17, 23",,,,,,59.38,57.83,-0.0363,55.51,-3.63,60.63,8228600,-2.2,58.43,60.63,8228600
2023-03-16,"March 16, 23",,,,,,60.39,58.78,-0.0092501,56.98,-0.92501,60.54,5681460,-0.565,59.98,62.26,5681460
2023-03-15,"March 15, 23",,,,,,58.8175,57.79,0.0138,56.34,1.38,58.5,2877574,0.805,59.31,59.67,2877574
2023-03-14,"March 14, 23",,,,,,59.7875,58.94,-0.0128,56.49,-1.28,60.24,2699086,-0.765,59.47,60.5,2699086
2023-03-13,"March 13, 23",,,,,,59.1425,58.12,0.0109,56.18,1.09,58.5,2587268,0.635,59.14,60.81,2587268
2023-03-10,"March 10, 23",,,,,,60.9175,59.17,-0.029,57.28,-2.9,62.1,2498000,-1.8,60.3,62.1,2498000
2023-03-09,"March 09, 23",,,,,,62.0925,61.69,-0.0019349,58.8,-0.19349,62.02,2288876,-0.115,61.9,62.76,2288876
2023-03-08,"March 08, 23",,,,,,62.0025,61.27,-0.0064154,58.85,-0.64154,62.35,1841854,-0.405,61.95,62.44,1841854
2023-03-07,"March 07, 23",,,,,,61.65,60.61,0.0233,59.21,2.33,60.91,2064008,1.42,62.33,62.75,2064008
2023-03-06,"March 06, 23",,,,,,60.855,59.97,-0.0135,57.41,-1.35,61.26,2194400,-0.83,60.43,61.76,2194400
2023-03-03,"March 03, 23",,,,,,61.8525,61.42,-0.0108,58.38,-1.08,62.13,1502738,-0.67,61.46,62.4,1502738
2023-03-02,"March 02, 23",,,,,,61.3875,60.8,0.0090002,58.57,0.90002,61.11,1263000,0.55,61.66,61.98,1263000
2023-03-01,"March 01, 23",,,,,,61.845,61.22,-0.0051546,58.67,-0.51546,62.08,1353000,-0.325,61.76,62.32,1353000
2023-02-28,"February 28, 23",,,,,,62.92,62.21,-0.0156,59.33,-1.56,63.45,2199400,-0.985,62.46,63.56,2199400
2023-02-27,"February 27, 23",,,,,,63.1025,62.29,0.0060231,60.29,0.60231,63.09,1624600,0.38,63.47,63.56,1624600
2023-02-24,"February 24, 23",,,,,,62.29,61.75,0.0046737,59.22,0.46737,62.05,1739284,0.29,62.34,63.02,1739284
2023-02-23,"February 23, 23",,,,,,63.6025,62.56,-0.0145,59.98,-1.45,64.07,1202000,-0.93,63.14,64.64,1202000
2023-02-22,"February 22, 23",,,,,,64.3225,63.37,-0.0021716,61.11,-0.21716,64.47,1420200,-0.15,64.33,65.12,1420200
2023-02-21,"February 21, 23",,,,,,63.815,63,0.0077056,60.87,0.77056,63.59,2252688,0.495,64.08,64.59,2252688
2023-02-17,"February 17, 23",,,,,,65.385,64.2,-0.0088039,62.03,-0.88039,65.88,1412000,-0.58,65.3,66.16,1412000
2023-02-16,"February 16, 23",,,,,,65.5825,64.4,0.0235,62.85,2.35,64.64,2252068,1.52,66.16,67.13,2252068
2023-02-15,"February 15, 23",,,,,,64.8375,63.51,0.0255,62.34,2.55,63.99,1233856,1.64,65.62,66.23,1233856
2023-02-14,"February 14, 23",,,,,,64.4275,63.17,0.0029457,61.45,0.29457,64.5,1476800,0.2,64.69,65.35,1476800
2023-02-13,"February 13, 23",,,,,,63.5525,61.67,0.0526,61.99,5.26,62,2704684,3.25,65.26,65.28,2704684
2023-02-10,"February 10, 23",,,,,,62.15,61.31,-0.008,58.9,-0.8,62.5,3042218,-0.505,62,62.79,3042218
2023-02-09,"February 09, 23",,,,,,64.2325,63.1,-0.0257,60.16,-2.57,65,1782018,-1.67,63.33,65.5,1782018
2023-02-08,"February 08, 23",,,,,,65.3975,64.28,-0.0236,61.22,-2.36,66.01,1867448,-1.56,64.45,66.85,1867448
2023-02-07,"February 07, 23",,,,,,66.685,65.75,0.0011978,63.52,0.11978,66.79,1250200,0.08,66.87,67.33,1250200
2023-02-06,"February 06, 23",,,,,,68.1575,67.06,-0.0232,63.95,-2.32,68.92,2272744,-1.6,67.32,69.33,2272744
2023-02-03,"February 03, 23",,,,,,70.5925,70.03,-0.0011375,66.73,-0.11375,70.33,1722426,-0.085,70.25,71.76,1722426
2023-02-02,"February 02, 23",,,,,,71.5675,70.55,0.0136,68.19,1.36,70.82,3048000,0.965,71.78,73.12,3048000
2023-02-01,"February 01, 23",,,,,,68.23,66.24,0.0431,66.24,4.31,66.85,2300400,2.89,69.73,70.1,2300400
2023-01-31,"January 31, 23",,,,,,66.28,65.07,0.0362,64.09,3.62,65.11,2235096,2.36,67.47,67.47,2235096
2023-01-30,"January 30, 23",,,,,,63.85,62.42,0.0383,61.57,3.83,62.42,2864400,2.39,64.81,65.75,2864400
2023-01-27,"January 27, 23",,,,,,63.1175,62.34,0.0045995,60.17,0.45995,63.05,1392206,0.285,63.34,63.74,1392206
2023-01-26,"January 26, 23",,,,,,63.0625,62.13,-0.0044213,59.89,-0.44213,63.33,1813890,-0.28,63.05,63.74,1813890
2023-01-25,"January 25, 23",,,,,,60.6925,58.89,0.047,59.09,4.7,59.41,1658600,2.8,62.2,62.27,1658600
2023-01-24,"January 24, 23",,,,,,61,59.91,-0.027,57.24,-2.7,61.92,1705498,-1.68,60.25,61.92,1705498
2023-01-23,"January 23, 23",,,,,,62.06,61.2,-0.0056243,58.78,-0.56243,62.23,1977660,-0.355,61.88,62.93,1977660
2023-01-20,"January 20, 23",,,,,,60.6075,59.05,0.0365,58.76,3.65,59.67,1527070,2.19,61.85,61.86,1527070
2023-01-19,"January 19, 23",0.39,0.78,2023-01-20,2023-02-24,2022-12-15,60.41,59.35,-0.0271,56.6,-2.71,61.24,1754400,-1.66,59.58,61.47,1754400
2023-01-18,"January 18, 23",,,,,,63.1875,61.81,-0.0252,58.72,-2.52,63.81,1302152,-1.61,62.2,64.93,1302152
2023-01-17,"January 17, 23",,,,,,63.8875,63.4,-0.0075117,59.87,-0.75117,63.9,1465800,-0.48,63.42,64.83,1465800
2023-01-13,"January 13, 23",,,,,,63.6875,63,0.0179,60.66,1.79,63.13,1056800,1.12,64.26,64.36,1056800
2023-01-12,"January 12, 23",,,,,,64.535,63.39,-0.0137,60.7,-1.37,65.19,1823512,-0.89,64.3,65.26,1823512
2023-01-11,"January 11, 23",,,,,,64.1975,63.29,0.0263,61.41,2.63,63.38,2020286,1.67,65.05,65.07,2020286
2023-01-10,"January 10, 23",,,,,,62.03,60.68,0.0185,59.34,1.85,61.72,1518596,1.13,62.86,62.86,1518596
2023-01-09,"January 09, 23",,,,,,61.81,60.77,-0.0142,57.67,-1.42,61.97,1937564,-0.88,61.09,63.41,1937564
2023-01-06,"January 06, 23",,,,,,60.665,59.12,0.0409,58.42,4.09,59.45,2331000,2.43,61.88,62.21,2331000
2023-01-05,"January 05, 23",,,,,,58.2525,57.56,0.0074164,55.14,0.74164,57.98,1288822,0.425,58.41,59.06,1288822
2023-01-04,"January 04, 23",,,,,,58.5725,57.45,0.0202,55.78,2.02,57.92,1791000,1.17,59.09,59.83,1791000
2023-01-03,"January 03, 23",,,,,,57.2925,55.57,-0.0213,53.85,-2.13,58.28,2464200,-1.25,57.04,58.28,2464200
2022-12-30,"December 30, 22",,,,,,57.5375,57.05,-0.0005218299,54.25,-0.05218299,57.49,1862428,-0.025,57.46,58.15,1862428
2022-12-29,"December 29, 22",,,,,,58.2375,57.75,0.0032708,55.02,0.32708,58.09,1235218,0.185,58.28,58.83,1235218
2022-12-28,"December 28, 22",,,,,,57.8375,56.84,-0.0176,54.25,-1.76,58.5,1569600,-1.03,57.47,58.54,1569600
2022-12-27,"December 27, 22",,,,,,59.24,58.23,-0.0239,55.25,-2.39,59.95,1620032,-1.43,58.52,60.26,1620032
2022-12-23,"December 23, 22",,,,,,59.3975,58.32,0.0183,56.75,1.83,59.03,1453200,1.09,60.11,60.13,1453200
2022-12-22,"December 22, 22",,,,,,58.365,57.27,0.0144,55.7,1.44,58.16,1469806,0.835,59,59.03,1469806
2022-12-21,"December 21, 22",,,,,,58.7675,57.6,0.0118,56,1.18,58.63,1816624,0.685,59.32,59.52,1816624
2022-12-20,"December 20, 22",,,,,,57.535,56.67,0.0075122,54.44,0.75122,57.24,2538200,0.43,57.67,58.56,2538200
2022-12-19,"December 19, 22",,,,,,56.9775,55.88,0.0323,54.56,3.23,55.98,3301400,1.81,57.79,58.26,3301400
2022-12-16,"December 16, 22",,,,,,57.0525,55.67,-0.0371,52.73,-3.71,58.01,4985808,-2.15,55.86,58.67,4985808
2022-12-15,"December 15, 22",,,,,,57.6,56.65,0.02,55,2,57.12,2257442,1.14,58.26,58.37,2257442
2022-12-14,"December 14, 22",,,,,,58.2975,57.1,-0.0083589,54.88,-0.83589,58.62,2211000,-0.49,58.13,59.34,2211000
2022-12-13,"December 13, 22",,,,,,60.08,58.46,-0.0392,55.57,-3.92,61.26,2690902,-2.41,58.86,61.74,2690902
2022-12-12,"December 12, 22",,,,,,57.6925,56.29,0.0162,55.09,1.62,57.43,2181822,0.93,58.36,58.69,2181822
2022-12-09,"December 09, 22",,,,,,56.7275,55.35,0.0408,54.39,4.08,55.35,2327880,2.27,57.61,58.6,2327880
2022-12-08,"December 08, 22",,,,,,56.3025,55.27,0.0122,53.47,1.22,55.96,2503842,0.675,56.64,57.34,2503842
2022-12-07,"December 07, 22",,,,,,55.77,55.13,0.0057575,52.77,0.57575,55.58,2192800,0.325,55.9,56.47,2192800
2022-12-06,"December 06, 22",,,,,,56.0675,54.88,-0.0127,52.73,-1.27,56.58,2501800,-0.72,55.86,56.95,2501800
2022-12-05,"December 05, 22",,,,,,56.975,56.21,-0.0118,53.54,-1.18,57.39,2689468,-0.675,56.71,57.59,2689468
2022-12-02,"December 02, 22",,,,,,57.655,56.59,0.0193,54.97,1.93,57.13,2694824,1.09,58.23,58.67,2694824
2022-12-01,"December 01, 22",,,,,,58.3725,56.92,-0.0068074,55.09,-0.68074,58.76,2869248,-0.395,58.36,59.45,2869248
2022-11-30,"November 30, 22",,,,,,57.9,56.35,0.005332,55.18,0.5332,58.14,2620168,0.315,58.45,58.66,2620168
2022-11-29,"November 29, 22",,,,,,57.7875,56.78,-0.0078984,54.55,-0.78984,58.24,3044234,-0.46,57.78,58.35,3044234
2022-11-28,"November 28, 22",,,,,,58.69,58.1,-0.0083418,54.99,-0.83418,58.74,3073324,-0.495,58.25,59.67,3073324
2022-11-25,"November 25, 22",,,,,,61.4925,60.87,-0.005847,57.79,-0.5847,61.57,683806,-0.36,61.21,62.32,683806
2022-11-23,"November 23, 22",,,,,,61.605,60.72,-0.0009689922,58.4,-0.09689922,61.92,1669400,-0.055,61.86,61.92,1669400
2022-11-22,"November 22, 22",,,,,,61.1775,60.01,0.0204,58.46,2.04,60.68,2454376,1.23,61.92,62.1,2454376
2022-11-21,"November 21, 22",,,,,,59.7275,58.55,-0.0108,56.27,-1.08,60.25,3176606,-0.655,59.6,60.51,3176606
2022-11-18,"November 18, 22",,,,,,60.09,58.01,0.0472,57.77,4.72,58.43,9330240,2.76,61.19,62.73,9330240
2022-11-17,"November 17, 22",,,,,,63.6575,61.73,0.0445,61.54,4.45,62.41,4823010,2.78,65.19,65.3,4823010
2022-11-16,"November 16, 22",,,,,,63.8125,62.61,-0.0157,59.81,-1.57,64.36,2578542,-1.01,63.35,64.93,2578542
2022-11-15,"November 15, 22",,,,,,68.4275,67.37,-0.0136,63.89,-1.36,68.61,2172800,-0.93,67.68,70.05,2172800
2022-11-14,"November 14, 22",,,,,,67.45,66.8,-0.0097836,63.06,-0.97836,67.46,2222680,-0.66,66.8,68.74,2222680
2022-11-11,"November 11, 22",,,,,,65.7425,63.6,0.064,63.88,6.4,63.6,2743000,4.07,67.67,68.1,2743000
2022-11-10,"November 10, 22",,,,,,63.1775,60.25,0.0682,60.76,6.82,60.25,3981300,4.11,64.36,67.85,3981300
2022-11-09,"November 09, 22",,,,,,58.3975,57.32,-0.0211,54.4,-2.11,58.86,1352572,-1.24,57.62,59.79,1352572
2022-11-08,"November 08, 22",,,,,,60.1475,58.87,-0.0257,56.16,-2.57,61.06,1799222,-1.58,59.49,61.17,1799222
2022-11-07,"November 07, 22",,,,,,60.6575,59.01,0.0266,58.29,2.66,60.14,1485854,1.59,61.74,61.74,1485854
2022-11-04,"November 04, 22",,,,,,59.3875,57.38,-0.0074975,56.24,-0.74975,60.02,1468258,-0.455,59.57,60.58,1468258
2022-11-03,"November 03, 22",,,,,,57.7425,56.3,0.0286,55.28,2.86,56.93,1524800,1.63,58.56,59.18,1524800
2022-11-02,"November 02, 22",,,,,,60.0475,57.7,-0.0736,54.54,-7.36,62.36,1769554,-4.59,57.77,62.36,1769554
2022-11-01,"November 01, 22",,,,,,62.805,61.13,-0.0216,58.91,-2.16,63.78,1743262,-1.37,62.4,63.91,1743262
2022-10-31,"October 31, 22",,,,,,61.5675,61.01,0.0126,58.46,1.26,61.15,1990200,0.77,61.92,62.19,1990200
2022-10-28,"October 28, 22",,,,,,61.05,59.25,0.0083785,57.95,0.83785,60.87,1600898,0.505,61.38,62.7,1600898
2022-10-27,"October 27, 22",,,,,,61.49,60.38,-0.0096821,57.94,-0.96821,61.97,1814800,-0.605,61.37,62.24,1814800
2022-10-26,"October 26, 22",,,,,,61.6275,59.99,0.013,58.09,1.3,60.74,2115000,0.79,61.53,64.25,2115000
2022-10-25,"October 25, 22",,,,,,59.9875,58.87,0.0298,57.36,2.98,59,3608810,1.77,60.76,61.32,3608810
2022-10-24,"October 24, 22",,,,,,57.0975,54.61,0.0249,55.09,2.49,56.93,4647400,1.43,58.35,58.5,4647400
2022-10-21,"October 21, 22",,,,,,57.5375,55.81,0.0383,55.52,3.83,56.64,2020208,2.17,58.81,58.89,2020208
2022-10-20,"October 20, 22",0.39,0.78,2022-10-21,2022-11-25,2022-09-15,57.75,56.67,-0.0226,53.58,-2.26,58.07,2120200,-1.31,56.76,59.5,2120200
2022-10-19,"October 19, 22",,,,,,58.6575,57.59,-0.0234,54.36,-2.34,59.36,2723282,-1.39,57.97,59.71,2723282
2022-10-18,"October 18, 22",,,,,,61.4475,59.95,-0.0302,56.7,-3.02,62.35,2382278,-1.87,60.47,63.02,2382278
2022-10-17,"October 17, 22",,,,,,60.585,60.02,0.0118,56.95,1.18,60.02,1919200,0.71,60.73,61.57,1919200
2022-10-14,"October 14, 22",,,,,,60.405,58.62,-0.0548,55,-5.48,62.05,1866674,-3.4,58.65,62.3,1866674
2022-10-13,"October 13, 22",,,,,,60.62,58.99,0.0163,57.31,1.63,60.14,1534800,0.98,61.12,62.23,1534800
2022-10-12,"October 12, 22",,,,,,61.9375,60.78,-0.0076849,58.12,-0.76849,62.46,1242200,-0.475,61.98,62.53,1242200
2022-10-11,"October 11, 22",,,,,,61.045,59.71,0.0281,58.03,2.81,60.19,3212862,1.69,61.88,62.4,3212862
2022-10-10,"October 10, 22",,,,,,59.775,58.62,0.0108,56.4,1.08,59.51,2426000,0.635,60.15,60.82,2426000
2022-10-07,"October 07, 22",,,,,,60.525,59.18,-0.0413,55.54,-4.13,61.78,2585200,-2.55,59.23,61.91,2585200
2022-10-06,"October 06, 22",,,,,,63.4825,62.95,-0.0066194,59.11,-0.66194,63.45,1851400,-0.42,63.03,64.5,1851400
2022-10-05,"October 05, 22",,,,,,63.4825,62.62,0.0047401,59.63,0.47401,63.29,1885962,0.3,63.59,64.43,1885962
2022-10-04,"October 04, 22",,,,,,63.49,62.41,0.0223,60.29,2.23,62.89,2127248,1.39,64.29,64.37,2127248
2022-10-03,"October 03, 22",,,,,,60.375,59.37,0.0264,57.3,2.64,59.54,2344030,1.56,61.11,61.48,2344030
2022-09-30,"September 30, 22",,,,,,59.555,58.37,-0.0248,55.26,-2.48,60.43,3558652,-1.51,58.93,60.49,3558652
2022-09-29,"September 29, 22",,,,,,61.56,60.05,-0.0194,57.42,-1.94,62.44,3175010,-1.21,61.23,62.52,3175010
2022-09-28,"September 28, 22",,,,,,62.9,61.6,0.0295,59.88,2.95,62.03,2135466,1.83,63.86,64.11,2135466
2022-09-27,"September 27, 22",,,,,,61.7575,60.85,-0.0019424,57.82,-0.19424,61.78,2223972,-0.12,61.66,62.74,2223972
