date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,recordDate,paymentDate,dividend,declarationDate
2023-07-07,240.71,244.6,240.7,242.29,234.67,185300,185300,1.58,0.65639,242.075,"July 07, 23",0.0065639,,,,,
2023-07-06,240.68,242.3,239.69,240.73,233.16,188100,188100,0.05,0.02077447,240.85,"July 06, 23",0.0002077447,,,,,
2023-07-05,245.58,245.58,242.22,242.44,234.81,164430,164430,-3.14,-1.28,243.955,"July 05, 23",-0.0128,,,,,
2023-07-03,246.88,247.64,245.36,247,239.23,97015,97015,0.12,0.04860661,246.72,"July 03, 23",0.0004860661,,,,,
2023-06-30,247.97,250,245.96,248.18,240.37,222619,222619,0.21,0.08468766,248.0275,"June 30, 23",0.0008468766,,,,,
2023-06-29,241.8,247.08,241.8,246.75,238.99,233200,233200,4.95,2.05,244.3575,"June 29, 23",0.0205,,,,,
2023-06-28,244.71,245.57,242.05,242.38,234.75,157345,157345,-2.33,-0.95215,243.6775,"June 28, 23",-0.0095215,,,,,
2023-06-27,243.22,245.81,240.7,244.45,236.76,341210,341210,1.23,0.50571,243.545,"June 27, 23",0.0050571,,,,,
2023-06-26,237.25,242.2,236.65,241.82,234.21,358000,358000,4.57,1.93,239.48,"June 26, 23",0.0193,,,,,
2023-06-23,235.62,236.18,234.03,235.74,228.32,494400,494400,0.12,0.05092946,235.3925,"June 23, 23",0.0005092946,,,,,
2023-06-22,237.7,237.7,234.52,236.52,229.08,205000,205000,-1.18,-0.49642,236.61,"June 22, 23",-0.0049642,,,,,
2023-06-21,234.93,237.28,233.77,236.36,228.92,188149,188149,1.43,0.60869,235.585,"June 21, 23",0.0060869,,,,,
2023-06-20,235.7,236.18,233.7,235.47,228.06,228400,228400,-0.23,-0.09758167,235.2625,"June 20, 23",-0.0009758167,,,,,
2023-06-16,237.69,238.46,236.29,237.11,229.65,360622,360622,-0.58,-0.24402,237.3875,"June 16, 23",-0.0024402,,,,,
2023-06-15,233.74,237.11,233.74,236.58,229.14,176600,176600,2.84,1.22,235.2925,"June 15, 23",0.0122,,,,,
2023-06-14,235.24,235.83,232.16,233.8,226.44,166600,166600,-1.44,-0.61214,234.2575,"June 14, 23",-0.0061214,,,,,
2023-06-13,233.4,235.61,233.31,234.64,227.26,289500,289500,1.24,0.53128,234.24,"June 13, 23",0.0053128,,,,,
2023-06-12,232.44,233.82,228.12,233.07,225.74,132500,132500,0.63,0.27104,231.8625,"June 12, 23",0.0027104,,,,,
2023-06-09,233.05,233.05,229.22,232.15,224.85,165125,165125,-0.9,-0.38618,231.8675,"June 09, 23",-0.0038618,,,,,
2023-06-08,234.11,234.11,230.61,232.76,225.44,188100,188100,-1.35,-0.57665,232.8975,"June 08, 23",-0.0057665,,,,,
2023-06-07,225.71,234.21,224.68,233.29,225.95,330537,330537,7.58,3.36,229.4725,"June 07, 23",0.0336,,,,,
2023-06-06,224.3,227.22,223.01,225.26,218.17,245512,245512,0.96,0.428,224.9475,"June 06, 23",0.00428,,,,,
2023-06-05,227.46,227.46,224.05,224.55,217.49,187844,187844,-2.91,-1.28,225.88,"June 05, 23",-0.0128,,,,,
2023-06-02,223.76,227.69,223.76,227.22,220.07,224400,224400,3.46,1.55,225.6075,"June 02, 23",0.0155,,,,,
2023-06-01,218.82,222.36,217.55,221.77,214.79,218654,218654,2.95,1.35,220.125,"June 01, 23",0.0135,,,,,
2023-05-31,220.19,220.36,215.82,217.93,211.07,409400,409400,-2.26,-1.03,218.575,"May 31, 23",-0.0103,,,,,
2023-05-30,221.72,221.8,220.08,220.71,213.77,251722,251722,-1.01,-0.45553,221.0775,"May 30, 23",-0.0045553,,,,,
2023-05-26,217,220.94,217,220.82,213.87,180200,180200,3.82,1.76,218.94,"May 26, 23",0.0176,,,,,
2023-05-25,213.87,218.23,212.8,217.15,210.32,256900,256900,3.28,1.53,215.5125,"May 25, 23",0.0153,,,,,
2023-05-24,219.25,220.91,213.3,213.8,207.07,302700,302700,-5.45,-2.49,216.815,"May 24, 23",-0.0249,,,,,
2023-05-23,216.96,221.3,208.91,219.58,212.67,528800,528800,2.62,1.21,216.6875,"May 23, 23",0.0121,,,,,
2023-05-22,217.5,218.35,214.3,216.24,209.44,406423,406423,-1.26,-0.57931,216.5975,"May 22, 23",-0.0057931,0.65,2023-05-23,2023-06-06,0.65,2023-05-10
2023-05-19,219.28,219.35,215.82,217.17,209.71,199309,199309,-2.11,-0.96224,217.905,"May 19, 23",-0.0096224,,,,,
2023-05-18,216.85,218.83,215.57,217.59,210.12,213431,213431,0.74,0.34125,217.21,"May 18, 23",0.0034125,,,,,
2023-05-17,215.73,217.33,214.06,217,209.55,242647,242647,1.27,0.5887,216.03,"May 17, 23",0.005887,,,,,
2023-05-16,215.51,215.74,213.41,214.18,206.82,293400,293400,-1.33,-0.61714,214.71,"May 16, 23",-0.0061714,,,,,
2023-05-15,216.55,217.51,215.62,216.79,209.34,291900,291900,0.24,0.11083,216.6175,"May 15, 23",0.0011083,,,,,
2023-05-12,217.31,219.33,214.99,216.31,208.88,294000,294000,-1,-0.46017,216.985,"May 12, 23",-0.0046017,,,,,
2023-05-11,215.95,216.29,213.78,216.24,208.81,178708,178708,0.29,0.13429,215.565,"May 11, 23",0.0013429,,,,,
2023-05-10,218.61,218.61,214.18,216.4,208.97,213840,213840,-2.21,-1.01,216.95,"May 10, 23",-0.0101,,,,,
2023-05-09,217.55,217.64,215.4,216.79,209.34,159733,159733,-0.76,-0.34934,216.845,"May 09, 23",-0.0034934,,,,,
2023-05-08,220.78,221.65,217,217.85,210.37,173848,173848,-2.93,-1.33,219.32,"May 08, 23",-0.0133,,,,,
2023-05-05,218.68,220.63,217.88,220.17,212.61,167632,167632,1.49,0.68136,219.34,"May 05, 23",0.0068136,,,,,
2023-05-04,215.07,216.77,212.9,216.15,208.73,321242,321242,1.08,0.50216,215.2225,"May 04, 23",0.0050216,,,,,
2023-05-03,219.34,221.04,215.53,215.55,208.15,269600,269600,-3.79,-1.73,217.865,"May 03, 23",-0.0173,,,,,
2023-05-02,217.23,218.25,215.02,217.92,210.43,232100,232100,0.69,0.31764,217.105,"May 02, 23",0.0031764,,,,,
2023-05-01,216.24,218.14,215.76,217.53,210.06,231748,231748,1.29,0.59656,216.9175,"May 01, 23",0.0059656,,,,,
2023-04-28,216.46,217.98,214.86,216.31,208.88,440628,440628,-0.15,-0.06929687,216.4025,"April 28, 23",-0.0006929687,,,,,
2023-04-27,212.25,216.9,211.44,216.08,208.66,192900,192900,3.83,1.8,214.1675,"April 27, 23",0.018,,,,,
2023-04-26,212.66,214.61,209.81,210.87,203.63,238047,238047,-1.79,-0.84172,211.9875,"April 26, 23",-0.0084172,,,,,
2023-04-25,217.28,218.01,213.34,214.15,206.79,171400,171400,-3.13,-1.44,215.695,"April 25, 23",-0.0144,,,,,
2023-04-24,219.35,220.37,217.56,218.33,210.83,132116,132116,-1.02,-0.46501,218.9025,"April 24, 23",-0.0046501,,,,,
2023-04-21,218.72,219.28,216.52,218.84,211.32,191700,191700,0.12,0.05486467,218.34,"April 21, 23",0.0005486467,,,,,
2023-04-20,216.85,218.9,215.76,218.72,211.21,219726,219726,1.87,0.86235,217.5575,"April 20, 23",0.0086235,,,,,
2023-04-19,217.77,218.31,215.25,217.29,209.83,149300,149300,-0.48,-0.22042,217.155,"April 19, 23",-0.0022042,,,,,
2023-04-18,219.36,220.95,217.72,218.56,211.05,200900,200900,-0.8,-0.3647,219.1475,"April 18, 23",-0.003647,,,,,
2023-04-17,218.03,219.53,217.48,218.68,211.17,135800,135800,0.65,0.29812,218.43,"April 17, 23",0.0029812,,,,,
2023-04-14,218.55,220.48,216.85,217.87,210.39,171800,171800,-0.68,-0.31114,218.4375,"April 14, 23",-0.0031114,,,,,
2023-04-13,217.1,218.85,213.62,218.67,211.16,246800,246800,1.57,0.72317,217.06,"April 13, 23",0.0072317,,,,,
2023-04-12,218.58,219.01,216.06,216.77,209.32,176500,176500,-1.81,-0.82807,217.605,"April 12, 23",-0.0082807,,,,,
2023-04-11,215.09,218.22,215.06,216.86,209.41,178900,178900,1.77,0.82291,216.3075,"April 11, 23",0.0082291,,,,,
2023-04-10,210.55,213.87,208.97,213.58,206.24,213900,213900,3.03,1.44,211.7425,"April 10, 23",0.0144,,,,,
2023-04-06,211.39,211.53,208.77,210.02,202.81,236338,236338,-1.37,-0.64809,210.4275,"April 06, 23",-0.0064809,,,,,
2023-04-05,213.82,214.02,210.19,211.71,204.44,147049,147049,-2.11,-0.98681,212.435,"April 05, 23",-0.0098681,,,,,
2023-04-04,219.77,220,213.79,214.65,207.28,169700,169700,-5.12,-2.33,217.0525,"April 04, 23",-0.0233,,,,,
2023-04-03,221.29,222.17,218.99,220.31,212.74,162302,162302,-0.98,-0.44286,220.69,"April 03, 23",-0.0044286,,,,,
2023-03-31,220.04,222.69,219.66,222.26,214.63,253500,253500,2.22,1.01,221.1625,"March 31, 23",0.0101,,,,,
2023-03-30,219.02,219.34,217.27,218.81,211.29,179629,179629,-0.21,-0.09588165,218.61,"March 30, 23",-0.0009588165,,,,,
2023-03-29,216.18,217.45,215.63,217.02,209.57,173310,173310,0.84,0.38857,216.57,"March 29, 23",0.0038857,,,,,
2023-03-28,211.92,214.64,211.65,214,206.65,148700,148700,2.08,0.9815,213.0525,"March 28, 23",0.009815,,,,,
2023-03-27,212.13,213.27,209.38,212.37,205.08,249800,249800,0.24,0.11314,211.7875,"March 27, 23",0.0011314,,,,,
2023-03-24,205.86,210.47,204.6,209.95,202.74,252700,252700,4.09,1.99,207.72,"March 24, 23",0.0199,,,,,
2023-03-23,208.27,210.87,205.87,207.14,200.02,166341,166341,-1.13,-0.54256,208.0375,"March 23, 23",-0.0054256,,,,,
2023-03-22,209.57,212.87,207.74,207.74,200.6,247683,247683,-1.83,-0.87322,209.48,"March 22, 23",-0.0087322,,,,,
2023-03-21,209.34,211.08,207.23,208.79,201.62,197812,197812,-0.55,-0.26273,209.11,"March 21, 23",-0.0026273,,,,,
2023-03-20,205.2,209.43,205.2,208.16,201.01,246500,246500,2.96,1.44,206.9975,"March 20, 23",0.0144,,,,,
2023-03-17,205.19,205.19,202.74,204.02,197.01,505600,505600,-1.17,-0.5702,204.285,"March 17, 23",-0.005702,,,,,
2023-03-16,204.39,207.88,203.47,206.4,199.31,286457,286457,2.01,0.98341,205.535,"March 16, 23",0.0098341,,,,,
2023-03-15,209.25,209.25,202.57,206.39,199.3,276731,276731,-2.86,-1.37,206.865,"March 15, 23",-0.0137,,,,,
2023-03-14,213.8,215.04,209.07,212.21,204.92,320249,320249,-1.59,-0.74369,212.53,"March 14, 23",-0.0074369,,,,,
2023-03-13,211.29,212.91,210.1,210.72,203.48,276019,276019,-0.57,-0.26977,211.255,"March 13, 23",-0.0026977,,,,,
2023-03-10,217.66,218.21,211.71,212.92,205.61,172835,172835,-4.74,-2.18,215.125,"March 10, 23",-0.0218,,,,,
2023-03-09,221.34,223.26,218.1,218.18,210.69,217935,217935,-3.16,-1.43,220.22,"March 09, 23",-0.0143,,,,,
2023-03-08,219.24,221.51,218.93,220.38,212.81,167400,167400,1.14,0.51998,220.015,"March 08, 23",0.0051998,,,,,
2023-03-07,220.81,221.63,219.31,219.61,212.07,230942,230942,-1.2,-0.54345,220.34,"March 07, 23",-0.0054345,,,,,
2023-03-06,222.65,225.17,220.39,221.02,213.43,170300,170300,-1.63,-0.73209,222.3075,"March 06, 23",-0.0073209,,,,,
2023-03-03,221.72,223.35,219.86,222.99,215.33,213600,213600,1.27,0.57279,221.98,"March 03, 23",0.0057279,,,,,
2023-03-02,218.39,221.98,217,220.9,213.31,244032,244032,2.51,1.15,219.5675,"March 02, 23",0.0115,,,,,
2023-03-01,218.44,219.89,217.81,219.46,211.92,199900,199900,1.02,0.46695,218.9,"March 01, 23",0.0046695,,,,,
2023-02-28,219.31,222.15,219.31,219.64,212.1,263500,263500,0.33,0.15047,220.1025,"February 28, 23",0.0015047,,,,,
2023-02-27,222.11,224.1,218.75,220.14,212.58,277900,277900,-1.97,-0.88695,221.275,"February 27, 23",-0.0088695,,,,,
2023-02-24,220.32,222.34,218.17,220.32,212.75,238045,238045,0,0,220.2875,"February 24, 23",0,,,,,
2023-02-23,222.23,224.25,220,222.61,214.96,334427,334427,0.38,0.17099,222.2725,"February 23, 23",0.0017099,,,,,
2023-02-22,215.53,224.88,214.99,221.04,213.45,645100,645100,5.51,2.56,219.11,"February 22, 23",0.0256,,,,,
2023-02-21,237.11,237.11,210.37,211.91,204.63,964015,964015,-25.2,-10.63,224.125,"February 21, 23",-0.1063,,,,,
2023-02-17,241.83,246.9,241.83,246.22,237.76,319124,319124,4.39,1.82,244.195,"February 17, 23",0.0182,0.65,2023-02-21,2023-03-07,0.65,2023-02-08
2023-02-16,243.13,244.84,242.2,242.48,233.52,156200,156200,-0.65,-0.26735,243.1625,"February 16, 23",-0.0026735,,,,,
2023-02-15,241.99,245.88,241.99,245.53,236.46,124200,124200,3.54,1.46,243.8475,"February 15, 23",0.0146,,,,,
2023-02-14,243.78,244.12,240.15,242.77,233.8,120823,120823,-1.01,-0.41431,242.705,"February 14, 23",-0.0041431,,,,,
2023-02-13,242.39,244.19,241.74,244.13,235.11,179700,179700,1.74,0.71785,243.1125,"February 13, 23",0.0071785,,,,,
2023-02-10,241.21,242.26,240.04,241.53,232.61,119500,119500,0.32,0.13266,241.26,"February 10, 23",0.0013266,,,,,
2023-02-09,245.28,246.14,241.85,241.92,232.98,122700,122700,-3.36,-1.37,243.7975,"February 09, 23",-0.0137,,,,,
2023-02-08,243.9,246.15,242.82,243.4,234.41,144646,144646,-0.5,-0.205,244.0675,"February 08, 23",-0.00205,,,,,
2023-02-07,242.77,245.89,241.93,245.46,236.39,158900,158900,2.69,1.11,244.0125,"February 07, 23",0.0111,,,,,
2023-02-06,246.43,248.43,243.71,243.98,234.96,155627,155627,-2.45,-0.9942,245.6375,"February 06, 23",-0.009942,,,,,
2023-02-03,247.39,250.06,246.11,248.65,239.46,237148,237148,1.26,0.50932,248.0525,"February 03, 23",0.0050932,,,,,
2023-02-02,247.23,251.26,247.06,250.99,241.72,270420,270420,3.76,1.52,249.135,"February 02, 23",0.0152,,,,,
2023-02-01,242.06,247.83,241.49,246.01,236.92,305004,305004,3.95,1.63,244.3475,"February 01, 23",0.0163,,,,,
2023-01-31,237.15,245.1,236.01,243.3,234.31,2191700,2191700,6.15,2.59,240.39,"January 31, 23",0.0259,,,,,
2023-01-30,238.36,241.14,235.57,235.97,227.25,222000,222000,-2.39,-1,237.76,"January 30, 23",-0.01,,,,,
2023-01-27,234.65,240.89,233.46,239.58,230.73,278700,278700,4.93,2.1,237.145,"January 27, 23",0.021,,,,,
2023-01-26,236.98,236.98,233.28,235.27,226.58,244700,244700,-1.71,-0.72158,235.6275,"January 26, 23",-0.0072158,,,,,
2023-01-25,241.39,241.39,233.66,235.02,226.34,356831,356831,-6.37,-2.64,237.865,"January 25, 23",-0.0264,,,,,
2023-01-24,237.84,242.91,237.21,242.45,233.49,247800,247800,4.61,1.94,240.1025,"January 24, 23",0.0194,,,,,
2023-01-23,234.15,238.61,233,238.1,229.3,274200,274200,3.95,1.69,235.965,"January 23, 23",0.0169,,,,,
2023-01-20,228.38,234.46,228.14,233.82,225.18,325700,325700,5.44,2.38,231.2,"January 20, 23",0.0238,,,,,
2023-01-19,237.67,237.67,227.82,228.37,219.93,267638,267638,-9.3,-3.91,232.8825,"January 19, 23",-0.0391,,,,,
2023-01-18,243.05,245.06,238.42,238.51,229.7,254729,254729,-4.54,-1.87,241.26,"January 18, 23",-0.0187,,,,,
2023-01-17,244.2,246.61,241.87,242.05,233.11,228039,228039,-2.15,-0.88043,243.6825,"January 17, 23",-0.0088043,,,,,
2023-01-13,239.17,244.29,239.17,243.84,234.83,125500,125500,4.67,1.95,241.6175,"January 13, 23",0.0195,,,,,
2023-01-12,244.01,244.61,242.07,242.15,233.2,143939,143939,-1.86,-0.76226,243.21,"January 12, 23",-0.0076226,,,,,
2023-01-11,242.96,244.45,242.33,243.87,234.86,217900,217900,0.91,0.37455,243.4025,"January 11, 23",0.0037455,,,,,
2023-01-10,240.36,242.11,238.81,241.45,232.53,162900,162900,1.09,0.45349,240.6825,"January 10, 23",0.0045349,,,,,
2023-01-09,237.79,243.4,236.05,241.24,232.33,226701,226701,3.45,1.45,239.62,"January 09, 23",0.0145,,,,,
2023-01-06,232.04,237,232.04,235.77,227.06,164000,164000,3.73,1.61,234.2125,"January 06, 23",0.0161,,,,,
2023-01-05,237.33,237.58,229.51,229.74,221.25,228424,228424,-7.59,-3.2,233.54,"January 05, 23",-0.032,,,,,
2023-01-04,239.86,240.41,235.77,237.75,228.97,299239,299239,-2.11,-0.87968,238.4475,"January 04, 23",-0.0087968,,,,,
2023-01-03,238.65,240,235.59,238.03,229.23,252800,252800,-0.62,-0.25979,238.0675,"January 03, 23",-0.0025979,,,,,
2022-12-30,239.48,239.48,236,237.72,228.94,114649,114649,-1.76,-0.73493,238.17,"December 30, 22",-0.0073493,,,,,
2022-12-29,236.42,240.97,235.4,239.78,230.92,126734,126734,3.36,1.42,238.1425,"December 29, 22",0.0142,,,,,
2022-12-28,238.59,239.98,235.01,235.12,226.43,151707,151707,-3.47,-1.45,237.175,"December 28, 22",-0.0145,,,,,
2022-12-27,236.62,238.91,236.01,237.61,228.83,166400,166400,0.99,0.41839,237.2875,"December 27, 22",0.0041839,,,,,
2022-12-23,235.9,237.24,233.83,236.32,227.59,149545,149545,0.42,0.17804,235.8225,"December 23, 22",0.0017804,,,,,
2022-12-22,236.62,237.76,231.63,234.68,226.01,209500,209500,-1.94,-0.81988,235.1725,"December 22, 22",-0.0081988,,,,,
2022-12-21,234.76,238.2,231.67,238.2,229.4,245800,245800,3.44,1.47,235.7075,"December 21, 22",0.0147,,,,,
2022-12-20,232.87,234.04,230.91,232.77,224.17,319609,319609,-0.1,-0.04294241,232.6475,"December 20, 22",-0.0004294241,,,,,
2022-12-19,235.46,237.72,232.85,233.4,224.78,264716,264716,-2.06,-0.87488,234.8575,"December 19, 22",-0.0087488,0.65,2022-12-20,2023-01-03,0.65,2022-12-07
2022-12-16,238.04,238.97,232.43,236.82,227.44,742300,742300,-1.22,-0.51252,236.565,"December 16, 22",-0.0051252,,,,,
2022-12-15,239.91,245.36,234.04,241.84,232.26,616648,616648,1.93,0.80447,240.2875,"December 15, 22",0.0080447,,,,,
2022-12-14,238.72,241.09,234.33,235.91,226.57,352000,352000,-2.81,-1.18,237.5125,"December 14, 22",-0.0118,,,,,
2022-12-13,244.95,244.95,236.24,238.37,228.93,281120,281120,-6.58,-2.69,241.1275,"December 13, 22",-0.0269,,,,,
2022-12-12,232.99,238.53,232.99,238.38,228.94,203307,203307,5.39,2.31,235.7225,"December 12, 22",0.0231,,,,,
2022-12-09,234.3,234.76,232.67,232.9,223.67,141237,141237,-1.4,-0.59752,233.6575,"December 09, 22",-0.0059752,,,,,
2022-12-08,235.21,237.49,233.31,234.64,225.35,181600,181600,-0.57,-0.24234,235.1625,"December 08, 22",-0.0024234,,,,,
2022-12-07,233.59,235.54,232.42,235.14,225.83,201600,201600,1.55,0.66356,234.1725,"December 07, 22",0.0066356,,,,,
2022-12-06,238.78,239.26,232.47,233.59,224.34,175200,175200,-5.19,-2.17,236.025,"December 06, 22",-0.0217,,,,,
2022-12-05,240.42,241.71,236.99,238.34,228.9,213006,213006,-2.08,-0.86515,239.365,"December 05, 22",-0.0086515,,,,,
2022-12-02,237.73,242.67,237.61,241.92,232.34,187306,187306,4.19,1.76,239.9825,"December 02, 22",0.0176,,,,,
2022-12-01,238.12,240.61,237.4,240.01,230.5,191400,191400,1.89,0.79372,239.035,"December 01, 22",0.0079372,,,,,
2022-11-30,231.49,237.28,227.93,236.49,227.12,307826,307826,5,2.16,233.2975,"November 30, 22",0.0216,,,,,
2022-11-29,231.01,232.15,229.46,230.8,221.66,169600,169600,-0.21,-0.09090516,230.855,"November 29, 22",-0.0009090516,,,,,
2022-11-28,234.76,234.76,230.85,231.62,222.45,205510,205510,-3.14,-1.34,232.9975,"November 28, 22",-0.0134,,,,,
2022-11-25,235.28,236.11,234.58,236.08,226.73,79800,79800,0.8,0.34002,235.5125,"November 25, 22",0.0034002,,,,,
2022-11-23,233.87,235.93,232.41,234.4,225.12,120705,120705,0.53,0.22662,234.1525,"November 23, 22",0.0022662,,,,,
2022-11-22,232.86,233.76,231.38,233.59,224.34,213004,213004,0.73,0.31349,232.8975,"November 22, 22",0.0031349,,,,,
2022-11-21,230,233.37,230,231.14,221.98,222100,222100,1.14,0.49565,231.1275,"November 21, 22",0.0049565,,,,,
2022-11-18,231.72,232.62,229.22,231.01,221.86,377100,377100,-0.71,-0.3064,231.1425,"November 18, 22",-0.003064,,,,,
2022-11-17,229.43,229.47,226.39,229.13,220.05,201658,201658,-0.3,-0.13076,228.605,"November 17, 22",-0.0013076,,,,,
2022-11-16,235.31,236.2,231.39,232,222.81,279237,279237,-3.31,-1.41,233.725,"November 16, 22",-0.0141,,,,,
2022-11-15,239.2,242.43,234.81,235,225.69,366400,366400,-4.2,-1.76,237.86,"November 15, 22",-0.0176,,,,,
2022-11-14,236.65,240.55,234.61,237.4,228,235412,235412,0.75,0.31692,237.3025,"November 14, 22",0.0031692,,,,,
2022-11-11,236.12,239.07,234.82,236.55,227.18,219819,219819,0.43,0.18211,236.64,"November 11, 22",0.0018211,,,,,
2022-11-10,230.25,235.53,230.25,235.18,225.86,269207,269207,4.93,2.14,232.8025,"November 10, 22",0.0214,,,,,
2022-11-09,224.48,226.88,222.73,223.7,214.84,149400,149400,-0.78,-0.34747,224.4475,"November 09, 22",-0.0034747,,,,,
2022-11-08,223.17,228.42,222.43,225.35,216.42,208206,208206,2.18,0.97683,224.8425,"November 08, 22",0.0097683,,,,,
2022-11-07,221.24,223.14,218.47,222.15,213.35,280200,280200,0.91,0.41132,221.25,"November 07, 22",0.0041132,,,,,
2022-11-04,221.38,222.39,218.44,220.05,211.33,425033,425033,-1.33,-0.60078,220.565,"November 04, 22",-0.0060078,,,,,
2022-11-03,218.81,220.99,216.82,218,209.37,255300,255300,-0.81,-0.37018,218.655,"November 03, 22",-0.0037018,,,,,
2022-11-02,224.62,228.47,220.84,221.35,212.58,225014,225014,-3.27,-1.46,223.82,"November 02, 22",-0.0146,,,,,
2022-11-01,225.72,226.85,223.59,225.75,216.81,196605,196605,0.03,0.0132908,225.4775,"November 01, 22",0.000132908,,,,,
2022-10-31,224.55,226.81,223.32,225,216.09,360500,360500,0.45,0.2004,224.92,"October 31, 22",0.002004,,,,,
2022-10-28,222.42,227.44,221.69,226,217.05,264330,264330,3.58,1.61,224.3875,"October 28, 22",0.0161,,,,,
2022-10-27,222.22,225.08,220.5,221.06,212.3,221337,221337,-1.16,-0.52201,222.215,"October 27, 22",-0.0052201,,,,,
2022-10-26,224.35,225.86,222.47,222.52,213.71,155500,155500,-1.83,-0.81569,223.8,"October 26, 22",-0.0081569,,,,,
2022-10-25,218.52,223.67,218.11,223.46,214.61,161200,161200,4.94,2.26,220.94,"October 25, 22",0.0226,,,,,
2022-10-24,217.48,219.88,216.36,218.86,210.19,129300,129300,1.38,0.63454,218.145,"October 24, 22",0.0063454,,,,,
2022-10-21,212.69,217.09,211.44,216.53,207.95,200200,200200,3.84,1.81,214.4375,"October 21, 22",0.0181,,,,,
2022-10-20,217.73,217.92,211.13,211.51,203.13,159300,159300,-6.22,-2.86,214.5725,"October 20, 22",-0.0286,,,,,
2022-10-19,217.32,218.63,214.91,216.76,208.17,122800,122800,-0.56,-0.25768,216.905,"October 19, 22",-0.0025768,,,,,
2022-10-18,220.6,221.34,215.77,218.67,210.01,229615,229615,-1.93,-0.87489,219.095,"October 18, 22",-0.0087489,,,,,
2022-10-17,214.01,216.37,214.01,215.8,207.25,196100,196100,1.79,0.83641,215.0475,"October 17, 22",0.0083641,,,,,
2022-10-14,216.91,216.91,208.97,210.46,202.12,220400,220400,-6.45,-2.97,213.3125,"October 14, 22",-0.0297,,,,,
2022-10-13,206.56,216.05,205.2,215.03,206.51,280821,280821,8.47,4.1,210.71,"October 13, 22",0.041,,,,,
2022-10-12,214.07,215.03,210.69,210.83,202.48,190003,190003,-3.24,-1.51,212.655,"October 12, 22",-0.0151,,,,,
2022-10-11,213.87,216.51,212.9,214.51,206.01,217745,217745,0.64,0.29925,214.4475,"October 11, 22",0.0029925,,,,,
2022-10-10,216.38,216.66,212.5,214.52,206.02,114500,114500,-1.86,-0.8596,215.015,"October 10, 22",-0.008596,,,,,
2022-10-07,219.97,219.97,214.3,215.72,207.18,166700,166700,-4.25,-1.93,217.49,"October 07, 22",-0.0193,,,,,
2022-10-06,222.75,224.23,220.36,221.31,212.54,207800,207800,-1.44,-0.64646,222.1625,"October 06, 22",-0.0064646,,,,,
2022-10-05,222.15,224.56,221.92,223.23,214.39,179022,179022,1.08,0.48616,222.965,"October 05, 22",0.0048616,,,,,
2022-10-04,221.48,225.43,221.48,224.29,215.41,232011,232011,2.81,1.27,223.17,"October 04, 22",0.0127,,,,,
2022-10-03,214.1,220.38,213.57,218.6,209.94,211912,211912,4.5,2.1,216.6625,"October 03, 22",0.021,,,,,
2022-09-30,214.29,216.04,211.85,212.27,203.86,213900,213900,-2.02,-0.94265,213.6125,"September 30, 22",-0.0094265,,,,,
2022-09-29,213.81,213.98,211.05,213.76,205.29,176700,176700,-0.05,-0.02338525,213.15,"September 29, 22",-0.0002338525,,,,,
2022-09-28,211.46,216.84,211.46,215.46,206.93,310531,310531,4,1.89,213.805,"September 28, 22",0.0189,,,,,
2022-09-27,214,215.67,208.21,209.97,201.65,253335,253335,-4.03,-1.88,211.9625,"September 27, 22",-0.0188,,,,,
2022-09-26,212.77,215.41,212,212.64,204.22,200939,200939,-0.13,-0.06109884,213.205,"September 26, 22",-0.0006109884,,,,,
2022-09-23,214.25,214.28,210.37,213,204.56,182200,182200,-1.25,-0.58343,212.975,"September 23, 22",-0.0058343,,,,,
2022-09-22,218.24,218.93,215.08,215.19,206.67,170635,170635,-3.05,-1.4,216.86,"September 22, 22",-0.014,,,,,
2022-09-21,223.16,225.39,218.91,218.91,210.24,144331,144331,-4.25,-1.9,221.5925,"September 21, 22",-0.019,,,,,
2022-09-20,222.57,224,219.04,221.63,212.85,222100,222100,-0.94,-0.42234,221.81,"September 20, 22",-0.0042234,,,,,
2022-09-19,218.78,224.27,218.35,224.03,215.16,185900,185900,5.25,2.4,221.3575,"September 19, 22",0.024,,,,,
2022-09-16,220.8,220.8,215.65,218.98,210.31,509020,509020,-1.82,-0.82428,219.0575,"September 16, 22",-0.0082428,,,,,
2022-09-15,225.77,227.04,222.18,223.02,214.19,224700,224700,-2.75,-1.22,224.5025,"September 15, 22",-0.0122,,,,,
2022-09-14,226.91,228.82,224.96,226.72,217.74,167138,167138,-0.19,-0.08373364,226.8525,"September 14, 22",-0.0008373364,,,,,
2022-09-13,230.6,231.26,226.67,227.35,218.34,188900,188900,-3.25,-1.41,228.97,"September 13, 22",-0.0141,,,,,
2022-09-12,235.2,236.58,234.03,235.27,225.95,141400,141400,0.07,0.0297619,235.27,"September 12, 22",0.000297619,,,,,
2022-09-09,233.26,234.96,232.92,234.28,225,178107,178107,1.02,0.43728,233.855,"September 09, 22",0.0043728,,,,,
2022-09-08,230.3,232.47,228.94,232.15,222.95,180900,180900,1.85,0.8033,230.965,"September 08, 22",0.008033,,,,,
2022-09-07,227.15,232.5,226.76,232.31,223.11,192443,192443,5.16,2.27,229.68,"September 07, 22",0.0227,,,,,
2022-09-06,223.89,225.94,222.66,225.55,216.62,210000,210000,1.66,0.74144,224.51,"September 06, 22",0.0074144,,,,,
