date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,adjDividend,paymentDate,dividend,recordDate
2024-05-20,57.27,57.58,56.28,56.81,55.22,5299915,5299915,-0.464,-0.80321,56.985,"May 20, 24",-0.0080321,,,,,
2024-05-17,55.38,57.23,54.8,57.13,55.53,10906915,10906915,1.75,3.16,56.135,"May 17, 24",0.0316,,,,,
2024-05-16,54.88,55.71,54.88,55.24,53.69,3965795,3965795,0.36,0.65598,55.1775,"May 16, 24",0.0065598,,,,,
2024-05-15,54.73,55.28,54.68,55.19,53.64,3018570,3018570,0.458,0.84049,54.97,"May 15, 24",0.0084049,,,,,
2024-05-14,54.52,55.21,54.25,54.9,53.36,4734595,4734595,0.378,0.69699,54.72,"May 14, 24",0.0069699,,,,,
2024-05-13,54.52,54.76,54,54.33,52.8,3967780,3967780,-0.186,-0.3485,54.4025,"May 13, 24",-0.003485,,,,,
2024-05-10,53.96,54.44,53.68,54.29,52.77,4657405,4657405,0.33,0.61156,54.0925,"May 10, 24",0.0061156,,,,,
2024-05-09,53.34,54.09,53.2,53.94,52.43,3051355,3051355,0.602,1.12,53.6425,"May 09, 24",0.0112,,,,,
2024-05-08,53.6,53.81,53.22,53.33,51.83,4167605,4167605,-0.27,-0.50373,53.49,"May 08, 24",-0.0050373,,,,,
2024-05-07,54.01,54.58,53.67,54.03,52.51,3204560,3204560,0.012,0.03703018,54.0725,"May 07, 24",0.0003703018,,,,,
2024-05-06,54.09,54.23,53.54,53.91,52.4,3408460,3408460,-0.18,-0.33278,53.9425,"May 06, 24",-0.0033278,,,,,
2024-05-03,53.59,54.37,53.29,54.04,52.52,5675715,5675715,0.454,0.83971,53.8225,"May 03, 24",0.0083971,,,,,
2024-05-02,54.28,54.28,53.23,53.34,51.84,6346970,6346970,-0.942,-1.73,53.7825,"May 02, 24",-0.0173,,,,,
2024-05-01,54.71,54.92,53.48,54.23,52.71,7467765,7467765,-0.478,-0.87735,54.335,"May 01, 24",-0.0087735,,,,,
2024-04-30,55.47,55.88,54.47,54.62,53.09,4837465,4837465,-0.854,-1.53,55.11,"April 30, 24",-0.0153,,,,,
2024-04-29,54.68,55.63,54.36,55.58,54.02,5330900,5330900,0.9,1.65,55.0625,"April 29, 24",0.0165,,,,,
2024-04-26,52.93,54.93,52.81,54.78,53.24,7997640,7997640,1.85,3.5,53.8625,"April 26, 24",0.035,,,,,
2024-04-25,51.62,53.21,50.25,53.05,51.56,11477410,11477410,1.43,2.77,52.0325,"April 25, 24",0.0277,,,,,
2024-04-24,50.61,51.67,50.18,51.63,50.18,6608025,6608025,1.02,2.02,51.0225,"April 24, 24",0.0202,,,,,
2024-04-23,51,51.93,50.88,51.19,49.75,5047980,5047980,0.192,0.37255,51.25,"April 23, 24",0.0037255,,,,,
2024-04-22,51.1,51.23,50.54,50.68,49.26,5352730,5352730,-0.428,-0.82192,50.8875,"April 22, 24",-0.0082192,,,,,
2024-04-19,49.62,50.67,49.62,50.56,49.14,6423860,6423860,0.936,1.89,50.1175,"April 19, 24",0.0189,,,,,
2024-04-18,49.94,50.03,49.22,49.47,48.08,4133265,4133265,-0.474,-0.94113,49.665,"April 18, 24",-0.0094113,,,,,
2024-04-17,49.17,49.67,49.08,49.48,48.09,6099835,6099835,0.304,0.63047,49.35,"April 17, 24",0.0063047,,,,,
2024-04-16,48.5,49.31,48.5,48.97,47.6,5517625,5517625,0.472,0.96907,48.82,"April 16, 24",0.0096907,,,,,
2024-04-15,49.67,49.75,48.3,48.39,47.03,4722595,4722595,-1.27,-2.58,49.0275,"April 15, 24",-0.0258,,,,,
2024-04-12,49.56,49.72,48.84,48.98,47.61,4959595,4959595,-0.58,-1.17,49.275,"April 12, 24",-0.0117,,,,,
2024-04-11,50.95,50.95,49.35,50.04,48.64,5393365,5393365,-0.91,-1.79,50.3225,"April 11, 24",-0.0179,,,,,
2024-04-10,49.79,50.78,49.34,50.66,49.24,4538230,4538230,0.87,1.75,50.1425,"April 10, 24",0.0175,,,,,
2024-04-09,50.26,50.74,49.62,50.64,49.22,3951730,3951730,0.382,0.75607,50.315,"April 09, 24",0.0075607,,,,,
2024-04-08,50.28,50.84,49.89,49.91,48.51,5067825,5067825,-0.364,-0.73588,50.23,"April 08, 24",-0.0073588,,,,,
2024-04-05,50.5,50.86,50.14,50.5,49.08,6142750,6142750,-0.004,0,50.5,"April 05, 24",0,,,,,
2024-04-04,51.1,51.17,50.21,50.5,49.08,4682125,4682125,-0.6,-1.17,50.745,"April 04, 24",-0.0117,,,,,
2024-04-03,51.39,51.63,50.38,50.43,49.01,4334110,4334110,-0.962,-1.87,50.9575,"April 03, 24",-0.0187,,,,,
2024-04-02,51.6,51.77,50.86,51.38,49.94,4338590,4338590,-0.222,-0.42636,51.4025,"April 02, 24",-0.0042636,,,,,
2024-04-01,52.34,52.6,51.49,51.65,50.2,4468875,4468875,-0.69,-1.32,52.02,"April 01, 24",-0.0132,,,,,
2024-03-28,52.35,52.76,51.89,52.34,50.87,3234765,3234765,-0.01,-0.0191022,52.335,"March 28, 24",-0.000191022,,,,,
2024-03-27,51.92,52.18,51.6,52.09,50.63,4080600,4080600,0.17,0.32743,51.9475,"March 27, 24",0.0032743,,,,,
2024-03-26,51.74,51.95,51.41,51.61,50.16,3226190,3226190,-0.126,-0.25126,51.6775,"March 26, 24",-0.0025126,,,,,
2024-03-25,52.49,52.8,51.7,51.74,50.29,3812820,3812820,-0.756,-1.43,52.1825,"March 25, 24",-0.0143,,,,,
2024-03-22,53.07,53.2,52.34,52.59,51.11,6169685,6169685,-0.478,-0.90447,52.8,"March 22, 24",-0.0090447,,,,,
2024-03-21,51.2,53.6,51.2,53.23,51.74,5641155,5641155,2.03,3.96,52.3075,"March 21, 24",0.0396,,,,,
2024-03-20,51.43,51.49,50.61,51.4,49.96,4358895,4358895,-0.03,-0.05833171,51.2325,"March 20, 24",-0.0005833171,,,,,
2024-03-19,51.11,51.73,51.04,51.27,49.83,4153290,4153290,0.162,0.31305,51.2875,"March 19, 24",0.0031305,,,,,
2024-03-18,51.71,51.75,50.81,51.14,49.7,3951950,3951950,-0.566,-1.1,51.3525,"March 18, 24",-0.011,,,,,
2024-03-15,50.55,51.92,50.44,51.43,49.99,7290130,7290130,0.88,1.74,51.085,"March 15, 24",0.0174,,,,,
2024-03-14,51.22,51.27,49.95,50.77,49.34,9044570,9044570,-0.448,-0.87856,50.8025,"March 14, 24",-0.0087856,,,,,
2024-03-13,50.03,51.24,49.96,50.73,49.31,6116110,6116110,0.7,1.4,50.49,"March 13, 24",0.014,,,,,
2024-03-12,49.88,50.46,49.62,49.94,48.54,2908245,2908245,0.052,0.12029,49.975,"March 12, 24",0.0012029,,,,,
2024-03-11,50.05,50.09,49.23,49.78,48.38,3067800,3067800,-0.274,-0.53946,49.7875,"March 11, 24",-0.0053946,,,,,
2024-03-08,50.13,50.33,49.69,50.1,48.69,2498515,2498515,-0.036,-0.0598444,50.0625,"March 08, 24",-0.000598444,,,,,
2024-03-07,50.2,50.41,49.4,49.82,48.42,4306090,4306090,-0.38,-0.75697,49.9575,"March 07, 24",-0.0075697,,,,,
2024-03-06,49.77,50.18,49.56,50.13,48.72,3553835,3553835,0.362,0.72333,49.91,"March 06, 24",0.0072333,,,,,
2024-03-05,50.52,50.52,49.52,49.57,48.18,4821410,4821410,-0.944,-1.88,50.0325,"March 05, 24",-0.0188,,,,,
2024-03-04,49.95,50.67,49.65,50.65,49.23,4577460,4577460,0.698,1.4,50.23,"March 04, 24",0.014,,,,,
2024-03-01,50.98,50.98,50.05,50.48,49.06,4499340,4499340,-0.494,-0.98078,50.6225,"March 01, 24",-0.0098078,,,,,
2024-02-29,50.9,51.13,50.27,50.86,49.43,6845505,6845505,-0.032,-0.07858546,50.79,"February 29, 24",-0.0007858546,,,,,
2024-02-28,50,50.7,50,50.52,49.1,4347445,4347445,0.52,1.04,50.305,"February 28, 24",0.0104,,,,,
2024-02-27,48.7,50.53,48.68,50.24,48.83,8315510,8315510,1.54,3.16,49.5375,"February 27, 24",0.0316,,,,,
2024-02-26,48.54,49.35,48.47,48.54,47.18,7362175,7362175,0.006,0,48.725,"February 26, 24",0,,,,,
2024-02-23,47.99,48.7,47.83,48.61,47.25,5319635,5319635,0.626,1.29,48.2825,"February 23, 24",0.0129,2024-02-05,0.22,2024-03-12,1.1,2024-02-26
2024-02-22,47.07,48,46.9,47.94,46.38,4853800,4853800,0.872,1.85,47.4775,"February 22, 24",0.0185,,,,,
2024-02-21,47.36,47.36,46.76,47.08,45.55,2757830,2757830,-0.286,-0.59122,47.14,"February 21, 24",-0.0059122,,,,,
2024-02-20,47.04,47.49,46.99,47.28,45.74,3799250,3799250,0.242,0.5102,47.2,"February 20, 24",0.005102,,,,,
2024-02-16,47.32,47.74,47.15,47.3,45.76,3486990,3486990,-0.02,-0.04226543,47.3775,"February 16, 24",-0.0004226543,,,,,
2024-02-15,47.34,47.83,47.25,47.53,45.98,3495500,3495500,0.188,0.40135,47.4875,"February 15, 24",0.0040135,,,,,
2024-02-14,47.02,47.17,46.19,47.1,45.57,5253950,5253950,0.074,0.17014,46.87,"February 14, 24",0.0017014,,,,,
2024-02-13,46.41,46.99,46.06,46.66,45.14,5685705,5685705,0.252,0.53868,46.53,"February 13, 24",0.0053868,,,,,
2024-02-12,47.2,47.49,46.89,47.24,45.7,6195435,6195435,0.042,0.08474576,47.205,"February 12, 24",0.0008474576,,,,,
2024-02-09,46.37,47.04,46.27,47.02,45.49,4962690,4962690,0.65,1.4,46.675,"February 09, 24",0.014,,,,,
2024-02-08,46.77,47,46.1,46.37,44.86,5960985,5960985,-0.402,-0.85525,46.56,"February 08, 24",-0.0085525,,,,,
2024-02-07,47.01,47.42,46.67,46.69,45.17,4642665,4642665,-0.322,-0.68071,46.9475,"February 07, 24",-0.0068071,,,,,
2024-02-06,46.51,47,46.08,46.76,45.24,4938930,4938930,0.246,0.53752,46.5875,"February 06, 24",0.0053752,,,,,
2024-02-05,46.33,46.77,45.74,46.19,44.69,6562930,6562930,-0.134,-0.30218,46.2575,"February 05, 24",-0.0030218,,,,,
2024-02-02,46.81,46.91,45.3,46.59,45.07,9581815,9581815,-0.226,-0.46999,46.4025,"February 02, 24",-0.0046999,,,,,
2024-02-01,45.06,47.08,44.35,46.98,45.45,15048060,15048060,1.92,4.26,45.8675,"February 01, 24",0.0426,,,,,
2024-01-31,45.56,45.66,44.85,44.92,43.46,10741515,10741515,-0.642,-1.4,45.2475,"January 31, 24",-0.014,,,,,
2024-01-30,44.93,45.91,44.75,45.56,44.08,6416545,6416545,0.628,1.4,45.2875,"January 30, 24",0.014,,,,,
2024-01-29,45.28,46.06,45.02,45.27,43.8,10098680,10098680,-0.01,-0.02208481,45.4075,"January 29, 24",-0.0002208481,,,,,
2024-01-26,45.49,45.61,45.02,45.52,44.04,5392120,5392120,0.038,0.06594856,45.41,"January 26, 24",0.0006594856,,,,,
2024-01-25,45.2,45.36,44.73,45.27,43.8,7256970,7256970,0.066,0.15487,45.14,"January 25, 24",0.0015487,,,,,
2024-01-24,45.88,45.9,45.2,45.21,43.74,6648830,6648830,-0.676,-1.46,45.5475,"January 24, 24",-0.0146,,,,,
2024-01-23,46.27,46.43,45.29,45.68,44.19,8212530,8212530,-0.592,-1.28,45.9175,"January 23, 24",-0.0128,,,,,
2024-01-22,46.34,46.68,46.09,46.5,44.99,7930570,7930570,0.158,0.34527,46.4025,"January 22, 24",0.0034527,,,,,
2024-01-19,46.11,46.7,45.78,46.21,44.71,8425445,8425445,0.1,0.21687,46.2,"January 19, 24",0.0021687,,,,,
2024-01-18,45.64,46.17,45.28,46.05,44.55,7105030,7105030,0.414,0.89833,45.785,"January 18, 24",0.0089833,,,,,
2024-01-17,44.16,45.53,44.16,45.51,44.03,11565900,11565900,1.35,3.06,44.84,"January 17, 24",0.0306,,,,,
2024-01-16,44.4,44.87,44.19,44.85,43.39,8184895,8184895,0.458,1.01,44.5775,"January 16, 24",0.0101,,,,,
2024-01-12,44.29,44.8,43.94,44.71,43.26,5080960,5080960,0.428,0.9483,44.435,"January 12, 24",0.009483,,,,,
2024-01-11,44.01,44.36,43.83,44.32,42.88,4562310,4562310,0.306,0.70439,44.13,"January 11, 24",0.0070439,,,,,
2024-01-10,44.15,44.28,43.84,44.01,42.58,6102390,6102390,-0.14,-0.3171,44.07,"January 10, 24",-0.003171,,,,,
2024-01-09,44.56,44.91,43.96,44.16,42.72,6739005,6739005,-0.4,-0.89767,44.3975,"January 09, 24",-0.0089767,,,,,
2024-01-08,43.64,44.74,43.56,44.71,43.26,6451530,6451530,1.07,2.45,44.1625,"January 08, 24",0.0245,,,,,
2024-01-05,42.74,43.92,42.72,43.78,42.36,7144765,7144765,1.04,2.43,43.29,"January 05, 24",0.0243,,,,,
2024-01-04,42.53,43.2,42.53,43.01,41.61,6250360,6250360,0.478,1.13,42.8175,"January 04, 24",0.0113,,,,,
2024-01-03,43.3,43.3,42.35,42.53,41.15,5912600,5912600,-0.766,-1.78,42.87,"January 03, 24",-0.0178,,,,,
2024-01-02,42.65,43.93,42.55,43.31,41.9,6646835,6646835,0.661,1.55,43.11,"January 02, 24",0.0155,,,,,
2023-12-29,43.29,43.4,42.84,43.01,41.61,5352220,5352220,-0.284,-0.6468,43.135,"December 29, 23",-0.006468,,,,,
2023-12-28,42.63,43.55,42.54,43.18,41.77,6384595,6384595,0.546,1.29,42.975,"December 28, 23",0.0129,,,,,
2023-12-27,42.15,42.76,41.8,42.53,41.15,4146650,4146650,0.382,0.90154,42.31,"December 27, 23",0.0090154,,,,,
2023-12-26,42.3,42.51,42.12,42.15,40.78,4248635,4248635,-0.154,-0.35461,42.27,"December 26, 23",-0.0035461,,,,,
2023-12-22,42.54,43.06,42.27,42.38,41,5024360,5024360,-0.154,-0.37612,42.5625,"December 22, 23",-0.0037612,,,,,
2023-12-21,42.45,42.76,42.19,42.34,40.96,4564545,4564545,-0.112,-0.25913,42.435,"December 21, 23",-0.0025913,,,,,
2023-12-20,42.78,42.97,41.92,41.96,40.59,8418685,8418685,-0.828,-1.92,42.4075,"December 20, 23",-0.0192,,,,,
2023-12-19,43.27,43.56,43.11,43.23,41.82,4893140,4893140,-0.046,-0.0924428,43.2925,"December 19, 23",-0.000924428,,,,,
2023-12-18,43.57,43.64,42.76,43.15,41.75,6380860,6380860,-0.42,-0.96397,43.28,"December 18, 23",-0.0096397,,,,,
2023-12-15,44.32,44.32,43.23,43.46,42.05,14331060,14331060,-0.86,-1.94,43.8325,"December 15, 23",-0.0194,,,,,
2023-12-14,44.58,45.17,44.17,44.82,43.36,9280555,9280555,0.24,0.53836,44.685,"December 14, 23",0.0053836,,,,,
2023-12-13,43.16,44.23,42.79,44.09,42.66,5614250,5614250,0.928,2.15,43.5675,"December 13, 23",0.0215,,,,,
2023-12-12,43.27,43.33,42.92,43.06,41.66,4694010,4694010,-0.208,-0.48532,43.145,"December 12, 23",-0.0048532,,,,,
2023-12-11,42.52,43.33,42.49,43.21,41.8,6172395,6172395,0.694,1.62,42.8875,"December 11, 23",0.0162,,,,,
2023-12-08,42.03,42.55,41.94,42.41,41.03,5857400,5857400,0.38,0.90412,42.2325,"December 08, 23",0.0090412,,,,,
2023-12-07,41.76,42,41.4,41.81,40.45,5466875,5466875,0.048,0.11973,41.7425,"December 07, 23",0.0011973,,,,,
2023-12-06,41.6,42.24,41.32,41.89,40.53,6279845,6279845,0.288,0.69712,41.7625,"December 06, 23",0.0069712,,,,,
2023-12-05,41.49,41.64,41.1,41.44,40.09,4826885,4826885,-0.05,-0.12051,41.4175,"December 05, 23",-0.0012051,,,,,
2023-12-04,41.89,43.18,41.8,42.4,41.02,6822980,6822980,0.514,1.22,42.3175,"December 04, 23",0.0122,,,,,
2023-12-01,40.68,42.05,40.61,42.01,40.64,6708260,6708260,1.33,3.27,41.3375,"December 01, 23",0.0327,,,,,
2023-11-30,40.07,40.66,39.58,40.6,39.28,7132585,7132585,0.536,1.32,40.2275,"November 30, 23",0.0132,,,,,
2023-11-29,40.12,41.07,40.02,40.04,38.74,4206135,4206135,-0.08,-0.1994,40.3125,"November 29, 23",-0.001994,,,,,
2023-11-28,39.47,40.25,39.4,39.98,38.68,4236590,4236590,0.51,1.29,39.775,"November 28, 23",0.0129,,,,,
2023-11-27,39.6,39.87,39.49,39.56,38.27,6237155,6237155,-0.048,-0.10101,39.63,"November 27, 23",-0.0010101,,,,,
2023-11-24,39.73,39.98,39.51,39.64,38.35,2846315,2846315,-0.094,-0.22653,39.715,"November 24, 23",-0.0022653,2023-11-09,0.206,2023-12-12,1.03,2023-11-27
2023-11-22,39.72,40.1,39.6,39.69,38.2,4767825,4767825,-0.028,-0.0755287,39.7775,"November 22, 23",-0.000755287,,,,,
2023-11-21,40,40,38.75,39.49,38.01,6051090,6051090,-0.51,-1.27,39.56,"November 21, 23",-0.0127,,,,,
2023-11-20,40.41,40.53,39.79,40.14,38.63,4739255,4739255,-0.264,-0.66815,40.2175,"November 20, 23",-0.0066815,,,,,
2023-11-17,41,41,40.48,40.52,39,4932170,4932170,-0.48,-1.17,40.75,"November 17, 23",-0.0117,,,,,
2023-11-16,41.35,41.45,40.35,40.61,39.09,5511155,5511155,-0.736,-1.79,40.94,"November 16, 23",-0.0179,,,,,
2023-11-15,41.42,42.21,41.2,41.5,39.94,7271460,7271460,0.082,0.19314,41.5825,"November 15, 23",0.0019314,,,,,
2023-11-14,39.75,41.54,39.75,41.35,39.8,8477275,8477275,1.6,4.03,40.5975,"November 14, 23",0.0403,,,,,
2023-11-13,39.53,39.87,39.21,39.22,37.75,7931125,7931125,-0.31,-0.78421,39.4575,"November 13, 23",-0.0078421,,,,,
2023-11-10,39.15,39.84,38.72,39.71,38.22,6481860,6481860,0.554,1.43,39.355,"November 10, 23",0.0143,,,,,
2023-11-09,39.8,39.9,38.8,39.02,37.56,6985425,6985425,-0.784,-1.96,39.38,"November 09, 23",-0.0196,,,,,
2023-11-08,39.94,40.69,39.55,39.9,38.4,4562040,4562040,-0.044,-0.10015,40.02,"November 08, 23",-0.0010015,,,,,
2023-11-07,39.98,40,39.52,39.84,38.34,3743270,3743270,-0.143,-0.35018,39.835,"November 07, 23",-0.0035018,,,,,
2023-11-06,39.82,40.04,39.54,39.85,38.35,4553655,4553655,0.028,0.07533903,39.8125,"November 06, 23",0.0007533903,,,,,
2023-11-03,39.5,40.07,39.29,39.86,38.36,6533955,6533955,0.354,0.91139,39.68,"November 03, 23",0.0091139,,,,,
2023-11-02,38.47,39.31,38.28,39.03,37.56,5315715,5315715,0.566,1.46,38.7725,"November 02, 23",0.0146,,,,,
2023-11-01,38.35,38.47,37.62,38.11,36.68,5210900,5210900,-0.238,-0.62581,38.1375,"November 01, 23",-0.0062581,,,,,
2023-10-31,38.15,38.65,38.04,38.51,37.06,4560355,4560355,0.36,0.94364,38.3375,"October 31, 23",0.0094364,,,,,
2023-10-30,37.93,38.39,37.21,38.24,36.8,6735445,6735445,0.306,0.8173,37.9425,"October 30, 23",0.008173,,,,,
2023-10-27,37.62,38.47,37.4,37.56,36.15,9921410,9921410,-0.056,-0.15949,37.7625,"October 27, 23",-0.0015949,,,,,
2023-10-26,37.45,38.81,37,37.76,36.34,17250575,17250575,0.312,0.82777,37.755,"October 26, 23",0.0082777,,,,,
2023-10-25,39.48,39.86,39.22,39.61,38.12,8721705,8721705,0.134,0.32928,39.5425,"October 25, 23",0.0032928,,,,,
