date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,declarationDate,dividend,adjDividend
2024-04-30,136.27,139.85,135.07,135.96,135.96,1714902,1714902,-0.31,-0.22749,136.7875,"April 30, 24",-0.0022749,,,,,
2024-04-29,140.65,141.99,137.08,137.3,137.3,2112921,2112921,-3.35,-2.38,139.255,"April 29, 24",-0.0238,,,,,
2024-04-26,140,143.3,139.28,140.12,140.12,1178988,1178988,0.12,0.08571429,140.675,"April 26, 24",0.0008571429,,,,,
2024-04-25,135.29,139.38,133.89,138.85,138.85,1481610,1481610,3.56,2.63,136.8525,"April 25, 24",0.0263,,,,,
2024-04-24,136.41,139.7,135.31,137.18,137.18,770392,770392,0.77,0.56447,137.15,"April 24, 24",0.0056447,,,,,
2024-04-23,134.17,138.04,133.84,136.1,136.1,1450442,1450442,1.93,1.44,135.5375,"April 23, 24",0.0144,,,,,
2024-04-22,133.61,135.24,131.36,134.12,134.12,1136085,1136085,0.51,0.38171,133.5825,"April 22, 24",0.0038171,,,,,
2024-04-19,132.98,137.12,132.06,135.15,135.15,1839848,1839848,2.17,1.63,134.3275,"April 19, 24",0.0163,,,,,
2024-04-18,130.96,135.26,128.46,133.47,133.47,1652884,1652884,2.51,1.92,132.0375,"April 18, 24",0.0192,,,,,
2024-04-17,129.89,130.77,127.75,130.25,130.25,1042045,1042045,0.36,0.27716,129.665,"April 17, 24",0.0027716,,,,,
2024-04-16,127.14,130.07,126.46,129.1,129.1,929551,929551,1.96,1.54,128.1925,"April 16, 24",0.0154,,,,,
2024-04-15,133.14,133.31,127.27,128.51,128.51,893423,893423,-4.63,-3.48,130.5575,"April 15, 24",-0.0348,,,,,
2024-04-12,135.16,136.76,131.46,131.76,131.76,990436,990436,-3.4,-2.52,133.785,"April 12, 24",-0.0252,,,,,
2024-04-11,138.08,138.08,133.09,136.08,136.08,811288,811288,-2,-1.45,136.3325,"April 11, 24",-0.0145,,,,,
2024-04-10,135.19,138.52,134.05,136.87,136.87,1038758,1038758,1.68,1.24,136.1575,"April 10, 24",0.0124,,,,,
2024-04-09,136.3,140.34,136.24,140.22,140.22,1202998,1202998,3.92,2.88,138.275,"April 09, 24",0.0288,,,,,
2024-04-08,135.5,137.43,134.88,135.51,135.51,898358,898358,0.01,0.00738007,135.83,"April 08, 24",7.38007e-05,,,,,
2024-04-05,132.55,134.93,130.87,134.41,134.41,1098473,1098473,1.86,1.4,133.19,"April 05, 24",0.014,,,,,
2024-04-04,129.46,138.85,128.76,131.34,131.34,2860680,2860680,1.88,1.45,132.1025,"April 04, 24",0.0145,,,,,
2024-04-03,126.53,129.26,125.3,128.26,128.26,850418,850418,1.73,1.37,127.3375,"April 03, 24",0.0137,,,,,
2024-04-02,129.27,129.65,125.38,128.15,128.15,1741059,1741059,-1.12,-0.8664,128.1125,"April 02, 24",-0.008664,,,,,
2024-04-01,126.94,128.81,125,127.41,127.41,1054142,1054142,0.47,0.37025,127.04,"April 01, 24",0.0037025,,,,,
2024-03-28,124.8,127.56,124.76,126.14,126.14,1256126,1256126,1.34,1.07,125.815,"March 28, 24",0.0107,,,,,
2024-03-27,119.99,124.87,119.11,124.59,124.59,1035642,1035642,4.6,3.83,122.14,"March 27, 24",0.0383,,,,,
2024-03-26,117.52,119.37,117.16,118.84,118.84,834996,834996,1.32,1.12,118.2225,"March 26, 24",0.0112,,,,,
2024-03-25,115.76,119.83,115.76,118.01,118.01,1427167,1427167,2.25,1.94,117.34,"March 25, 24",0.0194,,,,,
2024-03-22,119.85,119.85,115.86,115.91,115.91,930364,930364,-3.94,-3.29,117.8675,"March 22, 24",-0.0329,,,,,
2024-03-21,119.25,123.6,118.95,119.93,119.93,943874,943874,0.68,0.57023,120.4325,"March 21, 24",0.0057023,,,,,
2024-03-20,113.15,118.95,112.81,118.32,118.32,1071871,1071871,5.17,4.57,115.8075,"March 20, 24",0.0457,,,,,
2024-03-19,110.9,113.37,110.86,113.29,113.29,572851,572851,2.39,2.16,112.105,"March 19, 24",0.0216,,,,,
2024-03-18,113.04,113.86,111.81,111.91,111.91,604241,604241,-1.13,-0.99965,112.655,"March 18, 24",-0.0099965,,,,,
2024-03-15,112.06,113.9,110.35,111.88,111.88,1220309,1220309,-0.18,-0.16063,112.0475,"March 15, 24",-0.0016063,,,,,
2024-03-14,115,115.58,111.63,112.74,112.74,609419,609419,-2.26,-1.97,113.7375,"March 14, 24",-0.0197,,,,,
2024-03-13,115.04,116.94,114.02,114.62,114.62,533088,533088,-0.42,-0.36509,115.155,"March 13, 24",-0.0036509,,,,,
2024-03-12,117.11,117.67,113.89,115.3,115.3,641499,641499,-1.81,-1.55,115.9925,"March 12, 24",-0.0155,,,,,
2024-03-11,116.84,118.77,116.35,116.55,116.55,596467,596467,-0.29,-0.2482,117.1275,"March 11, 24",-0.002482,,,,,
2024-03-08,114.95,117.56,114.71,117.1,117.1,892009,892009,2.15,1.87,116.08,"March 08, 24",0.0187,,,,,
2024-03-07,111.64,114.09,111.6,113.71,113.71,641779,641779,2.07,1.85,112.76,"March 07, 24",0.0185,,,,,
2024-03-06,111.84,112.54,110.21,110.9,110.9,537817,537817,-0.94,-0.84049,111.3725,"March 06, 24",-0.0084049,,,,,
2024-03-05,112.51,113.05,109.9,110.09,110.09,976333,976333,-2.42,-2.15,111.3875,"March 05, 24",-0.0215,,,,,
2024-03-04,114.63,114.69,112.48,113.22,113.22,708498,708498,-1.41,-1.23,113.755,"March 04, 24",-0.0123,,,,,
2024-03-01,112,114.87,110.04,114.18,114.18,840085,840085,2.18,1.95,112.7725,"March 01, 24",0.0195,,,,,
2024-02-29,112.35,114.89,111.95,112.51,112.51,1192918,1192918,0.16,0.14241,112.925,"February 29, 24",0.0014241,,,,,
2024-02-28,110.77,112.78,110.22,111.06,111.06,778952,778952,0.29,0.2618,111.2075,"February 28, 24",0.002618,,,,,
2024-02-27,111.94,112.75,110.01,111.35,111.35,860308,860308,-0.59,-0.52707,111.5125,"February 27, 24",-0.0052707,,,,,
2024-02-26,112.54,112.54,108.89,110.45,110.45,1144241,1144241,-2.09,-1.86,111.105,"February 26, 24",-0.0186,,,,,
2024-02-23,112.49,114.02,110.18,112.79,112.79,1111241,1111241,0.3,0.26669,112.37,"February 23, 24",0.0026669,,,,,
2024-02-22,114.5,115.59,111.53,111.75,111.75,1357790,1357790,-2.75,-2.4,113.3425,"February 22, 24",-0.024,,,,,
2024-02-21,113.49,114.54,111.38,113.62,113.62,1384520,1384520,0.13,0.11455,113.2575,"February 21, 24",0.0011455,,,,,
2024-02-20,115.97,116.75,113.64,114.39,114.39,1339070,1339070,-1.58,-1.36,115.1875,"February 20, 24",-0.0136,,,,,
2024-02-16,119,119.68,116.41,117.28,117.28,1270132,1270132,-1.72,-1.45,118.0925,"February 16, 24",-0.0145,,,,,
2024-02-15,118.84,122.87,116.64,120.68,120.68,2242465,2242465,1.84,1.55,119.7575,"February 15, 24",0.0155,,,,,
2024-02-14,113.17,126.8,112.34,123.44,123.44,5071376,5071376,10.27,9.07,118.9375,"February 14, 24",0.0907,,,,,
2024-02-13,124.21,127.12,122.44,123.79,123.79,1729085,1729085,-0.42,-0.33814,124.39,"February 13, 24",-0.0033814,,,,,
2024-02-12,126.34,132.5,126.18,130.47,130.47,1694186,1694186,4.13,3.27,128.8725,"February 12, 24",0.0327,,,,,
2024-02-09,127.53,128.39,125.16,126.91,126.91,1101485,1101485,-0.62,-0.48616,126.9975,"February 09, 24",-0.0048616,,,,,
2024-02-08,125.21,127.74,124.26,127.14,127.14,773459,773459,1.93,1.54,126.0875,"February 08, 24",0.0154,,,,,
2024-02-07,119.98,127.97,119.22,125.8,125.8,1638159,1638159,5.82,4.85,123.2425,"February 07, 24",0.0485,,,,,
2024-02-06,113.88,117.56,113.21,117.35,117.35,752050,752050,3.47,3.05,115.5,"February 06, 24",0.0305,,,,,
2024-02-05,114.17,115.36,112.25,113.99,113.99,651881,651881,-0.18,-0.15766,113.9425,"February 05, 24",-0.0015766,,,,,
2024-02-02,113.63,116.6,112.18,116.14,116.14,506376,506376,2.51,2.21,114.6375,"February 02, 24",0.0221,,,,,
2024-02-01,115.22,117.1,113.66,115.33,115.33,742744,742744,0.11,0.09546954,115.3275,"February 01, 24",0.0009546954,,,,,
2024-01-31,115.35,118.25,113.55,113.67,113.67,744503,744503,-1.68,-1.46,115.205,"January 31, 24",-0.0146,,,,,
2024-01-30,115.37,117.5,114.7,115.84,115.84,582772,582772,0.47,0.40738,115.8525,"January 30, 24",0.0040738,,,,,
2024-01-29,114.56,116.47,114.27,116.09,116.09,859152,859152,1.53,1.34,115.3475,"January 29, 24",0.0134,,,,,
2024-01-26,114.91,116.18,114.53,114.69,114.69,531920,531920,-0.22,-0.19145,115.0775,"January 26, 24",-0.0019145,,,,,
2024-01-25,114.78,115.25,112.77,114.64,114.64,697430,697430,-0.14,-0.12197,114.36,"January 25, 24",-0.0012197,,,,,
2024-01-24,118.53,118.68,113.15,113.17,113.17,905911,905911,-5.36,-4.52,115.8825,"January 24, 24",-0.0452,,,,,
2024-01-23,119.23,121.27,115.63,117.34,117.34,808891,808891,-1.89,-1.59,118.3675,"January 23, 24",-0.0159,,,,,
2024-01-22,118.54,120.69,116.66,117.46,117.46,927902,927902,-1.08,-0.91108,118.3375,"January 22, 24",-0.0091108,,,,,
2024-01-19,116.35,117.48,114.22,116.82,116.82,711062,711062,0.47,0.40395,116.2175,"January 19, 24",0.0040395,,,,,
2024-01-18,115.52,116.12,113.6,115.89,115.89,502799,502799,0.37,0.32029,115.2825,"January 18, 24",0.0032029,,,,,
2024-01-17,114.25,115.22,112.67,114.49,114.49,1051288,1051288,0.24,0.21007,114.1575,"January 17, 24",0.0021007,,,,,
2024-01-16,121.18,121.32,116,116.18,116.18,1160592,1160592,-5,-4.13,118.67,"January 16, 24",-0.0413,,,,,
2024-01-12,123.33,125.1,122.1,123.5,123.5,724447,724447,0.17,0.13784,123.5075,"January 12, 24",0.0013784,,,,,
2024-01-11,123.18,123.41,120.48,122.21,122.21,573374,573374,-0.97,-0.78747,122.32,"January 11, 24",-0.0078747,,,,,
2024-01-10,123.6,124.53,120.58,124.34,124.34,893983,893983,0.74,0.59871,123.2625,"January 10, 24",0.0059871,,,,,
2024-01-09,119.24,123.68,119,123.46,123.46,725781,725781,4.22,3.54,121.345,"January 09, 24",0.0354,,,,,
2024-01-08,118.32,121.45,117.31,120.98,120.98,569199,569199,2.66,2.25,119.515,"January 08, 24",0.0225,,,,,
2024-01-05,115.27,118.93,115.2,117.62,117.62,527065,527065,2.35,2.04,116.755,"January 05, 24",0.0204,,,,,
2024-01-04,119.41,120.12,116.26,116.33,116.33,700962,700962,-3.08,-2.58,118.03,"January 04, 24",-0.0258,,,,,
2024-01-03,125.26,125.26,119.61,119.72,119.72,890462,890462,-5.54,-4.42,122.4625,"January 03, 24",-0.0442,,,,,
2024-01-02,127.28,129.47,125.71,127.37,127.37,756453,756453,0.09,0.07071025,127.4575,"January 02, 24",0.0007071025,,,,,
2023-12-29,130.17,131,128.94,129.24,129.24,479268,479268,-0.93,-0.71445,129.8375,"December 29, 23",-0.0071445,,,,,
2023-12-28,129.81,131.2,129.03,130.93,130.93,397133,397133,1.12,0.8628,130.2425,"December 28, 23",0.008628,,,,,
2023-12-27,130.17,131.87,129.49,130.29,130.29,442228,442228,0.12,0.09218714,130.455,"December 27, 23",0.0009218714,,,,,
2023-12-26,129.36,130.68,129.2,129.89,129.89,362289,362289,0.53,0.40971,129.7825,"December 26, 23",0.0040971,,,,,
2023-12-22,129.23,130.5,127.6,128.81,128.81,475291,475291,-0.42,-0.325,129.035,"December 22, 23",-0.00325,,,,,
2023-12-21,129.19,130.65,128.06,129.47,129.47,526735,526735,0.28,0.21674,129.3425,"December 21, 23",0.0021674,,,,,
2023-12-20,131.04,132.19,126.92,127.1,127.1,725202,725202,-3.94,-3.01,129.3125,"December 20, 23",-0.0301,,,,,
2023-12-19,129.51,133.15,129.51,132.04,132.04,958752,958752,2.53,1.95,131.0525,"December 19, 23",0.0195,,,,,
2023-12-18,128,129.51,126.88,128.59,128.59,772153,772153,0.59,0.46094,128.245,"December 18, 23",0.0046094,,,,,
2023-12-15,129.11,129.47,127.09,128.21,128.21,2362231,2362231,-0.9,-0.69708,128.47,"December 15, 23",-0.0069708,,,,,
2023-12-14,128,133.06,127.94,129.06,129.06,2175188,2175188,1.06,0.82813,129.515,"December 14, 23",0.0082813,,,,,
2023-12-13,121.07,126.42,119.74,125.21,125.21,942629,942629,4.14,3.42,123.11,"December 13, 23",0.0342,,,,,
2023-12-12,121.99,122.54,119.91,122.13,122.13,1018986,1018986,0.14,0.11476,121.6425,"December 12, 23",0.0011476,,,,,
2023-12-11,121.25,123.27,121.04,121.7,121.7,1159784,1159784,0.45,0.37113,121.815,"December 11, 23",0.0037113,,,,,
2023-12-08,119.97,121.62,118.63,121.55,121.55,1032674,1032674,1.58,1.32,120.4425,"December 08, 23",0.0132,,,,,
2023-12-07,123.68,124.17,118.74,120.55,120.55,1318479,1318479,-3.13,-2.53,121.785,"December 07, 23",-0.0253,,,,,
2023-12-06,123.67,126.44,122.84,123.07,123.07,928693,928693,-0.6,-0.48516,124.005,"December 06, 23",-0.0048516,,,,,
2023-12-05,122.3,123.72,121.8,122.77,122.77,897998,897998,0.47,0.3843,122.6475,"December 05, 23",0.003843,,,,,
2023-12-04,121,123.66,120.5,122.87,122.87,963886,963886,1.87,1.55,122.0075,"December 04, 23",0.0155,,,,,
2023-12-01,116.76,122.405,116.3,122.3,122.3,1379075,1379000,5.54,4.74,120.92,"December 01, 23",0.0474,,,,,
2023-11-30,115.84,118.82,114.22,117.07,117.07,4661983,4661900,1.23,1.06,117.14,"November 30, 23",0.0106,,,,,
2023-11-29,115.17,116.7275,115.01,115.6,115.6,985534,985500,0.43,0.37336,115.83,"November 29, 23",0.0037336,,,,,
2023-11-28,112.05,114.51,110.97,113.88,113.88,1132719,1132700,1.83,1.63,113.5,"November 28, 23",0.0163,,,,,
2023-11-27,111.9,113.05,111.305,112.73,112.73,763451,763300,0.83,0.74173,112.27,"November 27, 23",0.0074173,,,,,
2023-11-24,111.56,113.35,111.23,112.8,112.8,437772,437800,1.24,1.11,112.4,"November 24, 23",0.0111,,,,,
2023-11-22,113.62,113.62,111.61,112.31,112.31,656460,656400,-1.31,-1.15,112.41,"November 22, 23",-0.0115,,,,,
2023-11-21,112.73,113.05,110.8073,112.68,112.68,974986,975000,-0.05,-0.04435377,112.14,"November 21, 23",-0.0004435377,,,,,
2023-11-20,113.26,115.25,111.5,113.95,113.95,1117985,1117700,0.69,0.60922,113.95,"November 20, 23",0.0060922,,,,,
2023-11-17,114.24,114.61,112.6,114.12,114.12,1102975,1109200,-0.12,-0.10504,113.8,"November 17, 23",-0.0010504,,,,,
2023-11-16,110.32,115.025,110.32,113.48,113.48,1254189,1254200,3.16,2.86,113.48,"November 16, 23",0.0286,,,,,
2023-11-15,113.01,115.95,110.58,110.78,110.78,1880892,1880900,-2.23,-1.97,112.69,"November 15, 23",-0.0197,,,,,
2023-11-14,107.72,111.58,106.72,109.62,109.62,1431145,1431000,1.9,1.76,110.09,"November 14, 23",0.0176,,,,,
2023-11-13,102.36,104.395,102.23,103.54,103.54,730220,730200,1.18,1.15,103.38,"November 13, 23",0.0115,,,,,
2023-11-10,102.9,104.33,101.155,103.55,103.55,776644,776600,0.65,0.63168,103.39,"November 10, 23",0.0063168,,,,,
2023-11-09,104.96,105.27,102.43,102.84,102.84,1003723,1003600,-2.12,-2.02,103.56,"November 09, 23",-0.0202,,,,,
2023-11-08,103.74,104.56,102.2154,103.78,103.78,848775,848600,0.04,0.03855793,103.68,"November 08, 23",0.0003855793,,,,,
2023-11-07,102.06,105.24,100.23,103.79,103.79,1205872,1205900,1.73,1.7,103.81,"November 07, 23",0.017,,,,,
2023-11-06,104.45,104.9,101.882,102.47,102.47,1411692,1411700,-1.98,-1.9,102.7,"November 06, 23",-0.019,,,,,
2023-11-03,103.02,108.55,102.99,104.92,104.92,2106092,2105800,1.9,1.84,105.94,"November 03, 23",0.0184,,,,,
2023-11-02,98.27,102.49,98.27,99.36,99.36,2029813,2029800,1.09,1.11,100.55,"November 02, 23",0.0111,,,,,
2023-11-01,95.99,97.87,93.06,96.13,96.13,3786321,3786300,0.14,0.14585,95.57,"November 01, 23",0.0014585,,,,,
2023-10-31,82,84.92,81.62,84.07,84.07,1831604,1835900,2.07,2.52,83.82,"October 31, 23",0.0252,,,,,
2023-10-30,81.95,82.82,79.86,82.24,82.24,1706808,1706800,0.29,0.35387,81.82,"October 30, 23",0.0035387,,,,,
2023-10-27,83.1,83.7,80.8,82.2,82.2,1554930,1554700,-0.9,-1.08,82.16,"October 27, 23",-0.0108,,,,,
2023-10-26,85.28,86,82.825,83.23,83.23,1129488,1129500,-2.05,-2.4,83.86,"October 26, 23",-0.024,,,,,
2023-10-25,86.07,86.34,83.63,85.12,85.12,1105945,1105900,-0.95,-1.1,84.86,"October 25, 23",-0.011,,,,,
2023-10-24,89.35,90.3554,86.37,86.76,86.76,1134053,1133900,-2.59,-2.9,87.22,"October 24, 23",-0.029,,,,,
2023-10-23,88,90.19,87.3124,88.3,88.3,1290256,1290200,0.3,0.34091,88.76,"October 23, 23",0.0034091,,,,,
2023-10-20,90.38,92.3225,88.25,88.38,88.38,1744473,1744000,-2,-2.21,89.43,"October 20, 23",-0.0221,,,,,
2023-10-19,95.55,96.6199,93.62,93.96,93.96,1047110,1047100,-1.59,-1.66,94.72,"October 19, 23",-0.0166,,,,,
2023-10-18,98.85,99.27,95.1,95.5,95.5,1379985,1380000,-3.35,-3.39,96.35,"October 18, 23",-0.0339,,,,,
2023-10-17,99.3,102.36,99.09,99.97,99.97,723863,723900,0.67,0.67472,100.74,"October 17, 23",0.0067472,,,,,
2023-10-16,102.62,102.91,99.61,100.26,100.26,1062919,1062900,-2.36,-2.3,100.58,"October 16, 23",-0.023,,,,,
2023-10-13,101.76,102.965,99.97,101.63,101.63,974674,974600,-0.13,-0.12775,101.33,"October 13, 23",-0.0012775,,,,,
2023-10-12,107.75,107.75,101.43,101.43,101.43,1072151,1072200,-6.32,-5.87,102.43,"October 12, 23",-0.0587,,,,,
2023-10-11,107.21,108.565,106.54,107.78,107.78,625165,625100,0.57,0.53167,107.62,"October 11, 23",0.0053167,,,,,
2023-10-10,103.83,109,103.83,107.41,107.41,1024187,1024200,3.58,3.45,107.54,"October 10, 23",0.0345,,,,,
2023-10-09,101.46,104.41,101.46,103.44,103.44,757065,757000,1.98,1.95,103.15,"October 09, 23",0.0195,,,,,
2023-10-06,100,103.47,99.65,102.52,102.52,980617,980600,2.52,2.52,102.08,"October 06, 23",0.0252,,,,,
2023-10-05,101.79,102.43,100.56,101.13,101.13,984506,984500,-0.66,-0.64839,101.52,"October 05, 23",-0.0064839,,,,,
2023-10-04,103.74,103.7699,100.21,101.71,101.71,1047107,1047100,-2.03,-1.96,101.33,"October 04, 23",-0.0196,,,,,
2023-10-03,105.19,106.1,102.38,103.15,103.15,1152393,1152300,-2.04,-1.94,103.26,"October 03, 23",-0.0194,,,,,
2023-10-02,108.24,109.14,105.3,106.1,106.1,970759,970700,-2.14,-1.98,106.53,"October 02, 23",-0.0198,,,,,
2023-09-29,110.17,111.25,108.85,108.96,108.96,968510,968400,-1.21,-1.1,109.83,"September 29, 23",-0.011,,,,,
2023-09-28,109.91,111.2,107.875,108.98,108.98,1506893,1506900,-0.93,-0.84615,109.59,"September 28, 23",-0.0084615,,,,,
2023-09-27,108.68,110.835,106.55,108.89,108.89,2029983,2030000,0.21,0.19323,109.02,"September 27, 23",0.0019323,,,,,
2023-09-26,106.6,107.07,103.184,103.22,103.22,1569881,1569900,-3.38,-3.17,104.34,"September 26, 23",-0.0317,,,,,
2023-09-25,106,107.96,105.63,107.41,107.41,753782,753800,1.41,1.33,107.08,"September 25, 23",0.0133,,,,,
2023-09-22,109.03,109.31,106.21,106.75,106.75,929718,929700,-2.28,-2.09,106.93,"September 22, 23",-0.0209,,,,,
2023-09-21,108.63,110.72,107.87,108.46,108.46,871109,871000,-0.17,-0.15649,109.11,"September 21, 23",-0.0015649,,,,,
2023-09-20,111.42,112.66,110,110.22,110.22,656054,655000,-1.2,-1.08,111.3,"September 20, 23",-0.0108,,,,,
2023-09-19,109.52,112,108.055,109.92,109.92,1184198,1184100,0.4,0.36523,109.73,"September 19, 23",0.0036523,,,,,
2023-09-18,110.35,111.725,108.8119,110,110,1047566,1047600,-0.35,-0.31717,110.45,"September 18, 23",-0.0031717,,,,,
2023-09-15,111.18,112.03,109.94,111.67,111.67,1306673,1306600,0.49,0.44073,111.32,"September 15, 23",0.0044073,,,,,
2023-09-14,112.81,114.13,109.52,111.92,111.92,1431091,1431100,-0.89,-0.78894,111.63,"September 14, 23",-0.0078894,,,,,
2023-09-13,113.38,114.395,110.33,111.64,111.64,1332091,1332000,-1.74,-1.53,112.03,"September 13, 23",-0.0153,,,,,
2023-09-12,114.7,116.02,114.02,114.16,114.16,906160,906100,-0.54,-0.47079,114.69,"September 12, 23",-0.0047079,,,,,
2023-09-11,115.71,116.59,114.167,115.77,115.77,783715,783700,0.06,0.05185377,115.69,"September 11, 23",0.0005185377,,,,,
2023-09-08,116.91,117.63,114.32,115.18,115.18,1096194,1096000,-1.73,-1.48,115.25,"September 08, 23",-0.0148,,,,,
2023-09-07,116.01,118.34,113.12,118.12,118.12,1479445,1479400,2.11,1.82,116.31,"September 07, 23",0.0182,,,,,
2023-09-06,118,119.77,117.42,118.46,118.46,991915,991900,0.46,0.38983,118.39,"September 06, 23",0.0038983,,,,,
2023-09-05,117.93,119.33,117.19,117.81,117.81,1156011,1156000,-0.12,-0.10176,118.09,"September 05, 23",-0.0010176,,,,,
2023-09-01,120.23,121.465,117.66,118.94,118.94,1080024,1075000,-1.29,-1.07,119.12,"September 01, 23",-0.0107,,,,,
2023-08-31,120.26,121.5,118.71,118.81,118.81,1475358,1475300,-1.45,-1.21,119.55,"August 31, 23",-0.0121,,,,,
2023-08-30,122.32,122.44,115.85,119.22,119.22,1918625,1918600,-3.1,-2.53,118.36,"August 30, 23",-0.0253,,,,,
2023-08-29,118.33,121.2,116.79,121.17,121.17,1399328,1399300,2.84,2.4,119.77,"August 29, 23",0.024,,,,,
2023-08-28,117.23,120.29,117.07,119.18,119.18,1494784,1494800,1.95,1.66,119.14,"August 28, 23",0.0166,,,,,
2023-08-25,115.3,115.96,113.51,114.94,114.94,779356,778800,-0.36,-0.31223,115.07,"August 25, 23",-0.0031223,,,,,
2023-08-24,114.22,115.82,112.5575,114.79,114.79,997519,997300,0.57,0.49904,114.55,"August 24, 23",0.0049904,,,,,
2023-08-23,114.08,116.7,113.4,114.07,114.07,1078814,1078800,-0.01,-0.00876578,114.84,"August 23, 23",-8.76578e-05,,,,,
2023-08-22,117.23,118.06,112.18,113.49,113.49,1410792,1410800,-3.74,-3.19,113.95,"August 22, 23",-0.0319,,,,,
2023-08-21,114.21,117.4398,114.18,116.18,116.18,1760316,1760300,1.97,1.72,115.84,"August 21, 23",0.0172,,,,,
2023-08-18,109.77,117.62,109.7215,113.35,113.35,2371543,2366000,3.58,3.26,114.73,"August 18, 23",0.0326,,,,,
2023-08-17,108.55,112.13,108.54,110.47,110.47,1499912,1499900,1.92,1.77,110.95,"August 17, 23",0.0177,,,,,
2023-08-16,111.76,112.36,108.76,108.82,108.82,1243080,1243100,-2.94,-2.63,110.06,"August 16, 23",-0.0263,,,,,
2023-08-15,110.81,114.82,109.52,112.63,112.63,1906049,1906000,1.82,1.64,112.76,"August 15, 23",0.0164,,,,,
2023-08-14,107.05,112.47,104.63,112.24,112.24,2179981,2180000,5.19,4.85,109.6,"August 14, 23",0.0485,,,,,
2023-08-11,107.4,108.57,106.29,107.56,107.56,963872,963800,0.16,0.14898,107.4,"August 11, 23",0.0014898,,,,,
2023-08-10,105.22,110.1343,104.7,108.66,108.66,1765835,1765800,3.44,3.27,108.03,"August 10, 23",0.0327,,,,,
2023-08-09,108.71,109.1,106.64,106.75,106.75,1322398,1322400,-1.96,-1.8,107.42,"August 09, 23",-0.018,,,,,
2023-08-08,109,109.3199,106.37,108.34,108.34,2070189,2070200,-0.66,-0.6055,107.8,"August 08, 23",-0.006055,,,,,
2023-08-07,113.78,114.5949,109.7,110.61,110.61,2571659,2571700,-3.17,-2.79,111.18,"August 07, 23",-0.0279,,,,,
2023-08-04,113.86,115,111.845,113.95,113.95,2501329,2499500,0.09,0.07904444,113.37,"August 04, 23",0.0007904444,,,,,
2023-08-03,116.06,117.32,110.315,110.77,110.77,4300816,4293600,-5.29,-4.56,112.25,"August 03, 23",-0.0456,,,,,
2023-08-02,124.55,132.95,114.4,115.95,115.95,7587467,7582400,-8.6,-6.9,120.4,"August 02, 23",-0.069,,,,,
2023-08-01,152.22,156.95,152,153.38,153.38,1757340,1757000,1.16,0.76205,154.04,"August 01, 23",0.0076205,,,,,
2023-07-31,151.54,154.4638,151.4892,153.7,153.699997,1151082,1150600,2.16,1.43,153.27,"July 31, 23",0.0143,,,,,
2023-07-28,151.25,151.25,146.63,149.9,149.899994,982035,981700,-1.35,-0.89256,149.14,"July 28, 23",-0.0089256,,,,,
2023-07-27,154.61,156.48,147.98,148.82,148.82,1361006,1361000,-5.79,-3.74,151.34,"July 27, 23",-0.0374,,,,,
2023-07-26,146.97,152.11,146.55,151.99,151.99,1275555,1275600,5.02,3.42,149.76,"July 26, 23",0.0342,,,,,
2023-07-25,146.21,148.29,144.025,147.63,147.63,921237,925700,1.42,0.97121,146.43,"July 25, 23",0.0097121,,,,,
2023-07-24,147.92,150.2178,145.7461,146.6,146.6,908055,907900,-1.32,-0.89237,147.26,"July 24, 23",-0.0089237,,,,,
2023-07-21,147.77,147.77,143.3,145.3,145.3,732414,732300,-2.47,-1.67,145.35,"July 21, 23",-0.0167,,,,,
2023-07-20,145.3,148.55,141.77,147.28,147.279999,979194,979200,1.98,1.36,146.36,"July 20, 23",0.0136,,,,,
2023-07-19,145.3,148.56,143.93,146.93,146.929993,914412,914400,1.63,1.12,146.57,"July 19, 23",0.0112,,,,,
2023-07-18,142.5,146.8709,142.12,144.03,144.029999,1001715,1001600,1.53,1.07,144.62,"July 18, 23",0.0107,,,,,
2023-07-17,143.73,143.73,141.92,142.88,142.88,1014877,1014700,-0.85,-0.59139,142.78,"July 17, 23",-0.0059139,,,,,
2023-07-14,146.15,146.605,142.1001,142.88,142.88,932583,932400,-3.27,-2.24,143.23,"July 14, 23",-0.0224,,,,,
2023-07-13,150.74,151,145.47,146.79,146.789993,1107041,1107000,-3.95,-2.62,147.91,"July 13, 23",-0.0262,,,,,
2023-07-12,149.99,151.17,147.815,148.9,148.899994,1416907,1416900,-1.09,-0.72672,149.54,"July 12, 23",-0.0072672,,,,,
2023-07-11,144.74,148.24,143.0243,147.49,147.49,1819277,1819300,2.75,1.9,146.41,"July 11, 23",0.019,,,,,
2023-07-10,135.44,141.29,134.72,141.11,141.11,1005378,1005400,5.67,4.19,139.17,"July 10, 23",0.0419,,,,,
2023-07-07,132.99,138.3,132.4,136.08,136.08,1255606,1255500,3.09,2.32,136.41,"July 07, 23",0.0232,,,,,
2023-07-06,135.19,138.6762,131.35,133.25,133.25,2076040,2074900,-1.94,-1.44,133.36,"July 06, 23",-0.0144,,,,,
2023-07-05,146.13,149.06,137.8,138.48,138.479996,2629960,2628300,-7.65,-5.24,140.77,"July 05, 23",-0.0524,,,,,
2023-07-03,149.15,151.94,148.66,150.6,150.6,785301,785300,1.45,0.97218,150.41,"July 03, 23",0.0097218,,,,,
