date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,change,changeOverTime,changePercent,high,close,unadjustedVolume,adjClose,vwap,volume,low,open
2024-03-04,"March 04, 24",,,,,,-0.21,-0.0022595,-0.22595,93.5,92.73,2615241,92.47,92.9,2615241,92.43,92.94
2024-03-01,"March 01, 24",,,,,,1.67,0.0183,1.83,93.06,92.72,2696200,92.46,91.8525,2696200,90.58,91.05
2024-02-29,"February 29, 24",,,,,,-2.03,-0.0218,-2.18,93.34,91.28,6144000,91.02,91.7,6144000,88.87,93.31
2024-02-28,"February 28, 24",,,,,,0.77,0.0083469,0.83469,93.96,93.02,3431939,92.76,92.8075,3431939,92,92.25
2024-02-27,"February 27, 24",,,,,,2.51,0.0279,2.79,92.58,92.52,3993400,92.26,91.15,3993400,89.49,90.01
2024-02-26,"February 26, 24",,,,,,1.68,0.0189,1.89,90.71,90.62,3805100,90.36,89.765,3805100,88.79,88.94
2024-02-23,"February 23, 24",,,,,,1.67,0.0191,1.91,89.73,89.07,3815600,88.82,88.36,3815600,87.24,87.4
2024-02-22,"February 22, 24",,,,,,2.19,0.0256,2.56,88.1,87.64,4154900,87.39,86.55,4154900,85.01,85.45
2024-02-21,"February 21, 24",,,,,,1.98,0.0239,2.39,85.21,84.98,5839786,84.74,83.8125,5839786,82.06,83
2024-02-20,"February 20, 24",,,,,,0.46,0.0053532,0.53532,86.81,86.39,6372600,86.15,86.1775,6372600,85.58,85.93
2024-02-16,"February 16, 24",,,,,,2.51,0.0301,3.01,87.29,86.02,13131800,85.78,85.0775,13131800,83.49,83.51
2024-02-15,"February 15, 24",,,,,,1.69,0.0201,2.01,85.74,85.63,2346100,85.39,84.81,2346100,83.93,83.94
2024-02-14,"February 14, 24",,,,,,0.57,0.0069007,0.69007,83.44,83.17,2214800,82.94,82.8875,2214800,82.34,82.6
2024-02-13,"February 13, 24",,,,,,-0.04,-0.0004857316,-0.04857316,82.72,82.31,2529800,82.08,82.135,2529800,81.16,82.35
2024-02-12,"February 12, 24",,,,,,1.55,0.019,1.9,83.31,83.17,2304304,82.94,82.3725,2304304,81.39,81.62
2024-02-09,"February 09, 24",,,,,,-0.95,-0.0115,-1.15,82.75,81.34,2755210,81.11,81.7475,2755210,80.61,82.29
2024-02-08,"February 08, 24",,,,,,0.53,0.0065007,0.65007,82.14,82.06,2483813,81.83,81.5425,2483813,80.44,81.53
2024-02-07,"February 07, 24",,,,,,-0.21,-0.0025597,-0.25597,82.51,81.83,4278100,81.6,81.6375,4278100,80.17,82.04
2024-02-06,"February 06, 24",,,,,,5.21,0.0679,6.79,83.11,81.96,12511200,81.73,79.595,12511200,76.56,76.75
2024-02-05,"February 05, 24",,,,,,0.19,0.0025949,0.25949,73.57,73.41,3365700,73.2,73.2025,3365700,72.61,73.22
2024-02-02,"February 02, 24",,,,,,-0.12,-0.001621,-0.1621,74.36,73.91,2446671,73.7,73.705,2446671,72.52,74.03
2024-02-01,"February 01, 24",,,,,,0.99,0.0135,1.35,75.13,74.35,2593628,74.14,73.9575,2593628,72.99,73.36
2024-01-31,"January 31, 24",,,,,,-0.57,-0.00771,-0.771,74.47,73.36,3129600,73.15,73.6775,3129600,72.95,73.93
2024-01-30,"January 30, 24",,,,,,0.27,0.003662,0.3662,74.52,74,1673926,73.79,73.8425,1673926,73.12,73.73
2024-01-29,"January 29, 24",,,,,,1.47,0.0202,2.02,74.42,74.38,2160340,74.17,73.5525,2160340,72.5,72.91
2024-01-26,"January 26, 24",,,,,,0.15,0.0020548,0.20548,73.29,73.15,2334567,72.94,72.9775,2334567,72.47,73
2024-01-25,"January 25, 24",,,,,,0.54,0.0074658,0.74658,73.1,72.87,2126518,72.66,72.43,2126518,71.42,72.33
2024-01-24,"January 24, 24",,,,,,-2.09,-0.0284,-2.84,73.7,71.55,3594400,71.35,72.55,3594400,71.31,73.64
2024-01-23,"January 23, 24",,,,,,-0.96,-0.0129,-1.29,74.73,73.67,2850400,73.46,73.93,2850400,72.69,74.63
2024-01-22,"January 22, 24",,,,,,0.36,0.0048465,0.48465,75.45,74.64,2414925,74.43,74.635,2414925,74.17,74.28
2024-01-19,"January 19, 24",,,,,,0.665,0.0091231,0.91231,74.12,74.11,3704645,73.9,73.7175,3704645,73.2,73.44
2024-01-18,"January 18, 24",,,,,,0.77,0.0106,1.06,73.76,73.52,2421515,73.31,73.1125,2421515,72.42,72.75
2024-01-17,"January 17, 24",,,,,,-1.49,-0.0201,-2.01,74.24,72.75,3766982,72.54,73.3125,3766982,72.02,74.24
2024-01-16,"January 16, 24",,,,,,-0.93,-0.0123,-1.23,75.9,74.97,2831600,74.76,75.3275,2831600,74.54,75.9
2024-01-12,"January 12, 24",0.03,0.03,2024-01-16,2024-02-15,2023-12-08,-0.11,-0.0014421,-0.14421,76.47,76.17,1888313,75.96,76.08,1888313,75.4,76.28
2024-01-11,"January 11, 24",,,,,,0.05,0.000656168,0.0656168,76.33,76.25,2305517,76.01,75.89,2305517,74.78,76.2
2024-01-10,"January 10, 24",,,,,,-0.17,-0.0022269,-0.22269,76.61,76.17,3020604,75.93,76,3020604,74.88,76.34
2024-01-09,"January 09, 24",,,,,,-0.35,-0.0045449,-0.45449,77.66,76.66,3507222,76.42,76.4325,3507222,74.4,77.01
2024-01-08,"January 08, 24",,,,,,0.36,0.0046753,0.46753,77.45,77.36,1880600,77.12,77.03,1880600,76.31,77
2024-01-05,"January 05, 24",,,,,,0.62,0.0081579,0.81579,77.45,76.62,2377700,76.38,76.415,2377700,75.59,76
2024-01-04,"January 04, 24",,,,,,0.57,0.0075,0.75,76.95,76.57,2395939,76.33,76.3425,2395939,75.85,76
2024-01-03,"January 03, 24",,,,,,-0.13,-0.0017051,-0.17051,76.68,76.11,2692427,75.87,76.1175,2692427,75.44,76.24
2024-01-02,"January 02, 24",,,,,,-0.21,-0.0027422,-0.27422,77.41,76.37,2003147,76.13,76.5175,2003147,75.71,76.58
2023-12-29,"December 29, 23",,,,,,0.16,0.0020736,0.20736,77.64,77.32,1786960,77.08,77.245,1786960,76.86,77.16
2023-12-28,"December 28, 23",,,,,,-0.29,-0.0037261,-0.37261,77.97,77.54,1569562,77.3,77.6475,1569562,77.25,77.83
2023-12-27,"December 27, 23",,,,,,-0.41,-0.005251,-0.5251,78.29,77.67,1365237,77.43,77.855,1365237,77.38,78.08
2023-12-26,"December 26, 23",,,,,,0.44,0.0056628,0.56628,78.33,78.14,1413986,77.89,77.9375,1413986,77.58,77.7
2023-12-22,"December 22, 23",,,,,,0.28,0.0036223,0.36223,77.71,77.58,2197800,77.34,77.395,2197800,76.99,77.3
2023-12-21,"December 21, 23",,,,,,1.11,0.0146,1.46,77.61,77.19,2992230,76.95,76.74,2992230,76.08,76.08
2023-12-20,"December 20, 23",,,,,,0.08,0.0010616,0.10616,76.59,75.44,2162236,75.2,75.5675,2162236,74.88,75.36
2023-12-19,"December 19, 23",,,,,,0.55,0.0073197,0.73197,75.84,75.69,2441846,75.45,75.4175,2441846,75,75.14
2023-12-18,"December 18, 23",,,,,,0.06,0.0008,0.08,75.52,75.06,1945801,74.82,75.0325,1945801,74.55,75
2023-12-15,"December 15, 23",,,,,,-1.37,-0.0179,-1.79,76.59,75.01,5699305,74.77,75.6175,5699305,74.49,76.38
2023-12-14,"December 14, 23",,,,,,1.58,0.0213,2.13,76.3,75.92,4271463,75.68,75.225,4271463,74.34,74.34
2023-12-13,"December 13, 23",,,,,,1.57,0.0216,2.16,74.27,74.18,2628637,73.95,73.395,2628637,72.52,72.61
2023-12-12,"December 12, 23",,,,,,0.75,0.0105,1.05,72.4,72.05,2407200,71.82,71.7475,2407200,71.24,71.3
2023-12-11,"December 11, 23",,,,,,1.97,0.0285,2.85,71.31,71.13,3051314,70.91,70.1725,3051314,69.09,69.16
2023-12-08,"December 08, 23",,,,,,1.34,0.0199,1.99,68.63,68.52,1893851,68.3,67.845,1893851,67.05,67.18
2023-12-07,"December 07, 23",,,,,,-0.71,-0.0104,-1.04,68.29,67.39,2089200,67.18,67.695,2089200,67,68.1
2023-12-06,"December 06, 23",,,,,,-0.34,-0.0049715,-0.49715,68.68,68.05,1579722,67.84,68.245,1579722,67.86,68.39
2023-12-05,"December 05, 23",,,,,,-0.98,-0.0142,-1.42,69.05,67.93,1896265,67.72,68.4025,1896265,67.72,68.91
2023-12-04,"December 04, 23",,,,,,0.48,0.0069676,0.69676,69.77,69.37,1478766,69.15,69.2,1478766,68.77,68.89
2023-12-01,"December 01, 23",,,,,,1.06,0.0155,1.55,69.67,69.41,1898729,69.19,68.8975,1898729,68.16,68.35
2023-11-30,"November 30, 23",,,,,,0.75,0.0111,1.11,68.68,68.46,3324831,68.24,67.81,3324831,66.39,67.71
2023-11-29,"November 29, 23",,,,,,-0.59,-0.0086384,-0.86384,68.84,67.71,3763139,67.5,68.0775,3763139,67.46,68.3
2023-11-28,"November 28, 23",,,,,,-2.57,-0.0364,-3.64,70.78,68.13,5167923,67.92,69.43,5167923,68.11,70.7
2023-11-27,"November 27, 23",,,,,,-0.12,-0.001684,-0.1684,71.52,71.14,4253600,70.92,71.1175,4253600,70.55,71.26
2023-11-24,"November 24, 23",,,,,,-0.11,-0.0014901,-0.14901,73.84,73.71,558900,73.48,73.69,558900,73.39,73.82
2023-11-22,"November 22, 23",,,,,,-0.15,-0.0020339,-0.20339,74.18,73.6,1123328,73.37,73.68,1123328,73.19,73.75
2023-11-21,"November 21, 23",,,,,,-0.12,-0.0016327,-0.16327,73.69,73.38,1469541,73.15,73.29,1469541,72.59,73.5
2023-11-20,"November 20, 23",,,,,,0.24,0.0032836,0.32836,73.49,73.33,1788340,73.1,73.17,1788340,72.77,73.09
2023-11-17,"November 17, 23",,,,,,0.47,0.0064801,0.64801,73.38,73,2920110,72.77,72.735,2920110,72.03,72.53
2023-11-16,"November 16, 23",,,,,,-0.08,-0.0011111,-0.11111,72.66,71.92,2946764,71.69,72.02,2946764,71.5,72
2023-11-15,"November 15, 23",,,,,,-0.48,-0.0066667,-0.66667,72.63,71.52,2780100,71.29,71.905,2780100,71.47,72
2023-11-14,"November 14, 23",,,,,,1.21,0.017,1.7,72.37,72.21,2634411,71.98,71.565,2634411,70.68,71
2023-11-13,"November 13, 23",,,,,,0.44,0.0063246,0.63246,70.55,70.01,1993389,69.79,69.87,1993389,69.35,69.57
2023-11-10,"November 10, 23",,,,,,0.97,0.0142,1.42,69.57,69.52,2774072,69.3,69.0075,2774072,68.39,68.55
2023-11-09,"November 09, 23",,,,,,-1.82,-0.026,-2.6,70.14,68.31,1981500,68.09,69.1575,1981500,68.05,70.13
2023-11-08,"November 08, 23",,,,,,-1.17,-0.0164,-1.64,71.16,69.99,2062128,69.77,70.46,2062128,69.53,71.16
2023-11-07,"November 07, 23",,,,,,-0.55,-0.0077193,-0.77193,71.46,70.7,1912934,70.48,71.0225,1912934,70.68,71.25
2023-11-06,"November 06, 23",,,,,,-0.58,-0.0080926,-0.80926,71.96,71.09,2350100,70.87,71.37,2350100,70.76,71.67
2023-11-03,"November 03, 23",,,,,,1.63,0.0233,2.33,71.9,71.57,4022800,71.34,70.76,4022800,69.63,69.94
2023-11-02,"November 02, 23",,,,,,-0.35,-0.0050287,-0.50287,69.76,69.25,3115900,69.03,69.2225,3115900,68.28,69.6
2023-11-01,"November 01, 23",,,,,,1.53,0.0229,2.29,68.45,68.28,4523320,68.06,67.37,4523320,66,66.75
2023-10-31,"October 31, 23",,,,,,-0.12,-0.0017994,-0.17994,67.7,66.57,7555110,66.36,66.6825,7555110,65.77,66.69
2023-10-30,"October 30, 23",,,,,,-0.37,-0.0058231,-0.58231,63.67,63.17,4484200,62.97,63.1825,4484200,62.35,63.54
2023-10-27,"October 27, 23",,,,,,-1.1,-0.0171,-1.71,64.32,63.1,2606400,62.9,63.585,2606400,62.72,64.2
2023-10-26,"October 26, 23",,,,,,-0.21,-0.0032751,-0.32751,64.74,63.91,3484900,63.71,64.0875,3484900,63.58,64.12
