date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,adjDividend,dividend,recordDate,declarationDate
2023-07-27,119,120.29,116.73,117.11,104.05,2023637,2023637,-1.89,-1.59,118.2825,"July 27, 23",-0.0159,,,,,
2023-07-26,118.55,119.9,118.18,118.8,105.55,1286400,1286400,0.25,0.21088,118.8575,"July 26, 23",0.0021088,,,,,
2023-07-25,120.54,120.68,119,119.37,106.06,1038106,1038106,-1.17,-0.97063,119.8975,"July 25, 23",-0.0097063,,,,,
2023-07-24,119.93,121.22,119.8,120.69,107.23,847274,847274,0.76,0.6337,120.41,"July 24, 23",0.006337,,,,,
2023-07-21,121.14,121.19,119.53,119.7,106.35,820400,820400,-1.44,-1.19,120.39,"July 21, 23",-0.0119,,,,,
2023-07-20,120.2,121.03,119.41,120.25,106.84,1244744,1244744,0.05,0.04159734,120.2225,"July 20, 23",0.0004159734,,,,,
2023-07-19,120.48,122.02,120.1,121.27,107.75,1385500,1385500,0.79,0.65571,120.9675,"July 19, 23",0.0065571,,,,,
2023-07-18,118.48,120.2,118.01,119.71,106.36,1390202,1390202,1.23,1.04,119.1,"July 18, 23",0.0104,,,,,
2023-07-17,116.3,118.3,115.85,117.87,104.73,1093600,1093600,1.57,1.35,117.08,"July 17, 23",0.0135,,,,,
2023-07-14,119.06,119.14,115.97,116.48,103.49,1310600,1310600,-2.58,-2.17,117.6625,"July 14, 23",-0.0217,,,,,
2023-07-13,117.66,119.01,116.86,118.69,105.46,1467751,1467751,1.03,0.8754,118.055,"July 13, 23",0.008754,,,,,
2023-07-12,117.5,118.4,116.08,116.48,103.49,1550400,1550400,-1.02,-0.86809,117.115,"July 12, 23",-0.0086809,,,,,
2023-07-11,114.26,114.99,113.02,114.9,102.09,1723800,1723800,0.64,0.56013,114.2925,"July 11, 23",0.0056013,,,,,
2023-07-10,110.61,114.41,110.25,113.04,100.44,1124400,1124400,2.43,2.2,112.0775,"July 10, 23",0.022,,,,,
2023-07-07,109.86,111.51,109.66,110.23,97.94,1120802,1120802,0.37,0.33679,110.315,"July 07, 23",0.0033679,,,,,
2023-07-06,110.58,110.67,107.58,109.81,97.57,1098827,1098827,-0.77,-0.69633,109.66,"July 06, 23",-0.0069633,,,,,
2023-07-05,112.94,113.2,111.28,111.91,99.43,1116950,1116950,-1.03,-0.91199,112.3325,"July 05, 23",-0.0091199,,,,,
2023-07-03,111.6,113.83,111.55,113.26,100.63,584734,584734,1.66,1.49,112.56,"July 03, 23",0.0149,,,,,
2023-06-30,112.07,112.7,111.29,112.02,99.53,1096935,1096935,-0.05,-0.04461497,112.02,"June 30, 23",-0.0004461497,,,,,
2023-06-29,110.5,111.72,110.1,111.18,98.78,1170800,1170800,0.68,0.61538,110.875,"June 29, 23",0.0061538,,,,,
2023-06-28,109.57,110.9,109.19,110.45,98.13,1448908,1448908,0.88,0.80314,110.0275,"June 28, 23",0.0080314,,,,,
2023-06-27,107.44,109.65,107.1,109.23,97.05,972900,972900,1.79,1.67,108.355,"June 27, 23",0.0167,,,,,
2023-06-26,106.15,107.96,106.06,107.02,95.09,937500,937500,0.87,0.81959,106.7975,"June 26, 23",0.0081959,,,,,
2023-06-23,105.55,106.57,105.1,106.33,94.47,1590300,1590300,0.78,0.73899,105.8875,"June 23, 23",0.0073899,,,,,
2023-06-22,109.82,109.82,106.48,106.56,94.68,1650011,1650011,-3.26,-2.97,108.17,"June 22, 23",-0.0297,,,,,
2023-06-21,111.61,112.15,110.2,110.24,97.95,1410349,1410349,-1.37,-1.23,111.05,"June 21, 23",-0.0123,,,,,
2023-06-20,112.94,113.67,111.86,112.45,99.91,1270027,1270027,-0.49,-0.43386,112.73,"June 20, 23",-0.0043386,,,,,
2023-06-16,115.45,116.13,113.94,114.18,101.45,2842500,2842500,-1.27,-1.1,114.925,"June 16, 23",-0.011,,,,,
2023-06-15,110.57,114.9,110.28,114.69,101.9,1254204,1254204,4.12,3.73,112.61,"June 15, 23",0.0373,,,,,
2023-06-14,110.87,112.96,109.25,111.14,98.75,1622100,1622100,0.27,0.24353,111.055,"June 14, 23",0.0024353,2023-06-29,1.22,1.22,2023-06-15,2023-05-09
2023-06-13,110.8,112.85,110.47,111.84,98.29,1760830,1760830,1.04,0.93863,111.49,"June 13, 23",0.0093863,,,,,
2023-06-12,113.49,113.51,110.08,110.66,97.25,2188404,2188404,-2.83,-2.49,111.935,"June 12, 23",-0.0249,,,,,
2023-06-09,113.95,114.57,113.18,114.47,100.6,800001,800001,0.52,0.45634,114.0425,"June 09, 23",0.0045634,,,,,
2023-06-08,112.41,114.1,111.3,113.87,100.07,882208,882208,1.46,1.3,112.92,"June 08, 23",0.013,,,,,
2023-06-07,112.19,114.05,111.95,113.06,99.36,1364856,1364856,0.87,0.77547,112.8125,"June 07, 23",0.0077547,,,,,
2023-06-06,110.15,112.89,110,112.02,98.45,1288900,1288900,1.87,1.7,111.265,"June 06, 23",0.017,,,,,
2023-06-05,110.44,111.65,109.04,110.29,96.93,1303554,1303554,-0.15,-0.13582,110.355,"June 05, 23",-0.0013582,,,,,
2023-06-02,108.65,111.5,108.65,110.92,97.48,1353559,1353559,2.27,2.09,109.93,"June 02, 23",0.0209,,,,,
2023-06-01,107.44,109,105.57,108.38,95.25,1491380,1491380,0.94,0.87491,107.5975,"June 01, 23",0.0087491,,,,,
2023-05-31,108.72,108.86,106.33,107.16,94.18,4085642,4085642,-1.56,-1.43,107.7675,"May 31, 23",-0.0143,,,,,
2023-05-30,107.14,108.84,106.85,108.73,95.56,1482451,1482451,1.59,1.48,107.89,"May 30, 23",0.0148,,,,,
2023-05-26,104.86,106.85,104.2,106.63,93.71,1339749,1339749,1.77,1.69,105.635,"May 26, 23",0.0169,,,,,
2023-05-25,104.19,105.25,103.73,104.09,91.48,1050600,1050600,-0.1,-0.0959785,104.315,"May 25, 23",-0.000959785,,,,,
2023-05-24,105.32,105.55,103.1,103.8,91.22,1190623,1190623,-1.52,-1.44,104.4425,"May 24, 23",-0.0144,,,,,
2023-05-23,106.85,108.38,105.99,106.02,93.17,1065955,1065955,-0.83,-0.77679,106.81,"May 23, 23",-0.0077679,,,,,
2023-05-22,106.65,107.62,105.59,106.84,93.9,690831,690831,0.19,0.17815,106.675,"May 22, 23",0.0017815,,,,,
2023-05-19,107.48,107.6,105.63,106.61,93.69,966664,966664,-0.87,-0.80945,106.83,"May 19, 23",-0.0080945,,,,,
2023-05-18,105.03,107.79,104.99,107.69,94.64,959800,959800,2.66,2.53,106.375,"May 18, 23",0.0253,,,,,
2023-05-17,104.87,105.82,104,105.44,92.66,1004536,1004536,0.57,0.54353,105.0325,"May 17, 23",0.0054353,,,,,
2023-05-16,105.43,105.96,104.08,104.1,91.49,904145,904145,-1.33,-1.26,104.8925,"May 16, 23",-0.0126,,,,,
2023-05-15,105.38,107.01,105.21,106.29,93.41,1352000,1352000,0.91,0.86354,105.9725,"May 15, 23",0.0086354,,,,,
2023-05-12,106.64,106.75,104.1,105.31,92.55,962530,962530,-1.33,-1.25,105.7,"May 12, 23",-0.0125,,,,,
2023-05-11,106,106.19,104.92,106.05,93.2,1054300,1054300,0.05,0.04716981,105.79,"May 11, 23",0.0004716981,,,,,
2023-05-10,108,108.18,104.44,105.85,93.03,1274214,1274214,-2.16,-1.99,106.6175,"May 10, 23",-0.0199,,,,,
2023-05-09,105,106.14,104.39,105.16,92.42,946400,946400,0.16,0.15238,105.1725,"May 09, 23",0.0015238,,,,,
2023-05-08,107.96,108.1,105.53,106.34,93.46,989017,989017,-1.62,-1.5,106.9825,"May 08, 23",-0.015,,,,,
2023-05-05,107.41,107.72,105.61,107.47,94.45,1517645,1517645,0.06,0.05586072,107.0525,"May 05, 23",0.0005586072,,,,,
2023-05-04,105.76,105.87,103.38,105.67,92.87,1526219,1526219,-0.09,-0.08509834,105.17,"May 04, 23",-0.0008509834,,,,,
2023-05-03,106,108.58,105.5,105.76,92.95,1625800,1625800,-0.24,-0.22642,106.46,"May 03, 23",-0.0022642,,,,,
2023-05-02,110.82,111.19,104.54,106.05,93.2,1851100,1851100,-4.77,-4.3,108.15,"May 02, 23",-0.043,,,,,
2023-05-01,112.73,113.5,110.88,111.31,97.82,1879359,1879359,-1.42,-1.26,112.105,"May 01, 23",-0.0126,,,,,
2023-04-28,110.98,112.82,110.51,112.33,98.72,1139100,1139100,1.35,1.22,111.66,"April 28, 23",0.0122,,,,,
2023-04-27,109.31,110.95,109.17,110.83,97.4,821008,821008,1.52,1.39,110.065,"April 27, 23",0.0139,,,,,
2023-04-26,108.79,110.88,108.24,108.45,95.31,1028943,1028943,-0.34,-0.31253,109.09,"April 26, 23",-0.0031253,,,,,
2023-04-25,112.32,112.48,109.28,109.35,96.1,1047300,1047300,-2.97,-2.64,110.8575,"April 25, 23",-0.0264,,,,,
2023-04-24,112.09,112.77,111.28,112.5,98.87,760800,760800,0.41,0.36578,112.16,"April 24, 23",0.0036578,,,,,
2023-04-21,111.96,112.17,110.35,111.96,98.39,830815,830815,0,0,111.61,"April 21, 23",0,,,,,
2023-04-20,111.7,112.52,111.35,112.14,98.55,968841,968841,0.44,0.39391,111.9275,"April 20, 23",0.0039391,,,,,
2023-04-19,113,113.58,112.34,112.77,99.11,1326740,1326740,-0.23,-0.20354,112.9225,"April 19, 23",-0.0020354,,,,,
2023-04-18,114.14,114.14,111.92,113.42,99.68,1164158,1164158,-0.72,-0.6308,113.405,"April 18, 23",-0.006308,,,,,
2023-04-17,112.36,114.1,112.29,113.8,100.01,1011700,1011700,1.44,1.28,113.1375,"April 17, 23",0.0128,,,,,
2023-04-14,113.24,114.5,112.06,113.27,99.55,1211900,1211900,0.03,0.02649241,113.2675,"April 14, 23",0.0002649241,,,,,
2023-04-13,110.88,112.81,109.6,112.48,98.85,1185537,1185537,1.6,1.44,111.4425,"April 13, 23",0.0144,,,,,
2023-04-12,114.5,115.27,110.07,110.41,97.03,1204539,1204539,-4.09,-3.57,112.5625,"April 12, 23",-0.0357,,,,,
2023-04-11,111.67,113.85,111.1,112.91,99.23,1380030,1380030,1.24,1.11,112.3825,"April 11, 23",0.0111,,,,,
2023-04-10,109.49,110.86,108.84,110.54,97.15,989800,989800,1.05,0.95899,109.9325,"April 10, 23",0.0095899,,,,,
2023-04-06,109.49,109.92,108.67,109.22,95.99,978800,978800,-0.27,-0.2466,109.325,"April 06, 23",-0.002466,,,,,
2023-04-05,109.69,110.41,108.76,109.59,96.31,832816,832816,-0.1,-0.09116601,109.6125,"April 05, 23",-0.0009116601,,,,,
2023-04-04,112.83,113.44,110.33,110.6,97.2,1104800,1104800,-2.23,-1.98,111.8,"April 04, 23",-0.0198,,,,,
2023-04-03,112.31,112.95,111.58,112.35,98.74,1838200,1838200,0.04,0.03561571,112.2975,"April 03, 23",0.0003561571,,,,,
2023-03-31,111.41,113.06,111,112.9,99.22,1173580,1173580,1.49,1.34,112.0925,"March 31, 23",0.0134,,,,,
2023-03-30,112,112.37,110.05,110.37,97,843100,843100,-1.63,-1.46,111.1975,"March 30, 23",-0.0146,,,,,
2023-03-29,109.99,110.79,109.39,110.65,97.24,1018469,1018469,0.66,0.60005,110.205,"March 29, 23",0.0060005,,,,,
2023-03-28,108.39,109.54,107.5,108.12,95.02,1505035,1505035,-0.27,-0.2491,108.3875,"March 28, 23",-0.002491,,,,,
2023-03-27,110.71,110.8,108.18,108.56,95.41,1422200,1422200,-2.15,-1.94,109.5625,"March 27, 23",-0.0194,,,,,
2023-03-24,108.15,109.86,106.51,109.65,96.36,1277200,1277200,1.5,1.39,108.5425,"March 24, 23",0.0139,,,,,
2023-03-23,108.8,111.51,107.95,108.85,95.66,1278828,1278828,0.05,0.04595588,109.2775,"March 23, 23",0.0004595588,,,,,
2023-03-22,110.3,111.84,107.73,108.13,95.03,2231600,2231600,-2.17,-1.97,109.5,"March 22, 23",-0.0197,,,,,
2023-03-21,108.86,111.04,108.76,110.48,97.09,2493300,2493300,1.62,1.49,109.785,"March 21, 23",0.0149,,,,,
2023-03-20,108.21,108.9,106.33,107.57,94.54,2835808,2835808,-0.64,-0.59144,107.7525,"March 20, 23",-0.0059144,,,,,
2023-03-17,108.6,109,106.53,108.17,95.06,7687800,7687800,-0.43,-0.39595,108.075,"March 17, 23",-0.0039595,,,,,
2023-03-16,105.87,110.07,105.24,108.15,95.05,2388621,2388621,2.28,2.15,107.3325,"March 16, 23",0.0215,,,,,
2023-03-15,103.52,108.72,102.56,106.66,93.74,2879882,2879882,3.14,3.03,105.365,"March 15, 23",0.0303,,,,,
2023-03-14,109.07,109.2,104.11,106.57,93.66,2778476,2778476,-2.5,-2.29,107.2375,"March 14, 23",-0.0229,2023-03-30,1.22,1.22,2023-03-15,2023-02-07
2023-03-13,104,109,102.25,106.64,92.65,4172152,4172152,2.64,2.54,105.4725,"March 13, 23",0.0254,,,,,
2023-03-10,110.01,110.05,104.46,105.03,91.25,2991512,2991512,-4.98,-4.53,107.3875,"March 10, 23",-0.0453,,,,,
2023-03-09,112.82,115.55,111,111.32,96.72,1683932,1683932,-1.5,-1.33,112.6725,"March 09, 23",-0.0133,,,,,
2023-03-08,111.74,113.06,111.24,112.65,97.87,1006100,1006100,0.91,0.81439,112.1725,"March 08, 23",0.0081439,,,,,
2023-03-07,114.64,114.93,110.95,111.27,96.67,1635516,1635516,-3.37,-2.94,112.9475,"March 07, 23",-0.0294,,,,,
2023-03-06,114.51,115.4,113.25,114.59,99.56,1733693,1733693,0.08,0.06986289,114.4375,"March 06, 23",0.0006986289,,,,,
2023-03-03,112.2,114.01,111.68,113.49,98.6,1136324,1136324,1.29,1.15,112.845,"March 03, 23",0.0115,,,,,
2023-03-02,109.83,111.4,108.89,111.16,96.58,1075043,1075043,1.33,1.21,110.32,"March 02, 23",0.0121,,,,,
2023-03-01,111.77,112.02,109.97,111.13,96.55,1364938,1364938,-0.64,-0.5726,111.2225,"March 01, 23",-0.005726,,,,,
2023-02-28,111.59,113.17,111.25,112.28,97.55,1496494,1496494,0.69,0.61833,112.0725,"February 28, 23",0.0061833,,,,,
2023-02-27,112.28,112.96,110.81,111.55,96.92,1548162,1548162,-0.73,-0.65016,111.9,"February 27, 23",-0.0065016,,,,,
2023-02-24,110.39,110.67,108.94,110.16,95.71,1800182,1800182,-0.23,-0.20835,110.04,"February 24, 23",-0.0020835,,,,,
2023-02-23,113.07,114.2,111.44,112.66,97.88,1532325,1532325,-0.41,-0.36261,112.8425,"February 23, 23",-0.0036261,,,,,
2023-02-22,113.18,114.51,111.03,112.23,97.51,1658552,1658552,-0.95,-0.83937,112.7375,"February 22, 23",-0.0083937,,,,,
2023-02-21,116.6,116.75,112.58,113.23,98.38,1796923,1796923,-3.37,-2.89,114.79,"February 21, 23",-0.0289,,,,,
2023-02-17,118.03,118.92,116.92,118.73,103.15,1562516,1562516,0.7,0.59307,118.15,"February 17, 23",0.0059307,,,,,
2023-02-16,119.54,120.7,118.55,119.08,103.46,1140555,1140555,-0.46,-0.38481,119.4675,"February 16, 23",-0.0038481,,,,,
2023-02-15,120.18,123.06,119.73,122.03,106.02,933807,933807,1.85,1.54,121.25,"February 15, 23",0.0154,,,,,
2023-02-14,120.74,122.08,118.18,120.9,105.04,1084174,1084174,0.16,0.13252,120.475,"February 14, 23",0.0013252,,,,,
2023-02-13,118.17,121.5,117.11,121.36,105.44,1318859,1318859,3.19,2.7,119.535,"February 13, 23",0.027,,,,,
2023-02-10,115.5,118.01,114.3,117.62,102.19,1760400,1760400,2.12,1.84,116.3575,"February 10, 23",0.0184,,,,,
2023-02-09,121.26,121.73,116.68,117.04,101.69,1787836,1787836,-4.22,-3.48,119.1775,"February 09, 23",-0.0348,,,,,
2023-02-08,122.72,123.99,119.93,120.31,104.53,1358948,1358948,-2.41,-1.96,121.7375,"February 08, 23",-0.0196,,,,,
2023-02-07,122.02,124.74,121.5,123.83,107.58,1063800,1063800,1.81,1.48,123.0225,"February 07, 23",0.0148,,,,,
2023-02-06,123.73,124.06,122.12,122.53,106.46,1206003,1206003,-1.2,-0.96985,123.11,"February 06, 23",-0.0096985,,,,,
2023-02-03,124.75,128.51,124.05,125.82,109.31,1771548,1771548,1.07,0.85772,125.7825,"February 03, 23",0.0085772,,,,,
2023-02-02,121.96,132.47,121.96,128.75,111.86,3945406,3945406,6.79,5.57,126.285,"February 02, 23",0.0557,,,,,
2023-02-01,115.35,121.15,114.69,120.04,104.29,2120643,2120643,4.69,4.07,117.8075,"February 01, 23",0.0407,,,,,
2023-01-31,113.46,116.57,112.79,116.47,101.19,2489848,2489848,3.01,2.65,114.8225,"January 31, 23",0.0265,,,,,
2023-01-30,114.75,115.28,113.17,113.46,98.58,1579100,1579100,-1.29,-1.12,114.165,"January 30, 23",-0.0112,,,,,
2023-01-27,113.69,117.38,111.86,116.29,101.03,2158700,2158700,2.6,2.29,114.805,"January 27, 23",0.0229,,,,,
2023-01-26,113.99,114.67,111.6,114.58,99.55,2588900,2588900,0.59,0.51759,113.71,"January 26, 23",0.0051759,,,,,
2023-01-25,115.15,117.09,112.64,116.64,101.34,2177107,2177107,1.49,1.29,115.38,"January 25, 23",0.0129,,,,,
2023-01-24,118.37,118.6,116.76,117.48,102.07,910889,910889,-0.89,-0.75188,117.8025,"January 24, 23",-0.0075188,,,,,
2023-01-23,118.5,119.75,117.37,118.67,103.1,1345101,1345101,0.17,0.14346,118.5725,"January 23, 23",0.0014346,,,,,
2023-01-20,114.78,118.16,113.4,117.81,102.35,1405500,1405500,3.03,2.64,116.0375,"January 20, 23",0.0264,,,,,
2023-01-19,115.55,115.68,113.08,114,99.04,1045600,1045600,-1.55,-1.34,114.5775,"January 19, 23",-0.0134,,,,,
2023-01-18,119.5,121.22,116.93,117.2,101.82,1750557,1750557,-2.3,-1.92,118.7125,"January 18, 23",-0.0192,,,,,
2023-01-17,117.96,119.1,116.76,118.64,103.08,1331000,1331000,0.68,0.57647,118.115,"January 17, 23",0.0057647,,,,,
2023-01-13,117.85,119,116.8,118.51,102.96,861000,861000,0.66,0.56003,118.04,"January 13, 23",0.0056003,,,,,
2023-01-12,120.69,120.69,116.83,119.57,103.88,1403663,1403663,-1.12,-0.928,119.445,"January 12, 23",-0.00928,,,,,
2023-01-11,118.59,120.58,117.85,120.27,104.49,1962305,1962305,1.68,1.42,119.3225,"January 11, 23",0.0142,,,,,
2023-01-10,115.76,117.37,114.2,117.2,101.82,1168410,1168410,1.44,1.24,116.1325,"January 10, 23",0.0124,,,,,
2023-01-09,112.68,116.95,112.13,114.85,99.78,1735300,1735300,2.17,1.93,114.1525,"January 09, 23",0.0193,,,,,
2023-01-06,109.18,113.18,108.13,112.29,97.56,1193422,1193422,3.11,2.85,110.695,"January 06, 23",0.0285,,,,,
2023-01-05,110,111.09,107.19,108.21,94.01,1795068,1795068,-1.79,-1.63,109.1225,"January 05, 23",-0.0163,,,,,
2023-01-04,110.68,112.81,108.94,111.36,96.75,1472169,1472169,0.68,0.61438,110.9475,"January 04, 23",0.0061438,,,,,
2023-01-03,110.72,112.25,108.34,109.15,94.83,2784500,2784500,-1.57,-1.42,110.115,"January 03, 23",-0.0142,,,,,
2022-12-30,109.6,110.55,107.61,109.06,94.75,1582874,1582874,-0.54,-0.4927,109.205,"December 30, 22",-0.004927,,,,,
2022-12-29,109.72,111.63,109.15,111.33,96.72,1066500,1066500,1.61,1.47,110.4575,"December 29, 22",0.0147,,,,,
2022-12-28,110.53,111.64,107.94,108.08,93.9,1275812,1275812,-2.45,-2.22,109.5475,"December 28, 22",-0.0222,,,,,
2022-12-27,111.13,112.14,110.36,110.73,96.2,1019738,1019738,-0.4,-0.35994,111.09,"December 27, 22",-0.0035994,,,,,
2022-12-23,110.29,111.34,109.3,111.12,96.54,663547,663547,0.83,0.75256,110.5125,"December 23, 22",0.0075256,,,,,
2022-12-22,111,111.67,107.66,110.28,95.81,1580731,1580731,-0.72,-0.64865,110.1525,"December 22, 22",-0.0064865,,,,,
2022-12-21,110.79,113.1,110.5,113.05,98.22,1327400,1327400,2.26,2.04,111.86,"December 21, 22",0.0204,,,,,
2022-12-20,108.18,109.82,108.14,109.31,94.97,2074935,2074935,1.13,1.04,108.8625,"December 20, 22",0.0104,,,,,
2022-12-19,109.81,110.51,108.43,109.53,95.16,2380813,2380813,-0.28,-0.25499,109.57,"December 19, 22",-0.0025499,,,,,
2022-12-16,111.25,112.22,108.82,110.52,96.02,4829247,4829247,-0.73,-0.65618,110.7025,"December 16, 22",-0.0065618,,,,,
2022-12-15,114.33,115.29,110.94,111.96,97.27,3623408,3623408,-2.37,-2.07,113.13,"December 15, 22",-0.0207,2022-12-29,1.2,1.2,2022-12-16,2022-11-01
2022-12-14,122.2,123.69,117.7,118.58,101.98,3181119,3181119,-3.62,-2.96,120.5425,"December 14, 22",-0.0296,,,,,
2022-12-13,127.97,128.31,121.66,123.47,106.19,2411326,2411326,-4.5,-3.52,125.3525,"December 13, 22",-0.0352,,,,,
2022-12-12,119.29,121.34,118.38,120.99,104.05,1790529,1790529,1.7,1.43,120,"December 12, 22",0.0143,,,,,
2022-12-09,121.39,122.05,119.52,119.83,103.05,1480300,1480300,-1.56,-1.29,120.6975,"December 09, 22",-0.0129,,,,,
2022-12-08,121.52,122.86,120.86,122.26,105.14,832500,832500,0.74,0.60895,121.875,"December 08, 22",0.0060895,,,,,
2022-12-07,120.21,122.65,120.21,121.25,104.28,1819514,1819514,1.04,0.86515,121.08,"December 07, 22",0.0086515,,,,,
2022-12-06,123.21,123.5,120.68,121.33,104.35,1038211,1038211,-1.88,-1.53,122.18,"December 06, 22",-0.0153,,,,,
2022-12-05,125.9,125.94,122.28,123.63,106.32,1482700,1482700,-2.27,-1.8,124.4375,"December 05, 22",-0.018,,,,,
2022-12-02,125.09,126.23,122.96,126.01,108.37,1817432,1817432,0.92,0.73547,125.0725,"December 02, 22",0.0073547,,,,,
2022-12-01,125.88,127.51,124.36,127.09,109.3,1565400,1565400,1.21,0.96123,126.21,"December 01, 22",0.0096123,,,,,
2022-11-30,120.51,125.15,118.59,124.91,107.42,2736463,2736463,4.4,3.65,122.29,"November 30, 22",0.0365,,,,,
2022-11-29,121.05,122.45,119.33,120.5,103.63,1680813,1680813,-0.55,-0.45436,120.8325,"November 29, 22",-0.0045436,,,,,
2022-11-28,123.8,124.93,120.76,121.13,104.17,1310918,1310918,-2.67,-2.16,122.655,"November 28, 22",-0.0216,,,,,
2022-11-25,124,125.34,122.75,125.05,107.54,707900,707900,1.05,0.84677,124.285,"November 25, 22",0.0084677,,,,,
2022-11-23,124.23,125.06,123.34,124.4,106.99,1127700,1127700,0.17,0.13684,124.2575,"November 23, 22",0.0013684,,,,,
2022-11-22,121.27,124.64,120.43,124.43,107.01,1276053,1276053,3.16,2.61,122.6925,"November 22, 22",0.0261,,,,,
2022-11-21,120.9,121.66,119.88,121,104.06,1253730,1253730,0.1,0.08271299,120.86,"November 21, 22",0.0008271299,,,,,
2022-11-18,124.83,124.99,121.77,122.07,104.98,1564000,1564000,-2.76,-2.21,123.415,"November 18, 22",-0.0221,,,,,
2022-11-17,121.17,122.82,118.81,122.77,105.58,1507235,1507235,1.6,1.32,121.3925,"November 17, 22",0.0132,,,,,
2022-11-16,125,125.08,122.13,123.87,106.53,1440141,1440141,-1.13,-0.904,124.02,"November 16, 22",-0.00904,,,,,
2022-11-15,128.46,130.66,125.02,126.35,108.66,2076648,2076648,-2.11,-1.64,127.6225,"November 15, 22",-0.0164,,,,,
2022-11-14,131.02,132.33,125.33,125.5,107.93,3210000,3210000,-5.52,-4.21,128.545,"November 14, 22",-0.0421,,,,,
2022-11-11,125.84,134.64,124.02,133.34,114.67,5549500,5549500,7.5,5.96,129.46,"November 11, 22",0.0596,,,,,
2022-11-10,113.57,125.01,112.6,124.65,107.2,4489900,4489900,11.08,9.76,118.9575,"November 10, 22",0.0976,,,,,
2022-11-09,107.78,107.89,105.6,107.12,92.12,1864651,1864651,-0.66,-0.61236,107.0975,"November 09, 22",-0.0061236,,,,,
2022-11-08,105.14,110.1,104.53,109.09,93.82,1846000,1846000,3.95,3.76,107.215,"November 08, 22",0.0376,,,,,
2022-11-07,103.71,104.82,101.76,104.77,90.1,1746000,1746000,1.06,1.02,103.765,"November 07, 22",0.0102,,,,,
2022-11-04,102.49,104.42,100.85,102.83,88.43,3110112,3110112,0.34,0.33174,102.6475,"November 04, 22",0.0033174,,,,,
2022-11-03,102.22,103.4,100.94,101.22,87.05,1943132,1943132,-1,-0.97828,101.945,"November 03, 22",-0.0097828,,,,,
2022-11-02,106.21,109.3,104.63,104.66,90.01,2085920,2085920,-1.55,-1.46,106.2,"November 02, 22",-0.0146,,,,,
2022-11-01,108.14,108.44,105.35,106.69,91.75,1514406,1514406,-1.45,-1.34,107.155,"November 01, 22",-0.0134,,,,,
2022-10-31,107.79,109.1,105.87,106.16,91.3,2629980,2629980,-1.63,-1.51,107.23,"October 31, 22",-0.0151,,,,,
2022-10-28,105.93,108.74,105.01,108.64,93.43,2460505,2460505,2.71,2.56,107.08,"October 28, 22",0.0256,,,,,
2022-10-27,111.34,111.93,105.58,106.64,91.71,3094692,3094692,-4.7,-4.22,108.8725,"October 27, 22",-0.0422,,,,,
2022-10-26,108.64,111.03,108.21,109.07,93.8,1906930,1906930,0.43,0.3958,109.2375,"October 26, 22",0.003958,,,,,
2022-10-25,103.95,108.94,103.95,108.69,93.47,1753300,1753300,4.74,4.56,106.3825,"October 25, 22",0.0456,,,,,
2022-10-24,103.75,104.93,102.68,104.4,89.79,1480100,1480100,0.65,0.62651,103.94,"October 24, 22",0.0062651,,,,,
2022-10-21,99.87,103.13,99.43,102.52,88.17,2029314,2029314,2.65,2.65,101.2375,"October 21, 22",0.0265,,,,,
2022-10-20,101.38,102.73,99.36,99.72,85.76,1457548,1457548,-1.66,-1.64,100.7975,"October 20, 22",-0.0164,,,,,
2022-10-19,102.42,103.68,100.29,101.15,86.99,1317802,1317802,-1.27,-1.24,101.885,"October 19, 22",-0.0124,,,,,
2022-10-18,105.95,106.39,103.05,104.12,89.54,1133430,1133430,-1.83,-1.73,104.8775,"October 18, 22",-0.0173,,,,,
2022-10-17,100.91,103.16,100.91,102.8,88.41,1604400,1604400,1.89,1.87,101.945,"October 17, 22",0.0187,,,,,
2022-10-14,102.83,105,98.04,98.31,84.55,1705927,1705927,-4.52,-4.4,101.045,"October 14, 22",-0.044,,,,,
2022-10-13,94.99,102.66,93.53,101.96,87.69,3008300,3008300,6.97,7.34,98.285,"October 13, 22",0.0734,,,,,
2022-10-12,102.55,102.55,97.45,98.07,84.34,3347578,3347578,-4.48,-4.37,100.155,"October 12, 22",-0.0437,,,,,
2022-10-11,104.66,105.7,102.43,103.38,88.91,1565100,1565100,-1.28,-1.22,104.0425,"October 11, 22",-0.0122,,,,,
2022-10-10,107.1,107.5,104.65,105.89,91.07,1192138,1192138,-1.21,-1.13,106.285,"October 10, 22",-0.0113,,,,,
2022-10-07,109.33,109.67,105.67,106.2,91.33,1521200,1521200,-3.13,-2.86,107.7175,"October 07, 22",-0.0286,,,,,
2022-10-06,111.09,112.49,110.29,110.92,95.39,884500,884500,-0.17,-0.15303,111.1975,"October 06, 22",-0.0015303,,,,,
2022-10-05,111.06,112.23,110.44,111.54,95.93,1039000,1039000,0.48,0.4322,111.3175,"October 05, 22",0.004322,,,,,
2022-10-04,110.86,113.37,110.86,113.26,97.4,1440453,1440453,2.4,2.16,112.0875,"October 04, 22",0.0216,,,,,
2022-10-03,106.31,109.41,105.14,108.72,93.5,1833528,1833528,2.41,2.27,107.395,"October 03, 22",0.0227,,,,,
2022-09-30,107.38,107.98,104.9,105.01,90.31,2099400,2099400,-2.37,-2.21,106.3175,"September 30, 22",-0.0221,,,,,
