date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,adjDividend,dividend,paymentDate
2023-07-26,72.75,72.75,71.27,71.65,70.51,1255300,1255300,-1.1,-1.51,72.105,"July 26, 23",-0.0151,,,,,
2023-07-25,72.28,72.99,71.94,72.47,71.32,1557500,1557500,0.19,0.26287,72.42,"July 25, 23",0.0026287,,,,,
2023-07-24,71.08,71.27,70.54,70.63,69.51,1624318,1624318,-0.45,-0.63309,70.88,"July 24, 23",-0.0063309,,,,,
2023-07-21,71.34,71.57,71.05,71.2,70.07,1661347,1661347,-0.14,-0.19624,71.29,"July 21, 23",-0.0019624,,,,,
2023-07-20,69.7,71.03,69.65,71.03,69.9,914900,914900,1.33,1.91,70.3525,"July 20, 23",0.0191,,,,,
2023-07-19,69.54,69.92,69.33,69.63,68.52,900300,900300,0.09,0.12942,69.605,"July 19, 23",0.0012942,,,,,
2023-07-18,69.64,70.08,69.49,69.73,68.62,982100,982100,0.09,0.12924,69.735,"July 18, 23",0.0012924,,,,,
2023-07-17,69,70.28,68.97,69.89,68.78,1117301,1117301,0.89,1.29,69.535,"July 17, 23",0.0129,,,,,
2023-07-14,68.69,68.81,68.13,68.72,67.63,824001,824001,0.03,0.04367448,68.5875,"July 14, 23",0.0004367448,,,,,
2023-07-13,68.53,68.78,68.06,68.53,67.44,939900,939900,0,0,68.475,"July 13, 23",0,,,,,
2023-07-12,69.79,69.93,68.51,68.66,67.57,1151513,1151513,-1.13,-1.62,69.2225,"July 12, 23",-0.0162,,,,,
2023-07-11,68.77,69.54,68.73,69.44,68.34,1371716,1371716,0.67,0.97426,69.12,"July 11, 23",0.0097426,,,,,
2023-07-10,68.02,69.18,67.81,68.67,67.58,870003,870003,0.65,0.9556,68.42,"July 10, 23",0.009556,,,,,
2023-07-07,67.32,68.59,67.24,67.8,66.72,1375100,1375100,0.48,0.71301,67.7375,"July 07, 23",0.0071301,,,,,
2023-07-06,67.24,67.56,66.8,67.35,66.28,1794630,1794630,0.11,0.16359,67.2375,"July 06, 23",0.0016359,,,,,
2023-07-05,66.89,67.57,66.84,67.42,66.35,1168030,1168030,0.53,0.79235,67.18,"July 05, 23",0.0079235,,,,,
2023-07-03,68.4,68.6,66.53,67.42,66.35,924045,924045,-0.98,-1.43,67.7375,"July 03, 23",-0.0143,,,,,
2023-06-30,68.05,69.25,68.05,68.84,67.75,1373500,1373500,0.79,1.16,68.5475,"June 30, 23",0.0116,,,,,
2023-06-29,66.81,67.78,66.61,67.69,66.62,1205023,1205023,0.88,1.32,67.2225,"June 29, 23",0.0132,,,,,
2023-06-28,66.76,67.05,66.23,66.8,65.74,996140,996140,0.04,0.05991612,66.71,"June 28, 23",0.0005991612,,,,,
2023-06-27,66.41,67.31,66.31,66.82,65.76,1254031,1254031,0.41,0.61738,66.7125,"June 27, 23",0.0061738,,,,,
2023-06-26,66.39,66.8,65.98,66.41,65.36,1003100,1003100,0.02,0.03012502,66.395,"June 26, 23",0.0003012502,,,,,
2023-06-23,66.22,67.27,66.13,66.43,65.38,3541600,3541600,0.21,0.31712,66.5125,"June 23, 23",0.0031712,,,,,
2023-06-22,66.63,66.63,65.68,66.01,64.96,933000,933000,-0.62,-0.93051,66.2375,"June 22, 23",-0.0093051,,,,,
2023-06-21,66.11,66.48,65.52,66.4,65.35,1253941,1253941,0.29,0.43866,66.1275,"June 21, 23",0.0043866,,,,,
2023-06-20,66,66.77,65.75,66.05,65,1180146,1180146,0.05,0.07575758,66.1425,"June 20, 23",0.0007575758,,,,,
2023-06-16,66.09,66.7,66,66.25,65.2,1947900,1947900,0.16,0.24209,66.26,"June 16, 23",0.0024209,,,,,
2023-06-15,64.62,66.24,64.5,66.05,65,1196200,1196200,1.43,2.21,65.3525,"June 15, 23",0.0221,,,,,
2023-06-14,64.5,64.96,64.07,64.6,63.57,910809,910809,0.1,0.15504,64.5325,"June 14, 23",0.0015504,,,,,
2023-06-13,64.2,64.74,63.93,64.5,63.48,1215422,1215422,0.3,0.46729,64.3425,"June 13, 23",0.0046729,,,,,
2023-06-12,64,64.42,63.37,64.31,63.29,827599,827599,0.31,0.48438,64.025,"June 12, 23",0.0048438,,,,,
2023-06-09,63.67,64.29,63.49,64.03,63.01,882800,882800,0.36,0.56542,63.87,"June 09, 23",0.0056542,,,,,
2023-06-08,63.24,63.87,63.02,63.86,62.85,1163522,1163522,0.62,0.98039,63.4975,"June 08, 23",0.0098039,,,,,
2023-06-07,63.73,63.85,62.92,63.44,62.43,1078826,1078826,-0.29,-0.45504,63.485,"June 07, 23",-0.0045504,,,,,
2023-06-06,63.87,63.91,63.28,63.79,62.78,663809,663809,-0.08,-0.12525,63.7125,"June 06, 23",-0.0012525,,,,,
2023-06-05,63.77,64,63.32,63.68,62.67,809461,809461,-0.09,-0.14113,63.6925,"June 05, 23",-0.0014113,,,,,
2023-06-02,62.92,63.95,62.84,63.79,62.78,900900,900900,0.87,1.38,63.375,"June 02, 23",0.0138,,,,,
2023-06-01,62.54,62.77,61.71,62.75,61.75,738827,738827,0.21,0.33579,62.4425,"June 01, 23",0.0033579,,,,,
2023-05-31,62.7,62.86,61.84,62.33,61.34,1709189,1709189,-0.37,-0.59011,62.4325,"May 31, 23",-0.0059011,,,,,
2023-05-30,63.11,63.49,62.76,62.98,61.98,1128900,1128900,-0.13,-0.20599,63.085,"May 30, 23",-0.0020599,,,,,
2023-05-26,63.03,63.6,62.75,62.87,61.87,986316,986316,-0.16,-0.25385,63.0625,"May 26, 23",-0.0025385,,,,,
2023-05-25,63.21,63.22,62.42,63.09,62.09,782101,782101,-0.12,-0.18984,62.985,"May 25, 23",-0.0018984,,,,,
2023-05-24,62.78,63.37,62.44,63.09,62.09,1143055,1143055,0.31,0.49379,62.92,"May 24, 23",0.0049379,,,,,
2023-05-23,65.38,65.61,63.09,63.2,62.2,1232254,1232254,-2.18,-3.33,64.32,"May 23, 23",-0.0333,,,,,
2023-05-22,66.09,66.52,65.58,65.71,64.67,1007915,1007915,-0.38,-0.57497,65.975,"May 22, 23",-0.0057497,,,,,
2023-05-19,66.62,66.92,66.03,66.36,65.31,1052400,1052400,-0.26,-0.39027,66.4825,"May 19, 23",-0.0039027,,,,,
2023-05-18,65.47,66.31,65.07,66.27,65.22,922000,922000,0.8,1.22,65.78,"May 18, 23",0.0122,,,,,
2023-05-17,66.05,66.05,65.2,65.36,64.32,794500,794500,-0.69,-1.04,65.665,"May 17, 23",-0.0104,,,,,
2023-05-16,65.61,66.15,65.28,65.71,64.67,1044000,1044000,0.1,0.15242,65.6875,"May 16, 23",0.0015242,,,,,
2023-05-15,65.8,65.88,65.4,65.87,64.82,619600,619600,0.07,0.10638,65.7375,"May 15, 23",0.0010638,,,,,
2023-05-12,66,66.16,65.02,65.68,64.64,589649,589649,-0.32,-0.48485,65.715,"May 12, 23",-0.0048485,,,,,
2023-05-11,65.49,65.71,65.06,65.66,64.62,718412,718412,0.17,0.25958,65.48,"May 11, 23",0.0025958,,,,,
2023-05-10,65.74,66.06,65.07,65.59,64.55,795340,795340,-0.15,-0.22817,65.615,"May 10, 23",-0.0022817,,,,,
2023-05-09,65.7,66.1,65.38,65.57,64.53,697500,697500,-0.13,-0.19787,65.6875,"May 09, 23",-0.0019787,,,,,
2023-05-08,65.17,65.88,65.02,65.75,64.71,823411,823411,0.58,0.88998,65.455,"May 08, 23",0.0088998,,,,,
2023-05-05,64.33,65.36,64.32,65.31,64.27,985400,985400,0.98,1.52,64.83,"May 05, 23",0.0152,2023-05-08,2023-04-24,0.115,0.115,2023-05-17
2023-05-04,64.69,64.91,63.96,64.11,62.98,1017900,1017900,-0.58,-0.89658,64.4175,"May 04, 23",-0.0089658,,,,,
2023-05-03,65.29,65.62,64.69,64.7,63.56,1094040,1094040,-0.59,-0.90366,65.075,"May 03, 23",-0.0090366,,,,,
2023-05-02,65.71,65.85,64.36,64.92,63.78,1640806,1640806,-0.79,-1.2,65.21,"May 02, 23",-0.012,,,,,
2023-05-01,64.22,66.39,64.22,65.83,64.67,2168300,2168300,1.61,2.51,65.165,"May 01, 23",0.0251,,,,,
2023-04-28,63.82,64.7,63.76,64.39,63.25,1729819,1729819,0.57,0.89314,64.1675,"April 28, 23",0.0089314,,,,,
2023-04-27,62.96,64.08,62.77,64.04,62.91,1549700,1549700,1.08,1.72,63.4625,"April 27, 23",0.0172,,,,,
2023-04-26,63,63.53,62.66,62.82,61.71,1738618,1738618,-0.18,-0.28571,63.0025,"April 26, 23",-0.0028571,,,,,
2023-04-25,60,64.18,60,63.01,61.9,2645730,2645730,3.01,5.02,61.7975,"April 25, 23",0.0502,,,,,
2023-04-24,61.44,61.7,60.88,61.06,59.98,1447619,1447619,-0.38,-0.61849,61.27,"April 24, 23",-0.0061849,,,,,
2023-04-21,60.88,61.44,60.43,61.4,60.32,8431400,8431400,0.52,0.85414,61.0375,"April 21, 23",0.0085414,,,,,
2023-04-20,60.21,61,59.91,60.85,59.78,1302900,1302900,0.64,1.06,60.4925,"April 20, 23",0.0106,,,,,
2023-04-19,60.61,60.93,60.18,60.39,59.33,1198300,1198300,-0.22,-0.36298,60.5275,"April 19, 23",-0.0036298,,,,,
2023-04-18,60.6,60.85,59.94,60.35,59.29,1873700,1873700,-0.25,-0.41254,60.435,"April 18, 23",-0.0041254,,,,,
2023-04-17,58.83,59.81,58.71,59.81,58.76,1954236,1954236,0.98,1.67,59.29,"April 17, 23",0.0167,,,,,
2023-04-14,59.02,59.25,58.48,58.77,57.73,721209,721209,-0.25,-0.42359,58.88,"April 14, 23",-0.0042359,,,,,
2023-04-13,58.34,59.04,58.05,58.96,57.92,925647,925647,0.62,1.06,58.5975,"April 13, 23",0.0106,,,,,
2023-04-12,59.1,59.38,58.17,58.48,57.45,1529600,1529600,-0.62,-1.05,58.7825,"April 12, 23",-0.0105,,,,,
2023-04-11,58.58,59.05,58.33,58.91,57.87,756048,756048,0.33,0.56333,58.7175,"April 11, 23",0.0056333,,,,,
2023-04-10,58.73,58.85,58.02,58.42,57.39,801932,801932,-0.31,-0.52784,58.505,"April 10, 23",-0.0052784,,,,,
2023-04-06,58.81,59.17,58.5,59.14,58.1,799305,799305,0.33,0.56113,58.905,"April 06, 23",0.0056113,,,,,
2023-04-05,57.6,58.85,57.6,58.84,57.8,1071243,1071243,1.24,2.15,58.2225,"April 05, 23",0.0215,,,,,
2023-04-04,57.97,58.26,57.07,57.79,56.77,1020007,1020007,-0.18,-0.31051,57.7725,"April 04, 23",-0.0031051,,,,,
2023-04-03,57.25,57.85,57.21,57.65,56.63,1115600,1115600,0.4,0.69869,57.49,"April 03, 23",0.0069869,,,,,
2023-03-31,57.22,57.48,56.83,57.42,56.41,852600,852600,0.2,0.34953,57.2375,"March 31, 23",0.0034953,,,,,
2023-03-30,56.74,57.02,56.09,56.62,55.62,878009,878009,-0.12,-0.21149,56.6175,"March 30, 23",-0.0021149,,,,,
2023-03-29,56.37,56.58,55.99,56.42,55.43,819700,819700,0.05,0.08869966,56.34,"March 29, 23",0.0008869966,,,,,
2023-03-28,55.78,56.03,55.42,55.78,54.8,789046,789046,0,0,55.7525,"March 28, 23",0,,,,,
2023-03-27,55.8,56.16,55.6,55.79,54.81,862700,862700,-0.01,-0.01792115,55.8375,"March 27, 23",-0.0001792115,,,,,
2023-03-24,54.62,55.46,54.24,55.36,54.38,929000,929000,0.74,1.35,54.92,"March 24, 23",0.0135,,,,,
2023-03-23,54.64,55.56,54.51,55.06,54.09,948100,948100,0.42,0.76867,54.9425,"March 23, 23",0.0076867,,,,,
2023-03-22,55.91,56.34,54.87,54.88,53.91,1246500,1246500,-1.03,-1.84,55.5,"March 22, 23",-0.0184,,,,,
2023-03-21,55.24,56.01,55.17,55.79,54.81,1277500,1277500,0.55,0.99566,55.5525,"March 21, 23",0.0099566,,,,,
2023-03-20,54.01,54.64,53.63,54.35,53.39,1630838,1630838,0.34,0.62951,54.1575,"March 20, 23",0.0062951,,,,,
2023-03-17,55.01,55.05,53.49,53.8,52.85,2966100,2966100,-1.21,-2.2,54.3375,"March 17, 23",-0.022,,,,,
2023-03-16,53.36,55.59,53.14,55.11,54.14,1380916,1380916,1.75,3.28,54.3,"March 16, 23",0.0328,,,,,
2023-03-15,53.89,54.34,52.82,53.43,52.49,1502500,1502500,-0.46,-0.85359,53.62,"March 15, 23",-0.0085359,,,,,
2023-03-14,54.92,55.25,54.11,55.04,54.07,1478109,1478109,0.12,0.2185,54.83,"March 14, 23",0.002185,,,,,
2023-03-13,54.17,55.11,53.79,54.07,53.12,1346900,1346900,-0.1,-0.1846,54.285,"March 13, 23",-0.001846,,,,,
2023-03-10,55.39,55.96,54.46,54.92,53.95,1363100,1363100,-0.47,-0.84853,55.1825,"March 10, 23",-0.0084853,,,,,
2023-03-09,57.03,57.3,55.13,55.43,54.45,1323929,1323929,-1.6,-2.81,56.2225,"March 09, 23",-0.0281,,,,,
2023-03-08,56.12,56.94,56,56.88,55.88,1336629,1336629,0.76,1.35,56.485,"March 08, 23",0.0135,,,,,
2023-03-07,57.08,57.21,55.9,56.02,55.03,825700,825700,-1.06,-1.86,56.5525,"March 07, 23",-0.0186,,,,,
2023-03-06,56.99,57.44,56.85,57,56,914500,914500,0.01,0.01754694,57.07,"March 06, 23",0.0001754694,,,,,
2023-03-03,56.36,56.8,55.85,56.76,55.76,669923,669923,0.4,0.70972,56.4425,"March 03, 23",0.0070972,,,,,
2023-03-02,55.68,56.21,55.37,56.15,55.16,806000,806000,0.47,0.84411,55.8525,"March 02, 23",0.0084411,,,,,
2023-03-01,55.72,56.34,55.54,56.01,55.02,1279500,1279500,0.29,0.52046,55.9025,"March 01, 23",0.0052046,,,,,
2023-02-28,55.89,56.5,55.84,56.07,55.08,1615800,1615800,0.18,0.32206,56.075,"February 28, 23",0.0032206,,,,,
2023-02-27,57.04,57.09,55.86,55.96,54.97,712300,712300,-1.08,-1.89,56.4875,"February 27, 23",-0.0189,,,,,
2023-02-24,56.08,56.54,55.83,56.47,55.47,618100,618100,0.39,0.69544,56.23,"February 24, 23",0.0069544,,,,,
2023-02-23,56.54,56.97,55.93,56.46,55.46,518331,518331,-0.08,-0.14149,56.475,"February 23, 23",-0.0014149,,,,,
2023-02-22,56.3,56.85,56.18,56.48,55.48,851400,851400,0.18,0.31972,56.4525,"February 22, 23",0.0031972,,,,,
2023-02-21,57.35,57.4,56.11,56.25,55.26,773100,773100,-1.1,-1.92,56.7775,"February 21, 23",-0.0192,,,,,
2023-02-17,57.27,57.78,57.12,57.67,56.65,884932,884932,0.4,0.69845,57.46,"February 17, 23",0.0069845,,,,,
2023-02-16,57.16,57.75,57.07,57.37,56.36,591130,591130,0.21,0.36739,57.3375,"February 16, 23",0.0036739,,,,,
2023-02-15,56.93,57.97,56.75,57.92,56.9,655514,655514,0.99,1.74,57.3925,"February 15, 23",0.0174,,,,,
2023-02-14,58.99,59.07,57.23,57.26,56.25,1070432,1070432,-1.73,-2.93,58.1375,"February 14, 23",-0.0293,,,,,
2023-02-13,58.35,58.67,58.15,58.47,57.44,691527,691527,0.12,0.20566,58.41,"February 13, 23",0.0020566,,,,,
2023-02-10,58.17,58.29,57.61,58.25,57.22,756900,756900,0.08,0.13753,58.08,"February 10, 23",0.0013753,,,,,
2023-02-09,59.22,59.6,58.19,58.31,57.28,1064100,1064100,-0.91,-1.54,58.83,"February 09, 23",-0.0154,,,,,
2023-02-08,59.56,59.99,58.89,58.96,57.92,873491,873491,-0.6,-1.01,59.35,"February 08, 23",-0.0101,,,,,
2023-02-07,58.68,60.18,58.66,59.97,58.91,1247946,1247946,1.29,2.2,59.3725,"February 07, 23",0.022,,,,,
2023-02-06,58.15,59.14,58.06,59.01,57.97,949531,949531,0.86,1.48,58.59,"February 06, 23",0.0148,,,,,
2023-02-03,58.32,58.48,57.66,58.39,57.36,1256023,1256023,0.07,0.12003,58.2125,"February 03, 23",0.0012003,,,,,
2023-02-02,58.39,58.7,57.67,58.66,57.63,1472338,1472338,0.27,0.46241,58.355,"February 02, 23",0.0046241,2023-02-03,2023-01-18,0.115,0.115,2023-02-15
2023-02-01,58.04,58.97,57.48,58.4,57.26,1468000,1468000,0.36,0.62026,58.2225,"February 01, 23",0.0062026,,,,,
2023-01-31,57.43,58.56,57.26,58.56,57.42,2631700,2631700,1.13,1.97,57.9525,"January 31, 23",0.0197,,,,,
2023-01-30,57.5,57.98,57.38,57.46,56.34,1244400,1244400,-0.04,-0.06956522,57.58,"January 30, 23",-0.0006956522,,,,,
2023-01-27,58.27,58.37,57.07,57.6,56.48,1495212,1495212,-0.67,-1.15,57.8275,"January 27, 23",-0.0115,,,,,
2023-01-26,58.84,58.93,57.66,58.36,57.22,1520331,1520331,-0.48,-0.81577,58.4475,"January 26, 23",-0.0081577,,,,,
2023-01-25,58.87,59.62,57.57,58.96,57.81,2003300,2003300,0.09,0.15288,58.755,"January 25, 23",0.0015288,,,,,
2023-01-24,61.77,61.77,57.51,58.71,57.56,2645044,2645044,-3.06,-4.95,59.94,"January 24, 23",-0.0495,,,,,
2023-01-23,61.85,62.22,61.13,61.96,60.75,1589100,1589100,0.11,0.17785,61.79,"January 23, 23",0.0017785,,,,,
2023-01-20,60.51,61.8,60.18,61.72,60.52,1280700,1280700,1.21,2,61.0525,"January 20, 23",0.02,,,,,
2023-01-19,60.25,60.59,59.95,60.25,59.07,897183,897183,0,0,60.26,"January 19, 23",0,,,,,
2023-01-18,61.26,61.48,60.48,60.63,59.45,986244,986244,-0.63,-1.03,60.9625,"January 18, 23",-0.0103,,,,,
2023-01-17,61.27,61.74,61.08,61.18,59.99,988004,988004,-0.09,-0.14689,61.3175,"January 17, 23",-0.0014689,,,,,
2023-01-13,61.15,61.47,60.85,61.27,60.07,669900,669900,0.12,0.19624,61.185,"January 13, 23",0.0019624,,,,,
2023-01-12,61.95,62.23,61.03,61.66,60.46,1197700,1197700,-0.29,-0.46812,61.7175,"January 12, 23",-0.0046812,,,,,
2023-01-11,60.12,61.73,60.01,61.69,60.49,1398600,1398600,1.57,2.61,60.8875,"January 11, 23",0.0261,,,,,
2023-01-10,58.8,59.88,58.77,59.87,58.7,798361,798361,1.07,1.82,59.33,"January 10, 23",0.0182,,,,,
2023-01-09,59,59.76,58.78,58.84,57.69,957700,957700,-0.16,-0.27119,59.095,"January 09, 23",-0.0027119,,,,,
2023-01-06,57.62,59.13,57.26,58.83,57.68,727900,727900,1.21,2.1,58.21,"January 06, 23",0.021,,,,,
2023-01-05,57.4,57.77,56.27,57.08,55.97,1299400,1299400,-0.32,-0.55749,57.13,"January 05, 23",-0.0055749,,,,,
2023-01-04,57.13,58.02,56.92,57.6,56.48,1305800,1305800,0.47,0.82269,57.4175,"January 04, 23",0.0082269,,,,,
2023-01-03,57.06,57.47,56.11,56.65,55.54,1162348,1162348,-0.41,-0.71854,56.8225,"January 03, 23",-0.0071854,,,,,
2022-12-30,57.13,57.21,56.34,56.97,55.86,665609,665609,-0.16,-0.28006,56.9125,"December 30, 22",-0.0028006,,,,,
2022-12-29,56.97,58.04,56.66,57.65,56.52,728345,728345,0.68,1.19,57.33,"December 29, 22",0.0119,,,,,
2022-12-28,57.54,57.67,56.55,56.57,55.47,677008,677008,-0.97,-1.69,57.0825,"December 28, 22",-0.0169,,,,,
2022-12-27,57.04,57.38,56.6,57.36,56.24,784922,784922,0.32,0.56101,57.095,"December 27, 22",0.0056101,,,,,
2022-12-23,56.65,57,56.14,56.94,55.83,766900,766900,0.29,0.51192,56.6825,"December 23, 22",0.0051192,,,,,
2022-12-22,56.74,56.94,55.78,56.65,55.54,1202409,1202409,-0.09,-0.15862,56.5275,"December 22, 22",-0.0015862,,,,,
2022-12-21,56.09,57,55.76,56.98,55.87,828125,828125,0.89,1.59,56.4575,"December 21, 22",0.0159,,,,,
2022-12-20,55.42,56.04,55.28,55.53,54.45,822300,822300,0.11,0.19848,55.5675,"December 20, 22",0.0019848,,,,,
2022-12-19,55.3,56.11,55.04,55.41,54.33,1012028,1012028,0.11,0.19892,55.465,"December 19, 22",0.0019892,,,,,
2022-12-16,55.84,56.42,55.01,55.5,54.42,2253022,2253022,-0.34,-0.60888,55.6925,"December 16, 22",-0.0060888,,,,,
2022-12-15,57.36,57.51,56.3,56.58,55.48,890600,890600,-0.78,-1.36,56.9375,"December 15, 22",-0.0136,,,,,
2022-12-14,58.91,59.78,57.82,58.17,57.03,1022400,1022400,-0.74,-1.26,58.67,"December 14, 22",-0.0126,,,,,
2022-12-13,59.45,59.72,58.32,58.91,57.76,1416059,1416059,-0.54,-0.90833,59.1,"December 13, 22",-0.0090833,,,,,
2022-12-12,57.6,58.06,57.26,58.01,56.88,965500,965500,0.41,0.71181,57.7325,"December 12, 22",0.0071181,,,,,
2022-12-09,57.75,58.11,57.48,57.5,56.38,907633,907633,-0.25,-0.4329,57.71,"December 09, 22",-0.004329,,,,,
2022-12-08,57.37,58.25,57.01,57.77,56.64,1211324,1211324,0.4,0.69723,57.6,"December 08, 22",0.0069723,,,,,
2022-12-07,58.04,58.55,57.16,57.32,56.2,1001405,1001405,-0.72,-1.24,57.7675,"December 07, 22",-0.0124,,,,,
2022-12-06,59.03,59.07,57.48,57.97,56.84,1027323,1027323,-1.06,-1.8,58.3875,"December 06, 22",-0.018,,,,,
2022-12-05,59.05,59.31,58.69,59.05,57.9,1196534,1196534,0,0,59.025,"December 05, 22",0,,,,,
2022-12-02,58.25,59.65,58.07,59.52,58.36,959909,959909,1.27,2.18,58.8725,"December 02, 22",0.0218,,,,,
2022-12-01,59.84,59.97,58.43,58.92,57.77,1160500,1160500,-0.92,-1.54,59.29,"December 01, 22",-0.0154,,,,,
2022-11-30,56.97,59.69,56.82,59.59,58.43,2010731,2010731,2.62,4.6,58.2675,"November 30, 22",0.046,,,,,
2022-11-29,57.49,58.12,57.31,57.36,56.24,693800,693800,-0.13,-0.22613,57.57,"November 29, 22",-0.0022613,,,,,
2022-11-28,58.8,59.34,57.85,57.89,56.76,848639,848639,-0.91,-1.55,58.47,"November 28, 22",-0.0155,,,,,
2022-11-25,58.95,59.52,58.79,59.26,58.1,472500,472500,0.31,0.52587,59.13,"November 25, 22",0.0052587,,,,,
2022-11-23,57.95,58.8,57.67,58.63,57.49,811200,811200,0.68,1.17,58.2625,"November 23, 22",0.0117,,,,,
2022-11-22,58.5,58.61,57.49,57.93,56.8,1173600,1173600,-0.57,-0.97436,58.1325,"November 22, 22",-0.0097436,,,,,
2022-11-21,57.12,58.22,57.05,58,56.87,904327,904327,0.88,1.54,57.5975,"November 21, 22",0.0154,,,,,
2022-11-18,57.27,57.63,56.8,56.94,55.83,1464914,1464914,-0.33,-0.57622,57.16,"November 18, 22",-0.0057622,,,,,
2022-11-17,56.38,57,55.95,56.39,55.29,954282,954282,0.01,0.01773679,56.43,"November 17, 22",0.0001773679,,,,,
2022-11-16,55.8,56.98,55.8,56.85,55.74,1106433,1106433,1.05,1.88,56.3575,"November 16, 22",0.0188,,,,,
2022-11-15,56.47,56.77,55.29,55.8,54.71,1109700,1109700,-0.67,-1.19,56.0825,"November 15, 22",-0.0119,,,,,
2022-11-14,56.85,57.35,55.63,55.64,54.55,1429830,1429830,-1.21,-2.13,56.3675,"November 14, 22",-0.0213,,,,,
2022-11-11,59.17,59.17,55.92,56.67,55.56,1281200,1281200,-2.5,-4.23,57.7325,"November 11, 22",-0.0423,,,,,
2022-11-10,57.46,58.79,56.7,58.69,57.54,1353831,1353831,1.23,2.14,57.91,"November 10, 22",0.0214,,,,,
2022-11-09,56.29,56.86,55.71,55.73,54.64,577530,577530,-0.56,-0.99485,56.1475,"November 09, 22",-0.0099485,,,,,
2022-11-08,56.21,57.08,55.8,56.45,55.35,955300,955300,0.24,0.42697,56.385,"November 08, 22",0.0042697,,,,,
2022-11-07,55.96,56.21,55.27,56.02,54.93,1103901,1103901,0.06,0.10722,55.865,"November 07, 22",0.0010722,,,,,
2022-11-04,57.16,57.16,54.61,55.77,54.68,2228229,2228229,-1.39,-2.43,56.175,"November 04, 22",-0.0243,,,,,
2022-11-03,56.7,57.58,56.48,56.54,55.44,1046600,1046600,-0.16,-0.28219,56.825,"November 03, 22",-0.0028219,,,,,
2022-11-02,58.68,58.87,57.03,57.14,56.02,1415800,1415800,-1.54,-2.62,57.93,"November 02, 22",-0.0262,,,,,
2022-11-01,59.04,59.18,58.35,58.65,57.51,1001207,1001207,-0.39,-0.66057,58.805,"November 01, 22",-0.0066057,2022-11-02,2022-10-18,0.115,0.115,2022-11-16
2022-10-31,58.43,59.22,58.07,58.79,57.53,1933415,1933415,0.36,0.61612,58.6275,"October 31, 22",0.0061612,,,,,
2022-10-28,56.91,58.71,56.7,58.64,57.38,1301800,1301800,1.73,3.04,57.74,"October 28, 22",0.0304,,,,,
2022-10-27,56.31,57.16,56.27,56.7,55.48,1613800,1613800,0.39,0.69259,56.61,"October 27, 22",0.0069259,,,,,
2022-10-26,55.09,56.35,53.84,55.95,54.75,3455718,3455718,0.86,1.56,55.3075,"October 26, 22",0.0156,,,,,
2022-10-25,56.98,60.45,54.97,55.1,53.92,6772900,6772900,-1.88,-3.3,56.875,"October 25, 22",-0.033,,,,,
2022-10-24,62.1,63.29,62.1,63.08,61.73,1482474,1482474,0.98,1.58,62.6425,"October 24, 22",0.0158,,,,,
2022-10-21,60.91,61.75,59.82,61.53,60.21,2300400,2300400,0.62,1.02,61.0025,"October 21, 22",0.0102,,,,,
2022-10-20,62.72,62.72,60.66,60.89,59.59,1120400,1120400,-1.83,-2.92,61.7475,"October 20, 22",-0.0292,,,,,
2022-10-19,61.98,62.99,61.54,62.9,61.55,1598400,1598400,0.92,1.48,62.3525,"October 19, 22",0.0148,,,,,
2022-10-18,62.73,62.75,61.57,62.16,60.83,1243608,1243608,-0.57,-0.90866,62.3025,"October 18, 22",-0.0090866,,,,,
2022-10-17,60.6,62.04,60.58,61.29,59.98,1787403,1787403,0.69,1.14,61.1275,"October 17, 22",0.0114,,,,,
2022-10-14,63.07,63.26,59.37,59.48,58.21,1645700,1645700,-3.59,-5.69,61.295,"October 14, 22",-0.0569,,,,,
2022-10-13,59.62,62.95,59.2,62.56,61.22,1723600,1723600,2.94,4.93,61.0825,"October 13, 22",0.0493,,,,,
2022-10-12,61.8,61.8,60.55,60.68,59.38,1287038,1287038,-1.12,-1.81,61.2075,"October 12, 22",-0.0181,,,,,
2022-10-11,62,62.71,61.44,61.96,60.63,1286100,1286100,-0.04,-0.06451613,62.0275,"October 11, 22",-0.0006451613,,,,,
2022-10-10,61.53,62.3,61.36,62.07,60.74,807429,807429,0.54,0.87762,61.815,"October 10, 22",0.0087762,,,,,
2022-10-07,62.16,62.29,60.8,61.22,59.91,1114600,1114600,-0.94,-1.51,61.6175,"October 07, 22",-0.0151,,,,,
2022-10-06,63.58,63.7,62.42,62.65,61.31,1049400,1049400,-0.93,-1.46,63.0875,"October 06, 22",-0.0146,,,,,
2022-10-05,62.77,64.03,62.63,63.71,62.34,914900,914900,0.94,1.5,63.285,"October 05, 22",0.015,,,,,
2022-10-04,62.58,64.02,62.58,63.3,61.94,1090300,1090300,0.72,1.15,63.12,"October 04, 22",0.0115,,,,,
2022-10-03,60.55,62.4,60.55,62.04,60.71,1644000,1644000,1.49,2.46,61.385,"October 03, 22",0.0246,,,,,
2022-09-30,60.81,61.7,60.29,60.48,59.18,1825141,1825141,-0.33,-0.54267,60.82,"September 30, 22",-0.0054267,,,,,
2022-09-29,60.04,61.01,59.42,60.89,59.59,2034500,2034500,0.85,1.42,60.34,"September 29, 22",0.0142,,,,,
2022-09-28,60.08,60.67,59.47,60.24,58.95,1393234,1393234,0.16,0.26631,60.115,"September 28, 22",0.0026631,,,,,
