date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,paymentDate,recordDate,declarationDate
2022-09-08,123.77,124.71,122.23,124.11,119.01,485128,485100,0.34,0.2747,123.54,"September 08, 22",0.002747,,,,,
2022-09-07,120.71,124.7,120.54,123.69,118.61,512830,512600,2.98,2.47,123.71,"September 07, 22",0.0247,,,,,
2022-09-06,123.4,123.4,120.41,121.49,116.5,374422,374400,-1.91,-1.55,121.19,"September 06, 22",-0.0155,,,,,
2022-09-02,121.58,122.63,119.67,119.81,114.89,566314,566300,-1.77,-1.46,121.06,"September 02, 22",-0.0146,,,,,
2022-09-01,117.8,121.33,117.2,121.23,116.25,613788,613800,3.43,2.91,120.05,"September 01, 22",0.0291,,,,,
2022-08-31,119.09,120.1,117.84,117.97,113.12,702344,702300,-1.12,-0.94047,118.43,"August 31, 22",-0.0094047,,,,,
2022-08-30,119.83,120.32,117.78,117.78,112.94,825426,825400,-2.05,-1.71,118.62,"August 30, 22",-0.0171,0.5,0.5,2022-09-15,2022-08-31,2022-08-18
2022-08-29,120.02,121.05,119.39,120.33,114.91,383498,383500,0.31,0.25829,120.39,"August 29, 22",0.0025829,,,,,
2022-08-26,123.84,124.23,119.98,120.35,114.93,477463,477500,-3.49,-2.82,121.14,"August 26, 22",-0.0282,,,,,
2022-08-25,122.5,123.45,122.09,123.29,117.74,245677,245700,0.79,0.6449,122.77,"August 25, 22",0.006449,,,,,
2022-08-24,121.63,123.6,121.63,122.49,116.97,527681,527700,0.86,0.70706,122.44,"August 24, 22",0.0070706,,,,,
2022-08-23,123.5,125,121.37,121.96,116.47,361727,361700,-1.54,-1.25,122.03,"August 23, 22",-0.0125,,,,,
2022-08-22,122.81,126.01,122.61,123.43,117.87,538130,538100,0.62,0.50484,124.33,"August 22, 22",0.0050484,,,,,
2022-08-19,126.56,126.56,123.02,123.78,118.2,2295300,2295300,-2.78,-2.2,123.9,"August 19, 22",-0.022,,,,,
2022-08-18,124.05,126.61,123.99,126.32,120.63,742207,742200,2.27,1.83,125.74,"August 18, 22",0.0183,,,,,
2022-08-17,119.62,123.57,119.62,123.56,117.99,594258,594300,3.94,3.29,122.31,"August 17, 22",0.0329,,,,,
2022-08-16,118.81,120.29,118.81,119.92,114.52,507667,507700,1.11,0.93426,119.69,"August 16, 22",0.0093426,,,,,
2022-08-15,118.07,120.9,118.07,119.35,113.97,437110,437100,1.28,1.08,119.72,"August 15, 22",0.0108,,,,,
2022-08-12,118,119.75,116.93,119.64,114.25,562103,562100,1.64,1.39,118.8,"August 12, 22",0.0139,,,,,
2022-08-11,118.46,119.835,117.38,117.5,112.21,486837,486800,-0.96,-0.8104,118.1,"August 11, 22",-0.008104,,,,,
2022-08-10,118.61,119.21,117.77,118.46,113.12,628871,628900,-0.15,-0.12646,118.34,"August 10, 22",-0.0012646,,,,,
2022-08-09,118.8,119.41,118.33,118.75,113.4,372893,372900,-0.05,-0.04208754,118.81,"August 09, 22",-0.0004208754,,,,,
2022-08-08,121.35,121.35,118.66,118.81,113.46,384368,384400,-2.54,-2.09,119.34,"August 08, 22",-0.0209,,,,,
2022-08-05,119.7,120.905,118.68,120.48,115.05,444651,444700,0.78,0.65163,120.06,"August 05, 22",0.0065163,,,,,
2022-08-04,117.51,119.31,117.14,119.09,113.73,540097,540100,1.58,1.34,118.68,"August 04, 22",0.0134,,,,,
2022-08-03,117.88,118.35,116.77,117.85,112.54,632443,632400,-0.03,-0.02544961,117.55,"August 03, 22",-0.0002544961,,,,,
2022-08-02,115.97,118.38,114.87,117.64,112.34,866358,866400,1.67,1.44,117.16,"August 02, 22",0.0144,,,,,
2022-08-01,123.02,123.02,115.64,116.53,111.28,1448101,1448100,-6.49,-5.28,117.26,"August 01, 22",-0.0528,,,,,
2022-07-29,124.89,125.2,121.045,123.38,117.82,1122494,1122500,-1.51,-1.21,123.31,"July 29, 22",-0.0121,,,,,
2022-07-28,124.88,126.87,124.59,125.67,120.01,915338,915300,0.79,0.63261,126.11,"July 28, 22",0.0063261,,,,,
2022-07-27,124.61,125.825,123.43,125.15,119.51,587550,587600,0.54,0.43335,125.05,"July 27, 22",0.0043335,,,,,
2022-07-26,122.72,125.845,122.72,125.08,119.45,799087,799100,2.36,1.92,125.12,"July 26, 22",0.0192,,,,,
2022-07-25,123.01,124.84,123.01,124.75,119.13,437389,437400,1.74,1.41,124.22,"July 25, 22",0.0141,,,,,
2022-07-22,123.66,124.55,123.01,123.73,118.16,398537,398500,0.07,0.05660683,123.69,"July 22, 22",0.0005660683,,,,,
2022-07-21,122.5,124.095,121.885,124,118.42,440847,440800,1.5,1.22,123.52,"July 21, 22",0.0122,,,,,
2022-07-20,122.36,123.38,121.02,121.78,116.3,592178,592200,-0.58,-0.47401,122.09,"July 20, 22",-0.0047401,,,,,
2022-07-19,121.53,123.06,120.83,121.86,116.37,1036612,1036600,0.33,0.27154,121.97,"July 19, 22",0.0027154,,,,,
2022-07-18,119.05,120.61,118.03,118.18,112.86,618882,618900,-0.87,-0.73079,119.16,"July 18, 22",-0.0073079,,,,,
2022-07-15,119.58,119.89,118.361,118.98,113.62,511313,511300,-0.6,-0.50176,119.19,"July 15, 22",-0.0050176,,,,,
2022-07-14,116.88,117.98,115.82,117.93,112.62,385024,385000,1.05,0.89836,117.19,"July 14, 22",0.0089836,,,,,
2022-07-13,119.88,120.8,118.07,118.11,112.79,693115,693100,-1.77,-1.48,119.41,"July 13, 22",-0.0148,,,,,
2022-07-12,121.77,122.95,119.13,120.12,114.71,597338,597300,-1.65,-1.36,120.6,"July 12, 22",-0.0136,,,,,
2022-07-11,118.21,121.55,118.06,121.28,115.82,468991,468900,3.07,2.6,120.55,"July 11, 22",0.026,,,,,
2022-07-08,120.11,120.19,118.43,118.51,113.17,314004,314000,-1.6,-1.33,118.95,"July 08, 22",-0.0133,,,,,
2022-07-07,117.72,119.31,117.72,119.19,113.82,377431,377400,1.47,1.25,118.81,"July 07, 22",0.0125,,,,,
2022-07-06,117.93,119.585,117.44,117.73,112.43,668386,668400,-0.2,-0.16959,118.22,"July 06, 22",-0.0016959,,,,,
2022-07-05,114.19,117.54,113.11,117.44,112.15,537250,537100,3.25,2.85,116.14,"July 05, 22",0.0285,,,,,
2022-07-01,113.96,114.71,111.88,114.68,109.51,465121,465100,0.72,0.6318,113.67,"July 01, 22",0.006318,,,,,
2022-06-30,112.31,114.31,111.83,113.19,108.09,801500,801500,0.88,0.78355,113.44,"June 30, 22",0.0078355,,,,,
2022-06-29,114.51,115.1,112.64,113.9,108.77,514508,514500,-0.61,-0.5327,113.85,"June 29, 22",-0.005327,,,,,
2022-06-28,114.31,116.125,113.24,114.07,108.93,398871,398900,-0.24,-0.20996,114.72,"June 28, 22",-0.0020996,,,,,
2022-06-27,114.93,115.12,113.65,114.53,109.37,429652,429700,-0.4,-0.34804,114.54,"June 27, 22",-0.0034804,,,,,
2022-06-24,112.22,115.34,111.84,114.94,109.76,894289,894300,2.72,2.42,114.44,"June 24, 22",0.0242,,,,,
2022-06-23,109.35,112.8,109.35,112.35,107.29,443979,444000,3,2.74,111.37,"June 23, 22",0.0274,,,,,
2022-06-22,109.37,110.03,108.53,109.38,104.45,731414,731400,0.01,0.00914328,109.3,"June 22, 22",9.14328e-05,,,,,
2022-06-21,109.22,110.97,109.22,109.69,104.75,783792,783800,0.47,0.43032,109.96,"June 21, 22",0.0043032,,,,,
2022-06-17,107.48,110.4216,107.48,109.15,104.23,935493,935400,1.67,1.55,109.2,"June 17, 22",0.0155,,,,,
2022-06-16,109.39,109.85,107.84,108.87,103.97,505509,505500,-0.52,-0.47536,108.97,"June 16, 22",-0.0047536,,,,,
2022-06-15,109.05,110.46,107.66,109.72,104.78,593353,593400,0.67,0.6144,109.25,"June 15, 22",0.006144,,,,,
2022-06-14,107.01,109.125,107.01,107.52,102.68,386736,386700,0.51,0.47659,107.99,"June 14, 22",0.0047659,,,,,
2022-06-13,107.88,109.85,106.41,108.52,103.63,491041,491000,0.64,0.59325,108.4,"June 13, 22",0.0059325,,,,,
2022-06-10,113.11,113.11,109.77,109.77,104.83,697559,697600,-3.34,-2.95,110.84,"June 10, 22",-0.0295,,,,,
2022-06-09,113.81,115.11,113.187,113.62,108.5,475266,475300,-0.19,-0.16694,113.95,"June 09, 22",-0.0016694,,,,,
2022-06-08,113.88,114.26,112.63,113.49,108.38,380540,380500,-0.39,-0.34247,113.49,"June 08, 22",-0.0034247,,,,,
2022-06-07,114.35,115.02,113.5,113.64,108.52,554283,554300,-0.71,-0.6209,113.9,"June 07, 22",-0.006209,,,,,
2022-06-06,114.35,115.83,113.85,114.9,109.72,324653,324500,0.55,0.48098,114.77,"June 06, 22",0.0048098,,,,,
2022-06-03,114.9,115.81,113.92,114,108.87,335805,335800,-0.9,-0.78329,114.45,"June 03, 22",-0.0078329,,,,,
2022-06-02,113.38,115.54,112.54,115.54,110.34,431504,431500,2.16,1.91,114.46,"June 02, 22",0.0191,,,,,
2022-06-01,112.6,113.505,111.955,112.42,107.36,614210,614200,-0.18,-0.15986,112.66,"June 01, 22",-0.0015986,,,,,
2022-05-31,110.48,112.43,110.48,112.31,107.25,1240685,1240500,1.83,1.66,111.94,"May 31, 22",0.0166,,,,,
2022-05-27,109.29,111.85,109,111.85,106.81,491916,491800,2.56,2.34,110.93,"May 27, 22",0.0234,0.48,0.48,2022-06-15,2022-05-31,2022-05-12
2022-05-26,108.44,109.475,108.05,109.4,104.01,557243,557200,0.96,0.88528,109.04,"May 26, 22",0.0088528,,,,,
2022-05-25,107.75,108.1792,105.65,107.72,102.41,746696,746500,-0.03,-0.02784223,107.19,"May 25, 22",-0.0002784223,,,,,
2022-05-24,106.72,107.719,105.31,106.95,101.68,482828,482800,0.23,0.21552,106.67,"May 24, 22",0.0021552,,,,,
2022-05-23,107.41,107.94,106.52,107.64,102.34,564566,564600,0.23,0.21413,107.31,"May 23, 22",0.0021413,,,,,
2022-05-20,106.05,107.19,104.94,106.94,101.67,626433,626400,0.89,0.83923,106.08,"May 20, 22",0.0083923,,,,,
2022-05-19,104.41,107.35,103.8197,105.56,100.36,577856,577900,1.15,1.1,105.89,"May 19, 22",0.011,,,,,
2022-05-18,108.2,108.43,104.84,104.84,99.67,530033,530000,-3.36,-3.11,105.73,"May 18, 22",-0.0311,,,,,
2022-05-17,109.27,110.48,108.055,108.46,103.12,528199,528200,-0.81,-0.74128,108.77,"May 17, 22",-0.0074128,,,,,
2022-05-16,109.79,109.79,107.59,109.28,103.9,415084,415100,-0.51,-0.46452,108.9,"May 16, 22",-0.0046452,,,,,
2022-05-13,107.4,109.73,105.98,109.38,103.99,581069,581100,1.98,1.84,109.11,"May 13, 22",0.0184,,,,,
2022-05-12,108.11,108.67,104.43,107.06,101.79,824034,823800,-1.05,-0.97123,106.22,"May 12, 22",-0.0097123,,,,,
2022-05-11,107.04,109.55,107.04,108.52,103.17,663757,663600,1.48,1.38,108.49,"May 11, 22",0.0138,,,,,
2022-05-10,107.78,108.51,105.72,108.24,102.91,823923,823800,0.46,0.4268,107.59,"May 10, 22",0.004268,,,,,
2022-05-09,110.18,110.97,107.19,107.19,101.91,711648,711500,-2.99,-2.71,108.53,"May 09, 22",-0.0271,,,,,
2022-05-06,110.71,111.94,108.64,111.25,105.77,603891,603800,0.54,0.48776,110.72,"May 06, 22",0.0048776,,,,,
2022-05-05,114.35,114.595,110.84,111.29,105.81,865918,865800,-3.06,-2.68,112.22,"May 05, 22",-0.0268,,,,,
2022-05-04,112.88,114.81,111.22,114.7,109.05,845153,845100,1.82,1.61,113.21,"May 04, 22",0.0161,,,,,
2022-05-03,112.93,113.54,111.83,112.35,106.81,945056,945100,-0.58,-0.51359,112.65,"May 03, 22",-0.0051359,,,,,
2022-05-02,113.15,113.63,109.505,111.96,106.44,1069463,1069500,-1.19,-1.05,111.62,"May 02, 22",-0.0105,,,,,
2022-04-29,114.37,119.36,112.16,112.98,107.41,1104942,1104900,-1.39,-1.22,114.07,"April 29, 22",-0.0122,,,,,
2022-04-28,116.18,117.08,114.34,115.27,109.59,741127,741000,-0.91,-0.78327,115.74,"April 28, 22",-0.0078327,,,,,
2022-04-27,112.14,115.82,112.14,115.46,109.77,675747,675700,3.32,2.96,114.9,"April 27, 22",0.0296,,,,,
2022-04-26,114.49,115.095,111.56,111.56,106.06,527262,527100,-2.93,-2.56,112.86,"April 26, 22",-0.0256,,,,,
2022-04-25,114.31,116.13,112.6,115.27,109.59,570231,570200,0.96,0.83982,114.54,"April 25, 22",0.0083982,,,,,
2022-04-22,114.32,115.63,114,114.11,108.49,488442,488400,-0.21,-0.18369,114.63,"April 22, 22",-0.0018369,,,,,
2022-04-21,118.41,118.41,113.56,115,109.33,589443,589400,-3.41,-2.88,115.26,"April 21, 22",-0.0288,,,,,
2022-04-20,118.18,120.66,117.69,118.21,112.39,764078,764100,0.03,0.02538501,119.04,"April 20, 22",0.0002538501,,,,,
2022-04-19,116.88,117.97,115.821,117.78,111.98,647105,647100,0.9,0.77002,117.43,"April 19, 22",0.0077002,,,,,
2022-04-18,119.09,119.93,115.51,116.34,110.61,721201,721200,-2.75,-2.31,117.07,"April 18, 22",-0.0231,,,,,
2022-04-14,120.86,121.98,116.83,117.33,111.55,919970,920000,-3.53,-2.92,118.77,"April 14, 22",-0.0292,,,,,
2022-04-13,117.77,121.75,117.56,119.55,113.66,1489180,1489200,1.78,1.51,119.89,"April 13, 22",0.0151,,,,,
2022-04-12,117,117.93,116.75,117.76,111.96,589913,589900,0.76,0.64957,117.45,"April 12, 22",0.0064957,,,,,
2022-04-11,116.78,117.35,115.85,116.75,111,478539,478400,-0.03,-0.02568933,116.79,"April 11, 22",-0.0002568933,,,,,
2022-04-08,119.61,119.61,115.88,116.35,110.62,495268,495100,-3.26,-2.73,116.79,"April 08, 22",-0.0273,,,,,
2022-04-07,115.78,118.56,114.63,117.94,112.13,819770,819800,2.16,1.87,117.28,"April 07, 22",0.0187,,,,,
2022-04-06,113.88,116.1258,113.02,114.92,109.26,515922,515900,1.04,0.91324,114.9,"April 06, 22",0.0091324,,,,,
2022-04-05,113.52,115.39,112.88,113.18,107.6,569831,569800,-0.34,-0.29951,113.64,"April 05, 22",-0.0029951,,,,,
2022-04-04,116.17,116.9,112.78,112.92,107.36,632686,632500,-3.25,-2.8,113.81,"April 04, 22",-0.028,,,,,
2022-04-01,115.18,117.26,113.9,116.85,111.09,533448,533400,1.67,1.45,116.22,"April 01, 22",0.0145,,,,,
2022-03-31,114.21,118,113.6,114.42,108.78,1001261,1001300,0.21,0.18387,115.7,"March 31, 22",0.0018387,,,,,
2022-03-30,114.31,115.83,113.48,114.69,109.04,497283,497300,0.38,0.33243,114.56,"March 30, 22",0.0033243,,,,,
2022-03-29,114.74,114.78,112.39,114.78,109.12,666951,666900,0.04,0.03486143,113.93,"March 29, 22",0.0003486143,,,,,
2022-03-28,115.15,115.2,110.75,112.94,107.38,514150,514200,-2.21,-1.92,112.94,"March 28, 22",-0.0192,,,,,
2022-03-25,114.12,115.64,113.01,114.73,109.08,634417,634200,0.61,0.53453,114.21,"March 25, 22",0.0053453,,,,,
2022-03-24,115.28,115.45,113.05,113.7,108.1,667016,667000,-1.58,-1.37,113.67,"March 24, 22",-0.0137,,,,,
2022-03-23,118.98,119.35,114.98,115.29,109.61,452390,452400,-3.69,-3.1,116.4,"March 23, 22",-0.031,,,,,
2022-03-22,116.44,120.21,116.44,119.46,113.57,518145,518100,3.02,2.59,119.3,"March 22, 22",0.0259,,,,,
2022-03-21,117.04,118.54,115.09,116.02,110.3,582847,582800,-1.02,-0.8715,116.33,"March 21, 22",-0.008715,,,,,
2022-03-18,118.42,119.44,116.8,116.8,111.05,926483,926500,-1.62,-1.37,117.53,"March 18, 22",-0.0137,,,,,
2022-03-17,114.82,119.33,114.35,117.64,111.84,669563,669600,2.82,2.46,117.79,"March 17, 22",0.0246,,,,,
2022-03-16,114.65,115.885,113.53,115.23,109.55,745802,745800,0.58,0.50589,114.7,"March 16, 22",0.0050589,,,,,
2022-03-15,113.21,114.745,111.76,114.33,108.7,874094,874100,1.12,0.98931,113.72,"March 15, 22",0.0098931,,,,,
2022-03-14,114.94,116.36,113.08,113.72,108.12,713011,713000,-1.22,-1.06,114.69,"March 14, 22",-0.0106,,,,,
2022-03-11,114.25,116.13,114,114,108.38,503471,503500,-0.25,-0.21882,114.94,"March 11, 22",-0.0021882,,,,,
2022-03-10,113.6,114.24,112.28,114.12,108.5,330023,330000,0.52,0.45775,113.48,"March 10, 22",0.0045775,,,,,
2022-03-09,115.65,116.265,113.69,115.08,109.41,633237,633200,-0.57,-0.49287,115.01,"March 09, 22",-0.0049287,,,,,
2022-03-08,116.81,117.59,113.6,113.69,108.09,473693,473700,-3.12,-2.67,115.12,"March 08, 22",-0.0267,,,,,
2022-03-07,120.95,120.95,116.32,116.42,110.68,546102,546100,-4.53,-3.75,117.99,"March 07, 22",-0.0375,,,,,
2022-03-04,116.6,120.79,115.05,120.52,114.58,661254,661200,3.92,3.36,119.18,"March 04, 22",0.0336,,,,,
2022-03-03,118.99,119.54,116.63,117.34,111.56,988099,988100,-1.65,-1.39,117.66,"March 03, 22",-0.0139,,,,,
2022-03-02,118.54,118.78,117.07,118.64,112.79,663050,663100,0.1,0.08435971,117.88,"March 02, 22",0.0008435971,,,,,
2022-03-01,116.91,118.65,116.145,117.2,111.43,649844,649800,0.29,0.24805,117.3,"March 01, 22",0.0024805,,,,,
2022-02-28,116.28,117.81,115,117.29,111.51,1143895,1143800,1.01,0.86859,116.79,"February 28, 22",0.0086859,,,,,
2022-02-25,117.46,118.22,115.75,117.44,111.65,563950,564000,-0.02,-0.01702707,116.98,"February 25, 22",-0.0001702707,0.48,0.48,2022-03-15,2022-02-28,2022-02-10
2022-02-24,113.39,117.41,112.24,117.27,111.04,751778,751800,3.88,3.42,116.12,"February 24, 22",0.0342,,,,,
2022-02-23,116.11,118.44,114.45,114.54,108.45,561336,561300,-1.57,-1.35,115.8,"February 23, 22",-0.0135,,,,,
2022-02-22,118.18,118.92,115.5,116.47,110.28,841048,841000,-1.71,-1.45,116.94,"February 22, 22",-0.0145,,,,,
2022-02-18,119.11,119.11,116.35,118.81,112.5,651118,651100,-0.3,-0.25187,118.08,"February 18, 22",-0.0025187,,,,,
2022-02-17,120.15,121.43,118.43,118.43,112.14,599241,599000,-1.72,-1.43,119.61,"February 17, 22",-0.0143,,,,,
2022-02-16,121.77,122.61,120.71,121.22,114.78,491662,491700,-0.55,-0.45167,121.53,"February 16, 22",-0.0045167,,,,,
2022-02-15,121.15,122.5,120.58,121.81,115.34,586277,551900,0.66,0.54478,121.33,"February 15, 22",0.0054478,,,,,
2022-02-14,120.37,121.41,118.96,120.58,114.17,584618,584500,0.21,0.17446,120.32,"February 14, 22",0.0017446,,,,,
2022-02-11,124,124,119.75,120.29,113.9,711661,711600,-3.71,-2.99,121.01,"February 11, 22",-0.0299,,,,,
2022-02-10,120.06,124.39,119.55,121.1,114.67,769347,769300,1.04,0.86623,122.07,"February 10, 22",0.0086623,,,,,
2022-02-09,124.43,125.21,120.7,121.3,114.86,739408,739400,-3.13,-2.52,122.05,"February 09, 22",-0.0252,,,,,
2022-02-08,120.92,122.595,118.59,122.59,116.08,649772,649800,1.67,1.38,121.33,"February 08, 22",0.0138,,,,,
2022-02-07,121.33,121.73,119.14,119.95,113.58,509712,509700,-1.38,-1.14,120.28,"February 07, 22",-0.0114,,,,,
2022-02-04,115.1,120.7,114,120.25,113.86,1126351,1126400,5.15,4.47,118.32,"February 04, 22",0.0447,,,,,
2022-02-03,118.94,119.925,116.14,116.68,110.48,612940,612800,-2.26,-1.9,117.35,"February 03, 22",-0.019,,,,,
2022-02-02,118.35,120.2,118.05,120,113.62,558829,558800,1.65,1.39,119.37,"February 02, 22",0.0139,,,,,
2022-02-01,118.97,119.16,117.27,118.89,112.57,430666,430700,-0.08,-0.06724384,118.37,"February 01, 22",-0.0006724384,,,,,
2022-01-31,115.35,118.53,115,118.53,112.23,717412,717400,3.18,2.76,117.78,"January 31, 22",0.0276,,,,,
2022-01-28,114.11,116.32,112.67,116.32,110.14,481966,482000,2.21,1.94,114.91,"January 28, 22",0.0194,,,,,
2022-01-27,115.87,117.92,114.75,114.75,108.65,422345,422300,-1.12,-0.9666,115.7,"January 27, 22",-0.009666,,,,,
2022-01-26,115.64,117.87,113.76,114.85,108.75,657081,657100,-0.79,-0.68315,115.39,"January 26, 22",-0.0068315,,,,,
2022-01-25,117.67,117.77,114.36,115.61,109.47,559516,559500,-2.06,-1.75,115.81,"January 25, 22",-0.0175,,,,,
2022-01-24,118.41,118.41,113.1,118.1,111.83,789218,789200,-0.31,-0.2618,116.02,"January 24, 22",-0.002618,,,,,
2022-01-21,121.01,121.32,118.09,118.09,111.82,659861,659800,-2.92,-2.41,119.25,"January 21, 22",-0.0241,,,,,
2022-01-20,117.2,122.1432,116.2853,120.35,113.96,469721,469700,3.15,2.69,120.81,"January 20, 22",0.0269,,,,,
2022-01-19,119.87,121.24,119.27,120.29,113.9,510894,510900,0.42,0.35038,120.4,"January 19, 22",0.0035038,,,,,
2022-01-18,117.03,120.14,115.7794,119.3,112.96,704546,704500,2.27,1.94,118.65,"January 18, 22",0.0194,,,,,
2022-01-14,119.74,121,117,118.16,111.88,734954,735000,-1.58,-1.32,118.25,"January 14, 22",-0.0132,,,,,
2022-01-13,124.42,124.725,120.36,120.36,113.97,510681,510500,-4.06,-3.26,121.54,"January 13, 22",-0.0326,,,,,
2022-01-12,126.58,127,123.56,124.58,117.96,366443,366400,-2,-1.58,124.28,"January 12, 22",-0.0158,,,,,
2022-01-11,121.53,125.94,121.16,125.94,119.25,513265,513300,4.41,3.63,124.1,"January 11, 22",0.0363,,,,,
2022-01-10,124.18,124.68,120.54,122.67,116.15,675096,675100,-1.51,-1.22,122.02,"January 10, 22",-0.0122,,,,,
2022-01-07,125.08,125.37,123.25,124.17,117.57,535884,535900,-0.91,-0.72753,123.96,"January 07, 22",-0.0072753,,,,,
2022-01-06,124.05,126,123.175,125.48,118.81,399959,400000,1.43,1.15,124.87,"January 06, 22",0.0115,,,,,
2022-01-05,126.79,126.79,124.01,124.49,117.88,472491,472500,-2.3,-1.81,124.87,"January 05, 22",-0.0181,,,,,
2022-01-04,126.79,129.21,124.78,125.73,119.05,918453,918500,-1.06,-0.83603,126.35,"January 04, 22",-0.0083603,,,,,
2022-01-03,129.89,129.93,126.54,128.46,121.63,464621,464600,-1.43,-1.1,128.13,"January 03, 22",-0.011,,,,,
2021-12-31,129.78,130.87,129.4,130.4,123.47,198223,198200,0.62,0.47773,130.38,"December 31, 21",0.0047773,,,,,
2021-12-30,128.64,130.25,128.5401,129.26,122.39,231557,231500,0.62,0.48197,129.62,"December 30, 21",0.0048197,,,,,
2021-12-29,131.19,131.19,128.42,129,122.15,194460,194500,-2.19,-1.67,129.25,"December 29, 21",-0.0167,,,,,
2021-12-28,129.4,132,129.4,130.17,123.25,251924,251900,0.77,0.59505,130.72,"December 28, 21",0.0059505,,,,,
2021-12-27,128.18,129.8,127.75,129.8,122.9,322433,322400,1.62,1.26,129.04,"December 27, 21",0.0126,,,,,
2021-12-23,129.87,131,129,129,122.15,316113,316100,-0.87,-0.6699,129.67,"December 23, 21",-0.006699,,,,,
2021-12-22,125.92,129.32,125.37,129.19,122.33,543052,543100,3.27,2.6,127.41,"December 22, 21",0.026,,,,,
2021-12-21,127.99,127.99,125.7,125.92,119.23,690001,690000,-2.07,-1.62,126.32,"December 21, 21",-0.0162,,,,,
2021-12-20,127.83,128.36,124.33,125.97,119.28,501335,501300,-1.86,-1.46,126.02,"December 20, 21",-0.0146,,,,,
2021-12-17,131.89,132.05,128.1,128.25,121.44,844780,842600,-3.64,-2.76,129.3,"December 17, 21",-0.0276,,,,,
2021-12-16,130.86,132.21,129.31,132.05,125.03,504048,504000,1.19,0.90937,131.6,"December 16, 21",0.0090937,,,,,
2021-12-15,129.13,130.9,127.21,129.86,122.96,531551,531500,0.73,0.56532,129.68,"December 15, 21",0.0056532,,,,,
2021-12-14,129.92,130.85,128.43,128.43,121.61,524899,524900,-1.49,-1.15,129.21,"December 14, 21",-0.0115,,,,,
2021-12-13,132.71,132.71,129.26,130.69,123.75,373828,373800,-2.02,-1.52,130.46,"December 13, 21",-0.0152,,,,,
2021-12-10,129,133.02,128.76,132.05,125.03,500698,500700,3.05,2.36,131.56,"December 10, 21",0.0236,,,,,
2021-12-09,131.96,132.34,128.18,129.04,122.18,534649,534600,-2.92,-2.21,129.38,"December 09, 21",-0.0221,,,,,
2021-12-08,131.02,132.15,129.93,131.36,124.38,516984,517000,0.34,0.2595,131.24,"December 08, 21",0.002595,,,,,
2021-12-07,132,132.9,128.47,130.97,124.01,642057,642100,-1.03,-0.7803,130.54,"December 07, 21",-0.007803,,,,,
2021-12-06,129.53,131.54,128.39,131.2,124.23,538927,538900,1.67,1.29,130.46,"December 06, 21",0.0129,,,,,
2021-12-03,130.07,130.27,126.89,129.08,122.22,517902,517700,-0.99,-0.76113,128.63,"December 03, 21",-0.0076113,,,,,
2021-12-02,126.82,130.59,126.82,129.78,122.88,598109,598100,2.96,2.33,129.68,"December 02, 21",0.0233,,,,,
2021-12-01,128.64,131.01,126.81,127.09,120.34,690772,690800,-1.55,-1.2,128.39,"December 01, 21",-0.012,,,,,
2021-11-30,127.78,130.17,126.73,128.94,122.09,2419523,2419500,1.16,0.90781,128.89,"November 30, 21",0.0090781,,,,,
2021-11-29,130.1,130.99,128.39,129.7,122.81,673936,673900,-0.4,-0.30746,129.85,"November 29, 21",-0.0030746,0.48,0.48,2021-12-15,2021-11-30,2021-10-26
2021-11-26,130.49,131.69,128.55,128.88,121.58,466100,466100,-1.61,-1.23,129.71,"November 26, 21",-0.0123,,,,,
2021-11-24,128.7,132.15,128.26,130.96,123.54,774600,774600,2.26,1.76,130.46,"November 24, 21",0.0176,,,,,
2021-11-23,126.6,130.09,125.03,128.99,121.68,708624,708600,2.39,1.89,127.78,"November 23, 21",0.0189,,,,,
2021-11-22,129.3,130.98,126.71,126.87,119.68,567400,567400,-2.43,-1.88,128.19,"November 22, 21",-0.0188,,,,,
2021-11-19,129.51,131.34,128.38,129.48,122.15,649080,649100,-0.03,-0.02316423,129.77,"November 19, 21",-0.0002316423,,,,,
2021-11-18,129.5,130.45,127.38,129.51,122.17,570767,570800,0.01,0.00772201,129.28,"November 18, 21",7.72201e-05,,,,,
2021-11-17,132,132.3,128.69,129.49,122.16,421575,421600,-2.51,-1.9,129.99,"November 17, 21",-0.019,,,,,
2021-11-16,131.28,134.315,131,132.01,124.53,459594,459600,0.73,0.55606,132.84,"November 16, 21",0.0055606,,,,,
2021-11-15,131.69,132.28,131,131,123.58,609797,609800,-0.69,-0.52396,131.37,"November 15, 21",-0.0052396,,,,,
2021-11-12,129.83,132.5,129.73,130.96,123.54,460347,460300,1.13,0.87037,131.27,"November 12, 21",0.0087037,,,,,
2021-11-11,128.76,129.76,126.42,129.2,121.88,495320,495300,0.44,0.34172,127.64,"November 11, 21",0.0034172,,,,,
2021-11-10,131.49,132.1172,127.01,127.86,120.62,774529,774500,-3.63,-2.76,128.37,"November 10, 21",-0.0276,,,,,
2021-11-09,134.22,134.24,130.59,131.22,123.79,626084,626100,-3,-2.24,131.76,"November 09, 21",-0.0224,,,,,
2021-11-08,133.98,134.84,130.3201,133.77,126.19,449307,449300,-0.21,-0.15674,133.01,"November 08, 21",-0.0015674,,,,,
2021-11-05,132.03,133.36,131.61,133.27,125.72,340950,341000,1.24,0.93918,132.65,"November 05, 21",0.0093918,,,,,
