date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,adjDividend,recordDate,dividend,declarationDate
2022-09-07,168.42,170.2,167.92,169.56,159.82,527500,527500,1.14,0.67688,169.025,"September 07, 22",0.0067688,,,,,
2022-09-06,166.54,169.55,166.17,167.87,158.23,439400,439400,1.33,0.79861,167.5325,"September 06, 22",0.0079861,,,,,
2022-09-02,172.09,172.09,165.89,166.48,156.92,525100,525100,-5.61,-3.26,169.1375,"September 02, 22",-0.0326,,,,,
2022-09-01,171.06,171.79,169.26,171.71,161.85,450024,450024,0.65,0.37998,170.955,"September 01, 22",0.0037998,,,,,
2022-08-31,173.29,174.05,170.02,171.17,161.34,667500,667500,-2.12,-1.22,172.1325,"August 31, 22",-0.0122,,,,,
2022-08-30,174.22,175.28,171.11,172.59,162.67,485113,485113,-1.63,-0.9356,173.3,"August 30, 22",-0.009356,,,,,
2022-08-29,172.45,174.93,171.25,173.84,163.85,493917,493917,1.39,0.80603,173.1175,"August 29, 22",0.0080603,,,,,
2022-08-26,176.34,176.88,173.63,173.99,163.99,954319,954319,-2.35,-1.33,175.21,"August 26, 22",-0.0133,,,,,
2022-08-25,175.14,176.62,174.17,176.48,166.34,397300,397300,1.34,0.7651,175.6025,"August 25, 22",0.007651,,,,,
2022-08-24,174.2,175.08,173.14,174.49,164.47,477400,477400,0.29,0.16648,174.2275,"August 24, 22",0.0016648,,,,,
2022-08-23,173.56,174.95,173.34,173.66,163.68,342500,342500,0.1,0.05761696,173.8775,"August 23, 22",0.0005761696,,,,,
2022-08-22,174.1,175.34,173.77,174.65,164.62,334900,334900,0.55,0.31591,174.465,"August 22, 22",0.0031591,,,,,
2022-08-19,176.36,176.67,174.64,176.03,165.92,389600,389600,-0.33,-0.18712,175.925,"August 19, 22",-0.0018712,,,,,
2022-08-18,177.98,178.18,175.39,177.15,166.97,409117,409117,-0.83,-0.46634,177.175,"August 18, 22",-0.0046634,,,,,
2022-08-17,175.42,178.57,175.15,177.63,167.43,592216,592216,2.21,1.26,176.6925,"August 17, 22",0.0126,,,,,
2022-08-16,177.16,179.74,176.09,177.32,167.13,929500,929500,0.16,0.09031384,177.5775,"August 16, 22",0.0009031384,,,,,
2022-08-15,181.67,183.12,177.53,178.14,167.91,1063700,1063700,-3.53,-1.94,180.115,"August 15, 22",-0.0194,,,,,
2022-08-12,171.07,183.33,171.07,183.22,172.69,977321,977321,12.15,7.1,177.1725,"August 12, 22",0.071,,,,,
2022-08-11,171.22,171.38,169.34,169.73,159.98,484063,484063,-1.49,-0.87023,170.4175,"August 11, 22",-0.0087023,,,,,
2022-08-10,172.04,172.09,169.69,170.52,160.72,400200,400200,-1.52,-0.88352,171.085,"August 10, 22",-0.0088352,,,,,
2022-08-09,167.67,169.51,166.79,169,159.29,317000,317000,1.33,0.79322,168.2425,"August 09, 22",0.0079322,,,,,
2022-08-08,168.87,169.36,167.06,167.57,157.94,259600,259600,-1.3,-0.76982,168.215,"August 08, 22",-0.0076982,,,,,
2022-08-05,165.2,167.87,164.42,167.85,158.21,263600,263600,2.65,1.6,166.335,"August 05, 22",0.016,,,,,
2022-08-04,165.04,167.65,164.4,167.12,157.52,303400,303400,2.08,1.26,166.0525,"August 04, 22",0.0126,,,,,
2022-08-03,163.88,166.02,163.39,165.2,155.71,380509,380509,1.32,0.80547,164.6225,"August 03, 22",0.0080547,,,,,
2022-08-02,160.63,163.47,159.75,163.28,153.9,518219,518219,2.65,1.65,161.7825,"August 02, 22",0.0165,,,,,
2022-08-01,158.98,161.92,158.55,161.34,152.07,329732,329732,2.36,1.48,160.1975,"August 01, 22",0.0148,,,,,
2022-07-29,160.95,162.17,159.83,160.55,151.33,803700,803700,-0.4,-0.24852,160.875,"July 29, 22",-0.0024852,,,,,
2022-07-28,158.57,161.24,157.42,160.84,151.6,419700,419700,2.27,1.43,159.5175,"July 28, 22",0.0143,,,,,
2022-07-27,155.51,159.1,155.51,158.2,149.11,471649,471649,2.69,1.73,157.08,"July 27, 22",0.0173,,,,,
2022-07-26,154.49,155.22,152.14,154.94,146.04,476900,476900,0.45,0.29128,154.1975,"July 26, 22",0.0029128,,,,,
2022-07-25,156.64,156.64,154.09,154.95,146.05,375500,375500,-1.69,-1.08,155.58,"July 25, 22",-0.0108,,,,,
2022-07-22,156.91,157.82,155.3,156.19,147.22,245933,245933,-0.72,-0.45886,156.555,"July 22, 22",-0.0045886,,,,,
2022-07-21,152.51,155.97,152.3,155.9,146.94,312400,312400,3.39,2.22,154.17,"July 21, 22",0.0222,,,,,
2022-07-20,152.53,154.65,152.04,152.51,143.75,436200,436200,-0.02,-0.01311217,152.9325,"July 20, 22",-0.0001311217,,,,,
2022-07-19,148.69,152.38,148.69,152.34,143.59,563700,563700,3.65,2.45,150.525,"July 19, 22",0.0245,,,,,
2022-07-18,150,150,146.39,147.07,138.62,463306,463306,-2.93,-1.95,148.365,"July 18, 22",-0.0195,,,,,
2022-07-15,149.24,149.88,147.67,149.32,140.74,465800,465800,0.08,0.05360493,149.0275,"July 15, 22",0.0005360493,,,,,
2022-07-14,143.92,147.14,143.3,146.79,138.36,433912,433912,2.87,1.99,145.2875,"July 14, 22",0.0199,,,,,
2022-07-13,143.86,146.44,143.74,145.92,137.54,385908,385908,2.06,1.43,144.99,"July 13, 22",0.0143,,,,,
2022-07-12,147.7,149.54,145.41,146.09,137.7,311611,311611,-1.61,-1.09,147.185,"July 12, 22",-0.0109,,,,,
2022-07-11,148.09,148.75,147.41,147.69,139.21,297510,297510,-0.4,-0.27011,147.985,"July 11, 22",-0.0027011,,,,,
2022-07-08,148.7,149.85,147.62,149.3,140.72,421400,421400,0.6,0.4035,148.8675,"July 08, 22",0.004035,,,,,
2022-07-07,148.4,149.53,147.87,149.38,140.8,376500,376500,0.98,0.66038,148.795,"July 07, 22",0.0066038,,,,,
2022-07-06,146.93,149.98,146.37,148.76,140.21,486400,486400,1.83,1.25,148.01,"July 06, 22",0.0125,,,,,
2022-07-05,145.22,146.27,142.75,146.15,137.75,357233,357233,0.93,0.64041,145.0975,"July 05, 22",0.0064041,,,,,
2022-07-01,142.94,147.08,142.61,146.42,138.01,358535,358535,3.48,2.43,144.7625,"July 01, 22",0.0243,,,,,
2022-06-30,141.49,144.11,141.15,142.55,134.36,543927,543927,1.06,0.74917,142.325,"June 30, 22",0.0074917,,,,,
2022-06-29,141.49,144.78,140.18,143.89,135.62,686015,686015,2.4,1.7,142.585,"June 29, 22",0.017,,,,,
2022-06-28,146.93,148.07,141.07,141.16,133.05,507141,507141,-5.77,-3.93,144.3075,"June 28, 22",-0.0393,,,,,
2022-06-27,145.5,147.56,144.85,146.89,138.45,402900,402900,1.39,0.95533,146.2,"June 27, 22",0.0095533,,,,,
2022-06-24,140,145.74,139.47,145.59,137.23,557600,557600,5.59,3.99,142.7,"June 24, 22",0.0399,,,,,
2022-06-23,136.37,139.11,135.59,138.71,130.74,336000,336000,2.34,1.72,137.445,"June 23, 22",0.0172,,,,,
2022-06-22,132.4,136.37,132.4,135.64,127.85,444500,444500,3.24,2.45,134.2025,"June 22, 22",0.0245,,,,,
2022-06-21,134.21,135.73,133.92,134.72,126.98,589100,589100,0.51,0.38,134.645,"June 21, 22",0.0038,,,,,
2022-06-17,134.05,135.81,132.78,133.41,125.75,1106406,1106406,-0.64,-0.47743,134.0125,"June 17, 22",-0.0047743,,,,,
2022-06-16,135.01,135.79,133.72,134.16,126.45,655300,655300,-0.85,-0.62958,134.67,"June 16, 22",-0.0062958,,,,,
2022-06-15,135.32,139.48,134.99,137.95,130.02,675130,675130,2.63,1.94,136.935,"June 15, 22",0.0194,,,,,
2022-06-14,134.9,136.35,133.17,134.42,126.7,367304,367304,-0.48,-0.35582,134.71,"June 14, 22",-0.0035582,2022-07-06,0.64,2022-06-15,0.64,2022-05-12
2022-06-13,137.03,137.84,134.24,135.15,126.78,458203,458203,-1.88,-1.37,136.065,"June 13, 22",-0.0137,,,,,
2022-06-10,140.51,142.06,139.23,140.09,131.41,480700,480700,-0.42,-0.29891,140.4725,"June 10, 22",-0.0029891,,,,,
2022-06-09,144.9,145.6,142.42,142.49,133.67,287428,287428,-2.41,-1.66,143.8525,"June 09, 22",-0.0166,,,,,
2022-06-08,146.99,147.23,145.2,145.49,136.48,224100,224100,-1.5,-1.02,146.2275,"June 08, 22",-0.0102,,,,,
2022-06-07,144,147.95,144,147.73,138.58,301810,301810,3.73,2.59,145.92,"June 07, 22",0.0259,,,,,
2022-06-06,147.12,147.76,145.01,145.36,136.36,228400,228400,-1.76,-1.2,146.3125,"June 06, 22",-0.012,,,,,
2022-06-03,146.22,147.11,145.17,146.29,137.23,255700,255700,0.07,0.04787307,146.1975,"June 03, 22",0.0004787307,,,,,
2022-06-02,145.16,147.65,143.9,147.63,138.49,302700,302700,2.47,1.7,146.085,"June 02, 22",0.017,,,,,
2022-06-01,146.52,147.06,143.74,144.73,135.77,452819,452819,-1.79,-1.22,145.5125,"June 01, 22",-0.0122,,,,,
2022-05-31,145.82,147.79,144.9,146.22,137.16,576600,576600,0.4,0.27431,146.1825,"May 31, 22",0.0027431,,,,,
2022-05-27,145.52,147.25,145.52,146.8,137.71,346900,346900,1.28,0.8796,146.2725,"May 27, 22",0.008796,,,,,
2022-05-26,141.66,145.15,141,144.44,135.49,437500,437500,2.78,1.96,143.0625,"May 26, 22",0.0196,,,,,
2022-05-25,139.31,141.33,138.3,140.52,131.82,311100,311100,1.21,0.86857,139.865,"May 25, 22",0.0086857,,,,,
2022-05-24,139.46,140.25,137.37,139.69,131.04,307747,307747,0.23,0.16492,139.1925,"May 24, 22",0.0016492,,,,,
2022-05-23,140.25,141.06,138.44,140.39,131.7,323500,323500,0.14,0.09982175,140.035,"May 23, 22",0.0009982175,,,,,
2022-05-20,139.05,139.54,136.12,138.98,130.37,383100,383100,-0.07,-0.0503416,138.4225,"May 20, 22",-0.000503416,,,,,
2022-05-19,135.53,139.65,135.39,138.02,129.47,439636,439636,2.49,1.84,137.1475,"May 19, 22",0.0184,,,,,
2022-05-18,138.84,138.97,135.54,136.6,128.14,398348,398348,-2.24,-1.61,137.4875,"May 18, 22",-0.0161,,,,,
2022-05-17,141.1,141.1,138.59,140.48,131.78,465100,465100,-0.62,-0.4394,140.3175,"May 17, 22",-0.004394,,,,,
2022-05-16,138.38,139.85,136.08,138.96,130.35,552300,552300,0.58,0.41914,138.3175,"May 16, 22",0.0041914,,,,,
2022-05-13,137.42,140.35,137.38,139.34,130.71,530500,530500,1.92,1.4,138.6225,"May 13, 22",0.014,,,,,
2022-05-12,134.15,136.48,132.68,136.41,127.96,493639,493639,2.26,1.68,134.93,"May 12, 22",0.0168,,,,,
2022-05-11,136.12,138.81,134.63,134.93,126.57,635400,635400,-1.19,-0.87423,136.1225,"May 11, 22",-0.0087423,,,,,
2022-05-10,138.87,139.27,134.82,136.77,128.3,620600,620600,-2.1,-1.51,137.4325,"May 10, 22",-0.0151,,,,,
2022-05-09,137.23,139.99,136.49,137.71,129.18,517106,517106,0.48,0.34978,137.855,"May 09, 22",0.0034978,,,,,
2022-05-06,142.39,143.3,139.26,141.84,133.06,487500,487500,-0.55,-0.38626,141.6975,"May 06, 22",-0.0038626,,,,,
2022-05-05,148.11,149.22,141.67,143.07,134.21,538600,538600,-5.04,-3.4,145.5175,"May 05, 22",-0.034,,,,,
2022-05-04,145.03,149.95,142.48,149.35,140.1,580232,580232,4.32,2.98,146.7025,"May 04, 22",0.0298,,,,,
2022-05-03,143.67,147.31,143.28,146.44,137.37,611748,611748,2.77,1.93,145.175,"May 03, 22",0.0193,,,,,
2022-05-02,144.47,145.58,140.22,143.26,134.39,537114,537114,-1.21,-0.83754,143.3825,"May 02, 22",-0.0083754,,,,,
2022-04-29,148.33,149.19,143.76,144.13,135.2,478947,478947,-4.2,-2.83,146.3525,"April 29, 22",-0.0283,,,,,
2022-04-28,148.82,150.65,147.6,150.22,140.92,324100,324100,1.4,0.94073,149.3225,"April 28, 22",0.0094073,,,,,
2022-04-27,146.85,150.05,146.63,146.82,137.73,451500,451500,-0.03,-0.02042901,147.5875,"April 27, 22",-0.0002042901,,,,,
2022-04-26,149.84,150.41,146.35,146.44,137.37,372415,372415,-3.4,-2.27,148.26,"April 26, 22",-0.0227,,,,,
2022-04-25,148,151.12,146.41,151.04,141.69,413136,413136,3.04,2.05,149.1425,"April 25, 22",0.0205,,,,,
2022-04-22,153.74,154.97,148.23,148.3,139.12,462731,462731,-5.44,-3.54,151.31,"April 22, 22",-0.0354,,,,,
2022-04-21,156.72,157.04,153.9,154.47,144.9,286220,286220,-2.25,-1.44,155.5325,"April 21, 22",-0.0144,,,,,
2022-04-20,155.61,156.65,154.98,155.46,145.83,386709,386709,-0.15,-0.09639483,155.675,"April 20, 22",-0.0009639483,,,,,
2022-04-19,151.96,155.03,151.05,154.64,145.06,372910,372910,2.68,1.76,153.17,"April 19, 22",0.0176,,,,,
2022-04-18,153.18,153.64,150.33,151.62,142.23,428847,428847,-1.56,-1.02,152.1925,"April 18, 22",-0.0102,,,,,
2022-04-14,155.98,156.37,153.45,153.52,144.01,327412,327412,-2.46,-1.58,154.83,"April 14, 22",-0.0158,,,,,
2022-04-13,153.63,155.74,152.62,155.48,145.85,283723,283723,1.85,1.2,154.3675,"April 13, 22",0.012,,,,,
2022-04-12,155.71,156.87,153.56,154.07,144.53,494500,494500,-1.64,-1.05,155.0525,"April 12, 22",-0.0105,,,,,
2022-04-11,160.53,160.62,154.62,154.83,145.24,454224,454224,-5.7,-3.55,157.65,"April 11, 22",-0.0355,,,,,
2022-04-08,158.45,161.5,157.6,160.84,150.88,481724,481724,2.39,1.51,159.5975,"April 08, 22",0.0151,,,,,
2022-04-07,159.53,159.82,157.26,158.86,149.02,434834,434834,-0.67,-0.41998,158.8675,"April 07, 22",-0.0041998,,,,,
2022-04-06,157.86,159.88,156.75,159.6,149.72,572100,572100,1.74,1.1,158.5225,"April 06, 22",0.011,,,,,
2022-04-05,155.94,159.99,155.69,159.51,149.63,595739,595739,3.57,2.29,157.7825,"April 05, 22",0.0229,,,,,
2022-04-04,156.13,156.88,154.83,156.61,146.91,351200,351200,0.48,0.30744,156.1125,"April 04, 22",0.0030744,,,,,
2022-04-01,155.72,156.42,154.77,156.31,146.63,330497,330497,0.59,0.37889,155.805,"April 01, 22",0.0037889,,,,,
2022-03-31,155.7,159,155.21,155.71,146.07,672900,672900,0.01,0.00642261,156.405,"March 31, 22",6.42261e-05,,,,,
2022-03-30,156.51,157.23,155.14,155.84,146.19,440949,440949,-0.67,-0.42809,156.18,"March 30, 22",-0.0042809,,,,,
2022-03-29,156.44,157.86,155.72,157.48,147.73,349346,349346,1.04,0.66479,156.875,"March 29, 22",0.0066479,,,,,
2022-03-28,152.25,154.43,152.25,154.42,144.86,270651,270651,2.17,1.43,153.3375,"March 28, 22",0.0143,,,,,
2022-03-25,152.62,152.93,151.63,152.77,143.31,245800,245800,0.15,0.09828332,152.4875,"March 25, 22",0.0009828332,,,,,
2022-03-24,150.88,152.2,150.43,151.92,142.51,304800,304800,1.04,0.68929,151.3575,"March 24, 22",0.0068929,,,,,
2022-03-23,151.97,151.97,150.21,150.56,141.24,362300,362300,-1.41,-0.92781,151.1775,"March 23, 22",-0.0092781,,,,,
2022-03-22,151.8,153.19,151.08,152.72,143.26,445900,445900,0.92,0.60606,152.1975,"March 22, 22",0.0060606,,,,,
2022-03-21,152.51,152.83,150.09,151.96,142.55,644842,644842,-0.55,-0.36063,151.8475,"March 21, 22",-0.0036063,,,,,
2022-03-18,152.17,153.9,151.36,153.59,144.08,864400,864400,1.42,0.93317,152.755,"March 18, 22",0.0093317,,,,,
2022-03-17,150.68,152.3,150.1,152.29,142.86,474835,474835,1.61,1.07,151.3425,"March 17, 22",0.0107,,,,,
2022-03-16,147.53,150.95,147.53,150.88,141.54,563103,563103,3.35,2.27,149.2225,"March 16, 22",0.0227,,,,,
2022-03-15,144.42,146.3,143.81,146.28,137.22,392400,392400,1.86,1.29,145.2025,"March 15, 22",0.0129,,,,,
2022-03-14,144.37,145.62,141.61,143.31,134.43,448020,448020,-1.06,-0.73422,143.7275,"March 14, 22",-0.0073422,2022-04-05,0.64,2022-03-15,0.64,2022-02-15
2022-03-11,147.16,147.73,144.48,144.6,135.04,394138,394138,-2.56,-1.74,145.9925,"March 11, 22",-0.0174,,,,,
2022-03-10,145.09,145.93,143.64,145.66,136.03,401400,401400,0.57,0.39286,145.08,"March 10, 22",0.0039286,,,,,
2022-03-09,147.69,148.22,145.14,147.07,137.35,589300,589300,-0.62,-0.4198,147.03,"March 09, 22",-0.004198,,,,,
2022-03-08,147.33,149.49,144.08,145.08,135.49,768547,768547,-2.25,-1.53,146.495,"March 08, 22",-0.0153,,,,,
2022-03-07,147.62,148.29,146.19,147.28,137.54,771000,771000,-0.34,-0.23032,147.345,"March 07, 22",-0.0023032,,,,,
2022-03-04,145.43,147.63,144.01,147.44,137.69,473739,473739,2.01,1.38,146.1275,"March 04, 22",0.0138,,,,,
2022-03-03,149.63,149.85,145.7,146.3,136.63,657100,657100,-3.33,-2.23,147.87,"March 03, 22",-0.0223,,,,,
2022-03-02,147.19,148.66,146.57,148.18,138.38,471626,471626,0.99,0.6726,147.65,"March 02, 22",0.006726,,,,,
2022-03-01,145.84,147.05,144.99,146.3,136.63,579900,579900,0.46,0.31541,146.045,"March 01, 22",0.0031541,,,,,
2022-02-28,146.48,147.52,144.6,146.21,136.54,760429,760429,-0.27,-0.18433,146.2025,"February 28, 22",-0.0018433,,,,,
2022-02-25,145.51,148.32,144.67,148.25,138.45,693518,693518,2.74,1.88,146.6875,"February 25, 22",0.0188,,,,,
2022-02-24,138.32,145.56,137.58,145.29,135.68,820106,820106,6.97,5.04,141.6875,"February 24, 22",0.0504,,,,,
2022-02-23,143.71,144.69,140.76,140.89,131.58,683648,683648,-2.82,-1.96,142.5125,"February 23, 22",-0.0196,,,,,
2022-02-22,141.78,143.59,140.18,142.88,133.43,705505,705505,1.1,0.77585,142.1075,"February 22, 22",0.0077585,,,,,
2022-02-18,142.46,143.26,140.85,142.38,132.97,1409900,1409900,-0.08,-0.05615611,142.2375,"February 18, 22",-0.0005615611,,,,,
2022-02-17,144.94,145.02,141.9,142.38,132.97,498037,498037,-2.56,-1.77,143.56,"February 17, 22",-0.0177,,,,,
2022-02-16,146.81,148.14,143.93,145.97,136.32,655300,655300,-0.84,-0.57217,146.2125,"February 16, 22",-0.0057217,,,,,
2022-02-15,147.01,148.3,145.62,147.63,137.87,1008700,1008700,0.62,0.42174,147.14,"February 15, 22",0.0042174,,,,,
2022-02-14,143.77,146.78,143.01,144.84,135.26,756212,756212,1.07,0.74424,144.6,"February 14, 22",0.0074424,,,,,
2022-02-11,147.1,148.23,143.82,144.62,135.06,924135,924135,-2.48,-1.69,145.9425,"February 11, 22",-0.0169,,,,,
2022-02-10,147.94,150.02,145.73,146.45,136.77,558300,558300,-1.49,-1.01,147.535,"February 10, 22",-0.0101,,,,,
2022-02-09,150.83,151.76,150.08,150.86,140.89,403747,403747,0.03,0.01988994,150.8825,"February 09, 22",0.0001988994,,,,,
2022-02-08,147.5,149.69,146.7,148.8,138.96,615944,615944,1.3,0.88136,148.1725,"February 08, 22",0.0088136,,,,,
2022-02-07,149.6,149.63,147.65,147.87,138.09,534100,534100,-1.73,-1.16,148.6875,"February 07, 22",-0.0116,,,,,
2022-02-04,147.89,151.28,147.11,149.88,139.97,620943,620943,1.99,1.35,149.04,"February 04, 22",0.0135,,,,,
2022-02-03,152.58,154.5,148.15,148.39,138.58,626823,626823,-4.19,-2.75,150.905,"February 03, 22",-0.0275,,,,,
2022-02-02,153.87,154.88,151.76,154.3,144.1,1044724,1044724,0.43,0.27946,153.7025,"February 02, 22",0.0027946,,,,,
2022-02-01,157.79,158.07,149.63,153.33,143.19,1124502,1124502,-4.46,-2.83,154.705,"February 01, 22",-0.0283,,,,,
2022-01-31,153.86,159.38,153.86,159.22,148.69,942800,942800,5.36,3.48,156.58,"January 31, 22",0.0348,,,,,
2022-01-28,150.44,154.25,148.94,154.15,143.96,828534,828534,3.71,2.47,151.945,"January 28, 22",0.0247,,,,,
2022-01-27,150.6,152.66,149.15,150.15,140.22,837600,837600,-0.45,-0.2988,150.64,"January 27, 22",-0.002988,,,,,
2022-01-26,153.47,154.71,148.24,148.97,139.12,808700,808700,-4.5,-2.93,151.3475,"January 26, 22",-0.0293,,,,,
2022-01-25,155.06,157.32,151.96,152.01,141.96,863912,863912,-3.05,-1.97,154.0875,"January 25, 22",-0.0197,,,,,
2022-01-24,154.31,158.19,151.78,157.92,147.48,776000,776000,3.61,2.34,155.55,"January 24, 22",0.0234,,,,,
2022-01-21,160.35,161.84,156.5,156.6,146.25,755546,755546,-3.75,-2.34,158.8225,"January 21, 22",-0.0234,,,,,
2022-01-20,160,162.12,158.7,159.79,149.23,1030133,1030133,-0.21,-0.13125,160.1525,"January 20, 22",-0.0013125,,,,,
2022-01-19,160.76,163.72,159.59,160.48,149.87,586736,586736,-0.28,-0.17417,161.1375,"January 19, 22",-0.0017417,,,,,
2022-01-18,157.97,160.02,156.42,159.92,149.35,697623,697623,1.95,1.23,158.5825,"January 18, 22",0.0123,,,,,
2022-01-14,162.11,162.59,158.24,160.06,149.48,650200,650200,-2.05,-1.26,160.75,"January 14, 22",-0.0126,,,,,
2022-01-13,170.86,171.35,162.97,163.48,152.67,779800,779800,-7.38,-4.32,167.165,"January 13, 22",-0.0432,,,,,
2022-01-12,168.76,170.75,167.53,170.44,159.17,754639,754639,1.68,0.9955,169.37,"January 12, 22",0.009955,,,,,
2022-01-11,167.8,168.78,165.19,167.94,156.84,752426,752426,0.14,0.08343266,167.4275,"January 11, 22",0.0008343266,,,,,
2022-01-10,169.37,169.71,166.28,168.25,157.13,491435,491435,-1.12,-0.66127,168.4025,"January 10, 22",-0.0066127,,,,,
2022-01-07,173.63,173.66,171.47,171.5,160.16,428900,428900,-2.13,-1.23,172.565,"January 07, 22",-0.0123,,,,,
2022-01-06,176.42,177.71,172.38,174.27,162.75,548800,548800,-2.15,-1.22,175.195,"January 06, 22",-0.0122,,,,,
2022-01-05,180.45,181.17,177.41,177.46,165.73,402900,402900,-2.99,-1.66,179.1225,"January 05, 22",-0.0166,,,,,
2022-01-04,180.58,181.68,179.24,180.57,168.63,641332,641332,-0.01,-0.00553771,180.5175,"January 04, 22",-5.53771e-05,,,,,
2022-01-03,183.03,183.34,179.02,180.95,168.99,478109,478109,-2.08,-1.14,181.585,"January 03, 22",-0.0114,,,,,
2021-12-31,182.71,183.82,182.59,182.82,170.73,261337,261337,0.11,0.0602047,182.985,"December 31, 21",0.000602047,,,,,
2021-12-30,183.91,184.19,182.13,182.87,170.78,280139,280139,-1.04,-0.56549,183.275,"December 30, 21",-0.0056549,,,,,
2021-12-29,183.83,184.63,182.51,183.21,171.1,463437,463437,-0.62,-0.33727,183.545,"December 29, 21",-0.0033727,,,,,
2021-12-28,185.18,185.4,183.21,183.96,171.8,347700,347700,-1.22,-0.65882,184.4375,"December 28, 21",-0.0065882,,,,,
2021-12-27,182.13,184.58,180.62,184.48,172.28,272023,272023,2.35,1.29,182.9525,"December 27, 21",0.0129,,,,,
2021-12-23,179.57,181.26,179.44,180.29,168.37,280545,280545,0.72,0.40096,180.14,"December 23, 21",0.0040096,,,,,
2021-12-22,175.58,179.3,175.53,179.27,167.42,408400,408400,3.69,2.1,177.42,"December 22, 21",0.021,,,,,
2021-12-21,173.23,175.07,172.25,175.07,163.5,658821,658821,1.84,1.06,173.905,"December 21, 21",0.0106,,,,,
2021-12-20,173.91,174.83,170.34,171.86,160.5,479800,479800,-2.05,-1.18,172.735,"December 20, 21",-0.0118,,,,,
2021-12-17,178.82,179.4,175.29,175.79,164.17,969647,969647,-3.03,-1.69,177.325,"December 17, 21",-0.0169,,,,,
2021-12-16,178.76,180.69,178.75,180.06,168.16,992245,992245,1.3,0.72723,179.565,"December 16, 21",0.0072723,,,,,
2021-12-15,177.67,178.71,175.16,178.02,166.25,601913,601913,0.35,0.19699,177.39,"December 15, 21",0.0019699,,,,,
2021-12-14,177.97,179.5,176.1,177.48,165.75,545200,545200,-0.49,-0.27533,177.7625,"December 14, 21",-0.0027533,2022-01-05,0.64,2021-12-15,0.64,2021-11-18
2021-12-13,177.96,180.17,177.28,179.38,166.92,550906,550906,1.42,0.79793,178.6975,"December 13, 21",0.0079793,,,,,
2021-12-10,176.85,178.75,176.44,178.36,165.97,493300,493300,1.51,0.85383,177.6,"December 10, 21",0.0085383,,,,,
2021-12-09,173.97,175.65,173.97,175.45,163.26,381000,381000,1.48,0.85072,174.76,"December 09, 21",0.0085072,,,,,
2021-12-08,173.91,175.33,173.22,173.97,161.89,601200,601200,0.06,0.0345006,174.1075,"December 08, 21",0.000345006,,,,,
2021-12-07,173.27,175.95,172.45,174.22,162.12,451540,451540,0.95,0.54828,173.9725,"December 07, 21",0.0054828,,,,,
2021-12-06,171.99,172.81,169.36,171.71,159.78,456538,456538,-0.28,-0.1628,171.4675,"December 06, 21",-0.001628,,,,,
2021-12-03,174.39,174.89,169.68,170.67,158.82,590600,590600,-3.72,-2.13,172.4075,"December 03, 21",-0.0213,,,,,
2021-12-02,168.7,175.07,168.25,173.5,161.45,618400,618400,4.8,2.85,171.38,"December 02, 21",0.0285,,,,,
2021-12-01,170.18,171.66,167.39,168.25,156.56,820648,820648,-1.93,-1.13,169.37,"December 01, 21",-0.0113,,,,,
2021-11-30,174.95,175.1,168.11,168.57,156.86,1290700,1290700,-6.38,-3.65,171.6825,"November 30, 21",-0.0365,,,,,
2021-11-29,173.08,176.04,171.54,175.51,163.32,603200,603200,2.43,1.4,174.0425,"November 29, 21",0.014,,,,,
2021-11-26,171.77,174.12,171.11,171.57,159.65,380800,380800,-0.2,-0.11643,172.1425,"November 26, 21",-0.0011643,,,,,
2021-11-24,171.81,173.88,171.65,173.13,161.1,722522,722522,1.32,0.76829,172.6175,"November 24, 21",0.0076829,,,,,
2021-11-23,174.1,174.1,171.52,173.06,161.04,423500,423500,-1.04,-0.59736,173.195,"November 23, 21",-0.0059736,,,,,
2021-11-22,174.04,176.05,174.04,174.07,161.98,588100,588100,0.03,0.01723742,174.55,"November 22, 21",0.0001723742,,,,,
2021-11-19,173.45,174.82,172.81,174.13,162.03,538100,538100,0.68,0.39204,173.8025,"November 19, 21",0.0039204,,,,,
2021-11-18,174.65,174.65,172.56,173,160.98,319100,319100,-1.65,-0.94475,173.715,"November 18, 21",-0.0094475,,,,,
2021-11-17,176.75,176.84,173.6,174.65,162.52,343600,343600,-2.1,-1.19,175.46,"November 17, 21",-0.0119,,,,,
2021-11-16,176.9,178.69,175.88,177.12,164.82,274305,274305,0.22,0.12436,177.1475,"November 16, 21",0.0012436,,,,,
2021-11-15,177.35,178.23,176.48,177.08,164.78,304600,304600,-0.27,-0.15224,177.285,"November 15, 21",-0.0015224,,,,,
2021-11-12,175.79,177.53,175.23,176.61,164.34,626500,626500,0.82,0.46647,176.29,"November 12, 21",0.0046647,,,,,
2021-11-11,178.78,178.78,175.7,175.79,163.58,347105,347105,-2.99,-1.67,177.2625,"November 11, 21",-0.0167,,,,,
2021-11-10,178.07,179.97,177.44,178.83,166.41,504600,504600,0.76,0.4268,178.5775,"November 10, 21",0.004268,,,,,
2021-11-09,175.17,178.57,174.11,178.36,165.97,491200,491200,3.19,1.82,176.5525,"November 09, 21",0.0182,,,,,
2021-11-08,174.72,175.49,173.23,175.07,162.91,658400,658400,0.35,0.20032,174.6275,"November 08, 21",0.0020032,,,,,
2021-11-05,172.08,174.08,171.51,173.81,161.74,539213,539213,1.73,1.01,172.87,"November 05, 21",0.0101,,,,,
