date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,paymentDate,declarationDate,recordDate
2021-09-21,108.43,108.96,106.68,106.69,106.54,877600,877600,-1.74,-1.6,107.44,"September 21, 21",-0.016,,,,,
2021-09-20,108.06,108.6,106.57,107.47,107.33,1374800,1374800,-0.59,-0.54599,107.55,"September 20, 21",-0.0054599,,,,,
2021-09-17,110.39,110.43,108.85,109.15,109,1926000,1926000,-1.24,-1.12,109.48,"September 17, 21",-0.0112,,,,,
2021-09-16,111.39,111.39,109.91,110.69,110.54,672000,672000,-0.7,-0.62842,110.66,"September 16, 21",-0.0062842,,,,,
2021-09-15,110.14,111.65,109.83,111.26,111.11,749200,749200,1.12,1.02,110.91,"September 15, 21",0.0102,,,,,
2021-09-14,110.97,111.14,109.56,110.37,110.22,840400,840400,-0.6,-0.54069,110.36,"September 14, 21",-0.0054069,,,,,
2021-09-13,113.44,113.44,109.02,110.14,109.99,1039600,1039600,-3.3,-2.91,110.87,"September 13, 21",-0.0291,,,,,
2021-09-10,112.41,112.98,111.14,112.84,112.69,1124000,1124000,0.43,0.38253,112.32,"September 10, 21",0.0038253,,,,,
2021-09-09,113.75,113.98,112,112.04,111.88,645600,645600,-1.71,-1.5,112.67,"September 09, 21",-0.015,,,,,
2021-09-08,111.89,114,111.13,113.5,113.35,1253600,1253600,1.61,1.44,112.88,"September 08, 21",0.0144,,,,,
2021-09-07,113.67,113.94,111.8,111.96,111.81,1583200,1583200,-1.71,-1.5,112.57,"September 07, 21",-0.015,,,,,
2021-09-03,113.8,115.9,112.75,113.98,113.83,1376000,1376000,0.18,0.15817,114.21,"September 03, 21",0.0015817,,,,,
2021-09-02,113.21,113.95,111.93,112.59,112.44,1034800,1034800,-0.62,-0.54765,112.82,"September 02, 21",-0.0054765,,,,,
2021-09-01,112.14,112.96,111.54,112.74,112.59,1026800,1026800,0.6,0.53505,112.42,"September 01, 21",0.0053505,,,,,
2021-08-31,112.11,112.88,111.15,112.68,112.53,1404800,1404800,0.57,0.50843,112.24,"August 31, 21",0.0050843,,,,,
2021-08-30,112.02,113.76,111.78,112.35,112.19,777200,777200,0.33,0.29459,112.63,"August 30, 21",0.0029459,,,,,
2021-08-27,112,112.44,111.23,111.64,111.49,644000,644000,-0.36,-0.32143,111.77,"August 27, 21",-0.0032143,,,,,
2021-08-26,111.35,111.68,110.86,111.52,111.37,772400,772400,0.17,0.15267,111.35,"August 26, 21",0.0015267,,,,,
2021-08-25,111.63,112.5,110.95,111.68,111.53,604000,604000,0.05,0.04479083,111.71,"August 25, 21",0.0004479083,,,,,
2021-08-24,111.05,112.5,111.05,111.95,111.8,789200,789200,0.9,0.81045,111.83,"August 24, 21",0.0081045,,,,,
2021-08-23,111.5,111.64,110.59,111.21,111.06,900000,900000,-0.29,-0.26009,111.15,"August 23, 21",-0.0026009,,,,,
2021-08-20,110.22,111.45,109.97,111.04,110.9,2160800,2160800,0.82,0.74397,110.82,"August 20, 21",0.0074397,,,,,
2021-08-19,107.63,111.34,107.63,110.51,110.36,1119600,1119600,2.88,2.68,109.82,"August 19, 21",0.0268,,,,,
2021-08-18,109.79,110.65,108.07,108.15,108.01,1240400,1240400,-1.64,-1.49,108.96,"August 18, 21",-0.0149,,,,,
2021-08-17,109.84,111.07,109.25,109.65,109.5,1185200,1185200,-0.19,-0.17298,109.99,"August 17, 21",-0.0017298,,,,,
2021-08-16,109.3,109.89,108.14,109.89,109.74,1010400,1010400,0.59,0.5398,109.31,"August 16, 21",0.005398,,,,,
2021-08-13,109.75,110.67,108.74,109.25,109.1,987200,987200,-0.5,-0.45558,109.55,"August 13, 21",-0.0045558,,,,,
2021-08-12,102.97,110.09,102.97,110.03,109.88,2878400,2878400,7.06,6.86,107.7,"August 12, 21",0.0686,,,,,
2021-08-11,101.9,102.65,101.47,102.05,101.91,667600,667600,0.15,0.1472,102.06,"August 11, 21",0.001472,,,,,
2021-08-10,101.64,101.94,100.5,101.64,101.5,584400,584400,0,0,101.36,"August 10, 21",0,,,,,
2021-08-09,103.57,103.57,101.57,101.82,101.68,1034000,1034000,-1.75,-1.69,102.32,"August 09, 21",-0.0169,,,,,
2021-08-06,103.52,103.57,102.41,103.25,103.11,889200,889200,-0.27,-0.26082,103.08,"August 06, 21",-0.0026082,,,,,
2021-08-05,103.78,103.95,102.03,102.93,102.79,821600,821600,-0.85,-0.81904,102.97,"August 05, 21",-0.0081904,,,,,
2021-08-04,105.72,105.77,103.36,103.53,103.39,1004000,1004000,-2.19,-2.07,104.22,"August 04, 21",-0.0207,,,,,
2021-08-03,106.25,106.26,105.18,106,105.85,674000,674000,-0.25,-0.23529,105.81,"August 03, 21",-0.0023529,,,,,
2021-08-02,105.71,106.26,105,105.9,105.76,846400,846400,0.19,0.17974,105.72,"August 02, 21",0.0017974,,,,,
2021-07-30,104.65,106.13,104.29,105.44,105.3,713200,713200,0.79,0.7549,105.29,"July 30, 21",0.007549,,,,,
2021-07-29,103.93,104.71,103.74,104.22,104.08,984800,984800,0.29,0.27903,104.23,"July 29, 21",0.0027903,,,,,
2021-07-28,102.78,103.94,102.78,103.41,103.27,708400,708400,0.63,0.61296,103.38,"July 28, 21",0.0061296,,,,,
2021-07-27,100.97,102.53,100.31,102.5,102.36,934000,934000,1.53,1.52,101.78,"July 27, 21",0.0152,,,,,
2021-07-26,102.04,102.21,101.3,101.4,101.27,579200,579200,-0.64,-0.62721,101.64,"July 26, 21",-0.0062721,0.0075,0.03,2021-08-11,2021-07-14,2021-07-27
2021-07-23,101.36,102.59,101.18,102.52,102.35,510400,510400,1.16,1.14,102.1,"July 23, 21",0.0114,,,,,
2021-07-22,100.61,101.02,100.1,101.02,100.85,639200,639200,0.41,0.40751,100.71,"July 22, 21",0.0040751,,,,,
2021-07-21,100.94,100.94,99.27,100.38,100.21,880000,880000,-0.56,-0.55479,100.19,"July 21, 21",-0.0055479,,,,,
2021-07-20,99.47,101.78,99.36,100.58,100.42,767600,767600,1.11,1.12,100.57,"July 20, 21",0.0112,,,,,
2021-07-19,100.16,100.64,98.26,99.19,99.03,1089200,1089200,-0.97,-0.96845,99.37,"July 19, 21",-0.0096845,,,,,
2021-07-16,101.04,101.75,100.66,100.97,100.81,638000,638000,-0.07,-0.06927949,101.13,"July 16, 21",-0.0006927949,,,,,
2021-07-15,100.85,101.37,99.97,100.69,100.53,664800,664800,-0.16,-0.15865,100.68,"July 15, 21",-0.0015865,,,,,
2021-07-14,102.17,102.3,101.04,101.38,101.21,734000,734000,-0.79,-0.77322,101.57,"July 14, 21",-0.0077322,,,,,
2021-07-13,102.37,102.69,101.61,102.27,102.1,1031200,1031200,-0.1,-0.09768487,102.19,"July 13, 21",-0.0009768487,,,,,
2021-07-12,103.22,103.39,102.7,102.71,102.54,1566400,1566400,-0.51,-0.49409,102.94,"July 12, 21",-0.0049409,,,,,
2021-07-09,102.68,103.21,102.25,102.81,102.64,738800,738800,0.13,0.12661,102.76,"July 09, 21",0.0012661,,,,,
2021-07-08,102.52,102.95,101.53,102.66,102.49,855600,855600,0.14,0.13656,102.38,"July 08, 21",0.0013656,,,,,
2021-07-07,102.56,103.75,102.06,103.46,103.29,999200,999200,0.9,0.87754,103.09,"July 07, 21",0.0087754,,,,,
2021-07-06,101.71,102.49,100.89,102.39,102.22,676000,676000,0.68,0.66857,101.92,"July 06, 21",0.0066857,,,,,
2021-07-02,100.81,102.03,100.76,101.94,101.77,838000,838000,1.13,1.12,101.58,"July 02, 21",0.0112,,,,,
2021-07-01,99.18,101.2,99.18,100.75,100.59,1054800,1054800,1.57,1.58,100.38,"July 01, 21",0.0158,,,,,
2021-06-30,99.09,99.42,98.42,99.07,98.91,931600,931600,-0.02,-0.02018367,98.97,"June 30, 21",-0.0002018367,,,,,
2021-06-29,98.93,99.49,98.54,99.28,99.12,754800,754800,0.35,0.35379,99.11,"June 29, 21",0.0035379,,,,,
2021-06-28,99.35,99.36,98.01,98.88,98.71,803600,803600,-0.47,-0.47307,98.75,"June 28, 21",-0.0047307,,,,,
2021-06-25,97.78,99.25,97.72,99.11,98.95,2012000,2012000,1.33,1.36,98.69,"June 25, 21",0.0136,,,,,
2021-06-24,97.46,98.28,97.3,97.65,97.49,885200,885200,0.19,0.19495,97.74,"June 24, 21",0.0019495,,,,,
2021-06-23,97.1,97.5,96.5,96.92,96.76,756800,756800,-0.18,-0.18538,96.98,"June 23, 21",-0.0018538,,,,,
2021-06-22,97.64,98.68,97.34,97.68,97.53,1724400,1724400,0.04,0.04096682,97.9,"June 22, 21",0.0004096682,,,,,
2021-06-21,96.48,98.49,96.14,97.36,97.2,1042800,1042800,0.88,0.91211,97.33,"June 21, 21",0.0091211,,,,,
2021-06-18,95.48,96.38,94.67,95.99,95.83,2942400,2942400,0.51,0.53414,95.68,"June 18, 21",0.0053414,,,,,
2021-06-17,94.82,96.57,94.82,95.47,95.31,1081200,1081200,0.65,0.68551,95.62,"June 17, 21",0.0068551,,,,,
2021-06-16,94.73,96,94.25,95.38,95.23,1469600,1469600,0.65,0.68616,95.21,"June 16, 21",0.0068616,,,,,
2021-06-15,94.35,94.9,94.02,94.22,94.06,866800,866800,-0.13,-0.13778,94.38,"June 15, 21",-0.0013778,,,,,
2021-06-14,94.29,94.29,93.66,94.14,93.98,764800,764800,-0.15,-0.15908,94.03,"June 14, 21",-0.0015908,,,,,
2021-06-11,93.45,94.24,92.88,93.8,93.64,1122800,1122800,0.35,0.37453,93.64,"June 11, 21",0.0037453,,,,,
2021-06-10,93.36,94.31,92.88,93.53,93.38,1102800,1102800,0.17,0.18209,93.57,"June 10, 21",0.0018209,,,,,
2021-06-09,93.21,93.82,92.61,93.1,92.95,949200,949200,-0.11,-0.11801,93.17,"June 09, 21",-0.0011801,,,,,
2021-06-08,94,94,92.31,93.09,92.94,1235600,1235600,-0.91,-0.96809,93.13,"June 08, 21",-0.0096809,,,,,
2021-06-07,95.58,96.16,93.45,93.6,93.45,1396800,1396800,-1.98,-2.07,94.4,"June 07, 21",-0.0207,,,,,
2021-06-04,96.28,97.67,95.16,95.49,95.33,1654800,1654800,-0.79,-0.82052,96.11,"June 04, 21",-0.0082052,,,,,
2021-06-03,95.39,96.35,94.55,96.02,95.87,1242800,1242800,0.63,0.66045,95.64,"June 03, 21",0.0066045,,,,,
2021-06-02,97.66,98.32,95.98,96.17,96.02,1325200,1325200,-1.49,-1.53,96.82,"June 02, 21",-0.0153,,,,,
2021-06-01,98.89,99.27,97.39,97.6,97.44,846400,846400,-1.29,-1.3,98.08,"June 01, 21",-0.013,,,,,
2021-05-28,99.47,99.74,98.28,98.36,98.2,722400,722400,-1.11,-1.12,98.79,"May 28, 21",-0.0112,,,,,
2021-05-27,98.61,99.06,97.75,98.77,98.61,2052400,2052400,0.16,0.16226,98.52,"May 27, 21",0.0016226,,,,,
2021-05-26,98.47,98.62,97.45,98.03,97.87,1208400,1208400,-0.44,-0.44684,98.03,"May 26, 21",-0.0044684,,,,,
2021-05-25,98.59,99.34,98.21,98.62,98.46,1182400,1182400,0.03,0.03042905,98.73,"May 25, 21",0.0003042905,,,,,
2021-05-24,98.09,99.02,97.32,98.63,98.46,1063600,1063600,0.54,0.55051,98.32,"May 24, 21",0.0055051,,,,,
2021-05-21,97.67,99.14,96.68,97.11,96.95,2464400,2464400,-0.56,-0.57336,97.64,"May 21, 21",-0.0057336,,,,,
2021-05-20,95.45,97.54,95.07,97.28,97.12,721200,721200,1.83,1.92,96.63,"May 20, 21",0.0192,,,,,
2021-05-19,95.57,95.68,94.74,95.49,95.34,1065200,1065200,-0.08,-0.08370828,95.3,"May 19, 21",-0.0008370828,,,,,
2021-05-18,97.13,97.98,96.24,96.27,96.11,1118400,1118400,-0.86,-0.88541,96.83,"May 18, 21",-0.0088541,,,,,
2021-05-17,97.23,97.48,96.41,97.06,96.9,542800,542800,-0.17,-0.17484,96.98,"May 17, 21",-0.0017484,,,,,
2021-05-14,97.52,97.87,96.96,97.3,97.14,968800,968800,-0.22,-0.22559,97.38,"May 14, 21",-0.0022559,,,,,
2021-05-13,96.24,97.85,96.11,96.97,96.81,999600,999600,0.73,0.75852,96.98,"May 13, 21",0.0075852,,,,,
2021-05-12,97.15,97.53,96.13,96.18,96.02,1015200,1015200,-0.97,-0.99846,96.61,"May 12, 21",-0.0099846,,,,,
2021-05-11,99.42,99.98,96.95,97.08,96.92,1237600,1237600,-2.34,-2.35,98,"May 11, 21",-0.0235,,,,,
2021-05-10,101.08,101.95,100.46,100.46,100.29,674800,674800,-0.62,-0.61338,100.95,"May 10, 21",-0.0061338,,,,,
2021-05-07,101.22,102.94,101.07,101.08,100.92,804800,804800,-0.14,-0.13831,101.7,"May 07, 21",-0.0013831,,,,,
2021-05-06,99.8,101.46,99.27,101.38,101.21,876800,876800,1.58,1.58,100.7,"May 06, 21",0.0158,,,,,
2021-05-05,102.96,103.09,99.5,100.22,100.06,1414800,1414800,-2.74,-2.66,100.94,"May 05, 21",-0.0266,,,,,
2021-05-04,102.87,103.43,102.09,102.9,102.73,1071200,1071200,0.03,0.02916302,102.81,"May 04, 21",0.0002916302,,,,,
2021-05-03,103.2,103.99,102.06,103.02,102.85,904400,904400,-0.18,-0.17442,103.02,"May 03, 21",-0.0017442,,,,,
2021-04-30,101.9,103.45,101.78,102.72,102.55,909200,909200,0.82,0.80471,102.65,"April 30, 21",0.0080471,,,,,
2021-04-29,102.3,102.53,101.25,101.9,101.73,588800,588800,-0.4,-0.39101,101.89,"April 29, 21",-0.0039101,,,,,
2021-04-28,102,102.68,100.88,101.76,101.6,823600,823600,-0.24,-0.23529,101.78,"April 28, 21",-0.0023529,,,,,
2021-04-27,102,103.11,101.19,101.86,101.69,729600,729600,-0.14,-0.13725,102.05,"April 27, 21",-0.0013725,,,,,
2021-04-26,102.8,103.52,102.07,102.41,102.24,830000,830000,-0.39,-0.37938,102.67,"April 26, 21",-0.0037938,,,,,
2021-04-23,101.92,103.59,101.53,102.83,102.66,882800,882800,0.91,0.89286,102.65,"April 23, 21",0.0089286,,,,,
2021-04-22,101.4,102.69,100.9,101.32,101.15,1313200,1313200,-0.08,-0.07889546,101.64,"April 22, 21",-0.0007889546,,,,,
2021-04-21,100.55,101.36,99.81,101,100.84,1281600,1281600,0.45,0.44754,100.73,"April 21, 21",0.0044754,,,,,
2021-04-20,99.76,100.86,99.23,100.12,99.96,1267200,1267200,0.36,0.36087,100.07,"April 20, 21",0.0036087,,,,,
2021-04-19,99.63,100.37,99.3,99.83,99.67,1149600,1149600,0.2,0.20074,99.83,"April 19, 21",0.0020074,,,,,
2021-04-16,100.18,100.8,99.19,99.88,99.72,1285200,1285200,-0.3,-0.29946,99.95,"April 16, 21",-0.0029946,,,,,
2021-04-15,97.97,100.16,97.85,100,99.84,1383200,1383200,2.03,2.07,99.34,"April 15, 21",0.0207,,,,,
2021-04-14,97.64,98.47,96.94,97.76,97.6,754800,754800,0.12,0.1229,97.72,"April 14, 21",0.001229,,,,,
2021-04-13,96.78,98,96.41,97.72,97.56,708800,708800,0.94,0.97128,97.38,"April 13, 21",0.0097128,,,,,
2021-04-12,96.51,97.2,96.42,97,96.85,912000,912000,0.49,0.50772,96.87,"April 12, 21",0.0050772,,,,,
2021-04-09,95.72,96.51,95.03,96.51,96.35,1109200,1109200,0.79,0.82532,96.02,"April 09, 21",0.0082532,,,,,
2021-04-08,96.02,96.97,95.11,95.25,95.1,1299600,1299600,-0.77,-0.80192,95.78,"April 08, 21",-0.0080192,,,,,
2021-04-07,96.61,97.24,95.27,95.67,95.52,1418800,1418800,-0.94,-0.97298,96.06,"April 07, 21",-0.0097298,,,,,
2021-04-06,97.23,97.71,96.8,97.32,97.16,1473600,1473600,0.09,0.09256402,97.28,"April 06, 21",0.0009256402,,,,,
2021-04-05,97.18,97.33,96.55,96.93,96.78,965600,965600,-0.25,-0.25725,96.94,"April 05, 21",-0.0025725,,,,,
2021-04-01,95.89,96.85,95.25,96.37,96.21,1007200,1007200,0.48,0.50057,96.16,"April 01, 21",0.0050057,,,,,
2021-03-31,96.52,97.54,95.25,96.02,95.87,1097200,1097200,-0.5,-0.51803,96.27,"March 31, 21",-0.0051803,,,,,
2021-03-30,95.62,96.51,95.56,96.22,96.07,728400,728400,0.6,0.62748,96.1,"March 30, 21",0.0062748,,,,,
2021-03-29,95.32,96.61,94.88,96.15,96,932400,932400,0.83,0.87075,95.88,"March 29, 21",0.0087075,,,,,
2021-03-26,95.75,95.97,94.87,95.96,95.81,989600,989600,0.21,0.21932,95.6,"March 26, 21",0.0021932,,,,,
2021-03-25,94.66,95.76,93.92,95.61,95.45,830800,830800,0.95,1,95.1,"March 25, 21",0.01,,,,,
2021-03-24,95.83,96.36,94.52,95.08,94.92,1180800,1180800,-0.75,-0.78264,95.32,"March 24, 21",-0.0078264,,,,,
2021-03-23,96.82,97.46,95.53,95.83,95.68,1213600,1213600,-0.99,-1.02,96.28,"March 23, 21",-0.0102,,,,,
2021-03-22,96,97.06,95.03,96.59,96.43,1420800,1420800,0.59,0.61458,96.23,"March 22, 21",0.0061458,,,,,
2021-03-19,94.42,96.57,94.42,96,95.85,1904400,1904400,1.58,1.67,95.67,"March 19, 21",0.0167,,,,,
2021-03-18,93.9,96.36,93.9,94.7,94.54,1472400,1472400,0.8,0.85197,94.98,"March 18, 21",0.0085197,,,,,
2021-03-17,94.79,95.39,93.62,93.93,93.78,1233200,1233200,-0.86,-0.90727,94.31,"March 17, 21",-0.0090727,,,,,
2021-03-16,96.64,98.33,95.22,95.55,95.39,978000,978000,-1.09,-1.13,96.37,"March 16, 21",-0.0113,,,,,
2021-03-15,94.07,96.89,94.07,96.76,96.6,1237200,1237200,2.69,2.86,95.91,"March 15, 21",0.0286,,,,,
2021-03-12,94.89,95.29,93.52,94.1,93.94,1045200,1045200,-0.79,-0.83254,94.3,"March 12, 21",-0.0083254,,,,,
2021-03-11,95.88,97.75,94.7,94.9,94.75,930000,930000,-0.98,-1.02,95.78,"March 11, 21",-0.0102,,,,,
2021-03-10,95.93,96.69,95.36,95.74,95.58,944000,944000,-0.19,-0.19806,95.93,"March 10, 21",-0.0019806,,,,,
2021-03-09,96.5,97.92,95.53,95.6,95.44,1259600,1259600,-0.9,-0.93264,96.35,"March 09, 21",-0.0093264,,,,,
2021-03-08,96.5,98.62,95.95,96.37,96.21,2276400,2276400,-0.13,-0.13472,96.98,"March 08, 21",-0.0013472,,,,,
2021-03-05,98.46,100.48,94.14,97.04,96.88,2798400,2798400,-1.42,-1.44,97.22,"March 05, 21",-0.0144,,,,,
2021-03-04,96.2,96.2,92.01,92.89,92.74,1846400,1846400,-3.31,-3.44,93.7,"March 04, 21",-0.0344,,,,,
2021-03-03,96.53,96.88,95.06,95.28,95.12,1023200,1023200,-1.25,-1.29,95.74,"March 03, 21",-0.0129,,,,,
2021-03-02,97.45,97.45,96.13,96.98,96.82,755600,755600,-0.47,-0.4823,96.85,"March 02, 21",-0.004823,,,,,
2021-03-01,96.94,99.01,96.63,97.71,97.55,1246000,1246000,0.77,0.79431,97.78,"March 01, 21",0.0079431,,,,,
2021-02-26,98.47,98.47,96.43,96.53,96.37,1188800,1188800,-1.94,-1.97,97.14,"February 26, 21",-0.0197,,,,,
2021-02-25,98.23,98.71,96.93,98.03,97.87,1277200,1277200,-0.2,-0.2036,97.89,"February 25, 21",-0.002036,,,,,
2021-02-24,97.9,99.21,97.83,98.14,97.98,922000,922000,0.24,0.24515,98.39,"February 24, 21",0.0024515,,,,,
2021-02-23,97.92,98.6,97.19,97.86,97.7,1228400,1228400,-0.06,-0.06127451,97.88,"February 23, 21",-0.0006127451,,,,,
2021-02-22,96.91,97.92,96.4,97.67,97.51,866000,866000,0.76,0.78423,97.33,"February 22, 21",0.0078423,,,,,
2021-02-19,97.46,98.36,95.76,97.13,96.97,1348000,1348000,-0.33,-0.3386,97.08,"February 19, 21",-0.003386,,,,,
2021-02-18,95.96,97.4,95.28,97.19,97.03,1038400,1038400,1.23,1.28,96.62,"February 18, 21",0.0128,,,,,
2021-02-17,96.13,96.83,95.06,96.16,96.01,614800,614800,0.03,0.03120774,96.02,"February 17, 21",0.0003120774,,,,,
2021-02-16,97.08,97.96,96.35,96.61,96.46,1034000,1034000,-0.47,-0.48414,96.98,"February 16, 21",-0.0048414,,,,,
2021-02-12,95.53,96.63,95.16,96.35,96.19,568400,568400,0.82,0.85837,96.05,"February 12, 21",0.0085837,,,,,
2021-02-11,95.49,96.37,95.28,96.25,96.09,770000,770000,0.76,0.79589,95.97,"February 11, 21",0.0079589,,,,,
2021-02-10,95.56,96.37,94.49,94.75,94.59,792800,792800,-0.81,-0.84763,95.2,"February 10, 21",-0.0084763,,,,,
2021-02-09,95.97,96.32,94.77,95.18,95.03,904000,904000,-0.79,-0.82317,95.43,"February 09, 21",-0.0082317,,,,,
2021-02-08,96.54,97.14,95.89,96.23,96.07,561600,561600,-0.31,-0.32111,96.42,"February 08, 21",-0.0032111,,,,,
2021-02-05,96.72,97.99,96.14,96.74,96.58,1174000,1174000,0.02,0.02067825,96.96,"February 05, 21",0.0002067825,,,,,
2021-02-04,94.61,96.55,94.17,96.03,95.87,1218400,1218400,1.42,1.5,95.58,"February 04, 21",0.015,,,,,
2021-02-03,94.06,94.44,93.31,93.86,93.71,643200,643200,-0.2,-0.21263,93.87,"February 03, 21",-0.0021263,,,,,
2021-02-02,91.54,94.93,91.54,93.78,93.63,1420400,1420400,2.24,2.45,93.42,"February 02, 21",0.0245,,,,,
2021-02-01,91.86,92.04,90.22,91.28,91.13,842800,842800,-0.58,-0.6314,91.18,"February 01, 21",-0.006314,,,,,
2021-01-29,90.77,92.02,90.33,91.01,90.86,1032000,1032000,0.24,0.2644,91.12,"January 29, 21",0.002644,,,,,
2021-01-28,90.56,92.3,90.11,91.18,91.03,944400,944400,0.62,0.68463,91.19,"January 28, 21",0.0068463,,,,,
2021-01-27,92.13,93.08,89.96,90.18,90.03,1582000,1582000,-1.95,-2.12,91.07,"January 27, 21",-0.0212,,,,,
2021-01-26,96.25,96.42,94.25,94.36,94.2,958400,958400,-1.89,-1.96,95.01,"January 26, 21",-0.0196,,,,,
2021-01-25,95.17,95.99,94.38,95.91,95.76,770800,770800,0.74,0.77756,95.43,"January 25, 21",0.0077756,,,,,
2021-01-22,94.35,96.77,94.35,95,94.84,1130000,1130000,0.65,0.68892,95.37,"January 22, 21",0.0068892,,,,,
2021-01-21,95.77,95.85,93.12,94.22,94.07,903600,903600,-1.55,-1.62,94.4,"January 21, 21",-0.0162,0.0075,0.03,2021-02-09,2021-01-07,2021-01-22
2021-01-20,96.75,97.36,95.26,96.19,96,1020400,1020400,-0.56,-0.57881,96.27,"January 20, 21",-0.0057881,,,,,
2021-01-19,95.36,97.32,94.64,96.86,96.67,1908800,1908800,1.5,1.57,96.27,"January 19, 21",0.0157,,,,,
2021-01-15,93.87,94.65,92.83,94.22,94.04,995200,995200,0.35,0.37286,93.9,"January 15, 21",0.0037286,,,,,
2021-01-14,95.38,95.43,93.54,93.79,93.6,888000,888000,-1.59,-1.67,94.25,"January 14, 21",-0.0167,,,,,
2021-01-13,90.18,95.64,90,95.44,95.25,1942400,1942400,5.26,5.83,93.69,"January 13, 21",0.0583,,,,,
2021-01-12,89.59,90.18,88.52,89.5,89.33,1468800,1468800,-0.09,-0.10046,89.4,"January 12, 21",-0.0010046,,,,,
2021-01-11,90.43,90.67,89.63,89.91,89.74,1286800,1286800,-0.52,-0.57503,90.07,"January 11, 21",-0.0057503,,,,,
2021-01-08,91.22,92.3,89.85,90.81,90.63,1397600,1397600,-0.41,-0.44946,90.99,"January 08, 21",-0.0044946,,,,,
2021-01-07,91.71,92.82,90.73,91.26,91.09,872400,872400,-0.45,-0.49068,91.61,"January 07, 21",-0.0049068,,,,,
2021-01-06,90.39,91.85,90.3,91.58,91.4,831600,831600,1.19,1.32,91.24,"January 06, 21",0.0132,,,,,
2020-07-22,,,,,,,,,,,"July 22, 20",,0.0075,0.03,2020-08-07,2020-07-09,2020-07-23
2020-01-22,,,,,,,,,,,"January 22, 20",,0.0075,0.03,2020-02-10,2020-01-07,2020-01-23
2019-07-22,,,,,,,,,,,"July 22, 19",,0.0075,0.03,2019-08-07,2019-07-10,2019-07-23
2019-01-18,,,,,,,,,,,"January 18, 19",,0.0075,0.03,2019-02-08,2019-01-07,2019-01-22
2018-07-20,,,,,,,,,,,"July 20, 18",,0.0075,0.03,2018-08-07,2018-07-12,2018-07-23
2018-01-22,,,,,,,,,,,"January 22, 18",,0.0075,0.03,2018-02-09,2017-12-12,2018-01-23
2017-07-19,,,,,,,,,,,"July 19, 17",,0.0075,0.03,2017-08-07,2017-07-07,2017-07-21
2017-01-19,,,,,,,,,,,"January 19, 17",,0.0075,0.03,2017-02-09,2017-01-06,2017-01-23
2016-07-20,,,,,,,,,,,"July 20, 16",,0.0075,0.03,2016-08-05,2016-07-08,2016-07-22
2016-01-20,,,,,,,,,,,"January 20, 16",,0.0075,0.03,2016-02-09,2016-01-08,2016-01-22
2015-07-22,,,,,,,,,,,"July 22, 15",,0.0075,0.03,2015-08-06,2015-07-10,2015-07-24
2015-01-21,,,,,,,,,,,"January 21, 15",,0.0075,0.03,2015-02-09,2015-01-09,2015-01-23
2014-07-22,,,,,,,,,,,"July 22, 14",,0.0075,0.03,2014-08-06,2014-07-10,2014-07-24
2014-01-22,,,,,,,,,,,"January 22, 14",,0.0075,0.03,2014-02-07,2014-01-09,2014-01-24
2013-07-22,,,,,,,,,,,"July 22, 13",,0.0075,0.03,2013-08-06,2013-07-12,2013-07-24
2013-01-23,,,,,,,,,,,"January 23, 13",,0.0075,0.03,2013-02-07,2013-01-09,2013-01-25
2012-07-20,,,,,,,,,,,"July 20, 12",,0.0075,0.03,2012-08-06,2012-07-13,2012-07-24
2012-01-23,,,,,,,,,,,"January 23, 12",,0.0075,0.03,2012-02-07,2012-01-09,2012-01-25
2011-07-21,,,,,,,,,,,"July 21, 11",,0.0075,0.03,2011-08-05,2011-07-15,2011-07-25
2011-01-14,,,,,,,,,,,"January 14, 11",,0.0075,0.03,2011-02-07,2011-01-07,2011-01-19
2010-07-16,,,,,,,,,,,"July 16, 10",,0.0075,0.03,2010-08-05,2010-07-12,2010-07-20
2010-01-14,,,,,,,,,,,"January 14, 10",,0.0075,0.03,2010-02-05,2010-01-11,2010-01-19
2009-07-16,,,,,,,,,,,"July 16, 09",,0.0075,0.03,2009-08-05,2009-07-10,2009-07-20
2009-01-14,,,,,,,,,,,"January 14, 09",,0.0075,0.03,2009-02-05,2009-01-07,2009-01-19
2008-06-11,,,,,,,,,,,"June 11, 08",,0.0075,0.03,2008-07-03,2008-05-15,2008-06-13
2007-12-12,,,,,,,,,,,"December 12, 07",,0.0075,0.03,2008-01-04,2007-11-30,2007-12-14
2007-06-11,,,,,,,,,,,"June 11, 07",,0.0075,0.03,2007-07-05,2007-05-11,2007-06-13
2006-12-13,,,,,,,,,,,"December 13, 06",,0.0075,0.03,2007-01-05,2006-12-01,2006-12-15
2006-06-12,,,,,,,,,,,"June 12, 06",,0.0075,0.03,2006-07-05,2006-05-12,2006-06-14
2005-12-14,,,,,,,,,,,"December 14, 05",,0.0075,0.03,2006-01-05,2005-12-02,2005-12-16
2005-06-10,,,,,,,,,,,"June 10, 05",,0.0075,0.03,2005-07-05,2005-05-13,2005-06-14
2004-12-14,,,,,,,,,,,"December 14, 04",,0.0075,0.03,2005-01-05,2004-12-02,2004-12-16
2004-06-10,,,,,,,,,,,"June 10, 04",,0.0075,0.03,2004-07-06,2004-04-14,2004-06-14
2003-12-15,,,,,,,,,,,"December 15, 03",,0.0075,0.03,2004-01-05,2003-12-04,2003-12-17
