date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,adjDividend,recordDate,paymentDate
2022-09-22,176.54,176.64,172.9,174.5,151.74,1136618,1136618,-2.04,-1.16,175.145,"September 22, 22",-0.0116,,,,,
2022-09-21,180.61,182.18,176.81,177.26,154.14,872633,872633,-3.35,-1.85,179.215,"September 21, 22",-0.0185,,,,,
2022-09-20,180.66,181.65,177.95,179.08,155.72,917800,917800,-1.58,-0.87457,179.835,"September 20, 22",-0.0087457,,,,,
2022-09-19,182.34,183.49,179.82,182.31,158.53,838300,838300,-0.03,-0.01645278,181.99,"September 19, 22",-0.0001645278,,,,,
2022-09-16,185.99,186.51,181.82,184.19,160.16,1532123,1532123,-1.8,-0.96779,184.6275,"September 16, 22",-0.0096779,,,,,
2022-09-15,191.24,191.24,186.12,186.65,162.3,859119,859119,-4.59,-2.4,188.8125,"September 15, 22",-0.024,,,,,
2022-09-14,191.05,192.5,189.48,191.65,166.65,1155600,1155600,0.6,0.31405,191.17,"September 14, 22",0.0031405,2022-08-19,1.5,1.5,2022-09-15,2022-09-30
2022-09-13,197.43,197.61,192.92,194.5,167.83,940132,940132,-2.93,-1.48,195.615,"September 13, 22",-0.0148,,,,,
2022-09-12,201.85,202.28,199.61,200.04,172.61,786100,786100,-1.81,-0.89671,200.945,"September 12, 22",-0.0089671,,,,,
2022-09-09,203.68,204.49,201.56,201.85,174.17,718325,718325,-1.83,-0.89847,202.895,"September 09, 22",-0.0089847,,,,,
2022-09-08,205.13,206.29,200.78,203.46,175.56,691950,691950,-1.67,-0.81412,203.915,"September 08, 22",-0.0081412,,,,,
2022-09-07,202.31,205.56,202.29,205.12,176.99,690638,690638,2.81,1.39,203.82,"September 07, 22",0.0139,,,,,
2022-09-06,200.19,203.56,199.24,202.47,174.71,537500,537500,2.28,1.14,201.365,"September 06, 22",0.0114,,,,,
2022-09-02,202.23,203.9,198.64,199.6,172.23,454500,454500,-2.63,-1.3,201.0925,"September 02, 22",-0.013,,,,,
2022-09-01,197.53,201.03,197.01,200.94,173.39,499849,499849,3.41,1.73,199.1275,"September 01, 22",0.0173,,,,,
2022-08-31,202.1,202.54,197.86,198.73,171.48,1000900,1000900,-3.37,-1.67,200.3075,"August 31, 22",-0.0167,,,,,
2022-08-30,205.33,205.76,199.65,201.07,173.5,649419,649419,-4.26,-2.07,202.9525,"August 30, 22",-0.0207,,,,,
2022-08-29,205.52,206.29,204.06,205.33,177.18,623000,623000,-0.19,-0.09244842,205.3,"August 29, 22",-0.0009244842,,,,,
2022-08-26,210.74,211.59,206.09,207.13,178.73,516200,516200,-3.61,-1.71,208.8875,"August 26, 22",-0.0171,,,,,
2022-08-25,207.96,210.97,207.34,210.74,181.84,635048,635048,2.78,1.34,209.2525,"August 25, 22",0.0134,,,,,
2022-08-24,206.19,210,206.03,207.68,179.2,552200,552200,1.49,0.72263,207.475,"August 24, 22",0.0072263,,,,,
2022-08-23,208.31,208.41,204.03,205.64,177.44,737600,737600,-2.67,-1.28,206.5975,"August 23, 22",-0.0128,,,,,
2022-08-22,210.09,211.04,208.08,209.02,180.36,572932,572932,-1.07,-0.50931,209.5575,"August 22, 22",-0.0050931,,,,,
2022-08-19,213,213,210.77,211.65,182.63,553040,553040,-1.35,-0.6338,212.105,"August 19, 22",-0.006338,,,,,
2022-08-18,216.16,216.52,212.29,213.11,183.89,596100,596100,-3.05,-1.41,214.52,"August 18, 22",-0.0141,,,,,
2022-08-17,211.43,216.31,211.04,215.05,185.56,746434,746434,3.62,1.71,213.4575,"August 17, 22",0.0171,,,,,
2022-08-16,212.5,214.09,211.29,212.74,183.57,566400,566400,0.24,0.11294,212.655,"August 16, 22",0.0011294,,,,,
2022-08-15,211.42,213.84,210.99,213.79,184.48,707744,707744,2.37,1.12,212.51,"August 15, 22",0.0112,,,,,
2022-08-12,208.6,212.22,208.07,211.96,182.9,696726,696726,3.36,1.61,210.2125,"August 12, 22",0.0161,,,,,
2022-08-11,207.78,209.48,206.13,207.45,179,589600,589600,-0.33,-0.15882,207.71,"August 11, 22",-0.0015882,,,,,
2022-08-10,205.96,207.01,204.08,206.84,178.48,735900,735900,0.88,0.42727,205.9725,"August 10, 22",0.0042727,,,,,
2022-08-09,200.97,203.46,198.83,203.41,175.52,690009,690009,2.44,1.21,201.6675,"August 09, 22",0.0121,,,,,
2022-08-08,198.35,200.62,197.49,200.36,172.89,562800,562800,2.01,1.01,199.205,"August 08, 22",0.0101,,,,,
2022-08-05,193.7,197.57,192.5,197.22,170.18,567108,567108,3.52,1.82,195.2475,"August 05, 22",0.0182,,,,,
2022-08-04,194.5,196.47,192.29,195.25,168.48,645800,645800,0.75,0.3856,194.6275,"August 04, 22",0.003856,,,,,
2022-08-03,190,197.96,189.51,194.34,167.69,1233768,1233768,4.34,2.28,192.9525,"August 03, 22",0.0228,,,,,
2022-08-02,189.03,189.97,186.47,187,161.36,863285,863285,-2.03,-1.07,188.1175,"August 02, 22",-0.0107,,,,,
2022-08-01,188.07,189.31,186,189.01,163.09,619134,619134,0.94,0.49981,188.0975,"August 01, 22",0.0049981,,,,,
2022-07-29,188.18,190.41,187,189.52,163.53,711602,711602,1.34,0.71208,188.7775,"July 29, 22",0.0071208,,,,,
2022-07-28,182.34,188.51,182.21,188.14,162.34,561600,561600,5.8,3.18,185.3,"July 28, 22",0.0318,,,,,
2022-07-27,179.02,181.16,177.67,181.01,156.19,410834,410834,1.99,1.11,179.715,"July 27, 22",0.0111,,,,,
2022-07-26,178.34,179.68,177.17,179.12,154.56,324000,324000,0.78,0.43737,178.5775,"July 26, 22",0.0043737,,,,,
2022-07-25,177.54,178.65,176.56,178.04,153.63,496836,496836,0.5,0.28163,177.6975,"July 25, 22",0.0028163,,,,,
2022-07-22,176.51,179.12,175.75,177.91,153.51,543401,543401,1.4,0.79316,177.3225,"July 22, 22",0.0079316,,,,,
2022-07-21,173.11,175.47,171.9,175.43,151.38,436145,436145,2.32,1.34,173.9775,"July 21, 22",0.0134,,,,,
2022-07-20,172.23,174.97,171.55,172.79,149.1,263424,263424,0.56,0.32515,172.885,"July 20, 22",0.0032515,,,,,
2022-07-19,169.94,172.72,169.24,172.12,148.52,408306,408306,2.18,1.28,171.005,"July 19, 22",0.0128,,,,,
2022-07-18,170.66,171.42,167.76,168.6,145.48,408200,408200,-2.06,-1.21,169.61,"July 18, 22",-0.0121,,,,,
2022-07-15,169.76,171.4,167.66,169.57,146.32,403600,403600,-0.19,-0.11192,169.5975,"July 15, 22",-0.0011192,,,,,
2022-07-14,164.15,168.73,163.09,167.47,144.51,358827,358827,3.32,2.02,165.86,"July 14, 22",0.0202,,,,,
2022-07-13,165.47,169.14,164.7,167.62,144.64,332826,332826,2.15,1.3,166.7325,"July 13, 22",0.013,,,,,
2022-07-12,170.54,172.24,165.42,167,144.1,504502,504502,-3.54,-2.08,168.8,"July 12, 22",-0.0208,,,,,
2022-07-11,171.86,174.75,171.52,172.04,148.45,360450,360450,0.18,0.10474,172.5425,"July 11, 22",0.0010474,,,,,
2022-07-08,172.76,174.27,171.81,173.09,149.36,252000,252000,0.33,0.19102,172.9825,"July 08, 22",0.0019102,,,,,
2022-07-07,174.98,176,172.3,173.06,149.33,347400,347400,-1.92,-1.1,174.085,"July 07, 22",-0.011,,,,,
2022-07-06,172.78,175.66,171.55,174.26,150.37,473407,473407,1.48,0.85658,173.5625,"July 06, 22",0.0085658,,,,,
2022-07-05,172.91,172.91,167.68,171.87,148.3,380142,380142,-1.04,-0.60147,171.3425,"July 05, 22",-0.0060147,,,,,
2022-07-01,171.01,175.14,170.71,174.38,150.47,497441,497441,3.37,1.97,172.81,"July 01, 22",0.0197,,,,,
2022-06-30,169.93,173.53,168.64,170.12,146.79,738533,738533,0.19,0.11181,170.555,"June 30, 22",0.0011181,,,,,
2022-06-29,170.06,171.67,169.53,170.95,147.51,423236,423236,0.89,0.52334,170.5525,"June 29, 22",0.0052334,,,,,
2022-06-28,173.11,175.58,170.59,171.02,147.57,468055,468055,-2.09,-1.21,172.575,"June 28, 22",-0.0121,,,,,
2022-06-27,172.15,173.94,170.55,171.97,148.39,556500,556500,-0.18,-0.10456,172.1525,"June 27, 22",-0.0010456,,,,,
2022-06-24,169.77,172.58,167.58,172.37,148.73,781101,781101,2.6,1.53,170.575,"June 24, 22",0.0153,,,,,
2022-06-23,165.63,169.21,165.63,167.88,144.86,711200,711200,2.25,1.36,167.0875,"June 23, 22",0.0136,,,,,
2022-06-22,162.28,167.13,161.13,164.66,142.08,843803,843803,2.38,1.47,163.8,"June 22, 22",0.0147,,,,,
2022-06-21,159.92,163.94,159.55,161.82,139.63,607900,607900,1.9,1.19,161.3075,"June 21, 22",0.0119,,,,,
2022-06-17,161.39,163,158.66,159.47,137.6,1287900,1287900,-1.92,-1.19,160.63,"June 17, 22",-0.0119,,,,,
2022-06-16,157.71,161.97,157.6,159.94,138.01,688200,688200,2.23,1.41,159.305,"June 16, 22",0.0141,,,,,
2022-06-15,160.33,164.12,159.71,161.5,139.36,1061009,1061009,1.17,0.72974,161.415,"June 15, 22",0.0072974,,,,,
2022-06-14,158.62,160.77,156.7,158.74,136.97,795726,795726,0.12,0.0756525,158.7075,"June 14, 22",0.000756525,2022-05-26,1.5,1.5,2022-06-15,2022-06-30
2022-06-13,162.68,165.41,158.67,159.47,136.31,769172,769172,-3.21,-1.97,161.5575,"June 13, 22",-0.0197,,,,,
2022-06-10,167.49,170.33,166.21,166.92,142.68,855922,855922,-0.57,-0.34032,167.7375,"June 10, 22",-0.0034032,,,,,
2022-06-09,171.46,174.53,169.23,169.33,144.74,590211,590211,-2.13,-1.24,171.1375,"June 09, 22",-0.0124,,,,,
2022-06-08,178.95,180.06,171.19,172.11,147.11,854400,854400,-6.84,-3.82,175.5775,"June 08, 22",-0.0382,,,,,
2022-06-07,174.42,180.4,173.02,180.05,153.9,999336,999336,5.63,3.23,176.9725,"June 07, 22",0.0323,,,,,
2022-06-06,179.72,179.97,174.99,175.09,149.66,640600,640600,-4.63,-2.58,177.4425,"June 06, 22",-0.0258,,,,,
2022-06-03,178.05,180.77,176.57,178.3,152.41,483500,483500,0.25,0.14041,178.4225,"June 03, 22",0.0014041,,,,,
2022-06-02,178.35,179.97,174.87,179.83,153.71,584544,584544,1.48,0.82983,178.255,"June 02, 22",0.0082983,,,,,
2022-06-01,178.86,180.41,176.13,178.65,152.7,589542,589542,-0.21,-0.11741,178.5125,"June 01, 22",-0.0011741,,,,,
2022-05-31,178.64,179.42,176.29,178.2,152.32,1359700,1359700,-0.44,-0.24631,178.1375,"May 31, 22",-0.0024631,,,,,
2022-05-27,176.27,180.95,176.27,180.03,153.88,612040,612040,3.76,2.13,178.38,"May 27, 22",0.0213,,,,,
2022-05-26,173.63,175.75,172.86,174.67,149.3,530228,530228,1.04,0.59897,174.2275,"May 26, 22",0.0059897,,,,,
2022-05-25,173.44,173.51,170.78,172.45,147.41,927800,927800,-0.99,-0.5708,172.545,"May 25, 22",-0.005708,,,,,
2022-05-24,174.12,175.55,171.63,175.17,149.73,679835,679835,1.05,0.60303,174.1175,"May 24, 22",0.0060303,,,,,
2022-05-23,173.97,175.21,170.84,174.34,149.02,541807,541807,0.37,0.21268,173.59,"May 23, 22",0.0021268,,,,,
2022-05-20,171.87,172.44,167.94,171.38,146.49,583428,583428,-0.49,-0.2851,170.9075,"May 20, 22",-0.002851,,,,,
2022-05-19,169.92,171.86,168.55,169.65,145.01,647400,647400,-0.27,-0.1589,169.995,"May 19, 22",-0.001589,,,,,
2022-05-18,178.18,178.77,170.47,171.15,146.29,659931,659931,-7.03,-3.95,174.6425,"May 18, 22",-0.0395,,,,,
2022-05-17,180.45,180.45,176.46,178.84,152.87,868200,868200,-1.61,-0.89221,179.05,"May 17, 22",-0.0089221,,,,,
2022-05-16,178.62,180.28,177.66,178.68,152.73,536800,536800,0.06,0.03359086,178.81,"May 16, 22",0.0003359086,,,,,
2022-05-13,176.73,179.06,174.54,178.96,152.97,567900,567900,2.23,1.26,177.3225,"May 13, 22",0.0126,,,,,
2022-05-12,175.29,175.46,171.5,174.72,149.35,885815,885815,-0.57,-0.32518,174.2425,"May 12, 22",-0.0032518,,,,,
2022-05-11,175.12,180.05,174.76,174.96,149.55,886200,886200,-0.16,-0.09136592,176.2225,"May 11, 22",-0.0009136592,,,,,
2022-05-10,172.28,177.73,172.28,175.28,149.82,1279543,1279543,3,1.74,174.3925,"May 10, 22",0.0174,,,,,
2022-05-09,179.11,179.11,168.35,169.43,144.82,1333700,1333700,-9.68,-5.4,174,"May 09, 22",-0.054,,,,,
2022-05-06,187.42,188.82,180.3,181.66,155.28,984347,984347,-5.76,-3.07,184.55,"May 06, 22",-0.0307,,,,,
2022-05-05,195.93,197.26,188.58,189.7,162.15,928897,928897,-6.23,-3.18,192.8675,"May 05, 22",-0.0318,,,,,
2022-05-04,190.36,196.49,185,195.57,167.17,1594050,1594050,5.21,2.74,191.855,"May 04, 22",0.0274,,,,,
2022-05-03,183.27,184.31,179.92,183.09,156.5,923749,923749,-0.18,-0.09821575,182.6475,"May 03, 22",-0.0009821575,,,,,
2022-05-02,191.3,192.14,177.99,182.95,156.38,1436352,1436352,-8.35,-4.36,186.095,"May 02, 22",-0.0436,,,,,
2022-04-29,206.71,207.14,189.05,190,162.41,1321032,1321032,-16.71,-8.08,198.225,"April 29, 22",-0.0808,,,,,
2022-04-28,204.78,208.85,203.55,208.04,177.83,455422,455422,3.26,1.59,206.305,"April 28, 22",0.0159,,,,,
2022-04-27,204.92,208.58,203.67,203.98,174.36,514610,514610,-0.94,-0.45872,205.2875,"April 27, 22",-0.0045872,,,,,
2022-04-26,208.2,209.8,204.31,204.47,174.77,476300,476300,-3.73,-1.79,206.695,"April 26, 22",-0.0179,,,,,
2022-04-25,211.43,211.52,205.53,208.54,178.25,801233,801233,-2.89,-1.37,209.255,"April 25, 22",-0.0137,,,,,
2022-04-22,216.83,216.83,212.43,212.56,181.69,674200,674200,-4.27,-1.97,214.6625,"April 22, 22",-0.0197,,,,,
2022-04-21,220.56,221.39,216.92,217.01,185.49,543600,543600,-3.55,-1.61,218.97,"April 21, 22",-0.0161,,,,,
2022-04-20,218.61,222.36,218.61,219.95,188.01,612183,612183,1.34,0.61296,219.8825,"April 20, 22",0.0061296,,,,,
2022-04-19,212.88,219.7,212.83,218.32,186.61,947063,947063,5.44,2.56,215.9325,"April 19, 22",0.0256,,,,,
2022-04-18,212,214.05,211.62,212.44,181.59,372500,372500,0.44,0.20755,212.5275,"April 18, 22",0.0020755,,,,,
2022-04-14,213.53,214.9,211.19,212.55,181.68,373800,373800,-0.98,-0.45895,213.0425,"April 14, 22",-0.0045895,,,,,
2022-04-13,213.41,213.99,210.6,212.61,181.73,366119,366119,-0.8,-0.37487,212.6525,"April 13, 22",-0.0037487,,,,,
2022-04-12,210.35,214.48,210.2,212.85,181.94,435100,435100,2.5,1.19,211.97,"April 12, 22",0.0119,,,,,
2022-04-11,213.71,214.54,209.02,210.6,180.01,406600,406600,-3.11,-1.46,211.9675,"April 11, 22",-0.0146,,,,,
2022-04-08,214.75,214.91,212.53,213.71,182.67,447500,447500,-1.04,-0.48428,213.975,"April 08, 22",-0.0048428,,,,,
2022-04-07,211.3,214.77,209.85,213.36,182.37,659199,659199,2.06,0.97492,212.32,"April 07, 22",0.0097492,,,,,
2022-04-06,205.2,212.84,204.16,212.37,181.53,804500,804500,7.17,3.49,208.6425,"April 06, 22",0.0349,,,,,
2022-04-05,205.91,209.25,204.4,205.47,175.63,748700,748700,-0.44,-0.21369,206.2575,"April 05, 22",-0.0021369,,,,,
2022-04-04,209.51,210.8,203.24,206.19,176.25,607210,607210,-3.32,-1.58,207.435,"April 04, 22",-0.0158,,,,,
2022-04-01,205.85,210.1,205.78,209.57,179.13,501200,501200,3.72,1.81,207.825,"April 01, 22",0.0181,,,,,
2022-03-31,210.95,211.02,205.57,205.6,175.74,1088115,1088115,-5.35,-2.54,208.285,"March 31, 22",-0.0254,,,,,
2022-03-30,209.08,211.05,208.47,208.95,178.6,585432,585432,-0.13,-0.06217716,209.3875,"March 30, 22",-0.0006217716,,,,,
2022-03-29,202.11,210.36,200.96,209.3,178.9,882200,882200,7.19,3.56,205.6825,"March 29, 22",0.0356,,,,,
2022-03-28,198.56,201.93,198.02,200.63,171.49,815300,815300,2.07,1.04,199.785,"March 28, 22",0.0104,,,,,
2022-03-25,196.19,197.93,195.14,197.56,168.87,455362,455362,1.37,0.6983,196.705,"March 25, 22",0.006983,,,,,
2022-03-24,193.84,195.05,193.19,194.86,166.56,403941,403941,1.02,0.52621,194.235,"March 24, 22",0.0052621,,,,,
2022-03-23,195.76,195.77,192.14,193.56,165.45,408331,408331,-2.2,-1.12,194.3075,"March 23, 22",-0.0112,,,,,
2022-03-22,196.74,198.24,194.92,195.74,167.31,649220,649220,-1,-0.50829,196.41,"March 22, 22",-0.0050829,,,,,
2022-03-21,194.99,196.88,193.56,195.92,167.47,488522,488522,0.93,0.47695,195.3375,"March 21, 22",0.0047695,,,,,
2022-03-18,195,198.01,193.32,194.42,166.18,1458604,1458604,-0.58,-0.29744,195.1875,"March 18, 22",-0.0029744,,,,,
2022-03-17,193.4,196.49,193.17,196.03,167.56,759600,759600,2.63,1.36,194.7725,"March 17, 22",0.0136,,,,,
2022-03-16,189.8,194.34,189.24,193.41,165.32,981700,981700,3.61,1.9,191.6975,"March 16, 22",0.019,,,,,
2022-03-15,193.58,193.78,187.23,189.69,162.14,998400,998400,-3.89,-2.01,191.07,"March 15, 22",-0.0201,,,,,
2022-03-14,196,196.51,190.81,191.35,163.56,841822,841822,-4.65,-2.37,193.6675,"March 14, 22",-0.0237,2022-02-16,1.5,1.5,2022-03-15,2022-03-31
2022-03-11,196.76,199.22,195.73,196.51,166.69,632048,632048,-0.25,-0.12706,197.055,"March 11, 22",-0.0012706,,,,,
2022-03-10,197.09,197.96,194.11,196.28,166.49,574834,574834,-0.81,-0.41098,196.36,"March 10, 22",-0.0041098,,,,,
2022-03-09,199.64,200.67,196.89,197.97,167.93,598542,598542,-1.67,-0.83651,198.7925,"March 09, 22",-0.0083651,,,,,
2022-03-08,199.55,200.79,195.76,196.59,166.76,942332,942332,-2.96,-1.48,198.1725,"March 08, 22",-0.0148,,,,,
2022-03-07,200.52,202.23,197.48,200.25,169.86,1036646,1036646,-0.27,-0.13465,200.12,"March 07, 22",-0.0013465,,,,,
2022-03-04,193.77,201.26,192.96,200.89,170.4,702600,702600,7.12,3.67,197.22,"March 04, 22",0.0367,,,,,
2022-03-03,195.62,196.02,191.95,195.24,165.61,502200,502200,-0.38,-0.19425,194.7075,"March 03, 22",-0.0019425,,,,,
2022-03-02,191.7,194.63,191.7,193.72,164.32,707237,707237,2.02,1.05,192.9375,"March 02, 22",0.0105,,,,,
2022-03-01,190.63,193.02,188.54,191.38,162.34,770100,770100,0.75,0.39343,190.8925,"March 01, 22",0.0039343,,,,,
2022-02-28,192.22,192.31,186.27,188.15,159.6,898300,898300,-4.07,-2.12,189.7375,"February 28, 22",-0.0212,,,,,
2022-02-25,189.89,194.32,188.55,194.18,164.71,594129,594129,4.29,2.26,191.735,"February 25, 22",0.0226,,,,,
2022-02-24,178.11,190.44,175.26,189.74,160.95,947328,947328,11.63,6.53,183.3875,"February 24, 22",0.0653,,,,,
2022-02-23,187.11,191.39,186.24,186.61,158.29,992400,992400,-0.5,-0.26722,187.8375,"February 23, 22",-0.0026722,,,,,
2022-02-22,187.37,188.42,184.32,185.28,157.16,672800,672800,-2.09,-1.12,186.3475,"February 22, 22",-0.0112,,,,,
2022-02-18,188.58,190.45,187.41,187.48,159.03,435516,435516,-1.1,-0.58331,188.48,"February 18, 22",-0.0058331,,,,,
2022-02-17,188.33,190.53,188.04,188.73,160.09,559134,559134,0.4,0.21239,188.9075,"February 17, 22",0.0021239,,,,,
2022-02-16,193.07,193.33,188.04,190.76,161.81,641522,641522,-2.31,-1.2,191.3,"February 16, 22",-0.012,,,,,
2022-02-15,196.15,196.42,191.25,192.18,163.02,601533,601533,-3.97,-2.02,194,"February 15, 22",-0.0202,,,,,
2022-02-14,196.87,198.29,193.21,194.21,164.74,542600,542600,-2.66,-1.35,195.645,"February 14, 22",-0.0135,,,,,
2022-02-11,199.76,200.45,195.18,196.92,167.04,795356,795356,-2.84,-1.42,198.0775,"February 11, 22",-0.0142,,,,,
2022-02-10,201.47,204.52,197.4,198.86,168.68,509942,509942,-2.61,-1.3,200.5625,"February 10, 22",-0.013,,,,,
2022-02-09,202.34,205.79,201.83,205.33,174.17,442400,442400,2.99,1.48,203.8225,"February 09, 22",0.0148,,,,,
2022-02-08,199.59,201.07,198.15,199.16,168.94,760148,760148,-0.43,-0.21544,199.4925,"February 08, 22",-0.0021544,,,,,
2022-02-07,201.46,202.04,199.19,199.75,169.44,507286,507286,-1.71,-0.8488,200.61,"February 07, 22",-0.008488,,,,,
2022-02-04,203.16,204.24,199.36,201.46,170.89,606100,606100,-1.7,-0.83678,202.055,"February 04, 22",-0.0083678,,,,,
2022-02-03,205.31,206.65,203.6,204.54,173.5,784535,784535,-0.77,-0.37504,205.025,"February 03, 22",-0.0037504,,,,,
2022-02-02,198.96,207.44,198.96,206.81,175.43,1076435,1076435,7.85,3.95,203.0425,"February 02, 22",0.0395,,,,,
2022-02-01,198.86,200.16,194.17,197.56,167.58,861636,861636,-1.3,-0.65373,197.6875,"February 01, 22",-0.0065373,,,,,
2022-01-31,196.78,199.26,195.19,198.19,168.11,822400,822400,1.41,0.71654,197.355,"January 31, 22",0.0071654,,,,,
2022-01-28,190.41,197.22,186.71,196.91,167.03,825947,825947,6.5,3.41,192.8125,"January 28, 22",0.0341,,,,,
2022-01-27,195,196.37,189.9,190.34,161.46,869300,869300,-4.66,-2.39,192.9025,"January 27, 22",-0.0239,,,,,
2022-01-26,196.12,199.05,191.63,193.05,163.75,831825,831825,-3.07,-1.57,194.9625,"January 26, 22",-0.0157,,,,,
2022-01-25,193,197.49,190,195.47,165.81,1344557,1344557,2.47,1.28,193.99,"January 25, 22",0.0128,,,,,
2022-01-24,193.98,195.98,188.23,195,165.41,988351,988351,1.02,0.52583,193.2975,"January 24, 22",0.0052583,,,,,
2022-01-21,197.23,198.25,194.99,195.48,165.82,603900,603900,-1.75,-0.88729,196.4875,"January 21, 22",-0.0088729,,,,,
2022-01-20,200.3,202.03,195,195.38,165.73,529322,529322,-4.92,-2.46,198.1775,"January 20, 22",-0.0246,,,,,
2022-01-19,201.4,203.2,198.33,198.41,168.3,679500,679500,-2.99,-1.48,200.335,"January 19, 22",-0.0148,,,,,
2022-01-18,201.86,201.86,197.72,200.21,169.83,758400,758400,-1.65,-0.8174,200.4125,"January 18, 22",-0.008174,,,,,
2022-01-14,206.27,206.45,200.44,203.61,172.71,886941,886941,-2.66,-1.29,204.1925,"January 14, 22",-0.0129,,,,,
2022-01-13,211.96,212,206.03,206.61,175.26,594500,594500,-5.35,-2.52,209.15,"January 13, 22",-0.0252,,,,,
2022-01-12,209.84,212.89,209.78,211.71,179.58,489124,489124,1.87,0.89116,211.055,"January 12, 22",0.0089116,,,,,
2022-01-11,209.44,210.36,206.18,210.06,178.18,554954,554954,0.62,0.29603,209.01,"January 11, 22",0.0029603,,,,,
2022-01-10,204.33,208.68,203.49,208.51,176.87,818000,818000,4.18,2.05,206.2525,"January 10, 22",0.0205,,,,,
2022-01-07,217,217.84,208.04,208.45,176.82,890200,890200,-8.55,-3.94,212.8325,"January 07, 22",-0.0394,,,,,
2022-01-06,217.37,219.54,214.65,217.65,184.62,663826,663826,0.28,0.12881,217.3025,"January 06, 22",0.0012881,,,,,
2022-01-05,220.81,221.52,217.17,217.74,184.7,688200,688200,-3.07,-1.39,219.31,"January 05, 22",-0.0139,,,,,
2022-01-04,219.36,224.35,219.36,221.59,187.96,752747,752747,2.23,1.02,221.165,"January 04, 22",0.0102,,,,,
2022-01-03,227,227.18,215.21,219.23,185.96,607714,607714,-7.77,-3.42,222.155,"January 03, 22",-0.0342,,,,,
2021-12-31,225.58,228.84,225.58,226.73,192.32,539529,539529,1.15,0.5098,226.6825,"December 31, 21",0.005098,,,,,
2021-12-30,225.47,227.33,224.35,225.57,191.34,393000,393000,0.1,0.0443518,225.68,"December 30, 21",0.000443518,,,,,
2021-12-29,223.24,226.32,221.55,225.42,191.21,336100,336100,2.18,0.97653,224.1325,"December 29, 21",0.0097653,,,,,
2021-12-28,221.54,223.9,221.31,222.55,188.78,414500,414500,1.01,0.4559,222.325,"December 28, 21",0.004559,,,,,
2021-12-27,218.62,221.82,217.75,221.75,188.1,302410,302410,3.13,1.43,219.985,"December 27, 21",0.0143,,,,,
2021-12-23,219.58,219.58,216.29,218,184.92,378342,378342,-1.58,-0.71956,218.3625,"December 23, 21",-0.0071956,,,,,
2021-12-22,217.12,219.49,216.53,219.05,185.81,432300,432300,1.93,0.88891,218.0475,"December 22, 21",0.0088891,,,,,
2021-12-21,217,218.86,214.76,215.73,182.99,824100,824100,-1.27,-0.58525,216.5875,"December 21, 21",-0.0058525,,,,,
2021-12-20,211.86,216.51,210.11,215.8,183.05,709600,709600,3.94,1.86,213.57,"December 20, 21",0.0186,,,,,
2021-12-17,214.73,217.73,214.26,215.15,182.5,1784400,1784400,0.42,0.19559,215.4675,"December 17, 21",0.0019559,,,,,
2021-12-16,213.89,214.83,211.64,214.41,181.87,539148,539148,0.52,0.24312,213.6925,"December 16, 21",0.0024312,,,,,
2021-12-15,209.93,215.23,209.93,214.41,181.87,572941,572941,4.48,2.13,212.375,"December 15, 21",0.0213,,,,,
2021-12-14,210.97,212.34,206.34,209.76,177.93,753123,753123,-1.21,-0.57354,209.8525,"December 14, 21",-0.0057354,2021-11-22,1.25,1.25,2021-12-15,2021-12-31
2021-12-13,208.96,214.45,208.87,212.85,179.49,715806,715806,3.89,1.86,211.2825,"December 13, 21",0.0186,,,,,
2021-12-10,206.77,209.28,204.1,208.71,176,576200,576200,1.94,0.93824,207.215,"December 10, 21",0.0093824,,,,,
2021-12-09,208.89,208.89,205.39,205.52,173.31,473400,473400,-3.37,-1.61,207.1725,"December 09, 21",-0.0161,,,,,
2021-12-08,208.78,210.38,207.52,209.36,176.55,448417,448417,0.58,0.2778,209.01,"December 08, 21",0.002778,,,,,
2021-12-07,206.62,211.2,206.17,208.7,175.99,625425,625425,2.08,1.01,208.1725,"December 07, 21",0.0101,,,,,
2021-12-06,202.57,207.2,201.9,205.19,173.03,833617,833617,2.62,1.29,204.215,"December 06, 21",0.0129,,,,,
2021-12-03,206.25,206.92,199.71,201.48,169.9,794438,794438,-4.77,-2.31,203.59,"December 03, 21",-0.0231,,,,,
2021-12-02,200.64,206.61,200,205.41,173.22,710236,710236,4.77,2.38,203.165,"December 02, 21",0.0238,,,,,
2021-12-01,202.03,207.56,199.01,199.54,168.27,796700,796700,-2.49,-1.23,202.035,"December 01, 21",-0.0123,,,,,
2021-11-30,201.74,203.91,197.07,200,168.65,3263800,3263800,-1.74,-0.8625,200.68,"November 30, 21",-0.008625,,,,,
2021-11-29,200.65,204.98,198.8,203.05,171.23,936105,936105,2.4,1.2,201.87,"November 29, 21",0.012,,,,,
2021-11-26,202.05,202.8,197.35,198.79,167.63,458700,458700,-3.26,-1.61,200.2475,"November 26, 21",-0.0161,,,,,
2021-11-24,200.39,204.68,199.35,204.32,172.3,524026,524026,3.93,1.96,202.185,"November 24, 21",0.0196,,,,,
2021-11-23,199.9,202.09,198.44,200.39,168.98,959136,959136,0.49,0.24512,200.205,"November 23, 21",0.0024512,,,,,
2021-11-22,203.19,203.19,199.22,199.9,168.57,540937,540937,-3.29,-1.62,201.375,"November 22, 21",-0.0162,,,,,
