date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,recordDate,adjDividend,paymentDate,declarationDate
2023-07-19,223.07,224.32,220.19,220.28,210.57,2207400,2207400,-2.79,-1.25,221.97,"July 19, 23",-0.0125,,,,,
2023-07-18,218.86,224.4,218.38,223.66,213.8,2130700,2130700,4.8,2.19,221.33,"July 18, 23",0.0219,,,,,
2023-07-17,212.54,221.25,211.96,219.62,209.94,2474900,2474900,7.08,3.33,216.34,"July 17, 23",0.0333,,,,,
2023-07-14,215.7,216.68,211.36,212.54,203.17,1971000,1971000,-3.16,-1.46,214.07,"July 14, 23",-0.0146,,,,,
2023-07-13,212.52,216.83,212.39,216.52,206.98,2061300,2061300,4,1.88,214.57,"July 13, 23",0.0188,,,,,
2023-07-12,214.25,214.8,210.6,211.86,202.52,2568100,2568100,-2.39,-1.12,212.88,"July 12, 23",-0.0112,,,,,
2023-07-11,210.8,211.49,207.87,210.95,201.65,1588300,1588300,0.15,0.0711575,210.28,"July 11, 23",0.000711575,,,,,
2023-07-10,206.15,211.07,205.86,210.42,201.14,3146400,3146400,4.27,2.07,208.38,"July 10, 23",0.0207,,,,,
2023-07-07,203.53,207.66,203.53,204.06,195.07,1847800,1847800,0.53,0.2604,204.69,"July 07, 23",0.002604,,,,,
2023-07-06,200.48,204.64,200.03,204.37,195.36,2721300,2721300,3.89,1.94,202.38,"July 06, 23",0.0194,,,,,
2023-07-05,205,206.69,202.6,203.67,194.69,2368400,2368400,-1.33,-0.64878,204.49,"July 05, 23",-0.0064878,,,,,
2023-07-03,205.54,208.63,203.6,207.13,198,1089200,1089200,1.59,0.77357,206.23,"July 03, 23",0.0077357,,,,,
2023-06-30,202.9,205.98,200.95,204.68,195.66,2521500,2521500,1.78,0.87728,203.63,"June 30, 23",0.0087728,,,,,
2023-06-29,197.54,200.49,195.13,199.76,190.95,1613300,1613300,2.22,1.12,198.23,"June 29, 23",0.0112,,,,,
2023-06-28,196.9,199.82,196.4,197.56,188.85,1511500,1511500,0.66,0.3352,197.67,"June 28, 23",0.003352,,,,,
2023-06-27,192,200.5,190.76,200.32,191.49,2192500,2192500,8.32,4.33,195.9,"June 27, 23",0.0433,,,,,
2023-06-26,189.99,195.26,189.53,192.2,183.73,1438500,1438500,2.21,1.16,191.74,"June 26, 23",0.0116,,,,,
2023-06-23,190.5,191.93,188.5,188.69,180.37,1886400,1886400,-1.81,-0.95013,189.9,"June 23, 23",-0.0095013,,,,,
2023-06-22,191.4,195.58,190.51,194.65,186.07,1473300,1473300,3.25,1.7,193.03,"June 22, 23",0.017,,,,,
2023-06-21,194.24,195.82,192.74,193.28,184.76,2077200,2077200,-0.96,-0.49423,194.02,"June 21, 23",-0.0049423,,,,,
2023-06-20,195.31,197.91,193.27,195.4,186.79,2022100,2022100,0.09,0.04608059,195.47,"June 20, 23",0.0004608059,,,,,
2023-06-16,198.2,199.18,195.49,197.85,189.13,4520100,4520100,-0.35,-0.17659,197.68,"June 16, 23",-0.0017659,,,,,
2023-06-15,192.92,197.06,192.43,195.75,187.12,2454600,2454600,2.83,1.47,194.54,"June 15, 23",0.0147,,,,,
2023-06-14,195.94,199.55,194.1,195.69,187.06,3289500,3289500,-0.25,-0.12759,196.32,"June 14, 23",-0.0012759,,,,,
2023-06-13,190.2,197.81,190.01,196.44,187.78,3564400,3564400,6.24,3.28,193.61,"June 13, 23",0.0328,1.014,2023-06-14,1.014,2023-07-06,2023-05-25
2023-06-12,187,189.72,185.12,189.35,180.03,2831400,2831400,2.35,1.26,187.8,"June 12, 23",0.0126,,,,,
2023-06-09,189.1,190.18,184.27,185,175.89,2013000,2013000,-4.1,-2.17,187.14,"June 09, 23",-0.0217,,,,,
2023-06-08,187.24,188.82,186.23,187.46,178.23,1622000,1622000,0.22,0.1175,187.44,"June 08, 23",0.001175,,,,,
2023-06-07,182.5,189.92,182.19,186.45,177.27,2225600,2225600,3.95,2.16,185.26,"June 07, 23",0.0216,,,,,
2023-06-06,175.46,181.87,174.66,181.26,172.34,1688100,1688100,5.8,3.31,178.31,"June 06, 23",0.0331,,,,,
2023-06-05,181.83,181.99,175.31,176.56,167.87,1894500,1894500,-5.27,-2.9,178.92,"June 05, 23",-0.029,,,,,
2023-06-02,183.24,183.99,178.67,181.6,172.66,1547500,1547500,-1.64,-0.895,181.88,"June 02, 23",-0.00895,,,,,
2023-06-01,180.18,182.96,176.86,181,172.09,2388900,2388900,0.82,0.4551,180.25,"June 01, 23",0.004551,,,,,
2023-05-31,180.69,182.07,177.89,179.1,170.28,5289800,5289800,-1.59,-0.87996,179.94,"May 31, 23",-0.0087996,,,,,
2023-05-30,185,186.58,180.44,182.07,173.11,2217300,2217300,-2.93,-1.58,183.52,"May 30, 23",-0.0158,,,,,
2023-05-26,173.96,182.58,173.36,181.18,172.26,3605700,3605700,7.22,4.15,177.77,"May 26, 23",0.0415,,,,,
2023-05-25,165.01,171.88,163.26,171.34,162.91,2833300,2833300,6.33,3.84,167.87,"May 25, 23",0.0384,,,,,
2023-05-24,171.31,171.67,165.39,166.52,158.32,3235200,3235200,-4.79,-2.8,168.72,"May 24, 23",-0.028,,,,,
2023-05-23,176.32,177.37,174.24,175.06,166.44,1832900,1832900,-1.26,-0.71461,175.75,"May 23, 23",-0.0071461,,,,,
2023-05-22,174.2,178.07,173.54,177.37,168.64,1485400,1485400,3.17,1.82,175.79,"May 22, 23",0.0182,,,,,
2023-05-19,176.71,177,174.12,174.96,166.35,1988000,1988000,-1.75,-0.99032,175.7,"May 19, 23",-0.0099032,,,,,
2023-05-18,172.88,175.87,172.14,175.64,166.99,2910600,2910600,2.76,1.6,174.13,"May 18, 23",0.016,,,,,
2023-05-17,167.8,171.73,167.44,171.25,162.82,2081100,2081100,3.45,2.06,169.56,"May 17, 23",0.0206,,,,,
2023-05-16,167.21,168.64,165.78,165.89,157.72,1279000,1279000,-1.32,-0.78943,166.88,"May 16, 23",-0.0078943,,,,,
2023-05-15,164.55,168.17,164.04,167.93,159.66,1448200,1448200,3.38,2.05,166.17,"May 15, 23",0.0205,,,,,
2023-05-12,164.33,165.25,162.38,164.55,156.45,1020600,1020600,0.22,0.13388,164.13,"May 12, 23",0.0013388,,,,,
2023-05-11,163.9,166.16,161.23,163.35,155.31,1471000,1471000,-0.55,-0.33557,163.66,"May 11, 23",-0.0033557,,,,,
2023-05-10,167.55,168.2,164.73,165.2,157.07,1490300,1490300,-2.35,-1.4,166.42,"May 10, 23",-0.014,,,,,
2023-05-09,165.4,165.83,163.27,165.09,156.96,1963000,1963000,-0.31,-0.18742,164.9,"May 09, 23",-0.0018742,,,,,
2023-05-08,166.93,168.35,165.47,168.05,159.78,1306500,1306500,1.12,0.67094,167.2,"May 08, 23",0.0067094,,,,,
2023-05-05,164.74,167.44,162.3,166.82,158.61,2405200,2405200,2.08,1.26,165.33,"May 05, 23",0.0126,,,,,
2023-05-04,166.98,167.35,162.75,163.79,155.73,2363600,2363600,-3.19,-1.91,165.22,"May 04, 23",-0.0191,,,,,
2023-05-03,172.25,172.52,166.94,167.56,159.31,2363400,2363400,-4.69,-2.72,169.82,"May 03, 23",-0.0272,,,,,
2023-05-02,173.34,176.88,168.76,171.51,163.07,5403200,5403200,-1.83,-1.06,172.62,"May 02, 23",-0.0106,,,,,
2023-05-01,164.23,166.45,163.73,166.01,157.84,4321900,4321900,1.78,1.08,165.1,"May 01, 23",0.0108,,,,,
2023-04-28,161,163.82,159.53,163.74,155.68,2969600,2969600,2.74,1.7,162.02,"April 28, 23",0.017,,,,,
2023-04-27,160,161.86,155.31,161.19,153.26,4130700,4130700,1.19,0.74375,159.59,"April 27, 23",0.0074375,,,,,
2023-04-26,165.04,167.04,163.46,165.35,157.21,1924500,1924500,0.31,0.18783,165.22,"April 26, 23",0.0018783,,,,,
2023-04-25,168.78,168.78,162.31,164.5,156.4,2611500,2611500,-4.28,-2.54,166.09,"April 25, 23",-0.0254,,,,,
2023-04-24,169.82,170.74,168.46,169.89,161.53,1066300,1066300,0.07,0.04122012,169.73,"April 24, 23",0.0004122012,,,,,
2023-04-21,169,170.13,165.54,169.82,161.46,1827400,1827400,0.82,0.48521,168.62,"April 21, 23",0.0048521,,,,,
2023-04-20,166.45,172.41,163.24,169.62,161.27,2490700,2490700,3.17,1.9,167.93,"April 20, 23",0.019,,,,,
2023-04-19,173.52,174.58,172.45,172.79,164.29,1196100,1196100,-0.73,-0.4207,173.33,"April 19, 23",-0.004207,,,,,
2023-04-18,176.42,177.48,174.55,175.78,167.13,1369300,1369300,-0.64,-0.36277,176.06,"April 18, 23",-0.0036277,,,,,
2023-04-17,170.85,174.73,170.85,174.51,165.92,1218400,1218400,3.66,2.14,172.74,"April 17, 23",0.0214,,,,,
2023-04-14,172.14,174.77,170.5,172.35,163.87,1492400,1492400,0.21,0.12199,172.44,"April 14, 23",0.0012199,,,,,
2023-04-13,170.37,173.11,169.51,171.92,163.46,1648300,1648300,1.55,0.90978,171.23,"April 13, 23",0.0090978,,,,,
2023-04-12,173.31,174.33,169.78,170.22,161.84,1726800,1726800,-3.09,-1.78,171.91,"April 12, 23",-0.0178,,,,,
2023-04-11,174.42,175,171.65,171.88,163.42,1589000,1589000,-2.54,-1.46,173.24,"April 11, 23",-0.0146,,,,,
2023-04-10,168.82,172.52,168.05,172.41,163.92,1746500,1746500,3.59,2.13,170.45,"April 10, 23",0.0213,,,,,
2023-04-06,172.1,172.77,169.98,170.1,161.73,1930700,1930700,-2,-1.16,171.24,"April 06, 23",-0.0116,,,,,
2023-04-05,174.41,174.99,171.33,173.02,164.5,2191000,2191000,-1.39,-0.79697,173.44,"April 05, 23",-0.0079697,,,,,
2023-04-04,182.5,182.51,175.72,176.12,167.45,1644200,1644200,-6.38,-3.5,179.21,"April 04, 23",-0.035,,,,,
2023-04-03,185.53,186,180.34,181.98,173.02,1623900,1623900,-3.55,-1.91,183.46,"April 03, 23",-0.0191,,,,,
2023-03-31,180.71,186.82,180.36,186.48,177.3,2081200,2081200,5.77,3.19,183.59,"March 31, 23",0.0319,,,,,
2023-03-30,181.4,184.14,180.59,181.62,172.68,2075900,2075900,0.22,0.12128,181.94,"March 30, 23",0.0012128,,,,,
2023-03-29,176.9,179.71,174.61,179,170.19,2398600,2398600,2.1,1.19,177.56,"March 29, 23",0.0119,,,,,
2023-03-28,173.93,173.93,169.91,173.21,164.68,2318000,2318000,-0.72,-0.41396,172.74,"March 28, 23",-0.0041396,,,,,
2023-03-27,176.92,178.89,173.47,174.2,165.63,2162800,2162800,-2.72,-1.54,175.87,"March 27, 23",-0.0154,,,,,
2023-03-24,181.45,181.8,174.7,176.55,167.86,2280600,2280600,-4.9,-2.7,178.63,"March 24, 23",-0.027,,,,,
2023-03-23,178.64,184.5,178.09,182.04,173.08,2225300,2225300,3.4,1.9,180.82,"March 23, 23",0.019,,,,,
2023-03-22,180.14,183.26,176.48,176.62,167.93,1858200,1858200,-3.52,-1.95,179.12,"March 22, 23",-0.0195,,,,,
2023-03-21,182.24,183.82,178,180.46,171.58,1531800,1531800,-1.78,-0.97673,181.13,"March 21, 23",-0.0097673,,,,,
2023-03-20,177.56,181.14,176.57,180.55,171.66,1127800,1127800,2.99,1.68,178.96,"March 20, 23",0.0168,,,,,
2023-03-17,179.54,180.2,176.2,177.29,168.56,2933400,2933400,-2.25,-1.25,178.31,"March 17, 23",-0.0125,,,,,
2023-03-16,173.11,180.16,172.16,179.49,170.66,1886800,1886800,6.38,3.69,176.23,"March 16, 23",0.0369,,,,,
2023-03-15,176.34,177.17,171.55,174.6,166.01,2497500,2497500,-1.74,-0.98673,174.92,"March 15, 23",-0.0098673,,,,,
2023-03-14,177.28,179.26,175.59,178.82,170.02,2104700,2104700,1.54,0.86868,177.74,"March 14, 23",0.0086868,1.014,2023-03-15,1.014,2023-04-05,2023-01-30
2023-03-13,173.02,177.82,171.38,174.93,165.36,2225200,2225200,1.91,1.1,174.29,"March 13, 23",0.011,,,,,
2023-03-10,181.92,181.97,174.51,175.05,165.47,2263000,2263000,-6.87,-3.78,178.36,"March 10, 23",-0.0378,,,,,
2023-03-09,182.91,185.31,178.67,179.83,169.99,1961500,1961500,-3.08,-1.68,181.68,"March 09, 23",-0.0168,,,,,
2023-03-08,178.38,182.65,178.38,182.51,172.52,2072400,2072400,4.13,2.32,180.48,"March 08, 23",0.0232,,,,,
2023-03-07,180.41,180.81,176.16,177.4,167.69,1330900,1330900,-3.01,-1.67,178.69,"March 07, 23",-0.0167,,,,,
2023-03-06,184.01,184.67,178.87,179.94,170.1,1088700,1088700,-4.07,-2.21,181.87,"March 06, 23",-0.0221,,,,,
2023-03-03,181.38,183.18,178.79,182.96,172.95,1285900,1285900,1.58,0.8711,181.58,"March 03, 23",0.008711,,,,,
2023-03-02,176.18,181.23,174.17,180.63,170.75,1171500,1171500,4.45,2.53,178.05,"March 02, 23",0.0253,,,,,
2023-03-01,179.27,180.63,177.55,178.87,169.08,900300,900300,-0.4,-0.22313,179.08,"March 01, 23",-0.0022313,,,,,
2023-02-28,177.56,180.72,176.55,178.48,168.72,1227700,1227700,0.92,0.51813,178.33,"February 28, 23",0.0051813,,,,,
2023-02-27,180.21,180.58,177.43,177.74,168.02,1165800,1165800,-2.47,-1.37,178.99,"February 27, 23",-0.0137,,,,,
2023-02-24,177.76,178.06,175.37,176.86,167.18,1791500,1791500,-0.9,-0.5063,177.01,"February 24, 23",-0.005063,,,,,
2023-02-23,181.28,181.82,177.11,180.99,171.09,2013400,2013400,-0.29,-0.15997,180.3,"February 23, 23",-0.0015997,,,,,
2023-02-22,180.9,181.99,176.73,177.69,167.97,2205800,2205800,-3.21,-1.77,179.33,"February 22, 23",-0.0177,,,,,
2023-02-21,185.48,187.19,181.09,181.41,171.49,2073800,2073800,-4.07,-2.19,183.79,"February 21, 23",-0.0219,,,,,
2023-02-17,190.71,191.72,186.61,188.46,178.15,2206500,2206500,-2.25,-1.18,189.38,"February 17, 23",-0.0118,,,,,
2023-02-16,190.4,193.81,190.4,191.23,180.77,2173300,2173300,0.83,0.43592,191.46,"February 16, 23",0.0043592,,,,,
2023-02-15,188.17,193.55,188.17,193.29,182.72,1482400,1482400,5.12,2.72,190.79,"February 15, 23",0.0272,,,,,
2023-02-14,186.81,190.45,185.45,189.79,179.41,1864700,1864700,2.98,1.6,188.12,"February 14, 23",0.016,,,,,
2023-02-13,186.98,189.25,185.46,188.38,178.07,1677700,1677700,1.4,0.74874,187.52,"February 13, 23",0.0074874,,,,,
2023-02-10,187.89,188.18,185.19,186.47,176.27,1459700,1459700,-1.42,-0.75576,186.93,"February 10, 23",-0.0075576,,,,,
2023-02-09,191.19,194.06,189.02,189.85,179.46,2010600,2010600,-1.34,-0.70087,191.03,"February 09, 23",-0.0070087,,,,,
2023-02-08,191.16,192.15,187.32,187.95,177.67,1935600,1935600,-3.21,-1.68,189.65,"February 08, 23",-0.0168,,,,,
2023-02-07,188.24,194.55,188,193.24,182.67,2270100,2270100,5,2.66,191.01,"February 07, 23",0.0266,,,,,
2023-02-06,187.91,190.3,186.09,187.37,177.12,2059900,2059900,-0.54,-0.28737,187.92,"February 06, 23",-0.0028737,,,,,
2023-02-03,192.19,195.45,190.76,190.95,180.5,2654700,2654700,-1.24,-0.64519,192.34,"February 03, 23",-0.0064519,,,,,
2023-02-02,195.47,197.71,192.83,196.16,185.43,2815900,2815900,0.69,0.353,195.54,"February 02, 23",0.00353,,,,,
2023-02-01,184.07,196.3,183.81,193.94,183.33,4468400,4468400,9.87,5.36,189.53,"February 01, 23",0.0536,,,,,
2023-01-31,182.39,185.15,178,184.31,174.23,4265200,4265200,1.92,1.05,182.46,"January 31, 23",0.0105,,,,,
2023-01-30,179.34,182.74,178.84,179.48,169.66,3948800,3948800,0.14,0.07806401,180.1,"January 30, 23",0.0007806401,,,,,
2023-01-27,177.49,182.94,177.09,181.54,171.61,2078900,2078900,4.05,2.28,179.76,"January 27, 23",0.0228,,,,,
2023-01-26,176.62,180.2,174.73,180.02,170.17,2996400,2996400,3.4,1.93,177.89,"January 26, 23",0.0193,,,,,
2023-01-25,170.84,174.38,168.98,174.1,164.57,1328500,1328500,3.26,1.91,172.08,"January 25, 23",0.0191,,,,,
2023-01-24,170.95,174.26,169.49,173.17,163.7,1627000,1627000,2.22,1.3,171.97,"January 24, 23",0.013,,,,,
2023-01-23,169.23,175.75,168.51,173.03,163.56,3386200,3386200,3.8,2.25,171.63,"January 23, 23",0.0225,,,,,
2023-01-20,166.55,168.68,164.26,168.5,159.28,2322300,2322300,1.95,1.17,167,"January 20, 23",0.0117,,,,,
2023-01-19,168.8,169.26,164.86,165,155.97,2163200,2163200,-3.8,-2.25,166.98,"January 19, 23",-0.0225,,,,,
2023-01-18,172.42,175.3,170.54,170.68,161.34,1565800,1565800,-1.74,-1.01,172.23,"January 18, 23",-0.0101,,,,,
2023-01-17,170.71,170.78,167.79,170.33,161.01,1991000,1991000,-0.38,-0.2226,169.9,"January 17, 23",-0.002226,,,,,
2023-01-13,168.62,171.95,168.22,171.82,162.42,2006400,2006400,3.2,1.9,170.15,"January 13, 23",0.019,,,,,
2023-01-12,170.09,171.87,167.39,170.21,160.9,1705000,1705000,0.12,0.07055088,169.89,"January 12, 23",0.0007055088,,,,,
2023-01-11,166.66,168.88,165.23,168.73,159.5,2019200,2019200,2.07,1.24,167.38,"January 11, 23",0.0124,,,,,
2023-01-10,163.55,166.25,161.98,166.07,156.98,2219700,2219700,2.52,1.54,164.46,"January 10, 23",0.0154,,,,,
2023-01-09,162.29,164.45,160.04,160.97,152.16,1834400,1834400,-1.32,-0.81336,161.94,"January 09, 23",-0.0081336,,,,,
2023-01-06,155.85,160.17,153.89,159.63,150.9,2063200,2063200,3.78,2.43,157.39,"January 06, 23",0.0243,,,,,
2023-01-05,156.1,157.26,153.1,153.51,145.11,1692400,1692400,-2.59,-1.66,154.99,"January 05, 23",-0.0166,,,,,
2023-01-04,158.28,160.36,156.1,157.96,149.32,1678400,1678400,-0.32,-0.20217,158.18,"January 04, 23",-0.0020217,,,,,
2023-01-03,159.78,160.45,153.11,155.05,146.57,1900300,1900300,-4.73,-2.96,157.1,"January 03, 23",-0.0296,,,,,
2022-12-30,155.53,158.18,154.07,158.03,149.38,1021000,1021000,2.5,1.61,156.45,"December 30, 22",0.0161,,,,,
2022-12-29,154.84,159.7,153.49,158.12,149.47,2016600,2016600,3.28,2.12,156.54,"December 29, 22",0.0212,,,,,
2022-12-28,152.9,154.85,150.9,151.7,143.4,1433300,1433300,-1.2,-0.78483,152.59,"December 28, 22",-0.0078483,,,,,
2022-12-27,155.55,155.56,153.24,153.78,145.37,1374900,1374900,-1.77,-1.14,154.53,"December 27, 22",-0.0114,,,,,
2022-12-23,156.21,157.82,154.2,157.67,149.04,1212300,1212300,1.46,0.93464,156.48,"December 23, 22",0.0093464,,,,,
2022-12-22,159.86,161.01,153.96,157.51,148.89,2759100,2759100,-2.35,-1.47,158.08,"December 22, 22",-0.0147,,,,,
2022-12-21,160.87,163.84,160.01,163.43,154.49,1737500,1737500,2.56,1.59,162.04,"December 21, 22",0.0159,,,,,
2022-12-20,157.99,161.22,157.06,159.51,150.78,1101400,1101400,1.52,0.96209,158.94,"December 20, 22",0.0096209,,,,,
2022-12-19,164.29,164.33,158.53,160.27,151.5,1418200,1418200,-4.02,-2.45,161.85,"December 19, 22",-0.0245,,,,,
2022-12-16,164.35,165.43,161.66,163.72,154.76,3696400,3696400,-0.63,-0.38333,163.79,"December 16, 22",-0.0038333,,,,,
2022-12-15,168.26,169.65,164.59,165.16,156.12,2570300,2570300,-3.1,-1.84,166.91,"December 15, 22",-0.0184,,,,,
2022-12-14,173.23,175.36,169,171.57,162.18,1968700,1968700,-1.66,-0.95826,172.29,"December 14, 22",-0.0095826,0.845,2022-12-15,0.845,2023-01-06,2022-11-16
2022-12-13,180.58,180.58,171.29,174.31,163.97,3081300,3081300,-6.27,-3.47,176.69,"December 13, 22",-0.0347,,,,,
2022-12-12,169.89,173.28,169.1,173.07,162.8,2048400,2048400,3.18,1.87,171.34,"December 12, 22",0.0187,,,,,
2022-12-09,169.71,172.87,168.4,169.72,159.65,1962000,1962000,0.01,0.0058924,170.17,"December 09, 22",5.8924e-05,,,,,
2022-12-08,164.65,171.87,163.53,171.47,161.3,2520300,2520300,6.82,4.14,167.88,"December 08, 22",0.0414,,,,,
2022-12-07,161.45,164.31,160,163.95,154.22,1427200,1427200,2.5,1.55,162.43,"December 07, 22",0.0155,,,,,
2022-12-06,166.66,167.87,161.14,163.08,153.41,1904000,1904000,-3.58,-2.15,164.69,"December 06, 22",-0.0215,,,,,
2022-12-05,169.81,170.3,166.54,168.37,158.38,1208100,1208100,-1.44,-0.84801,168.75,"December 05, 22",-0.0084801,,,,,
2022-12-02,169.17,171.2,167.32,171.06,160.91,1620000,1620000,1.89,1.12,169.69,"December 02, 22",0.0112,,,,,
2022-12-01,177.55,178.07,173.13,173.44,163.15,2083000,2083000,-4.11,-2.31,175.55,"December 01, 22",-0.0231,,,,,
2022-11-30,165.07,176.66,162.61,175.84,165.41,3654000,3654000,10.77,6.52,170.05,"November 30, 22",0.0652,,,,,
2022-11-29,164.68,166.26,162.79,164.69,154.92,1347300,1347300,0.01,0.00607238,164.6,"November 29, 22",6.07238e-05,,,,,
2022-11-28,169.05,170.86,163.38,164.1,154.37,2758000,2758000,-4.95,-2.93,166.85,"November 28, 22",-0.0293,,,,,
2022-11-25,174.97,175.52,172.69,172.69,162.45,735400,735400,-2.28,-1.3,173.97,"November 25, 22",-0.013,,,,,
2022-11-23,174.09,179.03,173.28,175.2,164.81,1586500,1586500,1.11,0.6376,175.4,"November 23, 22",0.006376,,,,,
2022-11-22,169.75,173.43,168,173.41,163.12,1695500,1695500,3.66,2.16,171.15,"November 22, 22",0.0216,,,,,
2022-11-21,170.44,171.28,168.12,168.85,158.83,1271200,1271200,-1.59,-0.93288,169.67,"November 21, 22",-0.0093288,,,,,
2022-11-18,172.82,172.83,169.22,171.94,161.74,1533700,1533700,-0.88,-0.5092,171.7,"November 18, 22",-0.005092,,,,,
2022-11-17,162.56,170.4,162.56,170.09,160,1460500,1460500,7.53,4.63,166.4,"November 17, 22",0.0463,,,,,
2022-11-16,171.54,172.86,165.48,166.88,156.98,2204400,2204400,-4.66,-2.72,169.19,"November 16, 22",-0.0272,,,,,
2022-11-15,175.22,176.66,171.89,174.81,164.44,2335600,2335600,-0.41,-0.23399,174.65,"November 15, 22",-0.0023399,,,,,
2022-11-14,168.04,172.66,168.04,169.01,158.98,1823400,1823400,0.97,0.57724,169.44,"November 14, 22",0.0057724,,,,,
2022-11-11,166.52,171,163.54,169.94,159.86,2515200,2515200,3.42,2.05,167.75,"November 11, 22",0.0205,,,,,
2022-11-10,163.98,165.81,161.67,165.47,155.65,4487700,4487700,1.49,0.90865,164.23,"November 10, 22",0.0090865,,,,,
2022-11-09,159.94,161.03,154.63,154.72,145.54,2780100,2780100,-5.22,-3.26,157.58,"November 09, 22",-0.0326,,,,,
2022-11-08,161.41,165.1,159.77,163.11,153.43,2659200,2659200,1.7,1.05,162.35,"November 08, 22",0.0105,,,,,
2022-11-07,152.7,158.22,151.31,157.9,148.53,2451100,2451100,5.2,3.41,155.03,"November 07, 22",0.0341,,,,,
2022-11-04,149.9,151.84,146.93,151.06,142.1,2385700,2385700,1.16,0.77385,149.93,"November 04, 22",0.0077385,,,,,
2022-11-03,146.39,146.39,142.76,144.85,136.26,2373300,2373300,-1.54,-1.05,145.1,"November 03, 22",-0.0105,,,,,
2022-11-02,151.95,158.5,148.41,148.61,139.79,2976800,2976800,-3.34,-2.2,151.87,"November 02, 22",-0.022,,,,,
2022-11-01,150.48,153.85,147.8,151.85,142.84,4306600,4306600,1.37,0.91042,151,"November 01, 22",0.0091042,,,,,
2022-10-31,149.77,150.58,145.54,146.08,137.41,3307200,3307200,-3.69,-2.46,147.99,"October 31, 22",-0.0246,,,,,
2022-10-28,145.96,152.19,145,151.66,142.66,2552000,2552000,5.7,3.91,148.7,"October 28, 22",0.0391,,,,,
2022-10-27,149.33,151.86,144.86,145.12,136.51,2197900,2197900,-4.21,-2.82,147.79,"October 27, 22",-0.0282,,,,,
2022-10-26,146.69,152.64,144.14,147.28,138.54,2023300,2023300,0.59,0.40221,147.69,"October 26, 22",0.0040221,,,,,
2022-10-25,145.44,148.79,144.81,148.74,139.92,2831900,2831900,3.3,2.27,146.94,"October 25, 22",0.0227,,,,,
2022-10-24,144.01,145.77,140.45,144.94,136.34,1921700,1921700,0.93,0.64579,143.79,"October 24, 22",0.0064579,,,,,
2022-10-21,138.71,145.59,137.51,145.25,136.63,2496400,2496400,6.54,4.71,141.76,"October 21, 22",0.0471,,,,,
2022-10-20,142.08,143.74,138.57,139.04,130.79,2895700,2895700,-3.04,-2.14,140.86,"October 20, 22",-0.0214,,,,,
2022-10-19,140.37,143.98,139.83,141.32,132.94,2160400,2160400,0.95,0.67678,141.38,"October 19, 22",0.0067678,,,,,
2022-10-18,143.44,146.48,137.73,140.95,132.59,2218500,2218500,-2.49,-1.74,142.15,"October 18, 22",-0.0174,,,,,
2022-10-17,141.81,143.17,139.5,141.27,132.89,1972100,1972100,-0.54,-0.38079,141.44,"October 17, 22",-0.0038079,,,,,
2022-10-14,144.9,145.54,137.08,138.09,129.9,2893000,2893000,-6.81,-4.7,141.4,"October 14, 22",-0.047,,,,,
2022-10-13,134.19,145.24,132.08,143.17,134.68,3307200,3307200,8.98,6.69,138.67,"October 13, 22",0.0669,,,,,
2022-10-12,142.55,143.79,140.13,140.28,131.96,2066900,2066900,-2.27,-1.59,141.69,"October 12, 22",-0.0159,,,,,
2022-10-11,145,145.78,141.56,143.75,135.22,3004200,3004200,-1.25,-0.86207,144.02,"October 11, 22",-0.0086207,,,,,
2022-10-10,151.74,151.96,146.08,147.5,138.75,1812000,1812000,-4.24,-2.79,149.32,"October 10, 22",-0.0279,,,,,
2022-10-07,154.87,154.87,150.36,151.75,142.75,2752800,2752800,-3.12,-2.01,152.96,"October 07, 22",-0.0201,,,,,
2022-10-06,161.26,163.79,158.87,158.99,149.56,1559800,1559800,-2.27,-1.41,160.73,"October 06, 22",-0.0141,,,,,
2022-10-05,156.83,162.35,155.13,161.24,151.68,1904500,1904500,4.41,2.81,158.89,"October 05, 22",0.0281,,,,,
2022-10-04,156.48,159.96,155.49,159.89,150.41,2392200,2392200,3.41,2.18,157.96,"October 04, 22",0.0218,,,,,
2022-10-03,149.52,153.9,147.8,151.96,142.95,2415500,2415500,2.44,1.63,150.8,"October 03, 22",0.0163,,,,,
2022-09-30,149.75,152.79,147.43,147.51,138.76,2112800,2112800,-2.24,-1.5,149.37,"September 30, 22",-0.015,,,,,
2022-09-29,153.96,155.04,146.95,151.01,142.05,2841100,2841100,-2.95,-1.92,151.74,"September 29, 22",-0.0192,,,,,
2022-09-28,152.95,157.1,152.27,156.44,147.16,2103800,2103800,3.49,2.28,154.69,"September 28, 22",0.0228,,,,,
2022-09-27,154.41,156.5,150.75,153.51,144.4,1741500,1741500,-0.9,-0.58286,153.79,"September 27, 22",-0.0058286,,,,,
2022-09-26,153.05,154.96,151.24,151.95,142.94,2167900,2167900,-1.1,-0.71872,152.8,"September 26, 22",-0.0071872,,,,,
2022-09-23,152.73,153.37,148.42,152.94,143.87,2680300,2680300,0.21,0.1375,151.86,"September 23, 22",0.001375,,,,,
2022-09-22,158.92,159.9,154.16,155.13,145.93,2090000,2090000,-3.79,-2.38,157.03,"September 22, 22",-0.0238,,,,,
2022-09-21,161.85,166.71,159.13,159.17,149.73,1528500,1528500,-2.68,-1.66,161.72,"September 21, 22",-0.0166,,,,,
