date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,declarationDate,paymentDate,dividend
2021-09-10,47.18,48.01,46.71,47.32,42.9,7052539,7052539,0.14,0.29674,47.305,"September 10, 21",0.0029674,,,,,
2021-09-09,45.68,47.97,45.51,46.58,42.23,10186631,10186631,0.9,1.97,46.435,"September 09, 21",0.0197,,,,,
2021-09-08,46.49,46.49,45.23,45.68,41.41,5659831,5659831,-0.81,-1.74,45.9725,"September 08, 21",-0.0174,,,,,
2021-09-07,47.27,47.94,46.64,46.68,42.32,5115133,5115133,-0.59,-1.25,47.1325,"September 07, 21",-0.0125,,,,,
2021-09-03,48.16,48.23,47.07,47.38,42.95,5088438,5088438,-0.78,-1.62,47.71,"September 03, 21",-0.0162,,,,,
2021-09-02,48.67,48.98,48.04,48.31,43.8,4135120,4135120,-0.36,-0.73968,48.5,"September 02, 21",-0.0073968,,,,,
2021-09-01,49.29,49.46,48.53,48.59,44.05,6032900,6032900,-0.7,-1.42,48.9675,"September 01, 21",-0.0142,,,,,
2021-08-31,49.2,50.1,49.01,49.75,45.1,6789800,6789800,0.55,1.12,49.515,"August 31, 21",0.0112,,,,,
2021-08-30,52.14,52.14,49.34,49.35,44.74,7194931,7194931,-2.79,-5.35,50.7425,"August 30, 21",-0.0535,,,,,
2021-08-27,50.82,52.11,50.82,51.95,47.1,3358400,3358400,1.13,2.22,51.425,"August 27, 21",0.0222,,,,,
2021-08-26,51.7,51.7,50.63,50.77,46.03,3236086,3236086,-0.93,-1.8,51.2,"August 26, 21",-0.018,,,,,
2021-08-25,50.33,51.71,50.24,51.42,46.61,3533747,3533747,1.09,2.17,50.925,"August 25, 21",0.0217,,,,,
2021-08-24,49.99,50.57,49.9,50.21,45.52,2758827,2758827,0.22,0.44009,50.1675,"August 24, 21",0.0044009,,,,,
2021-08-23,49.63,50.12,49.52,49.71,45.06,3486144,3486144,0.08,0.16119,49.745,"August 23, 21",0.0016119,,,,,
2021-08-20,49.01,49.48,48.58,49.2,44.6,3765700,3765700,0.19,0.38768,49.0675,"August 20, 21",0.0038768,,,,,
2021-08-19,49.17,49.78,48.38,49.01,44.43,4825200,4825200,-0.16,-0.3254,49.085,"August 19, 21",-0.003254,,,,,
2021-08-18,50.42,51.05,49.91,49.95,45.28,4637820,4637820,-0.47,-0.93217,50.3325,"August 18, 21",-0.0093217,,,,,
2021-08-17,50.93,51.22,50.02,50.69,45.95,3838629,3838629,-0.24,-0.47124,50.715,"August 17, 21",-0.0047124,,,,,
2021-08-16,51.19,51.55,50.73,51.46,46.65,3663600,3663600,0.27,0.52745,51.2325,"August 16, 21",0.0052745,,,,,
2021-08-13,51.78,51.98,51.46,51.81,46.97,2542700,2542700,0.03,0.05793743,51.7575,"August 13, 21",0.0005793743,,,,,
2021-08-12,51.17,51.79,50.76,51.62,46.8,2837200,2837200,0.45,0.87942,51.335,"August 12, 21",0.0087942,,,,,
2021-08-11,50.27,51.27,49.64,51.21,46.42,3477500,3477500,0.94,1.87,50.5975,"August 11, 21",0.0187,,,,,
2021-08-10,49,50.2,48.84,50.13,45.45,4313635,4313635,1.13,2.31,49.5425,"August 10, 21",0.0231,,,,,
2021-08-09,49.08,49.4,48.38,48.97,44.39,4202240,4202240,-0.11,-0.22412,48.9575,"August 09, 21",-0.0022412,,,,,
2021-08-06,48.99,49.9,48.91,49.4,44.78,4995308,4995308,0.41,0.83691,49.3,"August 06, 21",0.0083691,,,,,
2021-08-05,47.49,48.4,47.49,48.29,43.78,4000443,4000443,0.8,1.68,47.9175,"August 05, 21",0.0168,,,,,
2021-08-04,46.62,47.82,46.37,47.17,42.76,3245142,3245142,0.55,1.18,46.995,"August 04, 21",0.0118,,,,,
2021-08-03,47.05,47.21,45.14,47.12,42.72,5024017,5024017,0.07,0.14878,46.63,"August 03, 21",0.0014878,,,,,
2021-08-02,47.45,48.53,46.71,46.85,42.47,4446810,4446810,-0.6,-1.26,47.385,"August 02, 21",-0.0126,,,,,
2021-07-30,47.8,48.79,46.81,47.02,42.63,9100414,9100414,-0.78,-1.63,47.605,"July 30, 21",-0.0163,2021-08-02,0.22,2021-07-22,2021-08-12,0.22
2021-07-29,47.96,48.39,47.5,48.32,43.61,4016815,4016815,0.36,0.75063,48.0425,"July 29, 21",0.0075063,,,,,
2021-07-28,47.38,47.54,46.33,47.21,42.61,4442830,4442830,-0.17,-0.3588,47.115,"July 28, 21",-0.003588,,,,,
2021-07-27,46.65,47.63,46.22,47.23,42.63,3923466,3923466,0.58,1.24,46.9325,"July 27, 21",0.0124,,,,,
2021-07-26,46.49,47.49,46.36,47.14,42.54,4081800,4081800,0.65,1.4,46.87,"July 26, 21",0.014,,,,,
2021-07-23,46.12,47.2,46.12,46.51,41.98,5029929,5029929,0.39,0.84562,46.4875,"July 23, 21",0.0084562,,,,,
2021-07-22,47.01,47.34,45.48,45.91,41.43,5458230,5458230,-1.1,-2.34,46.435,"July 22, 21",-0.0234,,,,,
2021-07-21,46.43,47.73,46.32,47.14,42.54,5606300,5606300,0.71,1.53,46.905,"July 21, 21",0.0153,,,,,
2021-07-20,43.48,46.1,43.08,46,41.52,6370521,6370521,2.52,5.8,44.665,"July 20, 21",0.058,,,,,
2021-07-19,45.52,45.6,44.35,44.8,40.43,7430745,7430745,-0.72,-1.58,45.0675,"July 19, 21",-0.0158,,,,,
2021-07-16,48.19,48.22,46.56,46.73,42.17,4957464,4957464,-1.46,-3.03,47.425,"July 16, 21",-0.0303,,,,,
2021-07-15,46.84,47.86,46.7,47.72,43.07,5036900,5036900,0.88,1.88,47.28,"July 15, 21",0.0188,,,,,
2021-07-14,48.97,49.66,47.37,47.5,42.87,6213747,6213747,-1.47,-3,48.375,"July 14, 21",-0.03,,,,,
2021-07-13,49.5,49.89,48.51,48.64,43.9,6309602,6309602,-0.86,-1.74,49.135,"July 13, 21",-0.0174,,,,,
2021-07-12,48.25,49.84,47.9,49.5,44.67,4425300,4425300,1.25,2.59,48.8725,"July 12, 21",0.0259,,,,,
2021-07-09,48.03,48.86,47.92,48.73,43.98,4617600,4617600,0.7,1.46,48.385,"July 09, 21",0.0146,,,,,
2021-07-08,46.61,47.57,45.72,46.71,42.16,6026818,6026818,0.1,0.21455,46.6525,"July 08, 21",0.0021455,,,,,
2021-07-07,47.5,48.36,47.2,47.96,43.28,4503601,4503601,0.46,0.96842,47.755,"July 07, 21",0.0096842,,,,,
2021-07-06,49,49.13,47.52,47.87,43.2,4557572,4557572,-1.13,-2.31,48.38,"July 06, 21",-0.0231,,,,,
2021-07-02,49.08,49.45,48.92,49.05,44.27,3566408,3566408,-0.03,-0.06112469,49.125,"July 02, 21",-0.0006112469,,,,,
2021-07-01,48.73,49.39,48.61,48.87,44.11,5825218,5825218,0.14,0.2873,48.9,"July 01, 21",0.002873,,,,,
2021-06-30,47.86,48.66,47.8,48.52,43.79,3914800,3914800,0.66,1.38,48.21,"June 30, 21",0.0138,,,,,
2021-06-29,49,49.31,47.69,48,43.32,5721885,5721885,-1,-2.04,48.5,"June 29, 21",-0.0204,,,,,
2021-06-28,49.63,49.66,48.38,48.49,43.76,6401030,6401030,-1.14,-2.3,49.04,"June 28, 21",-0.023,,,,,
2021-06-25,49.5,50.11,49.27,49.8,44.95,9361818,9361818,0.3,0.60606,49.67,"June 25, 21",0.0060606,,,,,
2021-06-24,48.71,49.18,48.3,49,44.22,3764501,3764501,0.29,0.59536,48.7975,"June 24, 21",0.0059536,,,,,
2021-06-23,48.02,48.48,47.94,48.32,43.61,3172838,3172838,0.3,0.62474,48.19,"June 23, 21",0.0062474,,,,,
2021-06-22,47.79,48.32,47.37,47.9,43.23,6250424,6250424,0.11,0.23017,47.845,"June 22, 21",0.0023017,,,,,
2021-06-21,46.66,48.02,46.55,48,43.32,6317385,6317385,1.34,2.87,47.3075,"June 21, 21",0.0287,,,,,
2021-06-18,46.47,46.72,45.58,46.14,41.64,11434900,11434900,-0.33,-0.71014,46.2275,"June 18, 21",-0.0071014,,,,,
2021-06-17,49.78,49.95,46.99,47.51,42.88,5801322,5801322,-2.27,-4.56,48.5575,"June 17, 21",-0.0456,,,,,
2021-06-16,49.77,50.06,48.98,49.51,44.68,4723100,4723100,-0.26,-0.5224,49.58,"June 16, 21",-0.005224,,,,,
2021-06-15,48.83,50.27,48.45,50.05,45.17,4763100,4763100,1.22,2.5,49.4,"June 15, 21",0.025,,,,,
2021-06-14,49.27,49.36,48.31,48.64,43.9,3238400,3238400,-0.63,-1.28,48.895,"June 14, 21",-0.0128,,,,,
2021-06-11,49.12,49.44,48.88,49.37,44.56,3816600,3816600,0.25,0.50896,49.2025,"June 11, 21",0.0050896,,,,,
2021-06-10,50.78,50.85,48.94,48.99,44.21,4166915,4166915,-1.79,-3.53,49.89,"June 10, 21",-0.0353,,,,,
2021-06-09,50.86,50.86,49.84,50.07,45.19,3274706,3274706,-0.79,-1.55,50.4075,"June 09, 21",-0.0155,,,,,
2021-06-08,50.21,50.96,49.73,50.8,45.85,5298700,5298700,0.59,1.18,50.425,"June 08, 21",0.0118,,,,,
2021-06-07,49.73,50.47,49.73,50.45,45.53,4000300,4000300,0.72,1.45,50.095,"June 07, 21",0.0145,,,,,
2021-06-04,50,50.24,49.66,49.79,44.94,5425928,5425928,-0.21,-0.42,49.9225,"June 04, 21",-0.0042,,,,,
2021-06-03,49.37,50.01,49.01,49.85,44.99,7028300,7028300,0.48,0.97225,49.56,"June 03, 21",0.0097225,,,,,
2021-06-02,49.9,50.07,48.82,49.5,44.67,7479200,7479200,-0.4,-0.8016,49.5725,"June 02, 21",-0.008016,,,,,
2021-06-01,48.07,48.99,48.07,48.97,44.2,5985100,5985100,0.905,1.87,48.525,"June 01, 21",0.0187,,,,,
2021-05-28,47.63,47.9,46.88,47.41,42.79,3977530,3977530,-0.22,-0.46189,47.455,"May 28, 21",-0.0046189,,,,,
2021-05-27,47.46,48.17,47.14,47.7,43.05,9257600,9257600,0.24,0.50569,47.6175,"May 27, 21",0.0050569,,,,,
2021-05-26,46.42,46.92,46.31,46.75,42.19,4337623,4337623,0.33,0.7109,46.6,"May 26, 21",0.007109,,,,,
2021-05-25,46.79,47.68,46.13,46.26,41.75,5430623,5430623,-0.53,-1.13,46.715,"May 25, 21",-0.0113,,,,,
2021-05-24,46.48,46.67,46.03,46.4,41.88,3493527,3493527,-0.08,-0.17212,46.395,"May 24, 21",-0.0017212,,,,,
2021-05-21,46.09,46.87,45.96,46.22,41.71,4640100,4640100,0.13,0.28206,46.285,"May 21, 21",0.0028206,,,,,
2021-05-20,46.07,46.23,45.36,45.76,41.3,4675800,4675800,-0.31,-0.67289,45.855,"May 20, 21",-0.0067289,,,,,
2021-05-19,45.05,45.9,44.54,45.87,41.4,4616877,4616877,0.82,1.82,45.34,"May 19, 21",0.0182,,,,,
2021-05-18,46.65,47.14,45.84,45.85,41.38,5048386,5048386,-0.8,-1.71,46.37,"May 18, 21",-0.0171,,,,,
2021-05-17,46.51,47.16,46.37,46.91,42.34,4448631,4448631,0.4,0.86003,46.7375,"May 17, 21",0.0086003,,,,,
2021-05-14,45.69,46.98,45.54,46.8,42.24,4700800,4700800,1.11,2.43,46.2525,"May 14, 21",0.0243,,,,,
2021-05-13,44.13,45.59,44.04,45.27,40.86,5845762,5845762,1.14,2.58,44.7575,"May 13, 21",0.0258,,,,,
2021-05-12,45.4,45.72,43.92,44.13,39.83,6093400,6093400,-1.27,-2.8,44.7925,"May 12, 21",-0.028,,,,,
2021-05-11,45.2,45.79,44.46,45.21,40.8,5771407,5771407,0.01,0.02212389,45.165,"May 11, 21",0.0002212389,,,,,
2021-05-10,46.55,47.22,45.98,46.02,41.53,7222000,7222000,-0.53,-1.14,46.4425,"May 10, 21",-0.0114,,,,,
2021-05-07,44.46,45.98,44.08,45.9,41.43,5551400,5551400,1.44,3.24,45.105,"May 07, 21",0.0324,,,,,
2021-05-06,45.04,45.31,44.15,44.9,40.52,6489351,6489351,-0.14,-0.31083,44.85,"May 06, 21",-0.0031083,,,,,
2021-05-05,44.86,45.24,44.3,44.79,40.42,6522800,6522800,-0.07,-0.15604,44.7975,"May 05, 21",-0.0015604,,,,,
2021-05-04,43.5,44.84,43.11,44.59,40.24,8712300,8712300,1.09,2.51,44.01,"May 04, 21",0.0251,,,,,
2021-05-03,44.29,44.55,43.27,43.68,39.42,5947666,5947666,-0.61,-1.38,43.9475,"May 03, 21",-0.0138,,,,,
2021-04-30,43.89,44.22,43.55,43.74,39.48,6888200,6888200,-0.15,-0.34176,43.85,"April 30, 21",-0.0034176,2021-05-03,0.22,2021-04-22,2021-05-13,0.22
2021-04-29,43.37,44.58,43.21,44.44,39.91,9386701,9386701,1.07,2.47,43.9,"April 29, 21",0.0247,,,,,
2021-04-28,41.08,43.08,41.02,43.03,38.64,8877467,8877467,1.95,4.75,42.0525,"April 28, 21",0.0475,,,,,
2021-04-27,39.71,40.89,39.6,40.73,36.58,9905400,9905400,1.02,2.57,40.2325,"April 27, 21",0.0257,,,,,
2021-04-26,40.8,41.8,40.8,41.47,37.24,4549900,4549900,0.67,1.64,41.2175,"April 26, 21",0.0164,,,,,
2021-04-23,39.8,40.9,39.56,40.68,36.53,3181647,3181647,0.88,2.21,40.235,"April 23, 21",0.0221,,,,,
2021-04-22,40.39,40.59,39.76,39.88,35.81,3443240,3443240,-0.51,-1.26,40.155,"April 22, 21",-0.0126,,,,,
2021-04-21,39.18,40.2,38.65,40.18,36.08,6107949,6107949,1,2.55,39.5525,"April 21, 21",0.0255,,,,,
2021-04-20,40.5,40.5,39.07,39.57,35.54,4631706,4631706,-0.93,-2.3,39.91,"April 20, 21",-0.023,,,,,
2021-04-19,41.32,41.46,40.47,40.73,36.58,10066924,10066924,-0.59,-1.43,40.995,"April 19, 21",-0.0143,,,,,
2021-04-16,41.74,42.14,41.3,41.39,37.17,4526811,4526811,-0.35,-0.83852,41.6425,"April 16, 21",-0.0083852,,,,,
2021-04-15,41.7,41.7,40.69,41.28,37.07,5439876,5439876,-0.42,-1.01,41.3425,"April 15, 21",-0.0101,,,,,
2021-04-14,40.31,42,40.22,41.5,37.27,6786719,6786719,1.19,2.95,41.0075,"April 14, 21",0.0295,,,,,
2021-04-13,42.83,43,41.26,41.46,37.23,7508706,7508706,-1.37,-3.2,42.1375,"April 13, 21",-0.032,,,,,
2021-04-12,42.81,43.24,42.55,43.15,38.75,4671000,4671000,0.34,0.79421,42.9375,"April 12, 21",0.0079421,,,,,
2021-04-09,42.88,43.09,42.24,42.8,38.44,6593831,6593831,-0.08,-0.18657,42.7525,"April 09, 21",-0.0018657,,,,,
2021-04-08,42.2,42.34,41.43,42.25,37.94,4697052,4697052,0.05,0.11848,42.055,"April 08, 21",0.0011848,,,,,
2021-04-07,42.34,43.03,42.21,42.49,38.16,5536258,5536258,0.15,0.35427,42.5175,"April 07, 21",0.0035427,,,,,
2021-04-06,42.05,42.51,41.89,42.19,37.89,5310900,5310900,0.14,0.33294,42.16,"April 06, 21",0.0033294,,,,,
2021-04-05,42.16,42.51,41.84,42.22,37.92,7898722,7898722,0.06,0.14231,42.1825,"April 05, 21",0.0014231,,,,,
2021-04-01,40.94,41.83,40.84,41.66,37.41,5775937,5775937,0.72,1.76,41.3175,"April 01, 21",0.0176,,,,,
2021-03-31,40.94,41.61,40.64,40.66,36.52,5550303,5550303,-0.28,-0.68393,40.9625,"March 31, 21",-0.0068393,,,,,
2021-03-30,40.57,41.31,40.57,41.06,36.87,6312627,6312627,0.49,1.21,40.8775,"March 30, 21",0.0121,,,,,
2021-03-29,40.67,40.96,39.82,40.3,36.19,7423405,7423405,-0.37,-0.90976,40.4375,"March 29, 21",-0.0090976,,,,,
2021-03-26,41.66,41.88,40.39,41.32,37.11,6159094,6159094,-0.34,-0.81613,41.3125,"March 26, 21",-0.0081613,,,,,
2021-03-25,39.1,40.86,38.24,40.73,36.58,8072426,8072426,1.63,4.17,39.7325,"March 25, 21",0.0417,,,,,
2021-03-24,39.5,40.03,39.22,39.49,35.46,9934028,9934028,-0.01,-0.02531646,39.56,"March 24, 21",-0.0002531646,,,,,
2021-03-23,40.06,40.4,38.45,38.8,34.84,9354386,9354386,-1.26,-3.15,39.4275,"March 23, 21",-0.0315,,,,,
2021-03-22,40.86,40.96,40.24,40.54,36.41,6843500,6843500,-0.32,-0.78316,40.65,"March 22, 21",-0.0078316,,,,,
2021-03-19,40.61,41.52,40.02,40.97,36.79,9836018,9836018,0.36,0.88648,40.78,"March 19, 21",0.0088648,,,,,
2021-03-18,43.43,43.61,40.99,41.26,37.05,8054680,8054680,-2.17,-5,42.3225,"March 18, 21",-0.05,,,,,
2021-03-17,42.47,43.16,41.88,43.14,38.74,7243802,7243802,0.67,1.58,42.6625,"March 17, 21",0.0158,,,,,
2021-03-16,42.67,42.69,41.31,42.2,37.9,6820222,6820222,-0.47,-1.1,42.2175,"March 16, 21",-0.011,,,,,
2021-03-15,42.83,43.01,41.62,42.82,38.45,6448617,6448617,-0.01,-0.02334812,42.57,"March 15, 21",-0.0002334812,,,,,
2021-03-12,43.02,43.24,42.57,42.7,38.35,4044500,4044500,-0.32,-0.74384,42.8825,"March 12, 21",-0.0074384,,,,,
2021-03-11,41.43,42.81,41.25,42.66,38.31,5369642,5369642,1.23,2.97,42.0375,"March 11, 21",0.0297,,,,,
2021-03-10,40.48,41.86,40.47,41.61,37.37,6144300,6144300,1.13,2.79,41.105,"March 10, 21",0.0279,,,,,
2021-03-09,40.46,40.74,39.62,40.17,36.08,6960005,6960005,-0.29,-0.71676,40.2475,"March 09, 21",-0.0071676,,,,,
2021-03-08,40.51,41.21,40.04,40.64,36.5,8167866,8167866,0.13,0.32091,40.6,"March 08, 21",0.0032091,,,,,
2021-03-05,39.75,40.22,37.92,40.1,36.01,7214810,7214810,0.35,0.8805,39.4975,"March 05, 21",0.008805,,,,,
2021-03-04,39.77,40.18,37.76,38.91,34.94,8090800,8090800,-0.86,-2.16,39.155,"March 04, 21",-0.0216,,,,,
2021-03-03,39.84,40.9,39.71,40.12,36.03,5423500,5423500,0.28,0.70281,40.1425,"March 03, 21",0.0070281,,,,,
2021-03-02,39.83,40.29,39.44,39.56,35.53,6106571,6106571,-0.27,-0.67788,39.78,"March 02, 21",-0.0067788,,,,,
2021-03-01,39.46,40.44,39.4,40,35.92,8211000,8211000,0.54,1.37,39.825,"March 01, 21",0.0137,,,,,
2021-02-26,38.77,39.46,37.98,38.68,34.74,7518200,7518200,-0.09,-0.23214,38.7225,"February 26, 21",-0.0023214,,,,,
2021-02-25,40.5,40.6,38.72,39.02,35.04,7490960,7490960,-1.48,-3.65,39.71,"February 25, 21",-0.0365,,,,,
2021-02-24,38.66,40.32,38.6,40.22,36.12,8010194,8010194,1.56,4.04,39.45,"February 24, 21",0.0404,,,,,
2021-02-23,39,39.23,38.01,38.48,34.56,6820879,6820879,-0.52,-1.33,38.68,"February 23, 21",-0.0133,,,,,
2021-02-22,37.95,39.38,37.94,38.82,34.86,6068832,6068832,0.87,2.29,38.5225,"February 22, 21",0.0229,,,,,
2021-02-19,37.06,38.32,36.98,38.08,34.2,5612726,5612726,1.02,2.75,37.61,"February 19, 21",0.0275,,,,,
2021-02-18,37.06,37.42,36.45,36.65,32.91,4937032,4937032,-0.41,-1.11,36.895,"February 18, 21",-0.0111,,,,,
2021-02-17,37.7,38.31,37.31,37.47,33.65,4642900,4642900,-0.23,-0.61008,37.6975,"February 17, 21",-0.0061008,,,,,
2021-02-16,37.46,38.03,37.1,37.9,34.04,3757312,3757312,0.44,1.17,37.6225,"February 16, 21",0.0117,,,,,
2021-02-12,37.32,37.71,36.91,37.15,33.36,2992200,2992200,-0.17,-0.45552,37.2725,"February 12, 21",-0.0045552,,,,,
2021-02-11,37.88,37.97,36.85,37.28,33.48,2945637,2945637,-0.6,-1.58,37.495,"February 11, 21",-0.0158,,,,,
2021-02-10,37.45,37.92,36.83,37.88,34.02,4124700,4124700,0.43,1.15,37.52,"February 10, 21",0.0115,,,,,
2021-02-09,37.61,37.74,37.1,37.12,33.34,7013050,7013050,-0.49,-1.3,37.3925,"February 09, 21",-0.013,,,,,
2021-02-08,37.55,37.76,37.07,37.67,33.83,7481482,7481482,0.12,0.31957,37.5125,"February 08, 21",0.0031957,,,,,
2021-02-05,37.6,37.82,37.18,37.29,33.49,4858889,4858889,-0.31,-0.82447,37.4725,"February 05, 21",-0.0082447,,,,,
2021-02-04,36,37.63,36,37.14,33.35,8455100,8455100,1.14,3.17,36.6925,"February 04, 21",0.0317,2021-02-05,0.22,2021-01-26,2021-02-16,0.22
2021-02-03,36.03,36.43,35.65,36.11,32.23,5291849,5291849,0.08,0.22204,36.055,"February 03, 21",0.0022204,,,,,
2021-02-02,35.1,36.25,35.08,36.04,32.17,8212020,8212020,0.94,2.68,35.6175,"February 02, 21",0.0268,,,,,
2021-02-01,34.63,34.86,33.99,34.69,30.96,7520438,7520438,0.06,0.17326,34.5425,"February 01, 21",0.0017326,,,,,
2021-01-29,34.87,35.85,33.41,33.65,30.03,12483537,12483537,-1.22,-3.5,34.445,"January 29, 21",-0.035,,,,,
2021-01-28,34.83,36.08,34.26,35.89,32.03,11743400,11743400,1.06,3.04,35.265,"January 28, 21",0.0304,,,,,
2021-01-27,35.14,35.75,34.15,34.38,30.69,9433487,9433487,-0.76,-2.16,34.855,"January 27, 21",-0.0216,,,,,
2021-01-26,36.92,36.97,35.35,35.38,31.58,5316900,5316900,-1.54,-4.17,36.155,"January 26, 21",-0.0417,,,,,
2021-01-25,36.96,37,35.53,36.63,32.69,6013600,6013600,-0.33,-0.89286,36.53,"January 25, 21",-0.0089286,,,,,
2021-01-22,37.59,37.66,37.17,37.37,33.35,5598213,5598213,-0.22,-0.58526,37.4475,"January 22, 21",-0.0058526,,,,,
2021-01-21,39.49,39.95,38.07,38.17,34.07,7097100,7097100,-1.32,-3.34,38.92,"January 21, 21",-0.0334,,,,,
2021-01-20,40,40.69,39.56,39.91,35.62,5688925,5688925,-0.09,-0.225,40.04,"January 20, 21",-0.00225,,,,,
2021-01-19,39.68,39.96,39.29,39.7,35.43,7771888,7771888,0.02,0.05040323,39.6575,"January 19, 21",0.0005040323,,,,,
2021-01-15,38.23,39.19,37.84,38.77,34.6,7955723,7955723,0.54,1.41,38.5075,"January 15, 21",0.0141,,,,,
2021-01-14,37.71,39.18,37.52,38.91,34.73,10254800,10254800,1.2,3.18,38.33,"January 14, 21",0.0318,,,,,
2021-01-13,36.67,37.96,36.61,37.41,33.39,7977660,7977660,0.74,2.02,37.1625,"January 13, 21",0.0202,,,,,
2021-01-12,36.43,37.05,36.21,36.56,32.63,3777903,3777903,0.13,0.35685,36.5625,"January 12, 21",0.0035685,,,,,
2021-01-11,35.98,36.53,35.6,36.29,32.39,4701412,4701412,0.31,0.86159,36.1,"January 11, 21",0.0086159,,,,,
2021-01-08,36.85,36.97,36.04,36.58,32.65,4615000,4615000,-0.27,-0.7327,36.61,"January 08, 21",-0.007327,,,,,
2021-01-07,37.29,37.43,36.39,36.71,32.77,8355637,8355637,-0.58,-1.56,36.955,"January 07, 21",-0.0156,,,,,
2021-01-06,35.54,37.35,35.16,36.88,32.92,10200043,10200043,1.34,3.77,36.2325,"January 06, 21",0.0377,,,,,
2020-10-30,,,,,,,,,,,"October 30, 20",,2020-11-02,0.22,2020-10-21,2020-11-12,0.22
2020-07-31,,,,,,,,,,,"July 31, 20",,2020-08-03,0.22,2020-07-22,2020-08-13,0.22
2020-05-01,,,,,,,,,,,"May 01, 20",,2020-05-04,0.22,2020-04-24,2020-05-14,0.22
2020-02-06,,,,,,,,,,,"February 06, 20",,2020-02-07,0.22,2020-01-28,2020-02-13,0.22
2019-11-01,,,,,,,,,,,"November 01, 19",,2019-11-04,0.22,2019-10-23,2019-11-14,0.22
2019-08-02,,,,,,,,,,,"August 02, 19",,2019-08-05,0.22,2019-07-24,2019-08-15,0.22
2019-05-03,,,,,,,,,,,"May 03, 19",,2019-05-06,0.21,2019-04-24,2019-05-16,0.21
2019-02-01,,,,,,,,,,,"February 01, 19",,2019-02-04,0.21,2019-01-22,2019-02-14,0.21
2018-11-02,,,,,,,,,,,"November 02, 18",,2018-11-05,0.21,2018-10-24,2018-11-15,0.21
2018-08-03,,,,,,,,,,,"August 03, 18",,2018-08-06,0.21,2018-07-26,2018-08-16,0.21
2018-05-04,,,,,,,,,,,"May 04, 18",,2018-05-07,0.15,2018-04-25,2018-05-17,0.15
2018-02-02,,,,,,,,,,,"February 02, 18",,2018-02-05,0.15,2018-01-23,2018-02-15,0.15
2017-11-03,,,,,,,,,,,"November 03, 17",,2017-11-06,0.15,2017-10-25,2017-11-16,0.15
2017-08-03,,,,,,,,,,,"August 03, 17",,2017-08-07,0.15,2017-07-27,2017-08-17,0.15
2017-05-04,,,,,,,,,,,"May 04, 17",,2017-05-08,0.13,2017-04-27,2017-05-18,0.13
2017-02-02,,,,,,,,,,,"February 02, 17",,2017-02-06,0.13,2017-01-25,2017-02-16,0.13
2016-11-03,,,,,,,,,,,"November 03, 16",,2016-11-07,0.13,2016-10-28,2016-11-17,0.13
2016-08-10,,,,,,,,,,,"August 10, 16",,2016-08-12,0.13,2016-07-25,2016-08-25,0.13
