date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,recordDate,dividend,declarationDate
2022-09-19,76.65,76.65,74.88,76,74.83,1318960,1318960,-0.655,-0.84801,76.045,"September 19, 22",-0.0084801,,,,,
2022-09-16,78.48,78.48,75.36,76.9,75.71,1859600,1859600,-1.59,-2.01,77.305,"September 16, 22",-0.0201,,,,,
2022-09-15,80.08,81.37,78.86,79.09,77.87,780000,780000,-0.985,-1.24,79.85,"September 15, 22",-0.0124,,,,,
2022-09-14,80.81,80.96,78.81,79.92,78.68,1224936,1224936,-0.895,-1.1,80.125,"September 14, 22",-0.011,,,,,
2022-09-13,83.63,84.27,80.85,80.97,79.72,898928,898928,-2.66,-3.18,82.43,"September 13, 22",-0.0318,,,,,
2022-09-12,86.59,87.42,85.82,86.2,84.87,706000,706000,-0.39,-0.4504,86.5075,"September 12, 22",-0.004504,,,,,
2022-09-09,85.82,87.15,85.63,86.7,85.36,760800,760800,0.8725,1.03,86.325,"September 09, 22",0.0103,,,,,
2022-09-08,82.74,85.69,82.1,85.67,84.35,961600,961600,2.94,3.54,84.05,"September 08, 22",0.0354,,,,,
2022-09-07,81.13,83.65,79.66,83.53,82.24,1435600,1435600,2.4,2.96,81.9925,"September 07, 22",0.0296,,,,,
2022-09-06,82.35,82.95,81.55,82.26,80.99,901608,901608,-0.085,-0.10929,82.2775,"September 06, 22",-0.0010929,,,,,
2022-09-02,83.85,84.28,82.23,82.51,81.23,597200,597200,-1.35,-1.6,83.2175,"September 02, 22",-0.016,,,,,
2022-09-01,82.09,83.23,80.82,83.21,81.92,692480,692480,1.12,1.36,82.3375,"September 01, 22",0.0136,,,,,
2022-08-31,84.23,84.89,82.95,82.95,81.67,781200,781200,-1.28,-1.52,83.755,"August 31, 22",-0.0152,,,,,
2022-08-30,84.04,84.08,82.93,83.35,82.06,991756,991756,-0.6975,-0.82104,83.6,"August 30, 22",-0.0082104,,,,,
2022-08-29,83.47,84.48,82.84,83.35,82.06,662024,662024,-0.125,-0.14376,83.535,"August 29, 22",-0.0014376,,,,,
2022-08-26,89.53,89.57,84.69,84.69,83.38,598800,598800,-4.84,-5.41,87.12,"August 26, 22",-0.0541,,,,,
2022-08-25,88.18,89.85,87.19,89.65,88.26,695600,695600,1.47,1.67,88.7175,"August 25, 22",0.0167,,,,,
2022-08-24,85.78,87.14,85.37,86.75,85.41,921388,921388,0.97,1.13,86.26,"August 24, 22",0.0113,,,,,
2022-08-23,86.06,86.21,84.93,85.53,84.21,698828,698828,-0.5275,-0.61585,85.6825,"August 23, 22",-0.0061585,,,,,
2022-08-22,87.49,88.05,86.1,86.41,85.07,434800,434800,-1.07,-1.23,87.0125,"August 22, 22",-0.0123,,,,,
2022-08-19,90.08,90.25,88.23,88.71,87.34,489600,489600,-1.37,-1.52,89.3175,"August 19, 22",-0.0152,,,,,
2022-08-18,90.69,90.73,89.13,90.36,88.96,698140,698140,-0.33,-0.36388,90.2275,"August 18, 22",-0.0036388,,,,,
2022-08-17,91.49,92.69,90.3,90.69,89.29,841728,841728,-0.795,-0.87441,91.2925,"August 17, 22",-0.0087441,,,,,
2022-08-16,93.32,93.32,91.66,92.52,91.09,834000,834000,-0.8,-0.85727,92.705,"August 16, 22",-0.0085727,,,,,
2022-08-15,95,96.24,94.1,94.52,93.06,482852,482852,-0.48,-0.50526,94.965,"August 15, 22",-0.0050526,,,,,
2022-08-12,93.45,95.13,93.45,94.91,93.44,512800,512800,1.46,1.56,94.235,"August 12, 22",0.0156,0.08,2022-08-29,2022-08-15,0.32,2022-08-04
2022-08-11,95.37,96.47,93.58,93.61,92.08,494080,494080,-1.76,-1.85,94.7575,"August 11, 22",-0.0185,,,,,
2022-08-10,92.37,95.11,90.73,94.99,93.44,783200,783200,2.61,2.84,93.3,"August 10, 22",0.0284,,,,,
2022-08-09,93.85,93.85,89.32,90.28,88.8,1206984,1206984,-3.56,-3.8,91.825,"August 09, 22",-0.038,,,,,
2022-08-08,95.84,96.41,93.62,93.79,92.26,647200,647200,-2.05,-2.14,94.915,"August 08, 22",-0.0214,,,,,
2022-08-05,95.98,96.46,93.18,95.74,94.18,710000,710000,-0.235,-0.25005,95.34,"August 05, 22",-0.0025005,,,,,
2022-08-04,97.09,97.99,94.12,97.73,96.13,1795600,1795600,0.6325,0.65918,96.7325,"August 04, 22",0.0065918,,,,,
2022-08-03,98.11,99.34,97.12,97.96,96.36,1116800,1116800,-0.1475,-0.15289,98.1325,"August 03, 22",-0.0015289,,,,,
2022-08-02,95.07,97.94,95.07,96.75,95.17,938800,938800,1.68,1.77,96.2075,"August 02, 22",0.0177,,,,,
2022-08-01,95.39,97.05,94.68,95.82,94.25,699200,699200,0.4225,0.45078,95.735,"August 01, 22",0.0045078,,,,,
2022-07-29,94.76,96.52,94.55,96.32,94.75,550520,550520,1.56,1.65,95.5375,"July 29, 22",0.0165,,,,,
2022-07-28,94.14,96.06,92.77,95.19,93.63,677200,677200,1.05,1.12,94.54,"July 28, 22",0.0112,,,,,
2022-07-27,92.66,94.2,92.02,93.61,92.08,892400,892400,0.9475,1.03,93.1225,"July 27, 22",0.0103,,,,,
2022-07-26,90.47,92.93,89.56,92.66,91.15,1164000,1164000,2.19,2.42,91.405,"July 26, 22",0.0242,,,,,
2022-07-25,90.51,90.91,89.51,90.28,88.8,408500,408500,-0.2375,-0.25412,90.3025,"July 25, 22",-0.0025412,,,,,
2022-07-22,92.64,93.53,89.99,90.81,89.33,565680,565680,-1.82,-1.98,91.7425,"July 22, 22",-0.0198,,,,,
2022-07-21,89.98,93.14,89.98,92.53,91.02,1156000,1156000,2.55,2.83,91.4075,"July 21, 22",0.0283,,,,,
2022-07-20,88.32,90.2,87.86,89.14,87.68,651296,651296,0.8225,0.92844,88.88,"July 20, 22",0.0092844,,,,,
2022-07-19,85.48,87.71,84.72,87.56,86.13,692580,692580,2.09,2.43,86.3675,"July 19, 22",0.0243,,,,,
2022-07-18,86.49,87.31,83.9,84.06,82.69,769768,769768,-2.43,-2.81,85.44,"July 18, 22",-0.0281,,,,,
2022-07-15,85.95,86.43,82.27,86.09,84.68,1381636,1381636,0.14,0.16289,85.185,"July 15, 22",0.0016289,,,,,
2022-07-14,86.99,86.99,82.29,85.35,83.96,885600,885600,-1.64,-1.89,85.405,"July 14, 22",-0.0189,,,,,
2022-07-13,86.4,88.11,85.88,87.24,85.81,515284,515284,0.8375,0.97222,86.9075,"July 13, 22",0.0097222,,,,,
2022-07-12,90.88,91.61,87.68,88.2,86.76,686400,686400,-2.68,-2.95,89.5925,"July 12, 22",-0.0295,,,,,
2022-07-11,91.33,91.86,90.32,90.76,89.28,604896,604896,-0.565,-0.62411,91.0675,"July 11, 22",-0.0062411,,,,,
2022-07-08,91.64,93.07,91.41,92.48,90.97,710944,710944,0.8425,0.91663,92.15,"July 08, 22",0.0091663,,,,,
2022-07-07,90.39,92.29,90.39,92.06,90.56,648196,648196,1.67,1.85,91.2825,"July 07, 22",0.0185,,,,,
2022-07-06,91.34,91.59,89.97,90.7,89.22,840000,840000,-0.64,-0.70068,90.9,"July 06, 22",-0.0070068,,,,,
2022-07-05,87.56,90.86,87.03,90.58,89.1,963600,963600,3.01,3.45,89.0075,"July 05, 22",0.0345,,,,,
2022-07-01,86.66,88.3,85.53,88.3,86.86,793200,793200,1.64,1.89,87.1975,"July 01, 22",0.0189,,,,,
2022-06-30,86.1,87.9,84.16,86.66,85.24,891292,891292,0.56,0.65041,86.205,"June 30, 22",0.0065041,,,,,
2022-06-29,86.32,87.37,85.39,87.13,85.71,891200,891200,0.8075,0.93837,86.5525,"June 29, 22",0.0093837,,,,,
2022-06-28,88.27,89.07,86.44,86.5,85.09,716800,716800,-1.77,-2.01,87.57,"June 28, 22",-0.0201,,,,,
2022-06-27,88.06,88.76,86.61,88.34,86.9,946000,946000,0.28,0.31797,87.9425,"June 27, 22",0.0031797,,,,,
2022-06-24,87.17,88.2,86.49,88.19,86.75,1365200,1365200,1.02,1.17,87.5125,"June 24, 22",0.0117,,,,,
2022-06-23,83.15,86.37,82.68,86.33,84.92,1021600,1021600,3.18,3.82,84.6325,"June 23, 22",0.0382,,,,,
2022-06-22,81.71,83.21,81.12,82.43,81.08,1284440,1284440,0.715,0.88117,82.1175,"June 22, 22",0.0088117,,,,,
2022-06-21,82.78,83.3,82.16,82.33,80.98,1425200,1425200,-0.4575,-0.54361,82.6425,"June 21, 22",-0.0054361,,,,,
2022-06-17,81,83.33,80.94,81.79,80.45,2337720,2337720,0.7925,0.97531,81.765,"June 17, 22",0.0097531,,,,,
2022-06-16,80.97,81.32,79.84,80.67,79.35,1686400,1686400,-0.3075,-0.37051,80.7,"June 16, 22",-0.0037051,,,,,
2022-06-15,82.06,83.44,80.99,82.67,81.32,1194800,1194800,0.6075,0.74336,82.29,"June 15, 22",0.0074336,,,,,
2022-06-14,81.12,81.75,79.52,81.05,79.73,1022800,1022800,-0.0775,-0.08629191,80.86,"June 14, 22",-0.0008629191,,,,,
2022-06-13,80.98,81.94,80.26,81.25,79.92,1230548,1230548,0.2625,0.33342,81.1075,"June 13, 22",0.0033342,,,,,
2022-06-10,87.42,87.42,83.61,83.64,82.27,968864,968864,-3.78,-4.32,85.5225,"June 10, 22",-0.0432,,,,,
2022-06-09,90.56,91.03,88.76,88.86,87.41,762076,762076,-1.7,-1.88,89.8025,"June 09, 22",-0.0188,,,,,
2022-06-08,91.28,92.08,90.3,91.11,89.62,539364,539364,-0.17,-0.18624,91.1925,"June 08, 22",-0.0018624,,,,,
2022-06-07,90.09,91.9,90.06,91.5,90,863200,863200,1.41,1.57,90.8875,"June 07, 22",0.0157,,,,,
2022-06-06,92.39,92.79,90.37,90.85,89.37,600112,600112,-1.54,-1.67,91.6,"June 06, 22",-0.0167,,,,,
2022-06-03,92.16,92.45,90.38,90.78,89.3,791356,791356,-1.39,-1.5,91.4425,"June 03, 22",-0.015,,,,,
2022-06-02,90.52,93.83,88.38,93.5,91.97,742000,742000,2.98,3.29,91.5575,"June 02, 22",0.0329,,,,,
2022-06-01,92.33,93.71,88.96,89.99,88.52,721212,721212,-2.34,-2.53,91.2475,"June 01, 22",-0.0253,,,,,
2022-05-31,95.53,96.04,91.65,92.43,90.92,1615220,1615220,-3.1,-3.25,93.9125,"May 31, 22",-0.0325,,,,,
2022-05-27,92.29,96.64,92.16,96.64,95.06,1013600,1013600,4.36,4.71,94.4325,"May 27, 22",0.0471,,,,,
2022-05-26,89.05,91.64,88.34,91.33,89.84,690400,690400,2.28,2.56,90.09,"May 26, 22",0.0256,,,,,
2022-05-25,88.84,89.88,87.39,88.2,86.76,1059600,1059600,-0.635,-0.7204,88.5775,"May 25, 22",-0.007204,,,,,
2022-05-24,90.78,90.78,88.72,89.29,87.83,903388,903388,-1.49,-1.64,89.8925,"May 24, 22",-0.0164,,,,,
2022-05-23,92.74,92.74,89.5,91.13,89.64,1079200,1079200,-1.61,-1.74,91.5275,"May 23, 22",-0.0174,,,,,
2022-05-20,93.12,93.12,89.61,91.59,90.09,790032,790032,-1.53,-1.64,91.86,"May 20, 22",-0.0164,,,,,
2022-05-19,89.49,92.68,89.49,91.61,90.11,834844,834844,2.12,2.37,90.8175,"May 19, 22",0.0237,,,,,
2022-05-18,91.74,92.29,89.23,89.77,88.3,966400,966400,-1.97,-2.15,90.7575,"May 18, 22",-0.0215,,,,,
2022-05-17,92.57,94.07,90.59,92.76,91.24,764000,764000,0.19,0.20525,92.4975,"May 17, 22",0.0020525,,,,,
2022-05-16,91.11,92.62,90.2,90.53,89.05,792800,792800,-0.575,-0.63659,91.115,"May 16, 22",-0.0063659,,,,,
2022-05-13,88.79,92.98,88.61,91.94,90.44,1258400,1258400,3.15,3.55,90.58,"May 13, 22",0.0355,0.08,2022-05-27,2022-05-16,0.32,2022-05-04
2022-05-12,84.36,88.3,83.76,87.22,85.72,1514820,1514820,2.86,3.39,85.91,"May 12, 22",0.0339,,,,,
2022-05-11,86.9,88.89,84.48,84.67,83.21,993380,993380,-2.23,-2.57,86.235,"May 11, 22",-0.0257,,,,,
2022-05-10,89.25,90.51,85.66,87.89,86.38,1368800,1368800,-1.36,-1.52,88.3275,"May 10, 22",-0.0152,,,,,
2022-05-09,92.21,92.21,86.71,86.77,85.28,2210000,2210000,-5.44,-5.9,89.475,"May 09, 22",-0.059,,,,,
2022-05-06,95.35,95.35,92.15,93.23,91.63,1068016,1068016,-2.11,-2.22,94.02,"May 06, 22",-0.0222,,,,,
2022-05-05,97.7,98.06,94.99,96.54,94.88,1429312,1429312,-1.16,-1.19,96.8225,"May 05, 22",-0.0119,,,,,
2022-05-04,96.46,99.58,93.73,98.96,97.26,1427084,1427084,2.5,2.59,97.1825,"May 04, 22",0.0259,,,,,
2022-05-03,95.23,97.85,94.95,95.86,94.21,1027320,1027320,0.625,0.66156,95.9725,"May 03, 22",0.0066156,,,,,
2022-05-02,94.35,96.17,92.73,95.65,94,1039396,1039396,1.3,1.38,94.725,"May 02, 22",0.0138,,,,,
2022-04-29,96.32,99.44,94.74,94.92,93.29,950000,950000,-1.4,-1.45,96.355,"April 29, 22",-0.0145,,,,,
2022-04-28,96.5,98.42,95.22,96.72,95.06,1440136,1440136,0.2225,0.22798,96.715,"April 28, 22",0.0022798,,,,,
2022-04-27,95.52,97.82,95.08,95.23,93.59,598836,598836,-0.29,-0.3036,95.9125,"April 27, 22",-0.003036,,,,,
2022-04-26,99.69,99.69,95.25,95.53,93.89,1053236,1053236,-4.16,-4.17,97.54,"April 26, 22",-0.0417,,,,,
2022-04-25,98.56,100.3,97.3,100.23,98.51,1328516,1328516,1.67,1.69,99.0975,"April 25, 22",0.0169,,,,,
2022-04-22,102.62,102.84,100.67,100.75,99.02,802056,802056,-1.87,-1.82,101.72,"April 22, 22",-0.0182,,,,,
2022-04-21,106.54,107.07,102.83,103.02,101.25,588800,588800,-3.52,-3.3,104.865,"April 21, 22",-0.033,,,,,
2022-04-20,104.45,106.97,103.32,106.15,104.32,596000,596000,1.7,1.63,105.2225,"April 20, 22",0.0163,,,,,
2022-04-19,102.59,104.82,101.98,103.31,101.53,867200,867200,0.72,0.70182,103.175,"April 19, 22",0.0070182,,,,,
2022-04-18,104.06,104.13,101.63,103.02,101.25,503688,503688,-1.05,-0.99942,103.21,"April 18, 22",-0.0099942,,,,,
2022-04-14,105.33,106.29,103.42,104.52,102.72,796800,796800,-0.8125,-0.76901,104.89,"April 14, 22",-0.0076901,,,,,
2022-04-13,102.87,105.96,102.41,104.85,103.05,583600,583600,1.98,1.92,104.0225,"April 13, 22",0.0192,,,,,
2022-04-12,106.47,108.19,102.41,103.19,101.42,513560,513560,-3.28,-3.08,105.065,"April 12, 22",-0.0308,,,,,
2022-04-11,107.57,107.75,104,105.63,103.81,1019356,1019356,-1.95,-1.8,106.2375,"April 11, 22",-0.018,,,,,
2022-04-08,111.4,111.51,108.05,108.29,106.43,1462000,1462000,-3.1,-2.79,109.8125,"April 08, 22",-0.0279,,,,,
2022-04-07,108.45,113.81,108.45,112.41,110.48,1032400,1032400,3.97,3.65,110.78,"April 07, 22",0.0365,,,,,
2022-04-06,107.43,109.19,104.95,108.55,106.68,901352,901352,1.12,1.04,107.53,"April 06, 22",0.0104,,,,,
2022-04-05,108.32,108.79,106.94,108.26,106.4,1040948,1040948,-0.06,-0.05539143,108.0775,"April 05, 22",-0.0005539143,,,,,
2022-04-04,108.83,108.83,107.44,108.01,106.15,1559600,1559600,-0.82,-0.75347,108.2775,"April 04, 22",-0.0075347,,,,,
2022-04-01,109.34,109.34,106.9,108.32,106.46,1158400,1158400,-1.02,-0.93287,108.475,"April 01, 22",-0.0093287,,,,,
2022-03-31,110.79,111.68,107.75,108.26,106.4,1182400,1182400,-2.53,-2.28,109.62,"March 31, 22",-0.0228,,,,,
2022-03-30,111.1,111.17,109.15,110.6,108.7,574000,574000,-0.5075,-0.45005,110.505,"March 30, 22",-0.0045005,,,,,
2022-03-29,111.1,112.34,110.75,111.51,109.59,652468,652468,0.405,0.36904,111.425,"March 29, 22",0.0036904,,,,,
2022-03-28,109.2,110.53,107.39,109.33,107.45,453212,453212,0.135,0.11905,109.1125,"March 28, 22",0.0011905,,,,,
2022-03-25,109.71,109.71,106.57,108.86,106.99,425200,425200,-0.845,-0.77477,108.7125,"March 25, 22",-0.0077477,,,,,
2022-03-24,107.42,108.91,106.13,108.77,106.9,436148,436148,1.34,1.26,107.8075,"March 24, 22",0.0126,,,,,
2022-03-23,110.01,110.01,106.79,107.26,105.42,469200,469200,-2.75,-2.5,108.5175,"March 23, 22",-0.025,,,,,
2022-03-22,109.36,111.7,108.56,110.54,108.64,782452,782452,1.17,1.08,110.04,"March 22, 22",0.0108,,,,,
2022-03-21,109.84,111.69,107.47,109.56,107.68,824976,824976,-0.275,-0.25492,109.64,"March 21, 22",-0.0025492,,,,,
2022-03-18,107.75,111.75,107.75,111.4,109.48,1332400,1332400,3.66,3.39,109.6625,"March 18, 22",0.0339,,,,,
2022-03-17,105.11,108.06,104.47,107.93,106.07,698532,698532,2.82,2.68,106.3925,"March 17, 22",0.0268,,,,,
2022-03-16,102.83,106.73,102.83,105.86,104.04,585600,585600,3.03,2.95,104.5625,"March 16, 22",0.0295,,,,,
2022-03-15,99.36,101.51,98.42,101.4,99.66,899200,899200,2.04,2.05,100.1725,"March 15, 22",0.0205,,,,,
2022-03-14,100.94,103.13,97.63,98.05,96.36,591600,591600,-2.88,-2.86,99.9375,"March 14, 22",-0.0286,,,,,
2022-03-11,105.03,105.03,100.09,100.21,98.49,584800,584800,-4.82,-4.59,102.59,"March 11, 22",-0.0459,,,,,
2022-03-10,102.48,103.94,101.39,103.77,101.99,600400,600400,1.29,1.26,102.895,"March 10, 22",0.0126,,,,,
2022-03-09,101.39,105.13,99.76,104.58,102.78,846800,846800,3.18,3.15,102.715,"March 09, 22",0.0315,,,,,
2022-03-08,99.2,101.01,96.78,98.43,96.74,820556,820556,-0.7725,-0.77621,98.855,"March 08, 22",-0.0077621,,,,,
2022-03-07,104.08,104.25,100.01,100.33,98.6,913600,913600,-3.75,-3.6,102.1675,"March 07, 22",-0.036,,,,,
2022-03-04,104.45,105.66,102.27,104.4,102.6,1225200,1225200,-0.0475,-0.04786979,104.195,"March 04, 22",-0.0004786979,,,,,
2022-03-03,106.57,106.72,103.82,104.96,103.15,567232,567232,-1.61,-1.51,105.5175,"March 03, 22",-0.0151,,,,,
2022-03-02,105.61,106.8,104.49,105.92,104.1,755600,755600,0.315,0.29353,105.705,"March 02, 22",0.0029353,,,,,
2022-03-01,104.9,106.73,104.05,105.05,103.24,920944,920944,0.1475,0.14299,105.1825,"March 01, 22",0.0014299,,,,,
2022-02-28,104.49,105.45,103.03,104.85,103.05,1541200,1541200,0.3675,0.34453,104.455,"February 28, 22",0.0034453,,,,,
2022-02-25,103.28,106.1,103.1,105.67,103.85,1049212,1049212,2.39,2.31,104.5375,"February 25, 22",0.0231,,,,,
2022-02-24,96.89,103.71,96.52,103.23,101.45,1408492,1408492,6.34,6.54,100.0875,"February 24, 22",0.0654,,,,,
2022-02-23,100.66,101.37,97.89,98.09,96.4,827600,827600,-2.56,-2.55,99.5025,"February 23, 22",-0.0255,,,,,
2022-02-22,100.32,101.45,98.4,100.03,98.31,789680,789680,-0.295,-0.28907,100.05,"February 22, 22",-0.0028907,,,,,
2022-02-18,99.45,101.04,97.5,100.25,98.53,1004804,1004804,0.805,0.80442,99.56,"February 18, 22",0.0080442,,,,,
2022-02-17,102.5,103.91,98.96,99.55,97.84,1174348,1174348,-2.95,-2.88,101.23,"February 17, 22",-0.0288,,,,,
2022-02-16,102.44,103.7,100.76,103.01,101.24,1428400,1428400,0.5725,0.55642,102.4775,"February 16, 22",0.0055642,,,,,
2022-02-15,104.9,106.44,102.34,103.19,101.42,1408000,1408000,-1.72,-1.63,104.2175,"February 15, 22",-0.0163,,,,,
2022-02-14,104.73,106.71,103.28,103.41,101.63,1123600,1123600,-1.32,-1.26,104.5325,"February 14, 22",-0.0126,,,,,
2022-02-11,106.12,108.74,103.72,104.65,102.85,1454928,1454928,-1.48,-1.39,105.8075,"February 11, 22",-0.0139,,,,,
2022-02-10,103.28,107.95,103.28,105.72,103.9,1172400,1172400,2.44,2.36,105.0575,"February 10, 22",0.0236,0.08,2022-02-25,2022-02-11,0.32,2022-02-01
2022-02-09,104.95,107.27,103.2,106.02,104.12,1214860,1214860,1.07,1.02,105.36,"February 09, 22",0.0102,,,,,
2022-02-08,102.9,104.33,101.37,103.34,101.49,1220496,1220496,0.4375,0.4276,102.985,"February 08, 22",0.004276,,,,,
2022-02-07,102.59,105.38,102.5,103.17,101.32,1064400,1064400,0.58,0.56536,103.41,"February 07, 22",0.0056536,,,,,
2022-02-04,100.25,103.24,99.26,102.52,100.68,1306116,1306116,2.27,2.26,101.3175,"February 04, 22",0.0226,,,,,
2022-02-03,99.93,103.75,99.14,102.4,100.56,1084400,1084400,2.48,2.47,101.305,"February 03, 22",0.0247,,,,,
2022-02-02,101.15,105.4,101.15,104.47,102.6,1898400,1898400,3.32,3.28,103.0425,"February 02, 22",0.0328,,,,,
2022-02-01,101.9,105.62,98.57,100.39,98.59,2256964,2256964,-1.51,-1.48,101.62,"February 01, 22",-0.0148,,,,,
2022-01-31,92.14,94.13,91.83,94.1,92.41,1581600,1581600,1.96,2.13,93.05,"January 31, 22",0.0213,,,,,
2022-01-28,88.8,91.77,87.28,91.77,90.13,1846800,1846800,2.97,3.34,89.905,"January 28, 22",0.0334,,,,,
2022-01-27,92.33,93.74,88.32,88.46,86.87,1625716,1625716,-3.87,-4.19,90.7125,"January 27, 22",-0.0419,,,,,
2022-01-26,93.18,94.29,90.08,90.95,89.32,1045392,1045392,-2.22,-2.39,92.125,"January 26, 22",-0.0239,,,,,
2022-01-25,93.33,94.19,89.78,92,90.35,1009200,1009200,-1.33,-1.43,92.325,"January 25, 22",-0.0143,,,,,
2022-01-24,91.22,95.64,86.97,95.47,93.76,1820944,1820944,4.25,4.66,92.325,"January 24, 22",0.0466,,,,,
2022-01-21,94.33,94.92,91.64,91.78,90.14,1598000,1598000,-2.56,-2.7,93.1675,"January 21, 22",-0.027,,,,,
2022-01-20,95.78,97.45,94.28,94.31,92.62,976180,976180,-1.48,-1.53,95.455,"January 20, 22",-0.0153,,,,,
2022-01-19,95.13,97.74,94.51,94.96,93.26,755388,755388,-0.17,-0.1787,95.585,"January 19, 22",-0.001787,,,,,
2022-01-18,95.71,96.09,93.89,94.75,93.05,1019600,1019600,-0.9625,-1,95.11,"January 18, 22",-0.01,,,,,
2022-01-14,99,100.5,95.78,97.53,95.78,1500148,1500148,-1.47,-1.48,98.2025,"January 14, 22",-0.0148,,,,,
2022-01-13,106.89,106.97,99.14,99.42,97.64,1217600,1217600,-7.47,-6.99,103.105,"January 13, 22",-0.0699,,,,,
2022-01-12,108.1,109.49,105.28,107.09,105.17,790800,790800,-1,-0.93432,107.49,"January 12, 22",-0.0093432,,,,,
2022-01-11,106.89,108.47,104.8,108.08,106.14,868400,868400,1.19,1.11,107.06,"January 11, 22",0.0111,,,,,
2022-01-10,101.76,107.49,100.27,106.94,105.02,1323200,1323200,5.18,5.09,104.115,"January 10, 22",0.0509,,,,,
2022-01-07,106.22,106.59,102.94,103.82,101.96,1000400,1000400,-2.4,-2.26,104.8925,"January 07, 22",-0.0226,,,,,
2022-01-06,107.29,108.74,104.83,106.64,104.73,1223200,1223200,-0.655,-0.60583,106.875,"January 06, 22",-0.0060583,,,,,
2022-01-05,116.63,117.47,108.33,108.68,106.73,1824400,1824400,-7.94,-6.82,112.7775,"January 05, 22",-0.0682,,,,,
2022-01-04,121.3,121.3,115.97,117.01,114.91,1361200,1361200,-4.3,-3.54,118.895,"January 04, 22",-0.0354,,,,,
2022-01-03,129.16,129.76,121.33,121.95,119.76,1001200,1001200,-7.21,-5.58,125.55,"January 03, 22",-0.0558,,,,,
2021-12-31,127.04,130.74,127.04,129.34,127.02,870000,870000,2.3,1.81,128.54,"December 31, 21",0.0181,,,,,
2021-12-30,125.41,127.86,125.41,127.2,124.92,368040,368040,1.8,1.43,126.47,"December 30, 21",0.0143,,,,,
2021-12-29,124.67,125.75,123.43,125.63,123.38,414880,414880,0.96,0.77003,124.87,"December 29, 21",0.0077003,,,,,
2021-12-28,125.55,125.55,122.79,124.45,122.22,321676,321676,-1.1,-0.87614,124.585,"December 28, 21",-0.0087614,,,,,
2021-12-27,124,125.17,124,125.17,122.93,308800,308800,1.16,0.94355,124.585,"December 27, 21",0.0094355,,,,,
2021-12-23,123.07,124.63,123.07,123.66,121.44,396528,396528,0.595,0.4794,123.6075,"December 23, 21",0.004794,,,,,
2021-12-22,119.77,122.95,119.19,122.42,120.23,467648,467648,2.65,2.21,121.0825,"December 22, 21",0.0221,,,,,
2021-12-21,116.78,120.19,116.12,119.91,117.76,538064,538064,3.13,2.68,118.25,"December 21, 21",0.0268,,,,,
2021-12-20,116.87,117.55,114.99,116.3,114.22,631600,631600,-0.5775,-0.48772,116.4275,"December 20, 21",-0.0048772,,,,,
2021-12-17,115.01,118.77,113.27,117.64,115.53,1793808,1793808,2.64,2.29,116.1725,"December 17, 21",0.0229,,,,,
2021-12-16,119.01,119.53,114.94,115.38,113.31,650456,650456,-3.62,-3.05,117.215,"December 16, 21",-0.0305,,,,,
2021-12-15,116.26,118.82,114.96,118.61,116.48,458400,458400,2.35,2.02,117.1625,"December 15, 21",0.0202,,,,,
2021-12-14,116.5,116.61,113.97,115.72,113.65,692800,692800,-0.7775,-0.66953,115.7,"December 14, 21",-0.0066953,,,,,
2021-12-13,115.95,117.99,115.66,117.59,115.48,508400,508400,1.65,1.41,116.7975,"December 13, 21",0.0141,,,,,
2021-12-10,117.53,119.32,116.13,116.51,114.42,537600,537600,-1.02,-0.86786,117.3725,"December 10, 21",-0.0086786,,,,,
2021-12-09,120.43,121.46,117.33,117.55,115.44,467200,467200,-2.88,-2.39,119.1925,"December 09, 21",-0.0239,,,,,
2021-12-08,118.95,121.55,118.27,120.33,118.17,445200,445200,1.38,1.16,119.775,"December 08, 21",0.0116,,,,,
2021-12-07,118.36,120.39,117.05,118.24,116.12,892536,892536,-0.1175,-0.10139,118.51,"December 07, 21",-0.0010139,,,,,
2021-12-06,114.13,117.23,112.65,117.06,114.96,852800,852800,2.93,2.57,115.2675,"December 06, 21",0.0257,,,,,
2021-12-03,117.39,117.39,112.44,114.04,112,1037600,1037600,-3.36,-2.85,115.315,"December 03, 21",-0.0285,,,,,
2021-12-02,114.86,117.36,114.15,116.82,114.73,1035600,1035600,1.96,1.71,115.7975,"December 02, 21",0.0171,,,,,
2021-12-01,118.44,119.69,115.37,115.49,113.42,1142468,1142468,-2.95,-2.49,117.2475,"December 01, 21",-0.0249,,,,,
2021-11-30,120.67,122.82,117.2,118.01,115.9,1516800,1516800,-2.66,-2.2,119.675,"November 30, 21",-0.022,,,,,
2021-11-29,118.2,122.2,118.2,119.92,117.77,550400,550400,1.73,1.46,119.63,"November 29, 21",0.0146,,,,,
2021-11-26,119.11,122.99,118.14,118.37,116.25,459764,459764,-0.7425,-0.62127,119.6525,"November 26, 21",-0.0062127,,,,,
2021-11-24,117.54,119.32,116.67,119.24,117.1,868000,868000,1.7,1.45,118.1925,"November 24, 21",0.0145,,,,,
2021-11-23,121.42,121.75,116.25,118.18,116.06,1023600,1023600,-3.24,-2.67,119.4,"November 23, 21",-0.0267,,,,,
2021-11-22,125.53,125.53,122.07,122.41,120.22,896800,896800,-3.12,-2.49,123.885,"November 22, 21",-0.0249,,,,,
2021-11-19,124.37,126.79,121.69,125.38,123.13,1116400,1116400,1.01,0.81209,124.5575,"November 19, 21",0.0081209,,,,,
