date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,declarationDate,recordDate,adjDividend,paymentDate
2024-05-16,91.41,92.28,91.01,91.11,87.61,1526600,1526600,-0.3,-0.32819,91.4525,"May 16, 24",-0.0032819,,,,,
2024-05-15,90.27,91.42,89.2,91.25,87.75,2030700,2030700,0.98,1.09,90.535,"May 15, 24",0.0109,0.715,2024-04-30,2024-05-16,0.715,2024-06-05
2024-05-14,88.28,90.91,88.28,90.81,86.64,1865806,1865806,2.53,2.87,89.57,"May 14, 24",0.0287,,,,,
2024-05-13,87.46,88.81,87.05,88.39,84.33,1429404,1429404,0.93,1.06,87.9275,"May 13, 24",0.0106,,,,,
2024-05-10,88.27,88.95,86.29,87.12,83.12,1259704,1259704,-1.15,-1.3,87.6575,"May 10, 24",-0.013,,,,,
2024-05-09,88.96,89.23,88.17,88.3,84.25,1404640,1404640,-0.66,-0.74191,88.665,"May 09, 24",-0.0074191,,,,,
2024-05-08,88.13,88.82,87.65,88.37,84.31,1195172,1195172,0.24,0.27232,88.2425,"May 08, 24",0.0027232,,,,,
2024-05-07,89.08,90.02,88.58,88.62,84.55,1968200,1968200,-0.46,-0.51639,89.075,"May 07, 24",-0.0051639,,,,,
2024-05-06,87.42,89.89,87.42,89.08,84.99,2000300,2000300,1.66,1.9,88.4525,"May 06, 24",0.019,,,,,
2024-05-03,86.61,87.16,85.08,86.67,82.69,2836734,2836734,0.06,0.06927607,86.38,"May 03, 24",0.0006927607,,,,,
2024-05-02,87.47,87.76,86.14,86.79,82.8,2047900,2047900,-0.68,-0.77741,87.04,"May 02, 24",-0.0077741,,,,,
2024-05-01,89.7,89.91,85.97,86.68,82.7,4027400,4027400,-3.02,-3.37,88.065,"May 01, 24",-0.0337,,,,,
2024-04-30,92.85,93.58,89.79,89.88,85.75,2014500,2014500,-2.97,-3.2,91.525,"April 30, 24",-0.032,,,,,
2024-04-29,91.93,93.15,91.78,92.96,88.69,2159800,2159800,1.03,1.12,92.455,"April 29, 24",0.0112,,,,,
2024-04-26,91.07,92.25,90.54,92.06,87.83,1515500,1515500,0.99,1.09,91.48,"April 26, 24",0.0109,,,,,
2024-04-25,90.55,91.54,89.89,91.47,87.27,1471704,1471704,0.92,1.02,90.8625,"April 25, 24",0.0102,,,,,
2024-04-24,88.31,90.82,87.94,90.69,86.53,1795367,1795367,2.38,2.7,89.44,"April 24, 24",0.027,,,,,
2024-04-23,87.97,88.95,87.27,88.53,84.46,1186500,1186500,0.56,0.63658,88.18,"April 23, 24",0.0063658,,,,,
2024-04-22,87.13,89.12,86.62,88.41,84.35,1235200,1235200,1.28,1.47,87.82,"April 22, 24",0.0147,,,,,
2024-04-19,87.14,88.1,86.67,87.51,83.49,1217226,1217226,0.37,0.4246,87.355,"April 19, 24",0.004246,,,,,
2024-04-18,87.59,87.87,86.97,87.32,83.31,1081100,1081100,-0.27,-0.30825,87.4375,"April 18, 24",-0.0030825,,,,,
2024-04-17,87.2,88.37,86.77,87.15,83.15,907300,907300,-0.05,-0.05733945,87.3725,"April 17, 24",-0.0005733945,,,,,
2024-04-16,87.11,87.71,85.45,87.27,83.26,1547400,1547400,0.16,0.18368,86.885,"April 16, 24",0.0018368,,,,,
2024-04-15,88.75,89.24,87.12,87.56,83.54,1645700,1645700,-1.19,-1.34,88.1675,"April 15, 24",-0.0134,,,,,
2024-04-12,88.64,90.15,87.89,88.59,84.52,1577347,1577347,-0.05,-0.05640794,88.8175,"April 12, 24",-0.0005640794,,,,,
2024-04-11,90.06,90.06,87.2,87.98,83.94,2102900,2102900,-2.08,-2.31,88.825,"April 11, 24",-0.0231,,,,,
2024-04-10,89.21,90.32,88.88,90,85.87,1395278,1395278,0.79,0.88555,89.6025,"April 10, 24",0.0088555,,,,,
2024-04-09,90.26,90.74,88.9,89.91,85.78,1194318,1194318,-0.35,-0.38777,89.9525,"April 09, 24",-0.0038777,,,,,
2024-04-08,89.6,90.51,89.08,90.19,86.05,1686100,1686100,0.59,0.65848,89.845,"April 08, 24",0.0065848,,,,,
2024-04-05,88.77,89.86,87.99,89.51,85.4,1880073,1880073,0.74,0.83361,89.0325,"April 05, 24",0.0083361,,,,,
2024-04-04,90.12,91.03,89.01,89.32,85.22,1233433,1233433,-0.8,-0.88771,89.87,"April 04, 24",-0.0088771,,,,,
2024-04-03,89.5,90.32,88.99,90.3,86.15,1483187,1483187,0.8,0.89385,89.7775,"April 03, 24",0.0089385,,,,,
2024-04-02,89.86,89.9,88.38,88.97,84.88,1241633,1241633,-0.89,-0.99043,89.2775,"April 02, 24",-0.0099043,,,,,
2024-04-01,89.34,90,88.5,89.75,85.63,1316800,1316800,0.41,0.45892,89.3975,"April 01, 24",0.0045892,,,,,
2024-03-28,88,89.12,87.78,88.83,84.75,1993157,1993157,0.83,0.94318,88.4325,"March 28, 24",0.0094318,,,,,
2024-03-27,85.35,87.87,85.23,87.73,83.7,1619475,1619475,2.38,2.79,86.545,"March 27, 24",0.0279,,,,,
2024-03-26,86.79,87.36,85.68,85.73,81.79,1746905,1746905,-1.06,-1.22,86.39,"March 26, 24",-0.0122,,,,,
2024-03-25,86.55,87.41,86.24,86.78,82.8,1550900,1550900,0.23,0.26574,86.745,"March 25, 24",0.0026574,,,,,
2024-03-22,86.09,86.4,85.63,86.31,82.35,1186000,1186000,0.22,0.25555,86.1075,"March 22, 24",0.0025555,,,,,
2024-03-21,86.32,86.91,86.13,86.25,82.29,1669341,1669341,-0.07,-0.08109361,86.4025,"March 21, 24",-0.0008109361,,,,,
2024-03-20,84.1,86.69,84,86.19,82.23,1280431,1280431,2.09,2.49,85.245,"March 20, 24",0.0249,,,,,
2024-03-19,83.52,84.96,83.16,84.66,80.77,1775327,1775327,1.14,1.36,84.075,"March 19, 24",0.0136,,,,,
2024-03-18,83.68,84.13,82.81,83.48,79.65,1779000,1779000,-0.2,-0.23901,83.525,"March 18, 24",-0.0023901,,,,,
2024-03-15,84.32,84.87,83.14,83.47,79.64,7173601,7173601,-0.85,-1.01,83.95,"March 15, 24",-0.0101,,,,,
2024-03-14,84.96,85.31,83.44,84.4,80.52,2550237,2550237,-0.56,-0.65913,84.5275,"March 14, 24",-0.0065913,,,,,
2024-03-13,83.75,85.47,83.75,84.96,81.06,2628039,2628039,1.21,1.44,84.4825,"March 13, 24",0.0144,,,,,
2024-03-12,83.54,84.44,83.13,83.74,79.89,2590000,2590000,0.2,0.23941,83.7125,"March 12, 24",0.0023941,,,,,
2024-03-11,81.89,83.51,81.27,83.35,79.52,2699300,2699300,1.46,1.78,82.505,"March 11, 24",0.0178,,,,,
2024-03-08,81.98,82.54,81.49,82.01,78.24,985163,985163,0.03,0.03659429,82.005,"March 08, 24",0.0003659429,,,,,
2024-03-07,81.99,82.17,81.23,81.53,77.79,1226217,1226217,-0.46,-0.56104,81.73,"March 07, 24",-0.0056104,,,,,
2024-03-06,83.16,83.23,81.69,81.92,78.16,1346003,1346003,-1.24,-1.49,82.5,"March 06, 24",-0.0149,0.575,,2024-03-07,0.575,2024-03-26
2024-03-05,82.33,83.63,81.91,82.92,78.56,2324900,2324900,0.59,0.71663,82.6975,"March 05, 24",0.0071663,,,,,
2024-03-04,83.91,84.26,82.35,82.42,78.09,2619131,2619131,-1.49,-1.78,83.235,"March 04, 24",-0.0178,,,,,
2024-03-01,83.29,83.67,82.43,82.81,78.46,1539500,1539500,-0.48,-0.5763,83.05,"March 01, 24",-0.005763,,,,,
2024-02-29,82.12,83.27,81.97,82.78,78.43,1710300,1710300,0.66,0.8037,82.535,"February 29, 24",0.008037,,,,,
2024-02-28,81.61,82.56,81.23,82.05,77.74,1276900,1276900,0.44,0.53915,81.8625,"February 28, 24",0.0053915,,,,,
2024-02-27,82.52,82.73,81.47,81.94,77.63,1817242,1817242,-0.58,-0.70286,82.165,"February 27, 24",-0.0070286,,,,,
2024-02-26,82.13,82.74,81.46,81.98,77.67,1640144,1640144,-0.15,-0.18264,82.0775,"February 26, 24",-0.0018264,,,,,
2024-02-23,82.34,82.34,80.92,81.93,77.62,2020970,2020970,-0.41,-0.49794,81.8825,"February 23, 24",-0.0049794,,,,,
2024-02-22,82.34,83.58,81.38,83.28,78.9,2421106,2421106,0.94,1.14,82.645,"February 22, 24",0.0114,,,,,
2024-02-21,79.5,84.33,79.5,83.85,79.44,6010200,6010200,4.35,5.47,81.795,"February 21, 24",0.0547,,,,,
2024-02-20,78.38,78.94,77.54,77.65,73.57,1984015,1984015,-0.73,-0.93136,78.1275,"February 20, 24",-0.0093136,,,,,
2024-02-16,78.1,79.12,77.21,78.73,74.59,1743011,1743011,0.63,0.80666,78.29,"February 16, 24",0.0080666,,,,,
2024-02-15,76.57,79.11,76,78.09,73.98,2168827,2168827,1.52,1.99,77.4425,"February 15, 24",0.0199,,,,,
2024-02-14,76.48,76.82,74.7,75.85,71.86,2359416,2359416,-0.63,-0.82374,75.9625,"February 14, 24",-0.0082374,,,,,
2024-02-13,76.86,76.99,75.59,76.43,72.41,1989291,1989291,-0.43,-0.55946,76.4675,"February 13, 24",-0.0055946,,,,,
2024-02-12,76.77,78.45,76.75,77.56,73.48,1602800,1602800,0.79,1.03,77.3825,"February 12, 24",0.0103,,,,,
2024-02-09,77.07,77.23,76.39,76.83,72.79,1923800,1923800,-0.24,-0.31141,76.88,"February 09, 24",-0.0031141,,,,,
2024-02-08,75.69,77.32,75.57,77.27,73.21,1531526,1531526,1.58,2.09,76.4625,"February 08, 24",0.0209,,,,,
2024-02-07,76.43,76.88,75,76.04,72.04,1879621,1879621,-0.39,-0.51027,76.0875,"February 07, 24",-0.0051027,,,,,
2024-02-06,75.94,76.61,75.09,76.03,72.03,2544108,2544108,0.09,0.11851,75.9175,"February 06, 24",0.0011851,,,,,
2024-02-05,76.11,76.23,74.76,75.35,71.39,1876653,1876653,-0.76,-0.99855,75.6125,"February 05, 24",-0.0099855,,,,,
2024-02-02,76.5,77.7,76.18,76.59,72.56,1090382,1090382,0.09,0.11765,76.7425,"February 02, 24",0.0011765,,,,,
2024-02-01,77.23,78.12,76.46,76.93,72.89,1640100,1640100,-0.3,-0.38845,77.185,"February 01, 24",-0.0038845,,,,,
2024-01-31,79.16,79.3,77.07,77.11,73.06,1441238,1441238,-2.05,-2.59,78.16,"January 31, 24",-0.0259,,,,,
2024-01-30,76.99,79.21,76.78,79.12,74.96,1978700,1978700,2.13,2.77,78.025,"January 30, 24",0.0277,,,,,
2024-01-29,77.9,77.9,76.64,77.48,73.41,1859000,1859000,-0.42,-0.53915,77.48,"January 29, 24",-0.0053915,,,,,
2024-01-26,77.58,77.96,75.97,77.51,73.43,2082016,2082016,-0.07,-0.09022944,77.255,"January 26, 24",-0.0009022944,,,,,
2024-01-25,77.05,77.58,76.55,77.35,73.28,2233704,2233704,0.3,0.38936,77.1325,"January 25, 24",0.0038936,,,,,
2024-01-24,75.36,76.81,75.02,76.44,72.42,2512945,2512945,1.08,1.43,75.9075,"January 24, 24",0.0143,,,,,
2024-01-23,74.92,75.56,74.18,74.89,70.95,1617120,1617120,-0.03,-0.04004271,74.8875,"January 23, 24",-0.0004004271,,,,,
2024-01-22,75.45,76.24,74.42,75.31,71.35,1803142,1803142,-0.14,-0.18555,75.355,"January 22, 24",-0.0018555,,,,,
2024-01-19,75.95,76.04,74.84,75.94,71.95,2103347,2103347,-0.01,-0.01316656,75.6925,"January 19, 24",-0.0001316656,,,,,
2024-01-18,76.97,76.97,75.41,76.35,72.34,2650915,2650915,-0.62,-0.80551,76.425,"January 18, 24",-0.0080551,,,,,
2024-01-17,77.84,78.3,76.71,76.99,72.94,2390100,2390100,-0.85,-1.09,77.46,"January 17, 24",-0.0109,,,,,
2024-01-16,82,82.38,78.22,78.66,74.52,4122982,4122982,-3.34,-4.07,80.315,"January 16, 24",-0.0407,,,,,
2024-01-12,82.26,83,81.18,82.87,78.51,3443693,3443693,0.61,0.74155,82.3275,"January 12, 24",0.0074155,,,,,
2024-01-11,79.97,82.99,78.6,79.62,75.43,7821800,7821800,-0.35,-0.43766,80.295,"January 11, 24",-0.0043766,,,,,
2024-01-10,77.89,78.26,76.78,77.18,73.12,1570778,1570778,-0.71,-0.91154,77.5275,"January 10, 24",-0.0091154,,,,,
2024-01-09,79.29,79.29,77.36,78.35,74.23,1892983,1892983,-0.94,-1.19,78.5725,"January 09, 24",-0.0119,,,,,
2024-01-08,77.72,78.96,76.73,78.76,74.62,1924795,1924795,1.03,1.34,78.0425,"January 08, 24",0.0134,,,,,
2024-01-05,76.85,80.05,75.72,79.2,75.04,5818459,5818459,2.35,3.06,77.955,"January 05, 24",0.0306,,,,,
2024-01-04,78.79,78.91,76.7,76.96,72.91,1024806,1024806,-1.83,-2.32,77.84,"January 04, 24",-0.0232,,,,,
2024-01-03,76.54,78.1,76,77.94,73.84,1071419,1071419,1.4,1.83,77.145,"January 03, 24",0.0183,,,,,
2024-01-02,77.86,78.34,76.65,76.99,72.94,929072,929072,-0.87,-1.12,77.46,"January 02, 24",-0.0112,,,,,
2023-12-29,77.6,77.84,76.84,76.94,72.89,741532,741532,-0.66,-0.85052,77.305,"December 29, 23",-0.0085052,,,,,
2023-12-28,78.27,78.87,77.48,77.52,73.44,1174186,1174186,-0.75,-0.95822,78.035,"December 28, 23",-0.0095822,,,,,
2023-12-27,77.95,78.39,77.52,78.1,73.99,1165947,1165947,0.15,0.19243,77.99,"December 27, 23",0.0019243,,,,,
2023-12-26,77.16,78.32,77.08,77.95,73.85,875620,875620,0.79,1.02,77.6275,"December 26, 23",0.0102,,,,,
2023-12-22,77.22,77.8,76.48,77.28,73.22,1440817,1440817,0.06,0.07770008,77.195,"December 22, 23",0.0007770008,,,,,
2023-12-21,75.68,77.35,75.35,77.33,73.26,1626837,1626837,1.65,2.18,76.4275,"December 21, 23",0.0218,,,,,
2023-12-20,76.85,77.68,75.12,75.18,71.23,2145941,2145941,-1.67,-2.17,76.2075,"December 20, 23",-0.0217,,,,,
2023-12-19,75.97,77.16,75.46,76.92,72.88,1595016,1595016,0.95,1.25,76.3775,"December 19, 23",0.0125,,,,,
2023-12-18,77.18,77.45,76.11,76.3,72.29,1513100,1513100,-0.88,-1.14,76.76,"December 18, 23",-0.0114,,,,,
2023-12-15,75.42,75.98,74.75,75.77,71.79,3448387,3448387,0.35,0.46407,75.48,"December 15, 23",0.0046407,,,,,
2023-12-14,75.05,76.69,74.64,75.77,71.79,1939845,1939845,0.72,0.95936,75.5375,"December 14, 23",0.0095936,,,,,
2023-12-13,73.84,75.08,73.21,74.95,71.01,2239147,2239147,1.11,1.5,74.27,"December 13, 23",0.015,,,,,
2023-12-12,73.7,74.58,73.14,73.76,69.88,1808539,1808539,0.06,0.08141113,73.795,"December 12, 23",0.0008141113,,,,,
2023-12-11,73.42,75.12,72.84,75.1,71.15,1233400,1233400,1.68,2.29,74.12,"December 11, 23",0.0229,,,,,
2023-12-08,75.16,76.3,74.21,75.05,71.1,1543807,1543807,-0.11,-0.14635,75.18,"December 08, 23",-0.0014635,,,,,
2023-12-07,74.34,75.22,73.87,75.04,71.09,2202108,2202108,0.7,0.94162,74.6175,"December 07, 23",0.0094162,,,,,
2023-12-06,75.91,76.67,73.89,73.95,70.06,2383831,2383831,-1.96,-2.58,75.105,"December 06, 23",-0.0258,,,,,
2023-12-05,78.69,78.69,76.39,76.39,72.37,1191944,1191944,-2.3,-2.92,77.54,"December 05, 23",-0.0292,,,,,
2023-12-04,79.64,80.12,78.01,78.32,74.2,1595300,1595300,-1.32,-1.66,79.0225,"December 04, 23",-0.0166,,,,,
2023-12-01,79.95,81.15,79.8,80.6,76.36,1247000,1247000,0.65,0.81301,80.375,"December 01, 23",0.0081301,,,,,
2023-11-30,80.58,81.67,79.35,80.31,76.09,2007703,2007703,-0.27,-0.33507,80.4775,"November 30, 23",-0.0033507,,,,,
2023-11-29,81.5,81.5,79.72,79.77,75.58,1436175,1436175,-1.73,-2.12,80.6225,"November 29, 23",-0.0212,,,,,
2023-11-28,81.84,81.84,80.5,80.98,76.72,1647700,1647700,-0.86,-1.05,81.29,"November 28, 23",-0.0105,,,,,
2023-11-27,81.45,81.81,80.59,81.56,77.27,1473400,1473400,0.11,0.13505,81.3525,"November 27, 23",0.0013505,,,,,
2023-11-24,81.5,82.9,81.47,82.15,77.83,556900,556900,0.65,0.79755,82.005,"November 24, 23",0.0079755,,,,,
2023-11-22,80.39,82.7,79.94,81.81,77.51,985231,985231,1.42,1.77,81.21,"November 22, 23",0.0177,,,,,
2023-11-21,81.61,82.13,80.19,81.67,77.38,1616237,1616237,0.06,0.0735204,81.4,"November 21, 23",0.000735204,,,,,
2023-11-20,81.24,82.32,80.8,81.76,77.46,949918,949918,0.52,0.64008,81.53,"November 20, 23",0.0064008,,,,,
2023-11-17,81.59,82.61,81.19,81.58,77.29,1164086,1164086,-0.01,-0.0122564,81.7425,"November 17, 23",-0.000122564,,,,,
2023-11-16,82.41,83.16,80.35,81.13,76.86,2017546,2017546,-1.28,-1.55,81.7625,"November 16, 23",-0.0155,,,,,
2023-11-15,81.21,83.71,80.98,83.25,78.87,1666840,1666840,2.04,2.51,82.2875,"November 15, 23",0.0251,0.575,,2023-11-16,0.575,2023-12-06
2023-11-14,80.15,81.87,80,81.54,76.71,1093251,1093251,1.39,1.73,80.89,"November 14, 23",0.0173,,,,,
2023-11-13,80.15,80.85,79.33,80.01,75.27,1257140,1257140,-0.14,-0.17467,80.085,"November 13, 23",-0.0017467,,,,,
2023-11-10,81,81.18,78.27,79.09,74.41,2232195,2232195,-1.91,-2.36,79.885,"November 10, 23",-0.0236,,,,,
2023-11-09,81.58,81.97,80.42,80.49,75.72,953502,953502,-1.09,-1.34,81.115,"November 09, 23",-0.0134,,,,,
2023-11-08,82.15,83,81.37,81.4,76.58,1602100,1602100,-0.75,-0.91296,81.98,"November 08, 23",-0.0091296,,,,,
2023-11-07,84.37,84.58,81.49,82.59,77.7,2276600,2276600,-1.78,-2.11,83.2575,"November 07, 23",-0.0211,,,,,
2023-11-06,88.66,89.09,84.88,85.22,80.17,2892444,2892444,-3.44,-3.88,86.9625,"November 06, 23",-0.0388,,,,,
2023-11-03,89.17,89.95,88.64,89.36,84.07,1617651,1617651,0.19,0.21308,89.28,"November 03, 23",0.0021308,,,,,
2023-11-02,86.91,88.95,86.65,88.7,83.45,1615373,1615373,1.79,2.06,87.8025,"November 02, 23",0.0206,,,,,
2023-11-01,88,88.75,84.29,86.91,81.76,2233000,2233000,-1.09,-1.24,86.9875,"November 01, 23",-0.0124,,,,,
2023-10-31,86.32,86.75,85.47,86.08,80.98,1509300,1509300,-0.24,-0.27804,86.155,"October 31, 23",-0.0027804,,,,,
2023-10-30,85.29,85.9,84.46,85.6,80.53,1337850,1337850,0.31,0.36347,85.3125,"October 30, 23",0.0036347,,,,,
2023-10-27,86.85,87.49,84.99,85.79,80.71,1048907,1048907,-1.06,-1.22,86.28,"October 27, 23",-0.0122,,,,,
2023-10-26,85.47,87.61,84.25,87.08,81.92,1167500,1167500,1.61,1.88,86.1025,"October 26, 23",0.0188,,,,,
2023-10-25,87.13,87.29,85.25,86.65,81.52,1787322,1787322,-0.48,-0.5509,86.58,"October 25, 23",-0.005509,,,,,
2023-10-24,87.73,87.75,86.17,86.93,81.78,1054422,1054422,-0.8,-0.91189,87.145,"October 24, 23",-0.0091189,,,,,
2023-10-23,87.18,87.61,86.25,86.85,81.71,1679077,1679077,-0.33,-0.37853,86.9725,"October 23, 23",-0.0037853,,,,,
2023-10-20,88.83,88.88,87.61,88.02,82.81,954877,954877,-0.81,-0.91185,88.335,"October 20, 23",-0.0091185,,,,,
2023-10-19,88.81,89.97,88.13,88.77,83.51,1831828,1831828,-0.04,-0.04503997,88.92,"October 19, 23",-0.0004503997,,,,,
2023-10-18,89.88,89.88,88,89.37,84.08,2238100,2238100,-0.51,-0.56742,89.2825,"October 18, 23",-0.0056742,,,,,
2023-10-17,89.09,91,87.07,89.59,84.28,4885419,4885419,0.5,0.56123,89.1875,"October 17, 23",0.0056123,,,,,
2023-10-16,89.12,89.27,87.41,89,83.73,986428,986428,-0.12,-0.13465,88.7,"October 16, 23",-0.0013465,,,,,
2023-10-13,89.75,89.92,88.87,88.92,83.65,1280659,1280659,-0.83,-0.92479,89.365,"October 13, 23",-0.0092479,,,,,
2023-10-12,88.56,89.17,87.85,88.92,83.65,1292200,1292200,0.36,0.4065,88.625,"October 12, 23",0.004065,,,,,
2023-10-11,88.03,88.57,86.81,88.2,82.98,1625047,1625047,0.17,0.19312,87.9025,"October 11, 23",0.0019312,,,,,
2023-10-10,89.1,89.77,88.1,88.74,83.48,1522833,1522833,-0.36,-0.40404,88.9275,"October 10, 23",-0.0040404,,,,,
2023-10-09,88.68,89.6,88.4,89.1,83.82,1840515,1840515,0.42,0.47361,88.945,"October 09, 23",0.0047361,,,,,
2023-10-06,84.62,88.07,84.13,87.28,82.11,2030247,2030247,2.66,3.14,86.025,"October 06, 23",0.0314,,,,,
2023-10-05,81.75,84.24,81.57,83.98,79.01,1398910,1398910,2.23,2.73,82.885,"October 05, 23",0.0273,,,,,
2023-10-04,82.58,82.58,80.75,82.19,77.32,1626242,1626242,-0.39,-0.47227,82.025,"October 04, 23",-0.0047227,,,,,
2023-10-03,83.46,84.12,81.9,82.97,78.06,1368532,1368532,-0.49,-0.58711,83.1125,"October 03, 23",-0.0058711,,,,,
2023-10-02,85.97,85.97,83.02,83.64,78.69,1270800,1270800,-2.33,-2.71,84.65,"October 02, 23",-0.0271,,,,,
2023-09-29,86.9,87.06,85.83,86.23,81.12,934048,934048,-0.67,-0.771,86.505,"September 29, 23",-0.00771,,,,,
2023-09-28,85.46,87.19,85.46,86.72,81.58,907946,907946,1.26,1.47,86.2075,"September 28, 23",0.0147,,,,,
2023-09-27,84,86.03,83.96,85.62,80.55,1271948,1271948,1.62,1.93,84.9025,"September 27, 23",0.0193,,,,,
2023-09-26,82.13,83.43,82.07,83.08,78.16,1171600,1171600,0.95,1.16,82.6775,"September 26, 23",0.0116,,,,,
2023-09-25,81.92,83.43,81.86,83.09,78.17,702326,702326,1.17,1.43,82.575,"September 25, 23",0.0143,,,,,
2023-09-22,82.79,83.64,81.84,82.07,77.21,1000262,1000262,-0.72,-0.86967,82.585,"September 22, 23",-0.0086967,,,,,
2023-09-21,83.87,84.21,82.29,82.7,77.8,1480259,1480259,-1.17,-1.4,83.2675,"September 21, 23",-0.014,,,,,
2023-09-20,83.84,84.97,83.69,83.81,78.85,776695,776695,-0.03,-0.03578244,84.0775,"September 20, 23",-0.0003578244,,,,,
2023-09-19,86.18,86.67,84.31,84.67,79.65,973631,973631,-1.51,-1.75,85.4575,"September 19, 23",-0.0175,,,,,
2023-09-18,85.7,85.78,84.78,85.28,80.23,1121200,1121200,-0.42,-0.49008,85.385,"September 18, 23",-0.0049008,,,,,
2023-09-15,87.17,87.18,84.84,85.45,80.39,2615378,2615378,-1.72,-1.97,86.16,"September 15, 23",-0.0197,,,,,
2023-09-14,88.45,88.69,87.08,87.53,82.35,1498960,1498960,-0.92,-1.04,87.9375,"September 14, 23",-0.0104,,,,,
2023-09-13,88.61,88.77,86.76,87.25,82.08,1453627,1453627,-1.36,-1.53,87.8475,"September 13, 23",-0.0153,,,,,
2023-09-12,88.47,89.05,87.83,88.2,82.98,1360714,1360714,-0.27,-0.30519,88.3875,"September 12, 23",-0.0030519,,,,,
2023-09-11,89.24,89.31,87.24,87.42,82.24,1124500,1124500,-1.82,-2.04,88.3025,"September 11, 23",-0.0204,,,,,
2023-09-08,88.31,89.1,88.15,88.49,83.25,1460100,1460100,0.18,0.20383,88.5125,"September 08, 23",0.0020383,,,,,
2023-09-07,88.26,88.88,87.32,87.64,82.45,1852200,1852200,-0.62,-0.70247,88.025,"September 07, 23",-0.0070247,,,,,
2023-09-06,88.13,89.24,87.92,88.4,83.16,1960205,1960205,0.27,0.30637,88.4225,"September 06, 23",0.0030637,,,,,
2023-09-05,89.88,90.6,88.63,88.76,83.5,1719700,1719700,-1.12,-1.25,89.4675,"September 05, 23",-0.0125,,,,,
2023-09-01,89.43,90.46,89.12,90.26,84.91,1753989,1753989,0.83,0.9281,89.8175,"September 01, 23",0.009281,,,,,
2023-08-31,87.99,88.56,87.64,88.21,82.99,1440200,1440200,0.22,0.25003,88.1,"August 31, 23",0.0025003,,,,,
2023-08-30,86.41,87.99,86.11,87.8,82.6,1466017,1466017,1.39,1.61,87.0775,"August 30, 23",0.0161,,,,,
2023-08-29,85.47,86.43,84.9,86.36,81.24,853621,853621,0.89,1.04,85.79,"August 29, 23",0.0104,,,,,
2023-08-28,86,86.58,85.31,85.47,80.41,1147714,1147714,-0.53,-0.61628,85.84,"August 28, 23",-0.0061628,,,,,
2023-08-25,84.99,85.62,83.92,85.13,80.09,1061704,1061704,0.14,0.16473,84.915,"August 25, 23",0.0016473,,,,,
2023-08-24,84.62,86.1,84.07,84.52,79.51,1470844,1470844,-0.1,-0.11818,84.8275,"August 24, 23",-0.0011818,,,,,
2023-08-23,85.45,85.59,84.84,84.9,79.87,1476400,1476400,-0.55,-0.64365,85.195,"August 23, 23",-0.0064365,,,,,
2023-08-22,86.81,87.57,85.81,86.07,80.97,2087524,2087524,-0.74,-0.85244,86.565,"August 22, 23",-0.0085244,,,,,
2023-08-21,85.93,87.37,85.93,86.78,81.64,2515490,2515490,0.85,0.98918,86.5025,"August 21, 23",0.0098918,,,,,
2023-08-18,85.56,86.28,85.01,85.93,80.84,20398459,20398459,0.37,0.43245,85.695,"August 18, 23",0.0043245,,,,,
2023-08-17,87.5,88.16,86.15,86.25,81.14,8740046,8740046,-1.25,-1.43,87.015,"August 17, 23",-0.0143,,,,,
2023-08-16,81.62,82.8,81.37,82.58,77.69,2018400,2018400,0.96,1.18,82.0925,"August 16, 23",0.0118,0.575,,2023-08-17,0.575,2023-09-06
2023-08-15,83.5,83.77,82.58,82.87,77.42,1366032,1366032,-0.63,-0.75449,83.18,"August 15, 23",-0.0075449,,,,,
2023-08-14,85.1,85.1,83.87,84.33,78.78,1315915,1315915,-0.77,-0.90482,84.6,"August 14, 23",-0.0090482,,,,,
2023-08-11,85.31,86.09,84.57,84.95,79.36,1230100,1230100,-0.36,-0.42199,85.23,"August 11, 23",-0.0042199,,,,,
2023-08-10,87.66,88.45,85.19,85.42,79.8,1344002,1344002,-2.24,-2.56,86.68,"August 10, 23",-0.0256,,,,,
2023-08-09,89.01,89.06,87.61,87.78,82.01,1561938,1561938,-1.23,-1.38,88.365,"August 09, 23",-0.0138,,,,,
2023-08-08,85.69,87.65,85.19,87.2,81.46,1922063,1922063,1.51,1.76,86.4325,"August 08, 23",0.0176,,,,,
2023-08-07,86.06,87.57,85.46,86.9,81.18,1379440,1379440,0.84,0.97606,86.4975,"August 07, 23",0.0097606,,,,,
2023-08-04,84.77,86.74,84.37,85.37,79.76,1704563,1704563,0.6,0.7078,85.3125,"August 04, 23",0.007078,,,,,
2023-08-03,83.09,85.04,81.96,84.02,78.49,1313545,1313545,0.93,1.12,83.5275,"August 03, 23",0.0112,,,,,
2023-08-02,84,84,81.1,82.49,77.06,2321436,2321436,-1.51,-1.8,82.8975,"August 02, 23",-0.018,,,,,
2023-08-01,83.36,84.47,82.16,84.45,78.9,2037914,2037914,1.09,1.31,83.61,"August 01, 23",0.0131,,,,,
2023-07-31,85,85.09,83.75,84.34,78.79,1079289,1079289,-0.66,-0.77647,84.545,"July 31, 23",-0.0077647,,,,,
2023-07-28,83.26,84.96,82.45,84.48,78.92,3016919,3016919,1.22,1.47,83.7875,"July 28, 23",0.0147,,,,,
2023-07-27,83.68,84.12,81.84,82.16,76.76,998976,998976,-1.52,-1.82,82.95,"July 27, 23",-0.0182,,,,,
