date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,adjDividend,paymentDate,recordDate,dividend
2021-10-27,286.87,289.68,279.43,280.18,255.92,415300,415300,-6.69,-2.33,284.04,"October 27, 21",-0.0233,,,,,
2021-10-26,284.26,289.56,281.67,286.62,261.8,275305,275305,2.36,0.83023,285.5275,"October 26, 21",0.0083023,,,,,
2021-10-25,280.17,283.2,278.61,282.64,258.17,141200,141200,2.47,0.88161,281.155,"October 25, 21",0.0088161,,,,,
2021-10-22,281.07,281.88,277.95,280.92,256.6,152100,152100,-0.15,-0.05336749,280.455,"October 22, 21",-0.0005336749,,,,,
2021-10-21,278.59,280.58,277.31,279.58,255.37,142100,142100,0.99,0.35536,279.015,"October 21, 21",0.0035536,,,,,
2021-10-20,275.65,280.51,274.85,279.01,254.85,162400,162400,3.36,1.22,277.505,"October 20, 21",0.0122,,,,,
2021-10-19,278.88,280.47,275.79,276.64,252.69,174605,174605,-2.24,-0.80321,277.945,"October 19, 21",-0.0080321,,,,,
2021-10-18,277.3,281.09,276.1,276.35,252.42,229602,229602,-0.95,-0.34259,277.71,"October 18, 21",-0.0034259,,,,,
2021-10-15,279.91,281.47,277.18,278.46,254.35,227200,227200,-1.45,-0.51802,279.255,"October 15, 21",-0.0051802,,,,,
2021-10-14,268.91,279.21,268.39,277.87,253.81,348011,348011,8.96,3.33,273.595,"October 14, 21",0.0333,,,,,
2021-10-13,264.86,266.71,260.85,266.19,243.14,231013,231013,1.33,0.50215,264.6525,"October 13, 21",0.0050215,,,,,
2021-10-12,264.46,268.6,263.5,265.79,242.78,127000,127000,1.33,0.50291,265.5875,"October 12, 21",0.0050291,,,,,
2021-10-11,268.84,272,265.33,265.44,242.46,156900,156900,-3.4,-1.26,267.9025,"October 11, 21",-0.0126,,,,,
2021-10-08,267.28,270.24,266.18,268.6,245.34,170826,170826,1.32,0.49386,268.075,"October 08, 21",0.0049386,,,,,
2021-10-07,263.68,267.51,263.68,266.07,243.03,208100,208100,2.39,0.9064,265.235,"October 07, 21",0.009064,,,,,
2021-10-06,254.62,261.03,254.21,260.85,238.27,198526,198526,6.23,2.45,257.6775,"October 06, 21",0.0245,,,,,
2021-10-05,250.37,256.77,250.37,255.77,233.63,240300,240300,5.4,2.16,253.32,"October 05, 21",0.0216,,,,,
2021-10-04,252.28,255.47,249.79,250.41,228.73,179000,179000,-1.87,-0.74124,251.9875,"October 04, 21",-0.0074124,,,,,
2021-10-01,251.66,253.72,248.63,252.03,230.21,224000,224000,0.37,0.14702,251.51,"October 01, 21",0.0014702,,,,,
2021-09-30,253.17,258.18,250.75,250.78,229.07,272902,272902,-2.39,-0.94403,253.22,"September 30, 21",-0.0094403,,,,,
2021-09-29,253.97,255.83,252.76,253.04,231.13,163507,163507,-0.93,-0.36618,253.9,"September 29, 21",-0.0036618,,,,,
2021-09-28,259.76,260.83,253.56,254.39,232.36,184500,184500,-5.37,-2.07,257.135,"September 28, 21",-0.0207,,,,,
2021-09-27,257.78,261.02,257.43,258.89,236.48,241200,241200,1.11,0.4306,258.78,"September 27, 21",0.004306,,,,,
2021-09-24,254.91,256.57,253.27,255.74,233.6,153249,153249,0.83,0.32561,255.1225,"September 24, 21",0.0032561,,,,,
2021-09-23,254.46,258.26,254.46,255.22,233.12,209500,209500,0.76,0.29867,255.6,"September 23, 21",0.0029867,,,,,
2021-09-22,255.1,255.19,251.96,253.38,231.44,212341,212341,-1.72,-0.67425,253.9075,"September 22, 21",-0.0067425,,,,,
2021-09-21,255.4,256.14,251.26,252.9,231,190100,190100,-2.5,-0.97886,253.925,"September 21, 21",-0.0097886,,,,,
2021-09-20,252.15,254.27,250.17,253.32,231.39,270200,270200,1.17,0.46401,252.4775,"September 20, 21",0.0046401,,,,,
2021-09-17,251.45,256.51,251.45,255.86,233.71,517515,517515,4.41,1.75,253.8175,"September 17, 21",0.0175,,,,,
2021-09-16,254.41,254.75,251.85,252.32,230.47,199900,199900,-2.09,-0.82151,253.3325,"September 16, 21",-0.0082151,,,,,
2021-09-15,253.8,254.9,252.32,253.39,231.45,188700,188700,-0.41,-0.16154,253.6025,"September 15, 21",-0.0016154,,,,,
2021-09-14,258.74,258.74,251.49,253.91,231.93,193634,193634,-4.83,-1.87,255.72,"September 14, 21",-0.0187,,,,,
2021-09-13,257.62,258.45,255.62,257.14,234.88,170704,170704,-0.48,-0.18632,257.2075,"September 13, 21",-0.0018632,,,,,
2021-09-10,261.93,261.93,255.34,255.34,233.23,286936,286936,-6.59,-2.52,258.635,"September 10, 21",-0.0252,,,,,
2021-09-09,263.51,267.7,259.56,260.08,237.56,233200,233200,-3.43,-1.3,262.7125,"September 09, 21",-0.013,,,,,
2021-09-08,253.18,264.38,252.19,263.43,240.62,562046,562046,10.25,4.05,258.295,"September 08, 21",0.0405,,,,,
2021-09-07,255.81,255.81,251.98,252.18,230.35,405200,405200,-3.63,-1.42,253.945,"September 07, 21",-0.0142,,,,,
2021-09-03,258.83,260.76,255.82,256.64,234.42,340600,340600,-2.19,-0.84612,258.0125,"September 03, 21",-0.0084612,,,,,
2021-09-02,261.39,261.39,258.2,259.13,236.69,402700,402700,-2.26,-0.86461,260.0275,"September 02, 21",-0.0086461,,,,,
2021-09-01,264.75,265.16,260.94,261.25,238.63,266700,266700,-3.5,-1.32,263.025,"September 01, 21",-0.0132,,,,,
2021-08-31,262.71,267.3,262.58,264.9,241.96,305500,305500,2.19,0.83362,264.3725,"August 31, 21",0.0083362,,,,,
2021-08-30,267.77,267.77,262.73,263.02,240.25,194716,194716,-4.75,-1.77,265.3225,"August 30, 21",-0.0177,,,,,
2021-08-27,266.41,269.14,263.88,267.91,244.71,203652,203652,1.5,0.56304,266.835,"August 27, 21",0.0056304,,,,,
2021-08-26,272.7,274.14,266.32,266.37,243.31,243911,243911,-6.33,-2.32,269.8825,"August 26, 21",-0.0232,,,,,
2021-08-25,272.3,274.31,270.91,272.71,249.1,198618,198618,0.41,0.15057,272.5575,"August 25, 21",0.0015057,,,,,
2021-08-24,272.05,273.62,270.81,272.17,248.61,169428,169428,0.12,0.04410954,272.1625,"August 24, 21",0.0004410954,,1.55,2021-09-15,2021-08-25,1.55
2021-08-23,273.11,275.28,272.67,272.83,247.79,139247,139247,-0.28,-0.10252,273.4725,"August 23, 21",-0.0010252,,,,,
2021-08-20,270.74,272.88,269.2,271.94,246.98,197828,197828,1.2,0.44323,271.19,"August 20, 21",0.0044323,,,,,
2021-08-19,269.87,273.2,268.49,271.43,246.52,180500,180500,1.56,0.57806,270.7475,"August 19, 21",0.0057806,,,,,
2021-08-18,272.27,276,271.14,271.58,246.65,210041,210041,-0.69,-0.25342,272.7475,"August 18, 21",-0.0025342,,,,,
2021-08-17,270.31,275.86,270.31,273.68,248.56,222000,222000,3.37,1.25,272.54,"August 17, 21",0.0125,,,,,
2021-08-16,271.91,273.63,269.75,271.68,246.75,267800,267800,-0.23,-0.08458681,271.7425,"August 16, 21",-0.0008458681,,,,,
2021-08-13,272.22,274.66,270.83,272.92,247.87,229108,229108,0.7,0.25714,272.6575,"August 13, 21",0.0025714,,,,,
2021-08-12,270,271.45,268.83,271.42,246.51,167019,167019,1.42,0.52593,270.425,"August 12, 21",0.0052593,,,,,
2021-08-11,264.55,268.9,263.89,268.81,244.14,172400,172400,4.26,1.61,266.5375,"August 11, 21",0.0161,,,,,
2021-08-10,262.39,264.58,262,264.29,240.03,239110,239110,1.9,0.72411,263.315,"August 10, 21",0.0072411,,,,,
2021-08-09,262.66,264.38,261.05,262.75,238.63,273800,273800,0.09,0.03426483,262.71,"August 09, 21",0.0003426483,,,,,
2021-08-06,261.97,262.92,260.66,262.67,238.56,165828,165828,0.7,0.26721,262.055,"August 06, 21",0.0026721,,,,,
2021-08-05,260.28,262.24,257.17,259.18,235.39,273312,273312,-1.1,-0.42262,259.7175,"August 05, 21",-0.0042262,,,,,
2021-08-04,258.42,260.65,257.08,258.19,234.49,335700,335700,-0.23,-0.0890024,258.585,"August 04, 21",-0.000890024,,,,,
2021-08-03,256.12,260.81,251.99,259.81,235.96,476936,476936,3.69,1.44,257.1825,"August 03, 21",0.0144,,,,,
2021-08-02,254.47,259.2,253.85,254.76,231.38,370346,370346,0.29,0.11396,255.57,"August 02, 21",0.0011396,,,,,
2021-07-30,247.01,253.74,245.79,252.83,229.63,346400,346400,5.82,2.36,249.8425,"July 30, 21",0.0236,,,,,
2021-07-29,247.68,248.93,245.23,247.58,224.86,373502,373502,-0.1,-0.04037468,247.355,"July 29, 21",-0.0004037468,,,,,
2021-07-28,244.69,247.88,240.58,243.4,221.06,279600,279600,-1.29,-0.5272,244.1375,"July 28, 21",-0.005272,,,,,
2021-07-27,241.61,246.11,240.48,245.03,222.54,253243,253243,3.42,1.42,243.3075,"July 27, 21",0.0142,,,,,
2021-07-26,242.27,244.52,241.25,243.59,221.23,234706,234706,1.32,0.54485,242.9075,"July 26, 21",0.0054485,,,,,
2021-07-23,244.46,245.12,241.82,242.79,220.51,152941,152941,-1.67,-0.68314,243.5475,"July 23, 21",-0.0068314,,,,,
2021-07-22,243.72,244.43,242.07,242.72,220.44,169200,169200,-1,-0.41031,243.235,"July 22, 21",-0.0041031,,,,,
2021-07-21,243.38,246.92,243.38,244.53,222.09,221930,221930,1.15,0.47251,244.5525,"July 21, 21",0.0047251,,,,,
2021-07-20,237.2,243.49,237.06,241.25,219.11,285824,285824,4.05,1.71,239.75,"July 20, 21",0.0171,,,,,
2021-07-19,242.41,243.63,234.87,236.68,214.96,253926,253926,-5.73,-2.36,239.3975,"July 19, 21",-0.0236,,,,,
2021-07-16,247.37,247.45,244.96,246.78,224.13,140211,140211,-0.59,-0.23851,246.64,"July 16, 21",-0.0023851,,,,,
2021-07-15,242.68,246.59,242.44,246.37,223.76,222700,222700,3.69,1.52,244.52,"July 15, 21",0.0152,,,,,
2021-07-14,245.01,246.97,243.77,245.21,222.7,175004,175004,0.2,0.08162932,245.24,"July 14, 21",0.0008162932,,,,,
2021-07-13,248.31,248.52,244.67,244.67,222.21,155345,155345,-3.64,-1.47,246.5425,"July 13, 21",-0.0147,,,,,
2021-07-12,246.16,249.72,245.11,248.9,226.06,174904,174904,2.74,1.11,247.4725,"July 12, 21",0.0111,,,,,
2021-07-09,246.85,247.95,245.35,247.86,225.11,282347,282347,1.01,0.40916,247.0025,"July 09, 21",0.0040916,,,,,
2021-07-08,247.01,247.01,242.45,242.99,220.69,240900,240900,-4.02,-1.63,244.865,"July 08, 21",-0.0163,,,,,
2021-07-07,246.73,252.03,246.73,250.98,227.95,528411,528411,4.25,1.72,249.1175,"July 07, 21",0.0172,,,,,
2021-07-06,251.09,251.09,247.23,248.38,225.58,668732,668732,-2.71,-1.08,249.4475,"July 06, 21",-0.0108,,,,,
2021-07-02,255.27,255.76,251.09,252.35,229.19,311100,311100,-2.92,-1.14,253.6175,"July 02, 21",-0.0114,,,,,
2021-07-01,252.96,257.12,251.31,256.82,233.25,291839,291839,3.86,1.53,254.5525,"July 01, 21",0.0153,,,,,
2021-06-30,251.98,253.03,250.5,252.01,228.88,226000,226000,0.03,0.01190571,251.88,"June 30, 21",0.0001190571,,,,,
2021-06-29,252.8,253.92,251.39,253,229.78,361745,361745,0.2,0.07911392,252.7775,"June 29, 21",0.0007911392,,,,,
2021-06-28,255.76,255.76,250.53,251.55,228.46,235832,235832,-4.21,-1.65,253.4,"June 28, 21",-0.0165,,,,,
2021-06-25,253.65,256.76,252.37,256.24,232.72,512600,512600,2.59,1.02,254.755,"June 25, 21",0.0102,,,,,
2021-06-24,247.47,253.62,246.85,252.61,229.43,327503,327503,5.14,2.08,250.1375,"June 24, 21",0.0208,,,,,
2021-06-23,244.33,246.77,243.2,245.78,223.22,407500,407500,1.45,0.59346,245.02,"June 23, 21",0.0059346,,,,,
2021-06-22,243.52,245.06,241.71,244.44,222.01,301922,301922,0.92,0.37779,243.6825,"June 22, 21",0.0037779,,,,,
2021-06-21,237.87,243.95,237.87,243.58,221.22,327744,327744,5.71,2.4,240.8175,"June 21, 21",0.024,,,,,
2021-06-18,239.29,241.2,236.13,236.21,214.53,606035,606035,-3.08,-1.29,238.2075,"June 18, 21",-0.0129,,,,,
2021-06-17,254.93,255.18,245.44,245.53,223,310049,310049,-9.4,-3.69,250.27,"June 17, 21",-0.0369,,,,,
2021-06-16,255.95,257.35,254.12,254.19,230.86,191400,191400,-1.76,-0.68763,255.4025,"June 16, 21",-0.0068763,,,,,
2021-06-15,254.39,258.49,252.84,256.58,233.03,216400,216400,2.19,0.86088,255.575,"June 15, 21",0.0086088,,,,,
2021-06-14,253.78,254.15,252,254.03,230.72,207648,207648,0.25,0.09851052,253.49,"June 14, 21",0.0009851052,,,,,
2021-06-11,254.78,256.18,253.33,253.84,230.54,276200,276200,-0.94,-0.36895,254.5325,"June 11, 21",-0.0036895,,,,,
2021-06-10,258.94,259.39,254.74,254.88,231.49,237509,237509,-4.06,-1.57,256.9875,"June 10, 21",-0.0157,,,,,
2021-06-09,257.65,259.01,257.11,257.65,234,237400,237400,0,0,257.855,"June 09, 21",0,,,,,
2021-06-08,257.22,259.72,255.46,259.17,235.38,304142,304142,1.95,0.75811,257.8925,"June 08, 21",0.0075811,,,,,
2021-06-07,259.18,259.45,256.31,257.79,234.13,327848,327848,-1.39,-0.53631,258.1825,"June 07, 21",-0.0053631,,,,,
2021-06-04,256.77,259.85,255.27,259.37,235.57,227200,227200,2.6,1.01,257.815,"June 04, 21",0.0101,,,,,
2021-06-03,256.19,258.54,254.51,257,233.41,325232,325232,0.81,0.31617,256.56,"June 03, 21",0.0031617,,,,,
2021-06-02,259.49,259.49,256.54,257.09,233.49,332300,332300,-2.4,-0.92489,258.1525,"June 02, 21",-0.0092489,,,,,
2021-06-01,262.41,263.07,258.85,259.8,235.96,463100,463100,-2.61,-0.99463,261.0325,"June 01, 21",-0.0099463,,,,,
2021-05-28,261.58,261.58,257.03,259.96,236.1,357000,357000,-1.62,-0.61931,260.0375,"May 28, 21",-0.0061931,,,,,
2021-05-27,256.59,259.98,254.91,259.93,236.07,1750010,1750010,3.34,1.3,257.8525,"May 27, 21",0.013,,,,,
2021-05-26,254.93,256.6,253.67,254.7,231.32,495947,495947,-0.23,-0.09022084,254.975,"May 26, 21",-0.0009022084,,,,,
2021-05-25,261.78,261.78,253.4,254.44,231.09,592630,592630,-7.34,-2.8,257.85,"May 25, 21",-0.028,,1.55,2021-06-09,2021-05-26,1.55
2021-05-24,265.45,265.83,262.48,263.57,237.97,388412,388412,-1.88,-0.70823,264.3325,"May 24, 21",-0.0070823,,,,,
2021-05-21,268.62,270.76,263.78,264.29,238.62,276800,276800,-4.33,-1.61,266.8625,"May 21, 21",-0.0161,,,,,
2021-05-20,269.69,270.18,266.7,268.42,242.35,252415,252415,-1.27,-0.47091,268.7475,"May 20, 21",-0.0047091,,,,,
2021-05-19,270.32,270.81,266.52,269.2,243.05,324316,324316,-1.12,-0.41432,269.2125,"May 19, 21",-0.0041432,,,,,
2021-05-18,270.48,272.31,267.25,271.51,245.14,400537,400537,1.03,0.3808,270.3875,"May 18, 21",0.003808,,,,,
2021-05-17,271.14,273.22,267.01,272.11,245.68,335910,335910,0.97,0.35775,270.87,"May 17, 21",0.0035775,,,,,
2021-05-14,270.75,272.35,269,271.43,245.07,191700,191700,0.68,0.25115,270.8825,"May 14, 21",0.0025115,,,,,
2021-05-13,261.07,272.11,261.07,270.96,244.64,222700,222700,9.89,3.79,266.3025,"May 13, 21",0.0379,,,,,
2021-05-12,267.09,267.67,262.02,262.44,236.95,307500,307500,-4.65,-1.74,264.805,"May 12, 21",-0.0174,,,,,
2021-05-11,271.6,271.86,264.71,265.57,239.78,319943,319943,-6.03,-2.22,268.435,"May 11, 21",-0.0222,,,,,
2021-05-10,274.23,275.8,272.68,272.81,246.31,332424,332424,-1.42,-0.51781,273.88,"May 10, 21",-0.0051781,,,,,
2021-05-07,270.18,274,269.55,273.1,246.57,296800,296800,2.92,1.08,271.7075,"May 07, 21",0.0108,,,,,
2021-05-06,274.78,274.95,270.11,273.32,246.77,276398,276398,-1.46,-0.53133,273.29,"May 06, 21",-0.0053133,,,,,
2021-05-05,273.11,274.98,266.81,273.11,246.58,300242,300242,0,0,272.0025,"May 05, 21",0,,,,,
2021-05-04,272.18,277.49,271.47,273.42,246.86,441100,441100,1.24,0.45558,273.64,"May 04, 21",0.0045558,,,,,
2021-05-03,279.19,281.27,271.76,272.07,245.64,393800,393800,-7.12,-2.55,276.0725,"May 03, 21",-0.0255,,,,,
2021-04-30,273.05,278.94,271.5,276.95,250.05,462607,462607,3.9,1.43,275.11,"April 30, 21",0.0143,,,,,
2021-04-29,266.34,272.73,264.77,272.45,245.99,655100,655100,6.11,2.29,269.0725,"April 29, 21",0.0229,,,,,
2021-04-28,269.33,269.33,265.33,266.12,240.27,311500,311500,-3.21,-1.19,267.5275,"April 28, 21",-0.0119,,,,,
2021-04-27,266.99,268.38,265.5,267.05,241.11,188910,188910,0.06,0.02247275,266.98,"April 27, 21",0.0002247275,,,,,
2021-04-26,267.11,269.23,265.58,266,240.16,226920,226920,-1.11,-0.41556,266.98,"April 26, 21",-0.0041556,,,,,
2021-04-23,265.27,268.71,264.89,266.82,240.9,169300,169300,1.55,0.58431,266.4225,"April 23, 21",0.0058431,,,,,
2021-04-22,266.3,266.69,263.83,264.51,238.82,220020,220020,-1.79,-0.67217,265.3325,"April 22, 21",-0.0067217,,,,,
2021-04-21,262.43,267.8,262.43,267.64,241.64,189200,189200,5.21,1.99,265.075,"April 21, 21",0.0199,,,,,
2021-04-20,263.41,265,261.08,262.43,236.94,327412,327412,-0.98,-0.37204,262.98,"April 20, 21",-0.0037204,,,,,
2021-04-19,263.6,264.29,261.16,264,238.36,162035,162035,0.4,0.15175,263.2625,"April 19, 21",0.0015175,,,,,
2021-04-16,264.28,264.82,261.3,262.1,236.64,228024,228024,-2.18,-0.82488,263.125,"April 16, 21",-0.0082488,,,,,
2021-04-15,259.81,263.27,259.35,262.8,237.27,208900,208900,2.99,1.15,261.3075,"April 15, 21",0.0115,,,,,
2021-04-14,256.25,260.45,255.89,259.45,234.25,244900,244900,3.2,1.25,258.01,"April 14, 21",0.0125,,,,,
2021-04-13,254.71,256.63,251.77,256.07,231.2,241615,241615,1.36,0.53394,254.795,"April 13, 21",0.0053394,,,,,
2021-04-12,254.47,255.19,251.27,254.98,230.21,262600,262600,0.51,0.20042,253.9775,"April 12, 21",0.0020042,,,,,
2021-04-09,254.45,255.2,252.68,254.77,230.02,185100,185100,0.32,0.12576,254.275,"April 09, 21",0.0012576,,,,,
2021-04-08,254.05,254.6,251.64,253.3,228.7,266600,266600,-0.75,-0.29522,253.3975,"April 08, 21",-0.0029522,,,,,
2021-04-07,253.58,256.16,252.4,255.76,230.92,256200,256200,2.18,0.85969,254.475,"April 07, 21",0.0085969,,,,,
2021-04-06,250.31,254.81,250.31,253.58,228.95,262300,262300,3.27,1.31,252.2525,"April 06, 21",0.0131,,,,,
2021-04-05,252.86,253.39,249.72,251.01,226.63,341600,341600,-1.85,-0.73163,251.745,"April 05, 21",-0.0073163,,,,,
2021-04-01,246.18,251.64,245.6,251.11,226.72,235406,235406,4.93,2,248.6325,"April 01, 21",0.02,,,,,
2021-03-31,254.23,254.34,247.63,247.81,223.74,281700,281700,-6.42,-2.53,251.0025,"March 31, 21",-0.0253,,,,,
2021-03-30,254.77,256.92,253.44,254.29,229.59,288700,288700,-0.48,-0.18841,254.855,"March 30, 21",-0.0018841,,,,,
2021-03-29,251.42,255.83,250.71,254.09,229.41,458212,458212,2.67,1.06,253.0125,"March 29, 21",0.0106,,,,,
2021-03-26,250,250.37,248.02,250.15,225.85,178000,178000,0.15,0.06,249.635,"March 26, 21",0.0006,,,,,
2021-03-25,243.2,248.86,242,247.86,223.79,314000,314000,4.66,1.92,245.48,"March 25, 21",0.0192,,,,,
2021-03-24,245.5,246.18,242.78,242.95,219.35,378748,378748,-2.55,-1.04,244.3525,"March 24, 21",-0.0104,,,,,
2021-03-23,242.75,244.15,240.79,241.36,217.92,282700,282700,-1.39,-0.57261,242.2625,"March 23, 21",-0.0057261,,,,,
2021-03-22,244.27,245.13,241.78,243.88,220.19,242500,242500,-0.39,-0.15966,243.765,"March 22, 21",-0.0015966,,,,,
2021-03-19,251.75,251.75,245.67,245.83,221.95,450860,450860,-5.92,-2.35,248.75,"March 19, 21",-0.0235,,,,,
2021-03-18,253.71,256.06,250.61,251.95,227.48,209938,209938,-1.76,-0.69371,253.0825,"March 18, 21",-0.0069371,,,,,
2021-03-17,255.6,255.6,248.68,251.28,226.87,225400,225400,-4.32,-1.69,252.79,"March 17, 21",-0.0169,,,,,
2021-03-16,251.13,253.8,249.89,253.37,228.76,184835,184835,2.24,0.89197,252.0475,"March 16, 21",0.0089197,,1.55,2021-03-31,2021-03-17,1.55
2021-03-15,251.76,256.6,250.37,255.97,229.71,207197,207197,4.21,1.67,253.675,"March 15, 21",0.0167,,,,,
2021-03-12,251.93,254.17,250.7,252.82,226.88,216817,216817,0.89,0.35327,252.405,"March 12, 21",0.0035327,,,,,
2021-03-11,248.23,250.79,246.45,249.42,223.83,192819,192819,1.19,0.47939,248.7225,"March 11, 21",0.0047939,,,,,
2021-03-10,246.67,252.76,246.22,250.22,224.55,206300,206300,3.55,1.44,248.9675,"March 10, 21",0.0144,,,,,
2021-03-09,248.95,252.85,245.7,247.15,221.79,320647,320647,-1.8,-0.72304,248.6625,"March 09, 21",-0.0072304,,,,,
2021-03-08,248.16,254,247.49,251.04,225.29,240100,240100,2.88,1.16,250.1725,"March 08, 21",0.0116,,,,,
2021-03-05,242.37,248.45,240.4,246.9,221.57,219400,219400,4.53,1.87,244.53,"March 05, 21",0.0187,,,,,
2021-03-04,241.06,245.96,238.36,239.68,215.09,222922,222922,-1.38,-0.57247,241.265,"March 04, 21",-0.0057247,,,,,
2021-03-03,240.08,244.94,240.08,242.23,217.38,271632,271632,2.15,0.89553,241.8325,"March 03, 21",0.0089553,,,,,
2021-03-02,242.28,244.53,240.78,241.92,217.1,186400,186400,-0.36,-0.14859,242.3775,"March 02, 21",-0.0014859,,,,,
2021-03-01,244.61,246.81,240.5,242.64,217.75,205351,205351,-1.97,-0.80536,243.64,"March 01, 21",-0.0080536,,,,,
2021-02-26,238.86,243.86,236.58,241.81,217,391200,391200,2.95,1.24,240.2775,"February 26, 21",0.0124,,,,,
2021-02-25,246.16,246.16,237.99,238.97,214.45,221740,221740,-7.19,-2.92,242.32,"February 25, 21",-0.0292,,,,,
2021-02-24,241,248.06,240.83,244.72,219.61,207119,207119,3.72,1.54,243.6525,"February 24, 21",0.0154,,,,,
2021-02-23,242.97,245.57,238.91,239.98,215.36,299021,299021,-2.99,-1.23,241.8575,"February 23, 21",-0.0123,,,,,
2021-02-22,238.3,243.29,237.27,241.81,217,298537,298537,3.51,1.47,240.1675,"February 22, 21",0.0147,,,,,
2021-02-19,242.33,242.33,237.59,239.3,214.75,351424,351424,-3.03,-1.25,240.3875,"February 19, 21",-0.0125,,,,,
2021-02-18,240.61,243.3,240.07,240.9,216.19,158100,158100,0.29,0.12053,241.22,"February 18, 21",0.0012053,,,,,
2021-02-17,241.22,244.06,239.54,242.72,217.82,177400,177400,1.5,0.62184,241.885,"February 17, 21",0.0062184,,,,,
2021-02-16,244.77,244.77,238.92,240.44,215.77,260600,260600,-4.33,-1.77,242.225,"February 16, 21",-0.0177,,,,,
2021-02-12,243.6,247.62,240.65,243.54,218.56,305100,305100,-0.06,-0.02463054,243.8525,"February 12, 21",-0.0002463054,,,,,
2021-02-11,235.66,245.03,235.13,244.95,219.82,365543,365543,9.29,3.94,240.1925,"February 11, 21",0.0394,,,,,
2021-02-10,233.73,236.39,231.2,234.69,210.61,238100,238100,0.96,0.41073,234.0025,"February 10, 21",0.0041073,,,,,
2021-02-09,228.2,240.4,228.2,233.04,209.13,430543,430543,4.84,2.12,232.46,"February 09, 21",0.0212,,,,,
2021-02-08,219.99,225.42,219.25,225.19,202.09,236805,236805,5.2,2.36,222.4625,"February 08, 21",0.0236,,,,,
2021-02-05,222.11,223.73,218.92,219.4,196.89,201400,201400,-2.71,-1.22,221.04,"February 05, 21",-0.0122,,,,,
2021-02-04,215.84,222.08,212.62,220.93,198.26,272210,272210,5.09,2.36,217.8675,"February 04, 21",0.0236,,,,,
2021-02-03,212.99,215.74,211.57,214.28,192.3,177100,177100,1.29,0.60566,213.645,"February 03, 21",0.0060566,,,,,
2021-02-02,213.83,217.22,211.67,214.11,192.14,294244,294244,0.28,0.13095,214.2075,"February 02, 21",0.0013095,,,,,
2021-02-01,212.89,213.17,209.7,211.5,189.8,254900,254900,-1.39,-0.65292,211.815,"February 01, 21",-0.0065292,,,,,
2021-01-29,215.71,215.71,209.63,211.08,189.43,316851,316851,-4.63,-2.15,213.0325,"January 29, 21",-0.0215,,,,,
2021-01-28,220.82,220.82,216.47,217.1,194.83,290814,290814,-3.72,-1.68,218.8025,"January 28, 21",-0.0168,,,,,
2021-01-27,224.03,224.46,218.51,218.93,196.47,308600,308600,-5.1,-2.28,221.4825,"January 27, 21",-0.0228,,,,,
2021-01-26,228.23,231.41,225.79,227.17,203.86,266900,266900,-1.06,-0.46444,228.15,"January 26, 21",-0.0046444,,,,,
2021-01-25,227.27,232.38,226.13,228.25,204.83,186528,186528,0.98,0.43121,228.5075,"January 25, 21",0.0043121,,,,,
2021-01-22,229.72,230.07,225.4,228.92,205.44,229618,229618,-0.8,-0.34825,228.5275,"January 22, 21",-0.0034825,,,,,
2021-01-21,236.48,237.94,231.75,231.8,208.02,178400,178400,-4.68,-1.98,234.4925,"January 21, 21",-0.0198,,,,,
2021-01-20,231.66,237.05,231.25,236.58,212.31,179300,179300,4.92,2.12,234.135,"January 20, 21",0.0212,,,,,
2021-01-19,230.66,234.07,229.73,232.74,208.86,235900,235900,2.08,0.90176,231.8,"January 19, 21",0.0090176,,,,,
2021-01-15,233.33,235.06,230.59,231.2,207.48,268500,268500,-2.13,-0.91287,232.545,"January 15, 21",-0.0091287,,,,,
2021-01-14,239.67,239.67,234.13,235.2,211.07,197900,197900,-4.47,-1.87,237.1675,"January 14, 21",-0.0187,,,,,
2021-01-13,238.69,241.71,236.92,238.24,213.8,162943,162943,-0.45,-0.18853,238.89,"January 13, 21",-0.0018853,,,,,
2021-01-12,238.6,241.9,238.14,239.42,214.86,163400,163400,0.82,0.34367,239.515,"January 12, 21",0.0034367,,,,,
2021-01-11,237.99,239.72,235.92,237.25,212.91,215435,215435,-0.74,-0.31094,237.72,"January 11, 21",-0.0031094,,,,,
2021-01-08,241.3,241.86,236.01,238.97,214.45,209700,209700,-2.33,-0.9656,239.535,"January 08, 21",-0.009656,,,,,
2021-01-07,241.24,241.81,238.25,241.36,216.6,259400,259400,0.12,0.04974299,240.665,"January 07, 21",0.0004974299,,,,,
2021-01-06,229.63,240.51,229.46,239.64,215.06,309900,309900,10.01,4.36,234.81,"January 06, 21",0.0436,,,,,
2020-12-01,,,,,,,,,,,"December 01, 20",,,1.55,2020-12-23,2020-12-02,1.55
2020-09-01,,,,,,,,,,,"September 01, 20",,,1.55,2020-09-16,2020-09-02,1.55
2020-05-26,,,,,,,,,,,"May 26, 20",,,1.55,2020-06-10,2020-05-27,1.55
2020-03-10,,,,,,,,,,,"March 10, 20",,,1.55,2020-03-30,2020-03-11,1.55
2019-12-03,,,,,,,,,,,"December 03, 19",,,1.55,2019-12-24,2019-12-04,1.55
2019-09-03,,,,,,,,,,,"September 03, 19",,,1.4,2019-09-18,2019-09-04,1.4
2019-05-28,,,,,,,,,,,"May 28, 19",,,1.4,2019-06-12,2019-05-29,1.4
