date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,unadjustedVolume,changeOverTime,open,high,close,vwap,adjClose,low,change,volume,changePercent
2023-07-26,"July 26, 23",,,,,,2666700,0.022,44.03,45.24,45,44.5625,44.49,43.98,0.97,2666700,2.2
2023-07-25,"July 25, 23",,,,,,3290647,-0.0335,45.69,45.93,44.16,44.98,43.66,44.14,-1.53,3290647,-3.35
2023-07-24,"July 24, 23",,,,,,5491160,-0.0006574622,45.63,46.01,45.6,45.5025,45.08,44.77,-0.03,5491160,-0.06574622
2023-07-21,"July 21, 23",,,,,,4706924,-0.028,46.13,46.23,44.84,45.4325,44.33,44.53,-1.29,4706924,-2.8
2023-07-20,"July 20, 23",,,,,,3598500,-0.0288,47.18,47.28,45.82,46.47,45.3,45.6,-1.36,3598500,-2.88
2023-07-19,"July 19, 23",,,,,,4341416,-0.0184,48.42,48.93,47.53,48.055,46.99,47.34,-0.885,4341416,-1.84
2023-07-18,"July 18, 23",,,,,,3403799,-0.0172,48.79,48.79,47.95,48.31,47.41,47.71,-0.84,3403799,-1.72
2023-07-17,"July 17, 23",,,,,,3396101,0.0002062706,48.48,48.92,48.49,48.495,47.94,48.09,0.014,3396101,0.02062706
2023-07-14,"July 14, 23",,,,,,6073227,0.0103,47.58,48.25,48.07,47.7725,47.53,47.19,0.49,6073227,1.03
2023-07-13,"July 13, 23",,,,,,4181200,0.0088983,47.2,47.89,47.62,47.3325,47.08,46.62,0.42,4181200,0.88983
2023-07-12,"July 12, 23",,,,,,4771200,0.0157,45.89,46.73,46.61,46.1675,46.08,45.44,0.72,4771200,1.57
2023-07-11,"July 11, 23",,,,,,4621330,0.0301,43.55,45.08,44.86,44.26,44.35,43.55,1.31,4621330,3.01
2023-07-10,"July 10, 23",,,,,,4496800,0.0328,42.11,43.59,43.49,42.825,43,42.11,1.38,4496800,3.28
2023-07-07,"July 07, 23",,,,,,3012297,0.0225,41.28,42.32,42.21,41.7425,41.73,41.16,0.93,3012297,2.25
2023-07-06,"July 06, 23",,,,,,3546422,0.0153,40.51,41.2,41.13,40.755,40.66,40.18,0.62,3546422,1.53
2023-07-05,"July 05, 23",,,,,,2730334,-0.0261,42.2,42.25,41.1,41.655,40.63,41.07,-1.1,2730334,-2.61
2023-07-03,"July 03, 23",,,,,,1907727,0.0127,41.89,42.56,42.42,42.19,41.94,41.89,0.53,1907727,1.27
2023-06-30,"June 30, 23",,,,,,2867593,-0.0049929,42.06,42.39,41.85,42.0125,41.38,41.75,-0.21,2867593,-0.49929
2023-06-29,"June 29, 23",,,,,,2624916,-0.0014306,41.94,42.19,41.88,41.8675,41.41,41.46,-0.06,2624916,-0.14306
2023-06-28,"June 28, 23",,,,,,3786237,-0.0016659,42.02,42.11,41.95,41.705,41.48,40.74,-0.07,3786237,-0.16659
2023-06-27,"June 27, 23",,,,,,3839100,0,42,42.68,42,42.145,41.52,41.9,0,3839100,0
2023-06-26,"June 26, 23",,,,,,5212390,0.0129,41.03,41.9,41.56,41.3725,41.09,41,0.53,5212390,1.29
2023-06-23,"June 23, 23",,,,,,7645459,0.0168,40.56,41.75,41.24,41.0075,40.77,40.48,0.68,7645459,1.68
2023-06-22,"June 22, 23",,,,,,6817953,0.0029311,40.94,41.19,41.06,40.83,40.6,40.13,0.125,6817953,0.29311
2023-06-21,"June 21, 23",,,,,,7578716,-0.0036443,41.16,41.54,41.01,41.01,40.55,40.33,-0.15,7578716,-0.36443
2023-06-20,"June 20, 23",,,,,,5169223,0.0158,41.76,42.56,42.42,42.0225,41.94,41.35,0.66,5169223,1.58
2023-06-16,"June 16, 23",,,,,,5855233,-0.029,43.51,43.56,42.25,42.78,41.77,41.8,-1.26,5855233,-2.9
2023-06-15,"June 15, 23",,,,,,6240131,-0.0057405,43.55,44.4,43.3,43.6175,42.81,43.22,-0.25,6240131,-0.57405
2023-06-14,"June 14, 23",,,,,,7934571,0.0292,42.86,44.5,44.11,43.5725,43.61,42.82,1.25,7934571,2.92
2023-06-13,"June 13, 23",,,,,,6606595,0.0051462,42.75,43.14,42.97,42.6875,42.48,41.89,0.22,6606595,0.51462
2023-06-12,"June 12, 23",,,,,,5583378,-0.0064982,41.55,42.11,41.28,41.5025,40.81,41.07,-0.27,5583378,-0.64982
2023-06-09,"June 09, 23",,,,,,7212798,0.0418,39.92,41.78,41.59,40.73,41.12,39.63,1.67,7212798,4.18
2023-06-08,"June 08, 23",,,,,,4184153,-0.0068667,39.32,39.51,39.05,39.14,38.61,38.68,-0.27,4184153,-0.68667
2023-06-07,"June 07, 23",,,,,,4960711,-0.0185,40.06,40.55,39.32,39.795,38.87,39.25,-0.74,4960711,-1.85
2023-06-06,"June 06, 23",,,,,,4340948,0.0256,38.73,40.38,39.72,39.365,39.27,38.63,0.99,4340948,2.56
2023-06-05,"June 05, 23",,,,,,3889315,-0.0002581311,38.74,39.45,38.73,38.88,38.29,38.6,-0.01,3889315,-0.02581311
2023-06-02,"June 02, 23",,,,,,7460745,0.017,38.32,39.65,38.97,38.75,38.53,38.06,0.65,7460745,1.7
2023-06-01,"June 01, 23",,,,,,10396200,0.0758,35.34,38.09,38.02,36.6875,37.59,35.3,2.68,10396200,7.58
2023-05-31,"May 31, 23",,,,,,4972843,-0.0011581,34.54,34.67,34.5,34.415,34.11,33.95,-0.04,4972843,-0.11581
2023-05-30,"May 30, 23",,,,,,4758500,0.0075079,34.63,35.06,34.89,34.67,34.5,34.1,0.26,4758500,0.75079
2023-05-26,"May 26, 23",,,,,,3122706,0.014,33.64,34.2,34.11,33.835,33.72,33.39,0.47,3122706,1.4
2023-05-25,"May 25, 23",,,,,,3317800,-0.0123,34.06,34.47,33.64,33.92,33.26,33.51,-0.42,3317800,-1.23
2023-05-24,"May 24, 23",,,,,,6021100,-0.0119,34.38,34.99,33.97,34.275,33.59,33.76,-0.41,6021100,-1.19
2023-05-23,"May 23, 23",,,,,,11164761,0.0221,33.93,35.91,34.68,34.5375,34.29,33.63,0.75,11164761,2.21
2023-05-22,"May 22, 23",,,,,,6299624,0.0619,32,34.24,33.98,33.055,33.6,32,1.98,6299624,6.19
2023-05-19,"May 19, 23",,,,,,4130984,-0.0056215,32.02,32.14,31.84,31.88,31.48,31.52,-0.18,4130984,-0.56215
2023-05-18,"May 18, 23",,,,,,3597426,0.0168,31.49,32.06,32.02,31.75,31.66,31.43,0.53,3597426,1.68
2023-05-17,"May 17, 23",,,,,,3969308,0.0034943,31.48,32.03,31.59,31.5525,31.23,31.11,0.11,3969308,0.34943
2023-05-16,"May 16, 23",,,,,,4054573,-0.0257,32.31,32.73,31.48,31.95,31.12,31.28,-0.83,4054573,-2.57
2023-05-15,"May 15, 23",,,,,,11737800,0.0471,30.98,32.46,32.44,31.6525,32.07,30.73,1.46,11737800,4.71
2023-05-12,"May 12, 23",,,,,,6540877,-0.0271,31.72,31.76,30.86,31.2675,30.51,30.73,-0.86,6540877,-2.71
2023-05-11,"May 11, 23",,,,,,4350917,-0.0183,32.29,32.57,31.7,32.0375,31.34,31.59,-0.59,4350917,-1.83
2023-05-10,"May 10, 23",,,,,,5556740,0.0024783,32.28,32.74,32.36,32.2775,31.99,31.73,0.08,5556740,0.24783
2023-05-09,"May 09, 23",,,,,,4778000,-0.0049891,32.07,32.25,31.91,31.9725,31.55,31.66,-0.16,4778000,-0.49891
2023-05-08,"May 08, 23",,,,,,5096020,-0.022,33.21,33.73,32.48,32.925,32.11,32.28,-0.73,5096020,-2.2
2023-05-05,"May 05, 23",,,,,,5546337,-0.0218,33.96,34.06,33.22,33.5275,32.84,32.87,-0.74,5546337,-2.18
2023-05-04,"May 04, 23",,,,,,4846728,-0.0017831,33.65,34.54,33.59,33.715,33.21,33.08,-0.06,4846728,-0.17831
2023-05-03,"May 03, 23",,,,,,12859600,-0.1088,37.67,37.68,33.57,35.4875,33.19,33.03,-4.1,12859600,-10.88
2023-05-02,"May 02, 23",,,,,,8191015,-0.0389,35.99,36.53,34.59,35.3925,34.2,34.46,-1.4,8191015,-3.89
2023-05-01,"May 01, 23",,,,,,7131100,-0.022,36.78,37.47,35.97,36.525,35.56,35.88,-0.81,7131100,-2.2
2023-04-28,"April 28, 23",,,,,,6679100,0.0576,34.89,36.91,36.9,35.8825,36.48,34.83,2.01,6679100,5.76
2023-04-27,"April 27, 23",,,,,,6304700,0.0429,33.55,35.23,34.99,34.3175,34.59,33.5,1.45,6304700,4.29
2023-04-26,"April 26, 23",,,,,,4021216,-0.016,33.67,34.27,33.13,33.5325,32.75,33.06,-0.54,4021216,-1.6
2023-04-25,"April 25, 23",,,,,,5070342,-0.0363,34.42,34.6,33.17,33.8325,32.79,33.14,-1.25,5070342,-3.63
2023-04-24,"April 24, 23",,,,,,4132300,-0.0126,34.92,35.17,34.48,34.685,34.09,34.17,-0.44,4132300,-1.26
2023-04-21,"April 21, 23",,,,,,2398100,0.0066302,34.69,35.03,34.92,34.775,34.52,34.46,0.23,2398100,0.66302
2023-04-20,"April 20, 23",,,,,,2218104,-0.0020179,34.69,35.18,34.62,34.76,34.23,34.55,-0.07,2218104,-0.20179
2023-04-19,"April 19, 23",,,,,,2360732,0.0147,34.61,35.47,35.12,34.9075,34.72,34.43,0.51,2360732,1.47
2023-04-18,"April 18, 23",,,,,,2563600,-0.0265,36.17,36.26,35.21,35.6875,34.81,35.11,-0.96,2563600,-2.65
2023-04-17,"April 17, 23",,,,,,3504800,0.0265,35.13,36.27,36.06,35.6225,35.65,35.03,0.935,3504800,2.65
2023-04-14,"April 14, 23",,,,,,3512739,0.000565931,35.34,35.98,35.36,35.4675,34.96,35.19,0.02,3512739,0.0565931
2023-04-13,"April 13, 23",,,,,,4500731,0.0261,34.82,36.02,35.73,35.3275,35.33,34.74,0.91,4500731,2.61
2023-04-12,"April 12, 23",,,,,,5247824,-0.0591,36.54,36.54,34.38,35.4475,33.99,34.33,-2.16,5247824,-5.91
2023-04-11,"April 11, 23",,,,,,3297118,-0.0019353,36.17,36.68,36.1,36.1325,35.69,35.58,-0.07,3297118,-0.19353
2023-04-10,"April 10, 23",,,,,,3568800,0.0067739,35.43,35.88,35.67,35.4475,35.27,34.81,0.24,3568800,0.67739
2023-04-06,"April 06, 23",,,,,,6244431,0.0005602241,35.7,35.75,35.72,35.4675,35.32,34.7,0.02,6244431,0.05602241
2023-04-05,"April 05, 23",,,,,,4394736,-0.0207,36.77,36.77,36.01,36.2325,35.6,35.38,-0.76,4394736,-2.07
2023-04-04,"April 04, 23",,,,,,4658007,-0.0429,38.69,39.18,37.03,37.965,36.61,36.96,-1.66,4658007,-4.29
2023-04-03,"April 03, 23",,,,,,3033200,0.0148,37.89,38.87,38.45,38.275,38.01,37.89,0.56,3033200,1.48
2023-03-31,"March 31, 23",,,,,,5113112,0.0216,37.58,38.85,38.39,38.08,37.96,37.5,0.81,5113112,2.16
2023-03-30,"March 30, 23",,,,,,7235137,-0.0447,39.37,39.43,37.61,38.215,37.18,36.45,-1.76,7235137,-4.47
2023-03-29,"March 29, 23",,,,,,2349274,-0.0242,40.14,40.26,39.17,39.6675,38.73,39.1,-0.9696,2349274,-2.42
2023-03-28,"March 28, 23",,,,,,2174015,-0.0172,40.18,40.32,39.49,39.7775,39.04,39.12,-0.685,2174015,-1.72
2023-03-27,"March 27, 23",,,,,,2675268,-0.0017327,40.4,41.34,40.33,40.495,39.87,39.91,-0.07,2675268,-0.17327
2023-03-24,"March 24, 23",,,,,,2460238,0.0198,39.42,40.41,40.2,39.845,39.74,39.35,0.78,2460238,1.98
2023-03-23,"March 23, 23",,,,,,5389540,-0.0102,40.13,41.42,39.72,40.18,39.27,39.45,-0.41,5389540,-1.02
2023-03-22,"March 22, 23",,,,,,6936629,0.0224,38.36,40.56,39.22,39.035,38.78,38,0.86,6936629,2.24
2023-03-21,"March 21, 23",,,,,,3109437,0.0121,37.89,38.52,38.35,38.12,37.92,37.72,0.46,3109437,1.21
2023-03-20,"March 20, 23",,,,,,3462200,0.0081213,36.94,37.61,37.24,37.1,36.82,36.61,0.3,3462200,0.81213
2023-03-17,"March 17, 23",,,,,,4171200,0.0013635,36.67,36.94,36.72,36.52,36.3,35.75,0.05,4171200,0.13635
2023-03-16,"March 16, 23",,,,,,3406065,0.0074278,36.35,37.28,36.62,36.55,36.21,35.95,0.27,3406065,0.74278
2023-03-15,"March 15, 23",,,,,,3669412,0.0046793,36.33,36.71,36.5,36.26,36.09,35.5,0.17,3669412,0.46793
2023-03-14,"March 14, 23",,,,,,5882300,0.0051984,36.55,37.38,36.74,36.725,36.32,36.23,0.19,5882300,0.51984
2023-03-13,"March 13, 23",,,,,,4019900,-0.0111,35.18,35.72,34.79,35.0775,34.4,34.62,-0.39,4019900,-1.11
2023-03-10,"March 10, 23",,,,,,4161900,-0.0303,36.6,36.6,35.49,35.8675,35.09,34.78,-1.11,4161900,-3.03
2023-03-09,"March 09, 23",,,,,,4462200,-0.0304,37.8,38.64,36.65,37.4275,36.24,36.62,-1.15,4462200,-3.04
2023-03-08,"March 08, 23",,,,,,4344300,-0.0125,38.55,39.01,38.07,38.3675,37.64,37.84,-0.48,4344300,-1.25
2023-03-07,"March 07, 23",,,,,,5053000,-0.0271,39.91,40.21,38.83,39.4025,38.39,38.66,-1.08,5053000,-2.71
2023-03-06,"March 06, 23",,,,,,4774700,-0.0579,42,42.16,39.57,40.8075,39.12,39.5,-2.43,4774700,-5.79
2023-03-03,"March 03, 23",,,,,,3679200,-0.0083353,41.99,42.02,41.64,41.6475,41.17,40.94,-0.35,3679200,-0.83353
2023-03-02,"March 02, 23",,,,,,2778982,0.0188,40.95,42.01,41.72,41.3975,41.25,40.91,0.77,2778982,1.88
2023-03-01,"March 01, 23",,,,,,2959300,0.0012028,41.57,42.6,41.62,41.82,41.15,41.49,0.05,2959300,0.12028
2023-02-28,"February 28, 23",,,,,,3648600,0.0050959,41.21,41.82,41.42,41.41,40.95,41.19,0.21,3648600,0.50959
2023-02-27,"February 27, 23",,,,,,2563900,-0.0136,41.95,42.45,41.38,41.7625,40.91,41.27,-0.57,2563900,-1.36
2023-02-24,"February 24, 23",,,,,,3407500,-0.0245,42.38,42.78,41.34,41.93,40.87,41.22,-1.04,3407500,-2.45
2023-02-23,"February 23, 23",,,,,,3445054,-0.0193,44.5,44.61,43.64,43.9225,43.15,42.94,-0.86,3445054,-1.93
2023-02-22,"February 22, 23",,,,,,4154428,0.0342,42.39,43.93,43.84,43.1325,43.34,42.37,1.45,4154428,3.42
2023-02-21,"February 21, 23",,,,,,4800549,-0.0081795,42.79,43.69,42.44,42.8225,41.96,42.37,-0.35,4800549,-0.81795
2023-02-17,"February 17, 23",,,,,,3788053,0.0055312,43.39,43.77,43.63,43.3475,43.14,42.6,0.24,3788053,0.55312
2023-02-16,"February 16, 23",,,,,,3944500,-0.0148,44.58,45.05,43.92,44.3125,43.42,43.7,-0.66,3944500,-1.48
2023-02-15,"February 15, 23",,,,,,4839963,0.0127,45,45.74,45.57,45.1975,45.05,44.48,0.57,4839963,1.27
2023-02-14,"February 14, 23",,,,,,3446876,0.0002220742,45.03,46.13,45.04,45.0925,44.53,44.17,0.01,3446876,0.02220742
2023-02-13,"February 13, 23",,,,,,3857548,0.0021964,45.53,45.99,45.63,45.5275,45.11,44.96,0.1,3857548,0.21964
2023-02-10,"February 10, 23",,,,,,4713136,-0.0303,46.49,46.92,45.08,45.79,44.57,44.67,-1.41,4713136,-3.03
2023-02-09,"February 09, 23",,,,,,2399713,-0.0282,48.6,49.13,47.23,47.945,46.7,46.82,-1.37,2399713,-2.82
2023-02-08,"February 08, 23",,,,,,3198008,-0.0037414,48.11,48.49,47.93,47.8275,47.39,46.78,-0.18,3198008,-0.37414
2023-02-07,"February 07, 23",,,,,,3757218,0.0345,47.18,49.55,48.81,47.9725,48.26,46.35,1.64,3757218,3.45
2023-02-06,"February 06, 23",,,,,,4558000,0.0021115,47.36,48.14,47.46,47.4275,46.92,46.75,0.1,4558000,0.21115
2023-02-03,"February 03, 23",,,,,,6381442,-0.0487,50.93,50.94,48.45,49.6425,47.9,48.25,-2.48,6381442,-4.87
2023-02-02,"February 02, 23",,,,,,10456638,0.0086339,52.12,53.26,52.57,51.8525,51.97,49.46,0.45,10456638,0.86339
2023-02-01,"February 01, 23",,,,,,14189845,0.0303,49.9,52.11,51.41,50.4775,50.83,48.49,1.51,14189845,3.03
2023-01-31,"January 31, 23",,,,,,6585800,0.0307,52.51,54.6,54.12,53.435,53.51,52.51,1.61,6585800,3.07
2023-01-30,"January 30, 23",,,,,,5039411,-0.0043701,52.63,53.51,52.4,52.665,51.81,52.12,-0.23,5039411,-0.43701
2023-01-27,"January 27, 23",,,,,,4175648,0.0436,51.42,54.13,53.66,52.5925,53.05,51.16,2.24,4175648,4.36
2023-01-26,"January 26, 23",,,,,,2847400,0.0093567,51.3,51.87,51.78,51.3925,51.19,50.62,0.48,2847400,0.93567
2023-01-25,"January 25, 23",,,,,,2865200,0.0108,50,51.27,50.54,50.3125,49.97,49.44,0.54,2865200,1.08
2023-01-24,"January 24, 23",,,,,,2469300,-0.0159,51.67,52.39,50.85,51.405,50.27,50.71,-0.82,2469300,-1.59
2023-01-23,"January 23, 23",,,,,,3649100,0.0254,50.78,52.3,52.07,51.4275,51.48,50.56,1.29,3649100,2.54
2023-01-20,"January 20, 23",,,,,,4021800,0.0394,48.51,50.9,50.42,49.5,49.85,48.17,1.91,4021800,3.94
2023-01-19,"January 19, 23",,,,,,2394700,0.0333,46.3,47.96,47.84,47.065,47.3,46.16,1.54,2394700,3.33
2023-01-18,"January 18, 23",,,,,,3401800,-0.0123,47.8,48.57,47.21,47.5825,46.68,46.75,-0.59,3401800,-1.23
2023-01-17,"January 17, 23",,,,,,4308091,0.0245,46.16,47.79,47.29,46.7575,46.75,45.79,1.13,4308091,2.45
2023-01-13,"January 13, 23",,,,,,2971031,0.0145,45.47,46.36,46.13,45.815,45.61,45.3,0.66,2971031,1.45
2023-01-12,"January 12, 23",,,,,,3011887,0,46.06,46.4,46.06,45.7125,45.54,44.33,0,3011887,0
2023-01-11,"January 11, 23",,,,,,3202929,0.0171,44.91,45.82,45.68,45.2525,45.16,44.6,0.77,3202929,1.71
2023-01-10,"January 10, 23",,,,,,3059520,0.0195,44.11,44.98,44.97,44.41,44.46,43.58,0.86,3059520,1.95
2023-01-09,"January 09, 23",,,,,,5451100,0.0146,43.24,45.92,43.87,44.0675,43.37,43.24,0.63,5451100,1.46
2023-01-06,"January 06, 23",,,,,,3201100,-0.011,42.82,42.82,42.35,42.265,41.87,41.07,-0.47,3201100,-1.1
2023-01-05,"January 05, 23",,,,,,3358139,0.007109,42.2,42.57,42.5,42.1425,42.02,41.3,0.3,3358139,0.7109
2023-01-04,"January 04, 23",,,,,,5475500,0.0023719,42.16,42.71,42.26,42.19,41.78,41.63,0.1,5475500,0.23719
2023-01-03,"January 03, 23",,,,,,4104219,-0.0305,42.35,42.87,41.06,41.67,40.6,40.4,-1.29,4104219,-3.05
2022-12-30,"December 30, 22",,,,,,2741200,0.0316,40.22,41.54,41.49,40.8475,41.02,40.14,1.27,2741200,3.16
2022-12-29,"December 29, 22",,,,,,3056470,0.0221,40.2,41.52,41.09,40.6425,40.62,39.76,0.89,3056470,2.21
2022-12-28,"December 28, 22",,,,,,2911932,0.0087157,39.01,39.57,39.35,39.1425,38.9,38.64,0.34,2911932,0.87157
2022-12-27,"December 27, 22",,,,,,4565477,-0.0266,40.25,40.5,39.18,39.745,38.74,39.05,-1.07,4565477,-2.66
2022-12-23,"December 23, 22",,,,,,3096437,0.0201,39.78,40.65,40.58,40.0475,40.12,39.18,0.8,3096437,2.01
2022-12-22,"December 22, 22",,,,,,3786871,0.0052923,39.68,40.13,39.89,39.5925,39.44,38.67,0.21,3786871,0.52923
2022-12-21,"December 21, 22",,,,,,3670437,0.0117,40.24,40.97,40.71,40.465,40.25,39.94,0.475,3670437,1.17
2022-12-20,"December 20, 22",,,,,,3234600,0.004014,39.86,41.41,40.02,40.2225,39.57,39.6,0.16,3234600,0.4014
2022-12-19,"December 19, 22",,,,,,5160097,-0.044,42.23,42.78,40.37,41.2975,39.91,39.81,-1.86,5160097,-4.4
2022-12-16,"December 16, 22",,,,,,20063109,0.0106,41.5,42.18,41.94,41.655,41.47,41,0.44,20063109,1.06
2022-12-15,"December 15, 22",,,,,,4475500,-0.031,43.29,43.98,41.95,42.7275,41.48,41.69,-1.34,4475500,-3.1
2022-12-14,"December 14, 22",,,,,,5289635,-0.0477,46.79,47.45,44.56,45.765,44.06,44.26,-2.23,5289635,-4.77
2022-12-13,"December 13, 22",,,,,,9652627,0.0149,46.2,48.12,46.89,46.5975,46.36,45.18,0.69,9652627,1.49
2022-12-12,"December 12, 22",,,,,,4589810,-0.0050263,43.77,44.19,43.55,43.5,43.06,42.49,-0.22,4589810,-0.50263
2022-12-09,"December 09, 22",,,,,,5697416,-0.0029741,43.71,44.67,43.58,43.7775,43.09,43.15,-0.13,5697416,-0.29741
2022-12-08,"December 08, 22",,,,,,4778703,0.0101,43.59,45.11,44.03,43.84,43.53,42.63,0.44,4778703,1.01
2022-12-07,"December 07, 22",,,,,,3592903,-0.0043941,43.24,43.6,43.05,43.0325,42.56,42.24,-0.19,3592903,-0.43941
2022-12-06,"December 06, 22",,,,,,6039737,-0.0525,45.73,45.98,43.33,44.2325,42.84,41.89,-2.4,6039737,-5.25
2022-12-05,"December 05, 22",,,,,,4938000,-0.0532,48.35,48.79,45.78,47.13,45.26,45.6,-2.57,4938000,-5.32
2022-12-02,"December 02, 22",,,,,,3084500,0.0059942,48.38,49.31,48.67,48.49,48.12,47.6,0.29,3084500,0.59942
2022-12-01,"December 01, 22",,,,,,3791111,-0.0163,50.79,51.64,49.96,50.45,49.39,49.41,-0.83,3791111,-1.63
2022-11-30,"November 30, 22",,,,,,4109931,0.079,46.86,50.72,50.56,48.75,49.99,46.86,3.7,4109931,7.9
2022-11-29,"November 29, 22",,,,,,2723039,-0.0082505,47.27,48.28,46.88,47.1975,46.35,46.36,-0.39,2723039,-0.82505
2022-11-28,"November 28, 22",,,,,,2906958,0.0091431,47.03,47.82,47.46,47.1775,46.92,46.4,0.43,2906958,0.91431
2022-11-25,"November 25, 22",,,,,,883505,-0.0092224,47.71,47.96,47.27,47.4575,46.73,46.89,-0.44,883505,-0.92224
2022-11-23,"November 23, 22",,,,,,1826747,0.0147,47.57,48.58,48.27,47.9025,47.72,47.19,0.7,1826747,1.47
2022-11-22,"November 22, 22",,,,,,2617000,0.0014821,47.23,47.42,47.3,46.98,46.76,45.97,0.07,2617000,0.14821
2022-11-21,"November 21, 22",,,,,,3045257,0.0209,46.02,47.23,46.98,46.33,46.45,45.09,0.96,3045257,2.09
2022-11-18,"November 18, 22",,,,,,2828010,-0.0289,47.78,47.89,46.4,46.945,45.87,45.71,-1.38,2828010,-2.89
2022-11-17,"November 17, 22",,,,,,2960729,-0.0116,47.58,48.6,47.03,47.455,46.5,46.61,-0.55,2960729,-1.16
2022-11-16,"November 16, 22",,,,,,2210800,-0.0325,51,51.24,49.34,50.18,48.78,49.14,-1.66,2210800,-3.25
2022-11-15,"November 15, 22",,,,,,5275245,0.018,51,52.34,51.92,51.415,51.33,50.4,0.92,5275245,1.8
2022-11-14,"November 14, 22",,,,,,3821703,-0.0444,50.94,50.97,48.68,49.8,48.13,48.61,-2.26,3821703,-4.44
2022-11-11,"November 11, 22",,,,,,4649548,0.0494,49.02,52.36,51.44,50.3675,50.86,48.65,2.42,4649548,4.94
2022-11-10,"November 10, 22",,,,,,6569243,0.0617,46,49.15,48.84,47.47,48.29,45.89,2.84,6569243,6.17
2022-11-09,"November 09, 22",,,,,,3986400,-0.0078558,43.28,43.3,42.94,42.8675,42.45,41.95,-0.34,3986400,-0.78558
2022-11-08,"November 08, 22",,,,,,3476100,-0.0136,44.71,45.42,44.1,44.34,43.6,43.13,-0.61,3476100,-1.36
2022-11-07,"November 07, 22",,,,,,4276200,0.0144,43.9,45,44.53,44.12,44.03,43.05,0.63,4276200,1.44
2022-11-04,"November 04, 22",,,,,,6450600,-0.02,43.9,44.24,43.02,43.095,42.53,41.22,-0.88,6450600,-2
2022-11-03,"November 03, 22",,,,,,5486445,-0.0516,45.12,45.91,42.79,44.1475,42.31,42.77,-2.33,5486445,-5.16
2022-11-02,"November 02, 22",,,,,,16983500,-0.1178,51.85,51.99,45.74,48.785,45.22,45.56,-6.11,16983500,-11.78
2022-11-01,"November 01, 22",,,,,,7985824,-0.0117,44.42,45.99,43.9,44.51,43.4,43.73,-0.5227,7985824,-1.17
2022-10-31,"October 31, 22",,,,,,5022834,-0.013,43.77,44.02,43.2,43.335,42.71,42.35,-0.57,5022834,-1.3
2022-10-28,"October 28, 22",,,,,,8202100,0.0073801,43.36,44.05,43.68,43.3125,43.19,42.16,0.32,8202100,0.73801
2022-10-27,"October 27, 22",,,,,,3855000,-0.0183,44.37,45.67,43.56,44.2625,43.07,43.45,-0.81,3855000,-1.83
2022-10-26,"October 26, 22",,,,,,3322019,-0.0051732,44.46,45.8,44.23,44.64,43.73,44.07,-0.23,3322019,-0.51732
2022-10-25,"October 25, 22",,,,,,3060143,0.0528,43.15,45.6,45.43,44.3325,44.92,43.15,2.28,3060143,5.28
2022-10-24,"October 24, 22",,,,,,3326043,-0.0107,43,43.27,42.54,42.49,42.06,41.15,-0.46,3326043,-1.07
2022-10-21,"October 21, 22",,,,,,5131712,0.0265,41.89,43.09,43,42.0525,42.51,40.23,1.11,5131712,2.65
2022-10-20,"October 20, 22",,,,,,5809336,-0.0475,44.83,45.89,42.7,44.0075,42.22,42.61,-2.13,5809336,-4.75
2022-10-19,"October 19, 22",,,,,,3422944,-0.0090829,45.14,45.22,44.73,44.7375,44.22,43.86,-0.41,3422944,-0.90829
2022-10-18,"October 18, 22",,,,,,4523800,0.0045882,45.77,46.67,45.98,45.9275,45.46,45.29,0.21,4523800,0.45882
2022-10-17,"October 17, 22",,,,,,5170837,0.0358,42.79,44.98,44.32,43.6925,43.82,42.68,1.53,5170837,3.58
2022-10-14,"October 14, 22",,,,,,4632199,-0.0717,44.66,45.23,41.46,43.1825,40.99,41.38,-3.2,4632199,-7.17
2022-10-13,"October 13, 22",,,,,,5722527,-0.0127,45,46.5,44.43,44.96,43.93,43.91,-0.57,5722527,-1.27
2022-10-12,"October 12, 22",,,,,,2175348,-0.0082715,47.15,47.29,46.76,46.75,46.23,45.8,-0.39,2175348,-0.82715
2022-10-11,"October 11, 22",,,,,,2614761,-0.0226,48.23,48.54,47.14,47.7075,46.61,46.92,-1.09,2614761,-2.26
2022-10-10,"October 10, 22",,,,,,2712190,-0.0101,48.69,48.78,48.2,48.3,47.65,47.53,-0.49,2712190,-1.01
2022-10-07,"October 07, 22",,,,,,2354963,-0.0203,49.29,49.5,48.29,48.77,47.74,48,-1,2354963,-2.03
2022-10-06,"October 06, 22",,,,,,1853248,-0.0064884,50.86,51.53,50.53,50.645,49.96,49.66,-0.335,1853248,-0.64884
2022-10-05,"October 05, 22",,,,,,2071654,0.0169,50.19,51.48,51.04,50.5725,50.46,49.58,0.85,2071654,1.69
2022-10-04,"October 04, 22",,,,,,2665700,0,51.45,52.68,51.45,51.5175,50.87,50.49,0,2665700,0
2022-10-03,"October 03, 22",,,,,,3365500,0.0373,48.47,50.71,50.28,49.265,49.71,47.6,1.81,3365500,3.73
2022-09-30,"September 30, 22",,,,,,2942356,-0.011,48.28,49.51,47.75,48.3,47.21,47.66,-0.53,2942356,-1.1
2022-09-29,"September 29, 22",,,,,,2938011,0.0094142,47.8,48.37,48.25,47.7525,47.7,46.59,0.45,2938011,0.94142
