date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,dividend,paymentDate,declarationDate,adjDividend
2022-09-29,40.19,40.29,38.15,39.53,37.6,8045900,8045900,-0.66,-1.64,39.54,"September 29, 22",-0.0164,,,,,
2022-09-28,39.52,40.96,38.73,40.81,38.81,9025100,9025100,1.29,3.26,40.005,"September 28, 22",0.0326,,,,,
2022-09-27,40,40.88,39.03,39.29,37.37,8878040,8878040,-0.71,-1.78,39.8,"September 27, 22",-0.0178,,,,,
2022-09-26,40.82,41.38,39.15,39.38,37.45,8878338,8878338,-1.44,-3.53,40.1825,"September 26, 22",-0.0353,,,,,
2022-09-23,42.56,42.68,39.72,41.26,39.24,10573422,10573422,-1.3,-3.05,41.555,"September 23, 22",-0.0305,,,,,
2022-09-22,45.84,47.33,44.37,44.63,42.45,6841413,6841413,-1.21,-2.64,45.5425,"September 22, 22",-0.0264,,,,,
2022-09-21,47.75,48.07,45.37,45.39,43.17,4188900,4188900,-2.36,-4.94,46.645,"September 21, 22",-0.0494,,,,,
2022-09-20,47.16,47.68,46.43,46.56,44.28,6055231,6055231,-0.6,-1.27,46.9575,"September 20, 22",-0.0127,,,,,
2022-09-19,44.97,47.68,44.61,47.34,45.03,6636600,6636600,2.37,5.27,46.15,"September 19, 22",0.0527,,,,,
2022-09-16,47.68,47.68,44.64,46.06,43.81,21973900,21973900,-1.62,-3.4,46.515,"September 16, 22",-0.034,,,,,
2022-09-15,48.97,49.96,48.05,48.09,45.74,8878700,8878700,-0.88,-1.8,48.7675,"September 15, 22",-0.018,,,,,
2022-09-14,49.81,51.97,49.42,50.6,48.13,10330122,10330122,0.79,1.59,50.45,"September 14, 22",0.0159,,,,,
2022-09-13,49.47,50.57,47.75,47.91,45.57,6277700,6277700,-1.56,-3.15,48.925,"September 13, 22",-0.0315,,,,,
2022-09-12,48.71,50.33,48.11,50.3,47.84,6114800,6114800,1.59,3.26,49.3625,"September 12, 22",0.0326,,,,,
2022-09-09,47.78,49.05,47.06,48.35,45.99,5647616,5647616,0.57,1.19,48.06,"September 09, 22",0.0119,,,,,
2022-09-08,46.43,47.73,45.46,47.1,44.8,5642600,5642600,0.67,1.44,46.68,"September 08, 22",0.0144,,,,,
2022-09-07,44.51,46.79,44.34,46,43.75,8643100,8643100,1.49,3.35,45.41,"September 07, 22",0.0335,,,,,
2022-09-06,46.44,47,45.29,45.43,43.21,10190816,10190816,-1.01,-2.17,46.04,"September 06, 22",-0.0217,,,,,
2022-09-02,46.95,47.53,45.82,47.28,44.97,5294702,5294702,0.33,0.70288,46.895,"September 02, 22",0.0070288,,,,,
2022-09-01,47.15,48.11,46.18,46.31,44.05,5305800,5305800,-0.84,-1.78,46.9375,"September 01, 22",-0.0178,,,,,
2022-08-31,45.55,48.62,45.39,47.8,45.46,6520200,6520200,2.25,4.94,46.84,"August 31, 22",0.0494,,,,,
2022-08-30,48.87,48.95,45.81,46.87,44.58,7905213,7905213,-2,-4.09,47.625,"August 30, 22",-0.0409,,,,,
2022-08-29,48.95,51.4,48.87,50.01,47.57,6012700,6012700,1.06,2.17,49.8075,"August 29, 22",0.0217,,,,,
2022-08-26,49.69,50.96,49.34,49.67,47.24,5789400,5789400,-0.02,-0.04024955,49.915,"August 26, 22",-0.0004024955,,,,,
2022-08-25,49.92,49.92,48.1,49.48,47.06,6555400,6555400,-0.44,-0.88141,49.355,"August 25, 22",-0.0088141,,,,,
2022-08-24,48.03,50.22,47.58,49.69,47.26,6913227,6913227,1.66,3.46,48.88,"August 24, 22",0.0346,,,,,
2022-08-23,50.04,51.73,47.14,47.84,45.5,12887400,12887400,-2.2,-4.4,49.1875,"August 23, 22",-0.044,,,,,
2022-08-22,48.29,50.01,47.76,49.12,46.72,6516400,6516400,0.83,1.72,48.795,"August 22, 22",0.0172,,,,,
2022-08-19,47.53,48.75,47.27,47.7,45.37,4117909,4117909,0.17,0.35767,47.8125,"August 19, 22",0.0035767,,,,,
2022-08-18,47.83,48.54,46.87,48.24,45.88,5304106,5304106,0.41,0.8572,47.87,"August 18, 22",0.008572,,,,,
2022-08-17,47.45,48.22,45.58,47.11,44.81,4899014,4899014,-0.34,-0.71654,47.09,"August 17, 22",-0.0071654,,,,,
2022-08-16,48.09,49.05,46.84,47.19,44.88,7738900,7738900,-0.9,-1.87,47.7925,"August 16, 22",-0.0187,,,,,
2022-08-15,44,45.34,42.64,45.25,43.04,4957004,4957004,1.25,2.84,44.3075,"August 15, 22",0.0284,,,,,
2022-08-12,45.75,46.22,44.86,46.19,43.93,3631010,3631010,0.44,0.96175,45.755,"August 12, 22",0.0096175,,,,,
2022-08-11,44.84,46.3,43.71,45.8,43.56,6495225,6495225,0.96,2.14,45.1625,"August 11, 22",0.0214,,,,,
2022-08-10,42.86,43.57,41.46,43.51,41.38,4462014,4462014,0.65,1.52,42.85,"August 10, 22",0.0152,,,,,
2022-08-09,42.45,44.03,42.13,42.91,40.81,5163800,5163800,0.46,1.08,42.88,"August 09, 22",0.0108,,,,,
2022-08-08,41.88,42.44,41.28,41.34,39.32,3865769,3865769,-0.54,-1.29,41.735,"August 08, 22",-0.0129,2022-08-09,0.15,2022-09-01,2022-07-20,0.15
2022-08-05,40.34,43.38,40.19,42.28,40.07,4815333,4815333,1.94,4.81,41.5475,"August 05, 22",0.0481,,,,,
2022-08-04,42.44,43.06,41.04,41.25,39.09,5936200,5936200,-1.19,-2.8,41.9475,"August 04, 22",-0.028,,,,,
2022-08-03,42.04,43.34,40.65,42.79,40.55,8098303,8098303,0.75,1.78,42.205,"August 03, 22",0.0178,,,,,
2022-08-02,42.21,42.46,41.01,41.88,39.69,4760200,4760200,-0.33,-0.78181,41.89,"August 02, 22",-0.0078181,,,,,
2022-08-01,43.04,43.33,41.36,42.31,40.1,6573016,6573016,-0.73,-1.7,42.51,"August 01, 22",-0.017,,,,,
2022-07-29,43.56,44.64,43.36,44.03,41.73,6524422,6524422,0.47,1.08,43.8975,"July 29, 22",0.0108,,,,,
2022-07-28,44.77,46.6,42.06,42.75,40.52,10544300,10544300,-2.02,-4.51,44.045,"July 28, 22",-0.0451,,,,,
2022-07-27,45.45,45.89,44.31,45.44,43.06,6593900,6593900,-0.01,-0.0220022,45.2725,"July 27, 22",-0.000220022,,,,,
2022-07-26,46.23,46.71,45,45.57,43.19,7733000,7733000,-0.66,-1.43,45.8775,"July 26, 22",-0.0143,,,,,
2022-07-25,43.02,45.18,42.19,44.98,42.63,7656215,7656215,1.96,4.56,43.8425,"July 25, 22",0.0456,,,,,
2022-07-22,43.32,43.94,42.16,42.23,40.02,6981344,6981344,-1.09,-2.52,42.9125,"July 22, 22",-0.0252,,,,,
2022-07-21,40.43,42.58,40.06,42.44,40.22,7828833,7828833,2.01,4.97,41.3775,"July 21, 22",0.0497,,,,,
2022-07-20,38.86,41.41,38.58,41.21,39.06,6241100,6241100,2.35,6.05,40.015,"July 20, 22",0.0605,,,,,
2022-07-19,37.54,39.27,37.35,39.14,37.09,4495000,4495000,1.6,4.26,38.325,"July 19, 22",0.0426,,,,,
2022-07-18,37.3,38.93,37.3,37.86,35.88,5414644,5414644,0.56,1.5,37.8475,"July 18, 22",0.015,,,,,
2022-07-15,36.45,36.74,35.27,36.62,34.71,5779562,5779562,0.17,0.46639,36.27,"July 15, 22",0.0046639,,,,,
2022-07-14,35.36,36.56,34.65,36.12,34.23,9928405,9928405,0.76,2.15,35.6725,"July 14, 22",0.0215,,,,,
2022-07-13,34.22,37.63,34.2,36.66,34.74,6925300,6925300,2.44,7.13,35.6775,"July 13, 22",0.0713,,,,,
2022-07-12,33.36,34.87,33.14,34.39,32.59,5250712,5250712,1.03,3.09,33.94,"July 12, 22",0.0309,,,,,
2022-07-11,35.31,35.94,34.05,34.56,32.75,4644726,4644726,-0.75,-2.12,34.965,"July 11, 22",-0.0212,,,,,
2022-07-08,34.8,34.86,33.57,34.2,32.41,4742185,4742185,-0.6,-1.72,34.3575,"July 08, 22",-0.0172,,,,,
2022-07-07,32.89,35.06,32.63,34.54,32.73,6952231,6952231,1.65,5.02,33.78,"July 07, 22",0.0502,,,,,
2022-07-06,32.58,33.45,31.03,31.65,30,9023139,9023139,-0.93,-2.85,32.1775,"July 06, 22",-0.0285,,,,,
2022-07-05,33.65,33.73,31.8,32.22,30.54,11865825,11865825,-1.43,-4.25,32.85,"July 05, 22",-0.0425,,,,,
2022-07-01,34.9,35.12,33.76,34.27,32.48,9259061,9259061,-0.63,-1.81,34.5125,"July 01, 22",-0.0181,,,,,
2022-06-30,36.48,37.5,33.65,34.4,32.6,17164425,17164425,-2.08,-5.7,35.5075,"June 30, 22",-0.057,,,,,
2022-06-29,38.86,39.23,37.3,37.52,35.56,10386229,10386229,-1.34,-3.45,38.2275,"June 29, 22",-0.0345,,,,,
2022-06-28,37.58,38.37,36.78,38.24,36.24,7147487,7147487,0.66,1.76,37.7425,"June 28, 22",0.0176,,,,,
2022-06-27,35.62,37,34.61,36.65,34.73,6713400,6713400,1.03,2.89,35.97,"June 27, 22",0.0289,,,,,
2022-06-24,33.47,35.45,33.09,35.09,33.26,11336377,11336377,1.62,4.84,34.275,"June 24, 22",0.0484,,,,,
2022-06-23,35.27,35.57,32.6,33.14,31.41,9556000,9556000,-2.13,-6.04,34.145,"June 23, 22",-0.0604,,,,,
2022-06-22,34.42,36.1,34.25,35.08,33.25,6414480,6414480,0.655,1.92,34.9625,"June 22, 22",0.0192,,,,,
2022-06-21,36.68,37.33,35.92,36.8,34.88,7103700,7103700,0.12,0.32715,36.6825,"June 21, 22",0.0032715,,,,,
2022-06-17,38.66,38.82,35.12,35.94,34.06,13505047,13505047,-2.72,-7.04,37.135,"June 17, 22",-0.0704,,,,,
2022-06-16,40.96,40.96,37.89,38.59,36.57,8783200,8783200,-2.37,-5.79,39.6,"June 16, 22",-0.0579,,,,,
2022-06-15,41.56,42.48,39.7,41.24,39.08,8215643,8215643,-0.32,-0.76997,41.245,"June 15, 22",-0.0076997,,,,,
2022-06-14,45.6,45.6,39.97,40.83,38.7,11843300,11843300,-4.77,-10.46,43,"June 14, 22",-0.1046,,,,,
2022-06-13,46.49,46.74,44.1,45.07,42.71,7244800,7244800,-1.42,-3.05,45.6,"June 13, 22",-0.0305,,,,,
2022-06-10,47.6,48.67,46.92,47.96,45.45,4565334,4565334,0.36,0.7563,47.7875,"June 10, 22",0.007563,,,,,
2022-06-09,48.15,48.89,46.8,48.07,45.56,5156582,5156582,-0.08,-0.16615,47.9775,"June 09, 22",-0.0016615,,,,,
2022-06-08,50,50.3,48.14,48.97,46.41,4771341,4771341,-1.03,-2.06,49.3525,"June 08, 22",-0.0206,,,,,
2022-06-07,48.78,50.23,48.21,49.78,47.18,5378300,5378300,1.01,2.05,49.25,"June 07, 22",0.0205,,,,,
2022-06-06,49.03,49.94,48.38,49.02,46.46,5923229,5923229,-0.01,-0.02039568,49.0925,"June 06, 22",-0.0002039568,,,,,
2022-06-03,48.98,49.15,47.17,47.99,45.48,6404328,6404328,-0.985,-2.02,48.3225,"June 03, 22",-0.0202,,,,,
2022-06-02,49.61,49.9,48.52,48.87,46.32,5859800,5859800,-0.74,-1.49,49.225,"June 02, 22",-0.0149,,,,,
2022-06-01,48.42,50.41,47.78,49.8,47.2,9976540,9976540,1.38,2.85,49.1025,"June 01, 22",0.0285,,,,,
2022-05-31,49.21,49.3,46.69,47.72,45.23,28938500,28938500,-1.49,-3.03,48.23,"May 31, 22",-0.0303,,,,,
2022-05-27,46.32,48.72,46.15,48.43,45.9,6169600,6169600,2.11,4.56,47.405,"May 27, 22",0.0456,,,,,
2022-05-26,46.99,49.16,46.82,47.4,44.92,8879440,8879440,0.41,0.87253,47.5925,"May 26, 22",0.0087253,,,,,
2022-05-25,45.6,47.83,45.42,46.85,44.4,8100400,8100400,1.25,2.74,46.425,"May 25, 22",0.0274,,,,,
2022-05-24,43.94,45.13,42.97,45.12,42.76,6543019,6543019,1.18,2.69,44.29,"May 24, 22",0.0269,,,,,
2022-05-23,41.21,44.68,41,44.48,42.16,9274740,9274740,3.27,7.93,42.8425,"May 23, 22",0.0793,,,,,
2022-05-20,40.89,41.79,39.99,40.85,38.71,5341882,5341882,-0.04,-0.09782343,40.88,"May 20, 22",-0.0009782343,,,,,
2022-05-19,39.25,41.54,39.16,40.52,38.4,7184149,7184149,1.27,3.24,40.1175,"May 19, 22",0.0324,,,,,
2022-05-18,42.5,42.69,39.57,40.44,38.33,8617026,8617026,-2.06,-4.85,41.3,"May 18, 22",-0.0485,,,,,
2022-05-17,40.64,43.25,39.93,42.47,40.25,9465639,9465639,1.83,4.5,41.5725,"May 17, 22",0.045,,,,,
2022-05-16,38.72,40.44,38.55,39.76,37.68,5856835,5856835,1.04,2.69,39.3675,"May 16, 22",0.0269,,,,,
2022-05-13,38.94,39.49,37.79,38.2,36.2,5219742,5219742,-0.74,-1.9,38.605,"May 13, 22",-0.019,,,,,
2022-05-12,37.27,38.77,36.72,37.71,35.74,9734800,9734800,0.44,1.18,37.6175,"May 12, 22",0.0118,,,,,
2022-05-11,37.22,39.49,37.07,37.81,35.83,8245310,8245310,0.59,1.59,37.8975,"May 11, 22",0.0159,,,,,
2022-05-10,36.43,37.03,34.62,36.6,34.69,11027991,11027991,0.17,0.46665,36.17,"May 10, 22",0.0046665,2022-05-11,0.125,2022-06-01,2022-04-20,0.125
2022-05-09,39.95,39.99,36.13,36.55,34.52,12035625,12035625,-3.4,-8.51,38.155,"May 09, 22",-0.0851,,,,,
2022-05-06,42.6,42.78,40.37,41.05,38.77,6063108,6063108,-1.55,-3.64,41.7,"May 06, 22",-0.0364,,,,,
2022-05-05,42.98,43.36,39.79,41.92,39.59,8041800,8041800,-1.06,-2.47,42.0125,"May 05, 22",-0.0247,,,,,
2022-05-04,43.02,43.15,41.21,42.95,40.56,7608000,7608000,-0.07,-0.16272,42.5825,"May 04, 22",-0.0016272,,,,,
2022-05-03,40.04,43.06,40.04,42.06,39.72,9845800,9845800,2.02,5.04,41.3,"May 03, 22",0.0504,,,,,
2022-05-02,39.42,40.4,38.2,39.45,37.26,7927513,7927513,0.03,0.0761035,39.3675,"May 02, 22",0.000761035,,,,,
2022-04-29,40.85,41.89,39.59,39.75,37.54,8022915,8022915,-1.1,-2.69,40.52,"April 29, 22",-0.0269,,,,,
2022-04-28,39.98,41.55,37.8,40.59,38.34,11399534,11399534,0.61,1.53,39.98,"April 28, 22",0.0153,,,,,
2022-04-27,39.44,40.4,38.38,39.57,37.37,8489900,8489900,0.13,0.32961,39.4475,"April 27, 22",0.0032961,,,,,
2022-04-26,40.15,40.81,38.89,38.94,36.78,7922042,7922042,-1.21,-3.01,39.6975,"April 26, 22",-0.0301,,,,,
2022-04-25,38.49,39.87,37.86,39.7,37.5,10997106,10997106,1.21,3.14,38.98,"April 25, 22",0.0314,,,,,
2022-04-22,41.7,42.53,39.59,39.74,37.53,10515700,10515700,-1.96,-4.7,40.89,"April 22, 22",-0.047,,,,,
2022-04-21,45.34,45.4,41.57,42.04,39.71,12234900,12234900,-3.3,-7.28,43.5875,"April 21, 22",-0.0728,,,,,
2022-04-20,44.36,45.19,42.76,44.65,42.17,8174800,8174800,0.29,0.65374,44.24,"April 20, 22",0.0065374,,,,,
2022-04-19,44.22,45.36,42.11,43.97,41.53,17241600,17241600,-0.25,-0.56536,43.915,"April 19, 22",-0.0056536,,,,,
2022-04-18,43.46,45.5,43.03,45.5,42.97,16673636,16673636,2.04,4.69,44.3725,"April 18, 22",0.0469,,,,,
2022-04-14,41.75,42.58,41.58,42.36,40.01,7999100,7999100,0.61,1.46,42.0675,"April 14, 22",0.0146,,,,,
2022-04-13,40.64,41.85,40.01,41.82,39.5,8801700,8801700,1.18,2.9,41.08,"April 13, 22",0.029,,,,,
2022-04-12,39.51,40.69,39.38,40.1,37.87,9504600,9504600,0.59,1.49,39.92,"April 12, 22",0.0149,,,,,
2022-04-11,38.24,39.28,37.52,39.17,36.99,9782100,9782100,0.93,2.43,38.5525,"April 11, 22",0.0243,,,,,
2022-04-08,36.96,38.73,36.87,38.31,36.18,10674937,10674937,1.35,3.65,37.7175,"April 08, 22",0.0365,,,,,
2022-04-07,37.5,37.61,35.45,36.34,34.32,9154000,9154000,-1.16,-3.09,36.725,"April 07, 22",-0.0309,,,,,
2022-04-06,36.76,37.77,36.03,37.32,35.25,8192532,8192532,0.56,1.52,36.97,"April 06, 22",0.0152,,,,,
2022-04-05,36.97,37.98,36.18,36.23,34.22,7859510,7859510,-0.74,-2,36.84,"April 05, 22",-0.02,,,,,
2022-04-04,36.69,36.87,35.51,36.36,34.34,8147737,8147737,-0.33,-0.89943,36.3575,"April 04, 22",-0.0089943,,,,,
2022-04-01,34.34,36.08,34.34,36.03,34.03,7882000,7882000,1.69,4.92,35.1975,"April 01, 22",0.0492,,,,,
2022-03-31,34.15,35.39,34.07,34.41,32.5,9612900,9612900,0.26,0.76135,34.505,"March 31, 22",0.0076135,,,,,
2022-03-30,35.02,35.52,33.75,34.17,32.27,8101100,8101100,-0.8499,-2.43,34.615,"March 30, 22",-0.0243,,,,,
2022-03-29,33.24,34.3,32.55,34.01,32.12,9851935,9851935,0.77,2.32,33.525,"March 29, 22",0.0232,,,,,
2022-03-28,33.47,34.93,33.32,34.9,32.96,10336435,10336435,1.43,4.27,34.155,"March 28, 22",0.0427,,,,,
2022-03-25,30.84,34.47,30.81,34.33,32.42,21308609,21308609,3.49,11.32,32.6125,"March 25, 22",0.1132,,,,,
2022-03-24,28.99,31.32,28.9,30.74,29.03,13977300,13977300,1.75,6.04,29.9875,"March 24, 22",0.0604,,,,,
2022-03-23,28.62,29.05,28.16,28.7,27.11,7144772,7144772,0.08,0.27952,28.6325,"March 23, 22",0.0027952,,,,,
2022-03-22,28.61,28.79,27.6,28.2,26.63,7836715,7836715,-0.41,-1.43,28.3,"March 22, 22",-0.0143,,,,,
2022-03-21,27.57,28.42,27.57,28.42,26.84,14900713,14900713,0.85,3.08,27.995,"March 21, 22",0.0308,,,,,
2022-03-18,27.05,27.24,26.67,27.12,25.61,6140109,6140109,0.07,0.25878,27.02,"March 18, 22",0.0025878,,,,,
2022-03-17,26.78,27.13,26.22,27.05,25.55,7564000,7564000,0.27,1.01,26.795,"March 17, 22",0.0101,,,,,
2022-03-16,25.64,26.28,25.44,26.07,24.62,8709802,8709802,0.43,1.68,25.8575,"March 16, 22",0.0168,,,,,
2022-03-15,24.47,25.74,24.3,25.64,24.22,7514206,7514206,1.17,4.78,25.0375,"March 15, 22",0.0478,,,,,
2022-03-14,26.5,26.65,25.18,25.42,24.01,9403951,9403951,-1.08,-4.08,25.9375,"March 14, 22",-0.0408,,,,,
2022-03-11,26.65,27.56,26.36,27,25.5,11624233,11624233,0.35,1.31,26.8925,"March 11, 22",0.0131,,,,,
2022-03-10,26.46,27.2,25.75,26.98,25.48,9186909,9186909,0.52,1.97,26.5975,"March 10, 22",0.0197,,,,,
2022-03-09,25.29,26.32,24.52,26.13,24.68,9272602,9272602,0.84,3.32,25.565,"March 09, 22",0.0332,,,,,
2022-03-08,26.97,27.11,25.48,25.61,24.19,10982300,10982300,-1.36,-5.04,26.2925,"March 08, 22",-0.0504,,,,,
2022-03-07,26.86,27.07,25.59,26.52,25.05,12773400,12773400,-0.34,-1.27,26.51,"March 07, 22",-0.0127,,,,,
2022-03-04,25.17,26.89,25.14,26.36,24.9,16635907,16635907,1.19,4.73,25.89,"March 04, 22",0.0473,,,,,
2022-03-03,24.99,25.01,24.35,24.85,23.47,10922428,10922428,-0.14,-0.56022,24.8,"March 03, 22",-0.0056022,,,,,
2022-03-02,24.86,25.62,24.5,24.88,23.5,12553326,12553326,0.02,0.08045052,24.965,"March 02, 22",0.0008045052,,,,,
2022-03-01,23.52,25.22,23.5,24.42,23.06,13165700,13165700,0.9,3.83,24.165,"March 01, 22",0.0383,,,,,
2022-02-28,22.41,23.22,22.39,23.14,21.85,13898200,13898200,0.73,3.26,22.79,"February 28, 22",0.0326,,,,,
2022-02-25,22.12,22.77,21.87,22.76,21.5,5798311,5798311,0.64,2.89,22.38,"February 25, 22",0.0289,,,,,
2022-02-24,22.22,22.35,21.32,22.23,21,10730696,10730696,0.01,0.0450045,22.03,"February 24, 22",0.000450045,,,,,
2022-02-23,21.88,22.35,21.66,21.82,20.61,7676178,7676178,-0.06,-0.27422,21.9275,"February 23, 22",-0.0027422,,,,,
2022-02-22,22.9,23,21.46,21.62,20.42,10546036,10546036,-1.28,-5.59,22.245,"February 22, 22",-0.0559,,,,,
2022-02-18,23.05,23.06,22.25,22.32,21.08,10371120,10371120,-0.73,-3.17,22.67,"February 18, 22",-0.0317,,,,,
2022-02-17,23.43,23.98,23,23.21,21.92,10709500,10709500,-0.22,-0.93897,23.405,"February 17, 22",-0.0093897,,,,,
2022-02-16,23.39,24.01,23.16,23.42,22.12,12436712,12436712,0.03,0.12826,23.495,"February 16, 22",0.0012826,,,,,
2022-02-15,22.72,23.19,22.37,23.1,21.82,12170094,12170094,0.38,1.67,22.845,"February 15, 22",0.0167,,,,,
2022-02-14,23.02,23.11,22.45,22.77,21.51,9777364,9777364,-0.25,-1.09,22.8375,"February 14, 22",-0.0109,,,,,
2022-02-11,21.72,23.02,21.72,22.93,21.66,14352700,14352700,1.21,5.57,22.3475,"February 11, 22",0.0557,2022-02-14,0.125,2022-03-01,2022-02-03,0.125
2022-02-10,20.9,22.2,20.63,21.67,20.35,12760355,12760355,0.77,3.68,21.35,"February 10, 22",0.0368,,,,,
2022-02-09,21.11,21.63,21.08,21.5,20.19,7082316,7082316,0.39,1.85,21.33,"February 09, 22",0.0185,,,,,
2022-02-08,21.22,21.42,20.87,21.18,19.89,6084825,6084825,-0.04,-0.1885,21.1725,"February 08, 22",-0.001885,,,,,
2022-02-07,21.18,21.48,20.72,21.17,19.88,7961500,7961500,-0.01,-0.04721435,21.1375,"February 07, 22",-0.0004721435,,,,,
2022-02-04,21.48,22.04,21.23,21.56,20.25,6953982,6953982,0.08,0.37244,21.5775,"February 04, 22",0.0037244,,,,,
2022-02-03,21.62,22.16,21.33,21.35,20.05,7482700,7482700,-0.27,-1.25,21.615,"February 03, 22",-0.0125,,,,,
2022-02-02,22.3,22.38,21.58,22.15,20.8,8968000,8968000,-0.15,-0.67265,22.1025,"February 02, 22",-0.0067265,,,,,
2022-02-01,21.04,22.06,20.91,21.79,20.46,8735101,8735101,0.75,3.56,21.45,"February 01, 22",0.0356,,,,,
2022-01-31,21.29,21.41,20.37,21.25,19.96,7465215,7465215,-0.04,-0.18788,21.08,"January 31, 22",-0.0018788,,,,,
2022-01-28,20.59,21.45,20.44,21.14,19.85,11020942,11020942,0.55,2.67,20.905,"January 28, 22",0.0267,,,,,
2022-01-27,20.18,20.34,19.2,20.28,19.04,12123341,12123341,0.1,0.49554,20,"January 27, 22",0.0049554,,,,,
2022-01-26,20.72,21.04,19.53,19.74,18.54,9838649,9838649,-0.98,-4.73,20.2575,"January 26, 22",-0.0473,,,,,
2022-01-25,20.42,20.47,19.71,20.1,18.88,8526800,8526800,-0.32,-1.57,20.175,"January 25, 22",-0.0157,,,,,
2022-01-24,20,20.72,19.62,20.65,19.39,8623491,8623491,0.65,3.25,20.2475,"January 24, 22",0.0325,,,,,
2022-01-21,21,21.07,20.37,20.56,19.31,8110600,8110600,-0.44,-2.1,20.75,"January 21, 22",-0.021,,,,,
2022-01-20,21.96,22.4,21.11,21.12,19.83,8034900,8034900,-0.84,-3.83,21.6475,"January 20, 22",-0.0383,,,,,
2022-01-19,22.71,22.91,21.84,22.2,20.85,7758975,7758975,-0.51,-2.25,22.415,"January 19, 22",-0.0225,,,,,
2022-01-18,23.9,23.92,22.51,22.67,21.29,17304625,17304625,-1.23,-5.15,23.25,"January 18, 22",-0.0515,,,,,
2022-01-14,23.33,23.86,23.32,23.79,22.34,3808974,3808974,0.46,1.97,23.575,"January 14, 22",0.0197,,,,,
2022-01-13,24,24.73,23.42,23.51,22.08,7082821,7082821,-0.49,-2.04,23.915,"January 13, 22",-0.0204,,,,,
2022-01-12,23.75,24.84,23.49,24.66,23.16,7433500,7433500,0.91,3.83,24.185,"January 12, 22",0.0383,,,,,
2022-01-11,23.13,23.66,22.84,23.53,22.1,9279667,9279667,0.4,1.73,23.29,"January 11, 22",0.0173,,,,,
2022-01-10,23.01,23.28,22.42,23,21.6,7701744,7701744,-0.01,-0.04345937,22.9275,"January 10, 22",-0.0004345937,,,,,
2022-01-07,22.06,22.82,22.05,22.81,21.42,6050918,6050918,0.75,3.4,22.435,"January 07, 22",0.034,,,,,
2022-01-06,22.19,22.32,21.47,21.78,20.45,4040625,4040625,-0.41,-1.85,21.94,"January 06, 22",-0.0185,,,,,
2022-01-05,22.91,23.3,21.68,21.69,20.37,4995100,4995100,-1.22,-5.33,22.395,"January 05, 22",-0.0533,,,,,
2022-01-04,22,22.78,21.84,22.41,21.05,6574100,6574100,0.41,1.86,22.2575,"January 04, 22",0.0186,,,,,
2022-01-03,21.81,22.28,21.61,21.82,20.49,6321200,6321200,0.01,0.04585053,21.88,"January 03, 22",0.0004585053,,,,,
2021-12-31,22.14,22.14,21.6,21.81,20.48,3976333,3976333,-0.325,-1.49,21.9225,"December 31, 21",-0.0149,,,,,
2021-12-30,22.75,22.98,22.03,22.04,20.7,3290537,3290537,-0.71,-3.12,22.45,"December 30, 21",-0.0312,,,,,
2021-12-29,22.81,23.05,22.52,22.8,21.41,2592800,2592800,-0.01,-0.04384042,22.795,"December 29, 21",-0.0004384042,,,,,
2021-12-28,22.81,23.37,22.68,22.87,21.48,3665614,3665614,0.06,0.26304,22.9325,"December 28, 21",0.0026304,,,,,
2021-12-27,22.53,22.82,21.98,22.82,21.43,3271700,3271700,0.29,1.29,22.5375,"December 27, 21",0.0129,,,,,
2021-12-23,22.22,22.46,21.86,22.13,20.78,3208900,3208900,-0.09,-0.40504,22.1675,"December 23, 21",-0.0040504,,,,,
2021-12-22,21.33,22.21,21.09,22.18,20.83,5146373,5146373,0.85,3.98,21.7025,"December 22, 21",0.0398,,,,,
2021-12-21,21.4,21.93,21.11,21.19,19.9,6161800,6161800,-0.21,-0.98131,21.4075,"December 21, 21",-0.0098131,,,,,
2021-12-20,20.8,21.48,20.5,21.25,19.96,6876100,6876100,0.45,2.16,21.0075,"December 20, 21",0.0216,,,,,
2021-12-17,21.34,21.62,20.99,21.26,19.97,9781677,9781677,-0.08,-0.37488,21.3025,"December 17, 21",-0.0037488,,,,,
2021-12-16,21.25,22.18,21.17,21.4,20.1,6540055,6540055,0.15,0.70588,21.5,"December 16, 21",0.0070588,,,,,
2021-12-15,21.35,21.37,20.33,20.97,19.69,7484014,7484014,-0.38,-1.78,21.005,"December 15, 21",-0.0178,,,,,
2021-12-14,20.81,21.54,20.48,21.27,19.97,10546100,10546100,0.46,2.21,21.025,"December 14, 21",0.0221,,,,,
2021-12-13,20.69,20.96,19.98,20.12,18.89,5706749,5706749,-0.57,-2.75,20.4375,"December 13, 21",-0.0275,,,,,
2021-12-10,21.02,21.11,20.44,20.86,19.59,3983400,3983400,-0.16,-0.76118,20.8575,"December 10, 21",-0.0076118,,,,,
2021-12-09,20.7,21.19,20.58,20.71,19.45,3996300,3996300,0.01,0.04830918,20.795,"December 09, 21",0.0004830918,,,,,
2021-12-08,20.93,21.17,20.59,20.97,19.69,4304200,4304200,0.04,0.19111,20.915,"December 08, 21",0.0019111,,,,,
2021-12-07,19.73,20.89,19.72,20.55,19.3,6551288,6551288,0.82,4.16,20.2225,"December 07, 21",0.0416,,,,,
2021-12-06,19.38,19.92,18.59,19.73,18.53,11223600,11223600,0.35,1.81,19.405,"December 06, 21",0.0181,,,,,
