date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,dividend,paymentDate,declarationDate
2024-04-30,368.3,368.32,360.93,362.53,353.12,453300,453300,-5.77,-1.57,365.02,"April 30, 24",-0.0157,,,,,
2024-04-29,371.83,372.56,364.53,369.61,360.01,379600,379600,-2.22,-0.59705,369.6325,"April 29, 24",-0.0059705,,,,,
2024-04-26,366.08,377.61,364.42,371.17,361.53,437342,437342,5.09,1.39,369.82,"April 26, 24",0.0139,,,,,
2024-04-25,367.62,380.23,358.43,370,360.39,1065525,1065525,2.38,0.64741,369.07,"April 25, 24",0.0064741,,,,,
2024-04-24,371.83,378.72,371.83,377.39,367.59,550354,550354,5.56,1.5,374.9425,"April 24, 24",0.015,,,,,
2024-04-23,368.13,379.16,366.38,374.99,365.26,503441,503441,6.86,1.86,372.165,"April 23, 24",0.0186,,,,,
2024-04-22,363.82,368.89,361.57,365.88,356.38,299933,299933,2.06,0.56621,365.04,"April 22, 24",0.0056621,,,,,
2024-04-19,362.91,365.64,360.94,361.13,351.76,329100,329100,-1.78,-0.49048,362.655,"April 19, 24",-0.0049048,,,,,
2024-04-18,365.16,369.36,362.67,362.91,353.49,235511,235511,-2.25,-0.61617,365.025,"April 18, 24",-0.0061617,,,,,
2024-04-17,374.41,375.99,363.91,364.15,354.7,322700,322700,-10.26,-2.74,369.615,"April 17, 24",-0.0274,,,,,
2024-04-16,373.03,374.74,368,369.98,360.38,375100,375100,-3.05,-0.81763,371.4375,"April 16, 24",-0.0081763,,,,,
2024-04-15,382.77,385.12,372.49,373.6,363.9,259530,259530,-9.17,-2.4,378.495,"April 15, 24",-0.024,,,,,
2024-04-12,375.98,380.54,373.64,380.2,370.33,398938,398938,4.22,1.12,377.59,"April 12, 24",0.0112,,,,,
2024-04-11,379.95,385.66,378.26,379.14,369.3,445100,445100,-0.81,-0.21319,380.7525,"April 11, 24",-0.0021319,,,,,
2024-04-10,388.96,389.82,381.11,381.35,371.45,479593,479593,-7.61,-1.96,385.31,"April 10, 24",-0.0196,,,,,
2024-04-09,397.95,402.45,396.85,400.08,389.69,280129,280129,2.13,0.53524,399.3325,"April 09, 24",0.0053524,,,,,
2024-04-08,398.61,400.76,396.09,396.83,386.53,221100,221100,-1.78,-0.44655,398.0725,"April 08, 24",-0.0044655,,,,,
2024-04-05,393.48,398.25,391.88,396.25,385.96,247629,247629,2.77,0.70397,394.965,"April 05, 24",0.0070397,,,,,
2024-04-04,397.93,401.96,393.69,395.18,384.92,374105,374105,-2.75,-0.69108,397.19,"April 04, 24",-0.0069108,,,,,
2024-04-03,390.47,394.8,388.8,392.01,381.83,314105,314105,1.54,0.3944,391.52,"April 03, 24",0.003944,,,,,
2024-04-02,396.95,396.95,387.65,391.68,381.51,397500,397500,-5.27,-1.33,393.3075,"April 02, 24",-0.0133,,,,,
2024-04-01,403,403.61,398.12,401.3,390.88,341870,341870,-1.7,-0.42184,401.5075,"April 01, 24",-0.0042184,,,,,
2024-03-28,406,410.6,401.12,403.5,393.03,711600,711600,-2.5,-0.61576,405.305,"March 28, 24",-0.0061576,,,,,
2024-03-27,406.57,415.05,403.24,414.62,403.86,262700,262700,8.05,1.98,409.87,"March 27, 24",0.0198,,,,,
2024-03-26,411.39,414.34,402.14,402.56,392.11,252162,252162,-8.83,-2.15,407.6075,"March 26, 24",-0.0215,,,,,
2024-03-25,414.3,418.32,407.08,408.17,397.57,413615,413615,-6.13,-1.48,411.9675,"March 25, 24",-0.0148,,,,,
2024-03-22,419.37,420,415.53,416.38,405.57,230200,230200,-2.99,-0.71297,417.82,"March 22, 24",-0.0071297,,,,,
2024-03-21,412.92,420.98,411.91,418.97,408.09,321300,321300,6.05,1.47,416.195,"March 21, 24",0.0147,,,,,
2024-03-20,405.26,411.25,401.8,409.46,398.83,256700,256700,4.2,1.04,406.9425,"March 20, 24",0.0104,,,,,
2024-03-19,398.38,405.67,398.11,405.13,394.61,272626,272626,6.75,1.69,401.8225,"March 19, 24",0.0169,,,,,
2024-03-18,399.4,402.36,394.08,397.3,386.99,374400,374400,-2.1,-0.52579,398.285,"March 18, 24",-0.0052579,,,,,
2024-03-15,393.72,400.31,393.32,399.31,388.94,389900,389900,5.59,1.42,396.665,"March 15, 24",0.0142,,,,,
2024-03-14,406.42,407.64,388.34,395.34,385.08,534015,534015,-11.08,-2.73,399.435,"March 14, 24",-0.0273,,,,,
2024-03-13,405.25,409.01,402.53,405.58,395.05,207619,207619,0.33,0.08143122,405.5925,"March 13, 24",0.0008143122,2024-03-14,1.1,1.1,2024-03-28,2024-02-28
2024-03-12,402.2,408.25,399.94,405.08,393.49,352500,352500,2.88,0.71606,403.8675,"March 12, 24",0.0071606,,,,,
2024-03-11,414.92,417.48,401.89,402.2,390.69,295922,295922,-12.72,-3.07,409.1225,"March 11, 24",-0.0307,,,,,
2024-03-08,416.56,422.73,413.82,415.06,403.19,267500,267500,-1.5,-0.36009,417.0425,"March 08, 24",-0.0036009,,,,,
2024-03-07,407.68,415.5,404.97,414.15,402.3,370838,370838,6.47,1.59,410.575,"March 07, 24",0.0159,,,,,
2024-03-06,410.02,410.77,405.23,406.51,394.88,314804,314804,-3.51,-0.85606,408.1325,"March 06, 24",-0.0085606,,,,,
2024-03-05,401.32,409.34,401.32,409,397.3,383635,383635,7.68,1.91,405.245,"March 05, 24",0.0191,,,,,
2024-03-04,401.1,408.56,400.14,402.14,390.63,252832,252832,1.04,0.25929,402.985,"March 04, 24",0.0025929,,,,,
2024-03-01,395.81,405.61,390.67,403.41,391.87,275100,275100,7.6,1.92,398.875,"March 01, 24",0.0192,,,,,
2024-02-29,395,401.49,394.1,398.12,386.73,465078,465078,3.12,0.78987,397.1775,"February 29, 24",0.0078987,,,,,
2024-02-28,387.69,393.33,386.24,393.09,381.84,220500,220500,5.4,1.39,390.0875,"February 28, 24",0.0139,,,,,
2024-02-27,389.04,391.45,386.03,391.06,379.87,231240,231240,2.02,0.51923,389.395,"February 27, 24",0.0051923,,,,,
2024-02-26,385.14,391.25,385.04,386.4,375.35,369200,369200,1.26,0.32715,386.9575,"February 26, 24",0.0032715,,,,,
2024-02-23,378.84,388.59,375.35,387.61,376.52,449800,449800,8.77,2.31,382.5975,"February 23, 24",0.0231,,,,,
2024-02-22,367.26,406.74,367.26,379.08,368.23,1049700,1049700,11.82,3.22,380.085,"February 22, 24",0.0322,,,,,
2024-02-21,384.92,390.79,381.41,389.1,377.97,550000,550000,4.18,1.09,386.555,"February 21, 24",0.0109,,,,,
2024-02-20,380.89,386.04,378.95,384.77,373.76,236100,236100,3.88,1.02,382.6625,"February 20, 24",0.0102,,,,,
2024-02-16,385.07,390.61,382.92,387.3,376.22,293730,293730,2.23,0.57912,386.475,"February 16, 24",0.0057912,,,,,
2024-02-15,384.93,389.37,384.67,389.13,378,227300,227300,4.2,1.09,387.025,"February 15, 24",0.0109,,,,,
2024-02-14,379.51,382.89,375.16,382.78,371.83,310000,310000,3.27,0.86164,380.085,"February 14, 24",0.0086164,,,,,
2024-02-13,379.41,383.71,373.5,375.88,365.13,316702,316702,-3.53,-0.93039,378.125,"February 13, 24",-0.0093039,,,,,
2024-02-12,387.38,395.2,385.45,392.9,381.66,200544,200544,5.52,1.42,390.2325,"February 12, 24",0.0142,,,,,
2024-02-09,387.27,391.01,384.42,386.65,375.59,216100,216100,-0.62,-0.1601,387.3375,"February 09, 24",-0.001601,,,,,
2024-02-08,382.21,387.73,379.59,387.34,376.26,242505,242505,5.13,1.34,384.2175,"February 08, 24",0.0134,,,,,
2024-02-07,375.24,383.87,369.93,380.85,369.95,350700,350700,5.61,1.5,377.4725,"February 07, 24",0.015,,,,,
2024-02-06,366.62,373.78,366.62,373.57,362.88,175808,175808,6.95,1.9,370.1475,"February 06, 24",0.019,,,,,
2024-02-05,368.87,369.71,362.36,366.68,356.19,316900,316900,-2.19,-0.59371,366.905,"February 05, 24",-0.0059371,,,,,
2024-02-02,372.8,377.5,361.16,373.85,363.15,343700,343700,1.05,0.28165,371.3275,"February 02, 24",0.0028165,,,,,
2024-02-01,373.17,377.21,367.3,377.08,366.29,330800,330800,3.91,1.05,373.69,"February 01, 24",0.0105,,,,,
2024-01-31,379.84,381.8,370.09,371.25,360.63,315638,315638,-8.59,-2.26,375.745,"January 31, 24",-0.0226,,,,,
2024-01-30,382.85,384.1,379.41,379.65,368.79,240836,240836,-3.2,-0.83584,381.5025,"January 30, 24",-0.0083584,,,,,
2024-01-29,378.47,384.02,375.67,383.43,372.46,262715,262715,4.96,1.31,380.3975,"January 29, 24",0.0131,,,,,
2024-01-26,378.74,380.37,373.65,377.39,366.59,300234,300234,-1.35,-0.35645,377.5375,"January 26, 24",-0.0035645,,,,,
2024-01-25,382.92,385.15,377.88,378.56,367.73,306659,306659,-4.36,-1.14,381.1275,"January 25, 24",-0.0114,,,,,
2024-01-24,394.19,395.8,376.93,380.9,370,278404,278404,-13.29,-3.37,386.955,"January 24, 24",-0.0337,,,,,
2024-01-23,402.37,402.37,387.68,390.66,379.48,198730,198730,-11.71,-2.91,395.77,"January 23, 24",-0.0291,,,,,
2024-01-22,389.99,400.5,388.03,399.79,388.35,254014,254014,9.8,2.51,394.5775,"January 22, 24",0.0251,,,,,
2024-01-19,387.01,388.98,381.66,386.84,375.77,272228,272228,-0.17,-0.04392651,386.1225,"January 19, 24",-0.0004392651,,,,,
2024-01-18,379.64,387.3,379.28,387,375.93,235435,235435,7.36,1.94,383.305,"January 18, 24",0.0194,,,,,
2024-01-17,377.61,381.53,374.3,377.06,366.27,223741,223741,-0.55,-0.14565,377.625,"January 17, 24",-0.0014565,,,,,
2024-01-16,377.9,382.97,374.71,381.61,370.69,287629,287629,3.71,0.98174,379.2975,"January 16, 24",0.0098174,,,,,
2024-01-12,387.5,389.23,377.5,381.82,370.9,150000,150000,-5.68,-1.47,384.0125,"January 12, 24",-0.0147,,,,,
2024-01-11,387.22,389.82,379.44,384.88,373.87,266813,266813,-2.34,-0.60431,385.34,"January 11, 24",-0.0060431,,,,,
2024-01-10,383,390.05,376.11,389.85,378.7,290200,290200,6.85,1.79,384.7525,"January 10, 24",0.0179,,,,,
2024-01-09,377.06,383.14,377.06,381.53,370.61,129400,129400,4.47,1.19,379.6975,"January 09, 24",0.0119,,,,,
2024-01-08,374.63,382.83,374.63,381.44,370.53,214406,214406,6.81,1.82,378.3825,"January 08, 24",0.0182,,,,,
2024-01-05,371.6,379.74,371.6,377.73,366.92,266100,266100,6.13,1.65,375.1675,"January 05, 24",0.0165,,,,,
2024-01-04,370.33,377.34,370.33,372.87,362.2,257900,257900,2.54,0.68587,372.7175,"January 04, 24",0.0068587,,,,,
2024-01-03,382.87,383.02,373.34,373.78,363.09,309500,309500,-9.09,-2.37,378.2525,"January 03, 24",-0.0237,,,,,
2024-01-02,394.26,397.91,385.43,388.15,377.05,346115,346115,-6.11,-1.55,391.4375,"January 02, 24",-0.0155,,,,,
2023-12-29,401.28,403.98,398.05,398.71,387.3,201500,201500,-2.57,-0.64045,400.505,"December 29, 23",-0.0064045,,,,,
2023-12-28,403.01,404.79,401.04,402.39,390.88,131710,131710,-0.62,-0.15384,402.8075,"December 28, 23",-0.0015384,,,,,
2023-12-27,402.36,405.01,399.48,403.74,392.19,193411,193411,1.38,0.34298,402.6475,"December 27, 23",0.0034298,,,,,
2023-12-26,396.66,402.21,395.5,400.89,389.42,199800,199800,4.23,1.07,398.815,"December 26, 23",0.0107,,,,,
2023-12-22,395.83,397.76,393.1,396.11,384.78,178000,178000,0.28,0.07073744,395.7,"December 22, 23",0.0007073744,,,,,
2023-12-21,395.04,398.64,392.54,395.63,384.31,222200,222200,0.59,0.14935,395.4625,"December 21, 23",0.0014935,,,,,
2023-12-20,391.41,400,389.28,390.63,379.45,362755,362755,-0.78,-0.19928,392.83,"December 20, 23",-0.0019928,,,,,
2023-12-19,392.45,398.19,390.18,391.53,380.33,270830,270830,-0.92,-0.23442,393.0875,"December 19, 23",-0.0023442,,,,,
2023-12-18,392.67,393.05,386.28,389.81,378.66,378900,378900,-2.86,-0.72835,390.4525,"December 18, 23",-0.0072835,,,,,
2023-12-15,394.22,397.53,388.63,392.4,381.17,726987,726987,-1.82,-0.46167,393.195,"December 15, 23",-0.0046167,,,,,
2023-12-14,371.4,398.92,371.4,396.3,384.96,1130449,1130449,24.9,6.7,384.505,"December 14, 23",0.067,,,,,
2023-12-13,351.9,365.65,349.75,365.04,354.6,383422,383422,13.14,3.73,358.085,"December 13, 23",0.0373,,,,,
2023-12-12,355.87,361,349.99,351.79,341.73,355409,355409,-4.08,-1.15,354.6625,"December 12, 23",-0.0115,,,,,
2023-12-11,355.32,361.26,352.99,355.88,345.7,279700,279700,0.555,0.1576,356.3625,"December 11, 23",0.001576,,,,,
2023-12-08,360.25,361.87,353.51,354.12,343.99,331417,331417,-6.13,-1.7,357.4375,"December 08, 23",-0.017,,,,,
2023-12-07,362.3,364.12,357.6,363.74,353.33,287778,287778,1.44,0.39746,361.94,"December 07, 23",0.0039746,,,,,
2023-12-06,356.81,366.08,356.55,362.51,352.14,351900,351900,5.7,1.6,360.4875,"December 06, 23",0.016,,,,,
2023-12-05,350.81,353.75,348.72,353.6,343.48,298313,298313,2.79,0.7953,351.72,"December 05, 23",0.007953,,,,,
2023-12-04,356.84,362.48,351.31,353.64,343.52,317900,317900,-3.2,-0.89676,356.0675,"December 04, 23",-0.0089676,,,,,
2023-12-01,346.74,357.98,345.02,357.64,347.41,345373,345373,10.9,3.14,351.845,"December 01, 23",0.0314,,,,,
2023-11-30,346.49,348.83,338.92,347.32,337.38,593700,593700,0.83,0.23955,345.39,"November 30, 23",0.0023955,,,,,
2023-11-29,347.78,351.38,343,345.32,335.44,431401,431401,-2.46,-0.70734,346.87,"November 29, 23",-0.0070734,,,,,
2023-11-28,350.89,354.1,348.89,350.31,340.29,205500,205500,-0.58,-0.16529,351.0475,"November 28, 23",-0.0016529,,,,,
2023-11-27,353.1,353.87,348.95,351.6,341.54,249045,249045,-1.5,-0.42481,351.88,"November 27, 23",-0.0042481,,,,,
2023-11-24,354.31,356.14,353.18,354.75,344.6,62600,62600,0.44,0.12419,354.595,"November 24, 23",0.0012419,,,,,
2023-11-22,354.87,357.86,353.01,356.26,346.07,248628,248628,1.39,0.39169,355.5,"November 22, 23",0.0039169,,,,,
2023-11-21,347.64,353.44,343.9,352.4,342.32,250000,250000,4.76,1.37,349.345,"November 21, 23",0.0137,,,,,
2023-11-20,350.19,350.98,345.87,349.08,339.09,275433,275433,-1.11,-0.31697,349.03,"November 20, 23",-0.0031697,,,,,
2023-11-17,353.07,354.07,347.75,350.22,340.2,240403,240403,-2.85,-0.80721,351.2775,"November 17, 23",-0.0080721,,,,,
2023-11-16,348.94,350.86,346.76,347.37,337.43,318900,318900,-1.57,-0.44993,348.4825,"November 16, 23",-0.0044993,,,,,
2023-11-15,351.31,360.6,350.26,350.59,340.56,466811,466811,-0.72,-0.20495,353.19,"November 15, 23",-0.0020495,,,,,
2023-11-14,340,355.79,338.5,349.31,339.32,485333,485333,9.31,2.74,345.9,"November 14, 23",0.0274,,,,,
2023-11-13,327.95,330.42,324.62,328.34,318.95,198017,198017,0.39,0.11892,327.8325,"November 13, 23",0.0011892,,,,,
2023-11-10,331.31,331.31,325.22,330.54,321.08,295800,295800,-0.77,-0.23241,329.595,"November 10, 23",-0.0023241,,,,,
2023-11-09,338.28,338.28,328.15,329.03,319.62,273800,273800,-9.25,-2.73,333.435,"November 09, 23",-0.0273,,,,,
2023-11-08,332.95,337.38,331.63,335.49,325.89,303121,303121,2.54,0.76288,334.3625,"November 08, 23",0.0076288,,,,,
2023-11-07,329.43,336.19,326.47,334.24,324.68,238442,238442,4.81,1.46,331.5825,"November 07, 23",0.0146,2023-11-08,1.1,1.1,2023-11-22,2023-10-25
2023-11-06,336.28,336.28,327.27,330.01,319.5,341800,341800,-6.27,-1.86,332.46,"November 06, 23",-0.0186,,,,,
2023-11-03,331.11,338.29,329.12,336.66,325.94,440442,440442,5.55,1.68,333.795,"November 03, 23",0.0168,,,,,
2023-11-02,326.82,331.68,325.66,326.23,315.84,341428,341428,-0.59,-0.18053,327.5975,"November 02, 23",-0.0018053,,,,,
2023-11-01,315.77,319.55,311.83,319.28,309.11,422900,422900,3.51,1.11,316.6075,"November 01, 23",0.0111,,,,,
2023-10-31,315.82,318.1,313.69,315.77,305.71,436547,436547,-0.05,-0.0158318,315.845,"October 31, 23",-0.000158318,,,,,
2023-10-30,313.09,319.33,310.48,316.64,306.56,298500,298500,3.55,1.13,314.885,"October 30, 23",0.0113,,,,,
2023-10-27,318.31,318.74,308.46,309.5,299.64,435531,435531,-8.81,-2.77,313.7525,"October 27, 23",-0.0277,,,,,
2023-10-26,321.24,321.24,312.39,315.84,305.78,482200,482200,-5.4,-1.68,317.6775,"October 26, 23",-0.0168,,,,,
2023-10-25,317.09,327.67,309.15,319.07,308.91,619428,619428,1.98,0.62443,318.245,"October 25, 23",0.0062443,,,,,
2023-10-24,323.11,331.3,321.76,321.81,311.56,373100,373100,-1.3,-0.40234,324.495,"October 24, 23",-0.0040234,,,,,
2023-10-23,319.12,327.99,317.12,322.03,311.77,400800,400800,2.91,0.91188,321.565,"October 23, 23",0.0091188,,,,,
2023-10-20,325,325.49,319.02,322.17,311.91,560500,560500,-2.83,-0.87077,322.92,"October 20, 23",-0.0087077,,,,,
2023-10-19,349.34,359.25,322.23,325.2,314.84,1006714,1006714,-24.14,-6.91,339.005,"October 19, 23",-0.0691,,,,,
2023-10-18,348.96,354.8,336.65,336.74,326.01,645300,645300,-12.22,-3.5,344.2875,"October 18, 23",-0.035,,,,,
2023-10-17,345.87,356.06,343.03,352.22,341,531007,531007,6.35,1.84,349.295,"October 17, 23",0.0184,,,,,
2023-10-16,347.25,351.73,345.81,348.86,337.75,333600,333600,1.61,0.46364,348.4125,"October 16, 23",0.0046364,,,,,
2023-10-13,346.56,348.55,339.07,344.25,333.29,349500,349500,-2.31,-0.66655,344.6075,"October 13, 23",-0.0066655,,,,,
2023-10-12,352.32,352.32,343.07,346.13,335.11,328744,328744,-6.19,-1.76,348.46,"October 12, 23",-0.0176,,,,,
2023-10-11,352.1,352.36,343.77,351.37,340.18,356516,356516,-0.73,-0.20733,349.9,"October 11, 23",-0.0020733,,,,,
2023-10-10,342.05,354.09,342.05,350.55,339.38,417700,417700,8.5,2.49,347.185,"October 10, 23",0.0249,,,,,
2023-10-09,332.83,341.63,330.83,341.54,330.66,332386,332386,8.71,2.62,336.7075,"October 09, 23",0.0262,,,,,
2023-10-06,329.02,341.2,329.02,336.12,325.41,443527,443527,7.1,2.16,333.84,"October 06, 23",0.0216,,,,,
2023-10-05,340.15,340.15,331.84,333.78,323.15,317500,317500,-6.37,-1.87,336.48,"October 05, 23",-0.0187,,,,,
2023-10-04,340.54,341.37,333.89,338.55,327.77,331300,331300,-1.99,-0.58437,338.5875,"October 04, 23",-0.0058437,,,,,
2023-10-03,346.05,348.15,336.72,338.85,328.06,358707,358707,-7.2,-2.08,342.4425,"October 03, 23",-0.0208,,,,,
2023-10-02,354.57,358.06,347.97,349,337.88,316381,316381,-5.57,-1.57,352.4,"October 02, 23",-0.0157,,,,,
2023-09-29,358,364.44,353.82,356.1,344.76,387705,387705,-1.9,-0.53073,358.09,"September 29, 23",-0.0053073,,,,,
2023-09-28,343.26,356.68,343.26,353,341.76,418928,418928,9.74,2.84,349.05,"September 28, 23",0.0284,,,,,
2023-09-27,341.51,346.32,340.17,343.7,332.75,461700,461700,2.19,0.64127,342.925,"September 27, 23",0.0064127,,,,,
2023-09-26,343.5,344.74,338.15,338.28,327.51,361500,361500,-5.22,-1.52,341.1675,"September 26, 23",-0.0152,,,,,
2023-09-25,343.05,348.49,341.92,346.91,335.86,272706,272706,3.86,1.13,345.0925,"September 25, 23",0.0113,,,,,
2023-09-22,347.62,351.04,343.04,343.7,332.75,306400,306400,-3.92,-1.13,346.35,"September 22, 23",-0.0113,,,,,
2023-09-21,345.07,350.02,342.31,346.37,335.34,364044,364044,1.3,0.37674,345.9425,"September 21, 23",0.0037674,,,,,
2023-09-20,349.14,354.5,347.52,347.62,336.55,265044,265044,-1.52,-0.43536,349.695,"September 20, 23",-0.0043536,,,,,
2023-09-19,344.97,348.78,341.92,347.59,336.52,396800,396800,2.62,0.75949,345.815,"September 19, 23",0.0075949,,,,,
2023-09-18,348.96,356.89,346.31,346.58,335.54,408608,408608,-2.38,-0.68203,349.685,"September 18, 23",-0.0068203,,,,,
2023-09-15,355.86,355.86,347.75,350.1,338.95,426957,426957,-5.76,-1.62,352.3925,"September 15, 23",-0.0162,,,,,
2023-09-14,350.06,354.35,347.4,353.74,342.47,207600,207600,3.68,1.05,351.3875,"September 14, 23",0.0105,,,,,
2023-09-13,346.54,350.19,345.69,348.76,337.65,220200,220200,2.22,0.64062,347.795,"September 13, 23",0.0064062,,,,,
2023-09-12,346.13,351.56,344.85,348.19,337.1,250800,250800,2.06,0.59515,347.6825,"September 12, 23",0.0059515,,,,,
2023-09-11,346.79,351.89,346.6,348.26,337.17,201105,201105,1.47,0.42389,348.385,"September 11, 23",0.0042389,,,,,
2023-09-08,348.32,348.32,343.35,344.26,333.3,223300,223300,-4.06,-1.17,346.0625,"September 08, 23",-0.0117,,,,,
2023-09-07,348.36,350.54,339.07,349.22,338.1,504800,504800,0.86,0.24687,346.7975,"September 07, 23",0.0024687,,,,,
2023-09-06,356.55,359.36,349.08,350,338.85,401257,401257,-6.55,-1.84,353.7475,"September 06, 23",-0.0184,,,,,
2023-09-05,366.35,366.35,356.72,358.15,346.74,273049,273049,-8.2,-2.24,361.8925,"September 05, 23",-0.0224,,,,,
2023-09-01,369.89,372.42,365.1,368.18,356.45,279400,279400,-1.71,-0.4623,368.8975,"September 01, 23",-0.004623,,,,,
2023-08-31,370.4,373.58,364.93,365.6,353.96,310800,310800,-4.8,-1.3,368.6275,"August 31, 23",-0.013,,,,,
2023-08-30,367.87,370.94,365.95,369.79,358.01,208970,208970,1.92,0.52192,368.6375,"August 30, 23",0.0052192,,,,,
2023-08-29,354.66,368.24,354.66,368.15,356.42,254000,254000,13.49,3.8,361.4275,"August 29, 23",0.038,,,,,
2023-08-28,356.98,357,349.89,354.3,343.02,274100,274100,-2.68,-0.75074,354.5425,"August 28, 23",-0.0075074,,,,,
2023-08-25,354.62,356.22,348.42,353.98,342.71,164214,164214,-0.64,-0.18047,353.31,"August 25, 23",-0.0018047,,,,,
2023-08-24,355.59,357.41,351.4,352.32,341.1,192401,192401,-3.27,-0.9196,354.18,"August 24, 23",-0.009196,,,,,
2023-08-23,351.6,358.08,350.62,356.64,345.28,197210,197210,5.04,1.43,354.235,"August 23, 23",0.0143,,,,,
2023-08-22,350.17,354.13,348.45,351.6,340.4,209200,209200,1.43,0.40837,351.0875,"August 22, 23",0.0040837,,,,,
2023-08-21,352.15,352.71,345.84,350.17,339.02,255800,255800,-1.98,-0.56226,350.2175,"August 21, 23",-0.0056226,,,,,
2023-08-18,347.72,351.03,344.03,349.49,338.36,620200,620200,1.77,0.50903,348.0675,"August 18, 23",0.0050903,,,,,
2023-08-17,367.99,368.78,351.46,351.61,340.41,392341,392341,-16.38,-4.45,359.96,"August 17, 23",-0.0445,,,,,
2023-08-16,368.09,372.51,366.33,367.26,355.56,233849,233849,-0.83,-0.22549,368.5475,"August 16, 23",-0.0022549,,,,,
2023-08-15,370.2,374.59,366.09,368.09,356.37,321300,321300,-2.11,-0.56996,369.7425,"August 15, 23",-0.0056996,,,,,
2023-08-14,371.74,374.34,370,372.67,360.8,323700,323700,0.93,0.25017,372.1875,"August 14, 23",0.0025017,,,,,
2023-08-11,383.89,384.93,372.06,375,363.06,314222,314222,-8.89,-2.32,378.97,"August 11, 23",-0.0232,,,,,
2023-08-10,388.76,391.18,382.94,385.14,372.87,332500,332500,-3.62,-0.93117,387.005,"August 10, 23",-0.0093117,,,,,
2023-08-09,385.11,387.1,381.13,384.2,371.96,238821,238821,-0.91,-0.2363,384.385,"August 09, 23",-0.002363,2023-08-10,1.1,1.1,2023-08-24,2023-07-26
2023-08-08,382.67,386.35,377.86,386.27,372.9,315125,315125,3.6,0.94076,383.2875,"August 08, 23",0.0094076,,,,,
2023-08-07,385.5,387.48,382.29,386.09,372.73,312333,312333,0.59,0.15305,385.34,"August 07, 23",0.0015305,,,,,
2023-08-04,381.8,384.35,376.42,381.49,368.29,301909,301909,-0.31,-0.08119434,381.015,"August 04, 23",-0.0008119434,,,,,
2023-08-03,379.28,379.64,372.86,378.4,365.3,416036,416036,-0.88,-0.23202,377.545,"August 03, 23",-0.0023202,,,,,
2023-08-02,380.96,386.15,377.69,379.91,366.76,388000,388000,-1.05,-0.27562,381.1775,"August 02, 23",-0.0027562,,,,,
2023-08-01,381.94,390.12,381.6,387.16,373.76,379200,379200,5.22,1.37,385.205,"August 01, 23",0.0137,,,,,
2023-07-31,384.02,387.98,381.93,384.74,371.42,336000,336000,0.72,0.18749,384.6675,"July 31, 23",0.0018749,,,,,
2023-07-28,387.89,390,381.9,384.84,371.52,288511,288511,-3.05,-0.78631,386.1575,"July 28, 23",-0.0078631,,,,,
2023-07-27,392.51,393.18,379.43,381.9,368.68,430811,430811,-10.61,-2.7,386.755,"July 27, 23",-0.027,,,,,
2023-07-26,378.4,390.66,376,387.78,374.36,603820,603820,9.38,2.48,383.21,"July 26, 23",0.0248,,,,,
2023-07-25,369.23,379.79,367.1,378.45,365.35,623842,623842,9.22,2.5,373.6425,"July 25, 23",0.025,,,,,
2023-07-24,369.04,372.67,364.3,365.16,352.52,572037,572037,-3.88,-1.05,367.7925,"July 24, 23",-0.0105,,,,,
2023-07-21,365.16,374.06,363.53,369.75,356.95,876700,876700,4.59,1.26,368.125,"July 21, 23",0.0126,,,,,
2023-07-20,357.45,374.46,350.05,361.25,348.75,1277817,1277817,3.8,1.06,360.8025,"July 20, 23",0.0106,,,,,
2023-07-19,357.03,366.49,355.05,365.97,353.3,762000,762000,8.94,2.5,361.135,"July 19, 23",0.025,,,,,
2023-07-18,357.48,365.11,356,357.87,345.48,508227,508227,0.39,0.1091,359.115,"July 18, 23",0.001091,,,,,
2023-07-17,360.87,363.23,354.95,360.02,347.56,755200,755200,-0.85,-0.23554,359.7675,"July 17, 23",-0.0023554,,,,,
2023-07-14,352,369,350,364.01,351.41,1169215,1169215,12.01,3.41,358.7525,"July 14, 23",0.0341,,,,,
2023-07-13,388.37,391.26,381.28,382.66,369.42,351700,351700,-5.71,-1.47,385.8925,"July 13, 23",-0.0147,,,,,
2023-07-12,387.82,392.25,385.04,388.37,374.93,321632,321632,0.55,0.14182,388.37,"July 12, 23",0.0014182,,,,,
2023-07-11,379.03,384.73,378.02,381.88,368.66,412700,412700,2.85,0.75192,380.915,"July 11, 23",0.0075192,,,,,
2023-07-10,364.47,376.95,361.75,376.43,363.4,389400,389400,11.96,3.28,369.9,"July 10, 23",0.0328,,,,,
2023-07-07,365.44,369.58,364.65,365.72,353.06,303100,303100,0.28,0.07661996,366.3475,"July 07, 23",0.0007661996,,,,,
2023-07-06,366.43,367.22,358.77,364.25,351.64,353525,353525,-2.18,-0.59493,364.1675,"July 06, 23",-0.0059493,,,,,
2023-07-05,370.37,372.63,365,371.23,358.38,349745,349745,0.86,0.2322,369.8075,"July 05, 23",0.002322,,,,,
2023-07-03,372.09,373.24,362.1,371.48,358.62,265744,265744,-0.61,-0.16394,369.7275,"July 03, 23",-0.0016394,,,,,
2023-06-30,375.33,379.68,369.47,374.64,361.67,606141,606141,-0.69,-0.18384,374.78,"June 30, 23",-0.0018384,,,,,
