date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,dividend,paymentDate,adjDividend
2022-10-19,417.2,418.77,403.24,408.95,408.95,246427,246400,-8.25,-1.98,408.92,"October 19, 22",-0.0198,,,,,
2022-10-18,419.3,425.23,414.895,420.01,420.01,159641,159600,0.71,0.16933,419.64,"October 18, 22",0.0016933,,,,,
2022-10-17,406.44,417.59,406.11,409.28,409.279999,163446,163400,2.84,0.69875,411.05,"October 17, 22",0.0069875,,,,,
2022-10-14,407.33,413.54,398.56,400.41,400.41,154330,154300,-6.92,-1.7,401.11,"October 14, 22",-0.017,,,,,
2022-10-13,394.26,407.65,389.835,404.07,404.07,191937,191900,9.81,2.49,401.28,"October 13, 22",0.0249,,,,,
2022-10-12,406.2,413.4399,404.16,405.31,405.309998,251166,251200,-0.89,-0.2191,407.62,"October 12, 22",-0.002191,,,,,
2022-10-11,402.24,406.11,394.375,405.73,405.73,346662,346700,3.49,0.86764,402.75,"October 11, 22",0.0086764,,,,,
2022-10-10,402.65,403.66,391.515,396.31,396.309998,241397,241400,-6.34,-1.57,397,"October 10, 22",-0.0157,,,,,
2022-10-07,407.3,411.73,399.31,402.2,402.2,327728,327700,-5.1,-1.25,403.55,"October 07, 22",-0.0125,,,,,
2022-10-06,430.77,434.95,410.72,413.82,413.82,304626,304600,-16.95,-3.93,416.03,"October 06, 22",-0.0393,,,,,
2022-10-05,434.66,443.98,428.64,439.98,439.98,131221,131200,5.32,1.22,438.9,"October 05, 22",0.0122,,,,,
2022-10-04,430.25,441.775,430.25,441.14,441.14,355561,355600,10.89,2.53,440.4,"October 04, 22",0.0253,,,,,
2022-10-03,415.16,430.99,409.32,423.91,423.91,221212,221200,8.75,2.11,422.85,"October 03, 22",0.0211,,,,,
2022-09-30,422.28,427.65,410.8,412.01,412.01,232517,232500,-10.27,-2.43,416.25,"September 30, 22",-0.0243,,,,,
2022-09-29,429.84,431.1,422.22,424.84,424.839996,158191,158200,-5,-1.16,425.94,"September 29, 22",-0.0116,,,,,
2022-09-28,427.93,436.14,425.33,433.03,433.029999,141307,141300,5.1,1.19,432.2,"September 28, 22",0.0119,,,,,
2022-09-27,435.87,439,420.205,425.57,425.57,179368,179400,-10.3,-2.36,426.76,"September 27, 22",-0.0236,,,,,
2022-09-26,430.47,436.51,425.45,428.18,428.179993,161052,161100,-2.29,-0.53198,429.34,"September 26, 22",-0.0053198,,,,,
2022-09-23,432.71,438.14,423.64,427.91,427.91,191552,191600,-4.8,-1.11,428.8,"September 23, 22",-0.0111,,,,,
2022-09-22,446.93,446.93,435.23,439.59,439.589996,179068,179100,-7.34,-1.64,439.21,"September 22, 22",-0.0164,,,,,
2022-09-21,452.95,461.245,448.77,449.7,449.7,210961,211000,-3.25,-0.71752,454.51,"September 21, 22",-0.0071752,,,,,
2022-09-20,443.62,452.58,436.5,450.07,450.07,346548,346500,6.45,1.45,447.04,"September 20, 22",0.0145,,,,,
2022-09-19,463.23,466.27,442.72,449.84,449.839996,234724,234700,-13.39,-2.89,449.85,"September 19, 22",-0.0289,,,,,
2022-09-16,453.57,466.43,449.71,465.95,465.95,496379,496400,12.38,2.73,462.02,"September 16, 22",0.0273,,,,,
2022-09-15,459.65,463.58,451.3,458,458,307891,307900,-1.65,-0.35897,456.42,"September 15, 22",-0.0035897,,,,,
2022-09-14,454.34,465.38,446.605,463.98,463.98,312492,312500,9.64,2.12,461.23,"September 14, 22",0.0212,,,,,
2022-09-13,451.21,461.28,451.015,454.33,454.329987,295351,295400,3.12,0.69147,455.83,"September 13, 22",0.0069147,,,,,
2022-09-12,456.91,465.68,453.39,460.67,460.67,220833,220800,3.76,0.82292,461.25,"September 12, 22",0.0082292,,,,,
2022-09-09,458.33,460.62,450.38,451.77,451.769989,119317,119300,-6.56,-1.43,453.37,"September 09, 22",-0.0143,,,,,
2022-09-08,447.28,457.37,447.28,451.61,451.609985,89443,89400,4.33,0.96807,451.78,"September 08, 22",0.0096807,,,,,
2022-09-07,440.12,452.2,439.03,449.54,449.54,106048,106000,9.42,2.14,448.52,"September 07, 22",0.0214,,,,,
2022-09-06,438.27,451.18,437.14,441.63,441.63,145139,145100,3.36,0.76665,442.73,"September 06, 22",0.0076665,,,,,
2022-09-02,444.84,452.4,435.67,439.78,439.779999,165408,165400,-5.06,-1.14,442.85,"September 02, 22",-0.0114,,,,,
2022-09-01,445,446.76,435.81,442.82,442.82,166327,166300,-2.18,-0.48989,440.51,"September 01, 22",-0.0048989,,,,,
2022-08-31,456.19,463.3,445.02,449.4,449.399994,200899,200900,-6.79,-1.49,449.25,"August 31, 22",-0.0149,,,,,
2022-08-30,466.39,468.235,452.525,455.83,455.829987,149217,149200,-10.56,-2.26,456.72,"August 30, 22",-0.0226,,,,,
2022-08-29,471.85,476.435,461.81,462.54,462.54,115451,115400,-9.31,-1.97,466.5,"August 29, 22",-0.0197,,,,,
2022-08-26,483.39,485.87,472.91,476.85,476.85,100929,100900,-6.54,-1.35,476.65,"August 26, 22",-0.0135,,,,,
2022-08-25,478.16,487.08,478.02,485.58,485.579987,72870,72900,7.42,1.55,483.27,"August 25, 22",0.0155,,,,,
2022-08-24,476.13,482.98,472.34,478.72,478.72,101933,101900,2.59,0.54397,479.44,"August 24, 22",0.0054397,,,,,
2022-08-23,475.51,482.05,475.51,476.13,476.13,65334,65300,0.62,0.13039,477.23,"August 23, 22",0.0013039,,,,,
2022-08-22,479.48,482.74,475.075,477.92,477.92,120744,120700,-1.56,-0.32535,478.37,"August 22, 22",-0.0032535,,,,,
2022-08-19,495.48,497.19,486.89,489.79,489.79,148791,148800,-5.69,-1.15,489.62,"August 19, 22",-0.0115,,,,,
2022-08-18,501.61,502.96,494.68,497.38,497.38,110707,110600,-4.23,-0.84328,497.93,"August 18, 22",-0.0084328,,,,,
2022-08-17,493.28,502.38,493.28,499.18,499.179993,101713,101700,5.9,1.2,499.04,"August 17, 22",0.012,,,,,
2022-08-16,489.79,501.75,489.155,501.49,501.48999,130166,130200,11.7,2.39,498.89,"August 16, 22",0.0239,,,,,
2022-08-15,491.13,495.9,489.3,489.79,489.79,115043,115000,-1.34,-0.27284,491.54,"August 15, 22",-0.0027284,,,,,
2022-08-12,490.07,491.43,484.3,490.75,490.75,83200,83200,0.68,0.13876,488.99,"August 12, 22",0.0013876,,,,,
2022-08-11,503.88,506.0074,485.61,486.23,486.23,135244,135200,-17.65,-3.5,491.36,"August 11, 22",-0.035,,,,,
2022-08-10,495.47,507.99,495.385,501.11,501.109985,170564,170600,5.64,1.14,501.16,"August 10, 22",0.0114,,,,,
2022-08-09,489.51,492.68,485.42,490.58,490.579987,164361,164400,1.07,0.21859,489.98,"August 09, 22",0.0021859,,,,,
2022-08-08,483.03,491.52,482.47,489.84,489.839996,190459,190500,6.81,1.41,488.55,"August 08, 22",0.0141,,,,,
2022-08-05,472.55,489.64,470.29,482.47,482.47,140542,140500,9.92,2.1,482.72,"August 05, 22",0.021,,,,,
2022-08-04,480,480,469.95,475.4,475.399994,234042,234000,-4.6,-0.95833,474.88,"August 04, 22",-0.0095833,,,,,
2022-08-03,465,476.17,462.83,470.46,470.459991,140414,140400,5.46,1.17,470.23,"August 03, 22",0.0117,,,,,
2022-08-02,458.32,464.23,450.37,462.6,462.6,102401,102400,4.28,0.93385,460.76,"August 02, 22",0.0093385,,,,,
2022-08-01,458.13,463.87,454.21,460.7,460.7,116347,116300,2.57,0.56098,460.45,"August 01, 22",0.0056098,,,,,
2022-07-29,455.03,463.325,448.725,462.03,462.029999,139056,139100,7,1.54,458.31,"July 29, 22",0.0154,,,,,
2022-07-28,436.73,457.13,434.75,456.27,456.269989,115638,115600,19.54,4.47,451.21,"July 28, 22",0.0447,,,,,
2022-07-27,429.44,438.84,429.44,437.67,437.67,231722,231700,8.23,1.92,435.38,"July 27, 22",0.0192,,,,,
2022-07-26,471.94,471.94,424,427.62,427.619995,340694,340700,-44.32,-9.39,434.73,"July 26, 22",-0.0939,,,,,
2022-07-25,465.88,471.275,462.4677,469.7,469.7,284920,284900,3.82,0.81995,469.02,"July 25, 22",0.0081995,,,,,
2022-07-22,464.96,468.4,459.395,467.65,467.649994,99456,99500,2.69,0.57854,466.23,"July 22, 22",0.0057854,,,,,
2022-07-21,446.13,467.49,445.07,466.22,466.22,280103,280100,20.09,4.5,458.46,"July 21, 22",0.045,,,,,
2022-07-20,444.32,451.02,441.48,450,450,193058,193000,5.68,1.28,448.84,"July 20, 22",0.0128,,,,,
2022-07-19,431.3,441.17,429.42,440.43,440.429993,178509,178500,9.13,2.12,436.59,"July 19, 22",0.0212,,,,,
2022-07-18,431.56,436.12,424.56,425.4,425.399994,102846,102800,-6.16,-1.43,429.3,"July 18, 22",-0.0143,,,,,
2022-07-15,423.35,429.06,421.285,428.3,428.299988,110566,110600,4.95,1.17,426.53,"July 15, 22",0.0117,,,,,
2022-07-14,409.98,421.69,403.09,419.5,419.5,123087,123100,9.52,2.32,416.62,"July 14, 22",0.0232,,,,,
2022-07-13,406.32,419.27,403.315,416.32,416.32,178749,178700,10,2.46,415.48,"July 13, 22",0.0246,,,,,
2022-07-12,421.59,423.48,410.71,412.13,412.13,121182,121200,-9.46,-2.24,416.03,"July 12, 22",-0.0224,,,,,
2022-07-11,417.47,421.66,412.8,417.82,417.82,116827,116800,0.35,0.08383836,418.63,"July 11, 22",0.0008383836,,,,,
2022-07-08,421.12,423.62,413.36,418.85,418.85,126475,126500,-2.27,-0.53904,418.47,"July 08, 22",-0.0053904,,,,,
2022-07-07,419.54,424.58,417.14,423.61,423.609985,130209,130200,4.07,0.97011,422.12,"July 07, 22",0.0097011,,,,,
2022-07-06,413.87,423.95,410.5,419,419,157711,157700,5.13,1.24,419.13,"July 06, 22",0.0124,,,,,
2022-07-05,404.88,412.66,398.79,411.33,411.329987,125695,125700,6.45,1.59,409.88,"July 05, 22",0.0159,,,,,
2022-07-01,398.33,408.69,397.405,408.26,408.26,119192,119200,9.93,2.49,405.39,"July 01, 22",0.0249,,,,,
2022-06-30,399.73,405.675,390.245,400.9,400.899994,179785,179800,1.17,0.2927,400.22,"June 30, 22",0.002927,,,,,
2022-06-29,401.6,402.68,393.51,401.06,401.059998,95033,95000,-0.54,-0.13446,399.04,"June 29, 22",-0.0013446,,,,,
2022-06-28,416.84,418.41,401.115,401.36,401.359985,118370,118400,-15.48,-3.71,404.06,"June 28, 22",-0.0371,,,,,
2022-06-27,417.73,419.93,411.1,415.03,415.029999,153327,153300,-2.7,-0.64635,415.94,"June 27, 22",-0.0064635,,,,,
2022-06-24,406.67,417.55,404.79,416.15,416.149994,231066,231100,9.48,2.33,413.79,"June 24, 22",0.0233,,,,,
2022-06-23,388.41,402.95,385.005,402.24,402.23999,150237,150200,13.83,3.56,398.19,"June 23, 22",0.0356,,,,,
2022-06-22,381.91,390.84,377.23,386.63,386.63,168395,168400,4.72,1.24,386.88,"June 22, 22",0.0124,,,,,
2022-06-21,384.44,387.91,373.531,385.01,385.01,191364,191400,0.57,0.14827,384.82,"June 21, 22",0.0014827,,,,,
2022-06-17,375.27,379.79,373.15,379.03,379.029999,395880,395900,3.76,1,377.96,"June 17, 22",0.01,,,,,
2022-06-16,384.5,389.99,371.52,374.79,374.79,267719,267700,-9.71,-2.53,376.71,"June 16, 22",-0.0253,,,,,
2022-06-15,383.72,399.87,383.42,395.8,395.799988,253381,253400,12.08,3.15,393.4,"June 15, 22",0.0315,,,,,
2022-06-14,382.81,386.73,377.13,379.41,379.41,207733,207700,-3.4,-0.88817,380.83,"June 14, 22",-0.0088817,,,,,
2022-06-13,386.26,392.62,378.45,381.14,381.14,199976,199900,-5.12,-1.33,382.31,"June 13, 22",-0.0133,,,,,
2022-06-10,398.27,406.33,395.63,401.81,401.809998,209396,209400,3.54,0.88884,401.57,"June 10, 22",0.0088884,,,,,
2022-06-09,404.19,415.01,404,404.83,404.829987,149544,149500,0.64,0.15834,408.5,"June 09, 22",0.0015834,,,,,
2022-06-08,420.59,422.76,407.4103,408.48,408.48,150989,151000,-12.11,-2.88,411.04,"June 08, 22",-0.0288,,,,,
2022-06-07,411.78,422.79,409.6,421.88,421.88,141544,141500,10.1,2.45,420.23,"June 07, 22",0.0245,,,,,
2022-06-06,424.4,425.07,412.75,416.59,416.589996,218011,218000,-7.81,-1.84,418.07,"June 06, 22",-0.0184,,,,,
2022-06-03,415.08,421.47,411.58,420.45,420.45,160093,160100,5.37,1.29,418.12,"June 03, 22",0.0129,,,,,
2022-06-02,403.57,420.69,401.85,419.56,419.559998,275349,275300,15.99,3.96,416.19,"June 02, 22",0.0396,,,,,
2022-06-01,412.2,416.63,401.855,406.25,406.25,239663,239700,-5.95,-1.44,406.97,"June 01, 22",-0.0144,,,,,
2022-05-31,406.96,411.47,398.26,409.55,409.549988,525026,525000,2.59,0.63643,408.23,"May 31, 22",0.0063643,,,,,
2022-05-27,406.41,410.93,397.956,410.92,410.92,263283,263300,4.51,1.11,407.47,"May 27, 22",0.0111,,,,,
2022-05-26,399,404.17,398.125,401.62,401.619995,252776,252800,2.62,0.65664,401.45,"May 26, 22",0.0065664,,,,,
2022-05-25,389.16,399.105,386.48,398.1,398.1,284491,284500,8.94,2.3,393.97,"May 25, 22",0.023,,,,,
2022-05-24,394.59,397.375,389.14,390.84,390.839996,306363,306300,-3.75,-0.95035,392.33,"May 24, 22",-0.0095035,,,,,
2022-05-23,399.26,403.13,391.345,398.72,398.72,313377,313400,-0.54,-0.13525,398.94,"May 23, 22",-0.0013525,,,,,
2022-05-20,376.72,395.43,376.7,395.42,395.42,361795,361800,18.7,4.96,389.05,"May 20, 22",0.0496,,,,,
2022-05-19,375.73,385.56,372.255,378.72,378.72,387831,387800,2.99,0.79578,380.3,"May 19, 22",0.0079578,,,,,
2022-05-18,371.53,378.48,371.29,375.63,375.63,332100,332100,4.1,1.1,375.38,"May 18, 22",0.011,,,,,
2022-05-17,369.17,380.62,369.065,379.6,379.6,252308,252300,10.43,2.83,376.22,"May 17, 22",0.0283,,,,,
2022-05-16,359.43,370.07,357.6,364.4,364.399994,227788,227800,4.97,1.38,364.48,"May 16, 22",0.0138,,,,,
2022-05-13,356.64,365.7,352.81,361.53,361.529999,189927,189900,4.89,1.37,362.31,"May 13, 22",0.0137,,,,,
2022-05-12,347.24,357.77,346.66,352.73,352.73,244943,244900,5.49,1.58,352.55,"May 12, 22",0.0158,,,,,
2022-05-11,353.45,364.31,349.17,351.09,351.089996,250276,250300,-2.36,-0.6677,353.72,"May 11, 22",-0.006677,,,,,
2022-05-10,347.73,362.04,345.44,358.41,358.41,357810,357800,10.68,3.07,355.16,"May 10, 22",0.0307,,,,,
2022-05-09,345.65,350.62,340.48,341.44,341.44,303129,303100,-4.21,-1.22,343.15,"May 09, 22",-0.0122,,,,,
2022-05-06,355.43,357.25,345.3,349.89,349.89,497591,497600,-5.54,-1.56,351.14,"May 06, 22",-0.0156,,,,,
2022-05-05,374.76,376.13,360.63,362.67,362.67,191222,191200,-12.09,-3.23,364.58,"May 05, 22",-0.0323,,,,,
2022-05-04,370.22,380.63,361.77,378.42,378.42,333566,333600,8.2,2.21,371.35,"May 04, 22",0.0221,,,,,
2022-05-03,374.41,376.945,369.1,370.52,370.519989,369409,369400,-3.89,-1.04,371.56,"May 03, 22",-0.0104,,,,,
2022-05-02,373.11,377.22,367.33,374.09,374.089996,640163,640200,0.98,0.26266,372.83,"May 02, 22",0.0026266,,,,,
2022-04-29,381.53,381.53,372.98,373.51,373.51,317889,317900,-8.02,-2.1,375.66,"April 29, 22",-0.021,,,,,
2022-04-28,395.97,400,372.89,385.38,385.38,694561,694600,-10.59,-2.67,386.03,"April 28, 22",-0.0267,,,,,
2022-04-27,372.05,376.905,368.85,375.28,375.279999,458741,458700,3.23,0.86816,373.77,"April 27, 22",0.0086816,,,,,
2022-04-26,384,384,367.45,369.34,369.339996,515397,515400,-14.66,-3.82,370.39,"April 26, 22",-0.0382,,,,,
2022-04-25,380,390.24,378.065,386.5,386.5,393166,393100,6.5,1.71,386.01,"April 25, 22",0.0171,,,,,
2022-04-22,386.91,389.05,381.735,382.6,382.6,195040,195000,-4.31,-1.11,384.1,"April 22, 22",-0.0111,,,,,
2022-04-21,412.42,412.42,384.4403,386.67,386.67,319035,319000,-25.75,-6.24,393.19,"April 21, 22",-0.0624,,,,,
2022-04-20,413.45,416.37,405.2,408.09,408.089996,222366,222400,-5.36,-1.3,409.5,"April 20, 22",-0.013,,,,,
2022-04-19,402.87,414.53,402.7817,409.55,409.549988,314816,314800,6.68,1.66,408.79,"April 19, 22",0.0166,,,,,
2022-04-18,413.33,414.77,403.45,404.74,404.73999,197626,197600,-8.59,-2.08,406.06,"April 18, 22",-0.0208,,,,,
2022-04-14,417.8,417.92,411.62,413.72,413.72,145352,145400,-4.08,-0.97654,414.35,"April 14, 22",-0.0097654,,,,,
2022-04-13,405,416.37,402.555,414.98,414.98,177729,177700,9.98,2.46,413.36,"April 13, 22",0.0246,,,,,
2022-04-12,416.84,417.45,405.485,407.4,407.399994,221060,221100,-9.44,-2.26,409.51,"April 12, 22",-0.0226,,,,,
2022-04-11,414.23,416.8,409.54,411.01,411.01,249657,249700,-3.22,-0.77735,412.18,"April 11, 22",-0.0077735,,,,,
2022-04-08,419.59,429.14,418.16,418.75,418.75,219705,219700,-0.84,-0.2002,422.8,"April 08, 22",-0.002002,,,,,
2022-04-07,417.63,426.18,414.48,421.18,421.179993,274501,274500,3.55,0.85003,421.29,"April 07, 22",0.0085003,,,,,
2022-04-06,437.09,437.27,414.55,419.1,419.1,441020,441000,-17.99,-4.12,422.68,"April 06, 22",-0.0412,,,,,
2022-04-05,450.46,453.49,437.38,439.91,439.91,349938,349900,-10.55,-2.34,441.56,"April 05, 22",-0.0234,,,,,
2022-04-04,450.88,459.45,450.88,452.43,452.429993,154079,154100,1.55,0.34377,454.14,"April 04, 22",0.0034377,,,,,
2022-04-01,466.05,468.67,447.6,449.29,449.29,346340,346300,-16.76,-3.6,453.17,"April 01, 22",-0.036,,,,,
2022-03-31,473.35,475.86,466.3,466.46,466.459991,254467,254500,-6.89,-1.46,469.72,"March 31, 22",-0.0146,,,,,
2022-03-30,476.03,479.91,472.03,476.96,476.959991,173081,173100,0.93,0.19537,475.45,"March 30, 22",0.0019537,,,,,
2022-03-29,469.32,480.99,468.91,479.36,479.359985,234937,234900,10.04,2.14,476.21,"March 29, 22",0.0214,,,,,
2022-03-28,457.44,464.44,454.07,462.39,462.39,216391,216400,4.95,1.08,460.7,"March 28, 22",0.0108,,,,,
2022-03-25,468.49,469.12,455.6,457.5,457.5,300041,300000,-10.99,-2.35,458.91,"March 25, 22",-0.0235,,,,,
2022-03-24,464.55,465.63,459.5,465.17,465.17,145680,145700,0.62,0.13346,463.27,"March 24, 22",0.0013346,,,,,
2022-03-23,478.7,478.7,464.11,464.42,464.42,191012,191000,-14.28,-2.98,467.5,"March 23, 22",-0.0298,,,,,
2022-03-22,484.69,489.12,483.11,484.79,484.79,231577,231600,0.1,0.02063174,486.17,"March 22, 22",0.0002063174,,,,,
2022-03-21,487.89,491.33,473.735,483.73,483.73,209772,209800,-4.16,-0.85265,481.03,"March 21, 22",-0.0085265,,,,,
2022-03-18,474.95,492.53,470.6,491.65,491.649994,580324,580300,16.7,3.52,488.42,"March 18, 22",0.0352,,,,,
2022-03-17,482.87,487.17,477.635,480.2,480.2,277041,277000,-2.67,-0.55294,481.4,"March 17, 22",-0.0055294,,,,,
2022-03-16,483.7,488.36,467.65,483.72,483.72,224597,224600,0.02,0.00413479,479.59,"March 16, 22",4.13479e-05,,,,,
2022-03-15,468.52,479.72,465.91,478.68,478.679993,225922,225900,10.16,2.17,474.96,"March 15, 22",0.0217,,,,,
2022-03-14,462.15,479.15,460.11,466.03,466.029999,265731,265700,3.88,0.83955,468.3,"March 14, 22",0.0083955,,,,,
2022-03-11,484.59,484.59,462.33,463.18,463.179993,142464,142500,-21.41,-4.42,467.14,"March 11, 22",-0.0442,,,,,
2022-03-10,478.06,486.98,476.82,481.61,481.609985,189650,189700,3.55,0.74258,480.29,"March 10, 22",0.0074258,,,,,
2022-03-09,476.54,492.02,473.72,485.92,485.92,241311,241300,9.38,1.97,486.42,"March 09, 22",0.0197,,,,,
2022-03-08,475.14,487.405,468.56,468.91,468.91,293289,293300,-6.23,-1.31,476.87,"March 08, 22",-0.0131,,,,,
2022-03-07,489.31,497.765,476.39,477.02,477.019989,254033,254000,-12.29,-2.51,483.8,"March 07, 22",-0.0251,,,,,
2022-03-04,483.52,502.715,480.6,497.23,497.23,326777,326800,13.71,2.84,495.06,"March 04, 22",0.0284,,,,,
2022-03-03,495.29,495.29,481.56,481.97,481.97,172691,172700,-13.32,-2.69,485.13,"March 03, 22",-0.0269,,,,,
2022-03-02,477.23,492.485,474.06,490,490,178244,178200,12.77,2.68,488.03,"March 02, 22",0.0268,,,,,
2022-03-01,471.18,483.39,465.06,475.46,475.459991,324555,324600,4.28,0.90836,476.5,"March 01, 22",0.0090836,,,,,
2022-02-28,467.3,479.82,464.27,471.19,471.19,398250,398300,3.89,0.83244,470.95,"February 28, 22",0.0083244,,,,,
2022-02-25,468.61,473.86,461.485,473.39,473.39,185763,185800,4.78,1.02,469.93,"February 25, 22",0.0102,,,,,
2022-02-24,435.9,473.4,435.42,472.45,472.45,259694,259700,36.55,8.38,460.81,"February 24, 22",0.0838,,,,,
2022-02-23,488.69,488.69,453.73,454.8,454.799988,381108,381100,-33.89,-6.93,462.27,"February 23, 22",-0.0693,,,,,
2022-02-22,493.28,495.285,483.43,485.16,485.16,218146,218100,-8.12,-1.65,488.28,"February 22, 22",-0.0165,,,,,
2022-02-18,507.79,513.41,495.505,498.2,498.2,228399,228400,-9.59,-1.89,500.52,"February 18, 22",-0.0189,,,,,
2022-02-17,505.5,512.79,498.19,508.93,508.929993,194544,194500,3.43,0.67854,508.42,"February 17, 22",0.0067854,,,,,
2022-02-16,512.64,514.74,503.31,511.56,511.559998,188461,188500,-1.08,-0.21067,508.88,"February 16, 22",-0.0021067,,,,,
2022-02-15,513.53,522.68,510.06,517.93,517.929993,143811,143800,4.4,0.85681,515.61,"February 15, 22",0.0085681,,,,,
2022-02-14,515.04,526.85,508.53,512.4,512.4,221199,221200,-2.64,-0.51258,516.88,"February 14, 22",-0.0051258,,,,,
2022-02-11,520.58,528.6,514.98,516.62,516.619995,322394,322400,-3.96,-0.76069,520.9,"February 11, 22",-0.0076069,,,,,
2022-02-10,509.68,531.03,509.68,516.82,516.82,285819,285800,7.14,1.4,520.59,"February 10, 22",0.014,,,,,
2022-02-09,520,523.6,515.1828,523.43,523.429993,366780,366800,3.43,0.65962,521.58,"February 09, 22",0.0065962,,,,,
2022-02-08,504.45,512.98,501.415,512.48,512.47998,196269,196300,8.03,1.59,508.8,"February 08, 22",0.0159,,,,,
2022-02-07,502.28,507.83,499.01,502.74,502.73999,232938,232900,0.46,0.09158238,503.64,"February 07, 22",0.0009158238,,,,,
2022-02-04,494.2,506.435,492,502.06,502.059998,206107,206100,7.86,1.59,500.78,"February 04, 22",0.0159,,,,,
2022-02-03,493.26,502.01,490.51,495.22,495.22,209220,209200,1.96,0.39736,497.04,"February 03, 22",0.0039736,,,,,
2022-02-02,498.2,506.05,495.43,504.66,504.66,249019,249000,6.46,1.3,502.78,"February 02, 22",0.013,,,,,
2022-02-01,495.4,498.895,484.32,497.54,497.54,369002,369000,2.14,0.43197,494.51,"February 01, 22",0.0043197,,,,,
2022-01-31,490.12,499.035,478.655,494.99,494.98999,402445,402400,4.87,0.99363,491.5,"January 31, 22",0.0099363,,,,,
2022-01-28,426.46,497,425.72,493.12,493.119995,753639,753500,66.66,15.63,476.05,"January 28, 22",0.1563,,,,,
2022-01-27,422.45,430.765,420.5,422.99,422.98999,298575,298600,0.54,0.12783,424.85,"January 27, 22",0.0012783,,,,,
2022-01-26,425.26,429.15,413.92,417.29,417.29,170550,170600,-7.97,-1.87,421.78,"January 26, 22",-0.0187,,,,,
2022-01-25,432.52,436.95,416.23,416.77,416.769989,258691,258700,-15.75,-3.64,421.34,"January 25, 22",-0.0364,,,,,
2022-01-24,420,440.3,416.04,439.45,439.45,299744,299700,19.45,4.63,429.01,"January 24, 22",0.0463,,,,,
2022-01-21,430.65,436.53,425.55,427.03,427.029999,354302,354300,-3.62,-0.84059,429.65,"January 21, 22",-0.0084059,,,,,
2022-01-20,440.44,448.66,430.84,430.97,430.97,174307,174300,-9.47,-2.15,438.37,"January 20, 22",-0.0215,,,,,
2022-01-19,435.77,447.62,432.3,438.8,438.799988,533979,534000,3.03,0.69532,439.7,"January 19, 22",0.0069532,,,,,
2022-01-18,433.15,440.01,431.39,435.94,435.94,339866,339900,2.79,0.64412,435.87,"January 18, 22",0.0064412,,,,,
2022-01-14,433.94,438.43,419.5,436.44,436.44,327175,327200,2.5,0.57612,430.06,"January 14, 22",0.0057612,,,,,
2022-01-13,449.53,455.81,438.07,438.58,438.579987,258815,258800,-10.95,-2.44,445.07,"January 13, 22",-0.0244,,,,,
2022-01-12,451,453.82,447.44,451.98,451.98,238197,238200,0.98,0.21729,450.85,"January 12, 22",0.0021729,,,,,
2022-01-11,440.19,450.54,439.97,448.5,448.5,221564,221600,8.31,1.89,447.29,"January 11, 22",0.0189,,,,,
2022-01-10,433.96,440.49,430.1,440.19,440.19,305808,305800,6.23,1.44,435.05,"January 10, 22",0.0144,,,,,
2022-01-07,440.67,449.83,439.645,440.05,440.049988,230927,230900,-0.62,-0.14069,441.99,"January 07, 22",-0.0014069,,,,,
2022-01-06,426.94,448.43,426.94,443.53,443.529999,230576,230600,16.59,3.89,442.65,"January 06, 22",0.0389,,,,,
2022-01-05,439.2,444.48,425.43,425.89,425.89,298432,298200,-13.31,-3.03,433.62,"January 05, 22",-0.0303,,,,,
2022-01-04,445.52,447.14,438.64,445.83,445.829987,239563,239600,0.31,0.06958161,443.71,"January 04, 22",0.0006958161,,,,,
2022-01-03,437.15,445.1395,433.7,443.13,443.13,217866,217900,5.98,1.37,441.87,"January 03, 22",0.0137,,,,,
2021-12-31,436.17,440.37,433.47,433.67,433.67,142730,142700,-2.5,-0.57317,435.41,"December 31, 21",-0.0057317,,,,,
2021-12-30,440.65,444.12,436.98,437.11,437.109985,291864,291900,-3.54,-0.80336,439.1,"December 30, 21",-0.0080336,,,,,
2021-12-29,435,440.89,433.1,439.63,439.63,179282,179300,4.63,1.06,438.39,"December 29, 21",0.0106,,,,,
2021-12-28,432.88,436.76,430.95,433.7,433.7,219213,219200,0.82,0.18943,433.92,"December 28, 21",0.0018943,,,,,
2021-12-27,435.99,438.31,430.5,434.88,434.88,163566,163600,-1.11,-0.25459,433.78,"December 27, 21",-0.0025459,,,,,
2021-12-23,430,436.985,429.26,435.1,435.1,143413,143400,5.1,1.19,434.71,"December 23, 21",0.0119,,,,,
2021-12-22,423.37,434,423.37,430.26,430.26,204731,204700,6.89,1.63,430.21,"December 22, 21",0.0163,,,,,
2021-12-21,425,430.77,422.03,424.72,424.72,370843,370800,-0.28,-0.06588235,425.58,"December 21, 21",-0.0006588235,,,,,
2021-12-20,409.67,424.79,408.73,423.13,423.13,305610,305600,13.46,3.29,419.97,"December 20, 21",0.0329,,,,,
2021-12-17,404.6,414.98,404.33,412.25,412.25,735264,735300,7.65,1.89,411.98,"December 17, 21",0.0189,,,,,
2021-12-16,416.08,423.01,405.03,408.46,408.459991,477983,478000,-7.62,-1.83,409.12,"December 16, 21",-0.0183,,,,,
2021-12-15,407.27,415.465,401.34,415.01,415.01,361683,361700,7.74,1.9,409.36,"December 15, 21",0.019,,,,,
