date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,declarationDate,recordDate,dividend
2023-07-28,64.71,64.85,63.98,64.2,64.06,2456800,2456800,-0.51,-0.78813,64.435,"July 28, 23",-0.0078813,,,,,
2023-07-27,64.87,65.02,63.87,64.05,63.91,2450726,2450726,-0.82,-1.26,64.4525,"July 27, 23",-0.0126,,,,,
2023-07-26,64.84,65.33,64.06,64.52,64.37,2205776,2205776,-0.32,-0.49352,64.6875,"July 26, 23",-0.0049352,,,,,
2023-07-25,64.89,65.86,64.75,65.07,64.92,1791710,1791710,0.18,0.27739,65.1425,"July 25, 23",0.0027739,,,,,
2023-07-24,65.43,65.95,64.97,65.27,65.12,1546044,1546044,-0.16,-0.24454,65.405,"July 24, 23",-0.0024454,,,,,
2023-07-21,65.69,65.81,65.08,65.26,65.11,1483744,1483744,-0.43,-0.65459,65.46,"July 21, 23",-0.0065459,,,,,
2023-07-20,66.02,66.07,65.23,65.59,65.44,2048719,2048719,-0.43,-0.65132,65.7275,"July 20, 23",-0.0065132,,,,,
2023-07-19,66.36,66.37,64.86,65.72,65.57,2943300,2943300,-0.64,-0.96444,65.8275,"July 19, 23",-0.0096444,,,,,
2023-07-18,66.04,67.18,65.96,67.02,66.87,2535622,2535622,0.98,1.48,66.55,"July 18, 23",0.0148,,,,,
2023-07-17,66.03,66.72,65.95,66.29,66.14,1985200,1985200,0.26,0.39376,66.2475,"July 17, 23",0.0039376,,,,,
2023-07-14,66.63,66.67,65.9,66.12,65.97,1475800,1475800,-0.51,-0.76542,66.33,"July 14, 23",-0.0076542,,,,,
2023-07-13,66.22,66.91,65.85,66.68,66.53,1069900,1069900,0.46,0.69465,66.415,"July 13, 23",0.0069465,,,,,
2023-07-12,66.88,67.02,66.06,66.11,65.96,1333855,1333855,-0.77,-1.15,66.5175,"July 12, 23",-0.0115,,,,,
2023-07-11,66.01,66.74,65.87,66.25,66.1,1701200,1701200,0.24,0.36358,66.2175,"July 11, 23",0.0036358,,,,,
2023-07-10,64.97,65.9,64.65,65.81,65.66,1395232,1395232,0.84,1.29,65.3325,"July 10, 23",0.0129,,,,,
2023-07-07,63.42,64.93,63.33,64.26,64.12,1271700,1271700,0.84,1.32,63.985,"July 07, 23",0.0132,,,,,
2023-07-06,63.57,63.69,62.92,63.56,63.42,1796100,1796100,-0.01,-0.01573069,63.435,"July 06, 23",-0.0001573069,,,,,
2023-07-05,64.62,65.05,64,64.12,63.98,1450420,1450420,-0.5,-0.77375,64.4475,"July 05, 23",-0.0077375,,,,,
2023-07-03,64.91,65.32,64.5,65.24,65.09,702300,702300,0.33,0.5084,64.9925,"July 03, 23",0.005084,,,,,
2023-06-30,65.16,65.73,64.65,65.36,65.21,1880700,1880700,0.2,0.30694,65.225,"June 30, 23",0.0030694,,,,,
2023-06-29,63.45,64.59,63,64.4,64.26,2852110,2852110,0.95,1.5,63.86,"June 29, 23",0.015,,,,,
2023-06-28,64.3,64.59,63.55,63.66,63.52,2829800,2829800,-0.64,-0.99533,64.025,"June 28, 23",-0.0099533,,,,,
2023-06-27,63.52,64.01,63.15,63.93,63.79,3152338,3152338,0.41,0.64547,63.6525,"June 27, 23",0.0064547,,,,,
2023-06-26,63.3,64.02,63.16,63.22,63.08,2882100,2882100,-0.08,-0.12638,63.425,"June 26, 23",-0.0012638,,,,,
2023-06-23,62.71,63.53,62.02,63.37,63.23,5020506,5020506,0.66,1.05,62.9075,"June 23, 23",0.0105,,,,,
2023-06-22,64.07,64.07,63.16,63.52,63.38,2803900,2803900,-0.55,-0.85844,63.705,"June 22, 23",-0.0085844,,,,,
2023-06-21,63.78,64.71,63.44,64.13,63.99,2810780,2810780,0.35,0.54876,64.015,"June 21, 23",0.0054876,,,,,
2023-06-20,63.82,64.39,63.49,64.12,63.98,2438709,2438709,0.3,0.47007,63.955,"June 20, 23",0.0047007,,,,,
2023-06-16,65,65.24,64.04,64.52,64.37,4462600,4462600,-0.48,-0.73846,64.7,"June 16, 23",-0.0073846,,,,,
2023-06-15,63.87,64.86,63.72,64.71,64.56,1961600,1961600,0.84,1.32,64.29,"June 15, 23",0.0132,,,,,
2023-06-14,64.38,64.45,63.72,64.12,63.98,1915701,1915701,-0.26,-0.40385,64.1675,"June 14, 23",-0.0040385,,,,,
2023-06-13,62.89,64.2,62.89,64.1,63.96,1765444,1765444,1.21,1.92,63.52,"June 13, 23",0.0192,,,,,
2023-06-12,62.27,63.12,61.93,62.83,62.69,1696724,1696724,0.56,0.89931,62.5375,"June 12, 23",0.0089931,,,,,
2023-06-09,63,63,61.98,62.46,62.32,1215739,1215739,-0.54,-0.85714,62.61,"June 09, 23",-0.0085714,,,,,
2023-06-08,62.62,62.92,62.22,62.76,62.62,1270900,1270900,0.14,0.22357,62.63,"June 08, 23",0.0022357,,,,,
2023-06-07,61.75,62.81,61.22,62.69,62.55,1724300,1724300,0.94,1.52,62.1175,"June 07, 23",0.0152,,,,,
2023-06-06,60.48,61.98,60.48,61.49,61.35,1486300,1486300,1.01,1.67,61.1075,"June 06, 23",0.0167,,,,,
2023-06-05,61.5,61.66,60.1,60.68,60.54,2281806,2281806,-0.82,-1.33,60.985,"June 05, 23",-0.0133,,,,,
2023-06-02,59,61.6,58.68,61.36,61.22,3217211,3217211,2.36,4,60.16,"June 02, 23",0.04,,,,,
2023-06-01,56.92,58.26,56.61,58.15,58.02,2153100,2153100,1.23,2.16,57.485,"June 01, 23",0.0216,,,,,
2023-05-31,58.1,58.33,56.49,56.66,56.53,3338930,3338930,-1.44,-2.48,57.395,"May 31, 23",-0.0248,,,,,
2023-05-30,59.24,59.53,58.26,58.44,58.31,1565300,1565300,-0.8,-1.35,58.8675,"May 30, 23",-0.0135,,,,,
2023-05-26,57.93,59.09,57.39,58.89,58.76,2068004,2068004,0.96,1.66,58.325,"May 26, 23",0.0166,,,,,
2023-05-25,57.31,58.12,57.06,57.58,57.45,1972647,1972647,0.27,0.47112,57.5175,"May 25, 23",0.0047112,,,,,
2023-05-24,57.69,57.95,56.66,56.91,56.78,1854847,1854847,-0.78,-1.35,57.3025,"May 24, 23",-0.0135,,,,,
2023-05-23,59.25,59.26,57.84,58.01,57.88,2445400,2445400,-1.24,-2.09,58.59,"May 23, 23",-0.0209,0.02,2023-06-22,2023-05-02,2023-05-24,0.02
2023-05-22,59.93,60.43,59.2,59.74,59.59,1917140,1917140,-0.19,-0.31704,59.825,"May 22, 23",-0.0031704,,,,,
2023-05-19,60.65,61.06,59.3,59.76,59.61,1647001,1647001,-0.89,-1.47,60.1925,"May 19, 23",-0.0147,,,,,
2023-05-18,58.87,60.09,58.87,59.93,59.78,1438740,1438740,1.06,1.8,59.44,"May 18, 23",0.018,,,,,
2023-05-17,59.16,59.52,58.3,59.03,58.88,1876400,1876400,-0.13,-0.21974,59.0025,"May 17, 23",-0.0021974,,,,,
2023-05-16,58.41,58.72,58.15,58.53,58.38,1527000,1527000,0.12,0.20544,58.4525,"May 16, 23",0.0020544,,,,,
2023-05-15,58.05,59.07,58.05,58.93,58.78,1143300,1143300,0.88,1.52,58.525,"May 15, 23",0.0152,,,,,
2023-05-12,58.32,58.7,57.79,58.25,58.1,1446800,1446800,-0.07,-0.12003,58.265,"May 12, 23",-0.0012003,,,,,
2023-05-11,57.96,58.29,57.37,57.95,57.8,1572443,1572443,-0.01,-0.01725328,57.8925,"May 11, 23",-0.0001725328,,,,,
2023-05-10,59.26,59.32,57.67,58.41,58.26,1575103,1575103,-0.85,-1.43,58.665,"May 10, 23",-0.0143,,,,,
2023-05-09,59.56,59.89,58.75,58.97,58.82,2063000,2063000,-0.59,-0.9906,59.2925,"May 09, 23",-0.009906,,,,,
2023-05-08,59.83,59.9,58.38,58.94,58.79,1793325,1793325,-0.89,-1.49,59.2625,"May 08, 23",-0.0149,,,,,
2023-05-05,58.25,59.65,58,59.17,59.02,3022148,3022148,0.92,1.58,58.7675,"May 05, 23",0.0158,,,,,
2023-05-04,58,59.27,56.8,57.09,56.95,4120900,4120900,-0.91,-1.57,57.79,"May 04, 23",-0.0157,,,,,
2023-05-03,57.47,57.74,56.34,56.63,56.49,2454243,2454243,-0.84,-1.46,57.045,"May 03, 23",-0.0146,,,,,
2023-05-02,56.94,57.2,55.86,57.1,56.96,2297177,2297177,0.16,0.281,56.775,"May 02, 23",0.00281,,,,,
2023-05-01,56.84,57.61,56.84,57.12,56.98,1807005,1807005,0.28,0.49261,57.1025,"May 01, 23",0.0049261,,,,,
2023-04-28,56.88,57.61,56.86,57.02,56.88,2479800,2479800,0.14,0.24613,57.0925,"April 28, 23",0.0024613,,,,,
2023-04-27,54.55,57.06,54.54,57,56.86,6102724,6102724,2.45,4.49,55.7875,"April 27, 23",0.0449,,,,,
2023-04-26,53.89,54.4,53.24,53.41,53.28,1721102,1721102,-0.48,-0.8907,53.735,"April 26, 23",-0.008907,,,,,
2023-04-25,55.07,55.58,54.43,54.44,54.3,1748524,1748524,-0.63,-1.14,54.88,"April 25, 23",-0.0114,,,,,
2023-04-24,55.23,55.69,55.13,55.37,55.23,1232500,1232500,0.14,0.25349,55.355,"April 24, 23",0.0025349,,,,,
2023-04-21,55.6,55.6,54.83,55.34,55.2,1878100,1878100,-0.26,-0.46763,55.3425,"April 21, 23",-0.0046763,,,,,
2023-04-20,55.1,55.72,55.01,55.36,55.22,2179300,2179300,0.26,0.47187,55.2975,"April 20, 23",0.0047187,,,,,
2023-04-19,55.88,56.04,55.04,55.61,55.47,2524800,2524800,-0.27,-0.48318,55.6425,"April 19, 23",-0.0048318,,,,,
2023-04-18,56.52,57,55.9,56.32,56.18,1622415,1622415,-0.2,-0.35386,56.435,"April 18, 23",-0.0035386,,,,,
2023-04-17,55.98,56.21,55.57,56.08,55.94,1519735,1519735,0.1,0.17864,55.96,"April 17, 23",0.0017864,,,,,
2023-04-14,56.02,57.03,55.44,55.7,55.56,2110416,2110416,-0.32,-0.57122,56.0475,"April 14, 23",-0.0057122,,,,,
2023-04-13,56.2,56.46,54.24,55.98,55.84,2984305,2984305,-0.22,-0.39146,55.72,"April 13, 23",-0.0039146,,,,,
2023-04-12,56.43,56.71,55.82,56.42,56.28,1957000,1957000,-0.01,-0.01772107,56.345,"April 12, 23",-0.0001772107,,,,,
2023-04-11,55.78,56.26,55.51,55.6,55.46,1233900,1233900,-0.18,-0.3227,55.7875,"April 11, 23",-0.003227,,,,,
2023-04-10,54.27,55.64,54.13,55.47,55.33,1839411,1839411,1.2,2.21,54.8775,"April 10, 23",0.0221,,,,,
2023-04-06,54.6,55.34,54.37,54.46,54.32,1887500,1887500,-0.14,-0.25641,54.6925,"April 06, 23",-0.0025641,,,,,
2023-04-05,54.72,54.98,54.12,54.89,54.75,6584900,6584900,0.17,0.31067,54.6775,"April 05, 23",0.0031067,,,,,
2023-04-04,58.17,58.17,54.89,55.26,55.12,3569027,3569027,-2.91,-5,56.6225,"April 04, 23",-0.05,,,,,
2023-04-03,58.1,58.6,57.37,58.29,58.14,2038500,2038500,0.195,0.32702,58.09,"April 03, 23",0.0032702,,,,,
2023-03-31,57.6,58.22,57.49,58.18,58.03,2175900,2175900,0.58,1.01,57.8725,"March 31, 23",0.0101,,,,,
2023-03-30,57.26,57.78,57.02,57.33,57.19,2278700,2278700,0.07,0.12225,57.3475,"March 30, 23",0.0012225,,,,,
2023-03-29,56.64,56.89,56.1,56.7,56.56,4620149,4620149,0.06,0.10593,56.5825,"March 29, 23",0.0010593,,,,,
2023-03-28,55.78,56.3,55.62,55.96,55.82,1886839,1886839,0.18,0.3227,55.915,"March 28, 23",0.003227,,,,,
2023-03-27,55.8,55.88,55.1,55.79,55.65,1893718,1893718,-0.01,-0.01792115,55.6425,"March 27, 23",-0.0001792115,,,,,
2023-03-24,54.27,55.2,53.38,55.03,54.89,1982426,1982426,0.76,1.4,54.47,"March 24, 23",0.014,,,,,
2023-03-23,55,56.36,54.42,54.95,54.81,2469600,2469600,-0.05,-0.09090909,55.1825,"March 23, 23",-0.0009090909,,,,,
2023-03-22,55.9,56.91,54.95,54.96,54.82,2189243,2189243,-0.94,-1.68,55.68,"March 22, 23",-0.0168,,,,,
2023-03-21,55.02,56.09,54.98,55.9,55.76,3367300,3367300,0.88,1.6,55.4975,"March 21, 23",0.016,,,,,
2023-03-20,52.86,54.13,52.53,53.91,53.77,3032137,3032137,1.05,1.99,53.3575,"March 20, 23",0.0199,,,,,
2023-03-17,53.09,53.24,51.84,52.46,52.33,4162300,4162300,-0.625,-1.19,52.6575,"March 17, 23",-0.0119,,,,,
2023-03-16,52.41,53.94,51.84,53.52,53.39,4558226,4558226,1.12,2.12,52.9275,"March 16, 23",0.0212,,,,,
2023-03-15,54.39,54.43,52.14,52.93,52.8,4200931,4200931,-1.46,-2.68,53.4725,"March 15, 23",-0.0268,,,,,
2023-03-14,55.94,56.61,54.98,55.7,55.56,3038700,3038700,-0.24,-0.42903,55.8075,"March 14, 23",-0.0042903,,,,,
2023-03-13,54.81,55.41,54.07,54.71,54.57,3391100,3391100,-0.1,-0.18245,54.75,"March 13, 23",-0.0018245,,,,,
2023-03-10,58.2,58.44,55.54,55.74,55.6,4381161,4381161,-2.46,-4.23,56.98,"March 10, 23",-0.0423,,,,,
2023-03-09,59.59,59.77,57.92,58.14,57.99,4290916,4290916,-1.45,-2.43,58.855,"March 09, 23",-0.0243,,,,,
2023-03-08,59.41,59.77,58.84,59.46,59.31,2792750,2792750,0.05,0.08416092,59.37,"March 08, 23",0.0008416092,,,,,
2023-03-07,59.91,60.39,59.19,59.37,59.22,2556122,2556122,-0.54,-0.90135,59.715,"March 07, 23",-0.0090135,,,,,
2023-03-06,59.37,60.36,59.37,59.87,59.72,2133903,2133903,0.5,0.84218,59.7425,"March 06, 23",0.0084218,,,,,
2023-03-03,58.75,59.65,58.49,59.47,59.32,1908900,1908900,0.72,1.23,59.09,"March 03, 23",0.0123,,,,,
2023-03-02,57.73,58.57,57.4,58.29,58.14,1727908,1727908,0.56,0.97003,57.9975,"March 02, 23",0.0097003,,,,,
2023-03-01,57.95,58.52,57.6,58.04,57.89,2076421,2076421,0.09,0.15531,58.0275,"March 01, 23",0.0015531,,,,,
2023-02-28,58.35,58.93,58.06,58.07,57.92,3272771,3272771,-0.28,-0.47986,58.3525,"February 28, 23",-0.0047986,0.02,2023-03-24,2023-02-14,2023-03-01,0.02
2023-02-27,58,58.73,57.81,58.38,58.21,1976134,1976134,0.38,0.65517,58.23,"February 27, 23",0.0065517,,,,,
2023-02-24,57.26,57.88,56.67,57.68,57.51,1480300,1480300,0.42,0.7335,57.3725,"February 24, 23",0.007335,,,,,
2023-02-23,58.32,58.32,56.76,57.89,57.72,1907618,1907618,-0.43,-0.73731,57.8225,"February 23, 23",-0.0073731,,,,,
2023-02-22,56.84,57.98,56.59,57.46,57.29,3178562,3178562,0.62,1.09,57.2175,"February 22, 23",0.0109,,,,,
2023-02-21,58.05,58.57,55.79,56.38,56.22,3334313,3334313,-1.67,-2.88,57.1975,"February 21, 23",-0.0288,,,,,
2023-02-17,57.11,57.83,56.92,57.58,57.41,1935271,1935271,0.47,0.82297,57.36,"February 17, 23",0.0082297,,,,,
2023-02-16,57.56,57.99,57.11,57.39,57.22,1606737,1606737,-0.17,-0.29534,57.5125,"February 16, 23",-0.0029534,,,,,
2023-02-15,57.18,58.41,57.18,58.28,58.11,2029422,2029422,1.1,1.92,57.7625,"February 15, 23",0.0192,,,,,
2023-02-14,57.12,57.69,56.65,57.43,57.26,1204530,1204530,0.31,0.54272,57.2225,"February 14, 23",0.0054272,,,,,
2023-02-13,56.95,57.81,56.61,57.42,57.25,1830800,1830800,0.47,0.82529,57.1975,"February 13, 23",0.0082529,,,,,
2023-02-10,56.29,56.86,56.09,56.69,56.53,1263000,1263000,0.4,0.71061,56.4825,"February 10, 23",0.0071061,,,,,
2023-02-09,57.96,58.1,56.15,56.44,56.28,2125118,2125118,-1.52,-2.62,57.1625,"February 09, 23",-0.0262,,,,,
2023-02-08,56.99,57.87,56.99,57.38,57.21,2167500,2167500,0.39,0.68433,57.3075,"February 08, 23",0.0068433,,,,,
2023-02-07,56.03,57.5,55.87,57.3,57.13,2152540,2152540,1.27,2.27,56.675,"February 07, 23",0.0227,,,,,
2023-02-06,56.44,56.78,55.99,56.39,56.23,1690027,1690027,-0.05,-0.08858965,56.4,"February 06, 23",-0.0008858965,,,,,
2023-02-03,55.45,57.42,55.38,57.11,56.94,3437400,3437400,1.66,2.99,56.34,"February 03, 23",0.0299,,,,,
2023-02-02,56.12,56.59,55.51,56.01,55.85,2822344,2822344,-0.11,-0.19601,56.0575,"February 02, 23",-0.0019601,,,,,
2023-02-01,55.75,56.17,54.85,55.66,55.5,3451000,3451000,-0.09,-0.16143,55.6075,"February 01, 23",-0.0016143,,,,,
2023-01-31,55.54,56.23,55.23,56,55.84,2633100,2633100,0.46,0.82823,55.75,"January 31, 23",0.0082823,,,,,
2023-01-30,55.34,55.73,55.13,55.31,55.15,1718734,1718734,-0.03,-0.05421034,55.3775,"January 30, 23",-0.0005421034,,,,,
2023-01-27,55.32,56.03,54.95,55.66,55.5,2107947,2107947,0.34,0.61461,55.49,"January 27, 23",0.0061461,,,,,
2023-01-26,56.24,56.29,53.85,55.53,55.37,3741500,3741500,-0.71,-1.26,55.4775,"January 26, 23",-0.0126,,,,,
2023-01-25,55.72,56.07,54.89,55.95,55.79,1429513,1429513,0.23,0.41278,55.6575,"January 25, 23",0.0041278,,,,,
2023-01-24,55.5,56.61,54.91,56.38,56.22,1705045,1705045,0.88,1.59,55.85,"January 24, 23",0.0159,,,,,
2023-01-23,55.48,56.21,55.26,55.89,55.73,2648229,2648229,0.41,0.73901,55.71,"January 23, 23",0.0073901,,,,,
2023-01-20,54.13,55.37,53.9,55.35,55.19,1801344,1801344,1.22,2.25,54.6875,"January 20, 23",0.0225,,,,,
2023-01-19,55.63,55.76,53.78,53.88,53.72,1885705,1885705,-1.75,-3.15,54.7625,"January 19, 23",-0.0315,,,,,
2023-01-18,57.04,57.31,55.79,55.9,55.74,1659300,1659300,-1.14,-2,56.51,"January 18, 23",-0.02,,,,,
2023-01-17,57.5,57.77,56.58,56.8,56.63,1754100,1754100,-0.7,-1.22,57.1625,"January 17, 23",-0.0122,,,,,
2023-01-13,57.18,57.68,57.01,57.53,57.36,1260600,1260600,0.35,0.6121,57.35,"January 13, 23",0.006121,,,,,
2023-01-12,56.93,57.6,56.45,57.39,57.22,2091413,2091413,0.46,0.80801,57.0925,"January 12, 23",0.0080801,,,,,
2023-01-11,56.87,57.22,56.25,56.78,56.61,1683100,1683100,-0.09,-0.15826,56.78,"January 11, 23",-0.0015826,,,,,
2023-01-10,55.66,56.65,55.61,56.43,56.27,1577800,1577800,0.77,1.38,56.0875,"January 10, 23",0.0138,,,,,
2023-01-09,55.64,56.53,55.45,55.78,55.62,2042300,2042300,0.14,0.25162,55.85,"January 09, 23",0.0025162,,,,,
2023-01-06,54.17,55.29,53.57,55.12,54.96,2983620,2983620,0.95,1.75,54.5375,"January 06, 23",0.0175,,,,,
2023-01-05,53.37,53.75,52.91,53.39,53.23,2092000,2092000,0.02,0.03747424,53.355,"January 05, 23",0.0003747424,,,,,
2023-01-04,53.4,53.83,52.98,53.65,53.49,2564500,2564500,0.25,0.46816,53.465,"January 04, 23",0.0046816,,,,,
2023-01-03,52.67,53.1,51.98,53,52.85,2099517,2099517,0.33,0.62654,52.6875,"January 03, 23",0.0062654,,,,,
2022-12-30,52.47,52.68,51.86,52.25,52.1,1518246,1518246,-0.22,-0.41929,52.315,"December 30, 22",-0.0041929,,,,,
2022-12-29,52.17,53.14,52.11,52.79,52.64,1732018,1732018,0.62,1.19,52.5525,"December 29, 22",0.0119,,,,,
2022-12-28,52.69,52.79,51.73,51.74,51.59,1045600,1045600,-0.95,-1.8,52.2375,"December 28, 22",-0.018,,,,,
2022-12-27,52.42,52.89,52,52.59,52.44,1717700,1717700,0.17,0.3243,52.475,"December 27, 22",0.003243,,,,,
2022-12-23,52.03,52.4,51.64,52.28,52.13,2037000,2037000,0.25,0.48049,52.0875,"December 23, 22",0.0048049,,,,,
2022-12-22,52.28,52.28,50.75,52,51.85,1572800,1572800,-0.28,-0.53558,51.8275,"December 22, 22",-0.0053558,,,,,
2022-12-21,52.47,53.07,52.2,52.72,52.57,1703144,1703144,0.25,0.47646,52.615,"December 21, 22",0.0047646,,,,,
2022-12-20,51.09,52.12,50.96,51.9,51.75,1873528,1873528,0.81,1.59,51.5175,"December 20, 22",0.0159,,,,,
2022-12-19,51.91,52.27,50.9,51.07,50.92,2479824,2479824,-0.84,-1.62,51.5375,"December 19, 22",-0.0162,,,,,
2022-12-16,51.93,52.33,51.27,51.8,51.65,3750145,3750145,-0.13,-0.25034,51.8325,"December 16, 22",-0.0025034,,,,,
2022-12-15,53.91,54.02,52.54,52.6,52.45,3079100,3079100,-1.31,-2.43,53.2675,"December 15, 22",-0.0243,,,,,
2022-12-14,55.62,56.05,54.27,54.73,54.57,3028835,3028835,-0.89,-1.6,55.1675,"December 14, 22",-0.016,,,,,
2022-12-13,56.08,56.25,54.97,55.53,55.37,3686544,3686544,-0.55,-0.98074,55.7075,"December 13, 22",-0.0098074,,,,,
2022-12-12,53.6,54.26,53.1,54.24,54.08,2701417,2701417,0.64,1.19,53.8,"December 12, 22",0.0119,,,,,
2022-12-09,53.5,53.63,53.14,53.25,53.1,2313144,2313144,-0.25,-0.46729,53.38,"December 09, 22",-0.0046729,,,,,
2022-12-08,53.06,53.75,52.91,53.26,53.11,2339204,2339204,0.2,0.37693,53.245,"December 08, 22",0.0037693,,,,,
2022-12-07,52.69,53.54,52.69,52.81,52.66,2460600,2460600,0.12,0.22775,52.9325,"December 07, 22",0.0022775,,,,,
2022-12-06,53.31,53.81,52.38,52.73,52.58,1715537,1715537,-0.58,-1.09,53.0575,"December 06, 22",-0.0109,,,,,
2022-12-05,53.86,53.94,53.05,53.32,53.16,2717000,2717000,-0.54,-1,53.5425,"December 05, 22",-0.01,,,,,
2022-12-02,53.49,54.84,53.31,54.55,54.39,2476924,2476924,1.06,1.98,54.0475,"December 02, 22",0.0198,,,,,
2022-12-01,54.34,55.13,53.72,54.29,54.13,2856427,2856427,-0.05,-0.09201325,54.37,"December 01, 22",-0.0009201325,,,,,
2022-11-30,52.98,54.15,52.31,53.97,53.81,5157523,5157523,0.99,1.87,53.3525,"November 30, 22",0.0187,,,,,
2022-11-29,53.24,53.76,52.62,52.82,52.67,1796022,1796022,-0.42,-0.78888,53.11,"November 29, 22",-0.0078888,,,,,
2022-11-28,52.96,53.53,52.8,53.16,53.01,2490007,2490007,0.2,0.37764,53.1125,"November 28, 22",0.0037764,,,,,
2022-11-25,53.8,54.03,53.35,53.42,53.26,1213100,1213100,-0.38,-0.70632,53.65,"November 25, 22",-0.0070632,,,,,
2022-11-23,53.87,54.2,53.51,53.64,53.48,1968102,1968102,-0.23,-0.42695,53.805,"November 23, 22",-0.0042695,,,,,
2022-11-22,54,54.25,53.36,53.79,53.63,2734930,2734930,-0.21,-0.38889,53.85,"November 22, 22",-0.0038889,,,,,
2022-11-21,53.51,53.95,53.34,53.6,53.44,1902810,1902810,0.09,0.16819,53.6,"November 21, 22",0.0016819,,,,,
2022-11-18,54.5,54.71,53.15,53.7,53.54,2725700,2725700,-0.8,-1.47,54.015,"November 18, 22",-0.0147,,,,,
2022-11-17,54.07,54.37,52.79,53.79,53.63,1909535,1909535,-0.28,-0.51785,53.755,"November 17, 22",-0.0051785,,,,,
2022-11-16,55.29,55.88,54.77,54.99,54.83,1970306,1970306,-0.3,-0.54259,55.2325,"November 16, 22",-0.0054259,,,,,
2022-11-15,56,56.71,55.05,55.51,55.35,2065324,2065324,-0.49,-0.875,55.8175,"November 15, 22",-0.00875,0.02,2022-12-16,2022-11-02,2022-11-16,0.02
2022-11-14,55.18,56.27,55.13,55.19,55.01,2762811,2762811,0.01,0.01812251,55.4425,"November 14, 22",0.0001812251,,,,,
2022-11-11,54,55.73,53.79,55.31,55.13,6675643,6675643,1.31,2.43,54.7075,"November 11, 22",0.0243,,,,,
2022-11-10,53.84,54.33,53.31,53.88,53.7,4798600,4798600,0.04,0.07429421,53.84,"November 10, 22",0.0007429421,,,,,
2022-11-09,51.8,52.47,51.49,51.73,51.56,2039148,2039148,-0.07,-0.13514,51.8725,"November 09, 22",-0.0013514,,,,,
2022-11-08,53.56,53.6,51.95,52.24,52.07,4688400,4688400,-1.32,-2.46,52.8375,"November 08, 22",-0.0246,,,,,
2022-11-07,53.19,53.68,52.55,53.24,53.07,2640521,2640521,0.05,0.09400263,53.165,"November 07, 22",0.0009400263,,,,,
2022-11-04,52.71,53.59,51.67,52.92,52.75,2539000,2539000,0.21,0.39841,52.7225,"November 04, 22",0.0039841,,,,,
2022-11-03,49.42,52.23,47.63,51.37,51.2,4467405,4467405,1.95,3.95,50.1625,"November 03, 22",0.0395,,,,,
2022-11-02,49.8,51.12,48.84,49.05,48.89,3045100,3045100,-0.75,-1.51,49.7025,"November 02, 22",-0.0151,,,,,
2022-11-01,51.1,51.64,50.14,50.3,50.14,2054049,2054049,-0.8,-1.57,50.795,"November 01, 22",-0.0157,,,,,
2022-10-31,50.17,51,50.04,50.5,50.34,2373600,2373600,0.33,0.65776,50.4275,"October 31, 22",0.0065776,,,,,
2022-10-28,48.83,50.54,48.47,50.45,50.29,2289940,2289940,1.62,3.32,49.5725,"October 28, 22",0.0332,,,,,
2022-10-27,49.08,49.54,48.49,48.63,48.47,2656600,2656600,-0.45,-0.91687,48.935,"October 27, 22",-0.0091687,,,,,
2022-10-26,49.2,49.61,48.29,48.61,48.45,2368000,2368000,-0.59,-1.2,48.9275,"October 26, 22",-0.012,,,,,
2022-10-25,47.78,49.01,47.76,48.89,48.73,2518511,2518511,1.11,2.32,48.36,"October 25, 22",0.0232,,,,,
2022-10-24,47.26,47.82,46.88,47.79,47.63,1384954,1384954,0.53,1.12,47.4375,"October 24, 22",0.0112,,,,,
2022-10-21,45.47,46.83,45.14,46.79,46.64,3317621,3317621,1.32,2.9,46.0575,"October 21, 22",0.029,,,,,
2022-10-20,46.43,46.84,45.14,45.2,45.05,1874800,1874800,-1.23,-2.65,45.9025,"October 20, 22",-0.0265,,,,,
2022-10-19,46.1,46.94,45.62,46.31,46.16,3048000,3048000,0.21,0.45553,46.2425,"October 19, 22",0.0045553,,,,,
2022-10-18,47.93,48.48,46.59,47.02,46.87,3752558,3752558,-0.91,-1.9,47.505,"October 18, 22",-0.019,,,,,
2022-10-17,46.44,47.19,46,46.73,46.58,2226035,2226035,0.29,0.62446,46.59,"October 17, 22",0.0062446,,,,,
2022-10-14,47.18,47.51,45.03,45.11,44.96,2282300,2282300,-2.07,-4.39,46.2075,"October 14, 22",-0.0439,,,,,
2022-10-13,44.03,47.15,43.57,46.79,46.64,2283232,2283232,2.76,6.27,45.385,"October 13, 22",0.0627,,,,,
2022-10-12,45.57,45.91,44.29,45.13,44.98,1730846,1730846,-0.44,-0.96555,45.225,"October 12, 22",-0.0096555,,,,,
2022-10-11,44.92,46.13,44.55,45.42,45.27,2279500,2279500,0.5,1.11,45.255,"October 11, 22",0.0111,,,,,
2022-10-10,46.11,46.16,44.75,45.16,45.01,2065600,2065600,-0.95,-2.06,45.545,"October 10, 22",-0.0206,,,,,
2022-10-07,46.29,46.47,45.32,45.65,45.5,1638400,1638400,-0.64,-1.38,45.9325,"October 07, 22",-0.0138,,,,,
2022-10-06,46.75,47.79,46.73,47.01,46.86,1987800,1987800,0.26,0.55615,47.07,"October 06, 22",0.0055615,,,,,
2022-10-05,46.26,47.18,46.09,46.94,46.79,2082600,2082600,0.68,1.47,46.6175,"October 05, 22",0.0147,,,,,
