date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,volume,vwap,change,low,close,open,adjClose,unadjustedVolume,changeOverTime,high,changePercent
2023-07-28,"July 28, 23",,,,,,8727343,58.195,1.61,57.24,58.99,57.38,57.28,8727343,0.0281,59.17,2.81
2023-07-27,"July 27, 23",,,,,,9557214,55.29,3.11,53.64,56.75,53.64,55.11,9557214,0.058,57.13,5.8
2023-07-26,"July 26, 23",,,,,,6769249,54.05,0.74,53.64,54.43,53.69,52.86,6769249,0.0138,54.44,1.38
2023-07-25,"July 25, 23",,,,,,3914600,53.7475,0.41,53.37,53.91,53.5,52.35,3914600,0.0076636,54.21,0.76636
2023-07-24,"July 24, 23",,,,,,3560108,53.84,0.26,53.5,53.81,53.55,52.25,3560108,0.0048553,54.5,0.48553
2023-07-21,"July 21, 23",,,,,,6365519,54.0975,-0.84,53.44,53.75,54.59,52.2,6365519,-0.0154,54.61,-1.54
2023-07-20,"July 20, 23",,,,,,5500700,54.9825,-0.83,54.26,54.67,55.5,53.09,5500700,-0.015,55.5,-1.5
2023-07-19,"July 19, 23",,,,,,6122636,55.1625,0.19,54.8,55.23,55.04,53.63,6122636,0.003452,55.58,0.3452
2023-07-18,"July 18, 23",,,,,,4199704,54.9525,0.58,54.65,55.24,54.66,53.64,4199704,0.0106,55.26,1.06
2023-07-17,"July 17, 23",,,,,,6000044,54.1575,0.71,53.51,54.56,53.85,52.98,6000044,0.0132,54.71,1.32
2023-07-14,"July 14, 23",,,,,,6196400,53.425,0.84,52.8,53.84,53,52.28,6196400,0.0158,54.06,1.58
2023-07-13,"July 13, 23",,,,,,4948300,53.165,-0.15,52.73,53.12,53.27,51.58,4948300,-0.0028158,53.54,-0.28158
2023-07-12,"July 12, 23",,,,,,7832605,53.2925,-0.39,52.64,53.12,53.51,51.58,7832605,-0.0072884,53.9,-0.72884
2023-07-11,"July 11, 23",,,,,,8662677,52.265,1.48,51.51,53,51.52,51.47,8662677,0.0287,53.03,2.87
2023-07-10,"July 10, 23",,,,,,5221437,50.3975,1.73,49.51,51.26,49.54,49.78,5221437,0.0347,51.28,3.47
2023-07-07,"July 07, 23",,,,,,2885836,49.2225,0.51,48.82,49.33,48.82,47.9,2885836,0.0104,49.92,1.04
2023-07-06,"July 06, 23",,,,,,4294220,48.9025,0.03,48.35,49.07,49.04,47.65,4294220,0.0006117455,49.15,0.06117455
2023-07-05,"July 05, 23",,,,,,2612201,49.64,-0.69,49.23,49.24,49.93,47.82,2612201,-0.0138,50.16,-1.38
2023-07-03,"July 03, 23",,,,,,2039348,49.87,0.31,49.54,50.04,49.73,48.59,2039348,0.0062337,50.17,0.62337
2023-06-30,"June 30, 23",,,,,,4307532,49.715,0.07,49.42,49.71,49.64,48.27,4307532,0.0014102,50.09,0.14102
2023-06-29,"June 29, 23",,,,,,5287647,49.4225,0.18,49.2,49.49,49.31,48.06,5287647,0.0036504,49.69,0.36504
2023-06-28,"June 28, 23",,,,,,3325641,49.3275,0.07,49.11,49.32,49.25,47.89,3325641,0.0014213,49.63,0.14213
2023-06-27,"June 27, 23",,,,,,4387423,49.2,0.5,48.72,49.49,48.99,48.06,4387423,0.0102,49.6,1.02
2023-06-26,"June 26, 23",,,,,,5073200,48.4375,0.57,48.06,48.63,48.06,47.22,5073200,0.0119,49,1.19
2023-06-23,"June 23, 23",,,,,,5924100,47.815,0.53,47.26,48.05,47.52,46.66,5924100,0.0112,48.43,1.12
2023-06-22,"June 22, 23",0.185,0.185,2023-06-23,2023-08-10,2023-06-08,5804251,47.87,-0.13,47.57,47.86,47.99,46.48,5804251,-0.0027089,48.06,-0.27089
2023-06-21,"June 21, 23",,,,,,7084391,47.825,0.84,47.28,48.22,47.38,46.65,7084391,0.0177,48.42,1.77
2023-06-20,"June 20, 23",,,,,,6529753,47.055,1.08,46.45,47.61,46.53,46.06,6529753,0.0232,47.63,2.32
2023-06-16,"June 16, 23",,,,,,9587818,47.03,-0.42,46.53,46.88,47.3,45.35,9587818,-0.0088795,47.41,-0.88795
2023-06-15,"June 15, 23",,,,,,5493562,46.1175,0.73,45.4,46.54,45.81,45.02,5493562,0.0159,46.72,1.59
2023-06-14,"June 14, 23",,,,,,7079008,46.575,-0.97,45.79,46.16,47.13,44.66,7079008,-0.0206,47.22,-2.06
2023-06-13,"June 13, 23",,,,,,4301519,46.6225,0.27,46.35,46.77,46.5,45.25,4301519,0.0058065,46.87,0.58065
2023-06-12,"June 12, 23",,,,,,5371569,45.5175,0.55,44.9,45.83,45.28,44.34,5371569,0.0121,46.06,1.21
2023-06-09,"June 09, 23",,,,,,5920391,45.435,-0.53,44.72,45.3,45.83,43.83,5920391,-0.0116,45.89,-1.16
2023-06-08,"June 08, 23",,,,,,6124135,44.855,1.5,44.1,45.6,44.1,44.12,6124135,0.034,45.62,3.4
2023-06-07,"June 07, 23",,,,,,7062900,44.7675,1.61,43.86,45.6,43.99,44.12,7062900,0.0366,45.62,3.66
2023-06-06,"June 06, 23",,,,,,3256800,43.55,0.7,43.01,43.85,43.15,42.42,3256800,0.0162,44.19,1.62
2023-06-05,"June 05, 23",,,,,,4105656,43.315,-0.37,42.89,43.2,43.57,41.79,4105656,-0.0084921,43.6,-0.84921
2023-06-02,"June 02, 23",,,,,,6509742,42.785,1.36,41.98,43.44,42.08,42.03,6509742,0.0323,43.64,3.23
2023-06-01,"June 01, 23",,,,,,3883800,41.195,0.46,40.71,41.5,41.04,40.15,3883800,0.0112,41.53,1.12
2023-05-31,"May 31, 23",,,,,,10124021,41.015,-0.27,40.49,40.9,41.17,39.57,10124021,-0.0065582,41.5,-0.65582
2023-05-30,"May 30, 23",,,,,,7229628,41.2725,0.77,40.54,41.75,40.98,40.39,7229628,0.0188,41.82,1.88
2023-05-26,"May 26, 23",,,,,,4816131,41.185,-0.63,40.73,40.89,41.52,39.56,4816131,-0.0152,41.6,-1.52
2023-05-25,"May 25, 23",,,,,,5394456,41.3725,-0.41,40.99,41.2,41.61,39.86,5394456,-0.0098534,41.69,-0.98534
2023-05-24,"May 24, 23",,,,,,6428372,41.3325,-0.17,40.97,41.3,41.47,39.96,6428372,-0.0040993,41.59,-0.40993
2023-05-23,"May 23, 23",,,,,,4141400,41.7675,-0.48,41.26,41.51,41.99,40.16,4141400,-0.0114,42.31,-1.14
2023-05-22,"May 22, 23",,,,,,3979117,42.63,-0.28,42.28,42.43,42.71,41.05,3979117,-0.0065558,43.1,-0.65558
2023-05-19,"May 19, 23",,,,,,4903476,43.1425,-0.85,42.46,42.79,43.64,41.4,4903476,-0.0195,43.68,-1.95
2023-05-18,"May 18, 23",,,,,,2763739,42.9925,0.56,42.6,43.27,42.71,41.86,2763739,0.0131,43.39,1.31
2023-05-17,"May 17, 23",,,,,,4742946,42.715,0.53,42.35,42.9,42.37,41.5,4742946,0.0125,43.24,1.25
2023-05-16,"May 16, 23",,,,,,7685535,42.3675,-0.29,42.02,42.15,42.44,40.78,7685535,-0.0068332,42.86,-0.68332
2023-05-15,"May 15, 23",,,,,,4415400,42.445,0.69,41.96,42.81,42.12,41.42,4415400,0.0164,42.89,1.64
2023-05-12,"May 12, 23",,,,,,4160600,42.545,-0.49,41.8,42.4,42.89,41.02,4160600,-0.0114,43.09,-1.14
2023-05-11,"May 11, 23",,,,,,4128800,42.9025,-0.26,42.56,42.83,43.09,41.44,4128800,-0.0060339,43.13,-0.60339
2023-05-10,"May 10, 23",,,,,,6609000,43.12,-0.3,42.48,43.08,43.38,41.68,6609000,-0.0069156,43.54,-0.69156
2023-05-09,"May 09, 23",,,,,,5663059,42.685,0.27,42.37,42.78,42.51,41.39,5663059,0.0063514,43.08,0.63514
2023-05-08,"May 08, 23",,,,,,6666806,42.685,-0.29,42.21,42.6,42.89,41.21,6666806,-0.0067615,43.04,-0.67615
2023-05-05,"May 05, 23",,,,,,6582248,42.1225,0.45,41.7,42.38,41.93,41,6582248,0.0107,42.48,1.07
2023-05-04,"May 04, 23",0.185,0.185,2023-05-05,2023-05-24,2023-04-20,7327745,40.785,0.45,40.28,41.1,40.65,39.76,7327745,0.0111,41.11,1.11
2023-05-03,"May 03, 23",,,,,,6212600,41.5925,-0.81,40.82,41.09,41.9,39.57,6212600,-0.0193,42.56,-1.93
2023-05-02,"May 02, 23",,,,,,7361760,41.375,0.34,40.35,41.82,41.48,40.27,7361760,0.0081967,41.85,0.81967
2023-05-01,"May 01, 23",,,,,,5322508,41.4475,-0.45,41.04,41.17,41.62,39.65,5322508,-0.0108,41.96,-1.08
2023-04-28,"April 28, 23",,,,,,6033900,41.7825,0.26,41.46,41.82,41.56,40.27,6033900,0.006256,42.29,0.6256
2023-04-27,"April 27, 23",,,,,,9896054,41.155,0.32,40.48,41.46,41.14,39.93,9896054,0.0077783,41.54,0.77783
2023-04-26,"April 26, 23",,,,,,13613371,40.925,-0.54,40.4,40.65,41.19,39.15,13613371,-0.0131,41.46,-1.31
2023-04-25,"April 25, 23",,,,,,10038400,42.6275,-0.46,42.11,42.32,42.78,40.75,10038400,-0.0108,43.3,-1.08
2023-04-24,"April 24, 23",,,,,,20848641,44.0125,-3.44,41.54,41.93,45.37,40.38,20848641,-0.0758,47.21,-7.58
2023-04-21,"April 21, 23",,,,,,4338820,45.2875,-0.16,45.02,45.22,45.38,43.55,4338820,-0.0035258,45.53,-0.35258
2023-04-20,"April 20, 23",,,,,,4965966,45.05,0.6,44.55,45.38,44.78,43.7,4965966,0.0134,45.49,1.34
2023-04-19,"April 19, 23",,,,,,4034700,44.7825,0.45,44.51,44.98,44.53,43.32,4034700,0.0101,45.11,1.01
2023-04-18,"April 18, 23",,,,,,3688700,45.0125,-0.44,44.55,44.81,45.25,43.15,3688700,-0.0097238,45.44,-0.97238
2023-04-17,"April 17, 23",,,,,,3442750,44.635,0.27,44.35,44.77,44.5,43.11,3442750,0.0060674,44.92,0.60674
2023-04-14,"April 14, 23",,,,,,4449530,44.34,-0.02,43.87,44.3,44.32,42.66,4449530,-0.0004512635,44.87,-0.04512635
2023-04-13,"April 13, 23",,,,,,4686900,43.82,0.34,43.1,44.1,43.76,42.47,4686900,0.0077697,44.32,0.77697
2023-04-12,"April 12, 23",,,,,,4310400,43.9475,-0.14,43.58,43.86,44,42.24,4310400,-0.0031818,44.35,-0.31818
2023-04-11,"April 11, 23",,,,,,10206089,43.3125,1.08,42.34,43.52,42.44,41.91,10206089,0.0254,44.95,2.54
2023-04-10,"April 10, 23",,,,,,2859559,41.975,0.5,41.48,42.3,41.8,40.74,2859559,0.012,42.32,1.2
2023-04-06,"April 06, 23",,,,,,4862079,41.8775,-0.31,41.29,41.8,42.11,40.25,4862079,-0.0073617,42.31,-0.73617
2023-04-05,"April 05, 23",,,,,,6323100,42.5425,-1.08,41.71,42.1,43.18,40.54,6323100,-0.025,43.18,-2.5
2023-04-04,"April 04, 23",,,,,,7067612,44.22,-2.71,42.65,42.89,45.6,41.3,7067612,-0.0594,45.74,-5.94
2023-04-03,"April 03, 23",,,,,,4055305,45.5975,0.18,45.23,45.69,45.51,44,4055305,0.0039552,45.96,0.39552
2023-03-31,"March 31, 23",,,,,,4795802,45.73,-0.01,45.33,45.75,45.76,44.06,4795802,-0.0002185315,46.08,-0.02185315
2023-03-30,"March 30, 23",,,,,,4046914,45.395,-0.57,44.98,45.09,45.66,43.42,4046914,-0.0125,45.85,-1.25
2023-03-29,"March 29, 23",,,,,,3278375,45.31,0.12,45,45.38,45.26,43.7,3278375,0.0026513,45.6,0.26513
2023-03-28,"March 28, 23",,,,,,2276400,45.0525,-0.67,44.52,44.75,45.42,43.09,2276400,-0.0148,45.52,-1.48
2023-03-27,"March 27, 23",,,,,,3387266,44.4775,-0.39,44.06,44.3,44.69,42.66,3387266,-0.0087268,44.86,-0.87268
2023-03-24,"March 24, 23",,,,,,5157611,43.6375,0.23,43.01,43.92,43.69,42.3,5157611,0.0052644,43.93,0.52644
2023-03-23,"March 23, 23",,,,,,4330624,44.4,0.07,43.87,44.3,44.23,42.66,4330624,0.0015826,45.2,0.15826
2023-03-22,"March 22, 23",,,,,,4161686,44.775,-0.99,44.11,44.18,45.17,42.55,4161686,-0.0219,45.64,-2.19
2023-03-21,"March 21, 23",,,,,,4283235,45.435,-0.41,44.97,45.2,45.61,43.53,4283235,-0.0089893,45.96,-0.89893
2023-03-20,"March 20, 23",,,,,,3888827,44.56,0.87,43.98,44.99,44.12,43.33,3888827,0.0197,45.15,1.97
2023-03-17,"March 17, 23",,,,,,8427500,43.835,-0.465,43,43.75,44.22,42.13,8427500,-0.0106,44.37,-1.06
2023-03-16,"March 16, 23",,,,,,5229396,43.755,1.41,42.73,44.48,43.07,42.83,5229396,0.0327,44.74,3.27
2023-03-15,"March 15, 23",,,,,,8194718,43.8425,-1.42,42.34,43.31,44.73,41.71,8194718,-0.0317,44.99,-3.17
2023-03-14,"March 14, 23",,,,,,5854300,45.78,0.07,45.2,45.75,45.68,44.06,5854300,0.0015324,46.49,0.15324
2023-03-13,"March 13, 23",,,,,,5558700,44.955,-0.37,44.53,44.75,45.12,43.09,5558700,-0.0082004,45.42,-0.82004
2023-03-10,"March 10, 23",,,,,,6072847,45.9325,-0.56,45.14,45.64,46.2,43.95,6072847,-0.0121,46.75,-1.21
2023-03-09,"March 09, 23",,,,,,4393800,46.7975,-1.31,46.06,46.15,47.46,44.44,4393800,-0.0276,47.52,-2.76
2023-03-08,"March 08, 23",,,,,,4278500,47.495,-0.35,46.92,47.39,47.74,45.64,4278500,-0.0073314,47.93,-0.73314
2023-03-07,"March 07, 23",,,,,,7577947,48.1525,-0.85,47.49,47.55,48.4,45.79,7577947,-0.0176,49.17,-1.76
2023-03-06,"March 06, 23",,,,,,8572500,48.0975,0.59,47.54,48.38,47.79,46.59,8572500,0.0123,48.68,1.23
2023-03-03,"March 03, 23",,,,,,5822709,47.12,1.34,46.32,47.79,46.45,46.02,5822709,0.0288,47.92,2.88
2023-03-02,"March 02, 23",,,,,,4663012,45.675,0.85,45.17,46.09,45.24,44.39,4663012,0.0188,46.2,1.88
2023-03-01,"March 01, 23",,,,,,5315624,45.25,0.7,44.85,45.59,44.89,43.9,5315624,0.0156,45.67,1.56
2023-02-28,"February 28, 23",,,,,,8580600,45.0875,0.18,44.81,45.03,44.85,43.36,8580600,0.0040134,45.66,0.40134
2023-02-27,"February 27, 23",,,,,,3543300,44.8425,0.21,44.55,44.96,44.75,43.3,3543300,0.0046927,45.11,0.46927
2023-02-24,"February 24, 23",,,,,,3080501,44.0325,0.43,43.6,44.25,43.82,42.61,3080501,0.0098129,44.46,0.98129
2023-02-23,"February 23, 23",,,,,,5376600,44.1725,0.53,43.74,44.45,43.92,42.81,5376600,0.0121,44.58,1.21
2023-02-22,"February 22, 23",,,,,,4776700,43.8275,-0.46,43.4,43.6,44.06,41.99,4776700,-0.0104,44.25,-1.04
2023-02-21,"February 21, 23",,,,,,4145959,44.2775,-0.91,43.66,43.83,44.74,42.21,4145959,-0.0203,44.88,-2.03
2023-02-17,"February 17, 23",,,,,,2520934,45.0325,0.16,44.57,45.22,45.06,43.55,2520934,0.0035508,45.28,0.35508
2023-02-16,"February 16, 23",,,,,,3865900,44.98,0.64,44.47,45.23,44.59,43.56,3865900,0.0144,45.63,1.44
2023-02-15,"February 15, 23",,,,,,2492200,45.06,0.83,44.61,45.48,44.65,43.8,2492200,0.0186,45.5,1.86
2023-02-14,"February 14, 23",,,,,,3001154,45.18,-0.08,44.78,45.13,45.21,43.46,3001154,-0.0017695,45.6,-0.17695
2023-02-13,"February 13, 23",,,,,,3193000,45.2025,0.51,44.8,45.44,44.93,43.76,3193000,0.0114,45.64,1.14
2023-02-10,"February 10, 23",,,,,,3360500,44.735,0.16,44.42,44.83,44.67,43.17,3360500,0.0035818,45.02,0.35818
2023-02-09,"February 09, 23",,,,,,3884000,45.315,-0.53,44.87,44.92,45.45,43.26,3884000,-0.0117,46.02,-1.17
2023-02-08,"February 08, 23",,,,,,5003746,44.8675,0.32,44.32,45.06,44.74,43.39,5003746,0.0071524,45.35,0.71524
2023-02-07,"February 07, 23",,,,,,8139910,44.085,0.65,43.55,44.39,43.74,42.75,8139910,0.0149,44.66,1.49
2023-02-06,"February 06, 23",,,,,,4829560,46.275,-0.14,45.92,46.15,46.29,44.44,4829560,-0.0030244,46.74,-0.30244
2023-02-03,"February 03, 23",,,,,,3448400,46.8,0.35,46.36,46.89,46.54,45.16,3448400,0.0075204,47.41,0.75204
2023-02-02,"February 02, 23",,,,,,3979200,46.9775,0.39,46.55,47.13,46.74,45.39,3979200,0.008344,47.49,0.8344
2023-02-01,"February 01, 23",,,,,,5878919,45.625,0.98,44.63,46.14,45.16,44.43,5878919,0.0217,46.57,2.17
2023-01-31,"January 31, 23",,,,,,4687693,44.845,1.33,44.04,45.53,44.2,43.85,4687693,0.0301,45.61,3.01
2023-01-30,"January 30, 23",,,,,,2620900,43.5825,0.2,43.38,43.58,43.38,41.97,2620900,0.0046104,43.99,0.46104
2023-01-27,"January 27, 23",,,,,,1868924,43.62,0.13,43.38,43.62,43.49,42.01,1868924,0.0029892,43.99,0.29892
2023-01-26,"January 26, 23",,,,,,2460148,43.6525,-0.14,43.17,43.65,43.79,42.04,2460148,-0.0031971,44,-0.31971
2023-01-25,"January 25, 23",,,,,,2911703,43.2775,0.32,42.8,43.51,43.19,41.9,2911703,0.0074091,43.61,0.74091
2023-01-24,"January 24, 23",,,,,,4191615,43.48,0.37,42.86,43.7,43.33,42.08,4191615,0.0085391,44.03,0.85391
2023-01-23,"January 23, 23",,,,,,3633120,42.8975,0.69,42.43,43.28,42.59,41.68,3633120,0.0162,43.29,1.62
2023-01-20,"January 20, 23",,,,,,5217500,42.2475,0.57,41.77,42.57,42,41,5217500,0.0136,42.65,1.36
2023-01-19,"January 19, 23",,,,,,4846734,42.52,-1.23,41.89,41.91,43.14,40.36,4846734,-0.0285,43.14,-2.85
2023-01-18,"January 18, 23",,,,,,5291500,44.555,-2.13,43.39,43.52,45.65,41.91,5291500,-0.0467,45.66,-4.67
2023-01-17,"January 17, 23",,,,,,3619916,45.6975,-0.48,45.31,45.43,45.91,43.75,3619916,-0.0105,46.14,-1.05
2023-01-13,"January 13, 23",,,,,,2826955,45.495,0.83,45.01,45.87,45.04,44.17,2826955,0.0184,46.06,1.84
2023-01-12,"January 12, 23",,,,,,3275800,45.335,-0.25,44.92,45.25,45.5,43.58,3275800,-0.0054945,45.67,-0.54945
2023-01-11,"January 11, 23",,,,,,5300500,44.7775,0.79,44.27,45.19,44.4,43.52,5300500,0.0178,45.25,1.78
2023-01-10,"January 10, 23",,,,,,3421035,43.755,0.25,43.18,44,43.75,42.37,3421035,0.0057143,44.09,0.57143
2023-01-09,"January 09, 23",,,,,,3384900,43.5,0.19,42.98,43.5,43.31,41.89,3384900,0.004387,44.21,0.4387
2023-01-06,"January 06, 23",,,,,,2726800,42.52,1.26,41.73,43.13,41.87,41.53,2726800,0.0301,43.35,3.01
2023-01-05,"January 05, 23",,,,,,3891000,41.56,0.02,41.12,41.53,41.51,39.99,3891000,0.0004818116,42.08,0.04818116
2023-01-04,"January 04, 23",,,,,,3491944,42.18,-0.34,41.74,42.03,42.37,40.48,3491944,-0.0080245,42.58,-0.80245
2023-01-03,"January 03, 23",,,,,,2866100,41.6975,-0.33,41.15,41.61,41.94,40.07,2866100,-0.0078684,42.09,-0.78684
2022-12-30,"December 30, 22",,,,,,2248776,41.2975,-0.17,40.83,41.25,41.42,39.72,2248776,-0.0041043,41.69,-0.41043
2022-12-29,"December 29, 22",,,,,,1966300,41.5825,0.45,41.09,41.85,41.4,40.3,1966300,0.0109,41.99,1.09
2022-12-28,"December 28, 22",,,,,,2107104,41.4425,-0.88,40.94,40.96,41.84,39.44,2107104,-0.021,42.03,-2.1
2022-12-27,"December 27, 22",,,,,,2228925,41.8925,0.19,41.61,41.87,41.68,40.32,2228925,0.0045585,42.41,0.45585
2022-12-23,"December 23, 22",,,,,,1875100,41.605,0.26,41.28,41.79,41.53,40.24,1875100,0.0062605,41.82,0.62605
2022-12-22,"December 22, 22",,,,,,2885235,41.5675,0.14,41.03,41.68,41.54,40.14,2885235,0.0033702,42.02,0.33702
2022-12-21,"December 21, 22",0.185,0.185,2022-12-22,2023-02-10,2022-12-07,2578800,41.9,0.36,41.56,42.09,41.73,40.53,2578800,0.0086269,42.22,0.86269
2022-12-20,"December 20, 22",,,,,,2909387,41.4025,0.01,41.24,41.37,41.36,39.66,2909387,0.0002417795,41.64,0.02417795
2022-12-19,"December 19, 22",,,,,,3217514,41.6625,-0.34,41.18,41.5,41.84,39.78,3217514,-0.0081262,42.13,-0.81262
2022-12-16,"December 16, 22",,,,,,5812704,41.8575,-0.21,41.52,41.75,41.96,40.02,5812704,-0.0050048,42.2,-0.50048
2022-12-15,"December 15, 22",,,,,,4416800,42.74,-0.68,42.07,42.46,43.14,40.71,4416800,-0.0158,43.29,-1.58
2022-12-14,"December 14, 22",,,,,,4045000,44.09,-0.79,43.35,43.8,44.59,41.99,4045000,-0.0177,44.62,-1.77
2022-12-13,"December 13, 22",,,,,,6015600,44.46,-0.4,43.8,44.32,44.72,42.49,6015600,-0.0089445,45,-0.89445
2022-12-12,"December 12, 22",,,,,,3593703,42.8925,0.65,42.39,43.26,42.61,41.47,3593703,0.0153,43.31,1.53
2022-12-09,"December 09, 22",,,,,,3065243,43.2325,-0.34,42.95,43.02,43.36,41.24,3065243,-0.0078413,43.6,-0.78413
2022-12-08,"December 08, 22",,,,,,2524200,43.3975,0.23,43.12,43.47,43.24,41.67,2524200,0.0053191,43.76,0.53191
2022-12-07,"December 07, 22",,,,,,3973987,43.1225,0.03,42.75,43.08,43.05,41.3,3973987,0.0006968641,43.61,0.06968641
2022-12-06,"December 06, 22",,,,,,2505205,43.3275,-0.83,42.49,43.02,43.85,41.24,2505205,-0.0189,43.95,-1.89
2022-12-05,"December 05, 22",,,,,,3726200,43.745,-0.21,43.2,43.76,43.97,41.95,3726200,-0.004776,44.05,-0.4776
2022-12-02,"December 02, 22",,,,,,3857089,44.435,0.54,43.92,44.68,44.14,42.83,3857089,0.0122,45,1.22
2022-12-01,"December 01, 22",,,,,,4361501,44.8425,0.11,44.4,44.93,44.82,43.07,4361501,0.0024543,45.22,0.24543
2022-11-30,"November 30, 22",,,,,,8731293,43.5575,0.95,42.15,44.32,43.37,42.49,8731293,0.0219,44.39,2.19
2022-11-29,"November 29, 22",,,,,,3259907,43.375,0.35,43.08,43.52,43.17,41.72,3259907,0.0081075,43.73,0.81075
2022-11-28,"November 28, 22",,,,,,2371097,43.625,-0.54,43.14,43.31,43.85,41.52,2371097,-0.0123,44.2,-1.23
2022-11-25,"November 25, 22",,,,,,986300,44.23,0.01,44.1,44.21,44.2,42.38,986300,0.0002262443,44.41,0.02262443
2022-11-23,"November 23, 22",,,,,,2606700,44.1775,0.05,43.81,44.16,44.11,42.33,2606700,0.0011335,44.63,0.11335
2022-11-22,"November 22, 22",,,,,,3125525,44.085,-0.21,43.75,44.04,44.25,42.22,3125525,-0.0047458,44.3,-0.47458
2022-11-21,"November 21, 22",,,,,,2477100,43.855,0.01,43.6,43.89,43.88,42.08,2477100,0.0002278943,44.05,0.02278943
2022-11-18,"November 18, 22",,,,,,4272742,43.8575,-0.01,43.36,43.92,43.93,42.1,4272742,-0.0002276349,44.22,-0.02276349
2022-11-17,"November 17, 22",,,,,,3077835,42.9325,-0.2,42.13,43.04,43.24,41.26,3077835,-0.0046253,43.32,-0.46253
2022-11-16,"November 16, 22",,,,,,2936201,44.0625,-0.49,43.54,43.86,44.35,42.05,2936201,-0.011,44.5,-1.1
2022-11-15,"November 15, 22",,,,,,3127800,44.4025,-0.17,43.85,44.35,44.52,42.52,3127800,-0.0038185,44.89,-0.38185
2022-11-14,"November 14, 22",,,,,,3731600,43.91,-0.4,43.59,43.61,44.01,41.81,3731600,-0.0090888,44.43,-0.90888
2022-11-11,"November 11, 22",,,,,,4760300,43.9475,1.04,43.2,44.44,43.4,42.6,4760300,0.024,44.75,2.4
2022-11-10,"November 10, 22",,,,,,5863500,42.935,1.15,42.2,43.48,42.33,41.68,5863500,0.0272,43.73,2.72
2022-11-09,"November 09, 22",,,,,,2803200,40.76,-0.72,40.28,40.34,41.06,38.67,2803200,-0.0175,41.36,-1.75
2022-11-08,"November 08, 22",,,,,,3359846,41.35,0.22,40.91,41.41,41.19,39.7,3359846,0.0053411,41.89,0.53411
2022-11-07,"November 07, 22",,,,,,3730340,40.6725,0.63,40.12,41.04,40.41,39.34,3730340,0.0156,41.12,1.56
2022-11-04,"November 04, 22",,,,,,3400600,40.0775,0.06,39.44,40.28,40.22,38.62,3400600,0.0014918,40.37,0.14918
2022-11-03,"November 03, 22",,,,,,4270609,38.79,1.28,37.94,39.37,38.09,37.74,4270609,0.0336,39.76,3.36
2022-11-02,"November 02, 22",,,,,,5876900,39.7275,-0.61,39.1,39.12,39.73,37.5,5876900,-0.0154,40.96,-1.54
2022-11-01,"November 01, 22",,,,,,5129135,39.9725,-0.61,39.41,39.71,40.32,38.07,5129135,-0.0151,40.45,-1.51
2022-10-31,"October 31, 22",,,,,,5508200,39.67,0.25,39.42,39.76,39.51,38.12,5508200,0.0063275,39.99,0.63275
2022-10-28,"October 28, 22",,,,,,5534129,38.7475,2.33,37.44,39.95,37.62,38.3,5534129,0.0619,39.98,6.19
2022-10-27,"October 27, 22",0.15,0.15,2022-10-28,2022-11-21,2022-10-13,7529900,38.0125,-0.17,37.53,37.88,38.05,36.31,7529900,-0.0044678,38.59,-0.44678
2022-10-26,"October 26, 22",,,,,,4953013,37.38,-0.23,37.08,37.14,37.37,35.46,4953013,-0.0061547,37.93,-0.61547
2022-10-25,"October 25, 22",,,,,,5141722,36.545,1.51,35.78,37.29,35.78,35.6,5141722,0.0422,37.33,4.22
2022-10-24,"October 24, 22",,,,,,3761500,35.6525,0.37,35.21,35.85,35.48,34.23,3761500,0.0104,36.07,1.04
2022-10-21,"October 21, 22",,,,,,4411167,34.675,0.99,33.96,35.19,34.2,33.6,4411167,0.0289,35.35,2.89
2022-10-20,"October 20, 22",,,,,,4300214,34.535,-0.83,33.93,34.06,34.89,32.52,4300214,-0.0238,35.26,-2.38
2022-10-19,"October 19, 22",,,,,,4584940,35.2925,-0.93,34.57,34.89,35.82,33.31,4584940,-0.026,35.89,-2.6
2022-10-18,"October 18, 22",,,,,,4229500,36.3675,-0.17,35.85,36.32,36.49,34.68,4229500,-0.0046588,36.81,-0.46588
2022-10-17,"October 17, 22",,,,,,8497400,35.495,0.03,34.92,35.55,35.52,33.94,8497400,0.0008445946,35.99,0.08445946
2022-10-14,"October 14, 22",,,,,,8520463,34.955,-0.53,34.34,34.57,35.1,33.01,8520463,-0.0151,35.81,-1.51
2022-10-13,"October 13, 22",,,,,,7759243,34.245,0.96,33.1,34.85,33.89,33.27,7759243,0.0283,35.14,2.83
2022-10-12,"October 12, 22",,,,,,4065400,35.0575,-0.31,34.77,34.88,35.19,33.3,4065400,-0.0088093,35.39,-0.88093
2022-10-11,"October 11, 22",,,,,,5111909,35.38,-0.3,34.97,35.15,35.45,33.56,5111909,-0.0084626,35.95,-0.84626
2022-10-10,"October 10, 22",,,,,,4794943,35.67,-0.05,35.38,35.6,35.65,33.99,4794943,-0.0014025,36.05,-0.14025
2022-10-07,"October 07, 22",,,,,,9001821,36.0025,-1.37,35.02,35.33,36.7,33.73,9001821,-0.0373,36.96,-3.73
2022-10-06,"October 06, 22",,,,,,5592116,37.5975,-0.78,36.98,37.21,37.99,35.53,5592116,-0.0205,38.21,-2.05
2022-10-05,"October 05, 22",,,,,,2823628,38.085,0.28,37.69,38.2,37.92,36.47,2823628,0.007384,38.53,0.7384
