date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,change,high,adjClose,unadjustedVolume,vwap,changePercent,changeOverTime,open,close,volume,low
2023-07-06,"July 06, 23",,,,,,-0.3,376.64,370.72,300926,373.5925,-0.08031483,-0.0008031483,373.53,373.23,300926,370.97
2023-07-05,"July 05, 23",,,,,,0.37,382.2,374.49,260824,377.6925,0.09823183,0.0009823183,376.66,377.03,260824,374.88
2023-07-03,"July 03, 23",,,,,,-0.9,380.03,375.78,154800,377.87,-0.23732,-0.0023732,379.23,378.33,154800,373.89
2023-06-30,"June 30, 23",,,,,,2.36,387.13,379.9,355200,382.115,0.62087,0.0062087,380.11,382.47,355200,378.75
2023-06-29,"June 29, 23",,,,,,9.36,377.42,374.82,258100,372.275,2.54,0.0254,368,377.36,258100,366.32
2023-06-28,"June 28, 23",,,,,,0.71,372.65,366.73,268714,369.235,0.19267,0.0019267,368.5,369.21,268714,366.58
2023-06-27,"June 27, 23",,,,,,2.81,369.64,366.85,323500,367.1425,0.76665,0.0076665,366.53,369.34,323500,363.06
2023-06-26,"June 26, 23",,,,,,-2.02,367.27,362.61,341315,365.46,-0.55027,-0.0055027,367.09,365.07,341315,362.41
2023-06-23,"June 23, 23",,,,,,1.2,370.12,364.53,606621,366.95,0.32805,0.0032805,365.8,367,606621,364.88
2023-06-22,"June 22, 23",,,,,,-2.85,375,366.19,241600,370.63,-0.76712,-0.0076712,371.52,368.67,241600,367.33
2023-06-21,"June 21, 23",,,,,,4.81,370.49,366.42,338830,366.875,1.32,0.0132,364.09,368.9,338830,364.02
2023-06-20,"June 20, 23",,,,,,8.94,366.99,363.65,429145,361.7275,2.5,0.025,357.17,366.11,429145,356.64
2023-06-16,"June 16, 23",,,,,,-4.79,374.45,359.6,1129700,366.2425,-1.31,-0.0131,366.83,362.04,1129700,361.65
2023-06-15,"June 15, 23",,,,,,6.85,361.3,357.38,422916,356.495,1.94,0.0194,352.95,359.8,422916,351.93
2023-06-14,"June 14, 23",,,,,,-3.94,361.27,352.3,278226,356.905,-1.1,-0.011,358.63,354.69,278226,353.03
2023-06-13,"June 13, 23",,,,,,0.98,359.89,355.41,311100,357.46,0.27463,0.0027463,356.84,357.82,311100,355.29
2023-06-12,"June 12, 23",,,,,,7.92,357.97,354.98,329300,353.0225,2.27,0.0227,349.47,357.39,329300,347.26
2023-06-09,"June 09, 23",,,,,,-2.24,351,345.94,266400,349.405,-0.63905,-0.0063905,350.52,348.28,266400,347.82
2023-06-08,"June 08, 23",,,,,,5.91,349.91,347.4,368600,346.2675,1.72,0.0172,343.84,349.75,368600,341.57
2023-06-07,"June 07, 23",,,,,,-0.51,348.87,342.4,279100,345.635,-0.14773,-0.0014773,345.23,344.72,279100,343.72
2023-06-06,"June 06, 23",,,,,,2.69,347.98,343.86,349948,344.9375,0.78311,0.0078311,343.5,346.19,349948,342.08
2023-06-05,"June 05, 23",,,,,,-0.03,348.88,341.09,445397,344.74,-0.0087354,-8.7354e-05,343.43,343.4,445397,343.25
2023-06-02,"June 02, 23",,,,,,1.04,343.93,341.42,385924,342.585,0.30348,0.0030348,342.69,343.73,385924,339.99
2023-06-01,"June 01, 23",,,,,,6.81,341.63,339.23,491300,337.8975,2.03,0.0203,334.72,341.53,491300,333.71
2023-05-31,"May 31, 23",,,,,,-1.2,336.78,332.38,1150100,334.35,-0.35732,-0.0035732,335.83,334.63,1150100,330.16
2023-05-30,"May 30, 23",,,,,,-6.7,344.75,334.09,474139,340.06,-1.95,-0.0195,343.05,336.35,474139,336.09
2023-05-26,"May 26, 23",,,,,,1.53,346.14,341.19,341000,342.91,0.44741,0.0044741,341.97,343.5,341000,340.03
2023-05-25,"May 25, 23",,,,,,-1.5,341.76,337.91,296819,340.6275,-0.43898,-0.0043898,341.7,340.2,296819,338.85
2023-05-24,"May 24, 23",,,,,,1.95,342.22,338.36,508438,339.0625,0.57573,0.0057573,338.7,340.65,508438,334.68
2023-05-23,"May 23, 23",,,,,,-6.63,352.04,340.5,440633,346.4825,-1.9,-0.019,349.44,342.81,440633,341.64
2023-05-22,"May 22, 23",,,,,,0.49,354.58,348.56,407018,351.3825,0.13983,0.0013983,350.43,350.92,407018,349.6
2023-05-19,"May 19, 23",,,,,,-1.2,356.54,349.03,254500,352.95,-0.34034,-0.0034034,352.59,351.39,254500,351.28
2023-05-18,"May 18, 23",,,,,,2.51,351.64,348.38,256063,348.775,0.72079,0.0072079,348.23,350.74,256063,344.49
2023-05-17,"May 17, 23",,,,,,-7,357.08,345.72,384526,351.4625,-1.97,-0.0197,355.06,348.06,384526,345.65
2023-05-16,"May 16, 23",,,,,,-0.62,355.94,352.17,340900,354.2875,-0.17456,-0.0017456,355.18,354.56,340900,351.47
2023-05-15,"May 15, 23",,,,,,-4.73,361.56,352.79,436923,357.8525,-1.31,-0.0131,359.91,355.18,436923,354.76
2023-05-12,"May 12, 23",,,,,,-0.26,361.32,357.6,410346,359.475,-0.07216609,-0.0007216609,360.28,360.02,410346,356.28
2023-05-11,"May 11, 23",,,,,,-1.9,363.87,357.68,510100,360.8475,-0.52486,-0.0052486,362,360.1,510100,357.42
2023-05-10,"May 10, 23",,,,,,-2.94,366.66,360.28,308600,364.015,-0.80403,-0.0080403,365.66,362.72,308600,361.02
2023-05-09,"May 09, 23",,,,,,-1.91,365.84,359.3,353041,363.0125,-0.52524,-0.0052524,363.64,361.73,353041,360.84
2023-05-08,"May 08, 23",,,,,,1.89,368.38,364.61,344300,366.0925,0.51754,0.0051754,365.19,367.08,344300,363.72
2023-05-05,"May 05, 23",,,,,,-3.16,371.97,365.98,269900,368.7825,-0.85033,-0.0085033,371.62,368.46,269900,363.08
2023-05-04,"May 04, 23",,,,,,0.67,371.05,366.69,258725,368.4475,0.18182,0.0018182,368.5,369.17,258725,365.07
2023-05-03,"May 03, 23",,,,,,-5.07,376.72,365.95,425300,371.705,-1.36,-0.0136,373.5,368.43,425300,368.17
2023-05-02,"May 02, 23",,,,,,3.64,370.64,367.13,421334,367.68,0.99459,0.0099459,365.98,369.62,421334,364.48
2023-05-01,"May 01, 23",,,,,,4.45,368.06,363.67,380548,364.1825,1.23,0.0123,361.68,366.13,380548,360.86
2023-04-28,"April 28, 23",,,,,,4.45,368.24,358.81,1032610,360.6675,1.25,0.0125,356.79,361.24,1032610,356.4
2023-04-27,"April 27, 23",,,,,,0.22,360.6,352.83,946941,353.08,0.06197183,0.0006197183,355,355.22,946941,341.5
2023-04-26,"April 26, 23",,,,,,1.17,360.51,354.83,465100,356.6725,0.3286,0.003286,356.06,357.23,465100,352.89
2023-04-25,"April 25, 23",0.19,0.19,2023-04-26,2023-05-03,2023-03-03,-11.57,368.63,354.6,503200,362.6225,-3.14,-0.0314,368.57,357,503200,356.29
2023-04-24,"April 24, 23",,,,,,3.68,372.06,369.28,271853,369.6875,0.99921,0.0099921,368.29,371.97,271853,366.43
2023-04-21,"April 21, 23",,,,,,2.7,366.99,363.23,244756,364.73,0.74343,0.0074343,363.18,365.88,244756,362.87
2023-04-20,"April 20, 23",,,,,,-0.24,365.11,358.8,588400,361.945,-0.06636251,-0.0006636251,361.65,361.41,588400,359.61
2023-04-19,"April 19, 23",,,,,,6.17,367.8,364.98,310600,363.9825,1.71,0.0171,361.47,367.64,310600,359.02
2023-04-18,"April 18, 23",,,,,,-2.29,364.35,359.44,278118,362.2975,-0.62852,-0.0062852,364.35,362.06,278118,358.43
2023-04-17,"April 17, 23",,,,,,-1.74,364.67,359.85,323900,362.935,-0.47775,-0.0047775,364.21,362.47,323900,360.39
2023-04-14,"April 14, 23",,,,,,-0.19,369.52,361.3,304705,364.8575,-0.0521806,-0.000521806,364.12,363.93,304705,361.86
2023-04-13,"April 13, 23",,,,,,6.06,368.1,364.09,477351,363.76,1.68,0.0168,360.68,366.74,477351,359.52
2023-04-12,"April 12, 23",,,,,,-0.7,362.76,356.18,403609,359.835,-0.19473,-0.0019473,359.47,358.77,403609,358.34
2023-04-11,"April 11, 23",,,,,,-0.25,360.97,352.24,351601,356.2825,-0.07041063,-0.0007041063,355.06,354.81,351601,354.29
2023-04-10,"April 10, 23",,,,,,6.03,350.09,347.26,302022,346.515,1.75,0.0175,343.76,349.79,302022,342.42
2023-04-06,"April 06, 23",,,,,,-1.15,346.37,342.23,462143,344.2175,-0.33249,-0.0033249,345.87,344.72,462143,339.91
2023-04-05,"April 05, 23",,,,,,-1.28,349.72,344.25,343800,347.535,-0.36777,-0.0036777,348.04,346.76,343800,345.62
2023-04-04,"April 04, 23",,,,,,-0.14,351.33,345.58,338426,348.7775,-0.04020216,-0.0004020216,348.24,348.1,338426,347.44
2023-04-03,"April 03, 23",,,,,,4.2,347.91,344.53,341200,344.685,1.23,0.0123,342.84,347.04,341200,340.95
2023-03-31,"March 31, 23",,,,,,2.63,348.62,343.97,431431,345.4675,0.76489,0.0076489,343.84,346.47,431431,342.94
2023-03-30,"March 30, 23",,,,,,-0.65,344.16,338.41,383400,341.11,-0.19033,-0.0019033,341.52,340.87,383400,337.89
2023-03-29,"March 29, 23",,,,,,-4.71,345,335.54,566400,340.815,-1.37,-0.0137,342.69,337.98,566400,337.59
2023-03-28,"March 28, 23",,,,,,5.29,339.99,337.35,297424,337.21,1.58,0.0158,334.52,339.81,297424,334.52
2023-03-27,"March 27, 23",,,,,,-0.41,339,333.4,302749,336.39,-0.12194,-0.0012194,336.24,335.83,302749,334.49
2023-03-24,"March 24, 23",,,,,,3.46,335.17,331.88,272426,331.8275,1.05,0.0105,330.84,334.3,272426,327
2023-03-23,"March 23, 23",,,,,,0.97,335.53,329.45,438200,331.645,0.29316,0.0029316,330.88,331.85,438200,328.32
2023-03-22,"March 22, 23",,,,,,-5.63,337.48,326.56,534145,332.43,-1.68,-0.0168,334.57,328.94,534145,328.73
2023-03-21,"March 21, 23",,,,,,1.66,337.13,332.61,456421,334.6975,0.49795,0.0049795,333.37,335.03,456421,333.26
2023-03-20,"March 20, 23",,,,,,1.93,333.92,329.56,425100,331.115,0.5848,0.005848,330.03,331.96,425100,328.55
2023-03-17,"March 17, 23",,,,,,-6.13,338.23,327.34,1123613,333.1175,-1.83,-0.0183,335.85,329.72,1123613,328.67
2023-03-16,"March 16, 23",,,,,,12.12,336.95,333.98,511037,330.2725,3.74,0.0374,324.29,336.41,511037,323.44
2023-03-15,"March 15, 23",,,,,,1.76,325.83,323.24,478602,323.47,0.5435,0.005435,323.83,325.59,478602,318.63
2023-03-14,"March 14, 23",,,,,,3.57,328.96,326.19,516932,326.3075,1.1,0.011,325,328.57,516932,322.7
2023-03-13,"March 13, 23",,,,,,7.5,324.31,318.9,550900,317.77,2.39,0.0239,313.72,321.22,550900,311.83
2023-03-10,"March 10, 23",,,,,,0.05,315.96,312.28,961100,313.61,0.01589825,0.0001589825,314.5,314.55,961100,309.43
2023-03-09,"March 09, 23",,,,,,-6.21,324.74,313.03,459500,319.155,-1.93,-0.0193,321.52,315.31,459500,315.05
2023-03-08,"March 08, 23",,,,,,-1.77,323.52,317.41,296800,320.7375,-0.55056,-0.0055056,321.49,319.72,296800,318.22
2023-03-07,"March 07, 23",,,,,,-1.31,324.53,319.36,475000,322.325,-0.40557,-0.0040557,323,321.69,475000,320.08
2023-03-06,"March 06, 23",,,,,,-5.61,330.37,321.06,327200,326.53,-1.71,-0.0171,329.01,323.4,327200,323.34
2023-03-03,"March 03, 23",,,,,,4.11,330.89,326.88,476600,327.575,1.26,0.0126,325.15,329.26,476600,325
2023-03-02,"March 02, 23",,,,,,7.58,324.68,320.37,549437,319.405,2.41,0.0241,315.12,322.7,549437,315.12
2023-03-01,"March 01, 23",,,,,,2.88,321.23,315.98,534715,317.4675,0.91313,0.0091313,315.4,318.28,534715,314.96
2023-02-28,"February 28, 23",,,,,,5.04,319.06,314.74,1051200,315.0175,1.62,0.0162,311.99,317.03,1051200,311.99
2023-02-27,"February 27, 23",,,,,,-0.04,316.09,310.7,468500,313.485,-0.01277955,-0.0001277955,313,312.96,468500,311.89
2023-02-24,"February 24, 23",,,,,,-3.59,313.84,308.01,625340,311.1975,-1.14,-0.0114,313.84,310.25,625340,306.86
2023-02-23,"February 23, 23",,,,,,6.1,313.61,309.77,835500,309,1.99,0.0199,305.93,312.03,835500,304.43
2023-02-22,"February 22, 23",,,,,,-0.74,308.43,303.34,558945,306.015,-0.2416,-0.002416,306.29,305.55,558945,303.79
2023-02-21,"February 21, 23",,,,,,-2.73,309.41,304.46,794500,307.385,-0.88232,-0.0088232,309.41,306.68,794500,304.04
2023-02-17,"February 17, 23",,,,,,-3.46,319.29,311.45,1040432,314.4,-1.09,-0.0109,317.18,313.72,1040432,307.41
2023-02-16,"February 16, 23",,,,,,7.19,329.07,317.46,1566679,318.3525,2.3,0.023,312.58,319.77,1566679,311.99
2023-02-15,"February 15, 23",,,,,,4.95,279.18,277.16,668657,276.345,1.81,0.0181,274.23,279.18,668657,272.79
2023-02-14,"February 14, 23",,,,,,2.77,276.6,274.04,598700,274.325,1.01,0.0101,273.27,276.04,598700,271.39
2023-02-13,"February 13, 23",,,,,,0.51,274.87,271.33,800124,272.73,0.18695,0.0018695,272.8,273.31,800124,269.94
2023-02-10,"February 10, 23",,,,,,6.62,272.64,269.18,1025300,268.205,2.5,0.025,264.52,271.14,1025300,264.52
2023-02-09,"February 09, 23",,,,,,0.68,269.48,265.5,770312,267.3375,0.25492,0.0025492,266.75,267.43,770312,265.69
2023-02-08,"February 08, 23",,,,,,-5.19,272.1,263.15,519114,267.8625,-1.92,-0.0192,270.26,265.07,519114,264.02
2023-02-07,"February 07, 23",,,,,,6.37,273.79,270.41,377321,269.33,2.39,0.0239,266.01,272.38,377321,265.14
2023-02-06,"February 06, 23",,,,,,-1.26,271.24,266.23,579709,268.975,-0.46765,-0.0046765,269.43,268.17,579709,267.06
2023-02-03,"February 03, 23",,,,,,-3.07,276.49,270.91,466334,273.7175,-1.11,-0.0111,275.95,272.88,466334,269.55
2023-02-02,"February 02, 23",,,,,,6.88,283.51,279.84,942200,278.8475,2.5,0.025,275,281.88,942200,275
2023-02-01,"February 01, 23",,,,,,4.6,273.25,269.63,408704,268.88,1.72,0.0172,266.99,271.59,408704,263.69
2023-01-31,"January 31, 23",,,,,,3.06,265.64,263.68,748541,263.1825,1.17,0.0117,262.54,265.6,748541,258.95
2023-01-30,"January 30, 23",,,,,,-2.74,267.52,259.93,435800,263.745,-1.04,-0.0104,264.56,261.82,435800,261.08
2023-01-27,"January 27, 23",,,,,,-1,272.28,266.68,423641,269.4075,-0.37089,-0.0037089,269.62,268.62,423641,267.11
2023-01-26,"January 26, 23",,,,,,6.37,270.64,268.14,666922,266.7025,2.42,0.0242,263.72,270.09,666922,262.36
2023-01-25,"January 25, 23",,,,,,5.18,260.51,258.59,465917,257.425,2.03,0.0203,255.29,260.47,465917,253.43
2023-01-24,"January 24, 23",0.19,0.19,2023-01-25,2023-02-01,2022-12-13,-2.62,260.95,256.46,456530,258.9825,-1,-0.01,260.95,258.33,456530,255.7
2023-01-23,"January 23, 23",,,,,,5.69,265.51,262.01,597749,261.2475,2.2,0.022,258.42,264.11,597749,256.95
2023-01-20,"January 20, 23",,,,,,3.24,259.6,257.49,515200,257.43,1.26,0.0126,256.31,259.55,515200,254.26
2023-01-19,"January 19, 23",,,,,,1.54,257.09,252.75,476200,253.415,0.60812,0.0060812,253.24,254.78,476200,248.55
2023-01-18,"January 18, 23",,,,,,0.49,258.74,252.49,915900,255.0325,0.1929,0.001929,254.02,254.51,915900,252.86
2023-01-17,"January 17, 23",,,,,,3.8,253.34,251.03,649418,250.815,1.52,0.0152,249.24,253.04,649418,247.64
2023-01-13,"January 13, 23",,,,,,4.53,252.28,248.71,774900,248.695,1.84,0.0184,246.17,250.7,774900,245.63
2023-01-12,"January 12, 23",,,,,,-2.58,250.67,246.12,423732,247.855,-1.03,-0.0103,250.67,248.09,423732,241.99
2023-01-11,"January 11, 23",,,,,,0.86,253.76,249.35,558500,251.1375,0.34333,0.0034333,250.49,251.35,558500,248.95
2023-01-10,"January 10, 23",,,,,,4.61,249.88,243.97,542326,244.55,1.91,0.0191,241.32,245.93,542326,241.07
2023-01-09,"January 09, 23",,,,,,4.61,242.24,238.82,644903,238.625,1.95,0.0195,236.12,240.73,644903,235.41
2023-01-06,"January 06, 23",,,,,,-2.88,236.86,230.65,755900,232.6,-1.22,-0.0122,235.38,232.5,755900,225.66
2023-01-05,"January 05, 23",,,,,,-3.75,239.37,231.84,516800,235.95,-1.58,-0.0158,237.45,233.7,516800,233.28
2023-01-04,"January 04, 23",,,,,,2.6,243.19,239.22,661237,239.9225,1.09,0.0109,238.54,241.14,661237,236.82
2023-01-03,"January 03, 23",,,,,,-3.9,240.89,232.55,432424,236.345,-1.64,-0.0164,238.31,234.41,432424,231.77
2022-12-30,"December 30, 22",,,,,,0.36,236.28,233.48,247800,234.47,0.1532,0.001532,234.99,235.35,247800,231.26
2022-12-29,"December 29, 22",,,,,,5.03,242.37,237.08,381226,237.3125,2.15,0.0215,233.95,238.98,381226,233.95
2022-12-28,"December 28, 22",,,,,,-6.58,239.56,229.4,299423,234.82,-2.77,-0.0277,237.82,231.24,299423,230.66
2022-12-27,"December 27, 22",,,,,,1.9,237.64,234.85,340748,235.19,0.8091,0.008091,234.83,236.73,340748,231.56
2022-12-23,"December 23, 22",,,,,,0.13,235.75,233.26,337000,234.51,0.05531915,0.0005531915,235,235.13,337000,232.16
2022-12-22,"December 22, 22",,,,,,3.55,235.81,233.39,348815,232.98,1.53,0.0153,231.71,235.26,348815,229.14
2022-12-21,"December 21, 22",,,,,,4.27,236.66,232.81,376710,232.935,1.85,0.0185,230.41,234.68,376710,229.99
2022-12-20,"December 20, 22",,,,,,0.77,229.66,225.98,520100,227.2125,0.33918,0.0033918,227.02,227.79,520100,224.38
2022-12-19,"December 19, 22",,,,,,2.12,229.9,226.42,568913,227.0975,0.9376,0.009376,226.11,228.23,568913,224.15
2022-12-16,"December 16, 22",,,,,,-7.91,235.92,224.3,1590600,230.3175,-3.38,-0.0338,234.01,226.1,1590600,225.24
2022-12-15,"December 15, 22",,,,,,-2.4,240.35,235.2,637300,238.1525,-1,-0.01,239.48,237.08,637300,235.7
2022-12-14,"December 14, 22",,,,,,-4.42,251,241.64,861246,245.77,-1.78,-0.0178,248,243.58,861246,240.5
2022-12-13,"December 13, 22",,,,,,1.63,255.3,249.9,572816,251.7025,0.6513,0.006513,250.27,251.9,572816,249.34
2022-12-12,"December 12, 22",,,,,,1.5,242.56,239.36,462400,240.2525,0.62557,0.0062557,239.78,241.28,462400,237.39
2022-12-09,"December 09, 22",,,,,,6.36,242.11,237.11,691300,236.3175,2.73,0.0273,232.65,239.01,691300,231.5
2022-12-08,"December 08, 22",,,,,,1.25,237.6,234.15,708521,235.43,0.53241,0.0053241,234.78,236.03,708521,233.31
2022-12-07,"December 07, 22",,,,,,1.18,236.88,234.01,472127,234.57,0.50275,0.0050275,234.71,235.89,472127,230.8
2022-12-06,"December 06, 22",,,,,,-3.28,238.97,233.12,608900,236.6825,-1.38,-0.0138,238.27,234.99,608900,234.5
2022-12-05,"December 05, 22",,,,,,-0.5,241.8,237.54,602100,239.36,-0.20839,-0.0020839,239.94,239.44,602100,236.26
2022-12-02,"December 02, 22",,,,,,8.77,246.84,242.41,896803,240.5875,3.72,0.0372,235.58,244.35,896803,235.58
2022-12-01,"December 01, 22",,,,,,5.68,243.03,240.1,618234,238.5875,2.4,0.024,236.34,242.02,618234,232.96
2022-11-30,"November 30, 22",,,,,,10.55,234.92,232.79,1028738,229.0425,4.71,0.0471,224.11,234.66,1028738,222.48
2022-11-29,"November 29, 22",,,,,,0.34,225.69,221.72,315100,223.5425,0.15236,0.0015236,223.16,223.5,315100,221.82
2022-11-28,"November 28, 22",,,,,,-0.68,226.28,222.4,555900,224.36,-0.30241,-0.0030241,224.86,224.18,555900,222.12
2022-11-25,"November 25, 22",,,,,,-1.15,228.11,224.85,362600,226.51,-0.50483,-0.0050483,227.8,226.65,362600,223.48
2022-11-23,"November 23, 22",,,,,,-0.91,232.22,226.25,545900,229.15,-0.39743,-0.0039743,228.97,228.06,545900,227.35
2022-11-22,"November 22, 22",,,,,,3.43,228.53,226.71,1281440,225.7425,1.52,0.0152,225.11,228.53,1281440,220.8
2022-11-21,"November 21, 22",,,,,,0.59,226.23,223.46,1029831,224.535,0.26262,0.0026262,224.66,225.25,1029831,222
2022-11-18,"November 18, 22",,,,,,-1,226.17,223.21,1766500,224.1025,-0.44248,-0.0044248,226,225,1766500,219.24
2022-11-17,"November 17, 22",,,,,,-15.38,237.31,220.17,1776639,229.605,-6.48,-0.0648,237.31,221.93,1776639,221.87
2022-11-16,"November 16, 22",,,,,,-8.17,249.17,238.19,547200,244.03,-3.29,-0.0329,248.27,240.1,547200,238.58
2022-11-15,"November 15, 22",,,,,,-1.41,252.58,245.72,565700,248.82,-0.56604,-0.0056604,249.1,247.69,565700,245.91
2022-11-14,"November 14, 22",,,,,,-6.58,249.95,240.38,890600,245.865,-2.64,-0.0264,248.89,242.31,890600,242.31
2022-11-11,"November 11, 22",,,,,,7.34,253.53,248.94,962900,247.7,3.01,0.0301,243.59,250.93,962900,242.75
2022-11-10,"November 10, 22",,,,,,8.09,243.04,240.81,610300,238.1225,3.45,0.0345,234.65,242.74,610300,232.06
2022-11-09,"November 09, 22",,,,,,-1.39,226.2,219.75,499145,222.8625,-0.6236,-0.006236,222.9,221.51,499145,220.84
2022-11-08,"November 08, 22",0.19,0.19,2022-11-09,2022-11-16,2022-10-27,-1.96,232.05,222.77,690900,226.5125,-0.86527,-0.0086527,226.52,224.56,690900,222.92
2022-11-07,"November 07, 22",,,,,,8.58,226.15,223.96,758700,221.1625,3.95,0.0395,217.36,225.94,758700,215.2
2022-11-04,"November 04, 22",,,,,,3.63,215.79,213.7,774022,212.5825,1.71,0.0171,211.96,215.59,774022,206.99
2022-11-03,"November 03, 22",,,,,,-3.52,215.1,207.51,1069200,211.5225,-1.65,-0.0165,212.86,209.34,1069200,208.79
2022-11-02,"November 02, 22",,,,,,-8.26,228.02,217.61,962675,223.6175,-3.63,-0.0363,227.79,219.53,962675,219.13
2022-11-01,"November 01, 22",,,,,,-0.66,231.4,227.49,954000,228.9575,-0.28676,-0.0028676,230.16,229.5,954000,224.77
2022-10-31,"October 31, 22",,,,,,6.36,231.39,228.08,1164240,226.83,2.84,0.0284,223.74,230.1,1164240,222.09
2022-10-28,"October 28, 22",,,,,,7.21,227.2,223.53,1293840,222.3275,3.3,0.033,218.3,225.51,1293840,218.3
2022-10-27,"October 27, 22",,,,,,13.73,230.64,219.29,2378339,216.39,6.62,0.0662,207.5,221.23,2378339,206.19
2022-10-26,"October 26, 22",,,,,,4.28,260.47,252.17,1002426,253.75,1.71,0.0171,250.12,254.4,1002426,250.01
2022-10-25,"October 25, 22",,,,,,9.32,249.39,247.03,831025,243.8175,3.89,0.0389,239.89,249.21,831025,236.78
2022-10-24,"October 24, 22",,,,,,1.49,236.62,234.55,891817,234.8575,0.63369,0.0063369,235.13,236.62,891817,231.06
2022-10-21,"October 21, 22",,,,,,0,237.81,230.84,862140,232.695,0,0,232.88,232.88,862140,227.21
2022-10-20,"October 20, 22",,,,,,-11.16,243.49,229.27,889731,237.02,-4.6,-0.046,242.46,231.3,889731,230.83
2022-10-19,"October 19, 22",,,,,,-13.66,258.53,241.51,1058300,250.605,-5.31,-0.0531,257.3,243.64,1058300,242.95
2022-10-18,"October 18, 22",,,,,,-0.95,264.69,259.32,678614,261.6575,-0.36182,-0.0036182,262.56,261.61,678614,257.77
2022-10-17,"October 17, 22",,,,,,1.46,258.75,253.08,417400,255.23,0.57512,0.0057512,253.86,255.32,417400,252.99
2022-10-14,"October 14, 22",,,,,,-4.58,253.33,245.36,859946,249.6725,-1.82,-0.0182,252.11,247.53,859946,245.72
2022-10-13,"October 13, 22",,,,,,16.52,250.38,247.23,1034852,241.15,7.09,0.0709,232.89,249.41,1034852,231.92
2022-10-12,"October 12, 22",,,,,,-2.19,242.22,237.03,356025,240.3925,-0.90755,-0.0090755,241.31,239.12,356025,238.92
2022-10-11,"October 11, 22",,,,,,-5.32,245.01,237.58,781300,241.645,-2.17,-0.0217,245,239.68,781300,236.89
2022-10-10,"October 10, 22",,,,,,-5.27,251.09,243.67,329500,248.435,-2.1,-0.021,251.09,245.82,329500,245.74
2022-10-07,"October 07, 22",,,,,,-3.02,252.84,247.63,522900,250.8175,-1.19,-0.0119,252.84,249.82,522900,247.77
2022-10-06,"October 06, 22",,,,,,-2.48,259.92,254.02,741520,257.5925,-0.95849,-0.0095849,258.74,256.26,741520,255.45
2022-10-05,"October 05, 22",,,,,,2.08,261.69,257.4,355147,258.4975,0.80748,0.0080748,257.59,259.67,355147,255.04
2022-10-04,"October 04, 22",,,,,,1.71,262.45,258.86,474601,260.45,0.65911,0.0065911,259.44,261.15,474601,258.76
2022-10-03,"October 03, 22",,,,,,6.88,258.05,253.69,439100,252.1,2.76,0.0276,249.05,255.93,439100,245.37
2022-09-30,"September 30, 22",,,,,,-5.8,254.51,243.92,539700,249.5675,-2.3,-0.023,251.88,246.08,539700,245.8
2022-09-29,"September 29, 22",,,,,,1,252.51,249.07,395600,250.415,0.39957,0.0039957,250.27,251.27,395600,247.61
2022-09-28,"September 28, 22",,,,,,3.89,253.38,249.72,476800,249.9825,1.57,0.0157,248.04,251.93,476800,246.58
2022-09-27,"September 27, 22",,,,,,-9.3,256.18,244.23,456516,250.7425,-3.64,-0.0364,255.69,246.39,456516,244.71
2022-09-26,"September 26, 22",,,,,,-0.39,258.04,250.62,730500,253.8175,-0.15402,-0.0015402,253.22,252.83,730500,251.18
2022-09-23,"September 23, 22",,,,,,3.02,254.56,252.01,371611,252.2425,1.2,0.012,251.22,254.24,371611,248.95
2022-09-22,"September 22, 22",,,,,,-3.53,257.32,250.89,467522,254.69,-1.38,-0.0138,256.64,253.11,467522,251.69
2022-09-21,"September 21, 22",,,,,,-6.8,268.08,255.94,342100,262.2725,-2.57,-0.0257,265,258.2,342100,257.81
2022-09-20,"September 20, 22",,,,,,-3.1,268.64,261.38,319605,265.2225,-1.16,-0.0116,266.79,263.69,319605,261.77
2022-09-19,"September 19, 22",,,,,,4.15,269.97,267.57,574500,266.7475,1.56,0.0156,265.78,269.93,574500,261.31
2022-09-16,"September 16, 22",,,,,,-5.34,273.4,265.71,794600,270.2925,-1.95,-0.0195,273.4,268.06,794600,266.31
2022-09-15,"September 15, 22",,,,,,-13.17,290.65,271.33,950770,281.2125,-4.59,-0.0459,286.9,273.73,950770,273.57
2022-09-14,"September 14, 22",,,,,,-2.49,296.74,288.27,306000,292.3875,-0.84893,-0.0084893,293.31,290.82,306000,288.68
2022-09-13,"September 13, 22",,,,,,-12.24,306.39,290.39,354600,299.3025,-4.01,-0.0401,305.2,292.96,354600,292.66
2022-09-12,"September 12, 22",,,,,,-1.14,316.81,310.13,314842,314.05,-0.36305,-0.0036305,314.01,312.87,314842,312.51
2022-09-09,"September 09, 22",,,,,,4.5,315.77,310.76,304700,311.6375,1.46,0.0146,309.01,313.51,304700,308.26
2022-09-08,"September 08, 22",,,,,,11.53,308.22,305.43,311800,302.1075,3.89,0.0389,296.6,308.13,311800,295.48
2022-09-07,"September 07, 22",,,,,,8.49,299.49,296.18,253340,294.3875,2.92,0.0292,290.31,298.8,253340,288.95
2022-09-06,"September 06, 22",,,,,,-0.15,295.01,288.45,327400,291.2075,-0.05151984,-0.0005151984,291.15,291,327400,287.67
2022-09-02,"September 02, 22",,,,,,-8.06,302.02,288.8,314200,295.6875,-2.69,-0.0269,299.41,291.35,314200,289.97
