date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,declarationDate,adjDividend,dividend,recordDate
2021-12-14,53.25,54.5,53.14,53.88,42.9,4048860,4048860,0.63,1.18,53.6925,"December 14, 21",0.0118,,,,,
2021-12-13,54.46,54.65,53.07,53.32,42.45,5398800,5398800,-1.14,-2.09,53.875,"December 13, 21",-0.0209,,,,,
2021-12-10,55.15,55.26,54.29,54.68,43.53,3628600,3628600,-0.47,-0.85222,54.845,"December 10, 21",-0.0085222,,,,,
2021-12-09,54.24,54.58,53.73,54.39,43.3,5607722,5607722,0.15,0.27655,54.235,"December 09, 21",0.0027655,,,,,
2021-12-08,55.31,55.48,54.78,54.91,43.72,5013700,5013700,-0.4,-0.7232,55.12,"December 08, 21",-0.007232,,,,,
2021-12-07,54.45,55.38,54.27,54.86,43.68,5806937,5806937,0.41,0.75298,54.74,"December 07, 21",0.0075298,,,,,
2021-12-06,54.36,54.72,53.84,53.88,42.9,6066400,6066400,-0.48,-0.883,54.2,"December 06, 21",-0.00883,,,,,
2021-12-03,53,53.82,52.73,53.07,42.25,6969330,6969330,0.07,0.13208,53.155,"December 03, 21",0.0013208,,,,,
2021-12-02,52.5,53.48,52.07,53.18,42.34,7333300,7333300,0.68,1.3,52.8075,"December 02, 21",0.013,,,,,
2021-12-01,55.49,55.8,52.7,52.76,42,9123937,9123937,-2.73,-4.92,54.1875,"December 01, 21",-0.0492,,,,,
2021-11-30,56.26,56.49,54.41,54.93,43.73,10398200,10398200,-1.33,-2.36,55.5225,"November 30, 21",-0.0236,,,,,
2021-11-29,57.9,58.38,56.38,56.86,45.27,4564444,4564444,-1.04,-1.8,57.38,"November 29, 21",-0.018,2021-12-10,2021-10-14,0.7,0.7,2021-11-30
2021-11-26,56.64,57.77,55.98,57.6,45.3,4317500,4317500,0.96,1.69,56.9975,"November 26, 21",0.0169,,,,,
2021-11-24,58.9,59.37,58.59,58.63,46.11,3307108,3307108,-0.27,-0.4584,58.8725,"November 24, 21",-0.004584,,,,,
2021-11-23,59.34,59.72,58.83,59.18,46.54,5280023,5280023,-0.16,-0.26963,59.2675,"November 23, 21",-0.0026963,,,,,
2021-11-22,57.56,59.29,57.41,58.79,46.24,5310320,5310320,1.23,2.14,58.2625,"November 22, 21",0.0214,,,,,
2021-11-19,57.45,57.52,56.03,57.34,45.1,7425308,7425308,-0.11,-0.19147,57.085,"November 19, 21",-0.0019147,,,,,
2021-11-18,58.35,58.37,57.67,57.98,45.6,3801860,3801860,-0.37,-0.6341,58.0925,"November 18, 21",-0.006341,,,,,
2021-11-17,58.68,58.98,58.17,58.34,45.88,3342400,3342400,-0.34,-0.57941,58.5425,"November 17, 21",-0.0057941,,,,,
2021-11-16,59.97,59.99,58.84,58.86,46.29,4004700,4004700,-1.11,-1.85,59.415,"November 16, 21",-0.0185,,,,,
2021-11-15,60.5,60.82,59.78,59.92,47.12,3470443,3470443,-0.58,-0.95868,60.255,"November 15, 21",-0.0095868,,,,,
2021-11-12,59.79,60.55,59.46,60.06,47.23,3499439,3499439,0.27,0.45158,59.965,"November 12, 21",0.0045158,,,,,
2021-11-11,59.08,59.98,59.02,59.68,46.94,4140414,4140414,0.6,1.02,59.44,"November 11, 21",0.0102,,,,,
2021-11-10,58.84,59.29,58.49,58.76,46.21,5104029,5104029,-0.08,-0.13596,58.845,"November 10, 21",-0.0013596,,,,,
2021-11-09,58.54,59.12,58.4,58.79,46.24,4447809,4447809,0.25,0.42706,58.7125,"November 09, 21",0.0042706,,,,,
2021-11-08,58.93,59.68,58.3,58.57,46.06,4894141,4894141,-0.36,-0.61089,58.87,"November 08, 21",-0.0061089,,,,,
2021-11-05,57.24,58.75,57.24,58.31,45.86,4979100,4979100,1.07,1.87,57.885,"November 05, 21",0.0187,,,,,
2021-11-04,59,59.02,56.8,57.17,44.96,9047906,9047906,-1.83,-3.1,57.9975,"November 04, 21",-0.031,,,,,
2021-11-03,58.49,59.59,58.09,59.05,46.44,6234335,6234335,0.56,0.95743,58.805,"November 03, 21",0.0095743,,,,,
2021-11-02,57.64,58.74,57.24,58.47,45.98,5929500,5929500,0.83,1.44,58.0225,"November 02, 21",0.0144,,,,,
2021-11-01,56.01,57.98,56.01,57.44,45.17,7562000,7562000,1.43,2.55,56.86,"November 01, 21",0.0255,,,,,
2021-10-29,56.13,56.65,55.66,55.97,44.02,5894900,5894900,-0.16,-0.28505,56.1025,"October 29, 21",-0.0028505,,,,,
2021-10-28,56.25,56.86,56.21,56.57,44.49,5974400,5974400,0.32,0.56889,56.4725,"October 28, 21",0.0056889,,,,,
2021-10-27,58.58,58.58,55.9,56,44.04,11512727,11512727,-2.58,-4.4,57.265,"October 27, 21",-0.044,,,,,
2021-10-26,58.71,59.76,58.18,58.71,46.17,6875227,6875227,0,0,58.84,"October 26, 21",0,,,,,
2021-10-25,59.24,59.54,58.61,58.71,46.17,6293204,6293204,-0.53,-0.89467,59.025,"October 25, 21",-0.0089467,,,,,
2021-10-22,59.64,60.19,58.38,58.4,45.93,5889500,5889500,-1.24,-2.08,59.1525,"October 22, 21",-0.0208,,,,,
2021-10-21,60.07,61.17,57.96,59.26,46.61,8916600,8916600,-0.81,-1.35,59.615,"October 21, 21",-0.0135,,,,,
2021-10-20,59.16,60.61,58.94,59.89,47.1,5875321,5875321,0.73,1.23,59.65,"October 20, 21",0.0123,,,,,
2021-10-19,59.09,59.27,58.54,59.19,46.55,3650874,3650874,0.1,0.16923,59.0225,"October 19, 21",0.0016923,,,,,
2021-10-18,57.7,59.39,57.6,58.95,46.36,4660432,4660432,1.25,2.17,58.41,"October 18, 21",0.0217,,,,,
2021-10-15,59.47,59.73,58.84,58.96,46.37,4288200,4288200,-0.51,-0.85758,59.25,"October 15, 21",-0.0085758,,,,,
2021-10-14,57.43,58.78,57.14,58.74,46.2,6430634,6430634,1.31,2.28,58.0225,"October 14, 21",0.0228,,,,,
2021-10-13,57.92,58.05,56.65,56.91,44.76,7691227,7691227,-1.01,-1.74,57.3825,"October 13, 21",-0.0174,,,,,
2021-10-12,58.02,58.37,57.5,57.74,45.41,5443834,5443834,-0.28,-0.48259,57.9075,"October 12, 21",-0.0048259,,,,,
2021-10-11,59.25,59.78,58.21,58.23,45.8,4139030,4139030,-1.02,-1.72,58.8675,"October 11, 21",-0.0172,,,,,
2021-10-08,58.81,59.29,58.4,58.71,46.17,4260200,4260200,-0.1,-0.17004,58.8025,"October 08, 21",-0.0017004,,,,,
2021-10-07,57.89,59.47,57.79,58.51,46.02,7235900,7235900,0.62,1.07,58.415,"October 07, 21",0.0107,,,,,
2021-10-06,58.36,58.57,56.3,57.16,44.95,8699100,8699100,-1.2,-2.06,57.5975,"October 06, 21",-0.0206,,,,,
2021-10-05,58.26,59.45,58.1,59.1,46.48,5646408,5646408,0.84,1.44,58.7275,"October 05, 21",0.0144,,,,,
2021-10-04,58.58,59,57.68,58.24,45.8,5652962,5652962,-0.34,-0.5804,58.375,"October 04, 21",-0.005804,,,,,
2021-10-01,57.67,59.01,57.25,58.58,46.07,6925300,6925300,0.91,1.58,58.1275,"October 01, 21",0.0158,,,,,
2021-09-30,58.92,59.17,57.55,57.56,45.27,4929915,4929915,-1.36,-2.31,58.3,"September 30, 21",-0.0231,,,,,
2021-09-29,59.46,59.6,58.77,58.82,46.26,4578945,4578945,-0.64,-1.08,59.1625,"September 29, 21",-0.0108,,,,,
2021-09-28,60.15,60.65,59.14,59.46,46.76,6681800,6681800,-0.69,-1.15,59.85,"September 28, 21",-0.0115,,,,,
2021-09-27,56.88,60.38,56.88,59.69,46.94,12374000,12374000,2.81,4.94,58.4575,"September 27, 21",0.0494,,,,,
2021-09-24,57.2,57.34,56.74,56.81,44.68,7964986,7964986,-0.39,-0.68182,57.0225,"September 24, 21",-0.0068182,,,,,
2021-09-23,56.77,58.05,56.6,57.43,45.17,7814123,7814123,0.66,1.16,57.2125,"September 23, 21",0.0116,,,,,
2021-09-22,56.26,56.98,56.26,56.3,44.28,6823824,6823824,0.04,0.07109847,56.45,"September 22, 21",0.0007109847,,,,,
2021-09-21,56.59,56.86,55.21,55.53,43.67,6156400,6156400,-1.06,-1.87,56.0475,"September 21, 21",-0.0187,,,,,
2021-09-20,56.26,57.13,55.31,56.18,44.18,7683900,7683900,-0.08,-0.1422,56.22,"September 20, 21",-0.001422,,,,,
2021-09-17,58.8,59.17,57.47,57.75,45.42,9625499,9625499,-1.05,-1.79,58.2975,"September 17, 21",-0.0179,,,,,
2021-09-16,60.14,60.32,59.07,59.47,46.77,4650841,4650841,-0.67,-1.11,59.75,"September 16, 21",-0.0111,,,,,
2021-09-15,59.75,60.67,59.67,60.2,47.34,5167759,5167759,0.45,0.75314,60.0725,"September 15, 21",0.0075314,,,,,
2021-09-14,61.24,61.3,59.52,59.65,46.91,4493600,4493600,-1.59,-2.6,60.4275,"September 14, 21",-0.026,,,,,
2021-09-13,61.27,61.59,60.22,60.72,47.75,4549217,4549217,-0.55,-0.89767,60.95,"September 13, 21",-0.0089767,,,,,
2021-09-10,60.85,61.44,60.34,60.41,47.51,4093300,4093300,-0.44,-0.72309,60.76,"September 10, 21",-0.0072309,,,,,
2021-09-09,60.25,61.19,60.07,60.28,47.41,4439100,4439100,0.03,0.04979253,60.4475,"September 09, 21",0.0004979253,,,,,
2021-09-08,61.83,62.11,60.51,60.69,47.73,4629000,4629000,-1.14,-1.84,61.285,"September 08, 21",-0.0184,,,,,
2021-09-07,61.98,62.3,61.64,61.87,48.66,2514731,2514731,-0.11,-0.17748,61.9475,"September 07, 21",-0.0017748,,,,,
2021-09-03,62.45,62.83,61.67,62.12,48.85,3690597,3690597,-0.33,-0.52842,62.2675,"September 03, 21",-0.0052842,,,,,
2021-09-02,62.76,63.36,62.42,62.62,49.25,3414738,3414738,-0.14,-0.22307,62.79,"September 02, 21",-0.0022307,,,,,
2021-09-01,62.83,63,61.81,62.54,49.19,3949213,3949213,-0.29,-0.46156,62.545,"September 01, 21",-0.0046156,,,,,
2021-08-31,63.7,63.88,62.69,62.9,49.47,5450000,5450000,-0.8,-1.26,63.2925,"August 31, 21",-0.0126,,,,,
2021-08-30,65,65.33,63.95,63.98,50.32,3925138,3925138,-1.02,-1.57,64.565,"August 30, 21",-0.0157,2021-09-10,2021-08-12,0.7,0.7,2021-08-31
2021-08-27,64.19,65.86,64.12,65.38,50.87,5348700,5348700,1.19,1.85,64.8875,"August 27, 21",0.0185,,,,,
2021-08-26,63.84,64.56,63.47,63.65,49.52,3618500,3618500,-0.19,-0.29762,63.88,"August 26, 21",-0.0029762,,,,,
2021-08-25,63.3,64.18,62.82,63.87,49.7,3246877,3246877,0.57,0.90047,63.5425,"August 25, 21",0.0090047,,,,,
2021-08-24,62.46,63.53,62.46,63.26,49.22,2896124,2896124,0.8,1.28,62.9275,"August 24, 21",0.0128,,,,,
2021-08-23,61.5,62.42,61.46,62.06,48.29,3440001,3440001,0.56,0.91057,61.86,"August 23, 21",0.0091057,,,,,
2021-08-20,60.41,61.11,60.32,60.89,47.38,3203679,3203679,0.48,0.79457,60.6825,"August 20, 21",0.0079457,,,,,
2021-08-19,61.04,61.39,60.15,60.55,47.11,3981600,3981600,-0.49,-0.80275,60.7825,"August 19, 21",-0.0080275,,,,,
2021-08-18,61.91,62.83,61.71,61.88,48.15,4574000,4574000,-0.03,-0.04845744,62.0825,"August 18, 21",-0.0004845744,,,,,
2021-08-17,62.69,62.88,61.14,62.31,48.48,3974459,3974459,-0.38,-0.60616,62.255,"August 17, 21",-0.0060616,,,,,
2021-08-16,63.2,63.6,62.14,63.32,49.27,3163519,3163519,0.12,0.18987,63.065,"August 16, 21",0.0018987,,,,,
2021-08-13,63.97,64.1,63.35,63.69,49.56,2385600,2385600,-0.28,-0.43771,63.7775,"August 13, 21",-0.0043771,,,,,
2021-08-12,64.36,64.62,63.3,64.01,49.8,3581677,3581677,-0.35,-0.54382,64.0725,"August 12, 21",-0.0054382,,,,,
2021-08-11,63.42,64.3,63.22,64.24,49.98,3583605,3583605,0.82,1.29,63.795,"August 11, 21",0.0129,,,,,
2021-08-10,62.02,63.57,61.94,63.12,49.11,3560000,3560000,1.1,1.77,62.6625,"August 10, 21",0.0177,,,,,
2021-08-09,61.72,62.23,61.36,61.82,48.1,3178247,3178247,0.1,0.16202,61.7825,"August 09, 21",0.0016202,,,,,
2021-08-06,61.61,62.37,61.55,62,48.24,3142800,3142800,0.39,0.63301,61.8825,"August 06, 21",0.0063301,,,,,
2021-08-05,61.29,61.8,60.9,61,47.46,3037315,3037315,-0.29,-0.47316,61.2475,"August 05, 21",-0.0047316,,,,,
2021-08-04,61.74,62.2,60.98,60.99,47.45,3340100,3340100,-0.75,-1.21,61.4775,"August 04, 21",-0.0121,,,,,
2021-08-03,61.15,62.27,60.16,62.23,48.42,4819700,4819700,1.08,1.77,61.4525,"August 03, 21",0.0177,,,,,
2021-08-02,62.3,63.59,61.19,61.22,47.63,3714500,3714500,-1.08,-1.73,62.075,"August 02, 21",-0.0173,,,,,
2021-07-30,62.49,63.23,61.67,62.16,48.36,4646993,4646993,-0.33,-0.52808,62.3875,"July 30, 21",-0.0052808,,,,,
2021-07-29,62.44,62.93,62.01,62.6,48.71,3708600,3708600,0.16,0.25625,62.495,"July 29, 21",0.0025625,,,,,
2021-07-28,61.83,62.3,61.06,61.87,48.14,4113699,4113699,0.04,0.06469351,61.765,"July 28, 21",0.0006469351,,,,,
2021-07-27,61.51,62.42,60.86,61.95,48.2,3568528,3568528,0.44,0.71533,61.685,"July 27, 21",0.0071533,,,,,
2021-07-26,60.2,62.04,60.2,62.01,48.25,6534300,6534300,1.81,3.01,61.1125,"July 26, 21",0.0301,,,,,
2021-07-23,60.84,61.28,59.8,60.11,46.77,4690527,4690527,-0.73,-1.2,60.5075,"July 23, 21",-0.012,,,,,
2021-07-22,58.56,60.89,58,60.48,47.06,7111300,7111300,1.92,3.28,59.4825,"July 22, 21",0.0328,,,,,
2021-07-21,59.52,60.05,59.06,59.73,46.47,7428300,7428300,0.21,0.35282,59.59,"July 21, 21",0.0035282,,,,,
2021-07-20,58.14,59.19,57.63,58.62,45.61,6771700,6771700,0.48,0.82559,58.395,"July 20, 21",0.0082559,,,,,
2021-07-19,58.14,58.48,57.06,57.79,44.96,7815400,7815400,-0.35,-0.602,57.8675,"July 19, 21",-0.00602,,,,,
2021-07-16,61.3,61.72,59.8,60.01,46.69,6961324,6961324,-1.29,-2.1,60.7075,"July 16, 21",-0.021,,,,,
2021-07-15,61.8,62.72,61.69,61.91,48.17,2745836,2745836,0.11,0.17799,62.03,"July 15, 21",0.0017799,,,,,
2021-07-14,62.94,63.65,62.17,62.32,48.49,2571796,2571796,-0.62,-0.98507,62.77,"July 14, 21",-0.0098507,,,,,
2021-07-13,63.42,63.69,62.32,62.7,48.78,3074500,3074500,-0.72,-1.14,63.0325,"July 13, 21",-0.0114,,,,,
2021-07-12,62.56,63.6,61.98,63.22,49.19,3100400,3100400,0.66,1.05,62.84,"July 12, 21",0.0105,,,,,
2021-07-09,62.23,63.67,62.1,63.08,49.08,5063232,5063232,0.85,1.37,62.77,"July 09, 21",0.0137,,,,,
2021-07-08,61,62.02,60.65,61.41,47.78,4251323,4251323,0.41,0.67213,61.27,"July 08, 21",0.0067213,,,,,
2021-07-07,61.7,62.49,61.09,62.25,48.43,3424426,3424426,0.55,0.89141,61.8825,"July 07, 21",0.0089141,,,,,
2021-07-06,63.4,63.45,61.41,61.93,48.19,3727013,3727013,-1.47,-2.32,62.5475,"July 06, 21",-0.0232,,,,,
2021-07-02,63.33,63.77,62.8,63.51,49.42,3173209,3173209,0.18,0.28423,63.3525,"July 02, 21",0.0028423,,,,,
2021-07-01,64.22,64.42,63.42,63.5,49.41,3324926,3324926,-0.72,-1.12,63.89,"July 01, 21",-0.0112,,,,,
2021-06-30,62.85,63.62,62.75,63.28,49.24,3356526,3356526,0.43,0.68417,63.125,"June 30, 21",0.0068417,,,,,
2021-06-29,63.28,63.81,62.58,62.98,49,2653142,2653142,-0.3,-0.47408,63.1625,"June 29, 21",-0.0047408,,,,,
2021-06-28,63.3,63.3,62.17,62.9,48.94,2727034,2727034,-0.4,-0.63191,62.9175,"June 28, 21",-0.0063191,,,,,
2021-06-25,63.25,63.87,63.11,63.29,49.24,4259730,4259730,0.04,0.06324111,63.38,"June 25, 21",0.0006324111,,,,,
2021-06-24,63.78,63.83,62.76,63.11,49.1,4253923,4253923,-0.67,-1.05,63.37,"June 24, 21",-0.0105,,,,,
2021-06-23,64,64.27,63.1,63.15,49.14,3254512,3254512,-0.85,-1.33,63.63,"June 23, 21",-0.0133,,,,,
2021-06-22,63.46,63.82,62.68,63.5,49.41,4019107,4019107,0.04,0.06303183,63.365,"June 22, 21",0.0006303183,,,,,
2021-06-21,63.14,63.95,62.79,63.11,49.1,5260165,5260165,-0.03,-0.04751346,63.2475,"June 21, 21",-0.0004751346,,,,,
2021-06-18,62.55,63.05,61.88,61.98,48.22,8745303,8745303,-0.57,-0.91127,62.365,"June 18, 21",-0.0091127,,,,,
2021-06-17,65.77,65.8,62.33,63.54,49.44,5696100,5696100,-2.23,-3.39,64.36,"June 17, 21",-0.0339,,,,,
2021-06-16,67.01,67.12,65.2,65.59,51.03,5428800,5428800,-1.42,-2.12,66.23,"June 16, 21",-0.0212,,,,,
2021-06-15,66.91,67.43,66.44,67.22,52.3,3255199,3255199,0.31,0.46331,67,"June 15, 21",0.0046331,,,,,
2021-06-14,67.83,68.18,66.63,66.96,52.1,3712815,3712815,-0.87,-1.28,67.4,"June 14, 21",-0.0128,,,,,
2021-06-11,68.47,69.02,67.84,68,52.91,2726116,2726116,-0.47,-0.68643,68.3325,"June 11, 21",-0.0068643,,,,,
2021-06-10,69.99,70.17,67.95,67.99,52.9,4022011,4022011,-2,-2.86,69.025,"June 10, 21",-0.0286,,,,,
2021-06-09,69.25,69.51,68.47,68.84,53.56,3379374,3379374,-0.41,-0.59206,69.0175,"June 09, 21",-0.0059206,,,,,
2021-06-08,69.02,69.72,68.31,69.38,53.98,3469512,3469512,0.36,0.52159,69.1075,"June 08, 21",0.0052159,,,,,
2021-06-07,70.37,70.47,68.89,69.24,53.87,2804113,2804113,-1.13,-1.61,69.7425,"June 07, 21",-0.0161,,,,,
2021-06-04,71,71.14,69.88,70.37,54.75,3041943,3041943,-0.63,-0.88732,70.5975,"June 04, 21",-0.0088732,,,,,
2021-06-03,69.35,70.7,68.44,70.61,54.94,4322500,4322500,1.26,1.82,69.775,"June 03, 21",0.0182,,,,,
2021-06-02,70.32,70.32,68.86,68.95,53.65,4797800,4797800,-1.37,-1.95,69.6125,"June 02, 21",-0.0195,,,,,
2021-06-01,69.17,70.53,68.85,70.41,54.78,4139100,4139100,1.24,1.79,69.74,"June 01, 21",0.0179,,,,,
2021-05-28,69.08,69.17,67.71,68.42,53.24,3815200,3815200,-0.66,-0.95541,68.595,"May 28, 21",-0.0095541,,,,,
2021-05-27,69.32,69.96,68.24,68.66,53.42,6256635,6256635,-0.66,-0.95211,69.045,"May 27, 21",-0.0095211,2021-06-11,2021-04-15,0.7,0.7,2021-05-28
2021-05-26,68.83,69.64,68.21,69.57,53.59,6059237,6059237,0.74,1.08,69.0625,"May 26, 21",0.0108,,,,,
2021-05-25,69.46,70.45,68.96,69.04,53.18,4419444,4419444,-0.42,-0.60466,69.4775,"May 25, 21",-0.0060466,,,,,
2021-05-24,69.59,70.01,69.1,69.55,53.57,3420100,3420100,-0.04,-0.05747952,69.5625,"May 24, 21",-0.0005747952,,,,,
2021-05-21,68.68,69.6,68.55,68.83,53.02,3855720,3855720,0.15,0.2184,68.915,"May 21, 21",0.002184,,,,,
2021-05-20,68.46,68.72,67.86,68.26,52.58,3126500,3126500,-0.2,-0.29214,68.325,"May 20, 21",-0.0029214,,,,,
2021-05-19,68.5,68.91,67.27,68.55,52.8,4398500,4398500,0.05,0.0729927,68.3075,"May 19, 21",0.000729927,,,,,
2021-05-18,71,71.38,69.51,69.53,53.56,3523800,3523800,-1.47,-2.07,70.355,"May 18, 21",-0.0207,,,,,
2021-05-17,69.58,71.08,69.47,70.91,54.62,3607502,3607502,1.33,1.91,70.26,"May 17, 21",0.0191,,,,,
2021-05-14,68.5,70.04,68.37,69.83,53.79,4817200,4817200,1.33,1.94,69.185,"May 14, 21",0.0194,,,,,
2021-05-13,67.46,68.6,67.32,68.08,52.44,3068440,3068440,0.62,0.91906,67.865,"May 13, 21",0.0091906,,,,,
2021-05-12,68.75,69.1,67.4,67.6,52.07,4886215,4886215,-1.15,-1.67,68.2125,"May 12, 21",-0.0167,,,,,
2021-05-11,67.84,68.9,67.2,68.57,52.82,5693429,5693429,0.73,1.08,68.1275,"May 11, 21",0.0108,,,,,
2021-05-10,69.75,70.6,68.66,68.73,52.94,5039000,5039000,-1.02,-1.46,69.435,"May 10, 21",-0.0146,,,,,
2021-05-07,68.35,69.32,67.78,69.04,53.18,5174923,5174923,0.69,1.01,68.6225,"May 07, 21",0.0101,,,,,
2021-05-06,68.02,69.09,67.17,69.04,53.18,4670600,4670600,1.02,1.5,68.33,"May 06, 21",0.015,,,,,
2021-05-05,66.49,68.24,66.14,68.07,52.43,7467116,7467116,1.58,2.38,67.235,"May 05, 21",0.0238,,,,,
2021-05-04,64.25,66.27,63.8,66.22,51.01,7367207,7367207,1.97,3.07,65.135,"May 04, 21",0.0307,,,,,
2021-05-03,63.18,65.04,63.12,64.55,49.72,6328101,6328101,1.37,2.17,63.9725,"May 03, 21",0.0217,,,,,
2021-04-30,63.45,63.71,62.3,62.5,48.14,4932315,4932315,-0.95,-1.5,62.99,"April 30, 21",-0.015,,,,,
2021-04-29,63.82,64.69,63.44,64.06,49.35,4366020,4366020,0.24,0.37606,64.0025,"April 29, 21",0.0037606,,,,,
2021-04-28,63.03,64.07,62.7,63.31,48.77,5584337,5584337,0.28,0.44423,63.2775,"April 28, 21",0.0044423,,,,,
2021-04-27,62.27,62.85,61.72,62.65,48.26,3781310,3781310,0.38,0.61025,62.3725,"April 27, 21",0.0061025,,,,,
2021-04-26,62.36,62.82,61.93,62.2,47.91,4871606,4871606,-0.16,-0.25657,62.3275,"April 26, 21",-0.0025657,,,,,
2021-04-23,61.1,62.49,60.45,62.11,47.84,5683494,5683494,1.01,1.65,61.5375,"April 23, 21",0.0165,,,,,
2021-04-22,64,64.05,60.72,60.93,46.93,12028900,12028900,-3.07,-4.8,62.425,"April 22, 21",-0.048,,,,,
2021-04-21,62.46,65.02,62.38,64.82,49.93,4283535,4283535,2.36,3.78,63.67,"April 21, 21",0.0378,,,,,
2021-04-20,64,64.05,62.28,62.48,48.13,4532442,4532442,-1.52,-2.38,63.2025,"April 20, 21",-0.0238,,,,,
2021-04-19,64.8,65.04,63.94,64.55,49.72,2566600,2566600,-0.25,-0.3858,64.5825,"April 19, 21",-0.003858,,,,,
2021-04-16,65.27,65.51,64.26,64.68,49.82,3698844,3698844,-0.59,-0.90394,64.93,"April 16, 21",-0.0090394,,,,,
2021-04-15,64.88,64.92,63.8,64.57,49.74,2632733,2632733,-0.31,-0.47781,64.5425,"April 15, 21",-0.0047781,,,,,
2021-04-14,63.59,64.78,63.36,64.24,49.48,4234458,4234458,0.65,1.02,63.9925,"April 14, 21",0.0102,,,,,
2021-04-13,63.59,63.68,62.45,63.31,48.77,4471855,4471855,-0.28,-0.44032,63.2575,"April 13, 21",-0.0044032,,,,,
2021-04-12,63.6,64.15,63.3,63.79,49.14,3143842,3143842,0.19,0.29874,63.71,"April 12, 21",0.0029874,,,,,
2021-04-09,63.19,63.56,62.54,63.14,48.64,3721000,3721000,-0.05,-0.07912644,63.1075,"April 09, 21",-0.0007912644,,,,,
2021-04-08,63.86,64.03,62.62,63.19,48.68,3639017,3639017,-0.67,-1.05,63.425,"April 08, 21",-0.0105,,,,,
2021-04-07,64.49,64.97,63.66,63.99,49.29,2374009,2374009,-0.5,-0.77531,64.2775,"April 07, 21",-0.0077531,,,,,
2021-04-06,64.24,65.39,64.13,64.6,49.76,3420312,3420312,0.36,0.5604,64.59,"April 06, 21",0.005604,,,,,
2021-04-05,65,65.22,64.25,64.59,49.75,4077900,4077900,-0.41,-0.63077,64.765,"April 05, 21",-0.0063077,,,,,
2021-04-01,63.95,64.72,63.48,64.6,49.76,3698904,3698904,0.65,1.02,64.1875,"April 01, 21",0.0102,,,,,
2021-03-31,64.27,64.96,63.51,63.94,49.25,3643800,3643800,-0.33,-0.51346,64.17,"March 31, 21",-0.0051346,,,,,
2021-03-30,63.72,64.79,63.48,64.61,49.77,2605114,2605114,0.89,1.4,64.15,"March 30, 21",0.014,,,,,
2021-03-29,63.62,65.12,63.5,63.9,49.22,3193807,3193807,0.28,0.44011,64.035,"March 29, 21",0.0044011,,,,,
2021-03-26,63.39,64.14,63.09,63.99,49.29,4256347,4256347,0.6,0.94652,63.6525,"March 26, 21",0.0094652,,,,,
2021-03-25,61.47,63.31,61.25,63.24,48.71,3921200,3921200,1.77,2.88,62.3175,"March 25, 21",0.0288,,,,,
2021-03-24,61.6,63.42,61.4,62.04,47.79,4322624,4322624,0.44,0.71429,62.115,"March 24, 21",0.0071429,,,,,
2021-03-23,62.67,62.69,60.4,60.75,46.8,5523500,5523500,-1.92,-3.06,61.6275,"March 23, 21",-0.0306,,,,,
2021-03-22,63.8,63.8,62.4,63.51,48.92,4634545,4634545,-0.29,-0.45455,63.3775,"March 22, 21",-0.0045455,,,,,
2021-03-19,64.72,64.8,62.66,63.91,49.23,6445800,6445800,-0.81,-1.25,64.0225,"March 19, 21",-0.0125,,,,,
2021-03-18,66.06,67.27,64.63,64.72,49.85,4206432,4206432,-1.34,-2.03,65.67,"March 18, 21",-0.0203,,,,,
2021-03-17,63.48,66.25,63.18,66.01,50.85,5138900,5138900,2.53,3.99,64.73,"March 17, 21",0.0399,,,,,
2021-03-16,62.69,63.83,61.86,63.18,48.67,6461643,6461643,0.49,0.78162,62.89,"March 16, 21",0.0078162,,,,,
2021-03-15,64.07,64.29,62.45,62.9,48.45,5361393,5361393,-1.17,-1.83,63.4275,"March 15, 21",-0.0183,,,,,
2021-03-12,64.68,65.05,63.88,64.34,49.56,2690951,2690951,-0.34,-0.52566,64.4875,"March 12, 21",-0.0052566,,,,,
2021-03-11,64.33,65.27,64.22,64.32,49.55,3651810,3651810,-0.01,-0.01554485,64.535,"March 11, 21",-0.0001554485,,,,,
2021-03-10,62.62,64.46,62.37,64.09,49.37,4238500,4238500,1.47,2.35,63.385,"March 10, 21",0.0235,,,,,
2021-03-09,63.67,63.71,61.91,62.26,47.96,5823245,5823245,-1.41,-2.21,62.8875,"March 09, 21",-0.0221,,,,,
2021-03-08,63.17,64.27,62.51,63.44,48.87,4437617,4437617,0.27,0.42742,63.3475,"March 08, 21",0.0042742,,,,,
2021-03-05,62.12,63.04,60.75,62.91,48.46,3883800,3883800,0.79,1.27,62.205,"March 05, 21",0.0127,,,,,
2021-03-04,62.06,62.62,60.09,61.2,47.14,6050400,6050400,-0.86,-1.39,61.4925,"March 04, 21",-0.0139,,,,,
2021-03-03,62.5,63.39,62.01,62.25,47.95,5390315,5390315,-0.25,-0.4,62.5375,"March 03, 21",-0.004,,,,,
2021-03-02,62.21,64.04,61.8,62.73,48.32,7316038,7316038,0.52,0.83588,62.695,"March 02, 21",0.0083588,,,,,
2021-03-01,61.15,62.27,60.57,61.54,47.4,4084252,4084252,0.39,0.63778,61.3825,"March 01, 21",0.0063778,,,,,
2021-02-26,60.85,61.05,58.8,59.31,45.69,6399700,6399700,-1.54,-2.53,60.0025,"February 26, 21",-0.0253,,,,,
