date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,paymentDate,adjDividend,dividend
2023-06-28,421.5,431.81,419.95,430.37,420,880452,880452,8.87,2.1,425.9075,"June 28, 23",0.021,,,,,
2023-06-27,415.01,426.8,412.93,423.27,413.07,903100,903100,8.26,1.99,419.5025,"June 27, 23",0.0199,,,,,
2023-06-26,404.33,417.77,404.33,412.78,402.84,745407,745407,8.45,2.09,409.8025,"June 26, 23",0.0209,,,,,
2023-06-23,395.87,407,392.77,404.38,394.64,1110140,1110140,8.51,2.15,400.005,"June 23, 23",0.0215,,,,,
2023-06-22,411.85,411.85,401.84,402.47,392.77,803371,803371,-9.38,-2.28,407.0025,"June 22, 23",-0.0228,,,,,
2023-06-21,405.36,417.92,404.8,414.06,404.09,948232,948232,8.7,2.15,410.535,"June 21, 23",0.0215,,,,,
2023-06-20,399.3,408.96,396.74,407.01,397.21,930900,930900,7.71,1.93,403.0025,"June 20, 23",0.0193,,,,,
2023-06-16,412.41,413.65,402.73,403.09,393.38,1133700,1133700,-9.32,-2.26,407.97,"June 16, 23",-0.0226,,,,,
2023-06-15,402.47,413.31,402.47,409.96,400.08,881657,881657,7.49,1.86,407.0525,"June 15, 23",0.0186,,,,,
2023-06-14,411.8,414.53,401.77,405.98,396.2,1165041,1165041,-5.82,-1.41,408.52,"June 14, 23",-0.0141,,,,,
2023-06-13,389.85,414.4,389.3,410.09,400.21,1347687,1347687,20.24,5.19,400.91,"June 13, 23",0.0519,,,,,
2023-06-12,388.43,393.61,382.24,390.57,381.16,726901,726901,2.14,0.55094,388.7125,"June 12, 23",0.0055094,,,,,
2023-06-09,390.92,392.44,384.01,389.02,379.65,821600,821600,-1.9,-0.48603,389.0975,"June 09, 23",-0.0048603,,,,,
2023-06-08,386.64,393.06,384.41,389.61,380.22,963906,963906,2.97,0.76816,388.43,"June 08, 23",0.0076816,,,,,
2023-06-07,376.21,391.57,374.22,387.53,378.19,1631300,1631300,11.32,3.01,382.3825,"June 07, 23",0.0301,,,,,
2023-06-06,353.85,372.38,353.49,371.16,362.22,821212,821212,17.31,4.89,362.72,"June 06, 23",0.0489,,,,,
2023-06-05,363,364.49,352.89,357.63,349.01,782877,782877,-5.37,-1.48,359.5025,"June 05, 23",-0.0148,,,,,
2023-06-02,353.14,363.06,347.23,361.6,352.89,1353136,1353136,8.46,2.4,356.2575,"June 02, 23",0.024,,,,,
2023-06-01,335.28,342.42,330.3,339.29,331.12,953516,953516,4.01,1.2,336.8225,"June 01, 23",0.012,,,,,
2023-05-31,343.32,345.27,333.01,333.79,325.75,1129338,1129338,-9.53,-2.78,338.8475,"May 31, 23",-0.0278,,,,,
2023-05-30,352.59,355.91,342.33,346.52,338.17,766208,766208,-6.07,-1.72,349.3375,"May 30, 23",-0.0172,,,,,
2023-05-26,344.7,352.71,344.14,350.97,342.52,946660,946660,6.27,1.82,348.13,"May 26, 23",0.0182,,,,,
2023-05-25,336.51,343.61,335.17,341.53,333.3,615722,615722,5.02,1.49,339.205,"May 25, 23",0.0149,,,,,
2023-05-24,340.49,341.4,331.68,333.84,325.8,745910,745910,-6.65,-1.95,336.8525,"May 24, 23",-0.0195,,,,,
2023-05-23,343.51,349.33,339.12,343.62,335.34,613100,613100,0.11,0.03202236,343.895,"May 23, 23",0.0003202236,,,,,
2023-05-22,349.32,351,339.25,346.21,337.87,803096,803096,-3.11,-0.8903,346.445,"May 22, 23",-0.008903,,,,,
2023-05-19,348.83,350.56,342.27,349.02,340.61,1181700,1181700,0.19,0.05446779,347.67,"May 19, 23",0.0005446779,,,,,
2023-05-18,339.54,350.61,338.05,344.64,336.34,817300,817300,5.1,1.5,343.21,"May 18, 23",0.015,,,,,
2023-05-17,331.45,344.93,329,340.22,332.02,876200,876200,8.77,2.65,336.4,"May 17, 23",0.0265,,,,,
2023-05-16,331.36,332.99,326.41,326.53,318.66,645130,645130,-4.83,-1.46,329.3225,"May 16, 23",-0.0146,,,,,
2023-05-15,332.79,339.95,328.7,336.93,328.81,684600,684600,4.14,1.24,334.5925,"May 15, 23",0.0124,,,,,
2023-05-12,336.35,338.79,325.91,331.66,323.67,728361,728361,-4.69,-1.39,333.1775,"May 12, 23",-0.0139,,,,,
2023-05-11,331.45,334.57,328.39,334.08,326.03,574405,574405,2.63,0.79348,332.1225,"May 11, 23",0.0079348,,,,,
2023-05-10,345.88,346.69,328.66,336.05,327.95,733813,733813,-9.83,-2.84,339.32,"May 10, 23",-0.0284,,,,,
2023-05-09,336.95,343.45,334.95,340.67,332.46,631314,631314,3.72,1.1,339.005,"May 09, 23",0.011,2023-05-10,2023-04-26,2023-05-24,1.48,1.48
2023-05-08,345.07,347.43,337.6,340.89,331.23,749400,749400,-4.18,-1.21,342.7475,"May 08, 23",-0.0121,,,,,
2023-05-05,338.45,343.05,334.65,342.05,332.36,1005543,1005543,3.6,1.06,339.55,"May 05, 23",0.0106,,,,,
2023-05-04,347.93,348,325.15,328.38,319.07,2703000,2703000,-19.55,-5.62,337.365,"May 04, 23",-0.0562,,,,,
2023-05-03,354.48,363,349.65,350.23,340.3,878040,878040,-4.25,-1.2,354.34,"May 03, 23",-0.012,,,,,
2023-05-02,358.96,362.65,348.35,355.42,345.35,910128,910128,-3.54,-0.98618,356.345,"May 02, 23",-0.0098618,,,,,
2023-05-01,360.96,368.34,360,361.64,351.39,797719,797719,0.68,0.18839,362.735,"May 01, 23",0.0018839,,,,,
2023-04-28,354.53,361.81,350.24,361.11,350.88,967146,967146,6.58,1.86,356.9225,"April 28, 23",0.0186,,,,,
2023-04-27,356,357.98,345.07,357.66,347.52,2002700,2002700,1.66,0.46629,354.1775,"April 27, 23",0.0046629,,,,,
2023-04-26,378.78,381.29,372.62,375.01,364.38,1771803,1771803,-3.77,-0.9953,376.925,"April 26, 23",-0.009953,,,,,
2023-04-25,379.5,381.63,376.07,377.64,366.94,1357229,1357229,-1.86,-0.49012,378.71,"April 25, 23",-0.0049012,,,,,
2023-04-24,373.68,384.11,373.68,383.61,372.74,848747,848747,9.93,2.66,378.77,"April 24, 23",0.0266,,,,,
2023-04-21,373.99,374,367.09,372.66,362.1,742400,742400,-1.33,-0.35562,371.935,"April 21, 23",-0.0035562,,,,,
2023-04-20,372.55,380.37,371.38,375.48,364.84,787109,787109,2.93,0.78647,374.945,"April 20, 23",0.0078647,,,,,
2023-04-19,382.9,384.02,376.15,378.57,367.84,717401,717401,-4.33,-1.13,380.41,"April 19, 23",-0.0113,,,,,
2023-04-18,386,389.47,384.02,387.28,376.3,677945,677945,1.28,0.33161,386.6925,"April 18, 23",0.0033161,,,,,
2023-04-17,379.46,385.54,378.6,383.52,372.65,692808,692808,4.06,1.07,381.78,"April 17, 23",0.0107,,,,,
2023-04-14,375.69,381.02,373.07,378.05,367.34,716600,716600,2.36,0.62818,376.9575,"April 14, 23",0.0062818,,,,,
2023-04-13,375.07,377.45,368.47,373.34,362.76,1006156,1006156,-1.73,-0.46125,373.5825,"April 13, 23",-0.0046125,,,,,
2023-04-12,375.62,380.19,371.27,376.07,365.41,826000,826000,0.45,0.1198,375.7875,"April 12, 23",0.001198,,,,,
2023-04-11,367.42,374.99,366.61,370.55,360.05,781650,781650,3.13,0.85189,369.8925,"April 11, 23",0.0085189,,,,,
2023-04-10,354.09,366.34,353.3,364.92,354.58,904405,904405,10.83,3.06,359.6625,"April 10, 23",0.0306,,,,,
2023-04-06,349.99,360.44,345.63,355.27,345.2,1495207,1495207,5.28,1.51,352.8325,"April 06, 23",0.0151,,,,,
2023-04-05,352.2,359.73,346.98,351.27,341.32,1839254,1839254,-0.93,-0.26405,352.545,"April 05, 23",-0.0026405,,,,,
2023-04-04,390.15,390.15,354.64,359.13,348.95,1997400,1997400,-31.02,-7.95,373.5175,"April 04, 23",-0.0795,,,,,
2023-04-03,394.67,401.29,385.73,389.07,378.04,713400,713400,-5.6,-1.42,392.69,"April 03, 23",-0.0142,,,,,
2023-03-31,390.21,395.94,388.26,395.76,384.54,878148,878148,5.55,1.42,392.5425,"March 31, 23",0.0142,,,,,
2023-03-30,389.36,391.42,384.77,386.2,375.26,716003,716003,-3.16,-0.81159,387.9375,"March 30, 23",-0.0081159,,,,,
2023-03-29,381.32,384.28,376.13,384.11,373.22,627575,627575,2.79,0.73167,381.46,"March 29, 23",0.0073167,,,,,
2023-03-28,372.46,379.77,371.09,374.97,364.34,665700,665700,2.51,0.6739,374.5725,"March 28, 23",0.006739,,,,,
2023-03-27,369.11,375.32,365.48,372.83,362.26,1251631,1251631,3.72,1.01,370.685,"March 27, 23",0.0101,,,,,
2023-03-24,374.43,375.96,361.64,370.78,360.27,1533615,1533615,-3.65,-0.97482,370.7025,"March 24, 23",-0.0097482,,,,,
2023-03-23,391.59,397.38,373.89,382.18,371.35,1123227,1123227,-9.41,-2.4,386.26,"March 23, 23",-0.024,,,,,
2023-03-22,397.1,404.84,388.5,389.21,378.18,1206993,1206993,-7.89,-1.99,394.9125,"March 22, 23",-0.0199,,,,,
2023-03-21,388.61,400.83,386.66,398.29,387,1512504,1512504,9.68,2.49,393.5975,"March 21, 23",0.0249,,,,,
2023-03-20,375.52,385.35,375.08,378.45,367.72,1760635,1760635,2.93,0.78025,378.6,"March 20, 23",0.0078025,,,,,
2023-03-17,391.53,392.45,368.85,370.09,359.6,2179233,2179233,-21.44,-5.48,380.73,"March 17, 23",-0.0548,,,,,
2023-03-16,387.51,402.41,382.31,397.16,385.9,1085976,1085976,9.65,2.49,392.3475,"March 16, 23",0.0249,,,,,
2023-03-15,402.57,405.25,382.1,393.82,382.66,1830600,1830600,-8.75,-2.17,395.935,"March 15, 23",-0.0217,,,,,
2023-03-14,421.89,425,409.48,416.09,404.3,1279500,1279500,-5.8,-1.37,418.115,"March 14, 23",-0.0137,,,,,
2023-03-13,419,420.75,407.66,408.15,396.58,1602449,1602449,-10.85,-2.59,413.89,"March 13, 23",-0.0259,,,,,
2023-03-10,453.51,454.37,425.67,429.28,417.11,1731550,1731550,-24.23,-5.34,440.7075,"March 10, 23",-0.0534,,,,,
2023-03-09,477.5,479.99,453.24,453.69,440.83,790300,790300,-23.81,-4.99,466.105,"March 09, 23",-0.0499,,,,,
2023-03-08,473.93,477.48,470.5,477.36,463.83,524632,524632,3.43,0.72374,474.8175,"March 08, 23",0.0072374,,,,,
2023-03-07,476.69,481,474.66,475.76,462.28,690524,690524,-0.93,-0.1951,477.0275,"March 07, 23",-0.001951,,,,,
2023-03-06,477.96,481.99,475,475.02,461.56,647600,647600,-2.94,-0.61511,477.4925,"March 06, 23",-0.0061511,,,,,
2023-03-03,471.38,481.59,468.6,479.57,465.98,526761,526761,8.19,1.74,475.285,"March 03, 23",0.0174,,,,,
2023-03-02,465.19,472.08,459.12,470.6,457.26,577352,577352,5.41,1.16,466.7475,"March 02, 23",0.0116,,,,,
2023-03-01,467.42,475.33,467.35,467.8,454.54,706252,706252,0.38,0.08129733,469.475,"March 01, 23",0.0008129733,,,,,
2023-02-28,463.72,471.86,462.57,468.53,455.25,979048,979048,4.81,1.04,466.67,"February 28, 23",0.0104,,,,,
2023-02-27,454.4,464.99,453.81,463.26,450.13,842400,842400,8.86,1.95,459.115,"February 27, 23",0.0195,,,,,
2023-02-24,441.55,451.62,439.07,450.43,437.66,463300,463300,8.88,2.01,445.6675,"February 24, 23",0.0201,,,,,
2023-02-23,447.3,450.76,438.68,446.62,433.96,605112,605112,-0.68,-0.15202,445.84,"February 23, 23",-0.0015202,,,,,
2023-02-22,445.62,449.16,440.06,442.08,429.55,719930,719930,-3.54,-0.7944,444.23,"February 22, 23",-0.007944,,,,,
2023-02-21,455,460.61,444.63,445.62,432.99,758554,758554,-9.38,-2.06,451.465,"February 21, 23",-0.0206,,,,,
2023-02-17,460.38,463.79,459.2,461.25,448.18,485926,485926,0.87,0.18897,461.155,"February 17, 23",0.0018897,,,,,
2023-02-16,463.02,469.15,460.38,462.02,448.93,657158,657158,-1,-0.21597,463.6425,"February 16, 23",-0.0021597,,,,,
2023-02-15,451.78,470.88,451.73,470.65,457.31,738908,738908,18.87,4.18,461.26,"February 15, 23",0.0418,,,,,
2023-02-14,456.61,461.98,451.33,456.63,443.69,571618,571618,0.02,0.00438011,456.6375,"February 14, 23",4.38011e-05,,,,,
2023-02-13,450,460.62,449.1,459.5,446.48,553648,553648,9.5,2.11,454.805,"February 13, 23",0.0211,,,,,
2023-02-10,448.09,450.31,444.44,448.65,435.94,487462,487462,0.56,0.12497,447.8725,"February 10, 23",0.0012497,,,,,
2023-02-09,460.47,463.06,448.43,450.02,437.27,526445,526445,-10.45,-2.27,455.495,"February 09, 23",-0.0227,,,,,
2023-02-08,454.31,459.44,452.42,458.04,445.06,670800,670800,3.73,0.82103,456.0525,"February 08, 23",0.0082103,,,,,
2023-02-07,450.8,458.21,445.68,455.9,442.98,751100,751100,5.1,1.13,452.6475,"February 07, 23",0.0113,2023-02-08,2023-01-25,2023-02-22,1.48,1.48
2023-02-06,451,455.53,449.25,453.96,439.66,504300,504300,2.96,0.65632,452.435,"February 06, 23",0.0065632,,,,,
2023-02-03,448.95,457.44,446.64,455.07,440.74,639725,639725,6.12,1.36,452.025,"February 03, 23",0.0136,,,,,
2023-02-02,460.8,466.01,451.04,456.2,441.83,1209183,1209183,-4.6,-0.99826,458.5125,"February 02, 23",-0.0099826,,,,,
2023-02-01,439.02,459.47,438.37,454.9,440.57,1049900,1049900,15.88,3.62,447.94,"February 01, 23",0.0362,,,,,
2023-01-31,430.01,441.17,425.55,440.95,427.06,919576,919576,10.94,2.54,434.42,"January 31, 23",0.0254,,,,,
2023-01-30,430.65,437.28,428.56,429.04,415.53,725032,725032,-1.61,-0.37385,431.3825,"January 30, 23",-0.0037385,,,,,
2023-01-27,432,438.22,428.19,434.09,420.42,1274900,1274900,2.09,0.4838,433.125,"January 27, 23",0.004838,,,,,
2023-01-26,414.53,431.89,404.39,431.48,417.89,1984600,1984600,16.95,4.09,420.5725,"January 26, 23",0.0409,,,,,
2023-01-25,386.02,394.6,383.56,392.48,380.12,788349,788349,6.46,1.67,389.165,"January 25, 23",0.0167,,,,,
2023-01-24,391.15,397.38,387.27,393.8,381.4,790400,790400,2.65,0.67749,392.4,"January 24, 23",0.0067749,,,,,
2023-01-23,386.28,392.91,384.33,392.03,379.68,743145,743145,5.75,1.49,388.8875,"January 23, 23",0.0149,,,,,
2023-01-20,373.51,383.88,370.02,383.67,371.58,689793,689793,10.16,2.72,377.77,"January 20, 23",0.0272,,,,,
2023-01-19,381.1,382.85,372.65,373.33,361.57,634523,634523,-7.77,-2.04,377.4825,"January 19, 23",-0.0204,,,,,
2023-01-18,391.25,394.4,384.57,386.01,373.85,583171,583171,-5.24,-1.34,389.0575,"January 18, 23",-0.0134,,,,,
2023-01-17,391.6,392.84,386.72,388.87,376.62,460600,460600,-2.73,-0.69714,390.0075,"January 17, 23",-0.0069714,,,,,
2023-01-13,388.23,392.64,386.36,392.24,379.88,471800,471800,4.01,1.03,389.8675,"January 13, 23",0.0103,,,,,
2023-01-12,384.73,393.98,382.62,391.77,379.43,694100,694100,7.04,1.83,388.275,"January 12, 23",0.0183,,,,,
2023-01-11,382.94,387.48,381.02,383.97,371.87,581034,581034,1.03,0.26897,383.8525,"January 11, 23",0.0026897,,,,,
2023-01-10,375.23,383.51,372.87,381.47,369.45,635413,635413,6.24,1.66,378.27,"January 10, 23",0.0166,,,,,
2023-01-09,382.73,388.74,374.81,376,364.16,806600,806600,-6.73,-1.76,380.57,"January 09, 23",-0.0176,,,,,
2023-01-06,367.65,379.77,366.56,377.34,365.45,711622,711622,9.69,2.64,372.83,"January 06, 23",0.0264,,,,,
2023-01-05,361.59,365.92,359.17,364.09,352.62,549706,549706,2.5,0.69139,362.6925,"January 05, 23",0.0069139,,,,,
2023-01-04,360.53,367.53,359.94,366.01,354.48,584600,584600,5.48,1.52,363.5025,"January 04, 23",0.0152,,,,,
2023-01-03,357.7,359.4,352.19,356.71,345.47,492921,492921,-0.99,-0.27677,356.5,"January 03, 23",-0.0027677,,,,,
2022-12-30,352.96,356.63,350.67,355.42,344.22,670570,670570,2.46,0.69696,353.92,"December 30, 22",0.0069696,,,,,
2022-12-29,355.6,360.74,354.36,356.21,344.99,404126,404126,0.61,0.17154,356.7275,"December 29, 22",0.0017154,,,,,
2022-12-28,359.34,361.08,351.4,351.88,340.8,382491,382491,-7.46,-2.08,355.925,"December 28, 22",-0.0208,,,,,
2022-12-27,355.24,364.66,354.04,358.68,347.38,617100,617100,3.44,0.96836,358.155,"December 27, 22",0.0096836,,,,,
2022-12-23,350.43,355.74,349.63,355.22,344.03,270647,270647,4.79,1.37,352.755,"December 23, 22",0.0137,,,,,
2022-12-22,354.59,354.79,343.21,350.88,339.83,680905,680905,-3.71,-1.05,350.8675,"December 22, 22",-0.0105,,,,,
2022-12-21,353.44,360.37,351.25,359.83,348.5,534431,534431,6.39,1.81,356.2225,"December 21, 22",0.0181,,,,,
2022-12-20,351.23,353.7,349.26,350.61,339.57,555600,555600,-0.62,-0.17652,351.2,"December 20, 22",-0.0017652,,,,,
2022-12-19,354.22,356.78,349.33,351.25,340.19,485534,485534,-2.97,-0.83846,352.895,"December 19, 22",-0.0083846,,,,,
2022-12-16,354,360.1,351.68,353.51,342.37,1089135,1089135,-0.49,-0.13842,354.8225,"December 16, 22",-0.0013842,,,,,
2022-12-15,360.05,361.58,353.37,357.43,346.17,981628,981628,-2.62,-0.72768,358.1075,"December 15, 22",-0.0072768,,,,,
2022-12-14,367.02,373.91,364.64,368.14,356.54,944214,944214,1.12,0.30516,368.4275,"December 14, 22",0.0030516,,,,,
2022-12-13,371.28,372,361.71,367.02,355.46,731866,731866,-4.26,-1.15,368.0025,"December 13, 22",-0.0115,,,,,
2022-12-12,354.05,361.77,351,360.45,349.1,486035,486035,6.4,1.81,356.8175,"December 12, 22",0.0181,,,,,
2022-12-09,361.6,363.47,352.55,352.63,341.52,428600,428600,-8.97,-2.48,357.5625,"December 09, 22",-0.0248,,,,,
2022-12-08,355.61,361.99,354.49,361.64,350.25,862429,862429,6.03,1.7,358.4325,"December 08, 22",0.017,,,,,
2022-12-07,345.31,357.16,345.24,351.52,340.45,664835,664835,6.21,1.8,349.8075,"December 07, 22",0.018,,,,,
2022-12-06,346.94,350.04,343.6,347.29,336.35,683051,683051,0.35,0.10088,346.9675,"December 06, 22",0.0010088,,,,,
2022-12-05,351.64,354.47,344.81,345.67,334.78,470905,470905,-5.97,-1.7,349.1475,"December 05, 22",-0.017,,,,,
2022-12-02,350.59,358.56,347.57,356.57,345.34,507600,507600,5.98,1.71,353.3225,"December 02, 22",0.0171,,,,,
2022-12-01,354,358.45,350.31,356.42,345.19,523300,523300,2.42,0.68362,354.795,"December 01, 22",0.0068362,,,,,
2022-11-30,342.01,353.25,337.44,353.03,341.91,1218802,1218802,11.02,3.22,346.4325,"November 30, 22",0.0322,,,,,
2022-11-29,348.15,348.95,341.48,342.73,331.93,720457,720457,-5.42,-1.56,345.3275,"November 29, 22",-0.0156,,,,,
2022-11-28,355.01,358.76,345.65,347.59,336.64,674055,674055,-7.42,-2.09,351.7525,"November 28, 22",-0.0209,,,,,
2022-11-25,360,361.99,355,359.03,347.72,197700,197700,-0.97,-0.26944,359.005,"November 25, 22",-0.0026944,,,,,
2022-11-23,355.29,361.92,354.46,358.44,347.15,515700,515700,3.15,0.8866,357.5275,"November 23, 22",0.008866,,,,,
2022-11-22,359.41,359.98,353.7,356.24,345.02,641940,641940,-3.17,-0.882,357.3325,"November 22, 22",-0.00882,,,,,
2022-11-21,344.21,354.06,342.78,349.09,338.09,500173,500173,4.88,1.42,347.535,"November 21, 22",0.0142,,,,,
2022-11-18,353.48,354.95,341.54,345.7,334.81,474647,474647,-7.78,-2.2,348.9175,"November 18, 22",-0.022,,,,,
2022-11-17,341.65,352.14,335.94,347.42,336.48,795900,795900,5.77,1.69,344.2875,"November 17, 22",0.0169,,,,,
2022-11-16,354.18,354.18,342.92,347.2,336.26,871403,871403,-6.98,-1.97,349.62,"November 16, 22",-0.0197,,,,,
2022-11-15,367.94,367.94,351.56,354.89,343.71,889952,889952,-13.05,-3.55,360.5825,"November 15, 22",-0.0355,,,,,
2022-11-14,345,364.21,343.92,358.11,346.83,1153503,1153503,13.11,3.8,352.81,"November 14, 22",0.038,,,,,
2022-11-11,347.41,362.68,346.25,349.31,338.31,1028546,1028546,1.9,0.5469,351.4125,"November 11, 22",0.005469,,,,,
2022-11-10,333,348.23,333,344.91,334.05,1081842,1081842,11.91,3.58,339.785,"November 10, 22",0.0358,,,,,
2022-11-09,323.66,326.2,317.37,317.68,307.67,545512,545512,-5.98,-1.85,321.2275,"November 09, 22",-0.0185,,,,,
2022-11-08,324.77,330.21,321.03,327.83,317.5,651575,651575,3.06,0.94221,325.96,"November 08, 22",0.0094221,,,,,
2022-11-07,326.68,326.68,316.59,322.99,312.82,601700,601700,-3.69,-1.13,323.235,"November 07, 22",-0.0113,,,,,
2022-11-04,323.93,326.44,316.95,323.87,313.67,579469,579469,-0.06,-0.01852252,322.7975,"November 04, 22",-0.0001852252,,,,,
2022-11-03,303.83,318.96,303.31,316.33,306.37,521310,521310,12.5,4.11,310.6075,"November 03, 22",0.0411,,,,,
2022-11-02,319.76,324.1,309.04,309.45,299.7,757407,757407,-10.31,-3.22,315.5875,"November 02, 22",-0.0322,,,,,
2022-11-01,319.74,322.38,314.27,321.2,311.08,652618,652618,1.46,0.45662,319.3975,"November 01, 22",0.0045662,,,,,
2022-10-31,309.57,319.64,308.27,315.71,305.77,907592,907592,6.14,1.98,313.2975,"October 31, 22",0.0198,,,,,
2022-10-28,301.72,309.84,299,309.59,299.84,760057,760057,7.87,2.61,305.0375,"October 28, 22",0.0261,,,,,
2022-10-27,301.92,304.95,293.11,298.57,289.17,1047645,1047645,-3.35,-1.11,299.6375,"October 27, 22",-0.0111,,,,,
2022-10-26,297.36,302.52,292.38,296.23,286.9,757949,757949,-1.13,-0.38001,297.1225,"October 26, 22",-0.0038001,,,,,
2022-10-25,288.48,296.98,288.14,294.94,285.65,841700,841700,6.46,2.24,292.135,"October 25, 22",0.0224,,,,,
2022-10-24,286.96,291.33,282.1,290.73,281.57,653100,653100,3.77,1.31,287.78,"October 24, 22",0.0131,,,,,
2022-10-21,274.33,285.88,271.05,284.68,275.71,661939,661939,10.35,3.77,278.985,"October 21, 22",0.0377,,,,,
2022-10-20,286.56,289.49,274.04,275.38,266.71,956815,956815,-11.18,-3.9,281.3675,"October 20, 22",-0.039,,,,,
2022-10-19,291.97,293.58,284.18,286.85,277.81,541400,541400,-5.12,-1.75,289.145,"October 19, 22",-0.0175,,,,,
2022-10-18,296.63,299.37,289.65,295.37,286.07,610800,610800,-1.26,-0.42477,295.255,"October 18, 22",-0.0042477,,,,,
2022-10-17,284,289.46,280.6,287.84,278.77,542919,542919,3.84,1.35,285.475,"October 17, 22",0.0135,,,,,
2022-10-14,286.9,289.9,275.4,277,268.27,582700,582700,-9.9,-3.45,282.3,"October 14, 22",-0.0345,,,,,
2022-10-13,269.55,286.81,260.97,283.35,274.42,851506,851506,13.8,5.12,275.17,"October 13, 22",0.0512,,,,,
2022-10-12,277.78,281.58,274.3,276.58,267.87,668600,668600,-1.2,-0.432,277.56,"October 12, 22",-0.00432,,,,,
2022-10-11,280.06,282.57,274.07,277.76,269.01,668759,668759,-2.3,-0.82125,278.615,"October 11, 22",-0.0082125,,,,,
2022-10-10,287.12,288.51,281.15,282.02,273.14,598172,598172,-5.1,-1.78,284.7,"October 10, 22",-0.0178,,,,,
2022-10-07,288.27,290.79,280.9,284.52,275.56,828000,828000,-3.75,-1.3,286.12,"October 07, 22",-0.013,,,,,
2022-10-06,293.13,298.14,291.95,293.58,284.33,672725,672725,0.45,0.15352,294.2,"October 06, 22",0.0015352,,,,,
2022-10-05,288.79,296.94,287.61,293.88,284.62,453662,453662,5.09,1.76,291.805,"October 05, 22",0.0176,,,,,
2022-10-04,289.4,294.39,289.35,294.26,284.99,478740,478740,4.86,1.68,291.85,"October 04, 22",0.0168,,,,,
2022-10-03,276.39,283.94,273.32,281.61,272.74,829345,829345,5.22,1.89,278.815,"October 03, 22",0.0189,,,,,
2022-09-30,268.85,276.63,265,270.12,261.61,930352,930352,1.27,0.47238,270.15,"September 30, 22",0.0047238,,,,,
2022-09-29,272.8,274.18,264.42,270.15,261.64,534400,534400,-2.65,-0.97141,270.3875,"September 29, 22",-0.0097141,,,,,
2022-09-28,265.91,278.28,264.7,277.02,268.29,860200,860200,11.11,4.18,271.4775,"September 28, 22",0.0418,,,,,
2022-09-27,264.32,270.63,260.56,264.45,256.12,680771,680771,0.13,0.04918281,264.99,"September 27, 22",0.0004918281,,,,,
2022-09-26,261.95,269.81,257.6,260.01,251.82,728500,728500,-1.94,-0.7406,262.3425,"September 26, 22",-0.007406,,,,,
2022-09-23,268.59,269.75,256.23,263.37,255.07,1097538,1097538,-5.22,-1.94,264.485,"September 23, 22",-0.0194,,,,,
2022-09-22,282.61,283.88,270.47,273.27,264.66,1014340,1014340,-9.34,-3.3,277.5575,"September 22, 22",-0.033,,,,,
2022-09-21,292.88,295.98,282.57,282.87,273.96,764183,764183,-10.01,-3.42,288.575,"September 21, 22",-0.0342,,,,,
2022-09-20,290.54,290.88,285.2,289.76,280.63,608800,608800,-0.78,-0.26847,289.095,"September 20, 22",-0.0026847,,,,,
2022-09-19,284.12,295.91,283.14,295.42,286.11,633300,633300,11.3,3.98,289.6475,"September 19, 22",0.0398,,,,,
2022-09-16,285.18,286.43,278.25,286.04,277.03,1048900,1048900,0.86,0.30156,283.975,"September 16, 22",0.0030156,,,,,
2022-09-15,285.88,296.19,285.88,288.71,279.62,715700,715700,2.83,0.98993,289.165,"September 15, 22",0.0098993,,,,,
2022-09-14,295.62,295.62,285.27,290,280.87,649765,649765,-5.62,-1.9,291.6275,"September 14, 22",-0.019,,,,,
2022-09-13,301.41,302.62,293.57,294.67,285.39,833600,833600,-6.74,-2.24,298.0675,"September 13, 22",-0.0224,,,,,
2022-09-12,314.5,317.3,309.04,313.4,303.53,645454,645454,-1.1,-0.34976,313.56,"September 12, 22",-0.0034976,,,,,
2022-09-09,307.93,311.83,307.29,311.14,301.34,469500,469500,3.21,1.04,309.5475,"September 09, 22",0.0104,,,,,
2022-09-08,293.92,305.18,291.58,304.93,295.32,546725,546725,11.01,3.75,298.9025,"September 08, 22",0.0375,,,,,
2022-09-07,290.16,297.71,289.97,297.11,287.75,500600,500600,6.95,2.4,293.7375,"September 07, 22",0.024,,,,,
2022-09-06,290.57,293.34,284.25,292.08,282.88,662826,662826,1.51,0.51967,290.06,"September 06, 22",0.0051967,,,,,
2022-09-02,293.86,296.83,288.02,289.71,280.58,657450,657450,-4.15,-1.41,292.105,"September 02, 22",-0.0141,,,,,
2022-09-01,288.26,288.7,281.52,288.69,279.6,830818,830818,0.43,0.14917,286.7925,"September 01, 22",0.0014917,,,,,
2022-08-31,293.91,295.42,290,292.04,282.84,861220,861220,-1.87,-0.63625,292.8425,"August 31, 22",-0.0063625,,,,,
2022-08-30,302.55,303.61,287.75,292.92,283.69,979534,979534,-9.63,-3.18,296.7075,"August 30, 22",-0.0318,,,,,
2022-08-29,301.77,305.21,300.71,301.23,291.74,902285,902285,-0.54,-0.17894,302.23,"August 29, 22",-0.0017894,,,,,
2022-08-26,316.94,321.68,306.25,306.42,296.77,543338,543338,-10.52,-3.32,312.8225,"August 26, 22",-0.0332,,,,,
2022-08-25,309.83,319.81,308.56,319.57,309.5,457416,457416,9.74,3.14,314.4425,"August 25, 22",0.0314,,,,,
