date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,declarationDate,dividend,adjDividend
2023-07-18,107.3,110.87,107,109.8,105.98,1259200,1259200,2.5,2.33,108.7425,"July 18, 23",0.0233,,,,,
2023-07-17,104.84,107.35,104.29,106.62,102.91,725340,725340,1.78,1.7,105.775,"July 17, 23",0.017,,,,,
2023-07-14,106.57,106.57,104.87,105.12,101.46,642900,642900,-1.45,-1.36,105.7825,"July 14, 23",-0.0136,,,,,
2023-07-13,105.59,106.65,104.94,105.92,102.23,681700,681700,0.33,0.31253,105.775,"July 13, 23",0.0031253,,,,,
2023-07-12,106.3,106.35,104,104.83,101.18,1087500,1087500,-1.47,-1.38,105.37,"July 12, 23",-0.0138,,,,,
2023-07-11,104.56,105.58,104.01,105.16,101.5,881900,881900,0.6,0.57383,104.8275,"July 11, 23",0.0057383,,,,,
2023-07-10,104.53,105.47,103.81,103.99,100.37,739121,739121,-0.54,-0.5166,104.45,"July 10, 23",-0.005166,,,,,
2023-07-07,102.97,105.09,102.48,104.33,100.7,820700,820700,1.36,1.32,103.7175,"July 07, 23",0.0132,,,,,
2023-07-06,102.51,103.05,101.18,102.96,99.38,721338,721338,0.45,0.43898,102.425,"July 06, 23",0.0043898,,,,,
2023-07-05,103.26,104,101.91,103.14,99.55,698800,698800,-0.12,-0.11621,103.0775,"July 05, 23",-0.0011621,,,,,
2023-07-03,103.41,104.96,103.03,103.96,100.34,367606,367606,0.55,0.53186,103.84,"July 03, 23",0.0053186,,,,,
2023-06-30,104.22,104.26,103.37,103.77,100.16,907600,907600,-0.45,-0.43178,103.905,"June 30, 23",-0.0043178,2023-07-03,2023-07-17,2023-05-24,0.42,0.42
2023-06-29,102.24,104.16,102.2,103.66,99.65,980500,980500,1.42,1.39,103.065,"June 29, 23",0.0139,,,,,
2023-06-28,101.15,102.48,100.33,101.98,98.04,1237051,1237051,0.83,0.82056,101.485,"June 28, 23",0.0082056,,,,,
2023-06-27,97.9,100.89,97.7,100.56,96.67,1155100,1155100,2.66,2.72,99.2625,"June 27, 23",0.0272,,,,,
2023-06-26,97.4,98.49,97.22,97.92,94.13,628219,628219,0.52,0.53388,97.7575,"June 26, 23",0.0053388,,,,,
2023-06-23,97.28,97.73,96.61,97.19,93.43,1477145,1477145,-0.09,-0.09251645,97.2025,"June 23, 23",-0.0009251645,,,,,
2023-06-22,99.57,99.57,97.25,98.29,94.49,1090700,1090700,-1.28,-1.29,98.67,"June 22, 23",-0.0129,,,,,
2023-06-21,98.76,100.18,98.57,99.85,95.99,1089600,1089600,1.09,1.1,99.34,"June 21, 23",0.011,,,,,
2023-06-20,99.2,99.45,98.12,98.88,95.06,1169500,1169500,-0.32,-0.32258,98.9125,"June 20, 23",-0.0032258,,,,,
2023-06-16,100.86,100.88,99.38,100.09,96.22,2049100,2049100,-0.77,-0.76343,100.3025,"June 16, 23",-0.0076343,,,,,
2023-06-15,97.82,100.28,97.82,100.17,96.3,1068500,1068500,2.35,2.4,99.0225,"June 15, 23",0.024,,,,,
2023-06-14,98,99.06,97.58,98.26,94.46,1307300,1307300,0.26,0.26531,98.225,"June 14, 23",0.0026531,,,,,
2023-06-13,94.84,97.35,94.84,97.32,93.56,873100,873100,2.48,2.61,96.0875,"June 13, 23",0.0261,,,,,
2023-06-12,95.69,96.16,94.41,94.77,91.1,815024,815024,-0.92,-0.96144,95.2575,"June 12, 23",-0.0096144,,,,,
2023-06-09,95.75,96.4,95.41,95.68,91.98,865600,865600,-0.07,-0.07310705,95.81,"June 09, 23",-0.0007310705,,,,,
2023-06-08,96.47,96.62,94.81,95.47,91.78,897400,897400,-1,-1.04,95.8425,"June 08, 23",-0.0104,,,,,
2023-06-07,95.24,97.22,94.78,96.87,93.12,953700,953700,1.63,1.71,96.0275,"June 07, 23",0.0171,,,,,
2023-06-06,93.26,95.31,93.25,94.89,91.22,1045701,1045701,1.63,1.75,94.1775,"June 06, 23",0.0175,,,,,
2023-06-05,94.35,94.78,92.96,93.9,90.27,1271734,1271734,-0.45,-0.47695,93.9975,"June 05, 23",-0.0047695,,,,,
2023-06-02,92.4,94.76,92.4,94.35,90.7,1094402,1094402,1.95,2.11,93.4775,"June 02, 23",0.0211,,,,,
2023-06-01,90.54,92.08,90.54,91.14,87.61,1396700,1396700,0.6,0.66269,91.075,"June 01, 23",0.0066269,,,,,
2023-05-31,93.25,93.45,90.18,90.35,86.86,2427600,2427600,-2.9,-3.11,91.8075,"May 31, 23",-0.0311,,,,,
2023-05-30,93.6,94.55,92.59,94.06,90.42,1532800,1532800,0.46,0.49145,93.7,"May 30, 23",0.0049145,,,,,
2023-05-26,92.73,93.58,92.21,93.16,89.56,1396116,1396116,0.43,0.46371,92.92,"May 26, 23",0.0046371,,,,,
2023-05-25,89.27,93.36,89.15,92.47,88.89,1842201,1842201,3.2,3.58,91.0625,"May 25, 23",0.0358,,,,,
2023-05-24,89.77,90.57,88.81,89.48,86.02,1217536,1217536,-0.29,-0.32305,89.6575,"May 24, 23",-0.0032305,,,,,
2023-05-23,90.75,92.37,90.23,90.32,86.83,1034500,1034500,-0.43,-0.47383,90.9175,"May 23, 23",-0.0047383,,,,,
2023-05-22,90.6,91.2,89.8,90.63,87.12,1126947,1126947,0.03,0.03311258,90.5575,"May 22, 23",0.0003311258,,,,,
2023-05-19,89.56,90.63,88.98,90.23,86.74,1473300,1473300,0.67,0.7481,89.85,"May 19, 23",0.007481,,,,,
2023-05-18,87.57,89.33,87.3,89.08,85.63,869145,869145,1.51,1.72,88.32,"May 18, 23",0.0172,,,,,
2023-05-17,86.44,87.84,85.82,87.32,83.94,874000,874000,0.88,1.02,86.855,"May 17, 23",0.0102,,,,,
2023-05-16,86.19,86.77,85.66,85.73,82.41,913100,913100,-0.46,-0.5337,86.0875,"May 16, 23",-0.005337,,,,,
2023-05-15,85.1,86.69,84.63,86.62,83.27,949900,949900,1.52,1.79,85.76,"May 15, 23",0.0179,,,,,
2023-05-12,86,86.25,84.06,84.41,81.15,772114,772114,-1.59,-1.85,85.18,"May 12, 23",-0.0185,,,,,
2023-05-11,84.56,85.69,84.52,85.04,81.75,765700,765700,0.48,0.56764,84.9525,"May 11, 23",0.0056764,,,,,
2023-05-10,87.37,87.51,84.82,85.6,82.29,1393600,1393600,-1.77,-2.03,86.325,"May 10, 23",-0.0203,,,,,
2023-05-09,85.39,86.76,85.29,86.35,83.01,1268147,1268147,0.96,1.12,85.9475,"May 09, 23",0.0112,,,,,
2023-05-08,87.27,87.47,85.83,86.14,82.81,1062737,1062737,-1.13,-1.29,86.6775,"May 08, 23",-0.0129,,,,,
2023-05-05,85.43,87.39,85.29,86.2,82.87,1258905,1258905,0.77,0.90132,86.0775,"May 05, 23",0.0090132,,,,,
2023-05-04,83.27,83.68,82,83.46,80.23,1694200,1694200,0.19,0.22817,83.1025,"May 04, 23",0.0022817,,,,,
2023-05-03,86.85,87.66,84.23,84.34,81.08,1276700,1276700,-2.51,-2.89,85.77,"May 03, 23",-0.0289,,,,,
2023-05-02,89.37,89.37,85.18,86.55,83.2,1665408,1665408,-2.82,-3.16,87.6175,"May 02, 23",-0.0316,,,,,
2023-05-01,90.81,91.1,89.5,89.76,86.29,1530800,1530800,-1.05,-1.16,90.2925,"May 01, 23",-0.0116,,,,,
2023-04-28,88.67,90.6,88.57,90.53,87.03,3132400,3132400,1.86,2.1,89.5925,"April 28, 23",0.021,,,,,
2023-04-27,90.69,90.69,85.72,89.39,85.93,4626500,4626500,-1.3,-1.43,89.1225,"April 27, 23",-0.0143,,,,,
2023-04-26,90.58,92.73,90.58,92.2,88.63,1739000,1739000,1.62,1.79,91.5225,"April 26, 23",0.0179,,,,,
2023-04-25,94.6,94.6,91.13,91.37,87.84,1773906,1773906,-3.23,-3.41,92.925,"April 25, 23",-0.0341,,,,,
2023-04-24,95.89,96.37,94.54,95.53,91.83,931000,931000,-0.36,-0.37543,95.5825,"April 24, 23",-0.0037543,,,,,
2023-04-21,95.84,95.84,94.5,95.76,92.06,706202,706202,-0.08,-0.08347245,95.485,"April 21, 23",-0.0008347245,,,,,
2023-04-20,96.05,96.57,95.59,96.18,92.46,745221,745221,0.13,0.13535,96.0975,"April 20, 23",0.0013535,,,,,
2023-04-19,96.36,97.36,95.85,96.89,93.14,1260904,1260904,0.53,0.55002,96.615,"April 19, 23",0.0055002,,,,,
2023-04-18,95.4,97.29,94.91,96.82,93.08,1763164,1763164,1.42,1.49,96.105,"April 18, 23",0.0149,,,,,
2023-04-17,93.04,95.92,92.06,95.87,92.16,1469100,1469100,2.83,3.04,94.2225,"April 17, 23",0.0304,,,,,
2023-04-14,94.53,95.29,93.17,93.59,89.97,1973200,1973200,-0.94,-0.99439,94.145,"April 14, 23",-0.0099439,,,,,
2023-04-13,92.09,93.19,91.34,92.86,89.27,1234129,1234129,0.77,0.83614,92.37,"April 13, 23",0.0083614,,,,,
2023-04-12,92.63,93.39,91.76,92.08,88.52,1098814,1098814,-0.55,-0.59376,92.465,"April 12, 23",-0.0059376,,,,,
2023-04-11,92,93.14,91.17,92.63,89.05,1143900,1143900,0.63,0.68478,92.235,"April 11, 23",0.0068478,,,,,
2023-04-10,89.15,91.52,89.08,91.26,87.73,1091900,1091900,2.11,2.37,90.2525,"April 10, 23",0.0237,,,,,
2023-04-06,89.91,90.85,88.56,89.35,85.89,1333400,1333400,-0.56,-0.62285,89.6675,"April 06, 23",-0.0062285,,,,,
2023-04-05,88.81,89.88,88.67,89.78,86.31,1177133,1177133,0.97,1.09,89.285,"April 05, 23",0.0109,,,,,
2023-04-04,92.49,92.79,88.93,90.16,86.67,1725300,1725300,-2.33,-2.52,91.0925,"April 04, 23",-0.0252,,,,,
2023-04-03,93.54,94.24,91.76,92.1,88.54,1696100,1696100,-1.44,-1.54,92.91,"April 03, 23",-0.0154,,,,,
2023-03-31,92.43,93.32,91.93,93.27,89.66,1313400,1313400,0.84,0.9088,92.7375,"March 31, 23",0.009088,2023-04-03,2023-04-17,2023-02-24,0.42,0.42
2023-03-30,94.28,94.65,91.9,92.19,88.22,1455300,1455300,-2.09,-2.22,93.255,"March 30, 23",-0.0222,,,,,
2023-03-29,92.72,93.42,91.04,93.37,89.35,1511400,1511400,0.65,0.70104,92.6375,"March 29, 23",0.0070104,,,,,
2023-03-28,92.33,92.69,91.01,91.74,87.79,1002732,1002732,-0.59,-0.63901,91.9425,"March 28, 23",-0.0063901,,,,,
2023-03-27,93.37,93.37,90.81,92.62,88.63,2135300,2135300,-0.75,-0.80326,92.5425,"March 27, 23",-0.0080326,,,,,
2023-03-24,90,90,87.33,89.09,85.25,2111100,2111100,-0.91,-1.01,89.105,"March 24, 23",-0.0101,,,,,
2023-03-23,91.9,93.11,91.01,91.31,87.38,2463527,2463527,-0.59,-0.642,91.8325,"March 23, 23",-0.00642,,,,,
2023-03-22,95.66,95.66,91.41,91.74,87.79,2139240,2139240,-3.92,-4.1,93.6175,"March 22, 23",-0.041,,,,,
2023-03-21,94.69,95.42,92.98,95.13,91.03,1903939,1903939,0.44,0.46467,94.555,"March 21, 23",0.0046467,,,,,
2023-03-20,89.53,93.22,89.21,91.88,87.92,2616941,2616941,2.35,2.62,90.96,"March 20, 23",0.0262,,,,,
2023-03-17,88.54,88.58,86.49,88.02,84.23,3164906,3164906,-0.52,-0.58731,87.9075,"March 17, 23",-0.0058731,,,,,
2023-03-16,85.87,90.1,85.64,89.46,85.61,2101249,2101249,3.59,4.18,87.7675,"March 16, 23",0.0418,,,,,
2023-03-15,88.1,88.92,86.69,87.16,83.41,2536700,2536700,-0.94,-1.07,87.7175,"March 15, 23",-0.0107,,,,,
2023-03-14,91.37,93.67,90.62,92.32,88.34,3508337,3508337,0.95,1.04,91.995,"March 14, 23",0.0104,,,,,
2023-03-13,91.5,91.62,85.3,89.31,85.46,5039548,5039548,-2.19,-2.39,89.4325,"March 13, 23",-0.0239,,,,,
2023-03-10,98.76,99.37,94.09,94.85,90.77,2824332,2824332,-3.91,-3.96,96.7675,"March 10, 23",-0.0396,,,,,
2023-03-09,106.29,106.29,99.9,100.12,95.81,2426010,2426010,-6.17,-5.8,103.15,"March 09, 23",-0.058,,,,,
2023-03-08,105.39,106.93,105.08,106.53,101.94,1300100,1300100,1.14,1.08,105.9825,"March 08, 23",0.0108,,,,,
2023-03-07,106.94,107.5,104.93,105.53,100.99,1058837,1058837,-1.41,-1.32,106.225,"March 07, 23",-0.0132,,,,,
2023-03-06,107.5,108.68,106.97,107.06,102.45,1055035,1055035,-0.44,-0.4093,107.5525,"March 06, 23",-0.004093,,,,,
2023-03-03,107.19,108.25,105.97,107.94,103.29,706621,706621,0.75,0.69969,107.3375,"March 03, 23",0.0069969,,,,,
2023-03-02,106.24,106.99,104.9,106.6,102.01,618300,618300,0.36,0.33886,106.1825,"March 02, 23",0.0033886,,,,,
2023-03-01,108.08,108.71,106.27,106.82,102.22,942100,942100,-1.26,-1.17,107.47,"March 01, 23",-0.0117,,,,,
2023-02-28,108.1,109.74,108.02,108.46,103.79,938640,938640,0.36,0.33302,108.58,"February 28, 23",0.0033302,,,,,
2023-02-27,108.7,108.7,107.03,107.63,103,780100,780100,-1.07,-0.98436,108.015,"February 27, 23",-0.0098436,,,,,
2023-02-24,106.72,108.26,106.2,107.77,103.13,913028,913028,1.05,0.98388,107.2375,"February 24, 23",0.0098388,,,,,
2023-02-23,109.5,110.18,105.6,107.25,102.63,1586500,1586500,-2.25,-2.05,108.1325,"February 23, 23",-0.0205,,,,,
2023-02-22,110.19,110.98,108.85,109.52,104.8,966703,966703,-0.67,-0.60804,109.885,"February 22, 23",-0.0060804,,,,,
2023-02-21,111.79,112.8,109.88,110.31,105.56,902411,902411,-1.48,-1.32,111.195,"February 21, 23",-0.0132,,,,,
2023-02-17,113.66,114.28,112.11,112.17,107.34,1079200,1079200,-1.49,-1.31,113.055,"February 17, 23",-0.0131,,,,,
2023-02-16,112.9,114.86,112.9,114.02,109.11,804100,804100,1.12,0.99203,113.67,"February 16, 23",0.0099203,,,,,
2023-02-15,113.47,114.42,113.17,113.87,108.97,861800,861800,0.4,0.35252,113.7325,"February 15, 23",0.0035252,,,,,
2023-02-14,113.12,115.6,112.55,114.24,109.32,1239113,1239113,1.12,0.9901,113.8775,"February 14, 23",0.009901,,,,,
2023-02-13,111.47,113.45,110.89,113.42,108.54,838632,838632,1.95,1.75,112.3075,"February 13, 23",0.0175,,,,,
2023-02-10,110.77,111.87,110.6,111.32,106.53,926942,926942,0.55,0.49652,111.14,"February 10, 23",0.0049652,,,,,
2023-02-09,114.06,114.17,110.9,110.99,106.21,1040600,1040600,-3.07,-2.69,112.53,"February 09, 23",-0.0269,,,,,
2023-02-08,112.64,113.95,112.49,113.36,108.48,844400,844400,0.72,0.6392,113.11,"February 08, 23",0.006392,,,,,
2023-02-07,111.53,114.29,111.46,113.92,109.01,831632,831632,2.39,2.14,112.8,"February 07, 23",0.0214,,,,,
2023-02-06,111.1,113.03,111.1,112.27,107.44,1116733,1116733,1.17,1.05,111.875,"February 06, 23",0.0105,,,,,
2023-02-03,108.53,113.81,108,111.87,107.05,1497701,1497701,3.34,3.08,110.5525,"February 03, 23",0.0308,,,,,
2023-02-02,112.66,113.3,108.37,108.83,104.14,2290155,2290155,-3.83,-3.4,110.79,"February 02, 23",-0.034,,,,,
2023-02-01,111.76,113.28,110.94,112.1,107.27,1147113,1147113,0.34,0.30422,112.02,"February 01, 23",0.0030422,,,,,
2023-01-31,111.73,112.84,109.85,112.77,107.91,1224000,1224000,1.04,0.93082,111.7975,"January 31, 23",0.0093082,,,,,
2023-01-30,111.05,113.11,110.79,111.75,106.94,1463843,1463843,0.7,0.63035,111.675,"January 30, 23",0.0063035,,,,,
2023-01-27,112.96,113.8,110.43,111.77,106.96,1872000,1872000,-1.19,-1.05,112.24,"January 27, 23",-0.0105,,,,,
2023-01-26,120.2,120.73,112.22,113.38,108.5,2723000,2723000,-6.82,-5.67,116.6325,"January 26, 23",-0.0567,,,,,
2023-01-25,115.31,118.15,115.31,118.11,113.02,1145000,1145000,2.8,2.43,116.72,"January 25, 23",0.0243,,,,,
2023-01-24,116.63,118.1,115.51,117,111.96,808500,808500,0.37,0.31724,116.81,"January 24, 23",0.0031724,,,,,
2023-01-23,113.31,116.45,113.01,116.21,111.21,1370900,1370900,2.9,2.56,114.745,"January 23, 23",0.0256,,,,,
2023-01-20,113.01,114.72,112.65,113.68,108.78,4868243,4868243,0.67,0.59287,113.515,"January 20, 23",0.0059287,,,,,
2023-01-19,112.81,113.1,110.46,112.44,107.6,1675135,1675135,-0.37,-0.32799,112.2025,"January 19, 23",-0.0032799,,,,,
2023-01-18,117,117,114.09,114.42,109.49,1302805,1302805,-2.58,-2.21,115.6275,"January 18, 23",-0.0221,,,,,
2023-01-17,115.58,117.38,115,117.01,111.97,1633446,1633446,1.43,1.24,116.2425,"January 17, 23",0.0124,,,,,
2023-01-13,112.6,115.86,112.47,115.55,110.57,1305700,1305700,2.95,2.62,114.12,"January 13, 23",0.0262,,,,,
2023-01-12,112.45,115.07,111.87,113.83,108.93,1465326,1465326,1.38,1.23,113.305,"January 12, 23",0.0123,,,,,
2023-01-11,111.67,112.19,110.99,111.8,106.99,1163146,1163146,0.13,0.11641,111.6625,"January 11, 23",0.0011641,,,,,
2023-01-10,110.82,111.12,109.41,110.97,106.19,956815,956815,0.15,0.13535,110.58,"January 10, 23",0.0013535,,,,,
2023-01-09,110.67,111.75,110.29,110.67,105.9,1189600,1189600,0,0,110.845,"January 09, 23",0,,,,,
2023-01-06,108.63,110.35,108.26,110.18,105.44,1157400,1157400,1.55,1.43,109.355,"January 06, 23",0.0143,,,,,
2023-01-05,104.7,107.78,104.52,107.25,102.63,1058700,1058700,2.55,2.44,106.0625,"January 05, 23",0.0244,,,,,
2023-01-04,106.84,107.1,104.85,105.54,101,2061700,2061700,-1.3,-1.22,106.0825,"January 04, 23",-0.0122,,,,,
2023-01-03,107.3,107.49,104.73,106.11,101.54,1291300,1291300,-1.19,-1.11,106.4075,"January 03, 23",-0.0111,,,,,
2022-12-30,106.9,108.07,106.18,106.85,102.25,781824,781824,-0.05,-0.04677268,107,"December 30, 22",-0.0004677268,2023-01-03,2023-01-17,2022-12-01,0.42,0.42
2022-12-29,106.92,108.16,106.45,107.99,102.94,750821,750821,1.07,1,107.38,"December 29, 22",0.01,,,,,
2022-12-28,106.61,107.49,106.21,106.26,101.29,882200,882200,-0.35,-0.3283,106.6425,"December 28, 22",-0.003283,,,,,
2022-12-27,107.61,108.25,106.18,106.54,101.56,1005500,1005500,-1.07,-0.99433,107.145,"December 27, 22",-0.0099433,,,,,
2022-12-23,106.02,107.58,105.49,107.35,102.33,961700,961700,1.33,1.25,106.61,"December 23, 22",0.0125,,,,,
2022-12-22,105.55,106.2,104.33,106.09,101.13,1172900,1172900,0.54,0.51161,105.5425,"December 22, 22",0.0051161,,,,,
2022-12-21,106.61,107.73,105.73,106.74,101.75,929900,929900,0.13,0.12194,106.7025,"December 21, 22",0.0012194,,,,,
2022-12-20,105.33,106.51,104.55,105.6,100.66,1168023,1168023,0.27,0.25634,105.4975,"December 20, 22",0.0025634,,,,,
2022-12-19,106.4,106.8,104.32,105.15,100.23,1477514,1477514,-1.25,-1.17,105.6675,"December 19, 22",-0.0117,,,,,
2022-12-16,106.62,108.26,105.55,106.75,101.76,2584212,2584212,0.13,0.12193,106.795,"December 16, 22",0.0012193,,,,,
2022-12-15,108.95,108.95,107.21,107.86,102.82,1425503,1425503,-1.09,-1,108.2425,"December 15, 22",-0.01,,,,,
2022-12-14,111.28,112.3,109.51,110.28,105.12,1163615,1163615,-1,-0.89863,110.8425,"December 14, 22",-0.0089863,,,,,
2022-12-13,117.08,117.36,110.42,111.52,106.31,1883736,1883736,-5.56,-4.75,114.095,"December 13, 22",-0.0475,,,,,
2022-12-12,113.36,114.72,112.65,114.58,109.22,1282600,1282600,1.22,1.08,113.8275,"December 12, 22",0.0108,,,,,
2022-12-09,113.14,114.23,112.77,113.46,108.15,844103,844103,0.32,0.28284,113.4,"December 09, 22",0.0028284,,,,,
2022-12-08,114.84,115.46,113.37,113.66,108.35,964100,964100,-1.18,-1.03,114.3325,"December 08, 22",-0.0103,,,,,
2022-12-07,116.07,116.73,113.8,113.91,108.58,1458309,1458309,-2.16,-1.86,115.1275,"December 07, 22",-0.0186,,,,,
2022-12-06,115.88,117.5,114.95,116.07,110.64,1385400,1385400,0.19,0.16396,116.1,"December 06, 22",0.0016396,,,,,
2022-12-05,117.4,118,114.59,116.17,110.74,1175800,1175800,-1.23,-1.05,116.54,"December 05, 22",-0.0105,,,,,
2022-12-02,117.04,119.85,116.73,119.16,113.59,1247836,1247836,2.12,1.81,118.195,"December 02, 22",0.0181,,,,,
2022-12-01,116.9,117.94,114.47,117.41,111.92,1520328,1520328,0.51,0.43627,116.68,"December 01, 22",0.0043627,,,,,
2022-11-30,115.2,117.05,113.48,116.9,111.43,1929733,1929733,1.7,1.48,115.6575,"November 30, 22",0.0148,,,,,
2022-11-29,115.85,116.43,115.03,115.37,109.98,1229824,1229824,-0.48,-0.41433,115.67,"November 29, 22",-0.0041433,,,,,
2022-11-28,117.63,118.2,115.69,115.85,110.43,1722540,1722540,-1.78,-1.51,116.8425,"November 28, 22",-0.0151,,,,,
2022-11-25,119.92,120.8,119.18,119.56,113.97,632900,632900,-0.36,-0.3002,119.865,"November 25, 22",-0.003002,,,,,
2022-11-23,122.99,123.14,120.03,120.37,114.74,1750422,1750422,-2.62,-2.13,121.6325,"November 23, 22",-0.0213,,,,,
2022-11-22,123.31,124.63,122.49,123.52,117.74,777600,777600,0.21,0.1703,123.4875,"November 22, 22",0.001703,,,,,
2022-11-21,121.53,124.26,121.02,123.05,117.3,1098241,1098241,1.52,1.25,122.465,"November 21, 22",0.0125,,,,,
2022-11-18,121.33,121.73,119.5,121.59,115.9,1394900,1394900,0.26,0.21429,121.0375,"November 18, 22",0.0021429,,,,,
2022-11-17,119.01,119.63,117.72,119.56,113.97,1000217,1000217,0.55,0.46215,118.98,"November 17, 22",0.0046215,,,,,
2022-11-16,122.51,122.72,119.79,120.53,114.89,1081044,1081044,-1.98,-1.62,121.3875,"November 16, 22",-0.0162,,,,,
2022-11-15,123.39,124.29,122.18,122.86,117.12,1120500,1120500,-0.53,-0.42953,123.18,"November 15, 22",-0.0042953,,,,,
2022-11-14,122.85,123.46,121.68,121.84,116.14,1328000,1328000,-1.01,-0.82214,122.4575,"November 14, 22",-0.0082214,,,,,
2022-11-11,125.16,126,122.95,123.4,117.63,1823533,1823533,-1.76,-1.41,124.3775,"November 11, 22",-0.0141,,,,,
2022-11-10,125.01,125.15,121.34,123.98,118.18,1775727,1775727,-1.02,-0.82393,123.87,"November 10, 22",-0.0082393,,,,,
2022-11-09,122.04,123.77,121.13,121.52,115.84,1104300,1104300,-0.52,-0.42609,122.115,"November 09, 22",-0.0042609,,,,,
2022-11-08,121.88,124.62,121.64,123.05,117.3,1324700,1324700,1.17,0.95996,122.7975,"November 08, 22",0.0095996,,,,,
2022-11-07,121.38,121.63,120.04,121.5,115.82,689627,689627,0.12,0.09886307,121.1375,"November 07, 22",0.0009886307,,,,,
2022-11-04,119.27,120.56,118.44,120.44,114.81,1045351,1045351,1.17,0.98097,119.6775,"November 04, 22",0.0098097,,,,,
2022-11-03,116.46,118.9,116.04,118.02,112.5,1229341,1229341,1.56,1.34,117.355,"November 03, 22",0.0134,,,,,
2022-11-02,117.72,119.56,116.47,117.38,111.89,1966700,1966700,-0.34,-0.28882,117.7825,"November 02, 22",-0.0028882,,,,,
2022-11-01,119.28,120.56,117.67,117.81,112.3,1692525,1692525,-1.47,-1.23,118.83,"November 01, 22",-0.0123,,,,,
2022-10-31,118.54,119.25,117.76,118.14,112.62,1459300,1459300,-0.4,-0.33744,118.4225,"October 31, 22",-0.0033744,,,,,
2022-10-28,115.29,119.72,114.11,119.24,113.66,1850100,1850100,3.95,3.43,117.09,"October 28, 22",0.0343,,,,,
2022-10-27,109.2,115.04,106.33,113.96,108.63,2358300,2358300,4.76,4.36,111.1325,"October 27, 22",0.0436,,,,,
2022-10-26,105,106.95,104.7,106.92,101.92,2224029,2224029,1.92,1.83,105.8925,"October 26, 22",0.0183,,,,,
2022-10-25,102.75,104.83,101.34,104.78,99.88,1694049,1694049,2.03,1.98,103.425,"October 25, 22",0.0198,,,,,
2022-10-24,101.38,102.52,99.74,102.2,97.42,1397200,1397200,0.82,0.80884,101.46,"October 24, 22",0.0080884,,,,,
2022-10-21,97.81,101.05,97.24,100.99,96.27,4017900,4017900,3.18,3.25,99.2725,"October 21, 22",0.0325,,,,,
2022-10-20,100.43,101.08,97.86,98.06,93.47,1384640,1384640,-2.37,-2.36,99.3575,"October 20, 22",-0.0236,,,,,
2022-10-19,101.55,102.92,99.09,100,95.32,1806000,1806000,-1.55,-1.53,100.89,"October 19, 22",-0.0153,,,,,
2022-10-18,103.68,104.52,101.72,102.76,97.95,1655026,1655026,-0.92,-0.88735,103.17,"October 18, 22",-0.0088735,,,,,
2022-10-17,102.46,103.99,100.75,100.87,96.15,1994362,1994362,-1.59,-1.55,102.0175,"October 17, 22",-0.0155,,,,,
2022-10-14,107.39,108.42,100.43,100.59,95.89,1394543,1394543,-6.8,-6.33,104.2075,"October 14, 22",-0.0633,,,,,
2022-10-13,101.26,106.89,100.27,106.52,101.54,1156100,1156100,5.26,5.19,103.735,"October 13, 22",0.0519,,,,,
2022-10-12,104.59,104.92,103.28,103.31,98.48,930200,930200,-1.28,-1.22,104.025,"October 12, 22",-0.0122,,,,,
2022-10-11,106.51,107.21,104.3,104.63,99.74,969300,969300,-1.88,-1.77,105.6625,"October 11, 22",-0.0177,,,,,
2022-10-10,107.8,108.09,106.26,107.35,102.33,1226100,1226100,-0.45,-0.41744,107.375,"October 10, 22",-0.0041744,,,,,
2022-10-07,107.51,107.93,105.76,107.12,102.11,1118634,1118634,-0.39,-0.36276,107.08,"October 07, 22",-0.0036276,,,,,
2022-10-06,107.78,108.72,107.38,108.22,103.16,1036300,1036300,0.44,0.40824,108.025,"October 06, 22",0.0040824,,,,,
2022-10-05,105.96,108.62,105.25,108.14,103.08,1037715,1037715,2.18,2.06,106.9925,"October 05, 22",0.0206,,,,,
2022-10-04,103.47,107.59,102.95,107.52,102.49,1388500,1388500,4.05,3.91,105.3825,"October 04, 22",0.0391,,,,,
2022-10-03,100.1,101.92,98.45,101.42,96.68,1165943,1165943,1.32,1.32,100.4725,"October 03, 22",0.0132,,,,,
2022-09-30,97.85,101.11,97.79,98.82,94.2,1688003,1688003,0.97,0.99131,98.8925,"September 30, 22",0.0099131,2022-10-03,2022-10-17,2022-08-24,0.34,0.34
2022-09-29,99.79,100.33,97.71,98.28,93.36,1291306,1291306,-1.51,-1.51,99.0275,"September 29, 22",-0.0151,,,,,
2022-09-28,100.52,101.57,99.11,100.97,95.92,1299300,1299300,0.45,0.44767,100.5425,"September 28, 22",0.0044767,,,,,
2022-09-27,101.96,102.52,99.05,100,94.99,1351416,1351416,-1.96,-1.92,100.8825,"September 27, 22",-0.0192,,,,,
2022-09-26,101.39,102.86,100.67,100.74,95.7,771840,771840,-0.65,-0.64109,101.415,"September 26, 22",-0.0064109,,,,,
2022-09-23,103.85,104.25,100.12,101.97,96.87,1207400,1207400,-1.88,-1.81,102.5475,"September 23, 22",-0.0181,,,,,
2022-09-22,107.46,107.46,105.09,105.42,100.14,804800,804800,-2.04,-1.9,106.3575,"September 22, 22",-0.019,,,,,
2022-09-21,109.52,110.33,106.93,106.98,101.62,1010023,1010023,-2.54,-2.32,108.44,"September 21, 22",-0.0232,,,,,
