date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,recordDate,dividend,adjDividend,declarationDate
2024-05-03,426.3,431.28,425.79,428.25,420.28,197400,197400,1.95,0.45742,427.905,"May 03, 24",0.0045742,,,,,
2024-05-02,423.56,425.78,417.25,423.36,415.49,217303,217303,-0.2,-0.04721881,422.4875,"May 02, 24",-0.0004721881,,,,,
2024-05-01,415.26,424.96,415.26,419.57,411.77,238418,238418,4.31,1.04,418.7625,"May 01, 24",0.0104,,,,,
2024-04-30,421.31,422.48,416.5,416.89,409.14,254030,254030,-4.42,-1.05,419.295,"April 30, 24",-0.0105,,,,,
2024-04-29,421.21,425.93,421.21,422.94,415.07,212184,212184,1.73,0.41072,422.8225,"April 29, 24",0.0041072,,,,,
2024-04-26,417.82,423.23,417.82,421.47,413.63,185143,185143,3.65,0.87358,420.085,"April 26, 24",0.0087358,,,,,
2024-04-25,422,422.56,418.29,418.71,410.92,180116,180116,-3.29,-0.77962,420.39,"April 25, 24",-0.0077962,,,,,
2024-04-24,417.53,423.96,417.03,422.83,414.97,298349,298349,5.3,1.27,420.3375,"April 24, 24",0.0127,,,,,
2024-04-23,437.88,437.88,418.12,419.94,412.13,362823,362823,-17.94,-4.1,428.455,"April 23, 24",-0.041,,,,,
2024-04-22,437.04,441.63,435.44,438.43,430.28,286400,286400,1.39,0.31805,438.135,"April 22, 24",0.0031805,,,,,
2024-04-19,431.52,435.82,429.38,434.02,425.95,296810,296810,2.5,0.57935,432.685,"April 19, 24",0.0057935,,,,,
2024-04-18,430.66,431.55,424.65,429.46,421.47,167016,167016,-1.2,-0.27864,429.08,"April 18, 24",-0.0027864,,,,,
2024-04-17,430.33,432.82,428.36,429.25,421.27,247700,247700,-1.08,-0.25097,430.19,"April 17, 24",-0.0025097,,,,,
2024-04-16,424.77,427.83,424.46,427.06,419.12,279200,279200,2.29,0.53912,426.03,"April 16, 24",0.0053912,,,,,
2024-04-15,430.22,430.98,422.03,424.09,416.2,295548,295548,-6.13,-1.42,426.83,"April 15, 24",-0.0142,,,,,
2024-04-12,423.9,426.76,422.13,426.24,418.31,241200,241200,2.34,0.55202,424.7575,"April 12, 24",0.0055202,,,,,
2024-04-11,425.89,429.7,424.57,427.27,419.32,316125,316125,1.38,0.32403,426.8575,"April 11, 24",0.0032403,,,,,
2024-04-10,436.11,437.11,428.43,428.67,420.7,202839,202839,-7.44,-1.71,432.58,"April 10, 24",-0.0171,,,,,
2024-04-09,442.9,443.31,437.3,439.68,431.5,225265,225265,-3.22,-0.72703,440.7975,"April 09, 24",-0.0072703,,,,,
2024-04-08,432.88,443.86,432.88,440.27,432.08,367600,367600,7.39,1.71,437.4725,"April 08, 24",0.0171,,,,,
2024-04-05,434.19,434.85,431.26,433.17,425.11,216200,216200,-1.02,-0.23492,433.3675,"April 05, 24",-0.0023492,,,,,
2024-04-04,438.38,440.63,432.76,433.29,425.23,262100,262100,-5.09,-1.16,436.265,"April 04, 24",-0.0116,,,,,
2024-04-03,437.46,440.11,432.77,435.86,427.75,391400,391400,-1.6,-0.36575,436.55,"April 03, 24",-0.0036575,,,,,
2024-04-02,441.09,441.22,437.44,439.6,431.42,306742,306742,-1.49,-0.3378,439.8375,"April 02, 24",-0.003378,,,,,
2024-04-01,452.1,452.95,442.58,442.88,434.64,234357,234357,-9.22,-2.04,447.6275,"April 01, 24",-0.0204,,,,,
2024-03-28,449.12,455.22,447.64,454.39,445.94,360300,360300,5.27,1.17,451.5925,"March 28, 24",0.0117,,,,,
2024-03-27,447.45,447.71,443.18,447.38,439.06,312566,312566,-0.07,-0.01564421,446.43,"March 27, 24",-0.0001564421,,,,,
2024-03-26,445.58,446.69,443.14,443.86,435.6,282900,282900,-1.72,-0.38601,444.8175,"March 26, 24",-0.0038601,,,,,
2024-03-25,447.86,447.86,436.25,444.73,436.46,359700,359700,-3.13,-0.69888,444.175,"March 25, 24",-0.0069888,,,,,
2024-03-22,448.01,450.64,440.95,447.46,439.14,456100,456100,-0.55,-0.12277,446.765,"March 22, 24",-0.0012277,,,,,
2024-03-21,474.26,479,449.06,450.66,442.28,903580,903580,-23.6,-4.98,463.245,"March 21, 24",-0.0498,,,,,
2024-03-20,483,488.64,481.16,487.9,478.83,418466,418466,4.9,1.01,485.175,"March 20, 24",0.0101,,,,,
2024-03-19,479.82,486.09,479.75,481.87,472.91,289434,289434,2.05,0.42724,481.8825,"March 19, 24",0.0042724,,,,,
2024-03-18,477.76,482.31,475.98,477.66,468.78,222945,222945,-0.1,-0.02093101,478.4275,"March 18, 24",-0.0002093101,,,,,
2024-03-15,472.95,478.65,472.94,475.96,467.11,286011,286011,3.01,0.63643,475.125,"March 15, 24",0.0063643,,,,,
2024-03-14,481,483.51,474.52,478.88,469.97,225704,225704,-2.12,-0.44075,479.4775,"March 14, 24",-0.0044075,,,,,
2024-03-13,480.37,486.73,478.46,481.62,472.66,227503,227503,1.25,0.26022,481.795,"March 13, 24",0.0026022,,,,,
2024-03-12,477.15,484.49,474.98,480.2,471.27,224800,224800,3.05,0.63921,479.205,"March 12, 24",0.0063921,,,,,
2024-03-11,467.87,477.37,465.62,476.85,467.98,219900,219900,8.98,1.92,471.9275,"March 11, 24",0.0192,,,,,
2024-03-08,468.08,470.91,464.54,466.12,457.45,152127,152127,-1.96,-0.41873,467.4125,"March 08, 24",-0.0041873,,,,,
2024-03-07,467.69,469.93,464.88,467.26,458.57,155400,155400,-0.43,-0.09194124,467.44,"March 07, 24",-0.0009194124,,,,,
2024-03-06,464.32,465.21,459,464.95,456.3,167407,167407,0.63,0.13568,463.37,"March 06, 24",0.0013568,,,,,
2024-03-05,462.67,466.78,461.89,464.33,455.69,260900,260900,1.66,0.35879,463.9175,"March 05, 24",0.0035879,,,,,
2024-03-04,461.48,468.25,461.48,464.98,456.33,189438,189438,3.5,0.75843,464.0475,"March 04, 24",0.0075843,,,,,
2024-03-01,461.55,462.95,457.04,461.32,452.74,236100,236100,-0.23,-0.04983209,460.715,"March 01, 24",-0.0004983209,,,,,
2024-02-29,466.82,468,460.05,462.58,453.98,327420,327420,-4.24,-0.90827,464.3625,"February 29, 24",-0.0090827,,,,,
2024-02-28,460.2,466.46,460.2,465.99,457.32,201822,201822,5.79,1.26,463.2125,"February 28, 24",0.0126,2024-03-21,2024-02-29,0.98,0.98,2024-02-02
2024-02-27,459,461.84,456.85,461.54,451.99,183106,183106,2.54,0.55338,459.8075,"February 27, 24",0.0055338,,,,,
2024-02-26,462.99,465.02,458.8,459.07,449.57,142947,142947,-3.92,-0.84667,461.47,"February 26, 24",-0.0084667,,,,,
2024-02-23,460.18,464.26,460.02,463.47,453.88,144300,144300,3.29,0.71494,461.9825,"February 23, 24",0.0071494,,,,,
2024-02-22,457.18,460.79,454.65,458.87,449.38,192000,192000,1.69,0.36966,457.8725,"February 22, 24",0.0036966,,,,,
2024-02-21,457.24,457.24,451.72,453.35,443.97,187500,187500,-3.89,-0.85076,454.8875,"February 21, 24",-0.0085076,,,,,
2024-02-20,457.37,458.43,451.81,456.86,447.41,184400,184400,-0.51,-0.11151,456.1175,"February 20, 24",-0.0011151,,,,,
2024-02-16,463.56,465.67,456.33,458.42,448.94,455503,455503,-5.14,-1.11,460.995,"February 16, 24",-0.0111,,,,,
2024-02-15,464.43,466.72,460.13,464.02,454.42,238500,238500,-0.41,-0.08828026,463.825,"February 15, 24",-0.0008828026,,,,,
2024-02-14,465.23,468.02,456.93,461.78,452.23,252500,252500,-3.45,-0.74157,462.99,"February 14, 24",-0.0074157,,,,,
2024-02-13,465.91,466.76,458.66,463.33,453.74,286551,286551,-2.58,-0.55376,463.665,"February 13, 24",-0.0055376,,,,,
2024-02-12,477.24,477.74,468.88,471.22,461.47,238147,238147,-6.02,-1.26,473.77,"February 12, 24",-0.0126,,,,,
2024-02-09,469.97,477.65,469.97,477.59,467.71,196900,196900,7.62,1.62,473.795,"February 09, 24",0.0162,,,,,
2024-02-08,482.26,482.26,468.14,470.06,460.33,231300,231300,-12.2,-2.53,475.68,"February 08, 24",-0.0253,,,,,
2024-02-07,480,483.91,477.48,483.06,473.07,165000,165000,3.06,0.6375,481.1125,"February 07, 24",0.006375,,,,,
2024-02-06,477.78,480.29,474.81,477.41,467.53,180902,180902,-0.37,-0.0774415,477.5725,"February 06, 24",-0.000774415,,,,,
2024-02-05,484.21,485.91,476.26,477.4,467.52,205035,205035,-6.81,-1.41,480.945,"February 05, 24",-0.0141,,,,,
2024-02-02,480.19,487.79,479.44,486.77,476.7,210700,210700,6.58,1.37,483.5475,"February 02, 24",0.0137,,,,,
2024-02-01,476.02,484.57,474.26,484.57,474.54,174601,174601,8.55,1.8,479.855,"February 01, 24",0.018,,,,,
2024-01-31,480,482.51,474.59,475.92,466.07,254300,254300,-4.08,-0.85,478.255,"January 31, 24",-0.0085,,,,,
2024-01-30,472.59,479.7,472.59,479.24,469.32,136040,136040,6.65,1.41,476.03,"January 30, 24",0.0141,,,,,
2024-01-29,468.43,472.8,465.67,472.7,462.92,167706,167706,4.27,0.91156,469.9,"January 29, 24",0.0091156,,,,,
2024-01-26,472.23,472.92,469.58,470.67,460.93,129000,129000,-1.56,-0.33035,471.35,"January 26, 24",-0.0033035,,,,,
2024-01-25,469,473.91,465.27,471.08,461.33,180805,180805,2.08,0.4435,469.815,"January 25, 24",0.004435,,,,,
2024-01-24,472.56,473.69,469.85,470.85,461.11,155800,155800,-1.71,-0.36186,471.7375,"January 24, 24",-0.0036186,,,,,
2024-01-23,468.71,471.66,468.03,470.91,461.17,163400,163400,2.2,0.46937,469.8275,"January 23, 24",0.0046937,,,,,
2024-01-22,464.12,468.81,463.78,467.77,458.09,166510,166510,3.65,0.78643,466.12,"January 22, 24",0.0078643,,,,,
2024-01-19,463.53,465.06,459.44,463.45,453.86,204600,204600,-0.08,-0.01725886,462.87,"January 19, 24",-0.0001725886,,,,,
2024-01-18,460.49,462.46,458.08,461.18,451.64,148000,148000,0.69,0.14984,460.5525,"January 18, 24",0.0014984,,,,,
2024-01-17,461.12,465.47,458.29,458.42,448.94,136900,136900,-2.7,-0.58553,460.825,"January 17, 24",-0.0058553,,,,,
2024-01-16,465,465.84,460.14,462.23,452.67,176915,176915,-2.77,-0.5957,463.3025,"January 16, 24",-0.005957,,,,,
2024-01-12,467.65,469.22,463.07,466.56,456.91,147314,147314,-1.09,-0.23308,466.625,"January 12, 24",-0.0023308,,,,,
2024-01-11,463.97,465.45,459.22,464.96,455.34,214236,214236,0.99,0.21338,463.4,"January 11, 24",0.0021338,,,,,
2024-01-10,455.59,463.25,454.84,462.77,453.2,233748,233748,7.18,1.58,459.1125,"January 10, 24",0.0158,,,,,
2024-01-09,456.49,460.09,454.28,454.51,445.11,152249,152249,-1.98,-0.43374,456.3425,"January 09, 24",-0.0043374,,,,,
2024-01-08,459.26,460.08,454.26,458.76,449.27,183600,183600,-0.5,-0.10887,458.09,"January 08, 24",-0.0010887,,,,,
2024-01-05,458.25,460,454.99,456.58,447.13,182700,182700,-1.67,-0.36443,457.455,"January 05, 24",-0.0036443,,,,,
2024-01-04,453.53,460.64,451.96,458.16,448.68,163120,163120,4.63,1.02,456.0725,"January 04, 24",0.0102,,,,,
2024-01-03,462.43,463.39,454.14,454.72,445.31,244028,244028,-7.71,-1.67,458.67,"January 03, 24",-0.0167,,,,,
2024-01-02,464.12,471.74,450.5,462.74,453.17,301531,301531,-1.38,-0.29734,462.275,"January 02, 24",-0.0029734,,,,,
2023-12-29,473.3,478.35,473.3,477.05,467.18,148800,148800,3.75,0.79231,475.5,"December 29, 23",0.0079231,,,,,
2023-12-28,475.34,478.6,473.36,476.79,466.93,226748,226748,1.45,0.30504,476.0225,"December 28, 23",0.0030504,,,,,
2023-12-27,472.64,474.73,470.77,474.21,464.4,162938,162938,1.57,0.33218,473.0875,"December 27, 23",0.0033218,,,,,
2023-12-26,466.45,472.83,466.45,472.31,462.54,181300,181300,5.86,1.26,469.51,"December 26, 23",0.0126,,,,,
2023-12-22,472.68,475,465.62,469.13,459.42,250700,250700,-3.55,-0.75104,470.6075,"December 22, 23",-0.0075104,,,,,
2023-12-21,454.86,471.36,453.84,470.18,460.45,485300,485300,15.32,3.37,462.56,"December 21, 23",0.0337,,,,,
2023-12-20,445.44,461.73,444.3,452.32,442.96,435400,435400,6.88,1.54,450.9475,"December 20, 23",0.0154,,,,,
2023-12-19,445,468.72,441.15,448.65,439.37,561016,561016,3.65,0.82022,450.88,"December 19, 23",0.0082022,,,,,
2023-12-18,459.46,460.18,455.19,458.48,448.99,358900,358900,-0.98,-0.21329,458.3275,"December 18, 23",-0.0021329,,,,,
2023-12-15,450.5,460.84,450.5,456.96,447.51,651100,651100,6.46,1.43,454.7,"December 15, 23",0.0143,,,,,
2023-12-14,458.94,461.66,452.6,454,444.61,321546,321546,-4.94,-1.08,456.8,"December 14, 23",-0.0108,,,,,
2023-12-13,455.48,461.85,454.59,458.98,449.48,300732,300732,3.5,0.76842,457.725,"December 13, 23",0.0076842,,,,,
2023-12-12,449.61,453.43,446.95,453.2,443.82,299600,299600,3.59,0.79847,450.7975,"December 12, 23",0.0079847,,,,,
2023-12-11,444.99,450.64,444.99,449.14,439.85,230821,230821,4.15,0.93261,447.44,"December 11, 23",0.0093261,,,,,
2023-12-08,439.96,444.64,439.03,443.89,434.71,228800,228800,3.93,0.89326,441.88,"December 08, 23",0.0089326,,,,,
2023-12-07,444.01,445.61,441.49,442.14,432.99,210700,210700,-1.87,-0.42116,443.3125,"December 07, 23",-0.0042116,,,,,
2023-12-06,448.37,450.69,441.47,443.54,434.36,229414,229414,-4.83,-1.08,446.0175,"December 06, 23",-0.0108,,,,,
2023-12-05,453.56,453.56,442.59,446.5,437.26,253445,253445,-7.06,-1.56,449.0525,"December 05, 23",-0.0156,,,,,
2023-12-04,451.09,455.94,448.91,454.3,444.9,251000,251000,3.21,0.71161,452.56,"December 04, 23",0.0071161,,,,,
2023-12-01,452.79,455.26,450.53,455.17,445.75,239822,239822,2.38,0.52563,453.4375,"December 01, 23",0.0052563,,,,,
2023-11-30,454.67,455.24,450.18,453.46,444.08,734824,734824,-1.21,-0.26613,453.3875,"November 30, 23",-0.0026613,,,,,
2023-11-29,457.26,460.42,452.43,454.39,444.99,247942,247942,-2.87,-0.62765,456.125,"November 29, 23",-0.0062765,2023-12-21,2023-11-30,0.98,0.98,2023-11-02
2023-11-28,459.92,463.81,456.54,456.54,446.13,140844,140844,-3.38,-0.73491,459.2025,"November 28, 23",-0.0073491,,,,,
2023-11-27,459.42,461.9,458.21,460.28,449.79,178407,178407,0.86,0.18719,459.9525,"November 27, 23",0.0018719,,,,,
2023-11-24,458.63,462.07,454.94,460.11,449.62,95522,95522,1.48,0.3227,458.9375,"November 24, 23",0.003227,,,,,
2023-11-22,458.61,462.25,455.29,457.76,447.32,171300,171300,-0.85,-0.18534,458.4775,"November 22, 23",-0.0018534,,,,,
2023-11-21,457.37,461.26,455.89,457.41,446.98,228167,228167,0.04,0.00874565,457.9825,"November 21, 23",8.74565e-05,,,,,
2023-11-20,457.8,457.8,452.68,456,445.6,179536,179536,-1.8,-0.39318,456.07,"November 20, 23",-0.0039318,,,,,
2023-11-17,465.73,465.73,456.01,457.34,446.91,190700,190700,-8.39,-1.8,461.2025,"November 17, 23",-0.018,,,,,
2023-11-16,459.72,466.03,459.72,464.28,453.69,169527,169527,4.56,0.99191,462.4375,"November 16, 23",0.0099191,,,,,
2023-11-15,456.85,463.7,456.85,458.54,448.09,161800,161800,1.69,0.36992,458.985,"November 15, 23",0.0036992,,,,,
2023-11-14,457.5,463.31,456.39,459.43,448.95,173903,173903,1.93,0.42186,459.1575,"November 14, 23",0.0042186,,,,,
2023-11-13,449.84,454.14,448.75,453.46,443.12,171419,171419,3.62,0.80473,451.5475,"November 13, 23",0.0080473,,,,,
2023-11-10,450.55,454.46,445.91,453.02,442.69,170213,170213,2.47,0.54822,450.985,"November 10, 23",0.0054822,,,,,
2023-11-09,447.92,450.79,443.58,448.55,438.32,170134,170134,0.63,0.14065,447.71,"November 09, 23",0.0014065,,,,,
2023-11-08,448.78,449.49,445.18,445.73,435.57,210000,210000,-3.05,-0.67962,447.295,"November 08, 23",-0.0067962,,,,,
2023-11-07,447.2,451.34,443.8,448.87,438.64,266223,266223,1.67,0.37343,447.8025,"November 07, 23",0.0037343,,,,,
2023-11-06,442.71,446.64,439.54,446.57,436.39,206943,206943,3.86,0.8719,443.865,"November 06, 23",0.008719,,,,,
2023-11-03,445.19,450.55,443.01,443.79,433.67,214900,214900,-1.4,-0.31447,445.635,"November 03, 23",-0.0031447,,,,,
2023-11-02,438.92,443.94,437.5,442.26,432.18,187400,187400,3.34,0.76096,440.655,"November 02, 23",0.0076096,,,,,
2023-11-01,433.78,437.22,432.3,436.57,426.62,127600,127600,2.79,0.64318,434.9675,"November 01, 23",0.0064318,,,,,
2023-10-31,428.06,433.97,425.33,431.89,422.04,347700,347700,3.83,0.89473,429.8125,"October 31, 23",0.0089473,,,,,
2023-10-30,422.88,429.4,420.19,427.25,417.51,207400,207400,4.37,1.03,424.93,"October 30, 23",0.0103,,,,,
2023-10-27,428.6,428.6,419.19,420.42,410.83,184809,184809,-8.18,-1.91,424.2025,"October 27, 23",-0.0191,,,,,
2023-10-26,424.75,433.07,424.75,429.06,419.28,159058,159058,4.31,1.01,427.9075,"October 26, 23",0.0101,,,,,
2023-10-25,428.53,431.48,423.51,424.18,414.51,185234,185234,-4.35,-1.02,426.925,"October 25, 23",-0.0102,,,,,
2023-10-24,433.04,435.36,426,429.91,420.11,139919,139919,-3.13,-0.7228,431.0775,"October 24, 23",-0.007228,,,,,
2023-10-23,428.11,436.26,427.16,431.68,421.84,166711,166711,3.57,0.8339,430.8025,"October 23, 23",0.008339,,,,,
2023-10-20,437.69,438,429.29,430.12,420.31,178000,178000,-7.57,-1.73,433.775,"October 20, 23",-0.0173,,,,,
2023-10-19,443.03,446.14,436.84,436.87,426.91,216525,216525,-6.16,-1.39,440.72,"October 19, 23",-0.0139,,,,,
2023-10-18,448.8,450.35,442.67,443.8,433.68,190839,190839,-5,-1.11,446.405,"October 18, 23",-0.0111,,,,,
2023-10-17,446.66,453.4,446.66,450.07,439.81,211021,211021,3.41,0.76344,449.1975,"October 17, 23",0.0076344,,,,,
2023-10-16,449.11,451.65,446.39,447.91,437.7,180303,180303,-1.2,-0.2672,448.765,"October 16, 23",-0.002672,,,,,
2023-10-13,449.75,450.94,443.66,446.63,436.45,188900,188900,-3.12,-0.69372,447.745,"October 13, 23",-0.0069372,,,,,
2023-10-12,458.88,458.88,447.03,447.32,437.12,263300,263300,-11.56,-2.52,453.0275,"October 12, 23",-0.0252,,,,,
2023-10-11,452.95,458.46,452.95,456.87,446.45,215742,215742,3.92,0.86544,455.3075,"October 11, 23",0.0086544,,,,,
2023-10-10,451.16,456.59,451.16,453.34,443,203431,203431,2.18,0.4832,453.0625,"October 10, 23",0.004832,,,,,
2023-10-09,451.35,455.54,450.56,451.42,441.13,252540,252540,0.07,0.01550903,452.2175,"October 09, 23",0.0001550903,,,,,
2023-10-06,447.43,455.31,446.02,452.31,442,184000,184000,4.88,1.09,450.2675,"October 06, 23",0.0109,,,,,
2023-10-05,447.45,452.6,446.7,449.19,438.95,325100,325100,1.74,0.38887,448.985,"October 05, 23",0.0038887,,,,,
2023-10-04,437.24,447.69,437.24,447.3,437.1,332100,332100,10.06,2.3,442.3675,"October 04, 23",0.023,,,,,
2023-10-03,434.86,438.62,432.97,435.73,425.8,363900,363900,0.87,0.20006,435.545,"October 03, 23",0.0020006,,,,,
2023-10-02,435.85,440.93,432.35,436.07,426.13,235300,235300,0.22,0.05047608,436.3,"October 02, 23",0.0005047608,,,,,
2023-09-29,444.02,446.66,436.69,437.26,427.29,275400,275400,-6.76,-1.52,441.1575,"September 29, 23",-0.0152,,,,,
2023-09-28,436.41,445,435.44,441.86,431.79,327236,327236,5.45,1.25,439.6775,"September 28, 23",0.0125,,,,,
2023-09-27,434.12,435.21,428.81,435.19,425.27,257500,257500,1.07,0.24648,433.3325,"September 27, 23",0.0024648,,,,,
2023-09-26,434.31,437.46,431.96,432.09,422.24,251230,251230,-2.22,-0.51116,433.955,"September 26, 23",-0.0051116,,,,,
2023-09-25,434.85,438.23,430.25,436.97,427.01,298500,298500,2.12,0.48752,435.075,"September 25, 23",0.0048752,,,,,
2023-09-22,421.26,438.48,420.56,435.82,425.88,428900,428900,14.56,3.46,429.03,"September 22, 23",0.0346,,,,,
2023-09-21,421.89,448.93,420,426.76,417.03,848800,848800,4.87,1.15,429.395,"September 21, 23",0.0115,,,,,
2023-09-20,428.2,429.81,423.42,423.77,414.11,424316,424316,-4.43,-1.03,426.3,"September 20, 23",-0.0103,,,,,
2023-09-19,428.66,430.62,424.02,426.31,416.59,321700,321700,-2.35,-0.54822,427.4025,"September 19, 23",-0.0054822,,,,,
2023-09-18,427.47,431.99,426.63,429.18,419.39,268232,268232,1.71,0.40003,428.8175,"September 18, 23",0.0040003,,,,,
2023-09-15,429.62,434.81,426.69,427.67,417.92,443807,443807,-1.95,-0.45389,429.6975,"September 15, 23",-0.0045389,,,,,
2023-09-14,430.6,432.4,426.79,431.66,421.82,220819,220819,1.06,0.24617,430.3625,"September 14, 23",0.0024617,,,,,
2023-09-13,424.34,429.2,420.64,429.14,419.36,229000,229000,4.8,1.13,425.83,"September 13, 23",0.0113,,,,,
2023-09-12,425.53,427.57,422.11,423.52,413.86,191400,191400,-2.01,-0.47235,424.6825,"September 12, 23",-0.0047235,,,,,
2023-09-11,430.43,430.88,424.98,426.44,416.72,213112,213112,-3.99,-0.92698,428.1825,"September 11, 23",-0.0092698,,,,,
2023-09-08,431,433.63,426.52,429,419.22,217300,217300,-2,-0.46404,430.0375,"September 08, 23",-0.0046404,,,,,
2023-09-07,429.49,432.05,427.95,430.92,421.1,209512,209512,1.43,0.33295,430.1025,"September 07, 23",0.0033295,,,,,
2023-09-06,431.71,437.22,429.95,430.51,420.69,223800,223800,-1.2,-0.27796,432.3475,"September 06, 23",-0.0027796,,,,,
2023-09-05,434.59,436.34,432.31,432.52,422.66,183042,183042,-2.07,-0.47631,433.94,"September 05, 23",-0.0047631,,,,,
2023-09-01,438.78,439.22,433.65,435.48,425.55,196319,196319,-3.3,-0.75209,436.7825,"September 01, 23",-0.0075209,,,,,
2023-08-31,435.56,440.21,435.56,436.41,426.46,265644,265644,0.85,0.19515,436.935,"August 31, 23",0.0019515,,,,,
2023-08-30,429.47,435.58,429.47,434.95,425.03,157900,157900,5.48,1.28,432.3675,"August 30, 23",0.0128,2023-09-21,2023-08-31,0.98,0.98,2023-08-03
2023-08-29,427.79,431.47,426.34,430.81,420.03,219319,219319,3.02,0.70595,429.1025,"August 29, 23",0.0070595,,,,,
2023-08-28,430.59,433.37,427.28,429.05,418.32,212628,212628,-1.54,-0.35765,430.0725,"August 28, 23",-0.0035765,,,,,
2023-08-25,439.12,442.96,429.3,429.57,418.82,306600,306600,-9.55,-2.17,435.2375,"August 25, 23",-0.0217,,,,,
2023-08-24,438.84,445.37,437.5,440.47,429.45,292437,292437,1.63,0.37143,440.545,"August 24, 23",0.0037143,,,,,
2023-08-23,431.44,438.5,430.05,437.55,426.6,203804,203804,6.11,1.42,434.385,"August 23, 23",0.0142,,,,,
2023-08-22,430.94,432.92,427.81,430.02,419.26,179515,179515,-0.92,-0.21349,430.4225,"August 22, 23",-0.0021349,,,,,
2023-08-21,428.52,430.39,425.07,430,419.24,189348,189348,1.48,0.34537,428.495,"August 21, 23",0.0034537,,,,,
2023-08-18,427.89,432.34,426.41,429.4,418.66,265300,265300,1.51,0.35289,429.01,"August 18, 23",0.0035289,,,,,
2023-08-17,425.77,431.84,425.43,430.39,419.62,279700,279700,4.62,1.09,428.3575,"August 17, 23",0.0109,,,,,
2023-08-16,422.9,428.9,422.27,425.1,414.46,151700,151700,2.2,0.52022,424.7925,"August 16, 23",0.0052022,,,,,
2023-08-15,423.17,424.8,420.97,423.67,413.07,137916,137916,0.5,0.11816,423.1525,"August 15, 23",0.0011816,,,,,
2023-08-14,424.43,426.66,423.34,425.42,414.78,103233,103233,0.99,0.23325,424.9625,"August 14, 23",0.0023325,,,,,
2023-08-11,421.18,426.52,419.87,423.98,413.37,157100,157100,2.8,0.6648,422.8875,"August 11, 23",0.006648,,,,,
2023-08-10,424.55,426.96,421.29,422.39,411.82,197300,197300,-2.16,-0.50877,423.7975,"August 10, 23",-0.0050877,,,,,
2023-08-09,420.36,423.82,418.58,421.98,411.42,246142,246142,1.62,0.38538,421.185,"August 09, 23",0.0038538,,,,,
2023-08-08,422.08,422.14,415.35,420.34,409.82,245536,245536,-1.74,-0.41224,419.9775,"August 08, 23",-0.0041224,,,,,
2023-08-07,422.91,426.69,420.09,424.79,414.16,272815,272815,1.88,0.44454,423.62,"August 07, 23",0.0044454,,,,,
2023-08-04,431.8,432.34,421.58,422.09,411.53,245100,245100,-9.71,-2.25,426.9525,"August 04, 23",-0.0225,,,,,
2023-08-03,433.34,437.2,430.66,431.04,420.26,373700,373700,-2.3,-0.53076,433.06,"August 03, 23",-0.0053076,,,,,
2023-08-02,430.04,437.47,429.93,434.1,423.24,353631,353631,4.06,0.9441,432.885,"August 02, 23",0.009441,,,,,
2023-08-01,433.22,435.32,430.7,433.59,422.74,286765,286765,0.37,0.08540695,433.2075,"August 01, 23",0.0008540695,,,,,
2023-07-31,436.6,438.67,433.39,435.04,424.16,366300,366300,-1.56,-0.35731,435.925,"July 31, 23",-0.0035731,,,,,
2023-07-28,439.35,439.35,433.16,436.51,425.59,286243,286243,-2.84,-0.64641,437.0925,"July 28, 23",-0.0064641,,,,,
2023-07-27,441.58,442,434.86,435.44,424.55,343000,343000,-6.14,-1.39,438.47,"July 27, 23",-0.0139,,,,,
2023-07-26,438.27,441,435.1,440.42,429.4,265044,265044,2.15,0.49057,438.6975,"July 26, 23",0.0049057,,,,,
2023-07-25,436,442.35,436,439.24,428.25,290900,290900,3.24,0.74312,438.3975,"July 25, 23",0.0074312,,,,,
2023-07-24,431.91,436.8,430.35,436.74,425.81,340927,340927,4.83,1.12,433.95,"July 24, 23",0.0112,,,,,
2023-07-21,430.25,433.14,427.59,431.94,421.13,283435,283435,1.69,0.39279,430.73,"July 21, 23",0.0039279,,,,,
2023-07-20,425.74,429.79,422.57,429.6,418.85,362600,362600,3.86,0.90666,426.925,"July 20, 23",0.0090666,,,,,
2023-07-19,424.6,430.66,423.42,425.18,414.54,326000,326000,0.58,0.1366,425.965,"July 19, 23",0.001366,,,,,
2023-07-18,421.95,426.6,421.25,424.36,413.74,317100,317100,2.41,0.57116,423.54,"July 18, 23",0.0057116,,,,,
2023-07-17,410.38,420.68,410.38,420.1,409.59,339800,339800,9.72,2.37,415.385,"July 17, 23",0.0237,,,,,
2023-07-14,414,419.22,410.21,410.73,400.45,318042,318042,-3.27,-0.78986,413.54,"July 14, 23",-0.0078986,,,,,
2023-07-13,400.14,414.17,400.14,413.84,403.49,414338,414338,13.7,3.42,407.0725,"July 13, 23",0.0342,,,,,
2023-07-12,405.92,409,398.75,399.52,389.52,421800,421800,-6.4,-1.58,403.2975,"July 12, 23",-0.0158,,,,,
2023-07-11,395.43,401.88,393.03,400.7,390.67,346808,346808,5.27,1.33,397.76,"July 11, 23",0.0133,,,,,
2023-07-10,386.74,397.89,385.57,395.43,385.54,348404,348404,8.69,2.25,391.4075,"July 10, 23",0.0225,,,,,
2023-07-07,389.5,391.42,385.28,387.57,377.87,350300,350300,-1.93,-0.49551,388.4425,"July 07, 23",-0.0049551,,,,,
