date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,dividend,declarationDate,paymentDate
2023-07-12,244.66,245.74,242.04,243.28,232.26,806400,806400,-1.38,-0.56405,243.93,"July 12, 23",-0.0056405,,,,,
2023-07-11,239.51,242.05,237.96,241.82,230.87,596001,596001,2.31,0.96447,240.335,"July 11, 23",0.0096447,,,,,
2023-07-10,238.43,241.59,236.18,237.83,227.06,727212,727212,-0.6,-0.25165,238.5075,"July 10, 23",-0.0025165,,,,,
2023-07-07,237.36,241.45,234.79,240.85,229.94,769100,769100,3.49,1.47,238.6125,"July 07, 23",0.0147,,,,,
2023-07-06,238.6,241.16,235.72,238.98,228.15,805821,805821,0.38,0.15926,238.615,"July 06, 23",0.0015926,,,,,
2023-07-05,234.38,241.54,233.5,240.97,230.05,1194100,1194100,6.59,2.81,237.5975,"July 05, 23",0.0281,,,,,
2023-07-03,231.76,236,230.9,234.03,223.43,320800,320800,2.27,0.97946,233.1725,"July 03, 23",0.0097946,,,,,
2023-06-30,234.93,235.63,228.29,231.76,221.26,1228594,1228594,-3.17,-1.35,232.6525,"June 30, 23",-0.0135,,,,,
2023-06-29,226.18,229.79,223.98,229.68,219.28,748600,748600,3.5,1.55,227.4075,"June 29, 23",0.0155,,,,,
2023-06-28,226.01,228.5,224.16,227.37,217.07,881800,881800,1.36,0.60174,226.51,"June 28, 23",0.0060174,,,,,
2023-06-27,225.03,226.64,223.58,225.5,215.28,930444,930444,0.47,0.20886,225.1875,"June 27, 23",0.0020886,,,,,
2023-06-26,222.61,226.04,219.87,224.33,214.17,790343,790343,1.72,0.77265,223.2125,"June 26, 23",0.0077265,,,,,
2023-06-23,222.75,226.99,222.05,223.08,212.97,1659911,1659911,0.33,0.14815,223.7175,"June 23, 23",0.0014815,,,,,
2023-06-22,220.81,223.33,215.11,222.58,212.5,920000,920000,1.77,0.80159,220.4575,"June 22, 23",0.0080159,,,,,
2023-06-21,222.8,223.43,219.05,221.19,211.17,1270000,1270000,-1.61,-0.72262,221.6175,"June 21, 23",-0.0072262,,,,,
2023-06-20,229.85,230.88,223.63,224.6,214.43,995637,995637,-5.25,-2.28,227.24,"June 20, 23",-0.0228,,,,,
2023-06-16,235.37,237.81,229.72,230.57,220.13,1018500,1018500,-4.8,-2.04,233.3675,"June 16, 23",-0.0204,,,,,
2023-06-15,228.81,235.02,227.27,233.95,223.35,788900,788900,5.14,2.25,231.2625,"June 15, 23",0.0225,,,,,
2023-06-14,230,232.11,227.12,229.82,219.41,506800,506800,-0.18,-0.07826087,229.7625,"June 14, 23",-0.0007826087,,,,,
2023-06-13,227.22,229.73,224,229.53,219.13,588109,588109,2.31,1.02,227.62,"June 13, 23",0.0102,,,,,
2023-06-12,224.47,226.75,222.84,226.47,216.21,521100,521100,2,0.89099,225.1325,"June 12, 23",0.0089099,,,,,
2023-06-09,229.61,229.98,220.65,224.12,213.97,876100,876100,-5.49,-2.39,226.09,"June 09, 23",-0.0239,,,,,
2023-06-08,226.47,229.34,225,228.98,218.61,500300,500300,2.51,1.11,227.4475,"June 08, 23",0.0111,,,,,
2023-06-07,225.23,228.95,222.54,227.72,217.4,499000,499000,2.49,1.11,226.11,"June 07, 23",0.0111,,,,,
2023-06-06,225.2,225.2,220.82,223.89,213.75,498148,498148,-1.31,-0.58171,223.7775,"June 06, 23",-0.0058171,,,,,
2023-06-05,226,228.04,223.22,224.27,214.11,576600,576600,-1.73,-0.76549,225.3825,"June 05, 23",-0.0076549,,,,,
2023-06-02,220.96,229.98,220.69,225.65,215.43,1528129,1528129,4.69,2.12,224.32,"June 02, 23",0.0212,,,,,
2023-06-01,223.32,223.9,219.87,220.69,210.69,922700,922700,-2.63,-1.18,221.945,"June 01, 23",-0.0118,,,,,
2023-05-31,221.74,222.6,218.61,221.78,211.73,1142138,1142138,0.04,0.01803914,221.1825,"May 31, 23",0.0001803914,,,,,
2023-05-30,224.79,227.72,220.51,221.84,211.79,916124,916124,-2.95,-1.31,223.715,"May 30, 23",-0.0131,,,,,
2023-05-26,222.81,225.11,221.18,223.8,213.66,651947,651947,0.99,0.44432,223.225,"May 26, 23",0.0044432,,,,,
2023-05-25,223.41,223.59,219.84,221.7,211.66,965724,965724,-1.71,-0.76541,222.135,"May 25, 23",-0.0076541,2023-05-26,0.85,0.85,2023-05-01,2023-06-21
2023-05-24,229.35,229.85,223.91,224.24,213.27,615200,615200,-5.11,-2.23,226.8375,"May 24, 23",-0.0223,,,,,
2023-05-23,235.31,237.09,230.09,230.43,219.16,697300,697300,-4.88,-2.07,233.23,"May 23, 23",-0.0207,,,,,
2023-05-22,233.96,237.69,233.96,236.46,224.89,424405,424405,2.5,1.07,235.5175,"May 22, 23",0.0107,,,,,
2023-05-19,235.89,237.19,232.97,233.38,221.96,554444,554444,-2.51,-1.06,234.8575,"May 19, 23",-0.0106,,,,,
2023-05-18,233.99,235.33,230.61,234.91,223.42,956300,956300,0.92,0.39318,233.71,"May 18, 23",0.0039318,,,,,
2023-05-17,232.94,236.54,230.07,234.61,223.13,818600,818600,1.67,0.71692,233.54,"May 17, 23",0.0071692,,,,,
2023-05-16,235.3,236.08,230.04,231.79,220.45,1109033,1109033,-3.51,-1.49,233.3025,"May 16, 23",-0.0149,,,,,
2023-05-15,236.78,238.35,230.92,235.28,223.77,788900,788900,-1.5,-0.6335,235.3325,"May 15, 23",-0.006335,,,,,
2023-05-12,234.09,236.75,232.35,236.71,225.13,579900,579900,2.62,1.12,234.975,"May 12, 23",0.0112,,,,,
2023-05-11,235.05,235.63,230.17,233.05,221.65,984637,984637,-2,-0.85088,233.475,"May 11, 23",-0.0085088,,,,,
2023-05-10,237.31,237.34,233.35,237.05,225.45,1069940,1069940,-0.26,-0.10956,236.2625,"May 10, 23",-0.0010956,,,,,
2023-05-09,231.34,236.49,229.48,234.12,222.67,770903,770903,2.78,1.2,232.8575,"May 09, 23",0.012,,,,,
2023-05-08,239.41,240.14,232.22,233.13,221.73,707300,707300,-6.28,-2.62,236.225,"May 08, 23",-0.0262,,,,,
2023-05-05,238.3,241.92,236.51,239.59,227.87,722911,722911,1.29,0.54133,239.08,"May 05, 23",0.0054133,,,,,
2023-05-04,241.09,243.26,236.84,238.3,226.64,1218900,1218900,-2.79,-1.16,239.8725,"May 04, 23",-0.0116,,,,,
2023-05-03,248.21,248.44,240.35,240.92,229.13,801925,801925,-7.29,-2.94,244.48,"May 03, 23",-0.0294,,,,,
2023-05-02,256.41,257.3,246.38,246.99,234.91,970800,970800,-9.42,-3.67,251.77,"May 02, 23",-0.0367,,,,,
2023-05-01,258.26,263.08,258.26,261.04,248.27,941600,941600,2.78,1.08,260.16,"May 01, 23",0.0108,,,,,
2023-04-28,255.63,261.6,255.01,260.89,248.13,873400,873400,5.26,2.06,258.2825,"April 28, 23",0.0206,,,,,
2023-04-27,251.36,257.08,251.1,256.85,244.28,501320,501320,5.49,2.18,254.0975,"April 27, 23",0.0218,,,,,
2023-04-26,250.41,252.55,248.95,250.2,237.96,613522,613522,-0.21,-0.08386247,250.5275,"April 26, 23",-0.0008386247,,,,,
2023-04-25,254.43,255.86,251.08,251.62,239.31,586900,586900,-2.81,-1.1,253.2475,"April 25, 23",-0.011,,,,,
2023-04-24,256.59,259,253.65,255.62,243.12,404500,404500,-0.97,-0.37803,256.215,"April 24, 23",-0.0037803,,,,,
2023-04-21,259.57,260.59,254.57,256.88,244.31,463400,463400,-2.69,-1.04,257.9025,"April 21, 23",-0.0104,,,,,
2023-04-20,264.06,264.06,257.26,258.63,245.98,715035,715035,-5.43,-2.06,261.0025,"April 20, 23",-0.0206,,,,,
2023-04-19,260.46,266.77,260.46,265.32,252.34,545400,545400,4.86,1.87,263.2525,"April 19, 23",0.0187,,,,,
2023-04-18,262.85,264.21,260.6,263.05,250.18,710500,710500,0.2,0.07608902,262.6775,"April 18, 23",0.0007608902,,,,,
2023-04-17,259.39,264.8,259.39,263.18,250.31,537700,537700,3.79,1.46,261.69,"April 17, 23",0.0146,,,,,
2023-04-14,264.72,265.72,256.33,258.53,245.88,548400,548400,-6.19,-2.34,261.325,"April 14, 23",-0.0234,,,,,
2023-04-13,262.6,267.42,261.51,265.35,252.37,543400,543400,2.75,1.05,264.22,"April 13, 23",0.0105,,,,,
2023-04-12,266.74,266.91,260.27,261.67,248.87,609834,609834,-5.07,-1.9,263.8975,"April 12, 23",-0.019,,,,,
2023-04-11,261.99,265.29,260.46,264,251.09,677434,677434,2.01,0.7672,262.935,"April 11, 23",0.007672,,,,,
2023-04-10,257.18,261.84,255.22,261.74,248.94,387500,387500,4.56,1.77,258.995,"April 10, 23",0.0177,,,,,
2023-04-06,258.6,259.95,256.31,259.68,246.98,336400,336400,1.08,0.41763,258.635,"April 06, 23",0.0041763,,,,,
2023-04-05,257,262.32,256.74,258.21,245.58,512951,512951,1.21,0.47082,258.5675,"April 05, 23",0.0047082,,,,,
2023-04-04,255.15,257.57,254.03,256.74,244.18,608600,608600,1.59,0.62316,255.8725,"April 04, 23",0.0062316,,,,,
2023-04-03,259.43,259.43,254.16,255.03,242.55,814006,814006,-4.4,-1.7,257.0125,"April 03, 23",-0.017,,,,,
2023-03-31,258.21,261.7,257.54,261.07,248.3,554820,554820,2.86,1.11,259.63,"March 31, 23",0.0111,,,,,
2023-03-30,258.8,258.83,255.93,257.2,244.62,505200,505200,-1.6,-0.61824,257.69,"March 30, 23",-0.0061824,,,,,
2023-03-29,254.34,256.25,252.11,254.17,241.74,797131,797131,-0.17,-0.06683966,254.2175,"March 29, 23",-0.0006683966,,,,,
2023-03-28,249.47,252.27,247.96,250.73,238.46,916100,916100,1.26,0.50507,250.1075,"March 28, 23",0.0050507,,,,,
2023-03-27,256.19,257.74,250.7,251.2,238.91,613924,613924,-4.99,-1.95,253.9575,"March 27, 23",-0.0195,,,,,
2023-03-24,244.9,256.55,243.31,256.41,243.87,617910,617910,11.51,4.7,250.2925,"March 24, 23",0.047,,,,,
2023-03-23,245.91,249.96,243.7,246.9,234.82,630630,630630,0.99,0.40259,246.6175,"March 23, 23",0.0040259,,,,,
2023-03-22,251.14,253.77,246.02,246.21,234.17,762538,762538,-4.93,-1.96,249.285,"March 22, 23",-0.0196,,,,,
2023-03-21,256.97,258.87,249.75,254.84,242.37,979946,979946,-2.13,-0.82889,255.1075,"March 21, 23",-0.0082889,,,,,
2023-03-20,255.63,259.21,254.77,257.21,244.63,687332,687332,1.58,0.61808,256.705,"March 20, 23",0.0061808,,,,,
2023-03-17,260,262.92,255.77,255.98,243.46,1256823,1256823,-4.02,-1.55,258.6675,"March 17, 23",-0.0155,,,,,
2023-03-16,254.86,260.48,254.33,258.44,245.8,1044353,1044353,3.58,1.4,257.0275,"March 16, 23",0.014,,,,,
2023-03-15,245.06,258.14,245.06,256.35,243.81,1365700,1365700,11.29,4.61,251.1525,"March 15, 23",0.0461,,,,,
2023-03-14,252.84,254.03,247.3,250.79,238.52,1194129,1194129,-2.05,-0.81079,251.24,"March 14, 23",-0.0081079,,,,,
2023-03-13,241.07,253.05,239.22,249.05,236.87,1299100,1299100,7.98,3.31,245.5975,"March 13, 23",0.0331,,,,,
2023-03-10,243.32,245.4,239.14,240.12,228.37,929000,929000,-3.2,-1.32,241.995,"March 10, 23",-0.0132,,,,,
2023-03-09,250.08,253.01,242.46,243.77,231.84,1083527,1083527,-6.31,-2.52,247.33,"March 09, 23",-0.0252,2023-03-10,0.85,0.85,2023-02-21,2023-03-24
2023-03-08,246.28,253.46,246.11,250.81,237.73,948301,948301,4.53,1.84,249.165,"March 08, 23",0.0184,,,,,
2023-03-07,256.06,256.27,245.86,246.07,233.24,1192600,1192600,-9.99,-3.9,251.065,"March 07, 23",-0.039,,,,,
2023-03-06,262,262.15,254.22,256.17,242.81,866500,866500,-5.83,-2.23,258.635,"March 06, 23",-0.0223,,,,,
2023-03-03,256.6,261.35,256.6,260.35,246.77,729920,729920,3.75,1.46,258.725,"March 03, 23",0.0146,,,,,
2023-03-02,253.87,258.85,251.48,257.36,243.94,629611,629611,3.49,1.37,255.39,"March 02, 23",0.0137,,,,,
2023-03-01,256.92,259.09,253.41,254.91,241.62,1016035,1016035,-2.01,-0.78234,256.0825,"March 01, 23",-0.0078234,,,,,
2023-02-28,259.37,263.72,257.51,259.35,245.82,874435,874435,-0.02,-0.00771099,259.9875,"February 28, 23",-7.71099e-05,,,,,
2023-02-27,262.51,264.78,256.92,259.9,246.35,991424,991424,-2.61,-0.99425,261.0275,"February 27, 23",-0.0099425,,,,,
2023-02-24,264.63,264.63,257.11,257.82,244.37,749900,749900,-6.81,-2.57,261.0475,"February 24, 23",-0.0257,,,,,
2023-02-23,261.59,266.83,256.8,265.53,251.68,1464606,1464606,3.94,1.51,262.6875,"February 23, 23",0.0151,,,,,
2023-02-22,267.12,269.35,256.03,259,245.49,2677400,2677400,-8.12,-3.04,262.875,"February 22, 23",-0.0304,,,,,
2023-02-21,279.07,279.07,271.71,272.79,258.56,952400,952400,-6.28,-2.25,275.66,"February 21, 23",-0.0225,,,,,
2023-02-17,279.65,283.21,279.3,281.24,266.57,724738,724738,1.59,0.56857,280.85,"February 17, 23",0.0056857,,,,,
2023-02-16,283.77,287.95,282.53,283.59,268.8,678624,678624,-0.18,-0.06343165,284.46,"February 16, 23",-0.0006343165,,,,,
2023-02-15,285.17,288.89,283.51,288.68,273.63,1295700,1295700,3.51,1.23,286.5625,"February 15, 23",0.0123,,,,,
2023-02-14,290.07,291.49,284.87,287.22,272.24,611300,611300,-2.85,-0.98252,288.4125,"February 14, 23",-0.0098252,,,,,
2023-02-13,290.88,294.28,289.2,291.53,276.33,718007,718007,0.65,0.22346,291.4725,"February 13, 23",0.0022346,,,,,
2023-02-10,288.17,290.69,285.75,289.49,274.39,847223,847223,1.32,0.45806,288.525,"February 10, 23",0.0045806,,,,,
2023-02-09,292.04,294.44,288.09,289.46,274.36,547900,547900,-2.58,-0.88344,291.0075,"February 09, 23",-0.0088344,,,,,
2023-02-08,292.72,293.97,290.64,292.77,277.5,619700,619700,0.05,0.01708117,292.525,"February 08, 23",0.0001708117,,,,,
2023-02-07,295.62,295.62,288.96,293.13,277.84,660100,660100,-2.49,-0.8423,293.3325,"February 07, 23",-0.008423,,,,,
2023-02-06,293.53,296.49,289.5,295.77,280.35,503400,503400,2.24,0.76312,293.8225,"February 06, 23",0.0076312,,,,,
2023-02-03,302.8,305.34,291.01,297.77,282.24,639937,639937,-5.03,-1.66,299.23,"February 03, 23",-0.0166,,,,,
2023-02-02,305.1,309.52,297.61,308.09,292.02,825346,825346,2.99,0.98001,305.08,"February 02, 23",0.0098001,,,,,
2023-02-01,295.38,302.77,293.69,301.17,285.46,527748,527748,5.79,1.96,298.2525,"February 01, 23",0.0196,,,,,
2023-01-31,291.95,297.73,289.69,297.53,282.01,603243,603243,5.58,1.91,294.225,"January 31, 23",0.0191,,,,,
2023-01-30,288.92,295.02,287.1,290.2,275.07,851317,851317,1.28,0.44303,290.31,"January 30, 23",0.0044303,,,,,
2023-01-27,289.19,291.97,286.89,289.03,273.96,974600,974600,-0.16,-0.05532695,289.27,"January 27, 23",-0.0005532695,,,,,
2023-01-26,292.43,294.56,288.97,291.08,275.9,430313,430313,-1.35,-0.46165,291.76,"January 26, 23",-0.0046165,,,,,
2023-01-25,289.14,292.38,286.16,291.65,276.44,659816,659816,2.51,0.86809,289.8325,"January 25, 23",0.0086809,,,,,
2023-01-24,286.26,291.89,285.01,287.41,272.42,797543,797543,1.15,0.40173,287.6425,"January 24, 23",0.0040173,,,,,
2023-01-23,294.13,295.29,285.27,286.27,271.34,1075900,1075900,-7.86,-2.67,290.24,"January 23, 23",-0.0267,,,,,
2023-01-20,293.43,297.08,287.15,296.81,281.33,640401,640401,3.38,1.15,293.6175,"January 20, 23",0.0115,,,,,
2023-01-19,291.75,297.5,289.7,294.45,279.09,680607,680607,2.7,0.92545,293.35,"January 19, 23",0.0092545,,,,,
2023-01-18,302.06,303.44,291.58,292.48,277.23,826121,826121,-9.58,-3.17,297.39,"January 18, 23",-0.0317,,,,,
2023-01-17,302.55,306.44,301.01,302.82,287.03,928215,928215,0.27,0.08924145,303.205,"January 17, 23",0.0008924145,,,,,
2023-01-13,302.06,307.71,302.06,306.55,290.56,458629,458629,4.49,1.49,304.595,"January 13, 23",0.0149,,,,,
2023-01-12,304.42,312.34,300.63,306.44,290.46,740836,740836,2.02,0.66356,305.9575,"January 12, 23",0.0066356,,,,,
2023-01-11,295.81,306.36,294.27,306.09,290.13,760647,760647,10.28,3.48,300.6325,"January 11, 23",0.0348,,,,,
2023-01-10,291.3,294.29,287.34,293.83,278.51,626404,626404,2.53,0.86852,291.69,"January 10, 23",0.0086852,,,,,
2023-01-09,291.96,296.78,290.39,291.39,276.19,500200,500200,-0.57,-0.19523,292.63,"January 09, 23",-0.0019523,,,,,
2023-01-06,283.25,293.78,278.04,291.45,276.25,608400,608400,8.2,2.89,286.63,"January 06, 23",0.0289,,,,,
2023-01-05,289.59,290.21,280.94,281.37,266.7,624800,624800,-8.22,-2.84,285.5275,"January 05, 23",-0.0284,,,,,
2023-01-04,284.47,296.59,284.47,292.63,277.37,777900,777900,8.16,2.87,289.54,"January 04, 23",0.0287,,,,,
2023-01-03,282.63,285.47,278.35,281.74,267.05,482509,482509,-0.89,-0.3149,282.0475,"January 03, 23",-0.003149,,,,,
2022-12-30,281.7,284.84,277.46,280.31,265.69,429200,429200,-1.39,-0.49343,281.0775,"December 30, 22",-0.0049343,,,,,
2022-12-29,280.53,285.63,280.53,284.89,270.03,375900,375900,4.36,1.55,282.895,"December 29, 22",0.0155,,,,,
2022-12-28,283.76,285.96,278.46,278.7,264.17,291300,291300,-5.06,-1.78,281.72,"December 28, 22",-0.0178,,,,,
2022-12-27,282.65,283.43,278.99,282.5,267.77,525140,525140,-0.15,-0.05306917,281.8925,"December 27, 22",-0.0005306917,,,,,
2022-12-23,278.34,283.15,278.07,282.51,267.78,350315,350315,4.17,1.5,280.5175,"December 23, 22",0.015,,,,,
2022-12-22,276.34,281.7,275.43,280.09,265.48,489233,489233,3.75,1.36,278.39,"December 22, 22",0.0136,,,,,
2022-12-21,278.52,286.5,277.39,280.68,266.04,807500,807500,2.16,0.77553,280.7725,"December 21, 22",0.0077553,,,,,
2022-12-20,273.83,280.35,272.66,278.36,263.84,634200,634200,4.53,1.65,276.3,"December 20, 22",0.0165,,,,,
2022-12-19,279.46,282.42,274.59,277.46,262.99,766934,766934,-2,-0.71567,278.4825,"December 19, 22",-0.0071567,,,,,
2022-12-16,285.57,285.57,274.77,280.29,265.67,1252700,1252700,-5.28,-1.85,281.55,"December 16, 22",-0.0185,,,,,
2022-12-15,289.63,294.77,288.25,288.65,273.6,556200,556200,-0.98,-0.33836,290.325,"December 15, 22",-0.0033836,,,,,
2022-12-14,300.66,303.47,293.45,294.39,279.04,481442,481442,-6.27,-2.09,297.9925,"December 14, 22",-0.0209,,,,,
2022-12-13,301.38,309.41,299.75,301.48,285.76,894800,894800,0.1,0.0331807,303.005,"December 13, 22",0.000331807,,,,,
2022-12-12,289.64,290.7,286.73,290.53,275.38,572000,572000,0.89,0.30728,289.4,"December 12, 22",0.0030728,,,,,
2022-12-09,288.02,293.21,287.28,288.19,273.16,490300,490300,0.17,0.05902368,289.175,"December 09, 22",0.0005902368,,,,,
2022-12-08,288.39,291.3,287.06,289.27,274.18,474000,474000,0.88,0.30514,289.005,"December 08, 22",0.0030514,,,,,
2022-12-07,289.45,295.53,285.59,287.7,272.7,573700,573700,-1.75,-0.60459,289.5675,"December 07, 22",-0.0060459,,,,,
2022-12-06,291.73,295.14,286.68,288.68,273.63,602700,602700,-3.05,-1.05,290.5575,"December 06, 22",-0.0105,,,,,
2022-12-05,293.58,297.23,289.64,293.52,278.21,510116,510116,-0.06,-0.02043736,293.4925,"December 05, 22",-0.0002043736,,,,,
2022-12-02,298.3,299.71,291.49,295.25,279.85,757300,757300,-3.05,-1.02,296.1875,"December 02, 22",-0.0102,,,,,
2022-12-01,302.25,307.43,299.11,301.21,285.5,586700,586700,-1.04,-0.34409,302.5,"December 01, 22",-0.0034409,,,,,
2022-11-30,293.2,300.1,290.62,299.3,283.69,1987700,1987700,6.1,2.08,295.805,"November 30, 22",0.0208,,,,,
2022-11-29,292.8,298.87,291.14,294.55,279.19,449113,449113,1.75,0.59768,294.34,"November 29, 22",0.0059768,,,,,
2022-11-28,295.96,297.35,290.77,293.26,277.97,605738,605738,-2.7,-0.91229,294.335,"November 28, 22",-0.0091229,,,,,
2022-11-25,297.74,299.25,295.12,296.54,281.08,313900,313900,-1.2,-0.40304,297.1625,"November 25, 22",-0.0040304,,,,,
2022-11-23,293.86,298.84,293.67,297.61,282.09,588000,588000,3.75,1.28,295.995,"November 23, 22",0.0128,,,,,
2022-11-22,295.5,296.16,289.95,294.06,278.72,886900,886900,-1.44,-0.48731,293.9175,"November 22, 22",-0.0048731,,,,,
2022-11-21,289.67,296.28,288.85,295.62,280.2,739127,739127,5.95,2.05,292.605,"November 21, 22",0.0205,,,,,
2022-11-18,291.43,292.83,285.92,290.68,275.52,622304,622304,-0.75,-0.25735,290.215,"November 18, 22",-0.0025735,,,,,
2022-11-17,290.52,295.94,285.42,287.86,272.85,582453,582453,-2.66,-0.9156,289.935,"November 17, 22",-0.009156,,,,,
2022-11-16,295.59,298.71,294.52,296.02,280.58,439700,439700,0.43,0.14547,296.21,"November 16, 22",0.0014547,2022-11-17,0.71,0.71,2022-10-31,2022-12-15
2022-11-15,293.2,296.32,290.99,295.18,279.11,543640,543640,1.98,0.67531,293.9225,"November 15, 22",0.0067531,,,,,
2022-11-14,299.27,299.27,289.22,289.41,273.65,945600,945600,-9.86,-3.29,294.2925,"November 14, 22",-0.0329,,,,,
2022-11-11,296.87,301.85,296.65,297.98,281.76,775529,775529,1.11,0.3739,298.3375,"November 11, 22",0.003739,,,,,
2022-11-10,290.01,297.18,287.47,296.87,280.71,1265828,1265828,6.86,2.37,292.8825,"November 10, 22",0.0237,,,,,
2022-11-09,278.47,281.79,274.32,274.73,259.77,505200,505200,-3.74,-1.34,277.3275,"November 09, 22",-0.0134,,,,,
2022-11-08,277.14,283.05,273.29,278.76,263.58,884855,884855,1.62,0.58454,278.06,"November 08, 22",0.0058454,,,,,
2022-11-07,274.6,279.86,273.45,277.14,262.05,858100,858100,2.54,0.92498,276.2625,"November 07, 22",0.0092498,,,,,
2022-11-04,271.62,272.57,266.58,272.31,257.49,543230,543230,0.69,0.25403,270.77,"November 04, 22",0.0025403,,,,,
2022-11-03,265.93,272.86,263.09,270.3,255.58,597045,597045,4.37,1.64,268.045,"November 03, 22",0.0164,,,,,
2022-11-02,273.33,278.55,267.03,268.35,253.74,929625,929625,-4.98,-1.82,271.815,"November 02, 22",-0.0182,,,,,
2022-11-01,278.87,285.04,273.29,275.76,260.75,1092124,1092124,-3.11,-1.12,278.24,"November 01, 22",-0.0112,,,,,
2022-10-31,266.14,272.24,265.06,269.9,255.21,1142815,1142815,3.76,1.41,268.335,"October 31, 22",0.0141,,,,,
2022-10-28,258,271.42,257.32,270.01,255.31,1000850,1000850,12.01,4.66,264.1875,"October 28, 22",0.0466,,,,,
2022-10-27,261.52,265.36,258.1,260.24,246.07,811336,811336,-1.28,-0.48945,261.305,"October 27, 22",-0.0048945,,,,,
2022-10-26,256.62,261.37,254.71,258.78,244.69,931900,931900,2.16,0.84171,257.87,"October 26, 22",0.0084171,,,,,
2022-10-25,247.92,257.13,247.92,256.6,242.63,802735,802735,8.68,3.5,252.3925,"October 25, 22",0.035,,,,,
2022-10-24,249.41,254.05,245.09,247.34,233.87,1065316,1065316,-2.07,-0.82996,248.9725,"October 24, 22",-0.0082996,,,,,
2022-10-21,249.61,249.61,240.6,248.2,234.69,909800,909800,-1.41,-0.56488,247.005,"October 21, 22",-0.0056488,,,,,
2022-10-20,251.03,252.46,244.1,247.96,234.46,1619500,1619500,-3.07,-1.22,248.8875,"October 20, 22",-0.0122,,,,,
2022-10-19,252.63,257.21,250.89,252.49,238.74,635341,635341,-0.14,-0.05541701,253.305,"October 19, 22",-0.0005541701,,,,,
2022-10-18,257.48,260.32,255.17,258.26,244.2,979139,979139,0.78,0.30294,257.8075,"October 18, 22",0.0030294,,,,,
2022-10-17,242.27,256.4,242.27,253.14,239.36,868600,868600,10.87,4.49,248.52,"October 17, 22",0.0449,,,,,
2022-10-14,254.53,254.77,240.93,242.1,228.92,990607,990607,-12.43,-4.88,248.0825,"October 14, 22",-0.0488,,,,,
2022-10-13,236.99,251.34,236.2,249.75,236.15,1444025,1444025,12.76,5.38,243.57,"October 13, 22",0.0538,,,,,
2022-10-12,252.68,252.73,242.64,244.58,231.27,1066545,1066545,-8.1,-3.21,248.1575,"October 12, 22",-0.0321,,,,,
2022-10-11,255.12,261.09,250.65,255.23,241.34,776348,776348,0.11,0.04311696,255.5225,"October 11, 22",0.0004311696,,,,,
2022-10-10,263.56,265.26,255.96,256.45,242.49,650600,650600,-7.11,-2.7,260.3075,"October 10, 22",-0.027,,,,,
2022-10-07,265.17,267.63,260.99,262.4,248.11,855600,855600,-2.77,-1.04,264.0475,"October 07, 22",-0.0104,,,,,
2022-10-06,282.92,284.33,266.96,268.02,253.43,794700,794700,-14.9,-5.27,275.5575,"October 06, 22",-0.0527,,,,,
2022-10-05,289.66,289.88,279.49,283.12,267.71,676100,676100,-6.54,-2.26,285.5375,"October 05, 22",-0.0226,,,,,
2022-10-04,290.84,297.32,290.38,293.42,277.45,534100,534100,2.58,0.88709,292.99,"October 04, 22",0.0088709,,,,,
2022-10-03,287.05,292.35,282.47,288.93,273.2,571123,571123,1.88,0.65494,287.7,"October 03, 22",0.0065494,,,,,
2022-09-30,285.46,288.56,281.13,284.65,269.15,1038648,1038648,-0.81,-0.28375,284.95,"September 30, 22",-0.0028375,,,,,
2022-09-29,289.24,289.24,280.92,282.27,266.9,603900,603900,-6.97,-2.41,285.4175,"September 29, 22",-0.0241,,,,,
2022-09-28,286.69,292.33,285.58,291.51,275.64,705600,705600,4.82,1.68,289.0275,"September 28, 22",0.0168,,,,,
2022-09-27,287.64,292.41,283.43,284.21,268.74,537245,537245,-3.43,-1.19,286.9225,"September 27, 22",-0.0119,,,,,
2022-09-26,294.24,294.24,281.92,286.48,270.88,584400,584400,-7.76,-2.64,289.22,"September 26, 22",-0.0264,,,,,
2022-09-23,294.29,295.69,291.78,294.77,278.72,684100,684100,0.48,0.1631,294.1325,"September 23, 22",0.001631,,,,,
2022-09-22,298.05,299.56,294.58,295.29,279.21,453565,453565,-2.76,-0.92602,296.87,"September 22, 22",-0.0092602,,,,,
2022-09-21,304.23,309.68,300.26,300.26,283.91,387100,387100,-3.97,-1.3,303.6075,"September 21, 22",-0.013,,,,,
2022-09-20,310.59,310.59,301.49,302.43,285.97,576000,576000,-8.16,-2.63,306.275,"September 20, 22",-0.0263,,,,,
2022-09-19,311.48,311.92,305.23,311.62,294.66,417700,417700,0.14,0.04494671,310.0625,"September 19, 22",0.0004494671,,,,,
2022-09-16,311.28,312.97,305.99,311.75,294.78,782500,782500,0.47,0.15099,310.4975,"September 16, 22",0.0015099,,,,,
2022-09-15,315.54,316.69,306.19,307.5,290.76,671703,671703,-8.04,-2.55,311.48,"September 15, 22",-0.0255,,,,,
2022-09-14,315.27,319.46,313.68,316.22,299,470121,470121,0.95,0.30133,316.1575,"September 14, 22",0.0030133,,,,,
2022-09-13,327.35,327.97,316.81,317.53,300.24,333500,333500,-9.82,-3,322.415,"September 13, 22",-0.03,,,,,
2022-09-12,332.02,334.52,329.49,333.38,315.23,308943,308943,1.36,0.40961,332.3525,"September 12, 22",0.0040961,,,,,
