date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,adjDividend,dividend,paymentDate
2024-05-03,595.51,598.66,588.24,591.03,585.23,492000,492000,-4.48,-0.7523,593.36,"May 03, 24",-0.007523,,,,,
2024-05-02,591.89,595.71,580.54,589.96,584.17,593600,593600,-1.93,-0.32607,589.525,"May 02, 24",-0.0032607,,,,,
2024-05-01,586.73,603.38,576.4,590.86,585.06,649200,649200,4.13,0.7039,589.3425,"May 01, 24",0.007039,,,,,
2024-04-30,600.2,606.42,582.24,587.07,581.3,821900,821900,-13.13,-2.19,593.9825,"April 30, 24",-0.0219,,,,,
2024-04-29,605.94,607.99,598.8,602.64,596.72,517037,517037,-3.3,-0.54461,603.8425,"April 29, 24",-0.0054461,,,,,
2024-04-26,598.79,606.4,598.79,604.99,599.05,386242,386242,6.2,1.04,602.2425,"April 26, 24",0.0104,,,,,
2024-04-25,584.47,600.41,578.45,597.07,591.21,408300,408300,12.6,2.16,590.1,"April 25, 24",0.0216,,,,,
2024-04-24,592.73,598.65,585.14,591.82,586.01,331852,331852,-0.91,-0.15353,592.085,"April 24, 24",-0.0015353,,,,,
2024-04-23,585.6,597.23,584.91,594.39,588.55,300053,300053,8.79,1.5,590.5325,"April 23, 24",0.015,,,,,
2024-04-22,577.77,588.93,574.89,584.32,578.58,336800,336800,6.55,1.13,581.4775,"April 22, 24",0.0113,,,,,
2024-04-19,589.8,594.4,572.57,575.89,570.23,1077000,1077000,-13.91,-2.36,583.165,"April 19, 24",-0.0236,,,,,
2024-04-18,596.95,596.95,581.84,587.13,581.36,541600,541600,-9.82,-1.65,590.7175,"April 18, 24",-0.0165,,,,,
2024-04-17,596.66,600.05,590.44,592.92,587.1,494700,494700,-3.74,-0.62682,595.0175,"April 17, 24",-0.0062682,,,,,
2024-04-16,601.68,601.9,591.97,595.24,589.39,344146,344146,-6.44,-1.07,597.6975,"April 16, 24",-0.0107,,,,,
2024-04-15,614.18,619.49,597.84,599.24,593.36,442800,442800,-14.94,-2.43,607.6875,"April 15, 24",-0.0243,,,,,
2024-04-12,601.81,606.78,600.16,602.11,596.2,239100,239100,0.3,0.04984962,602.715,"April 12, 24",0.0004984962,,,,,
2024-04-11,605.26,611.24,603.91,607.08,601.12,283600,283600,1.82,0.3007,606.8725,"April 11, 24",0.003007,,,,,
2024-04-10,594.89,611.02,587.67,606.55,600.59,386030,386030,11.66,1.96,600.0325,"April 10, 24",0.0196,,,,,
2024-04-09,621.87,621.87,603.36,610.63,604.63,457588,457588,-11.24,-1.81,614.4325,"April 09, 24",-0.0181,,,,,
2024-04-08,620.75,626.67,618.26,621.53,615.43,438507,438507,0.78,0.12565,621.8025,"April 08, 24",0.0012565,,,,,
2024-04-05,607.82,622.28,604.52,619.41,613.33,397300,397300,11.59,1.91,613.5075,"April 05, 24",0.0191,,,,,
2024-04-04,615.9,620.78,603.97,604.09,598.16,430731,430731,-11.81,-1.92,611.185,"April 04, 24",-0.0192,,,,,
2024-04-03,602.47,612.84,602.47,610.38,604.39,347858,347858,7.91,1.31,607.04,"April 03, 24",0.0131,,,,,
2024-04-02,602.91,603.18,593.42,602.08,596.17,396600,396600,-0.83,-0.13767,600.3975,"April 02, 24",-0.0013767,,,,,
2024-04-01,614,616.5,604.37,604.42,598.48,302555,302555,-9.58,-1.56,609.8225,"April 01, 24",-0.0156,,,,,
2024-03-28,611.82,615.11,609.36,613.94,607.91,309900,309900,2.12,0.34651,612.5575,"March 28, 24",0.0034651,,,,,
2024-03-27,614.23,615,602.35,611.86,605.85,525002,525002,-2.37,-0.38585,610.86,"March 27, 24",-0.0038585,,,,,
2024-03-26,605.45,610.56,604,610.1,604.11,327600,327600,4.65,0.76802,607.5275,"March 26, 24",0.0076802,,,,,
2024-03-25,607.69,608.13,602.09,604.81,598.87,325509,325509,-2.88,-0.47393,605.68,"March 25, 24",-0.0047393,,,,,
2024-03-22,608.02,608.16,603.1,607.12,601.16,362437,362437,-0.9,-0.14802,606.6,"March 22, 24",-0.0014802,,,,,
2024-03-21,606.31,613.56,604.46,612.95,606.93,347848,347848,6.64,1.1,609.32,"March 21, 24",0.011,,,,,
2024-03-20,601.74,606.42,598.43,603.64,597.71,388000,388000,1.9,0.31575,602.5575,"March 20, 24",0.0031575,,,,,
2024-03-19,594.39,604.25,593.71,602.27,596.36,352000,352000,7.88,1.33,598.655,"March 19, 24",0.0133,,,,,
2024-03-18,597.32,602.59,596.44,596.76,590.9,437128,437128,-0.56,-0.09375209,598.2775,"March 18, 24",-0.0009375209,,,,,
2024-03-15,599.41,608.53,596.11,596.27,590.41,620200,620200,-3.14,-0.52385,600.08,"March 15, 24",-0.0052385,,,,,
2024-03-14,602.76,608.19,600.01,606.54,600.58,411900,411900,3.78,0.62712,604.375,"March 14, 24",0.0062712,,,,,
2024-03-13,602.98,608.95,600.86,604.92,598.98,295100,295100,1.94,0.32174,604.4275,"March 13, 24",0.0032174,,,,,
2024-03-12,597.03,603.53,595.76,603.16,597.24,312600,312600,6.13,1.03,599.87,"March 12, 24",0.0103,,,,,
2024-03-11,596.4,597.79,590.4,595.71,589.86,452100,452100,-0.69,-0.11569,595.075,"March 11, 24",-0.0011569,,,,,
2024-03-08,609.89,612,594.4,596.85,590.99,797934,797934,-13.04,-2.14,603.285,"March 08, 24",-0.0214,,,,,
2024-03-07,611.52,617.08,609.55,611.91,605.9,554800,554800,0.39,0.06377551,612.515,"March 07, 24",0.0006377551,,,,,
2024-03-06,605.28,612.11,604.69,607.35,601.39,722700,722700,2.07,0.34199,607.3575,"March 06, 24",0.0034199,,,,,
2024-03-05,598.3,610.73,597.25,602.9,596.98,1040800,1040800,4.6,0.76885,602.295,"March 05, 24",0.0076885,,,,,
2024-03-04,603.12,605,594.16,601.9,595.99,1051227,1051227,-1.22,-0.20228,601.045,"March 04, 24",-0.0020228,,,,,
2024-03-01,577.54,590.02,577.17,589.95,584.16,654316,654316,12.41,2.15,583.67,"March 01, 24",0.0215,2024-03-04,2024-02-22,0.74,0.74,2024-03-28
2024-02-29,570,580.79,567.04,577.71,571.3,854109,854109,7.71,1.35,573.885,"February 29, 24",0.0135,,,,,
2024-02-28,558.83,567.77,558.83,566.1,559.82,494000,494000,7.27,1.3,562.8825,"February 28, 24",0.013,,,,,
2024-02-27,553.86,559.2,551.76,559.08,552.87,358618,358618,5.22,0.94248,555.975,"February 27, 24",0.0094248,,,,,
2024-02-26,549.04,557.2,549.04,553.31,547.17,258565,258565,4.27,0.77772,552.1475,"February 26, 24",0.0077772,,,,,
2024-02-23,549.99,550.84,545.04,548.68,542.59,344631,344631,-1.31,-0.23819,548.6375,"February 23, 24",-0.0023819,,,,,
2024-02-22,542.68,549.68,540.56,548.16,542.08,286000,286000,5.48,1.01,545.27,"February 22, 24",0.0101,,,,,
2024-02-21,533.22,537.19,530.82,536.3,530.35,334382,334382,3.08,0.57762,534.3825,"February 21, 24",0.0057762,,,,,
2024-02-20,535.14,538.92,528.18,533.14,527.22,339721,339721,-2,-0.37373,533.845,"February 20, 24",-0.0037373,,,,,
2024-02-16,535,550.79,535,539.87,533.88,648600,648600,4.87,0.91028,540.165,"February 16, 24",0.0091028,,,,,
2024-02-15,540,543.03,530.46,535.64,529.69,430540,430540,-4.36,-0.80741,537.2825,"February 15, 24",-0.0080741,,,,,
2024-02-14,535.7,545.05,531.5,539.46,533.47,483800,483800,3.76,0.70189,537.9275,"February 14, 24",0.0070189,,,,,
2024-02-13,522.88,529.61,519.7,527.25,521.4,644140,644140,4.37,0.83576,524.86,"February 13, 24",0.0083576,,,,,
2024-02-12,533.99,541.81,528,532.3,526.39,595300,595300,-1.69,-0.31649,534.025,"February 12, 24",-0.0031649,,,,,
2024-02-09,523.64,527.15,522.1,527.14,521.29,320100,320100,3.5,0.6684,525.0075,"February 09, 24",0.006684,,,,,
2024-02-08,524.72,526.45,518.66,525.41,519.58,374003,374003,0.69,0.1315,523.81,"February 08, 24",0.001315,,,,,
2024-02-07,519.8,527.66,518.46,524.48,518.66,399337,399337,4.68,0.90035,522.6,"February 07, 24",0.0090035,,,,,
2024-02-06,507.99,515.54,504.49,514.51,508.8,411000,411000,6.52,1.28,510.6325,"February 06, 24",0.0128,,,,,
2024-02-05,514.72,514.72,504.42,508.53,502.89,437624,437624,-6.19,-1.2,510.5975,"February 05, 24",-0.012,,,,,
2024-02-02,509.24,522.21,507.83,519.91,514.14,426965,426965,10.67,2.1,514.7975,"February 02, 24",0.021,,,,,
2024-02-01,511.85,515.64,497.11,515.51,509.79,416200,416200,3.66,0.71505,510.0275,"February 01, 24",0.0071505,,,,,
2024-01-31,515.03,516.22,507.24,508.42,502.78,308631,308631,-6.61,-1.28,511.7275,"January 31, 24",-0.0128,,,,,
2024-01-30,510.57,520.21,510.57,517.5,511.76,242700,242700,6.93,1.36,514.7125,"January 30, 24",0.0136,,,,,
2024-01-29,501.77,513.38,500.39,513.14,507.44,287500,287500,11.37,2.27,507.17,"January 29, 24",0.0227,,,,,
2024-01-26,504.29,505.46,500.3,501.6,496.03,173600,173600,-2.69,-0.53342,502.9125,"January 26, 24",-0.0053342,,,,,
2024-01-25,501.11,505.29,498.37,504.82,499.22,196100,196100,3.71,0.74036,502.3975,"January 25, 24",0.0074036,,,,,
2024-01-24,503.78,503.78,494.6,494.68,489.19,201532,201532,-9.1,-1.81,499.21,"January 24, 24",-0.0181,,,,,
2024-01-23,506.68,506.68,497.07,500.33,494.78,223822,223822,-6.35,-1.25,502.69,"January 23, 24",-0.0125,,,,,
2024-01-22,507.62,510.81,503.64,508.04,502.4,216100,216100,0.42,0.08273906,507.5275,"January 22, 24",0.0008273906,,,,,
2024-01-19,506.11,506.11,498.26,505.48,499.87,287641,287641,-0.63,-0.12448,503.99,"January 19, 24",-0.0012448,,,,,
2024-01-18,493.29,503.32,493.29,503,497.42,296724,296724,9.71,1.97,498.225,"January 18, 24",0.0197,,,,,
2024-01-17,492.25,496.49,489.9,493.1,487.63,254533,254533,0.85,0.17268,492.935,"January 17, 24",0.0017268,,,,,
2024-01-16,496.14,498.84,492.18,495.83,490.33,279024,279024,-0.31,-0.06248236,495.7475,"January 16, 24",-0.0006248236,,,,,
2024-01-12,497.3,500.13,494.03,495.88,490.38,230600,230600,-1.42,-0.28554,496.835,"January 12, 24",-0.0028554,,,,,
2024-01-11,499.37,499.37,492.42,497.33,491.81,256151,256151,-2.04,-0.40851,497.1225,"January 11, 24",-0.0040851,,,,,
2024-01-10,497.28,500.94,495.59,499.94,494.39,241308,241308,2.66,0.53491,498.4375,"January 10, 24",0.0053491,,,,,
2024-01-09,492.71,497.73,488.3,497.32,491.8,219926,219926,4.61,0.93564,494.015,"January 09, 24",0.0093564,,,,,
2024-01-08,488.06,496.69,485.31,496.64,491.13,237600,237600,8.58,1.76,491.675,"January 08, 24",0.0176,,,,,
2024-01-05,484.58,491.02,484.58,486.8,481.4,254826,254826,2.22,0.45813,486.745,"January 05, 24",0.0045813,,,,,
2024-01-04,483.82,489.4,482.01,486.07,480.67,333021,333021,2.25,0.46505,485.325,"January 04, 24",0.0046505,,,,,
2024-01-03,486.9,487.07,479.67,482,476.65,460218,460218,-4.9,-1.01,483.91,"January 03, 24",-0.0101,,,,,
2024-01-02,494.12,495.72,487,491.03,485.58,343132,343132,-3.09,-0.62535,491.9675,"January 02, 24",-0.0062535,,,,,
2023-12-29,498.63,500.91,497.21,498.91,493.37,191300,191300,0.28,0.05615386,498.915,"December 29, 23",0.0005615386,,,,,
2023-12-28,489.2,500.54,487.32,498.24,492.71,233500,233500,9.04,1.85,493.825,"December 28, 23",0.0185,,,,,
2023-12-27,497.41,499.89,496.59,499.62,494.07,183142,183142,2.21,0.4443,498.3775,"December 27, 23",0.004443,,,,,
2023-12-26,496.78,499.88,496.46,498.36,492.83,110638,110638,1.58,0.31805,497.87,"December 26, 23",0.0031805,,,,,
2023-12-22,494.43,496.54,491.8,496.38,490.87,179800,179800,1.95,0.39439,494.7875,"December 22, 23",0.0039439,,,,,
2023-12-21,491.82,494.29,490.48,492.48,487.01,190329,190329,0.66,0.1342,492.2675,"December 21, 23",0.001342,,,,,
2023-12-20,489.85,493.9,487.56,488.02,482.6,254823,254823,-1.83,-0.37358,489.8325,"December 20, 23",-0.0037358,,,,,
2023-12-19,493.9,496.82,491.66,492.85,487.38,214843,214843,-1.05,-0.21259,493.8075,"December 19, 23",-0.0021259,,,,,
2023-12-18,489.8,492.36,484.07,490.39,484.95,317630,317630,0.59,0.12046,489.155,"December 18, 23",0.0012046,,,,,
2023-12-15,491.57,499.31,487.06,489.94,484.5,912500,912500,-1.63,-0.33159,491.97,"December 15, 23",-0.0033159,,,,,
2023-12-14,492.31,495.27,484.89,493.05,487.58,434217,434217,0.74,0.15031,491.38,"December 14, 23",0.0015031,,,,,
2023-12-13,480.91,489.8,478.53,487.81,482.4,322129,322129,6.9,1.43,484.2625,"December 13, 23",0.0143,,,,,
2023-12-12,478.25,482.3,474.92,480.66,475.32,319846,319846,2.41,0.50392,479.0325,"December 12, 23",0.0050392,,,,,
2023-12-11,470.43,474.63,468.48,471.77,466.53,321300,321300,1.34,0.28485,471.3275,"December 11, 23",0.0028485,,,,,
2023-12-08,463.54,469.67,463.54,469.39,464.18,254600,254600,5.85,1.26,466.535,"December 08, 23",0.0126,,,,,
2023-12-07,461.51,465.77,458.58,465.33,460.16,222000,222000,3.82,0.82772,462.7975,"December 07, 23",0.0082772,,,,,
2023-12-06,462.91,467.6,459.41,460.48,455.37,238100,238100,-2.43,-0.52494,462.6,"December 06, 23",-0.0052494,,,,,
2023-12-05,460.98,463.42,456.83,459.25,454.15,334435,334435,-1.73,-0.37529,460.12,"December 05, 23",-0.0037529,,,,,
2023-12-04,465.35,468.71,461.76,464.23,459.08,451700,451700,-1.12,-0.24068,465.0125,"December 04, 23",-0.0024068,,,,,
2023-12-01,465.53,470.54,464.9,467.35,462.16,413700,413700,1.82,0.39095,467.08,"December 01, 23",0.0039095,,,,,
2023-11-30,461.95,465.38,457,464.59,459.43,455411,455411,2.64,0.57149,462.23,"November 30, 23",0.0057149,2023-12-01,2023-11-10,0.74,0.74,2023-12-29
2023-11-29,463.53,467,462.43,462.73,456.86,254325,254325,-0.8,-0.17259,463.9225,"November 29, 23",-0.0017259,,,,,
2023-11-28,465.83,466.89,458.44,460,454.16,270218,270218,-5.83,-1.25,462.79,"November 28, 23",-0.0125,,,,,
2023-11-27,460,467.1,458.22,465.62,459.71,336709,336709,5.62,1.22,462.735,"November 27, 23",0.0122,,,,,
2023-11-24,461.83,463.62,461.19,462,456.14,107300,107300,0.17,0.03681008,462.16,"November 24, 23",0.0003681008,,,,,
2023-11-22,461,465.78,460.64,462.8,456.93,389900,389900,1.8,0.39046,462.555,"November 22, 23",0.0039046,,,,,
2023-11-21,468.63,472.09,458.14,458.14,452.33,493372,493372,-10.49,-2.24,464.25,"November 21, 23",-0.0224,,,,,
2023-11-20,459.73,459.73,451.37,455.21,449.43,353200,353200,-4.52,-0.98319,456.51,"November 20, 23",-0.0098319,,,,,
2023-11-17,461.93,465.7,457.94,462.06,456.2,282800,282800,0.13,0.02814279,461.9075,"November 17, 23",0.0002814279,,,,,
2023-11-16,455.9,460.41,454.9,460.01,454.17,305500,305500,4.11,0.90151,457.805,"November 16, 23",0.0090151,,,,,
2023-11-15,465,466.99,452.95,454.88,449.11,433200,433200,-10.12,-2.18,459.955,"November 15, 23",-0.0218,,,,,
2023-11-14,456.61,468.5,456.61,464.56,458.66,331000,331000,7.95,1.74,461.57,"November 14, 23",0.0174,,,,,
2023-11-13,451.67,454.74,451.45,451.86,446.13,178000,178000,0.19,0.04206611,452.43,"November 13, 23",0.0004206611,,,,,
2023-11-10,454.53,454.53,448.73,453.87,448.11,350100,350100,-0.66,-0.1452,452.915,"November 10, 23",-0.001452,,,,,
2023-11-09,454.51,457.4,450.65,451.05,445.33,392900,392900,-3.46,-0.76126,453.4025,"November 09, 23",-0.0076126,,,,,
2023-11-08,447.61,452.96,444.14,451.86,446.13,475432,475432,4.25,0.94949,449.1425,"November 08, 23",0.0094949,,,,,
2023-11-07,443.03,445.72,439.37,444.32,438.68,241700,241700,1.29,0.29118,443.11,"November 07, 23",0.0029118,,,,,
2023-11-06,443.96,443.96,438.89,441.72,436.11,248900,248900,-2.24,-0.50455,442.1325,"November 06, 23",-0.0050455,,,,,
2023-11-03,448.99,449.59,441.1,442.88,437.26,282214,282214,-6.11,-1.36,445.64,"November 03, 23",-0.0136,,,,,
2023-11-02,441.16,449.28,438.53,440.74,435.15,525610,525610,-0.42,-0.09520355,442.4275,"November 02, 23",-0.0009520355,,,,,
2023-11-01,417,440.54,415.13,439.17,433.6,822800,822800,22.17,5.32,427.96,"November 01, 23",0.0532,,,,,
2023-10-31,404.93,412.75,404.93,408.94,403.75,387800,387800,4.01,0.99029,407.8875,"October 31, 23",0.0099029,,,,,
2023-10-30,399.83,407.27,398.59,405.1,399.96,369600,369600,5.27,1.32,402.6975,"October 30, 23",0.0132,,,,,
2023-10-27,398.62,400.98,389.9,399.03,393.97,410408,410408,0.41,0.10285,397.1325,"October 27, 23",0.0010285,,,,,
2023-10-26,409.91,409.91,391.79,397.86,392.81,680500,680500,-12.05,-2.94,402.3675,"October 26, 23",-0.0294,,,,,
2023-10-25,413.46,417.65,409.84,410.34,405.13,306839,306839,-3.12,-0.75461,412.8225,"October 25, 23",-0.0075461,,,,,
2023-10-24,420.75,421.13,413.66,416.42,411.14,276500,276500,-4.33,-1.03,417.99,"October 24, 23",-0.0103,,,,,
2023-10-23,407.61,417.63,406.1,412.7,407.46,400325,400325,5.09,1.25,411.01,"October 23, 23",0.0125,,,,,
2023-10-20,409.57,412.02,405.31,409.75,404.55,343553,343553,0.18,0.04394853,409.1625,"October 20, 23",0.0004394853,,,,,
2023-10-19,415.73,421.25,409.85,410.72,405.51,317800,317800,-5.01,-1.21,414.3875,"October 19, 23",-0.0121,,,,,
2023-10-18,432.38,432.38,413.94,414.31,409.05,313639,313639,-18.07,-4.18,423.2525,"October 18, 23",-0.0418,,,,,
2023-10-17,430.18,438.21,429.5,437.08,431.53,260032,260032,6.9,1.6,433.7425,"October 17, 23",0.016,,,,,
2023-10-16,431.3,434.71,428.82,431.66,426.18,256712,256712,0.36,0.08346858,431.6225,"October 16, 23",0.0008346858,,,,,
2023-10-13,432.78,435.73,424.28,426.19,420.78,236839,236839,-6.59,-1.52,429.745,"October 13, 23",-0.0152,,,,,
2023-10-12,436.85,437.9,424.59,430.33,424.87,322200,322200,-6.52,-1.49,432.4175,"October 12, 23",-0.0149,,,,,
2023-10-11,427.81,437.46,427.74,436.69,431.15,258625,258625,8.88,2.08,432.425,"October 11, 23",0.0208,,,,,
2023-10-10,427.45,433.29,425.28,427.76,422.33,334320,334320,0.31,0.0725231,428.445,"October 10, 23",0.000725231,,,,,
2023-10-09,428.51,429.96,424.5,426.47,421.06,358128,358128,-2.04,-0.47607,427.36,"October 09, 23",-0.0047607,,,,,
2023-10-06,419.42,436.65,417.93,432.7,427.21,627400,627400,13.28,3.17,426.675,"October 06, 23",0.0317,,,,,
2023-10-05,417.48,424.43,417.48,420.25,414.92,438448,438448,2.77,0.6635,419.91,"October 05, 23",0.006635,,,,,
2023-10-04,409.29,421.69,405.33,418.92,413.6,607900,607900,9.63,2.35,413.8075,"October 04, 23",0.0235,,,,,
2023-10-03,402.42,410.11,401.99,404.35,399.22,437625,437625,1.93,0.4796,404.7175,"October 03, 23",0.004796,,,,,
2023-10-02,409.36,415.68,403.57,405.7,400.55,474000,474000,-3.66,-0.89408,408.5775,"October 02, 23",-0.0089408,,,,,
2023-09-29,417.98,418.5,408.13,410.48,405.27,392000,392000,-7.5,-1.79,413.7725,"September 29, 23",-0.0179,,,,,
2023-09-28,409.43,420.49,409.43,414.52,409.26,221400,221400,5.09,1.24,413.4675,"September 28, 23",0.0124,,,,,
2023-09-27,410,412.06,405.23,409.95,404.75,408005,408005,-0.05,-0.01219512,409.31,"September 27, 23",-0.0001219512,,,,,
2023-09-26,408.26,414.13,406.53,407.26,402.09,635145,635145,-1,-0.24494,409.045,"September 26, 23",-0.0024494,,,,,
2023-09-25,405.77,410.91,403.16,410.16,404.96,440732,440732,4.39,1.08,407.5,"September 25, 23",0.0108,,,,,
2023-09-22,405.42,408.17,404,406.38,401.22,623747,623747,0.96,0.23679,405.9925,"September 22, 23",0.0023679,,,,,
2023-09-21,418.85,418.85,404.74,406.56,401.4,557562,557562,-12.29,-2.93,412.25,"September 21, 23",-0.0293,,,,,
2023-09-20,425.13,426.09,418.68,420.91,415.57,388600,388600,-4.22,-0.99264,422.7025,"September 20, 23",-0.0099264,,,,,
2023-09-19,426.93,426.93,417.78,422.73,417.37,439902,439902,-4.2,-0.98377,423.5925,"September 19, 23",-0.0098377,,,,,
2023-09-18,425.65,430.49,421.49,428.04,422.61,390825,390825,2.39,0.56149,426.4175,"September 18, 23",0.0056149,,,,,
2023-09-15,433.37,433.37,421.05,425.13,419.74,998445,998445,-8.24,-1.9,428.23,"September 15, 23",-0.019,,,,,
2023-09-14,437.14,438.14,429.05,435.8,430.27,340203,340203,-1.34,-0.30654,435.0325,"September 14, 23",-0.0030654,,,,,
2023-09-13,435.77,436.76,428.87,434.04,428.53,326400,326400,-1.73,-0.397,433.86,"September 13, 23",-0.00397,,,,,
2023-09-12,436.09,439.29,432.6,437.36,431.81,233000,233000,1.27,0.29122,436.335,"September 12, 23",0.0029122,,,,,
2023-09-11,441.71,441.82,434.5,439.07,433.5,228900,228900,-2.64,-0.59768,439.275,"September 11, 23",-0.0059768,,,,,
2023-09-08,436.62,442.56,435.91,438.09,432.53,266819,266819,1.47,0.33668,438.295,"September 08, 23",0.0033668,,,,,
2023-09-07,435.75,438.66,431.26,437.71,432.16,349626,349626,1.96,0.4498,435.845,"September 07, 23",0.004498,,,,,
2023-09-06,441.43,443.6,431.56,438.66,433.09,412000,412000,-2.77,-0.62751,438.8125,"September 06, 23",-0.0062751,,,,,
2023-09-05,454.72,456.68,437.77,441.68,436.08,407099,407099,-13.04,-2.87,447.7125,"September 05, 23",-0.0287,,,,,
2023-09-01,448.87,461.35,447.43,457.39,451.59,387100,387100,8.52,1.9,453.76,"September 01, 23",0.019,,,,,
2023-08-31,446.03,449.26,445.09,446.41,440.75,308500,308500,0.38,0.08519606,446.6975,"August 31, 23",0.0008519606,2023-09-01,2023-08-10,0.74,0.74,2023-09-29
2023-08-30,445.51,451.56,444.56,446.03,439.64,283500,283500,0.52,0.11672,446.915,"August 30, 23",0.0011672,,,,,
2023-08-29,438.2,446.4,434.6,445.79,439.4,241400,241400,7.59,1.73,441.2475,"August 29, 23",0.0173,,,,,
2023-08-28,438.79,444.04,437.36,439.09,432.8,213201,213201,0.3,0.06836984,439.82,"August 28, 23",0.0006836984,,,,,
2023-08-25,437.91,442.31,431.99,437.24,430.97,327800,327800,-0.67,-0.153,437.3625,"August 25, 23",-0.00153,,,,,
2023-08-24,440.07,444.98,437.07,437.46,431.19,204100,204100,-2.61,-0.59309,439.895,"August 24, 23",-0.0059309,,,,,
2023-08-23,436.18,443.8,434.4,442.25,435.91,268023,268023,6.07,1.39,439.1575,"August 23, 23",0.0139,,,,,
2023-08-22,433,439.11,433,436.32,430.07,316500,316500,3.32,0.76674,435.3575,"August 22, 23",0.0076674,,,,,
2023-08-21,432.14,433.75,424.26,432.55,426.35,294900,294900,0.41,0.09487666,430.675,"August 21, 23",0.0009487666,,,,,
2023-08-18,428.47,435.07,426.31,431.17,424.99,588426,588426,2.7,0.63015,430.255,"August 18, 23",0.0063015,,,,,
2023-08-17,453.75,456.27,431.99,432.08,425.89,465270,465270,-21.67,-4.78,443.5225,"August 17, 23",-0.0478,,,,,
2023-08-16,457.15,459,451.37,452.02,445.54,372228,372228,-5.13,-1.12,454.885,"August 16, 23",-0.0112,,,,,
2023-08-15,458.12,459.8,453.27,456.32,449.78,195200,195200,-1.8,-0.39291,456.8775,"August 15, 23",-0.0039291,,,,,
2023-08-14,454.24,459.63,452.07,459.25,452.67,280619,280619,5.01,1.1,456.2975,"August 14, 23",0.011,,,,,
2023-08-11,458.21,462.32,454.38,455.44,448.91,295800,295800,-2.77,-0.60453,457.5875,"August 11, 23",-0.0060453,,,,,
2023-08-10,450.75,459.04,449.2,458.77,452.2,477000,477000,8.02,1.78,454.44,"August 10, 23",0.0178,,,,,
2023-08-09,457.19,459.64,450.92,451.54,445.07,369800,369800,-5.65,-1.24,454.8225,"August 09, 23",-0.0124,,,,,
2023-08-08,458.24,459.95,454.3,457.29,450.74,351572,351572,-0.95,-0.20731,457.445,"August 08, 23",-0.0020731,,,,,
2023-08-07,459.48,463.03,454.09,462.24,455.62,512784,512784,2.76,0.60068,459.71,"August 07, 23",0.0060068,,,,,
2023-08-04,453.5,462.88,452.92,455.85,449.32,614500,614500,2.35,0.51819,456.2875,"August 04, 23",0.0051819,,,,,
2023-08-03,445.9,454.7,431.21,453.48,446.98,654456,654456,7.58,1.7,446.3225,"August 03, 23",0.017,,,,,
2023-08-02,451.94,458.33,449.2,450.54,444.08,489888,489888,-1.4,-0.30978,452.5025,"August 02, 23",-0.0030978,,,,,
2023-08-01,447.14,453.49,446.34,453.28,446.78,439922,439922,6.14,1.37,450.0625,"August 01, 23",0.0137,,,,,
2023-07-31,450.98,452.61,444.35,446.46,440.06,458118,458118,-4.52,-1,448.6,"July 31, 23",-0.01,,,,,
2023-07-28,451.65,455.61,443.78,448.73,442.3,685829,685829,-2.92,-0.64652,449.9425,"July 28, 23",-0.0064652,,,,,
2023-07-27,459.99,463.41,440.13,444.92,438.54,706736,706736,-15.07,-3.28,452.1125,"July 27, 23",-0.0328,,,,,
2023-07-26,457.91,460.59,456.51,458.39,451.82,525700,525700,0.48,0.10482,458.35,"July 26, 23",0.0010482,,,,,
2023-07-25,457.72,460.95,456.23,458.26,451.69,366907,366907,0.54,0.11798,458.29,"July 25, 23",0.0011798,,,,,
2023-07-24,457.09,460.37,455.59,458.51,451.94,268401,268401,1.42,0.31066,457.89,"July 24, 23",0.0031066,,,,,
2023-07-21,456.65,460.18,455.03,457.89,451.33,222400,222400,1.24,0.27154,457.4375,"July 21, 23",0.0027154,,,,,
2023-07-20,456.45,458.4,451.56,458.07,451.51,337024,337024,1.62,0.35491,456.12,"July 20, 23",0.0035491,,,,,
2023-07-19,461.02,462.03,453.22,454.26,447.75,342200,342200,-6.76,-1.47,457.6325,"July 19, 23",-0.0147,,,,,
2023-07-18,456.55,462.62,456.55,461.99,455.37,283400,283400,5.44,1.19,459.4275,"July 18, 23",0.0119,,,,,
2023-07-17,458.34,460.04,455.83,458.12,451.56,244300,244300,-0.22,-0.0479993,458.0825,"July 17, 23",-0.000479993,,,,,
2023-07-14,455.96,457.95,451.71,457.56,451,398708,398708,1.6,0.35091,455.795,"July 14, 23",0.0035091,,,,,
2023-07-13,448.23,454.35,444.69,454.13,447.62,387797,387797,5.9,1.32,450.35,"July 13, 23",0.0132,,,,,
2023-07-12,448.79,450.82,444.82,445.23,438.85,400295,400295,-3.56,-0.79324,447.415,"July 12, 23",-0.0079324,,,,,
2023-07-11,446.58,451.61,444.51,449.42,442.98,322214,322214,2.84,0.63594,448.03,"July 11, 23",0.0063594,,,,,
2023-07-10,439.55,445.28,438.01,443.94,437.58,368768,368768,4.39,0.99875,441.695,"July 10, 23",0.0099875,,,,,
2023-07-07,437.77,443.4,437.77,440.17,433.86,610605,610605,2.4,0.54823,439.7775,"July 07, 23",0.0054823,,,,,
2023-07-06,441.52,444.75,438.54,440.77,434.45,560500,560500,-0.75,-0.16987,441.395,"July 06, 23",-0.0016987,,,,,
