date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,open,adjClose,change,vwap,close,unadjustedVolume,low,changeOverTime,high,changePercent,volume
2023-07-28,"July 28, 23",,,,,,109.01,100.51,-0.65,108.535,108.36,771900,107.71,-0.0059628,109.06,-0.59628,771900
2023-07-27,"July 27, 23",,,,,,109.38,100.04,-1.53,108.6475,107.85,940233,107.81,-0.014,109.55,-1.4,940233
2023-07-26,"July 26, 23",,,,,,107.22,100.87,1.53,108.1075,108.75,927829,107.21,0.0143,109.25,1.43,927829
2023-07-25,"July 25, 23",,,,,,106.46,100.18,1.54,107.3775,108,1416406,106.08,0.0145,108.97,1.45,1416406
2023-07-24,"July 24, 23",,,,,,105.33,98.4,0.75,105.8625,106.08,699800,105.33,0.0071205,106.71,0.71205,699800
2023-07-21,"July 21, 23",,,,,,106.04,97.25,-1.19,105.42,104.84,907007,104.35,-0.0113,106.45,-1.13,907007
2023-07-20,"July 20, 23",,,,,,104.94,97.94,0.65,105.25,105.59,1239530,104.48,0.006194,105.99,0.6194,1239530
2023-07-19,"July 19, 23",,,,,,103.33,96.4,0.6,103.465,103.93,1107860,102.39,0.0058066,104.21,0.58066,1107860
2023-07-18,"July 18, 23",,,,,,101.97,95.52,1.01,102.7175,102.98,1249156,101.43,0.0099049,104.49,0.99049,1249156
2023-07-17,"July 17, 23",,,,,,100.64,94.34,1.07,101.185,101.71,1179167,100.26,0.0106,102.13,1.06,1179167
2023-07-14,"July 14, 23",,,,,,100.82,92.45,-1.15,100.09,99.67,626000,98.77,-0.0114,101.1,-1.14,626000
2023-07-13,"July 13, 23",,,,,,100.73,93.27,-0.18,100.425,100.55,860700,99.39,-0.001787,101.03,-0.1787,860700
2023-07-12,"July 12, 23",,,,,,102.91,93.37,-2.25,101.775,100.66,979318,100.43,-0.0219,103.1,-2.19,979318
2023-07-11,"July 11, 23",,,,,,101.27,94.71,0.84,101.7025,102.11,1106700,100.78,0.0082947,102.65,0.82947,1106700
2023-07-10,"July 10, 23",,,,,,101.02,92.92,-0.84,101.02,100.18,1395100,100.03,-0.0083152,102.85,-0.83152,1395100
2023-07-07,"July 07, 23",,,,,,98.21,93.67,2.78,99.7875,100.99,2088800,98.19,0.0283,101.76,2.83,2088800
2023-07-06,"July 06, 23",,,,,,97.39,91.17,0.9,97.8425,98.29,1389096,96.98,0.0092412,98.71,0.92412,1389096
2023-07-05,"July 05, 23",,,,,,96.5,91.33,1.96,97.435,98.46,1496462,96.19,0.0203,98.59,2.03,1496462
2023-07-03,"July 03, 23",,,,,,94.87,90.08,2.25,95.99,97.12,831027,94.63,0.0237,97.34,2.37,831027
2023-06-30,"June 30, 23",,,,,,93.31,87.52,1.04,93.7275,94.35,1407012,92.12,0.0111,95.13,1.11,1407012
2023-06-29,"June 29, 23",,,,,,91.82,86.09,0.99,92.4675,92.81,916519,91.41,0.0108,93.83,1.08,916519
2023-06-28,"June 28, 23",,,,,,91.61,85.16,0.2,91.23,91.81,1530503,89.68,0.0021832,91.82,0.21832,1530503
2023-06-27,"June 27, 23",,,,,,93.06,85.72,-0.65,92.5375,92.41,1169200,91.36,-0.0069847,93.32,-0.69847,1169200
2023-06-26,"June 26, 23",,,,,,94.24,86.15,-1.36,93.6175,92.88,1216801,92.63,-0.0144,94.72,-1.44,1216801
2023-06-23,"June 23, 23",,,,,,92.69,87.23,1.35,93.4775,94.04,1755575,92.55,0.0146,94.63,1.46,1755575
2023-06-22,"June 22, 23",,,,,,92.57,86.51,0.7,92.6725,93.27,1234475,91.06,0.0075618,93.79,0.75618,1234475
2023-06-21,"June 21, 23",,,,,,92.94,85.17,-1.12,92.4325,91.82,2009858,91.69,-0.0121,93.28,-1.21,2009858
2023-06-20,"June 20, 23",,,,,,96.5,86.74,-2.99,94.7875,93.51,1613538,92.64,-0.031,96.5,-3.1,1613538
2023-06-16,"June 16, 23",,,,,,95.13,89.44,1.3,95.65,96.43,2803981,93.81,0.0137,97.23,1.37,2803981
2023-06-15,"June 15, 23",,,,,,95.41,87.38,-1.21,94.9225,94.2,1799753,94.06,-0.0127,96.02,-1.27,1799753
2023-06-14,"June 14, 23",,,,,,97.13,88.42,-1.81,96.61,95.32,1476200,95.08,-0.0186,98.91,-1.86,1476200
2023-06-13,"June 13, 23",,,,,,93.5,89.2,2.67,94.53,96.17,2517119,91.92,0.0286,96.53,2.86,2517119
2023-06-12,"June 12, 23",,,,,,93.59,87,0.2,93.7725,93.79,1199200,93,0.002137,94.71,0.2137,1199200
2023-06-09,"June 09, 23",,,,,,90.7,86.84,2.92,92.1075,93.62,961600,90.4,0.0322,93.71,3.22,961600
2023-06-08,"June 08, 23",,,,,,93.83,84.57,-2.65,92.72,91.18,2364226,89.39,-0.0282,96.48,-2.82,2364226
2023-06-07,"June 07, 23",,,,,,92.7,87.37,1.49,93.565,94.19,1437000,91.84,0.0161,95.53,1.61,1437000
2023-06-06,"June 06, 23",,,,,,90.98,85.73,1.45,91.7925,92.43,656500,90.98,0.0159,92.78,1.59,656500
2023-06-05,"June 05, 23",,,,,,92.39,85.09,-0.65,92.155,91.74,1028197,91.41,-0.0070354,93.08,-0.70354,1028197
2023-06-02,"June 02, 23",,,,,,91.91,85.6,0.37,92.115,92.28,1123822,91.17,0.0040257,93.1,0.40257,1123822
2023-06-01,"June 01, 23",,,,,,92.78,84.43,-1.76,91.92,91.02,1181953,90.82,-0.019,93.06,-1.9,1181953
2023-05-31,"May 31, 23",,,,,,92.87,85.93,-0.23,92.68,92.64,1600008,91.7,-0.0024766,93.51,-0.24766,1600008
2023-05-30,"May 30, 23",,,,,,93.87,87.13,0.07,93.5475,93.94,1124341,91.91,0.0007457122,94.47,0.07457122,1124341
2023-05-26,"May 26, 23",,,,,,93.89,87.47,0.41,94.035,94.3,1510306,92.59,0.0043668,95.36,0.43668,1510306
2023-05-25,"May 25, 23",,,,,,89.79,86.83,3.82,92.9825,93.61,4139320,88.92,0.0425,99.61,4.25,4139320
2023-05-24,"May 24, 23",,,,,,91.68,83.91,-1.22,90.9875,90.46,922406,89.59,-0.0133,92.22,-1.33,922406
2023-05-23,"May 23, 23",,,,,,90.58,85.16,1.23,91.375,91.81,908233,90.18,0.0136,92.93,1.36,908233
2023-05-22,"May 22, 23",,,,,,90.86,83.92,-0.39,90.485,90.47,738797,89.12,-0.0042923,91.49,-0.42923,738797
2023-05-19,"May 19, 23",,,,,,89.27,83.9,1.18,89.7875,90.45,1121100,88.65,0.0132,90.78,1.32,1121100
2023-05-18,"May 18, 23",0.625,0.625,2023-05-19,2023-06-02,2023-02-22,88.87,82.39,-0.05,88.705,88.82,889000,87.87,-0.0005626196,89.26,-0.05626196,889000
2023-05-17,"May 17, 23",,,,,,89.67,82.61,0.02,89.5025,89.69,848500,88.56,0.00022304,90.09,0.022304,848500
2023-05-16,"May 16, 23",,,,,,91.45,82.08,-2.34,90.36,89.11,988651,89.04,-0.0256,91.84,-2.56,988651
2023-05-15,"May 15, 23",,,,,,90.81,84.73,1.18,91.465,91.99,1015500,90.73,0.013,92.33,1.3,1015500
2023-05-12,"May 12, 23",,,,,,90.05,83.17,0.25,90.23,90.3,769100,89.73,0.0027762,90.84,0.27762,769100
2023-05-11,"May 11, 23",,,,,,89.95,82.87,0.02,89.8275,89.97,1067900,89.02,0.0002223457,90.37,0.02223457,1067900
2023-05-10,"May 10, 23",,,,,,90,82.52,-0.41,89.9525,89.59,981000,89.31,-0.0045556,90.91,-0.45556,981000
2023-05-09,"May 09, 23",,,,,,89.8,82.25,-0.5,89.1925,89.3,1094126,87.87,-0.0055679,89.8,-0.55679,1094126
2023-05-08,"May 08, 23",,,,,,90.7,83.09,-0.49,90.6125,90.21,1180300,90.18,-0.0054024,91.36,-0.54024,1180300
2023-05-05,"May 05, 23",,,,,,90.45,83.4,0.1,90.535,90.55,990397,89.78,0.0011056,91.36,0.11056,990397
2023-05-04,"May 04, 23",,,,,,90.3,82.3,-0.95,90.2225,89.35,1084319,88.96,-0.0105,92.28,-1.05,1084319
2023-05-03,"May 03, 23",,,,,,95,83.62,-4.21,92.7175,90.79,1681800,90.04,-0.0443,95.04,-4.43,1681800
2023-05-02,"May 02, 23",,,,,,91.93,83.95,-0.78,91.215,91.15,1226400,89.62,-0.0084847,92.16,-0.84847,1226400
2023-05-01,"May 01, 23",,,,,,93.73,85.23,-1.19,93.225,92.54,838300,92.47,-0.0127,94.16,-1.27,838300
2023-04-28,"April 28, 23",,,,,,92.12,86.21,1.48,92.79,93.6,693300,91.68,0.0161,93.76,1.61,693300
2023-04-27,"April 27, 23",,,,,,91.93,85.37,0.76,92.2425,92.69,819200,91.3,0.0082672,93.05,0.82672,819200
2023-04-26,"April 26, 23",,,,,,91.01,84.77,1.02,91.8175,92.03,1093437,91.01,0.0112,93.22,1.12,1093437
2023-04-25,"April 25, 23",,,,,,94.31,84.17,-2.93,92.675,91.38,1781227,90.7,-0.0311,94.31,-3.11,1781227
2023-04-24,"April 24, 23",,,,,,95.19,87.72,0.05,95.1225,95.24,859400,94.37,0.0005252653,95.69,0.05252653,859400
2023-04-21,"April 21, 23",,,,,,96.68,87.59,-1.58,95.7625,95.1,715008,94.59,-0.0163,96.68,-1.63,715008
2023-04-20,"April 20, 23",,,,,,95.53,88.78,0.86,96.03,96.39,798900,95.21,0.0090024,96.99,0.90024,798900
2023-04-19,"April 19, 23",,,,,,97.86,89.11,-1.11,97.145,96.75,776218,96.1,-0.0113,97.87,-1.13,776218
2023-04-18,"April 18, 23",,,,,,96.05,90.08,1.75,96.8625,97.8,951213,95.72,0.0182,97.88,1.82,951213
2023-04-17,"April 17, 23",,,,,,94.58,88.19,1.17,94.9475,95.75,992500,93.7,0.0124,95.76,1.24,992500
2023-04-14,"April 14, 23",,,,,,93.88,86.95,0.52,94.045,94.4,1019712,93.2,0.005539,94.7,0.5539,1019712
2023-04-13,"April 13, 23",,,,,,94.26,85.93,-0.96,93.7325,93.3,1347784,92.97,-0.0102,94.4,-1.02,1347784
2023-04-12,"April 12, 23",,,,,,95.25,87.07,-0.72,94.9625,94.53,1096003,94.24,-0.0075591,95.83,-0.75591,1096003
2023-04-11,"April 11, 23",,,,,,94.52,87.7,0.7,95.0475,95.22,1017844,94.31,0.0074058,96.14,0.74058,1017844
2023-04-10,"April 10, 23",,,,,,92.74,86.74,1.43,93.41,94.17,841101,92.52,0.0154,94.21,1.54,841101
2023-04-06,"April 06, 23",,,,,,92.09,85.16,0.37,91.9475,92.46,1528452,90.39,0.0040178,92.85,0.40178,1528452
2023-04-05,"April 05, 23",,,,,,94.05,84.96,-1.81,93.05,92.24,1774751,91.78,-0.0192,94.13,-1.92,1774751
2023-04-04,"April 04, 23",,,,,,97.04,87.05,-2.53,95.63,94.51,1571642,93.93,-0.0261,97.04,-2.61,1571642
2023-04-03,"April 03, 23",,,,,,96.17,89.03,0.49,96.595,96.66,1067800,95.57,0.0050951,97.98,0.50951,1067800
2023-03-31,"March 31, 23",,,,,,95.99,87.98,-0.47,95.8125,95.52,1290326,94.92,-0.0048963,96.82,-0.48963,1290326
2023-03-30,"March 30, 23",,,,,,97.89,87.81,-2.55,96.495,95.34,1337451,94.75,-0.026,98,-2.6,1337451
2023-03-29,"March 29, 23",,,,,,97.74,89.34,-0.74,97.26,97,1430434,96.45,-0.0075711,97.85,-0.75711,1430434
2023-03-28,"March 28, 23",,,,,,95.69,88.97,0.91,96.2675,96.6,1319000,95.43,0.0095099,97.35,0.95099,1319000
2023-03-27,"March 27, 23",,,,,,94.89,88.27,0.94,95.435,95.83,1322046,94.4,0.0099062,96.62,0.99062,1322046
2023-03-24,"March 24, 23",,,,,,92.99,86.52,0.94,93.22,93.93,1370909,91.55,0.0101,94.41,1.01,1370909
2023-03-23,"March 23, 23",,,,,,95.93,86.16,-2.39,95.005,93.54,1553049,92.91,-0.0249,97.64,-2.49,1553049
2023-03-22,"March 22, 23",,,,,,97.6,88.09,-1.96,96.75,95.64,1097833,95.56,-0.0201,98.2,-2.01,1097833
2023-03-21,"March 21, 23",,,,,,96.32,89.53,0.88,96.3875,97.2,1623148,94.8,0.0091362,97.23,0.91362,1623148
2023-03-20,"March 20, 23",,,,,,92.5,87.54,2.54,94.085,95.04,2494303,92.45,0.0275,96.35,2.75,2494303
2023-03-17,"March 17, 23",,,,,,96.35,84.84,-4.24,94.3425,92.11,3876813,91.97,-0.044,96.94,-4.4,3876813
2023-03-16,"March 16, 23",,,,,,95.1,89.08,1.62,96.2475,96.72,2220702,95.1,0.017,98.07,1.7,2220702
2023-03-15,"March 15, 23",,,,,,101.77,89.15,-4.98,99.02,96.79,6957250,95.52,-0.0489,102,-4.89,6957250
2023-03-14,"March 14, 23",,,,,,100.73,96.36,3.89,103.075,104.62,39934105,99.96,0.0386,106.99,3.86,39934105
2023-03-13,"March 13, 23",,,,,,91,84.18,0.39,90.7675,91.39,1760605,89.04,0.0042857,91.64,0.42857,1760605
2023-03-10,"March 10, 23",,,,,,94.74,85.24,-2.19,93.57,92.55,1040700,92.13,-0.0231,94.86,-2.31,1040700
2023-03-09,"March 09, 23",,,,,,96.84,87.42,-1.93,96.09,94.91,1016390,94.88,-0.0199,97.73,-1.99,1016390
2023-03-08,"March 08, 23",,,,,,97.18,89.18,-0.36,96.8925,96.82,630900,96.06,-0.0037045,97.51,-0.37045,630900
2023-03-07,"March 07, 23",,,,,,97.2,89.51,-0.02,97.0925,97.18,884540,96.18,-0.0002057613,97.81,-0.02057613,884540
2023-03-06,"March 06, 23",,,,,,98.49,90.32,-0.43,98.2,98.06,985248,97.51,-0.0043659,98.74,-0.43659,985248
2023-03-03,"March 03, 23",,,,,,97.23,90.97,1.54,98,98.77,1052800,96.93,0.0158,99.07,1.58,1052800
2023-03-02,"March 02, 23",,,,,,95.05,89.86,2.51,96.3725,97.56,856600,94.65,0.0264,98.23,2.64,856600
2023-03-01,"March 01, 23",,,,,,95.15,87.66,0.02,95.335,95.17,661700,94.88,0.0002101944,96.14,0.02101944,661700
2023-02-28,"February 28, 23",,,,,,96.91,87.96,-1.41,96.0725,95.5,1327100,94.97,-0.0145,96.91,-1.45,1327100
2023-02-27,"February 27, 23",,,,,,97.97,89.52,-0.78,97.8275,97.19,796794,97.17,-0.0079616,98.98,-0.79616,796794
2023-02-24,"February 24, 23",,,,,,98.15,90.32,-0.09,97.9875,98.06,696300,97.37,-0.0009169638,98.37,-0.09169638,696300
2023-02-23,"February 23, 23",,,,,,98.72,90.65,-0.3,98.6425,98.42,608829,97.79,-0.0030389,99.64,-0.30389,608829
2023-02-22,"February 22, 23",,,,,,96.33,90.13,1.52,97.22,97.85,811878,96.01,0.0158,98.69,1.58,811878
2023-02-21,"February 21, 23",,,,,,97.1,88.58,-0.93,96.7625,96.17,1257825,96.17,-0.0095778,97.61,-0.95778,1257825
2023-02-17,"February 17, 23",,,,,,97.01,89.87,0.56,97.12,97.57,752551,95.95,0.0057726,97.95,0.57726,752551
2023-02-16,"February 16, 23",,,,,,98.85,89.85,-1.3,98.32,97.55,810100,97.55,-0.0132,99.33,-1.32,810100
2023-02-15,"February 15, 23",0.625,0.625,2023-02-16,2023-03-02,2022-11-14,99.12,91.55,0.28,99.075,99.4,986200,98.33,0.0028249,99.45,0.28249,986200
2023-02-14,"February 14, 23",,,,,,98.49,91.49,1.47,99.07,99.96,1140539,97.83,0.0149,100,1.49,1140539
2023-02-13,"February 13, 23",,,,,,98.4,89.92,-0.16,98.0525,98.24,1681650,97.03,-0.001626,98.54,-0.1626,1681650
2023-02-10,"February 10, 23",,,,,,96.99,90.51,1.9,97.9425,98.89,1358900,96.45,0.0196,99.44,1.96,1358900
2023-02-09,"February 09, 23",,,,,,96.46,87.96,-0.36,96.665,96.1,1623357,95.34,-0.0037321,98.76,-0.37321,1623357
2023-02-08,"February 08, 23",,,,,,98.4,89.87,-0.21,99.4325,98.19,1846736,97.74,-0.0021341,103.4,-0.21341,1846736
2023-02-07,"February 07, 23",,,,,,99.36,90.58,-0.4,98.8425,98.96,1191348,97.44,-0.0040258,99.61,-0.40258,1191348
2023-02-06,"February 06, 23",,,,,,98.16,91.14,1.42,98.6825,99.58,1216008,97.35,0.0145,99.64,1.45,1216008
2023-02-03,"February 03, 23",,,,,,98.86,89.77,-0.78,98.58,98.08,1159900,97.55,-0.0078899,99.83,-0.78899,1159900
2023-02-02,"February 02, 23",,,,,,99.58,90.35,-0.87,98.785,98.71,1296604,97.12,-0.0087367,99.73,-0.87367,1296604
2023-02-01,"February 01, 23",,,,,,99.07,91.64,1.05,99.52,100.12,847809,98.34,0.0106,100.55,1.06,847809
2023-01-31,"January 31, 23",,,,,,97.2,90.7,1.9,98.11,99.1,1026174,96.86,0.0195,99.28,1.95,1026174
2023-01-30,"January 30, 23",,,,,,97.27,88.85,-0.2,97.09,97.07,740360,96.33,-0.0020561,97.69,-0.20561,740360
2023-01-27,"January 27, 23",,,,,,100,89.33,-2.4,98.855,97.6,887300,97.56,-0.024,100.26,-2.4,887300
2023-01-26,"January 26, 23",,,,,,97.43,91.3,2.32,98.2675,99.75,1283168,96.01,0.0238,99.88,2.38,1283168
2023-01-25,"January 25, 23",,,,,,95.71,88.67,1.17,95.97,96.88,1112808,94.39,0.0122,96.9,1.22,1112808
2023-01-24,"January 24, 23",,,,,,94.98,88.39,1.59,95.7325,96.57,964332,94.45,0.0167,96.93,1.67,964332
2023-01-23,"January 23, 23",,,,,,97,87.55,-1.35,96.1,95.65,1373360,94.4,-0.0139,97.35,-1.39,1373360
2023-01-20,"January 20, 23",,,,,,98.9,89.17,-1.47,98.16,97.43,1118443,96.18,-0.0149,100.13,-1.49,1118443
2023-01-19,"January 19, 23",,,,,,97.75,90.05,0.64,98.3125,98.39,742300,97.42,0.0065473,99.69,0.65473,742300
2023-01-18,"January 18, 23",,,,,,101.05,89.6,-3.16,99.7525,97.89,904022,97.76,-0.0313,102.31,-3.13,904022
2023-01-17,"January 17, 23",,,,,,100.97,92.63,0.23,101.2975,101.2,730100,100.63,0.0022779,102.39,0.22779,730100
2023-01-13,"January 13, 23",,,,,,100.54,91.91,-0.12,100.3375,100.42,595900,99.58,-0.0011936,100.81,-0.11936,595900
2023-01-12,"January 12, 23",,,,,,98.71,92.02,1.83,99.64,100.54,990531,98.06,0.0185,101.25,1.85,990531
2023-01-11,"January 11, 23",,,,,,98.7,90.12,-0.24,98.4725,98.46,569800,97.73,-0.0024316,99,-0.24316,569800
2023-01-10,"January 10, 23",,,,,,98.76,89.25,-1.25,98.005,97.51,907777,96.48,-0.0127,99.27,-1.27,907777
2023-01-09,"January 09, 23",,,,,,96.59,89.73,1.45,97.455,98.04,1245214,96,0.015,99.19,1.5,1245214
2023-01-06,"January 06, 23",,,,,,94.37,88.43,2.25,95.5525,96.62,958200,94.21,0.0238,97.01,2.38,958200
2023-01-05,"January 05, 23",,,,,,95.63,85.28,-2.45,94.0725,93.18,1409726,91.75,-0.0256,95.73,-2.56,1409726
2023-01-04,"January 04, 23",,,,,,95.47,86.95,-0.47,95.0125,95,1384238,93.34,-0.004923,96.24,-0.4923,1384238
2023-01-03,"January 03, 23",,,,,,99.95,87.47,-4.38,97.715,95.57,876767,95.34,-0.0438,100,-4.38,876767
2022-12-30,"December 30, 22",,,,,,99.54,91.32,0.23,99.535,99.77,597006,98.82,0.0023106,100.01,0.23106,597006
2022-12-29,"December 29, 22",,,,,,99.63,91.33,0.16,100.0675,99.79,691153,99.63,0.0016059,101.22,0.16059,691153
2022-12-28,"December 28, 22",,,,,,100.66,91.07,-1.16,100.0525,99.5,707700,98.89,-0.0115,101.16,-1.15,707700
2022-12-27,"December 27, 22",,,,,,99.27,92.06,1.31,99.98,100.58,623846,99.27,0.0132,100.8,1.32,623846
2022-12-23,"December 23, 22",,,,,,97.46,90.58,1.5,98.1825,98.96,459700,97.2,0.0154,99.11,1.54,459700
2022-12-22,"December 22, 22",,,,,,97.72,88.88,-0.61,97.01,97.11,545408,95.49,-0.0062423,97.72,-0.62423,545408
2022-12-21,"December 21, 22",,,,,,97.06,89.5,0.73,97.485,97.79,911566,96.54,0.0075211,98.55,0.75211,911566
2022-12-20,"December 20, 22",,,,,,95.92,88.3,0.55,96.3275,96.47,1096800,95.56,0.0057339,97.36,0.57339,1096800
2022-12-19,"December 19, 22",,,,,,96.68,88.04,-0.49,96.485,96.19,807548,95.19,-0.0050683,97.88,-0.50683,807548
2022-12-16,"December 16, 22",,,,,,95.97,87.94,0.11,96.01,96.08,1638500,94.5,0.0011462,97.49,0.11462,1638500
2022-12-15,"December 15, 22",,,,,,95.25,88.55,1.5,95.99,96.75,1105231,95.16,0.0157,96.8,1.57,1105231
2022-12-14,"December 14, 22",,,,,,96.11,88.08,0.12,96.0875,96.23,1346912,95,0.0012486,97.01,0.12486,1346912
2022-12-13,"December 13, 22",,,,,,96.9,86.47,-2.43,95.745,94.47,1036057,94.46,-0.0251,97.15,-2.51,1036057
2022-12-12,"December 12, 22",,,,,,95.71,87.38,-0.24,95.3,95.47,729221,94.31,-0.0025076,95.71,-0.25076,729221
2022-12-09,"December 09, 22",,,,,,96.4,87.42,-0.89,96.035,95.51,791717,95.34,-0.0092324,96.89,-0.92324,791717
2022-12-08,"December 08, 22",,,,,,96.58,88.2,-0.22,96.285,96.36,1148414,95.2,-0.0022779,97,-0.22779,1148414
2022-12-07,"December 07, 22",,,,,,95.38,87.42,0.13,95.9925,95.51,1196435,95.17,0.001363,97.91,0.1363,1196435
2022-12-06,"December 06, 22",,,,,,93,87.38,2.47,94.295,95.47,1608426,92.9,0.0266,95.81,2.66,1608426
2022-12-05,"December 05, 22",,,,,,93.61,85.41,-0.29,93.4375,93.32,1540803,92.45,-0.003098,94.37,-0.3098,1540803
2022-12-02,"December 02, 22",,,,,,98.42,86.8,-3.59,96.56,94.83,2621100,94.07,-0.0365,98.92,-3.65,2621100
2022-12-01,"December 01, 22",,,,,,103.59,90.56,-4.65,100.8075,98.94,2660647,96.16,-0.0449,104.54,-4.49,2660647
2022-11-30,"November 30, 22",,,,,,105.81,95.96,-0.97,104.85,104.84,2051588,102.55,-0.0091674,106.2,-0.91674,2051588
2022-11-29,"November 29, 22",,,,,,103.23,95.33,0.93,104.055,104.16,1306491,103.23,0.009009,105.6,0.9009,1306491
2022-11-28,"November 28, 22",,,,,,100.91,93.71,1.47,101.4725,102.38,941663,100.22,0.0146,102.38,1.46,941663
2022-11-25,"November 25, 22",,,,,,101.82,93.16,-0.04,102.065,101.78,544700,101.53,-0.0003928501,103.13,-0.03928501,544700
2022-11-23,"November 23, 22",,,,,,101.51,92.61,-0.33,101.42,101.18,588322,100.82,-0.0032509,102.17,-0.32509,588322
2022-11-22,"November 22, 22",,,,,,101.89,92.97,-0.31,101.4675,101.58,1744583,99.58,-0.0030425,102.82,-0.30425,1744583
2022-11-21,"November 21, 22",,,,,,100.24,92.7,1.04,100.445,101.28,1458227,98.19,0.0104,102.07,1.04,1458227
2022-11-18,"November 18, 22",,,,,,100.34,92.17,0.36,100.475,100.7,812600,99.57,0.0035878,101.29,0.35878,812600
2022-11-17,"November 17, 22",0.625,0.625,2022-11-18,2022-12-02,2022-08-11,97.78,91.06,1.71,98.59,99.49,1051400,97.5,0.0175,99.59,1.75,1051400
2022-11-16,"November 16, 22",,,,,,99.74,90.41,-0.33,99.3975,99.41,881900,98.52,-0.0033086,99.92,-0.33086,881900
2022-11-15,"November 15, 22",,,,,,99.52,90.73,0.24,99.27,99.76,1582404,97.3,0.0024116,100.5,0.24116,1582404
2022-11-14,"November 14, 22",,,,,,100.94,89.91,-2.08,100.1375,98.86,1340000,98.76,-0.0206,101.99,-2.06,1340000
2022-11-11,"November 11, 22",,,,,,103,92.32,-1.49,102.0225,101.51,1003700,99.89,-0.0145,103.69,-1.45,1003700
2022-11-10,"November 10, 22",,,,,,102.76,92.94,-0.57,102.4925,102.19,1496014,100.82,-0.0055469,104.2,-0.55469,1496014
2022-11-09,"November 09, 22",,,,,,103.07,90.88,-3.14,101.6425,99.93,1799980,99.55,-0.0305,104.02,-3.05,1799980
2022-11-08,"November 08, 22",,,,,,103.4,95.09,1.16,104.17,104.56,1958345,102.96,0.0112,105.76,1.12,1958345
2022-11-07,"November 07, 22",,,,,,99.55,93.87,3.66,101.3975,103.21,1721700,99.55,0.0368,103.28,3.68,1721700
2022-11-04,"November 04, 22",,,,,,100.64,90.52,-1.11,99.97,99.53,840777,98.31,-0.011,101.4,-1.1,840777
2022-11-03,"November 03, 22",,,,,,97.46,89.79,1.27,98.1025,98.73,960423,96.65,0.013,99.57,1.3,960423
2022-11-02,"November 02, 22",,,,,,98.34,90.2,0.84,99.3425,99.18,1521200,98.21,0.0085418,101.64,0.85418,1521200
2022-11-01,"November 01, 22",,,,,,99.39,90.74,0.38,99.6125,99.77,1023573,98.34,0.0038233,100.95,0.38233,1023573
2022-10-31,"October 31, 22",,,,,,97.2,89.76,1.5,98.33,98.7,1471801,97.2,0.0154,100.22,1.54,1471801
2022-10-28,"October 28, 22",,,,,,97.79,88,-1.03,97.2325,96.76,1124140,95.75,-0.0105,98.63,-1.05,1124140
2022-10-27,"October 27, 22",,,,,,99.23,89,-1.37,99.4175,97.86,1840500,97.79,-0.0138,102.79,-1.38,1840500
2022-10-26,"October 26, 22",,,,,,98,89.5,0.41,97.7925,98.41,2825193,95.04,0.0041837,99.72,0.41837,2825193
2022-10-25,"October 25, 22",,,,,,91.25,83.64,0.72,91.2925,91.97,1822200,89.67,0.0078904,92.28,0.78904,1822200
2022-10-24,"October 24, 22",,,,,,90.85,82.86,0.26,90.9425,91.11,1123219,90.44,0.0028619,91.37,0.28619,1123219
2022-10-21,"October 21, 22",,,,,,89.55,82.58,1.25,90.155,90.8,853388,88.93,0.014,91.34,1.4,853388
2022-10-20,"October 20, 22",,,,,,91.15,81.7,-1.32,90.6325,89.83,1186210,89.82,-0.0145,91.73,-1.45,1186210
2022-10-19,"October 19, 22",,,,,,89,82.4,1.6,89.7775,90.6,1241114,88.68,0.018,90.83,1.8,1241114
2022-10-18,"October 18, 22",,,,,,88.9,81.22,0.4,88.9625,89.3,1207066,88.03,0.0044994,89.62,0.44994,1207066
2022-10-17,"October 17, 22",,,,,,86.58,79.89,1.26,87.43,87.84,1061037,86.58,0.0146,88.72,1.46,1061037
2022-10-14,"October 14, 22",,,,,,90.51,77.3,-5.52,87.915,84.99,1297691,84.61,-0.061,91.55,-6.1,1297691
2022-10-13,"October 13, 22",,,,,,86.98,82.17,3.37,88.35,90.35,1136263,85.21,0.0387,90.86,3.87,1136263
2022-10-12,"October 12, 22",,,,,,86.55,79.67,1.05,86.54,87.6,1943700,83.68,0.0121,88.33,1.21,1943700
2022-10-11,"October 11, 22",,,,,,85.7,78.4,0.5,86.0025,86.2,1044613,84.36,0.0058343,87.75,0.58343,1044613
2022-10-10,"October 10, 22",,,,,,86.25,78.76,0.35,86.635,86.6,954100,86.17,0.004058,87.52,0.4058,954100
2022-10-07,"October 07, 22",,,,,,85.97,77.78,-0.45,85.6475,85.52,879654,84.64,-0.0052344,86.46,-0.52344,879654
2022-10-06,"October 06, 22",,,,,,86.9,78.44,-0.65,86.805,86.25,1325439,86.18,-0.0074799,87.89,-0.74799,1325439
2022-10-05,"October 05, 22",,,,,,87.46,79.8,0.28,87.53,87.74,857800,86.59,0.0032015,88.33,0.32015,857800
2022-10-04,"October 04, 22",,,,,,85.49,80.15,2.64,86.8625,88.13,1300400,85.43,0.0309,88.4,3.09,1300400
2022-10-03,"October 03, 22",,,,,,83.44,76.75,0.95,83.8075,84.39,1010920,82.78,0.0114,84.62,1.14,1010920
2022-09-30,"September 30, 22",,,,,,83.21,75.09,-0.64,82.815,82.57,1051544,82.05,-0.0076914,83.43,-0.76914,1051544
