date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,paymentDate,adjDividend,dividend
2023-07-25,80.91,81.66,80.82,81.16,78.05,2644123,2644123,0.25,0.30899,81.1375,"July 25, 23",0.0030899,,,,,
2023-07-24,80.5,81.26,79.99,80.84,77.74,1448700,1448700,0.34,0.42236,80.6475,"July 24, 23",0.0042236,,,,,
2023-07-21,81.81,82.22,80.68,80.79,77.69,2069753,2069753,-1.02,-1.25,81.375,"July 21, 23",-0.0125,,,,,
2023-07-20,81.2,82.38,81.2,81.58,78.45,1508100,1508100,0.38,0.46798,81.59,"July 20, 23",0.0046798,,,,,
2023-07-19,83.28,83.37,81.33,81.87,78.73,1996426,1996426,-1.41,-1.69,82.4625,"July 19, 23",-0.0169,,,,,
2023-07-18,81.44,82.56,81.07,82.46,79.3,2215900,2215900,1.02,1.25,81.8825,"July 18, 23",0.0125,,,,,
2023-07-17,79.14,81.42,79.1,80.94,77.83,1965420,1965420,1.8,2.27,80.15,"July 17, 23",0.0227,,,,,
2023-07-14,81.11,81.24,79.27,80.29,77.21,1547716,1547716,-0.82,-1.01,80.4775,"July 14, 23",-0.0101,,,,,
2023-07-13,78.82,80.97,78.46,80.55,77.46,2252702,2252702,1.73,2.19,79.7,"July 13, 23",0.0219,,,,,
2023-07-12,79.29,79.41,77.55,77.99,75,1328400,1328400,-1.3,-1.64,78.56,"July 12, 23",-0.0164,,,,,
2023-07-11,76.5,78.25,76,77.96,74.97,1914176,1914176,1.46,1.91,77.1775,"July 11, 23",0.0191,,,,,
2023-07-10,75.84,76.42,75.39,75.8,72.89,1541400,1541400,-0.04,-0.05274262,75.8625,"July 10, 23",-0.0005274262,,,,,
2023-07-07,74,76.25,73.8,76.01,73.09,1675913,1675913,2.01,2.72,75.015,"July 07, 23",0.0272,,,,,
2023-07-06,74.61,75.08,73.77,74.51,71.65,2298220,2298220,-0.1,-0.13403,74.4925,"July 06, 23",-0.0013403,,,,,
2023-07-05,76.39,76.7,75.21,76.03,73.11,1869940,1869940,-0.36,-0.47127,76.0825,"July 05, 23",-0.0047127,,,,,
2023-07-03,76.75,77.55,76.75,77.07,74.11,1282734,1282734,0.32,0.41694,77.03,"July 03, 23",0.0041694,,,,,
2023-06-30,76.75,77.6,76.36,76.81,73.86,2042017,2042017,0.06,0.0781759,76.88,"June 30, 23",0.000781759,,,,,
2023-06-29,75.63,76.33,75.12,75.81,72.9,2232352,2232352,0.18,0.238,75.7225,"June 29, 23",0.00238,,,,,
2023-06-28,74.53,75.37,74.06,75.14,72.26,2001928,2001928,0.61,0.81846,74.775,"June 28, 23",0.0081846,,,,,
2023-06-27,73.69,75.5,73.49,74.76,71.89,2483500,2483500,1.07,1.45,74.36,"June 27, 23",0.0145,,,,,
2023-06-26,72.81,74,72.76,73.67,70.84,1691500,1691500,0.86,1.18,73.31,"June 26, 23",0.0118,,,,,
2023-06-23,74.23,74.32,72.44,73,70.2,8221400,8221400,-1.23,-1.66,73.4975,"June 23, 23",-0.0166,,,,,
2023-06-22,75.98,76.27,74.79,74.87,72,2019300,2019300,-1.11,-1.46,75.4775,"June 22, 23",-0.0146,,,,,
2023-06-21,76.4,76.75,76,76.41,73.48,1402818,1402818,0.01,0.01308901,76.39,"June 21, 23",0.0001308901,,,,,
2023-06-20,76.15,76.58,75.86,76.4,73.47,2908005,2908005,0.25,0.3283,76.2475,"June 20, 23",0.003283,,,,,
2023-06-16,77.59,77.59,76.73,77.08,74.12,4105700,4105700,-0.51,-0.6573,77.2475,"June 16, 23",-0.006573,,,,,
2023-06-15,76.14,77.5,76.04,77.39,74.42,2936600,2936600,1.25,1.64,76.7675,"June 15, 23",0.0164,,,,,
2023-06-14,75.84,76.52,75.51,76.15,73.23,2397416,2397416,0.31,0.40876,76.005,"June 14, 23",0.0040876,,,,,
2023-06-13,73.82,76.06,73.72,76.01,73.09,4201056,4201056,2.19,2.97,74.9025,"June 13, 23",0.0297,,,,,
2023-06-12,72.89,73.84,72.69,73.64,70.81,2104327,2104327,0.75,1.03,73.265,"June 12, 23",0.0103,,,,,
2023-06-09,72.72,73.23,72.61,72.98,70.18,2397349,2397349,0.26,0.35754,72.885,"June 09, 23",0.0035754,,,,,
2023-06-08,71.53,72.84,71.3,72.75,69.96,3179136,3179136,1.22,1.71,72.105,"June 08, 23",0.0171,,,,,
2023-06-07,71.33,71.82,70.93,71.58,68.83,2611500,2611500,0.25,0.35048,71.415,"June 07, 23",0.0035048,,,,,
2023-06-06,70.2,71.34,70.16,70.93,68.21,3338687,3338687,0.73,1.04,70.6575,"June 06, 23",0.0104,,,,,
2023-06-05,69.37,70.68,69.25,70.5,67.79,3205694,3205694,1.13,1.63,69.95,"June 05, 23",0.0163,,,,,
2023-06-02,68.69,70.27,68.38,69.7,67.02,2887047,2887047,1.01,1.47,69.26,"June 02, 23",0.0147,,,,,
2023-06-01,66.93,68.49,66.6,68,65.39,3013037,3013037,1.07,1.6,67.505,"June 01, 23",0.016,,,,,
2023-05-31,67.25,67.67,66.38,66.85,64.28,3728821,3728821,-0.4,-0.5948,67.0375,"May 31, 23",-0.005948,,,,,
2023-05-30,66.2,67.15,65.85,66.78,64.22,3637011,3637011,0.58,0.87613,66.495,"May 30, 23",0.0087613,,,,,
2023-05-26,64.74,66.26,64.74,65.42,62.91,2207811,2207811,0.68,1.05,65.29,"May 26, 23",0.0105,,,,,
2023-05-25,63.29,64.57,62.98,64.23,61.76,2299504,2299504,0.94,1.49,63.7675,"May 25, 23",0.0149,,,,,
2023-05-24,63.52,63.54,62.63,62.97,60.55,1626536,1626536,-0.55,-0.86587,63.165,"May 24, 23",-0.0086587,,,,,
2023-05-23,65.67,66.28,64.31,64.32,61.85,1451600,1451600,-1.35,-2.06,65.145,"May 23, 23",-0.0206,,,,,
2023-05-22,64.17,66.3,64.17,66,63.47,3488797,3488797,1.83,2.85,65.16,"May 22, 23",0.0285,,,,,
2023-05-19,63.92,64.24,62.98,63.85,61.4,1736763,1736763,-0.07,-0.10951,63.7475,"May 19, 23",-0.0010951,2023-05-22,2023-05-09,2023-05-31,0.43,0.43
2023-05-18,63.31,63.91,62.83,63.74,60.88,1963600,1963600,0.43,0.6792,63.4475,"May 18, 23",0.006792,,,,,
2023-05-17,62.74,64.18,62.3,63.42,60.57,2674300,2674300,0.68,1.08,63.16,"May 17, 23",0.0108,,,,,
2023-05-16,62.81,63.42,62,62.04,59.26,1723100,1723100,-0.77,-1.23,62.5675,"May 16, 23",-0.0123,,,,,
2023-05-15,62.82,63.79,62.24,63.18,60.35,1631500,1631500,0.36,0.57307,63.0075,"May 15, 23",0.0057307,,,,,
2023-05-12,63.99,64.19,61.98,62.51,59.71,1848700,1848700,-1.48,-2.31,63.1675,"May 12, 23",-0.0231,,,,,
2023-05-11,63.36,64.48,63.09,63.72,60.86,2252433,2252433,0.36,0.56818,63.6625,"May 11, 23",0.0056818,,,,,
2023-05-10,63.65,64.82,63.12,63.64,60.78,3859700,3859700,-0.01,-0.01571092,63.8075,"May 10, 23",-0.0001571092,,,,,
2023-05-09,61.22,63.38,59.89,62.26,59.47,4202700,4202700,1.04,1.7,61.6875,"May 09, 23",0.017,,,,,
2023-05-08,61.08,62.04,60.96,61.83,59.06,2431111,2431111,0.75,1.23,61.4775,"May 08, 23",0.0123,,,,,
2023-05-05,58.03,60.58,58.03,60.53,57.81,2208700,2208700,2.5,4.31,59.2925,"May 05, 23",0.0431,,,,,
2023-05-04,60.77,60.84,57.5,58.04,55.44,4077700,4077700,-2.73,-4.49,59.2875,"May 04, 23",-0.0449,,,,,
2023-05-03,61.1,62.61,60.81,60.93,58.2,2453102,2453102,-0.17,-0.27823,61.3625,"May 03, 23",-0.0027823,,,,,
2023-05-02,63.25,63.45,60.29,61.26,58.51,3064658,3064658,-1.99,-3.15,62.0625,"May 02, 23",-0.0315,,,,,
2023-05-01,63.32,64.4,63.02,63.72,60.86,2064020,2064020,0.4,0.63171,63.615,"May 01, 23",0.0063171,,,,,
2023-04-28,62.37,63.7,62.12,63.39,60.55,2263000,2263000,1.02,1.64,62.895,"April 28, 23",0.0164,,,,,
2023-04-27,61.96,62.79,61.12,62.69,59.88,1078400,1078400,0.73,1.18,62.14,"April 27, 23",0.0118,,,,,
2023-04-26,61.51,62.07,61.07,61.38,58.63,1445005,1445005,-0.13,-0.21135,61.5075,"April 26, 23",-0.0021135,,,,,
2023-04-25,62.7,62.91,61.58,61.63,58.86,1901700,1901700,-1.07,-1.71,62.205,"April 25, 23",-0.0171,,,,,
2023-04-24,63.5,63.69,62.67,63.3,60.46,1635510,1635510,-0.2,-0.31496,63.29,"April 24, 23",-0.0031496,,,,,
2023-04-21,64.12,64.22,63.28,63.54,60.69,1896247,1896247,-0.58,-0.90455,63.79,"April 21, 23",-0.0090455,,,,,
2023-04-20,64.65,65.31,64.01,64.29,61.41,2001513,2001513,-0.36,-0.55684,64.565,"April 20, 23",-0.0055684,,,,,
2023-04-19,64.92,66.07,64.65,65.8,62.85,1356300,1356300,0.88,1.36,65.36,"April 19, 23",0.0136,,,,,
2023-04-18,65.71,66.07,64.94,65.34,62.41,3168018,3168018,-0.37,-0.56308,65.515,"April 18, 23",-0.0056308,,,,,
2023-04-17,64.72,65.37,64.26,65.25,62.32,1986304,1986304,0.53,0.81891,64.9,"April 17, 23",0.0081891,,,,,
2023-04-14,65.38,65.46,64.05,65.01,62.09,1619000,1619000,-0.37,-0.56592,64.975,"April 14, 23",-0.0056592,,,,,
2023-04-13,63.14,64.93,62.98,64.8,61.89,1884900,1884900,1.66,2.63,63.9625,"April 13, 23",0.0263,,,,,
2023-04-12,63.57,63.87,62.36,62.58,59.77,1374538,1374538,-0.99,-1.56,63.095,"April 12, 23",-0.0156,,,,,
2023-04-11,62.2,63.62,61.76,63.13,60.3,1702200,1702200,0.93,1.5,62.6775,"April 11, 23",0.015,,,,,
2023-04-10,60.71,61.92,60.37,61.85,59.07,1530075,1530075,1.14,1.88,61.2125,"April 10, 23",0.0188,,,,,
2023-04-06,61.12,61.63,60.63,60.87,58.14,1417202,1417202,-0.25,-0.40903,61.0625,"April 06, 23",-0.0040903,,,,,
2023-04-05,61.47,62.16,60.07,61.4,58.64,2731719,2731719,-0.07,-0.11388,61.275,"April 05, 23",-0.0011388,,,,,
2023-04-04,62.62,63.17,61.11,62.14,59.35,2567817,2567817,-0.48,-0.76653,62.26,"April 04, 23",-0.0076653,,,,,
2023-04-03,63.09,63.28,61.67,62.4,59.6,1798658,1798658,-0.69,-1.09,62.61,"April 03, 23",-0.0109,,,,,
2023-03-31,62.08,63.33,61.86,63.16,60.33,2414449,2414449,1.08,1.74,62.6075,"March 31, 23",0.0174,,,,,
2023-03-30,61.43,61.74,60.71,61.45,58.69,2559829,2559829,0.02,0.03255738,61.3325,"March 30, 23",0.0003255738,,,,,
2023-03-29,60.03,60.7,59.46,60.66,57.94,2869700,2869700,0.63,1.05,60.2125,"March 29, 23",0.0105,,,,,
2023-03-28,58.92,59.4,58.42,59.1,56.45,1269200,1269200,0.18,0.3055,58.96,"March 28, 23",0.003055,,,,,
2023-03-27,58.05,59.47,57.31,58.95,56.3,2479207,2479207,0.9,1.55,58.445,"March 27, 23",0.0155,,,,,
2023-03-24,56.59,57.56,55.16,57.54,54.96,3389548,3389548,0.95,1.68,56.7125,"March 24, 23",0.0168,,,,,
2023-03-23,59.11,60.07,57.26,57.7,55.11,3621449,3621449,-1.41,-2.39,58.535,"March 23, 23",-0.0239,,,,,
2023-03-22,60.55,61.68,58.77,58.93,56.29,3235587,3235587,-1.62,-2.68,59.9825,"March 22, 23",-0.0268,,,,,
2023-03-21,59.44,61.76,58.94,60.71,57.99,5075100,5075100,1.27,2.14,60.2125,"March 21, 23",0.0214,,,,,
2023-03-20,57.43,57.92,55.88,56.81,54.26,4269042,4269042,-0.62,-1.08,57.01,"March 20, 23",-0.0108,,,,,
2023-03-17,57.79,58.2,55.53,56.53,53.99,6167800,6167800,-1.26,-2.18,57.0125,"March 17, 23",-0.0218,,,,,
2023-03-16,56.77,59.75,56.05,58.75,56.11,5817907,5817907,1.98,3.49,57.83,"March 16, 23",0.0349,,,,,
2023-03-15,57.5,58.13,56.46,57.61,55.03,8585100,8585100,0.11,0.1913,57.425,"March 15, 23",0.001913,,,,,
2023-03-14,59.67,61.1,58.51,59.76,57.08,9980066,9980066,0.09,0.15083,59.76,"March 14, 23",0.0015083,,,,,
2023-03-13,59.76,60.45,56.16,58.47,55.85,11249100,11249100,-1.29,-2.16,58.71,"March 13, 23",-0.0216,,,,,
2023-03-10,67,67.26,59.74,60.29,57.58,11398300,11398300,-6.71,-10.01,63.5725,"March 10, 23",-0.1001,,,,,
2023-03-09,71.1,71.54,67.27,67.37,64.35,2027125,2027125,-3.73,-5.25,69.32,"March 09, 23",-0.0525,,,,,
2023-03-08,71.16,71.71,70.81,71.23,68.03,1628637,1628637,0.07,0.09836987,71.2275,"March 08, 23",0.0009836987,,,,,
2023-03-07,72.05,72.69,71.01,71.2,68.01,1551300,1551300,-0.85,-1.18,71.7375,"March 07, 23",-0.0118,,,,,
2023-03-06,73.17,73.77,72.14,72.54,69.29,1953100,1953100,-0.63,-0.86101,72.905,"March 06, 23",-0.0086101,,,,,
2023-03-03,72.66,73.26,72.45,73.11,69.83,2205329,2205329,0.45,0.61932,72.87,"March 03, 23",0.0061932,,,,,
2023-03-02,70.88,72.6,69.75,72.38,69.13,1943600,1943600,1.5,2.12,71.4025,"March 02, 23",0.0212,,,,,
2023-03-01,70.52,72.57,70.24,71.94,68.71,2414736,2414736,1.42,2.01,71.3175,"March 01, 23",0.0201,,,,,
2023-02-28,70.85,71.5,70.48,70.9,67.72,2173843,2173843,0.05,0.07057163,70.9325,"February 28, 23",0.0007057163,,,,,
2023-02-27,71.61,72.6,69.93,70.42,67.26,2001214,2001214,-1.19,-1.66,71.14,"February 27, 23",-0.0166,,,,,
2023-02-24,70.05,70.99,69.76,70.87,67.69,2156500,2156500,0.82,1.17,70.4175,"February 24, 23",0.0117,,,,,
2023-02-23,71.06,72.23,70.8,71.21,68.01,2191600,2191600,0.15,0.21109,71.325,"February 23, 23",0.0021109,,,,,
2023-02-22,69.5,70.84,69.06,70.27,67.12,2104100,2104100,0.77,1.11,69.9175,"February 22, 23",0.0111,,,,,
2023-02-21,70.36,70.63,69.1,69.35,66.24,2519600,2519600,-1.01,-1.44,69.86,"February 21, 23",-0.0144,,,,,
2023-02-17,70.88,72.23,70.8,71.44,68.23,2570507,2570507,0.56,0.79007,71.3375,"February 17, 23",0.0079007,2023-02-21,2023-02-09,2023-02-28,0.4,0.4
2023-02-16,71.03,72.91,70.71,72.09,68.47,1689533,1689533,1.06,1.49,71.685,"February 16, 23",0.0149,,,,,
2023-02-15,70.56,72.44,70.12,72.43,68.79,2119311,2119311,1.87,2.65,71.3875,"February 15, 23",0.0265,,,,,
2023-02-14,71,73.13,70.74,71.66,68.06,3431400,3431400,0.66,0.92958,71.6325,"February 14, 23",0.0092958,,,,,
2023-02-13,70.49,71.47,70.13,71.07,67.5,3445302,3445302,0.58,0.82281,70.79,"February 13, 23",0.0082281,,,,,
2023-02-10,67.76,71.24,67.76,70.66,67.11,2877327,2877327,2.9,4.28,69.355,"February 10, 23",0.0428,,,,,
2023-02-09,70,71.44,67.73,68.4,64.96,6694426,6694426,-1.6,-2.29,69.3925,"February 09, 23",-0.0229,,,,,
2023-02-08,72.28,74.63,72.28,73.89,70.18,2302700,2302700,1.61,2.23,73.27,"February 08, 23",0.0223,,,,,
2023-02-07,71.83,73.71,71.45,73.35,69.67,2083100,2083100,1.52,2.12,72.585,"February 07, 23",0.0212,,,,,
2023-02-06,71.9,72.26,71.19,72.14,68.52,2069200,2069200,0.24,0.3338,71.8725,"February 06, 23",0.003338,,,,,
2023-02-03,71.45,74.33,71.21,73.4,69.71,2254653,2254653,1.95,2.73,72.5975,"February 03, 23",0.0273,,,,,
2023-02-02,73.64,74.12,70.94,72.15,68.53,3166509,3166509,-1.49,-2.02,72.7125,"February 02, 23",-0.0202,,,,,
2023-02-01,70.84,73.21,70.54,72.52,68.88,2740517,2740517,1.68,2.37,71.7775,"February 01, 23",0.0237,,,,,
2023-01-31,69.1,70.81,68.65,70.78,67.23,2052720,2052720,1.68,2.43,69.835,"January 31, 23",0.0243,,,,,
2023-01-30,70.49,70.49,69.08,69.26,65.78,1811300,1811300,-1.23,-1.74,69.83,"January 30, 23",-0.0174,,,,,
2023-01-27,69.97,71.34,69.67,70.82,67.26,1775388,1775388,0.85,1.21,70.45,"January 27, 23",0.0121,,,,,
2023-01-26,68.13,70.51,67.83,70.43,66.89,3533238,3533238,2.3,3.38,69.225,"January 26, 23",0.0338,,,,,
2023-01-25,66.44,67.92,65.68,67.6,64.21,1696800,1696800,1.16,1.75,66.91,"January 25, 23",0.0175,,,,,
2023-01-24,67.8,69.03,67.6,67.7,64.3,2599800,2599800,-0.1,-0.14749,68.0325,"January 24, 23",-0.0014749,,,,,
2023-01-23,67.07,69.62,66.51,68.84,65.38,2826000,2826000,1.77,2.64,68.01,"January 23, 23",0.0264,,,,,
2023-01-20,66.38,67.34,65.74,67.07,63.7,1333312,1333312,0.69,1.04,66.6325,"January 20, 23",0.0104,,,,,
2023-01-19,67.03,67.74,65.08,65.78,62.48,2580638,2580638,-1.25,-1.86,66.4075,"January 19, 23",-0.0186,,,,,
2023-01-18,69.09,69.57,67.95,68.03,64.61,2054600,2054600,-1.06,-1.53,68.66,"January 18, 23",-0.0153,,,,,
2023-01-17,69.34,69.96,68.81,69.09,65.62,1874100,1874100,-0.25,-0.36054,69.3,"January 17, 23",-0.0036054,,,,,
2023-01-13,67.49,69.88,67.3,69.71,66.21,1873000,1873000,2.22,3.29,68.595,"January 13, 23",0.0329,,,,,
2023-01-12,68,69.32,67.7,68.44,65,2761237,2761237,0.44,0.64706,68.365,"January 12, 23",0.0064706,,,,,
2023-01-11,67.5,67.97,66.99,67.68,64.28,2009145,2009145,0.18,0.26667,67.535,"January 11, 23",0.0026667,,,,,
2023-01-10,65.31,66.76,65.3,66.52,63.18,1249500,1249500,1.21,1.85,65.9725,"January 10, 23",0.0185,,,,,
2023-01-09,64.5,66.23,64.43,65.32,62.04,2391438,2391438,0.82,1.27,65.12,"January 09, 23",0.0127,,,,,
2023-01-06,63.71,64.34,62.64,64.33,61.1,1727123,1727123,0.62,0.97316,63.755,"January 06, 23",0.0097316,,,,,
2023-01-05,63.18,63.96,62.87,62.95,59.79,1441500,1441500,-0.23,-0.36404,63.24,"January 05, 23",-0.0036404,,,,,
2023-01-04,63.65,64.42,62.99,64.36,61.13,2096343,2096343,0.71,1.12,63.855,"January 04, 23",0.0112,,,,,
2023-01-03,63.22,64.69,62.17,62.81,59.66,1847260,1847260,-0.41,-0.64853,63.2225,"January 03, 23",-0.0064853,,,,,
2022-12-30,62.31,63.81,62.31,63.79,60.59,1441700,1441700,1.48,2.38,63.055,"December 30, 22",0.0238,,,,,
2022-12-29,63.02,64.14,62.52,63.57,60.38,1171334,1171334,0.55,0.87274,63.3125,"December 29, 22",0.0087274,,,,,
2022-12-28,63.4,63.88,62.44,62.52,59.38,1255947,1255947,-0.88,-1.39,63.06,"December 28, 22",-0.0139,,,,,
2022-12-27,64.33,64.71,63.35,63.41,60.23,984366,984366,-0.92,-1.43,63.95,"December 27, 22",-0.0143,,,,,
2022-12-23,63.73,64.43,63.32,64.25,61.02,778730,778730,0.52,0.81594,63.9325,"December 23, 22",0.0081594,,,,,
2022-12-22,63.81,64.1,62.58,63.77,60.57,1223026,1223026,-0.04,-0.0626861,63.565,"December 22, 22",-0.000626861,,,,,
2022-12-21,63.47,64.72,63.15,64.54,61.3,1868634,1868634,1.07,1.69,63.97,"December 21, 22",0.0169,,,,,
2022-12-20,62.41,63.21,61.95,62.7,59.55,1538936,1538936,0.29,0.46467,62.5675,"December 20, 22",0.0046467,,,,,
2022-12-19,62.52,62.89,61.85,62.33,59.2,1746355,1746355,-0.19,-0.3039,62.3975,"December 19, 22",-0.003039,,,,,
2022-12-16,63.25,63.86,61.91,62.51,59.37,4138700,4138700,-0.74,-1.17,62.8825,"December 16, 22",-0.0117,,,,,
2022-12-15,64.7,65.17,63.42,64.06,60.84,2227370,2227370,-0.64,-0.98918,64.3375,"December 15, 22",-0.0098918,,,,,
2022-12-14,65.4,66.96,64.97,66.08,62.76,1877100,1877100,0.68,1.04,65.8525,"December 14, 22",0.0104,,,,,
2022-12-13,66.34,67.31,64.98,65.44,62.15,3364626,3364626,-0.9,-1.36,66.0175,"December 13, 22",-0.0136,,,,,
2022-12-12,62.96,64.1,62.64,64.07,60.85,1906250,1906250,1.11,1.76,63.4425,"December 12, 22",0.0176,,,,,
2022-12-09,62.44,64,62.43,62.88,59.72,1630100,1630100,0.44,0.70468,62.9375,"December 09, 22",0.0070468,,,,,
2022-12-08,62.02,62.88,61.59,62.83,59.67,2100000,2100000,0.81,1.31,62.33,"December 08, 22",0.0131,,,,,
2022-12-07,62.84,63.1,61.25,61.39,58.31,2470800,2470800,-1.45,-2.31,62.145,"December 07, 22",-0.0231,,,,,
2022-12-06,64.27,64.7,62.73,63.24,60.06,3151500,3151500,-1.03,-1.6,63.735,"December 06, 22",-0.016,,,,,
2022-12-05,67.5,68.3,63.63,64.5,61.26,3410549,3410549,-3,-4.44,65.9825,"December 05, 22",-0.0444,,,,,
2022-12-02,68.16,69.58,67.61,68.25,64.82,2277500,2277500,0.09,0.13204,68.4,"December 02, 22",0.0013204,,,,,
2022-12-01,68.47,69.9,68.36,69.22,65.74,3729700,3729700,0.75,1.1,68.9875,"December 01, 22",0.011,,,,,
2022-11-30,66.35,69.41,66.16,69.39,65.91,5002809,5002809,3.04,4.58,67.8275,"November 30, 22",0.0458,,,,,
2022-11-29,65.55,66.08,65.11,65.85,62.54,1973800,1973800,0.3,0.45767,65.6475,"November 29, 22",0.0045767,,,,,
2022-11-28,65.7,66.26,64.9,65.01,61.75,2287122,2287122,-0.69,-1.05,65.4675,"November 28, 22",-0.0105,,,,,
2022-11-25,65.29,66.72,65.03,66.46,63.12,1016946,1016946,1.17,1.79,65.875,"November 25, 22",0.0179,,,,,
2022-11-23,64.68,65.72,64.68,65.32,62.04,1963901,1963901,0.64,0.98949,65.1,"November 23, 22",0.0098949,,,,,
2022-11-22,63.13,64.81,62.58,64.76,61.51,2218800,2218800,1.63,2.58,63.82,"November 22, 22",0.0258,,,,,
2022-11-21,61.54,63.07,61.4,62.64,59.49,1477112,1477112,1.1,1.79,62.1625,"November 21, 22",0.0179,,,,,
2022-11-18,62.3,62.7,61.28,61.94,58.83,1691300,1691300,-0.36,-0.57785,62.055,"November 18, 22",-0.0057785,,,,,
2022-11-17,61.19,62.1,60.7,61.59,58.5,1852800,1852800,0.4,0.6537,61.395,"November 17, 22",0.006537,,,,,
2022-11-16,63.1,63.68,61.62,62.36,59.23,1762246,1762246,-0.74,-1.17,62.69,"November 16, 22",-0.0117,2022-11-17,2022-11-02,2022-11-30,0.4,0.4
2022-11-15,64.39,65.73,63.7,64.54,60.92,2897944,2897944,0.15,0.23296,64.59,"November 15, 22",0.0023296,,,,,
2022-11-14,64.27,65.4,62.57,62.57,59.06,2547520,2547520,-1.7,-2.65,63.7025,"November 14, 22",-0.0265,,,,,
2022-11-11,64.82,65.88,64.43,65.22,61.56,3787500,3787500,0.4,0.61709,65.0875,"November 11, 22",0.0061709,,,,,
2022-11-10,64.34,66.27,63.88,64.23,60.63,5560311,5560311,-0.11,-0.17097,64.68,"November 10, 22",-0.0017097,,,,,
2022-11-09,62.83,63.42,60.94,61.01,57.59,3252418,3252418,-1.82,-2.9,62.05,"November 09, 22",-0.029,,,,,
2022-11-08,63.01,64.8,62.41,63.71,60.14,2559200,2559200,0.7,1.11,63.4825,"November 08, 22",0.0111,,,,,
2022-11-07,63,63.43,62.18,63.15,59.61,3104238,3104238,0.15,0.2381,62.94,"November 07, 22",0.002381,,,,,
2022-11-04,61.45,63.34,60.88,62.58,59.07,3327268,3327268,1.13,1.84,62.0625,"November 04, 22",0.0184,,,,,
2022-11-03,58.46,61.91,57.91,60.53,57.13,3857610,3857610,2.07,3.54,59.7025,"November 03, 22",0.0354,,,,,
2022-11-02,58.5,61.7,58.01,59.43,56.1,5103219,5103219,0.93,1.59,59.41,"November 02, 22",0.0159,,,,,
2022-11-01,56.35,58.03,56.12,57.17,53.96,3180600,3180600,0.82,1.46,56.9175,"November 01, 22",0.0146,,,,,
2022-10-31,55.08,56,54.56,55.36,52.25,2667426,2667426,0.28,0.50835,55.25,"October 31, 22",0.0050835,,,,,
2022-10-28,54.02,55.65,53.53,55.63,52.51,2430100,2430100,1.61,2.98,54.7075,"October 28, 22",0.0298,,,,,
2022-10-27,54.49,55.21,54.11,54.29,51.24,2639300,2639300,-0.2,-0.36704,54.525,"October 27, 22",-0.0036704,,,,,
2022-10-26,54.09,55.55,53.9,54.14,51.1,1708150,1708150,0.05,0.09243853,54.42,"October 26, 22",0.0009243853,,,,,
2022-10-25,51.81,54.4,51.81,54.31,51.26,2220235,2220235,2.5,4.83,53.0825,"October 25, 22",0.0483,,,,,
2022-10-24,51.51,52.05,50.38,51.73,48.83,2265403,2265403,0.22,0.4271,51.4175,"October 24, 22",0.004271,,,,,
2022-10-21,49.21,51.25,48.63,51.2,48.33,1999400,1999400,1.99,4.04,50.0725,"October 21, 22",0.0404,,,,,
2022-10-20,49.42,50.99,48.79,49.15,46.39,1838500,1838500,-0.27,-0.54634,49.5875,"October 20, 22",-0.0054634,,,,,
2022-10-19,49.78,50.15,49.03,49.46,46.69,1767900,1767900,-0.32,-0.64283,49.605,"October 19, 22",-0.0064283,,,,,
2022-10-18,50.23,51.38,49.62,50.25,47.43,1624428,1624428,0.02,0.03981684,50.37,"October 18, 22",0.0003981684,,,,,
2022-10-17,48.76,49.48,48.45,48.92,46.18,2264100,2264100,0.16,0.32814,48.9025,"October 17, 22",0.0032814,,,,,
2022-10-14,49.21,49.59,47.28,47.36,44.7,2134242,2134242,-1.85,-3.76,48.36,"October 14, 22",-0.0376,,,,,
2022-10-13,47.04,49.78,45.62,48.56,45.84,5415900,5415900,1.52,3.23,47.75,"October 13, 22",0.0323,,,,,
2022-10-12,47.39,48.49,46.68,48.3,45.59,2141400,2141400,0.91,1.92,47.715,"October 12, 22",0.0192,,,,,
2022-10-11,48.5,48.69,47.23,47.68,45.01,2912051,2912051,-0.82,-1.69,48.025,"October 11, 22",-0.0169,,,,,
2022-10-10,49.3,49.78,47.88,48.55,45.83,1672800,1672800,-0.75,-1.52,48.8775,"October 10, 22",-0.0152,,,,,
2022-10-07,50.35,50.54,48.23,48.77,46.03,2330300,2330300,-1.58,-3.14,49.4725,"October 07, 22",-0.0314,,,,,
2022-10-06,51.26,52.25,50.73,51.01,48.15,1485000,1485000,-0.25,-0.48771,51.3125,"October 06, 22",-0.0048771,,,,,
2022-10-05,50.74,51.97,50.36,51.63,48.73,1881300,1881300,0.89,1.75,51.175,"October 05, 22",0.0175,,,,,
2022-10-04,50.16,52.09,49.62,51.93,49.02,2645200,2645200,1.77,3.53,50.95,"October 04, 22",0.0353,,,,,
2022-10-03,47.42,49.35,46.6,48.93,46.19,3561900,3561900,1.51,3.18,48.075,"October 03, 22",0.0318,,,,,
2022-09-30,47.65,48.12,46.43,46.5,43.89,3011400,3011400,-1.15,-2.41,47.175,"September 30, 22",-0.0241,,,,,
2022-09-29,49.13,49.15,46.94,47.63,44.96,2383030,2383030,-1.5,-3.05,48.2125,"September 29, 22",-0.0305,,,,,
2022-09-28,48.93,50.38,48.46,50.05,47.24,2073800,2073800,1.12,2.29,49.455,"September 28, 22",0.0229,,,,,
