date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,recordDate,adjDividend,dividend
2021-11-11,164.81,166.39,163.4,166.37,143.47,595833,595833,1.56,0.94654,165.2425,"November 11, 21",0.0094654,,,,,
2021-11-10,162.6,164.94,162.6,164.6,141.94,554400,554400,2,1.23,163.685,"November 10, 21",0.0123,,,,,
2021-11-09,162.35,163.11,161.33,162.95,140.52,279007,279007,0.6,0.36957,162.435,"November 09, 21",0.0036957,,,,,
2021-11-08,161.77,162.31,159.89,161.86,139.58,326533,326533,0.09,0.05563454,161.4575,"November 08, 21",0.0005563454,,,,,
2021-11-05,160.73,161.85,159.95,161.38,139.16,275500,275500,0.65,0.4044,160.9775,"November 05, 21",0.004044,,,,,
2021-11-04,163.32,163.32,159.71,160.52,138.42,532500,532500,-2.8,-1.71,161.7175,"November 04, 21",-0.0171,,,,,
2021-11-03,162.34,164.2,161.86,163.32,140.84,749100,749100,0.98,0.60367,162.93,"November 03, 21",0.0060367,,,,,
2021-11-02,161.95,162.8,160.01,161.57,139.33,524500,524500,-0.38,-0.23464,161.5825,"November 02, 21",-0.0023464,,,,,
2021-11-01,163.32,163.64,157.59,161.54,139.3,534804,534804,-1.78,-1.09,161.5225,"November 01, 21",-0.0109,,,,,
2021-10-29,162.85,164.24,160.1,163.1,140.65,783200,783200,0.25,0.15352,162.5725,"October 29, 21",0.0015352,,,,,
2021-10-28,160.04,162.99,160.04,162.85,140.43,545500,545500,2.81,1.76,161.48,"October 28, 21",0.0176,,,,,
2021-10-27,159.65,159.76,158.46,159.44,137.49,580400,580400,-0.21,-0.13154,159.3275,"October 27, 21",-0.0013154,,,,,
2021-10-26,158.1,159.93,156.47,159.28,137.35,428400,428400,1.18,0.74636,158.445,"October 26, 21",0.0074636,,,,,
2021-10-25,159.41,159.41,157.31,157.9,136.16,332600,332600,-1.51,-0.94724,158.5075,"October 25, 21",-0.0094724,,,,,
2021-10-22,158.81,159.82,158.16,159.05,137.16,324745,324745,0.24,0.15112,158.96,"October 22, 21",0.0015112,,,,,
2021-10-21,157.74,158.42,157.05,158.33,136.53,244912,244912,0.59,0.37403,157.885,"October 21, 21",0.0037403,,,,,
2021-10-20,156.15,157.99,156.09,157.97,136.22,328144,328144,1.82,1.17,157.05,"October 20, 21",0.0117,,,,,
2021-10-19,159.43,159.43,155.9,156,134.53,415847,415847,-3.43,-2.15,157.69,"October 19, 21",-0.0215,,,,,
2021-10-18,156.56,159.04,155.94,158.93,137.05,629600,629600,2.37,1.51,157.6175,"October 18, 21",0.0151,,,,,
2021-10-15,158.63,159.43,156.16,156.91,135.31,398304,398304,-1.72,-1.08,157.7825,"October 15, 21",-0.0108,,,,,
2021-10-14,157.62,158.83,156.91,158.48,136.66,494200,494200,0.86,0.54562,157.96,"October 14, 21",0.0054562,,,,,
2021-10-13,154.44,156.91,153.6,156.75,135.17,680800,680800,2.31,1.5,155.425,"October 13, 21",0.015,,,,,
2021-10-12,152.36,154.69,151.03,154.19,132.96,903900,903900,1.83,1.2,153.0675,"October 12, 21",0.012,,,,,
2021-10-11,150.5,151.79,149.54,151.07,130.27,231700,231700,0.57,0.37874,150.725,"October 11, 21",0.0037874,,,,,
2021-10-08,151.81,152.33,150.55,150.81,130.05,298945,298945,-1,-0.65872,151.375,"October 08, 21",-0.0065872,,,,,
2021-10-07,152.81,153.94,151.76,152.1,131.16,423728,423728,-0.71,-0.46463,152.6525,"October 07, 21",-0.0046463,,,,,
2021-10-06,150.71,152.85,147.2,152.81,131.77,545233,545233,2.1,1.39,150.8925,"October 06, 21",0.0139,,,,,
2021-10-05,152.19,152.19,150.2,151.4,130.56,747706,747706,-0.79,-0.51909,151.495,"October 05, 21",-0.0051909,,,,,
2021-10-04,149.19,151.55,148.75,151.33,130.5,492900,492900,2.14,1.43,150.205,"October 04, 21",0.0143,,,,,
2021-10-01,148.55,150.54,146.73,149.54,128.95,327623,327623,0.99,0.66644,148.84,"October 01, 21",0.0066644,,,,,
2021-09-30,150.79,151.06,147.43,147.47,127.17,529900,529900,-3.32,-2.2,149.1875,"September 30, 21",-0.022,,,,,
2021-09-29,148.08,150.72,148.03,150.09,129.43,797300,797300,2.01,1.36,149.23,"September 29, 21",0.0136,2021-09-15,2021-10-18,2021-09-30,0.83,0.83
2021-09-28,146.16,148.65,145.41,148.08,126.98,739116,739116,1.92,1.31,147.075,"September 28, 21",0.0131,,,,,
2021-09-27,151.17,151.45,147.17,147.23,126.25,557100,557100,-3.94,-2.61,149.255,"September 27, 21",-0.0261,,,,,
2021-09-24,150.79,152.02,149.71,149.75,128.41,399207,399207,-1.04,-0.6897,150.5675,"September 24, 21",-0.006897,,,,,
2021-09-23,151.9,152.77,150.66,151.1,129.57,433100,433100,-0.8,-0.52666,151.6075,"September 23, 21",-0.0052666,,,,,
2021-09-22,151.07,151.89,150.55,150.75,129.27,976407,976407,-0.32,-0.21182,151.065,"September 22, 21",-0.0021182,,,,,
2021-09-21,149.72,151.8,149.68,150.15,128.76,837537,837537,0.43,0.2872,150.3375,"September 21, 21",0.002872,,,,,
2021-09-20,146.99,149.58,146.12,148.69,127.5,698509,698509,1.7,1.16,147.845,"September 20, 21",0.0116,,,,,
2021-09-17,151.06,151.14,148.33,148.35,127.21,1308622,1308622,-2.71,-1.79,149.72,"September 17, 21",-0.0179,,,,,
2021-09-16,150.76,151.55,149.42,150.55,129.1,405400,405400,-0.21,-0.13929,150.57,"September 16, 21",-0.0013929,,,,,
2021-09-15,151.35,152.75,150.74,151.11,129.58,573900,573900,-0.24,-0.15857,151.4875,"September 15, 21",-0.0015857,,,,,
2021-09-14,150.99,151.89,150.06,151.13,129.6,564235,564235,0.14,0.09272137,151.0175,"September 14, 21",0.0009272137,,,,,
2021-09-13,150.31,151.55,150.03,150.39,128.96,404400,404400,0.08,0.05322334,150.57,"September 13, 21",0.0005322334,,,,,
2021-09-10,150.47,151.91,149.81,149.83,128.48,1106202,1106202,-0.64,-0.42533,150.505,"September 10, 21",-0.0042533,,,,,
2021-09-09,152.65,152.99,150.35,150.52,129.07,945007,945007,-2.13,-1.4,151.6275,"September 09, 21",-0.014,,,,,
2021-09-08,149.62,154.05,149.03,153.14,131.32,871500,871500,3.52,2.35,151.46,"September 08, 21",0.0235,,,,,
2021-09-07,153.44,153.44,149.28,150.47,129.03,723017,723017,-2.97,-1.94,151.6575,"September 07, 21",-0.0194,,,,,
2021-09-03,152.6,153.84,151.55,153.44,131.58,608616,608616,0.84,0.55046,152.8575,"September 03, 21",0.0055046,,,,,
2021-09-02,152.86,153.36,151.57,153,131.2,1063800,1063800,0.14,0.09158707,152.6975,"September 02, 21",0.0009158707,,,,,
2021-09-01,150.94,153,150.69,152.51,130.78,1585128,1585128,1.57,1.04,151.785,"September 01, 21",0.0104,,,,,
2021-08-31,148.69,150.28,148.36,150.04,128.66,1113337,1113337,1.35,0.90793,149.3425,"August 31, 21",0.0090793,,,,,
2021-08-30,147.41,149.03,146.18,148.79,127.59,909928,909928,1.38,0.93616,147.8525,"August 30, 21",0.0093616,,,,,
2021-08-27,146.46,147.74,145.83,146.76,125.85,509431,509431,0.3,0.20483,146.6975,"August 27, 21",0.0020483,,,,,
2021-08-26,144.47,146.57,144.24,145.71,124.95,503007,503007,1.24,0.85831,145.2475,"August 26, 21",0.0085831,,,,,
2021-08-25,142.33,145.48,141.8,144.22,123.67,668041,668041,1.89,1.33,143.4575,"August 25, 21",0.0133,,,,,
2021-08-24,144.68,145.14,141.7,142.5,122.2,923946,923946,-2.18,-1.51,143.505,"August 24, 21",-0.0151,,,,,
2021-08-23,146.87,147.45,144.5,144.59,123.99,706918,706918,-2.28,-1.55,145.8525,"August 23, 21",-0.0155,,,,,
2021-08-20,146.37,147.62,145.41,146.7,125.8,546700,546700,0.33,0.22546,146.525,"August 20, 21",0.0022546,,,,,
2021-08-19,145.66,147.13,145.15,146.96,126.02,292300,292300,1.3,0.89249,146.225,"August 19, 21",0.0089249,,,,,
2021-08-18,146.25,146.99,145.36,146.25,125.41,479900,479900,0,0,146.2125,"August 18, 21",0,,,,,
2021-08-17,146.75,147.08,144.88,146.67,125.77,446200,446200,-0.08,-0.05451448,146.345,"August 17, 21",-0.0005451448,,,,,
2021-08-16,145.88,147.45,144.89,146.88,125.95,305403,305403,1,0.68549,146.275,"August 16, 21",0.0068549,,,,,
2021-08-13,145.19,146.19,144.5,146,125.2,337400,337400,0.81,0.55789,145.47,"August 13, 21",0.0055789,,,,,
2021-08-12,144.72,145.25,143.56,145.02,124.36,263400,263400,0.3,0.2073,144.6375,"August 12, 21",0.002073,,,,,
2021-08-11,143.61,144.74,143.15,144.29,123.73,527217,527217,0.68,0.4735,143.9475,"August 11, 21",0.004735,,,,,
2021-08-10,146.23,146.57,142.74,143.14,122.74,1023324,1023324,-3.09,-2.11,144.67,"August 10, 21",-0.0211,,,,,
2021-08-09,147.3,147.3,145.56,146.06,125.25,697734,697734,-1.24,-0.84182,146.555,"August 09, 21",-0.0084182,,,,,
2021-08-06,149.75,149.99,147.6,147.87,126.8,560748,560748,-1.88,-1.26,148.8025,"August 06, 21",-0.0126,,,,,
2021-08-05,148.67,149.48,147.12,149.07,127.83,506716,506716,0.4,0.26905,148.585,"August 05, 21",0.0026905,,,,,
2021-08-04,148.96,149,147.29,147.99,126.9,588750,588750,-0.97,-0.65118,148.31,"August 04, 21",-0.0065118,,,,,
2021-08-03,150,150.57,147.23,148.37,127.23,724527,724527,-1.63,-1.09,149.0425,"August 03, 21",-0.0109,,,,,
2021-08-02,150.25,151.48,149.54,150.12,128.73,458924,458924,-0.13,-0.08652246,150.3475,"August 02, 21",-0.0008652246,,,,,
2021-07-30,151.65,152.63,147.06,149.39,128.1,704600,704600,-2.26,-1.49,150.1825,"July 30, 21",-0.0149,,,,,
2021-07-29,145.99,149.08,145.86,148.75,127.55,713143,713143,2.76,1.89,147.42,"July 29, 21",0.0189,,,,,
2021-07-28,146.66,147.6,145.71,146.08,125.27,695844,695844,-0.58,-0.39547,146.5125,"July 28, 21",-0.0039547,,,,,
2021-07-27,146.11,147.93,145.15,146.84,125.92,555529,555529,0.73,0.49962,146.5075,"July 27, 21",0.0049962,,,,,
2021-07-26,147.05,147.77,145.76,146.32,125.47,318200,318200,-0.73,-0.49643,146.725,"July 26, 21",-0.0049643,,,,,
2021-07-23,145.8,147.45,145.8,147.23,126.25,328800,328800,1.43,0.9808,146.57,"July 23, 21",0.009808,,,,,
2021-07-22,146.3,146.75,145.39,145.95,125.15,335702,335702,-0.35,-0.23923,146.0975,"July 22, 21",-0.0023923,,,,,
2021-07-21,146.5,147.49,146.09,146.4,125.54,499923,499923,-0.1,-0.06825939,146.62,"July 21, 21",-0.0006825939,,,,,
2021-07-20,143.76,147.85,142.93,146.79,125.87,754300,754300,3.03,2.11,145.3325,"July 20, 21",0.0211,,,,,
2021-07-19,143.32,144.15,141.41,142.92,122.56,604029,604029,-0.4,-0.2791,142.95,"July 19, 21",-0.002791,,,,,
2021-07-16,143.82,144.55,143.03,144.02,123.5,818600,818600,0.2,0.13906,143.855,"July 16, 21",0.0013906,,,,,
2021-07-15,141.97,143.15,141.02,143.04,122.66,538522,538522,1.07,0.75368,142.295,"July 15, 21",0.0075368,,,,,
2021-07-14,141.06,142.42,140.42,141.98,121.75,437900,437900,0.92,0.6522,141.47,"July 14, 21",0.006522,,,,,
2021-07-13,141.81,143.04,140.21,140.91,120.83,338629,338629,-0.9,-0.63465,141.4925,"July 13, 21",-0.0063465,,,,,
2021-07-12,140.91,142.54,140.72,142.15,121.9,475426,475426,1.24,0.87999,141.58,"July 12, 21",0.0087999,,,,,
2021-07-09,139.88,141.2,138.92,141.18,121.06,779728,779728,1.3,0.92937,140.295,"July 09, 21",0.0092937,,,,,
2021-07-08,136.25,138.98,136.12,138.83,119.05,448900,448900,2.58,1.89,137.545,"July 08, 21",0.0189,,,,,
2021-07-07,136.55,138.14,135.7,137.36,117.79,617100,617100,0.81,0.59319,136.9375,"July 07, 21",0.0059319,,,,,
2021-07-06,134.2,137.07,132.82,136.82,117.32,544349,544349,2.62,1.95,135.2275,"July 06, 21",0.0195,,,,,
2021-07-02,133.94,135.25,132.82,134.23,115.1,536622,536622,0.29,0.21651,134.06,"July 02, 21",0.0021651,,,,,
2021-07-01,132.58,134.55,132.26,133.49,114.47,546320,546320,0.91,0.68638,133.22,"July 01, 21",0.0068638,,,,,
2021-06-30,134.12,134.84,132.48,132.67,113.77,513027,513027,-1.45,-1.08,133.5275,"June 30, 21",-0.0108,,,,,
2021-06-29,133.9,134.89,133.66,133.95,114.86,319939,319939,0.05,0.0373413,134.1,"June 29, 21",0.000373413,2021-06-15,2021-07-16,2021-06-30,0.83,0.83
2021-06-28,135.27,135.38,133.27,134.78,114.86,444011,444011,-0.49,-0.36224,134.675,"June 28, 21",-0.0036224,,,,,
2021-06-25,134.44,135.58,134.29,135.22,115.23,726237,726237,0.78,0.58018,134.8825,"June 25, 21",0.0058018,,,,,
2021-06-24,135.63,135.97,134.07,134.98,115.03,519700,519700,-0.65,-0.47925,135.1625,"June 24, 21",-0.0047925,,,,,
2021-06-23,134.61,136.01,134.19,135.29,115.29,638600,638600,0.68,0.50516,135.025,"June 23, 21",0.0050516,,,,,
2021-06-22,135.62,135.72,134.53,134.98,115.03,512000,512000,-0.64,-0.47191,135.2125,"June 22, 21",-0.0047191,,,,,
2021-06-21,133.35,135.67,132.76,135.44,115.42,828135,828135,2.09,1.57,134.305,"June 21, 21",0.0157,,,,,
2021-06-18,134.4,135.21,132.51,132.61,113.01,1271923,1271923,-1.79,-1.33,133.6825,"June 18, 21",-0.0133,,,,,
2021-06-17,133.37,134.8,132.86,134.5,114.62,517503,517503,1.13,0.84727,133.8825,"June 17, 21",0.0084727,,,,,
2021-06-16,135.02,135.44,133.63,133.67,113.91,447118,447118,-1.35,-0.99985,134.44,"June 16, 21",-0.0099985,,,,,
2021-06-15,134.77,135.19,134.05,134.44,114.57,507100,507100,-0.33,-0.24486,134.6125,"June 15, 21",-0.0024486,,,,,
2021-06-14,134.2,135.26,133.95,135.19,115.21,831831,831831,0.99,0.7377,134.65,"June 14, 21",0.007377,,,,,
2021-06-11,135.41,135.64,134.29,135.26,115.27,891503,891503,-0.15,-0.11077,135.15,"June 11, 21",-0.0011077,,,,,
2021-06-10,132.76,135.41,132.75,135.04,115.08,792914,792914,2.28,1.72,133.99,"June 10, 21",0.0172,,,,,
2021-06-09,132.6,134.02,131.91,132.83,113.2,1490508,1490508,0.23,0.17345,132.84,"June 09, 21",0.0017345,,,,,
2021-06-08,130.5,132.23,130.04,132.03,112.52,1557900,1557900,1.53,1.17,131.2,"June 08, 21",0.0117,,,,,
2021-06-07,129.82,130.93,129.33,129.96,110.75,1000100,1000100,0.14,0.10784,130.01,"June 07, 21",0.0010784,,,,,
2021-06-04,129.66,129.66,128.45,129.18,110.09,1130100,1130100,-0.48,-0.3702,129.2375,"June 04, 21",-0.003702,,,,,
2021-06-03,129.57,129.94,128.34,129.15,110.06,1008500,1008500,-0.42,-0.32415,129.25,"June 03, 21",-0.0032415,,,,,
2021-06-02,128.37,129.98,128,129.9,110.7,2093500,2093500,1.53,1.19,129.0625,"June 02, 21",0.0119,,,,,
2021-06-01,125.72,127.75,125.11,127.73,108.85,865400,865400,2.01,1.6,126.5775,"June 01, 21",0.016,,,,,
2021-05-28,125.03,125.82,124.21,125.38,106.85,674926,674926,0.35,0.27993,125.11,"May 28, 21",0.0027993,,,,,
2021-05-27,125.88,126.6,124.34,124.58,106.17,903619,903619,-1.3,-1.03,125.35,"May 27, 21",-0.0103,,,,,
2021-05-26,125.3,126.72,125.14,125.76,107.17,654721,654721,0.46,0.36712,125.73,"May 26, 21",0.0036712,,,,,
2021-05-25,124.64,125.96,123.56,125.3,106.78,897900,897900,0.66,0.52953,124.865,"May 25, 21",0.0052953,,,,,
2021-05-24,123.61,125.05,123.51,124.63,106.21,527407,527407,1.02,0.82518,124.2,"May 24, 21",0.0082518,,,,,
2021-05-21,123.01,123.53,122.26,122.91,104.74,715038,715038,-0.1,-0.0812942,122.9275,"May 21, 21",-0.000812942,,,,,
2021-05-20,120.87,123.61,120.65,123.07,104.88,1024628,1024628,2.2,1.82,122.05,"May 20, 21",0.0182,,,,,
2021-05-19,121.75,121.95,120.13,121.78,103.78,723300,723300,0.03,0.02464066,121.4025,"May 19, 21",0.0002464066,,,,,
2021-05-18,122.69,123.28,122.18,122.53,104.42,369443,369443,-0.16,-0.13041,122.67,"May 18, 21",-0.0013041,,,,,
2021-05-17,122.92,123.79,121.86,123.1,104.91,452013,452013,0.18,0.14644,122.9175,"May 17, 21",0.0014644,,,,,
2021-05-14,122.25,123.37,121.93,122.27,104.2,453437,453437,0.02,0.01635992,122.455,"May 14, 21",0.0001635992,,,,,
2021-05-13,119.8,123.2,119.45,122,103.97,745311,745311,2.2,1.84,121.1125,"May 13, 21",0.0184,,,,,
2021-05-12,122.73,123.12,119.45,119.67,101.98,791200,791200,-3.06,-2.49,121.2425,"May 12, 21",-0.0249,,,,,
2021-05-11,122.61,123.06,121.72,122.58,104.46,866339,866339,-0.03,-0.02446782,122.4925,"May 11, 21",-0.0002446782,,,,,
2021-05-10,123.32,124.69,123.16,123.27,105.05,749727,749727,-0.05,-0.04054492,123.61,"May 10, 21",-0.0004054492,,,,,
2021-05-07,120.69,122.8,120.69,122.69,104.56,534814,534814,2,1.66,121.7175,"May 07, 21",0.0166,,,,,
2021-05-06,118.78,121.35,118.78,120.96,103.08,489012,489012,2.18,1.84,119.9675,"May 06, 21",0.0184,,,,,
2021-05-05,119.05,119.05,117.07,118.02,100.58,506000,506000,-1.03,-0.86518,118.2975,"May 05, 21",-0.0086518,,,,,
2021-05-04,119.89,121.23,118.76,119.31,101.68,450100,450100,-0.58,-0.48378,119.7975,"May 04, 21",-0.0048378,,,,,
2021-05-03,121.36,121.42,119.59,119.99,102.26,528300,528300,-1.37,-1.13,120.59,"May 03, 21",-0.0113,,,,,
2021-04-30,119.19,120.73,118.16,120.48,102.67,1015100,1015100,1.29,1.08,119.64,"April 30, 21",0.0108,,,,,
2021-04-29,119,120.18,118.88,120.05,102.31,515300,515300,1.05,0.88235,119.5275,"April 29, 21",0.0088235,,,,,
2021-04-28,119.99,120.26,118.29,118.77,101.22,589700,589700,-1.22,-1.02,119.3275,"April 28, 21",-0.0102,,,,,
2021-04-27,119.91,120.35,119.15,119.61,101.93,632700,632700,-0.3,-0.25019,119.755,"April 27, 21",-0.0025019,,,,,
2021-04-26,118.75,120.69,118.75,119.41,101.76,718081,718081,0.66,0.55579,119.4,"April 26, 21",0.0055579,,,,,
2021-04-23,120,120.35,118.61,118.71,101.16,852000,852000,-1.29,-1.08,119.4175,"April 23, 21",-0.0108,,,,,
2021-04-22,120.89,121.42,119.45,119.77,102.07,991800,991800,-1.12,-0.92646,120.3825,"April 22, 21",-0.0092646,,,,,
2021-04-21,119.76,121.23,119.47,120.65,102.82,682900,682900,0.89,0.74315,120.2775,"April 21, 21",0.0074315,,,,,
2021-04-20,117.12,119.76,117.12,119.49,101.83,761729,761729,2.37,2.02,118.3725,"April 20, 21",0.0202,,,,,
2021-04-19,116.41,117.15,115.77,117.12,99.81,699500,699500,0.71,0.60991,116.6125,"April 19, 21",0.0060991,,,,,
2021-04-16,115.67,116.31,114.97,116.05,98.9,513720,513720,0.38,0.32852,115.75,"April 16, 21",0.0032852,,,,,
2021-04-15,114.08,115.18,113.57,115.13,98.11,430203,430203,1.05,0.92041,114.49,"April 15, 21",0.0092041,,,,,
2021-04-14,113.94,114.41,113.44,113.57,96.78,676900,676900,-0.37,-0.32473,113.84,"April 14, 21",-0.0032473,,,,,
2021-04-13,111.89,113.89,111.57,113.69,96.89,540800,540800,1.8,1.61,112.76,"April 13, 21",0.0161,,,,,
2021-04-12,112.67,112.73,111.41,112.22,95.63,544447,544447,-0.45,-0.3994,112.2575,"April 12, 21",-0.003994,,,,,
2021-04-09,111.89,112.7,111.67,112.33,95.73,524213,524213,0.44,0.39324,112.1475,"April 09, 21",0.0039324,,,,,
2021-04-08,112.67,113.5,111.56,111.62,95.12,507345,507345,-1.05,-0.93193,112.3375,"April 08, 21",-0.0093193,,,,,
2021-04-07,111.49,113.1,111.23,112.97,96.27,647700,647700,1.48,1.33,112.1975,"April 07, 21",0.0133,,,,,
2021-04-06,110.55,111.38,109.76,111.3,94.85,972700,972700,0.75,0.67843,110.7475,"April 06, 21",0.0067843,,,,,
2021-04-05,111.82,112.21,109.23,110.79,94.42,790802,790802,-1.03,-0.92112,111.0125,"April 05, 21",-0.0092112,,,,,
2021-04-01,110.3,111.32,109.65,111.26,94.82,649400,649400,0.96,0.87035,110.6325,"April 01, 21",0.0087035,,,,,
2021-03-31,111.17,111.78,109.86,109.91,93.67,807432,807432,-1.26,-1.13,110.68,"March 31, 21",-0.0113,,,,,
2021-03-30,110.23,111.35,110.09,111.08,94.66,691608,691608,0.85,0.77111,110.6875,"March 30, 21",0.0077111,2021-02-04,2021-03-17,2021-03-31,0.83,0.83
2021-03-29,112.72,113.05,110.27,111.29,94.13,495214,495214,-1.43,-1.27,111.8325,"March 29, 21",-0.0127,,,,,
2021-03-26,110.95,113.22,110.62,113.05,95.62,530531,530531,2.1,1.89,111.96,"March 26, 21",0.0189,,,,,
2021-03-25,109.06,111.05,107.77,110.09,93.12,569725,569725,1.03,0.94443,109.4925,"March 25, 21",0.0094443,,,,,
2021-03-24,109.76,110.65,108.75,109.61,92.71,776400,776400,-0.15,-0.13666,109.6925,"March 24, 21",-0.0013666,,,,,
2021-03-23,107.79,109.84,107.1,108.91,92.12,494714,494714,1.12,1.04,108.41,"March 23, 21",0.0104,,,,,
2021-03-22,106.68,108.63,106.68,108.19,91.51,376128,376128,1.51,1.42,107.545,"March 22, 21",0.0142,,,,,
2021-03-19,111,111.05,107.02,107.02,90.52,1273719,1273719,-3.98,-3.59,109.0225,"March 19, 21",-0.0359,,,,,
2021-03-18,108.81,110.8,108.69,110.72,93.65,977107,977107,1.91,1.76,109.755,"March 18, 21",0.0176,,,,,
2021-03-17,109.7,109.86,108.56,109.45,92.57,851600,851600,-0.25,-0.22789,109.3925,"March 17, 21",-0.0022789,,,,,
2021-03-16,110.53,110.87,108.64,109.7,92.79,727900,727900,-0.83,-0.75093,109.935,"March 16, 21",-0.0075093,,,,,
2021-03-15,107.33,110.58,106.42,110.29,93.28,757148,757148,2.96,2.76,108.655,"March 15, 21",0.0276,,,,,
2021-03-12,103.99,106.77,103.99,106.61,90.17,692600,692600,2.62,2.52,105.34,"March 12, 21",0.0252,,,,,
2021-03-11,103.93,105,103.31,104.05,88.01,830321,830321,0.12,0.11546,104.0725,"March 11, 21",0.0011546,,,,,
2021-03-10,102.43,104.59,101.73,103.82,87.81,582427,582427,1.39,1.36,103.1425,"March 10, 21",0.0136,,,,,
2021-03-09,103.65,105.2,102.33,102.49,86.69,836737,836737,-1.16,-1.12,103.4175,"March 09, 21",-0.0112,,,,,
2021-03-08,103.24,104.91,102.41,103.1,87.2,477600,477600,-0.14,-0.13561,103.415,"March 08, 21",-0.0013561,,,,,
2021-03-05,101.01,103.06,100.29,102.69,86.86,981124,981124,1.68,1.66,101.7625,"March 05, 21",0.0166,,,,,
2021-03-04,103.53,103.53,99.7,100.43,84.94,1142300,1142300,-3.1,-2.99,101.7975,"March 04, 21",-0.0299,,,,,
2021-03-03,102.55,104.2,102.01,103.23,87.31,798900,798900,0.68,0.66309,102.9975,"March 03, 21",0.0066309,,,,,
2021-03-02,103.54,104.67,102.53,103.78,87.78,689625,689625,0.24,0.23179,103.63,"March 02, 21",0.0023179,,,,,
2021-03-01,106,106.73,103.89,104.01,87.97,771500,771500,-1.99,-1.88,105.1575,"March 01, 21",-0.0188,,,,,
2021-02-26,105.72,105.95,104.03,104.15,88.09,626600,626600,-1.57,-1.49,104.9625,"February 26, 21",-0.0149,,,,,
2021-02-25,107.25,107.89,104.77,105.46,89.2,652900,652900,-1.79,-1.67,106.3425,"February 25, 21",-0.0167,,,,,
2021-02-24,107.82,108.19,105.98,106.76,90.3,1066812,1066812,-1.06,-0.98312,107.1875,"February 24, 21",-0.0098312,,,,,
2021-02-23,105.39,107.9,104.1,107.59,91,963946,963946,2.2,2.09,106.245,"February 23, 21",0.0209,,,,,
2021-02-22,102.9,105.52,102.9,104.94,88.76,1027900,1027900,2.04,1.98,104.065,"February 22, 21",0.0198,,,,,
2021-02-19,104.27,105.27,103.62,105.13,88.92,546800,546800,0.86,0.82478,104.5725,"February 19, 21",0.0082478,,,,,
2021-02-18,104.7,105.74,103.7,103.8,87.8,564111,564111,-0.9,-0.8596,104.485,"February 18, 21",-0.008596,,,,,
2021-02-17,106.41,107.25,105,105.06,88.86,527010,527010,-1.35,-1.27,105.93,"February 17, 21",-0.0127,,,,,
2021-02-16,106.46,106.74,105.06,106.4,89.99,581210,581210,-0.06,-0.0563592,106.165,"February 16, 21",-0.000563592,,,,,
2021-02-12,105.94,108.04,105.64,106.54,90.11,1084414,1084414,0.6,0.56636,106.54,"February 12, 21",0.0056636,,,,,
2021-02-11,103.94,106.17,103.42,106,89.66,851603,851603,2.06,1.98,104.8825,"February 11, 21",0.0198,,,,,
2021-02-10,100.86,103.57,100.13,103.42,87.47,821014,821014,2.56,2.54,101.995,"February 10, 21",0.0254,,,,,
2021-02-09,102.46,103.59,101.1,101.14,85.55,769100,769100,-1.32,-1.29,102.0725,"February 09, 21",-0.0129,,,,,
2021-02-08,101.68,101.97,100.4,101.96,86.24,1370739,1370739,0.28,0.27537,101.5025,"February 08, 21",0.0027537,,,,,
2021-02-05,104.09,104.36,100.4,101.8,86.1,1321200,1321200,-2.29,-2.2,102.6625,"February 05, 21",-0.022,,,,,
2021-02-04,103.72,104.8,102.7,103.62,87.64,1082325,1082325,-0.1,-0.09641342,103.71,"February 04, 21",-0.0009641342,,,,,
2021-02-03,103.33,104.12,102.55,103.74,87.74,738700,738700,0.41,0.39679,103.435,"February 03, 21",0.0039679,,,,,
2021-02-02,105.27,106.09,103.79,104.26,88.18,656209,656209,-1.01,-0.95944,104.8525,"February 02, 21",-0.0095944,,,,,
2021-02-01,102.85,105,101.27,104.89,88.72,541113,541113,2.04,1.98,103.5025,"February 01, 21",0.0198,,,,,
2021-01-29,102.19,104.03,100.19,102.15,86.4,549612,549612,-0.04,-0.03914277,102.14,"January 29, 21",-0.0003914277,,,,,
2021-01-28,101.72,103.93,101.43,102.78,86.93,486100,486100,1.06,1.04,102.465,"January 28, 21",0.0104,,,,,
2021-01-27,103.07,104.79,101.2,101.6,85.93,524800,524800,-1.47,-1.43,102.665,"January 27, 21",-0.0143,,,,,
2021-01-26,102.61,104.04,102.34,103.6,87.63,382443,382443,0.99,0.96482,103.1475,"January 26, 21",0.0096482,,,,,
2021-01-25,102.17,103.2,101.25,102.71,86.87,380001,380001,0.54,0.52853,102.3325,"January 25, 21",0.0052853,,,,,
2021-01-22,102.11,102.86,101.12,102.55,86.74,422010,422010,0.44,0.43091,102.16,"January 22, 21",0.0043091,,,,,
2021-01-21,101.97,102.74,100.7,102.57,86.75,369726,369726,0.6,0.58841,101.995,"January 21, 21",0.0058841,,,,,
2021-01-20,99.87,102.91,99.25,102.64,86.81,593814,593814,2.77,2.77,101.1675,"January 20, 21",0.0277,,,,,
2021-01-19,100.79,100.9,99.62,99.82,84.43,538024,538024,-0.97,-0.9624,100.2825,"January 19, 21",-0.009624,,,,,
2021-01-15,98.88,101.32,98.27,100.58,85.07,521700,521700,1.7,1.72,99.7625,"January 15, 21",0.0172,,,,,
