date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,declarationDate,adjDividend,recordDate
2023-08-02,89.52,90.03,88.74,89.39,85.75,1594600,1594600,-0.13,-0.14522,89.42,"August 02, 23",-0.0014522,,,,,
2023-08-01,90.17,90.93,89.86,90.23,86.56,1500320,1500320,0.06,0.06654098,90.2975,"August 01, 23",0.0006654098,,,,,
2023-07-31,90.18,91.24,90.1,90.96,87.26,1961935,1961935,0.78,0.86494,90.62,"July 31, 23",0.0086494,,,,,
2023-07-28,90.52,90.82,89.12,90.05,86.39,2465400,2465400,-0.47,-0.51922,90.1275,"July 28, 23",-0.0051922,,,,,
2023-07-27,91.33,91.33,89.02,89.67,86.02,3478219,3478219,-1.66,-1.82,90.3375,"July 27, 23",-0.0182,,,,,
2023-07-26,85.93,91.03,85.23,90.73,87.04,4285603,4285603,4.8,5.59,88.23,"July 26, 23",0.0559,,,,,
2023-07-25,86.5,87.81,86.14,87.57,84.01,2330300,2330300,1.07,1.24,87.005,"July 25, 23",0.0124,,,,,
2023-07-24,87.53,87.91,87,87.23,83.68,1300200,1300200,-0.3,-0.34274,87.4175,"July 24, 23",-0.0034274,,,,,
2023-07-21,87.28,87.85,86.84,87.25,83.7,1788415,1788415,-0.03,-0.03437214,87.305,"July 21, 23",-0.0003437214,,,,,
2023-07-20,86.49,87.51,85.81,86.86,83.33,2714325,2714325,0.37,0.4278,86.6675,"July 20, 23",0.004278,,,,,
2023-07-19,87.55,88.47,86.95,88.08,84.5,1783000,1783000,0.53,0.60537,87.7625,"July 19, 23",0.0060537,,,,,
2023-07-18,88.66,89.36,88.18,88.53,84.93,1859900,1859900,-0.13,-0.14663,88.6825,"July 18, 23",-0.0014663,,,,,
2023-07-17,88.46,89.18,88.12,88.54,84.94,1373700,1373700,0.08,0.09043636,88.575,"July 17, 23",0.0009043636,,,,,
2023-07-14,88.76,88.96,87.9,88.72,85.11,930348,930348,-0.04,-0.04506534,88.585,"July 14, 23",-0.0004506534,,,,,
2023-07-13,88.83,89.42,88.53,89.06,85.44,1250200,1250200,0.23,0.25892,88.96,"July 13, 23",0.0025892,,,,,
2023-07-12,88.2,89.43,87.25,88.71,85.1,2499936,2499936,0.51,0.57823,88.3975,"July 12, 23",0.0057823,,,,,
2023-07-11,87.75,88.09,87.28,87.43,83.87,1337907,1337907,-0.32,-0.36467,87.6375,"July 11, 23",-0.0036467,,,,,
2023-07-10,86.97,87.59,86.56,87.28,83.73,1585500,1585500,0.31,0.35644,87.1,"July 10, 23",0.0035644,,,,,
2023-07-07,86.12,87.34,86.02,86.86,83.33,2034100,2034100,0.74,0.85927,86.585,"July 07, 23",0.0085927,,,,,
2023-07-06,86.97,87.26,86.04,86.39,82.87,1613495,1613495,-0.58,-0.6669,86.665,"July 06, 23",-0.006669,,,,,
2023-07-05,87.92,88.4,87.36,87.54,83.98,1549900,1549900,-0.38,-0.43221,87.805,"July 05, 23",-0.0043221,,,,,
2023-07-03,88.43,88.65,87.88,88.61,85,689400,689400,0.18,0.20355,88.3925,"July 03, 23",0.0020355,,,,,
2023-06-30,89.34,90.11,89.01,89.01,85.39,2777000,2777000,-0.33,-0.36938,89.3675,"June 30, 23",-0.0036938,,,,,
2023-06-29,87.05,88.64,86.7,88.61,85,1107000,1107000,1.56,1.79,87.75,"June 29, 23",0.0179,,,,,
2023-06-28,87.9,87.9,87.16,87.51,83.95,962000,962000,-0.39,-0.44369,87.6175,"June 28, 23",-0.0044369,,,,,
2023-06-27,87.5,87.93,86.95,87.74,84.17,1052903,1052903,0.24,0.27429,87.53,"June 27, 23",0.0027429,,,,,
2023-06-26,86.4,87.38,86.4,87.12,83.58,1023200,1023200,0.72,0.83333,86.825,"June 26, 23",0.0083333,,,,,
2023-06-23,85.27,86.56,84.8,86.37,82.86,2143100,2143100,1.1,1.29,85.75,"June 23, 23",0.0129,,,,,
2023-06-22,87.01,87.01,85.8,86.07,82.57,1542652,1542652,-0.94,-1.08,86.4725,"June 22, 23",-0.0108,,,,,
2023-06-21,86.73,87.66,86.32,87,83.46,2063700,2063700,0.27,0.31131,86.9275,"June 21, 23",0.0031131,,,,,
2023-06-20,87.73,88.07,86.75,87.08,83.54,1541416,1541416,-0.65,-0.74091,87.4075,"June 20, 23",-0.0074091,,,,,
2023-06-16,88.87,89.3,88.11,88.62,85.01,3054200,3054200,-0.25,-0.28131,88.725,"June 16, 23",-0.0028131,,,,,
2023-06-15,87.4,88.73,87.16,88.54,84.94,1495903,1495903,1.14,1.3,87.9575,"June 15, 23",0.013,,,,,
2023-06-14,87.69,88.05,86.8,87.51,83.95,1854254,1854254,-0.18,-0.20527,87.5125,"June 14, 23",-0.0020527,,,,,
2023-06-13,86.76,87.72,86.64,87.2,83.65,1724080,1724080,0.44,0.50715,87.08,"June 13, 23",0.0050715,,,,,
2023-06-12,85.69,86.67,85.19,86.5,82.98,1570745,1570745,0.81,0.94527,86.0125,"June 12, 23",0.0094527,,,,,
2023-06-09,85.88,85.97,84.86,85.66,82.17,2064800,2064800,-0.22,-0.25617,85.5925,"June 09, 23",-0.0025617,,,,,
2023-06-08,87.21,87.5,86,86.09,82.59,1503734,1503734,-1.12,-1.28,86.7,"June 08, 23",-0.0128,,,,,
2023-06-07,85.31,87.47,85.11,87.19,83.64,2151400,2151400,1.88,2.2,86.27,"June 07, 23",0.022,,,,,
2023-06-06,84.5,85.7,84.45,85.52,82.04,1431544,1431544,1.02,1.21,85.0425,"June 06, 23",0.0121,,,,,
2023-06-05,85.53,85.53,84.08,84.53,81.09,1761454,1761454,-1,-1.17,84.9175,"June 05, 23",-0.0117,,,,,
2023-06-02,83.14,85.95,83.14,85.6,82.12,3155200,3155200,2.46,2.96,84.4575,"June 02, 23",0.0296,,,,,
2023-06-01,79.73,81.74,79.03,81.51,78.19,2415100,2415100,1.78,2.23,80.5025,"June 01, 23",0.0223,,,,,
2023-05-31,80.9,81.08,79.08,79.51,76.27,6744692,6744692,-1.39,-1.72,80.1425,"May 31, 23",-0.0172,,,,,
2023-05-30,81.95,82.03,80.9,81.23,77.92,1823500,1823500,-0.72,-0.87858,81.5275,"May 30, 23",-0.0087858,,,,,
2023-05-26,81.38,81.93,80.91,81.79,78.46,2736400,2736400,0.41,0.50381,81.5025,"May 26, 23",0.0050381,,,,,
2023-05-25,81.37,81.55,80.7,81.43,78.12,2541800,2541800,0.06,0.07373725,81.2625,"May 25, 23",0.0007373725,,,,,
2023-05-24,81.98,82.11,80.93,81.1,77.8,1987500,1987500,-0.88,-1.07,81.53,"May 24, 23",-0.0107,,,,,
2023-05-23,83.29,83.6,81.93,82.24,78.89,2892216,2892216,-1.05,-1.26,82.765,"May 23, 23",-0.0126,,,,,
2023-05-22,84.32,84.81,83.61,84.08,80.66,1553300,1553300,-0.24,-0.28463,84.205,"May 22, 23",-0.0028463,,,,,
2023-05-19,85.24,85.24,83.92,84.56,81.12,2092839,2092839,-0.68,-0.79775,84.74,"May 19, 23",-0.0079775,,,,,
2023-05-18,83.59,84.64,82.9,84.5,81.06,2172300,2172300,0.91,1.09,83.9075,"May 18, 23",0.0109,0.34,2023-06-09,2023-04-25,0.34,2023-05-19
2023-05-17,83.43,84.08,82.86,83.75,80.02,2546300,2546300,0.32,0.38356,83.53,"May 17, 23",0.0038356,,,,,
2023-05-16,84.04,84.04,82.79,82.94,79.25,1812948,1812948,-1.1,-1.31,83.4525,"May 16, 23",-0.0131,,,,,
2023-05-15,84.46,84.68,83.99,84.51,80.75,1390000,1390000,0.05,0.05919962,84.41,"May 15, 23",0.0005919962,,,,,
2023-05-12,84.89,85.33,83.88,84.4,80.64,1437400,1437400,-0.49,-0.57722,84.625,"May 12, 23",-0.0057722,,,,,
2023-05-11,84.84,85.03,84.08,84.54,80.77,1323100,1323100,-0.3,-0.35361,84.6225,"May 11, 23",-0.0035361,,,,,
2023-05-10,86.01,86.04,84.09,85.45,81.64,1871533,1871533,-0.56,-0.65109,85.3975,"May 10, 23",-0.0065109,,,,,
2023-05-09,85.66,85.66,85.08,85.45,81.64,1293111,1293111,-0.21,-0.24516,85.4625,"May 09, 23",-0.0024516,,,,,
2023-05-08,86.05,86.34,85.44,85.76,81.94,1546208,1546208,-0.29,-0.33701,85.8975,"May 08, 23",-0.0033701,,,,,
2023-05-05,86.15,86.7,85.64,85.96,82.13,1478000,1478000,-0.19,-0.22055,86.1125,"May 05, 23",-0.0022055,,,,,
2023-05-04,86.04,86.19,85.08,85.3,81.5,1857842,1857842,-0.74,-0.86007,85.6525,"May 04, 23",-0.0086007,,,,,
2023-05-03,86.77,86.92,85.48,85.54,81.73,1370300,1370300,-1.23,-1.42,86.1775,"May 03, 23",-0.0142,,,,,
2023-05-02,85.87,86.36,84.73,86.26,82.42,1290800,1290800,0.39,0.45417,85.805,"May 02, 23",0.0045417,,,,,
2023-05-01,85.63,86.38,85.36,85.95,82.12,1347200,1347200,0.32,0.3737,85.83,"May 01, 23",0.003737,,,,,
2023-04-28,86.21,86.64,85,85.3,81.5,1973822,1973822,-0.91,-1.06,85.7875,"April 28, 23",-0.0106,,,,,
2023-04-27,82.83,85.92,82.08,85.88,82.05,2353000,2353000,3.05,3.68,84.1775,"April 27, 23",0.0368,,,,,
2023-04-26,81.9,83.47,81.55,81.88,78.23,2947600,2947600,-0.02,-0.02442002,82.2,"April 26, 23",-0.0002442002,,,,,
2023-04-25,82.99,83.46,82.5,82.65,78.97,2137817,2137817,-0.34,-0.40969,82.9,"April 25, 23",-0.0040969,,,,,
2023-04-24,82.58,83.47,82.49,83.05,79.35,1715400,1715400,0.47,0.56915,82.8975,"April 24, 23",0.0056915,,,,,
2023-04-21,83.26,83.47,81.91,82.73,79.05,1042529,1042529,-0.53,-0.63656,82.8425,"April 21, 23",-0.0063656,,,,,
2023-04-20,82.27,82.82,81.72,82.75,79.06,1905108,1905108,0.48,0.58344,82.39,"April 20, 23",0.0058344,,,,,
2023-04-19,81.67,82.51,81.61,82.5,78.83,1143441,1143441,0.83,1.02,82.0725,"April 19, 23",0.0102,,,,,
2023-04-18,82.8,83.24,82.04,82.29,78.62,2024126,2024126,-0.51,-0.61594,82.5925,"April 18, 23",-0.0061594,,,,,
2023-04-17,81.54,82.41,81.49,82.38,78.71,1312742,1312742,0.84,1.03,81.955,"April 17, 23",0.0103,,,,,
2023-04-14,80.97,82,80.76,81.26,77.64,926000,926000,0.285,0.35816,81.2475,"April 14, 23",0.0035816,,,,,
2023-04-13,80.66,81.3,79.55,81.16,77.55,1565200,1565200,0.5,0.61989,80.6675,"April 13, 23",0.0061989,,,,,
2023-04-12,80.15,81.28,79.86,80.73,77.13,1327500,1327500,0.58,0.72364,80.505,"April 12, 23",0.0072364,,,,,
2023-04-11,79.56,80.17,79.24,79.77,76.22,1407168,1407168,0.21,0.26395,79.685,"April 11, 23",0.0026395,,,,,
2023-04-10,77.95,79.15,76.89,79.13,75.61,1235800,1235800,1.18,1.51,78.28,"April 10, 23",0.0151,,,,,
2023-04-06,79.09,79.1,77.88,78.49,74.99,1826234,1826234,-0.6,-0.75863,78.64,"April 06, 23",-0.0075863,,,,,
2023-04-05,80.11,80.47,79.07,79.39,75.85,1723520,1723520,-0.72,-0.89876,79.76,"April 05, 23",-0.0089876,,,,,
2023-04-04,84.1,84.71,80.25,80.63,77.04,2606800,2606800,-3.47,-4.13,82.4225,"April 04, 23",-0.0413,,,,,
2023-04-03,84.27,84.8,83.77,84.2,80.45,1382200,1382200,-0.07,-0.08306633,84.26,"April 03, 23",-0.0008306633,,,,,
2023-03-31,83.59,84.47,83.4,84.4,80.64,2608900,2608900,0.81,0.96902,83.965,"March 31, 23",0.0096902,,,,,
2023-03-30,83.11,83.64,82.69,83.13,79.43,1189649,1189649,0.02,0.02406449,83.1425,"March 30, 23",0.0002406449,,,,,
2023-03-29,82.53,83.06,82.14,82.83,79.14,1531400,1531400,0.3,0.3635,82.64,"March 29, 23",0.003635,,,,,
2023-03-28,80.93,81.75,80.77,81.72,78.08,1217202,1217202,0.79,0.97615,81.2925,"March 28, 23",0.0097615,,,,,
2023-03-27,81.09,81.47,80.51,80.99,77.38,1432821,1432821,-0.1,-0.12332,81.015,"March 27, 23",-0.0012332,,,,,
2023-03-24,79.16,80.65,78.53,80.5,76.91,1766863,1766863,1.34,1.69,79.71,"March 24, 23",0.0169,,,,,
2023-03-23,80.3,81.5,79.62,80.28,76.7,1890300,1890300,-0.02,-0.0249066,80.425,"March 23, 23",-0.000249066,,,,,
2023-03-22,82.13,82.49,80.61,80.64,77.05,1464447,1464447,-1.49,-1.81,81.4675,"March 22, 23",-0.0181,,,,,
2023-03-21,82.65,82.93,81.86,82.31,78.64,1237315,1237315,-0.34,-0.41137,82.4375,"March 21, 23",-0.0041137,,,,,
2023-03-20,80.68,81.89,80.44,81.78,78.14,1624900,1624900,1.1,1.36,81.1975,"March 20, 23",0.0136,,,,,
2023-03-17,81.17,81.24,79.61,80.04,76.48,3538732,3538732,-1.13,-1.39,80.515,"March 17, 23",-0.0139,,,,,
2023-03-16,80.41,81.64,80.01,81.51,77.88,1859006,1859006,1.1,1.37,80.8925,"March 16, 23",0.0137,,,,,
2023-03-15,82.31,82.63,79.66,81.16,77.55,2710400,2710400,-1.15,-1.4,81.44,"March 15, 23",-0.014,,,,,
2023-03-14,83.15,83.94,82.49,83.43,79.71,2293000,2293000,0.28,0.33674,83.2525,"March 14, 23",0.0033674,,,,,
2023-03-13,81.36,82.99,81.23,81.94,78.29,2497122,2497122,0.58,0.71288,81.88,"March 13, 23",0.0071288,,,,,
2023-03-10,84.13,84.13,81.79,82.15,78.49,1962309,1962309,-1.98,-2.35,83.05,"March 10, 23",-0.0235,,,,,
2023-03-09,85.66,85.76,84,84.15,80.4,1731701,1731701,-1.51,-1.76,84.8925,"March 09, 23",-0.0176,,,,,
2023-03-08,85.22,85.64,84.5,85.34,81.54,1703606,1703606,0.12,0.14081,85.175,"March 08, 23",0.0014081,,,,,
2023-03-07,86.81,86.81,84.99,85.14,81.35,1952402,1952402,-1.67,-1.92,85.9375,"March 07, 23",-0.0192,,,,,
2023-03-06,86.89,87.33,86.53,86.65,82.79,1704925,1704925,-0.24,-0.27621,86.85,"March 06, 23",-0.0027621,,,,,
2023-03-03,86,87.06,85.64,86.93,83.06,1292300,1292300,0.93,1.08,86.4075,"March 03, 23",0.0108,,,,,
2023-03-02,85.14,85.98,84.69,85.67,81.85,1415454,1415454,0.53,0.6225,85.37,"March 02, 23",0.006225,,,,,
2023-03-01,84.47,85.56,84.31,85.23,81.43,1914615,1914615,0.76,0.89973,84.8925,"March 01, 23",0.0089973,,,,,
2023-02-28,83.97,84.99,83.94,84.62,80.85,2963600,2963600,0.65,0.77409,84.38,"February 28, 23",0.0077409,,,,,
2023-02-27,83.76,84.52,83.72,84,80.26,1362440,1362440,0.24,0.28653,84,"February 27, 23",0.0028653,,,,,
2023-02-24,83.64,84.02,83.05,83.63,79.91,1889500,1889500,-0.01,-0.011956,83.585,"February 24, 23",-0.00011956,,,,,
2023-02-23,83.44,84.14,82.73,83.97,80.23,1371631,1371631,0.53,0.63519,83.57,"February 23, 23",0.0063519,,,,,
2023-02-22,83.75,84.13,83.05,83.37,79.66,1671900,1671900,-0.38,-0.45373,83.575,"February 22, 23",-0.0045373,,,,,
2023-02-21,83.9,84.31,82.86,83.06,79.36,2365607,2365607,-0.84,-1,83.5325,"February 21, 23",-0.01,,,,,
2023-02-17,83.86,84.81,83.37,84.76,80.98,1800706,1800706,0.9,1.07,84.2,"February 17, 23",0.0107,,,,,
2023-02-16,83.45,84.17,83.1,83.59,79.87,1427532,1427532,0.14,0.16777,83.5775,"February 16, 23",0.0016777,0.29,2023-03-10,2023-02-02,0.29,2023-02-17
2023-02-15,84.24,84.65,83.96,84.57,80.53,1182208,1182208,0.33,0.39174,84.355,"February 15, 23",0.0039174,,,,,
2023-02-14,84.38,84.87,83.69,84.33,80.3,1887417,1887417,-0.05,-0.05925575,84.3175,"February 14, 23",-0.0005925575,,,,,
2023-02-13,83.68,84.61,83.35,84.38,80.35,1758700,1758700,0.7,0.83652,84.005,"February 13, 23",0.0083652,,,,,
2023-02-10,82.82,83.43,82.38,83.22,79.24,1906056,1906056,0.4,0.48298,82.9625,"February 10, 23",0.0048298,,,,,
2023-02-09,84.02,84.25,82.5,82.81,78.85,1745211,1745211,-1.21,-1.44,83.395,"February 09, 23",-0.0144,,,,,
2023-02-08,83.41,84.02,83.04,83.53,79.54,1724200,1724200,0.12,0.14387,83.5,"February 08, 23",0.0014387,,,,,
2023-02-07,83.12,83.82,82.21,83.63,79.63,1641500,1641500,0.51,0.61357,83.195,"February 07, 23",0.0061357,,,,,
2023-02-06,83.97,84.85,83.54,83.67,79.67,1500100,1500100,-0.3,-0.35727,84.0075,"February 06, 23",-0.0035727,,,,,
2023-02-03,83.48,84.85,83.44,84.73,80.68,1580540,1580540,1.25,1.5,84.125,"February 03, 23",0.015,,,,,
2023-02-02,85.43,85.54,83.79,83.86,79.85,2274200,2274200,-1.57,-1.84,84.655,"February 02, 23",-0.0184,,,,,
2023-02-01,82.47,85.12,82.08,84.56,80.52,3058700,3058700,2.09,2.53,83.5575,"February 01, 23",0.0253,,,,,
2023-01-31,81.52,82.23,81.01,82.23,78.3,2543430,2543430,0.71,0.87095,81.7475,"January 31, 23",0.0087095,,,,,
2023-01-30,80.78,81.52,80.37,80.96,77.09,1334300,1334300,0.18,0.22283,80.9075,"January 30, 23",0.0022283,,,,,
2023-01-27,80.92,81.6,80.39,81.2,77.32,1457147,1457147,0.28,0.34602,81.0275,"January 27, 23",0.0034602,,,,,
2023-01-26,81.41,81.46,80.16,81.08,77.21,1353132,1353132,-0.33,-0.40536,81.0275,"January 26, 23",-0.0040536,,,,,
2023-01-25,81.5,81.5,80.04,80.96,77.09,1448800,1448800,-0.54,-0.66258,81,"January 25, 23",-0.0066258,,,,,
2023-01-24,80.26,82.53,80.26,82.11,78.19,1542934,1542934,1.85,2.31,81.29,"January 24, 23",0.0231,,,,,
2023-01-23,80.62,81.79,79.89,81.35,77.46,1104400,1104400,0.73,0.90548,80.9125,"January 23, 23",0.0090548,,,,,
2023-01-20,80.04,80.84,79.16,80.81,76.95,1787600,1787600,0.77,0.96202,80.2125,"January 20, 23",0.0096202,,,,,
2023-01-19,81.53,81.77,79.62,79.65,75.85,1552100,1552100,-1.88,-2.31,80.6425,"January 19, 23",-0.0231,,,,,
2023-01-18,83.22,83.4,81.77,81.79,77.88,1876337,1876337,-1.43,-1.72,82.545,"January 18, 23",-0.0172,,,,,
2023-01-17,83.26,83.49,82.88,82.98,79.02,1946300,1946300,-0.28,-0.3363,83.1525,"January 17, 23",-0.003363,,,,,
2023-01-13,82.64,83.3,82.22,83.25,79.27,1272000,1272000,0.61,0.73814,82.8525,"January 13, 23",0.0073814,,,,,
2023-01-12,82,82.99,80.75,82.9,78.94,2503600,2503600,0.9,1.1,82.16,"January 12, 23",0.011,,,,,
2023-01-11,82.23,82.23,81.14,81.9,77.99,2683315,2683315,-0.33,-0.40131,81.875,"January 11, 23",-0.0040131,,,,,
2023-01-10,81.38,81.77,80.77,81.67,77.77,1975328,1975328,0.29,0.35635,81.3975,"January 10, 23",0.0035635,,,,,
2023-01-09,81.98,82.93,81.32,81.47,77.58,1652604,1652604,-0.51,-0.6221,81.925,"January 09, 23",-0.006221,,,,,
2023-01-06,80.99,82.05,80.41,81.85,77.94,1555400,1555400,0.86,1.06,81.325,"January 06, 23",0.0106,,,,,
2023-01-05,80.51,80.81,79.96,80.13,76.3,2136300,2136300,-0.38,-0.47199,80.3525,"January 05, 23",-0.0047199,,,,,
2023-01-04,79.78,80.87,79.3,80.77,76.91,1611900,1611900,0.99,1.24,80.18,"January 04, 23",0.0124,,,,,
2023-01-03,78.94,79.46,78.41,79.12,75.34,1317314,1317314,0.18,0.22802,78.9825,"January 03, 23",0.0022802,,,,,
2022-12-30,78.8,78.99,77.55,78.31,74.57,995953,995953,-0.49,-0.62183,78.4125,"December 30, 22",-0.0062183,,,,,
2022-12-29,78.04,79.23,77.6,79.07,75.29,957731,957731,1.03,1.32,78.485,"December 29, 22",0.0132,,,,,
2022-12-28,78.6,78.75,77.39,77.4,73.7,882800,882800,-1.2,-1.53,78.035,"December 28, 22",-0.0153,,,,,
2022-12-27,78.37,78.97,78.01,78.51,74.76,955400,955400,0.14,0.17864,78.465,"December 27, 22",0.0017864,,,,,
2022-12-23,77.9,78.63,77.74,78.36,74.62,810400,810400,0.46,0.5905,78.1575,"December 23, 22",0.005905,,,,,
2022-12-22,78.56,78.78,77.1,78.14,74.41,1379600,1379600,-0.42,-0.53462,78.145,"December 22, 22",-0.0053462,,,,,
2022-12-21,78.44,79.13,77.91,79.03,75.25,1621721,1621721,0.59,0.75217,78.6275,"December 21, 22",0.0075217,,,,,
2022-12-20,77.9,78.26,77.51,77.92,74.2,1889800,1889800,0.02,0.02567394,77.8975,"December 20, 22",0.0002567394,,,,,
2022-12-19,78.63,79.02,77.57,77.87,74.15,1532700,1532700,-0.76,-0.96655,78.2725,"December 19, 22",-0.0096655,,,,,
2022-12-16,78.21,78.73,77.7,78.6,74.85,4036941,4036941,0.39,0.49866,78.31,"December 16, 22",0.0049866,,,,,
2022-12-15,79.34,79.57,77.99,78.82,75.05,2119441,2119441,-0.52,-0.65541,78.93,"December 15, 22",-0.0065541,,,,,
2022-12-14,81,81.94,79.9,80.25,76.42,3025928,3025928,-0.75,-0.92593,80.7725,"December 14, 22",-0.0092593,,,,,
2022-12-13,82,82,80.58,80.95,77.08,2600900,2600900,-1.05,-1.28,81.3825,"December 13, 22",-0.0128,,,,,
2022-12-12,78.9,80.62,78.52,80.54,76.69,1681212,1681212,1.64,2.08,79.645,"December 12, 22",0.0208,,,,,
2022-12-09,79.87,80,78.36,78.46,74.71,1417236,1417236,-1.41,-1.77,79.1725,"December 09, 22",-0.0177,,,,,
2022-12-08,79.88,80,79.06,79.74,75.93,2376748,2376748,-0.14,-0.17526,79.67,"December 08, 22",-0.0017526,,,,,
2022-12-07,78.97,79.49,78.36,79,75.23,2151300,2151300,0.03,0.03798911,78.955,"December 07, 22",0.0003798911,,,,,
2022-12-06,78.47,79.22,78.25,79.19,75.41,2674043,2674043,0.72,0.91755,78.7825,"December 06, 22",0.0091755,,,,,
2022-12-05,78.82,79.26,77.84,78.48,74.73,2100225,2100225,-0.34,-0.43136,78.6,"December 05, 22",-0.0043136,,,,,
2022-12-02,78.07,80.16,77.52,79.75,75.94,1998314,1998314,1.68,2.15,78.875,"December 02, 22",0.0215,,,,,
2022-12-01,77.62,78.91,77.34,78.83,75.06,1776700,1776700,1.21,1.56,78.175,"December 01, 22",0.0156,,,,,
2022-11-30,76.81,78.17,75.52,78.09,74.36,3462101,3462101,1.28,1.67,77.1475,"November 30, 22",0.0167,,,,,
2022-11-29,76.46,77.62,76.14,76.88,73.21,1869023,1869023,0.42,0.54931,76.775,"November 29, 22",0.0054931,,,,,
2022-11-28,78.02,78.36,76.19,76.34,72.69,2065831,2065831,-1.68,-2.15,77.2275,"November 28, 22",-0.0215,,,,,
2022-11-25,78.54,79.02,78.22,78.67,74.91,971100,971100,0.13,0.16552,78.6125,"November 25, 22",0.0016552,,,,,
2022-11-23,77.97,78.53,77.51,78.1,74.37,1898030,1898030,0.13,0.16673,78.0275,"November 23, 22",0.0016673,,,,,
2022-11-22,78.56,78.59,77.6,78.25,74.51,1916324,1916324,-0.31,-0.3946,78.25,"November 22, 22",-0.003946,,,,,
2022-11-21,77.47,78.52,76.81,78.19,74.45,2068824,2068824,0.72,0.92939,77.7475,"November 21, 22",0.0092939,,,,,
2022-11-18,78.18,78.76,77.42,77.76,74.05,3697600,3697600,-0.42,-0.53722,78.03,"November 18, 22",-0.0053722,,,,,
2022-11-17,77,77.41,75.71,77.35,73.65,3420825,3420825,0.35,0.45455,76.8675,"November 17, 22",0.0045455,0.29,2022-12-10,2022-10-27,0.29,2022-11-18
2022-11-16,78.45,79.75,78.33,78.4,74.38,2169657,2169657,-0.05,-0.06373486,78.7325,"November 16, 22",-0.0006373486,,,,,
2022-11-15,78.47,79.48,78.19,78.71,74.67,2349100,2349100,0.24,0.30585,78.7125,"November 15, 22",0.0030585,,,,,
2022-11-14,76.76,79.56,76.72,77.77,73.78,4193900,4193900,1.01,1.32,77.7025,"November 14, 22",0.0132,,,,,
2022-11-11,75.66,78.03,75.61,77.37,73.4,2984532,2984532,1.71,2.26,76.6675,"November 11, 22",0.0226,,,,,
2022-11-10,74.52,76.11,74.52,75.6,71.72,2643463,2643463,1.08,1.45,75.1875,"November 10, 22",0.0145,,,,,
2022-11-09,72.96,73.89,72.54,72.61,68.89,1743202,1743202,-0.35,-0.47971,73,"November 09, 22",-0.0047971,,,,,
2022-11-08,73.94,74.2,72.6,73.16,69.41,1528100,1528100,-0.78,-1.05,73.475,"November 08, 22",-0.0105,,,,,
2022-11-07,73.09,73.77,72.69,73.74,69.96,1777414,1777414,0.65,0.88931,73.3225,"November 07, 22",0.0088931,,,,,
2022-11-04,71.29,73.87,71.29,73.22,69.47,2299001,2299001,1.93,2.71,72.4175,"November 04, 22",0.0271,,,,,
2022-11-03,69.47,71.09,69.12,70.21,66.61,2035020,2035020,0.74,1.07,69.9725,"November 03, 22",0.0107,,,,,
2022-11-02,71.21,72.57,70.2,70.21,66.61,1782943,1782943,-1,-1.4,71.0475,"November 02, 22",-0.014,,,,,
2022-11-01,71.27,72.02,70.73,71.51,67.84,1885243,1885243,0.24,0.33675,71.3825,"November 01, 22",0.0033675,,,,,
2022-10-31,70.68,71.52,70.24,70.64,67.02,2551900,2551900,-0.04,-0.0565931,70.77,"October 31, 22",-0.000565931,,,,,
2022-10-28,70.12,71.87,69.85,71.69,68.01,1918400,1918400,1.57,2.24,70.8825,"October 28, 22",0.0224,,,,,
2022-10-27,68.51,71.52,68.4,70.01,66.42,3016937,3016937,1.5,2.19,69.61,"October 27, 22",0.0219,,,,,
2022-10-26,68.69,69.15,66.78,68.34,64.84,3656729,3656729,-0.35,-0.50954,68.24,"October 26, 22",-0.0050954,,,,,
2022-10-25,66.98,68.91,66.98,68.85,65.32,2567100,2567100,1.87,2.79,67.93,"October 25, 22",0.0279,,,,,
2022-10-24,67.17,67.89,66.79,67.08,63.64,2518300,2518300,-0.09,-0.13399,67.2325,"October 24, 22",-0.0013399,,,,,
2022-10-21,65.03,66.94,64.3,66.79,63.37,2351057,2351057,1.76,2.71,65.765,"October 21, 22",0.0271,,,,,
2022-10-20,66.44,66.71,64.67,64.75,61.43,1923236,1923236,-1.69,-2.54,65.6425,"October 20, 22",-0.0254,,,,,
2022-10-19,66.47,66.95,65.66,66.28,62.88,1552325,1552325,-0.19,-0.28584,66.34,"October 19, 22",-0.0028584,,,,,
2022-10-18,66.92,67,66,66.71,63.29,1637234,1637234,-0.21,-0.31381,66.6575,"October 18, 22",-0.0031381,,,,,
2022-10-17,65.03,65.73,64.81,65.37,62.02,1688600,1688600,0.34,0.52284,65.235,"October 17, 22",0.0052284,,,,,
2022-10-14,65.43,66.1,63.83,64.12,60.83,1632929,1632929,-1.31,-2,64.87,"October 14, 22",-0.02,,,,,
2022-10-13,63.18,65.55,62.49,65.01,61.68,1946400,1946400,1.83,2.9,64.0575,"October 13, 22",0.029,,,,,
2022-10-12,65.07,65.34,64.57,64.58,61.27,1637600,1637600,-0.49,-0.75304,64.89,"October 12, 22",-0.0075304,,,,,
2022-10-11,64.97,65.57,64.48,64.75,61.43,1449200,1449200,-0.22,-0.33862,64.9425,"October 11, 22",-0.0033862,,,,,
2022-10-10,65.8,65.99,64.47,65.01,61.68,841339,841339,-0.79,-1.2,65.3175,"October 10, 22",-0.012,,,,,
