date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,dividend,adjDividend,paymentDate
2023-07-12,133.85,134.5,132.72,133.44,124.93,415129,415129,-0.41,-0.30631,133.6275,"July 12, 23",-0.0030631,,,,,
2023-07-11,132.34,133.01,131.71,132.51,124.05,621608,621608,0.17,0.12846,132.3925,"July 11, 23",0.0012846,,,,,
2023-07-10,131.58,133.01,130.91,131.93,123.51,610600,610600,0.35,0.266,131.8575,"July 10, 23",0.00266,,,,,
2023-07-07,129.82,133.68,129.82,132.5,124.05,701980,701980,2.68,2.06,131.455,"July 07, 23",0.0206,,,,,
2023-07-06,129.24,130.55,127.7,130.15,121.85,695435,695435,0.91,0.70412,129.41,"July 06, 23",0.0070412,,,,,
2023-07-05,130.62,130.65,128.98,130.03,121.73,784800,784800,-0.59,-0.45169,130.07,"July 05, 23",-0.0045169,,,,,
2023-07-03,131.92,133.5,131.78,132.61,124.15,363500,363500,0.69,0.52304,132.4525,"July 03, 23",0.0052304,,,,,
2023-06-30,131.5,132.76,130.35,132.16,123.73,648828,648828,0.66,0.5019,131.6925,"June 30, 23",0.005019,,,,,
2023-06-29,128.89,132,128.74,131.86,123.45,881234,881234,2.97,2.3,130.3725,"June 29, 23",0.023,,,,,
2023-06-28,131.26,131.61,127.9,129.4,121.14,875437,875437,-1.86,-1.42,130.0425,"June 28, 23",-0.0142,,,,,
2023-06-27,130.95,132.5,129.73,131.66,123.26,473607,473607,0.71,0.54219,131.21,"June 27, 23",0.0054219,,,,,
2023-06-26,129.18,131.47,129.18,130.92,122.57,442604,442604,1.74,1.35,130.1875,"June 26, 23",0.0135,,,,,
2023-06-23,129.62,130.45,128.62,128.82,120.6,837000,837000,-0.8,-0.61719,129.3775,"June 23, 23",-0.0061719,,,,,
2023-06-22,131.29,131.29,129.52,130.81,122.46,542326,542326,-0.48,-0.3656,130.7275,"June 22, 23",-0.003656,,,,,
2023-06-21,130.93,132.75,129.63,131.66,123.26,600400,600400,0.73,0.55755,131.2425,"June 21, 23",0.0055755,,,,,
2023-06-20,131.36,132.81,130.78,131.68,123.28,688848,688848,0.32,0.24361,131.6575,"June 20, 23",0.0024361,,,,,
2023-06-16,133.04,133.87,131.3,132.42,123.97,1738211,1738211,-0.62,-0.46603,132.6575,"June 16, 23",-0.0046603,,,,,
2023-06-15,130.93,133.19,130.57,132.66,124.19,461717,461717,1.73,1.32,131.8375,"June 15, 23",0.0132,,,,,
2023-06-14,131.76,133.66,130.86,131.36,122.98,610300,610300,-0.4,-0.30358,131.91,"June 14, 23",-0.0030358,2023-05-02,2023-06-15,1.25,1.25,2023-07-14
2023-06-13,131.58,134.17,131.38,131.96,122.37,843900,843900,0.38,0.2888,132.2725,"June 13, 23",0.002888,,,,,
2023-06-12,129.9,131.42,128.56,130.84,121.33,517600,517600,0.94,0.72363,130.18,"June 12, 23",0.0072363,,,,,
2023-06-09,130.7,131.47,129.21,130.8,121.29,408143,408143,0.1,0.07651109,130.545,"June 09, 23",0.0007651109,,,,,
2023-06-08,133.11,133.11,130.33,130.82,121.31,646690,646690,-2.29,-1.72,131.8425,"June 08, 23",-0.0172,,,,,
2023-06-07,130.21,133.13,129.54,132.85,123.2,515800,515800,2.64,2.03,131.4325,"June 07, 23",0.0203,,,,,
2023-06-06,126.95,130.17,126.95,129.57,120.15,507909,507909,2.62,2.06,128.41,"June 06, 23",0.0206,,,,,
2023-06-05,127.74,128.57,126.37,127.15,117.91,859844,859844,-0.59,-0.46188,127.4575,"June 05, 23",-0.0046188,,,,,
2023-06-02,126.37,128.15,125.86,128.08,118.77,919900,919900,1.71,1.35,127.115,"June 02, 23",0.0135,,,,,
2023-06-01,124.86,125.62,122.2,124.83,115.76,891308,891308,-0.03,-0.02402691,124.3775,"June 01, 23",-0.0002402691,,,,,
2023-05-31,125.79,126.19,123.71,124.03,115.02,893511,893511,-1.76,-1.4,124.93,"May 31, 23",-0.014,,,,,
2023-05-30,126.99,127.35,124.82,126.39,117.21,430534,430534,-0.6,-0.47248,126.3875,"May 30, 23",-0.0047248,,,,,
2023-05-26,127.88,129.04,127.01,127.2,117.96,355649,355649,-0.68,-0.53175,127.7825,"May 26, 23",-0.0053175,,,,,
2023-05-25,126.75,127.85,125.91,127.33,118.08,513600,513600,0.58,0.45759,126.96,"May 25, 23",0.0045759,,,,,
2023-05-24,127.38,128.07,126.27,127.41,118.15,474627,474627,0.03,0.02355158,127.2825,"May 24, 23",0.0002355158,,,,,
2023-05-23,128.93,129.58,127.65,127.93,118.63,619632,619632,-1,-0.77561,128.5225,"May 23, 23",-0.0077561,,,,,
2023-05-22,129.12,130.29,127.79,129.07,119.69,679501,679501,-0.05,-0.03872367,129.0675,"May 22, 23",-0.0003872367,,,,,
2023-05-19,130.26,130.7,128.48,129.45,120.04,399726,399726,-0.81,-0.62183,129.7225,"May 19, 23",-0.0062183,,,,,
2023-05-18,128.56,129.31,127.37,129.23,119.84,398800,398800,0.67,0.52116,128.6175,"May 18, 23",0.0052116,,,,,
2023-05-17,127.49,129.19,126.98,128.96,119.59,490600,490600,1.47,1.15,128.155,"May 17, 23",0.0115,,,,,
2023-05-16,129.39,129.83,126.82,127,117.77,808500,808500,-2.39,-1.85,128.26,"May 16, 23",-0.0185,,,,,
2023-05-15,132.34,132.34,129.71,130.44,120.96,685314,685314,-1.9,-1.44,131.2075,"May 15, 23",-0.0144,,,,,
2023-05-12,132.98,133.45,131.21,132.42,122.8,323421,323421,-0.56,-0.42112,132.515,"May 12, 23",-0.0042112,,,,,
2023-05-11,132.4,133.16,131.66,132.34,122.72,454300,454300,-0.06,-0.04531722,132.39,"May 11, 23",-0.0004531722,,,,,
2023-05-10,134.25,134.65,131.19,133.28,123.59,601700,601700,-0.97,-0.72253,133.3425,"May 10, 23",-0.0072253,,,,,
2023-05-09,135.89,135.9,132.9,133.35,123.66,651969,651969,-2.54,-1.87,134.51,"May 09, 23",-0.0187,,,,,
2023-05-08,135.98,136.89,134.76,136.03,126.14,439831,439831,0.05,0.03677011,135.915,"May 08, 23",0.0003677011,,,,,
2023-05-05,134.6,136.55,134.22,135.37,125.53,536329,536329,0.77,0.57207,135.185,"May 05, 23",0.0057207,,,,,
2023-05-04,133.87,134.46,132.13,133.05,123.38,657027,657027,-0.82,-0.61253,133.3775,"May 04, 23",-0.0061253,,,,,
2023-05-03,134.2,136.02,133.31,133.65,123.94,917844,917844,-0.55,-0.40984,134.295,"May 03, 23",-0.0040984,,,,,
2023-05-02,137.22,137.22,131.65,133.55,123.84,919242,919242,-3.67,-2.67,134.91,"May 02, 23",-0.0267,,,,,
2023-05-01,134.71,138.48,134.71,138.15,128.11,924500,924500,3.44,2.55,136.5125,"May 01, 23",0.0255,,,,,
2023-04-28,133.57,136.09,133.13,135.26,125.43,645600,645600,1.69,1.27,134.5125,"April 28, 23",0.0127,,,,,
2023-04-27,132.01,133.34,130.17,133.31,123.62,930200,930200,1.3,0.98477,132.2075,"April 27, 23",0.0098477,,,,,
2023-04-26,132.81,134.52,131.75,132.09,122.49,799605,799605,-0.72,-0.54213,132.7925,"April 26, 23",-0.0054213,,,,,
2023-04-25,134.64,138.27,133.7,134.38,124.61,1351000,1351000,-0.26,-0.19311,135.2475,"April 25, 23",-0.0019311,,,,,
2023-04-24,143.67,145.17,143.67,144.91,134.38,822522,822522,1.24,0.86309,144.355,"April 24, 23",0.0086309,,,,,
2023-04-21,143.18,143.61,141.17,143.23,132.82,480724,480724,0.05,0.03492108,142.7975,"April 21, 23",0.0003492108,,,,,
2023-04-20,142.49,143.55,141.03,143.34,132.92,566000,566000,0.85,0.59653,142.6025,"April 20, 23",0.0059653,,,,,
2023-04-19,142.62,143.03,141.43,142.37,132.02,780733,780733,-0.25,-0.17529,142.3625,"April 19, 23",-0.0017529,,,,,
2023-04-18,143.06,143.58,141.67,142.88,132.5,429040,429040,-0.18,-0.12582,142.7975,"April 18, 23",-0.0012582,,,,,
2023-04-17,141.59,142.96,140.78,142.89,132.51,454807,454807,1.3,0.91814,142.055,"April 17, 23",0.0091814,,,,,
2023-04-14,141.86,142.76,139.76,141.16,130.9,508100,508100,-0.7,-0.49344,141.385,"April 14, 23",-0.0049344,,,,,
2023-04-13,142.36,143.1,140.39,142.41,132.06,420738,420738,0.05,0.03512223,142.065,"April 13, 23",0.0003512223,,,,,
2023-04-12,144.13,144.65,141.76,142.19,131.86,480300,480300,-1.94,-1.35,143.1825,"April 12, 23",-0.0135,,,,,
2023-04-11,141.95,144.42,141.7,143.24,132.83,597100,597100,1.29,0.90877,142.8275,"April 11, 23",0.0090877,,,,,
2023-04-10,140.75,141.67,139.88,140.95,130.71,478943,478943,0.2,0.1421,140.8125,"April 10, 23",0.001421,,,,,
2023-04-06,140.72,141.82,139.72,141.15,130.89,703400,703400,0.43,0.30557,140.8525,"April 06, 23",0.0030557,,,,,
2023-04-05,138.92,140.44,138.09,140.39,130.19,653400,653400,1.47,1.06,139.46,"April 05, 23",0.0106,,,,,
2023-04-04,140.28,141.28,138.24,138.93,128.83,1159900,1159900,-1.35,-0.96236,139.6825,"April 04, 23",-0.0096236,,,,,
2023-04-03,138.63,140.85,138.63,140.3,130.1,843524,843524,1.67,1.2,139.6025,"April 03, 23",0.012,,,,,
2023-03-31,138.31,139.16,138.07,138.83,128.74,572112,572112,0.52,0.37597,138.5925,"March 31, 23",0.0037597,,,,,
2023-03-30,137.98,138.05,136.93,137.58,127.58,492800,492800,-0.4,-0.2899,137.635,"March 30, 23",-0.002899,,,,,
2023-03-29,135.95,136.87,134.78,136.67,126.74,497416,497416,0.72,0.52961,136.0675,"March 29, 23",0.0052961,,,,,
2023-03-28,132.32,134.72,132.32,134.52,124.74,332235,332235,2.2,1.66,133.47,"March 28, 23",0.0166,,,,,
2023-03-27,133.83,133.91,132.02,132.25,122.64,545449,545449,-1.58,-1.18,133.0025,"March 27, 23",-0.0118,,,,,
2023-03-24,130.35,133.34,129.2,133.15,123.47,470100,470100,2.8,2.15,131.51,"March 24, 23",0.0215,,,,,
2023-03-23,130.4,132.41,129.76,131.08,121.55,556841,556841,0.68,0.52147,130.9125,"March 23, 23",0.0052147,,,,,
2023-03-22,133.31,133.77,130.57,130.72,121.22,523866,523866,-2.59,-1.94,132.0925,"March 22, 23",-0.0194,,,,,
2023-03-21,135.3,135.62,132.4,132.96,123.3,819500,819500,-2.34,-1.73,134.07,"March 21, 23",-0.0173,,,,,
2023-03-20,129.42,134.24,129.42,133.5,123.8,961200,961200,4.08,3.15,131.645,"March 20, 23",0.0315,,,,,
2023-03-17,129.46,129.46,126.23,127.32,118.07,4941839,4941839,-2.14,-1.65,128.1175,"March 17, 23",-0.0165,,,,,
2023-03-16,126.94,130.1,126.83,129.17,119.78,794613,794613,2.23,1.76,128.26,"March 16, 23",0.0176,,,,,
2023-03-15,128.71,129.44,127.06,128.5,119.16,938300,938300,-0.21,-0.16316,128.4275,"March 15, 23",-0.0016316,,,,,
2023-03-14,131.43,132.42,129.74,131.35,121.8,788200,788200,-0.08,-0.0608689,131.235,"March 14, 23",-0.000608689,2023-02-23,2023-03-15,1.25,1.25,2023-04-14
2023-03-13,130.94,133.51,129.57,130.69,120.03,836336,836336,-0.25,-0.19093,131.1775,"March 13, 23",-0.0019093,,,,,
2023-03-10,135.16,135.16,131.03,132.42,121.62,558934,558934,-2.74,-2.03,133.4425,"March 10, 23",-0.0203,,,,,
2023-03-09,138.52,139.08,135.52,135.6,124.54,642121,642121,-2.92,-2.11,137.18,"March 09, 23",-0.0211,,,,,
2023-03-08,137.32,138.82,137.11,138.07,126.81,549400,549400,0.75,0.54617,137.83,"March 08, 23",0.0054617,,,,,
2023-03-07,137.47,138.59,136.73,137.27,126.07,637900,637900,-0.2,-0.14549,137.515,"March 07, 23",-0.0014549,,,,,
2023-03-06,141.84,141.84,137.17,137.76,126.52,951102,951102,-4.08,-2.88,139.6525,"March 06, 23",-0.0288,,,,,
2023-03-03,141.63,142.94,139.76,142.34,130.73,647600,647600,0.71,0.50131,141.6675,"March 03, 23",0.0050131,,,,,
2023-03-02,138.22,141.28,138.15,141.01,129.51,964700,964700,2.79,2.02,139.665,"March 02, 23",0.0202,,,,,
2023-03-01,136.37,139.59,136.34,138.7,127.39,479231,479231,2.33,1.71,137.75,"March 01, 23",0.0171,,,,,
2023-02-28,136.34,137.53,136.04,136.72,125.57,682040,682040,0.38,0.27871,136.6575,"February 28, 23",0.0027871,,,,,
2023-02-27,139.24,140.07,135.97,136.87,125.71,624400,624400,-2.37,-1.7,138.0375,"February 27, 23",-0.017,,,,,
2023-02-24,135.78,138.01,135.26,137.8,126.56,597427,597427,2.02,1.49,136.7125,"February 24, 23",0.0149,,,,,
2023-02-23,135.45,137.51,134.03,137.4,126.19,504300,504300,1.95,1.44,136.0975,"February 23, 23",0.0144,,,,,
2023-02-22,134.62,135.64,133.81,134.72,123.73,589800,589800,0.1,0.07428317,134.6975,"February 22, 23",0.0007428317,,,,,
2023-02-21,139.3,139.5,133.65,134.17,123.23,585003,585003,-5.13,-3.68,136.655,"February 21, 23",-0.0368,,,,,
2023-02-17,141.35,141.49,140.09,141.01,129.51,394300,394300,-0.34,-0.24054,140.985,"February 17, 23",-0.0024054,,,,,
2023-02-16,141.3,142.54,140.46,141.48,129.94,275500,275500,0.18,0.12739,141.445,"February 16, 23",0.0012739,,,,,
2023-02-15,141.88,143.34,141.38,142.6,130.97,351705,351705,0.72,0.50747,142.3,"February 15, 23",0.0050747,,,,,
2023-02-14,141.93,143.31,141,142.63,131,422500,422500,0.7,0.4932,142.2175,"February 14, 23",0.004932,,,,,
2023-02-13,140.37,142.24,139.35,142.08,130.49,424535,424535,1.71,1.22,141.01,"February 13, 23",0.0122,,,,,
2023-02-10,139.7,140.22,138.34,139.92,128.51,554810,554810,0.22,0.15748,139.545,"February 10, 23",0.0015748,,,,,
2023-02-09,142.61,143.25,139.68,140.1,128.67,606500,606500,-2.51,-1.76,141.41,"February 09, 23",-0.0176,,,,,
2023-02-08,142.72,143.24,140.43,141.81,130.24,781100,781100,-0.91,-0.63761,142.05,"February 08, 23",-0.0063761,,,,,
2023-02-07,142,144.04,140.68,143.38,131.68,630247,630247,1.38,0.97183,142.525,"February 07, 23",0.0097183,,,,,
2023-02-06,143.01,143.37,142.03,142.59,130.96,524114,524114,-0.42,-0.29369,142.75,"February 06, 23",-0.0029369,,,,,
2023-02-03,144.51,146.24,144.38,144.42,132.64,857923,857923,-0.09,-0.06227943,144.8875,"February 03, 23",-0.0006227943,,,,,
2023-02-02,142.19,145.44,141.3,145.09,133.26,895627,895627,2.9,2.04,143.505,"February 02, 23",0.0204,,,,,
2023-02-01,140.37,143.1,139.44,142.15,130.55,897912,897912,1.78,1.27,141.265,"February 01, 23",0.0127,,,,,
2023-01-31,140.2,142.7,137.79,142.7,131.06,3179300,3179300,2.5,1.78,140.8475,"January 31, 23",0.0178,,,,,
2023-01-30,137.73,140.97,137.73,138.69,127.38,760900,760900,0.96,0.69702,138.78,"January 30, 23",0.0069702,,,,,
2023-01-27,138.62,140.31,137.05,138.41,127.12,706500,706500,-0.21,-0.15149,138.5975,"January 27, 23",-0.0015149,,,,,
2023-01-26,127.5,138.82,127.5,138.62,127.31,1253300,1253300,11.12,8.72,133.11,"January 26, 23",0.0872,,,,,
2023-01-25,129.37,130.07,127.13,129.15,118.62,877817,877817,-0.22,-0.17005,128.93,"January 25, 23",-0.0017005,,,,,
2023-01-24,130.66,131.21,128.86,130.03,119.42,671407,671407,-0.63,-0.48217,130.19,"January 24, 23",-0.0048217,,,,,
2023-01-23,132.51,133.96,131.34,132.05,121.28,684937,684937,-0.46,-0.34714,132.465,"January 23, 23",-0.0034714,,,,,
2023-01-20,130.36,132.74,129.29,132.48,121.67,491800,491800,2.12,1.63,131.2175,"January 20, 23",0.0163,,,,,
2023-01-19,130.49,130.49,128.29,129.77,119.18,718500,718500,-0.72,-0.55177,129.76,"January 19, 23",-0.0055177,,,,,
2023-01-18,134.17,134.2,130.88,130.91,120.23,530328,530328,-3.26,-2.43,132.54,"January 18, 23",-0.0243,,,,,
2023-01-17,135.47,136.05,133.21,133.5,122.61,594028,594028,-1.97,-1.45,134.5575,"January 17, 23",-0.0145,,,,,
2023-01-13,135.26,135.53,134.12,135.4,124.36,568922,568922,0.14,0.1035,135.0775,"January 13, 23",0.001035,,,,,
2023-01-12,134.59,136.11,133.22,135.97,124.88,509800,509800,1.38,1.03,134.9725,"January 12, 23",0.0103,,,,,
2023-01-11,133.29,134.06,132.63,133.58,122.68,461700,461700,0.29,0.21757,133.39,"January 11, 23",0.0021757,,,,,
2023-01-10,132.74,133.1,131.29,132.73,121.9,466607,466607,-0.01,-0.00753352,132.465,"January 10, 23",-7.53352e-05,,,,,
2023-01-09,134.27,135.48,132.18,132.48,121.67,804600,804600,-1.79,-1.33,133.6025,"January 09, 23",-0.0133,,,,,
2023-01-06,131.42,132.78,131.06,132.19,121.41,514100,514100,0.77,0.58591,131.8625,"January 06, 23",0.0058591,,,,,
2023-01-05,129.62,130.34,127.86,129.88,119.29,577143,577143,0.26,0.20059,129.425,"January 05, 23",0.0020059,,,,,
2023-01-04,130.29,131.76,129.84,130.8,120.13,597907,597907,0.51,0.39143,130.6725,"January 04, 23",0.0039143,,,,,
2023-01-03,128.34,129.66,127.32,129.06,118.53,508600,508600,0.72,0.56101,128.595,"January 03, 23",0.0056101,,,,,
2022-12-30,127.41,128.69,127.06,127.91,117.48,367600,367600,0.5,0.39243,127.7675,"December 30, 22",0.0039243,,,,,
2022-12-29,128.19,129.42,128.01,128.63,118.14,287100,287100,0.44,0.34324,128.5625,"December 29, 22",0.0034324,,,,,
2022-12-28,129.69,130.6,127,127.01,116.65,257900,257900,-2.68,-2.07,128.575,"December 28, 22",-0.0207,,,,,
2022-12-27,128.63,130.71,128.43,129.56,118.99,334200,334200,0.93,0.723,129.3325,"December 27, 22",0.00723,,,,,
2022-12-23,127.47,128.99,126.93,128.7,118.2,302611,302611,1.23,0.96493,128.0225,"December 23, 22",0.0096493,,,,,
2022-12-22,127.35,127.77,124.83,127.41,117.02,659426,659426,0.06,0.04711425,126.84,"December 22, 22",0.0004711425,,,,,
2022-12-21,128.74,129.26,128.04,128.43,117.95,448419,448419,-0.31,-0.2408,128.6175,"December 21, 22",-0.002408,,,,,
2022-12-20,128.97,129.55,127.44,127.89,117.46,403700,403700,-1.08,-0.8374,128.4625,"December 20, 22",-0.008374,,,,,
2022-12-19,130.88,131.7,127.76,128.61,118.12,552200,552200,-2.27,-1.73,129.7375,"December 19, 22",-0.0173,,,,,
2022-12-16,131.14,131.35,129.09,130.58,119.93,1097037,1097037,-0.56,-0.42702,130.54,"December 16, 22",-0.0042702,2022-12-08,2022-12-19,1.25,1.25,2023-01-13
2022-12-15,132.17,133.76,131.24,132.88,120.89,709586,709586,0.71,0.53719,132.5125,"December 15, 22",0.0053719,,,,,
2022-12-14,136.27,137.59,134.71,135.33,123.12,636100,636100,-0.94,-0.68981,135.975,"December 14, 22",-0.0068981,,,,,
2022-12-13,140.2,140.45,135.58,136.5,124.18,713401,713401,-3.7,-2.64,138.1825,"December 13, 22",-0.0264,,,,,
2022-12-12,135.5,137.15,134.26,137.13,124.76,595513,595513,1.63,1.2,136.01,"December 12, 22",0.012,,,,,
2022-12-09,135.68,137.23,134.7,135.11,122.92,653416,653416,-0.57,-0.42011,135.68,"December 09, 22",-0.0042011,,,,,
2022-12-08,135.94,136.79,134.55,135.96,123.69,556800,556800,0.02,0.01471237,135.81,"December 08, 22",0.0001471237,,,,,
2022-12-07,134.53,135.9,134.42,135.2,123,463700,463700,0.67,0.49803,135.0125,"December 07, 22",0.0049803,,,,,
2022-12-06,135.83,136.58,133.67,134.83,122.66,440100,440100,-1,-0.73621,135.2275,"December 06, 22",-0.0073621,,,,,
2022-12-05,136.74,136.9,135.12,135.58,123.35,526300,526300,-1.16,-0.84833,136.085,"December 05, 22",-0.0084833,,,,,
2022-12-02,135.27,138.6,134.66,137.82,125.38,814200,814200,2.55,1.89,136.5875,"December 02, 22",0.0189,,,,,
2022-12-01,136.61,136.97,134.78,136.16,123.87,676048,676048,-0.45,-0.3294,136.13,"December 01, 22",-0.003294,,,,,
2022-11-30,132.35,136.63,131.83,135.89,123.63,1396900,1396900,3.54,2.67,134.175,"November 30, 22",0.0267,,,,,
2022-11-29,130.19,133.31,130.19,132.69,120.72,837224,837224,2.5,1.92,131.595,"November 29, 22",0.0192,,,,,
2022-11-28,131.94,132.01,129.81,130.1,118.36,507743,507743,-1.84,-1.39,130.965,"November 28, 22",-0.0139,,,,,
2022-11-25,133.04,133.71,132.62,132.97,120.97,232100,232100,-0.07,-0.05261575,133.085,"November 25, 22",-0.0005261575,,,,,
2022-11-23,133.85,134.55,132.43,133.35,121.32,303450,303450,-0.5,-0.37355,133.545,"November 23, 22",-0.0037355,,,,,
2022-11-22,132.24,133.58,131.79,133.32,121.29,513400,513400,1.08,0.8167,132.7325,"November 22, 22",0.008167,,,,,
2022-11-21,128.38,131.98,127.69,131.34,119.49,776100,776100,2.96,2.31,129.8475,"November 21, 22",0.0231,,,,,
2022-11-18,131.07,131.58,128.71,129.04,117.4,928100,928100,-2.03,-1.55,130.1,"November 18, 22",-0.0155,,,,,
2022-11-17,128.43,129.67,127.19,129.48,117.8,664200,664200,1.05,0.81757,128.6925,"November 17, 22",0.0081757,,,,,
2022-11-16,129.97,130.63,129.23,129.87,118.15,758500,758500,-0.1,-0.07694083,129.925,"November 16, 22",-0.0007694083,,,,,
2022-11-15,131.67,132.87,129.35,130.18,118.43,786428,786428,-1.49,-1.13,131.0175,"November 15, 22",-0.0113,,,,,
2022-11-14,129.25,132.06,128.68,129.75,118.04,850400,850400,0.5,0.38685,129.935,"November 14, 22",0.0038685,,,,,
2022-11-11,126,130.25,124.93,129.47,117.79,764722,764722,3.47,2.75,127.6625,"November 11, 22",0.0275,,,,,
2022-11-10,123.97,125.12,121.97,125.08,113.79,1397309,1397309,1.11,0.89538,124.035,"November 10, 22",0.0089538,,,,,
2022-11-09,120.99,121.32,119.44,120.01,109.18,791536,791536,-0.98,-0.80998,120.44,"November 09, 22",-0.0080998,,,,,
2022-11-08,123.14,123.58,121.15,121.61,110.64,1154100,1154100,-1.53,-1.24,122.37,"November 08, 22",-0.0124,,,,,
2022-11-07,125.16,125.17,122.2,122.61,111.55,768020,768020,-2.55,-2.04,123.785,"November 07, 22",-0.0204,,,,,
2022-11-04,123.62,125.37,122.44,124.5,113.27,990000,990000,0.88,0.71186,123.9825,"November 04, 22",0.0071186,,,,,
2022-11-03,118.23,122.01,117.95,121.23,110.29,1012700,1012700,3,2.54,119.855,"November 03, 22",0.0254,,,,,
2022-11-02,119.81,122.29,118.02,118.54,107.84,881500,881500,-1.27,-1.06,119.665,"November 02, 22",-0.0106,,,,,
2022-11-01,121.76,122.41,118.94,120.59,109.71,831547,831547,-1.17,-0.96091,120.925,"November 01, 22",-0.0096091,,,,,
2022-10-31,119.86,121.22,118.41,120.21,109.36,863000,863000,0.35,0.29201,119.925,"October 31, 22",0.0029201,,,,,
2022-10-28,118.83,121.16,118.23,120.7,109.81,858500,858500,1.87,1.57,119.73,"October 28, 22",0.0157,,,,,
2022-10-27,116.56,121.66,116.37,119.25,108.49,1262500,1262500,2.69,2.31,118.46,"October 27, 22",0.0231,,,,,
2022-10-26,115.8,119.24,114.77,116.36,105.86,1024441,1024441,0.56,0.48359,116.5425,"October 26, 22",0.0048359,,,,,
2022-10-25,114.51,117.72,112,115.93,105.47,782200,782200,1.42,1.24,115.04,"October 25, 22",0.0124,,,,,
2022-10-24,117.45,117.99,116.27,116.28,105.79,684000,684000,-1.17,-0.99617,116.9975,"October 24, 22",-0.0099617,,,,,
2022-10-21,113.25,117.21,112.97,116.94,106.39,617437,617437,3.69,3.26,115.0925,"October 21, 22",0.0326,,,,,
2022-10-20,114.4,115.73,112.52,112.87,102.69,448725,448725,-1.53,-1.34,113.88,"October 20, 22",-0.0134,,,,,
2022-10-19,116.23,116.39,113.68,114.4,104.08,347900,347900,-1.83,-1.57,115.175,"October 19, 22",-0.0157,,,,,
2022-10-18,115.7,117.78,115.7,116.7,106.17,734224,734224,1,0.8643,116.47,"October 18, 22",0.008643,,,,,
2022-10-17,115.92,116.95,115.02,115.94,105.48,547532,547532,0.02,0.01725328,115.9575,"October 17, 22",0.0001725328,,,,,
2022-10-14,116.66,116.96,113.62,113.71,103.45,554303,554303,-2.95,-2.53,115.2375,"October 14, 22",-0.0253,,,,,
2022-10-13,111.68,116.62,110.56,115.79,105.34,449932,449932,4.11,3.68,113.6625,"October 13, 22",0.0368,,,,,
2022-10-12,115.08,115.08,113.49,113.52,103.28,579600,579600,-1.56,-1.36,114.2925,"October 12, 22",-0.0136,,,,,
2022-10-11,113.14,115.93,112.25,114.42,104.1,505600,505600,1.28,1.13,113.935,"October 11, 22",0.0113,,,,,
2022-10-10,114.81,115.2,113.34,114.15,103.85,478131,478131,-0.66,-0.57486,114.375,"October 10, 22",-0.0057486,,,,,
2022-10-07,114.58,114.71,112.84,113.71,103.45,583750,583750,-0.87,-0.75929,113.96,"October 07, 22",-0.0075929,,,,,
2022-10-06,116.14,117.74,115.53,115.92,105.46,785948,785948,-0.22,-0.18943,116.3325,"October 06, 22",-0.0018943,,,,,
2022-10-05,116.27,118.62,115.4,117.39,106.8,668200,668200,1.12,0.96328,116.92,"October 05, 22",0.0096328,,,,,
2022-10-04,117.06,118.43,116.54,118.14,107.48,597135,597135,1.08,0.9226,117.5425,"October 04, 22",0.009226,,,,,
2022-10-03,114.06,116.12,112.62,115,104.62,843100,843100,0.94,0.82413,114.45,"October 03, 22",0.0082413,,,,,
2022-09-30,113.43,115.36,111.95,112.29,102.16,1133416,1133416,-1.14,-1.01,113.2575,"September 30, 22",-0.0101,2022-09-21,2022-10-03,1.25,1.25,2022-10-17
2022-09-29,113.8,114.59,111.98,114.22,102.78,877818,877818,0.42,0.36907,113.6475,"September 29, 22",0.0036907,,,,,
2022-09-28,114.6,116.37,114.24,115.81,104.21,923119,923119,1.21,1.06,115.255,"September 28, 22",0.0106,,,,,
2022-09-27,114.53,115.45,111.73,113.29,101.94,690922,690922,-1.24,-1.08,113.75,"September 27, 22",-0.0108,,,,,
2022-09-26,113.66,114.78,110.73,112.92,101.61,964200,964200,-0.74,-0.65106,113.0225,"September 26, 22",-0.0065106,,,,,
2022-09-23,114.1,114.8,112.46,113.97,102.55,812903,812903,-0.13,-0.11394,113.8325,"September 23, 22",-0.0011394,,,,,
2022-09-22,118.01,118.19,115.75,115.88,104.27,537700,537700,-2.13,-1.8,116.9575,"September 22, 22",-0.018,,,,,
2022-09-21,120.17,122.6,118.05,118.1,106.27,767900,767900,-2.07,-1.72,119.73,"September 21, 22",-0.0172,,,,,
2022-09-20,122.14,122.14,117.76,119.41,107.45,958400,958400,-2.73,-2.24,120.3625,"September 20, 22",-0.0224,,,,,
2022-09-19,118.76,124.15,118.4,124.1,111.67,1215221,1215221,5.34,4.5,121.3525,"September 19, 22",0.045,,,,,
2022-09-16,125.3,125.33,116.6,118.07,106.24,2643600,2643600,-7.23,-5.77,121.325,"September 16, 22",-0.0577,,,,,
2022-09-15,132,134.3,131.75,132.68,119.39,648200,648200,0.68,0.51515,132.6825,"September 15, 22",0.0051515,,,,,
2022-09-14,137.62,138,131.54,132.07,118.84,879128,879128,-5.55,-4.03,134.8075,"September 14, 22",-0.0403,,,,,
2022-09-13,139.36,140.03,137.44,137.78,123.98,613938,613938,-1.58,-1.13,138.6525,"September 13, 22",-0.0113,,,,,
