date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,adjDividend,dividend,paymentDate,recordDate
2021-10-25,371.45,375.215,368.37,371,371,530659,530500,-0.45,-0.12115,371.29,"October 25, 21",-0.0012115,,,,,
2021-10-22,371.88,373.61,365.28,371.45,371.45,835949,835900,-0.43,-0.11563,370.64,"October 22, 21",-0.0011563,,,,,
2021-10-21,357.95,373.7,357.95,371.88,371.88,1332180,1332200,13.93,3.89,369.15,"October 21, 21",0.0389,,,,,
2021-10-20,366.25,367.28,355,358.15,358.149994,2328317,2328300,-8.1,-2.21,360.5,"October 20, 21",-0.0221,,,,,
2021-10-19,390.88,398,360.66,363.35,363.35,4169381,4169400,-27.53,-7.04,376.01,"October 19, 21",-0.0704,,,,,
2021-10-18,404.51,410.93,402.32,406.35,406.35,716292,716200,1.84,0.45487,407.65,"October 18, 21",0.0045487,,,,,
2021-10-15,407.98,410,403.511,405.72,405.72,670609,670400,-2.26,-0.55395,405.86,"October 15, 21",-0.0055395,,,,,
2021-10-14,400,407.68,399.1,403.91,403.91,739870,739800,3.91,0.9775,403.91,"October 14, 21",0.009775,,,,,
2021-10-13,387.96,397.5,385.86,395.31,395.309998,662709,662700,7.35,1.89,393.62,"October 13, 21",0.0189,,,,,
2021-10-12,380.58,388.555,380.48,386.92,386.92,588655,588600,6.34,1.67,385.72,"October 12, 21",0.0167,,,,,
2021-10-11,379.2,386.26,378.69,380.87,380.869995,565607,565500,1.67,0.4404,382.71,"October 11, 21",0.004404,,,,,
2021-10-08,378.4611,383.06,375.01,378.37,378.369995,709259,699300,-0.0911,-0.02407117,378.68,"October 08, 21",-0.0002407117,,,,,
2021-10-07,372.08,379.615,370.55,375.03,375.029999,391754,391700,2.95,0.79284,376.63,"October 07, 21",0.0079284,,,,,
2021-10-06,371.25,374.09,366.77,368.21,368.209991,572083,572000,-3.04,-0.81886,369.87,"October 06, 21",-0.0081886,,,,,
2021-10-05,371.22,378.3899,367.164,373.77,373.769989,563574,563600,2.55,0.68692,375.21,"October 05, 21",0.0068692,,,,,
2021-10-04,367,370.48,363.515,369.92,369.92,545991,545900,2.92,0.79564,368.23,"October 04, 21",0.0079564,,,,,
2021-10-01,361.92,369.97,359.65,368.03,368.029999,574838,574800,6.11,1.69,366.64,"October 01, 21",0.0169,,,,,
2021-09-30,378.49,378.49,360.51,360.92,360.92,848449,838900,-17.57,-4.64,364.65,"September 30, 21",-0.0464,,,,,
2021-09-29,380.86,381.91,377.03,378.35,378.35,426083,426100,-2.51,-0.65903,379.5,"September 29, 21",-0.0065903,,,,,
2021-09-28,378.72,380.72,374.55,378.14,378.14,449849,449600,-0.58,-0.15315,377.63,"September 28, 21",-0.0015315,,,,,
2021-09-27,382,387.96,380.251,381.13,381.13,381295,381200,-0.87,-0.22775,382.7,"September 27, 21",-0.0022775,,,,,
2021-09-24,377.66,384.3,376.04,382.13,382.13,294704,294600,4.47,1.18,381.72,"September 24, 21",0.0118,,,,,
2021-09-23,379.35,386.69,377.88,380.76,380.76,488296,488300,1.41,0.37169,383.14,"September 23, 21",0.0037169,,,,,
2021-09-22,372.49,377.56,369.88,375.85,375.85,387921,387900,3.36,0.90204,375.33,"September 22, 21",0.0090204,,,,,
2021-09-21,371.33,373.735,367.22,369.84,369.839996,510026,509900,-1.49,-0.40126,370.26,"September 21, 21",-0.0040126,,,,,
2021-09-20,370.8,373.1,363.79,369.74,369.73999,859105,859100,-1.06,-0.28587,367.96,"September 20, 21",-0.0028587,,,,,
2021-09-17,380.46,385.6072,377.88,379.05,379.049988,629933,629900,-1.41,-0.3706,380.09,"September 17, 21",-0.003706,,,,,
2021-09-16,375.5,383.66,375.13,382.32,382.32,526489,526300,6.82,1.82,381.55,"September 16, 21",0.0182,,,,,
2021-09-15,373.09,378.94,367.64,375.93,375.929993,934180,920200,2.84,0.76121,373.95,"September 15, 21",0.0076121,,,,,
2021-09-14,374.57,374.58,368.71,373.73,373.73,390023,384300,-0.84,-0.22426,372.38,"September 14, 21",-0.0022426,,,,,
2021-09-13,377.99,377.99,367.95,372.29,372.29,565626,560500,-5.7,-1.51,371.73,"September 13, 21",-0.0151,,,,,
2021-09-10,385,385.3,374.335,374.82,374.82,568181,568200,-10.18,-2.64,377.75,"September 10, 21",-0.0264,,,,,
2021-09-09,376.19,384.1198,373.08,382.08,382.079987,598250,598300,5.89,1.57,381.36,"September 09, 21",0.0157,,,,,
2021-09-08,379.1,380.39,370.8,376.3,376.299988,757364,757300,-2.8,-0.73859,375.19,"September 08, 21",-0.0073859,,,,,
2021-09-07,383.49,384.78,378.71,379.33,379.329987,507244,503800,-4.16,-1.08,381.14,"September 07, 21",-0.0108,,,,,
2021-09-03,379.56,384.27,377.55,382.11,382.109985,421034,421000,2.55,0.67183,381.8,"September 03, 21",0.0067183,,,,,
2021-09-02,387,387,379.76,381.21,381.209991,740099,740000,-5.79,-1.5,382.81,"September 02, 21",-0.015,,,,,
2021-09-01,389.52,392,386.785,387.46,387.459991,666414,666400,-2.06,-0.52886,388.27,"September 01, 21",-0.0052886,,,,,
2021-08-31,384.58,387.67,378.18,387.31,387.309998,771413,771300,2.73,0.70987,384.71,"August 31, 21",0.0070987,,,,,
2021-08-30,387.5,388.83,380.37,383.17,383.17,917253,917000,-4.33,-1.12,383.23,"August 30, 21",-0.0112,,,,,
2021-08-27,385.15,392.6,378.53,387.23,387.23,1078753,1078600,2.08,0.54005,386.19,"August 27, 21",0.0054005,,,,,
2021-08-26,411.08,414.98,386.03,388.68,388.679993,2946144,2946100,-22.4,-5.45,392.88,"August 26, 21",-0.0545,,,,,
2021-08-25,374.39,390.68,367.17,389.9,389.899994,1905299,1917300,15.51,4.14,384.74,"August 25, 21",0.0414,,,,,
2021-08-24,371,378.1,370.89,373.85,373.85,731471,731500,2.85,0.76819,375.5,"August 24, 21",0.0076819,,,,,
2021-08-23,370,376.36,369.37,370,370,562736,562700,0,0,371.67,"August 23, 21",0,,,,,
2021-08-20,361.1,367.2099,357.61,366.77,366.769989,441544,441400,5.67,1.57,363.8,"August 20, 21",0.0157,,,,,
2021-08-19,357.22,363.83,355.24,360.86,360.859985,616113,616100,3.64,1.02,359.21,"August 19, 21",0.0102,,,,,
2021-08-18,360.87,367.98,357.755,361.72,361.72,415720,415700,0.85,0.23554,363.44,"August 18, 21",0.0023554,,,,,
2021-08-17,366.59,368.2,356.4001,360.74,360.73999,479622,479500,-5.85,-1.6,359.88,"August 17, 21",-0.016,,,,,
2021-08-16,372.65,373,366.41,369.67,369.67,395910,394400,-2.98,-0.79968,369.19,"August 16, 21",-0.0079968,,,,,
2021-08-13,372.04,374.47,368.895,371.85,371.85,506001,505900,-0.19,-0.05106978,371.43,"August 13, 21",-0.0005106978,,,,,
2021-08-12,368,372.22,366.7,371.91,371.91,453867,453900,3.91,1.06,369.96,"August 12, 21",0.0106,,,,,
2021-08-11,361.51,367.15,358.71,366.83,366.829987,535354,535100,5.32,1.47,364.18,"August 11, 21",0.0147,,,,,
2021-08-10,351.86,364.255,351.03,361.74,361.73999,632396,632400,9.88,2.81,361.37,"August 10, 21",0.0281,,,,,
2021-08-09,352.02,356.64,347.38,352.65,352.649994,404646,404600,0.63,0.17897,352.58,"August 09, 21",0.0017897,,,,,
2021-08-06,352.51,355,349.91,352.99,352.98999,356406,356400,0.48,0.13617,352.74,"August 06, 21",0.0013617,,,,,
2021-08-05,345.17,351.66,343.37,351.65,351.649994,406456,406400,6.48,1.88,349.74,"August 05, 21",0.0188,,,,,
2021-08-04,345.13,349.74,340.905,342.57,342.57,511813,511800,-2.56,-0.74175,344.42,"August 04, 21",-0.0074175,,,,,
2021-08-03,338.79,347.33,335.735,346.66,346.66,600672,600700,7.87,2.32,343.76,"August 03, 21",0.0232,,,,,
2021-08-02,337.5,342.7,335.93,336.76,336.76,440062,440100,-0.74,-0.21926,338.45,"August 02, 21",-0.0021926,,,,,
2021-07-30,333.6,342.68,332.36,335.8,335.799988,642727,642700,2.2,0.65947,336.57,"July 30, 21",0.0065947,,,,,
2021-07-29,336,339.3,332.55,334.61,334.609985,561304,561200,-1.39,-0.41369,335.79,"July 29, 21",-0.0041369,,,,,
2021-07-28,338.18,341.82,331.55,333.97,333.97,502452,502400,-4.21,-1.24,334.43,"July 28, 21",-0.0124,,,,,
2021-07-27,344.06,344.06,329.48,337.52,337.519989,489664,489600,-6.54,-1.9,336.06,"July 27, 21",-0.019,,,,,
2021-07-26,342.95,345.7153,339.71,344.27,344.269989,459035,459000,1.32,0.3849,342.73,"July 26, 21",0.003849,,,,,
2021-07-23,341.3,344.41,340.33,341.58,341.579987,415032,415000,0.28,0.08203926,341.89,"July 23, 21",0.0008203926,,,,,
2021-07-22,342.18,342.18,337.63,340.32,340.32,311425,311400,-1.86,-0.54357,339.74,"July 22, 21",-0.0054357,,,,,
2021-07-21,336.22,346.8,334.19,341.65,341.649994,596750,596700,5.43,1.62,343.23,"July 21, 21",0.0162,,,,,
2021-07-20,323.68,336.25,322.28,334.5,334.5,453342,453100,10.82,3.34,332.82,"July 20, 21",0.0334,,,,,
2021-07-19,326,327.49,319.05,323.67,323.67,774101,778100,-2.33,-0.71472,323.05,"July 19, 21",-0.0071472,,,,,
2021-07-16,342.83,343.74,330.51,332.12,332.119995,586423,586400,-10.71,-3.12,335.15,"July 16, 21",-0.0312,,,,,
2021-07-15,340.28,344.83,337.62,340.97,340.97,416488,416500,0.69,0.20277,341.22,"July 15, 21",0.0020277,,,,,
2021-07-14,344.07,349.7,341.4,342.28,342.279999,517259,517300,-1.79,-0.52024,344.68,"July 14, 21",-0.0052024,,,,,
2021-07-13,342.07,342.99,338.24,339.31,339.309998,416262,416300,-2.76,-0.80685,339.8,"July 13, 21",-0.0080685,,,,,
2021-07-12,341.38,344.5,337.9,342.84,342.839996,581474,581300,1.46,0.42768,342.42,"July 12, 21",0.0042768,,,,,
2021-07-09,338.95,344.33,338.95,343.65,343.649994,414698,414600,4.7,1.39,342.83,"July 09, 21",0.0139,,,,,
2021-07-08,337.16,338.42,326.84,335.33,335.329987,561783,561800,-1.83,-0.54277,334.15,"July 08, 21",-0.0054277,,,,,
2021-07-07,352.72,353.9154,340.01,340.8,340.799988,659130,659000,-11.92,-3.38,343.18,"July 07, 21",-0.0338,,,,,
2021-07-06,351.9,352.67,347.12,351.97,351.97,547997,548000,0.07,0.01989201,350.55,"July 06, 21",0.0001989201,,,,,
2021-07-02,354.65,354.65,347.63,351.9,351.899994,400112,400100,-2.75,-0.77541,350.22,"July 02, 21",-0.0077541,,,,,
2021-07-01,346.99,352.645,346.96,348.98,348.98,626419,626200,1.99,0.5735,349.41,"July 01, 21",0.005735,,,,,
2021-06-30,344.54,346.94,342.19,345.77,345.769989,503273,503100,1.23,0.357,344.87,"June 30, 21",0.00357,,,,,
2021-06-29,343.18,347.415,342.12,343.77,343.769989,375821,375800,0.59,0.17192,344.81,"June 29, 21",0.0017192,,,,,
2021-06-28,350.25,351.46,340.84,343.12,343.119995,672334,672000,-7.13,-2.04,345,"June 28, 21",-0.0204,,,,,
2021-06-25,353.5753,356.31,346.28,348.86,348.859985,863984,864000,-4.7153,-1.33,350.9,"June 25, 21",-0.0133,,,,,
2021-06-24,343.39,351.94,343.377,351.85,351.85,793829,793700,8.46,2.46,348.82,"June 24, 21",0.0246,,,,,
2021-06-23,334.59,342.8,332.58,341.18,341.179993,711112,710900,6.59,1.97,339.92,"June 23, 21",0.0197,,,,,
2021-06-22,335.55,338.21,333.11,335.67,335.67,431066,431100,0.12,0.03576218,335.84,"June 22, 21",0.0003576218,,,,,
2021-06-21,326.92,334.98,326.27,334.9,334.899994,537108,537100,7.98,2.44,333.22,"June 21, 21",0.0244,,,,,
2021-06-18,325.38,330.7651,325.22,327.19,327.19,932529,932400,1.81,0.55627,327.56,"June 18, 21",0.0055627,,,,,
2021-06-17,333.05,334.97,324.34,328.34,328.339996,848367,848400,-4.71,-1.41,328.61,"June 17, 21",-0.0141,,,,,
2021-06-16,332.07,332.47,325.78,331.83,331.829987,647921,647800,-0.24,-0.07227392,330.47,"June 16, 21",-0.0007227392,,,,,
2021-06-15,335.73,337.42,330.36,332.65,332.649994,392167,391900,-3.08,-0.9174,332.97,"June 15, 21",-0.009174,,,,,
2021-06-14,337.93,338.77,331.79,336.79,336.79,405065,405000,-1.14,-0.33735,334.96,"June 14, 21",-0.0033735,,,,,
2021-06-11,333.13,338.54,332.91,338.46,338.459991,497654,497700,5.33,1.6,336.62,"June 11, 21",0.016,,,,,
2021-06-10,333,335.68,329.11,332.01,332.01,506958,507000,-0.99,-0.2973,332.1,"June 10, 21",-0.002973,,,,,
2021-06-09,341.99,343.6993,332.55,332.68,332.679993,524635,524600,-9.31,-2.72,335.64,"June 09, 21",-0.0272,,,,,
2021-06-08,332.56,342.33,332.56,341.33,341.329987,715056,714900,8.77,2.64,339.59,"June 08, 21",0.0264,,,,,
2021-06-07,328.7,332.82,327.26,332.8,332.799988,636627,636600,4.1,1.25,330.69,"June 07, 21",0.0125,,,,,
2021-06-04,334.69,335.2567,323.11,326.62,326.619995,925996,926000,-8.07,-2.41,326.17,"June 04, 21",-0.0241,,,,,
2021-06-03,334.83,335.97,328.28,332.95,332.95,862860,862900,-1.88,-0.56148,332.74,"June 03, 21",-0.0056148,,,,,
2021-06-02,344.57,344.58,333.505,336.79,336.79,751858,751800,-7.78,-2.26,337.43,"June 02, 21",-0.0226,,,,,
2021-06-01,346.7,348.355,337.0799,343.18,343.179993,1083094,1083100,-3.52,-1.02,343.99,"June 01, 21",-0.0102,,,,,
2021-05-28,343.2,351.72,340.61,345.36,345.359985,2904704,2901600,2.16,0.62937,345.91,"May 28, 21",0.0062937,,,,,
2021-05-27,329,329.58,320.32,328.36,328.359985,1437307,1437300,-0.64,-0.19453,329.23,"May 27, 21",-0.0019453,,,,,
2021-05-26,322,328.5499,321.455,327.49,327.48999,779945,779900,5.49,1.7,326.89,"May 26, 21",0.017,,,,,
2021-05-25,318.8,323.44,317.13,320.99,320.98999,602710,602700,2.19,0.68695,320.74,"May 25, 21",0.0068695,,,,,
2021-05-24,318.44,319.75,312.35,315.82,315.82,828175,827900,-2.62,-0.82276,316.34,"May 24, 21",-0.0082276,,,,,
2021-05-21,322.8,324.9,315.5,316.08,316.079987,759870,759600,-6.72,-2.08,318.09,"May 21, 21",-0.0208,,,,,
2021-05-20,319.24,321,314.21,318.62,318.619995,777666,777600,-0.62,-0.19421,317.78,"May 20, 21",-0.0019421,,,,,
2021-05-19,322.58,324.36,315.74,319.33,319.329987,601984,602000,-3.25,-1.01,319.36,"May 19, 21",-0.0101,,,,,
2021-05-18,330.35,333.1613,326.63,326.88,326.88,587988,587700,-3.47,-1.05,329.26,"May 18, 21",-0.0105,,,,,
2021-05-17,327.99,330.89,324.11,329.81,329.809998,767365,767400,1.82,0.55489,328.22,"May 17, 21",0.0055489,,,,,
2021-05-14,312.24,324.99,312.24,324.28,324.279999,821276,821300,12.04,3.86,320.57,"May 14, 21",0.0386,,,,,
2021-05-13,304.4,313.9099,304.4,311.66,311.66,740436,740400,7.26,2.39,310.01,"May 13, 21",0.0239,,,,,
2021-05-12,309.86,313.5,299.7727,302.26,302.26,798530,798400,-7.6,-2.45,305.32,"May 12, 21",-0.0245,,,,,
2021-05-11,316.46,317.74,306.09,312.3,312.299988,1227095,1227000,-4.16,-1.31,309.3,"May 11, 21",-0.0131,,,,,
2021-05-10,322.54,330.79,321.93,322.34,322.339996,718950,719000,-0.2,-0.06200781,325.72,"May 10, 21",-0.0006200781,,,,,
2021-05-07,316.59,323.6099,316.255,322.74,322.73999,781795,781800,6.15,1.94,321.19,"May 07, 21",0.0194,,,,,
2021-05-06,319.18,321.53,315.12,316.96,316.959991,563322,563100,-2.22,-0.69553,317.55,"May 06, 21",-0.0069553,,,,,
2021-05-05,323.92,324.31,317.56,318.94,318.94,461038,461000,-4.98,-1.54,320.11,"May 05, 21",-0.0154,,,,,
2021-05-04,322.22,322.91,314.73,320.81,320.809998,703410,703400,-1.41,-0.43759,318.32,"May 04, 21",-0.0043759,,,,,
2021-05-03,330.4,334.41,323.99,324.28,324.279999,719482,719500,-6.12,-1.85,327.78,"May 03, 21",-0.0185,,,,,
2021-04-30,327.93,333.86,326.39,329.35,329.35,391710,391700,1.42,0.43302,329.58,"April 30, 21",0.0043302,,,,,
2021-04-29,329.65,331.29,326.42,328.9,328.899994,425440,425400,-0.75,-0.22751,328.66,"April 29, 21",-0.0022751,,,,,
2021-04-28,329.88,330.99,326.37,326.86,326.859985,307758,307700,-3.02,-0.91548,327.93,"April 28, 21",-0.0091548,,,,,
2021-04-27,329.96,331.61,328.01,329.15,329.149994,434649,434600,-0.81,-0.24548,329.56,"April 27, 21",-0.0024548,,,,,
2021-04-26,331.09,333.9,325.37,328.29,328.29,553175,553200,-2.8,-0.84569,328.13,"April 26, 21",-0.0084569,,,,,
2021-04-23,324.37,329.79,323.39,328.44,328.44,463675,463700,4.07,1.25,327.98,"April 23, 21",0.0125,,,,,
2021-04-22,324.75,328.33,320.8888,323.81,323.809998,574644,574600,-0.94,-0.28945,324.98,"April 22, 21",-0.0028945,,,,,
2021-04-21,316.89,323.7,316.29,322.63,322.63,543858,543800,5.74,1.81,322.23,"April 21, 21",0.0181,,,,,
2021-04-20,324.99,327.83,313.175,316.94,316.94,893492,893400,-8.05,-2.48,318.26,"April 20, 21",-0.0248,,,,,
2021-04-19,330.24,330.565,325.96,328.26,328.26,480496,480500,-1.98,-0.59956,328.57,"April 19, 21",-0.0059956,,,,,
2021-04-16,329.06,332.15,326.67,330.71,330.709991,594212,594200,1.65,0.50143,329.62,"April 16, 21",0.0050143,,,,,
2021-04-15,330.24,331.8099,325.89,326.32,326.32,571417,571400,-3.92,-1.19,327.32,"April 15, 21",-0.0119,,,,,
2021-04-14,334.98,340.265,328.42,329.05,329.049988,846792,846600,-5.93,-1.77,333.53,"April 14, 21",-0.0177,,,,,
2021-04-13,327.19,332.73,320.53,332.07,332.07,818219,818200,4.88,1.49,329.48,"April 13, 21",0.0149,,,,,
2021-04-12,322.97,328.5373,322.01,327.79,327.79,814349,814300,4.82,1.49,326.66,"April 12, 21",0.0149,,,,,
2021-04-09,321.28,322.72,318.8,322.22,322.22,663018,663000,0.94,0.29258,321.1,"April 09, 21",0.0029258,,,,,
2021-04-08,318.29,322.7,318.25,320.03,320.029999,794421,794100,1.74,0.54667,320.55,"April 08, 21",0.0054667,,,,,
2021-04-07,314.61,319.655,314.61,316.11,316.109985,548101,548100,1.5,0.47678,317.27,"April 07, 21",0.0047678,,,,,
2021-04-06,320,323.815,315.23,315.47,315.47,655283,655300,-4.53,-1.42,318.36,"April 06, 21",-0.0142,,,,,
2021-04-05,316.11,321,313.1319,319.77,319.769989,906844,906800,3.66,1.16,318.6,"April 05, 21",0.0116,,,,,
2021-04-01,311.43,315.02,307.79,313.62,313.619995,704010,704000,2.19,0.70321,312.58,"April 01, 21",0.0070321,,,,,
2021-03-31,306.51,313.655,304.337,309.17,309.17,731164,731200,2.66,0.86783,309.83,"March 31, 21",0.0086783,,,,,
2021-03-30,305.93,312.46,305.29,308,308,846603,846600,2.07,0.67663,309.51,"March 30, 21",0.0067663,,,,,
2021-03-29,301.5,308.43,301.44,306.18,306.179993,1118438,1118400,4.68,1.55,305.98,"March 29, 21",0.0155,,,,,
2021-03-26,309,309.38,300,303,303,1099306,1099300,-6,-1.94,303.98,"March 26, 21",-0.0194,,,,,
2021-03-25,299.01,309.381,297.29,306.59,306.589996,1167111,1167100,7.58,2.54,305.26,"March 25, 21",0.0254,,,,,
2021-03-24,310.96,313.97,300.85,301,301,803802,803700,-9.96,-3.2,306.48,"March 24, 21",-0.032,,,,,
2021-03-23,313.5,314.23,308.26,309.53,309.529999,924345,924300,-3.97,-1.27,311.11,"March 23, 21",-0.0127,,,,,
2021-03-22,320,321.03,313.2,315.09,315.089996,671475,671500,-4.91,-1.53,315.71,"March 22, 21",-0.0153,,,,,
2021-03-19,319.41,324.61,317.605,321.84,321.839996,992117,992000,2.43,0.76078,321.52,"March 19, 21",0.0076078,,,,,
2021-03-18,319.5,326.8,313.8,319.23,319.23,830017,829700,-0.27,-0.08450704,320.48,"March 18, 21",-0.0008450704,,,,,
2021-03-17,313.45,320.41,312.36,319,319,1162761,1162800,5.55,1.77,317.31,"March 17, 21",0.0177,,,,,
2021-03-16,320.18,320.18,308.69,312.26,312.26,1569135,1569100,-7.92,-2.47,313.1,"March 16, 21",-0.0247,,,,,
2021-03-15,318.38,322.88,313.36,322.49,322.48999,1200622,1198900,4.11,1.29,319.26,"March 15, 21",0.0129,,,,,
2021-03-12,317.395,325.6,306.06,318.15,318.149994,5235640,5235600,0.755,0.23787,315.77,"March 12, 21",0.0023787,,,,,
2021-03-11,343,351,341.29,347.5,347.5,1548210,1548200,4.5,1.31,345.7,"March 11, 21",0.0131,,,,,
2021-03-10,340.71,343.98,338.43,343.14,343.14,729873,729900,2.43,0.71322,342.13,"March 10, 21",0.0071322,,,,,
2021-03-09,349.61,349.61,338.74,339.05,339.049988,715751,715600,-10.56,-3.02,342.36,"March 09, 21",-0.0302,,,,,
2021-03-08,341.85,349.2098,335.41,345.77,345.769989,1137822,1137800,3.92,1.15,346.02,"March 08, 21",0.0115,,,,,
2021-03-05,330,335.06,319.2401,333.37,333.369995,1061393,1061400,3.37,1.02,329.75,"March 05, 21",0.0102,,,,,
2021-03-04,333.52,333.875,317.2,324.4,324.399994,904148,904100,-9.12,-2.73,324.82,"March 04, 21",-0.0273,,,,,
2021-03-03,337.4,343.1721,334.23,334.39,334.39,690903,690800,-3.01,-0.89212,337.29,"March 03, 21",-0.0089212,,,,,
2021-03-02,338.865,341.5,335,336.82,336.82,757655,757700,-2.045,-0.60349,337.61,"March 02, 21",-0.0060349,,,,,
2021-03-01,326.77,340.15,326.77,337.42,337.42,791691,790100,10.65,3.26,335.72,"March 01, 21",0.0326,,,,,
2021-02-26,329.32,332.27,320.74,322.33,322.329987,736097,736000,-6.99,-2.12,324.34,"February 26, 21",-0.0212,,,,,
2021-02-25,337.22,338.26,327.46,327.68,327.679993,727938,727800,-9.54,-2.83,331.87,"February 25, 21",-0.0283,,,,,
2021-02-24,326.05,336.29,324.94,334.08,334.079987,583034,582900,8.03,2.46,333.48,"February 24, 21",0.0246,,,,,
2021-02-23,327.09,331.29,318.13,328.06,328.059998,561656,561600,0.97,0.29655,327.61,"February 23, 21",0.0029655,,,,,
2021-02-22,314.025,335.13,314.025,327.91,327.91,534388,534100,13.885,4.42,328.89,"February 22, 21",0.0442,,,,,
2021-02-19,320.117,325.1,319.56,321.79,321.79,406224,406100,1.673,0.52262,321.75,"February 19, 21",0.0052262,,,,,
2021-02-18,321.79,322.215,316.33,318.97,318.97,530457,530400,-2.82,-0.87635,318.97,"February 18, 21",-0.0087635,,,,,
2021-02-17,328.88,329.7699,322.23,324.55,324.549988,417760,417800,-4.33,-1.32,324.86,"February 17, 21",-0.0132,,,,,
2021-02-16,319.82,330.89,317.5,327.77,327.769989,892900,892700,7.95,2.49,326.35,"February 16, 21",0.0249,,,,,
2021-02-12,320.11,321.23,317.5,319.88,319.88,278734,278700,-0.23,-0.0718503,319.28,"February 12, 21",-0.000718503,,,,,
2021-02-11,315.65,322.11,314.7,320.85,320.85,431097,431100,5.2,1.65,320.04,"February 11, 21",0.0165,,,,,
2021-02-10,318.27,320.92,312.1163,315.7,315.7,566551,566500,-2.57,-0.80749,316.26,"February 10, 21",-0.0080749,,,,,
2021-02-09,314.59,320.68,314.59,319.08,319.079987,513500,513500,4.49,1.43,318.62,"February 09, 21",0.0143,,,,,
2021-02-08,302.69,316.21,301.56,315.95,315.95,732051,731800,13.26,4.38,312.32,"February 08, 21",0.0438,,,,,
2021-02-05,297.9,303.37,297,302.03,302.029999,672629,672600,4.13,1.39,301.39,"February 05, 21",0.0139,,,,,
2021-02-04,289.73,295.85,289.73,295.59,295.589996,289837,289800,5.86,2.02,293.79,"February 04, 21",0.0202,,,,,
2021-02-03,287.83,294.72,287.76,288.98,288.98,444973,445000,1.15,0.39954,290.32,"February 03, 21",0.0039954,,,,,
2021-02-02,284.21,291,284.21,287.15,287.149994,609548,609500,2.94,1.03,288.99,"February 02, 21",0.0103,,,,,
2021-02-01,282.03,283.17,276,282.21,282.209991,698970,699000,0.18,0.063823,280.6,"February 01, 21",0.00063823,,,,,
2021-01-29,290.1,291.01,279.5,279.76,279.76,708438,708400,-10.34,-3.56,283.15,"January 29, 21",-0.0356,,,,,
2021-01-28,290.38,295,288.8047,290.82,290.82,532322,532300,0.44,0.15153,291.99,"January 28, 21",0.0015153,,,,,
2021-01-27,286.41,291.3621,281.28,287.44,287.44,702549,702300,1.03,0.35962,287.75,"January 27, 21",0.0035962,,,,,
2021-01-26,297.66,297.9,290.8747,295.72,295.72,548842,548700,-1.94,-0.65175,294.73,"January 26, 21",-0.0065175,,,,,
2021-01-25,299.54,303.5405,293.74,295.74,295.73999,723445,723400,-3.8,-1.27,297.69,"January 25, 21",-0.0127,,,,,
2021-01-22,299.08,308.06,298.09,299.92,299.92,595295,595300,0.84,0.28086,300.95,"January 22, 21",0.0028086,,,,,
2021-01-21,293.92,305.6999,293.5,300.24,300.23999,662834,662800,6.32,2.15,301.86,"January 21, 21",0.0215,,,,,
2021-01-20,294.65,296.855,290.7,295.4,295.399994,634594,634600,0.75,0.25454,293.58,"January 20, 21",0.0025454,,,,,
2021-01-19,305.01,310.4875,291.194,293.17,293.17,874148,873800,-11.84,-3.88,295.44,"January 19, 21",-0.0388,,,,,
2021-01-15,300.16,305.95,298.51,301.85,301.85,1110140,1110100,1.69,0.56303,303.04,"January 15, 21",0.0056303,,,,,
2021-01-14,296.62,305.2,294.7938,301.79,301.79,792121,791900,5.17,1.74,301.44,"January 14, 21",0.0174,,,,,
2021-01-13,294.4,295.05,292.2,294.01,294.01,499744,499700,-0.39,-0.13247,293.93,"January 13, 21",-0.0013247,,,,,
2021-01-12,291.38,294.82,288.96,294.22,294.22,550126,550100,2.84,0.97467,292.41,"January 12, 21",0.0097467,,,,,
2021-01-11,290.36,294.74,288.185,290.18,290.179993,606245,605300,-0.18,-0.06199201,291.13,"January 11, 21",-0.0006199201,,,,,
2021-01-08,292.74,297.59,290.725,294.26,294.26,692527,692500,1.52,0.51923,293.91,"January 08, 21",0.0051923,,,,,
2021-01-07,292.58,295.63,289,292.42,292.42,686195,686200,-0.16,-0.0546859,292.84,"January 07, 21",-0.000546859,,,,,
2021-01-06,282.64,292.6,281,291.19,291.19,770737,770700,8.55,3.03,288.71,"January 06, 21",0.0303,,,,,
2012-03-16,,,,,,,,,,,"March 16, 12",,2012-03-08,1,1,2012-05-15,2012-03-20
