date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,adjDividend,paymentDate,dividend
2023-07-07,217.45,220.22,217.45,217.85,212.59,221447,221447,0.4,0.18395,218.2425,"July 07, 23",0.0018395,,,,,
2023-07-06,217.52,219.12,214.54,218.45,213.18,563625,563625,0.93,0.42755,217.4075,"July 06, 23",0.0042755,,,,,
2023-07-05,217.74,219.38,216.58,218.92,213.64,380200,380200,1.18,0.54193,218.155,"July 05, 23",0.0054193,,,,,
2023-07-03,222.8,223.35,218.13,219.14,213.85,332517,332517,-3.66,-1.64,220.855,"July 03, 23",-0.0164,,,,,
2023-06-30,221.81,226.23,221.67,224.98,219.55,760798,760798,3.17,1.43,223.6725,"June 30, 23",0.0143,,,,,
2023-06-29,216.35,221.99,216.06,220.99,215.66,702700,702700,4.64,2.14,218.8475,"June 29, 23",0.0214,,,,,
2023-06-28,217.07,218.54,216.12,216.89,211.66,452232,452232,-0.18,-0.08292256,217.155,"June 28, 23",-0.0008292256,,,,,
2023-06-27,211.95,217.19,210.33,216.82,211.59,432562,432562,4.87,2.3,214.0725,"June 27, 23",0.023,,,,,
2023-06-26,211.44,212.84,209.34,212,206.88,312514,312514,0.56,0.26485,211.405,"June 26, 23",0.0026485,,,,,
2023-06-23,211.67,211.81,209.35,210.81,205.72,483547,483547,-0.86,-0.40629,210.91,"June 23, 23",-0.0040629,,,,,
2023-06-22,212.39,212.75,210.85,212.23,207.11,242046,242046,-0.16,-0.07533311,212.055,"June 22, 23",-0.0007533311,,,,,
2023-06-21,213.23,213.75,211.61,212.07,206.95,252522,252522,-1.16,-0.54401,212.665,"June 21, 23",-0.0054401,,,,,
2023-06-20,211.45,213.65,210.08,213.59,208.44,451841,451841,2.14,1.01,212.1925,"June 20, 23",0.0101,,,,,
2023-06-16,214.29,216.3,212.89,213.61,208.46,1058412,1058412,-0.68,-0.31733,214.2725,"June 16, 23",-0.0031733,,,,,
2023-06-15,212.66,214.67,211.54,213.53,208.38,375401,375401,0.87,0.4091,213.1,"June 15, 23",0.004091,,,,,
2023-06-14,209.96,215.75,209.13,213.12,207.98,551035,551035,3.16,1.51,211.99,"June 14, 23",0.0151,,,,,
2023-06-13,207.52,209.77,205.53,207.59,202.58,353300,353300,0.07,0.03373169,207.6025,"June 13, 23",0.0003373169,2023-05-03,2023-06-14,0.47,2023-06-28,0.47
2023-06-12,206.68,207.97,205.06,207.89,202.41,284600,284600,1.21,0.58545,206.9,"June 12, 23",0.0058545,,,,,
2023-06-09,207.04,207.45,205.18,206.98,201.52,250337,250337,-0.06,-0.02897991,206.6625,"June 09, 23",-0.0002897991,,,,,
2023-06-08,207.85,207.85,205.24,206.21,200.77,244110,244110,-1.64,-0.78903,206.7875,"June 08, 23",-0.0078903,,,,,
2023-06-07,207.11,208.24,204.83,207.93,202.45,438813,438813,0.82,0.39592,207.0275,"June 07, 23",0.0039592,,,,,
2023-06-06,206.44,208.26,205.93,207.3,201.84,430413,430413,0.86,0.41659,206.9825,"June 06, 23",0.0041659,,,,,
2023-06-05,205.51,207.33,203.98,206.05,200.62,441551,441551,0.54,0.26276,205.7175,"June 05, 23",0.0026276,,,,,
2023-06-02,203.65,206.51,202.58,205.47,200.05,482000,482000,1.82,0.89369,204.5525,"June 02, 23",0.0089369,,,,,
2023-06-01,199.84,203.86,199.07,202.42,197.08,576800,576800,2.58,1.29,201.2975,"June 01, 23",0.0129,,,,,
2023-05-31,198.97,200.73,196.57,199.97,194.7,737100,737100,1,0.50259,199.06,"May 31, 23",0.0050259,,,,,
2023-05-30,199.33,201.43,198.82,199.55,194.29,240500,240500,0.22,0.11037,199.7825,"May 30, 23",0.0011037,,,,,
2023-05-26,201.24,202.82,198.83,200.44,195.16,332745,332745,-0.8,-0.39754,200.8325,"May 26, 23",-0.0039754,,,,,
2023-05-25,200.06,201.46,196.32,201.21,195.91,442000,442000,1.15,0.57483,199.7625,"May 25, 23",0.0057483,,,,,
2023-05-24,200.72,202.11,198.58,200.84,195.55,400613,400613,0.12,0.05978477,200.5625,"May 24, 23",0.0005978477,,,,,
2023-05-23,205.91,207.11,201.77,201.88,196.56,440633,440633,-4.03,-1.96,204.1675,"May 23, 23",-0.0196,,,,,
2023-05-22,205.52,208.27,205.12,206.92,201.47,281211,281211,1.4,0.6812,206.4575,"May 22, 23",0.006812,,,,,
2023-05-19,207.91,207.91,204.55,205.7,200.28,443545,443545,-2.21,-1.06,206.5175,"May 19, 23",-0.0106,,,,,
2023-05-18,206.06,207.22,204.69,206.77,201.32,333248,333248,0.71,0.34456,206.185,"May 18, 23",0.0034456,,,,,
2023-05-17,208.12,208.12,204.42,205.82,200.39,440200,440200,-2.3,-1.11,206.62,"May 17, 23",-0.0111,,,,,
2023-05-16,209.98,210.29,206.73,207.93,202.45,347800,347800,-2.05,-0.97628,208.7325,"May 16, 23",-0.0097628,,,,,
2023-05-15,211.31,212.82,210.07,210.83,205.27,478943,478943,-0.48,-0.22715,211.2575,"May 15, 23",-0.0022715,,,,,
2023-05-12,208,211.26,206.19,210.85,205.29,777601,777601,2.85,1.37,209.075,"May 12, 23",0.0137,,,,,
2023-05-11,199.49,211.68,198.11,208,202.52,1363609,1363609,8.51,4.27,204.32,"May 11, 23",0.0427,,,,,
2023-05-10,188.53,190.07,187.07,189.39,184.4,591729,591729,0.86,0.45616,188.765,"May 10, 23",0.0045616,,,,,
2023-05-09,186.69,187.58,185.22,187.12,182.19,509100,509100,0.43,0.23033,186.6525,"May 09, 23",0.0023033,,,,,
2023-05-08,188.41,189.47,185.34,188.98,184,432100,432100,0.57,0.30253,188.05,"May 08, 23",0.0030253,,,,,
2023-05-05,190.13,190.56,186.03,189.18,184.19,508800,508800,-0.95,-0.49966,188.975,"May 05, 23",-0.0049966,,,,,
2023-05-04,190.48,190.48,186.77,188.88,183.9,476900,476900,-1.6,-0.83998,189.1525,"May 04, 23",-0.0083998,,,,,
2023-05-03,192.01,192.08,187.23,187.68,182.73,396323,396323,-4.33,-2.26,189.75,"May 03, 23",-0.0226,,,,,
2023-05-02,190.68,191.78,188.01,190.05,185.04,364500,364500,-0.63,-0.3304,190.13,"May 02, 23",-0.003304,,,,,
2023-05-01,188.23,192.46,187.79,192.11,187.05,567200,567200,3.88,2.06,190.1475,"May 01, 23",0.0206,,,,,
2023-04-28,186.18,189.76,186.18,188.55,183.58,280800,280800,2.37,1.27,187.6675,"April 28, 23",0.0127,,,,,
2023-04-27,183.16,185.92,181.78,185.85,180.95,281800,281800,2.69,1.47,184.1775,"April 27, 23",0.0147,,,,,
2023-04-26,180.75,183.64,180.54,182.85,178.03,290100,290100,2.1,1.16,181.945,"April 26, 23",0.0116,,,,,
2023-04-25,186.5,186.5,181.78,181.84,177.05,293800,293800,-4.66,-2.5,184.155,"April 25, 23",-0.025,,,,,
2023-04-24,188.15,188.74,186.44,187.5,182.56,273200,273200,-0.65,-0.34547,187.7075,"April 24, 23",-0.0034547,,,,,
2023-04-21,186.86,188.44,185.58,187.07,182.14,331200,331200,0.21,0.11238,186.9875,"April 21, 23",0.0011238,,,,,
2023-04-20,186.17,186.23,183.71,185.44,180.55,335937,335937,-0.73,-0.39211,185.3875,"April 20, 23",-0.0039211,,,,,
2023-04-19,184,186.79,182.6,186.75,181.83,550744,550744,2.75,1.49,185.035,"April 19, 23",0.0149,,,,,
2023-04-18,188.94,188.94,182.72,183.77,178.93,549500,549500,-5.17,-2.74,186.0925,"April 18, 23",-0.0274,,,,,
2023-04-17,187.2,188.2,186.38,188.14,183.18,376623,376623,0.94,0.50214,187.48,"April 17, 23",0.0050214,,,,,
2023-04-14,190.52,190.52,184.89,186.53,181.61,560500,560500,-3.99,-2.09,188.115,"April 14, 23",-0.0209,,,,,
2023-04-13,194.27,195.39,193.29,195.12,189.98,354000,354000,0.85,0.43754,194.5175,"April 13, 23",0.0043754,,,,,
2023-04-12,197.03,197.34,192.93,193.51,188.41,367748,367748,-3.52,-1.79,195.2025,"April 12, 23",-0.0179,,,,,
2023-04-11,193.63,195.71,193.26,195.36,190.21,261500,261500,1.73,0.89346,194.49,"April 11, 23",0.0089346,,,,,
2023-04-10,191.99,192.31,190.15,192.24,187.17,299800,299800,0.25,0.13022,191.6725,"April 10, 23",0.0013022,,,,,
2023-04-06,192.51,193.31,191.03,193.1,188.01,241208,241208,0.59,0.30648,192.4875,"April 06, 23",0.0030648,,,,,
2023-04-05,191.25,193.5,189.91,192.25,187.18,239743,239743,1,0.52288,191.7275,"April 05, 23",0.0052288,,,,,
2023-04-04,191.27,192.76,190.21,191.27,186.23,324600,324600,0,0,191.3775,"April 04, 23",0,,,,,
2023-04-03,190.73,191.48,188.67,190.52,185.5,496300,496300,-0.21,-0.1101,190.35,"April 03, 23",-0.001101,,,,,
2023-03-31,190.15,191.39,189.4,191.28,186.24,405431,405431,1.13,0.59427,190.555,"March 31, 23",0.0059427,,,,,
2023-03-30,189.32,190.05,187.52,188.8,183.82,391000,391000,-0.52,-0.27467,188.9225,"March 30, 23",-0.0027467,,,,,
2023-03-29,186.44,187.7,185.86,187.46,182.52,268400,268400,1.02,0.54709,186.865,"March 29, 23",0.0054709,,,,,
2023-03-28,185.64,187.23,184.54,185.31,180.43,260200,260200,-0.33,-0.17776,185.68,"March 28, 23",-0.0017776,,,,,
2023-03-27,187.54,188.95,186.15,186.32,181.41,449137,449137,-1.22,-0.65053,187.24,"March 27, 23",-0.0065053,,,,,
2023-03-24,181.29,185.46,180.94,185.2,180.32,321945,321945,3.91,2.16,183.2225,"March 24, 23",0.0216,,,,,
2023-03-23,181.85,184.61,181.22,181.42,176.64,469200,469200,-0.43,-0.23646,182.275,"March 23, 23",-0.0023646,,,,,
2023-03-22,184.61,185.91,181.21,181.44,176.66,418100,418100,-3.17,-1.72,183.2925,"March 22, 23",-0.0172,,,,,
2023-03-21,182.05,184.76,182.05,184.49,179.63,542504,542504,2.44,1.34,183.3375,"March 21, 23",0.0134,,,,,
2023-03-20,176.58,181.56,176.1,181.26,176.48,573100,573100,4.68,2.65,178.875,"March 20, 23",0.0265,,,,,
2023-03-17,178.63,178.63,176.17,176.56,171.91,1012100,1012100,-2.07,-1.16,177.4975,"March 17, 23",-0.0116,,,,,
2023-03-16,174.78,179.61,174.23,178.72,174.01,428892,428892,3.94,2.25,176.835,"March 16, 23",0.0225,,,,,
2023-03-15,174.97,176.46,173.21,176.39,171.74,572400,572400,1.42,0.81157,175.2575,"March 15, 23",0.0081157,,,,,
2023-03-14,181.61,181.71,175.95,178.54,173.83,765506,765506,-3.07,-1.69,179.4525,"March 14, 23",-0.0169,,,,,
2023-03-13,175.99,183.06,175.36,178.6,173.89,681708,681708,2.61,1.48,178.2525,"March 13, 23",0.0148,,,,,
2023-03-10,182.25,182.52,176.72,177.5,172.82,773400,773400,-4.75,-2.61,179.7475,"March 10, 23",-0.0261,,,,,
2023-03-09,181.17,184.91,180.55,182.52,177.71,635000,635000,1.35,0.74516,182.2875,"March 09, 23",0.0074516,,,,,
2023-03-08,181.08,182.12,180.01,180.29,175.54,538500,538500,-0.79,-0.43627,180.875,"March 08, 23",-0.0043627,,,,,
2023-03-07,186.2,186.83,181.01,181.69,176.9,457813,457813,-4.51,-2.42,183.9325,"March 07, 23",-0.0242,,,,,
2023-03-06,189.94,190.23,185.41,186.16,181.25,615500,615500,-3.78,-1.99,187.935,"March 06, 23",-0.0199,,,,,
2023-03-03,189.97,190.71,189.16,189.95,184.94,476200,476200,-0.02,-0.01052798,189.9475,"March 03, 23",-0.0001052798,,,,,
2023-03-02,187.31,189.25,186.07,188.38,183.41,603108,603108,1.07,0.57125,187.7525,"March 02, 23",0.0057125,,,,,
2023-03-01,187.04,188.93,185.89,188.52,183.55,478513,478513,1.48,0.79127,187.595,"March 01, 23",0.0079127,,,,,
2023-02-28,187.48,189.66,186.79,188.03,183.07,1010600,1010600,0.55,0.29336,187.99,"February 28, 23",0.0029336,,,,,
2023-02-27,187.75,189.22,186.43,188.33,183.37,430300,430300,0.58,0.30892,187.9325,"February 27, 23",0.0030892,,,,,
2023-02-24,185.33,187.03,184.38,186.13,181.22,355018,355018,0.8,0.43166,185.7175,"February 24, 23",0.0043166,,,,,
2023-02-23,185.04,188.45,183.93,187.85,182.9,510900,510900,2.81,1.52,186.3175,"February 23, 23",0.0152,2023-02-01,2023-02-24,0.47,2023-03-23,0.47
2023-02-22,185.58,186.85,184.35,185.28,179.94,621700,621700,-0.3,-0.16166,185.515,"February 22, 23",-0.0016166,,,,,
2023-02-21,188.47,188.47,184.71,185.01,179.68,609245,609245,-3.46,-1.84,186.665,"February 21, 23",-0.0184,,,,,
2023-02-17,190.37,190.62,188.24,189.66,184.19,920927,920927,-0.71,-0.37296,189.7225,"February 17, 23",-0.0037296,,,,,
2023-02-16,195.88,196.73,191.6,191.68,186.16,535015,535015,-4.2,-2.14,193.9725,"February 16, 23",-0.0214,,,,,
2023-02-15,193.43,198.31,193.42,198.13,192.42,536234,536234,4.7,2.43,195.8225,"February 15, 23",0.0243,,,,,
2023-02-14,195.82,198.87,193.55,194.84,189.22,479631,479631,-0.98,-0.50046,195.77,"February 14, 23",-0.0050046,,,,,
2023-02-13,193.3,197.36,192.5,196.32,190.66,802000,802000,3.02,1.56,194.87,"February 13, 23",0.0156,,,,,
2023-02-10,191.72,194.35,189.97,192.87,187.31,1018208,1018208,1.15,0.59983,192.2275,"February 10, 23",0.0059983,,,,,
2023-02-09,201.45,202.51,189.71,192.34,186.8,2013002,2013002,-9.11,-4.52,196.5025,"February 09, 23",-0.0452,,,,,
2023-02-08,215.92,217.58,214.12,215.85,209.63,507860,507860,-0.07,-0.03241941,215.8675,"February 08, 23",-0.0003241941,,,,,
2023-02-07,213.02,218.1,211.21,217.01,210.76,461718,461718,3.99,1.87,214.835,"February 07, 23",0.0187,,,,,
2023-02-06,217.37,217.77,213.89,214.64,208.45,480438,480438,-2.73,-1.26,215.9175,"February 06, 23",-0.0126,,,,,
2023-02-03,219.3,220.81,216.46,219.03,212.72,466520,466520,-0.27,-0.12312,218.9,"February 03, 23",-0.0012312,,,,,
2023-02-02,215.16,221.9,213.85,220.86,214.49,726900,726900,5.7,2.65,217.9425,"February 02, 23",0.0265,,,,,
2023-02-01,206.45,215.65,206.45,214.49,208.31,711900,711900,8.04,3.89,210.76,"February 01, 23",0.0389,,,,,
2023-01-31,203.19,206.56,202.54,206.51,200.56,341736,341736,3.32,1.63,204.7,"January 31, 23",0.0163,,,,,
2023-01-30,204.05,205.85,203.07,203.23,197.37,508100,508100,-0.82,-0.40186,204.05,"January 30, 23",-0.0040186,,,,,
2023-01-27,204.88,206.36,203.54,206.1,200.16,277000,277000,1.22,0.59547,205.22,"January 27, 23",0.0059547,,,,,
2023-01-26,205.07,206.22,203.26,204.92,199.01,336400,336400,-0.15,-0.07314576,204.8675,"January 26, 23",-0.0007314576,,,,,
2023-01-25,202.76,206.02,202.3,205,199.09,544822,544822,2.24,1.1,204.02,"January 25, 23",0.011,,,,,
2023-01-24,204.24,207.09,204.24,204.82,198.92,332137,332137,0.58,0.28398,205.0975,"January 24, 23",0.0028398,,,,,
2023-01-23,205.15,208.84,204.17,206.85,200.89,388100,388100,1.7,0.82866,206.2525,"January 23, 23",0.0082866,,,,,
2023-01-20,200.25,205.41,199.71,205.11,199.2,504400,504400,4.86,2.43,202.62,"January 20, 23",0.0243,,,,,
2023-01-19,194.09,199.34,194.09,199.17,193.43,476400,476400,5.08,2.62,196.6725,"January 19, 23",0.0262,,,,,
2023-01-18,199.93,200.14,194.71,195.14,189.52,307900,307900,-4.79,-2.4,197.48,"January 18, 23",-0.024,,,,,
2023-01-17,201.25,202.68,197.38,199.88,194.12,435800,435800,-1.37,-0.68075,200.2975,"January 17, 23",-0.0068075,,,,,
2023-01-13,199.01,202.66,198.63,202.03,196.21,338100,338100,3.02,1.52,200.5825,"January 13, 23",0.0152,,,,,
2023-01-12,201.35,201.43,196.99,200.23,194.46,502100,502100,-1.12,-0.55625,200,"January 12, 23",-0.0055625,,,,,
2023-01-11,202.87,204.12,198.68,200.69,194.91,570600,570600,-2.18,-1.07,201.59,"January 11, 23",-0.0107,,,,,
2023-01-10,193.5,203.98,193.5,201.52,195.71,674333,674333,8.02,4.14,198.125,"January 10, 23",0.0414,,,,,
2023-01-09,192.61,193.66,190.09,190.85,185.35,354328,354328,-1.76,-0.91376,191.8025,"January 09, 23",-0.0091376,,,,,
2023-01-06,189.4,192.11,186.73,191.75,186.22,280716,280716,2.35,1.24,189.9975,"January 06, 23",0.0124,,,,,
2023-01-05,190.14,190.95,186.58,187.29,181.89,341200,341200,-2.85,-1.5,188.74,"January 05, 23",-0.015,,,,,
2023-01-04,188.21,191.41,187.33,191.32,185.81,511800,511800,3.11,1.65,189.5675,"January 04, 23",0.0165,,,,,
2023-01-03,186.57,188.85,184.19,185.58,180.23,363837,363837,-0.99,-0.53063,186.2975,"January 03, 23",-0.0053063,,,,,
2022-12-30,184.57,185.68,182.89,184.69,179.37,336800,336800,0.12,0.06501598,184.4575,"December 30, 22",0.0006501598,,,,,
2022-12-29,183.98,188.48,182.46,186.2,180.83,272823,272823,2.22,1.21,185.28,"December 29, 22",0.0121,,,,,
2022-12-28,183,186.16,182.08,182.35,177.09,416538,416538,-0.65,-0.35519,183.3975,"December 28, 22",-0.0035519,,,,,
2022-12-27,181.99,184.28,180.05,183.2,177.92,276100,276100,1.21,0.66487,182.38,"December 27, 22",0.0066487,,,,,
2022-12-23,181.65,182.91,180.23,182.06,176.81,255400,255400,0.41,0.22571,181.7125,"December 23, 22",0.0022571,,,,,
2022-12-22,180.11,181.87,176.78,181.86,176.62,489800,489800,1.75,0.97163,180.155,"December 22, 22",0.0097163,,,,,
2022-12-21,180.84,183.28,179.98,181.48,176.25,458700,458700,0.64,0.3539,181.395,"December 21, 22",0.003539,,,,,
2022-12-20,179.41,182.34,178.41,180.15,174.96,525533,525533,0.74,0.41246,180.0775,"December 20, 22",0.0041246,,,,,
2022-12-19,182.86,184.3,179.96,180.5,175.3,441500,441500,-2.36,-1.29,181.905,"December 19, 22",-0.0129,,,,,
2022-12-16,185.83,187.49,182.27,183.03,177.76,1031000,1031000,-2.8,-1.51,184.655,"December 16, 22",-0.0151,,,,,
2022-12-15,190.82,191.68,187.18,187.86,182.45,556714,556714,-2.96,-1.55,189.385,"December 15, 22",-0.0155,,,,,
2022-12-14,198.22,199.37,193,193.72,188.14,616700,616700,-4.5,-2.27,196.0775,"December 14, 22",-0.0227,,,,,
2022-12-13,200.19,200.84,195.05,199.08,193.34,858900,858900,-1.11,-0.55447,198.79,"December 13, 22",-0.0055447,,,,,
2022-12-12,192.33,197.06,192,194.78,189.17,850700,850700,2.45,1.27,194.0425,"December 12, 22",0.0127,,,,,
2022-12-09,189.27,192.43,188.99,191.96,186.43,834952,834952,2.69,1.42,190.6625,"December 09, 22",0.0142,,,,,
2022-12-08,185.93,190.63,184.81,190.28,184.8,686300,686300,4.35,2.34,187.9125,"December 08, 22",0.0234,,,,,
2022-12-07,183.98,185.95,182.36,185.56,180.21,485649,485649,1.58,0.85879,184.4625,"December 07, 22",0.0085879,,,,,
2022-12-06,184.91,185.31,182.38,183.57,178.28,391412,391412,-1.34,-0.72468,184.0425,"December 06, 22",-0.0072468,,,,,
2022-12-05,189.88,190.6,184.72,185.47,180.12,563116,563116,-4.41,-2.32,187.6675,"December 05, 22",-0.0232,,,,,
2022-12-02,190.08,193.31,189.8,191.91,186.38,431846,431846,1.83,0.96275,191.275,"December 02, 22",0.0096275,,,,,
2022-12-01,186.82,193.2,186.82,192.31,186.77,789368,789368,5.49,2.94,189.7875,"December 01, 22",0.0294,,,,,
2022-11-30,178.84,185.76,178.27,185.74,180.39,864600,864600,6.9,3.86,182.1525,"November 30, 22",0.0386,,,,,
2022-11-29,177.85,179.88,177.85,178.39,173.25,368629,368629,0.54,0.30363,178.4925,"November 29, 22",0.0030363,,,,,
2022-11-28,179.18,180.85,177.72,178.24,173.1,443600,443600,-0.94,-0.52461,178.9975,"November 28, 22",-0.0052461,,,,,
2022-11-25,181.42,181.42,179.84,180.58,175.38,141819,141819,-0.84,-0.46301,180.815,"November 25, 22",-0.0046301,,,,,
2022-11-23,177.82,181,177,180.51,175.31,467100,467100,2.69,1.51,179.0825,"November 23, 22",0.0151,,,,,
2022-11-22,177.31,178.29,174.14,177.82,172.7,621200,621200,0.51,0.28763,176.89,"November 22, 22",0.0028763,,,,,
2022-11-21,166.99,180.01,166.99,177.21,172.1,1283003,1283003,10.22,6.12,172.8,"November 21, 22",0.0612,2022-11-02,2022-11-22,0.47,2022-12-16,0.47
2022-11-18,168.12,169.41,165.44,166.01,160.77,445831,445831,-2.11,-1.26,167.245,"November 18, 22",-0.0126,,,,,
2022-11-17,165.35,168.35,163.53,166.06,160.82,465317,465317,0.71,0.42939,165.8225,"November 17, 22",0.0042939,,,,,
2022-11-16,167.96,168.31,164.97,166.34,161.09,731145,731145,-1.62,-0.96452,166.895,"November 16, 22",-0.0096452,,,,,
2022-11-15,169.39,170.58,166.94,167.73,162.44,534204,534204,-1.66,-0.97999,168.66,"November 15, 22",-0.0097999,,,,,
2022-11-14,171.82,172.93,166.92,167.78,162.48,665421,665421,-4.04,-2.35,169.8625,"November 14, 22",-0.0235,,,,,
2022-11-11,168.88,172.92,168.88,172.54,167.09,773608,773608,3.66,2.17,170.805,"November 11, 22",0.0217,,,,,
2022-11-10,166.31,169.9,161.34,169.27,163.93,922017,922017,2.96,1.78,166.705,"November 10, 22",0.0178,,,,,
2022-11-09,163.21,164.94,160.15,160.98,155.9,771319,771319,-2.23,-1.37,162.32,"November 09, 22",-0.0137,,,,,
2022-11-08,164,165.78,160.79,163.59,158.43,688922,688922,-0.41,-0.25,163.54,"November 08, 22",-0.0025,,,,,
2022-11-07,164.54,164.65,160.69,163.57,158.41,806938,806938,-0.97,-0.58952,163.3625,"November 07, 22",-0.0058952,,,,,
2022-11-04,164.53,164.69,161.14,162.94,157.8,563900,563900,-1.59,-0.96639,163.325,"November 04, 22",-0.0096639,,,,,
2022-11-03,163.9,164.93,161.74,161.95,156.84,656005,656005,-1.95,-1.19,163.13,"November 03, 22",-0.0119,,,,,
2022-11-02,172.3,173.37,165.81,165.95,160.71,483045,483045,-6.35,-3.69,169.3575,"November 02, 22",-0.0369,,,,,
2022-11-01,173.8,175.95,171.24,172.87,167.41,449300,449300,-0.93,-0.5351,173.465,"November 01, 22",-0.005351,,,,,
2022-10-31,172.32,174.58,170.59,172.58,167.13,591016,591016,0.26,0.15088,172.5175,"October 31, 22",0.0015088,,,,,
2022-10-28,171.74,174.36,170.1,172.88,167.42,406511,406511,1.14,0.66379,172.27,"October 28, 22",0.0066379,,,,,
2022-10-27,173.03,173.73,169.96,171.41,166,535700,535700,-1.62,-0.93625,172.0325,"October 27, 22",-0.0093625,,,,,
2022-10-26,172.75,175.36,171.54,172.9,167.44,413900,413900,0.15,0.08683068,173.1375,"October 26, 22",0.0008683068,,,,,
2022-10-25,169.82,172.31,169.82,171.9,166.47,332107,332107,2.08,1.22,170.9625,"October 25, 22",0.0122,,,,,
2022-10-24,168.64,170,167.52,169.73,164.37,277408,277408,1.09,0.64635,168.9725,"October 24, 22",0.0064635,,,,,
2022-10-21,165.6,167.82,163.37,167.22,161.94,389920,389920,1.62,0.97826,166.0025,"October 21, 22",0.0097826,,,,,
2022-10-20,166.41,168.53,165.03,165.85,160.62,448800,448800,-0.56,-0.33652,166.455,"October 20, 22",-0.0033652,,,,,
2022-10-19,169.37,170.57,165.75,167.13,161.86,417600,417600,-2.24,-1.32,168.205,"October 19, 22",-0.0132,,,,,
2022-10-18,173.94,174.22,170.12,170.79,165.4,384630,384630,-3.15,-1.81,172.2675,"October 18, 22",-0.0181,,,,,
2022-10-17,168.52,171.39,166.82,170.05,164.68,517228,517228,1.53,0.9079,169.195,"October 17, 22",0.009079,,,,,
2022-10-14,170.61,170.75,164.23,165.84,160.61,720048,720048,-4.77,-2.8,167.8575,"October 14, 22",-0.028,,,,,
2022-10-13,159.47,170.94,159.21,169.47,164.12,694113,694113,10,6.27,164.7725,"October 13, 22",0.0627,,,,,
2022-10-12,168.66,168.66,162.07,162.27,157.15,623420,623420,-6.39,-3.79,165.415,"October 12, 22",-0.0379,,,,,
2022-10-11,168.56,170.11,166.05,168.66,163.34,489100,489100,0.1,0.05932606,168.345,"October 11, 22",0.0005932606,,,,,
2022-10-10,171.38,171.38,166.93,168.56,163.24,463700,463700,-2.82,-1.65,169.5625,"October 10, 22",-0.0165,,,,,
2022-10-07,172,172.28,169.52,170.19,164.82,831500,831500,-1.81,-1.05,170.9975,"October 07, 22",-0.0105,,,,,
2022-10-06,173.03,173.8,171.31,172.74,167.29,949700,949700,-0.29,-0.1676,172.72,"October 06, 22",-0.001676,,,,,
2022-10-05,173.02,175.49,170.01,173.04,167.58,744000,744000,0.02,0.01155936,172.89,"October 05, 22",0.0001155936,,,,,
2022-10-04,172.2,176.13,172.05,175.83,170.28,710233,710233,3.63,2.11,174.0525,"October 04, 22",0.0211,,,,,
2022-10-03,168.8,172.36,167.29,170.07,164.7,548700,548700,1.27,0.75237,169.63,"October 03, 22",0.0075237,,,,,
2022-09-30,167.94,170.55,165.26,166.28,161.03,1285634,1285634,-1.66,-0.98845,167.5075,"September 30, 22",-0.0098845,,,,,
2022-09-29,161.6,167.48,161.02,167.11,161.84,1087226,1087226,5.51,3.41,164.3025,"September 29, 22",0.0341,,,,,
2022-09-28,162.45,164.21,160.39,162.8,157.66,636524,636524,0.35,0.21545,162.4625,"September 28, 22",0.0021545,,,,,
2022-09-27,165.9,165.9,160.08,160.72,155.65,952418,952418,-5.18,-3.12,163.15,"September 27, 22",-0.0312,,,,,
2022-09-26,167.13,167.77,161.26,164.1,158.92,1031300,1031300,-3.03,-1.81,165.065,"September 26, 22",-0.0181,,,,,
2022-09-23,172.43,172.82,162.19,167.29,162.01,2465836,2465836,-5.14,-2.98,168.6825,"September 23, 22",-0.0298,,,,,
2022-09-22,176.87,178.23,175.68,176.76,171.18,892525,892525,-0.11,-0.06219257,176.885,"September 22, 22",-0.0006219257,,,,,
2022-09-21,183.57,184.19,177.54,177.64,172.03,809900,809900,-5.93,-3.23,180.735,"September 21, 22",-0.0323,,,,,
2022-09-20,187.96,187.96,181.32,183.11,177.33,901500,901500,-4.85,-2.58,185.0875,"September 20, 22",-0.0258,,,,,
2022-09-19,191.95,193.09,187.97,190.2,184.2,829200,829200,-1.75,-0.9117,190.8025,"September 19, 22",-0.009117,,,,,
2022-09-16,197.02,197.87,193.68,193.72,187.61,1409029,1409029,-3.3,-1.67,195.5725,"September 16, 22",-0.0167,,,,,
2022-09-15,203.36,205.17,199.04,199.36,193.07,554500,554500,-4,-1.97,201.7325,"September 15, 22",-0.0197,,,,,
2022-09-14,205.41,205.66,202.19,203.65,197.22,498615,498615,-1.76,-0.85682,204.2275,"September 14, 22",-0.0085682,,,,,
2022-09-13,208.81,210.52,205.09,205.31,198.83,504904,504904,-3.5,-1.68,207.4325,"September 13, 22",-0.0168,,,,,
2022-09-12,211.04,213.66,210.25,212,205.31,769000,769000,0.96,0.45489,211.7375,"September 12, 22",0.0045489,,,,,
2022-09-09,205.36,210.99,205.36,210.3,203.66,555800,555800,4.94,2.41,208.0025,"September 09, 22",0.0241,,,,,
2022-09-08,201.88,205.87,201.69,204.83,198.37,457300,457300,2.95,1.46,203.5675,"September 08, 22",0.0146,,,,,
2022-09-07,197.63,204.19,197.51,203.93,197.49,412800,412800,6.3,3.19,200.815,"September 07, 22",0.0319,,,,,
