date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,dividend,paymentDate,adjDividend
2023-07-27,119.86,120.07,114.94,115.15,106.31,3397937,3397937,-4.71,-3.93,117.505,"July 27, 23",-0.0393,,,,,
2023-07-26,121.1,121.21,117.65,118.64,109.53,3455868,3455868,-2.46,-2.03,119.65,"July 26, 23",-0.0203,,,,,
2023-07-25,122.32,122.55,120.59,120.62,111.36,2114618,2114618,-1.7,-1.39,121.52,"July 25, 23",-0.0139,,,,,
2023-07-24,120.77,123.21,120.25,123.12,113.67,2668711,2668711,2.35,1.95,121.8375,"July 24, 23",0.0195,,,,,
2023-07-21,119.12,121.08,118.71,120.15,110.93,2933238,2933238,1.03,0.86467,119.765,"July 21, 23",0.0086467,,,,,
2023-07-20,120.3,120.5,117.78,118.76,109.65,3009368,3009368,-1.54,-1.28,119.335,"July 20, 23",-0.0128,,,,,
2023-07-19,118.04,122.09,118.04,121.17,111.87,2569549,2569549,3.13,2.65,119.835,"July 19, 23",0.0265,,,,,
2023-07-18,118.41,118.61,115.62,117.31,108.31,3427436,3427436,-1.1,-0.92898,117.4875,"July 18, 23",-0.0092898,,,,,
2023-07-17,118,119.17,117.1,118.21,109.14,1986705,1986705,0.21,0.17797,118.12,"July 17, 23",0.0017797,,,,,
2023-07-14,117.51,118.66,117.11,118.28,109.2,2027417,2027417,0.77,0.65526,117.89,"July 14, 23",0.0065526,,,,,
2023-07-13,118.38,118.55,116.67,118.29,109.21,1935983,1935983,-0.09,-0.07602636,117.9725,"July 13, 23",-0.0007602636,,,,,
2023-07-12,118.16,118.45,117.2,117.75,108.71,2831996,2831996,-0.41,-0.34699,117.89,"July 12, 23",-0.0034699,,,,,
2023-07-11,114.82,117.29,114.14,116.42,107.48,2653488,2653488,1.6,1.39,115.6675,"July 11, 23",0.0139,,,,,
2023-07-10,113.73,114.62,113.2,114.01,105.26,1974800,1974800,0.28,0.2462,113.89,"July 10, 23",0.002462,,,,,
2023-07-07,114,114.95,113.38,113.8,105.07,2007700,2007700,-0.2,-0.17544,114.0325,"July 07, 23",-0.0017544,,,,,
2023-07-06,113.31,114.85,112.38,114.49,105.7,2248179,2248179,1.18,1.04,113.7575,"July 06, 23",0.0104,,,,,
2023-07-05,114.98,116.26,114.06,115.3,106.45,3057900,3057900,0.32,0.27831,115.15,"July 05, 23",0.0027831,,,,,
2023-07-03,113.75,115.52,112.84,115.23,106.39,1568800,1568800,1.48,1.3,114.335,"July 03, 23",0.013,,,,,
2023-06-30,113.4,114.43,112.33,113.87,105.13,4068286,4068286,0.47,0.41446,113.5075,"June 30, 23",0.0041446,,,,,
2023-06-29,109.2,111.92,108.68,111.88,103.29,2783084,2783084,2.68,2.45,110.42,"June 29, 23",0.0245,,,,,
2023-06-28,109.01,109.95,108.14,109.59,101.18,3539900,3539900,0.58,0.53206,109.1725,"June 28, 23",0.0053206,,,,,
2023-06-27,107.89,109.48,107.2,109.02,100.65,3855001,3855001,1.13,1.05,108.3975,"June 27, 23",0.0105,,,,,
2023-06-26,104.01,107.58,103.81,107.2,98.97,2477349,2477349,3.19,3.07,105.65,"June 26, 23",0.0307,,,,,
2023-06-23,105.15,105.54,103.19,104.15,96.16,8097907,8097907,-1,-0.95102,104.5075,"June 23, 23",-0.0095102,,,,,
2023-06-22,106.12,106.92,103.15,105.47,97.38,5027900,5027900,-0.65,-0.61251,105.415,"June 22, 23",-0.0061251,,,,,
2023-06-21,104.78,104.84,102.54,104.34,96.33,2440156,2440156,-0.44,-0.41993,104.125,"June 21, 23",-0.0041993,,,,,
2023-06-20,104.17,105.49,102.98,104.9,96.85,1868146,1868146,0.73,0.70078,104.385,"June 20, 23",0.0070078,,,,,
2023-06-16,105.58,107.1,105.03,105.18,97.11,4570829,4570829,-0.4,-0.37886,105.7225,"June 16, 23",-0.0037886,,,,,
2023-06-15,105.11,106.22,104.55,105.39,97.3,2433100,2433100,0.28,0.26639,105.3175,"June 15, 23",0.0026639,,,,,
2023-06-14,104.09,106.82,104.09,105.49,97.39,2911000,2911000,1.4,1.34,105.1225,"June 14, 23",0.0134,2023-05-24,2023-06-15,1.22,2023-06-30,1.22
2023-06-13,106.29,107.21,102.7,104.98,95.8,3630310,3630310,-1.31,-1.23,105.295,"June 13, 23",-0.0123,,,,,
2023-06-12,104.26,105.91,103.1,105.35,96.14,1885403,1885403,1.09,1.05,104.655,"June 12, 23",0.0105,,,,,
2023-06-09,104.9,106.46,103.62,104.25,95.13,1809600,1809600,-0.65,-0.61964,104.8075,"June 09, 23",-0.0061964,,,,,
2023-06-08,103.2,104.63,100.78,104.51,95.37,2221403,2221403,1.31,1.27,103.28,"June 08, 23",0.0127,,,,,
2023-06-07,105.65,105.76,100.3,103.62,94.56,3646560,3646560,-2.03,-1.92,103.8325,"June 07, 23",-0.0192,,,,,
2023-06-06,107.74,108.85,104,105.34,96.13,3980200,3980200,-2.4,-2.23,106.4825,"June 06, 23",-0.0223,,,,,
2023-06-05,105.47,106.12,103.25,104.82,95.65,2646779,2646779,-0.65,-0.61629,104.915,"June 05, 23",-0.0061629,,,,,
2023-06-02,106.73,107.22,104.08,105.3,96.09,4131969,4131969,-1.43,-1.34,105.8325,"June 02, 23",-0.0134,,,,,
2023-06-01,102.22,105.88,102.22,104.78,95.62,4746900,4746900,2.56,2.5,103.775,"June 01, 23",0.025,,,,,
2023-05-31,100.65,102.81,99.65,102.46,93.5,7580071,7580071,1.81,1.8,101.3925,"May 31, 23",0.018,,,,,
2023-05-30,102.7,104.29,99.99,100.6,91.8,5907593,5907593,-2.1,-2.04,101.895,"May 30, 23",-0.0204,,,,,
2023-05-26,94.37,100.15,94.3,98.89,90.24,6252142,6252142,4.52,4.79,96.9275,"May 26, 23",0.0479,,,,,
2023-05-25,89.2,93.14,88.88,92.22,84.16,4977629,4977629,3.02,3.39,90.86,"May 25, 23",0.0339,,,,,
2023-05-24,90.1,90.22,86.33,86.49,78.93,2504722,2504722,-3.61,-4.01,88.285,"May 24, 23",-0.0401,,,,,
2023-05-23,91.5,92.95,90,90.43,82.52,2100848,2100848,-1.07,-1.17,91.22,"May 23, 23",-0.0117,,,,,
2023-05-22,90.8,91.81,88.95,91.51,83.51,3322633,3322633,0.71,0.78194,90.7675,"May 22, 23",0.0078194,,,,,
2023-05-19,92.75,93.87,90.56,90.75,82.81,3962340,3962340,-2,-2.16,91.9825,"May 19, 23",-0.0216,,,,,
2023-05-18,95,95.73,92.98,94.2,85.96,2439113,2439113,-0.8,-0.84211,94.4775,"May 18, 23",-0.0084211,,,,,
2023-05-17,93.57,96.61,93.21,95.62,87.26,1615300,1615300,2.05,2.19,94.7525,"May 17, 23",0.0219,,,,,
2023-05-16,98.18,98.38,93.59,93.6,85.41,1539122,1539122,-4.58,-4.66,95.9375,"May 16, 23",-0.0466,,,,,
2023-05-15,97.47,98.63,96.7,98.38,89.78,1406100,1406100,0.91,0.93362,97.795,"May 15, 23",0.0093362,,,,,
2023-05-12,97.67,98.42,95.59,97.1,88.61,1448100,1448100,-0.57,-0.5836,97.195,"May 12, 23",-0.005836,,,,,
2023-05-11,98.31,99.08,97.43,97.77,89.22,2082800,2082800,-0.54,-0.54928,98.1475,"May 11, 23",-0.0054928,,,,,
2023-05-10,97.7,99.45,97.11,98.87,90.22,2030828,2030828,1.17,1.2,98.2825,"May 10, 23",0.012,,,,,
2023-05-09,96.51,97.02,94.89,96.61,88.16,2121000,2121000,0.1,0.10362,96.2575,"May 09, 23",0.0010362,,,,,
2023-05-08,95.25,97.95,95.25,97.37,88.85,1564627,1564627,2.12,2.23,96.455,"May 08, 23",0.0223,,,,,
2023-05-05,96.62,96.75,94.64,96.42,87.99,2142800,2142800,-0.2,-0.207,96.1075,"May 05, 23",-0.00207,,,,,
2023-05-04,94.85,97.61,94.49,95.88,87.5,2317600,2317600,1.03,1.09,95.7075,"May 04, 23",0.0109,,,,,
2023-05-03,95.53,96.52,94.28,94.79,86.5,1246634,1246634,-0.74,-0.77463,95.28,"May 03, 23",-0.0077463,,,,,
2023-05-02,96.93,97.78,93.28,94.75,86.46,2534149,2534149,-2.18,-2.25,95.685,"May 02, 23",-0.0225,,,,,
2023-05-01,98.65,98.96,96.58,96.93,88.45,2289852,2289852,-1.72,-1.74,97.78,"May 01, 23",-0.0174,,,,,
2023-04-28,100.83,101.28,95.33,99.15,90.48,3889927,3889927,-1.68,-1.67,99.1475,"April 28, 23",-0.0167,,,,,
2023-04-27,97.79,102.46,97.79,101.75,92.85,3860100,3860100,3.96,4.05,99.9475,"April 27, 23",0.0405,,,,,
2023-04-26,97.87,99.74,97.31,97.67,89.13,2777937,2777937,-0.2,-0.20435,98.1475,"April 26, 23",-0.0020435,,,,,
2023-04-25,97.27,98.54,96.86,97.64,89.1,1576000,1576000,0.37,0.38038,97.5775,"April 25, 23",0.0038038,,,,,
2023-04-24,97.06,98.1,96.63,97.49,88.96,1981100,1981100,0.43,0.44302,97.32,"April 24, 23",0.0044302,,,,,
2023-04-21,94.3,96.69,94.04,96.64,88.19,1827305,1827305,2.34,2.48,95.4175,"April 21, 23",0.0248,,,,,
2023-04-20,95.54,95.86,93.21,94.25,86.01,2245900,2245900,-1.29,-1.35,94.715,"April 20, 23",-0.0135,,,,,
2023-04-19,97,98.2,96.25,96.51,88.07,2401200,2401200,-0.49,-0.50515,96.99,"April 19, 23",-0.0050515,,,,,
2023-04-18,96.08,98.11,95.2,97.57,89.04,4471100,4471100,1.49,1.55,96.74,"April 18, 23",0.0155,,,,,
2023-04-17,90.5,96.28,90.5,96.2,87.79,3832323,3832323,5.7,6.3,93.37,"April 17, 23",0.063,,,,,
2023-04-14,92.04,92.51,88.11,89.78,81.93,2709662,2709662,-2.26,-2.46,90.61,"April 14, 23",-0.0246,,,,,
2023-04-13,93.12,93.49,91.23,91.93,83.89,1939204,1939204,-1.19,-1.28,92.4425,"April 13, 23",-0.0128,,,,,
2023-04-12,95.08,95.64,92.54,92.8,84.68,2362400,2362400,-2.28,-2.4,94.015,"April 12, 23",-0.024,,,,,
2023-04-11,92.81,95.03,92.01,93.84,85.63,2628372,2628372,1.03,1.11,93.4225,"April 11, 23",0.0111,,,,,
2023-04-10,89.75,92.88,89.22,92.63,84.53,3841600,3841600,2.88,3.21,91.12,"April 10, 23",0.0321,,,,,
2023-04-06,90,90.97,88.41,90.93,82.98,2686105,2686105,0.93,1.03,90.0775,"April 06, 23",0.0103,,,,,
2023-04-05,92.4,92.81,89.85,90.21,82.32,4402747,4402747,-2.19,-2.37,91.3175,"April 05, 23",-0.0237,,,,,
2023-04-04,93.13,93.53,91.79,92.78,84.67,3137875,3137875,-0.35,-0.37582,92.8075,"April 04, 23",-0.0037582,,,,,
2023-04-03,98,98.12,93.11,93.32,85.16,4271733,4271733,-4.68,-4.78,95.6375,"April 03, 23",-0.0478,,,,,
2023-03-31,93.89,98.47,93.89,98.31,89.71,3935000,3935000,4.42,4.71,96.14,"March 31, 23",0.0471,,,,,
2023-03-30,93.75,94.87,92.68,93.47,85.3,3786952,3786952,-0.28,-0.29867,93.6925,"March 30, 23",-0.0029867,,,,,
2023-03-29,92.96,93.55,90.72,92.4,84.32,4373476,4373476,-0.56,-0.60241,92.4075,"March 29, 23",-0.0060241,,,,,
2023-03-28,93.14,94.45,90.78,91.42,83.43,3015400,3015400,-1.72,-1.85,92.4475,"March 28, 23",-0.0185,,,,,
2023-03-27,93.39,94.78,93.03,94,85.78,2121524,2121524,0.61,0.65317,93.8,"March 27, 23",0.0065317,,,,,
2023-03-24,93.33,94.45,91.93,94.37,86.12,2618857,2618857,1.04,1.11,93.52,"March 24, 23",0.0111,,,,,
2023-03-23,92.42,95.85,91.84,93.51,85.33,2573533,2573533,1.09,1.18,93.405,"March 23, 23",0.0118,,,,,
2023-03-22,97.33,97.33,92.04,92.29,84.22,2592100,2592100,-5.04,-5.18,94.7475,"March 22, 23",-0.0518,,,,,
2023-03-21,101.65,101.85,95.57,97.83,89.27,4285910,4285910,-3.82,-3.76,99.225,"March 21, 23",-0.0376,,,,,
2023-03-20,100.39,101.92,99.34,101.66,92.77,2229700,2229700,1.27,1.27,100.8275,"March 20, 23",0.0127,,,,,
2023-03-17,100.72,101.67,98.78,100.7,91.89,5201365,5201365,-0.02,-0.01985703,100.4675,"March 17, 23",-0.0001985703,,,,,
2023-03-16,104.76,105.1,101.54,103.09,94.07,4055599,4055599,-1.67,-1.59,103.6225,"March 16, 23",-0.0159,,,,,
2023-03-15,104.16,106.9,103.67,105.26,96.06,3288622,3288622,1.1,1.06,104.9975,"March 15, 23",0.0106,,,,,
2023-03-14,106.29,107.23,104.56,105.7,96.46,2170100,2170100,-0.59,-0.55509,105.945,"March 14, 23",-0.0055509,2023-02-22,2023-03-15,1.22,2023-03-31,1.22
2023-03-13,102.02,108.03,101.67,105.93,95.55,2980030,2980030,3.91,3.83,104.4125,"March 13, 23",0.0383,,,,,
2023-03-10,104.19,105.34,101.97,102.54,92.49,2405038,2405038,-1.65,-1.58,103.51,"March 10, 23",-0.0158,,,,,
2023-03-09,106,106.53,104.07,104.38,94.15,1867582,1867582,-1.62,-1.53,105.245,"March 09, 23",-0.0153,,,,,
2023-03-08,103,106.71,103,105.79,95.42,1546300,1546300,2.79,2.71,104.625,"March 08, 23",0.0271,,,,,
2023-03-07,105.62,106,102.84,102.95,92.86,1571196,1571196,-2.67,-2.53,104.3525,"March 07, 23",-0.0253,,,,,
2023-03-06,106.86,106.86,104.87,105.32,95,1447305,1447305,-1.54,-1.44,105.9775,"March 06, 23",-0.0144,,,,,
2023-03-03,103.84,106.75,103.68,106,95.61,2673846,2673846,2.16,2.08,105.0675,"March 03, 23",0.0208,,,,,
2023-03-02,99.94,103.5,98.86,103.1,93,2259804,2259804,3.16,3.16,101.35,"March 02, 23",0.0316,,,,,
2023-03-01,103.29,103.5,100.02,100.83,90.95,2351847,2351847,-2.46,-2.38,101.91,"March 01, 23",-0.0238,,,,,
2023-02-28,104.77,106.45,103.93,104.23,94.02,2178200,2178200,-0.54,-0.51541,104.845,"February 28, 23",-0.0051541,,,,,
2023-02-27,106.56,107.25,103.92,104.88,94.6,1481900,1481900,-1.68,-1.58,105.6525,"February 27, 23",-0.0158,,,,,
2023-02-24,107.35,108.12,104.6,105.04,94.75,1203200,1203200,-2.31,-2.15,106.2775,"February 24, 23",-0.0215,,,,,
2023-02-23,107.71,108.83,107.15,108.76,98.1,1201922,1201922,1.05,0.97484,108.1125,"February 23, 23",0.0097484,,,,,
2023-02-22,108.61,109.17,106.13,106.64,96.19,1781600,1781600,-1.97,-1.81,107.6375,"February 22, 23",-0.0181,,,,,
2023-02-21,109.99,110.39,106.68,108.41,97.79,2382800,2382800,-1.58,-1.44,108.8675,"February 21, 23",-0.0144,,,,,
2023-02-17,113.16,113.21,107.72,110.76,99.91,3369713,3369713,-2.4,-2.12,111.2125,"February 17, 23",-0.0212,,,,,
2023-02-16,111.32,113.89,110.12,112.88,101.82,1484145,1484145,1.56,1.4,112.0525,"February 16, 23",0.014,,,,,
2023-02-15,112.38,113.66,111.47,113.63,102.5,1425503,1425503,1.25,1.11,112.785,"February 15, 23",0.0111,,,,,
2023-02-14,112.35,113.52,110.75,112.83,101.77,1471034,1471034,0.48,0.42724,112.3625,"February 14, 23",0.0042724,,,,,
2023-02-13,111.87,113.12,111.51,112.97,101.9,1195117,1195117,1.1,0.98328,112.3675,"February 13, 23",0.0098328,,,,,
2023-02-10,110,111.79,109.21,111.46,100.54,1554019,1554019,1.46,1.33,110.615,"February 10, 23",0.0133,,,,,
2023-02-09,113.44,114.18,111.08,111.3,100.39,1013823,1013823,-2.14,-1.89,112.5,"February 09, 23",-0.0189,,,,,
2023-02-08,113.1,113.67,111.77,112.61,101.58,1541817,1541817,-0.49,-0.43324,112.7875,"February 08, 23",-0.0043324,,,,,
2023-02-07,113.43,114.46,112.11,113.48,102.36,1725601,1725601,0.05,0.04408005,113.37,"February 07, 23",0.0004408005,,,,,
2023-02-06,112.96,114.57,112.13,114.4,103.19,1145829,1145829,1.44,1.27,113.515,"February 06, 23",0.0127,,,,,
2023-02-03,117.16,118.42,113.84,115.21,103.92,2045236,2045236,-1.95,-1.66,116.1575,"February 03, 23",-0.0166,,,,,
2023-02-02,117.77,122.43,117.57,119.92,108.17,2963052,2963052,2.15,1.83,119.4225,"February 02, 23",0.0183,,,,,
2023-02-01,114.5,116.86,112.31,116.15,104.77,2309000,2309000,1.65,1.44,114.955,"February 01, 23",0.0144,,,,,
2023-01-31,110.75,114.82,110.75,114.62,103.39,4887422,4887422,3.87,3.49,112.735,"January 31, 23",0.0349,,,,,
2023-01-30,110.07,112.2,110.01,111.03,100.15,2074233,2074233,0.96,0.87217,110.8275,"January 30, 23",0.0087217,,,,,
2023-01-27,109.24,111.87,109,111.31,100.4,1663000,1663000,2.07,1.89,110.355,"January 27, 23",0.0189,,,,,
2023-01-26,107.92,109.36,107.68,109.31,98.6,1365100,1365100,1.39,1.29,108.5675,"January 26, 23",0.0129,,,,,
2023-01-25,106.33,107.38,104.34,107.19,96.69,1636032,1636032,0.86,0.8088,106.31,"January 25, 23",0.008088,,,,,
2023-01-24,106.43,109.05,106.27,107,96.52,1668300,1668300,0.57,0.53556,107.1875,"January 24, 23",0.0053556,,,,,
2023-01-23,106.66,108.26,106.05,107.22,96.71,1214642,1214642,0.56,0.52503,107.0475,"January 23, 23",0.0052503,,,,,
2023-01-20,105.06,107.29,103.4,106.74,96.28,1636438,1636438,1.68,1.6,105.6225,"January 20, 23",0.016,,,,,
2023-01-19,105.11,106.39,104.11,104.96,94.67,1901812,1901812,-0.15,-0.14271,105.1425,"January 19, 23",-0.0014271,,,,,
2023-01-18,106.85,107.41,104.62,105.44,95.11,1834030,1834030,-1.41,-1.32,106.08,"January 18, 23",-0.0132,,,,,
2023-01-17,106.08,107.47,105.03,106.85,96.38,1801700,1801700,0.77,0.72587,106.3575,"January 17, 23",0.0072587,,,,,
2023-01-13,105.78,107.05,105.13,106,95.61,1056000,1056000,0.22,0.20798,105.99,"January 13, 23",0.0020798,,,,,
2023-01-12,105.72,107.49,103.85,107.28,96.77,1547047,1547047,1.56,1.48,106.085,"January 12, 23",0.0148,,,,,
2023-01-11,103.14,105.45,102.96,105.03,94.74,1857032,1857032,1.89,1.83,104.145,"January 11, 23",0.0183,,,,,
2023-01-10,100.96,102.39,100.02,102.32,92.29,1448316,1448316,1.36,1.35,101.4225,"January 10, 23",0.0135,,,,,
2023-01-09,101.42,102.61,100.54,101.14,91.23,2859100,2859100,-0.28,-0.27608,101.4275,"January 09, 23",-0.0027608,,,,,
2023-01-06,98.46,102.02,97.05,101.38,91.45,2015535,2015535,2.92,2.97,99.7275,"January 06, 23",0.0297,,,,,
2023-01-05,102.3,102.3,97.91,98.08,88.47,2218106,2218106,-4.22,-4.13,100.1475,"January 05, 23",-0.0413,,,,,
2023-01-04,100.6,105.77,99.72,103.65,93.49,2492544,2492544,3.05,3.03,102.435,"January 04, 23",0.0303,,,,,
2023-01-03,101.5,103.34,100.72,102.83,92.75,2410100,2410100,1.33,1.31,102.0975,"January 03, 23",0.0131,,,,,
2022-12-30,100.37,101.22,98.9,100.27,90.44,1200404,1200404,-0.1,-0.09963136,100.19,"December 30, 22",-0.0009963136,,,,,
2022-12-29,100.19,102.14,99.4,101.3,91.37,1149283,1149283,1.11,1.11,100.7575,"December 29, 22",0.0111,,,,,
2022-12-28,100.77,101.25,99.13,99.4,89.66,2197962,2197962,-1.37,-1.36,100.1375,"December 28, 22",-0.0136,,,,,
2022-12-27,100.75,101.04,98.72,100.35,90.52,1124700,1124700,-0.4,-0.39702,100.215,"December 27, 22",-0.0039702,,,,,
2022-12-23,99.22,101.33,98.69,100.87,90.99,833622,833622,1.65,1.66,100.0275,"December 23, 22",0.0166,,,,,
2022-12-22,99.44,100.67,98.08,99.86,90.07,1957768,1957768,0.42,0.42237,99.5125,"December 22, 22",0.0042237,,,,,
2022-12-21,98.78,102.03,98.7,100.45,90.61,1623523,1623523,1.67,1.69,99.99,"December 21, 22",0.0169,,,,,
2022-12-20,98.67,100.25,97.83,98.74,89.06,2170600,2170600,0.07,0.07094355,98.8725,"December 20, 22",0.0007094355,,,,,
2022-12-19,101,101.3,98.73,99.39,89.65,2022400,2022400,-1.61,-1.59,100.105,"December 19, 22",-0.0159,,,,,
2022-12-16,102.48,102.82,99.01,101.54,91.59,5083600,5083600,-0.94,-0.91725,101.4625,"December 16, 22",-0.0091725,,,,,
2022-12-15,103.16,105.03,102.8,104.28,94.06,2626900,2626900,1.12,1.09,103.8175,"December 15, 22",0.0109,,,,,
2022-12-14,107.18,109.3,104.5,104.64,94.39,4600739,4600739,-2.54,-2.37,106.405,"December 14, 22",-0.0237,2022-11-29,2022-12-15,1.22,2023-01-13,1.22
2022-12-13,112.47,113.48,109.16,111.09,99.1,2243365,2243365,-1.38,-1.23,111.55,"December 13, 22",-0.0123,,,,,
2022-12-12,107.07,108.38,106.52,108.33,96.64,1953826,1953826,1.26,1.18,107.575,"December 12, 22",0.0118,,,,,
2022-12-09,106.74,108.85,106.13,106.96,95.42,1294016,1294016,0.22,0.20611,107.17,"December 09, 22",0.0020611,,,,,
2022-12-08,109,110.66,106.84,107.32,95.74,2221336,2221336,-1.68,-1.54,108.455,"December 08, 22",-0.0154,,,,,
2022-12-07,107.79,109.99,107.52,108.8,97.06,1352233,1352233,1.01,0.93701,108.525,"December 07, 22",0.0093701,,,,,
2022-12-06,109.51,109.65,107.48,108.05,96.39,1199149,1199149,-1.46,-1.33,108.6725,"December 06, 22",-0.0133,,,,,
2022-12-05,110.13,110.88,108.55,109.16,97.38,1475029,1475029,-0.97,-0.88078,109.68,"December 05, 22",-0.0088078,,,,,
2022-12-02,110.09,111.25,108.77,110.85,98.89,1610619,1610619,0.76,0.69034,110.24,"December 02, 22",0.0069034,,,,,
2022-12-01,113.23,114.86,110.93,111.7,99.64,1564400,1564400,-1.53,-1.35,112.68,"December 01, 22",-0.0135,,,,,
2022-11-30,108.24,112.7,107.51,112.46,100.32,2598135,2598135,4.22,3.9,110.2275,"November 30, 22",0.039,,,,,
2022-11-29,107.64,109,107.31,108.75,97.01,1422115,1422115,1.11,1.03,108.175,"November 29, 22",0.0103,,,,,
2022-11-28,110,110.9,107.09,107.48,95.88,1818252,1818252,-2.52,-2.29,108.8675,"November 28, 22",-0.0229,,,,,
2022-11-25,111.37,112.27,110.59,111.27,99.26,431800,431800,-0.1,-0.08979079,111.375,"November 25, 22",-0.0008979079,,,,,
2022-11-23,109.22,111.07,109.19,110.99,99.01,1207300,1207300,1.77,1.62,110.1175,"November 23, 22",0.0162,,,,,
2022-11-22,110.81,110.81,108.31,109.5,97.68,1799637,1799637,-1.31,-1.18,109.8575,"November 22, 22",-0.0118,,,,,
2022-11-21,109.9,110.85,108.65,110.59,98.65,1571748,1571748,0.69,0.62784,109.9975,"November 21, 22",0.0062784,,,,,
2022-11-18,111.01,111.36,109.29,110.46,98.54,1245112,1245112,-0.55,-0.49545,110.53,"November 18, 22",-0.0049545,,,,,
2022-11-17,107.92,109.81,107.84,109.29,97.49,1983226,1983226,1.37,1.27,108.715,"November 17, 22",0.0127,,,,,
2022-11-16,111.59,112.12,109.84,109.85,97.99,1699474,1699474,-1.74,-1.56,110.85,"November 16, 22",-0.0156,,,,,
2022-11-15,109.34,112.07,109.11,111.87,99.8,2038500,2038500,2.53,2.31,110.5975,"November 15, 22",0.0231,,,,,
2022-11-14,110.86,110.86,107.3,107.42,95.83,1723810,1723810,-3.44,-3.1,109.11,"November 14, 22",-0.031,,,,,
2022-11-11,108.47,113.26,108.39,111.58,99.54,2804400,2804400,3.11,2.87,110.425,"November 11, 22",0.0287,,,,,
2022-11-10,101.33,108.97,101.2,108.59,96.87,2886682,2886682,7.26,7.16,105.0225,"November 10, 22",0.0716,,,,,
2022-11-09,98.37,98.99,96.9,97.09,86.61,1605304,1605304,-1.28,-1.3,97.8375,"November 09, 22",-0.013,,,,,
2022-11-08,97.58,100.04,97.02,98.45,87.82,1956200,1956200,0.87,0.89158,98.2725,"November 08, 22",0.0089158,,,,,
2022-11-07,97.38,97.97,96.57,97.22,86.73,1480400,1480400,-0.16,-0.1643,97.285,"November 07, 22",-0.001643,,,,,
2022-11-04,95.93,97.35,94.82,96.77,86.33,1847962,1847962,0.84,0.87564,96.2175,"November 04, 22",0.0087564,,,,,
2022-11-03,92.96,95.71,92.31,94.95,84.7,2499879,2499879,1.99,2.14,93.9825,"November 03, 22",0.0214,,,,,
2022-11-02,96.54,98.25,94.17,94.23,84.06,3506155,3506155,-2.31,-2.39,95.7975,"November 02, 22",-0.0239,,,,,
2022-11-01,101.8,102.36,96.58,96.87,86.41,3877026,3877026,-4.93,-4.84,99.4025,"November 01, 22",-0.0484,,,,,
2022-10-31,100.21,100.99,99.53,100.25,89.43,2400200,2400200,0.04,0.03991618,100.245,"October 31, 22",0.0003991618,,,,,
2022-10-28,99.4,101.57,98.85,101.39,90.45,1782239,1782239,1.99,2,100.3025,"October 28, 22",0.02,,,,,
2022-10-27,101.91,101.91,98.55,99.91,89.13,3087028,3087028,-2,-1.96,100.57,"October 27, 22",-0.0196,,,,,
2022-10-26,101,102.23,99.94,100.27,89.45,2587748,2587748,-0.73,-0.72277,100.86,"October 26, 22",-0.0072277,,,,,
2022-10-25,98.26,101.83,98.02,101.55,90.59,2796300,2796300,3.29,3.35,99.915,"October 25, 22",0.0335,,,,,
2022-10-24,97.76,98.92,95.99,97.44,86.92,2599236,2599236,-0.32,-0.32733,97.5275,"October 24, 22",-0.0032733,,,,,
2022-10-21,95.06,96.87,93.65,96.86,86.41,1763700,1763700,1.8,1.89,95.61,"October 21, 22",0.0189,,,,,
2022-10-20,95.45,97.19,94.84,95.08,84.82,2081754,2081754,-0.37,-0.38764,95.64,"October 20, 22",-0.0038764,,,,,
2022-10-19,95.08,96.5,94.01,95.21,84.93,3127044,3127044,0.13,0.13673,95.2,"October 19, 22",0.0013673,,,,,
2022-10-18,96.5,98.37,95.71,96.84,86.39,2922800,2922800,0.34,0.35233,96.855,"October 18, 22",0.0035233,,,,,
2022-10-17,92.92,95.48,92.23,95.15,84.88,2991335,2991335,2.23,2.4,93.945,"October 17, 22",0.024,,,,,
2022-10-14,93.12,94.14,90.34,90.84,81.04,2646569,2646569,-2.28,-2.45,92.11,"October 14, 22",-0.0245,,,,,
2022-10-13,86.75,93.12,85.76,92.1,82.16,3057426,3057426,5.35,6.17,89.4325,"October 13, 22",0.0617,,,,,
2022-10-12,89.73,91.25,89.03,89.22,79.59,2383247,2383247,-0.51,-0.56837,89.8075,"October 12, 22",-0.0056837,,,,,
2022-10-11,89.36,91.7,88.54,90.05,80.33,3022132,3022132,0.69,0.77216,89.9125,"October 11, 22",0.0077216,,,,,
2022-10-10,92.92,93.51,89.44,89.68,80,1781379,1781379,-3.24,-3.49,91.3875,"October 10, 22",-0.0349,,,,,
2022-10-07,93.31,94.79,92.06,92.45,82.47,2572400,2572400,-0.86,-0.92166,93.1525,"October 07, 22",-0.0092166,,,,,
2022-10-06,98.56,99.02,93.56,94.4,84.21,3140638,3140638,-4.16,-4.22,96.385,"October 06, 22",-0.0422,,,,,
2022-10-05,100.59,101.26,98.24,99,88.31,2072800,2072800,-1.59,-1.58,99.7725,"October 05, 22",-0.0158,,,,,
2022-10-04,101.47,103.38,101.02,102.21,91.18,2010319,2010319,0.74,0.72928,102.02,"October 04, 22",0.0072928,,,,,
2022-10-03,100.31,101.35,98.84,100.45,89.61,2256614,2256614,0.14,0.13957,100.2375,"October 03, 22",0.0013957,,,,,
