date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,dividend,declarationDate,adjDividend
2022-10-05,36,36.42,35.82,36.11,31.13,3522759,3522759,0.11,0.30556,36.0875,"October 05, 22",0.0030556,,,,,
2022-10-04,35.64,36.65,35.61,36.63,31.58,4902836,4902836,0.99,2.78,36.1325,"October 04, 22",0.0278,,,,,
2022-10-03,34.83,35.58,34.06,35.04,30.21,6804391,6804391,0.21,0.60293,34.8775,"October 03, 22",0.0060293,,,,,
2022-09-30,34.1,34.95,33.84,34.36,29.62,5693015,5693015,0.26,0.76246,34.3125,"September 30, 22",0.0076246,,,,,
2022-09-29,33.44,34.17,33.2,33.85,29.18,7673900,7673900,0.41,1.23,33.665,"September 29, 22",0.0123,,,,,
2022-09-28,33.13,34.09,33.07,33.97,29.29,8326300,8326300,0.84,2.54,33.565,"September 28, 22",0.0254,,,,,
2022-09-27,33.76,34.11,32.66,32.99,28.44,7137300,7137300,-0.77,-2.28,33.38,"September 27, 22",-0.0228,,,,,
2022-09-26,33.96,34.61,33.52,33.66,29.02,4562413,4562413,-0.3,-0.88339,33.9375,"September 26, 22",-0.0088339,,,,,
2022-09-23,34.6,34.78,33.78,34.43,29.68,5593800,5593800,-0.17,-0.49133,34.3975,"September 23, 22",-0.0049133,,,,,
2022-09-22,36.62,36.81,35.13,35.15,30.3,4234548,4234548,-1.47,-4.01,35.9275,"September 22, 22",-0.0401,,,,,
2022-09-21,36.84,37.5,36.38,36.49,31.46,5814200,5814200,-0.35,-0.95005,36.8025,"September 21, 22",-0.0095005,,,,,
2022-09-20,36.91,37.12,36.49,36.81,31.73,2655900,2655900,-0.1,-0.27093,36.8325,"September 20, 22",-0.0027093,,,,,
2022-09-19,36.34,37.53,36.31,37.28,32.14,3134958,3134958,0.94,2.59,36.865,"September 19, 22",0.0259,,,,,
2022-09-16,37.21,37.21,36.46,36.87,31.79,8385600,8385600,-0.34,-0.91373,36.9375,"September 16, 22",-0.0091373,,,,,
2022-09-15,37.03,38.31,36.97,37.71,32.51,4205740,4205740,0.68,1.84,37.505,"September 15, 22",0.0184,,,,,
2022-09-14,37.34,37.64,36.51,36.9,31.81,3420434,3420434,-0.44,-1.18,37.0975,"September 14, 22",-0.0118,,,,,
2022-09-13,38.14,38.56,37.11,37.24,32.1,3163345,3163345,-0.9,-2.36,37.7625,"September 13, 22",-0.0236,,,,,
2022-09-12,38.51,39.19,38.51,39.13,33.73,3935700,3935700,0.62,1.61,38.835,"September 12, 22",0.0161,,,,,
2022-09-09,38.1,38.53,38,38.32,33.04,3223659,3223659,0.22,0.57743,38.2375,"September 09, 22",0.0057743,,,,,
2022-09-08,36.11,37.85,35.83,37.83,32.61,4212146,4212146,1.72,4.76,36.905,"September 08, 22",0.0476,,,,,
2022-09-07,35.42,36.43,35.31,36.21,31.22,5198149,5198149,0.79,2.23,35.8425,"September 07, 22",0.0223,,,,,
2022-09-06,36.59,36.64,35.49,35.71,30.79,3999436,3999436,-0.88,-2.41,36.1075,"September 06, 22",-0.0241,,,,,
2022-09-02,37.14,37.34,36.02,36.18,31.19,3023732,3023732,-0.96,-2.58,36.67,"September 02, 22",-0.0258,,,,,
2022-09-01,36.61,36.68,35.87,36.63,31.58,3222102,3222102,0.02,0.05462988,36.4475,"September 01, 22",0.0005462988,,,,,
2022-08-31,36.85,36.96,36.49,36.68,31.62,6227900,6227900,-0.17,-0.46133,36.745,"August 31, 22",-0.0046133,,,,,
2022-08-30,37.08,37.08,36.34,36.74,31.67,3389100,3389100,-0.34,-0.91694,36.81,"August 30, 22",-0.0091694,,,,,
2022-08-29,37,37.26,36.57,36.78,31.71,3157023,3157023,-0.22,-0.59459,36.9025,"August 29, 22",-0.0059459,,,,,
2022-08-26,38.95,39.03,37.24,37.26,32.12,4262958,4262958,-1.69,-4.34,38.12,"August 26, 22",-0.0434,,,,,
2022-08-25,38.09,38.72,37.95,38.7,33.36,2622457,2622457,0.61,1.6,38.365,"August 25, 22",0.016,,,,,
2022-08-24,37.97,38.17,37.68,37.98,32.74,2218573,2218573,0.01,0.02633658,37.95,"August 24, 22",0.0002633658,,,,,
2022-08-23,38.16,38.52,38.04,38.09,32.84,2761722,2761722,-0.07,-0.18344,38.2025,"August 23, 22",-0.0018344,,,,,
2022-08-22,38.26,38.3,37.67,38.1,32.85,3366936,3366936,-0.16,-0.41819,38.0825,"August 22, 22",-0.0041819,,,,,
2022-08-19,39.44,39.49,38.74,38.98,33.6,3402400,3402400,-0.46,-1.17,39.1625,"August 19, 22",-0.0117,,,,,
2022-08-18,39.56,39.8,39.22,39.74,34.26,2996141,2996141,0.18,0.45501,39.58,"August 18, 22",0.0045501,,,,,
2022-08-17,39.51,39.78,39.08,39.51,34.06,2973629,2973629,0,0,39.47,"August 17, 22",0,,,,,
2022-08-16,39.75,40.38,39.62,40.09,34.56,2715700,2715700,0.34,0.85535,39.96,"August 16, 22",0.0085535,,,,,
2022-08-15,39.4,39.95,39.31,39.83,34.34,2522549,2522549,0.43,1.09,39.6225,"August 15, 22",0.0109,,,,,
2022-08-12,39.61,39.93,39.11,39.91,34.41,3327071,3327071,0.3,0.75738,39.64,"August 12, 22",0.0075738,,,,,
2022-08-11,38.93,39.98,38.93,39.38,33.95,4246477,4246477,0.45,1.16,39.305,"August 11, 22",0.0116,,,,,
2022-08-10,37.75,38.76,37.63,38.41,33.11,6117000,6117000,0.66,1.75,38.1375,"August 10, 22",0.0175,,,,,
2022-08-09,37.22,37.28,36.89,37.15,32.03,2565400,2565400,-0.07,-0.18807,37.135,"August 09, 22",-0.0018807,,,,,
2022-08-08,37.51,37.68,37.1,37.21,32.08,4707125,4707125,-0.3,-0.79979,37.375,"August 08, 22",-0.0079979,,,,,
2022-08-05,36.54,37.4,36.41,37.21,32.08,2627238,2627238,0.67,1.83,36.89,"August 05, 22",0.0183,,,,,
2022-08-04,37.11,37.28,36.57,36.6,31.55,2680319,2680319,-0.51,-1.37,36.89,"August 04, 22",-0.0137,,,,,
2022-08-03,37.09,37.45,36.79,37.28,32.14,3917400,3917400,0.19,0.51227,37.1525,"August 03, 22",0.0051227,,,,,
2022-08-02,37.43,37.45,36.69,36.73,31.66,2789103,2789103,-0.7,-1.87,37.075,"August 02, 22",-0.0187,,,,,
2022-08-01,37.2,37.62,36.74,37.58,32.4,3223100,3223100,0.38,1.02,37.285,"August 01, 22",0.0102,2022-08-02,2022-08-16,0.42,2022-07-19,0.42
2022-07-29,37.65,38.15,37.55,37.97,32.37,5277415,5277415,0.32,0.84993,37.83,"July 29, 22",0.0084993,,,,,
2022-07-28,37.29,37.58,36.58,37.35,31.84,3333200,3333200,0.06,0.1609,37.2,"July 28, 22",0.001609,,,,,
2022-07-27,36.75,37.67,36.59,37.33,31.82,3485000,3485000,0.58,1.58,37.085,"July 27, 22",0.0158,,,,,
2022-07-26,37.34,37.75,36.48,36.61,31.21,3744467,3744467,-0.73,-1.96,37.045,"July 26, 22",-0.0196,,,,,
2022-07-25,37.64,37.94,37.12,37.71,32.15,3332700,3332700,0.07,0.18597,37.6025,"July 25, 22",0.0018597,,,,,
2022-07-22,37.5,37.94,36.88,37.17,31.69,4851308,4851308,-0.33,-0.88,37.3725,"July 22, 22",-0.0088,,,,,
2022-07-21,37.33,37.86,36.94,37.54,32,4883755,4883755,0.21,0.56255,37.4175,"July 21, 22",0.0056255,,,,,
2022-07-20,37.6,37.9,36.93,37.57,32.03,6051947,6051947,-0.03,-0.07978723,37.5,"July 20, 22",-0.0007978723,,,,,
2022-07-19,38,38.46,37.54,37.89,32.3,5877866,5877866,-0.11,-0.28947,37.9725,"July 19, 22",-0.0028947,,,,,
2022-07-18,37.36,38.12,37.08,37.17,31.69,7564200,7564200,-0.19,-0.50857,37.4325,"July 18, 22",-0.0050857,,,,,
2022-07-15,35.49,36.99,35.33,36.8,31.37,4332593,4332593,1.31,3.69,36.1525,"July 15, 22",0.0369,,,,,
2022-07-14,34.59,35.07,34.35,34.93,29.78,4019200,4019200,0.34,0.98294,34.735,"July 14, 22",0.0098294,,,,,
2022-07-13,35.66,35.79,34.82,35.38,30.16,3468756,3468756,-0.28,-0.78519,35.4125,"July 13, 22",-0.0078519,,,,,
2022-07-12,35.73,36.85,35.64,36.06,30.74,3405377,3405377,0.33,0.92359,36.07,"July 12, 22",0.0092359,,,,,
2022-07-11,35.93,36.38,35.6,36.2,30.86,2625700,2625700,0.27,0.75146,36.0275,"July 11, 22",0.0075146,,,,,
2022-07-08,36.7,36.81,35.97,36.31,30.96,2549844,2549844,-0.39,-1.06,36.4475,"July 08, 22",-0.0106,,,,,
2022-07-07,36.05,36.55,35.94,36.45,31.07,3068400,3068400,0.4,1.11,36.2475,"July 07, 22",0.0111,,,,,
2022-07-06,35.47,35.92,35.16,35.56,30.32,4330140,4330140,0.09,0.25374,35.5275,"July 06, 22",0.0025374,,,,,
2022-07-05,35.23,35.9,34.56,35.88,30.59,3858900,3858900,0.65,1.85,35.3925,"July 05, 22",0.0185,,,,,
2022-07-01,35.51,36.28,34.96,36.12,30.79,4016299,4016299,0.61,1.72,35.7175,"July 01, 22",0.0172,,,,,
2022-06-30,35.29,36.26,34.81,35.69,30.43,4394723,4394723,0.4,1.13,35.5125,"June 30, 22",0.0113,,,,,
2022-06-29,36.83,36.9,35.95,36.13,30.8,3085200,3085200,-0.7,-1.9,36.4525,"June 29, 22",-0.019,,,,,
2022-06-28,37.42,38.08,36.63,36.74,31.32,4751296,4751296,-0.68,-1.82,37.2175,"June 28, 22",-0.0182,,,,,
2022-06-27,37.28,37.43,36.17,36.39,31.02,4973345,4973345,-0.89,-2.39,36.8175,"June 27, 22",-0.0239,,,,,
2022-06-24,35.27,37.1,35.11,37.03,31.57,6903402,6903402,1.76,4.99,36.1275,"June 24, 22",0.0499,,,,,
2022-06-23,36.13,36.27,34.79,35.15,29.97,6535685,6535685,-0.98,-2.71,35.585,"June 23, 22",-0.0271,,,,,
2022-06-22,35.79,36.52,35.67,36.35,30.99,5361800,5361800,0.56,1.56,36.0825,"June 22, 22",0.0156,,,,,
2022-06-21,36.59,36.86,35.71,36.17,30.84,5090413,5090413,-0.42,-1.15,36.3325,"June 21, 22",-0.0115,,,,,
2022-06-17,35.1,35.87,34.83,35.62,30.37,11754544,11754544,0.52,1.48,35.355,"June 17, 22",0.0148,,,,,
2022-06-16,35.48,35.58,34.5,35.04,29.87,6169044,6169044,-0.44,-1.24,35.15,"June 16, 22",-0.0124,,,,,
2022-06-15,36.13,36.84,35.7,36.29,30.94,6990700,6990700,0.16,0.44285,36.24,"June 15, 22",0.0044285,,,,,
2022-06-14,35.66,36.24,35.17,35.66,30.4,6833488,6833488,0,0,35.6825,"June 14, 22",0,,,,,
2022-06-13,35.51,36.04,35.11,35.42,30.2,7045605,7045605,-0.09,-0.25345,35.52,"June 13, 22",-0.0025345,,,,,
2022-06-10,37.8,38.1,36.5,36.59,31.19,5222046,5222046,-1.21,-3.2,37.2475,"June 10, 22",-0.032,,,,,
2022-06-09,40.27,40.34,38.86,38.87,33.14,3950547,3950547,-1.4,-3.48,39.585,"June 09, 22",-0.0348,,,,,
2022-06-08,40.7,40.75,40.06,40.38,34.42,3914631,3914631,-0.32,-0.78624,40.4725,"June 08, 22",-0.0078624,,,,,
2022-06-07,40.11,41.1,39.95,41.06,35,3724705,3724705,0.95,2.37,40.555,"June 07, 22",0.0237,,,,,
2022-06-06,40.9,41.39,40.53,40.61,34.62,3087700,3087700,-0.29,-0.70905,40.8575,"June 06, 22",-0.0070905,,,,,
2022-06-03,40.65,40.89,40.28,40.47,34.5,3142800,3142800,-0.18,-0.4428,40.5725,"June 03, 22",-0.004428,,,,,
2022-06-02,40.02,41.11,39.91,41.09,35.03,3804042,3804042,1.07,2.67,40.5325,"June 02, 22",0.0267,,,,,
2022-06-01,41.34,41.5,39.63,40.04,34.13,5284800,5284800,-1.3,-3.14,40.6275,"June 01, 22",-0.0314,,,,,
2022-05-31,40.34,41.67,40.22,41.38,35.28,9257923,9257923,1.04,2.58,40.9025,"May 31, 22",0.0258,,,,,
2022-05-27,40.3,41.04,40.23,40.87,34.84,3577630,3577630,0.57,1.41,40.61,"May 27, 22",0.0141,,,,,
2022-05-26,39.97,40.6,39.92,40.3,34.36,4997017,4997017,0.33,0.82562,40.1975,"May 26, 22",0.0082562,,,,,
2022-05-25,38.64,39.88,38.64,39.6,33.76,5310259,5310259,0.96,2.48,39.19,"May 25, 22",0.0248,,,,,
2022-05-24,38.85,39.03,37.77,38.71,33,5420800,5420800,-0.14,-0.36036,38.59,"May 24, 22",-0.0036036,,,,,
2022-05-23,38.86,39.44,38.29,39.05,33.29,5378701,5378701,0.19,0.48893,38.91,"May 23, 22",0.0048893,,,,,
2022-05-20,38.26,38.56,36.76,37.75,32.18,5551869,5551869,-0.51,-1.33,37.8325,"May 20, 22",-0.0133,,,,,
2022-05-19,37.43,38.1,37.35,37.7,32.14,5379915,5379915,0.27,0.72135,37.645,"May 19, 22",0.0072135,,,,,
2022-05-18,38.88,39,37.59,38,32.4,6143198,6143198,-0.88,-2.26,38.3675,"May 18, 22",-0.0226,,,,,
2022-05-17,38.8,39.55,38.65,39.41,33.6,4708741,4708741,0.61,1.57,39.1025,"May 17, 22",0.0157,,,,,
2022-05-16,38.67,39.02,37.85,37.99,32.39,6559858,6559858,-0.68,-1.76,38.3825,"May 16, 22",-0.0176,,,,,
2022-05-13,38.23,38.61,37.63,37.94,32.34,4843534,4843534,-0.29,-0.75857,38.1025,"May 13, 22",-0.0075857,,,,,
2022-05-12,37.72,38.24,36.83,37.79,32.22,6076700,6076700,0.07,0.18558,37.645,"May 12, 22",0.0018558,,,,,
2022-05-11,39.19,39.91,37.98,38.03,32.42,5713113,5713113,-1.16,-2.96,38.7775,"May 11, 22",-0.0296,,,,,
2022-05-10,39.82,40.19,38.04,39.04,33.28,6612648,6612648,-0.78,-1.96,39.2725,"May 10, 22",-0.0196,,,,,
2022-05-09,39.49,39.78,38.76,39.42,33.61,7839123,7839123,-0.07,-0.17726,39.3625,"May 09, 22",-0.0017726,,,,,
2022-05-06,40.62,40.72,39.26,40.01,34.11,6960818,6960818,-0.61,-1.5,40.1525,"May 06, 22",-0.015,,,,,
2022-05-05,40.76,41.18,39.71,40.59,34.6,6161100,6161100,-0.17,-0.41708,40.56,"May 05, 22",-0.0041708,,,,,
2022-05-04,40.03,41.56,39.8,41.49,35.37,8011504,8011504,1.46,3.65,40.72,"May 04, 22",0.0365,,,,,
2022-05-03,39.75,40.53,39.44,40.17,34.25,5830000,5830000,0.42,1.06,39.9725,"May 03, 22",0.0106,,,,,
2022-05-02,39.55,39.73,38.42,39.4,33.59,6186927,6186927,-0.15,-0.37927,39.275,"May 02, 22",-0.0037927,2022-05-03,2022-05-17,0.39,2022-04-19,0.39
2022-04-29,40.33,40.64,39.31,39.4,33.26,7054300,7054300,-0.93,-2.31,39.92,"April 29, 22",-0.0231,,,,,
2022-04-28,40.27,40.65,39.35,40.3,34.02,6822704,6822704,0.03,0.07449714,40.1425,"April 28, 22",0.0007449714,,,,,
2022-04-27,39.93,40.24,39.51,39.71,33.52,10561500,10561500,-0.22,-0.55096,39.8475,"April 27, 22",-0.0055096,,,,,
2022-04-26,40.81,41.4,39.97,39.97,33.74,8904474,8904474,-0.84,-2.06,40.5375,"April 26, 22",-0.0206,,,,,
2022-04-25,41.5,41.86,40.42,41.68,35.18,7412600,7412600,0.18,0.43373,41.365,"April 25, 22",0.0043373,,,,,
2022-04-22,43,43.18,41.79,41.84,35.32,6988100,6988100,-1.16,-2.7,42.4525,"April 22, 22",-0.027,,,,,
2022-04-21,44.89,45.17,42.83,43.03,36.32,6600200,6600200,-1.86,-4.14,43.98,"April 21, 22",-0.0414,,,,,
2022-04-20,44.71,45.34,44.27,44.32,37.41,6872331,6872331,-0.39,-0.87229,44.66,"April 20, 22",-0.0087229,,,,,
2022-04-19,43.75,44.93,43.41,44.04,37.18,8730400,8730400,0.29,0.66286,44.0325,"April 19, 22",0.0066286,,,,,
2022-04-18,40.68,41.34,40.6,41.23,34.8,7482100,7482100,0.55,1.35,40.9625,"April 18, 22",0.0135,,,,,
2022-04-14,41.18,41.52,40.53,40.87,34.5,5478600,5478600,-0.31,-0.75279,41.025,"April 14, 22",-0.0075279,,,,,
2022-04-13,40.4,41.25,40.24,41.23,34.8,5783511,5783511,0.83,2.05,40.78,"April 13, 22",0.0205,,,,,
2022-04-12,41.57,42.01,40.35,40.9,34.53,9963612,9963612,-0.67,-1.61,41.2075,"April 12, 22",-0.0161,,,,,
2022-04-11,41.64,42.66,41.35,41.82,35.3,7766440,7766440,0.18,0.43228,41.8675,"April 11, 22",0.0043228,,,,,
2022-04-08,41.88,42.17,41.43,41.83,35.31,7917206,7917206,-0.05,-0.11939,41.8275,"April 08, 22",-0.0011939,,,,,
2022-04-07,42.06,42.39,40.88,41.65,35.16,11504500,11504500,-0.41,-0.9748,41.745,"April 07, 22",-0.009748,,,,,
2022-04-06,42.58,42.92,41.58,42.08,35.52,35936500,35936500,-0.5,-1.17,42.29,"April 06, 22",-0.0117,,,,,
2022-04-05,42.89,43.99,42.53,43.04,36.33,10930241,10930241,0.15,0.34973,43.1125,"April 05, 22",0.0034973,,,,,
2022-04-04,43.79,43.98,42.83,43.55,36.76,6811219,6811219,-0.24,-0.54807,43.5375,"April 04, 22",-0.0054807,,,,,
2022-04-01,45.79,46.1,43.85,44.19,37.3,7549987,7549987,-1.6,-3.49,44.9825,"April 01, 22",-0.0349,,,,,
2022-03-31,46.52,47.03,45.33,45.33,38.27,4670100,4670100,-1.19,-2.56,46.0525,"March 31, 22",-0.0256,,,,,
2022-03-30,48.46,48.61,46.43,46.8,39.51,5538003,5538003,-1.66,-3.43,47.575,"March 30, 22",-0.0343,,,,,
2022-03-29,48.65,48.98,47.98,48.64,41.06,5044000,5044000,-0.01,-0.02055498,48.5625,"March 29, 22",-0.0002055498,,,,,
2022-03-28,48.19,48.64,46.91,47.69,40.26,5769200,5769200,-0.5,-1.04,47.8575,"March 28, 22",-0.0104,,,,,
2022-03-25,48.54,49.21,48.37,48.7,41.11,6003547,6003547,0.16,0.32963,48.705,"March 25, 22",0.0032963,,,,,
2022-03-24,48.71,48.97,47.98,48.64,41.06,4625765,4625765,-0.07,-0.14371,48.575,"March 24, 22",-0.0014371,,,,,
2022-03-23,49.45,49.85,47.98,48.13,40.63,4726009,4726009,-1.32,-2.67,48.8525,"March 23, 22",-0.0267,,,,,
2022-03-22,50.05,50.8,49.56,49.96,42.17,4667100,4667100,-0.09,-0.17982,50.0925,"March 22, 22",-0.0017982,,,,,
2022-03-21,49.49,49.96,48.58,49.08,41.43,4394905,4394905,-0.41,-0.82845,49.2775,"March 21, 22",-0.0082845,,,,,
2022-03-18,49.69,49.74,48.37,49.25,41.57,12258614,12258614,-0.44,-0.88549,49.2625,"March 18, 22",-0.0088549,,,,,
2022-03-17,49.36,49.79,48.44,49.74,41.99,4743100,4743100,0.38,0.76985,49.3325,"March 17, 22",0.0076985,,,,,
2022-03-16,49.32,50.94,49.14,50.34,42.5,5226468,5226468,1.02,2.07,49.935,"March 16, 22",0.0207,,,,,
2022-03-15,49.21,49.76,48.15,48.69,41.1,4708300,4708300,-0.52,-1.06,48.9525,"March 15, 22",-0.0106,,,,,
2022-03-14,48.11,49.46,47.71,48.77,41.17,6143336,6143336,0.66,1.37,48.5125,"March 14, 22",0.0137,,,,,
2022-03-11,47.84,48.56,46.84,46.88,39.57,4996846,4996846,-0.96,-2.01,47.53,"March 11, 22",-0.0201,,,,,
2022-03-10,46.95,47.98,46.68,47.28,39.91,5558000,5558000,0.33,0.70288,47.2225,"March 10, 22",0.0070288,,,,,
2022-03-09,47.79,48.35,47.34,47.85,40.39,5649551,5649551,0.06,0.12555,47.8325,"March 09, 22",0.0012555,,,,,
2022-03-08,46.39,47.15,45.1,45.63,38.52,5535800,5535800,-0.76,-1.64,46.0675,"March 08, 22",-0.0164,,,,,
2022-03-07,47.7,48,45.42,45.43,38.35,6619719,6619719,-2.27,-4.76,46.6375,"March 07, 22",-0.0476,,,,,
2022-03-04,48.6,48.98,47.31,48.17,40.66,4990700,4990700,-0.43,-0.88477,48.265,"March 04, 22",-0.0088477,,,,,
2022-03-03,50.78,51.08,49.81,50.19,42.37,4866220,4866220,-0.59,-1.16,50.465,"March 03, 22",-0.0116,,,,,
2022-03-02,49.27,51.29,49.27,50.7,42.8,4999031,4999031,1.43,2.9,50.1325,"March 02, 22",0.029,,,,,
2022-03-01,51.65,51.97,48.08,48.56,40.99,6732300,6732300,-3.09,-5.98,50.065,"March 01, 22",-0.0598,,,,,
2022-02-28,51.1,52.66,51.1,52.42,44.25,4510010,4510010,1.32,2.58,51.82,"February 28, 22",0.0258,,,,,
2022-02-25,51.16,53.09,50.88,52.98,44.72,4297103,4297103,1.82,3.56,52.0275,"February 25, 22",0.0356,,,,,
2022-02-24,49.98,50.64,48.63,50.48,42.61,5760400,5760400,0.5,1,49.9325,"February 24, 22",0.01,,,,,
2022-02-23,53.5,53.78,51.62,51.85,43.77,3486200,3486200,-1.65,-3.08,52.6875,"February 23, 22",-0.0308,,,,,
2022-02-22,53.47,53.74,52.56,53.13,44.85,3560430,3560430,-0.34,-0.63587,53.225,"February 22, 22",-0.0063587,,,,,
2022-02-18,53,53.83,52.89,53.25,44.95,3803841,3803841,0.25,0.4717,53.2425,"February 18, 22",0.004717,,,,,
2022-02-17,54.43,54.67,52.85,53.09,44.82,3690132,3690132,-1.34,-2.46,53.76,"February 17, 22",-0.0246,,,,,
2022-02-16,54.4,55.67,54.32,55.23,46.62,3221619,3221619,0.83,1.53,54.905,"February 16, 22",0.0153,,,,,
2022-02-15,54.28,55.21,54.24,55.15,46.56,3479546,3479546,0.875,1.6,54.72,"February 15, 22",0.016,,,,,
2022-02-14,54.64,55.07,53.26,53.66,45.3,4276420,4276420,-0.98,-1.79,54.1575,"February 14, 22",-0.0179,,,,,
2022-02-11,54.42,56,54.06,54.47,45.98,4407142,4407142,0.05,0.09187799,54.7375,"February 11, 22",0.0009187799,,,,,
2022-02-10,55.24,56.11,54.74,55,46.43,4169714,4169714,-0.24,-0.43447,55.2725,"February 10, 22",-0.0043447,,,,,
2022-02-09,55.43,55.68,55.02,55.31,46.69,3655717,3655717,-0.12,-0.21649,55.36,"February 09, 22",-0.0021649,,,,,
2022-02-08,55.15,55.58,54.78,55.37,46.74,4185800,4185800,0.22,0.39891,55.22,"February 08, 22",0.0039891,,,,,
2022-02-07,54.08,54.65,53.68,54.23,45.78,3403837,3403837,0.15,0.27737,54.16,"February 07, 22",0.0027737,,,,,
2022-02-04,53.09,54.5,53.02,54.05,45.63,4123600,4123600,0.96,1.81,53.665,"February 04, 22",0.0181,,,,,
2022-02-03,54.15,54.24,52.86,52.97,44.72,4627532,4627532,-1.18,-2.18,53.555,"February 03, 22",-0.0218,,,,,
2022-02-02,52.9,53.38,52.41,53.14,44.86,5846100,5846100,0.24,0.45369,52.9575,"February 02, 22",0.0045369,,,,,
2022-02-01,51.7,53.06,51.32,52.95,44.7,6745125,6745125,1.25,2.42,52.2575,"February 01, 22",0.0242,,,,,
2022-01-31,51.09,51.7,50.2,51.47,43.45,7200939,7200939,0.38,0.74379,51.115,"January 31, 22",0.0074379,,,,,
2022-01-28,51.18,51.73,50.41,51.7,43.64,5145900,5145900,0.52,1.02,51.255,"January 28, 22",0.0102,2022-01-31,2022-02-11,0.39,2022-01-19,0.39
2022-01-27,53.22,53.52,51.39,51.8,43.4,6317013,6317013,-1.42,-2.67,52.4825,"January 27, 22",-0.0267,,,,,
2022-01-26,52.36,53.24,51.31,52.13,43.68,6728724,6728724,-0.23,-0.43927,52.26,"January 26, 22",-0.0043927,,,,,
2022-01-25,50.52,52.04,49.36,51.61,43.24,6679500,6679500,1.09,2.16,50.8825,"January 25, 22",0.0216,,,,,
2022-01-24,49.57,51.22,48.86,51.1,42.81,6590201,6590201,1.53,3.09,50.1875,"January 24, 22",0.0309,,,,,
2022-01-21,51.81,51.81,50.38,50.62,42.41,6136348,6136348,-1.19,-2.3,51.155,"January 21, 22",-0.023,,,,,
2022-01-20,54.25,54.48,52.07,52.16,43.7,7638226,7638226,-2.09,-3.85,53.24,"January 20, 22",-0.0385,,,,,
2022-01-19,56.07,56.15,53.94,54.36,45.54,7090200,7090200,-1.71,-3.05,55.13,"January 19, 22",-0.0305,,,,,
2022-01-18,56.38,57,55.36,55.67,46.64,7385518,7385518,-0.71,-1.26,56.1025,"January 18, 22",-0.0126,,,,,
2022-01-14,54.59,56.4,54.5,56.35,47.21,6281500,6281500,1.76,3.22,55.46,"January 14, 22",0.0322,,,,,
2022-01-13,55.28,56.08,55.11,55.7,46.67,6217846,6217846,0.42,0.75977,55.5425,"January 13, 22",0.0075977,,,,,
2022-01-12,54.86,55.53,54.57,55.21,46.26,6024400,6024400,0.35,0.63799,55.0425,"January 12, 22",0.0063799,,,,,
2022-01-11,54.44,54.73,53.56,54.54,45.7,5471940,5471940,0.1,0.18369,54.3175,"January 11, 22",0.0018369,,,,,
2022-01-10,54.99,55.07,53.13,53.92,45.18,4950998,4950998,-1.07,-1.95,54.2775,"January 10, 22",-0.0195,,,,,
2022-01-07,53.93,54.46,53.42,54.22,45.43,4214000,4214000,0.29,0.53773,54.0075,"January 07, 22",0.0053773,,,,,
2022-01-06,52.23,53.98,51.9,53.8,45.08,6120245,6120245,1.57,3.01,52.9775,"January 06, 22",0.0301,,,,,
2022-01-05,51.8,52.23,50.88,50.98,42.71,4119300,4119300,-0.82,-1.58,51.4725,"January 05, 22",-0.0158,,,,,
2022-01-04,49.93,51.76,49.9,51.37,43.04,6104540,6104540,1.44,2.88,50.74,"January 04, 22",0.0288,,,,,
2022-01-03,48.36,49.55,48.02,49.14,41.17,4770516,4770516,0.78,1.61,48.7675,"January 03, 22",0.0161,,,,,
2021-12-31,47.06,47.61,47.01,47.25,39.59,1972100,1972100,0.19,0.40374,47.2325,"December 31, 21",0.0040374,,,,,
2021-12-30,47.35,47.84,47.21,47.27,39.6,1737820,1737820,-0.08,-0.16895,47.4175,"December 30, 21",-0.0016895,,,,,
2021-12-29,47.44,47.67,47.1,47.3,39.63,1957471,1957471,-0.14,-0.29511,47.3775,"December 29, 21",-0.0029511,,,,,
2021-12-28,46.99,47.61,46.96,47.3,39.63,1907023,1907023,0.31,0.65971,47.215,"December 28, 21",0.0065971,,,,,
2021-12-27,46.73,47.22,46.4,47.2,39.55,2022142,2022142,0.47,1.01,46.8875,"December 27, 21",0.0101,,,,,
2021-12-23,46.68,47.24,46.49,46.63,39.07,3605247,3605247,-0.05,-0.10711,46.76,"December 23, 21",-0.0010711,,,,,
2021-12-22,45.61,46.35,45.42,46.14,38.66,3658728,3658728,0.53,1.16,45.88,"December 22, 21",0.0116,,,,,
2021-12-21,45.12,45.95,45.05,45.83,38.4,3757609,3757609,0.71,1.57,45.4875,"December 21, 21",0.0157,,,,,
2021-12-20,44.68,44.68,43.56,44.49,37.28,4842700,4842700,-0.19,-0.42525,44.3525,"December 20, 21",-0.0042525,,,,,
2021-12-17,46.96,47.08,45.42,45.46,38.09,7549230,7549230,-1.5,-3.19,46.23,"December 17, 21",-0.0319,,,,,
2021-12-16,47.8,48.27,46.9,47.12,39.48,4421602,4421602,-0.68,-1.42,47.5225,"December 16, 21",-0.0142,,,,,
2021-12-15,47.28,47.49,46.49,47.15,39.5,3983600,3983600,-0.13,-0.27496,47.1025,"December 15, 21",-0.0027496,,,,,
2021-12-14,46.71,47.67,46.45,47.08,39.45,4937539,4937539,0.37,0.79212,46.9775,"December 14, 21",0.0079212,,,,,
