date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,declarationDate,dividend,paymentDate
2021-11-19,207.01,207.99,204.77,206.6,171.23,697015,697015,-0.41,-0.19806,206.5925,"November 19, 21",-0.0019806,,,,,
2021-11-18,207.64,208.15,205.93,206.4,171.06,592417,592417,-1.24,-0.59719,207.03,"November 18, 21",-0.0059719,,,,,
2021-11-17,205.04,207.52,202.08,207.27,171.78,575244,575244,2.23,1.09,205.4775,"November 17, 21",0.0109,,,,,
2021-11-16,206.43,206.94,203.98,206.22,170.91,483900,483900,-0.21,-0.10173,205.8925,"November 16, 21",-0.0010173,,,,,
2021-11-15,205.94,206.09,203.65,206.04,170.76,456700,456700,0.1,0.04855783,205.43,"November 15, 21",0.0004855783,,,,,
2021-11-12,205.7,206.84,204.4,205.55,170.36,433300,433300,-0.15,-0.07292173,205.6225,"November 12, 21",-0.0007292173,,,,,
2021-11-11,204.95,205.72,202.82,205.58,170.38,362400,362400,0.63,0.30739,204.7675,"November 11, 21",0.0030739,,,,,
2021-11-10,206.5,207.84,205.41,205.42,170.25,532818,532818,-1.08,-0.523,206.2925,"November 10, 21",-0.00523,,,,,
2021-11-09,206.87,207.38,205.45,206.95,171.52,292100,292100,0.08,0.03867163,206.6625,"November 09, 21",0.0003867163,,,,,
2021-11-08,206.82,206.82,204.85,206.68,171.29,399900,399900,-0.14,-0.06769171,206.2925,"November 08, 21",-0.0006769171,,,,,
2021-11-05,207.29,209.83,205.81,206.22,170.91,465200,465200,-1.07,-0.51619,207.2875,"November 05, 21",-0.0051619,,,,,
2021-11-04,207.64,209.6,205.46,206.12,170.83,572300,572300,-1.52,-0.73204,207.205,"November 04, 21",-0.0073204,,,,,
2021-11-03,205.94,207.85,205.65,207.52,171.99,586246,586246,1.58,0.76721,206.74,"November 03, 21",0.0076721,,,,,
2021-11-02,205.8,206,203.75,205.42,170.25,447436,447436,-0.38,-0.18465,205.2425,"November 02, 21",-0.0018465,,,,,
2021-11-01,204.17,205.12,201.85,205,169.9,355600,355600,0.83,0.40652,204.035,"November 01, 21",0.0040652,,,,,
2021-10-29,205,206.04,203.06,204.14,169.19,716800,716800,-0.86,-0.41951,204.56,"October 29, 21",-0.0041951,,,,,
2021-10-28,206.17,208.66,204.04,205.92,170.66,505800,505800,-0.25,-0.12126,206.1975,"October 28, 21",-0.0012126,,,,,
2021-10-27,209.97,210.38,205.54,205.91,170.65,814700,814700,-4.06,-1.93,207.95,"October 27, 21",-0.0193,,,,,
2021-10-26,209.24,211.7,207.52,209,173.22,667000,667000,-0.24,-0.1147,209.365,"October 26, 21",-0.001147,,,,,
2021-10-25,208.52,209.29,207.15,208.94,173.17,515900,515900,0.42,0.20142,208.475,"October 25, 21",0.0020142,,,,,
2021-10-22,207.42,209.76,207.14,208.24,172.59,672305,672305,0.82,0.39533,208.14,"October 22, 21",0.0039533,,,,,
2021-10-21,206.35,207.08,205.02,206.56,171.19,457900,457900,0.21,0.10177,206.2525,"October 21, 21",0.0010177,,,,,
2021-10-20,203.91,206.02,203.91,205.75,170.52,561300,561300,1.84,0.90236,204.8975,"October 20, 21",0.0090236,,,,,
2021-10-19,203.65,203.76,201.94,203.16,168.37,324841,324841,-0.49,-0.24061,203.1275,"October 19, 21",-0.0024061,,,,,
2021-10-18,200.13,202.95,199.69,202.79,168.07,554403,554403,2.66,1.33,201.39,"October 18, 21",0.0133,,,,,
2021-10-15,201.91,202.86,200.39,201.65,167.12,508736,508736,-0.26,-0.12877,201.7025,"October 15, 21",-0.0012877,,,,,
2021-10-14,199.14,201.09,198.86,200.86,166.47,596646,596646,1.72,0.86371,199.9875,"October 14, 21",0.0086371,,,,,
2021-10-13,194.24,197.7,193.45,197.52,163.7,606700,606700,3.28,1.69,195.7275,"October 13, 21",0.0169,,,,,
2021-10-12,193.24,194.83,191.95,194.48,161.18,448510,448510,1.24,0.64169,193.625,"October 12, 21",0.0064169,,,,,
2021-10-11,191.49,192.76,189.8,191.86,159.01,590000,590000,0.37,0.19322,191.4775,"October 11, 21",0.0019322,,,,,
2021-10-08,195.33,195.33,192.41,192.44,159.49,299800,299800,-2.89,-1.48,193.8775,"October 08, 21",-0.0148,,,,,
2021-10-07,196.53,197.28,194.69,195.13,161.72,489700,489700,-1.4,-0.71236,195.9075,"October 07, 21",-0.0071236,,,,,
2021-10-06,191.34,195.28,189.47,195.18,161.76,590330,590330,3.84,2.01,192.8175,"October 06, 21",0.0201,,,,,
2021-10-05,194.37,195.15,192.01,192.13,159.23,555235,555235,-2.24,-1.15,193.415,"October 05, 21",-0.0115,,,,,
2021-10-04,193.58,195.38,193.55,194.14,160.9,462929,462929,0.56,0.28929,194.1625,"October 04, 21",0.0028929,,,,,
2021-10-01,192.67,195.03,191.09,194.03,160.81,782833,782833,1.36,0.70587,193.205,"October 01, 21",0.0070587,,,,,
2021-09-30,193.84,194.21,190.75,191.07,158.35,885106,885106,-2.77,-1.43,192.4675,"September 30, 21",-0.0143,,,,,
2021-09-29,191.27,193.58,191.27,192.84,159.82,562000,562000,1.57,0.82083,192.24,"September 29, 21",0.0082083,2021-09-30,1.12,2021-09-07,1.12,2021-10-15
2021-09-28,191.01,192.1,189.82,191.59,157.86,599900,599900,0.58,0.30365,191.13,"September 28, 21",0.0030365,,,,,
2021-09-27,195.61,196.39,192.09,192.17,158.34,535700,535700,-3.44,-1.76,194.065,"September 27, 21",-0.0176,,,,,
2021-09-24,196.41,197.15,195.06,195.39,160.99,406230,406230,-1.02,-0.51932,196.0025,"September 24, 21",-0.0051932,,,,,
2021-09-23,196.85,198.17,196.55,196.73,162.1,480500,480500,-0.12,-0.06096012,197.075,"September 23, 21",-0.0006096012,,,,,
2021-09-22,196.31,197.13,194.62,196.54,161.94,641000,641000,0.23,0.11716,196.15,"September 22, 21",0.0011716,,,,,
2021-09-21,196.59,197.83,194.68,194.73,160.45,992521,992521,-1.86,-0.94613,195.9575,"September 21, 21",-0.0094613,,,,,
2021-09-20,192.91,196.91,192.74,195.58,161.15,1511500,1511500,2.67,1.38,194.535,"September 20, 21",0.0138,,,,,
2021-09-17,196.66,197.73,193.55,193.87,159.74,2291400,2291400,-2.79,-1.42,195.4525,"September 17, 21",-0.0142,,,,,
2021-09-16,199.01,199.95,197.52,198.13,163.25,859900,859900,-0.88,-0.44219,198.6525,"September 16, 21",-0.0044219,,,,,
2021-09-15,199.51,200.07,198.6,198.82,163.82,890700,890700,-0.69,-0.34585,199.25,"September 15, 21",-0.0034585,,,,,
2021-09-14,200.63,201.56,198.59,199.45,164.34,550300,550300,-1.18,-0.58815,200.0575,"September 14, 21",-0.0058815,,,,,
2021-09-13,201.17,202.06,199.34,199.96,164.76,576843,576843,-1.21,-0.60148,200.6325,"September 13, 21",-0.0060148,,,,,
2021-09-10,202.87,203.22,199.56,199.69,164.53,628400,628400,-3.18,-1.57,201.335,"September 10, 21",-0.0157,,,,,
2021-09-09,206.82,208.54,202.26,202.41,166.78,563716,563716,-4.41,-2.13,205.0075,"September 09, 21",-0.0213,,,,,
2021-09-08,205.08,208.84,205.07,207.8,171.22,485900,485900,2.72,1.33,206.6975,"September 08, 21",0.0133,,,,,
2021-09-07,208.38,208.38,204.47,205.9,169.65,625100,625100,-2.48,-1.19,206.7825,"September 07, 21",-0.0119,,,,,
2021-09-03,208.09,208.53,206.12,208.42,171.73,710238,710238,0.33,0.15859,207.79,"September 03, 21",0.0015859,,,,,
2021-09-02,208.85,208.88,206.24,208.51,171.8,981100,981100,-0.34,-0.1628,208.12,"September 02, 21",-0.001628,,,,,
2021-09-01,206.66,209.76,206,208.74,171.99,1097600,1097600,2.08,1.01,207.79,"September 01, 21",0.0101,,,,,
2021-08-31,205.6,207.25,204.69,206.37,170.04,1673700,1673700,0.77,0.37451,205.9775,"August 31, 21",0.0037451,,,,,
2021-08-30,204.9,206.1,204.5,205.92,169.67,646920,646920,1.02,0.4978,205.355,"August 30, 21",0.004978,,,,,
2021-08-27,205.19,205.71,203.92,204.9,168.83,578200,578200,-0.29,-0.14133,204.93,"August 27, 21",-0.0014133,,,,,
2021-08-26,203.75,205.32,202.9,204.64,168.61,396826,396826,0.89,0.43681,204.1525,"August 26, 21",0.0043681,,,,,
2021-08-25,204,205.56,203.36,203.84,167.95,750700,750700,-0.16,-0.07843137,204.19,"August 25, 21",-0.0007843137,,,,,
2021-08-24,206.18,206.48,203.34,204.52,168.51,608303,608303,-1.66,-0.80512,205.13,"August 24, 21",-0.0080512,,,,,
2021-08-23,207.16,208.53,206.18,206.23,169.92,644428,644428,-0.93,-0.44893,207.025,"August 23, 21",-0.0044893,,,,,
2021-08-20,205.55,208.33,203.55,207.06,170.61,681300,681300,1.51,0.73461,206.1225,"August 20, 21",0.0073461,,,,,
2021-08-19,203.81,205.76,203.4,205.19,169.07,431200,431200,1.38,0.6771,204.54,"August 19, 21",0.006771,,,,,
2021-08-18,205.67,206.9,204.05,204.42,168.43,407109,407109,-1.25,-0.60777,205.26,"August 18, 21",-0.0060777,,,,,
2021-08-17,205.16,207.05,204.05,206.49,170.14,636301,636301,1.33,0.64827,205.6875,"August 17, 21",0.0064827,,,,,
2021-08-16,205.75,206.54,204.91,205.8,169.57,555703,555703,0.05,0.02430134,205.75,"August 16, 21",0.0002430134,,,,,
2021-08-13,205.01,206.04,204.69,205.5,169.32,599537,599537,0.49,0.23901,205.31,"August 13, 21",0.0023901,,,,,
2021-08-12,204.31,205.04,203.62,204.6,168.58,541008,541008,0.29,0.14194,204.3925,"August 12, 21",0.0014194,,,,,
2021-08-11,205,207.05,203.86,204.55,168.54,550620,550620,-0.45,-0.21951,205.115,"August 11, 21",-0.0021951,,,,,
2021-08-10,209.16,209.22,204.39,204.51,168.51,733738,733738,-4.65,-2.22,206.82,"August 10, 21",-0.0222,,,,,
2021-08-09,208.44,209.39,207.26,209.07,172.26,422200,422200,0.63,0.30225,208.54,"August 09, 21",0.0030225,,,,,
2021-08-06,206.82,209.44,206.71,208.06,171.43,375006,375006,1.24,0.59956,207.7575,"August 06, 21",0.0059956,,,,,
2021-08-05,205.02,207.2,204.85,207.15,170.68,426410,426410,2.13,1.04,206.055,"August 05, 21",0.0104,,,,,
2021-08-04,204.71,206.36,203.44,204.47,168.47,493222,493222,-0.24,-0.11724,204.745,"August 04, 21",-0.0011724,,,,,
2021-08-03,203.52,205.19,202.8,204.91,168.84,763712,763712,1.39,0.68298,204.105,"August 03, 21",0.0068298,,,,,
2021-08-02,202.09,203.59,201.84,203.01,167.27,614443,614443,0.92,0.45524,202.6325,"August 02, 21",0.0045524,,,,,
2021-07-30,200.42,203.16,200.42,201.34,165.89,937544,937544,0.92,0.45904,201.335,"July 30, 21",0.0045904,,,,,
2021-07-29,200.02,200.77,198.97,199.75,164.58,613805,613805,-0.27,-0.13499,199.8775,"July 29, 21",-0.0013499,,,,,
2021-07-28,200,201,198.15,198.98,163.95,1064800,1064800,-1.02,-0.51,199.5325,"July 28, 21",-0.0051,,,,,
2021-07-27,200.21,202.38,197.69,200.75,165.41,1140793,1140793,0.54,0.26972,200.2575,"July 27, 21",0.0026972,,,,,
2021-07-26,195.96,197.09,195.14,196.18,161.64,712908,712908,0.22,0.11227,196.0925,"July 26, 21",0.0011227,,,,,
2021-07-23,194.21,197.12,194.21,196.94,162.27,542106,542106,2.73,1.41,195.62,"July 23, 21",0.0141,,,,,
2021-07-22,194.31,194.65,193.03,194.21,160.02,508819,508819,-0.1,-0.05146416,194.05,"July 22, 21",-0.0005146416,,,,,
2021-07-21,195.09,195.93,194.73,195,160.67,628013,628013,-0.09,-0.04613255,195.1875,"July 21, 21",-0.0004613255,,,,,
2021-07-20,193.23,196.1,192.54,195.03,160.69,1113108,1113108,1.8,0.93153,194.225,"July 20, 21",0.0093153,,,,,
2021-07-19,192.58,193.28,190.18,192.25,158.4,856135,856135,-0.33,-0.17136,192.0725,"July 19, 21",-0.0017136,,,,,
2021-07-16,192.11,194.59,191.52,193.61,159.52,835100,835100,1.5,0.7808,192.9575,"July 16, 21",0.007808,,,,,
2021-07-15,189.77,191.9,189.77,191.6,157.87,475510,475510,1.83,0.96433,190.76,"July 15, 21",0.0096433,,,,,
2021-07-14,188.78,190.76,188.42,190.25,156.76,406015,406015,1.47,0.77868,189.5525,"July 14, 21",0.0077868,,,,,
2021-07-13,189.97,190.38,187.75,188.6,155.4,384600,384600,-1.37,-0.72117,189.175,"July 13, 21",-0.0072117,,,,,
2021-07-12,190.01,191.8,189.3,190.58,157.03,694942,694942,0.57,0.29998,190.4225,"July 12, 21",0.0029998,,,,,
2021-07-09,188.23,190.86,187.28,190.55,157,746300,746300,2.32,1.23,189.23,"July 09, 21",0.0123,,,,,
2021-07-08,185.95,188.02,185.23,186.9,154,445600,445600,0.95,0.51089,186.525,"July 08, 21",0.0051089,,,,,
2021-07-07,186.34,187.35,185.4,186.93,154.02,710630,710630,0.59,0.31663,186.505,"July 07, 21",0.0031663,,,,,
2021-07-06,183.64,186.68,182.09,186.42,153.6,817400,817400,2.78,1.51,184.7075,"July 06, 21",0.0151,,,,,
2021-07-02,183.38,184.26,182.9,183.99,151.6,617000,617000,0.61,0.33264,183.6325,"July 02, 21",0.0033264,,,,,
2021-07-01,181.48,183.53,180.84,182.26,150.17,952000,952000,0.78,0.4298,182.0275,"July 01, 21",0.004298,,,,,
2021-06-30,183.02,184.3,181.44,181.94,149.91,1065807,1065807,-1.08,-0.5901,182.675,"June 30, 21",-0.005901,,,,,
2021-06-29,183.5,184.19,182.77,183.02,150.8,659400,659400,-0.48,-0.26158,183.37,"June 29, 21",-0.0026158,2021-06-30,1.12,2021-06-01,1.12,2021-07-15
2021-06-28,185.07,185.07,182.4,184.36,150.98,892226,892226,-0.71,-0.38364,184.225,"June 28, 21",-0.0038364,,,,,
2021-06-25,184,184.77,183.22,184.67,151.23,1085800,1085800,0.67,0.36413,184.165,"June 25, 21",0.0036413,,,,,
2021-06-24,184.62,184.89,183.16,183.88,150.59,675325,675325,-0.74,-0.40082,184.1375,"June 24, 21",-0.0040082,,,,,
2021-06-23,183.4,184.68,182.98,183.93,150.63,677829,677829,0.53,0.28899,183.7475,"June 23, 21",0.0028899,,,,,
2021-06-22,187,187,183.16,183.44,150.23,989424,989424,-3.56,-1.9,185.15,"June 22, 21",-0.019,,,,,
2021-06-21,183.25,187.68,182.43,186.46,152.7,1275815,1275815,3.21,1.75,184.955,"June 21, 21",0.0175,,,,,
2021-06-18,183.21,186.25,181.33,182.68,149.6,4407537,4407537,-0.53,-0.28929,183.3675,"June 18, 21",-0.0028929,,,,,
2021-06-17,182.16,184.37,182.07,183.33,150.14,1486000,1486000,1.17,0.64229,182.9825,"June 17, 21",0.0064229,,,,,
2021-06-16,185.06,185.14,181.72,182.14,149.16,2242411,2242411,-2.92,-1.58,183.515,"June 16, 21",-0.0158,,,,,
2021-06-15,185.24,185.72,183.37,183.72,150.46,3679706,3679706,-1.52,-0.82056,184.5125,"June 15, 21",-0.0082056,,,,,
2021-06-14,193.53,193.98,192.12,193.53,158.49,748607,748607,0,0,193.29,"June 14, 21",0,,,,,
2021-06-11,193.47,193.68,191.83,193.42,158.4,768500,768500,-0.05,-0.0258438,193.1,"June 11, 21",-0.000258438,,,,,
2021-06-10,190.29,193.99,190.06,193.76,158.68,709106,709106,3.47,1.82,192.025,"June 10, 21",0.0182,,,,,
2021-06-09,189.21,190.83,188.84,190.42,155.94,665461,665461,1.21,0.6395,189.825,"June 09, 21",0.006395,,,,,
2021-06-08,188,189.73,188,188.31,154.21,583310,583310,0.31,0.16489,188.51,"June 08, 21",0.0016489,,,,,
2021-06-07,184.28,188.37,184.18,187.52,153.57,846714,846714,3.24,1.76,186.0875,"June 07, 21",0.0176,,,,,
2021-06-04,184.43,184.84,183.64,184.09,150.76,852743,852743,-0.34,-0.18435,184.25,"June 04, 21",-0.0018435,,,,,
2021-06-03,181.72,183.96,180.63,183.53,150.3,664900,664900,1.81,0.99604,182.46,"June 03, 21",0.0099604,,,,,
2021-06-02,181.32,182.13,180.77,182.02,149.06,850700,850700,0.7,0.38606,181.56,"June 02, 21",0.0038606,,,,,
2021-06-01,178.96,180.92,177.54,180.72,148,595900,595900,1.76,0.98346,179.535,"June 01, 21",0.0098346,,,,,
2021-05-28,177.24,179.25,176.72,178.26,145.98,833900,833900,1.02,0.57549,177.8675,"May 28, 21",0.0057549,,,,,
2021-05-27,177.28,178.02,175.78,176.15,144.26,1796203,1796203,-1.13,-0.63741,176.8075,"May 27, 21",-0.0063741,,,,,
2021-05-26,178.73,179.14,177.24,177.42,145.3,380400,380400,-1.31,-0.73295,178.1325,"May 26, 21",-0.0073295,,,,,
2021-05-25,178.05,178.78,177.01,178.35,146.06,423606,423606,0.3,0.16849,178.0475,"May 25, 21",0.0016849,,,,,
2021-05-24,175.53,178.56,175.04,177.99,145.76,591427,591427,2.46,1.4,176.78,"May 24, 21",0.014,,,,,
2021-05-21,174.91,176.39,173.93,174.6,142.99,1145147,1145147,-0.31,-0.17723,174.9575,"May 21, 21",-0.0017723,,,,,
2021-05-20,172.67,175.56,172.67,175.14,143.43,378438,378438,2.47,1.43,174.01,"May 20, 21",0.0143,,,,,
2021-05-19,173.13,173.36,171.62,173.08,141.74,402000,402000,-0.05,-0.02888003,172.7975,"May 19, 21",-0.0002888003,,,,,
2021-05-18,172.36,174.43,171.5,173.63,142.19,483025,483025,1.27,0.73683,172.98,"May 18, 21",0.0073683,,,,,
2021-05-17,173.99,175.7,172.32,172.85,141.55,547600,547600,-1.14,-0.65521,173.715,"May 17, 21",-0.0065521,,,,,
2021-05-14,172.84,174.59,172.84,173.83,142.36,471700,471700,0.99,0.57278,173.525,"May 14, 21",0.0057278,,,,,
2021-05-13,172.68,174.51,172.28,172.78,141.5,675430,675430,0.1,0.05791059,173.0625,"May 13, 21",0.0005791059,,,,,
2021-05-12,176.56,176.56,172.4,172.5,141.27,708327,708327,-4.06,-2.3,174.505,"May 12, 21",-0.023,,,,,
2021-05-11,178.7,178.7,175.9,177.05,144.99,346112,346112,-1.65,-0.92334,177.5875,"May 11, 21",-0.0092334,,,,,
2021-05-10,179.62,181.77,178.57,179.14,146.7,470400,470400,-0.48,-0.26723,179.775,"May 10, 21",-0.0026723,,,,,
2021-05-07,176.31,179,176.21,178.14,145.89,816800,816800,1.83,1.04,177.415,"May 07, 21",0.0104,,,,,
2021-05-06,176.13,176.96,175.33,176.5,144.54,589900,589900,0.37,0.21007,176.23,"May 06, 21",0.0021007,,,,,
2021-05-05,180.07,180.5,175.35,175.5,143.72,1087700,1087700,-4.57,-2.54,177.855,"May 05, 21",-0.0254,,,,,
2021-05-04,180.12,181.5,180.12,180.92,148.16,637300,637300,0.8,0.44415,180.665,"May 04, 21",0.0044415,,,,,
2021-05-03,180.85,181.32,179.68,179.96,147.38,780700,780700,-0.89,-0.49212,180.4525,"May 03, 21",-0.0049212,,,,,
2021-04-30,179.39,181.43,179.25,181.1,148.31,753100,753100,1.71,0.95323,180.2925,"April 30, 21",0.0095323,,,,,
2021-04-29,179.21,180.73,179.21,179.68,147.15,640300,640300,0.47,0.26226,179.7075,"April 29, 21",0.0026226,,,,,
2021-04-28,177.61,179.22,177.61,178.51,146.19,569110,569110,0.9,0.50673,178.2375,"April 28, 21",0.0050673,,,,,
2021-04-27,178.5,179.64,177.41,178.01,145.78,695500,695500,-0.49,-0.27451,178.39,"April 27, 21",-0.0027451,,,,,
2021-04-26,179.7,181.02,178.59,179.57,147.06,565827,565827,-0.13,-0.07234279,179.72,"April 26, 21",-0.0007234279,,,,,
2021-04-23,179.21,179.71,177.58,179.35,146.88,520400,520400,0.14,0.07812064,178.9625,"April 23, 21",0.0007812064,,,,,
2021-04-22,179.64,180.43,178.66,179,146.59,685200,685200,-0.64,-0.35627,179.4325,"April 22, 21",-0.0035627,,,,,
2021-04-21,179.7,181.08,179,179.88,147.31,619021,619021,0.18,0.10017,179.915,"April 21, 21",0.0010017,,,,,
2021-04-20,176.58,179.48,175.97,179.24,146.79,862004,862004,2.66,1.51,177.8175,"April 20, 21",0.0151,,,,,
2021-04-19,175.7,176.59,174.81,176.58,144.61,645100,645100,0.88,0.50085,175.92,"April 19, 21",0.0050085,,,,,
2021-04-16,175.01,176.05,173.85,175.65,143.85,658600,658600,0.64,0.36569,175.14,"April 16, 21",0.0036569,,,,,
2021-04-15,171.55,174.31,171.55,174.22,142.68,615600,615600,2.67,1.56,172.9075,"April 15, 21",0.0156,,,,,
2021-04-14,171.6,172.19,170.71,171,140.04,509539,509539,-0.6,-0.34965,171.375,"April 14, 21",-0.0034965,,,,,
2021-04-13,168.52,171.92,168.25,171.13,140.15,982600,982600,2.61,1.55,169.955,"April 13, 21",0.0155,,,,,
2021-04-12,168.56,169.54,167.73,168.96,138.37,772334,772334,0.4,0.2373,168.6975,"April 12, 21",0.002373,,,,,
2021-04-09,169.57,169.75,167.94,168.4,137.91,891400,891400,-1.17,-0.68998,168.915,"April 09, 21",-0.0068998,,,,,
2021-04-08,170.18,171.02,169.12,169.27,138.62,732415,732415,-0.91,-0.53473,169.8975,"April 08, 21",-0.0053473,,,,,
2021-04-07,170.98,171.87,169.81,170,139.22,912322,912322,-0.98,-0.57317,170.665,"April 07, 21",-0.0057317,,,,,
2021-04-06,170.86,172.31,169.7,171,140.04,858407,858407,0.14,0.08193843,170.9675,"April 06, 21",0.0008193843,,,,,
2021-04-05,170.45,171.64,168.86,170.69,139.78,696700,696700,0.24,0.1408,170.41,"April 05, 21",0.001408,,,,,
2021-04-01,164.97,169.85,163.91,169.72,138.99,854023,854023,4.75,2.88,167.1125,"April 01, 21",0.0288,,,,,
2021-03-31,165.76,166.38,164.19,164.3,134.55,1265700,1265700,-1.46,-0.88079,165.1575,"March 31, 21",-0.0088079,,,,,
2021-03-30,167.33,167.86,165.81,166.27,136.17,653126,653126,-1.06,-0.63348,166.8175,"March 30, 21",-0.0063348,2021-03-31,1.09,2021-03-01,1.09,2021-04-15
2021-03-29,168.51,169.96,165.13,169.15,137.63,1014435,1014435,0.64,0.3798,168.1875,"March 29, 21",0.003798,,,,,
2021-03-26,169.21,169.68,166.74,168.98,137.49,625100,625100,-0.23,-0.13593,168.6525,"March 26, 21",-0.0013593,,,,,
2021-03-25,166.68,169.39,164.94,169.1,137.59,561048,561048,2.42,1.45,167.5275,"March 25, 21",0.0145,,,,,
2021-03-24,165.67,168.58,165.55,166.5,135.47,756720,756720,0.83,0.501,166.575,"March 24, 21",0.00501,,,,,
2021-03-23,166.48,168.31,165.28,165.89,134.98,727916,727916,-0.59,-0.3544,166.49,"March 23, 21",-0.003544,,,,,
2021-03-22,165.38,167.09,164.99,166.56,135.52,518833,518833,1.18,0.71351,166.005,"March 22, 21",0.0071351,,,,,
2021-03-19,168.76,169.44,165.86,165.89,134.98,1894537,1894537,-2.87,-1.7,167.4875,"March 19, 21",-0.017,,,,,
2021-03-18,167.98,169.09,166.61,168.87,137.4,549011,549011,0.89,0.52982,168.1375,"March 18, 21",0.0052982,,,,,
2021-03-17,168.9,169.16,166.86,168.72,137.28,668833,668833,-0.18,-0.10657,168.41,"March 17, 21",-0.0010657,,,,,
2021-03-16,166.63,169.36,166.01,169.16,137.64,582400,582400,2.53,1.52,167.79,"March 16, 21",0.0152,,,,,
2021-03-15,163.47,166.74,163.1,166.32,135.33,846600,846600,2.85,1.74,164.9075,"March 15, 21",0.0174,,,,,
2021-03-12,162.09,163.6,161.81,163.5,133.03,917674,917674,1.41,0.86989,162.75,"March 12, 21",0.0086989,,,,,
2021-03-11,161.68,163.53,161.2,161.99,131.8,744004,744004,0.31,0.19174,162.1,"March 11, 21",0.0019174,,,,,
2021-03-10,163.43,163.51,161.38,161.68,131.55,917400,917400,-1.75,-1.07,162.5,"March 10, 21",-0.0107,,,,,
2021-03-09,161.68,164.01,161.31,162.96,132.59,1265843,1265843,1.28,0.79169,162.49,"March 09, 21",0.0079169,,,,,
2021-03-08,158.57,161.74,156.84,160.35,130.47,907700,907700,1.78,1.12,159.375,"March 08, 21",0.0112,,,,,
2021-03-05,158.53,158.98,154.37,158.35,128.84,1365901,1365901,-0.18,-0.11354,157.5575,"March 05, 21",-0.0011354,,,,,
2021-03-04,159.92,161.15,156.88,157.99,128.55,1482137,1482137,-1.93,-1.21,158.985,"March 04, 21",-0.0121,,,,,
2021-03-03,160.84,161.66,158.99,159.48,129.76,1316500,1316500,-1.36,-0.84556,160.2425,"March 03, 21",-0.0084556,,,,,
2021-03-02,159.94,161.6,158.73,160.85,130.88,1259384,1259384,0.91,0.56896,160.28,"March 02, 21",0.0056896,,,,,
2021-03-01,160.89,162.74,159.03,159.58,129.84,1061710,1061710,-1.31,-0.81422,160.56,"March 01, 21",-0.0081422,,,,,
2021-02-26,162.62,163.18,159.6,159.69,129.93,2312514,2312514,-2.93,-1.8,161.2725,"February 26, 21",-0.018,,,,,
2021-02-25,163.41,164.9,160.8,162.46,132.19,1298245,1298245,-0.95,-0.58136,162.8925,"February 25, 21",-0.0058136,,,,,
2021-02-24,163.54,164.51,162.65,163.91,133.37,1160500,1160500,0.37,0.22624,163.6525,"February 24, 21",0.0022624,,,,,
2021-02-23,165.91,166.28,163.58,163.63,133.14,1009737,1009737,-2.28,-1.37,164.85,"February 23, 21",-0.0137,,,,,
2021-02-22,165.84,166.21,163.65,165.8,134.9,1329210,1329210,-0.04,-0.02411963,165.375,"February 22, 21",-0.0002411963,,,,,
2021-02-19,169,170,166,166.24,135.26,860228,860228,-2.76,-1.63,167.81,"February 19, 21",-0.0163,,,,,
2021-02-18,168.66,169.77,167.88,168.31,136.95,940638,940638,-0.35,-0.20752,168.655,"February 18, 21",-0.0020752,,,,,
2021-02-17,170.75,170.75,168.67,169.5,137.92,583200,583200,-1.25,-0.73206,169.9175,"February 17, 21",-0.0073206,,,,,
2021-02-16,174.02,174.02,169.16,170.6,138.81,959712,959712,-3.42,-1.97,171.95,"February 16, 21",-0.0197,,,,,
2021-02-12,171.44,173.47,170.95,173.06,140.81,793500,793500,1.62,0.94494,172.23,"February 12, 21",0.0094494,,,,,
2021-02-11,172.76,173.29,170.88,171.98,139.93,662348,662348,-0.775,-0.45149,172.2275,"February 11, 21",-0.0045149,,,,,
2021-02-10,172.84,174.33,171,172.91,140.69,720825,720825,0.07,0.04049988,172.77,"February 10, 21",0.0004049988,,,,,
2021-02-09,170.94,171.81,169.97,171.34,139.41,387443,387443,0.4,0.234,171.015,"February 09, 21",0.00234,,,,,
2021-02-08,171.71,172.41,170.1,170.42,138.66,750340,750340,-1.29,-0.75127,171.16,"February 08, 21",-0.0075127,,,,,
2021-02-05,172,172.43,170.84,171.7,139.71,638100,638100,-0.3,-0.17442,171.7425,"February 05, 21",-0.0017442,,,,,
2021-02-04,169.56,172.66,168.96,171.03,139.16,823601,823601,1.47,0.86695,170.5525,"February 04, 21",0.0086695,,,,,
2021-02-03,165.81,169.12,165.14,168.89,137.42,828529,828529,3.08,1.86,167.24,"February 03, 21",0.0186,,,,,
2021-02-02,168.94,170.51,166.45,166.46,135.44,751500,751500,-2.48,-1.47,168.09,"February 02, 21",-0.0147,,,,,
2021-02-01,167.6,169.57,166.67,169.56,137.96,952400,952400,1.96,1.17,168.35,"February 01, 21",0.0117,,,,,
2021-01-29,167.06,168.95,165.32,167.11,135.97,1548133,1548133,0.05,0.02992937,167.11,"January 29, 21",0.0002992937,,,,,
2021-01-28,166.24,169.88,165.82,167.34,136.16,523416,523416,1.1,0.66169,167.32,"January 28, 21",0.0066169,,,,,
2021-01-27,168.04,169.11,165,166.24,135.26,706000,706000,-1.8,-1.07,167.0975,"January 27, 21",-0.0107,,,,,
