date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,volume,change,changePercent,high,low,close,changeOverTime,adjClose,vwap,open,unadjustedVolume
2023-06-30,"June 30, 23",,,,,,133941,1.24,0.59396,213,208.51,210.01,0.0059396,202.24,210.0725,208.77,133941
2023-06-29,"June 29, 23",,,,,,94107,1.82,0.88178,208.6,206.4,208.22,0.0088178,200.52,207.405,206.4,94107
2023-06-28,"June 28, 23",,,,,,157800,-3.63,-1.73,209.91,204.12,206.28,-0.0173,198.65,207.555,209.91,157800
2023-06-27,"June 27, 23",,,,,,121900,-2.48,-1.17,214.06,208.79,208.79,-0.0117,201.06,210.7275,211.27,121900
2023-06-26,"June 26, 23",,,,,,129000,-2.36,-1.11,214.01,209.8,210.17,-0.0111,202.39,211.6275,212.53,129000
2023-06-23,"June 23, 23",,,,,,1815002,0.06,0.02843063,212.91,209.53,211.1,0.0002843063,203.29,211.145,211.04,1815002
2023-06-22,"June 22, 23",,,,,,252733,-2.24,-1.05,213.68,208.23,211.44,-0.0105,203.62,211.7575,213.68,252733
2023-06-21,"June 21, 23",,,,,,208000,1.45,0.68584,215.06,209.99,212.87,0.0068584,204.99,212.335,211.42,208000
2023-06-20,"June 20, 23",,,,,,193700,-4.64,-2.15,215.76,211,211.12,-0.0215,203.31,213.41,215.76,193700
2023-06-16,"June 16, 23",,,,,,180800,-2.47,-1.13,219.98,215.95,216.99,-0.0113,208.96,218.095,219.46,180800
2023-06-15,"June 15, 23",,,,,,92500,0.24,0.11036,218.45,216.33,217.71,0.0011036,209.65,217.49,217.47,92500
2023-06-14,"June 14, 23",,,,,,105300,0.74,0.34198,217.86,214.98,217.13,0.0034198,209.1,216.59,216.39,105300
2023-06-13,"June 13, 23",,,,,,78400,-1.75,-0.80213,220,216.1,216.42,-0.0080213,208.41,217.6725,218.17,78400
2023-06-12,"June 12, 23",,,,,,63600,-0.92,-0.42113,219.5,216.72,217.54,-0.0042113,209.49,218.055,218.46,63600
2023-06-09,"June 09, 23",,,,,,87900,1.54,0.71079,221.03,215.83,218.2,0.0071079,210.13,217.93,216.66,87900
2023-06-08,"June 08, 23",,,,,,99300,1.5,0.69716,217.45,214.21,216.66,0.0069716,208.64,215.87,215.16,99300
2023-06-07,"June 07, 23",,,,,,117700,0.11,0.0511509,217.88,211.36,215.16,0.000511509,207.2,214.8625,215.05,117700
2023-06-06,"June 06, 23",,,,,,78300,-0.81,-0.37528,217.73,212.81,215.03,-0.0037528,207.07,215.3525,215.84,78300
2023-06-05,"June 05, 23",,,,,,98113,-2.88,-1.32,218.39,214.97,215.51,-0.0132,207.54,216.815,218.39,98113
2023-06-02,"June 02, 23",,,,,,144302,2.06,0.95525,219.45,214.03,217.71,0.0095525,209.65,216.71,215.65,144302
2023-06-01,"June 01, 23",,,,,,143014,-0.76,-0.35369,216.59,211.29,214.12,-0.0035369,206.2,214.22,214.88,143014
2023-05-31,"May 31, 23",,,,,,422442,-6.67,-3.02,220.77,212.16,214.1,-0.0302,206.18,216.95,220.77,422442
2023-05-30,"May 30, 23",,,,,,104500,1.18,0.53763,221.83,217.78,220.66,0.0053763,212.5,219.9375,219.48,104500
2023-05-26,"May 26, 23",,,,,,120422,2.53,1.17,220.29,216.15,219,0.0117,210.9,217.9775,216.47,120422
2023-05-25,"May 25, 23",,,,,,109509,-1.41,-0.64715,217.88,213.38,216.47,-0.0064715,208.46,216.4025,217.88,109509
2023-05-24,"May 24, 23",,,,,,94100,1.01,0.4669,221.17,215.75,217.33,0.004669,209.29,217.6425,216.32,94100
2023-05-23,"May 23, 23",,,,,,133700,-9.57,-4.2,228.23,216.56,218.16,-0.042,210.09,222.67,227.73,133700
2023-05-22,"May 22, 23",,,,,,71000,1.05,0.46067,229.95,224.76,228.98,0.0046067,220.51,227.905,227.93,71000
2023-05-19,"May 19, 23",,,,,,98416,-2,-0.86817,231.8,226.5,228.37,-0.0086817,219.92,229.26,230.37,98416
2023-05-18,"May 18, 23",,,,,,71245,0.44,0.193,230.18,224.72,228.42,0.00193,219.97,227.825,227.98,71245
2023-05-17,"May 17, 23",,,,,,62300,-3.71,-1.6,233.04,226.62,228.42,-0.016,219.97,230.0525,232.13,62300
2023-05-16,"May 16, 23",,,,,,78900,-0.51,-0.22019,233.23,230.24,231.11,-0.0022019,222.56,231.55,231.62,78900
2023-05-15,"May 15, 23",,,,,,64200,-1.42,-0.60991,232.82,229.85,231.4,-0.0060991,222.84,231.7225,232.82,64200
2023-05-12,"May 12, 23",,,,,,46000,-1.56,-0.66664,235.46,231.48,232.45,-0.0066664,223.85,233.35,234.01,46000
2023-05-11,"May 11, 23",,,,,,48600,1.23,0.52858,234.59,221.66,233.93,0.0052858,225.27,230.72,232.7,48600
2023-05-10,"May 10, 23",,,,,,70100,1.93,0.83604,232.84,229,232.78,0.0083604,224.17,231.3675,230.85,70100
2023-05-09,"May 09, 23",,,,,,85900,-2.4,-1.03,235.48,230.32,230.34,-0.0103,221.82,232.22,232.74,85900
2023-05-08,"May 08, 23",,,,,,91333,3.84,1.68,233.31,227.72,233.04,0.0168,224.42,230.8175,229.2,91333
2023-05-05,"May 05, 23",,,,,,63824,0.4,0.17572,231.73,226.6,228.03,0.0017572,219.59,228.4975,227.63,63824
2023-05-04,"May 04, 23",,,,,,84600,-2.28,-1,227.33,222.18,224.86,-0.01,216.54,225.3775,227.14,84600
2023-05-03,"May 03, 23",,,,,,82915,-0.12,-0.05269398,230.8,226.58,227.61,-0.0005269398,219.19,228.18,227.73,82915
2023-05-02,"May 02, 23",,,,,,94618,-0.2,-0.08784259,230.4,223.02,227.48,-0.0008784259,219.06,227.145,227.68,94618
2023-05-01,"May 01, 23",,,,,,129400,9.6,4.39,229.61,218.49,228.09,0.0439,219.65,223.67,218.49,129400
2023-04-28,"April 28, 23",,,,,,106400,1.36,0.62972,217.81,209.76,217.33,0.0062972,209.29,215.2175,215.97,106400
2023-04-27,"April 27, 23",,,,,,78900,3.59,1.65,221.79,216.08,220.75,0.0165,212.58,218.945,217.16,78900
2023-04-26,"April 26, 23",,,,,,117400,-1.91,-0.86795,224.4,216.69,218.15,-0.0086795,210.08,219.825,220.06,117400
2023-04-25,"April 25, 23",,,,,,88342,-3.03,-1.35,225.2,221.26,221.63,-0.0135,213.43,223.1875,224.66,88342
2023-04-24,"April 24, 23",,,,,,83000,-3.52,-1.54,230.68,223.58,225.35,-0.0154,217.01,227.12,228.87,83000
2023-04-21,"April 21, 23",,,,,,117800,-4.42,-1.9,232.71,223.82,228.29,-0.019,219.84,229.3825,232.71,117800
2023-04-20,"April 20, 23",,,,,,92900,-5.42,-2.29,239.98,229.21,231.49,-0.0229,222.92,234.3975,236.91,92900
2023-04-19,"April 19, 23",,,,,,92537,-1.75,-0.73295,241.17,235.67,237.01,-0.0073295,228.24,238.1525,238.76,92537
2023-04-18,"April 18, 23",,,,,,94900,4.74,2.01,241.3,235.06,240.17,0.0201,231.28,237.99,235.43,94900
2023-04-17,"April 17, 23",,,,,,80840,2.17,0.93591,234.06,230.53,234.03,0.0093591,225.37,232.62,231.86,80840
2023-04-14,"April 14, 23",,,,,,60601,-4.28,-1.82,236.25,230.07,231.02,-0.0182,222.47,233.16,235.3,60601
2023-04-13,"April 13, 23",,,,,,80426,-1.67,-0.70595,236.56,229.74,234.89,-0.0070595,226.2,234.4375,236.56,80426
2023-04-12,"April 12, 23",,,,,,74900,-0.79,-0.3352,238.76,233.49,234.89,-0.003352,226.2,235.705,235.68,74900
2023-04-11,"April 11, 23",,,,,,61400,1.12,0.47674,238.59,234.4,236.05,0.0047674,227.32,235.9925,234.93,61400
2023-04-10,"April 10, 23",,,,,,66710,0.67,0.28805,233.68,229.81,233.27,0.0028805,224.64,232.34,232.6,66710
2023-04-06,"April 06, 23",,,,,,72700,1.99,0.86424,233.44,230.04,232.25,0.0086424,223.66,231.4975,230.26,72700
2023-04-05,"April 05, 23",,,,,,103300,2.93,1.29,229.91,226.98,229.91,0.0129,221.4,228.445,226.98,103300
2023-04-04,"April 04, 23",1.19,1.19,2023-04-05,2023-04-20,2023-02-16,82949,-3.55,-1.53,232.42,225.67,228.76,-0.0153,220.3,229.79,232.31,82949
2023-04-03,"April 03, 23",,,,,,70127,1.32,0.57056,233.63,231.03,232.67,0.0057056,222.92,232.17,231.35,70127
2023-03-31,"March 31, 23",,,,,,107600,4.43,1.95,233.01,227.23,231.66,0.0195,221.95,229.7825,227.23,107600
2023-03-30,"March 30, 23",,,,,,70400,-2.51,-1.09,229.98,226.87,227.17,-0.0109,217.65,228.425,229.68,70400
2023-03-29,"March 29, 23",,,,,,68700,-1.47,-0.6375,230.91,228.05,229.12,-0.006375,219.52,229.6675,230.59,68700
2023-03-28,"March 28, 23",,,,,,53702,0.66,0.28983,229.05,226.32,228.38,0.0028983,218.81,227.8675,227.72,53702
2023-03-27,"March 27, 23",,,,,,66000,1,0.44271,229.2,221.06,226.88,0.0044271,217.37,225.755,225.88,66000
2023-03-24,"March 24, 23",,,,,,84249,1.35,0.60582,224.24,220.82,224.19,0.0060582,214.8,223.0225,222.84,84249
2023-03-23,"March 23, 23",,,,,,71200,-1.8,-0.79886,225.99,222.94,223.52,-0.0079886,214.15,224.4425,225.32,71200
2023-03-22,"March 22, 23",,,,,,105047,-3.43,-1.5,229.23,224.35,224.77,-0.015,215.35,226.6375,228.2,105047
2023-03-21,"March 21, 23",,,,,,105405,-4.75,-2.03,235.91,228.42,229.67,-0.0203,220.05,232.105,234.42,105405
2023-03-20,"March 20, 23",,,,,,70300,2.8,1.22,234.49,230.13,232.93,0.0122,223.17,231.92,230.13,70300
2023-03-17,"March 17, 23",,,,,,164300,-4.71,-2.01,233.94,228.06,229.23,-0.0201,219.63,231.2925,233.94,164300
2023-03-16,"March 16, 23",,,,,,103977,5.54,2.44,233.64,226.9,232.44,0.0244,222.7,229.97,226.9,103977
2023-03-15,"March 15, 23",,,,,,91604,-4.24,-1.83,231.09,222.81,226.85,-0.0183,217.34,227.96,231.09,91604
2023-03-14,"March 14, 23",,,,,,68105,5.05,2.22,232.86,226.6,232.86,0.0222,223.1,230.0325,227.81,68105
2023-03-13,"March 13, 23",,,,,,67119,-0.25,-0.11143,227.77,223.44,224.1,-0.0011143,214.71,224.915,224.35,67119
2023-03-10,"March 10, 23",,,,,,64200,-2.65,-1.15,230.55,225.78,226.81,-0.0115,217.31,228.15,229.46,64200
2023-03-09,"March 09, 23",,,,,,62700,-6.04,-2.56,235.7,229.66,229.66,-0.0256,220.04,232.68,235.7,62700
2023-03-08,"March 08, 23",,,,,,113100,-3.47,-1.45,238.99,232.72,235.2,-0.0145,225.35,236.395,238.67,113100
2023-03-07,"March 07, 23",,,,,,81600,-2.38,-0.99076,240.35,236.92,237.84,-0.0099076,227.87,238.8325,240.22,81600
2023-03-06,"March 06, 23",,,,,,118210,4.37,1.86,239.98,235.22,239.79,0.0186,229.74,237.6025,235.42,118210
2023-03-03,"March 03, 23",,,,,,86008,3.24,1.39,235.85,231.21,235.67,0.0139,225.8,233.79,232.43,86008
2023-03-02,"March 02, 23",,,,,,69136,-3.02,-1.28,239.47,230.98,232.36,-0.0128,222.62,234.5475,235.38,69136
2023-03-01,"March 01, 23",,,,,,98505,0.49,0.20954,234.77,231.64,234.34,0.0020954,224.52,233.65,233.85,98505
2023-02-28,"February 28, 23",,,,,,103066,0.3,0.12761,236.68,233.68,235.39,0.0012761,225.53,235.21,235.09,103066
2023-02-27,"February 27, 23",,,,,,76000,-0.85,-0.36003,236.75,233.58,235.24,-0.0036003,225.38,235.415,236.09,76000
2023-02-24,"February 24, 23",,,,,,72216,-4.8,-2,241.52,234.55,235.65,-0.02,225.78,238.0425,240.45,72216
2023-02-23,"February 23, 23",,,,,,125347,-0.07,-0.02904926,244.69,239.66,240.9,-0.0002904926,230.81,241.555,240.97,125347
2023-02-22,"February 22, 23",,,,,,108900,0.8,0.33455,243.35,239.13,239.93,0.0033455,229.88,240.385,239.13,108900
2023-02-21,"February 21, 23",,,,,,96202,0.27,0.11258,243.53,237.8,240.11,0.0011258,230.05,240.32,239.84,96202
2023-02-17,"February 17, 23",,,,,,64200,2.46,1.03,243.4,237.74,241.69,0.0103,231.56,240.515,239.23,64200
2023-02-16,"February 16, 23",,,,,,60200,0,0,242.21,236,240.62,0,230.54,239.8625,240.62,60200
2023-02-15,"February 15, 23",,,,,,74011,4.7,1.99,241.74,235.56,241.31,0.0199,231.2,238.805,236.61,74011
2023-02-14,"February 14, 23",,,,,,60500,-4.89,-2.01,244.8,236.92,238.16,-0.0201,228.18,240.7325,243.05,60500
2023-02-13,"February 13, 23",,,,,,58106,2.81,1.17,245.97,240.39,243.86,0.0117,233.64,242.8175,241.05,58106
2023-02-10,"February 10, 23",,,,,,79200,1.1,0.45858,242.01,237.66,240.97,0.0045858,230.87,240.1275,239.87,79200
2023-02-09,"February 09, 23",,,,,,75900,-8.2,-3.32,248.04,238.7,238.7,-0.0332,228.7,243.085,246.9,75900
2023-02-08,"February 08, 23",,,,,,81400,-0.2,-0.08136697,248.12,244.92,245.6,-0.0008136697,235.31,246.11,245.8,81400
2023-02-07,"February 07, 23",,,,,,59500,2.99,1.23,247.02,241.4,246.03,0.0123,235.72,244.3725,243.04,59500
2023-02-06,"February 06, 23",,,,,,60800,-0.47,-0.19201,246.77,243.03,244.31,-0.0019201,234.07,244.7225,244.78,60800
2023-02-03,"February 03, 23",,,,,,75749,1.53,0.62844,247.86,240.53,244.99,0.0062844,234.72,244.21,243.46,75749
2023-02-02,"February 02, 23",,,,,,87100,-1.23,-0.50192,245.06,240.7,243.83,-0.0050192,233.61,243.6625,245.06,87100
2023-02-01,"February 01, 23",,,,,,81200,0.42,0.17251,245.42,241.31,243.89,0.0017251,233.67,243.5225,243.47,81200
2023-01-31,"January 31, 23",,,,,,94000,4.26,1.77,244.79,237.52,244.35,0.0177,234.11,241.6875,240.09,94000
2023-01-30,"January 30, 23",,,,,,90200,-3.82,-1.56,245.42,240.14,240.38,-0.0156,230.31,242.535,244.2,90200
2023-01-27,"January 27, 23",,,,,,69333,-8.52,-3.39,251.42,242,242.9,-0.0339,232.72,246.935,251.42,69333
2023-01-26,"January 26, 23",,,,,,85813,1.3,0.52144,252.93,248.91,250.61,0.0052144,240.11,250.44,249.31,85813
2023-01-25,"January 25, 23",,,,,,470721,-0.35,-0.1403,253.24,246.38,249.12,-0.001403,238.68,249.5525,249.47,470721
2023-01-24,"January 24, 23",,,,,,135400,-0.67,-0.26598,254.29,249.65,251.23,-0.0026598,240.7,251.7675,251.9,135400
2023-01-23,"January 23, 23",,,,,,130232,6.45,2.65,250.17,240.31,249.79,0.0265,239.32,245.9025,243.34,130232
2023-01-20,"January 20, 23",,,,,,79100,-1.16,-0.47401,248.99,239.84,243.56,-0.0047401,233.35,244.2775,244.72,79100
2023-01-19,"January 19, 23",,,,,,89000,-3.79,-1.54,248.28,242.79,243.07,-0.0154,232.89,245.25,246.86,89000
2023-01-18,"January 18, 23",,,,,,94900,-1.35,-0.54274,250.28,243.92,247.39,-0.0054274,237.02,247.5825,248.74,94900
2023-01-17,"January 17, 23",,,,,,78100,-3.75,-1.49,252.36,247.42,248,-0.0149,237.61,249.8825,251.75,78100
2023-01-13,"January 13, 23",,,,,,79420,3,1.21,250.92,245.12,250.66,0.0121,240.16,248.59,247.66,79420
2023-01-12,"January 12, 23",,,,,,80348,-5.27,-2.08,253.05,246.77,247.78,-0.0208,237.4,250.1625,253.05,80348
2023-01-11,"January 11, 23",,,,,,104600,-1.76,-0.69629,255.02,250.07,251.01,-0.0069629,240.49,252.2175,252.77,104600
2023-01-10,"January 10, 23",,,,,,124800,-2.94,-1.15,258.89,252.79,253.06,-0.0115,242.46,255.185,256,124800
2023-01-09,"January 09, 23",,,,,,138505,4.27,1.7,255.92,248.05,254.82,0.017,244.14,252.335,250.55,138505
2023-01-06,"January 06, 23",,,,,,126412,6.07,2.48,251.21,243.58,250.98,0.0248,240.46,247.67,244.91,126412
2023-01-05,"January 05, 23",,,,,,162823,1.43,0.59006,249.13,241.8,243.78,0.0059006,233.57,244.265,242.35,162823
2023-01-04,"January 04, 23",1.19,1.19,2023-01-05,2023-01-20,2022-12-07,149900,-1.9,-0.77827,248.1,240.27,242.23,-0.0077827,232.08,243.6825,244.13,149900
2023-01-03,"January 03, 23",,,,,,138741,-4.08,-1.64,249.88,242.13,244.45,-0.0164,233.07,246.2475,248.53,138741
2022-12-30,"December 30, 22",,,,,,125438,-1.14,-0.45626,251.32,245.37,248.72,-0.0045626,237.14,248.8175,249.86,125438
2022-12-29,"December 29, 22",,,,,,459100,-1.54,-0.61255,254.39,248.2,249.87,-0.0061255,238.24,250.9675,251.41,459100
2022-12-28,"December 28, 22",,,,,,226500,-24.7,-8.95,276.6,249.78,251.16,-0.0895,239.47,263.35,275.86,226500
2022-12-27,"December 27, 22",,,,,,86700,0.22,0.07926785,281.17,275.36,277.76,0.0007926785,264.83,277.9575,277.54,86700
2022-12-23,"December 23, 22",,,,,,90300,-0.05,-0.01809627,278.5,274.55,276.25,-0.0001809627,263.39,276.4,276.3,90300
2022-12-22,"December 22, 22",,,,,,136900,-4.3,-1.53,282.27,274.37,276.3,-0.0153,263.44,278.385,280.6,136900
2022-12-21,"December 21, 22",,,,,,124100,5.55,2.01,286.03,274.66,281.58,0.0201,268.47,279.575,276.03,124100
2022-12-20,"December 20, 22",,,,,,87218,2.48,0.91187,275.67,269.18,274.45,0.0091187,261.67,272.8175,271.97,87218
2022-12-19,"December 19, 22",,,,,,96107,2.34,0.86969,279.83,268.16,271.4,0.0086969,258.77,272.1125,269.06,96107
2022-12-16,"December 16, 22",,,,,,190017,-1.82,-0.67092,271.9,265.9,269.45,-0.0067092,256.91,269.63,271.27,190017
2022-12-15,"December 15, 22",,,,,,122738,0.85,0.31366,272.5,266.18,271.84,0.0031366,259.19,270.3775,270.99,122738
2022-12-14,"December 14, 22",,,,,,112600,1.17,0.43361,274.11,268.15,271,0.0043361,258.38,270.7725,269.83,112600
2022-12-13,"December 13, 22",,,,,,159900,-2.56,-0.94399,272.71,267.4,268.63,-0.0094399,256.13,269.9825,271.19,159900
2022-12-12,"December 12, 22",,,,,,68924,1.31,0.49034,269.66,267.16,268.47,0.0049034,255.97,268.1125,267.16,68924
2022-12-09,"December 09, 22",,,,,,205735,-5.76,-2.11,273.74,266.41,266.9,-0.0211,254.48,269.9275,272.66,205735
2022-12-08,"December 08, 22",,,,,,170517,1.12,0.41035,279.11,272.55,274.06,0.0041035,261.3,274.665,272.94,170517
2022-12-07,"December 07, 22",,,,,,198732,-6.48,-2.34,279.99,270.23,270.76,-0.0234,258.16,274.555,277.24,198732
2022-12-06,"December 06, 22",,,,,,183831,5.14,1.88,278.46,271.94,277.94,0.0188,265,275.285,272.8,183831
2022-12-05,"December 05, 22",,,,,,100900,-6.15,-2.21,278.17,270.3,271.92,-0.0221,259.26,274.615,278.07,100900
2022-12-02,"December 02, 22",,,,,,87205,1.61,0.57818,284.12,277.52,280.07,0.0057818,267.03,280.0425,278.46,87205
2022-12-01,"December 01, 22",,,,,,158211,-3.4,-1.19,285.19,277.57,281.34,-0.0119,268.24,282.21,284.74,158211
2022-11-30,"November 30, 22",,,,,,356800,12.12,4.48,286.5,268.29,282.39,0.0448,269.24,276.8625,270.27,356800
2022-11-29,"November 29, 22",,,,,,108200,3.27,1.23,270.97,264.53,269.24,0.0123,256.71,267.6775,265.97,108200
2022-11-28,"November 28, 22",,,,,,96745,-5.24,-1.94,271.94,263.91,264.3,-0.0194,252,267.4225,269.54,96745
2022-11-25,"November 25, 22",,,,,,73610,-2.27,-0.83733,271.95,260.8,268.83,-0.0083733,256.32,268.17,271.1,73610
2022-11-23,"November 23, 22",,,,,,144200,2.82,1.04,274.83,268.89,272.73,0.0104,260.03,271.59,269.91,144200
2022-11-22,"November 22, 22",,,,,,64400,2.91,1.1,271.01,265,267.91,0.011,255.44,267.23,265,64400
2022-11-21,"November 21, 22",,,,,,72000,-3.96,-1.48,270.9,262.42,264.42,-0.0148,252.11,266.53,268.38,72000
2022-11-18,"November 18, 22",,,,,,78009,0.5,0.18693,270.52,265.3,267.98,0.0018693,255.51,267.82,267.48,78009
2022-11-17,"November 17, 22",,,,,,76800,3.56,1.36,265.44,260.29,265.38,0.0136,253.03,263.2325,261.82,76800
2022-11-16,"November 16, 22",,,,,,61700,3.1,1.19,268.84,260.92,264.02,0.0119,251.73,263.675,260.92,61700
2022-11-15,"November 15, 22",,,,,,56700,-0.66,-0.25302,265.24,257.36,260.19,-0.0025302,248.08,260.91,260.85,56700
2022-11-14,"November 14, 22",,,,,,66729,4.69,1.85,263.52,253.31,258,0.0185,245.99,257.035,253.31,66729
2022-11-11,"November 11, 22",,,,,,123900,-20.53,-7.51,273.2,252.15,252.67,-0.0751,240.91,262.805,273.2,123900
2022-11-10,"November 10, 22",,,,,,64504,8.42,3.2,272.1,262.95,271.37,0.032,258.74,267.3425,262.95,64504
2022-11-09,"November 09, 22",,,,,,81137,0.39,0.14859,266.17,260.97,262.86,0.0014859,250.62,263.1175,262.47,81137
2022-11-08,"November 08, 22",,,,,,87860,-0.95,-0.36064,266.18,260.38,262.47,-0.0036064,250.25,263.1125,263.42,87860
2022-11-07,"November 07, 22",,,,,,54100,-0.09,-0.03414264,264.26,260.06,263.51,-0.0003414264,251.24,262.8575,263.6,54100
2022-11-04,"November 04, 22",,,,,,45726,0.9,0.34165,265,260.63,264.33,0.0034165,252.03,263.3475,263.43,45726
2022-11-03,"November 03, 22",,,,,,58746,4.91,1.9,264.94,256.12,262.68,0.019,250.45,260.3775,257.77,58746
2022-11-02,"November 02, 22",,,,,,77800,3.04,1.19,262.44,255,258.51,0.0119,246.48,257.855,255.47,77800
2022-11-01,"November 01, 22",,,,,,92028,-3.64,-1.41,258.75,251.79,255,-0.0141,243.13,256.045,258.64,92028
2022-10-31,"October 31, 22",,,,,,109200,7.02,2.81,258.42,249.13,257.01,0.0281,245.05,253.6375,249.99,109200
2022-10-28,"October 28, 22",,,,,,80358,8.29,3.44,249.66,235.01,249.31,0.0344,237.7,243.75,241.02,80358
2022-10-27,"October 27, 22",,,,,,64300,0.32,0.13431,240.88,236.8,238.58,0.0013431,227.47,238.63,238.26,64300
2022-10-26,"October 26, 22",,,,,,86207,-1.01,-0.42639,239.61,233.71,235.86,-0.0042639,224.88,236.5125,236.87,86207
2022-10-25,"October 25, 22",,,,,,72100,-4.82,-2.01,240.59,231.7,235.56,-0.0201,224.59,237.0575,240.38,72100
2022-10-24,"October 24, 22",,,,,,84824,3.24,1.35,242.52,237.45,242.41,0.0135,231.13,240.3875,239.17,84824
2022-10-21,"October 21, 22",,,,,,54700,2.93,1.24,239.12,232.51,238.35,0.0124,227.25,236.35,235.42,54700
2022-10-20,"October 20, 22",,,,,,53500,-4.66,-1.95,238.97,232.27,234.11,-0.0195,223.21,236.03,238.77,53500
2022-10-19,"October 19, 22",,,,,,39649,3.35,1.42,238.99,234.97,238.77,0.0142,227.66,237.0375,235.42,39649
2022-10-18,"October 18, 22",,,,,,66400,-0.12,-0.05084746,238.09,233.82,235.88,-0.0005084746,224.9,235.9475,236,66400
2022-10-17,"October 17, 22",,,,,,64948,-1.74,-0.74242,236.08,230.49,232.63,-0.0074242,221.8,233.3925,234.37,64948
2022-10-14,"October 14, 22",,,,,,54127,-6.01,-2.53,237.55,231.27,231.54,-0.0253,220.76,234.4775,237.55,54127
2022-10-13,"October 13, 22",,,,,,71406,7.25,3.17,238.28,224.9,236.28,0.0317,225.28,232.1225,229.03,71406
2022-10-12,"October 12, 22",,,,,,49834,-3.37,-1.44,235,230.81,231.01,-0.0144,220.26,232.8,234.38,49834
2022-10-11,"October 11, 22",,,,,,62306,-0.74,-0.31448,237.01,232.3,234.57,-0.0031448,223.65,234.7975,235.31,62306
2022-10-10,"October 10, 22",,,,,,33842,6.6,2.88,236.45,229.1,235.7,0.0288,224.73,232.5875,229.1,33842
2022-10-07,"October 07, 22",,,,,,79900,-0.98,-0.42481,231,228.46,229.71,-0.0042481,219.02,229.965,230.69,79900
2022-10-06,"October 06, 22",,,,,,112123,-2.18,-0.92786,236.9,231.36,232.77,-0.0092786,221.93,233.995,234.95,112123
2022-10-05,"October 05, 22",,,,,,61700,2.01,0.85912,238.93,233.67,235.97,0.0085912,224.99,235.6325,233.96,61700
2022-10-04,"October 04, 22",1.11,1.11,2022-10-05,2022-10-20,2022-07-26,76601,5.1,2.23,234.59,228.45,234.2,0.0223,223.3,231.585,229.1,76601
2022-10-03,"October 03, 22",,,,,,83000,6.64,2.98,230,222.39,229.44,0.0298,217.7,226.1575,222.8,83000
2022-09-30,"September 30, 22",,,,,,72200,2.49,1.13,224.24,219.82,222.31,0.0113,210.93,221.5475,219.82,72200
2022-09-29,"September 29, 22",,,,,,57000,1.44,0.65901,220.65,216.82,219.95,0.0065901,208.7,218.9825,218.51,57000
2022-09-28,"September 28, 22",,,,,,58200,2.44,1.13,219.58,213.89,218.55,0.0113,207.37,217.0325,216.11,58200
2022-09-27,"September 27, 22",,,,,,60023,-2.27,-1.04,218.79,213.78,215.24,-0.0104,204.23,216.33,217.51,60023
2022-09-26,"September 26, 22",,,,,,47200,-1.87,-0.85595,218.76,216.6,216.6,-0.0085595,205.52,217.6075,218.47,47200
2022-09-23,"September 23, 22",,,,,,37440,-0.56,-0.25567,219.03,215.53,218.47,-0.0025567,207.29,218.015,219.03,37440
2022-09-22,"September 22, 22",,,,,,35214,-1.82,-0.82267,221.23,218.65,219.41,-0.0082267,208.18,220.13,221.23,35214
2022-09-21,"September 21, 22",,,,,,45500,-2.59,-1.15,227,221.94,222.01,-0.0115,210.65,223.8875,224.6,45500
2022-09-20,"September 20, 22",,,,,,50300,1.08,0.48459,224.16,220,223.95,0.0048459,212.49,222.745,222.87,50300
2022-09-19,"September 19, 22",,,,,,32300,4.72,2.15,224.53,219.66,224.38,0.0215,212.9,222.0575,219.66,32300
2022-09-16,"September 16, 22",,,,,,149046,-2.5,-1.13,222.16,218.8,219.66,-0.0113,208.42,220.695,222.16,149046
2022-09-15,"September 15, 22",,,,,,58544,-0.31,-0.13933,224.77,220.99,222.19,-0.0013933,210.82,222.6125,222.5,58544
2022-09-14,"September 14, 22",,,,,,47543,1.09,0.49066,223.56,221.27,223.24,0.0049066,211.82,222.555,222.15,47543
2022-09-13,"September 13, 22",,,,,,49800,3.08,1.41,223.56,218.84,222.09,0.0141,210.73,220.875,219.01,49800
2022-09-12,"September 12, 22",,,,,,43238,-1.64,-0.73467,224.24,221.19,221.59,-0.0073467,210.25,222.5625,223.23,43238
2022-09-09,"September 09, 22",,,,,,54248,-2.23,-0.99014,226.62,222.67,222.99,-0.0099014,211.58,224.375,225.22,54248
2022-09-08,"September 08, 22",,,,,,71225,1.67,0.74804,226.81,222.88,224.92,0.0074804,213.41,224.465,223.25,71225
2022-09-07,"September 07, 22",,,,,,61100,1.8,0.80595,225.87,221.24,225.14,0.0080595,213.62,223.8975,223.34,61100
2022-09-06,"September 06, 22",,,,,,105519,6.75,3.13,223.62,215.4,222.52,0.0313,211.13,219.3275,215.77,105519
2022-09-02,"September 02, 22",,,,,,99200,-2.95,-1.35,221.87,214.49,215.59,-0.0135,204.56,217.6225,218.54,99200
2022-09-01,"September 01, 22",,,,,,80800,4.07,1.9,217.82,213.43,217.82,0.019,206.67,215.705,213.75,80800
2022-08-31,"August 31, 22",,,,,,117400,2.55,1.2,215.72,211.51,214.93,0.012,203.93,213.635,212.38,117400
2022-08-30,"August 30, 22",,,,,,43200,-1.2,-0.56431,212.71,210.45,211.45,-0.0056431,200.63,211.815,212.65,43200
