date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,unadjustedVolume,changePercent,low,open,volume,changeOverTime,adjClose,close,high,change,vwap
2022-08-26,"August 26, 22",,,,,,252500,-2.64,120.48,123.99,252500,-0.0264,119.52,120.72,124.27,-3.27,122.365
2022-08-25,"August 25, 22",,,,,,270300,1.68,121.96,121.96,270300,0.0168,122.78,124.01,124.13,2.05,123.015
2022-08-24,"August 24, 22",,,,,,247600,1.17,120.09,120.35,247600,0.0117,120.55,121.76,122.18,1.41,121.095
2022-08-23,"August 23, 22",,,,,,328016,0.01667918,119.91,119.91,328016,0.0001667918,118.74,119.93,121.75,0.02,120.375
2022-08-22,"August 22, 22",,,,,,313400,-0.20806,119.75,120.16,313400,-0.0020806,118.72,119.91,121.01,-0.25,120.2075
2022-08-19,"August 19, 22",,,,,,315118,-1.31,121.43,123.22,315118,-0.0131,120.39,121.6,123.33,-1.62,122.395
2022-08-18,"August 18, 22",,,,,,308900,0.99592,122.2,122.5,308900,0.0099592,122.49,123.72,124.25,1.22,123.1675
2022-08-17,"August 17, 22",,,,,,248600,0.99174,120.51,121,248600,0.0099174,120.99,122.2,122.9,1.2,121.6525
2022-08-16,"August 16, 22",,,,,,331439,1.62,120.45,120.45,331439,0.0162,121.19,122.4,123,1.95,121.575
2022-08-15,"August 15, 22",,,,,,227549,0.57167,119.82,120.7,227549,0.0057167,120.19,121.39,121.63,0.69,120.885
2022-08-12,"August 12, 22",,,,,,189000,1.87,118.39,119.02,189000,0.0187,120.05,121.25,121.35,2.23,120.0025
2022-08-11,"August 11, 22",,,,,,168009,-0.16036,117.79,118.48,168009,-0.0016036,117.12,118.29,119.27,-0.19,118.4575
2022-08-10,"August 10, 22",,,,,,270147,-0.49992,116.64,118.02,270147,-0.0049992,116.27,117.43,118.18,-0.59,117.5675
2022-08-09,"August 09, 22",,,,,,268200,-0.5016,114.3,115.63,268200,-0.005016,113.91,115.05,115.96,-0.58,115.235
2022-08-08,"August 08, 22",,,,,,156918,-0.13913,114.07,115,156918,-0.0013913,113.7,114.84,115.76,-0.16,114.9175
2022-08-05,"August 05, 22",,,,,,185200,0.97979,112.92,113.29,185200,0.0097979,113.27,114.4,114.65,1.11,113.815
2022-08-04,"August 04, 22",,,,,,195105,-1.73,114.41,116.44,195105,-0.0173,113.29,114.43,116.47,-2.01,115.4375
2022-08-03,"August 03, 22",,,,,,231749,-0.33494,113.94,116.44,231749,-0.0033494,114.9,116.05,116.44,-0.39,115.7175
2022-08-02,"August 02, 22",,,,,,280700,-1.24,114.59,116.8,280700,-0.0124,114.21,115.35,117.26,-1.45,116
2022-08-01,"August 01, 22",,,,,,606849,1.01,115.48,115.88,606849,0.0101,115.89,117.05,117.71,1.17,116.53
2022-07-29,"July 29, 22",,,,,,319539,1.33,114.24,114.84,319539,0.0133,115.22,116.37,116.61,1.53,115.515
2022-07-28,"July 28, 22",,,,,,361311,2.47,111.5,111.94,361311,0.0247,113.57,114.71,115.08,2.77,113.3075
2022-07-27,"July 27, 22",,,,,,285344,2.63,106.12,106.12,285344,0.0263,107.83,108.91,109.27,2.79,107.605
2022-07-26,"July 26, 22",,,,,,244119,0.24524,105.86,106.02,244119,0.0024524,105.23,106.28,107.22,0.26,106.345
2022-07-25,"July 25, 22",,,,,,200100,-0.16905,105.41,106.48,200100,-0.0016905,105.25,106.3,107.18,-0.18,106.3425
2022-07-22,"July 22, 22",,,,,,214916,-0.46725,105.27,107.01,214916,-0.0046725,105.45,106.51,107.41,-0.5,106.55
2022-07-21,"July 21, 22",,,,,,251106,2.28,104.22,104.43,251106,0.0228,105.75,106.81,106.85,2.38,105.5775
2022-07-20,"July 20, 22",,,,,,167700,0.56196,104.11,104.99,167700,0.0056196,104.53,105.58,106,0.59,105.17
2022-07-19,"July 19, 22",,,,,,176430,2.29,101.86,102.45,176430,0.0229,103.76,104.8,104.98,2.35,103.5225
2022-07-18,"July 18, 22",,,,,,218033,-1.1,101.11,102.61,218033,-0.011,100.47,101.48,103.23,-1.13,102.1075
2022-07-15,"July 15, 22",0.13,0.13,2022-07-18,2022-07-29,2022-07-08,150300,0.24529,100.36,101.92,150300,0.0024529,101.16,102.17,102.56,0.25,101.7525
2022-07-14,"July 14, 22",,,,,,189608,1.54,98.48,99,189608,0.0154,99.39,100.52,100.77,1.52,99.6925
2022-07-13,"July 13, 22",,,,,,222215,0.45972,99.74,100.06,222215,0.0045972,99.39,100.52,101.27,0.46,100.3975
2022-07-12,"July 12, 22",,,,,,372536,-0.61,100.49,101.64,372536,-0.0061,99.88,101.02,103.74,-0.62,101.7225
2022-07-11,"July 11, 22",,,,,,133000,-0.40012,101.6,102.47,133000,-0.0040012,100.91,102.06,102.96,-0.41,102.2725
2022-07-08,"July 08, 22",,,,,,138629,-0.95514,102.05,103.65,138629,-0.0095514,101.51,102.66,103.65,-0.99,103.0025
2022-07-07,"July 07, 22",,,,,,211600,0.49447,102.66,103.14,211600,0.0049447,102.48,103.65,104.4,0.51,103.4625
2022-07-06,"July 06, 22",,,,,,186700,-0.69208,100.27,102.59,186700,-0.0069208,100.73,101.88,103.26,-0.71,102
2022-07-05,"July 05, 22",,,,,,362600,2.01,99.32,101.02,362600,0.0201,101.89,103.05,103.26,2.03,101.6625
2022-07-01,"July 01, 22",,,,,,193900,0.56619,101,102.44,193900,0.0056619,101.86,103.02,104.34,0.58,102.7
2022-06-30,"June 30, 22",,,,,,234100,2.41,100.11,100.54,234100,0.0241,101.8,102.96,103.46,2.42,101.7675
2022-06-29,"June 29, 22",,,,,,211400,-1.76,100.51,103.79,211400,-0.0176,100.81,101.96,103.79,-1.83,102.5125
2022-06-28,"June 28, 22",,,,,,221400,-2.76,103.54,106.61,221400,-0.0276,102.5,103.67,107.01,-2.94,105.2075
2022-06-27,"June 27, 22",,,,,,290901,-1,103.66,106.63,290901,-0.01,104.37,105.56,107.09,-1.07,105.735
2022-06-24,"June 24, 22",,,,,,2272030,4.92,100.68,100.68,2272030,0.0492,104.44,105.63,105.66,4.95,103.1625
2022-06-23,"June 23, 22",,,,,,315747,1.05,98.71,99.07,315747,0.0105,98.98,100.11,100.34,1.04,99.5575
2022-06-22,"June 22, 22",,,,,,449114,1.19,98.18,98.18,449114,0.0119,98.23,99.35,99.77,1.17,98.87
2022-06-21,"June 21, 22",,,,,,453136,1.85,95.64,97.68,453136,0.0185,98.37,99.49,100.21,1.81,98.255
2022-06-17,"June 17, 22",,,,,,1025100,-0.9467,96.2,97.18,1025100,-0.009467,95.18,96.26,98.92,-0.92,97.14
2022-06-16,"June 16, 22",,,,,,639700,-4.48,95.85,100.92,639700,-0.0448,95.32,96.4,100.92,-4.52,98.5225
2022-06-15,"June 15, 22",,,,,,520511,1.37,100.87,101.49,520511,0.0137,101.72,102.88,104.22,1.39,102.365
2022-06-14,"June 14, 22",,,,,,354640,-0.36655,99.34,100.94,354640,-0.0036655,99.44,100.57,101.89,-0.37,100.685
2022-06-13,"June 13, 22",,,,,,345344,-0.95956,100.82,102.13,345344,-0.0095956,100.01,101.15,102.6,-0.98,101.675
2022-06-10,"June 10, 22",,,,,,290411,-0.39029,104.03,105.05,290411,-0.0039029,103.46,104.64,105.81,-0.41,104.8825
2022-06-09,"June 09, 22",,,,,,181700,0.09378224,106.63,106.63,181700,0.0009378224,105.53,106.73,107.98,0.1,106.9925
2022-06-08,"June 08, 22",,,,,,172200,-1.14,106.99,108.76,172200,-0.0114,106.31,107.52,108.92,-1.24,108.0475
2022-06-07,"June 07, 22",,,,,,176434,1.38,107.56,107.69,176434,0.0138,107.95,109.18,109.24,1.49,108.4175
2022-06-06,"June 06, 22",,,,,,279800,0.75118,106.61,107.83,279800,0.0075118,107.42,108.64,108.66,0.81,107.935
2022-06-03,"June 03, 22",,,,,,184528,-0.08409643,106.14,107.02,184528,-0.0008409643,105.73,106.93,107.16,-0.09,106.8125
2022-06-02,"June 02, 22",,,,,,239900,2.14,104.44,105.38,239900,0.0214,106.42,107.63,107.75,2.25,106.3
2022-06-01,"June 01, 22",,,,,,256135,-1.16,102.46,105.81,256135,-0.0116,103.4,104.58,105.88,-1.23,104.6825
2022-05-31,"May 31, 22",,,,,,308730,-1.05,105.54,106.75,308730,-0.0105,104.44,105.63,107.51,-1.12,106.3575
2022-05-27,"May 27, 22",,,,,,174100,1.22,105.99,106.4,174100,0.0122,106.49,107.7,107.74,1.3,106.9575
2022-05-26,"May 26, 22",,,,,,312400,0.27452,104.79,105.64,312400,0.0027452,104.74,105.93,106.63,0.29,105.7475
2022-05-25,"May 25, 22",,,,,,332512,1.39,102.22,103.03,332512,0.0139,103.29,104.46,104.84,1.43,103.6375
2022-05-24,"May 24, 22",,,,,,288100,0.53711,101.22,102.4,288100,0.0053711,101.79,102.95,103.27,0.55,102.46
2022-05-23,"May 23, 22",,,,,,234100,-0.77474,102.03,103.26,234100,-0.0077474,101.31,102.46,103.71,-0.8,102.865
2022-05-20,"May 20, 22",,,,,,389039,-0.41768,100.71,102.95,389039,-0.0041768,101.37,102.52,103.07,-0.43,102.3125
2022-05-19,"May 19, 22",,,,,,355445,0.81894,100.87,101.35,355445,0.0081894,101.03,102.18,103.36,0.83,101.94
2022-05-18,"May 18, 22",,,,,,279800,-1.12,101.98,103.4,279800,-0.0112,101.09,102.24,105.62,-1.16,103.31
2022-05-17,"May 17, 22",,,,,,325212,0.85453,102.48,102.98,325212,0.0085453,102.69,103.86,104.07,0.88,103.3475
2022-05-16,"May 16, 22",,,,,,307100,-1.74,101.18,103.84,307100,-0.0174,100.88,102.03,103.84,-1.81,102.7225
2022-05-13,"May 13, 22",,,,,,354709,0.24495,101.5,102.06,354709,0.0024495,101.16,102.31,103.46,0.25,102.3325
2022-05-12,"May 12, 22",,,,,,400900,0.86567,99.72,100.5,400900,0.0086567,100.23,101.37,102.55,0.87,101.035
2022-05-11,"May 11, 22",,,,,,374143,-1.24,100.49,102.44,374143,-0.0124,100.03,101.17,103.58,-1.27,101.92
2022-05-10,"May 10, 22",,,,,,389100,-1.65,100.99,104.24,389100,-0.0165,101.37,102.52,104.24,-1.72,102.9975
2022-05-09,"May 09, 22",,,,,,492700,-1.29,103.06,104.87,492700,-0.0129,102.36,103.52,105.91,-1.35,104.34
2022-05-06,"May 06, 22",,,,,,471600,0.14167,105,105.88,471600,0.0014167,104.84,106.03,107.84,0.15,106.1875
2022-05-05,"May 05, 22",,,,,,467408,-1.77,105.77,108.37,467408,-0.0177,105.25,106.45,108.86,-1.92,107.3625
2022-05-04,"May 04, 22",,,,,,416900,3.19,105.9,106.27,416900,0.0319,108.43,109.66,109.84,3.39,107.9175
2022-05-03,"May 03, 22",,,,,,429200,0.97464,105.68,105.68,429200,0.0097464,105.51,106.71,107.92,1.03,106.4975
2022-05-02,"May 02, 22",,,,,,599011,-0.25477,104.23,105.98,599011,-0.0025477,104.52,105.71,107.98,-0.27,105.975
2022-04-29,"April 29, 22",,,,,,534200,1.5,104.75,104.91,534200,0.015,105.28,106.48,108.39,1.57,106.1325
2022-04-28,"April 28, 22",,,,,,567100,-6.89,105.09,113.19,567100,-0.0689,104.21,105.39,114.51,-7.8,109.545
2022-04-27,"April 27, 22",,,,,,374800,-0.0981617,110.65,112.06,374800,-0.000981617,110.69,111.95,112.8,-0.11,111.865
2022-04-26,"April 26, 22",,,,,,503300,-1.16,111.47,113.13,503300,-0.0116,110.56,111.82,114.18,-1.31,112.65
2022-04-25,"April 25, 22",,,,,,400643,0.77766,111.29,113.16,400643,0.0077766,112.76,114.04,114.51,0.88,113.25
2022-04-22,"April 22, 22",,,,,,340600,-1.73,113.8,115.86,340600,-0.0173,112.57,113.85,116.35,-2.01,114.965
2022-04-21,"April 21, 22",,,,,,288422,-2.36,115.93,119.32,288422,-0.0236,115.2,116.51,120,-2.81,117.94
2022-04-20,"April 20, 22",,,,,,625412,0.69013,117.09,117.37,625412,0.0069013,116.85,118.18,119.32,0.81,117.99
2022-04-19,"April 19, 22",,,,,,329440,-0.22346,115.84,116.35,329440,-0.0022346,114.79,116.09,118.04,-0.26,116.58
2022-04-18,"April 18, 22",,,,,,368611,0.12882,115.92,116.44,368611,0.0012882,115.28,116.59,118.09,0.15,116.76
2022-04-14,"April 14, 22",0.13,0.13,2022-04-18,2022-04-29,2022-04-04,438600,-0.01711303,116.4,116.87,438600,-0.0001711303,115.54,116.85,118.66,-0.02,117.195
2022-04-13,"April 13, 22",,,,,,403800,2.34,113.87,113.87,403800,0.0234,115.1,116.54,117.08,2.67,115.34
2022-04-12,"April 12, 22",,,,,,499638,0.28132,113.75,113.75,499638,0.0028132,112.66,114.07,116.42,0.32,114.4975
2022-04-11,"April 11, 22",,,,,,413200,-0.32671,112.67,113.25,413200,-0.0032671,111.48,112.88,115.04,-0.37,113.46
2022-04-08,"April 08, 22",,,,,,454900,-1.03,113.28,114.56,454900,-0.0103,111.98,113.38,116.68,-1.18,114.475
2022-04-07,"April 07, 22",,,,,,474300,1.13,112.51,113.22,474300,0.0113,113.08,114.5,115.32,1.28,113.8875
2022-04-06,"April 06, 22",,,,,,509623,1.83,110.64,110.97,509623,0.0183,111.6,113,113.72,2.03,112.0825
2022-04-05,"April 05, 22",,,,,,493200,0.63883,110.56,111.14,493200,0.0063883,110.47,111.85,113,0.71,111.6375
2022-04-04,"April 04, 22",,,,,,519500,-1.6,110.83,113.47,519500,-0.016,110.28,111.66,113.79,-1.81,112.4375
2022-04-01,"April 01, 22",,,,,,208732,0.75215,112.18,113.01,208732,0.0075215,112.45,113.86,113.96,0.85,113.2525
2022-03-31,"March 31, 22",,,,,,228700,-1.45,112.37,114.29,228700,-0.0145,111.24,112.63,115.22,-1.66,113.6275
2022-03-30,"March 30, 22",,,,,,249941,-0.5635,114.16,115.35,249941,-0.005635,113.28,114.7,116.29,-0.65,115.125
2022-03-29,"March 29, 22",,,,,,372900,-0.02595605,115.03,115.58,372900,-0.0002595605,114.12,115.55,116.68,-0.03,115.71
2022-03-28,"March 28, 22",,,,,,108000,-0.74809,113.25,114.96,108000,-0.0074809,112.69,114.1,115.54,-0.86,114.4625
2022-03-25,"March 25, 22",,,,,,204620,-0.06920415,114.88,115.6,204620,-0.0006920415,114.09,115.52,116.86,-0.08,115.715
2022-03-24,"March 24, 22",,,,,,252444,0.49093,112.86,114.07,252444,0.0049093,113.21,114.63,114.64,0.56,114.05
2022-03-23,"March 23, 22",,,,,,192716,-2.71,113.61,116.82,192716,-0.0271,112.25,113.65,116.82,-3.17,115.225
2022-03-22,"March 22, 22",,,,,,282400,-1.46,116.67,119.25,282400,-0.0146,116.06,117.51,120,-1.74,118.3575
2022-03-21,"March 21, 22",,,,,,185839,-0.25157,117.71,119.25,185839,-0.0025157,117.48,118.95,120.87,-0.3,119.195
2022-03-18,"March 18, 22",,,,,,590100,1.34,116.46,118.04,590100,0.0134,118.14,119.62,120,1.58,118.53
2022-03-17,"March 17, 22",,,,,,245917,0.35812,117.16,117.28,245917,0.0035812,116.25,117.7,119.03,0.42,117.7925
2022-03-16,"March 16, 22",,,,,,344449,0.56103,116.47,117.64,344449,0.0056103,116.84,118.3,119.28,0.66,117.9225
2022-03-15,"March 15, 22",,,,,,243900,0.84019,116.48,116.64,243900,0.0084019,116.17,117.62,117.77,0.98,117.1275
2022-03-14,"March 14, 22",,,,,,193900,-1.82,114.95,117.81,193900,-0.0182,114.24,115.67,117.81,-2.14,116.56
2022-03-11,"March 11, 22",,,,,,259635,-1.33,116.65,118.25,259635,-0.0133,115.24,116.68,118.79,-1.57,117.5925
2022-03-10,"March 10, 22",,,,,,297712,2.74,114.16,114.16,297712,0.0274,115.84,117.29,117.37,3.13,115.745
2022-03-09,"March 09, 22",,,,,,344000,1.43,114.54,114.65,344000,0.0143,114.85,116.29,117.3,1.64,115.695
2022-03-08,"March 08, 22",,,,,,352621,0.13367,111.24,112.22,352621,0.0013367,110.98,112.37,115.18,0.15,112.7525
2022-03-07,"March 07, 22",,,,,,441934,-2.53,112.17,115.12,441934,-0.0253,110.82,112.21,115.88,-2.91,113.845
2022-03-04,"March 04, 22",,,,,,336601,1.69,112.36,113,336601,0.0169,113.49,114.91,116.21,1.91,114.12
2022-03-03,"March 03, 22",,,,,,328034,-1.5,114.16,116.45,328034,-0.015,113.28,114.7,117.2,-1.75,115.6275
2022-03-02,"March 02, 22",,,,,,323932,3.28,112,112.53,323932,0.0328,114.78,116.22,117.28,3.69,114.5075
2022-03-01,"March 01, 22",,,,,,355939,-3.48,110.56,115.25,355939,-0.0348,109.87,111.24,116.42,-4.01,113.3675
2022-02-28,"February 28, 22",,,,,,369423,0.33869,114.88,115.15,369423,0.0033869,114.11,115.54,116.83,0.39,115.6
2022-02-25,"February 25, 22",,,,,,383831,2.15,112.73,114.49,383831,0.0215,115.5,116.95,117.83,2.46,115.5
2022-02-24,"February 24, 22",,,,,,509919,0.05357143,107.79,112,509919,0.0005357143,110.67,112.06,112.62,0.06,111.1175
2022-02-23,"February 23, 22",,,,,,434100,-0.91529,114.52,115.81,434100,-0.0091529,113.33,114.75,116.97,-1.06,115.5125
2022-02-22,"February 22, 22",,,,,,363000,-0.51215,114.3,115.2,363000,-0.0051215,113.19,114.61,116.16,-0.59,115.0675
2022-02-18,"February 18, 22",,,,,,237043,0.67102,114.75,114.75,237043,0.0067102,114.09,115.52,116.6,0.77,115.405
2022-02-17,"February 17, 22",,,,,,253300,-1.1,114.86,116.21,253300,-0.011,113.51,114.93,116.44,-1.28,115.61
2022-02-16,"February 16, 22",,,,,,197717,0.06814891,116.51,117.39,197717,0.0006814891,116.02,117.47,118.29,0.08,117.415
2022-02-15,"February 15, 22",,,,,,163600,0.95059,116.25,116.77,163600,0.0095059,116.42,117.88,118.16,1.11,117.265
2022-02-14,"February 14, 22",,,,,,227803,-0.04333507,114.39,115.38,227803,-0.0004333507,113.9,115.33,116.32,-0.05,115.355
2022-02-11,"February 11, 22",,,,,,231000,-0.67288,114.31,115.92,231000,-0.0067288,113.72,115.14,116.51,-0.78,115.47
2022-02-10,"February 10, 22",,,,,,235000,0.32177,114.87,114.99,235000,0.0032177,113.93,115.36,118.23,0.37,115.8625
2022-02-09,"February 09, 22",,,,,,231321,-0.39092,117.03,117.67,231321,-0.0039092,115.76,117.21,118.62,-0.46,117.6325
2022-02-08,"February 08, 22",,,,,,257500,0.95403,115.3,115.3,257500,0.0095403,114.96,116.4,116.92,1.1,115.98
2022-02-07,"February 07, 22",,,,,,253200,-1.08,114.89,116.23,253200,-0.0108,113.56,114.98,116.88,-1.25,115.745
2022-02-04,"February 04, 22",,,,,,282342,0.7711,114.72,115.42,282342,0.007711,114.87,116.31,117.14,0.89,115.8975
2022-02-03,"February 03, 22",,,,,,195444,-0.38763,115.53,116.09,195444,-0.0038763,114.21,115.64,117.76,-0.45,116.255
2022-02-02,"February 02, 22",,,,,,200024,-0.0853388,116.61,117.18,200024,-0.000853388,115.63,117.08,117.95,-0.1,117.205
2022-02-01,"February 01, 22",,,,,,232000,-1.2,116.98,119.25,232000,-0.012,116.36,117.82,119.99,-1.43,118.51
2022-01-31,"January 31, 22",,,,,,344300,2.4,116.42,116.42,344300,0.024,117.74,119.21,119.27,2.79,117.83
2022-01-28,"January 28, 22",,,,,,303530,1.54,113.35,116.09,303530,0.0154,116.42,117.88,117.89,1.79,116.3025
2022-01-27,"January 27, 22",,,,,,315242,-1.49,115.62,117.55,315242,-0.0149,114.37,115.8,119.36,-1.75,117.0825
2022-01-26,"January 26, 22",,,,,,305519,-1.78,115.24,118.46,305519,-0.0178,114.91,116.35,120.3,-2.11,117.5875
2022-01-25,"January 25, 22",,,,,,366300,-1.93,114.73,119.24,366300,-0.0193,115.49,116.94,120.39,-2.3,117.825
2022-01-24,"January 24, 22",,,,,,377000,5.12,114.65,115.18,377000,0.0512,119.58,121.08,121.49,5.9,118.1
2022-01-21,"January 21, 22",,,,,,363802,-0.65393,116.84,117.75,363802,-0.0065393,115.53,116.98,120.35,-0.77,117.98
2022-01-20,"January 20, 22",,,,,,291826,-1.73,117.86,120.06,291826,-0.0173,116.52,117.98,122.43,-2.08,119.5825
2022-01-19,"January 19, 22",,,,,,430400,-1.05,119.1,120.5,430400,-0.0105,117.77,119.24,121.85,-1.26,120.1725
2022-01-18,"January 18, 22",,,,,,322413,-2.18,120.52,123.32,322413,-0.0218,119.14,120.63,124.05,-2.69,122.13
2022-01-14,"January 14, 22",0.13,0.13,2022-01-18,2022-01-31,2022-01-07,161129,1.13,122.33,123.26,161129,0.0113,123.11,124.65,124.98,1.39,123.805
2022-01-13,"January 13, 22",,,,,,253300,0.57193,124.14,124.14,253300,0.0057193,123.18,124.85,126.15,0.71,124.82
2022-01-12,"January 12, 22",,,,,,296129,-1.46,122.49,124.93,296129,-0.0146,121.45,123.1,125.74,-1.83,124.065
2022-01-11,"January 11, 22",,,,,,148525,0.13656,121.77,124.49,148525,0.0013656,122.99,124.66,124.76,0.17,123.92
2022-01-10,"January 10, 22",,,,,,170000,-0.55408,122.3,124.53,170000,-0.0055408,122.18,123.84,125,-0.69,123.9175
2022-01-07,"January 07, 22",,,,,,201700,-1.5,124.76,127.48,201700,-0.015,123.89,125.57,127.8,-1.91,126.4025
2022-01-06,"January 06, 22",,,,,,220400,0.38471,126.54,127.37,220400,0.0038471,126.15,127.86,128.55,0.49,127.58
2022-01-05,"January 05, 22",,,,,,199320,-2.19,126.86,129.94,199320,-0.0219,125.4,127.1,131.84,-2.84,128.935
2022-01-04,"January 04, 22",,,,,,309029,1.39,126.73,128.23,309029,0.0139,128.27,130.01,130.52,1.78,128.8725
2022-01-03,"January 03, 22",,,,,,296000,-0.26625,125.01,127.7,296000,-0.0026625,125.66,127.36,128.84,-0.34,127.2275
2021-12-31,"December 31, 21",,,,,,136123,-0.04707729,126.58,127.45,136123,-0.0004707729,125.69,127.39,128.39,-0.06,127.4525
2021-12-30,"December 30, 21",,,,,,125700,-0.99456,127.22,128.7,125700,-0.0099456,125.72,127.42,129.35,-1.28,128.1725
2021-12-29,"December 29, 21",,,,,,120300,-0.01561158,127.54,128.11,120300,-0.0001561158,126.38,128.09,128.99,-0.02,128.1825
2021-12-28,"December 28, 21",,,,,,124600,0.07839448,127.55,127.56,124600,0.0007839448,125.95,127.66,128.84,0.1,127.9025
2021-12-27,"December 27, 21",,,,,,131745,2.18,124.57,125.37,131745,0.0218,126.39,128.1,128.11,2.73,126.5375
2021-12-23,"December 23, 21",,,,,,133616,0.18353,125.02,125.32,133616,0.0018353,123.87,125.55,126.5,0.23,125.5975
2021-12-22,"December 22, 21",,,,,,168200,1.19,122.28,123,168200,0.0119,122.79,124.46,124.72,1.46,123.615
2021-12-21,"December 21, 21",,,,,,191800,2.72,119.07,119.28,191800,0.0272,120.88,122.52,122.74,3.24,120.9025
2021-12-20,"December 20, 21",,,,,,245337,-1.45,116.3,120.05,245337,-0.0145,116.73,118.31,120.05,-1.74,118.6775
2021-12-17,"December 17, 21",,,,,,548401,-0.91339,120.08,122.62,548401,-0.0091339,119.87,121.5,124.09,-1.12,122.0725
2021-12-16,"December 16, 21",,,,,,362200,-1.29,122.97,125.18,362200,-0.0129,121.92,123.57,125.48,-1.61,124.3
2021-12-15,"December 15, 21",,,,,,284501,0.2597,121.11,123.22,284501,0.002597,121.89,123.54,123.94,0.32,122.9525
2021-12-14,"December 14, 21",,,,,,252900,-1.67,121.96,124.95,252900,-0.0167,121.22,122.86,125.39,-2.09,123.79
2021-12-13,"December 13, 21",,,,,,214814,-0.19966,123.82,125.21,214814,-0.0019966,123.29,124.96,126.14,-0.25,125.0325
2021-12-10,"December 10, 21",,,,,,145600,-0.79465,124.94,127.1,145600,-0.0079465,124.4,126.09,127.1,-1.01,126.3075
2021-12-09,"December 09, 21",,,,,,177146,-1.34,126.14,127.89,177146,-0.0134,124.49,126.18,128.2,-1.71,127.1025
2021-12-08,"December 08, 21",,,,,,191649,1.74,126.27,126.7,191649,0.0174,127.19,128.91,129.05,2.21,127.7325
2021-12-07,"December 07, 21",,,,,,217749,0.09476427,125.94,126.63,217749,0.0009476427,125.05,126.75,128.14,0.12,126.865
2021-12-06,"December 06, 21",,,,,,250710,0.144,124.86,125,250710,0.00144,123.51,125.18,127.05,0.18,125.5225
2021-12-03,"December 03, 21",,,,,,173410,-0.37013,121.68,124.28,173410,-0.0037013,122.16,123.82,124.28,-0.46,123.515
2021-12-02,"December 02, 21",,,,,,184836,3.25,120.39,120.39,184836,0.0325,122.64,124.3,124.96,3.91,122.51
2021-12-01,"December 01, 21",,,,,,340500,-1.91,119.43,121.84,340500,-0.0191,117.91,119.51,122.72,-2.33,120.875
2021-11-30,"November 30, 21",,,,,,445141,-1.11,118.22,120.68,445141,-0.0111,117.74,119.34,121.61,-1.34,119.9625
2021-11-29,"November 29, 21",,,,,,227345,-2.23,121.51,124.74,227345,-0.0223,120.33,121.96,124.74,-2.78,123.2375
2021-11-26,"November 26, 21",,,,,,238100,-1.09,120.95,123.97,238100,-0.0109,120.98,122.62,124.65,-1.35,123.0475
2021-11-24,"November 24, 21",,,,,,177300,-1.55,128.27,130.65,177300,-0.0155,126.9,128.62,131.34,-2.03,129.72
2021-11-23,"November 23, 21",,,,,,156000,0.35217,129.41,130.62,156000,0.0035217,129.33,131.08,131.32,0.46,130.6075
2021-11-22,"November 22, 21",,,,,,177500,0.31483,129.29,130.23,177500,0.0031483,128.89,130.64,132.73,0.41,130.7225
2021-11-19,"November 19, 21",,,,,,146843,1.12,127.62,128,146843,0.0112,127.7,129.43,130.08,1.43,128.7825
2021-11-18,"November 18, 21",,,,,,189100,0.03887723,127.18,128.61,189100,0.0003887723,126.94,128.66,128.98,0.05,128.3575
2021-11-17,"November 17, 21",,,,,,157917,-1.19,126.72,130.11,157917,-0.0119,126.84,128.56,130.11,-1.55,128.875
2021-11-16,"November 16, 21",,,,,,152530,0.86173,128.09,128.81,152530,0.0086173,128.18,129.92,131.42,1.11,129.56
2021-11-15,"November 15, 21",,,,,,139500,-1.71,127.82,131.3,139500,-0.0171,127.32,129.05,131.3,-2.25,129.8675
2021-11-12,"November 12, 21",,,,,,85638,-0.51243,129.45,130.75,85638,-0.0051243,128.34,130.08,130.75,-0.67,130.2575
2021-11-11,"November 11, 21",,,,,,117901,-0.36799,129.51,130.44,117901,-0.0036799,128.22,129.96,130.74,-0.48,130.1625
2021-11-10,"November 10, 21",,,,,,137500,-0.72216,129.71,131.55,137500,-0.0072216,128.85,130.6,132,-0.95,130.965
2021-11-09,"November 09, 21",,,,,,181235,0.74301,130.01,130.55,181235,0.0074301,129.76,131.52,131.76,0.97,130.96
2021-11-08,"November 08, 21",,,,,,246900,-3.46,129.82,134.85,246900,-0.0346,128.45,130.19,135.98,-4.66,132.71
2021-11-05,"November 05, 21",,,,,,345723,2.65,127.99,128.84,345723,0.0265,130.48,132.25,132.91,3.41,130.4975
2021-11-04,"November 04, 21",,,,,,222705,2.31,123.45,123.97,222705,0.0231,125.13,126.83,126.83,2.86,125.27
2021-11-03,"November 03, 21",,,,,,235300,1.03,119.96,121.81,235300,0.0103,121.42,123.07,123.66,1.26,122.125
2021-11-02,"November 02, 21",,,,,,165500,-0.83232,121.95,123.75,165500,-0.0083232,121.08,122.72,124.25,-1.03,123.1675
2021-11-01,"November 01, 21",,,,,,334444,0.67043,122.3,122.31,334444,0.0067043,121.48,123.13,123.58,0.82,122.83
2021-10-29,"October 29, 21",,,,,,258138,-2.45,121.43,124.54,258138,-0.0245,119.86,121.49,126.7,-3.05,123.54
2021-10-28,"October 28, 21",,,,,,341037,2.39,120.82,121.55,341037,0.0239,122.78,124.45,125.46,2.9,123.07
2021-10-27,"October 27, 21",,,,,,189800,-2.53,116.33,119.54,189800,-0.0253,114.96,116.52,120.09,-3.02,118.12
