date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,declarationDate,recordDate,dividend,adjDividend
2021-11-09,262.03,263.62,259.73,261.65,252.48,387378,387378,-0.38,-0.14502,261.7575,"November 09, 21",-0.0014502,2021-12-16,2021-10-28,2021-11-11,0.42,0.42
2021-11-08,259.96,263.81,258.87,263.63,253.98,517400,517400,3.67,1.41,261.5675,"November 08, 21",0.0141,,,,,
2021-11-05,262.19,264.49,258.48,260.55,251.01,458900,458900,-1.64,-0.6255,261.4275,"November 05, 21",-0.006255,,,,,
2021-11-04,266.71,267.87,259.9,262.65,253.04,522436,522436,-4.06,-1.52,264.2825,"November 04, 21",-0.0152,,,,,
2021-11-03,264.29,268.15,261.87,268.12,258.31,509145,509145,3.83,1.45,265.6075,"November 03, 21",0.0145,,,,,
2021-11-02,265.28,268.25,261.57,262.6,252.99,549341,549341,-2.68,-1.01,264.425,"November 02, 21",-0.0101,,,,,
2021-11-01,264.45,266.69,262,264.95,255.25,564324,564324,0.5,0.18907,264.5225,"November 01, 21",0.0018907,,,,,
2021-10-29,271.47,275.11,257.84,262.91,253.29,889000,889000,-8.56,-3.15,266.8325,"October 29, 21",-0.0315,,,,,
2021-10-28,269.55,275.66,267.04,268.66,258.83,598600,598600,-0.89,-0.33018,270.2275,"October 28, 21",-0.0033018,,,,,
2021-10-27,268.5,270.95,266.01,268.12,258.31,572400,572400,-0.38,-0.14153,268.395,"October 27, 21",-0.0014153,,,,,
2021-10-26,270.38,270.38,266.86,267.72,257.92,381206,381206,-2.66,-0.9838,268.835,"October 26, 21",-0.009838,,,,,
2021-10-25,268,268.23,265.2,267.98,258.17,580700,580700,-0.02,-0.00746269,267.3525,"October 25, 21",-7.46269e-05,,,,,
2021-10-22,264.11,268.13,262.74,267.5,257.71,659600,659600,3.39,1.28,265.62,"October 22, 21",0.0128,,,,,
2021-10-21,262.03,263.45,259.55,263.04,253.41,584523,584523,1.01,0.38545,262.0175,"October 21, 21",0.0038545,,,,,
2021-10-20,262.55,263.27,259.18,261.45,251.88,623300,623300,-1.1,-0.41897,261.6125,"October 20, 21",-0.0041897,,,,,
2021-10-19,261.08,263.35,260.04,260.16,250.64,584002,584002,-0.92,-0.35238,261.1575,"October 19, 21",-0.0035238,,,,,
2021-10-18,254.31,257.54,252.01,256.99,247.58,792500,792500,2.68,1.05,255.2125,"October 18, 21",0.0105,,,,,
2021-10-15,255.77,258.07,255.25,255.49,246.14,570937,570937,-0.28,-0.10947,256.145,"October 15, 21",-0.0010947,,,,,
2021-10-14,255.06,256.73,253.03,254.62,245.3,697730,697730,-0.44,-0.17251,254.86,"October 14, 21",-0.0017251,,,,,
2021-10-13,253.72,254.33,251.04,252.25,243.02,848400,848400,-1.47,-0.57938,252.835,"October 13, 21",-0.0057938,,,,,
2021-10-12,253.5,254.4,251.5,252.25,243.02,776742,776742,-1.25,-0.4931,252.9125,"October 12, 21",-0.004931,,,,,
2021-10-11,253.37,255.48,251.43,251.62,242.41,609400,609400,-1.75,-0.69069,252.975,"October 11, 21",-0.0069069,,,,,
2021-10-08,257,257.8,252.95,253.9,244.61,547848,547848,-3.1,-1.21,255.4125,"October 08, 21",-0.0121,,,,,
2021-10-07,258.35,261.56,254.86,254.99,245.66,430828,430828,-3.36,-1.3,257.44,"October 07, 21",-0.013,,,,,
2021-10-06,256.57,256.68,252.43,256.17,246.79,688751,688751,-0.4,-0.1559,255.4625,"October 06, 21",-0.001559,,,,,
2021-10-05,257.05,260.4,255.61,257.97,248.53,558304,558304,0.92,0.35791,257.7575,"October 05, 21",0.0035791,,,,,
2021-10-04,260.79,261.08,253.8,255.02,245.69,675900,675900,-5.77,-2.21,257.6725,"October 04, 21",-0.0221,,,,,
2021-10-01,263.55,263.97,257.71,262.2,252.6,658900,658900,-1.35,-0.51224,261.8575,"October 01, 21",-0.0051224,,,,,
2021-09-30,267.38,269.39,263.53,263.55,253.9,569646,569646,-3.83,-1.43,265.9625,"September 30, 21",-0.0143,,,,,
2021-09-29,266.3,267.29,263.58,265.36,255.65,451047,451047,-0.94,-0.35299,265.6325,"September 29, 21",-0.0035299,,,,,
2021-09-28,268,268.23,262.07,264.82,255.13,689323,689323,-3.18,-1.19,265.78,"September 28, 21",-0.0119,,,,,
2021-09-27,277.21,277.67,268.31,270.5,260.6,585500,585500,-6.71,-2.42,273.4225,"September 27, 21",-0.0242,,,,,
2021-09-24,280.04,280.48,277.54,279.48,269.25,557104,557104,-0.56,-0.19997,279.385,"September 24, 21",-0.0019997,,,,,
2021-09-23,289.64,289.73,282.04,282.75,272.4,697519,697519,-6.89,-2.38,286.04,"September 23, 21",-0.0238,,,,,
2021-09-22,289.47,290.75,286.69,288.48,277.92,299300,299300,-0.99,-0.342,288.8475,"September 22, 21",-0.00342,,,,,
2021-09-21,287.03,291.75,285.36,288.23,277.68,442400,442400,1.2,0.41807,288.0925,"September 21, 21",0.0041807,,,,,
2021-09-20,282.1,286.79,280.87,284.23,273.83,624600,624600,2.13,0.75505,283.4975,"September 20, 21",0.0075505,,,,,
2021-09-17,284.99,287.86,284,285.95,275.48,917500,917500,0.96,0.33685,285.7,"September 17, 21",0.0033685,,,,,
2021-09-16,289.26,289.26,282.52,286.18,275.71,621214,621214,-3.08,-1.06,286.805,"September 16, 21",-0.0106,,,,,
2021-09-15,291.83,292.56,288.95,290.42,279.79,416700,416700,-1.41,-0.48316,290.94,"September 15, 21",-0.0048316,,,,,
2021-09-14,289.71,293.79,289.01,292.28,281.58,454544,454544,2.57,0.88709,291.1975,"September 14, 21",0.0088709,,,,,
2021-09-13,296.79,297.62,287.5,288.9,278.33,537800,537800,-7.89,-2.66,292.7025,"September 13, 21",-0.0266,,,,,
2021-09-10,297.33,298.08,294.6,295.59,284.77,539800,539800,-1.74,-0.58521,296.4,"September 10, 21",-0.0058521,,,,,
2021-09-09,298.6,301.34,295.31,295.58,284.76,347914,347914,-3.02,-1.01,297.7075,"September 09, 21",-0.0101,,,,,
2021-09-08,292.8,298.3,291.67,297.36,286.48,462500,462500,4.56,1.56,295.0325,"September 08, 21",0.0156,,,,,
2021-09-07,296.17,296.77,292.17,296.01,285.18,473347,473347,-0.16,-0.05402303,295.28,"September 07, 21",-0.0005402303,,,,,
2021-09-03,292.16,296.43,290.88,295.8,284.97,245500,245500,3.64,1.25,293.8175,"September 03, 21",0.0125,,,,,
2021-09-02,289.57,294.51,289.47,294.4,283.62,301239,301239,4.83,1.67,291.9875,"September 02, 21",0.0167,,,,,
2021-09-01,288.41,289.62,283.47,288.07,277.53,552200,552200,-0.34,-0.11789,287.3925,"September 01, 21",-0.0011789,,,,,
2021-08-31,290.02,290.73,287.32,290.53,279.9,520300,520300,0.51,0.17585,289.65,"August 31, 21",0.0017585,,,,,
2021-08-30,285.9,290.78,285.54,289.06,278.48,342827,342827,3.16,1.11,287.82,"August 30, 21",0.0111,,,,,
2021-08-27,286.16,289.05,285.18,286.91,276.41,297821,297821,0.75,0.26209,286.825,"August 27, 21",0.0026209,,,,,
2021-08-26,285.23,285.9,282.97,285.04,274.61,250500,250500,-0.19,-0.06661291,284.785,"August 26, 21",-0.0006661291,,,,,
2021-08-25,282.3,286.14,281.58,285.56,275.11,347200,347200,3.26,1.15,283.895,"August 25, 21",0.0115,,,,,
2021-08-24,285.63,287.08,282,282.24,271.91,367437,367437,-3.39,-1.19,284.2375,"August 24, 21",-0.0119,,,,,
2021-08-23,287.96,290.26,285.53,285.84,275.38,371900,371900,-2.12,-0.73621,287.3975,"August 23, 21",-0.0073621,,,,,
2021-08-20,281.73,287.88,281,285.69,275.23,422606,422606,3.96,1.41,284.075,"August 20, 21",0.0141,,,,,
2021-08-19,279,286.22,277.95,283.03,272.67,304425,304425,4.03,1.44,281.55,"August 19, 21",0.0144,,,,,
2021-08-18,280.5,283.17,279.43,279.57,269.34,345549,345549,-0.93,-0.33155,280.6675,"August 18, 21",-0.0033155,2021-09-23,2021-08-05,2021-08-19,0.42,0.42
2021-08-17,279.77,282.08,279.26,280.6,269.93,424800,424800,0.83,0.29667,280.4275,"August 17, 21",0.0029667,,,,,
2021-08-16,275.57,280.36,274.88,280.24,269.58,508106,508106,4.67,1.69,277.7625,"August 16, 21",0.0169,,,,,
2021-08-13,275.64,275.64,273.31,275.1,264.64,297500,297500,-0.54,-0.19591,274.9225,"August 13, 21",-0.0019591,,,,,
2021-08-12,271.22,275.56,271.22,275.2,264.73,406708,406708,3.98,1.47,273.3,"August 12, 21",0.0147,,,,,
2021-08-11,276.15,276.15,272.26,272.51,262.15,355725,355725,-3.64,-1.32,274.2675,"August 11, 21",-0.0132,,,,,
2021-08-10,278.05,278.31,273.84,275.12,264.66,465217,465217,-2.93,-1.05,276.33,"August 10, 21",-0.0105,,,,,
2021-08-09,275.09,278.79,273.9,277.97,267.4,519219,519219,2.88,1.05,276.4375,"August 09, 21",0.0105,,,,,
2021-08-06,272,276.98,267.94,274.69,264.24,718200,718200,2.69,0.98897,272.9025,"August 06, 21",0.0098897,,,,,
2021-08-05,273.11,273.11,263.2,267.38,257.21,953942,953942,-5.73,-2.1,269.2,"August 05, 21",-0.021,,,,,
2021-08-04,274.19,277.49,272.68,273.19,262.8,515700,515700,-1,-0.36471,274.3875,"August 04, 21",-0.0036471,,,,,
2021-08-03,269.38,273.17,267.42,273.09,262.7,476500,476500,3.71,1.38,270.765,"August 03, 21",0.0138,,,,,
2021-08-02,269,270.73,265.48,268.63,258.41,559200,559200,-0.37,-0.13755,268.46,"August 02, 21",-0.0013755,,,,,
2021-07-30,268.96,272.75,267.8,271.8,261.46,350322,350322,2.84,1.06,270.3275,"July 30, 21",0.0106,,,,,
2021-07-29,266.94,269.98,266.12,269.73,259.47,284300,284300,2.79,1.05,268.1925,"July 29, 21",0.0105,,,,,
2021-07-28,264.41,267.08,262.33,266.03,255.91,580100,580100,1.62,0.61268,264.9625,"July 28, 21",0.0061268,,,,,
2021-07-27,259.16,265.24,258.63,264.24,254.19,503949,503949,5.08,1.96,261.8175,"July 27, 21",0.0196,,,,,
2021-07-26,256.67,260,255.87,259.74,249.86,298500,298500,3.07,1.2,258.07,"July 26, 21",0.012,,,,,
2021-07-23,258.17,260.25,257.73,259.83,249.95,322749,322749,1.66,0.64299,258.995,"July 23, 21",0.0064299,,,,,
2021-07-22,256.09,258.61,256.09,257.59,247.79,226113,226113,1.5,0.58573,257.095,"July 22, 21",0.0058573,,,,,
2021-07-21,255.46,255.54,252.08,255.37,245.66,298029,298029,-0.09,-0.03523056,254.6125,"July 21, 21",-0.0003523056,,,,,
2021-07-20,253.77,256.54,253.55,255.25,245.54,449000,449000,1.48,0.58321,254.7775,"July 20, 21",0.0058321,,,,,
2021-07-19,251.38,254.5,250.84,253.55,243.91,497536,497536,2.17,0.86323,252.5675,"July 19, 21",0.0086323,,,,,
2021-07-16,250.47,254.21,250.47,253.19,243.56,403323,403323,2.72,1.09,252.085,"July 16, 21",0.0109,,,,,
2021-07-15,248,250.14,247.78,249.6,240.11,376700,376700,1.6,0.64516,248.88,"July 15, 21",0.0064516,,,,,
2021-07-14,247.49,249.59,245.69,249.38,239.9,577600,577600,1.89,0.76367,248.0375,"July 14, 21",0.0076367,,,,,
2021-07-13,249.55,250.93,247.89,248.76,239.3,475924,475924,-0.79,-0.31657,249.2825,"July 13, 21",-0.0031657,,,,,
2021-07-12,248.07,250.24,248.07,248.84,239.38,388700,388700,0.77,0.3104,248.805,"July 12, 21",0.003104,,,,,
2021-07-09,249.93,249.93,245.66,247.68,238.26,623400,623400,-2.25,-0.90025,248.3,"July 09, 21",-0.0090025,,,,,
2021-07-08,249.93,251.31,247.06,250.73,241.19,462800,462800,0.8,0.32009,249.7575,"July 08, 21",0.0032009,,,,,
2021-07-07,250.13,252.67,249.71,252.08,242.49,712414,712414,1.95,0.77959,251.1475,"July 07, 21",0.0077959,,,,,
2021-07-06,246.9,248.62,244.16,247.93,238.5,1004320,1004320,1.03,0.41717,246.9025,"July 06, 21",0.0041717,,,,,
2021-07-02,248,250.76,246.67,250.53,241,383117,383117,2.53,1.02,248.99,"July 02, 21",0.0102,,,,,
2021-07-01,245.72,248.45,245.19,247.88,238.45,537935,537935,2.16,0.87905,246.81,"July 01, 21",0.0087905,,,,,
2021-06-30,246.66,247.79,244.36,246.52,237.14,647424,647424,-0.14,-0.05675829,246.3325,"June 30, 21",-0.0005675829,,,,,
2021-06-29,246.98,247.46,245.02,246.29,236.92,421246,421246,-0.69,-0.27937,246.4375,"June 29, 21",-0.0027937,,,,,
2021-06-28,245.42,247.28,245.07,247.09,237.69,528942,528942,1.67,0.68047,246.215,"June 28, 21",0.0068047,,,,,
2021-06-25,245.82,246.37,243.83,244.5,235.2,1248235,1248235,-1.32,-0.53698,245.13,"June 25, 21",-0.0053698,,,,,
2021-06-24,244.96,247.42,244.88,245.97,236.62,544300,544300,1.01,0.41231,245.8075,"June 24, 21",0.0041231,,,,,
2021-06-23,242.75,245.16,242.75,243.4,234.14,567006,567006,0.65,0.26777,243.515,"June 23, 21",0.0026777,,,,,
2021-06-22,239.04,241.53,238.01,241.09,231.92,502600,502600,2.05,0.8576,239.9175,"June 22, 21",0.008576,,,,,
2021-06-21,238.44,239.99,235.9,239.52,230.41,455700,455700,1.08,0.45294,238.4625,"June 21, 21",0.0045294,,,,,
2021-06-18,240.02,242.5,237.32,237.44,228.41,1252130,1252130,-2.58,-1.07,239.32,"June 18, 21",-0.0107,,,,,
2021-06-17,236.39,241.67,236,240.46,231.32,919203,919203,4.07,1.72,238.63,"June 17, 21",0.0172,,,,,
2021-06-16,234.8,237.75,232.54,236.8,227.79,852301,852301,2,0.85179,235.4725,"June 16, 21",0.0085179,,,,,
2021-06-15,232.1,238.05,231.42,236.46,227.47,1185400,1185400,4.36,1.88,234.5075,"June 15, 21",0.0188,,,,,
2021-06-14,221.5,232.15,221.5,231.7,222.89,1240909,1240909,10.2,4.6,226.7125,"June 14, 21",0.046,,,,,
2021-06-11,217.64,219.72,217.18,218.58,210.27,351126,351126,0.94,0.43191,218.28,"June 11, 21",0.0043191,,,,,
2021-06-10,215.5,220.62,212.54,220.53,212.14,762100,762100,5.03,2.33,217.2975,"June 10, 21",0.0233,,,,,
2021-06-09,209.84,214,209.06,211.96,203.9,827945,827945,2.12,1.01,211.215,"June 09, 21",0.0101,,,,,
2021-06-08,208.12,208.89,204.88,207.48,199.59,407147,407147,-0.64,-0.30751,207.3425,"June 08, 21",-0.0030751,,,,,
2021-06-07,207.02,208.53,205.6,206.7,198.84,589200,589200,-0.32,-0.15457,206.9625,"June 07, 21",-0.0015457,,,,,
2021-06-04,205.91,207,204.85,205.31,197.5,488600,488600,-0.6,-0.29139,205.7675,"June 04, 21",-0.0029139,,,,,
2021-06-03,202.51,204.68,202,203.93,196.17,417400,417400,1.42,0.7012,203.28,"June 03, 21",0.007012,,,,,
2021-06-02,205.61,206.18,203.12,203.56,195.82,470900,470900,-2.05,-0.99703,204.6175,"June 02, 21",-0.0099703,,,,,
2021-06-01,207.13,208.32,204.98,206.25,198.41,569200,569200,-0.88,-0.42485,206.67,"June 01, 21",-0.0042485,,,,,
2021-05-28,207,210.22,205.76,205.85,198.02,472213,472213,-1.15,-0.55556,207.2075,"May 28, 21",-0.0055556,,,,,
2021-05-27,205.69,207.9,205.26,205.96,198.13,1152900,1152900,0.27,0.13127,206.2025,"May 27, 21",0.0013127,,,,,
2021-05-26,205.69,206.19,201.59,205.61,197.79,606500,606500,-0.08,-0.03889348,204.77,"May 26, 21",-0.0003889348,,,,,
2021-05-25,207.51,208.41,204.46,206.55,198.69,614649,614649,-0.96,-0.46263,206.7325,"May 25, 21",-0.0046263,,,,,
2021-05-24,206.5,207.62,204.77,206.33,198.48,598526,598526,-0.17,-0.08232446,206.305,"May 24, 21",-0.0008232446,,,,,
2021-05-21,202.01,204.56,201.75,202.14,194.45,599749,599749,0.13,0.06435325,202.615,"May 21, 21",0.0006435325,,,,,
2021-05-20,194.99,199.69,194.75,198.75,191.19,512744,512744,3.76,1.93,197.045,"May 20, 21",0.0193,,,,,
2021-05-19,192.26,194.12,189.94,193.86,186.49,467600,467600,1.6,0.83221,192.545,"May 19, 21",0.0083221,,,,,
2021-05-18,193.93,195.09,192.73,193.54,186.18,567930,567930,-0.39,-0.2011,193.8225,"May 18, 21",-0.002011,,,,,
2021-05-17,195,195.92,194.19,195,187.58,447900,447900,0,0,195.0275,"May 17, 21",0,,,,,
2021-05-14,195.38,196.73,194.52,195.42,187.99,344524,344524,0.04,0.02047292,195.5125,"May 14, 21",0.0002047292,,,,,
2021-05-13,193.5,196.36,193,194.86,187.45,539400,539400,1.36,0.70284,194.43,"May 13, 21",0.0070284,,,,,
2021-05-12,191.9,193.68,189.83,192.32,185.01,608300,608300,0.42,0.21886,191.9325,"May 12, 21",0.0021886,2021-06-17,2021-04-29,2021-05-13,0.39,0.39
2021-05-11,191.8,195.95,191.04,194.75,186.97,855500,855500,2.95,1.54,193.385,"May 11, 21",0.0154,,,,,
2021-05-10,196,196.48,193.19,193.21,185.49,600500,600500,-2.79,-1.42,194.72,"May 10, 21",-0.0142,,,,,
2021-05-07,193.85,197.5,193.6,195.16,187.36,407800,407800,1.31,0.67578,195.0275,"May 07, 21",0.0067578,,,,,
2021-05-06,192.13,193.29,189.62,193.1,185.39,725400,725400,0.97,0.50487,192.035,"May 06, 21",0.0050487,,,,,
2021-05-05,192.08,193,190.07,192.6,184.91,755935,755935,0.52,0.27072,191.9375,"May 05, 21",0.0027072,,,,,
2021-05-04,193.41,194.01,187.63,192.17,184.49,929907,929907,-1.24,-0.64113,191.805,"May 04, 21",-0.0064113,,,,,
2021-05-03,190.55,194.9,189.39,194.74,186.96,1279200,1279200,4.19,2.2,192.395,"May 03, 21",0.022,,,,,
2021-04-30,198,198.5,187.09,187.97,180.46,1526090,1526090,-10.03,-5.07,192.89,"April 30, 21",-0.0507,,,,,
2021-04-29,210.67,211.71,206.74,207.91,199.6,424235,424235,-2.76,-1.31,209.2575,"April 29, 21",-0.0131,,,,,
2021-04-28,210.04,211.8,209.45,210.14,201.74,311900,311900,0.1,0.04760998,210.3575,"April 28, 21",0.0004760998,,,,,
2021-04-27,210.75,212.24,209.76,210.67,202.25,530038,530038,-0.08,-0.03795967,210.855,"April 27, 21",-0.0003795967,,,,,
2021-04-26,209.71,212.75,209.02,210.89,202.46,515330,515330,1.18,0.56268,210.5925,"April 26, 21",0.0056268,,,,,
2021-04-23,208.8,209.57,207.23,209.3,200.94,280500,280500,0.5,0.23946,208.725,"April 23, 21",0.0023946,,,,,
2021-04-22,208.38,209.87,207.32,208.22,199.9,327300,327300,-0.16,-0.0767828,208.4475,"April 22, 21",-0.000767828,,,,,
2021-04-21,206.88,208.99,206.39,208.51,200.18,267400,267400,1.63,0.7879,207.6925,"April 21, 21",0.007879,,,,,
2021-04-20,206.05,207.38,204.89,205.7,197.48,349539,349539,-0.35,-0.16986,206.005,"April 20, 21",-0.0016986,,,,,
2021-04-19,206.63,207,204.6,205.66,197.44,398517,398517,-0.97,-0.46944,205.9725,"April 19, 21",-0.0046944,,,,,
2021-04-16,205.63,207.82,204.48,207.51,199.22,475400,475400,1.88,0.91426,206.36,"April 16, 21",0.0091426,,,,,
2021-04-15,207.45,208.28,203.75,204.2,196.04,690300,690300,-3.25,-1.57,205.92,"April 15, 21",-0.0157,,,,,
2021-04-14,205.08,208.93,205.08,207.68,199.38,933450,933450,2.6,1.27,206.6925,"April 14, 21",0.0127,,,,,
2021-04-13,202,206.09,201.17,205.45,197.24,657800,657800,3.45,1.71,203.6775,"April 13, 21",0.0171,,,,,
2021-04-12,198.47,201.84,198.47,201.74,193.68,453122,453122,3.27,1.65,200.13,"April 12, 21",0.0165,,,,,
2021-04-09,198.09,199.17,197.44,199.16,191.2,392925,392925,1.07,0.54016,198.465,"April 09, 21",0.0054016,,,,,
2021-04-08,198.61,198.81,196.57,197.24,189.36,579200,579200,-1.37,-0.68979,197.8075,"April 08, 21",-0.0068979,,,,,
2021-04-07,196.99,198.7,195.79,197.12,189.25,637200,637200,0.13,0.0659932,197.15,"April 07, 21",0.000659932,,,,,
2021-04-06,195.33,197.29,194.89,196.29,188.45,678000,678000,0.96,0.49148,195.95,"April 06, 21",0.0049148,,,,,
2021-04-05,196.15,196.52,194.09,195.11,187.32,470328,470328,-1.04,-0.53021,195.4675,"April 05, 21",-0.0053021,,,,,
2021-04-01,194.14,194.98,192.47,194.44,186.67,485717,485717,0.3,0.15453,194.0075,"April 01, 21",0.0015453,,,,,
2021-03-31,191.34,195.87,190.41,194.02,186.27,827100,827100,2.68,1.4,192.91,"March 31, 21",0.014,,,,,
2021-03-30,190.03,191.19,187.19,189.31,181.75,495400,495400,-0.72,-0.37889,189.43,"March 30, 21",-0.0037889,,,,,
2021-03-29,190,192.42,189.59,191.05,183.42,597835,597835,1.05,0.55263,190.765,"March 29, 21",0.0055263,,,,,
2021-03-26,186.64,191.04,185.61,190.93,183.3,418726,418726,4.29,2.3,188.555,"March 26, 21",0.023,,,,,
2021-03-25,191.99,191.99,186.09,187.53,180.04,661549,661549,-4.46,-2.32,189.4,"March 25, 21",-0.0232,,,,,
2021-03-24,193.51,195.46,191.39,192.18,184.5,860703,860703,-1.33,-0.6873,193.135,"March 24, 21",-0.006873,,,,,
2021-03-23,191.07,192.23,188.93,190.74,183.12,574200,574200,-0.33,-0.17271,190.7425,"March 23, 21",-0.0017271,,,,,
2021-03-22,185.17,189.84,184.73,189.79,182.21,451000,451000,4.62,2.5,187.3825,"March 22, 21",0.025,,,,,
2021-03-19,185.62,186.41,184.61,185.6,178.19,1036700,1036700,-0.02,-0.0107747,185.56,"March 19, 21",-0.000107747,,,,,
2021-03-18,190.01,191.1,184.85,185.09,177.7,627300,627300,-4.92,-2.59,187.7625,"March 18, 21",-0.0259,,,,,
2021-03-17,191.26,192.1,189.61,191.47,183.82,584800,584800,0.21,0.1098,191.11,"March 17, 21",0.001098,,,,,
2021-03-16,192.04,193.48,190.61,191.99,184.32,744135,744135,-0.05,-0.02603624,192.03,"March 16, 21",-0.0002603624,,,,,
2021-03-15,185.48,187.62,185.48,187.09,179.62,898800,898800,1.61,0.86802,186.4175,"March 15, 21",0.0086802,,,,,
2021-03-12,185.74,186.54,184.48,185.12,177.72,505867,505867,-0.62,-0.3338,185.47,"March 12, 21",-0.003338,,,,,
2021-03-11,187.53,188.3,186.25,186.71,179.25,598902,598902,-0.82,-0.43726,187.1975,"March 11, 21",-0.0043726,,,,,
2021-03-10,184.85,186.77,183.69,185.39,177.98,737610,737610,0.54,0.29213,185.175,"March 10, 21",0.0029213,,,,,
2021-03-09,181.25,185.24,180.72,182.26,174.98,1222021,1222021,1.01,0.55724,182.3675,"March 09, 21",0.0055724,,,,,
2021-03-08,185.05,186.1,179.37,179.46,172.29,895261,895261,-5.59,-3.02,182.495,"March 08, 21",-0.0302,,,,,
2021-03-05,185.78,185.78,181.27,185.05,177.66,966200,966200,-0.73,-0.39294,184.47,"March 05, 21",-0.0039294,,,,,
2021-03-04,189.52,190.16,181.28,183.05,175.74,985800,985800,-6.47,-3.41,186.0025,"March 04, 21",-0.0341,,,,,
2021-03-03,191.8,191.8,188.47,190.21,182.61,386226,386226,-1.59,-0.82899,190.57,"March 03, 21",-0.0082899,,,,,
2021-03-02,195.82,196.38,192.35,193.21,185.49,498832,498832,-2.61,-1.33,194.44,"March 02, 21",-0.0133,,,,,
2021-03-01,194.34,196.9,194.34,195.62,187.8,464087,464087,1.28,0.65864,195.3,"March 01, 21",0.0065864,,,,,
2021-02-26,195.23,195.47,190.74,192.78,185.08,722203,722203,-2.45,-1.25,193.555,"February 26, 21",-0.0125,,,,,
2021-02-25,199.67,200.82,193.91,194.98,187.19,609722,609722,-4.69,-2.35,197.345,"February 25, 21",-0.0235,,,,,
2021-02-24,199.56,202.97,199.01,200.97,192.94,433545,433545,1.41,0.70655,200.6275,"February 24, 21",0.0070655,,,,,
2021-02-23,200.25,201.7,198.54,200.09,192.1,799200,799200,-0.16,-0.07990012,200.145,"February 23, 21",-0.0007990012,,,,,
2021-02-22,200.06,201.12,198.44,200.02,192.03,783362,783362,-0.04,-0.019994,199.91,"February 22, 21",-0.00019994,,,,,
2021-02-19,200.07,203.22,200.07,201.18,193.14,921623,921623,1.11,0.55481,201.135,"February 19, 21",0.0055481,,,,,
2021-02-18,197.68,201.45,196.21,199.88,191.89,613200,613200,2.2,1.11,198.805,"February 18, 21",0.0111,,,,,
2021-02-17,193.27,201.59,191.1,199.73,191.75,755951,755951,6.46,3.34,196.4225,"February 17, 21",0.0334,,,,,
2021-02-16,200.46,200.46,193.02,194.1,186.35,879738,879738,-6.36,-3.17,197.01,"February 16, 21",-0.0317,,,,,
2021-02-12,199.86,200.95,198.74,200.55,192.54,1223811,1223811,0.69,0.34524,200.025,"February 12, 21",0.0034524,,,,,
2021-02-11,201.64,202.2,199.52,200.53,192.52,840545,840545,-1.11,-0.55049,200.9725,"February 11, 21",-0.0055049,,,,,
2021-02-10,201.37,201.55,199.11,200.4,192.39,943243,943243,-0.97,-0.4817,200.6075,"February 10, 21",-0.004817,2021-03-18,2021-01-28,2021-02-11,0.39,0.39
2021-02-09,201.61,203.47,199.59,199.86,191.5,1226044,1226044,-1.75,-0.86801,201.1325,"February 09, 21",-0.0086801,,,,,
2021-02-08,202.61,204.03,200.8,201.55,193.12,747000,747000,-1.06,-0.52317,202.2475,"February 08, 21",-0.0052317,,,,,
2021-02-05,204.89,207.08,200.76,202.17,193.71,824800,824800,-2.72,-1.33,203.725,"February 05, 21",-0.0133,,,,,
2021-02-04,203.15,206.22,201.83,204.06,195.52,760000,760000,0.91,0.44794,203.815,"February 04, 21",0.0044794,,,,,
2021-02-03,204.42,206.24,203,203.21,194.71,969000,969000,-1.21,-0.59192,204.2175,"February 03, 21",-0.0059192,,,,,
2021-02-02,204.29,208.88,203.93,206.67,198.02,1050748,1050748,2.38,1.17,205.9425,"February 02, 21",0.0117,,,,,
2021-02-01,203.76,203.93,198.82,202.67,194.19,850036,850036,-1.09,-0.53494,202.295,"February 01, 21",-0.0053494,,,,,
2021-01-29,212.7,212.7,198.9,201.57,193.14,1150023,1150023,-11.13,-5.23,206.4675,"January 29, 21",-0.0523,,,,,
2021-01-28,215.72,219.98,214.28,215.93,206.9,500949,500949,0.21,0.09734841,216.4775,"January 28, 21",0.0009734841,,,,,
2021-01-27,219.13,220.75,213.02,214.06,205.11,526626,526626,-5.07,-2.31,216.74,"January 27, 21",-0.0231,,,,,
2021-01-26,221.46,224.43,219.25,222.28,212.98,456618,456618,0.82,0.37027,221.855,"January 26, 21",0.0037027,,,,,
2021-01-25,215.93,224,215.74,221.68,212.41,491777,491777,5.75,2.66,219.3375,"January 25, 21",0.0266,,,,,
2021-01-22,217.42,217.47,214.61,215.52,206.5,298089,298089,-1.9,-0.87388,216.255,"January 22, 21",-0.0087388,,,,,
2021-01-21,218.29,218.56,214.07,217.07,207.99,404205,404205,-1.22,-0.55889,216.9975,"January 21, 21",-0.0055889,,,,,
2021-01-20,215.84,218.86,213.76,217.96,208.84,445300,445300,2.12,0.98221,216.605,"January 20, 21",0.0098221,,,,,
2021-01-19,213.65,216.67,212.57,214.9,205.91,397306,397306,1.25,0.58507,214.4475,"January 19, 21",0.0058507,,,,,
2021-01-15,212.86,213.92,210.24,211.62,202.77,388805,388805,-1.24,-0.58254,212.16,"January 15, 21",-0.0058254,,,,,
2021-01-14,217.1,217.86,213.03,213.28,204.36,420714,420714,-3.82,-1.76,215.3175,"January 14, 21",-0.0176,,,,,
2021-01-13,216.72,217.5,215.14,216.48,207.42,435928,435928,-0.24,-0.11074,216.46,"January 13, 21",-0.0011074,,,,,
