date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,recordDate,declarationDate,adjDividend
2023-07-31,109.51,110.57,109.01,110.25,107.56,1780352,1780352,0.74,0.67574,109.835,"July 31, 23",0.0067574,,,,,
2023-07-28,109.64,110.58,108.48,108.89,106.23,1319458,1319458,-0.75,-0.68406,109.3975,"July 28, 23",-0.0068406,,,,,
2023-07-27,111.85,112.43,107.81,107.92,105.29,1690540,1690540,-3.93,-3.51,110.0025,"July 27, 23",-0.0351,,,,,
2023-07-26,110.99,111.96,109.07,111.33,108.61,2318878,2318878,0.34,0.30633,110.8375,"July 26, 23",0.0030633,,,,,
2023-07-25,112.78,113.34,111.46,111.56,108.84,1474737,1474737,-1.22,-1.08,112.285,"July 25, 23",-0.0108,,,,,
2023-07-24,110.41,112.52,110.3,112.5,109.76,2014600,2014600,2.09,1.89,111.4325,"July 24, 23",0.0189,,,,,
2023-07-21,112.34,112.34,109.78,110.49,107.79,5354525,5354525,-1.85,-1.65,111.2375,"July 21, 23",-0.0165,,,,,
2023-07-20,113.06,113.23,111.47,112.08,109.35,1967800,1967800,-0.98,-0.8668,112.46,"July 20, 23",-0.008668,,,,,
2023-07-19,113.92,114.69,112.54,112.87,110.12,1674545,1674545,-1.05,-0.9217,113.505,"July 19, 23",-0.009217,,,,,
2023-07-18,112.05,113.93,112,113.66,110.89,1075900,1075900,1.61,1.44,112.91,"July 18, 23",0.0144,,,,,
2023-07-17,111.59,112.6,111.4,112.3,109.56,1706800,1706800,0.71,0.63626,111.9725,"July 17, 23",0.0063626,,,,,
2023-07-14,112.5,112.63,111.21,111.96,109.23,1355100,1355100,-0.54,-0.48,112.075,"July 14, 23",-0.0048,,,,,
2023-07-13,110.18,112.61,109.38,112.33,109.59,1622323,1622323,2.15,1.95,111.125,"July 13, 23",0.0195,,,,,
2023-07-12,109.71,109.94,108.15,108.88,106.22,1434000,1434000,-0.83,-0.75654,109.17,"July 12, 23",-0.0075654,,,,,
2023-07-11,106.6,108.39,106.16,108.33,105.69,1691318,1691318,1.73,1.62,107.37,"July 11, 23",0.0162,,,,,
2023-07-10,106.06,106.96,105.66,106.24,103.65,1803822,1803822,0.18,0.16972,106.23,"July 10, 23",0.0016972,,,,,
2023-07-07,105.36,107.08,104.81,105.85,103.27,2432126,2432126,0.49,0.46507,105.775,"July 07, 23",0.0046507,,,,,
2023-07-06,103.53,105.43,102.25,105.26,102.69,3737161,3737161,1.73,1.67,104.1175,"July 06, 23",0.0167,,,,,
2023-07-05,100.49,105.1,99.82,104.76,102.2,2917721,2917721,4.27,4.25,102.5425,"July 05, 23",0.0425,,,,,
2023-07-03,100.79,102.49,99.79,102.16,99.67,1318442,1318442,1.37,1.36,101.3075,"July 03, 23",0.0136,,,,,
2023-06-30,98.16,99.48,97.73,98.52,96.12,1477515,1477515,0.36,0.36675,98.4725,"June 30, 23",0.0036675,,,,,
2023-06-29,97.85,98.46,96.87,96.97,94.6,1457415,1457415,-0.88,-0.89934,97.5375,"June 29, 23",-0.0089934,,,,,
2023-06-28,95.98,97.06,95.12,97.04,94.67,2313015,2313015,1.06,1.1,96.3,"June 28, 23",0.011,,,,,
2023-06-27,97.1,97.86,95.72,95.9,93.56,2306502,2306502,-1.2,-1.24,96.645,"June 27, 23",-0.0124,,,,,
2023-06-26,98.12,99.37,96.34,96.52,94.16,2098500,2098500,-1.6,-1.63,97.5875,"June 26, 23",-0.0163,,,,,
2023-06-23,98.8,99.48,98.12,98.84,96.43,1627300,1627300,0.04,0.04048583,98.81,"June 23, 23",0.0004048583,,,,,
2023-06-22,99.11,99.65,98.06,99.62,97.19,922048,922048,0.51,0.51458,99.11,"June 22, 23",0.0051458,,,,,
2023-06-21,100.54,100.56,98.83,99.66,97.23,2804514,2804514,-0.88,-0.87527,99.8975,"June 21, 23",-0.0087527,,,,,
2023-06-20,99.23,102.01,99.06,101.04,98.57,2657542,2657542,1.81,1.82,100.335,"June 20, 23",0.0182,,,,,
2023-06-16,102.5,102.5,100.06,100.68,98.22,3752808,3752808,-1.82,-1.78,101.435,"June 16, 23",-0.0178,,,,,
2023-06-15,100.41,102.65,100.13,101.95,99.46,2700800,2700800,1.54,1.53,101.285,"June 15, 23",0.0153,,,,,
2023-06-14,101.14,102.82,100.76,101.16,98.69,6395726,6395726,0.02,0.01977457,101.47,"June 14, 23",0.0001977457,0.25,2023-06-30,2023-06-15,2023-05-01,0.25
2023-06-13,100.31,101.75,99.56,100.61,97.91,2398400,2398400,0.3,0.29907,100.5575,"June 13, 23",0.0029907,,,,,
2023-06-12,99.89,101.65,99.55,100.7,98,1980448,1980448,0.81,0.81089,100.4475,"June 12, 23",0.0081089,,,,,
2023-06-09,101.41,101.74,99.87,100.09,97.4,1864710,1864710,-1.32,-1.3,100.7775,"June 09, 23",-0.013,,,,,
2023-06-08,101.55,102.13,100.13,100.87,98.16,4183100,4183100,-0.68,-0.66962,101.17,"June 08, 23",-0.0066962,,,,,
2023-06-07,101.14,102.49,100.92,101.91,99.17,4473616,4473616,0.77,0.76132,101.615,"June 07, 23",0.0076132,,,,,
2023-06-06,97.76,101.48,97.52,100.82,98.11,1839046,1839046,3.06,3.13,99.395,"June 06, 23",0.0313,,,,,
2023-06-05,100.49,100.64,97.09,98.1,95.47,3193539,3193539,-2.39,-2.38,99.08,"June 05, 23",-0.0238,,,,,
2023-06-02,100.24,101.22,98.71,100.39,97.7,3421436,3421436,0.15,0.14964,100.14,"June 02, 23",0.0014964,,,,,
2023-06-01,98.21,99.55,97.39,98.84,96.19,2073500,2073500,0.63,0.64148,98.4975,"June 01, 23",0.0064148,,,,,
2023-05-31,98.74,98.74,95.78,97.69,95.07,5881081,5881081,-1.05,-1.06,97.7375,"May 31, 23",-0.0106,,,,,
2023-05-30,99.95,100.35,96.74,99.13,96.47,2430073,2430073,-0.82,-0.82041,99.0425,"May 30, 23",-0.0082041,,,,,
2023-05-26,100,100.58,99.19,99.97,97.29,1781990,1781990,-0.03,-0.03,99.935,"May 26, 23",-0.0003,,,,,
2023-05-25,98.51,99.84,97.55,99.51,96.84,2495100,2495100,1,1.02,98.8525,"May 25, 23",0.0102,,,,,
2023-05-24,100.77,101.01,98.78,98.99,96.33,1649868,1649868,-1.78,-1.77,99.8875,"May 24, 23",-0.0177,,,,,
2023-05-23,103.14,104.63,101.69,101.8,99.07,1806800,1806800,-1.34,-1.3,102.815,"May 23, 23",-0.013,,,,,
2023-05-22,101.94,104.55,101.07,103.66,100.88,3505800,3505800,1.72,1.69,102.805,"May 22, 23",0.0169,,,,,
2023-05-19,104.54,104.6,101.89,101.96,99.22,1471800,1471800,-2.58,-2.47,103.2475,"May 19, 23",-0.0247,,,,,
2023-05-18,103.48,104.34,102.47,104.07,101.28,1248900,1248900,0.59,0.57016,103.59,"May 18, 23",0.0057016,,,,,
2023-05-17,100.75,104.53,100.72,103.78,100.99,2080616,2080616,3.03,3.01,102.445,"May 17, 23",0.0301,,,,,
2023-05-16,102.49,102.66,100.28,100.51,97.81,1573400,1573400,-1.98,-1.93,101.485,"May 16, 23",-0.0193,,,,,
2023-05-15,102.56,103.65,102.4,103.05,100.28,1964000,1964000,0.49,0.47777,102.915,"May 15, 23",0.0047777,,,,,
2023-05-12,103.99,104,101.96,102.6,99.85,1049313,1049313,-1.39,-1.34,103.1375,"May 12, 23",-0.0134,,,,,
2023-05-11,102.95,103.88,101.38,103.53,100.75,1760200,1760200,0.58,0.56338,102.935,"May 11, 23",0.0056338,,,,,
2023-05-10,107.58,107.78,103.03,103.76,100.98,1432300,1432300,-3.82,-3.55,105.5375,"May 10, 23",-0.0355,,,,,
2023-05-09,103.58,107.2,103.58,106.72,103.86,1696600,1696600,3.14,3.03,105.27,"May 09, 23",0.0303,,,,,
2023-05-08,105.27,105.64,104.06,104.68,101.87,1065426,1065426,-0.59,-0.56046,104.9125,"May 08, 23",-0.0056046,,,,,
2023-05-05,103,104.87,102.82,104.78,101.97,1670039,1670039,1.78,1.73,103.8675,"May 05, 23",0.0173,,,,,
2023-05-04,103.13,103.68,100.81,101.48,98.76,2697638,2697638,-1.65,-1.6,102.275,"May 04, 23",-0.016,,,,,
2023-05-03,101.01,106.47,101.01,103.8,101.01,3625699,3625699,2.79,2.76,103.0725,"May 03, 23",0.0276,,,,,
2023-05-02,103,104,97.35,100.72,98.02,4577430,4577430,-2.28,-2.21,101.2675,"May 02, 23",-0.0221,,,,,
2023-05-01,108.48,109.44,102.56,103,100.24,6050700,6050700,-5.48,-5.05,105.87,"May 01, 23",-0.0505,,,,,
2023-04-28,109.94,113.1,109.24,112.71,109.68,3257901,3257901,2.77,2.52,111.2475,"April 28, 23",0.0252,,,,,
2023-04-27,106.22,109.77,105.99,109.65,106.71,2950000,2950000,3.43,3.23,107.9075,"April 27, 23",0.0323,,,,,
2023-04-26,104.94,107.06,104.23,104.59,101.78,1473636,1473636,-0.35,-0.33352,105.205,"April 26, 23",-0.0033352,,,,,
2023-04-25,107.26,107.98,105.64,105.72,102.88,1528200,1528200,-1.54,-1.44,106.65,"April 25, 23",-0.0144,,,,,
2023-04-24,109.09,109.19,107.54,108.24,105.33,1504049,1504049,-0.85,-0.77917,108.515,"April 24, 23",-0.0077917,,,,,
2023-04-21,109.45,109.96,108.67,108.89,105.97,998817,998817,-0.56,-0.51165,109.2425,"April 21, 23",-0.0051165,,,,,
2023-04-20,109.34,109.71,108.33,109.1,106.17,1299824,1299824,-0.24,-0.2195,109.12,"April 20, 23",-0.002195,,,,,
2023-04-19,110.46,110.61,108.55,109.99,107.04,1302300,1302300,-0.47,-0.42549,109.9025,"April 19, 23",-0.0042549,,,,,
2023-04-18,108.86,109.72,107.8,109.09,106.16,2559414,2559414,0.23,0.21128,108.8675,"April 18, 23",0.0021128,,,,,
2023-04-17,107.47,109.81,107.17,109.75,106.8,1591248,1591248,2.28,2.12,108.55,"April 17, 23",0.0212,,,,,
2023-04-14,107.37,108.49,106.87,107.56,104.67,1172100,1172100,0.19,0.17696,107.5725,"April 14, 23",0.0017696,,,,,
2023-04-13,105.21,107.81,105.2,106.96,104.09,1485200,1485200,1.75,1.66,106.295,"April 13, 23",0.0166,,,,,
2023-04-12,108.19,108.53,104.99,105.21,102.39,1719451,1719451,-2.98,-2.75,106.73,"April 12, 23",-0.0275,,,,,
2023-04-11,105.4,106.76,104.75,105.86,103.02,1849432,1849432,0.46,0.43643,105.6925,"April 11, 23",0.0043643,,,,,
2023-04-10,104.36,105.24,103.06,104.8,101.99,1438800,1438800,0.44,0.42162,104.365,"April 10, 23",0.0042162,,,,,
2023-04-06,103.52,105.41,103.06,105.1,102.28,1567400,1567400,1.58,1.53,104.2725,"April 06, 23",0.0153,,,,,
2023-04-05,102.4,104.56,102.23,103.93,101.14,1753615,1753615,1.53,1.49,103.28,"April 05, 23",0.0149,,,,,
2023-04-04,105.98,106.09,103.03,103.31,100.54,1914641,1914641,-2.67,-2.52,104.6025,"April 04, 23",-0.0252,,,,,
2023-04-03,105.09,105.62,104.48,105.25,102.43,1454677,1454677,0.16,0.15225,105.11,"April 03, 23",0.0015225,,,,,
2023-03-31,103.49,105.47,103.49,105.24,102.42,2111292,2111292,1.75,1.69,104.4225,"March 31, 23",0.0169,,,,,
2023-03-30,104.98,105.82,103.05,103.19,100.42,2091100,2091100,-1.78,-1.71,104.26,"March 30, 23",-0.0171,,,,,
2023-03-29,101.4,103.55,100.88,103.33,100.56,2137500,2137500,1.93,1.9,102.29,"March 29, 23",0.019,,,,,
2023-03-28,98.77,99.88,98.29,99.58,96.91,1480447,1480447,0.81,0.82009,99.13,"March 28, 23",0.0082009,,,,,
2023-03-27,100.29,101.72,98.69,99.15,96.49,2170941,2170941,-1.14,-1.14,99.9625,"March 27, 23",-0.0114,,,,,
2023-03-24,97,98.63,95.78,98.43,95.79,1597500,1597500,1.43,1.47,97.46,"March 24, 23",0.0147,,,,,
2023-03-23,98.95,100.92,97.2,98.44,95.8,1629605,1629605,-0.51,-0.51541,98.8775,"March 23, 23",-0.0051541,,,,,
2023-03-22,102.03,102.66,98.89,98.92,96.26,1534252,1534252,-3.11,-3.05,100.625,"March 22, 23",-0.0305,,,,,
2023-03-21,102.13,103.42,100.8,102.45,99.7,2477100,2477100,0.32,0.31333,102.2,"March 21, 23",0.0031333,,,,,
2023-03-20,99.19,100.99,98.73,99.83,97.15,2362700,2362700,0.64,0.64523,99.685,"March 20, 23",0.0064523,,,,,
2023-03-17,100.89,100.89,97.95,98.55,95.9,5308512,5308512,-2.34,-2.32,99.57,"March 17, 23",-0.0232,,,,,
2023-03-16,98.37,101.18,96.57,100.92,98.21,3091422,3091422,2.55,2.59,99.26,"March 16, 23",0.0259,0.25,2023-03-31,2023-03-17,2023-02-10,0.25
2023-03-15,97.26,99.53,95.65,99.48,96.57,3633722,3633722,2.22,2.28,97.98,"March 15, 23",0.0228,,,,,
2023-03-14,99.4,101.74,99.17,101.2,98.24,2935022,2935022,1.8,1.81,100.3775,"March 14, 23",0.0181,,,,,
2023-03-13,98.24,98.74,94.05,95.98,93.17,3423300,3423300,-2.26,-2.3,96.7525,"March 13, 23",-0.023,,,,,
2023-03-10,104.29,104.7,99.6,100,97.08,2390000,2390000,-4.29,-4.11,102.1475,"March 10, 23",-0.0411,,,,,
2023-03-09,109.44,109.44,105,105.21,102.13,1300000,1300000,-4.23,-3.87,107.2725,"March 09, 23",-0.0387,,,,,
2023-03-08,108.71,109.57,107.77,108.91,105.72,1551303,1551303,0.2,0.18398,108.74,"March 08, 23",0.0018398,,,,,
2023-03-07,112.31,112.79,108.82,108.82,105.64,1689505,1689505,-3.49,-3.11,110.685,"March 07, 23",-0.0311,,,,,
2023-03-06,112.96,114.44,112.53,112.61,109.32,935400,935400,-0.35,-0.30984,113.135,"March 06, 23",-0.0030984,,,,,
2023-03-03,111.39,112.97,111.02,112.8,109.5,996500,996500,1.41,1.27,112.045,"March 03, 23",0.0127,,,,,
2023-03-02,111.27,111.79,110,110.72,107.48,1372200,1372200,-0.55,-0.49429,110.945,"March 02, 23",-0.0049429,,,,,
2023-03-01,111.58,112.16,109.95,111.68,108.41,1337412,1337412,0.1,0.0896218,111.3425,"March 01, 23",0.000896218,,,,,
2023-02-28,113.49,113.91,112.09,112.2,108.92,1513000,1513000,-1.29,-1.14,112.9225,"February 28, 23",-0.0114,,,,,
2023-02-27,113.34,114.26,112.41,113.54,110.22,1690800,1690800,0.2,0.17646,113.3875,"February 27, 23",0.0017646,,,,,
2023-02-24,111.72,112.41,110.95,112.21,108.93,1546700,1546700,0.49,0.4386,111.8225,"February 24, 23",0.004386,,,,,
2023-02-23,114.86,115.43,112.65,113.75,110.42,1322800,1322800,-1.11,-0.96639,114.1725,"February 23, 23",-0.0096639,,,,,
2023-02-22,113.43,114.38,113.09,113.94,110.61,1036146,1036146,0.51,0.44962,113.71,"February 22, 23",0.0044962,,,,,
2023-02-21,114.93,115.2,112.9,113.12,109.81,1414814,1414814,-1.81,-1.57,114.0375,"February 21, 23",-0.0157,,,,,
2023-02-17,116.56,116.99,114.76,116.31,112.91,1453820,1453820,-0.25,-0.21448,116.155,"February 17, 23",-0.0021448,,,,,
2023-02-16,115.95,118.45,115.52,117.35,113.92,1475340,1475340,1.4,1.21,116.8175,"February 16, 23",0.0121,,,,,
2023-02-15,114.77,118.9,114.77,117.96,114.51,2331395,2331395,3.19,2.78,116.6,"February 15, 23",0.0278,,,,,
2023-02-14,114.05,118.19,113.19,116.18,112.78,2504700,2504700,2.13,1.87,115.4025,"February 14, 23",0.0187,,,,,
2023-02-13,116.86,117,113.59,114.78,111.42,3670634,3670634,-2.08,-1.78,115.5575,"February 13, 23",-0.0178,,,,,
2023-02-10,113.71,118.77,113.01,117.88,114.43,3204300,3204300,4.17,3.67,115.8425,"February 10, 23",0.0367,,,,,
2023-02-09,113.31,114.95,111.57,111.64,108.37,2199300,2199300,-1.67,-1.47,112.8675,"February 09, 23",-0.0147,,,,,
2023-02-08,113.62,114.11,111.22,111.63,108.36,1078636,1078636,-1.99,-1.75,112.645,"February 08, 23",-0.0175,,,,,
2023-02-07,110.82,114.64,110.65,114.27,110.93,1601805,1601805,3.45,3.11,112.595,"February 07, 23",0.0311,,,,,
2023-02-06,111.64,112.79,110.87,111.17,107.92,1397600,1397600,-0.47,-0.421,111.6175,"February 06, 23",-0.00421,,,,,
2023-02-03,113.61,114.47,112.28,113.06,109.75,1525869,1525869,-0.55,-0.48411,113.355,"February 03, 23",-0.0048411,,,,,
2023-02-02,117.15,119.12,115.73,116.15,112.75,1686755,1686755,-1,-0.85361,117.0375,"February 02, 23",-0.0085361,,,,,
2023-02-01,112.64,116.25,112.08,115.48,112.1,1366081,1366081,2.84,2.52,114.1125,"February 01, 23",0.0252,,,,,
2023-01-31,110.12,112.82,109.96,112.72,109.42,1259134,1259134,2.6,2.36,111.405,"January 31, 23",0.0236,,,,,
2023-01-30,111.49,111.94,110.11,110.29,107.06,1315841,1315841,-1.2,-1.08,110.9575,"January 30, 23",-0.0108,,,,,
2023-01-27,112.32,113.34,111.53,112.71,109.41,1267213,1267213,0.39,0.34722,112.475,"January 27, 23",0.0034722,,,,,
2023-01-26,112.8,113.17,111.02,112.52,109.23,1207536,1207536,-0.28,-0.24823,112.3775,"January 26, 23",-0.0024823,,,,,
2023-01-25,110.35,111.92,108.8,111.68,108.41,1229526,1229526,1.33,1.21,110.6875,"January 25, 23",0.0121,,,,,
2023-01-24,113.45,114.73,111.98,112.29,109.01,1021007,1021007,-1.16,-1.02,113.1125,"January 24, 23",-0.0102,,,,,
2023-01-23,112.18,114.21,111.16,113.43,110.11,1438800,1438800,1.25,1.11,112.745,"January 23, 23",0.0111,,,,,
2023-01-20,109.22,112.12,108.45,111.94,108.67,1303500,1303500,2.72,2.49,110.4325,"January 20, 23",0.0249,,,,,
2023-01-19,107.54,109.36,107.08,108.64,105.46,1383004,1383004,1.1,1.02,108.155,"January 19, 23",0.0102,,,,,
2023-01-18,112.56,113.44,109.18,109.21,106.02,1959600,1959600,-3.35,-2.98,111.0975,"January 18, 23",-0.0298,,,,,
2023-01-17,110.76,111.96,108.7,111.46,108.2,2491406,2491406,0.7,0.632,110.72,"January 17, 23",0.00632,,,,,
2023-01-13,107.25,108.42,106.33,107.66,104.51,1356533,1356533,0.41,0.38228,107.415,"January 13, 23",0.0038228,,,,,
2023-01-12,105.93,108.4,105.78,108.35,105.18,1541000,1541000,2.42,2.28,107.115,"January 12, 23",0.0228,,,,,
2023-01-11,105.85,106.3,104.64,105.6,102.51,1140849,1140849,-0.25,-0.23618,105.5975,"January 11, 23",-0.0023618,,,,,
2023-01-10,106.42,106.96,104.69,105.31,102.23,1115234,1115234,-1.11,-1.04,105.845,"January 10, 23",-0.0104,,,,,
2023-01-09,105.21,107.61,104.97,106.46,103.35,1448307,1448307,1.25,1.19,106.0625,"January 09, 23",0.0119,,,,,
2023-01-06,103.47,106,102.97,105.17,102.09,2002238,2002238,1.7,1.64,104.4025,"January 06, 23",0.0164,,,,,
2023-01-05,102.53,102.94,101,101.98,99,1193700,1193700,-0.55,-0.53643,102.1125,"January 05, 23",-0.0053643,,,,,
2023-01-04,101.38,103.98,101,103.48,100.45,1735100,1735100,2.1,2.07,102.46,"January 04, 23",0.0207,,,,,
2023-01-03,100.71,102.03,99.03,100.2,97.27,1845900,1845900,-0.51,-0.5064,100.4925,"January 03, 23",-0.005064,,,,,
2022-12-30,98.08,99.35,97.72,99.32,96.41,1374800,1374800,1.24,1.26,98.6175,"December 30, 22",0.0126,,,,,
2022-12-29,97.14,99.84,96.72,99.2,96.3,1352500,1352500,2.06,2.12,98.225,"December 29, 22",0.0212,,,,,
2022-12-28,97.87,98.75,96.06,96.37,93.55,1158548,1158548,-1.5,-1.53,97.2625,"December 28, 22",-0.0153,,,,,
2022-12-27,96.5,98.01,96.35,97.68,94.82,1569625,1569625,1.18,1.22,97.135,"December 27, 22",0.0122,,,,,
2022-12-23,94.26,97.03,94.06,96.72,93.89,1454388,1454388,2.46,2.61,95.5175,"December 23, 22",0.0261,,,,,
2022-12-22,94.65,95.16,92.53,94.55,91.78,1588434,1588434,-0.1,-0.10565,94.2225,"December 22, 22",-0.0010565,,,,,
2022-12-21,94.78,96.4,94.46,95.79,92.99,1805522,1805522,1.01,1.07,95.3575,"December 21, 22",0.0107,,,,,
2022-12-20,92.35,94.27,92.32,94,91.25,3029940,3029940,1.65,1.79,93.235,"December 20, 22",0.0179,,,,,
2022-12-19,94.27,94.53,92.27,93.13,90.41,3001034,3001034,-1.14,-1.21,93.55,"December 19, 22",-0.0121,,,,,
2022-12-16,94.1,95.48,92.75,94.78,92.01,5053300,5053300,0.68,0.72264,94.2775,"December 16, 22",0.0072264,,,,,
2022-12-15,96.86,97.51,94.47,94.93,92.15,2964941,2964941,-1.93,-1.99,95.9425,"December 15, 22",-0.0199,0.25,2022-12-30,2022-12-16,2022-10-31,0.25
2022-12-14,99.34,100.14,96.27,97.73,94.63,3761500,3761500,-1.61,-1.62,98.37,"December 14, 22",-0.0162,,,,,
2022-12-13,103.43,103.65,98.91,99.45,96.3,2469340,2469340,-3.98,-3.85,101.36,"December 13, 22",-0.0385,,,,,
2022-12-12,98.06,99.95,97.59,99.64,96.48,2446200,2446200,1.58,1.61,98.81,"December 12, 22",0.0161,,,,,
2022-12-09,97.84,98.96,97.35,97.82,94.72,2090432,2090432,-0.02,-0.02044154,97.9925,"December 09, 22",-0.0002044154,,,,,
2022-12-08,99.75,101.05,98.29,98.93,95.79,1680200,1680200,-0.82,-0.82206,99.505,"December 08, 22",-0.0082206,,,,,
2022-12-07,97.93,98.88,96.2,98.84,95.7,2677600,2677600,0.91,0.92924,97.9625,"December 07, 22",0.0092924,,,,,
2022-12-06,101.31,101.44,96.83,97.65,94.55,2299600,2299600,-3.66,-3.61,99.3075,"December 06, 22",-0.0361,,,,,
2022-12-05,101.82,102.83,100.81,101.43,98.21,2470400,2470400,-0.39,-0.38303,101.7225,"December 05, 22",-0.0038303,,,,,
2022-12-02,101.89,103.41,101.41,103.08,99.81,2402200,2402200,1.19,1.17,102.4475,"December 02, 22",0.0117,,,,,
2022-12-01,103.74,105.34,103.08,103.53,100.25,2057811,2057811,-0.21,-0.20243,103.9225,"December 01, 22",-0.0020243,,,,,
2022-11-30,99.19,104.53,98.68,103.78,100.49,3056259,3056259,4.59,4.63,101.545,"November 30, 22",0.0463,,,,,
2022-11-29,99.79,100.6,98.64,99.83,96.66,2907439,2907439,0.04,0.04008418,99.715,"November 29, 22",0.0004008418,,,,,
2022-11-28,100.32,101.56,99.45,99.77,96.61,1839835,1839835,-0.55,-0.54825,100.275,"November 28, 22",-0.0054825,,,,,
2022-11-25,100.29,102.42,100.23,101.7,98.47,967836,967836,1.41,1.41,101.16,"November 25, 22",0.0141,,,,,
2022-11-23,98.4,101.14,98.36,100.17,96.99,1362951,1362951,1.77,1.8,99.5175,"November 23, 22",0.018,,,,,
2022-11-22,96.53,99.56,95.65,99.18,96.03,2000555,2000555,2.65,2.75,97.73,"November 22, 22",0.0275,,,,,
2022-11-21,97.57,97.76,94.68,96.11,93.06,2176165,2176165,-1.46,-1.5,96.53,"November 21, 22",-0.015,,,,,
2022-11-18,100,101.88,97.06,98.01,94.9,2112927,2112927,-1.99,-1.99,99.2375,"November 18, 22",-0.0199,,,,,
2022-11-17,97.3,97.84,96.41,97.66,94.56,2631040,2631040,0.36,0.36999,97.3025,"November 17, 22",0.0036999,,,,,
2022-11-16,101.86,101.91,99.07,99.32,96.17,3262100,3262100,-2.54,-2.49,100.54,"November 16, 22",-0.0249,,,,,
2022-11-15,105.52,106.02,101.11,102.28,99.04,2406500,2406500,-3.24,-3.07,103.7325,"November 15, 22",-0.0307,,,,,
2022-11-14,102.08,104.74,102.08,103.23,99.96,2434800,2434800,1.15,1.13,103.0325,"November 14, 22",0.0113,,,,,
2022-11-11,102.63,105.23,102.06,104.38,101.07,3411100,3411100,1.75,1.71,103.575,"November 11, 22",0.0171,,,,,
2022-11-10,101.97,104.13,101.11,102.89,99.63,2657200,2657200,0.92,0.90223,102.525,"November 10, 22",0.0090223,,,,,
2022-11-09,99.03,99.05,96.24,96.83,93.76,2481900,2481900,-2.2,-2.22,97.7875,"November 09, 22",-0.0222,,,,,
2022-11-08,100.02,101.97,99.03,99.94,96.77,1939207,1939207,-0.08,-0.079984,100.24,"November 08, 22",-0.00079984,,,,,
2022-11-07,98.39,99.2,95.45,99.14,96,2922600,2922600,0.75,0.76227,98.045,"November 07, 22",0.0076227,,,,,
2022-11-04,95.5,97.88,94.04,97.45,94.36,4761039,4761039,1.95,2.04,96.2175,"November 04, 22",0.0204,,,,,
2022-11-03,104.17,104.3,93.99,94.34,91.35,7878703,7878703,-9.83,-9.44,99.2,"November 03, 22",-0.0944,,,,,
2022-11-02,113.25,113.7,107.5,107.58,104.17,3735843,3735843,-5.67,-5.01,110.5075,"November 02, 22",-0.0501,,,,,
2022-11-01,115.07,116.13,113.12,113.67,110.06,3145747,3145747,-1.4,-1.22,114.4975,"November 01, 22",-0.0122,,,,,
2022-10-31,124,124.16,113.64,114.26,110.64,5555281,5555281,-9.74,-7.85,119.015,"October 31, 22",-0.0785,,,,,
2022-10-28,122.41,125.59,121.88,125.31,121.34,2654341,2654341,2.9,2.37,123.7975,"October 28, 22",0.0237,,,,,
2022-10-27,120.65,121.9,119.15,121.87,118,2544330,2544330,1.22,1.01,120.8925,"October 27, 22",0.0101,,,,,
2022-10-26,119.29,123.9,119.09,120.61,116.78,2020504,2020504,1.32,1.11,120.7225,"October 26, 22",0.0111,,,,,
2022-10-25,115.97,118.52,115.89,118.18,114.43,1599110,1599110,2.21,1.91,117.14,"October 25, 22",0.0191,,,,,
2022-10-24,114.82,116.35,113.35,115.66,111.99,1397300,1397300,0.84,0.73158,115.045,"October 24, 22",0.0073158,,,,,
2022-10-21,112.46,114.6,110.83,114.25,110.63,1619900,1619900,1.79,1.59,113.035,"October 21, 22",0.0159,,,,,
2022-10-20,112.98,115.25,112.29,112.78,109.2,1653011,1653011,-0.2,-0.17702,113.325,"October 20, 22",-0.0017702,,,,,
2022-10-19,112,114.25,111.81,112.67,109.1,1431800,1431800,0.67,0.59821,112.6825,"October 19, 22",0.0059821,,,,,
2022-10-18,115,115.48,112.45,113.67,110.06,2032718,2032718,-1.33,-1.16,114.15,"October 18, 22",-0.0116,,,,,
2022-10-17,112.73,114.04,112.44,112.89,109.31,1636200,1636200,0.16,0.14193,113.025,"October 17, 22",0.0014193,,,,,
2022-10-14,111.77,113.59,109.8,110.06,106.57,1960447,1960447,-1.71,-1.53,111.305,"October 14, 22",-0.0153,,,,,
2022-10-13,104.58,110.57,104.23,109.99,106.5,1622303,1622303,5.41,5.17,107.3425,"October 13, 22",0.0517,,,,,
2022-10-12,107.74,108.31,106.37,107.18,103.78,1639922,1639922,-0.56,-0.51977,107.4,"October 12, 22",-0.0051977,,,,,
2022-10-11,109.24,109.36,105.93,107.81,104.39,1632300,1632300,-1.43,-1.31,108.085,"October 11, 22",-0.0131,,,,,
2022-10-10,112.19,112.4,108.44,109.75,106.27,1376500,1376500,-2.44,-2.17,110.695,"October 10, 22",-0.0217,,,,,
2022-10-07,111.77,112.42,110.38,112.24,108.68,1748133,1748133,0.47,0.42051,111.7025,"October 07, 22",0.0042051,,,,,
2022-10-06,116.77,116.88,113.2,113.3,109.71,3149800,3149800,-3.47,-2.97,115.0375,"October 06, 22",-0.0297,,,,,
2022-10-05,114.18,117.79,114.13,117.21,113.49,1191459,1191459,3.03,2.65,115.8275,"October 05, 22",0.0265,,,,,
