date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,adjDividend,paymentDate,recordDate
2023-02-10,76.64,78.61,76.43,78.57,71.36,2186408,2186408,1.92,2.52,77.5625,"February 10, 23",0.0252,,,,,
2023-02-09,77.44,78.06,76.31,76.38,69.37,2825478,2825478,-1.06,-1.37,77.0475,"February 09, 23",-0.0137,,,,,
2023-02-08,77.94,78,76.69,77.21,70.12,2115824,2115824,-0.735,-0.93662,77.46,"February 08, 23",-0.0093662,,,,,
2023-02-07,78.1,78.7,77.3,78.55,71.34,1812800,1812800,0.45,0.57618,78.1625,"February 07, 23",0.0057618,,,,,
2023-02-06,77.67,78.99,77.51,78.82,71.59,1741224,1741224,1.15,1.48,78.2475,"February 06, 23",0.0148,,,,,
2023-02-03,80.04,80.44,77.33,77.95,70.8,2923634,2923634,-2.08,-2.61,78.94,"February 03, 23",-0.0261,,,,,
2023-02-02,80.39,81,79.1,80.57,73.18,3881000,3881000,0.175,0.22391,80.265,"February 02, 23",0.0022391,,,,,
2023-02-01,79.78,80.72,79.29,79.94,72.6,2372200,2372200,0.16,0.20055,79.9325,"February 01, 23",0.0020055,,,,,
2023-01-31,80.62,80.68,78.91,80.17,72.81,3029200,3029200,-0.455,-0.55817,80.095,"January 31, 23",-0.0055817,,,,,
2023-01-30,80.47,81.33,80.39,80.62,73.22,3074000,3074000,0.155,0.1864,80.7025,"January 30, 23",0.001864,,,,,
2023-01-27,80.25,81.36,80.03,80.92,73.49,2558876,2558876,0.67,0.83489,80.64,"January 27, 23",0.0083489,,,,,
2023-01-26,79.25,80.26,79.11,80.25,72.88,1657280,1657280,1,1.26,79.7175,"January 26, 23",0.0126,,,,,
2023-01-25,78.97,79.55,78.51,79.49,72.19,1325600,1325600,0.525,0.65848,79.13,"January 25, 23",0.0065848,,,,,
2023-01-24,78.44,79.87,78.37,79.56,72.26,1675684,1675684,1.12,1.43,79.06,"January 24, 23",0.0143,,,,,
2023-01-23,79,80.07,78.39,79.37,72.09,1606050,1606050,0.37,0.46835,79.2075,"January 23, 23",0.0046835,,,,,
2023-01-20,78.24,79.11,77.28,79,71.75,2734400,2734400,0.755,0.97137,78.4075,"January 20, 23",0.0097137,,,,,
2023-01-19,78.25,78.57,76.91,77.89,70.74,3005800,3005800,-0.355,-0.46006,77.905,"January 19, 23",-0.0046006,,,,,
2023-01-18,81.27,81.27,78.06,78.35,71.16,2322000,2322000,-2.92,-3.59,79.7375,"January 18, 23",-0.0359,,,,,
2023-01-17,80.61,81.82,80.52,80.89,73.47,2947200,2947200,0.28,0.34735,80.96,"January 17, 23",0.0034735,,,,,
2023-01-13,80.12,80.72,79.46,80.42,73.04,2257800,2257800,0.295,0.37444,80.18,"January 13, 23",0.0037444,,,,,
2023-01-12,81.21,81.35,80.09,80.47,73.08,2355668,2355668,-0.745,-0.91122,80.78,"January 12, 23",-0.0091122,,,,,
2023-01-11,79,81.36,79,81.03,73.59,3111200,3111200,2.03,2.57,80.0975,"January 11, 23",0.0257,,,,,
2023-01-10,78.52,78.88,77.43,78.76,71.53,1978000,1978000,0.24,0.30565,78.3975,"January 10, 23",0.0030565,,,,,
2023-01-09,77.24,78.87,77.19,78.57,71.36,2347502,2347502,1.33,1.72,77.9675,"January 09, 23",0.0172,,,,,
2023-01-06,77.17,78.18,77.08,77.27,70.18,2552000,2552000,0.105,0.12958,77.425,"January 06, 23",0.0012958,,,,,
2023-01-05,76.88,77.21,75.5,76.24,69.24,2009676,2009676,-0.635,-0.83247,76.4575,"January 05, 23",-0.0083247,,,,,
2023-01-04,77.03,78.2,76.79,77.52,70.41,1683224,1683224,0.49,0.63612,77.385,"January 04, 23",0.0063612,,,,,
2023-01-03,77.15,77.91,75.27,76.86,69.81,2655772,2655772,-0.295,-0.37589,76.7975,"January 03, 23",-0.0037589,,,,,
2022-12-30,77.88,78.19,76.59,77.27,70.18,2145200,2145200,-0.605,-0.78326,77.4825,"December 30, 22",-0.0078326,,,,,
2022-12-29,78.25,78.53,77.83,77.94,70.79,1871622,1871622,-0.31,-0.39617,78.1375,"December 29, 22",-0.0039617,,,,,
2022-12-28,79.46,79.64,77.88,78.16,70.99,1588226,1588226,-1.3,-1.64,78.785,"December 28, 22",-0.0164,,,,,
2022-12-27,79.12,79.54,78.53,79.42,72.13,1042400,1042400,0.3,0.37917,79.1525,"December 27, 22",0.0037917,,,,,
2022-12-23,78.29,79.05,78.08,78.88,71.64,1274600,1274600,0.585,0.75361,78.575,"December 23, 22",0.0075361,,,,,
2022-12-22,78.25,78.59,76.71,78.52,71.31,2337442,2337442,0.27,0.34505,78.0175,"December 22, 22",0.0034505,,,,,
2022-12-21,78.1,78.57,77.75,78.37,71.18,1774242,1774242,0.27,0.34571,78.1975,"December 21, 22",0.0034571,2022-11-16,1.145,0.5725,2023-01-15,2022-12-22
2022-12-20,78.69,78.93,77.99,78.27,70.57,1943052,1943052,-0.425,-0.53374,78.47,"December 20, 22",-0.0053374,,,,,
2022-12-19,78.86,79.36,77.83,78.64,70.9,1974890,1974890,-0.22,-0.27898,78.6725,"December 19, 22",-0.0027898,,,,,
2022-12-16,79.88,80.19,78.1,78.66,70.92,6178392,6178392,-1.22,-1.53,79.2075,"December 16, 22",-0.0153,,,,,
2022-12-15,81.46,81.67,80.24,80.96,73,1886200,1886200,-0.5,-0.6138,81.0825,"December 15, 22",-0.006138,,,,,
2022-12-14,82.55,83.27,81.43,81.88,73.82,2132200,2132200,-0.67,-0.81163,82.2825,"December 14, 22",-0.0081163,,,,,
2022-12-13,84,84.13,81.34,82.33,74.23,2458828,2458828,-1.67,-1.99,82.95,"December 13, 22",-0.0199,,,,,
2022-12-12,81.17,82.82,80.27,82.77,74.63,1602262,1602262,1.59,1.97,81.7575,"December 12, 22",0.0197,,,,,
2022-12-09,80.65,81.63,80.46,80.58,72.65,1775886,1775886,-0.07,-0.08679479,80.83,"December 09, 22",-0.0008679479,,,,,
2022-12-08,81.21,81.39,80.79,81.05,73.08,2833578,2833578,-0.16,-0.19702,81.11,"December 08, 22",-0.0019702,,,,,
2022-12-07,82.4,82.76,81.07,81.21,73.22,2724208,2724208,-1.19,-1.44,81.86,"December 07, 22",-0.0144,,,,,
2022-12-06,81.85,83.16,81.57,82.68,74.55,2499800,2499800,0.83,1.01,82.315,"December 06, 22",0.0101,,,,,
2022-12-05,82.19,83.07,81.68,81.85,73.8,1745146,1745146,-0.34,-0.41368,82.1975,"December 05, 22",-0.0041368,,,,,
2022-12-02,82.8,83.63,82.63,82.97,74.81,2172800,2172800,0.165,0.20531,83.0075,"December 02, 22",0.0020531,,,,,
2022-12-01,83.5,84.12,83.01,83.61,75.38,2922200,2922200,0.11,0.13174,83.56,"December 01, 22",0.0013174,,,,,
2022-11-30,80.56,83.2,80.21,83.1,74.92,4509876,4509876,2.53,3.15,81.7675,"November 30, 22",0.0315,,,,,
2022-11-29,81.19,81.22,80.44,80.66,72.72,1376646,1376646,-0.53,-0.65279,80.8775,"November 29, 22",-0.0065279,,,,,
2022-11-28,81.06,81.56,80.58,81.54,73.52,2363010,2363010,0.485,0.59215,81.185,"November 28, 22",0.0059215,,,,,
2022-11-25,81.96,82.17,81.3,81.73,73.69,804064,804064,-0.23,-0.28062,81.79,"November 25, 22",-0.0028062,,,,,
2022-11-23,79.83,81.61,79.83,81.5,73.48,2298604,2298604,1.67,2.09,80.6925,"November 23, 22",0.0209,,,,,
2022-11-22,79.95,80.73,79.65,80.17,72.28,1535600,1535600,0.215,0.27517,80.125,"November 22, 22",0.0027517,,,,,
2022-11-21,78.85,79.64,78.85,79.39,71.58,1562810,1562810,0.54,0.68484,79.1825,"November 21, 22",0.0068484,,,,,
2022-11-18,78.1,79.17,77.98,78.92,71.16,2899430,2899430,0.825,1.05,78.5425,"November 18, 22",0.0105,,,,,
2022-11-17,77.8,78.04,76.11,77.04,69.46,2420228,2420228,-0.755,-0.97686,77.2475,"November 17, 22",-0.0097686,,,,,
2022-11-16,77.5,79.5,77.28,78.71,70.97,3145800,3145800,1.2,1.56,78.2475,"November 16, 22",0.0156,,,,,
2022-11-15,78.56,78.79,76.93,77.72,70.07,2095254,2095254,-0.845,-1.07,78,"November 15, 22",-0.0107,,,,,
2022-11-14,77.41,78.9,77.22,77.81,70.16,2851218,2851218,0.4,0.51673,77.835,"November 14, 22",0.0051673,,,,,
2022-11-11,78.11,78.16,76.22,77.33,69.72,2383000,2383000,-0.78,-0.99859,77.455,"November 11, 22",-0.0099859,,,,,
2022-11-10,77.11,78.01,76.07,77.92,70.25,2262000,2262000,0.805,1.05,77.2775,"November 10, 22",0.0105,,,,,
2022-11-09,75.58,76.31,74.9,75.04,67.66,2412018,2412018,-0.55,-0.71447,75.4575,"November 09, 22",-0.0071447,,,,,
2022-11-08,75.3,76.35,74.94,75.86,68.4,2231800,2231800,0.565,0.74369,75.6125,"November 08, 22",0.0074369,,,,,
2022-11-07,77.45,77.46,74.32,74.86,67.5,2186686,2186686,-2.59,-3.34,76.0225,"November 07, 22",-0.0334,,,,,
2022-11-04,77.27,77.5,76.17,77.42,69.8,3832000,3832000,0.145,0.19412,77.09,"November 04, 22",0.0019412,,,,,
2022-11-03,74.72,76.54,73.55,76.31,68.8,3761200,3761200,1.59,2.13,75.28,"November 03, 22",0.0213,,,,,
2022-11-02,75.58,77.03,75.1,75.27,67.86,3005000,3005000,-0.315,-0.41016,75.745,"November 02, 22",-0.0041016,,,,,
2022-11-01,75.7,76,74.66,75.72,68.27,1865000,1865000,0.025,0.02642008,75.52,"November 01, 22",0.0002642008,,,,,
2022-10-31,76.02,76.48,75.32,75.47,68.05,2615036,2615036,-0.545,-0.72349,75.8225,"October 31, 22",-0.0072349,,,,,
2022-10-28,75.41,76.33,75.32,76.19,68.69,1909628,1909628,0.79,1.03,75.8125,"October 28, 22",0.0103,,,,,
2022-10-27,74.51,75.67,74.36,75,67.62,2653412,2653412,0.495,0.65763,74.885,"October 27, 22",0.0065763,,,,,
2022-10-26,73.7,74.1,72.69,73.77,66.51,3756600,3756600,0.065,0.09497965,73.565,"October 26, 22",0.0009497965,,,,,
2022-10-25,71.95,73.32,71.81,73.11,65.92,2090226,2090226,1.16,1.61,72.5475,"October 25, 22",0.0161,,,,,
2022-10-24,71.69,72.53,71.31,72.07,64.98,1756664,1756664,0.375,0.53006,71.9,"October 24, 22",0.0053006,,,,,
2022-10-21,70.33,71.78,69.73,71.14,64.14,2707262,2707262,0.81,1.15,70.745,"October 21, 22",0.0115,,,,,
2022-10-20,71.61,71.62,69.61,69.87,63,3173200,3173200,-1.73,-2.43,70.6775,"October 20, 22",-0.0243,,,,,
2022-10-19,71.56,72.33,71.22,71.87,64.8,1939800,1939800,0.31,0.4332,71.745,"October 19, 22",0.004332,,,,,
2022-10-18,73.79,74.21,72.37,72.71,65.56,3407400,3407400,-1.08,-1.46,73.27,"October 18, 22",-0.0146,,,,,
2022-10-17,72.01,73.12,71.77,72.44,65.31,2585800,2585800,0.43,0.59714,72.335,"October 17, 22",0.0059714,,,,,
2022-10-14,72.5,73.21,70.56,70.75,63.79,3582742,3582742,-1.75,-2.41,71.755,"October 14, 22",-0.0241,,,,,
2022-10-13,69.35,71.61,68.27,71.52,64.48,5405200,5405200,2.17,3.13,70.1875,"October 13, 22",0.0313,,,,,
2022-10-12,73.22,73.4,70.29,70.35,63.43,3386050,3386050,-2.87,-3.92,71.815,"October 12, 22",-0.0392,,,,,
2022-10-11,73.25,74.38,72.52,73.48,66.25,2940400,2940400,0.23,0.31399,73.4075,"October 11, 22",0.0031399,,,,,
2022-10-10,73.8,74.64,73.44,73.78,66.52,2771400,2771400,-0.02,-0.02710027,73.915,"October 10, 22",-0.0002710027,,,,,
2022-10-07,74.46,74.72,72.86,73.52,66.29,2723600,2723600,-0.945,-1.26,73.89,"October 07, 22",-0.0126,,,,,
2022-10-06,76.29,76.5,74.33,74.46,67.13,3246712,3246712,-1.84,-2.4,75.395,"October 06, 22",-0.024,,,,,
2022-10-05,77.68,78.08,76.34,76.77,69.22,3034822,3034822,-0.91,-1.17,77.2175,"October 05, 22",-0.0117,,,,,
2022-10-04,77.99,79.4,77.56,78.82,71.07,2020828,2020828,0.83,1.06,78.4425,"October 04, 22",0.0106,,,,,
2022-10-03,76.51,78.08,75.78,77.56,69.93,3196000,3196000,1.05,1.37,76.9825,"October 03, 22",0.0137,,,,,
2022-09-30,76.16,76.27,74.43,74.97,67.59,4334304,4334304,-1.19,-1.56,75.4575,"September 30, 22",-0.0156,,,,,
2022-09-29,78.05,78.16,75.58,75.74,68.29,1941254,1941254,-2.31,-2.96,76.8825,"September 29, 22",-0.0296,,,,,
2022-09-28,77.99,78.9,77.19,78.49,70.77,2644200,2644200,0.5,0.64111,78.1425,"September 28, 22",0.0064111,,,,,
2022-09-27,79.27,79.27,76.74,77.08,69.5,3747668,3747668,-2.19,-2.76,78.09,"September 27, 22",-0.0276,,,,,
2022-09-26,80.57,80.67,77.84,78.61,70.88,3460652,3460652,-1.95,-2.43,79.4225,"September 26, 22",-0.0243,,,,,
2022-09-23,81.27,81.27,79.67,80.89,72.93,3107266,3107266,-0.38,-0.46758,80.775,"September 23, 22",-0.0046758,,,,,
2022-09-22,82.66,82.83,81.55,82.1,74.02,2119276,2119276,-0.565,-0.67747,82.285,"September 22, 22",-0.0067747,2022-09-07,1.145,0.5725,2022-10-15,2022-09-23
2022-09-21,85.36,86.17,83.07,83.13,74.44,2576220,2576220,-2.23,-2.61,84.4325,"September 21, 22",-0.0261,,,,,
2022-09-20,85.74,86.2,84.08,84.43,75.6,2312098,2312098,-1.31,-1.53,85.1125,"September 20, 22",-0.0153,,,,,
2022-09-19,84.05,86.52,83.75,86.47,77.43,2558696,2558696,2.42,2.88,85.1975,"September 19, 22",0.0288,,,,,
2022-09-16,85.08,85.32,84.08,84.22,75.42,5459200,5459200,-0.86,-1.01,84.675,"September 16, 22",-0.0101,,,,,
2022-09-15,86.65,86.65,85.23,85.44,76.51,2606000,2606000,-1.2,-1.4,85.9925,"September 15, 22",-0.014,,,,,
2022-09-14,85.53,87.68,85.53,86.85,77.77,2165464,2165464,1.32,1.54,86.3975,"September 14, 22",0.0154,,,,,
2022-09-13,87.03,87.47,84.95,85.42,76.49,3184876,3184876,-1.61,-1.85,86.2175,"September 13, 22",-0.0185,,,,,
2022-09-12,87.07,88.24,86.59,87.83,78.65,2021812,2021812,0.76,0.87286,87.4325,"September 12, 22",0.0087286,,,,,
2022-09-09,86.89,87.44,86.17,86.88,77.8,3191666,3191666,-0.01,-0.0115088,86.845,"September 09, 22",-0.000115088,,,,,
2022-09-08,86.55,86.92,85.97,86.47,77.43,1732800,1732800,-0.08,-0.09243212,86.4775,"September 08, 22",-0.0009243212,,,,,
2022-09-07,84.19,86.85,84.19,86.75,77.68,2742630,2742630,2.56,3.04,85.495,"September 07, 22",0.0304,,,,,
2022-09-06,83.52,85.03,83.5,83.92,75.15,2775742,2775742,0.395,0.47893,83.9925,"September 06, 22",0.0047893,,,,,
2022-09-02,84.3,85.21,83.17,83.4,74.68,1562200,1562200,-0.9,-1.07,84.02,"September 02, 22",-0.0107,,,,,
2022-09-01,82.43,84.03,81.91,84.01,75.23,1969604,1969604,1.58,1.92,83.095,"September 01, 22",0.0192,,,,,
2022-08-31,82.65,83.72,82.45,82.49,73.87,2818868,2818868,-0.165,-0.19359,82.8275,"August 31, 22",-0.0019359,,,,,
2022-08-30,84.03,84.52,82.8,83.03,74.35,2652546,2652546,-1,-1.19,83.595,"August 30, 22",-0.0119,,,,,
2022-08-29,82.92,84.86,82.35,84.15,75.35,1733206,1733206,1.23,1.48,83.57,"August 29, 22",0.0148,,,,,
2022-08-26,84.59,84.77,83.13,83.27,74.56,1807010,1807010,-1.32,-1.56,83.94,"August 26, 22",-0.0156,,,,,
2022-08-25,84.36,84.54,83.89,84.34,75.52,1787884,1787884,-0.02,-0.02370792,84.2825,"August 25, 22",-0.0002370792,,,,,
2022-08-24,84.15,84.68,83.77,84.22,75.42,2042644,2042644,0.065,0.08318479,84.205,"August 24, 22",0.0008318479,,,,,
2022-08-23,84.12,84.39,83.75,84.15,75.35,1929000,1929000,0.035,0.03566334,84.1025,"August 23, 22",0.0003566334,,,,,
2022-08-22,84.4,84.69,83.81,84.09,75.3,1503416,1503416,-0.315,-0.3673,84.2475,"August 22, 22",-0.003673,,,,,
2022-08-19,85.24,85.58,84.78,85.03,76.14,1889282,1889282,-0.21,-0.24636,85.1575,"August 19, 22",-0.0024636,,,,,
2022-08-18,85,85.84,84.99,85.22,76.31,1718648,1718648,0.22,0.25882,85.2625,"August 18, 22",0.0025882,,,,,
2022-08-17,84.22,85.11,84.17,84.8,75.94,2004850,2004850,0.575,0.68867,84.575,"August 17, 22",0.0068867,,,,,
2022-08-16,83.74,84.57,83.61,84.53,75.69,2132000,2132000,0.79,0.9434,84.1125,"August 16, 22",0.009434,,,,,
2022-08-15,82.93,83.98,82.61,83.76,75,1466154,1466154,0.83,1,83.32,"August 15, 22",0.01,,,,,
2022-08-12,82.3,83.23,82.06,83.19,74.49,1583330,1583330,0.89,1.08,82.695,"August 12, 22",0.0108,,,,,
2022-08-11,82.01,82.46,81.41,81.95,73.38,1616410,1616410,-0.06,-0.07316181,81.9575,"August 11, 22",-0.0007316181,,,,,
2022-08-10,81.85,82.11,81.17,81.74,73.19,2115000,2115000,-0.105,-0.13439,81.7175,"August 10, 22",-0.0013439,,,,,
2022-08-09,80.99,81.65,80.81,81.28,72.78,2466866,2466866,0.29,0.35807,81.1825,"August 09, 22",0.0035807,,,,,
2022-08-08,80.46,81.01,79.94,80.48,72.07,2180200,2180200,0.025,0.02485707,80.4725,"August 08, 22",0.0002485707,,,,,
2022-08-05,80.5,80.57,78.86,79.9,71.55,3714154,3714154,-0.605,-0.74534,79.9575,"August 05, 22",-0.0074534,,,,,
2022-08-04,81.5,82.49,80.4,80.72,72.28,3449622,3449622,-0.78,-0.95706,81.2775,"August 04, 22",-0.0095706,,,,,
2022-08-03,81.72,82.57,80.66,82.29,73.69,2970816,2970816,0.565,0.6975,81.81,"August 03, 22",0.006975,,,,,
2022-08-02,82.95,83.4,81.75,81.85,73.29,2173302,2173302,-1.09,-1.33,82.4875,"August 02, 22",-0.0133,,,,,
2022-08-01,82.75,82.99,81.86,82.69,74.05,2300000,2300000,-0.065,-0.07250755,82.5725,"August 01, 22",-0.0007250755,,,,,
2022-07-29,81.58,83.15,81.49,82.9,74.23,5935266,5935266,1.32,1.62,82.28,"July 29, 22",0.0162,,,,,
2022-07-28,80.65,82,80.03,81.79,73.24,2038000,2038000,1.15,1.41,81.1175,"July 28, 22",0.0141,,,,,
2022-07-27,79.58,80.26,78.81,79.97,71.61,2275864,2275864,0.395,0.49007,79.655,"July 27, 22",0.0049007,,,,,
2022-07-26,78.97,80.28,78.97,79.84,71.49,2572670,2572670,0.875,1.1,79.515,"July 26, 22",0.011,,,,,
2022-07-25,76.94,79.25,76.79,79.14,70.87,2823244,2823244,2.2,2.86,78.03,"July 25, 22",0.0286,,,,,
2022-07-22,77.03,77.85,76.61,77.12,69.06,1705258,1705258,0.095,0.11684,77.1525,"July 22, 22",0.0011684,,,,,
2022-07-21,76.26,76.85,75.53,76.75,68.73,2650200,2650200,0.49,0.64254,76.3475,"July 21, 22",0.0064254,,,,,
2022-07-20,75.91,76.64,75.08,76.39,68.4,3849444,3849444,0.48,0.63233,76.005,"July 20, 22",0.0063233,,,,,
2022-07-19,75.1,76.1,74.86,75.8,67.88,2443600,2443600,0.7,0.93209,75.465,"July 19, 22",0.0093209,,,,,
2022-07-18,75.39,75.91,74.62,74.68,66.87,3367622,3367622,-0.705,-0.94177,75.15,"July 18, 22",-0.0094177,,,,,
2022-07-15,74.51,75.82,73.36,75.62,67.71,5307422,5307422,1.11,1.49,74.8275,"July 15, 22",0.0149,,,,,
2022-07-14,74,74.19,72.35,74.01,66.27,3484800,3484800,0.005,0.01351351,73.6375,"July 14, 22",0.0001351351,,,,,
2022-07-13,72.69,74.23,72.27,73.36,65.69,2626666,2626666,0.68,0.92172,73.1375,"July 13, 22",0.0092172,,,,,
2022-07-12,73.62,74.57,73.15,73.43,65.75,2398514,2398514,-0.195,-0.25808,73.6925,"July 12, 22",-0.0025808,,,,,
2022-07-11,73.53,74.39,73.11,74.27,66.51,1410794,1410794,0.74,1.01,73.825,"July 11, 22",0.0101,,,,,
2022-07-08,73.86,74.08,73.14,73.64,65.94,3111658,3111658,-0.23,-0.29786,73.68,"July 08, 22",-0.0029786,,,,,
2022-07-07,74.11,74.58,73.66,73.84,66.12,1990600,1990600,-0.265,-0.36432,74.0475,"July 07, 22",-0.0036432,,,,,
2022-07-06,73.75,74.69,73,73.73,66.02,3164114,3164114,-0.02,-0.02711864,73.7925,"July 06, 22",-0.0002711864,2022-05-12,1.145,0.5725,2022-07-15,2022-07-07
2022-07-05,76.36,76.52,72.81,73.5,65.3,3325198,3325198,-2.87,-3.75,74.7975,"July 05, 22",-0.0375,,,,,
2022-07-01,75.5,77.01,74.96,76.78,68.21,3277200,3277200,1.28,1.7,76.0625,"July 01, 22",0.017,,,,,
2022-06-30,74.53,75.79,74.44,75.14,66.76,4120264,4120264,0.61,0.81846,74.975,"June 30, 22",0.0081846,,,,,
2022-06-29,75.9,76.09,74.5,75.16,66.78,2303200,2303200,-0.74,-0.97497,75.4125,"June 29, 22",-0.0097497,,,,,
2022-06-28,75.88,76.86,75.47,75.61,67.17,3157400,3157400,-0.275,-0.35582,75.955,"June 28, 22",-0.0035582,,,,,
2022-06-27,74.64,75.67,74.3,75.33,66.93,2290408,2290408,0.695,0.92444,74.985,"June 27, 22",0.0092444,,,,,
2022-06-24,73.58,74.96,73.39,74.72,66.38,4457800,4457800,1.14,1.55,74.1625,"June 24, 22",0.0155,,,,,
2022-06-23,72.08,73.21,71.8,73.18,65.02,3255866,3255866,1.09,1.53,72.5675,"June 23, 22",0.0153,,,,,
2022-06-22,70.76,72.41,70.76,71.72,63.72,3182696,3182696,0.96,1.36,71.4125,"June 22, 22",0.0136,,,,,
2022-06-21,70.64,71.91,70.29,71.41,63.44,2970860,2970860,0.77,1.09,71.0625,"June 21, 22",0.0109,,,,,
2022-06-17,71.05,71.32,68.41,69.75,61.97,11800800,11800800,-1.3,-1.83,70.1325,"June 17, 22",-0.0183,,,,,
2022-06-16,71.28,71.4,70.11,70.98,63.06,3633600,3633600,-0.295,-0.42088,70.9425,"June 16, 22",-0.0042088,,,,,
2022-06-15,73.02,73.44,71.47,72.37,64.3,2810000,2810000,-0.645,-0.89017,72.575,"June 15, 22",-0.0089017,,,,,
2022-06-14,74.22,74.22,71.15,72.41,64.33,3503620,3503620,-1.81,-2.44,73,"June 14, 22",-0.0244,,,,,
2022-06-13,76.31,76.32,73.47,73.58,65.37,3838200,3838200,-2.73,-3.58,74.92,"June 13, 22",-0.0358,,,,,
2022-06-10,76.93,78.02,76.51,77.33,68.7,3084402,3084402,0.405,0.51995,77.1975,"June 10, 22",0.0051995,,,,,
2022-06-09,79.63,79.63,77.36,77.58,68.93,3615708,3615708,-2.05,-2.57,78.55,"June 09, 22",-0.0257,,,,,
2022-06-08,81.49,81.49,79.44,79.72,70.83,2475200,2475200,-1.77,-2.17,80.535,"June 08, 22",-0.0217,,,,,
2022-06-07,80.42,81.9,79.94,81.85,72.72,2638684,2638684,1.43,1.78,81.0275,"June 07, 22",0.0178,,,,,
2022-06-06,80.39,81.05,80.19,80.58,71.59,1714400,1714400,0.2,0.23635,80.5525,"June 06, 22",0.0023635,,,,,
2022-06-03,81.21,81.4,80,80.13,71.19,2547044,2547044,-1.08,-1.33,80.685,"June 03, 22",-0.0133,,,,,
2022-06-02,82.08,82.08,79.96,81.46,72.37,2462200,2462200,-0.625,-0.75536,81.395,"June 02, 22",-0.0075536,,,,,
2022-06-01,82.27,82.27,81.22,81.76,72.64,2481446,2481446,-0.51,-0.61991,81.88,"June 01, 22",-0.0061991,,,,,
2022-05-31,82.92,82.92,81.72,81.93,72.79,5768298,5768298,-0.99,-1.19,82.3725,"May 31, 22",-0.0119,,,,,
2022-05-27,82.39,83.56,82.13,83.33,74.03,2855488,2855488,0.935,1.14,82.8525,"May 27, 22",0.0114,,,,,
2022-05-26,83.73,84.03,82.28,82.43,73.23,2524800,2524800,-1.31,-1.55,83.1175,"May 26, 22",-0.0155,,,,,
2022-05-25,83.46,83.74,82.7,83.37,74.07,2660000,2660000,-0.09,-0.10784,83.3175,"May 25, 22",-0.0010784,,,,,
2022-05-24,81.91,83.37,81.49,83.06,73.79,3359400,3359400,1.15,1.4,82.4575,"May 24, 22",0.014,,,,,
2022-05-23,81.19,82.14,80.64,81.9,72.76,2366478,2366478,0.7,0.87449,81.4675,"May 23, 22",0.0087449,,,,,
2022-05-20,81.38,81.43,79.54,80.06,71.13,3136606,3136606,-1.32,-1.62,80.6025,"May 20, 22",-0.0162,,,,,
2022-05-19,81.21,81.58,79.8,80.94,71.91,2242000,2242000,-0.265,-0.33247,80.8825,"May 19, 22",-0.0033247,,,,,
2022-05-18,82.18,82.65,81.16,81.39,72.31,2965052,2965052,-0.785,-0.9613,81.845,"May 18, 22",-0.009613,,,,,
2022-05-17,81.1,81.96,80.13,81.93,72.79,2425000,2425000,0.83,1.02,81.28,"May 17, 22",0.0102,,,,,
2022-05-16,80.92,81.2,80.01,80.76,71.75,2336400,2336400,-0.165,-0.19773,80.7225,"May 16, 22",-0.0019773,,,,,
2022-05-13,79.79,80.79,78.97,80.53,71.55,2483800,2483800,0.74,0.92743,80.02,"May 13, 22",0.0092743,,,,,
2022-05-12,79.47,79.83,77.86,78.98,70.17,3724004,3724004,-0.495,-0.61658,79.035,"May 12, 22",-0.0061658,,,,,
2022-05-11,79.55,81.2,79.14,79.41,70.55,4267600,4267600,-0.135,-0.17599,79.825,"May 11, 22",-0.0017599,,,,,
2022-05-10,81.33,82.08,78.49,79.27,70.43,2907580,2907580,-2.06,-2.53,80.2925,"May 10, 22",-0.0253,,,,,
2022-05-09,81.88,82.36,80.72,81.02,71.98,3016600,3016600,-0.86,-1.05,81.495,"May 09, 22",-0.0105,,,,,
2022-05-06,80.02,82.83,80.02,82.45,73.25,3290600,3290600,2.44,3.04,81.33,"May 06, 22",0.0304,,,,,
2022-05-05,80.63,82.05,79.97,80.56,71.57,3174956,3174956,-0.065,-0.08681632,80.8025,"May 05, 22",-0.0008681632,,,,,
2022-05-04,81.2,82.4,80.72,82.26,73.08,3010210,3010210,1.05,1.31,81.645,"May 04, 22",0.0131,,,,,
2022-05-03,80.47,81.47,79.85,80.35,71.39,3297004,3297004,-0.13,-0.14912,80.535,"May 03, 22",-0.0014912,,,,,
2022-05-02,80.95,81.4,79.13,79.83,70.92,2912200,2912200,-1.12,-1.38,80.3275,"May 02, 22",-0.0138,,,,,
2022-04-29,82.39,82.39,80.53,80.68,71.68,3442620,3442620,-1.7,-2.08,81.4975,"April 29, 22",-0.0208,,,,,
2022-04-28,82.19,83.23,81.75,82.75,73.52,2790328,2790328,0.565,0.68135,82.48,"April 28, 22",0.0068135,,,,,
2022-04-27,82.3,82.86,81.18,81.85,72.72,2980800,2980800,-0.455,-0.54678,82.0475,"April 27, 22",-0.0054678,,,,,
2022-04-26,82.89,83.75,82.14,82.22,73.05,2591606,2591606,-0.665,-0.8083,82.75,"April 26, 22",-0.008083,,,,,
2022-04-25,84.29,84.29,81.76,82.69,73.47,6193400,6193400,-1.59,-1.9,83.2575,"April 25, 22",-0.019,,,,,
2022-04-22,85.25,85.27,84.11,84.12,74.74,3278942,3278942,-1.13,-1.33,84.6875,"April 22, 22",-0.0133,,,,,
