date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,dividend,adjDividend,recordDate
2022-09-14,172.77,173.92,170.3,172.04,165.04,616911,616911,-0.73,-0.42253,172.2575,"September 14, 22",-0.0042253,,,,,
2022-09-13,173.88,175.33,171.64,172.45,165.43,852644,852644,-1.43,-0.82241,173.325,"September 13, 22",-0.0082241,,,,,
2022-09-12,177.15,177.84,175.59,177.78,170.55,610140,610140,0.63,0.35563,177.09,"September 12, 22",0.0035563,,,,,
2022-09-09,175.7,176.75,174.75,175.57,168.43,624567,624567,-0.13,-0.07398976,175.6925,"September 09, 22",-0.0007398976,,,,,
2022-09-08,171.77,175.2,171.53,174.36,167.27,480287,480287,2.59,1.51,173.215,"September 08, 22",0.0151,,,,,
2022-09-07,169.6,173.4,168.72,173.07,166.03,600500,600500,3.47,2.05,171.1975,"September 07, 22",0.0205,,,,,
2022-09-06,169.75,170.24,167.15,169.37,162.48,630237,630237,-0.38,-0.22386,169.1275,"September 06, 22",-0.0022386,,,,,
2022-09-02,172.48,173.04,167.78,168.5,161.64,549061,549061,-3.98,-2.31,170.45,"September 02, 22",-0.0231,,,,,
2022-09-01,169.5,170.89,167.95,170.51,163.57,788551,788551,1.01,0.59587,169.7125,"September 01, 22",0.0059587,,,,,
2022-08-31,175.68,175.88,170.33,170.7,163.75,1180700,1180700,-4.98,-2.83,173.1475,"August 31, 22",-0.0283,,,,,
2022-08-30,178,178.14,174.54,175.07,167.95,817370,817370,-2.93,-1.65,176.4375,"August 30, 22",-0.0165,,,,,
2022-08-29,177.88,179.29,176.87,178,170.76,858154,858154,0.12,0.06746121,178.01,"August 29, 22",0.0006746121,,,,,
2022-08-26,187.9,187.9,179.38,179.69,172.38,987137,987137,-8.21,-4.37,183.7175,"August 26, 22",-0.0437,,,,,
2022-08-25,184.68,187.95,184.68,187.9,180.25,522335,522335,3.22,1.74,186.3025,"August 25, 22",0.0174,,,,,
2022-08-24,184.35,185.47,183.37,184.4,176.9,683100,683100,0.05,0.02712232,184.3975,"August 24, 22",0.0002712232,2022-08-03,2022-09-09,0.5,0.5,2022-08-25
2022-08-23,185.24,186.25,184.53,184.87,176.87,863914,863914,-0.37,-0.19974,185.2225,"August 23, 22",-0.0019974,,,,,
2022-08-22,186.07,187.2,184.66,185.11,177.1,1243741,1243741,-0.96,-0.51593,185.76,"August 22, 22",-0.0051593,,,,,
2022-08-19,186.35,188.9,185.76,188.37,180.22,1334978,1334978,2.02,1.08,187.345,"August 19, 22",0.0108,,,,,
2022-08-18,183.18,187.26,183.02,187.11,179.01,1026554,1026554,3.93,2.15,185.1425,"August 18, 22",0.0215,,,,,
2022-08-17,183.55,183.94,181.13,182.62,174.72,943047,943047,-0.93,-0.50667,182.81,"August 17, 22",-0.0050667,,,,,
2022-08-16,181.04,183.94,180.5,183.55,175.61,582400,582400,2.51,1.39,182.2575,"August 16, 22",0.0139,,,,,
2022-08-15,178.88,181.9,177.82,181.67,173.81,1449100,1449100,2.79,1.56,180.0675,"August 15, 22",0.0156,,,,,
2022-08-12,176.87,180.67,175.31,180.27,172.47,571500,571500,3.4,1.92,178.28,"August 12, 22",0.0192,,,,,
2022-08-11,178.16,178.61,175.34,175.71,168.11,613906,613906,-2.45,-1.38,176.955,"August 11, 22",-0.0138,,,,,
2022-08-10,175.83,176.57,174.36,176.01,168.39,733220,733220,0.18,0.10237,175.6925,"August 10, 22",0.0010237,,,,,
2022-08-09,177.7,178.69,172.12,172.52,165.06,1401410,1401410,-5.18,-2.92,175.2575,"August 09, 22",-0.0292,,,,,
2022-08-08,180.23,181.3,177.5,178.58,170.85,876000,876000,-1.65,-0.9155,179.4025,"August 08, 22",-0.009155,,,,,
2022-08-05,178.18,180.27,177.44,179.69,171.91,823713,823713,1.51,0.84746,178.895,"August 05, 22",0.0084746,,,,,
2022-08-04,181.04,182.24,178.82,180.02,172.23,832547,832547,-1.02,-0.56341,180.53,"August 04, 22",-0.0056341,,,,,
2022-08-03,180.33,182.73,177.73,181.96,174.09,1019300,1019300,1.63,0.9039,180.6875,"August 03, 22",0.009039,,,,,
2022-08-02,181.19,182.39,179.43,180.33,172.53,939600,939600,-0.86,-0.47464,180.835,"August 02, 22",-0.0047464,,,,,
2022-08-01,180.01,182.78,179.44,181.51,173.66,766400,766400,1.5,0.83329,180.935,"August 01, 22",0.0083329,,,,,
2022-07-29,178.54,182.05,177.84,181.53,173.68,963332,963332,2.99,1.67,179.99,"July 29, 22",0.0167,,,,,
2022-07-28,175.34,178.44,174.37,178.15,170.44,707607,707607,2.81,1.6,176.575,"July 28, 22",0.016,,,,,
2022-07-27,170.93,175.7,170.41,174.8,167.24,538616,538616,3.87,2.26,172.96,"July 27, 22",0.0226,,,,,
2022-07-26,170.77,171.2,169.42,170.1,162.74,623500,623500,-0.67,-0.39234,170.3725,"July 26, 22",-0.0039234,,,,,
2022-07-25,171.08,171.24,169.2,170.44,163.07,272524,272524,-0.64,-0.37409,170.49,"July 25, 22",-0.0037409,,,,,
2022-07-22,171.27,171.76,168.58,170.1,162.74,710044,710044,-1.17,-0.68313,170.4275,"July 22, 22",-0.0068313,,,,,
2022-07-21,169,171.42,168.56,171.25,163.84,456683,456683,2.25,1.33,170.0575,"July 21, 22",0.0133,,,,,
2022-07-20,167.19,169.65,166.27,169.21,161.89,454200,454200,2.02,1.21,168.08,"July 20, 22",0.0121,,,,,
2022-07-19,162.05,167.75,162.05,167.53,160.28,639300,639300,5.48,3.38,164.845,"July 19, 22",0.0338,,,,,
2022-07-18,161.69,163.53,159.11,159.67,152.76,461700,461700,-2.02,-1.25,161,"July 18, 22",-0.0125,,,,,
2022-07-15,160.08,161.69,159.59,161.51,154.52,511316,511316,1.43,0.8933,160.7175,"July 15, 22",0.008933,,,,,
2022-07-14,157.72,159.56,155.56,158.77,151.9,512300,512300,1.05,0.66574,157.9025,"July 14, 22",0.0066574,,,,,
2022-07-13,155.8,158.84,154.61,158.3,151.45,485734,485734,2.5,1.6,156.8875,"July 13, 22",0.016,,,,,
2022-07-12,159.18,161.06,157.3,158.2,151.35,470308,470308,-0.98,-0.61566,158.935,"July 12, 22",-0.0061566,,,,,
2022-07-11,160.82,160.96,158.44,158.59,151.73,375250,375250,-2.23,-1.39,159.7025,"July 11, 22",-0.0139,,,,,
2022-07-08,159.17,161.69,158.27,161.53,154.54,410100,410100,2.36,1.48,160.165,"July 08, 22",0.0148,,,,,
2022-07-07,159.5,160.98,159.26,159.82,152.9,590602,590602,0.32,0.20063,159.89,"July 07, 22",0.0020063,,,,,
2022-07-06,158.48,159.55,157.05,158.16,151.32,465000,465000,-0.32,-0.20192,158.31,"July 06, 22",-0.0020192,,,,,
2022-07-05,153.81,157.88,152.15,157.75,150.92,701820,701820,3.94,2.56,155.3975,"July 05, 22",0.0256,,,,,
2022-07-01,156.4,159.2,154.22,157,150.21,798100,798100,0.6,0.38363,156.705,"July 01, 22",0.0038363,,,,,
2022-06-30,156.01,158.84,154.81,157.56,150.74,797200,797200,1.55,0.99353,156.805,"June 30, 22",0.0099353,,,,,
2022-06-29,159.37,159.37,156.39,158.08,151.24,550800,550800,-1.29,-0.80944,158.3025,"June 29, 22",-0.0080944,,,,,
2022-06-28,165.72,166.84,159.13,159.37,152.47,681284,681284,-6.35,-3.83,162.765,"June 28, 22",-0.0383,,,,,
2022-06-27,165,166.36,162.82,165.78,158.61,532600,532600,0.78,0.47273,164.99,"June 27, 22",0.0047273,,,,,
2022-06-24,159.77,164.37,159.77,164.34,157.23,1191803,1191803,4.57,2.86,162.0625,"June 24, 22",0.0286,,,,,
2022-06-23,160.63,161.07,156.98,158.12,151.28,703119,703119,-2.51,-1.56,159.2,"June 23, 22",-0.0156,,,,,
2022-06-22,158.11,160.84,156.52,159.63,152.72,568600,568600,1.52,0.96136,158.775,"June 22, 22",0.0096136,,,,,
2022-06-21,158.42,160.17,157.69,159.83,152.91,643500,643500,1.41,0.89004,159.0275,"June 21, 22",0.0089004,,,,,
2022-06-17,157.36,158.29,154.13,156.2,149.44,1122200,1122200,-1.16,-0.73716,156.495,"June 17, 22",-0.0073716,,,,,
2022-06-16,160.08,160.26,154.72,155.94,149.19,763008,763008,-4.14,-2.59,157.75,"June 16, 22",-0.0259,,,,,
2022-06-15,163.38,166.69,161.54,163.85,156.76,582600,582600,0.47,0.28767,163.865,"June 15, 22",0.0028767,,,,,
2022-06-14,161.16,162.85,160.37,162.5,155.47,760425,760425,1.34,0.83147,161.72,"June 14, 22",0.0083147,,,,,
2022-06-13,163.5,165.85,160.38,160.88,153.92,1041965,1041965,-2.62,-1.6,162.6525,"June 13, 22",-0.016,,,,,
2022-06-10,170.7,171.59,167.32,167.34,160.1,699708,699708,-3.36,-1.97,169.2375,"June 10, 22",-0.0197,,,,,
2022-06-09,174.03,176.6,172.87,173.59,166.08,719020,719020,-0.44,-0.25283,174.2725,"June 09, 22",-0.0025283,,,,,
2022-06-08,177.23,177.23,173.02,174.34,166.8,478720,478720,-2.89,-1.63,175.455,"June 08, 22",-0.0163,,,,,
2022-06-07,174.34,178.52,173.91,178.1,170.39,558900,558900,3.76,2.16,176.2175,"June 07, 22",0.0216,,,,,
2022-06-06,176.94,178.88,175.59,175.73,168.13,848400,848400,-1.21,-0.68385,176.785,"June 06, 22",-0.0068385,,,,,
2022-06-03,174.16,176.04,173.59,175.59,167.99,537215,537215,1.43,0.82108,174.845,"June 03, 22",0.0082108,,,,,
2022-06-02,171.77,176.3,170.53,176.13,168.51,572400,572400,4.36,2.54,173.6825,"June 02, 22",0.0254,,,,,
2022-06-01,170.43,172.12,168.67,171.21,163.8,793800,793800,0.78,0.45767,170.6075,"June 01, 22",0.0045767,,,,,
2022-05-31,170.22,171.79,168.01,169.86,162.51,2237300,2237300,-0.36,-0.21149,169.97,"May 31, 22",-0.0021149,,,,,
2022-05-27,168.34,171.1,168.28,171.1,163.7,506800,506800,2.76,1.64,169.705,"May 27, 22",0.0164,,,,,
2022-05-26,163.07,167.22,161.96,166.52,159.31,777300,777300,3.45,2.12,164.6925,"May 26, 22",0.0212,,,,,
2022-05-25,157.73,162.38,157.22,161.26,154.28,1361933,1361933,3.53,2.24,159.6475,"May 25, 22",0.0224,,,,,
2022-05-24,159.84,160.43,156.12,158.81,151.94,953433,953433,-1.03,-0.64439,158.8,"May 24, 22",-0.0064439,2022-05-04,2022-06-10,0.5,0.5,2022-05-25
2022-05-23,161.85,163.15,158.98,161.25,153.79,847437,847437,-0.6,-0.37071,161.3075,"May 23, 22",-0.0037071,,,,,
2022-05-20,163.21,163.42,155.39,160.2,152.79,749700,749700,-3.01,-1.84,160.555,"May 20, 22",-0.0184,,,,,
2022-05-19,162.52,164.21,158.91,161.95,154.46,949443,949443,-0.57,-0.35073,161.8975,"May 19, 22",-0.0035073,,,,,
2022-05-18,171.25,172.17,162.81,163.73,156.16,685845,685845,-7.52,-4.39,167.49,"May 18, 22",-0.0439,,,,,
2022-05-17,171.8,173.31,170.62,172.65,164.66,473900,473900,0.85,0.49476,172.095,"May 17, 22",0.0049476,,,,,
2022-05-16,168.37,170.67,166.57,169.17,161.34,724600,724600,0.8,0.47514,168.695,"May 16, 22",0.0047514,,,,,
2022-05-13,167.89,170.73,167.44,169.34,161.51,746236,746236,1.45,0.86366,168.85,"May 13, 22",0.0086366,,,,,
2022-05-12,163.25,167.91,163.25,166.79,159.07,862300,862300,3.54,2.17,165.3,"May 12, 22",0.0217,,,,,
2022-05-11,167,170.44,164.04,164.45,156.84,847049,847049,-2.55,-1.53,166.4825,"May 11, 22",-0.0153,,,,,
2022-05-10,168.26,169.71,164.28,166.55,158.85,773418,773418,-1.71,-1.02,167.2,"May 10, 22",-0.0102,,,,,
2022-05-09,167.78,169.6,164.07,164.8,157.18,742600,742600,-2.98,-1.78,166.5625,"May 09, 22",-0.0178,,,,,
2022-05-06,170.25,171.97,166.97,170.62,162.73,792458,792458,0.37,0.21733,169.9525,"May 06, 22",0.0021733,,,,,
2022-05-05,175.15,176.63,168.63,171.21,163.29,1190501,1190501,-3.94,-2.25,172.905,"May 05, 22",-0.0225,,,,,
2022-05-04,169,177.57,169,177.11,168.92,1625104,1625104,8.11,4.8,173.17,"May 04, 22",0.048,,,,,
2022-05-03,164.81,168.63,163.87,167.68,159.92,1316623,1316623,2.87,1.74,166.2475,"May 03, 22",0.0174,,,,,
2022-05-02,163.02,164.52,159.91,164.13,156.54,1215700,1215700,1.11,0.6809,162.895,"May 02, 22",0.006809,,,,,
2022-04-29,167.68,169.39,162.65,163.18,155.63,862475,862475,-4.5,-2.68,165.725,"April 29, 22",-0.0268,,,,,
2022-04-28,164.08,168.99,163.5,168.64,160.84,1227162,1227162,4.56,2.78,166.3025,"April 28, 22",0.0278,,,,,
2022-04-27,163.04,165.52,161.66,162.53,155.01,1274118,1274118,-0.51,-0.31281,163.1875,"April 27, 22",-0.0031281,,,,,
2022-04-26,169.52,169.96,163.02,163.17,155.62,1100030,1100030,-6.35,-3.75,166.4175,"April 26, 22",-0.0375,,,,,
2022-04-25,169.13,170.88,165.37,170.65,162.76,810519,810519,1.52,0.89872,169.0075,"April 25, 22",0.0089872,,,,,
2022-04-22,175.4,175.4,169.27,169.54,161.7,806600,806600,-5.86,-3.34,172.4025,"April 22, 22",-0.0334,,,,,
2022-04-21,179.96,181.02,175.8,176.41,168.25,514814,514814,-3.55,-1.97,178.2975,"April 21, 22",-0.0197,,,,,
2022-04-20,176.05,181,175.6,179,170.72,962623,962623,2.95,1.68,177.9125,"April 20, 22",0.0168,,,,,
2022-04-19,172.15,175.2,172.15,173.94,165.89,2277115,2277115,1.79,1.04,173.36,"April 19, 22",0.0104,,,,,
2022-04-18,172.72,174.75,170.87,171.68,163.74,828100,828100,-1.04,-0.60213,172.505,"April 18, 22",-0.0060213,,,,,
2022-04-14,174.12,176.75,172.63,172.97,164.97,1028725,1028725,-1.15,-0.66046,174.1175,"April 14, 22",-0.0066046,,,,,
2022-04-13,171.34,172.24,170.03,170.97,163.06,789000,789000,-0.37,-0.21594,171.145,"April 13, 22",-0.0021594,,,,,
2022-04-12,173.25,175.8,170.65,171.65,163.71,734319,734319,-1.6,-0.92352,172.8375,"April 12, 22",-0.0092352,,,,,
2022-04-11,174.94,175.69,171.86,172.21,164.24,576900,576900,-2.73,-1.56,173.675,"April 11, 22",-0.0156,,,,,
2022-04-08,177.42,177.51,174.91,175.55,167.43,646511,646511,-1.87,-1.05,176.3475,"April 08, 22",-0.0105,,,,,
2022-04-07,175.8,178.28,174.93,177.32,169.12,736200,736200,1.52,0.86462,176.5825,"April 07, 22",0.0086462,,,,,
2022-04-06,175.17,177.36,174.03,176.38,168.22,868206,868206,1.21,0.69076,175.735,"April 06, 22",0.0069076,,,,,
2022-04-05,178.15,179.45,176.13,176.81,168.63,589008,589008,-1.34,-0.75218,177.635,"April 05, 22",-0.0075218,,,,,
2022-04-04,177.76,179.72,176.79,178.83,170.56,650700,650700,1.07,0.60194,178.275,"April 04, 22",0.0060194,,,,,
2022-04-01,179.9,180.16,175,177.8,169.57,858905,858905,-2.1,-1.17,178.215,"April 01, 22",-0.0117,,,,,
2022-03-31,179.65,181.14,178.41,178.89,170.61,1371700,1371700,-0.76,-0.42304,179.5225,"March 31, 22",-0.0042304,,,,,
2022-03-30,180.64,180.64,177.61,178.82,170.55,874100,874100,-1.82,-1.01,179.4275,"March 30, 22",-0.0101,,,,,
2022-03-29,179.62,182.85,179.06,180.96,172.59,1517638,1517638,1.34,0.74602,180.6225,"March 29, 22",0.0074602,,,,,
2022-03-28,175.47,177.85,174.82,177.31,169.11,1151013,1151013,1.84,1.05,176.3625,"March 28, 22",0.0105,,,,,
2022-03-25,176.89,177.15,174.08,176.15,168,677379,677379,-0.74,-0.41834,176.0675,"March 25, 22",-0.0041834,,,,,
2022-03-24,175,176.47,174.2,175.84,167.71,621215,621215,0.84,0.48,175.3775,"March 24, 22",0.0048,,,,,
2022-03-23,177.71,178.33,174.52,174.53,166.46,378000,378000,-3.18,-1.79,176.2725,"March 23, 22",-0.0179,,,,,
2022-03-22,179.73,180.29,177.52,178.15,169.91,633929,633929,-1.58,-0.8791,178.9225,"March 22, 22",-0.008791,,,,,
2022-03-21,178.96,179.99,177.3,178.79,170.52,450200,450200,-0.17,-0.09499329,178.76,"March 21, 22",-0.0009499329,,,,,
2022-03-18,175.77,179.93,175.19,179.39,171.09,965841,965841,3.62,2.06,177.57,"March 18, 22",0.0206,,,,,
2022-03-17,172.59,176.67,172.33,176.41,168.25,546500,546500,3.82,2.21,174.5,"March 17, 22",0.0221,,,,,
2022-03-16,173.63,176.8,169.9,173.4,165.38,696100,696100,-0.23,-0.13247,173.4325,"March 16, 22",-0.0013247,,,,,
2022-03-15,167.52,172.6,166.75,172.28,164.31,751441,751441,4.76,2.84,169.7875,"March 15, 22",0.0284,,,,,
2022-03-14,170.88,171.91,165.2,166.6,158.89,800200,800200,-4.28,-2.5,168.6475,"March 14, 22",-0.025,,,,,
2022-03-11,171.63,172.82,169.82,170,162.14,751451,751451,-1.63,-0.94972,171.0675,"March 11, 22",-0.0094972,,,,,
2022-03-10,168.2,170.55,167.03,170.12,162.25,438661,438661,1.92,1.14,168.975,"March 10, 22",0.0114,,,,,
2022-03-09,169.16,171.9,166.94,171,163.09,720203,720203,1.84,1.09,169.75,"March 09, 22",0.0109,,,,,
2022-03-08,166.34,169.04,162.91,164.78,157.16,794300,794300,-1.56,-0.93784,165.7675,"March 08, 22",-0.0093784,,,,,
2022-03-07,170.62,170.87,165.4,165.44,157.79,662400,662400,-5.18,-3.04,168.0825,"March 07, 22",-0.0304,,,,,
2022-03-04,172.25,173.15,168.31,171.57,163.63,634127,634127,-0.68,-0.39478,171.32,"March 04, 22",-0.0039478,,,,,
2022-03-03,174.83,175.88,172.07,174.35,166.28,538900,538900,-0.48,-0.27455,174.2825,"March 03, 22",-0.0027455,,,,,
2022-03-02,170.38,175.49,170.37,174.02,165.97,635602,635602,3.64,2.14,172.565,"March 02, 22",0.0214,,,,,
2022-03-01,171.19,172.68,168.17,169.41,161.57,915700,915700,-1.78,-1.04,170.3625,"March 01, 22",-0.0104,,,,,
2022-02-28,174.54,174.93,169.85,172.46,164.48,1229800,1229800,-2.08,-1.19,172.945,"February 28, 22",-0.0119,,,,,
2022-02-25,171.94,177.7,170.35,177.53,169.32,986409,986409,5.59,3.25,174.38,"February 25, 22",0.0325,,,,,
2022-02-24,164.03,171.47,163.29,171.3,163.38,1208907,1208907,7.27,4.43,167.5225,"February 24, 22",0.0443,2022-02-09,2022-03-10,0.5,0.5,2022-02-25
2022-02-23,178.72,179.98,168.9,169.1,160.8,1231247,1231247,-9.62,-5.38,174.175,"February 23, 22",-0.0538,,,,,
2022-02-22,180.44,183.69,177.51,177.99,169.25,920700,920700,-2.45,-1.36,179.9075,"February 22, 22",-0.0136,,,,,
2022-02-18,182.17,183.91,180.86,181.76,172.84,690371,690371,-0.41,-0.22506,182.175,"February 18, 22",-0.0022506,,,,,
2022-02-17,183.75,184.27,181.54,182.28,173.33,816600,816600,-1.47,-0.8,182.96,"February 17, 22",-0.008,,,,,
2022-02-16,182.1,186.11,180.89,185.48,176.38,1023100,1023100,3.38,1.86,183.645,"February 16, 22",0.0186,,,,,
2022-02-15,179.73,184.45,178.13,183.62,174.61,1010347,1010347,3.89,2.16,181.4825,"February 15, 22",0.0216,,,,,
2022-02-14,178.75,180.09,175.28,176.1,167.46,1506000,1506000,-2.65,-1.48,177.555,"February 14, 22",-0.0148,,,,,
2022-02-11,183.62,184.08,178.27,178.75,169.98,1826017,1826017,-4.87,-2.65,181.18,"February 11, 22",-0.0265,,,,,
2022-02-10,186.54,187.78,182.55,183.37,174.37,1700692,1700692,-3.17,-1.7,185.06,"February 10, 22",-0.017,,,,,
2022-02-09,198.55,199.77,188.65,189.96,180.64,2115400,2115400,-8.59,-4.33,194.2325,"February 09, 22",-0.0433,,,,,
2022-02-08,191.85,195.29,190.72,194.76,185.2,786700,786700,2.91,1.52,193.155,"February 08, 22",0.0152,,,,,
2022-02-07,192.58,193.58,189.35,191.31,181.92,638200,638200,-1.27,-0.65947,191.705,"February 07, 22",-0.0065947,,,,,
2022-02-04,192.58,194.37,189.83,192.3,182.86,691300,691300,-0.28,-0.14539,192.27,"February 04, 22",-0.0014539,,,,,
2022-02-03,192.81,195.78,192.22,192.97,183.5,1473100,1473100,0.16,0.08298325,193.445,"February 03, 22",0.0008298325,,,,,
2022-02-02,189.97,195.31,189.97,194.6,185.05,925400,925400,4.63,2.44,192.4625,"February 02, 22",0.0244,,,,,
2022-02-01,188.69,189.98,185.97,189.4,180.1,704630,704630,0.71,0.37628,188.51,"February 01, 22",0.0037628,,,,,
2022-01-31,184.16,189.15,183.8,189.05,179.77,986310,986310,4.9,2.66,186.54,"January 31, 22",0.0266,,,,,
2022-01-28,181.57,184.86,178.59,184.53,175.47,806900,806900,2.96,1.63,182.3875,"January 28, 22",0.0163,,,,,
2022-01-27,184.75,188.04,180.31,181.73,172.81,775752,775752,-3.02,-1.63,183.7075,"January 27, 22",-0.0163,,,,,
2022-01-26,182.38,188.22,179.89,182.49,173.53,1170500,1170500,0.11,0.06031363,183.245,"January 26, 22",0.0006031363,,,,,
2022-01-25,181.33,183.34,178.24,180.85,171.97,1017700,1017700,-0.48,-0.26471,180.94,"January 25, 22",-0.0026471,,,,,
2022-01-24,182.37,185.68,177.4,185.15,176.06,1193171,1193171,2.78,1.52,182.65,"January 24, 22",0.0152,,,,,
2022-01-21,188.64,189.6,184.33,184.66,175.6,696700,696700,-3.98,-2.11,186.8075,"January 21, 22",-0.0211,,,,,
2022-01-20,190.72,194.48,188.45,188.98,179.7,831523,831523,-1.74,-0.91233,190.6575,"January 20, 22",-0.0091233,,,,,
2022-01-19,190.37,192.58,189.05,189.4,180.1,1075200,1075200,-0.97,-0.50953,190.35,"January 19, 22",-0.0050953,,,,,
2022-01-18,188.49,191.16,188.08,189.94,180.62,768500,768500,1.45,0.76927,189.4175,"January 18, 22",0.0076927,,,,,
2022-01-14,192.08,193.32,188.16,191.64,182.23,687524,687524,-0.44,-0.22907,191.3,"January 14, 22",-0.0022907,,,,,
2022-01-13,198.24,198.92,193.69,194.05,184.53,525708,525708,-4.19,-2.11,196.225,"January 13, 22",-0.0211,,,,,
2022-01-12,200.82,202.78,197.06,197.4,187.71,558126,558126,-3.42,-1.7,199.515,"January 12, 22",-0.017,,,,,
2022-01-11,201.11,201.98,196.83,200.42,190.58,927069,927069,-0.69,-0.3431,200.085,"January 11, 22",-0.003431,,,,,
2022-01-10,196.38,200.6,192.29,200.21,190.38,1232750,1232750,3.83,1.95,197.37,"January 10, 22",0.0195,,,,,
2022-01-07,205.9,206.54,198.33,198.38,188.64,1122560,1122560,-7.52,-3.65,202.2875,"January 07, 22",-0.0365,,,,,
2022-01-06,203.66,206.62,202.65,206.21,196.09,1306500,1306500,2.55,1.25,204.785,"January 06, 22",0.0125,,,,,
2022-01-05,207.65,208.13,203.25,203.53,193.54,841755,841755,-4.12,-1.98,205.64,"January 05, 22",-0.0198,,,,,
2022-01-04,205.6,208.71,205.6,208.13,197.91,804216,804216,2.53,1.23,207.01,"January 04, 22",0.0123,,,,,
2022-01-03,205.34,206.99,203.38,205.01,194.95,850047,850047,-0.33,-0.16071,205.18,"January 03, 22",-0.0016071,,,,,
2021-12-31,203.55,205.69,202.64,204.78,194.73,386436,386436,1.23,0.60427,204.165,"December 31, 21",0.0060427,,,,,
2021-12-30,207.16,207.55,203.81,203.97,193.96,315100,315100,-3.19,-1.54,205.6225,"December 30, 21",-0.0154,,,,,
2021-12-29,205.66,207.47,205.35,206.83,196.68,331121,331121,1.17,0.5689,206.3275,"December 29, 21",0.005689,,,,,
2021-12-28,207.67,207.67,205.09,205.6,195.51,291500,291500,-2.07,-0.99677,206.5075,"December 28, 21",-0.0099677,,,,,
2021-12-27,203.45,207.19,203.16,207.02,196.86,461255,461255,3.57,1.75,205.205,"December 27, 21",0.0175,,,,,
2021-12-23,198.07,203.85,198.07,202.76,192.81,637100,637100,4.69,2.37,200.6875,"December 23, 21",0.0237,,,,,
2021-12-22,193.82,198.95,193.12,198.87,189.11,606100,606100,5.05,2.61,196.19,"December 22, 21",0.0261,,,,,
2021-12-21,188.69,193.77,187.66,193.3,183.81,621600,621600,4.61,2.44,190.855,"December 21, 21",0.0244,,,,,
2021-12-20,186.89,187.33,182.05,186.74,177.57,967100,967100,-0.15,-0.08026112,185.7525,"December 20, 21",-0.0008026112,,,,,
2021-12-17,187.99,194.02,187.54,190.07,180.74,8374319,8374319,2.08,1.11,189.905,"December 17, 21",0.0111,,,,,
2021-12-16,193.6,193.6,187.15,187.83,178.61,1117169,1117169,-5.77,-2.98,190.545,"December 16, 21",-0.0298,,,,,
2021-12-15,189.95,192.27,185.96,192.15,182.72,966220,966220,2.2,1.16,190.0825,"December 15, 21",0.0116,,,,,
2021-12-14,191.27,192.58,187.5,189.69,180.38,878939,878939,-1.58,-0.82606,190.26,"December 14, 21",-0.0082606,,,,,
2021-12-13,193.81,194.07,190.55,191.75,182.34,912611,912611,-2.06,-1.06,192.545,"December 13, 21",-0.0106,,,,,
2021-12-10,196.5,196.64,192.99,194.87,185.31,639226,639226,-1.63,-0.82952,195.25,"December 10, 21",-0.0082952,,,,,
2021-12-09,197.8,198.39,194.6,194.69,185.13,556611,556611,-3.11,-1.57,196.37,"December 09, 21",-0.0157,,,,,
2021-12-08,199.28,200.4,197.68,198.82,189.06,522924,522924,-0.46,-0.23083,199.045,"December 08, 21",-0.0023083,,,,,
2021-12-07,196.4,198.9,194.84,198.21,188.48,546000,546000,1.81,0.92159,197.0875,"December 07, 21",0.0092159,,,,,
2021-12-06,193.03,196.53,193.01,194.38,184.84,658037,658037,1.35,0.69937,194.2375,"December 06, 21",0.0069937,,,,,
2021-12-03,194.02,194.93,190.05,191.67,182.26,870618,870618,-2.35,-1.21,192.6675,"December 03, 21",-0.0121,,,,,
2021-12-02,185.88,194.94,185.88,193.62,184.12,735300,735300,7.74,4.16,190.08,"December 02, 21",0.0416,,,,,
2021-12-01,192.01,194.09,184.71,184.81,175.74,1033141,1033141,-7.2,-3.75,188.905,"December 01, 21",-0.0375,,,,,
2021-11-30,194.36,196.93,188.01,189.36,180.07,1496847,1496847,-5,-2.57,192.165,"November 30, 21",-0.0257,,,,,
2021-11-29,193.86,196.32,192.95,194.8,185.24,839300,839300,0.94,0.48489,194.4825,"November 29, 21",0.0048489,,,,,
2021-11-26,198.29,199.93,190.01,191.16,181.78,522528,522528,-7.13,-3.6,194.8475,"November 26, 21",-0.036,,,,,
2021-11-24,194.84,199.91,194.84,199.79,189.98,515503,515503,4.95,2.54,197.345,"November 24, 21",0.0254,,,,,
2021-11-23,195.32,197.08,192.68,195.84,186.23,603500,603500,0.52,0.26623,195.23,"November 23, 21",0.0026623,2021-11-03,2021-12-10,0.5,0.5,2021-11-24
2021-11-22,196.89,200.53,195,196.2,186.1,660000,660000,-0.69,-0.35045,197.155,"November 22, 21",-0.0035045,,,,,
2021-11-19,195.39,198.1,194.85,196.06,185.97,748300,748300,0.6726,0.3429,196.1,"November 19, 21",0.003429,,,,,
2021-11-18,195.27,195.71,192.65,195.23,185.18,596000,596000,-0.04,-0.02048446,194.715,"November 18, 21",-0.0002048446,,,,,
2021-11-17,195.14,195.79,194.24,195.24,185.19,681700,681700,0.1,0.05124526,195.1025,"November 17, 21",0.0005124526,,,,,
2021-11-16,190.35,195.61,189.94,194.98,184.94,914944,914944,4.63,2.43,192.72,"November 16, 21",0.0243,,,,,
