date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,declarationDate,recordDate,adjDividend
2024-05-02,7485.02,7528.89,7407.59,7479.01,7479.01,13313,13313,-6.01,-0.08029371,7475.1275,"May 02, 24",-0.0008029371,,,,,
2024-05-01,7451.79,7625.08,7398.01,7457,7457,16735,16735,5.21,0.06991609,7482.97,"May 01, 24",0.0006991609,,,,,
2024-04-30,7489,7543.11,7438.85,7438.85,7438.85,22692,22692,-50.15,-0.66965,7477.4525,"April 30, 24",-0.0066965,,,,,
2024-04-29,7676.82,7705.01,7500,7540,7540,26115,26115,-136.82,-1.78,7605.4575,"April 29, 24",-0.0178,,,,,
2024-04-26,7730,7778.75,7613.05,7647.04,7647.04,24587,24587,-82.96,-1.07,7692.21,"April 26, 24",-0.0107,,,,,
2024-04-25,7726.12,7804.31,7594,7725,7725,24303,24303,-1.12,-0.01449628,7712.3575,"April 25, 24",-0.0001449628,,,,,
2024-04-24,7818,7937.51,7747.46,7798.28,7798.28,12631,12631,-19.72,-0.25224,7825.3125,"April 24, 24",-0.0025224,,,,,
2024-04-23,7833,7870.27,7603.01,7835.11,7835.11,21336,21336,2.11,0.02693732,7785.3475,"April 23, 24",0.0002693732,,,,,
2024-04-22,7710,7825,7647.03,7806.79,7806.79,18192,18192,96.79,1.26,7747.205,"April 22, 24",0.0126,,,,,
2024-04-19,7765,7816.12,7667.36,7685,7685,27578,27578,-80,-1.03,7733.37,"April 19, 24",-0.0103,,,,,
2024-04-18,7742.55,7859,7700.37,7702.26,7702.26,21481,21481,-40.29,-0.52037,7751.045,"April 18, 24",-0.0052037,,,,,
2024-04-17,7726.37,7739.23,7632.44,7669.94,7669.94,20118,20118,-56.43,-0.73036,7691.995,"April 17, 24",-0.0073036,,,,,
2024-04-16,7730,7791.78,7593.52,7657,7657,23127,23127,-73,-0.94437,7693.075,"April 16, 24",-0.0094437,,,,,
2024-04-15,7870,7949.99,7744,7761.44,7761.44,25260,25260,-108.56,-1.38,7831.3575,"April 15, 24",-0.0138,,,,,
2024-04-12,7750,7819.94,7708.33,7817.98,7817.98,17793,17793,67.98,0.87716,7774.0625,"April 12, 24",0.0087716,,,,,
2024-04-11,7727,7839.7,7727,7757.18,7757.18,14895,14895,30.18,0.39058,7762.72,"April 11, 24",0.0039058,,,,,
2024-04-10,7780,7808.04,7650,7658.13,7658.13,20974,20974,-121.87,-1.57,7724.0425,"April 10, 24",-0.0157,,,,,
2024-04-09,7933,7972.85,7813.85,7972.85,7972.85,16883,16883,39.85,0.50233,7923.1375,"April 09, 24",0.0050233,,,,,
2024-04-08,7928,7959.94,7841.59,7871.15,7871.15,14806,14806,-56.85,-0.71708,7900.17,"April 08, 24",-0.0071708,,,,,
2024-04-05,7801.38,7921.76,7801.38,7907.89,7907.89,12593,12593,106.51,1.37,7858.1025,"April 05, 24",0.0137,,,,,
2024-04-04,8000,8000,7780.87,7790,7790,15324,15324,-210,-2.62,7892.7175,"April 04, 24",-0.0262,,,,,
2024-04-03,7840,7972.09,7823.45,7914.3,7914.3,18391,18391,74.3,0.9477,7887.46,"April 03, 24",0.009477,,,,,
2024-04-02,7925.34,7930.02,7810.01,7852.9,7852.9,17897,17897,-72.44,-0.91403,7879.5675,"April 02, 24",-0.0091403,,,,,
2024-04-01,8097.98,8211.4,7978.28,8026.27,8026.27,14447,14447,-71.71,-0.88553,8078.4825,"April 01, 24",-0.0088553,,,,,
2024-03-28,8010,8158.99,8010,8099.96,8099.96,17635,17635,89.96,1.12,8069.7375,"March 28, 24",0.0112,,,,,
2024-03-27,7910,8023.87,7852.75,7980.74,7980.74,14800,14800,70.74,0.89431,7941.84,"March 27, 24",0.0089431,,,,,
2024-03-26,7920.05,7999.54,7842.33,7865,7865,16607,16607,-55.05,-0.69507,7906.73,"March 26, 24",-0.0069507,,,,,
2024-03-25,7967.7,8014.77,7907.05,7907.05,7907.05,14232,14232,-60.65,-0.7612,7949.1425,"March 25, 24",-0.007612,,,,,
2024-03-22,7987,8035.14,7861.6,7971.71,7971.71,19122,19122,-15.29,-0.19144,7963.8625,"March 22, 24",-0.0019144,,,,,
2024-03-21,8022.92,8118.23,7963.89,8001.96,8001.96,23874,23874,-20.96,-0.26125,8026.75,"March 21, 24",-0.0026125,,,,,
2024-03-20,7806.42,7981.37,7783.21,7958.45,7958.45,21379,21379,152.03,1.95,7882.3625,"March 20, 24",0.0195,,,,,
2024-03-19,7653.98,7819.65,7647.58,7791.54,7791.54,19679,19679,137.56,1.8,7728.1875,"March 19, 24",0.018,,,,,
2024-03-18,7635,7683.27,7526.79,7630.84,7630.84,17945,17945,-4.16,-0.05448592,7618.975,"March 18, 24",-0.0005448592,,,,,
2024-03-15,7499.05,7671.23,7499.05,7565.87,7565.87,39310,39310,66.82,0.89105,7558.8,"March 15, 24",0.0089105,,,,,
2024-03-14,7793.58,7840,7511.55,7559.53,7559.53,24952,24952,-234.05,-3,7676.165,"March 14, 24",-0.03,,,,,
2024-03-13,7723.87,7820,7721.47,7746.3,7746.3,18458,18458,22.43,0.2904,7752.91,"March 13, 24",0.002904,,,,,
2024-03-12,7612.59,7772.95,7547.07,7723,7723,15773,15773,110.41,1.45,7663.9025,"March 12, 24",0.0145,,,,,
2024-03-11,7640,7655.8,7537.11,7625,7625,18496,18496,-15,-0.19634,7614.4775,"March 11, 24",-0.0019634,,,,,
2024-03-08,7693.67,7761.26,7633.42,7654.99,7654.99,18226,18226,-38.68,-0.50275,7685.835,"March 08, 24",-0.0050275,,,,,
2024-03-07,7760,7825,7679.6,7682.3,7682.3,27650,27650,-77.7,-1,7736.725,"March 07, 24",-0.01,,,,,
2024-03-06,7679.98,7754,7634.28,7709.27,7709.27,16582,16582,29.29,0.38138,7694.3825,"March 06, 24",0.0038138,,,,,
2024-03-05,7651.83,7770,7583.62,7595.1,7595.1,15278,15278,-56.73,-0.74139,7650.1375,"March 05, 24",-0.0074139,,,,,
2024-03-04,7698.43,7776.17,7651.83,7651.83,7651.83,16312,16312,-46.6,-0.60532,7694.565,"March 04, 24",-0.0060532,,,,,
2024-03-01,7531.02,7712,7531.02,7687.1,7687.1,14982,14982,156.08,2.07,7615.285,"March 01, 24",0.0207,,,,,
2024-02-29,7600.75,7700,7570.1,7625.57,7625.57,27980,27980,24.82,0.32655,7624.105,"February 29, 24",0.0032655,,,,,
2024-02-28,7532,7605.65,7532,7584.99,7584.99,12369,12369,52.99,0.70353,7563.66,"February 28, 24",0.0070353,,,,,
2024-02-27,7561.41,7635,7506.13,7543.11,7543.11,10588,10588,-18.3,-0.24202,7561.4125,"February 27, 24",-0.0024202,,,,,
2024-02-26,7612.25,7628.54,7569.56,7569.56,7569.56,9788,9788,-42.69,-0.56081,7594.9775,"February 26, 24",-0.0056081,,,,,
2024-02-23,7538,7615,7530,7584.75,7584.75,13832,13832,46.75,0.62019,7566.9375,"February 23, 24",0.0062019,,,,,
2024-02-22,7460,7540.21,7442.46,7533.29,7533.29,12755,12755,73.29,0.98244,7493.99,"February 22, 24",0.0098244,,,,,
2024-02-21,7486.64,7510,7339.79,7397.52,7397.52,15466,15466,-89.12,-1.19,7433.4875,"February 21, 24",-0.0119,,,,,
2024-02-20,7365,7451.44,7329.69,7420.02,7420.02,13299,13299,55.02,0.74705,7391.5375,"February 20, 24",0.0074705,,,,,
2024-02-16,7450,7498,7390.59,7390.65,7390.65,9855,9855,-59.35,-0.79664,7432.31,"February 16, 24",-0.0079664,,,,,
2024-02-15,7541.88,7543.84,7449.36,7534.72,7534.72,15059,15059,-7.16,-0.09493654,7517.45,"February 15, 24",-0.0009493654,,,,,
2024-02-14,7409.61,7511.21,7327.25,7501.73,7501.73,14568,14568,92.12,1.24,7437.45,"February 14, 24",0.0124,,,,,
2024-02-13,7378.8,7439.41,7285.05,7349.02,7349.02,17558,17558,-29.78,-0.40359,7363.07,"February 13, 24",-0.0040359,,,,,
2024-02-12,7449.69,7617.24,7420,7617.24,7617.24,17326,17326,167.55,2.25,7526.0425,"February 12, 24",0.0225,,,,,
2024-02-09,7470.05,7476.61,7364.16,7447.99,7447.99,17991,17991,-22.06,-0.29531,7439.7025,"February 09, 24",-0.0029531,,,,,
2024-02-08,7398.95,7497.99,7398.95,7486.69,7486.69,23250,23250,87.74,1.19,7445.645,"February 08, 24",0.0119,,,,,
2024-02-07,7399.5,7439.98,7332.59,7420.71,7420.71,17028,17028,21.21,0.28664,7398.195,"February 07, 24",0.0028664,,,,,
2024-02-06,7240,7338.11,7209.12,7332.82,7332.82,31996,31996,92.82,1.28,7280.0125,"February 06, 24",0.0128,,,,,
2024-02-05,7251,7289,7166.9,7166.9,7166.9,23687,23687,-84.1,-1.16,7218.45,"February 05, 24",-0.0116,,,,,
2024-02-02,7170.67,7400,7129.1,7319.98,7319.98,25220,25220,149.31,2.08,7254.9375,"February 02, 24",0.0208,,,,,
2024-02-01,7130,7220.15,7029.68,7211.31,7211.31,22198,22198,81.31,1.14,7147.785,"February 01, 24",0.0114,,,,,
2024-01-31,7116,7210.1,7018.03,7075.29,7075.29,25471,25471,-40.71,-0.57209,7104.855,"January 31, 24",-0.0057209,,,,,
2024-01-30,7130.29,7219.99,7096.04,7120.67,7120.67,15827,15827,-9.62,-0.13492,7141.7475,"January 30, 24",-0.0013492,,,,,
2024-01-29,7024,7140.64,6999.44,7106.33,7106.33,17864,17864,82.33,1.17,7067.6025,"January 29, 24",0.0117,,,,,
2024-01-26,6995.21,7088.86,6980,7035.81,7035.81,14990,14990,40.6,0.5804,7024.97,"January 26, 24",0.005804,,,,,
2024-01-25,6829.77,7038.13,6800,7019.11,7019.11,25316,25316,189.34,2.77,6921.7525,"January 25, 24",0.0277,,,,,
2024-01-24,6999.11,7039,6820.45,6857.43,6857.43,29980,29980,-141.68,-2.02,6928.9975,"January 24, 24",-0.0202,,,,,
2024-01-23,7365.77,7399.7,6927.5,6938.4,6938.4,31002,31002,-427.37,-5.8,7157.8425,"January 23, 24",-0.058,,,,,
2024-01-22,7259,7423.73,7256.84,7416.01,7416.01,20462,20462,157.01,2.16,7338.895,"January 22, 24",0.0216,,,,,
2024-01-19,7192.75,7250,7136.3,7207.99,7207.99,15374,15374,15.24,0.21188,7196.76,"January 19, 24",0.0021188,,,,,
2024-01-18,7180.5,7210.05,7070.06,7184.96,7184.96,13826,13826,4.46,0.06211267,7161.3925,"January 18, 24",0.0006211267,,,,,
2024-01-17,7118.25,7193.38,7079,7104.6,7104.6,17564,17564,-13.65,-0.19176,7123.8075,"January 17, 24",-0.0019176,,,,,
2024-01-16,7176,7251.2,7126.01,7160.73,7160.73,18578,18578,-15.27,-0.21279,7178.485,"January 16, 24",-0.0021279,,,,,
2024-01-12,7242.24,7267.02,7189.16,7208.9,7208.9,14229,14229,-33.34,-0.46035,7226.83,"January 12, 24",-0.0046035,,,,,
2024-01-11,7149.7,7261.01,7129.76,7242.24,7242.24,17707,17707,92.54,1.29,7195.6775,"January 11, 24",0.0129,,,,,
2024-01-10,7070,7191.63,6975,7147.31,7147.31,21019,21019,77.31,1.09,7095.985,"January 10, 24",0.0109,,,,,
2024-01-09,7047,7076.11,6999.5,7034.76,7034.76,17285,17285,-12.24,-0.17369,7039.3425,"January 09, 24",-0.0017369,,,,,
2024-01-08,6975,7077.43,6961.83,7066.93,7066.93,19380,19380,91.93,1.32,7020.2975,"January 08, 24",0.0132,,,,,
2024-01-05,6900.95,7010.14,6900.95,6937.75,6937.75,20558,20558,36.8,0.53326,6937.4475,"January 05, 24",0.0053326,,,,,
2024-01-04,6925,7031,6893.5,6912.71,6912.71,20126,20126,-12.29,-0.17747,6940.5525,"January 04, 24",-0.0017747,,,,,
2024-01-03,6890,7000,6801.37,6948.94,6948.94,28039,28039,58.94,0.85544,6910.0775,"January 03, 24",0.0085544,,,,,
2024-01-02,6901.21,6977.73,6877.9,6969,6969,21220,21220,67.8,0.98229,6931.46,"January 02, 24",0.0098229,,,,,
2023-12-29,6982.3,7027,6940.5,7000.45,7000.45,14376,14376,18.15,0.25994,6987.5625,"December 29, 23",0.0025994,,,,,
2023-12-28,7007.77,7023.78,6952.02,6981.71,6981.71,13753,13753,-26.06,-0.37187,6991.32,"December 28, 23",-0.0037187,,,,,
2023-12-27,7028.5,7075,6997.91,7024.82,7024.82,14728,14728,-3.68,-0.05235826,7031.5575,"December 27, 23",-0.0005235826,,,,,
2023-12-26,6998,7049,6981.34,7008.2,7008.2,11140,11140,10.2,0.14576,7009.135,"December 26, 23",0.0014576,,,,,
2023-12-22,6962.98,6998.72,6943.39,6980.17,6980.17,13813,13813,17.19,0.24688,6971.315,"December 22, 23",0.0024688,,,,,
2023-12-21,6916.92,6944.16,6845,6939.98,6939.98,16157,16157,23.06,0.33339,6911.515,"December 21, 23",0.0033339,,,,,
2023-12-20,6920,7000,6847.14,6847.14,6847.14,22290,22290,-72.86,-1.05,6903.57,"December 20, 23",-0.0105,,,,,
2023-12-19,6882.72,6979.59,6865.05,6936.65,6936.65,33022,33022,53.93,0.78356,6916.0025,"December 19, 23",0.0078356,,,,,
2023-12-18,6860.73,6860.73,6768.02,6840,6840,24588,24588,-20.73,-0.30215,6832.37,"December 18, 23",-0.0030215,,,,,
2023-12-15,6896.67,6997.07,6853.19,6880.73,6880.73,59520,59520,-15.94,-0.23113,6906.915,"December 15, 23",-0.0023113,,,,,
2023-12-14,6785.79,6987.72,6774.08,6934.4,6934.4,29630,29630,148.61,2.19,6870.4975,"December 14, 23",0.0219,,,,,
2023-12-13,6568.83,6749.96,6521.06,6684.86,6684.86,24739,24739,116.03,1.77,6631.1775,"December 13, 23",0.0177,,,,,
2023-12-12,6542.16,6570,6500.61,6538.24,6538.24,24142,24142,-3.92,-0.05991905,6537.7525,"December 12, 23",-0.0005991905,,,,,
2023-12-11,6493.01,6561.32,6452.58,6529.1,6529.1,22883,22883,36.09,0.55583,6509.0025,"December 11, 23",0.0055583,,,,,
2023-12-08,6450,6538.36,6434.99,6535.89,6535.89,16843,16843,85.89,1.33,6489.81,"December 08, 23",0.0133,,,,,
2023-12-07,6377.97,6444.99,6330.74,6444.8,6444.8,27275,27275,66.83,1.05,6399.625,"December 07, 23",0.0105,,,,,
2023-12-06,6442,6505,6335.05,6364.66,6364.66,27036,27036,-77.34,-1.2,6411.6775,"December 06, 23",-0.012,,,,,
2023-12-05,6371.65,6396.96,6334.92,6359.08,6359.08,21277,21277,-12.57,-0.19728,6365.6525,"December 05, 23",-0.0019728,,,,,
2023-12-04,6286.46,6414.37,6286.46,6388.05,6388.05,16944,16944,101.59,1.62,6343.835,"December 04, 23",0.0162,,,,,
2023-12-01,6155.39,6332.9,6105.02,6320.35,6320.35,18676,18700,164.96,2.68,6291.02,"December 01, 23",0.0268,,,,,
2023-11-30,6107.11,6159.54,6052.575,6155.39,6155.39,29877,29900,48.28,0.79055,6130.78,"November 30, 23",0.0079055,,,,,
2023-11-29,6164,6166.0657,6089.625,6107.11,6107.11,22705,22700,-56.89,-0.92294,6112.25,"November 29, 23",-0.0092294,,,,,
2023-11-28,6148,6150.52,6088.72,6128.66,6128.66,24414,24400,-19.34,-0.31457,6125.56,"November 28, 23",-0.0031457,,,,,
2023-11-27,6199,6199,6126.87,6146.9,6146.9,14740,14700,-52.1,-0.84046,6153.82,"November 27, 23",-0.0084046,,,,,
2023-11-24,6196.01,6232.83,6143.23,6195.06,6195.06,6712,6700,-0.95,-0.01533245,6185.33,"November 24, 23",-0.0001533245,,,,,
2023-11-22,6276.77,6350,6194.065,6222.89,6222.89,12831,12800,-53.88,-0.8584,6250.46,"November 22, 23",-0.008584,,,,,
2023-11-21,6290.01,6344.905,6239.37,6244.22,6244.22,20482,20500,-45.79,-0.72798,6283.07,"November 21, 23",-0.0072798,,,,,
2023-11-20,6280.96,6335.57,6203.1,6307.12,6307.12,22406,22400,26.16,0.4165,6294,"November 20, 23",0.004165,,,,,
2023-11-17,6332.97,6332.97,6253.52,6298,6298,23048,23000,-34.97,-0.55219,6292.09,"November 17, 23",-0.0055219,,,,,
2023-11-16,6293.5,6349.49,6236.84,6290.59,6290.59,25024,25000,-2.91,-0.04623818,6288.48,"November 16, 23",-0.0004623818,,,,,
2023-11-15,6275,6350,6267.09,6292.17,6292.17,19286,19300,17.17,0.27363,6296.3,"November 15, 23",0.0027363,,,,,
2023-11-14,6170,6356.185,6170,6290.72,6290.72,22190,22200,120.72,1.96,6305.06,"November 14, 23",0.0196,,,,,
2023-11-13,5973.97,6056.78,5950.21,6030.44,6030.44,9864,9900,56.47,0.94527,6020.58,"November 13, 23",0.0094527,,,,,
2023-11-10,5885.53,6051.17,5857.09,6035.29,6035.29,20254,20300,149.76,2.54,6014.41,"November 10, 23",0.0254,,,,,
2023-11-09,5927.07,5945.04,5818.01,5836.52,5836.52,17823,17800,-90.55,-1.53,5864.85,"November 09, 23",-0.0153,,,,,
2023-11-08,5977.17,5995.03,5892,5901.82,5901.82,17450,17500,-75.35,-1.26,5921.83,"November 08, 23",-0.0126,,,,,
2023-11-07,5937,6042.51,5919.77,6002.44,6002.44,25006,25000,65.44,1.1,5990.81,"November 07, 23",0.011,,,,,
2023-11-06,5861.55,5934.2,5860.01,5920.37,5920.37,18231,18500,58.82,1,5908.77,"November 06, 23",0.01,,,,,
2023-11-03,5830.19,5961.82,5811.71,5890.63,5890.63,22002,22000,60.44,1.04,5897.34,"November 03, 23",0.0104,,,,,
2023-11-02,5683,5722.385,5600.56,5698.91,5698.91,26400,26400,15.91,0.27996,5686.42,"November 02, 23",0.0027996,,,,,
2023-11-01,5444.16,5578,5419,5560.55,5560.55,26840,26800,116.39,2.14,5509.44,"November 01, 23",0.0214,,,,,
2023-10-31,5415.64,5484.62,5410.74,5412.62,5412.62,21388,21400,-3.02,-0.05576442,5439.27,"October 31, 23",-0.0005576442,,,,,
2023-10-30,5427,5427,5326.1557,5401.76,5401.76,13766,13800,-25.24,-0.46508,5391.73,"October 30, 23",-0.0046508,,,,,
2023-10-27,5420.25,5434.045,5332.655,5382.22,5382.22,15042,15000,-38.03,-0.70163,5373.3,"October 27, 23",-0.0070163,,,,,
