date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,paymentDate,recordDate,declarationDate
2022-09-29,44.17,44.37,42.73,43.3,42.19,4531879,4531879,-0.87,-1.97,43.6425,"September 29, 22",-0.0197,,,,,
2022-09-28,43.96,45.25,43.69,45.02,43.86,4032005,4032005,1.06,2.41,44.48,"September 28, 22",0.0241,,,,,
2022-09-27,44.48,44.77,43.2,43.93,42.8,3709923,3709923,-0.55,-1.24,44.095,"September 27, 22",-0.0124,,,,,
2022-09-26,43.35,44.67,43.24,43.66,42.54,5711300,5711300,0.31,0.71511,43.73,"September 26, 22",0.0071511,,,,,
2022-09-23,44.7,44.77,42.92,43.89,42.76,5820582,5820582,-0.81,-1.81,44.07,"September 23, 22",-0.0181,,,,,
2022-09-22,46,46.18,44.56,45.11,43.95,4181500,4181500,-0.89,-1.93,45.4625,"September 22, 22",-0.0193,,,,,
2022-09-21,48.33,48.6,46.08,46.12,44.93,2982200,2982200,-2.21,-4.57,47.2825,"September 21, 22",-0.0457,,,,,
2022-09-20,48.89,49.16,47.47,47.68,46.45,3838400,3838400,-1.21,-2.47,48.3,"September 20, 22",-0.0247,,,,,
2022-09-19,47.71,49.56,47.69,49.51,48.24,2793457,2793457,1.8,3.77,48.6175,"September 19, 22",0.0377,,,,,
2022-09-16,48.68,48.77,47.36,48.52,47.27,6309830,6309830,-0.16,-0.32868,48.3325,"September 16, 22",-0.0032868,,,,,
2022-09-15,49.87,50.6,49.29,49.64,48.36,5377214,5377214,-0.23,-0.4612,49.85,"September 15, 22",-0.004612,,,,,
2022-09-14,50.23,50.56,49.43,50.14,48.85,3504700,3504700,-0.09,-0.17918,50.09,"September 14, 22",-0.0017918,,,,,
2022-09-13,50.59,51.32,49.68,50,48.71,2881344,2881344,-0.59,-1.17,50.3975,"September 13, 22",-0.0117,,,,,
2022-09-12,52.1,53.02,51.87,52.68,51.32,2143300,2143300,0.58,1.11,52.4175,"September 12, 22",0.0111,,,,,
2022-09-09,50.61,51.63,50.57,51.5,50.17,2132700,2132700,0.89,1.76,51.0775,"September 09, 22",0.0176,,,,,
2022-09-08,48.85,50.19,48.6,50.07,48.78,2086023,2086023,1.22,2.5,49.4275,"September 08, 22",0.025,,,,,
2022-09-07,48.37,49.74,47.62,49.43,48.16,3009100,3009100,1.06,2.19,48.79,"September 07, 22",0.0219,,,,,
2022-09-06,49.07,49.25,47.48,48.52,47.27,3602000,3602000,-0.55,-1.12,48.58,"September 06, 22",-0.0112,,,,,
2022-09-02,51.07,51.07,48.88,49.25,47.98,2327700,2327700,-1.82,-3.56,50.0675,"September 02, 22",-0.0356,,,,,
2022-09-01,49.74,50.15,48.3,50.13,48.84,2386520,2386520,0.39,0.78408,49.58,"September 01, 22",0.0078408,,,,,
2022-08-31,50.79,51.38,50.27,50.56,49.26,2638337,2638337,-0.23,-0.45285,50.75,"August 31, 22",-0.0045285,,,,,
2022-08-30,51.66,51.79,50.03,50.7,49.39,2287302,2287302,-0.96,-1.86,51.045,"August 30, 22",-0.0186,,,,,
2022-08-29,50.94,52.03,49.35,51.15,49.83,2427000,2427000,0.21,0.41225,50.8675,"August 29, 22",0.0041225,,,,,
2022-08-26,54.15,54.52,51.63,51.63,50.3,1385629,1385629,-2.52,-4.65,52.9825,"August 26, 22",-0.0465,,,,,
2022-08-25,53.5,54.42,53.06,54.42,53.02,1173130,1173130,0.92,1.72,53.85,"August 25, 22",0.0172,,,,,
2022-08-24,52.64,53.59,52.53,53.16,51.79,1158816,1158816,0.52,0.98784,52.98,"August 24, 22",0.0098784,,,,,
2022-08-23,52.93,53.76,52.7,52.83,51.47,1566845,1566845,-0.1,-0.18893,53.055,"August 23, 22",-0.0018893,,,,,
2022-08-22,53,53.35,52.36,52.92,51.56,1710248,1710248,-0.08,-0.15094,52.9075,"August 22, 22",-0.0015094,,,,,
2022-08-19,54.86,55.14,53.71,54.09,52.7,1839575,1839575,-0.77,-1.4,54.45,"August 19, 22",-0.014,,,,,
2022-08-18,56.43,56.53,55.52,55.83,54.39,2145714,2145714,-0.6,-1.06,56.0775,"August 18, 22",-0.0106,,,,,
2022-08-17,56.34,57,55.31,56.54,55.08,2456000,2456000,0.2,0.35499,56.2975,"August 17, 22",0.0035499,,,,,
2022-08-16,57.02,57.68,56.29,57.2,55.73,1981200,1981200,0.18,0.31568,57.0475,"August 16, 22",0.0031568,,,,,
2022-08-15,56.5,57.58,56.36,57.52,56.04,2044146,2044146,1.02,1.81,56.99,"August 15, 22",0.0181,,,,,
2022-08-12,57,57.18,56.24,57.12,55.65,2030352,2030352,0.12,0.21053,56.885,"August 12, 22",0.0021053,0.155,0.155,2022-08-30,2022-08-15,2022-08-02
2022-08-11,56.54,57.54,56.2,56.66,55.05,4157400,4157400,0.12,0.21224,56.735,"August 11, 22",0.0021224,,,,,
2022-08-10,53.38,55.5,53.38,55.5,53.92,2943626,2943626,2.12,3.97,54.44,"August 10, 22",0.0397,,,,,
2022-08-09,52.44,52.52,51.14,51.75,50.28,1680700,1680700,-0.69,-1.32,51.9625,"August 09, 22",-0.0132,,,,,
2022-08-08,52.9,53.79,52.49,52.81,51.31,2407400,2407400,-0.09,-0.17013,52.9975,"August 08, 22",-0.0017013,,,,,
2022-08-05,52.33,53.03,52.07,52.42,50.93,2305400,2305400,0.09,0.17199,52.4625,"August 05, 22",0.0017199,,,,,
2022-08-04,53.39,53.9,52.46,53.24,51.73,2649852,2649852,-0.15,-0.28095,53.2475,"August 04, 22",-0.0028095,,,,,
2022-08-03,52.77,53.88,51.8,53.29,51.78,3857800,3857800,0.52,0.98541,52.935,"August 03, 22",0.0098541,,,,,
2022-08-02,53.37,53.92,51.94,52.24,50.76,4516851,4516851,-1.13,-2.12,52.8675,"August 02, 22",-0.0212,,,,,
2022-08-01,54.58,56.48,54.37,55.53,53.95,4048828,4048828,0.95,1.74,55.24,"August 01, 22",0.0174,,,,,
2022-07-29,55.44,56.25,55.22,55.46,53.88,4572168,4572168,0.02,0.03607504,55.5925,"July 29, 22",0.0003607504,,,,,
2022-07-28,53,55.46,52.81,55.44,53.86,3366360,3366360,2.44,4.6,54.1775,"July 28, 22",0.046,,,,,
2022-07-27,51.48,52.82,51.36,52.63,51.13,1664637,1664637,1.15,2.23,52.0725,"July 27, 22",0.0223,,,,,
2022-07-26,51.94,52.18,50.63,51.1,49.65,1458215,1458215,-0.84,-1.62,51.4625,"July 26, 22",-0.0162,,,,,
2022-07-25,51.27,52.28,51.09,52.14,50.66,1801241,1801241,0.87,1.7,51.695,"July 25, 22",0.017,,,,,
2022-07-22,52.6,53.43,51,51.33,49.87,2232643,2232643,-1.27,-2.41,52.09,"July 22, 22",-0.0241,,,,,
2022-07-21,51.04,52.6,50,52.45,50.96,3096157,3096157,1.41,2.76,51.5225,"July 21, 22",0.0276,,,,,
2022-07-20,50.51,51.93,50.3,51.61,50.14,2233610,2233610,1.1,2.18,51.0875,"July 20, 22",0.0218,,,,,
2022-07-19,49.57,50.83,49.53,50.79,49.35,2702419,2702419,1.22,2.46,50.18,"July 19, 22",0.0246,,,,,
2022-07-18,49.19,49.72,48.53,48.71,47.33,3334300,3334300,-0.48,-0.97581,49.0375,"July 18, 22",-0.0097581,,,,,
2022-07-15,46.67,48.33,45.96,48.24,46.87,2773502,2773502,1.57,3.36,47.3,"July 15, 22",0.0336,,,,,
2022-07-14,45.27,45.9,44.4,45.83,44.53,3341566,3341566,0.56,1.24,45.35,"July 14, 22",0.0124,,,,,
2022-07-13,45.65,46.68,44.88,46.17,44.86,2267900,2267900,0.52,1.14,45.845,"July 13, 22",0.0114,,,,,
2022-07-12,47.27,48.33,46.63,46.67,45.34,2259500,2259500,-0.6,-1.27,47.225,"July 12, 22",-0.0127,,,,,
2022-07-11,46.94,47.47,46.57,47.27,45.93,1811240,1811240,0.33,0.70303,47.0625,"July 11, 22",0.0070303,,,,,
2022-07-08,48.35,48.79,47.09,47.55,46.2,1739700,1739700,-0.8,-1.65,47.945,"July 08, 22",-0.0165,,,,,
2022-07-07,47.98,49.18,47.98,48.69,47.31,2715500,2715500,0.71,1.48,48.4575,"July 07, 22",0.0148,,,,,
2022-07-06,47.91,48.64,46.53,47.34,45.99,3089510,3089510,-0.57,-1.19,47.605,"July 06, 22",-0.0119,,,,,
2022-07-05,45.58,47.69,44.83,47.65,46.3,2067643,2067643,2.07,4.54,46.4375,"July 05, 22",0.0454,,,,,
2022-07-01,45.88,46.98,45.17,46.73,45.4,2350047,2350047,0.85,1.85,46.19,"July 01, 22",0.0185,,,,,
2022-06-30,46.16,47.17,44.91,46.29,44.97,2552100,2552100,0.13,0.28163,46.1325,"June 30, 22",0.0028163,,,,,
2022-06-29,48.63,48.63,46.54,47.35,46,2394510,2394510,-1.28,-2.63,47.7875,"June 29, 22",-0.0263,,,,,
2022-06-28,49.15,50.05,48.27,48.56,47.18,5603200,5603200,-0.59,-1.2,49.0075,"June 28, 22",-0.012,,,,,
2022-06-27,48.75,49.24,47.51,48.47,47.09,2870950,2870950,-0.28,-0.57436,48.4925,"June 27, 22",-0.0057436,,,,,
2022-06-24,47.24,48.59,46.88,48.57,47.19,4085247,4085247,1.33,2.82,47.82,"June 24, 22",0.0282,,,,,
2022-06-23,46.09,47.55,45.34,46.39,45.07,2703978,2703978,0.3,0.6509,46.3425,"June 23, 22",0.006509,,,,,
2022-06-22,45.57,46.7,45.41,45.82,44.52,2559298,2559298,0.25,0.54861,45.875,"June 22, 22",0.0054861,,,,,
2022-06-21,46.36,47.24,46.18,46.37,45.05,2383166,2383166,0.01,0.02157032,46.5375,"June 21, 22",0.0002157032,,,,,
2022-06-17,44.92,46.47,44.92,45.18,43.9,6186285,6186285,0.26,0.57881,45.3725,"June 17, 22",0.0057881,,,,,
2022-06-16,46.67,47.3,44.28,45.06,43.78,3510317,3510317,-1.61,-3.45,45.8275,"June 16, 22",-0.0345,,,,,
2022-06-15,48,49.46,47.45,48.69,47.31,3323849,3323849,0.69,1.44,48.4,"June 15, 22",0.0144,,,,,
2022-06-14,47.05,47.7,46.63,47.1,45.76,3394717,3394717,0.05,0.10627,47.12,"June 14, 22",0.0010627,,,,,
2022-06-13,48.84,49.21,46.54,46.76,45.43,3242743,3242743,-2.08,-4.26,47.8375,"June 13, 22",-0.0426,,,,,
2022-06-10,52,52.34,50.55,51.05,49.6,1947448,1947448,-0.95,-1.83,51.485,"June 10, 22",-0.0183,,,,,
2022-06-09,54.5,54.6,53.13,53.17,51.66,1395592,1395592,-1.33,-2.44,53.85,"June 09, 22",-0.0244,,,,,
2022-06-08,56.25,56.51,54.67,54.85,53.29,1597436,1597436,-1.4,-2.49,55.57,"June 08, 22",-0.0249,,,,,
2022-06-07,55.85,57.25,55.85,56.95,55.33,1947200,1947200,1.1,1.97,56.475,"June 07, 22",0.0197,,,,,
2022-06-06,56.15,57.68,55.55,56.51,54.9,2782717,2782717,0.36,0.64114,56.4725,"June 06, 22",0.0064114,,,,,
2022-06-03,55.38,56.38,55.09,55.32,53.75,2587300,2587300,-0.06,-0.10834,55.5425,"June 03, 22",-0.0010834,,,,,
2022-06-02,54.54,56.68,53.85,56.35,54.75,2611045,2611045,1.81,3.32,55.355,"June 02, 22",0.0332,,,,,
2022-06-01,54.63,55.73,53.58,54.46,52.91,2323700,2323700,-0.17,-0.31118,54.6,"June 01, 22",-0.0031118,,,,,
2022-05-31,55.37,55.72,54.06,54.81,53.25,4388300,4388300,-0.56,-1.01,54.99,"May 31, 22",-0.0101,,,,,
2022-05-27,55.06,56.25,55,56.04,54.45,2656745,2656745,0.98,1.78,55.5875,"May 27, 22",0.0178,,,,,
2022-05-26,50.92,54.81,50.72,54.44,52.89,3833526,3833526,3.52,6.91,52.7225,"May 26, 22",0.0691,,,,,
2022-05-25,48.86,50.95,48.83,50.6,49.16,2506427,2506427,1.74,3.56,49.81,"May 25, 22",0.0356,,,,,
2022-05-24,51.04,51.19,49.24,49.99,48.57,4140042,4140042,-1.05,-2.06,50.365,"May 24, 22",-0.0206,,,,,
2022-05-23,52.28,53.04,51.37,51.95,50.47,2593042,2593042,-0.33,-0.63122,52.16,"May 23, 22",-0.0063122,,,,,
2022-05-20,51.67,52.58,49.97,51.76,50.29,3579400,3579400,0.09,0.17418,51.495,"May 20, 22",0.0017418,,,,,
2022-05-19,49.81,51.19,49.75,50.46,49.03,2885100,2885100,0.65,1.3,50.3025,"May 19, 22",0.013,,,,,
2022-05-18,51.98,52.94,50.2,50.76,49.32,4415600,4415600,-1.22,-2.35,51.47,"May 18, 22",-0.0235,,,,,
2022-05-17,52.44,53.15,51.31,53.08,51.57,4567752,4567752,0.64,1.22,52.495,"May 17, 22",0.0122,,,,,
2022-05-16,50.75,51.61,50.11,50.94,49.49,2540964,2540964,0.19,0.37438,50.8525,"May 16, 22",0.0037438,,,,,
2022-05-13,49.58,52.38,49.57,51.57,50.1,4879400,4879400,1.99,4.01,50.775,"May 13, 22",0.0401,0.155,0.155,2022-05-31,2022-05-16,2022-05-03
2022-05-12,49.33,50.36,47.51,48.3,46.78,10746015,10746015,-1.03,-2.09,48.875,"May 12, 22",-0.0209,,,,,
2022-05-11,50.39,52.07,49.43,50.15,48.57,6939537,6939537,-0.24,-0.47628,50.51,"May 11, 22",-0.0047628,,,,,
2022-05-10,51.01,52.2,49.48,51.16,49.55,3805442,3805442,0.15,0.29406,50.9625,"May 10, 22",0.0029406,,,,,
2022-05-09,52.64,54,49.52,49.86,48.29,6135182,6135182,-2.78,-5.28,51.505,"May 09, 22",-0.0528,,,,,
2022-05-06,55.11,55.87,51.95,53.55,51.86,4837100,4837100,-1.56,-2.83,54.12,"May 06, 22",-0.0283,,,,,
2022-05-05,56.02,56.92,54.58,55.36,53.62,6069800,6069800,-0.66,-1.18,55.72,"May 05, 22",-0.0118,,,,,
2022-05-04,54.39,57.81,54.24,57.35,55.55,5456400,5456400,2.96,5.44,55.9475,"May 04, 22",0.0544,,,,,
2022-05-03,52.19,56.25,51.27,54.29,52.58,6928100,6928100,2.1,4.02,53.5,"May 03, 22",0.0402,,,,,
2022-05-02,50.69,52.98,50.55,52.94,51.27,5681517,5681517,2.25,4.44,51.79,"May 02, 22",0.0444,,,,,
2022-04-29,52.43,53.95,50.82,50.97,49.37,4619111,4619111,-1.46,-2.78,52.0425,"April 29, 22",-0.0278,,,,,
2022-04-28,52.27,53.1,50.01,52.58,50.93,4757495,4757495,0.31,0.59307,51.99,"April 28, 22",0.0059307,,,,,
2022-04-27,50.68,52.07,50.41,51.68,50.05,4228900,4228900,1,1.97,51.21,"April 27, 22",0.0197,,,,,
2022-04-26,52.66,52.77,50.65,50.88,49.28,4870600,4870600,-1.78,-3.38,51.74,"April 26, 22",-0.0338,,,,,
2022-04-25,51.52,53.04,50.9,53,51.33,3805568,3805568,1.48,2.87,52.115,"April 25, 22",0.0287,,,,,
2022-04-22,53.63,53.91,51.68,51.77,50.14,3101200,3101200,-1.86,-3.47,52.7475,"April 22, 22",-0.0347,,,,,
2022-04-21,59.15,59.33,53.41,53.87,52.17,4008328,4008328,-5.28,-8.93,56.44,"April 21, 22",-0.0893,,,,,
2022-04-20,56.92,58.4,56.58,57.93,56.11,2122541,2122541,1.01,1.77,57.4575,"April 20, 22",0.0177,,,,,
2022-04-19,54.61,56.62,54.26,56.43,54.65,3427600,3427600,1.82,3.33,55.48,"April 19, 22",0.0333,,,,,
2022-04-18,54.98,55.27,53.88,54.55,52.83,2725500,2725500,-0.43,-0.7821,54.67,"April 18, 22",-0.007821,,,,,
2022-04-14,56.48,56.9,55.18,55.25,53.51,1825408,1825408,-1.23,-2.18,55.9525,"April 14, 22",-0.0218,,,,,
2022-04-13,56.07,56.73,55.63,56.49,54.71,1572800,1572800,0.42,0.74906,56.23,"April 13, 22",0.0074906,,,,,
2022-04-12,56.6,57.56,54.9,55.5,53.75,2903600,2903600,-1.1,-1.94,56.14,"April 12, 22",-0.0194,,,,,
2022-04-11,57.15,57.25,55.84,56.26,54.49,2885864,2885864,-0.89,-1.56,56.625,"April 11, 22",-0.0156,,,,,
2022-04-08,55.53,58.33,55.5,57.7,55.88,4032429,4032429,2.17,3.91,56.765,"April 08, 22",0.0391,,,,,
2022-04-07,55.85,56.25,54.35,55.81,54.05,3540415,3540415,-0.04,-0.07162041,55.565,"April 07, 22",-0.0007162041,,,,,
2022-04-06,56.51,56.66,55.31,56.3,54.53,3142100,3142100,-0.21,-0.37162,56.195,"April 06, 22",-0.0037162,,,,,
2022-04-05,59.5,59.69,56.65,57.48,55.67,3073135,3073135,-2.02,-3.39,58.33,"April 05, 22",-0.0339,,,,,
2022-04-04,60.13,61.52,59.71,59.94,58.05,1912311,1912311,-0.19,-0.31598,60.325,"April 04, 22",-0.0031598,,,,,
2022-04-01,58.89,60.1,58.55,59.78,57.9,2667800,2667800,0.89,1.51,59.33,"April 01, 22",0.0151,,,,,
2022-03-31,59.3,60.31,58.45,58.47,56.63,3452200,3452200,-0.83,-1.4,59.1325,"March 31, 22",-0.014,,,,,
2022-03-30,61.2,61.65,58.81,59.31,57.44,2692047,2692047,-1.89,-3.09,60.2425,"March 30, 22",-0.0309,,,,,
2022-03-29,59.52,62.29,59.52,61.78,59.84,3417702,3417702,2.26,3.8,60.7775,"March 29, 22",0.038,,,,,
2022-03-28,58.84,59.31,57.29,58.58,56.74,2485400,2485400,-0.26,-0.44188,58.505,"March 28, 22",-0.0044188,,,,,
2022-03-25,59.46,59.89,58.15,58.66,56.81,3898912,3898912,-0.8,-1.35,59.04,"March 25, 22",-0.0135,,,,,
2022-03-24,59.66,59.93,58.8,59.25,57.39,2469597,2469597,-0.41,-0.68723,59.41,"March 24, 22",-0.0068723,,,,,
2022-03-23,59.36,60.13,58.73,58.98,57.12,3282441,3282441,-0.38,-0.64016,59.3,"March 23, 22",-0.0064016,,,,,
2022-03-22,59,60.59,58.84,60.15,58.26,2841296,2841296,1.15,1.95,59.645,"March 22, 22",0.0195,,,,,
2022-03-21,59.43,60.09,57.82,58.4,56.56,2401273,2401273,-1.03,-1.73,58.935,"March 21, 22",-0.0173,,,,,
2022-03-18,58.21,59.55,57.5,59.47,57.6,4677702,4677702,1.26,2.16,58.6825,"March 18, 22",0.0216,,,,,
2022-03-17,55.04,57.92,54.7,57.66,55.85,4110202,4110202,2.62,4.76,56.33,"March 17, 22",0.0476,,,,,
2022-03-16,53.75,55.84,52.91,55.46,53.71,3462249,3462249,1.71,3.18,54.49,"March 16, 22",0.0318,,,,,
2022-03-15,50.95,52.23,50.55,52.08,50.44,3419444,3419444,1.13,2.22,51.4525,"March 15, 22",0.0222,,,,,
2022-03-14,52.69,53.01,50.55,50.85,49.25,4425125,4425125,-1.84,-3.49,51.775,"March 14, 22",-0.0349,,,,,
2022-03-11,54.49,54.76,52.22,52.29,50.64,3386029,3386029,-2.2,-4.04,53.44,"March 11, 22",-0.0404,,,,,
2022-03-10,53.7,54.73,52.93,53.45,51.77,3426000,3426000,-0.25,-0.46555,53.7025,"March 10, 22",-0.0046555,,,,,
2022-03-09,54.41,55.58,53.7,54.97,53.24,4897448,4897448,0.56,1.03,54.665,"March 09, 22",0.0103,,,,,
2022-03-08,52.02,53.47,51.1,52.27,50.63,5375000,5375000,0.25,0.48058,52.215,"March 08, 22",0.0048058,,,,,
2022-03-07,55.3,55.75,51.1,51.16,49.55,7045480,7045480,-4.14,-7.49,53.3275,"March 07, 22",-0.0749,,,,,
2022-03-04,56.97,57.55,55.25,55.89,54.13,3637906,3637906,-1.08,-1.9,56.415,"March 04, 22",-0.019,,,,,
2022-03-03,60.13,60.42,57.52,57.78,55.96,3816231,3816231,-2.35,-3.91,58.9625,"March 03, 22",-0.0391,,,,,
2022-03-02,58.44,60.4,57.69,60.13,58.24,3548949,3548949,1.69,2.89,59.165,"March 02, 22",0.0289,,,,,
2022-03-01,59.94,60.37,57.47,57.75,55.93,3078300,3078300,-2.19,-3.65,58.8825,"March 01, 22",-0.0365,,,,,
2022-02-28,60.06,61.14,59.62,60.12,58.23,3509632,3509632,0.06,0.0999001,60.235,"February 28, 22",0.000999001,,,,,
2022-02-25,59.3,61.06,59.21,61.01,59.09,4212400,4212400,1.71,2.88,60.145,"February 25, 22",0.0288,,,,,
2022-02-24,55.6,59.14,55.11,58.76,56.91,4292304,4292304,3.16,5.68,57.1525,"February 24, 22",0.0568,,,,,
2022-02-23,60.16,61.03,56.78,57.99,56.17,4226600,4226600,-2.17,-3.61,58.99,"February 23, 22",-0.0361,,,,,
2022-02-22,57.66,59.91,57.66,58.03,56.2,4641200,4641200,0.37,0.64169,58.315,"February 22, 22",0.0064169,,,,,
2022-02-18,59.12,59.74,57.88,59.14,57.28,3921880,3921880,0.02,0.0338295,58.97,"February 18, 22",0.000338295,,,,,
2022-02-17,61.43,61.96,58.34,58.41,56.57,4065351,4065351,-3.02,-4.92,60.035,"February 17, 22",-0.0492,0.145,0.145,2022-03-04,2022-02-18,2022-02-08
2022-02-16,62.12,62.51,61.69,62.2,60.1,2175708,2175708,0.08,0.12878,62.13,"February 16, 22",0.0012878,,,,,
2022-02-15,62.32,62.82,61.25,62.5,60.39,3550383,3550383,0.18,0.28883,62.2225,"February 15, 22",0.0028883,,,,,
2022-02-14,62.06,62.73,60.42,60.57,58.53,5940324,5940324,-1.49,-2.4,61.445,"February 14, 22",-0.024,,,,,
2022-02-11,66.01,66.25,62.38,62.76,60.64,5144138,5144138,-3.25,-4.92,64.35,"February 11, 22",-0.0492,,,,,
2022-02-10,67,68.82,65.81,66,63.77,4075502,4075502,-1,-1.49,66.9075,"February 10, 22",-0.0149,,,,,
2022-02-09,67.5,69.3,67.39,68.83,66.51,3520400,3520400,1.33,1.97,68.255,"February 09, 22",0.0197,,,,,
2022-02-08,67.62,68.65,64.48,66.38,64.14,8759600,8759600,-1.24,-1.83,66.7825,"February 08, 22",-0.0183,,,,,
2022-02-07,70.85,71.61,70.15,70.73,68.34,3496000,3496000,-0.12,-0.16937,70.835,"February 07, 22",-0.0016937,,,,,
2022-02-04,70.41,71.58,69.83,70.93,68.54,3417513,3417513,0.52,0.73853,70.6875,"February 04, 22",0.0073853,,,,,
2022-02-03,71.27,72.17,70.77,70.91,68.52,1769900,1769900,-0.36,-0.50512,71.28,"February 03, 22",-0.0050512,,,,,
2022-02-02,73,73.3,71.82,73.18,70.71,2407858,2407858,0.18,0.24658,72.825,"February 02, 22",0.0024658,,,,,
2022-02-01,71.66,72.48,70.86,72.46,70.01,2288015,2288015,0.8,1.12,71.865,"February 01, 22",0.0112,,,,,
2022-01-31,68.22,71.22,67.61,71.16,68.76,3496940,3496940,2.94,4.31,69.5525,"January 31, 22",0.0431,,,,,
2022-01-28,66.09,68.23,65.29,68.19,65.89,4423292,4423292,2.1,3.18,66.95,"January 28, 22",0.0318,,,,,
2022-01-27,66.31,67.72,65.99,66,63.77,3718100,3718100,-0.31,-0.4675,66.505,"January 27, 22",-0.004675,,,,,
2022-01-26,66.3,67.16,64.27,64.53,62.35,4259556,4259556,-1.77,-2.67,65.565,"January 26, 22",-0.0267,,,,,
2022-01-25,63.75,65.83,62.92,64.76,62.57,3302500,3302500,1.01,1.58,64.315,"January 25, 22",0.0158,,,,,
2022-01-24,64.05,65.69,61.13,65.41,63.2,4461000,4461000,1.36,2.12,64.07,"January 24, 22",0.0212,,,,,
2022-01-21,66.31,67.63,65.47,65.82,63.6,1957200,1957200,-0.49,-0.73895,66.3075,"January 21, 22",-0.0073895,,,,,
2022-01-20,67.77,69.46,66.93,67.08,64.82,1689699,1689699,-0.69,-1.02,67.81,"January 20, 22",-0.0102,,,,,
2022-01-19,68.75,68.95,66.87,66.88,64.62,1648240,1648240,-1.87,-2.72,67.8625,"January 19, 22",-0.0272,,,,,
2022-01-18,68.01,69.15,67.47,67.96,65.67,2782952,2782952,-0.05,-0.0735186,68.1475,"January 18, 22",-0.000735186,,,,,
2022-01-14,68.81,69.66,67.8,69.4,67.06,2946500,2946500,0.59,0.85743,68.9175,"January 14, 22",0.0085743,,,,,
2022-01-13,72.42,73.28,69.78,69.86,67.5,3779034,3779034,-2.56,-3.53,71.335,"January 13, 22",-0.0353,,,,,
2022-01-12,72.1,73.1,70.81,72.14,69.7,2577915,2577915,0.04,0.0554785,72.0375,"January 12, 22",0.000554785,,,,,
2022-01-11,69.66,71.98,69.24,71.68,69.26,3126800,3126800,2.02,2.9,70.64,"January 11, 22",0.029,,,,,
2022-01-10,69.55,69.55,67.2,69.31,66.97,3005600,3005600,-0.24,-0.34508,68.9025,"January 10, 22",-0.0034508,,,,,
2022-01-07,70.37,70.68,68.94,69.5,67.15,2937600,2937600,-0.87,-1.24,69.8725,"January 07, 22",-0.0124,,,,,
2022-01-06,70.66,71.05,68.16,70.59,68.21,4383328,4383328,-0.07,-0.09906595,70.115,"January 06, 22",-0.0009906595,,,,,
2022-01-05,74.17,74.29,68.42,68.98,66.65,6245917,6245917,-5.19,-7,71.465,"January 05, 22",-0.07,,,,,
2022-01-04,74.27,74.7,72.78,74.31,71.8,5905528,5905528,0.04,0.05385755,74.015,"January 04, 22",0.0005385755,,,,,
2022-01-03,74.47,75.19,72.71,73.52,71.04,2061780,2061780,-0.95,-1.28,73.9725,"January 03, 22",-0.0128,,,,,
2021-12-31,74.34,74.84,74.11,74.5,71.98,1269698,1269698,0.16,0.21523,74.4475,"December 31, 21",0.0021523,,,,,
2021-12-30,74.8,75.83,74.68,74.77,72.25,1308503,1308503,-0.03,-0.04010695,75.02,"December 30, 21",-0.0004010695,,,,,
2021-12-29,76.56,76.85,74.11,74.5,71.98,2138978,2138978,-2.06,-2.69,75.505,"December 29, 21",-0.0269,,,,,
2021-12-28,78.07,78.4,76.58,76.73,74.14,1671024,1671024,-1.34,-1.72,77.445,"December 28, 21",-0.0172,,,,,
2021-12-27,75.82,77.49,75.51,77.25,74.64,1692784,1692784,1.43,1.89,76.5175,"December 27, 21",0.0189,,,,,
2021-12-23,74.39,76.37,74.39,75.74,73.18,2084831,2084831,1.35,1.81,75.2225,"December 23, 21",0.0181,,,,,
2021-12-22,72.25,74.21,72.18,74,71.5,2675600,2675600,1.75,2.42,73.16,"December 22, 21",0.0242,,,,,
2021-12-21,71.21,72.45,71.11,72.16,69.72,1772989,1772989,0.95,1.33,71.7325,"December 21, 21",0.0133,,,,,
2021-12-20,70.17,70.74,68.95,70.58,68.2,2950738,2950738,0.41,0.5843,70.11,"December 20, 21",0.005843,,,,,
2021-12-17,70,72.16,69.02,71.58,69.16,3681515,3681515,1.58,2.26,70.69,"December 17, 21",0.0226,,,,,
2021-12-16,75.5,75.79,70.78,71.09,68.69,3320700,3320700,-4.41,-5.84,73.29,"December 16, 21",-0.0584,,,,,
2021-12-15,73.36,74.42,71.6,73.94,71.44,3098703,3098703,0.58,0.79062,73.33,"December 15, 21",0.0079062,,,,,
2021-12-14,71.68,73.41,71.19,73.04,70.57,2888406,2888406,1.36,1.9,72.33,"December 14, 21",0.019,,,,,
2021-12-13,75.22,75.49,72.39,72.39,69.95,2955774,2955774,-2.83,-3.76,73.8725,"December 13, 21",-0.0376,,,,,
2021-12-10,76.39,76.8,74.58,75.34,72.8,1299537,1299537,-1.05,-1.37,75.7775,"December 10, 21",-0.0137,,,,,
2021-12-09,76.55,77.27,75.61,75.76,73.2,1675223,1675223,-0.79,-1.03,76.2975,"December 09, 21",-0.0103,,,,,
2021-12-08,77.42,78.32,76.44,76.98,74.38,1801045,1801045,-0.44,-0.56833,77.29,"December 08, 21",-0.0056833,,,,,
2021-12-07,76.56,77.88,75.98,77.7,75.08,2630438,2630438,1.14,1.49,77.03,"December 07, 21",0.0149,,,,,
