date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,open,adjClose,unadjustedVolume,close,vwap,change,low,changeOverTime,volume,high,changePercent
2022-10-06,"October 06, 22",,,,,,140.4,134.69,4533506,139.42,140.1375,-0.98,138.85,-0.0069801,4533506,141.88,-0.69801
2022-10-05,"October 05, 22",,,,,,140.3,136.44,4454600,141.23,140.355,0.93,138,0.0066287,4454600,141.89,0.66287
2022-10-04,"October 04, 22",,,,,,139.79,137.71,5648612,142.54,141.145,2.75,139.56,0.0197,5648612,142.69,1.97
2022-10-03,"October 03, 22",,,,,,136.26,134.19,5543900,138.9,137.79,2.65,136.12,0.0194,5543900,139.88,1.94
2022-09-30,"September 30, 22",,,,,,134.95,129.62,6201015,134.17,134.8225,-0.78,133.97,-0.0057799,6201015,136.2,-0.57799
2022-09-29,"September 29, 22",,,,,,135.35,130.08,5602902,134.64,134.58,-0.71,132.96,-0.0052457,5602902,135.37,-0.52457
2022-09-28,"September 28, 22",,,,,,134.46,130.93,5573306,135.52,134.9925,1.06,133.28,0.0078834,5573306,136.71,0.78834
2022-09-27,"September 27, 22",,,,,,132.32,128.18,4239600,132.68,132.68,0.36,131.73,0.0027207,4239600,133.99,0.27207
2022-09-26,"September 26, 22",,,,,,131.56,127.83,5177529,132.32,132.0075,0.76,131.02,0.0057768,5177529,133.13,0.57768
2022-09-23,"September 23, 22",,,,,,133.71,127.84,6091362,132.33,132.5575,-1.38,130.43,-0.0103,6091362,133.76,-1.03
2022-09-22,"September 22, 22",,,,,,135.98,130.47,4566707,135.05,135.3925,-0.93,134.1,-0.0068392,4566707,136.44,-0.68392
2022-09-21,"September 21, 22",,,,,,140.29,132.13,4542811,136.77,138.65,-3.52,136.67,-0.0251,4542811,140.87,-2.51
2022-09-20,"September 20, 22",,,,,,140.75,134.91,4205206,139.64,140.195,-1.11,139.3,-0.0078863,4205206,141.09,-0.78863
2022-09-19,"September 19, 22",,,,,,139,135.94,3709230,140.71,139.84,1.71,138.82,0.0123,3709230,140.83,1.23
2022-09-16,"September 16, 22",,,,,,138.22,135.21,9607100,139.95,139.065,1.73,137.5,0.0125,9607100,140.59,1.25
2022-09-15,"September 15, 22",,,,,,141.9,136.24,4373800,141.02,141.6975,-0.88,140.82,-0.0062016,4373800,143.05,-0.62016
2022-09-14,"September 14, 22",,,,,,139.38,137.12,5726901,141.93,140.6425,2.55,139.09,0.0183,5726901,142.17,1.83
2022-09-13,"September 13, 22",,,,,,142.49,133.07,6206721,137.74,140.2875,-4.75,137.48,-0.0333,6206721,143.44,-3.33
2022-09-12,"September 12, 22",,,,,,146.66,140.23,4513117,145.15,145.55,-1.51,143.41,-0.0103,4513117,146.98,-1.03
2022-09-09,"September 09, 22",,,,,,147.15,140.76,5585549,145.7,145.65,-1.45,142.43,-0.0098539,5585549,147.32,-0.98539
2022-09-08,"September 08, 22",,,,,,145.81,140.44,4326000,145.37,145.7775,-0.445,144.4,-0.0030176,4326000,147.53,-0.30176
2022-09-07,"September 07, 22",,,,,,142.8,140.57,4102826,145.5,144.22,2.7,142.63,0.0189,4102826,145.95,1.89
2022-09-06,"September 06, 22",,,,,,142.29,137.1,3897500,141.91,142.12,-0.38,140.94,-0.0026706,3897500,143.34,-0.26706
2022-09-02,"September 02, 22",,,,,,144.38,137.17,4497346,141.98,143.34,-2.4,141.23,-0.0166,4497346,145.77,-1.66
2022-09-01,"September 01, 22",,,,,,143.49,139.04,4492985,143.92,143.63,0.43,142.31,0.0029967,4492985,144.8,0.29967
2022-08-31,"August 31, 22",,,,,,145.94,139.08,6215020,143.96,145.2175,-1.98,143.76,-0.0136,6215020,147.21,-1.36
2022-08-30,"August 30, 22",,,,,,144.59,140.59,3358614,145.52,144.795,0.93,143.31,0.006432,3358614,145.76,0.6432
2022-08-29,"August 29, 22",,,,,,142.98,139.98,3083013,144.89,144.235,1.91,142.5,0.0134,3083013,146.57,1.34
2022-08-26,"August 26, 22",,,,,,147.09,138.17,4347700,143.02,145.235,-4.07,142.79,-0.0277,4347700,148.04,-2.77
2022-08-25,"August 25, 22",,,,,,145.31,142.08,2760200,147.07,145.875,1.76,143.79,0.0121,2760200,147.33,1.21
2022-08-24,"August 24, 22",,,,,,143.51,140.4,4701700,145.33,144.5525,1.82,142.86,0.0127,4701700,146.51,1.27
2022-08-23,"August 23, 22",,,,,,144.58,138.98,1880354,143.86,144.35,-0.72,143.74,-0.0049799,1880354,145.22,-0.49799
2022-08-22,"August 22, 22",,,,,,145.19,139.68,3515600,144.58,145.0025,-0.61,144.34,-0.0042014,3515600,145.9,-0.42014
2022-08-19,"August 19, 22",,,,,,145.85,141.41,2663235,146.37,146.145,0.52,145.4,0.0035653,2663235,146.96,0.35653
2022-08-18,"August 18, 22",,,,,,145,141.88,3177177,146.86,145.9625,1.86,144.59,0.0128,3177177,147.4,1.28
2022-08-17,"August 17, 22",,,,,,145.45,140.62,2509525,145.55,145.79,0.1,145.25,0.0006875215,2509525,146.91,0.06875215
2022-08-16,"August 16, 22",,,,,,145.52,141.66,2925331,146.63,145.9725,1.11,144.81,0.0076278,2925331,146.93,0.76278
2022-08-15,"August 15, 22",,,,,,145.99,141.72,2574211,146.69,146.2775,0.7,145.54,0.0047948,2574211,146.89,0.47948
2022-08-12,"August 12, 22",,,,,,144.66,141.5,3290667,146.46,145.5475,1.8,144.39,0.0124,3290667,146.68,1.24
2022-08-11,"August 11, 22",,,,,,145.77,138.74,2554107,143.61,144.685,-2.16,143.47,-0.0148,2554107,145.89,-1.48
2022-08-10,"August 10, 22",,,,,,146.92,139.93,4070321,144.84,145.9525,-2.08,144.37,-0.0142,4070321,147.68,-1.42
2022-08-09,"August 09, 22",,,,,,145.45,140.64,3469733,145.58,145.11,0.13,143.59,0.0008937779,3469733,145.82,0.08937779
2022-08-08,"August 08, 22",,,,,,145.15,139.68,3350904,144.58,144.9975,-0.57,143.95,-0.003927,3350904,146.31,-0.3927
2022-08-05,"August 05, 22",,,,,,142.22,139.66,3500342,144.56,143.2425,2.34,141.39,0.0165,3500342,144.8,1.65
2022-08-04,"August 04, 22",,,,,,144.12,138.92,2658460,143.79,144.055,-0.33,143.34,-0.0022898,2658460,144.97,-0.22898
2022-08-03,"August 03, 22",,,,,,142.56,138.83,2795300,143.7,143.2075,1.14,142.38,0.0079966,2795300,144.19,0.79966
2022-08-02,"August 02, 22",,,,,,143.79,137.52,3301537,142.35,143.08,-1.44,142.01,-0.01,3301537,144.17,-1
2022-08-01,"August 01, 22",,,,,,143,138.92,4079332,143.79,143.265,0.79,142.17,0.0055245,4079332,144.1,0.55245
2022-07-29,"July 29, 22",,,,,,140.82,138.21,5559179,143.06,141.75,2.24,139.65,0.0159,5559179,143.47,1.59
2022-07-28,"July 28, 22",,,,,,141.46,136.9,5721035,141.7,141.2575,0.24,139.41,0.0016966,5721035,142.46,0.16966
2022-07-27,"July 27, 22",,,,,,138.07,136.13,9649400,140.91,139.725,2.84,137.55,0.0206,9649400,142.37,2.06
2022-07-26,"July 26, 22",,,,,,133.69,129.37,5523600,133.91,133.51,0.22,131.75,0.0016456,5523600,134.69,0.16456
2022-07-25,"July 25, 22",,,,,,132.23,130,4086016,134.56,133.6275,2.33,132.23,0.0176,4086016,135.49,1.76
2022-07-22,"July 22, 22",,,,,,131.68,127.99,5319505,132.48,132.5925,0.8,131.19,0.0060753,5319505,135.02,0.60753
2022-07-21,"July 21, 22",,,,,,134.46,128.67,6467931,133.19,133.6025,-1.27,130.51,-0.0094452,6467931,136.25,-0.94452
2022-07-20,"July 20, 22",,,,,,138.06,132.79,5231816,137.45,137.4325,-0.61,135.72,-0.0044184,5231816,138.5,-0.44184
2022-07-19,"July 19, 22",,,,,,136.11,132.86,4207849,137.52,136.7825,1.41,135.56,0.0104,4207849,137.94,1.04
2022-07-18,"July 18, 22",,,,,,138.03,129.91,4339303,134.47,136.3475,-3.56,134.09,-0.0258,4339303,138.8,-2.58
2022-07-15,"July 15, 22",,,,,,136.19,132.71,4051519,137.37,136.555,1.18,135.23,0.0086644,4051519,137.43,0.86644
2022-07-14,"July 14, 22",,,,,,133.81,131.06,5083100,135.66,134.8625,1.85,132.86,0.0138,5083100,137.12,1.38
2022-07-13,"July 13, 22",,,,,,132.88,130.35,3121828,134.92,134.1475,2.04,132.47,0.0154,3121828,136.32,1.54
2022-07-12,"July 12, 22",,,,,,134.71,129.88,2927104,134.44,134.8325,-0.27,134.05,-0.0020043,2927104,136.13,-0.20043
2022-07-11,"July 11, 22",,,,,,135.71,130.16,2928442,134.73,135.2925,-0.98,134.4,-0.0072213,2928442,136.33,-0.72213
2022-07-08,"July 08, 22",,,,,,136.26,131.12,3330800,135.72,135.725,-0.54,134.66,-0.003963,3330800,136.26,-0.3963
2022-07-07,"July 07, 22",,,,,,136.91,131.71,3665038,136.33,136.76,-0.58,136.06,-0.0042364,3665038,137.74,-0.42364
2022-07-06,"July 06, 22",,,,,,138.34,132.36,3372337,137,137.525,-1.34,135.96,-0.0096863,3372337,138.8,-0.96863
2022-07-05,"July 05, 22",,,,,,136.66,132.9,3156812,137.56,136.52,0.9,133.98,0.0065857,3156812,137.88,0.65857
2022-07-01,"July 01, 22",,,,,,134.42,132.17,3544013,136.81,135.5025,2.39,132.99,0.0178,3544013,137.79,1.78
2022-06-30,"June 30, 22",,,,,,133.61,129.98,4391115,134.54,134.1625,0.93,132.75,0.0069606,4391115,135.75,0.69606
2022-06-29,"June 29, 22",,,,,,133.2,129.81,2773200,134.37,133.7625,1.17,132.5,0.0087838,2773200,134.98,0.87838
2022-06-28,"June 28, 22",,,,,,137.09,128.52,4261082,133.03,135.3425,-4.06,132.79,-0.0296,4261082,138.46,-2.96
2022-06-27,"June 27, 22",,,,,,135.43,131.91,3774140,136.54,136.0525,1.11,135.08,0.0081961,3774140,137.16,0.81961
2022-06-24,"June 24, 22",,,,,,136.08,132.43,6416531,137.08,136.16,1,134.06,0.0073486,6416531,137.42,0.73486
2022-06-23,"June 23, 22",,,,,,134.8,131.33,4485927,135.94,135.535,1.14,134.54,0.008457,4485927,136.86,0.8457
2022-06-22,"June 22, 22",,,,,,130.28,128.66,4896148,133.17,131.8875,2.89,129.02,0.0222,4896148,135.08,2.22
2022-06-21,"June 21, 22",,,,,,129.46,127.21,5354100,131.67,130.6275,2.21,129.01,0.0171,5354100,132.37,1.71
2022-06-17,"June 17, 22",,,,,,125,123.26,8437433,127.59,126.6725,2.59,125,0.0207,8437433,129.1,2.07
2022-06-16,"June 16, 22",,,,,,124.84,120.07,6641919,124.28,124.11,-0.56,121.76,-0.0044857,6641919,125.56,-0.44857
2022-06-15,"June 15, 22",,,,,,126.31,122.23,5409741,126.52,126.3525,0.21,124.47,0.0016626,5409741,128.11,0.16626
2022-06-14,"June 14, 22",,,,,,125.13,120.67,4926082,124.9,125.045,-0.225,123.11,-0.0018381,4926082,127.04,-0.18381
2022-06-13,"June 13, 22",,,,,,128.83,120.4,5036492,124.62,126.665,-4.21,124.29,-0.0327,5036492,128.92,-3.27
2022-06-10,"June 10, 22",,,,,,131.21,126.09,3676214,130.51,130.7675,-0.7,129.39,-0.005335,3676214,131.96,-0.5335
2022-06-09,"June 09, 22",,,,,,134.47,128.51,3044400,133.02,134.13,-1.45,132.93,-0.0108,3044400,136.1,-1.08
2022-06-08,"June 08, 22",,,,,,138.27,130.63,3762712,135.21,136.5725,-3.06,134.54,-0.0221,3762712,138.27,-2.21
2022-06-07,"June 07, 22",,,,,,136.81,133.89,3304400,138.59,137.5575,1.78,136,0.013,3304400,138.83,1.3
2022-06-06,"June 06, 22",,,,,,137.99,132.52,3163376,137.17,137.6625,-0.82,136.51,-0.0059425,3163376,138.98,-0.59425
2022-06-03,"June 03, 22",,,,,,135.76,131.98,4376304,136.61,136.175,0.85,135.17,0.006261,4376304,137.16,0.6261
2022-06-02,"June 02, 22",,,,,,135.61,131.2,3704869,135.8,135.2,0.19,133.43,0.0014011,3704869,135.96,0.14011
2022-06-01,"June 01, 22",,,,,,133.71,130,3773600,134.56,133.815,0.85,131.64,0.006357,3773600,135.35,0.6357
2022-05-31,"May 31, 22",,,,,,133.4,128.77,5158100,133.29,133.305,-0.11,132.36,-0.0008245877,5158100,134.17,-0.08245877
2022-05-27,"May 27, 22",,,,,,133.19,129.56,3294255,134.11,133.62,0.92,132.9,0.0069074,3294255,134.28,0.69074
2022-05-26,"May 26, 22",,,,,,132,128.24,4066030,132.74,132.695,0.74,131.66,0.0056061,4066030,134.38,0.56061
2022-05-25,"May 25, 22",,,,,,129.53,126.98,3185000,131.44,130.445,1.91,128.93,0.0147,3185000,131.88,1.47
2022-05-24,"May 24, 22",,,,,,129.44,124.84,4038062,129.22,128.8925,-0.22,126.91,-0.0016996,4038062,130,-0.16996
2022-05-23,"May 23, 22",,,,,,127.35,125.49,4133500,129.89,128.49,2.54,126.62,0.0199,4133500,130.1,1.99
2022-05-20,"May 20, 22",,,,,,127.02,121.77,4348800,126.04,125.9975,-0.98,123.82,-0.0077153,4348800,127.11,-0.77153
2022-05-19,"May 19, 22",,,,,,125.53,121.61,4240300,125.88,125.715,0.35,124.13,0.0027882,4240300,127.32,0.27882
2022-05-18,"May 18, 22",,,,,,127.98,120.99,3787000,125.24,126.555,-2.74,124.63,-0.0214,3787000,128.37,-2.14
2022-05-17,"May 17, 22",,,,,,128,124.26,3884900,128.62,128.1775,0.62,126.75,0.0048438,3884900,129.34,0.48438
2022-05-16,"May 16, 22",,,,,,126.36,122.26,3240013,126.55,127.015,0.19,126.04,0.0015036,3240013,129.11,0.15036
2022-05-13,"May 13, 22",,,,,,124.28,122.05,3891022,126.33,125.5475,2.05,124.15,0.0165,3891022,127.43,1.65
2022-05-12,"May 12, 22",,,,,,123.33,119.83,4460600,124.03,123.36,0.7,121.64,0.0056758,4460600,124.44,0.56758
2022-05-11,"May 11, 22",,,,,,121.99,119.1,7399403,123.28,123.32,1.29,121.5,0.0106,7399403,126.51,1.06
2022-05-10,"May 10, 22",,,,,,124.07,118.83,5080983,123,123.7525,-1.07,121.54,-0.0086242,5080983,126.4,-0.86242
2022-05-09,"May 09, 22",,,,,,125.66,117.6,6938116,121.73,123.5725,-3.93,120.9,-0.0313,6938116,126,-3.13
2022-05-06,"May 06, 22",,,,,,128.26,122.5,4701936,126.8,127.41,-1.46,125.09,-0.0114,4701936,129.49,-1.14
2022-05-05,"May 05, 22",,,,,,130.69,125.17,4938900,129.56,129.8275,-1.13,127.56,-0.0086464,4938900,131.5,-0.86464
2022-05-04,"May 04, 22",,,,,,126.39,127.88,5964032,132.37,129.1525,5.98,125.37,0.0473,5964032,132.48,4.73
2022-05-03,"May 03, 22",,,,,,127.27,121.97,5319062,126.25,126.4175,-1.02,124.61,-0.0080145,5319062,127.54,-0.80145
2022-05-02,"May 02, 22",,,,,,123.04,122.12,5514443,126.4,124.82,3.36,123.02,0.0273,5514443,126.82,2.73
2022-04-29,"April 29, 22",,,,,,130.3,118.97,7328444,123.14,126.975,-7.16,122.72,-0.055,7328444,131.74,-5.5
2022-04-28,"April 28, 22",,,,,,131.04,127.81,4288500,132.29,131.1775,1.25,128.44,0.0095391,4288500,132.94,0.95391
2022-04-27,"April 27, 22",,,,,,129,125.44,8071934,129.84,129.5825,0.84,127.07,0.0065116,8071934,132.42,0.65116
2022-04-26,"April 26, 22",,,,,,128.39,120.72,6221100,124.96,126.8075,-3.43,124.81,-0.0267,6221100,129.07,-2.67
2022-04-25,"April 25, 22",,,,,,128.77,124.44,4570583,128.81,128.2575,0.04,126.38,0.0003106314,4570583,129.07,0.03106314
2022-04-22,"April 22, 22",,,,,,130.47,124.27,5604700,128.63,129.365,-1.84,127.5,-0.0141,5604700,130.86,-1.41
2022-04-21,"April 21, 22",,,,,,133.26,127.62,3580745,132.1,132.9575,-1.16,131.85,-0.0087048,3580745,134.62,-0.87048
2022-04-20,"April 20, 22",,,,,,133.61,128.2,4407296,132.7,133.0475,-0.91,132.09,-0.0068109,4407296,133.79,-0.68109
2022-04-19,"April 19, 22",,,,,,129.65,128.34,3707087,132.84,131.2875,3.19,129.44,0.0246,3707087,133.22,2.46
2022-04-18,"April 18, 22",,,,,,132.11,126.33,2604182,130.76,131.455,-1.35,130,-0.0102,2604182,132.95,-1.02
2022-04-14,"April 14, 22",,,,,,134.85,128.45,3921362,132.96,133.875,-1.89,132.54,-0.014,3921362,135.15,-1.4
2022-04-13,"April 13, 22",,,,,,132.09,130.28,6828562,134.85,133.425,2.76,131.7,0.0209,6828562,135.06,2.09
2022-04-12,"April 12, 22",,,,,,131.42,126.98,5008000,131.44,131.68,0.02,130.66,0.0001521838,5008000,133.2,0.01521838
2022-04-11,"April 11, 22",,,,,,133.28,126,5098599,130.42,131.9025,-2.86,129.82,-0.0215,5098599,134.09,-2.15
2022-04-08,"April 08, 22",,,,,,133.4,128.34,4293127,132.84,133.24,-0.56,132.39,-0.0041979,4293127,134.33,-0.41979
2022-04-07,"April 07, 22",,,,,,133.68,128.76,5812440,133.28,133.5225,-0.4,132.28,-0.0029922,5812440,134.85,-0.29922
2022-04-06,"April 06, 22",,,,,,131.53,129.18,7274612,133.71,132.835,2.18,131.25,0.0166,7274612,134.85,1.66
2022-04-05,"April 05, 22",,,,,,130.96,127.49,4215303,131.96,131.74,1,130.79,0.0076359,4215303,133.25,0.76359
2022-04-04,"April 04, 22",,,,,,130.54,128.1,6884949,132.59,131.705,2.05,130.48,0.0157,6884949,133.21,1.57
2022-04-01,"April 01, 22",,,,,,128.97,126.33,4205066,130.76,129.635,1.79,127.9,0.0139,4205066,130.91,1.39
2022-03-31,"March 31, 22",,,,,,128.88,124,4434330,128.35,128.5425,-0.53,127.54,-0.0041124,4434330,129.4,-0.41124
2022-03-30,"March 30, 22",,,,,,128.99,124.25,4077000,128.61,128.615,-0.38,127.87,-0.002946,4077000,128.99,-0.2946
2022-03-29,"March 29, 22",,,,,,126.22,124.08,7016700,128.43,127.3025,2.21,125.98,0.0175,7016700,128.58,1.75
2022-03-28,"March 28, 22",,,,,,124.49,122.2,5420300,126.49,125.4575,2,124.27,0.0161,5420300,126.58,1.61
2022-03-25,"March 25, 22",,,,,,125.74,120.08,5135532,124.29,124.85,-1.45,123.14,-0.0115,5135532,126.23,-1.15
2022-03-24,"March 24, 22",,,,,,125.63,121.43,5288610,125.69,125.32,0.06,123.84,0.0004775929,5288610,126.12,0.04775929
2022-03-23,"March 23, 22",,,,,,125.93,120.6,4867003,124.83,125.58,-1.1,124.74,-0.008735,4867003,126.82,-0.8735
2022-03-22,"March 22, 22",,,,,,126.58,121.43,4594300,125.69,126.2075,-0.89,125.43,-0.0070311,4594300,127.13,-0.70311
2022-03-21,"March 21, 22",,,,,,126.92,121.7,5920130,125.97,126.0025,-0.95,124.2,-0.007485,5920130,126.92,-0.7485
2022-03-18,"March 18, 22",,,,,,128.88,122.87,8572039,127.18,128.0375,-1.7,126.69,-0.0132,8572039,129.4,-1.32
2022-03-17,"March 17, 22",,,,,,128.57,124.58,5042044,128.95,128.7,0.38,127.71,0.0029556,5042044,129.57,0.29556
2022-03-16,"March 16, 22",,,,,,126.02,123.43,5454004,127.76,126.8475,1.74,125.47,0.0138,5454004,128.14,1.38
2022-03-15,"March 15, 22",,,,,,124.89,122,3879200,126.28,125.915,1.39,124.89,0.0111,3879200,127.6,1.11
2022-03-14,"March 14, 22",,,,,,124.37,119.86,5149525,124.07,124.7125,-0.3,123.97,-0.0024122,5149525,126.44,-0.24122
2022-03-11,"March 11, 22",,,,,,124.43,120.35,4207200,124.57,124.945,0.14,124.4,0.0011251,4207200,126.38,0.11251
2022-03-10,"March 10, 22",,,,,,120.66,119.35,4200600,123.54,122.14,2.88,120.44,0.0239,4200600,123.92,2.39
2022-03-09,"March 09, 22",,,,,,120.68,117.83,4290357,121.96,121.415,1.28,120.49,0.0106,4290357,122.53,1.06
2022-03-08,"March 08, 22",,,,,,121.14,115.24,6187017,119.28,119.79,-1.86,116.91,-0.0154,6187017,121.83,-1.54
2022-03-07,"March 07, 22",,,,,,122.5,118.16,5161507,122.31,122.5625,-0.19,121.79,-0.001551,5161507,123.65,-0.1551
2022-03-04,"March 04, 22",,,,,,123.55,119.05,5086450,123.23,123.4975,-0.32,122.43,-0.00259,5086450,124.78,-0.259
2022-03-03,"March 03, 22",,,,,,126.54,119.72,4718800,123.92,125.3225,-2.62,123.63,-0.0207,4718800,127.2,-2.07
2022-03-02,"March 02, 22",,,,,,123.9,121.35,4177700,125.61,124.745,1.71,123.16,0.0138,4177700,126.31,1.38
2022-03-01,"March 01, 22",,,,,,121.91,118.96,4326066,123.13,122.675,1.22,121.63,0.01,4326066,124.03,1
2022-02-28,"February 28, 22",,,,,,121.47,119.03,5167743,123.21,122.3325,1.74,121.18,0.0143,5167743,123.47,1.43
2022-02-25,"February 25, 22",,,,,,124.73,121.21,3816600,125.46,124.855,0.73,123.24,0.0058526,3816600,125.99,0.58526
2022-02-24,"February 24, 22",,,,,,119.74,119.47,5549100,123.66,121.52,3.92,118.73,0.0327,5549100,123.95,3.27
2022-02-23,"February 23, 22",,,,,,123.07,117.32,4635600,121.44,121.9025,-1.63,119.71,-0.0132,4635600,123.39,-1.32
2022-02-22,"February 22, 22",,,,,,123.62,119.32,4369600,123.51,123.475,-0.11,122.27,-0.0008898237,4369600,124.5,-0.08898237
2022-02-18,"February 18, 22",,,,,,124.99,119.78,3590866,123.98,124.35,-1.01,122.79,-0.0080806,3590866,125.64,-0.80806
2022-02-17,"February 17, 22",,,,,,126.34,120.33,4604200,124.55,125.455,-1.79,124.28,-0.0142,4604200,126.65,-1.42
2022-02-16,"February 16, 22",,,,,,127.5,123.14,3026300,127.46,127.16,-0.04,125.31,-0.0003137255,3026300,128.37,-0.03137255
2022-02-15,"February 15, 22",,,,,,126.44,122.72,3712555,127.03,126.905,0.59,126.08,0.0046662,3712555,128.07,0.46662
2022-02-14,"February 14, 22",,,,,,125.64,121.26,4655300,125.51,125.0725,-0.13,123.35,-0.0010347,4655300,125.79,-0.10347
2022-02-11,"February 11, 22",,,,,,124.69,120.26,4963264,124.48,125.0625,-0.21,124.14,-0.0016842,4963264,126.94,-0.16842
2022-02-10,"February 10, 22",,,,,,125,120.89,6901600,125.13,125.6325,0.13,124.56,0.00104,6901600,127.84,0.104
2022-02-09,"February 09, 22",,,,,,126.63,123.74,7483100,128.08,127.23,1.45,125.82,0.0115,7483100,128.39,1.15
2022-02-08,"February 08, 22",,,,,,122.48,121.19,6064600,125.44,124.1075,2.96,122.25,0.0242,6064600,126.26,2.42
2022-02-07,"February 07, 22",,,,,,121.24,117.91,6420678,122.05,121.7825,0.81,120.94,0.006681,6420678,122.9,0.6681
2022-02-04,"February 04, 22",,,,,,119.03,116.84,7596748,120.94,120.1,1.91,117.91,0.016,7596748,122.52,1.6
2022-02-03,"February 03, 22",,,,,,120,116.69,16349322,120.78,120.185,0.78,117.5,0.0065,16349322,122.46,0.65
2022-02-02,"February 02, 22",,,,,,109.61,105.87,6408037,109.58,109.4025,-0.03,107.92,-0.0002736977,6408037,110.5,-0.02736977
2022-02-01,"February 01, 22",,,,,,107.72,105.84,4387200,109.55,108.4425,1.83,106.75,0.017,4387200,109.75,1.7
2022-01-31,"January 31, 22",,,,,,108.2,104.5,4857628,108.17,107.9225,-0.03,106.89,-0.0002772643,4857628,108.43,-0.02772643
2022-01-28,"January 28, 22",,,,,,105.71,104.97,4649368,108.65,106.9725,2.94,104.8,0.0278,4649368,108.73,2.78
2022-01-27,"January 27, 22",,,,,,103.92,102.44,4674077,106.03,105.37,2.11,103.77,0.0203,4674077,107.76,2.03
2022-01-26,"January 26, 22",,,,,,105.22,100.69,9372141,104.22,104.93,-1,103.77,-0.0095039,9372141,106.51,-0.95039
2022-01-25,"January 25, 22",,,,,,105.62,102.09,6237700,105.67,105.5775,0.05,104.4,0.0004733952,6237700,106.62,0.04733952
2022-01-24,"January 24, 22",,,,,,102.4,103.03,8815053,106.65,104.5725,4.26,102.27,0.0415,8815053,106.97,4.15
2022-01-21,"January 21, 22",,,,,,103.9,98.18,6504200,101.62,103.0725,-2.28,101.51,-0.0219,6504200,105.26,-2.19
2022-01-20,"January 20, 22",,,,,,105.38,100.53,4795700,104.06,105.305,-1.32,103.91,-0.0125,4795700,107.87,-1.25
2022-01-19,"January 19, 22",,,,,,106.77,101.81,3898346,105.38,106.15,-1.39,105.17,-0.013,3898346,107.28,-1.3
2022-01-18,"January 18, 22",,,,,,107.01,103.29,4960978,106.91,107.1075,-0.1,106.28,-0.0009344921,4960978,108.23,-0.09344921
2022-01-14,"January 14, 22",,,,,,109.83,104.84,3801500,108.52,108.81,-1.31,107.06,-0.0119,3801500,109.83,-1.19
2022-01-13,"January 13, 22",,,,,,111.17,106.39,4164809,110.12,110.7125,-1.05,109.56,-0.009445,4164809,112,-0.9445
2022-01-12,"January 12, 22",,,,,,111.5,107.09,4962500,110.85,111.24,-0.65,109.97,-0.0058296,4962500,112.64,-0.58296
2022-01-11,"January 11, 22",,,,,,107.48,107.21,8358904,110.97,108.5225,3.49,104.62,0.0325,8358904,111.02,3.25
2022-01-10,"January 10, 22",,,,,,109.5,102.16,9615900,105.74,107.24,-3.76,104.1,-0.0343,9615900,109.62,-3.43
2022-01-07,"January 07, 22",,,,,,112.07,106.02,11766800,109.74,110.975,-2.33,108.55,-0.0208,11766800,113.54,-2.08
2022-01-06,"January 06, 22",,,,,,116.03,111.65,4659422,115.57,115.7575,-0.46,114.54,-0.0039645,4659422,116.89,-0.39645
2022-01-05,"January 05, 22",,,,,,114.82,111.45,8059426,115.36,115.6975,0.54,114.38,0.004703,8059426,118.23,0.4703
2022-01-04,"January 04, 22",,,,,,114.68,110.19,7336100,114.06,113.895,-0.62,111.96,-0.0054063,7336100,114.88,-0.54063
2022-01-03,"January 03, 22",,,,,,115.76,110.55,6674603,114.43,115.1075,-1.33,114.15,-0.0115,6674603,116.09,-1.15
2021-12-31,"December 31, 21",,,,,,116.52,112.05,3186404,115.98,116.2025,-0.54,115.38,-0.0046344,3186404,116.93,-0.46344
2021-12-30,"December 30, 21",,,,,,117.72,112.56,4348419,116.51,117.3425,-1.21,116.36,-0.0103,4348419,118.78,-1.03
2021-12-29,"December 29, 21",,,,,,119.18,113.65,3389800,117.64,118.2475,-1.54,116.88,-0.0129,3389800,119.29,-1.29
2021-12-28,"December 28, 21",,,,,,119,114.15,3706615,118.16,118.8175,-0.84,117.8,-0.0070588,3706615,120.31,-0.70588
2021-12-27,"December 27, 21",,,,,,119.96,114.56,3397704,118.58,119.23,-1.38,118.32,-0.0115,3397704,120.06,-1.15
2021-12-23,"December 23, 21",,,,,,120.71,115.85,3020822,119.91,120.5625,-0.8001,119.88,-0.0066275,3020822,121.75,-0.66275
2021-12-22,"December 22, 21",,,,,,120.51,116.47,3400225,120.56,120.9075,0.05,120,0.0004149033,3400225,122.56,0.04149033
2021-12-21,"December 21, 21",,,,,,119.69,116.99,3696821,121.1,120.3575,1.41,119.01,0.0118,3696821,121.63,1.18
2021-12-20,"December 20, 21",,,,,,117.81,114.96,3542646,118.99,118.295,1.18,116.85,0.01,3542646,119.53,1
2021-12-17,"December 17, 21",,,,,,119.93,115.75,10513081,119.81,120.01,-0.12,118.58,-0.0010006,10513081,121.72,-0.10006
2021-12-16,"December 16, 21",,,,,,119,116.49,6062027,120.58,119.9525,1.58,118.81,0.0133,6062027,121.42,1.33
2021-12-15,"December 15, 21",,,,,,117.02,114.41,4035300,118.42,117.615,1.4,116.2,0.012,4035300,118.82,1.2
2021-12-14,"December 14, 21",,,,,,114.63,113.33,5615119,117.31,116.1325,2.68,114.29,0.0234,5615119,118.3,2.34
