date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,vwap,unadjustedVolume,high,changeOverTime,close,open,change,low,changePercent,adjClose,volume
2021-11-24,"November 24, 21",,,,,,172.9,404247,173.84,0.0023699,173.41,173,0.41,171.35,0.23699,159.48,404247
2021-11-23,"November 23, 21",,,,,,173.95,571500,175.77,-0.0077395,173.08,174.43,-1.35,172.52,-0.77395,159.18,571500
2021-11-22,"November 22, 21",,,,,,173.7475,650700,175.96,0.0091335,174.57,172.99,1.58,171.47,0.91335,160.55,650700
2021-11-19,"November 19, 21",,,,,,172.73,746300,173.91,0.0055095,173.38,172.43,0.95,171.2,0.55095,159.45,746300
2021-11-18,"November 18, 21",,,,,,171.55,606544,172.83,0.0025723,171.49,171.05,0.44,170.83,0.25723,157.72,606544
2021-11-17,"November 17, 21",,,,,,170.0375,709004,170.81,0.0012314,170.75,170.54,0.21,168.05,0.12314,157.04,709004
2021-11-16,"November 16, 21",,,,,,171.715,636400,173,-0.0124,170.74,172.89,-2.15,170.23,-1.24,157.03,636400
2021-11-15,"November 15, 21",,,,,,171.975,491874,173.12,0.008527,172.68,171.22,1.46,170.88,0.8527,158.81,491874
2021-11-12,"November 12, 21",,,,,,170.49,393300,171.08,-0.0019874,170.74,171.08,-0.34,169.06,-0.19874,157.03,393300
2021-11-11,"November 11, 21",,,,,,171.125,525945,172.24,-0.0090012,170.65,172.2,-1.55,169.41,-0.90012,156.94,525945
2021-11-10,"November 10, 21",,,,,,170.525,779200,172.03,0.0173,172,169.08,2.93,168.99,1.73,158.18,779200
2021-11-09,"November 09, 21",0.6025,0.603,2021-11-10,2021-12-01,2021-10-28,169.46,528331,170.39,0,169.52,169.52,0,168.41,0,155.9,528331
2021-11-08,"November 08, 21",,,,,,168.655,953000,169.81,-0.001241,169.01,169.22,-0.21,166.58,-0.1241,154.88,953000
2021-11-05,"November 05, 21",,,,,,169.22,657200,170.61,0.005333,169.66,168.76,0.9,167.85,0.5333,155.48,657200
2021-11-04,"November 04, 21",,,,,,167.32,1145800,169.17,0.0187,168.77,165.67,3.1,165.67,1.87,154.66,1145800
2021-11-03,"November 03, 21",,,,,,170.055,1637907,174,-0.0232,168.01,172,-3.99,166.21,-2.32,153.96,1637907
2021-11-02,"November 02, 21",,,,,,175.585,962053,176.84,0.0116,176.8,174.78,2.02,173.92,1.16,162.02,962053
2021-11-01,"November 01, 21",,,,,,173.4525,726500,174.84,-0.0034425,173.69,174.29,-0.6,170.99,-0.34425,159.17,726500
2021-10-29,"October 29, 21",,,,,,174.7125,779900,176.32,-0.0046857,174.18,175,-0.82,173.35,-0.46857,159.62,779900
2021-10-28,"October 28, 21",,,,,,174.235,472118,175.44,0.0125,175.31,173.14,2.17,173.05,1.25,160.65,472118
2021-10-27,"October 27, 21",,,,,,174.5775,519943,176.1,-0.0155,173.22,175.95,-2.73,173.04,-1.55,158.74,519943
2021-10-26,"October 26, 21",,,,,,175.255,540400,176.66,5.71625e-05,174.95,174.94,0.01,174.47,0.00571625,160.32,540400
2021-10-25,"October 25, 21",,,,,,175.0825,585000,176.99,0.0021206,174.85,174.48,0.37,174.01,0.21206,160.23,585000
2021-10-22,"October 22, 21",,,,,,175.0125,537700,176.47,0.0108,175.81,173.93,1.88,173.84,1.08,161.11,537700
2021-10-21,"October 21, 21",,,,,,174.3075,743000,176.29,-0.0040744,173.55,174.26,-0.71,173.13,-0.40744,159.04,743000
2021-10-20,"October 20, 21",,,,,,174.2325,556800,175.63,-0.0005170631,173.97,174.06,-0.09,173.27,-0.05170631,159.43,556800
2021-10-19,"October 19, 21",,,,,,172.2375,594503,173.41,0.0057672,172.65,171.66,0.99,171.23,0.57672,158.22,594503
2021-10-18,"October 18, 21",,,,,,170.4625,531903,171.38,-0.001933,170.39,170.72,-0.33,169.36,-0.1933,156.15,531903
2021-10-15,"October 15, 21",,,,,,171.2,659200,171.86,0.0006421108,171.42,171.31,0.11,170.21,0.06421108,157.09,659200
2021-10-14,"October 14, 21",,,,,,170.6825,547200,171.73,0.0074745,171.18,169.91,1.27,169.91,0.74745,156.87,547200
2021-10-13,"October 13, 21",,,,,,169.49,773720,170.46,-0.0025907,169.4,169.84,-0.44,168.26,-0.25907,155.24,773720
2021-10-12,"October 12, 21",,,,,,169.1325,499400,170.28,0.0043839,169.54,168.8,0.74,167.91,0.43839,155.37,499400
2021-10-11,"October 11, 21",,,,,,169.5675,746008,170.93,-0.0072898,168.86,170.1,-1.24,168.38,-0.72898,154.74,746008
2021-10-08,"October 08, 21",,,,,,171.555,442600,173.4,-0.0084741,170.83,172.29,-1.46,169.7,-0.84741,156.55,442600
2021-10-07,"October 07, 21",,,,,,173.77,497844,175.88,-0.0117,172.47,174.52,-2.05,172.21,-1.17,158.05,497844
2021-10-06,"October 06, 21",,,,,,172.405,488220,174.2,0.0176,174.18,171.16,3.02,170.08,1.76,159.62,488220
2021-10-05,"October 05, 21",,,,,,171.515,577500,172.44,0.0012253,171.6,171.39,0.21,170.63,0.12253,157.25,577500
2021-10-04,"October 04, 21",,,,,,169.865,730500,171.73,0.0138,170.91,168.59,2.32,168.23,1.38,156.62,730500
2021-10-01,"October 01, 21",,,,,,168.7325,662600,170.39,-0.002134,168.34,168.7,-0.36,167.5,-0.2134,154.27,662600
2021-09-30,"September 30, 21",,,,,,170.1475,864414,171.48,-0.0124,169.04,171.17,-2.13,168.9,-1.24,154.91,864414
2021-09-29,"September 29, 21",,,,,,169.685,689700,172,0.0103,170.3,168.57,1.73,167.87,1.03,156.06,689700
2021-09-28,"September 28, 21",,,,,,169.12,725023,170.2,-0.0113,168.19,170.11,-1.92,167.98,-1.13,154.13,725023
2021-09-27,"September 27, 21",,,,,,172.5775,922522,174.76,-0.0205,170.71,174.29,-3.58,170.55,-2.05,156.44,922522
2021-09-24,"September 24, 21",,,,,,177.395,470400,178.96,-0.0058483,176.79,177.83,-1.04,176,-0.58483,162.01,470400
2021-09-23,"September 23, 21",,,,,,178.0675,665839,179.61,0.0011823,177.83,177.62,0.21,177.21,0.11823,162.96,665839
2021-09-22,"September 22, 21",,,,,,178.13,619935,179.48,-0.0071508,177.72,179,-1.28,176.32,-0.71508,162.86,619935
2021-09-21,"September 21, 21",,,,,,179.3525,604700,181.14,-0.0056831,178.46,179.48,-1.02,178.33,-0.56831,163.54,604700
2021-09-20,"September 20, 21",,,,,,178.3275,645227,180.75,0.0112,179.25,177.27,1.98,176.04,1.12,164.26,645227
2021-09-17,"September 17, 21",,,,,,179.17,1962001,181.41,-0.0091825,178.04,179.69,-1.65,177.54,-0.91825,163.16,1962001
2021-09-16,"September 16, 21",,,,,,183.005,724000,184.95,-0.0138,181.7,184.24,-2.54,181.13,-1.38,166.51,724000
2021-09-15,"September 15, 21",,,,,,184.205,738041,185.52,-0.005954,183.65,184.75,-1.1,182.9,-0.5954,168.3,738041
2021-09-14,"September 14, 21",,,,,,184.3125,483398,185.16,0.0044551,184.88,184.06,0.82,183.15,0.44551,169.42,483398
2021-09-13,"September 13, 21",,,,,,184.54,690241,186.53,-0.0156,183.14,186.04,-2.9,182.45,-1.56,167.83,690241
2021-09-10,"September 10, 21",,,,,,186.5025,518682,188.26,-0.0184,184.79,188.26,-3.47,184.7,-1.84,169.34,518682
2021-09-09,"September 09, 21",,,,,,187.68,987900,188.88,-0.0011717,187.54,187.76,-0.22,186.54,-0.11717,171.86,987900
2021-09-08,"September 08, 21",,,,,,186.405,590003,189.35,0.0258,188.75,184.01,4.74,183.51,2.58,172.97,590003
2021-09-07,"September 07, 21",,,,,,184.48,608750,185.79,-0.006694,184,185.24,-1.24,182.89,-0.6694,168.62,608750
2021-09-03,"September 03, 21",,,,,,185.7125,466300,187.02,-0.0051048,185.15,186.1,-0.95,184.58,-0.51048,169.67,466300
2021-09-02,"September 02, 21",,,,,,185.8175,460049,186.92,0.01,186.85,185,1.85,184.5,1,171.23,460049
2021-09-01,"September 01, 21",,,,,,182.7425,751735,185.18,0.0208,184.43,180.68,3.75,180.68,2.08,169.01,751735
2021-08-31,"August 31, 21",,,,,,182.59,918100,183.72,-0.0018074,182.25,182.58,-0.33,181.81,-0.18074,167.01,918100
2021-08-30,"August 30, 21",,,,,,181.9625,520148,183.31,0.0077827,182.58,181.17,1.41,180.79,0.77827,167.32,520148
2021-08-27,"August 27, 21",,,,,,181.0625,748700,182.32,-0.0071582,180.31,181.61,-1.3,180.01,-0.71582,165.24,748700
2021-08-26,"August 26, 21",,,,,,180.79,520865,181.67,0.0039333,181.22,180.51,0.71,179.76,0.39333,166.07,520865
2021-08-25,"August 25, 21",,,,,,180.6175,502417,181.43,0.0015504,180.88,180.6,0.28,179.56,0.15504,165.76,502417
2021-08-24,"August 24, 21",,,,,,180.825,745829,181.96,-0.0062727,180.6,181.74,-1.14,179,-0.62727,165.5,745829
2021-08-23,"August 23, 21",,,,,,183.22,993507,185.24,-0.0103,182.2,184.1,-1.9,181.34,-1.03,166.97,993507
2021-08-20,"August 20, 21",,,,,,182.6725,666644,184.64,0.0146,184.1,181.45,2.65,180.5,1.46,168.71,666644
2021-08-19,"August 19, 21",,,,,,180.97,549125,182.42,0.0083768,181.77,180.26,1.51,179.43,0.83768,166.57,549125
2021-08-18,"August 18, 21",,,,,,180.3425,583155,181.33,-0.0071752,179.88,181.18,-1.3,178.98,-0.71752,164.84,583155
2021-08-17,"August 17, 21",,,,,,180.965,579335,181.6,0.0003308884,181.39,181.33,0.06,179.54,0.03308884,166.23,579335
2021-08-16,"August 16, 21",,,,,,180.245,623113,181.75,0.014,181.5,178.99,2.51,178.74,1.4,166.33,623113
2021-08-13,"August 13, 21",,,,,,178.135,649900,179.09,0.0069788,178.92,177.68,1.24,176.85,0.69788,163.96,649900
2021-08-12,"August 12, 21",,,,,,176.6,789013,177.94,0.0099602,177.45,175.7,1.75,175.31,0.99602,162.62,789013
2021-08-11,"August 11, 21",,,,,,175.9,728851,177.05,-0.0051003,175.56,176.46,-0.9,174.53,-0.51003,160.88,728851
2021-08-10,"August 10, 21",,,,,,176.51,624000,177.32,-0.0067156,176.01,177.2,-1.19,175.51,-0.67156,161.3,624000
2021-08-09,"August 09, 21",0.6025,0.603,2021-08-10,2021-09-01,2021-07-28,177.31,985600,178.52,-0.0055025,177.12,178.1,-0.98,175.5,-0.55025,162.31,985600
2021-08-06,"August 06, 21",,,,,,178.79,1000649,180.42,-0.0138,177.45,179.93,-2.48,177.36,-1.38,162.06,1000649
2021-08-05,"August 05, 21",,,,,,178.1875,525217,180.08,0.0151,179.67,177,2.67,176,1.51,164.09,525217
2021-08-04,"August 04, 21",,,,,,174.455,1084914,177.15,0.0252,176.47,172.14,4.33,172.06,2.52,161.16,1084914
2021-08-03,"August 03, 21",,,,,,174.3725,912800,176.84,0.0118,175.3,173.25,2.05,172.1,1.18,160.1,912800
2021-08-02,"August 02, 21",,,,,,171.0825,621806,172.27,0.0134,172.25,169.98,2.27,169.83,1.34,157.31,621806
2021-07-30,"July 30, 21",,,,,,170.68,631244,172.1,-0.0026968,170.11,170.57,-0.46,169.94,-0.26968,155.36,631244
2021-07-29,"July 29, 21",,,,,,170.5525,406106,171.31,0.0012902,170.73,170.51,0.22,169.66,0.12902,155.92,406106
2021-07-28,"July 28, 21",,,,,,169.99,484821,170.86,0.0011754,170.35,170.15,0.2,168.6,0.11754,155.58,484821
2021-07-27,"July 27, 21",,,,,,168.22,584227,170.74,0.023,170.2,166.38,3.82,165.56,2.3,155.44,584227
2021-07-26,"July 26, 21",,,,,,166.17,556300,167.04,-0.0019219,166.18,166.5,-0.32,164.96,-0.19219,151.77,556300
2021-07-23,"July 23, 21",,,,,,165.9775,603100,167.36,0.0152,167.27,164.77,2.5,164.51,1.52,152.76,603100
2021-07-22,"July 22, 21",,,,,,164.0075,535935,164.85,0.0050737,164.42,163.59,0.83,163.17,0.50737,150.16,535935
2021-07-21,"July 21, 21",,,,,,164.7625,749485,166.42,-0.0176,163.49,166.42,-2.93,162.72,-1.76,149.31,749485
2021-07-20,"July 20, 21",,,,,,167.4575,955100,169.45,-0.0075609,166.7,167.97,-1.27,165.71,-0.75609,152.24,955100
2021-07-19,"July 19, 21",,,,,,167.115,768541,168.95,0,167.36,167.36,0,164.79,0,152.84,768541
2021-07-16,"July 16, 21",,,,,,167.705,629848,169.77,0.0106,168.31,166.54,1.77,166.2,1.06,153.71,629848
2021-07-15,"July 15, 21",,,,,,164.3075,627000,166.5,0.0228,166.11,162.4,3.71,162.22,2.28,151.7,627000
2021-07-14,"July 14, 21",,,,,,162.7,363830,164.09,0.0063498,163.24,162.21,1.03,161.26,0.63498,149.08,363830
2021-07-13,"July 13, 21",,,,,,162.65,473940,163.9,-0.0036232,162.25,162.84,-0.59,161.61,-0.36232,148.18,473940
2021-07-12,"July 12, 21",,,,,,162.5025,414525,163.22,0.0044992,162.98,162.25,0.73,161.56,0.44992,148.84,414525
2021-07-09,"July 09, 21",,,,,,161.72,519846,162.49,0.0038973,162.28,161.65,0.63,160.46,0.38973,148.21,519846
2021-07-08,"July 08, 21",,,,,,162.3025,569920,163.99,-0.0060897,161.58,162.57,-0.985,161.07,-0.60897,147.57,569920
2021-07-07,"July 07, 21",,,,,,161.585,871438,163.6,0.0211,163.38,160,3.38,159.36,2.11,149.21,871438
2021-07-06,"July 06, 21",,,,,,158.555,761346,159.98,0.0132,159.88,157.8,2.08,156.56,1.32,146.01,761346
2021-07-02,"July 02, 21",,,,,,156.31,397707,156.94,0.0060925,156.88,155.93,0.95,155.49,0.60925,143.27,397707
2021-07-01,"July 01, 21",,,,,,154.785,497200,155.9,0.0087537,155.57,154.22,1.35,153.45,0.87537,142.08,497200
2021-06-30,"June 30, 21",,,,,,154.94,627700,156.54,-0.0105,154.13,155.76,-1.63,153.33,-1.05,140.76,627700
2021-06-29,"June 29, 21",,,,,,156.395,655313,158.25,-0.0061365,155.48,156.44,-0.96,155.41,-0.61365,142,655313
2021-06-28,"June 28, 21",,,,,,156.85,742913,158.85,0.0111,157.33,155.61,1.72,155.61,1.11,143.68,742913
2021-06-25,"June 25, 21",,,,,,154.69,1041311,155.38,0.003037,155.23,154.76,0.47,153.39,0.3037,141.77,1041311
2021-06-24,"June 24, 21",,,,,,155.865,867500,157.54,-0.0173,154.76,157.49,-2.73,153.67,-1.73,141.34,867500
2021-06-23,"June 23, 21",,,,,,158.0375,855138,160,-0.0216,156.37,159.83,-3.46,155.95,-2.16,142.81,855138
2021-06-22,"June 22, 21",,,,,,160.9275,581822,162.56,-0.013,159.7,161.81,-2.11,159.64,-1.3,145.85,581822
2021-06-21,"June 21, 21",,,,,,159.3075,808800,161.64,0.0213,161.3,157.93,3.37,156.36,2.13,147.31,808800
2021-06-18,"June 18, 21",,,,,,159.4575,1741119,161.81,-0.0222,157.54,161.11,-3.57,157.37,-2.22,143.88,1741119
2021-06-17,"June 17, 21",,,,,,160.1575,619700,162.43,0.0257,162.2,158.13,4.07,157.87,2.57,148.13,619700
2021-06-16,"June 16, 21",,,,,,160.5975,795500,163,-0.0252,158.47,162.56,-4.09,158.36,-2.52,144.73,795500
2021-06-15,"June 15, 21",,,,,,161.2075,640700,162.52,0.0080374,161.79,160.5,1.29,160.02,0.80374,147.76,640700
2021-06-14,"June 14, 21",,,,,,160.24,735400,161.5,-0.0003114683,160.48,160.53,-0.05,158.45,-0.03114683,146.56,735400
2021-06-11,"June 11, 21",,,,,,159.965,745500,160.44,0.0035044,160.36,159.8,0.56,159.26,0.35044,146.45,745500
2021-06-10,"June 10, 21",,,,,,158.6775,541736,160,0.0124,159.73,157.77,1.96,157.21,1.24,145.88,541736
2021-06-09,"June 09, 21",,,,,,157.49,644556,158.39,0.0013979,157.6,157.38,0.22,156.59,0.13979,143.93,644556
2021-06-08,"June 08, 21",,,,,,157.165,479823,158.02,-0.0062738,156.81,157.8,-0.99,156.03,-0.62738,143.21,479823
2021-06-07,"June 07, 21",,,,,,156.975,487600,157.65,0.0058767,157.47,156.55,0.92,156.23,0.58767,143.81,487600
2021-06-04,"June 04, 21",,,,,,156.4625,403200,157.2,0.0014084,156.43,156.21,0.22,156.01,0.14084,142.86,403200
2021-06-03,"June 03, 21",,,,,,155.185,720800,156.68,0.0132,156.04,154.01,2.03,154.01,1.32,142.51,720800
2021-06-02,"June 02, 21",,,,,,154.89,504100,156.13,0.0077806,155.43,154.23,1.2,153.77,0.77806,141.95,504100
2021-06-01,"June 01, 21",,,,,,155.11,619359,156.17,-0.0104,154.26,155.88,-1.62,154.13,-1.04,140.88,619359
2021-05-28,"May 28, 21",,,,,,154.8825,562218,155.95,0.0022629,155.02,154.67,0.35,153.89,0.22629,141.58,562218
2021-05-27,"May 27, 21",,,,,,154.6425,1029500,156.05,-0.0165,153.42,156,-2.58,153.1,-1.65,140.11,1029500
2021-05-26,"May 26, 21",,,,,,155,485135,155.78,-0.0020607,154.97,155.29,-0.32,153.96,-0.20607,141.53,485135
2021-05-25,"May 25, 21",,,,,,154.77,581526,155.73,0.0005166624,154.92,154.84,0.08,153.59,0.05166624,141.48,581526
2021-05-24,"May 24, 21",,,,,,155.4175,450100,156.49,-0.0048843,154.84,155.6,-0.76,154.74,-0.48843,141.41,450100
2021-05-21,"May 21, 21",,,,,,155.0725,1605300,156.35,0.0029743,155.12,154.66,0.46,154.16,0.29743,141.67,1605300
2021-05-20,"May 20, 21",,,,,,153.4025,703408,154.91,0.015,154.42,152.14,2.28,152.14,1.5,141.03,703408
2021-05-19,"May 19, 21",,,,,,151.2175,605661,152.12,0.0099621,152.07,150.57,1.5,150.11,0.99621,138.88,605661
2021-05-18,"May 18, 21",,,,,,150.945,515500,151.94,0.0012591,151.09,150.9,0.19,149.85,0.12591,137.99,515500
2021-05-17,"May 17, 21",,,,,,152.0325,540400,153.83,-0.0118,150.85,152.65,-1.8,150.8,-1.18,137.77,540400
2021-05-14,"May 14, 21",,,,,,152.7075,830830,153.84,0.0044033,152.83,152.16,0.67,152,0.44033,139.58,830830
2021-05-13,"May 13, 21",,,,,,150.89,560700,152.66,0.016,152,149.6,2.4,149.3,1.6,138.82,560700
2021-05-12,"May 12, 21",,,,,,151.13,837137,152.98,-0.021,149.59,152.8,-3.21,149.15,-2.1,136.62,837137
2021-05-11,"May 11, 21",,,,,,154.4675,667627,155.8,-0.0135,153.7,155.8,-2.1,152.57,-1.35,140.37,667627
2021-05-10,"May 10, 21",0.6025,0.6025,2021-05-11,2021-06-01,2021-04-28,154.2475,2008358,156.55,0.0242,156,152.31,3.69,152.13,2.42,142.47,2008358
2021-05-07,"May 07, 21",,,,,,153.6,795916,155.82,-0.0028068,152.77,153.2,-0.43,152.61,-0.28068,138.97,795916
2021-05-06,"May 06, 21",,,,,,153.1,751300,154.14,0.001831,153.2,152.92,0.28,152.14,0.1831,139.36,751300
2021-05-05,"May 05, 21",,,,,,153.45,714135,155.15,-0.008743,153.06,154.41,-1.35,151.18,-0.8743,139.23,714135
2021-05-04,"May 04, 21",,,,,,154.9625,956300,156.73,0.0049832,155.29,154.52,0.77,153.31,0.49832,141.26,956300
2021-05-03,"May 03, 21",,,,,,155.8025,598000,156.81,-0.0042264,155.5,156.16,-0.66,154.74,-0.42264,141.45,598000
2021-04-30,"April 30, 21",,,,,,155.2025,1012124,156.02,0.0085343,155.99,154.67,1.32,154.13,0.85343,141.9,1012124
2021-04-29,"April 29, 21",,,,,,154.91,752600,156.69,-0.0003883495,154.44,154.5,-0.06,154.01,-0.03883495,140.49,752600
2021-04-28,"April 28, 21",,,,,,154.6625,699300,155.49,-0.0061176,154.34,155.29,-0.95,153.53,-0.61176,140.4,699300
2021-04-27,"April 27, 21",,,,,,156.4175,1373100,158.08,-0.018,155.1,157.94,-2.84,154.55,-1.8,141.09,1373100
2021-04-26,"April 26, 21",,,,,,158.325,938500,159.68,-0.011,157.71,159.47,-1.76,156.44,-1.1,143.46,938500
2021-04-23,"April 23, 21",,,,,,160.5,1045252,161.85,-0.0133,159.36,161.5,-2.14,159.29,-1.33,144.97,1045252
2021-04-22,"April 22, 21",,,,,,161.32,653767,162.38,0.0026708,161.43,161,0.43,160.47,0.26708,146.85,653767
2021-04-21,"April 21, 21",,,,,,161.405,623200,162.5,-0.0079487,161,162.29,-1.29,159.83,-0.79487,146.46,623200
2021-04-20,"April 20, 21",,,,,,160.3925,850121,162.4,0.0145,161.31,159,2.31,158.86,1.45,146.74,850121
2021-04-19,"April 19, 21",,,,,,159.375,835138,160.56,-0.0094858,158.72,160.24,-1.52,157.98,-0.94858,144.38,835138
2021-04-16,"April 16, 21",,,,,,159.815,1341955,160.32,0.00075,160.12,160,0.12,158.82,0.075,145.66,1341955
2021-04-15,"April 15, 21",,,,,,158.1925,1069202,159.31,0.0128,159.16,157.15,2.01,157.15,1.28,144.78,1069202
2021-04-14,"April 14, 21",,,,,,155.745,929100,157.19,0.0156,157.13,154.71,2.42,153.95,1.56,142.94,929100
2021-04-13,"April 13, 21",,,,,,153.4675,738700,155.84,0.0269,155.41,151.34,4.07,151.28,2.69,141.37,738700
2021-04-12,"April 12, 21",,,,,,152.1625,742127,153.39,0.0039565,152.25,151.65,0.6,151.36,0.39565,138.5,742127
2021-04-09,"April 09, 21",,,,,,151.8375,609700,152.65,-0.002499,151.68,152.06,-0.38,150.96,-0.2499,137.98,609700
2021-04-08,"April 08, 21",,,,,,152.57,657300,153.78,-0.0126,151.69,153.63,-1.94,151.18,-1.26,137.99,657300
2021-04-07,"April 07, 21",,,,,,152.925,611658,153.86,-0.0007840575,152.93,153.05,-0.12,151.86,-0.07840575,139.12,611658
2021-04-06,"April 06, 21",,,,,,152.18,848200,153.19,0.0063224,152.8,151.84,0.96,150.89,0.63224,139,848200
2021-04-05,"April 05, 21",,,,,,151.23,577404,152.37,0.0117,152.03,150.27,1.76,150.25,1.17,138.3,577404
2021-04-01,"April 01, 21",,,,,,150.6625,855401,151.83,-0.0003319172,150.59,150.64,-0.05,149.59,-0.03319172,136.99,855401
2021-03-31,"March 31, 21",,,,,,148.76,1221044,150.53,0.0165,149.92,147.49,2.43,147.1,1.65,136.38,1221044
2021-03-30,"March 30, 21",,,,,,147.25,768801,148.27,-0.0073008,146.85,147.93,-1.08,145.95,-0.73008,133.59,768801
2021-03-29,"March 29, 21",,,,,,147.17,940546,148.79,0.0109,147.91,146.32,1.59,145.66,1.09,134.55,940546
2021-03-26,"March 26, 21",,,,,,145.055,1163579,146.47,0.0087556,146.32,145.05,1.27,142.38,0.87556,133.1,1163579
2021-03-25,"March 25, 21",,,,,,145.54,1211200,147.27,0.0008960573,145.21,145.08,0.13,144.6,0.08960573,132.09,1211200
2021-03-24,"March 24, 21",,,,,,143.9375,1256749,145.54,0.0132,144.91,143.02,1.89,142.28,1.32,131.82,1256749
2021-03-23,"March 23, 21",,,,,,142.15,1033500,144.51,0.0282,144.15,140.19,3.96,139.75,2.82,131.13,1033500
2021-03-22,"March 22, 21",,,,,,139.32,1027326,140.11,0.0085698,140.05,138.86,1.19,138.26,0.85698,127.4,1027326
2021-03-19,"March 19, 21",,,,,,138.46,2216405,139.54,-0.0048907,138.36,139.04,-0.68,136.9,-0.48907,125.86,2216405
2021-03-18,"March 18, 21",,,,,,138.65,1200400,139.51,0.0022352,139,138.69,0.31,137.4,0.22352,126.44,1200400
2021-03-17,"March 17, 21",,,,,,139.855,1209300,140.88,-0.007477,139.38,140.43,-1.05,138.73,-0.7477,126.79,1209300
2021-03-16,"March 16, 21",,,,,,141.2125,1136600,142.67,0.0045545,141.16,140.52,0.64,140.5,0.45545,128.41,1136600
2021-03-15,"March 15, 21",,,,,,139.8925,1296279,141.03,0.0058065,140.31,139.5,0.81,138.73,0.58065,127.64,1296279
2021-03-12,"March 12, 21",,,,,,138.255,1029649,139.54,0.0089927,139.13,137.89,1.24,136.46,0.89927,126.56,1029649
2021-03-11,"March 11, 21",,,,,,137.26,1755732,138.41,-0.0034904,137.04,137.52,-0.48,136.07,-0.34904,124.66,1755732
2021-03-10,"March 10, 21",,,,,,136.7375,2165012,137.65,-0.0067007,136.38,137.3,-0.92,135.62,-0.67007,124.06,2165012
2021-03-09,"March 09, 21",,,,,,136.0875,2495642,137.46,0.0095175,136.83,135.54,1.29,134.52,0.95175,124.47,2495642
2021-03-08,"March 08, 21",,,,,,135.5475,1457240,137.89,-0.0208,133.87,136.71,-2.84,133.72,-2.08,121.78,1457240
2021-03-05,"March 05, 21",,,,,,134.8375,1720224,136.52,0.0116,136.01,134.45,1.56,132.37,1.16,123.72,1720224
2021-03-04,"March 04, 21",,,,,,135.3225,3108612,138.75,-0.0003703155,134.97,135.02,-0.05,132.55,-0.03703155,122.78,3108612
2021-03-03,"March 03, 21",,,,,,135.3675,2149480,139.45,-0.0486,132.13,138.88,-6.75,131.01,-4.86,120.19,2149480
2021-03-02,"March 02, 21",,,,,,141.75,1512917,144.45,-0.0277,139.64,143.62,-3.98,139.29,-2.77,127.03,1512917
2021-03-01,"March 01, 21",,,,,,144.375,1188195,145.79,-0.0013869,144.01,144.21,-0.2,143.49,-0.13869,131,1188195
2021-02-26,"February 26, 21",,,,,,144.2875,1986408,147.36,-0.0291,141.88,146.13,-4.25,141.78,-2.91,129.06,1986408
2021-02-25,"February 25, 21",,,,,,147.5525,1353580,149.87,-0.0269,145.64,149.67,-4.03,145.03,-2.69,132.48,1353580
2021-02-24,"February 24, 21",,,,,,151.5225,1204063,153.33,-0.02,149.94,153,-3.06,149.82,-2,136.4,1204063
2021-02-23,"February 23, 21",,,,,,152.3875,984700,153.76,0.0074995,153.15,152.01,1.14,150.63,0.74995,139.32,984700
2021-02-22,"February 22, 21",,,,,,153.6025,1191722,156.6,-0.0217,151.81,155.18,-3.37,150.82,-2.17,138.1,1191722
2021-02-19,"February 19, 21",,,,,,158.5375,741500,160.65,-0.0232,156.66,160.38,-3.72,156.46,-2.32,142.51,741500
2021-02-18,"February 18, 21",,,,,,160.3675,1157234,161.24,-0.0015586,160.15,160.4,-0.25,159.68,-0.15586,145.68,1157234
2021-02-17,"February 17, 21",,,,,,160.9875,753900,161.97,-0.0022341,160.78,161.14,-0.36,160.06,-0.22341,146.26,753900
2021-02-16,"February 16, 21",,,,,,161.6475,810800,163.24,-0.0001856436,161.57,161.6,-0.03,160.18,-0.01856436,146.98,810800
2021-02-12,"February 12, 21",,,,,,162.9125,551738,165.86,-0.013,161.69,163.82,-2.13,160.28,-1.3,147.08,551738
2021-02-11,"February 11, 21",,,,,,164.85,468505,165.68,-0.0019376,164.83,165.15,-0.32,163.74,-0.19376,149.94,468505
2021-02-10,"February 10, 21",,,,,,164.6425,471200,165.15,-0.0011515,164.81,165,-0.19,163.61,-0.11515,149.92,471200
2021-02-09,"February 09, 21",,,,,,162.7875,569632,163.66,0.0059703,163.44,162.47,0.97,161.58,0.59703,148.68,569632
2021-02-08,"February 08, 21",,,,,,163.375,686528,165.22,-0.0166,162.22,164.95,-2.73,161.11,-1.66,147.57,686528
2021-02-05,"February 05, 21",0.55,0.55,2021-02-08,2021-03-02,2020-12-10,164.36,478904,165.53,0.0052391,165.01,164.15,0.86,162.75,0.52391,150.1,478904
2021-02-04,"February 04, 21",,,,,,164.095,599429,165.52,0.0011597,164.02,163.83,0.19,163.01,0.11597,148.7,599429
2021-02-03,"February 03, 21",,,,,,163.43,776428,164.86,0.0076753,164.11,162.86,1.25,161.89,0.76753,148.78,776428
2021-02-02,"February 02, 21",,,,,,163.21,766536,166.08,0.0083971,163.32,161.96,1.36,161.48,0.83971,148.07,766536
2021-02-01,"February 01, 21",,,,,,161.3425,693721,163.57,0.0055407,161.52,160.63,0.89,159.65,0.55407,146.43,693721
2021-01-29,"January 29, 21",,,,,,158.63,1114600,160.81,0.0023322,159.02,158.65,0.37,156.04,0.23322,144.17,1114600
