date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,recordDate,declarationDate,adjDividend
2024-05-20,93.16,94.62,93.02,94.05,88.97,1806229,1806229,0.89,0.95535,93.7125,"May 20, 24",0.0095535,2024-06-11,0.68,2024-05-21,2024-04-30,0.68
2024-05-17,94.8,94.8,92.81,93.62,87.92,1572498,1572498,-1.18,-1.24,94.0075,"May 17, 24",-0.0124,,,,,
2024-05-16,94.01,95.24,93.6,94.09,88.36,2197089,2197089,0.08,0.08509733,94.235,"May 16, 24",0.0008509733,,,,,
2024-05-15,95.25,95.25,93.37,94.39,88.64,2399549,2399549,-0.86,-0.90289,94.565,"May 15, 24",-0.0090289,,,,,
2024-05-14,94.74,95.71,94.22,94.42,88.67,1815806,1815806,-0.32,-0.33777,94.7725,"May 14, 24",-0.0033777,,,,,
2024-05-13,92.39,94.09,92.39,93.9,88.18,1661813,1661813,1.51,1.63,93.1925,"May 13, 24",0.0163,,,,,
2024-05-10,92.45,92.75,91.29,92.2,86.59,1772706,1772706,-0.25,-0.27042,92.1725,"May 10, 24",-0.0027042,,,,,
2024-05-09,92.8,93.22,92.03,92.25,86.63,2366993,2366993,-0.55,-0.59267,92.575,"May 09, 24",-0.0059267,,,,,
2024-05-08,91.75,93.31,91.51,93.24,87.56,1845412,1845412,1.49,1.62,92.4525,"May 08, 24",0.0162,,,,,
2024-05-07,92.44,93.47,92.08,92.56,86.92,1686143,1686143,0.12,0.12981,92.6375,"May 07, 24",0.0012981,,,,,
2024-05-06,92.79,92.98,91.5,91.78,86.19,2145062,2145062,-1.01,-1.09,92.2625,"May 06, 24",-0.0109,,,,,
2024-05-03,92.19,93.49,90.9,92.51,86.88,3562800,3562800,0.32,0.34711,92.2725,"May 03, 24",0.0034711,,,,,
2024-05-02,91.01,92.24,89.09,89.72,84.26,4018726,4018726,-1.29,-1.42,90.515,"May 02, 24",-0.0142,,,,,
2024-05-01,91.07,94,89.78,90.3,84.8,9095630,9095630,-0.77,-0.8455,91.2875,"May 01, 24",-0.008455,,,,,
2024-04-30,107.29,108.94,106.55,106.59,100.1,3594100,3594100,-0.7,-0.65244,107.3425,"April 30, 24",-0.0065244,,,,,
2024-04-29,104.75,108.04,104.75,107.86,101.29,2601700,2601700,3.11,2.97,106.35,"April 29, 24",0.0297,,,,,
2024-04-26,102.7,104.79,102.7,104.3,97.95,1578100,1578100,1.6,1.56,103.6225,"April 26, 24",0.0156,,,,,
2024-04-25,100.74,103.56,100.31,102.95,96.68,2473410,2473410,2.21,2.19,101.89,"April 25, 24",0.0219,,,,,
2024-04-24,101.84,102.64,100.35,101.12,94.96,1904522,1904522,-0.72,-0.70699,101.4875,"April 24, 24",-0.0070699,,,,,
2024-04-23,97.91,99.96,97.62,99.3,93.25,2017045,2017045,1.39,1.42,98.6975,"April 23, 24",0.0142,,,,,
2024-04-22,96.7,98.74,95.82,98.11,92.14,1834321,1834321,1.41,1.46,97.3425,"April 22, 24",0.0146,,,,,
2024-04-19,97.03,97.81,95.65,96.11,90.26,2649800,2649800,-0.92,-0.94816,96.65,"April 19, 24",-0.0094816,,,,,
2024-04-18,97.83,98.98,97.04,97.62,91.68,2202348,2202348,-0.21,-0.21466,97.8675,"April 18, 24",-0.0021466,,,,,
2024-04-17,99.49,99.6,98.13,98.47,92.48,2167305,2167305,-1.02,-1.03,98.9225,"April 17, 24",-0.0103,,,,,
2024-04-16,100.62,100.73,98.95,99.01,92.98,1774200,1774200,-1.61,-1.6,99.8275,"April 16, 24",-0.016,,,,,
2024-04-15,102.76,102.91,99.33,100.24,94.14,1956715,1956715,-2.52,-2.45,101.31,"April 15, 24",-0.0245,,,,,
2024-04-12,102.61,103.76,101.21,101.55,95.37,2095800,2095800,-1.06,-1.03,102.2825,"April 12, 24",-0.0103,,,,,
2024-04-11,103.45,104.91,102.04,104.33,97.98,1859146,1859146,0.88,0.85065,103.6825,"April 11, 24",0.0085065,,,,,
2024-04-10,105.01,106.02,101.98,102.77,96.51,2108830,2108830,-2.24,-2.13,103.945,"April 10, 24",-0.0213,,,,,
2024-04-09,105.17,107.02,104.76,106.9,100.39,1418498,1418498,1.73,1.64,105.9625,"April 09, 24",0.0164,,,,,
2024-04-08,102.87,104.89,102.82,104.14,97.8,2643004,2643004,1.27,1.23,103.68,"April 08, 24",0.0123,,,,,
2024-04-05,104.86,105.72,104.13,105.48,99.06,1395400,1395400,0.62,0.59126,105.0475,"April 05, 24",0.0059126,,,,,
2024-04-04,108.56,108.9,104.67,104.74,98.36,2230236,2230236,-3.82,-3.52,106.7175,"April 04, 24",-0.0352,,,,,
2024-04-03,105.4,107.24,104.67,106.94,100.43,1462039,1462039,1.54,1.46,106.0625,"April 03, 24",0.0146,,,,,
2024-04-02,105.79,107.13,105.78,106.63,100.14,1766116,1766116,0.84,0.79403,106.3325,"April 02, 24",0.0079403,,,,,
2024-04-01,108.12,109.62,106.56,107.04,100.52,2229749,2229749,-1.08,-0.99889,107.835,"April 01, 24",-0.0099889,,,,,
2024-03-28,107.84,109.41,107.54,108.32,101.73,1718183,1718183,0.48,0.4451,108.2775,"March 28, 24",0.004451,,,,,
2024-03-27,105.15,107.99,104.72,107.89,101.32,2226340,2226340,2.74,2.61,106.4375,"March 27, 24",0.0261,,,,,
2024-03-26,105.11,106.1,103.92,104.02,97.69,2132757,2132757,-1.09,-1.04,104.7875,"March 26, 24",-0.0104,,,,,
2024-03-25,104.46,105.47,103.6,104.96,98.57,1353502,1353502,0.5,0.47865,104.6225,"March 25, 24",0.0047865,,,,,
2024-03-22,105.63,106.48,105.14,105.57,99.14,1760573,1760573,-0.06,-0.05680204,105.705,"March 22, 24",-0.0005680204,,,,,
2024-03-21,107.17,109.12,106.1,106.17,99.71,2933007,2933007,-1,-0.9331,107.14,"March 21, 24",-0.009331,,,,,
2024-03-20,103.72,106.19,103.3,105.56,99.13,1712234,1712234,1.84,1.77,104.6925,"March 20, 24",0.0177,,,,,
2024-03-19,102.66,104.18,101.89,103.53,97.23,1849736,1849736,0.87,0.84746,103.065,"March 19, 24",0.0084746,,,,,
2024-03-18,105.5,106.2,102.84,103.09,96.81,2134200,2134200,-2.41,-2.28,104.4075,"March 18, 24",-0.0228,,,,,
2024-03-15,103.5,105.75,103.49,104.07,97.73,14280704,14280704,0.57,0.55072,104.2025,"March 15, 24",0.0055072,,,,,
2024-03-14,106.93,107.58,104.04,105.13,98.73,2648900,2648900,-1.8,-1.68,105.92,"March 14, 24",-0.0168,,,,,
2024-03-13,108.64,109.32,106.88,107.38,100.84,2528343,2528343,-1.26,-1.16,108.055,"March 13, 24",-0.0116,,,,,
2024-03-12,108.78,109.43,107.07,109.32,102.66,2379039,2379039,0.54,0.49641,108.65,"March 12, 24",0.0049641,,,,,
2024-03-11,105.81,108,105.64,107.65,101.1,2560435,2560435,1.84,1.74,106.775,"March 11, 24",0.0174,,,,,
2024-03-08,108,108.46,106.28,106.32,99.85,2709500,2709500,-1.68,-1.56,107.265,"March 08, 24",-0.0156,,,,,
2024-03-07,104.78,108.34,104.78,107.8,101.24,3101800,3101800,3.02,2.88,106.425,"March 07, 24",0.0288,,,,,
2024-03-06,103.91,106.95,102,104.5,98.14,5740573,5740573,0.59,0.5678,104.34,"March 06, 24",0.005678,,,,,
2024-03-05,103.36,103.47,99.6,100.33,94.22,2367881,2367881,-3.03,-2.93,101.69,"March 05, 24",-0.0293,,,,,
2024-03-04,106.44,106.46,104.43,104.9,98.51,2124200,2124200,-1.54,-1.45,105.5575,"March 04, 24",-0.0145,,,,,
2024-03-01,105.61,107.26,104.35,106.44,99.96,2666600,2666600,0.83,0.78591,105.915,"March 01, 24",0.0078591,,,,,
2024-02-29,103.2,105.32,102.7,104.92,98.53,3277136,3277136,1.72,1.67,104.035,"February 29, 24",0.0167,,,,,
2024-02-28,103.38,103.41,101.69,101.82,95.62,1531865,1531865,-1.56,-1.51,102.575,"February 28, 24",-0.0151,,,,,
2024-02-27,103.9,105.1,103.73,104.17,97.83,1256127,1256127,0.27,0.25987,104.225,"February 27, 24",0.0025987,,,,,
2024-02-26,104.11,104.65,103.34,103.73,97.41,1353987,1353987,-0.38,-0.365,103.9575,"February 26, 24",-0.00365,,,,,
2024-02-23,105.18,105.27,103.4,103.85,97.53,1271754,1271754,-1.33,-1.26,104.425,"February 23, 24",-0.0126,,,,,
2024-02-22,105.07,105.7,103.7,104.93,98.54,2211501,2211501,-0.14,-0.13324,104.85,"February 22, 24",-0.0013324,,,,,
2024-02-21,103.13,103.56,102.08,103.52,97.22,1425070,1425070,0.39,0.37816,103.0725,"February 21, 24",0.0037816,,,,,
2024-02-20,102.46,104.38,102.46,103.92,97.59,1903900,1903900,1.46,1.42,103.305,"February 20, 24",0.0142,,,,,
2024-02-16,104.5,105.49,102.99,103.75,97.43,1358977,1358977,-0.75,-0.7177,104.1825,"February 16, 24",-0.007177,2024-03-12,0.68,2024-02-20,2024-01-30,0.68
2024-02-15,106.43,106.84,105.28,105.57,98.5,1890000,1890000,-0.86,-0.80804,106.03,"February 15, 24",-0.0080804,,,,,
2024-02-14,104.66,106.08,104.47,105.83,98.74,1740236,1740236,1.17,1.12,105.26,"February 14, 24",0.0112,,,,,
2024-02-13,103.02,104.14,102.21,103.38,96.46,2176700,2176700,0.36,0.34945,103.1875,"February 13, 24",0.0034945,,,,,
2024-02-12,105.41,107.52,105,106.12,99.01,1437902,1437902,0.71,0.67356,106.0125,"February 12, 24",0.0067356,,,,,
2024-02-09,104.93,105.58,104.04,105.05,98.01,1525513,1525513,0.12,0.11436,104.9,"February 09, 24",0.0011436,,,,,
2024-02-08,103.81,105.49,103.39,104.59,97.59,1891100,1891100,0.78,0.75137,104.32,"February 08, 24",0.0075137,,,,,
2024-02-07,104.14,104.14,101.8,103.71,96.76,1877627,1877627,-0.43,-0.41291,103.4475,"February 07, 24",-0.0041291,,,,,
2024-02-06,101.06,103.08,100.97,103.05,96.15,2277516,2277516,1.99,1.97,102.04,"February 06, 24",0.0197,,,,,
2024-02-05,101.63,101.63,99.61,100.79,94.04,2487300,2487300,-0.84,-0.82653,100.915,"February 05, 24",-0.0082653,,,,,
2024-02-02,101.77,101.8,99.42,101.16,94.39,3140661,3140661,-0.61,-0.59939,101.0375,"February 02, 24",-0.0059939,,,,,
2024-02-01,104.52,104.91,100.91,102.96,96.06,2965600,2965600,-1.56,-1.49,103.325,"February 01, 24",-0.0149,,,,,
2024-01-31,107.5,107.69,102.22,104.46,97.46,5117800,5117800,-3.04,-2.83,105.4675,"January 31, 24",-0.0283,,,,,
2024-01-30,105.11,106.57,103.67,104.33,97.34,3671500,3671500,-0.78,-0.74208,104.92,"January 30, 24",-0.0074208,,,,,
2024-01-29,105.01,106.32,104.67,106.15,99.04,2135037,2135037,1.14,1.09,105.5375,"January 29, 24",0.0109,,,,,
2024-01-26,106.01,106.95,104.25,104.59,97.59,1879315,1879315,-1.42,-1.34,105.45,"January 26, 24",-0.0134,,,,,
2024-01-25,109.48,109.49,106.77,107.03,99.86,2321500,2321500,-2.45,-2.24,108.1925,"January 25, 24",-0.0224,,,,,
2024-01-24,110,110.6,107.15,107.8,100.58,2597747,2597747,-2.2,-2,108.8875,"January 24, 24",-0.02,,,,,
2024-01-23,109.17,110.44,109.09,109.79,102.44,1629608,1629608,0.62,0.56792,109.6225,"January 23, 24",0.0056792,,,,,
2024-01-22,107,108.79,106.99,108.59,101.32,1763100,1763100,1.59,1.49,107.8425,"January 22, 24",0.0149,,,,,
2024-01-19,104.84,106.71,103.93,106.04,98.94,2489426,2489426,1.2,1.14,105.38,"January 19, 24",0.0114,,,,,
2024-01-18,102.5,103.99,101.17,103.73,96.78,2694700,2694700,1.23,1.2,102.8475,"January 18, 24",0.012,,,,,
2024-01-17,101.16,101.65,98.75,100.22,93.51,1685100,1685100,-0.94,-0.92922,100.445,"January 17, 24",-0.0092922,,,,,
2024-01-16,102,102.86,100.1,102.3,95.45,1724300,1724300,0.3,0.29412,101.815,"January 16, 24",0.0029412,,,,,
2024-01-12,103.29,103.83,101.97,102.48,95.62,999900,999900,-0.81,-0.7842,102.8925,"January 12, 24",-0.007842,,,,,
2024-01-11,103.99,104.58,102.04,103.09,96.19,1851262,1851262,-0.9,-0.86547,103.425,"January 11, 24",-0.0086547,,,,,
2024-01-10,104.29,104.55,102.4,104.33,97.34,1078010,1078010,0.04,0.03835459,103.8925,"January 10, 24",0.0003835459,,,,,
2024-01-09,104.93,105.94,104.18,104.58,97.58,1359943,1359943,-0.35,-0.33356,104.9075,"January 09, 24",-0.0033356,,,,,
2024-01-08,103.64,106.2,103.58,106.07,98.97,1922109,1922109,2.43,2.34,104.8725,"January 08, 24",0.0234,,,,,
2024-01-05,103.72,104.73,102.72,103.27,96.35,1432500,1432500,-0.45,-0.43386,103.61,"January 05, 24",-0.0043386,,,,,
2024-01-04,103,104.23,102.25,103.22,96.31,1989616,1989616,0.22,0.21359,103.175,"January 04, 24",0.0021359,,,,,
2024-01-03,107.26,107.5,104.97,105.21,98.16,2713071,2713071,-2.05,-1.91,106.235,"January 03, 24",-0.0191,,,,,
2024-01-02,111,111.04,107.82,109.11,101.8,2736044,2736044,-1.89,-1.7,109.7425,"January 02, 24",-0.017,,,,,
2023-12-29,113.67,114.13,112.14,112.42,104.89,1150177,1150177,-1.25,-1.1,113.09,"December 29, 23",-0.011,,,,,
2023-12-28,114.58,114.87,113.88,113.92,106.29,1132605,1132605,-0.66,-0.57602,114.3125,"December 28, 23",-0.0057602,,,,,
2023-12-27,114.59,114.87,113.7,114.41,106.75,1140120,1140120,-0.18,-0.15708,114.3925,"December 27, 23",-0.0015708,,,,,
2023-12-26,113.25,115.12,112.74,114.51,106.84,1060714,1060714,1.26,1.11,113.905,"December 26, 23",0.0111,,,,,
2023-12-22,112.49,113.49,111.94,112.84,105.28,814518,814518,0.35,0.31114,112.69,"December 22, 23",0.0031114,,,,,
2023-12-21,111.41,112.8,111.05,112.18,104.67,1129528,1129528,0.77,0.69114,111.86,"December 21, 23",0.0069114,,,,,
2023-12-20,111,112.02,109.52,109.57,102.23,2191548,2191548,-1.43,-1.29,110.5275,"December 20, 23",-0.0129,,,,,
2023-12-19,111.78,111.89,111.09,111.61,104.14,1724511,1724511,-0.17,-0.15208,111.5925,"December 19, 23",-0.0015208,,,,,
2023-12-18,112.05,112.23,110.58,111.27,103.82,1248916,1248916,-0.78,-0.69612,111.5325,"December 18, 23",-0.0069612,,,,,
2023-12-15,113.48,113.76,111.84,112.59,105.05,3771903,3771903,-0.89,-0.78428,112.9175,"December 15, 23",-0.0078428,,,,,
2023-12-14,109.99,113.79,109.88,113.41,105.81,3186914,3186914,3.42,3.11,111.7675,"December 14, 23",0.0311,,,,,
2023-12-13,106.5,109.64,106.23,108.97,101.67,1892800,1892800,2.47,2.32,107.835,"December 13, 23",0.0232,,,,,
2023-12-12,106.25,107.17,106.11,106.67,99.53,1364255,1364255,0.42,0.39529,106.55,"December 12, 23",0.0039529,,,,,
2023-12-11,104.52,107.36,104.45,106.69,99.54,1953417,1953417,2.17,2.08,105.755,"December 11, 23",0.0208,,,,,
2023-12-08,102.39,104.81,102.22,103.78,96.83,1734500,1734500,1.39,1.36,103.3,"December 08, 23",0.0136,,,,,
2023-12-07,101.38,102.85,100.34,102.28,95.43,1394700,1394700,0.9,0.88775,101.7125,"December 07, 23",0.0088775,,,,,
2023-12-06,100.16,101.91,99.34,100.3,93.58,1774400,1774400,0.14,0.13978,100.4275,"December 06, 23",0.0013978,,,,,
2023-12-05,98.18,99.16,97.15,99.04,92.41,1318658,1318658,0.86,0.87594,98.3825,"December 05, 23",0.0087594,,,,,
2023-12-04,97.65,99.03,97.47,98.94,92.31,1686800,1686800,1.29,1.32,98.2725,"December 04, 23",0.0132,,,,,
2023-12-01,96.72,98.55,95.84,98.19,91.61,1383032,1383032,1.47,1.52,97.325,"December 01, 23",0.0152,,,,,
2023-11-30,96.73,97.25,95.38,96.93,90.44,2559400,2559400,0.2,0.20676,96.5725,"November 30, 23",0.0020676,,,,,
2023-11-29,96.18,98.09,95.73,96,89.57,2219047,2219047,-0.18,-0.18715,96.5,"November 29, 23",-0.0018715,,,,,
2023-11-28,94.01,95.03,93.52,94.78,88.43,1781204,1781204,0.77,0.81906,94.335,"November 28, 23",0.0081906,,,,,
2023-11-27,94.19,95.33,93.66,94.6,88.26,1278500,1278500,0.41,0.43529,94.445,"November 27, 23",0.0043529,,,,,
2023-11-24,94.34,95.09,94.09,94.9,88.54,807930,807930,0.56,0.5936,94.605,"November 24, 23",0.005936,,,,,
2023-11-22,94.93,95.65,94.22,94.27,87.96,1410845,1410845,-0.66,-0.69525,94.7675,"November 22, 23",-0.0069525,,,,,
2023-11-21,93.81,94.2,93.3,93.68,87.41,1470253,1470253,-0.13,-0.13858,93.7475,"November 21, 23",-0.0013858,,,,,
2023-11-20,93.44,95.22,93.19,94.74,88.4,1640844,1640844,1.3,1.39,94.1475,"November 20, 23",0.0139,2023-12-12,0.68,2023-11-21,2023-11-02,0.68
2023-11-17,94.04,94.23,93.14,94.2,87.26,1572235,1572235,0.16,0.17014,93.9025,"November 17, 23",0.0017014,,,,,
2023-11-16,93.78,94.06,92.47,93.37,86.49,2100021,2100021,-0.41,-0.43719,93.42,"November 16, 23",-0.0043719,,,,,
2023-11-15,93.2,94.67,93.02,94.04,87.11,1571254,1571254,0.84,0.90129,93.7325,"November 15, 23",0.0090129,,,,,
2023-11-14,91.25,93.35,90.38,92.85,86.01,2340982,2340982,1.6,1.75,91.9575,"November 14, 23",0.0175,,,,,
2023-11-13,89.09,89.66,87.97,88.91,82.36,1991232,1991232,-0.18,-0.20204,88.9075,"November 13, 23",-0.0020204,,,,,
2023-11-10,87.45,90.25,87.05,90.03,83.4,2439250,2439250,2.58,2.95,88.695,"November 10, 23",0.0295,,,,,
2023-11-09,88.2,88.69,86.21,86.5,80.13,2310065,2310065,-1.7,-1.93,87.4,"November 09, 23",-0.0193,,,,,
2023-11-08,89.69,90.25,87.72,87.9,81.42,2580659,2580659,-1.79,-2,88.89,"November 08, 23",-0.02,,,,,
2023-11-07,90.06,90.79,89.21,89.36,82.78,2462167,2462167,-0.7,-0.77726,89.855,"November 07, 23",-0.0077726,,,,,
2023-11-06,91.22,91.84,88.83,90,83.37,2400247,2400247,-1.22,-1.34,90.4725,"November 06, 23",-0.0134,,,,,
2023-11-03,86.33,91.54,85.74,91.05,84.34,3278670,3278670,4.72,5.47,88.665,"November 03, 23",0.0547,,,,,
2023-11-02,88.91,90.34,86.67,89.5,82.91,3180200,3180200,0.59,0.66359,88.855,"November 02, 23",0.0066359,,,,,
2023-11-01,86.61,87.12,85.06,87.06,80.65,2139824,2139824,0.45,0.51957,86.4625,"November 01, 23",0.0051957,,,,,
2023-10-31,86.42,87.15,85.43,86.74,80.35,1654130,1654130,0.32,0.37028,86.435,"October 31, 23",0.0037028,,,,,
2023-10-30,87.85,88.14,85.58,86.45,80.08,2213741,2213741,-1.4,-1.59,87.005,"October 30, 23",-0.0159,,,,,
2023-10-27,89.36,89.55,87.79,88.23,81.73,1164531,1164531,-1.13,-1.26,88.7325,"October 27, 23",-0.0126,,,,,
2023-10-26,89.08,90.33,88.53,88.61,82.08,1494353,1494353,-0.47,-0.52762,89.1375,"October 26, 23",-0.0052762,,,,,
2023-10-25,90.43,90.53,88.08,88.57,82.05,1682275,1682275,-1.86,-2.06,89.4025,"October 25, 23",-0.0206,,,,,
2023-10-24,91.15,92.07,90.63,91.52,84.78,1167344,1167344,0.37,0.40592,91.3425,"October 24, 23",0.0040592,,,,,
2023-10-23,91.78,92.31,90.37,90.46,83.8,1316788,1316788,-1.32,-1.44,91.23,"October 23, 23",-0.0144,,,,,
2023-10-20,93.76,94,92.04,92.19,85.4,1144600,1144600,-1.57,-1.67,92.9975,"October 20, 23",-0.0167,,,,,
2023-10-19,95.15,95.5,93.24,93.58,86.69,1582700,1582700,-1.57,-1.65,94.3675,"October 19, 23",-0.0165,,,,,
2023-10-18,94.33,94.6,93.47,94.22,87.28,1482000,1482000,-0.11,-0.11661,94.155,"October 18, 23",-0.0011661,,,,,
2023-10-17,94.5,96.17,94.04,95.66,88.61,1095715,1095715,1.16,1.23,95.0925,"October 17, 23",0.0123,,,,,
2023-10-16,95.07,96.43,94.73,95.84,88.78,1549300,1549300,0.77,0.80993,95.5175,"October 16, 23",0.0080993,,,,,
2023-10-13,97.09,97.14,94.25,94.6,87.63,1376400,1376400,-2.49,-2.56,95.77,"October 13, 23",-0.0256,,,,,
2023-10-12,98.11,98.41,95.93,96.95,89.81,1272100,1272100,-1.16,-1.18,97.35,"October 12, 23",-0.0118,,,,,
2023-10-11,98.15,98.81,96.34,97.88,90.67,1390200,1390200,-0.27,-0.27509,97.795,"October 11, 23",-0.0027509,,,,,
2023-10-10,95.43,99.34,95.28,98.3,91.06,1814396,1814396,2.87,3.01,97.0875,"October 10, 23",0.0301,,,,,
2023-10-09,97.44,98.65,96.66,98.22,90.98,907072,907072,0.78,0.80049,97.7425,"October 09, 23",0.0080049,,,,,
2023-10-06,96.55,98.99,95.74,98.32,91.08,1462800,1462800,1.77,1.83,97.4,"October 06, 23",0.0183,,,,,
2023-10-05,97.64,97.92,95.82,96.76,89.63,1136458,1136458,-0.88,-0.90127,97.035,"October 05, 23",-0.0090127,,,,,
2023-10-04,97.17,97.88,96.53,97.57,90.38,1429219,1429219,0.4,0.41165,97.2875,"October 04, 23",0.0041165,,,,,
2023-10-03,97.58,98.75,96.19,97.03,89.88,1326100,1326100,-0.55,-0.56364,97.3875,"October 03, 23",-0.0056364,,,,,
2023-10-02,98.48,98.76,96.95,98.25,91.01,1110518,1110518,-0.23,-0.23355,98.11,"October 02, 23",-0.0023355,,,,,
2023-09-29,98.84,100.72,98.32,98.59,91.33,2476620,2476620,-0.25,-0.25293,99.1175,"September 29, 23",-0.0025293,,,,,
2023-09-28,96.2,99,95.83,97.89,90.68,1088821,1088821,1.69,1.76,97.23,"September 28, 23",0.0176,,,,,
2023-09-27,96.86,96.95,94.66,96.3,89.21,1301117,1301117,-0.56,-0.57815,96.1925,"September 27, 23",-0.0057815,,,,,
2023-09-26,95.79,97.32,95.66,95.93,88.86,1339928,1339928,0.14,0.14615,96.175,"September 26, 23",0.0014615,,,,,
2023-09-25,95.79,98.35,95.75,97.76,90.56,1045014,1045014,1.97,2.06,96.9125,"September 25, 23",0.0206,,,,,
2023-09-22,96.86,97.49,96.25,96.42,89.32,1116600,1116600,-0.44,-0.45426,96.755,"September 22, 23",-0.0045426,,,,,
2023-09-21,95.92,97.58,95.76,96.28,89.19,1797716,1797716,0.36,0.37531,96.385,"September 21, 23",0.0037531,,,,,
2023-09-20,97,98.09,96.31,96.33,89.23,1230947,1230947,-0.67,-0.69072,96.9325,"September 20, 23",-0.0069072,,,,,
2023-09-19,98.5,98.61,97.54,97.82,90.61,1347451,1347451,-0.68,-0.69036,98.1175,"September 19, 23",-0.0069036,,,,,
2023-09-18,97.61,99.21,97.61,98.5,91.24,1330724,1330724,0.89,0.91179,98.2325,"September 18, 23",0.0091179,,,,,
2023-09-15,98.88,99.75,97.87,98.21,90.97,2874907,2874907,-0.67,-0.67759,98.6775,"September 15, 23",-0.0067759,,,,,
2023-09-14,97.86,99.56,97.47,99.24,91.93,1775466,1775466,1.38,1.41,98.5325,"September 14, 23",0.0141,,,,,
2023-09-13,96.84,97.86,95.8,96.64,89.52,1861494,1861494,-0.2,-0.20653,96.785,"September 13, 23",-0.0020653,,,,,
2023-09-12,97.43,98.81,96.46,96.91,89.77,2168503,2168503,-0.52,-0.53372,97.4025,"September 12, 23",-0.0053372,,,,,
2023-09-11,100.94,100.96,97.33,98.23,90.99,1574469,1574469,-2.71,-2.68,99.365,"September 11, 23",-0.0268,,,,,
2023-09-08,98.5,99.46,98.18,99.38,92.06,2062445,2062445,0.88,0.8934,98.88,"September 08, 23",0.008934,,,,,
2023-09-07,102,102.13,97.44,98.38,91.13,3884000,3884000,-3.62,-3.55,99.9875,"September 07, 23",-0.0355,,,,,
2023-09-06,109.12,109.12,105.29,106.18,98.36,1777313,1777313,-2.94,-2.69,107.4275,"September 06, 23",-0.0269,,,,,
2023-09-05,109.43,110.06,108.67,109.13,101.09,1111838,1111838,-0.3,-0.27415,109.3225,"September 05, 23",-0.0027415,,,,,
2023-09-01,109.67,109.99,108.87,109.68,101.6,933402,933402,0.01,0.00911826,109.5525,"September 01, 23",9.11826e-05,,,,,
2023-08-31,107.57,109.47,107.57,108.74,100.73,1784300,1784300,1.17,1.09,108.3375,"August 31, 23",0.0109,,,,,
2023-08-30,107.5,108.32,106.29,107.98,100.03,1283179,1283179,0.48,0.44651,107.5225,"August 30, 23",0.0044651,,,,,
2023-08-29,105.38,108.04,105.38,107.78,99.84,1274200,1274200,2.4,2.28,106.645,"August 29, 23",0.0228,,,,,
2023-08-28,105.56,106.38,105.02,106.2,98.38,955010,955010,0.64,0.60629,105.79,"August 28, 23",0.0060629,2023-09-19,0.68,2023-08-29,2023-08-07,0.68
2023-08-25,104.75,105.96,103.48,105.39,97,1267400,1267400,0.64,0.61098,104.895,"August 25, 23",0.0061098,,,,,
2023-08-24,108.35,108.46,103.84,104.23,95.93,1743304,1743304,-4.12,-3.8,106.22,"August 24, 23",-0.038,,,,,
2023-08-23,105.01,107.92,104.85,107.23,98.69,1101321,1101321,2.22,2.11,106.2525,"August 23, 23",0.0211,,,,,
2023-08-22,108.38,108.38,104.69,105.27,96.89,1301400,1301400,-3.11,-2.87,106.68,"August 22, 23",-0.0287,,,,,
2023-08-21,104.68,107.59,104.43,107.04,98.52,1713456,1713456,2.36,2.25,105.935,"August 21, 23",0.0225,,,,,
2023-08-18,102.87,104.95,102.53,104.7,96.36,1374140,1374140,1.83,1.78,103.7625,"August 18, 23",0.0178,,,,,
2023-08-17,104.55,104.67,103.15,103.84,95.57,1646000,1646000,-0.71,-0.6791,104.0525,"August 17, 23",-0.006791,,,,,
2023-08-16,105.69,106.14,103.47,103.55,95.31,1300051,1300051,-2.14,-2.02,104.7125,"August 16, 23",-0.0202,,,,,
2023-08-15,107.72,108.16,105.16,105.5,97.1,1248839,1248839,-2.22,-2.06,106.635,"August 15, 23",-0.0206,,,,,
2023-08-14,106.5,109.01,106.09,108.83,100.17,1350707,1350707,2.33,2.19,107.6075,"August 14, 23",0.0219,,,,,
2023-08-11,106.77,108.38,106.25,107.24,98.7,1914400,1914400,0.47,0.4402,107.16,"August 11, 23",0.004402,,,,,
2023-08-10,108.58,109.46,106.32,107.94,99.35,1437301,1437301,-0.64,-0.58943,108.075,"August 10, 23",-0.0058943,,,,,
2023-08-09,108.5,109.13,107.1,107.22,98.68,1396600,1396600,-1.28,-1.18,107.9875,"August 09, 23",-0.0118,,,,,
2023-08-08,106.59,109.09,105,108.76,100.1,2323700,2323700,2.17,2.04,107.36,"August 08, 23",0.0204,,,,,
2023-08-07,110.23,110.89,109,110.17,101.4,1901822,1901822,-0.06,-0.05443164,110.0725,"August 07, 23",-0.0005443164,,,,,
2023-08-04,108.15,111.23,108.12,109.3,100.6,1774403,1774403,1.15,1.06,109.2,"August 04, 23",0.0106,,,,,
2023-08-03,109.99,110.21,107.13,109.08,100.4,1983222,1983222,-0.91,-0.82735,109.1025,"August 03, 23",-0.0082735,,,,,
2023-08-02,112.61,113.22,110.1,110.75,101.93,2765915,2765915,-1.86,-1.65,111.67,"August 02, 23",-0.0165,,,,,
2023-08-01,113.33,114.5,112.94,113.92,104.85,1030820,1030820,0.59,0.5206,113.6725,"August 01, 23",0.005206,,,,,
