date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,recordDate,dividend,adjDividend
2023-06-22,322,323.44,320.36,321.04,309.97,339000,339000,-0.96,-0.29814,321.71,"June 22, 23",-0.0029814,,,,,
2023-06-21,322.27,325.75,321.89,323.11,311.97,508500,508500,0.84,0.26065,323.25,"June 21, 23",0.0026065,,,,,
2023-06-20,330.75,331.84,324.89,325.54,314.32,652400,652400,-5.21,-1.58,328.26,"June 20, 23",-0.0158,,,,,
2023-06-16,330.36,342.7,329.42,331.41,319.99,2065300,2065300,1.05,0.31784,333.47,"June 16, 23",0.0031784,,,,,
2023-06-15,320,326.5,318.35,325.46,314.24,1309700,1309700,5.46,1.71,322.58,"June 15, 23",0.0171,,,,,
2023-06-14,302.13,307.4,299.5,305.72,295.18,615500,615500,3.59,1.19,303.69,"June 14, 23",0.0119,2023-04-25,2023-06-30,2023-06-15,1.21,1.21
2023-06-13,301.81,303.59,298.46,301.89,290.32,731200,731200,0.08,0.02650674,301.44,"June 13, 23",0.0002650674,,,,,
2023-06-12,299.41,302.29,297.05,301.86,290.29,529800,529800,2.45,0.81828,300.15,"June 12, 23",0.0081828,,,,,
2023-06-09,299.75,300.79,296.51,298.07,286.64,377300,377300,-1.68,-0.56047,298.78,"June 09, 23",-0.0056047,,,,,
2023-06-08,296.73,301.95,294.65,299.9,288.4,460100,460100,3.17,1.07,298.31,"June 08, 23",0.0107,,,,,
2023-06-07,299.03,299.99,294.94,297.56,286.15,408000,408000,-1.47,-0.49159,297.88,"June 07, 23",-0.0049159,,,,,
2023-06-06,297,299.29,291.28,297.74,286.33,510600,510600,0.74,0.24916,296.33,"June 06, 23",0.0024916,,,,,
2023-06-05,302.52,303.25,297.79,297.83,286.41,455500,455500,-4.69,-1.55,300.35,"June 05, 23",-0.0155,,,,,
2023-06-02,298.28,303.56,298.28,303.19,291.57,626100,626100,4.91,1.65,300.83,"June 02, 23",0.0165,,,,,
2023-06-01,296,300.06,292.88,296.67,285.3,770800,770800,0.67,0.22635,296.4,"June 01, 23",0.0022635,,,,,
2023-05-31,291.35,292.91,285.84,289.85,278.74,1030800,1030800,-1.5,-0.51484,289.99,"May 31, 23",-0.0051484,,,,,
2023-05-30,299.27,300.81,291.13,291.39,280.22,844700,844700,-7.88,-2.63,295.65,"May 30, 23",-0.0263,,,,,
2023-05-26,304.06,307.22,299.27,299.83,288.33,679100,679100,-4.23,-1.39,302.59,"May 26, 23",-0.0139,,,,,
2023-05-25,306.73,308.71,303.77,304.5,292.83,458100,458100,-2.23,-0.72702,305.93,"May 25, 23",-0.0072702,,,,,
2023-05-24,304.19,308.52,301.41,306.8,295.04,495600,495600,2.61,0.85802,305.23,"May 24, 23",0.0085802,,,,,
2023-05-23,308.28,308.82,303.41,304.29,292.62,487800,487800,-3.99,-1.29,306.2,"May 23, 23",-0.0129,,,,,
2023-05-22,313.21,315.84,308.38,308.91,297.07,439700,439700,-4.3,-1.37,311.58,"May 22, 23",-0.0137,,,,,
2023-05-19,313.6,313.6,308.97,312.46,300.48,584900,584900,-1.14,-0.36352,312.16,"May 19, 23",-0.0036352,,,,,
2023-05-18,305.44,311.97,304.33,311.36,299.42,564400,564400,5.92,1.94,308.27,"May 18, 23",0.0194,,,,,
2023-05-17,302.56,306.25,300.67,305.05,293.35,698300,698300,2.49,0.82298,303.63,"May 17, 23",0.0082298,,,,,
2023-05-16,306.96,306.96,300.59,301.85,290.28,582400,582400,-5.11,-1.66,304.09,"May 16, 23",-0.0166,,,,,
2023-05-15,307.5,308.91,305.5,307.85,296.05,399100,399100,0.35,0.11382,307.44,"May 15, 23",0.0011382,,,,,
2023-05-12,307.36,309.01,306.15,307.58,295.79,309400,309400,0.22,0.0715773,307.52,"May 12, 23",0.000715773,,,,,
2023-05-11,306.86,308.89,305,306.93,295.16,462600,462600,0.07,0.02281171,306.92,"May 11, 23",0.0002281171,,,,,
2023-05-10,309.63,310.64,304.32,306.89,295.12,399400,399400,-2.74,-0.88493,307.87,"May 10, 23",-0.0088493,,,,,
2023-05-09,308.8,310.16,306.76,308.64,296.81,432400,432400,-0.16,-0.05181347,308.59,"May 09, 23",-0.0005181347,,,,,
2023-05-08,311.11,314.23,308.85,308.94,297.1,458700,458700,-2.17,-0.6975,310.78,"May 08, 23",-0.006975,,,,,
2023-05-05,312.71,315.32,310.78,311.11,299.18,494300,494300,-1.6,-0.51166,312.48,"May 05, 23",-0.0051166,,,,,
2023-05-04,312.66,315.99,310.21,311.41,299.47,459300,459300,-1.25,-0.3998,312.57,"May 04, 23",-0.003998,,,,,
2023-05-03,310.71,318.04,309.99,314.86,302.79,586000,586000,4.15,1.34,313.4,"May 03, 23",0.0134,,,,,
2023-05-02,310.37,313.39,307.54,311.59,299.64,781400,781400,1.22,0.39308,310.72,"May 02, 23",0.0039308,,,,,
2023-05-01,316.52,318.17,310.5,311.25,299.32,1155600,1155600,-5.27,-1.66,314.11,"May 01, 23",-0.0166,,,,,
2023-04-28,318.33,320.38,314.35,317.47,305.3,924900,924900,-0.86,-0.27016,317.63,"April 28, 23",-0.0027016,,,,,
2023-04-27,350.2,353.95,315.12,317.14,304.98,2113600,2113600,-33.06,-9.44,334.1,"April 27, 23",-0.0944,,,,,
2023-04-26,328.6,339.57,328.53,339.03,326.03,1051500,1051500,10.43,3.17,333.93,"April 26, 23",0.0317,,,,,
2023-04-25,330.86,331.5,327.38,329.63,316.99,728600,728600,-1.23,-0.37176,329.84,"April 25, 23",-0.0037176,,,,,
2023-04-24,332.06,332.49,326.59,330.27,317.61,636300,636300,-1.79,-0.53906,330.35,"April 24, 23",-0.0053906,,,,,
2023-04-21,325.99,330.56,323.48,330.52,317.85,707400,707400,4.53,1.39,327.64,"April 21, 23",0.0139,,,,,
2023-04-20,324.97,325.71,321.81,322.9,310.52,488900,488900,-2.07,-0.63698,323.85,"April 20, 23",-0.0063698,,,,,
2023-04-19,326.79,328.02,323.7,325.66,313.17,520500,520500,-1.13,-0.34579,326.04,"April 19, 23",-0.0034579,,,,,
2023-04-18,330.77,332.18,325.64,326.7,314.17,552400,552400,-4.07,-1.23,328.82,"April 18, 23",-0.0123,,,,,
2023-04-17,332.33,334.02,328.65,329.9,317.25,654100,654100,-2.43,-0.7312,331.22,"April 17, 23",-0.007312,,,,,
2023-04-14,332,335.92,330.09,330.38,317.71,510400,510400,-1.62,-0.48795,332.1,"April 14, 23",-0.0048795,,,,,
2023-04-13,327.11,333.32,326.73,332.6,319.85,538600,538600,5.49,1.68,329.94,"April 13, 23",0.0168,,,,,
2023-04-12,332.85,333.57,326.24,326.44,313.92,589100,589100,-6.41,-1.93,329.78,"April 12, 23",-0.0193,,,,,
2023-04-11,329.57,333.75,328.09,332.44,319.69,515700,515700,2.87,0.87083,330.96,"April 11, 23",0.0087083,,,,,
2023-04-10,328.93,331.44,326.5,329.71,317.07,508200,508200,0.78,0.23713,329.14,"April 10, 23",0.0023713,,,,,
2023-04-06,328.9,331.34,327.29,330.58,317.91,724500,724500,1.68,0.51079,329.53,"April 06, 23",0.0051079,,,,,
2023-04-05,329.05,332.63,327.6,328.38,315.79,618700,618700,-0.67,-0.20362,329.42,"April 05, 23",-0.0020362,,,,,
2023-04-04,331.09,333.14,326.73,328.97,316.36,668400,668400,-2.12,-0.64031,329.98,"April 04, 23",-0.0064031,,,,,
2023-04-03,330.1,333.24,325.97,332.52,319.77,799300,799300,2.42,0.73311,330.46,"April 03, 23",0.0073311,,,,,
2023-03-31,327.55,332.54,327.19,329.87,317.22,1087000,1087000,2.32,0.70829,329.29,"March 31, 23",0.0070829,,,,,
2023-03-30,329.7,329.7,325.62,327.65,315.09,788400,788400,-2.05,-0.62178,328.17,"March 30, 23",-0.0062178,,,,,
2023-03-29,326.81,330.36,325.63,327.58,315.02,809800,809800,0.77,0.23561,327.59,"March 29, 23",0.0023561,,,,,
2023-03-28,321.65,324.64,319.89,324.23,311.8,556500,556500,2.58,0.80211,322.6,"March 28, 23",0.0080211,,,,,
2023-03-27,314.81,324.01,312.71,322.22,309.87,1338600,1338600,7.41,2.35,318.44,"March 27, 23",0.0235,,,,,
2023-03-24,315.69,316.36,310.6,311.51,299.57,819900,819900,-4.18,-1.32,313.54,"March 24, 23",-0.0132,,,,,
2023-03-23,313.77,318.78,312.33,315.43,303.34,520100,520100,1.66,0.52905,315.08,"March 23, 23",0.0052905,,,,,
2023-03-22,316.39,318.15,311.9,312.28,300.31,468700,468700,-4.11,-1.3,314.68,"March 22, 23",-0.013,,,,,
2023-03-21,317.42,319.05,314.72,317.64,305.46,458100,458100,0.22,0.0693088,317.21,"March 21, 23",0.000693088,,,,,
2023-03-20,310.81,317.82,310.81,317.18,305.02,869400,869400,6.37,2.05,314.15,"March 20, 23",0.0205,,,,,
2023-03-17,314.27,317.48,307.57,310.67,298.76,1944200,1944200,-3.6,-1.15,312.5,"March 17, 23",-0.0115,,,,,
2023-03-16,312.96,317.55,310.72,313.94,301.9,837700,837700,0.98,0.31314,313.79,"March 16, 23",0.0031314,,,,,
2023-03-15,304.73,313.56,303.9,312.6,300.62,772400,772400,7.87,2.58,308.7,"March 15, 23",0.0258,,,,,
2023-03-14,305.06,308.47,303.81,307.1,295.33,564500,564500,2.04,0.66872,306.11,"March 14, 23",0.0066872,2023-02-21,2023-03-30,2023-03-15,1.21,1.21
2023-03-13,300,308.8,297.73,302.59,289.83,853900,853900,2.59,0.86333,302.28,"March 13, 23",0.0086333,,,,,
2023-03-10,309.58,309.58,298.77,300.16,287.5,966600,966600,-9.42,-3.04,304.52,"March 10, 23",-0.0304,,,,,
2023-03-09,312.33,314.14,307.31,309.12,296.08,552500,552500,-3.21,-1.03,310.72,"March 09, 23",-0.0103,,,,,
2023-03-08,308.71,312.94,308,312.13,298.96,886600,886600,3.42,1.11,310.44,"March 08, 23",0.0111,,,,,
2023-03-07,316.24,320.55,310.54,310.85,297.74,1002500,1002500,-5.39,-1.7,314.54,"March 07, 23",-0.017,,,,,
2023-03-06,309.67,319.1,309.16,316.32,302.98,1510800,1510800,6.65,2.15,313.56,"March 06, 23",0.0215,,,,,
2023-03-03,301.9,307.77,301.46,304.76,291.9,894400,894400,2.86,0.94733,303.97,"March 03, 23",0.0094733,,,,,
2023-03-02,302,305.87,300,305.32,292.44,680500,680500,3.32,1.1,303.3,"March 02, 23",0.011,,,,,
2023-03-01,293.84,302.65,293.24,301.73,289,1368000,1368000,7.89,2.69,297.86,"March 01, 23",0.0269,,,,,
2023-02-28,292.53,297.91,291.32,294.01,281.61,1387500,1387500,1.48,0.50593,293.94,"February 28, 23",0.0050593,,,,,
2023-02-27,298.02,300.47,291,295.63,283.16,1821100,1821100,-2.39,-0.80196,296.28,"February 27, 23",-0.0080196,,,,,
2023-02-24,302.1,310.5,297,297.47,284.92,2165700,2165700,-4.63,-1.53,301.77,"February 24, 23",-0.0153,,,,,
2023-02-23,315.15,319.3,302.14,307.86,294.87,3821500,3821500,-7.29,-2.31,311.11,"February 23, 23",-0.0231,,,,,
2023-02-22,347.07,351.65,341.35,348.46,333.76,1207200,1207200,1.39,0.4005,347.13,"February 22, 23",0.004005,,,,,
2023-02-21,352.61,354.54,348.33,350.23,335.46,505300,505300,-2.38,-0.67497,351.43,"February 21, 23",-0.0067497,,,,,
2023-02-17,355.88,357.46,351.51,357.36,342.29,819500,819500,1.48,0.41587,355.55,"February 17, 23",0.0041587,,,,,
2023-02-16,356.62,359.92,354.52,356.83,341.78,425100,425100,0.21,0.05888621,356.97,"February 16, 23",0.0005888621,,,,,
2023-02-15,346.87,360.32,346.87,360.1,344.91,549900,549900,13.23,3.81,353.54,"February 15, 23",0.0381,,,,,
2023-02-14,354.64,354.64,345.69,347.58,332.92,448400,448400,-7.06,-1.99,350.64,"February 14, 23",-0.0199,,,,,
2023-02-13,354.21,357.86,352.39,355.05,340.07,486300,486300,0.84,0.23715,354.88,"February 13, 23",0.0023715,,,,,
2023-02-10,352.92,359.35,352.72,354.06,339.12,699500,699500,1.14,0.32302,354.76,"February 10, 23",0.0032302,,,,,
2023-02-09,357.33,358.14,353.88,354.97,340,512100,512100,-2.36,-0.66045,356.08,"February 09, 23",-0.0066045,,,,,
2023-02-08,355.76,356.19,350.21,353.59,338.67,295300,295300,-2.17,-0.60996,353.94,"February 08, 23",-0.0060996,,,,,
2023-02-07,353.81,357.71,350.3,357.2,342.13,303500,303500,3.39,0.95814,354.75,"February 07, 23",0.0095814,,,,,
2023-02-06,357.28,361.15,354.7,355.98,340.96,494800,494800,-1.3,-0.36386,357.28,"February 06, 23",-0.0036386,,,,,
2023-02-03,357.16,363.24,355.06,359.62,344.45,392900,392900,2.46,0.68877,358.77,"February 03, 23",0.0068877,,,,,
2023-02-02,365.1,369.97,356.31,360.47,345.26,695800,695800,-4.63,-1.27,362.96,"February 02, 23",-0.0127,,,,,
2023-02-01,351.35,363.18,350.24,359.79,344.61,756900,756900,8.44,2.4,356.14,"February 01, 23",0.024,,,,,
2023-01-31,346.24,353.62,343.37,353,338.11,634800,634800,6.76,1.95,349.06,"January 31, 23",0.0195,,,,,
2023-01-30,354.47,357.22,347.8,348.49,333.79,459800,459800,-5.98,-1.69,351.99,"January 30, 23",-0.0169,,,,,
2023-01-27,354.25,358.25,352.69,355.17,340.19,463500,463500,0.92,0.2597,355.09,"January 27, 23",0.002597,,,,,
2023-01-26,353.41,360.74,351.11,354.04,339.11,759000,759000,0.63,0.17826,354.82,"January 26, 23",0.0017826,,,,,
2023-01-25,336,351,335.74,350.64,335.85,605500,605500,14.64,4.36,343.35,"January 25, 23",0.0436,,,,,
2023-01-24,342.79,343.53,334.39,339.34,325.03,574300,574300,-3.45,-1.01,340.01,"January 24, 23",-0.0101,,,,,
2023-01-23,345.4,347.49,337.65,345.45,330.88,614600,614600,0.05,0.01447597,344,"January 23, 23",0.0001447597,,,,,
2023-01-20,350.91,350.91,342.1,348.04,333.36,577200,577200,-2.87,-0.81787,347.99,"January 20, 23",-0.0081787,,,,,
2023-01-19,345.77,354.49,345.74,348.85,334.13,852000,852000,3.08,0.89077,348.71,"January 19, 23",0.0089077,,,,,
2023-01-18,347.61,350.92,344.33,346.48,331.86,720500,720500,-1.13,-0.32508,347.33,"January 18, 23",-0.0032508,,,,,
2023-01-17,345,350.87,342.03,344.19,329.67,685400,685400,-0.81,-0.23478,345.52,"January 17, 23",-0.0023478,,,,,
2023-01-13,331.99,337.83,323.22,337.44,323.21,1104300,1104300,5.45,1.64,332.62,"January 13, 23",0.0164,,,,,
2023-01-12,350.72,351.01,336.83,337.62,323.38,760100,760100,-13.1,-3.74,344.04,"January 12, 23",-0.0374,,,,,
2023-01-11,342.61,349.97,341.83,349.85,335.09,679600,679600,7.24,2.11,346.06,"January 11, 23",0.0211,,,,,
2023-01-10,331.85,340.84,330.67,339.73,325.4,649500,649500,7.88,2.37,335.77,"January 10, 23",0.0237,,,,,
2023-01-09,345,349.78,333.02,333.88,319.8,632000,632000,-11.12,-3.22,340.42,"January 09, 23",-0.0322,,,,,
2023-01-06,338.77,343.16,334.75,342.62,328.17,499000,499000,3.85,1.14,339.82,"January 06, 23",0.0114,,,,,
2023-01-05,341,341,335.02,338.83,324.54,475700,475700,-2.17,-0.63636,338.96,"January 05, 23",-0.0063636,,,,,
2023-01-04,343.09,345.55,339.51,344.39,329.86,578200,578200,1.3,0.37891,343.14,"January 04, 23",0.0037891,,,,,
2023-01-03,350.88,350.88,333.62,339.27,324.96,580000,580000,-11.61,-3.31,343.66,"January 03, 23",-0.0331,,,,,
2022-12-30,346.84,346.84,341.55,346.4,331.79,288100,288100,-0.44,-0.12686,345.41,"December 30, 22",-0.0012686,,,,,
2022-12-29,346.4,353.21,345.02,349.8,335.04,273800,273800,3.4,0.98152,348.61,"December 29, 22",0.0098152,,,,,
2022-12-28,354.32,355.74,344.38,344.41,329.88,306900,306900,-9.91,-2.8,349.71,"December 28, 22",-0.028,,,,,
2022-12-27,352.05,354.94,347.48,354.4,339.45,303000,303000,2.35,0.66752,352.22,"December 27, 22",0.0066752,,,,,
2022-12-23,351.35,354.34,347,353.02,338.13,325500,325500,1.67,0.47531,351.43,"December 23, 22",0.0047531,,,,,
2022-12-22,355.84,355.84,343.92,352.21,337.35,350600,350600,-3.63,-1.02,351.95,"December 22, 22",-0.0102,,,,,
2022-12-21,355.11,360.29,355.06,358.33,343.21,392100,392100,3.22,0.90676,357.2,"December 21, 22",0.0090676,,,,,
2022-12-20,355.97,355.99,349.81,353.73,338.81,354300,354300,-2.24,-0.62927,353.88,"December 20, 22",-0.0062927,,,,,
2022-12-19,358.25,360.72,354.81,356.33,341.3,392600,392600,-1.92,-0.53594,357.53,"December 19, 22",-0.0053594,,,,,
2022-12-16,354.09,361.69,351.24,357.23,342.16,854400,854400,3.14,0.88678,356.06,"December 16, 22",0.0088678,,,,,
2022-12-15,365.05,365.05,351.48,356.99,341.93,649500,649500,-8.06,-2.21,359.64,"December 15, 22",-0.0221,,,,,
2022-12-14,360,369.18,358.19,366.74,351.27,654100,654100,6.74,1.87,363.53,"December 14, 22",0.0187,2022-10-11,2022-12-30,2022-12-15,1.1,1.1
2022-12-13,371.63,374.11,361.64,361.87,345.55,689100,689100,-9.76,-2.63,367.31,"December 13, 22",-0.0263,,,,,
2022-12-12,363.3,364.59,358.57,363.35,346.96,541900,541900,0.05,0.01376273,362.45,"December 12, 22",0.0001376273,,,,,
2022-12-09,372.74,378.64,362.51,362.65,346.3,562400,562400,-10.09,-2.71,369.14,"December 09, 22",-0.0271,,,,,
2022-12-08,373.46,375.55,368.63,374.94,358.03,449800,449800,1.48,0.39629,373.14,"December 08, 22",0.0039629,,,,,
2022-12-07,368.64,373.59,366.67,372.14,355.36,364600,364600,3.5,0.94944,370.26,"December 07, 22",0.0094944,,,,,
2022-12-06,378.74,379,363.73,369.36,352.7,624100,624100,-9.38,-2.48,372.71,"December 06, 22",-0.0248,,,,,
2022-12-05,387.45,387.6,378.16,381.26,364.07,573400,573400,-6.19,-1.6,383.62,"December 05, 22",-0.016,,,,,
2022-12-02,381.1,385.04,379.38,382.76,365.5,393800,393800,1.66,0.43558,382.07,"December 02, 22",0.0043558,,,,,
2022-12-01,391.22,392.04,384.85,385.58,368.19,371100,371100,-5.64,-1.44,388.42,"December 01, 22",-0.0144,,,,,
2022-11-30,383.05,391,377.08,388.73,371.2,890200,890200,5.68,1.48,384.96,"November 30, 22",0.0148,,,,,
2022-11-29,381.41,384.49,378.46,383.06,365.79,385400,385400,1.65,0.43261,381.85,"November 29, 22",0.0043261,,,,,
2022-11-28,388.94,391.53,381.77,382.29,365.05,376000,376000,-6.65,-1.71,386.13,"November 28, 22",-0.0171,,,,,
2022-11-25,392.56,395,387.31,389.06,371.52,184900,184900,-3.5,-0.89158,390.98,"November 25, 22",-0.0089158,,,,,
2022-11-23,378.86,392,378.53,391.74,374.07,486500,486500,12.88,3.4,385.28,"November 23, 22",0.034,,,,,
2022-11-22,375.84,377.83,372.5,376.07,359.11,349600,349600,0.23,0.06119625,375.56,"November 22, 22",0.0006119625,,,,,
2022-11-21,368.58,379.57,368.58,377.83,360.79,690800,690800,9.25,2.51,373.64,"November 21, 22",0.0251,,,,,
2022-11-18,374.19,381.8,365.06,367.89,351.3,791700,791700,-6.3,-1.68,372.24,"November 18, 22",-0.0168,,,,,
2022-11-17,359.85,366.81,355.73,366.73,350.19,429200,429200,6.88,1.91,362.28,"November 17, 22",0.0191,,,,,
2022-11-16,368.64,376.59,361.92,364.47,348.03,467900,467900,-4.17,-1.13,367.91,"November 16, 22",-0.0113,,,,,
2022-11-15,372.43,375.53,365.73,366.74,350.2,597300,597300,-5.69,-1.53,370.11,"November 15, 22",-0.0153,,,,,
2022-11-14,365.71,378.04,363.91,370.23,353.53,773000,773000,4.52,1.24,369.47,"November 14, 22",0.0124,,,,,
2022-11-11,357.4,370.72,356.67,366.52,349.99,698300,698300,9.12,2.55,362.83,"November 11, 22",0.0255,,,,,
2022-11-10,347.79,358.51,342.57,357.82,341.68,833400,833400,10.03,2.88,351.67,"November 10, 22",0.0288,,,,,
2022-11-09,336.83,339.9,332.75,338.54,323.27,530700,530700,1.71,0.50767,337,"November 09, 22",0.0050767,,,,,
2022-11-08,347.96,351.35,335,337.49,322.27,572700,572700,-10.47,-3.01,342.95,"November 08, 22",-0.0301,,,,,
2022-11-07,359.95,360.38,347.49,347.93,332.24,807400,807400,-12.02,-3.34,353.94,"November 07, 22",-0.0334,,,,,
2022-11-04,354.42,360.07,347.93,359.65,343.43,894000,894000,5.23,1.48,355.52,"November 04, 22",0.0148,,,,,
2022-11-03,335.04,353.15,335.04,352.07,336.19,895100,895100,17.03,5.08,343.83,"November 03, 22",0.0508,,,,,
2022-11-02,334.48,349,333.56,339.03,323.74,1064900,1064900,4.55,1.36,339.02,"November 02, 22",0.0136,,,,,
2022-11-01,334.15,334.85,330.11,333.44,318.4,665000,665000,-0.71,-0.21248,333.14,"November 01, 22",-0.0021248,,,,,
2022-10-31,334.99,339.2,331.58,332.24,317.26,547000,547000,-2.75,-0.82092,334.5,"October 31, 22",-0.0082092,,,,,
2022-10-28,328.94,335.06,327.8,334.8,319.7,481600,481600,5.86,1.78,331.65,"October 28, 22",0.0178,,,,,
2022-10-27,326.91,337.92,326.91,331.5,316.55,899600,899600,4.59,1.4,330.81,"October 27, 22",0.014,,,,,
2022-10-26,329.77,331.15,321.57,322.02,307.5,826800,826800,-7.75,-2.35,326.13,"October 26, 22",-0.0235,,,,,
2022-10-25,324.97,332.79,324.82,328.88,314.05,610500,610500,3.91,1.2,327.87,"October 25, 22",0.012,,,,,
2022-10-24,322.98,323.59,315.69,323.16,308.59,614200,614200,0.18,0.05573101,321.36,"October 24, 22",0.0005573101,,,,,
2022-10-21,320.42,322.74,314.12,321.56,307.06,754000,754000,1.14,0.35578,319.71,"October 21, 22",0.0035578,,,,,
2022-10-20,322.22,327.71,318.91,319.5,305.09,664400,664400,-2.72,-0.84414,322.08,"October 20, 22",-0.0084414,,,,,
2022-10-19,327.59,331.97,321.43,323.4,308.82,720800,720800,-4.19,-1.28,326.1,"October 19, 22",-0.0128,,,,,
2022-10-18,323.46,331.33,322.04,328.9,314.07,1164700,1164700,5.44,1.68,326.43,"October 18, 22",0.0168,,,,,
2022-10-17,322.99,326.99,318.14,321.16,306.68,982800,982800,-1.83,-0.56658,322.32,"October 17, 22",-0.0056658,,,,,
2022-10-14,334,334.13,316.93,317.34,303.03,1361200,1361200,-16.66,-4.99,325.6,"October 14, 22",-0.0499,,,,,
2022-10-13,318,335.93,313.08,333.26,318.23,2912700,2912700,15.26,4.8,325.07,"October 13, 22",0.048,,,,,
2022-10-12,303.3,305.24,299.41,301.76,288.15,800900,800900,-1.54,-0.50775,302.43,"October 12, 22",-0.0050775,,,,,
2022-10-11,310.52,312.04,302.35,303.5,289.81,974200,974200,-7.02,-2.26,307.1,"October 11, 22",-0.0226,,,,,
2022-10-10,315.7,316.01,304.42,309.67,295.71,993600,993600,-6.03,-1.91,311.45,"October 10, 22",-0.0191,,,,,
2022-10-07,320.43,321.04,312.86,314.52,300.34,713700,713700,-5.91,-1.84,317.21,"October 07, 22",-0.0184,,,,,
2022-10-06,336.28,336.75,320.89,324.22,309.6,713100,713100,-12.06,-3.59,329.54,"October 06, 22",-0.0359,,,,,
2022-10-05,328,336.65,324.53,335.13,320.02,661500,661500,7.13,2.17,331.08,"October 05, 22",0.0217,,,,,
2022-10-04,328.94,333.84,327.33,330.61,315.7,1030300,1030300,1.67,0.50769,330.18,"October 04, 22",0.0050769,,,,,
2022-10-03,311.15,318.33,300.63,316.44,302.17,843700,843700,5.29,1.7,311.64,"October 03, 22",0.017,,,,,
2022-09-30,315.29,319.68,310.07,310.2,296.21,589500,589500,-5.09,-1.61,313.81,"September 30, 22",-0.0161,,,,,
2022-09-29,318.64,323.32,310.99,316.35,302.08,754700,754700,-2.29,-0.71868,317.33,"September 29, 22",-0.0071868,,,,,
2022-09-28,318.14,323.38,313.18,321.18,306.7,599200,599200,3.04,0.95555,318.97,"September 28, 22",0.0095555,,,,,
2022-09-27,326.84,328.92,313.22,314.19,300.02,854400,854400,-12.65,-3.87,320.79,"September 27, 22",-0.0387,,,,,
2022-09-26,329.54,329.54,321.46,324.74,310.1,764300,764300,-4.8,-1.46,326.32,"September 26, 22",-0.0146,,,,,
2022-09-23,324,336.52,322.01,330,315.12,1384400,1384400,6,1.85,328.13,"September 23, 22",0.0185,,,,,
2022-09-22,330.11,331.67,319.62,320.14,305.7,1021600,1021600,-9.97,-3.02,325.39,"September 22, 22",-0.0302,,,,,
2022-09-21,334.4,341.23,330.56,333.2,318.17,900700,900700,-1.2,-0.35885,334.85,"September 21, 22",-0.0035885,,,,,
2022-09-20,329.79,336.21,326.82,332.35,317.36,1150000,1150000,2.56,0.77625,331.29,"September 20, 22",0.0077625,,,,,
2022-09-19,341.21,342.73,330.04,332.98,317.96,906000,906000,-8.23,-2.41,336.74,"September 19, 22",-0.0241,,,,,
2022-09-16,348.26,350.95,338.83,342.97,327.5,920900,920900,-5.29,-1.52,345.25,"September 16, 22",-0.0152,,,,,
2022-09-15,339.62,351.16,339.44,349.51,333.75,832600,832600,9.89,2.91,344.93,"September 15, 22",0.0291,,,,,
2022-09-14,350.39,350.59,337.85,340.28,324.93,1247200,1247200,-10.11,-2.89,344.78,"September 14, 22",-0.0289,2022-07-19,2022-09-30,2022-09-15,1.1,1.1
2022-09-13,357.3,357.3,349.8,350.38,333.53,787200,787200,-6.92,-1.94,353.69,"September 13, 22",-0.0194,,,,,
2022-09-12,373.1,378.36,363.69,364.44,346.91,586700,586700,-8.66,-2.32,369.9,"September 12, 22",-0.0232,,,,,
2022-09-09,363.72,368.61,360.54,367.12,349.46,766000,766000,3.4,0.93478,365,"September 09, 22",0.0093478,,,,,
2022-09-08,359.57,363.82,357.34,362,344.59,710200,710200,2.43,0.67581,360.68,"September 08, 22",0.0067581,,,,,
2022-09-07,363.88,366.85,359.93,362.61,345.17,772600,772600,-1.27,-0.34902,363.32,"September 07, 22",-0.0034902,,,,,
2022-09-06,365.84,365.84,356.02,362.77,345.32,659300,659300,-3.07,-0.83916,362.62,"September 06, 22",-0.0083916,,,,,
2022-09-02,374.61,374.61,364.51,365.8,348.21,472800,472800,-8.81,-2.35,369.88,"September 02, 22",-0.0235,,,,,
2022-09-01,370.16,372.74,367.26,371.62,353.75,453400,453400,1.46,0.39442,370.44,"September 01, 22",0.0039442,,,,,
2022-08-31,381.09,381.69,370.9,371.86,353.98,526500,526500,-9.23,-2.42,376.38,"August 31, 22",-0.0242,,,,,
2022-08-30,379.56,385.3,377.55,380.37,362.08,439700,439700,0.81,0.2134,380.69,"August 30, 22",0.002134,,,,,
2022-08-29,387.18,387.3,378.46,378.51,360.31,594200,594200,-8.67,-2.24,382.86,"August 29, 22",-0.0224,,,,,
2022-08-26,407.27,407.48,390.24,390.28,371.51,450800,450800,-16.99,-4.17,398.82,"August 26, 22",-0.0417,,,,,
2022-08-25,399.31,408.39,396.12,406.97,387.4,342000,342000,7.66,1.92,402.7,"August 25, 22",0.0192,,,,,
2022-08-24,393.32,397.36,390.02,396.96,377.87,376300,376300,3.64,0.92546,394.41,"August 24, 22",0.0092546,,,,,
2022-08-23,401.89,402.6,391.66,392.46,373.59,451400,451400,-9.43,-2.35,397.15,"August 23, 22",-0.0235,,,,,
2022-08-22,400.42,403.3,397.54,401.21,381.91,521400,521400,0.79,0.19729,400.62,"August 22, 22",0.0019729,,,,,
2022-08-19,416.29,416.71,403.63,405.2,385.71,489800,489800,-11.09,-2.66,410.46,"August 19, 22",-0.0266,,,,,
