date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,recordDate,paymentDate,adjDividend
2022-09-20,59.17,59.24,58.2,59,58.47,748743,748743,-0.17,-0.28731,58.9025,"September 20, 22",-0.0028731,,,,,
2022-09-19,57.9,59.68,57.79,59.59,59.06,1090400,1090400,1.69,2.92,58.74,"September 19, 22",0.0292,,,,,
2022-09-16,58.25,58.59,57.57,58.4,57.88,2338900,2338900,0.15,0.25751,58.2025,"September 16, 22",0.0025751,,,,,
2022-09-15,59.31,60.07,58.75,59.03,58.5,887000,887000,-0.28,-0.4721,59.29,"September 15, 22",-0.004721,,,,,
2022-09-14,59.07,59.16,57.77,59.07,58.54,1066800,1066800,0,0,58.7675,"September 14, 22",0,,,,,
2022-09-13,59.29,59.99,58.87,59.1,58.57,845566,845566,-0.19,-0.32046,59.3125,"September 13, 22",-0.0032046,,,,,
2022-09-12,61.43,61.58,60.48,61.46,60.91,987800,987800,0.03,0.04883607,61.2375,"September 12, 22",0.0004883607,,,,,
2022-09-09,59.39,60.88,59.07,60.73,60.19,691901,691901,1.34,2.26,60.0175,"September 09, 22",0.0226,,,,,
2022-09-08,57.43,59.07,56.85,58.99,58.46,958300,958300,1.56,2.72,58.085,"September 08, 22",0.0272,,,,,
2022-09-07,56.89,58.23,56.02,58.06,57.54,1591823,1591823,1.17,2.06,57.3,"September 07, 22",0.0206,,,,,
2022-09-06,58,58.08,56.62,57.17,56.66,750920,750920,-0.83,-1.43,57.4675,"September 06, 22",-0.0143,,,,,
2022-09-02,59.17,59.73,57.51,57.81,57.29,927924,927924,-1.36,-2.3,58.555,"September 02, 22",-0.023,,,,,
2022-09-01,59.58,59.7,57.24,58.29,57.77,1408148,1408148,-1.29,-2.17,58.7025,"September 01, 22",-0.0217,,,,,
2022-08-31,60.98,61.39,60.22,60.3,59.76,861829,861829,-0.68,-1.12,60.7225,"August 31, 22",-0.0112,,,,,
2022-08-30,62.18,62.26,60.43,60.98,60.44,886820,886820,-1.2,-1.93,61.4625,"August 30, 22",-0.0193,,,,,
2022-08-29,61.35,62.57,61.12,61.95,61.4,866510,866510,0.6,0.978,61.7475,"August 29, 22",0.00978,,,,,
2022-08-26,64,64.18,62.02,62.14,61.59,618800,618800,-1.86,-2.91,63.085,"August 26, 22",-0.0291,,,,,
2022-08-25,62.61,64.19,62.61,64.16,63.59,588700,588700,1.55,2.48,63.3925,"August 25, 22",0.0248,,,,,
2022-08-24,61.84,62.59,61.56,62.11,61.56,546700,546700,0.27,0.43661,62.025,"August 24, 22",0.0043661,,,,,
2022-08-23,61.71,62.96,61.71,62.06,61.51,461531,461531,0.35,0.56717,62.11,"August 23, 22",0.0056717,,,,,
2022-08-22,61.92,62.31,61.33,61.65,61.1,464100,464100,-0.27,-0.43605,61.8025,"August 22, 22",-0.0043605,,,,,
2022-08-19,64.42,64.83,62.63,63.18,62.62,968800,968800,-1.24,-1.92,63.765,"August 19, 22",-0.0192,,,,,
2022-08-18,63.37,65.88,63.15,65.35,64.77,803117,803117,1.98,3.12,64.4375,"August 18, 22",0.0312,,,,,
2022-08-17,62.57,63.18,61.69,63.08,62.52,791127,791127,0.51,0.81509,62.63,"August 17, 22",0.0081509,,,,,
2022-08-16,61.99,63.31,61.77,62.89,62.33,699100,699100,0.9,1.45,62.49,"August 16, 22",0.0145,,,,,
2022-08-15,62.12,62.66,61.68,62.19,61.64,598667,598667,0.07,0.11269,62.1625,"August 15, 22",0.0011269,,,,,
2022-08-12,62.02,62.83,61.82,62.38,61.82,751800,751800,0.36,0.58046,62.2625,"August 12, 22",0.0058046,2022-07-21,0.08,2022-08-15,2022-09-02,0.08
2022-08-11,61.47,62.31,61.16,61.73,61.1,1197900,1197900,0.26,0.42297,61.6675,"August 11, 22",0.0042297,,,,,
2022-08-10,60.45,61.51,59.99,61.07,60.45,985741,985741,0.62,1.03,60.755,"August 10, 22",0.0103,,,,,
2022-08-09,60.08,60.18,58.36,58.87,58.27,982646,982646,-1.21,-2.01,59.3725,"August 09, 22",-0.0201,,,,,
2022-08-08,61.2,61.68,60.47,60.57,59.95,970600,970600,-0.63,-1.03,60.98,"August 08, 22",-0.0103,,,,,
2022-08-05,60.11,61.35,59.93,61.12,60.5,692011,692011,1.01,1.68,60.6275,"August 05, 22",0.0168,,,,,
2022-08-04,60.38,61.12,60.07,60.92,60.3,604000,604000,0.54,0.89434,60.6225,"August 04, 22",0.0089434,,,,,
2022-08-03,59.14,60.78,58.91,60.42,59.8,823100,823100,1.28,2.16,59.8125,"August 03, 22",0.0216,,,,,
2022-08-02,58.99,59.58,58.59,59.06,58.46,739845,739845,0.07,0.11866,59.055,"August 02, 22",0.0011866,,,,,
2022-08-01,58.56,59.81,58.44,59.24,58.64,842100,842100,0.68,1.16,59.0125,"August 01, 22",0.0116,,,,,
2022-07-29,58,59.87,58,59.34,58.73,983842,983842,1.34,2.31,58.8025,"July 29, 22",0.0231,,,,,
2022-07-28,56.73,58.47,56.59,58.15,57.56,854600,854600,1.42,2.5,57.485,"July 28, 22",0.025,,,,,
2022-07-27,55.26,56.81,54.78,56.51,55.93,825074,825074,1.25,2.26,55.84,"July 27, 22",0.0226,,,,,
2022-07-26,54.59,54.98,54.36,54.67,54.11,573031,573031,0.08,0.14655,54.65,"July 26, 22",0.0014655,,,,,
2022-07-25,54.88,55.11,54.43,54.8,54.24,649032,649032,-0.08,-0.14577,54.805,"July 25, 22",-0.0014577,,,,,
2022-07-22,56.14,56.71,54.31,54.82,54.26,705900,705900,-1.32,-2.35,55.495,"July 22, 22",-0.0235,,,,,
2022-07-21,56.2,56.63,55.34,56.6,56.02,498100,498100,0.4,0.71174,56.1925,"July 21, 22",0.0071174,,,,,
2022-07-20,54.55,56.27,54.2,56.11,55.54,841500,841500,1.56,2.86,55.2825,"July 20, 22",0.0286,,,,,
2022-07-19,53.6,54.99,53.6,54.92,54.36,591100,591100,1.32,2.46,54.2775,"July 19, 22",0.0246,,,,,
2022-07-18,53.67,54.18,52.65,52.77,52.23,1079600,1079600,-0.9,-1.68,53.3175,"July 18, 22",-0.0168,,,,,
2022-07-15,52.53,53.35,51.88,53.27,52.73,648610,648610,0.74,1.41,52.7575,"July 15, 22",0.0141,,,,,
2022-07-14,51.55,52.1,50.61,51.94,51.41,695105,695105,0.39,0.75655,51.55,"July 14, 22",0.0075655,,,,,
2022-07-13,50.84,52.65,50.7,52.33,51.8,1047700,1047700,1.49,2.93,51.63,"July 13, 22",0.0293,,,,,
2022-07-12,51.59,52.65,51.42,51.73,51.2,999700,999700,0.14,0.27137,51.8475,"July 12, 22",0.0027137,,,,,
2022-07-11,51.48,52,51.24,51.71,51.18,916933,916933,0.23,0.44678,51.6075,"July 11, 22",0.0044678,,,,,
2022-07-08,51.92,52.41,51.4,52.06,51.53,597032,597032,0.14,0.26965,51.9475,"July 08, 22",0.0026965,,,,,
2022-07-07,51.56,52.7,51.34,51.99,51.46,1212907,1212907,0.43,0.83398,51.8975,"July 07, 22",0.0083398,,,,,
2022-07-06,50.31,51.4,49.91,50.78,50.26,1046911,1046911,0.47,0.93421,50.6,"July 06, 22",0.0093421,,,,,
2022-07-05,49.98,50.72,48.8,50.52,50,1188636,1188636,0.54,1.08,50.005,"July 05, 22",0.0108,,,,,
2022-07-01,50.66,51.81,50.03,51.09,50.57,1029639,1029639,0.43,0.8488,50.8975,"July 01, 22",0.008488,,,,,
2022-06-30,51.07,51.87,50.46,51.21,50.69,1170538,1170538,0.14,0.27413,51.1525,"June 30, 22",0.0027413,,,,,
2022-06-29,53.2,53.48,51.53,51.99,51.46,899500,899500,-1.21,-2.27,52.55,"June 29, 22",-0.0227,,,,,
2022-06-28,55.28,55.93,53.03,53.04,52.5,697628,697628,-2.24,-4.05,54.32,"June 28, 22",-0.0405,,,,,
2022-06-27,55.07,55.92,54.84,55.15,54.59,866000,866000,0.08,0.14527,55.245,"June 27, 22",0.0014527,,,,,
2022-06-24,53.43,54.84,53.35,54.68,54.12,1190300,1190300,1.25,2.34,54.075,"June 24, 22",0.0234,,,,,
2022-06-23,53.52,53.85,52.2,52.89,52.35,929746,929746,-0.63,-1.18,53.115,"June 23, 22",-0.0118,,,,,
2022-06-22,53.46,54.47,53.39,53.56,53.01,1448661,1448661,0.1,0.18706,53.72,"June 22, 22",0.0018706,,,,,
2022-06-21,54.53,55.34,53.73,54.43,53.87,1249600,1249600,-0.1,-0.18339,54.5075,"June 21, 22",-0.0018339,,,,,
2022-06-17,54.29,54.71,51.9,53.61,53.06,2742584,2742584,-0.68,-1.25,53.6275,"June 17, 22",-0.0125,,,,,
2022-06-16,57.55,57.55,52.44,53.02,52.48,3269710,3269710,-4.53,-7.87,55.14,"June 16, 22",-0.0787,,,,,
2022-06-15,58.1,59.87,57.64,58.81,58.21,1735801,1735801,0.71,1.22,58.605,"June 15, 22",0.0122,,,,,
2022-06-14,56.19,57.47,56.1,57.25,56.67,1138653,1138653,1.06,1.89,56.7525,"June 14, 22",0.0189,,,,,
2022-06-13,57.69,58.04,55.88,56.13,55.56,1080900,1080900,-1.56,-2.7,56.935,"June 13, 22",-0.027,,,,,
2022-06-10,59.63,60.14,59.06,59.36,58.75,840263,840263,-0.27,-0.45279,59.5475,"June 10, 22",-0.0045279,,,,,
2022-06-09,61.52,62.07,60.97,60.97,60.35,617800,617800,-0.55,-0.89402,61.3825,"June 09, 22",-0.0089402,,,,,
2022-06-08,62.62,62.66,61.52,61.7,61.07,532300,532300,-0.92,-1.47,62.125,"June 08, 22",-0.0147,,,,,
2022-06-07,61.48,62.77,61.32,62.77,62.13,454219,454219,1.29,2.1,62.085,"June 07, 22",0.021,,,,,
2022-06-06,61.92,63.38,61.9,62.24,61.6,602730,602730,0.32,0.5168,62.36,"June 06, 22",0.005168,,,,,
2022-06-03,61.43,61.84,61.01,61.45,60.82,523200,523200,0.02,0.03255738,61.4325,"June 03, 22",0.0003255738,,,,,
2022-06-02,60.64,62.4,60.57,62.19,61.56,653537,653537,1.55,2.56,61.45,"June 02, 22",0.0256,,,,,
2022-06-01,61.48,61.75,59.76,60.63,60.01,976702,976702,-0.85,-1.38,60.905,"June 01, 22",-0.0138,,,,,
2022-05-31,61.03,62.17,60.8,61.52,60.89,1181023,1181023,0.49,0.80288,61.38,"May 31, 22",0.0080288,,,,,
2022-05-27,60.5,62,60.42,61.98,61.35,616500,616500,1.48,2.45,61.225,"May 27, 22",0.0245,,,,,
2022-05-26,58.12,60.11,58.12,59.76,59.15,490300,490300,1.64,2.82,59.0275,"May 26, 22",0.0282,,,,,
2022-05-25,56.14,58.22,56.14,57.79,57.2,745304,745304,1.65,2.94,57.0725,"May 25, 22",0.0294,,,,,
2022-05-24,57.6,57.6,55.62,56.63,56.05,573119,573119,-0.97,-1.68,56.8625,"May 24, 22",-0.0168,,,,,
2022-05-23,57.85,58.35,57.36,58.03,57.44,647400,647400,0.18,0.31115,57.8975,"May 23, 22",0.0031115,,,,,
2022-05-20,58.28,58.47,55.56,57.45,56.86,817200,817200,-0.83,-1.42,57.44,"May 20, 22",-0.0142,,,,,
2022-05-19,57.59,58.51,57.14,57.57,56.98,850700,850700,-0.02,-0.03472825,57.7025,"May 19, 22",-0.0003472825,,,,,
2022-05-18,60.5,60.92,58.27,58.39,57.79,701515,701515,-2.11,-3.49,59.52,"May 18, 22",-0.0349,,,,,
2022-05-17,59.13,61.44,59.13,61.11,60.49,918800,918800,1.98,3.35,60.2025,"May 17, 22",0.0335,,,,,
2022-05-16,57.83,58.3,57.1,57.82,57.23,490100,490100,-0.01,-0.01729206,57.7625,"May 16, 22",-0.0001729206,,,,,
2022-05-13,56.85,58.48,56.85,58.17,57.58,593000,593000,1.32,2.32,57.5875,"May 13, 22",0.0232,2022-04-21,0.08,2022-05-16,2022-06-02,0.08
2022-05-12,56.11,57.12,55.11,56.28,55.63,735540,735540,0.17,0.30298,56.155,"May 12, 22",0.0030298,,,,,
2022-05-11,57.49,58.94,56.19,56.38,55.73,683928,683928,-1.11,-1.93,57.25,"May 11, 22",-0.0193,,,,,
2022-05-10,57.31,58.7,56.4,57.82,57.15,733100,733100,0.51,0.8899,57.5575,"May 10, 22",0.008899,,,,,
2022-05-09,57.13,57.9,55.96,56.54,55.89,1121931,1121931,-0.59,-1.03,56.8825,"May 09, 22",-0.0103,,,,,
2022-05-06,57.65,59.2,56.75,58.09,57.42,823400,823400,0.44,0.76323,57.9225,"May 06, 22",0.0076323,,,,,
2022-05-05,59.76,60.36,57.6,58.41,57.74,661400,661400,-1.35,-2.26,59.0325,"May 05, 22",-0.0226,,,,,
2022-05-04,59.16,60.42,57.67,60.39,59.69,636417,636417,1.23,2.08,59.41,"May 04, 22",0.0208,,,,,
2022-05-03,58.4,59.33,58.14,58.91,58.23,566330,566330,0.51,0.87329,58.695,"May 03, 22",0.0087329,,,,,
2022-05-02,57.5,58.23,56.48,58.09,57.42,1111543,1111543,0.59,1.03,57.575,"May 02, 22",0.0103,,,,,
2022-04-29,58.75,60.14,57.53,57.73,57.06,926800,926800,-1.02,-1.74,58.5375,"April 29, 22",-0.0174,,,,,
2022-04-28,57.86,59.64,57.41,59.39,58.7,667068,667068,1.53,2.64,58.575,"April 28, 22",0.0264,,,,,
2022-04-27,56.51,57.81,56.41,57.01,56.35,661656,661656,0.5,0.8848,56.935,"April 27, 22",0.008848,,,,,
2022-04-26,57.76,58.07,56.57,56.64,55.99,1022462,1022462,-1.12,-1.94,57.26,"April 26, 22",-0.0194,,,,,
2022-04-25,57.02,58.48,56.13,58.31,57.64,780866,780866,1.29,2.26,57.485,"April 25, 22",0.0226,,,,,
2022-04-22,58.5,58.79,57.35,57.46,56.8,683353,683353,-1.04,-1.78,58.025,"April 22, 22",-0.0178,,,,,
2022-04-21,60.1,60.76,58.92,59.16,58.48,730019,730019,-0.94,-1.56,59.735,"April 21, 22",-0.0156,,,,,
2022-04-20,59.32,60.09,59.25,59.6,58.91,512717,512717,0.28,0.47202,59.565,"April 20, 22",0.0047202,,,,,
2022-04-19,57.68,58.88,57.32,58.67,57.99,496319,496319,0.99,1.72,58.1375,"April 19, 22",0.0172,,,,,
2022-04-18,56.61,58.18,56.56,57.54,56.88,667004,667004,0.93,1.64,57.2225,"April 18, 22",0.0164,,,,,
2022-04-14,58.29,58.61,56.92,56.95,56.29,791900,791900,-1.34,-2.3,57.6925,"April 14, 22",-0.023,,,,,
2022-04-13,57.47,58.35,57.32,58.25,57.58,772900,772900,0.78,1.36,57.8475,"April 13, 22",0.0136,,,,,
2022-04-12,57.39,58.68,57.28,57.31,56.65,1033300,1033300,-0.08,-0.1394,57.665,"April 12, 22",-0.001394,,,,,
2022-04-11,57.1,57.73,56.65,56.81,56.15,899663,899663,-0.29,-0.50788,57.0725,"April 11, 22",-0.0050788,,,,,
2022-04-08,57.17,58.25,56.66,57.52,56.86,951400,951400,0.35,0.61221,57.4,"April 08, 22",0.0061221,,,,,
2022-04-07,57.03,57.94,56.29,57.46,56.8,1056492,1056492,0.43,0.75399,57.18,"April 07, 22",0.0075399,,,,,
2022-04-06,58.82,58.82,57.04,57.46,56.8,1565400,1565400,-1.36,-2.31,58.035,"April 06, 22",-0.0231,,,,,
2022-04-05,61.59,62.21,59.71,59.88,59.19,1341209,1341209,-1.71,-2.78,60.8475,"April 05, 22",-0.0278,,,,,
2022-04-04,62.51,62.67,61.51,61.93,61.21,1098829,1098829,-0.58,-0.92785,62.155,"April 04, 22",-0.0092785,,,,,
2022-04-01,62.02,62.59,60.76,61.8,61.09,1488133,1488133,-0.22,-0.35472,61.7925,"April 01, 22",-0.0035472,,,,,
2022-03-31,60.29,62.42,60.21,61.73,61.02,1537400,1537400,1.44,2.39,61.1625,"March 31, 22",0.0239,,,,,
2022-03-30,61.66,61.83,60.01,60.49,59.79,823315,823315,-1.17,-1.9,60.9975,"March 30, 22",-0.019,,,,,
2022-03-29,62.15,62.77,61.31,61.87,61.16,714411,714411,-0.28,-0.45052,62.025,"March 29, 22",-0.0045052,,,,,
2022-03-28,61.89,62.3,59.81,61.17,60.46,806920,806920,-0.72,-1.16,61.2925,"March 28, 22",-0.0116,,,,,
2022-03-25,62.32,62.64,61.71,62.45,61.73,689972,689972,0.13,0.2086,62.28,"March 25, 22",0.002086,,,,,
2022-03-24,61.42,62.25,61,62.11,61.39,769436,769436,0.69,1.12,61.695,"March 24, 22",0.0112,,,,,
2022-03-23,61.06,61.85,60.6,61.05,60.34,948138,948138,-0.01,-0.01637733,61.14,"March 23, 22",-0.0001637733,,,,,
2022-03-22,63.17,63.17,61.26,61.74,61.03,977500,977500,-1.43,-2.26,62.335,"March 22, 22",-0.0226,,,,,
2022-03-21,62.7,63.36,61.97,62.43,61.71,925300,925300,-0.27,-0.43062,62.615,"March 21, 22",-0.0043062,,,,,
2022-03-18,61.77,62.74,60.75,62.69,61.97,2113471,2113471,0.92,1.49,61.9875,"March 18, 22",0.0149,,,,,
2022-03-17,61.45,62.44,60.92,62.11,61.39,1757900,1757900,0.66,1.07,61.73,"March 17, 22",0.0107,,,,,
2022-03-16,61.58,62.12,59.13,61.21,60.5,2874071,2874071,-0.37,-0.60084,61.01,"March 16, 22",-0.0060084,,,,,
2022-03-15,55.09,55.94,54.73,55.81,55.17,1553307,1553307,0.72,1.31,55.3925,"March 15, 22",0.0131,,,,,
2022-03-14,55.58,56.05,53.97,54.17,53.54,1008834,1008834,-1.41,-2.54,54.9425,"March 14, 22",-0.0254,,,,,
2022-03-11,56.08,56.65,55.45,55.64,55,992347,992347,-0.44,-0.78459,55.955,"March 11, 22",-0.0078459,,,,,
2022-03-10,54.54,55.62,54.02,55.52,54.88,1385907,1385907,0.98,1.8,54.925,"March 10, 22",0.018,,,,,
2022-03-09,54.93,56.09,54.67,55.66,55.02,1406500,1406500,0.73,1.33,55.3375,"March 09, 22",0.0133,,,,,
2022-03-08,53.29,55.16,52.43,53.22,52.61,1654500,1654500,-0.07,-0.13136,53.525,"March 08, 22",-0.0013136,,,,,
2022-03-07,54.87,54.87,52.53,52.6,51.99,1684279,1684279,-2.27,-4.14,53.7175,"March 07, 22",-0.0414,,,,,
2022-03-04,55.87,56.3,54.15,54.79,54.16,2273541,2273541,-1.08,-1.93,55.2775,"March 04, 22",-0.0193,,,,,
2022-03-03,58,58.12,56.44,57.03,56.37,1472200,1472200,-0.97,-1.67,57.3975,"March 03, 22",-0.0167,,,,,
2022-03-02,56,58.28,55.7,57.79,57.12,1095125,1095125,1.79,3.2,56.9425,"March 02, 22",0.032,,,,,
2022-03-01,57.73,57.95,54.9,55.18,54.54,2171918,2171918,-2.55,-4.42,56.44,"March 01, 22",-0.0442,,,,,
2022-02-28,58.4,58.85,56.9,57.81,57.14,1862800,1862800,-0.59,-1.01,57.99,"February 28, 22",-0.0101,,,,,
2022-02-25,57.19,59.41,56.58,59.36,58.67,2234303,2234303,2.17,3.79,58.135,"February 25, 22",0.0379,,,,,
2022-02-24,55.26,57.07,54.2,56.9,56.24,2242800,2242800,1.64,2.97,55.8575,"February 24, 22",0.0297,,,,,
2022-02-23,59.03,59.19,56.97,57.2,56.54,1778149,1778149,-1.83,-3.1,58.0975,"February 23, 22",-0.031,,,,,
2022-02-22,58.83,60.08,58.01,58.36,57.69,1745700,1745700,-0.47,-0.79891,58.82,"February 22, 22",-0.0079891,,,,,
2022-02-18,59.68,60.6,58.96,59.56,58.87,1536732,1536732,-0.12,-0.20107,59.7,"February 18, 22",-0.0020107,,,,,
2022-02-17,60.36,60.69,59.44,59.63,58.94,1256215,1256215,-0.73,-1.21,60.03,"February 17, 22",-0.0121,,,,,
2022-02-16,61.25,61.49,60.2,61.15,60.44,1482842,1482842,-0.1,-0.16327,61.0225,"February 16, 22",-0.0016327,,,,,
2022-02-15,61.02,62.1,60.8,61.51,60.8,1646746,1646746,0.49,0.80302,61.3575,"February 15, 22",0.0080302,,,,,
2022-02-14,60.29,61.09,59.77,60.39,59.69,1463300,1463300,0.1,0.16586,60.385,"February 14, 22",0.0016586,2022-01-20,0.08,2022-02-15,2022-03-02,0.08
2022-02-11,62.18,63.03,60.2,60.54,59.76,980500,980500,-1.64,-2.64,61.4875,"February 11, 22",-0.0264,,,,,
2022-02-10,61.83,63.54,61.64,61.93,61.13,1502421,1502421,0.1,0.16173,62.235,"February 10, 22",0.0016173,,,,,
2022-02-09,62.83,63.36,62.33,63.1,62.29,797703,797703,0.27,0.42973,62.905,"February 09, 22",0.0042973,,,,,
2022-02-08,60.49,61.95,60.14,61.7,60.91,2231326,2231326,1.21,2,61.07,"February 08, 22",0.02,,,,,
2022-02-07,60.65,60.92,60.14,60.36,59.58,1767933,1767933,-0.29,-0.47815,60.5175,"February 07, 22",-0.0047815,,,,,
2022-02-04,61.03,61.73,59.9,60.62,59.84,626700,626700,-0.41,-0.6718,60.82,"February 04, 22",-0.006718,,,,,
2022-02-03,62.47,63.29,61.21,61.27,60.48,1201640,1201640,-1.2,-1.92,62.06,"February 03, 22",-0.0192,,,,,
2022-02-02,62.48,63.26,62.23,62.98,62.17,1264100,1264100,0.5,0.80026,62.7375,"February 02, 22",0.0080026,,,,,
2022-02-01,61.95,62.47,60.5,62.2,61.4,1175224,1175224,0.25,0.40355,61.78,"February 01, 22",0.0040355,,,,,
2022-01-31,59.3,61.53,59.3,61.49,60.7,1084223,1084223,2.19,3.69,60.405,"January 31, 22",0.0369,,,,,
2022-01-28,58.37,59.76,57.66,59.72,58.95,1695800,1695800,1.35,2.31,58.8775,"January 28, 22",0.0231,,,,,
2022-01-27,59.63,60.72,57.81,58.22,57.47,1491959,1491959,-1.41,-2.36,59.095,"January 27, 22",-0.0236,,,,,
2022-01-26,61.6,61.76,58.53,58.76,58,1553326,1553326,-2.84,-4.61,60.1625,"January 26, 22",-0.0461,,,,,
2022-01-25,61.18,61.39,59.22,60.18,59.4,3452533,3452533,-1,-1.63,60.4925,"January 25, 22",-0.0163,,,,,
2022-01-24,62.25,62.98,59.9,62.17,61.37,3467642,3467642,-0.08,-0.12851,61.825,"January 24, 22",-0.0012851,,,,,
2022-01-21,64.94,65.73,63.5,63.72,62.9,1199700,1199700,-1.22,-1.88,64.4725,"January 21, 22",-0.0188,,,,,
2022-01-20,66.9,68.02,65.35,65.48,64.64,602450,602450,-1.42,-2.12,66.4375,"January 20, 22",-0.0212,,,,,
2022-01-19,69.43,69.66,66.78,66.85,65.99,913000,913000,-2.58,-3.72,68.18,"January 19, 22",-0.0372,,,,,
2022-01-18,69.42,69.99,68.47,68.99,68.1,935800,935800,-0.43,-0.61942,69.2175,"January 18, 22",-0.0061942,,,,,
2022-01-14,69.04,70.74,69,70.72,69.81,502900,502900,1.68,2.43,69.875,"January 14, 22",0.0243,,,,,
2022-01-13,70.81,71.65,69.58,69.96,69.06,659611,659611,-0.85,-1.2,70.5,"January 13, 22",-0.012,,,,,
2022-01-12,70.59,71.09,69.67,70.25,69.35,670000,670000,-0.34,-0.48165,70.4,"January 12, 22",-0.0048165,,,,,
2022-01-11,69.03,70.51,68.27,70.44,69.53,791984,791984,1.41,2.04,69.5625,"January 11, 22",0.0204,,,,,
2022-01-10,68.81,69.17,67.11,69.03,68.14,933518,933518,0.22,0.31972,68.53,"January 10, 22",0.0031972,,,,,
2022-01-07,70.05,70.96,69.2,69.38,68.49,1911102,1911102,-0.67,-0.95646,69.8975,"January 07, 22",-0.0095646,,,,,
2022-01-06,69.94,70.5,69.18,70.17,69.27,667064,667064,0.23,0.32885,69.9475,"January 06, 22",0.0032885,,,,,
2022-01-05,71.56,72.08,69.94,69.99,69.09,811388,811388,-1.57,-2.19,70.8925,"January 05, 22",-0.0219,,,,,
2022-01-04,70.99,71.93,70.56,71.29,70.37,816800,816800,0.3,0.42259,71.1925,"January 04, 22",0.0042259,,,,,
2022-01-03,70.95,71.67,70.29,70.46,69.55,737647,737647,-0.49,-0.69063,70.8425,"January 03, 22",-0.0069063,,,,,
2021-12-31,69.9,70.83,69.9,70.35,69.44,557942,557942,0.45,0.64378,70.245,"December 31, 21",0.0064378,,,,,
2021-12-30,71.24,71.82,69.95,70.07,69.17,664734,664734,-1.17,-1.64,70.77,"December 30, 21",-0.0164,,,,,
2021-12-29,70.72,72.11,70.62,71.51,70.59,501900,501900,0.79,1.12,71.24,"December 29, 21",0.0112,,,,,
2021-12-28,71.23,71.9,70.66,70.72,69.81,682010,682010,-0.51,-0.71599,71.1275,"December 28, 21",-0.0071599,,,,,
2021-12-27,70,71.49,69.91,71.3,70.38,838375,838375,1.3,1.86,70.675,"December 27, 21",0.0186,,,,,
2021-12-23,69,70.79,68.75,69.81,68.91,1065603,1065603,0.81,1.17,69.5875,"December 23, 21",0.0117,,,,,
2021-12-22,67,68.49,66.75,68.37,67.49,1048218,1048218,1.37,2.04,67.6525,"December 22, 21",0.0204,,,,,
2021-12-21,64.91,67.19,64.28,67,66.14,1877600,1877600,2.09,3.22,65.845,"December 21, 21",0.0322,,,,,
2021-12-20,64.27,64.73,62.45,63.6,62.78,999737,999737,-0.67,-1.04,63.7625,"December 20, 21",-0.0104,,,,,
2021-12-17,64.53,66.55,63.73,65.58,64.74,3118606,3118606,1.05,1.63,65.0975,"December 17, 21",0.0163,,,,,
2021-12-16,63.9,66.5,63.78,64.45,63.62,1938300,1938300,0.55,0.86072,64.6575,"December 16, 21",0.0086072,,,,,
2021-12-15,63.16,63.82,61.36,63.78,62.96,1162140,1162140,0.62,0.98163,63.03,"December 15, 21",0.0098163,,,,,
2021-12-14,62.91,64.21,62.91,63.26,62.45,1143600,1143600,0.35,0.55635,63.3225,"December 14, 21",0.0055635,,,,,
2021-12-13,64.91,65.69,63.71,64.03,63.21,1152162,1152162,-0.88,-1.36,64.585,"December 13, 21",-0.0136,,,,,
2021-12-10,64.85,65.87,64.18,65.4,64.56,2013214,2013214,0.55,0.84811,65.075,"December 10, 21",0.0084811,,,,,
2021-12-09,62.52,62.98,61.67,61.72,60.93,775000,775000,-0.8,-1.28,62.2225,"December 09, 21",-0.0128,,,,,
2021-12-08,62.4,62.9,62.01,62.6,61.79,646516,646516,0.2,0.32051,62.4775,"December 08, 21",0.0032051,,,,,
2021-12-07,60.89,62.74,60.53,62.34,61.54,636800,636800,1.45,2.38,61.625,"December 07, 21",0.0238,,,,,
2021-12-06,59.65,60.42,59.2,59.71,58.94,1016404,1016404,0.06,0.10059,59.745,"December 06, 21",0.0010059,,,,,
2021-12-03,59.8,60.16,58.49,58.99,58.23,803900,803900,-0.81,-1.35,59.36,"December 03, 21",-0.0135,,,,,
2021-12-02,57.2,59.91,56.75,59.35,58.59,948900,948900,2.15,3.76,58.3025,"December 02, 21",0.0376,,,,,
2021-12-01,59.97,61.17,58.21,58.26,57.51,736700,736700,-1.71,-2.85,59.4025,"December 01, 21",-0.0285,,,,,
2021-11-30,59.99,60.27,57.97,58.46,57.71,1485507,1485507,-1.53,-2.55,59.1725,"November 30, 21",-0.0255,,,,,
2021-11-29,61,61.27,59.8,60.93,60.15,670847,670847,-0.07,-0.11475,60.75,"November 29, 21",-0.0011475,,,,,
2021-11-26,60.08,60.6,59.2,59.89,59.12,547200,547200,-0.19,-0.31625,59.9425,"November 26, 21",-0.0031625,,,,,
2021-11-24,61.34,62.02,60.84,61.96,61.16,423500,423500,0.62,1.01,61.54,"November 24, 21",0.0101,,,,,
2021-11-23,62.11,62.69,61.11,61.84,61.04,1000629,1000629,-0.27,-0.43471,61.9375,"November 23, 21",-0.0043471,,,,,
2021-11-22,62.57,63.46,62.21,62.25,61.45,740307,740307,-0.32,-0.51143,62.6225,"November 22, 21",-0.0051143,,,,,
2021-11-19,63.21,63.49,62.09,62.13,61.33,683932,683932,-1.08,-1.71,62.73,"November 19, 21",-0.0171,,,,,
